time,hvac_reaAhu_TCooCoiSup_y
967950,285.7413588507421
967980,285.7413588507421
968010,285.7413588507421
968040,285.7413588507421
968070,285.7413588507421
968100,285.7413588507421
968130,285.7413588507421
968160,285.7413588507421
968190,285.7413588507421
968220,285.7413588507421
968250,285.7413588507421
968280,285.7413588507421
968310,285.7413588507421
968340,285.7413588507421
968370,285.7413588507421
968400,285.7413588507421
968430,285.7413588507421
968460,285.7413588507421
968490,285.7413588507421
968520,285.7413588507421
968550,285.7413588507421
968580,285.7413588507421
968610,285.7413588507421
968640,285.7413588507421
968670,285.7413588507421
968700,285.7413588507421
968730,285.7413588507421
968760,285.7413588507421
968790,285.7413588507421
968820,285.7413588507421
968850,285.7413588507421
968880,285.7413588507421
968910,285.7413588507421
968940,285.7413588507421
968970,285.7413588507421
969000,285.7413588507421
969030,285.7413588507421
969060,285.7413588507421
969090,285.7413588507421
969120,285.7413588507421
969150,285.7413588507421
969180,285.7413588507421
969210,285.7413588507421
969240,285.7413588507421
969270,285.7413588507421
969300,285.7413588507421
969330,285.7413588507421
969360,285.7413588507421
969390,285.7413588507421
969420,285.7413588507421
969450,285.7413588507421
969480,285.7413588507421
969510,285.7413588507421
969540,285.7413588507421
969570,285.7413588507421
969600,285.7413588507421
969630,285.7413588507421
969660,285.7413588507421
969690,285.7413588507421
969720,285.7413588507421
969750,285.7413588507421
969780,285.7413588507421
969810,285.7413588507421
969840,285.7413588507421
969870,285.7413588507421
969900,285.7413588507421
969930,285.7413588507421
969960,285.7413588507421
969990,285.7413588507421
970020,285.7413588507421
970050,285.7413588507421
970080,285.7413588507421
970110,285.7413588507421
970140,285.7413588507421
970170,285.7413588507421
970200,285.7413588507421
970230,285.7413588507421
970260,285.7413588507421
970290,285.7413588507421
970320,285.7413588507421
970350,285.7413588507421
970380,285.7413588507421
970410,285.7413588507421
970440,285.7413588507421
970470,285.7413588507421
970500,285.7413588507421
970530,285.7413588507421
970560,285.7413588507421
970590,285.7413588507421
970620,285.7413588507421
970650,285.7413588507421
970680,285.7413588507421
970710,285.7413588507421
970740,285.7413588507421
970770,285.7413588507421
970800,285.7413588507421
970830,285.7413588507421
970860,285.7413588507421
970890,285.7413588507421
970920,285.7413588507421
970950,285.7413588507421
970980,285.7413588507421
971010,285.7413588507421
971040,285.7413588507421
971070,285.7413588507421
971100,285.7413588507421
971130,285.7413588507421
971160,285.7413588507421
971190,285.7413588507421
971220,285.7413588507421
971250,285.7413588507421
971280,285.7413588507421
971310,285.7413588507421
971340,285.7413588507421
971370,285.7413588507421
971400,285.7413588507421
971430,285.7413588507421
971460,285.7413588507421
971490,285.7413588507421
971520,285.7413588507421
971550,285.7413588507421
971580,285.7413588507421
971610,285.7413588507421
971640,285.7413588507421
971670,285.7413588507421
971700,285.7413588507421
971730,285.7413588507421
971760,285.7413588507421
971790,285.7413588507421
971820,285.7413588507421
971850,285.7413588507421
971880,285.7413588507421
971910,285.7413588507421
971940,285.7413588507421
971970,285.7413588507421
972000,285.7413588507421
972030,285.7413588507421
972060,285.7413588507421
972090,285.7413588507421
972120,285.7413588507421
972150,285.7413588507421
972180,285.7413588507421
972210,285.7413588507421
972240,285.7413588507421
972270,285.7413588507421
972300,285.7413588507421
972330,285.7413588507421
972360,285.7413588507421
972390,285.7413588507421
972420,285.7413588507421
972450,285.7413588507421
972480,285.7413588507421
972510,285.7413588507421
972540,285.7413588507421
972570,285.7413588507421
972600,285.7413588507421
972630,285.7413588507421
972660,285.7413588507421
972690,285.7413588507421
972720,285.7413588507421
972750,285.7413588507421
972780,285.7413588507421
972810,285.7413588507421
972840,285.7413588507421
972870,285.7413588507421
972900,285.7413588507421
972930,285.7413588507421
972960,285.7413588507421
972990,285.7413588507421
973020,285.7413588507421
973050,285.7413588507421
973080,285.7413588507421
973110,285.7413588507421
973140,285.7413588507421
973170,285.7413588507421
973200,285.7413588507421
973230,285.7413588507421
973260,285.7413588507421
973290,285.7413588507421
973320,285.7413588507421
973350,285.7413588507421
973380,285.7413588507421
973410,285.7413588507421
973440,285.7413588507421
973470,285.7413588507421
973500,285.7413588507421
973530,285.7413588507421
973560,285.7413588507421
973590,285.7413588507421
973620,285.7413588507421
973650,285.7413588507421
973680,285.7413588507421
973710,285.7413588507421
973740,285.7413588507421
973770,285.7413588507421
973800,285.7413588507421
973830,285.7413588507421
973860,285.7413588507421
973890,285.7413588507421
973920,285.7413588507421
973950,285.7413588507421
973980,285.7413588507421
974010,285.7413588507421
974040,285.7413588507421
974070,285.7413588507421
974100,285.7413588507421
974130,285.7413588507421
974160,285.7413588507421
974190,285.7413588507421
974220,285.7413588507421
974250,285.7413588507421
974280,285.7413588507421
974310,285.7413588507421
974340,285.7413588507421
974370,285.7413588507421
974400,285.7413588507421
974430,285.7413588507421
974460,285.7413588507421
974490,285.7413588507421
974520,285.7413588507421
974550,285.7413588507421
974580,285.7413588507421
974610,285.7413588507421
974640,285.7413588507421
974670,285.7413588507421
974700,285.7413588507421
974730,285.7413588507421
974760,285.7413588507421
974790,285.7413588507421
974820,285.7413588507421
974850,285.7413588507421
974880,285.7413588507421
974910,285.7413588507421
974940,285.7413588507421
974970,285.7413588507421
975000,285.7413588507421
975030,285.7413588507421
975060,285.7413588507421
975090,285.7413588507421
975120,285.7413588507421
975150,285.7413588507421
975180,285.7413588507421
975210,285.7413588507421
975240,285.7413588507421
975270,285.7413588507421
975300,285.7413588507421
975330,285.7413588507421
975360,285.7413588507421
975390,285.7413588507421
975420,285.7413588507421
975450,285.7413588507421
975480,285.7413588507421
975510,285.7413588507421
975540,285.7413588507421
975570,285.7413588507421
975600,285.7413588507421
975630,285.7413588507421
975660,285.7413588507421
975690,285.7413588507421
975720,285.7413588507421
975750,285.7413588507421
975780,285.7413588507421
975810,285.7413588507421
975840,285.7413588507421
975870,285.7413588507421
975900,285.7413588507421
975930,285.7413588507421
975960,285.7413588507421
975990,285.7413588507421
976020,285.7413588507421
976050,285.7413588507421
976080,285.7413588507421
976110,285.7413588507421
976140,285.7413588507421
976170,285.7413588507421
976200,285.7413588507421
976230,286.63587110293275
976260,285.77501695153245
976290,284.68501171200967
976320,284.03839372887614
976350,283.6447724409686
976380,283.3940258103778
976410,283.2262783908309
976440,283.10906296613166
976470,283.0243272691494
976500,282.9614975594295
976530,282.9140646356177
976560,282.87779515679495
976590,282.84979572831486
976620,282.82802444392604
976650,282.8109866098857
976680,282.79756992577694
976710,282.78693529930655
976740,282.77843833713587
976770,282.77159570600037
976800,282.7660270429108
976830,282.9905972270169
976860,283.29584762667156
976890,283.47005713019837
976920,283.56303713807966
976950,283.61104546955147
976980,283.63518894849386
977010,283.64684410517043
977040,283.65200745344174
977070,283.65380741210674
977100,283.6537961558011
977130,283.652721080883
977160,283.65100726883287
977190,283.64890139950205
977220,283.64654880188203
977250,283.64403670147016
977280,283.6414211428591
977310,283.63873830318386
977340,283.63602205906255
977370,283.63329712210066
977400,283.63058081588184
977430,283.6010352313488
977460,283.56029487794046
977490,283.53565474192453
977520,283.5213167915271
977550,283.5126200763332
977580,283.5069209317436
977610,283.5027668549467
977640,283.49946117341045
977670,283.49657836855783
977700,283.4938977461014
977730,283.49134054920995
977760,283.48888299736444
977790,283.48650432210985
977820,283.4841783257758
977850,283.4818869500242
977880,283.4796253484181
977910,283.4773940467677
977940,283.47519211573643
977970,283.4730171362893
978000,283.4708671012199
978030,283.4744096929678
978060,283.48028434263114
978090,283.48280514794516
978120,283.4832235573545
978150,283.48247303527097
978180,283.48113105796693
978210,283.47950649483
978240,283.47773445272253
978270,283.4758913757499
978300,283.47402253270235
978330,283.4721521882747
978360,283.4702910240748
978390,283.46844191653986
978420,283.46660518477756
978450,283.46478061474477
978480,283.4629678660897
978510,283.4611664472652
978540,283.45933474642266
978570,283.45570253502166
978600,283.4512204395041
978630,283.448825493076
978660,283.4474229161956
978690,283.4434514043523
978720,283.4378409696923
978750,283.4327694719125
978780,283.4280946403775
978810,283.42359180901707
978840,283.4191749174993
978870,283.4148162208574
978900,283.41050779129
978930,283.40624593773816
978960,283.4020281590978
978990,283.3978524322141
979020,283.39371713202536
979050,283.3896206043642
979080,283.3855612681931
979110,283.3815376290185
979140,283.377548283328
979170,283.3735919160065
979200,283.3696673021623
979230,283.36958071223097
979260,283.37114060260825
979290,283.3706120020036
979320,283.36883631041115
979350,283.3665261490602
979380,283.3640727252015
979410,283.36169426465705
979440,283.35949271085525
979470,283.3575347342628
979500,283.35584931560135
979530,283.35445791741586
979560,283.3533746838462
979590,283.3526084596196
979620,283.3521653155028
979650,283.35204996068757
979680,283.352266296365
979710,283.3528175607098
979740,283.3537063650409
979770,283.3549347341611
979800,283.35650415957883
979830,283.35915962715524
979860,283.36251297292165
979890,283.3657411208077
979920,283.3690170393712
979950,283.3724734764554
979980,283.37619078619565
980010,283.38020266443124
980040,283.3845318367647
980070,283.3891899129992
980100,283.3941803194936
980130,283.39950258376683
980160,283.4051548995958
980190,283.41113507083634
980220,283.4174406875313
980250,283.4240691045922
980280,283.4310174360836
980310,283.43828259067914
980340,283.4458613186533
980370,283.4537502474697
980400,283.4619459022167
980430,283.4658487077735
980460,283.4681486745241
980490,283.47347983785045
980520,283.48083911276956
980550,283.48943557801476
980580,283.49880819970804
980610,283.5086859080622
980640,283.5189713654264
980670,283.5296016245143
980700,283.5405219997606
980730,283.55171261450647
980760,283.5631704025359
980790,283.5748776334286
980820,283.58682892073404
980850,283.599029481822
980880,283.6114646268142
980910,283.62412293298377
980940,283.6367869817358
980970,283.6485328845536
981000,283.65887311749185
981030,283.65860915030055
981060,283.6534261449842
981090,283.6532438467587
981120,283.6561958129551
981150,283.660815952653
981180,283.6662796348915
981210,283.6721347090717
981240,283.67819401330223
981270,283.68435236605404
981300,283.69053577425177
981330,283.69671754098397
981360,283.70288528574656
981390,283.70902887600056
981420,283.71514138377955
981450,283.7212179878563
981480,283.7272545697306
981510,283.73324720467923
981540,283.7391920280343
981570,283.7450851946973
981600,283.7509228728523
981630,283.7517258149753
981660,283.7504227375573
981690,283.7520308164541
981720,283.75545356698547
981750,283.7598290823842
981780,283.7646636400095
981810,283.76969085634806
981840,283.7747774427012
981870,283.7798433795492
981900,283.7848598256557
981930,283.78978932855927
981960,283.79463468997966
981990,283.7993786289065
982020,283.8040179178423
982050,283.80854617652506
982080,283.8129600979767
982110,283.8172552353249
982140,283.82142590314584
982170,283.8254691887457
982200,283.8293827972561
982230,283.82900458433954
982260,283.8267805999507
982290,283.826903870256
982320,283.82845401338295
982350,283.8307403803216
982380,283.83331881219004
982410,283.8359650505135
982440,283.83856087010304
982470,283.8410583696452
982500,283.84341678025737
982530,283.8456175619773
982560,283.8476514640333
982590,283.8495107625296
982620,283.8511892358694
982650,283.85268196340473
982680,283.85398474215594
982710,283.8550936425583
982740,283.85600479951114
982770,283.85671437105435
982800,283.85721854421774
982830,283.8558970543304
982860,283.85372344875753
982890,283.852498676938
982920,283.8518249503736
982950,283.8514933569743
982980,283.8513120287943
983010,283.8512351549706
983040,283.85118128978684
983070,283.8511605385864
983100,283.8511512052822
983130,283.85114602819436
983160,283.85114510244904
983190,283.85114447600023
983220,283.8511453569644
983250,283.85114642693685
983280,283.85114782268096
983310,283.8511493047809
983340,283.85115100206804
983370,283.85115263892646
983400,283.85115449130654
983430,283.8513489491134
983460,283.85163990376253
983490,283.85180894462707
983520,283.8518805603535
983550,283.8503673873857
983580,283.848051097046
983610,283.8466977377308
983640,283.84600334415416
983670,283.8456524949706
983700,283.84547549083857
983730,283.845387357463
983760,283.8453441419503
983790,283.8453240485649
983820,283.84531592041463
983850,283.84531400932775
983880,283.845315465494
983910,283.8453186211762
983940,283.8453227599935
983970,283.8453270130284
984000,283.8453311325682
984030,283.8458535291794
984060,283.84663458839975
984090,283.84704259408284
984120,283.8472700760696
984150,283.8473888038094
984180,283.84745024147514
984210,283.8474847735643
984240,283.8475019306341
984270,283.84751233562173
984300,283.84751849064753
984330,283.84752156272333
984360,283.84752523968405
984390,283.84752678541656
984420,283.8475281932984
984450,283.8475296454223
984480,283.84753091759154
984510,283.84753200123095
984540,283.8475330052521
984570,283.847533953298
984600,283.84753482477754
984630,283.8474606562723
984660,283.84735176919764
984690,283.8472846399614
984720,283.84725188924006
984750,283.84723733669534
984780,283.84723050164615
984810,283.84722641509984
984840,283.84722443755874
984870,283.847223652458
984900,283.8472235085169
984930,283.8472236438581
984960,283.84722387098276
984990,283.84722411352845
985020,283.84722434263824
985050,283.84722454686465
985080,283.8472247224081
985110,283.8472248675694
985140,283.84722498196754
985170,283.8472250655184
985200,283.8472251184701
985230,283.84723503865956
985260,283.8472491897191
985290,283.84725841909693
985320,283.8472633393551
985350,283.8472655798132
985380,283.8472664261185
985410,283.8472666214558
985440,283.8472665353219
985470,283.8472663333908
985500,283.84726608157985
985530,283.8472658016381
985560,283.84726549838655
985590,283.84726517148727
985620,283.84726481967806
985650,283.8472644419319
985680,283.8472640376083
985710,283.84726360636176
985740,283.84726314802936
985770,283.84726266254677
985800,283.84726214989604
985830,283.8472603724124
985860,283.84725805015586
985890,283.8472562970284
985920,283.84725510553216
985950,283.8472541668021
985980,283.8472533548229
986010,283.8472525922893
986040,283.847251838388
986070,283.84725107264626
986100,283.8472502855228
986130,283.84724947294495
986160,283.84724863332497
986190,283.8472477661024
986220,283.8472468711023
986250,283.84724594827327
986280,283.8472449975881
986310,283.84724401901235
986340,283.8472430124989
986370,283.84724197799085
986400,283.84724091542563
986430,283.84724083500174
986460,283.84724111546916
986490,283.84724089948406
986520,283.84724019273
986550,283.8472391541099
986580,283.84723791616284
986610,283.84723655721376
986640,283.8472351169177
986670,283.84723361376825
986700,283.8472320558714
986730,283.8472304466504
986760,283.8472287876627
986790,283.847227079849
986820,283.84722532400133
986850,283.8472235208983
986880,283.84722167132804
986910,283.8472197760806
986940,283.8472178359376
986970,283.8472158516636
987000,283.8472138240004
987030,283.84721333996083
987060,283.84721348612453
987090,283.84721288629515
987120,283.8472114797128
987150,283.8472096052386
987180,283.8472075161613
987210,283.84720528751444
987240,283.8472029699074
987270,283.8472005922392
987300,283.8471981684111
987330,283.84719570437954
987360,283.84719320260524
987390,283.84719066412873
987420,283.84718808940727
987450,283.8471854786537
987480,283.847182831975
987510,283.8471801494215
987540,283.84717743099577
987570,283.8471746766463
987600,283.847171886258
987630,283.84717158502303
987660,283.84717231064997
987690,283.84717187938844
987720,283.8471701762522
987750,283.8471677870345
987780,283.84716506860644
987810,283.8471621491805
987840,283.8471591091702
987870,283.84715599188917
987900,283.847152816433
987930,283.8471495890027
987960,283.8471463097838
987990,283.8471429761555
988020,283.8471395839593
988050,283.84713612793325
988080,283.8471326017792
988110,283.8471289980358
988140,283.847125307827
988170,283.84712152089713
988200,283.8471176252553
988230,283.8471171449996
988260,283.8471181931529
988290,283.84711733209934
988320,283.847114473346
988350,283.84711049182476
988380,283.84710583092436
988410,283.8471006287046
988440,283.8470948993051
988470,283.84708859466207
