time,weaSta_reaWeaTWetBul_y
962340,273.6698962728448
962370,273.6725675468809
962400,273.67522403562674
962430,273.67786525448446
962460,273.68049071851374
962490,273.6830999423973
962520,273.6856924404058
962550,273.68826772636265
962580,273.6908253136089
962610,273.69336471496706
962640,273.69588544270573
962670,273.6983870085033
962700,273.70086892341186
962730,273.7033306978205
962760,273.7057718414187
962790,273.70819186315975
962820,273.71059027122305
962850,273.7129665729774
962880,273.71532027494317
962910,273.7176508827547
962940,273.7199579011225
962970,273.72224083379496
963000,273.7244991835203
963030,273.7267324520082
963060,273.7289401398906
963090,273.73112174668364
963120,273.7332767707482
963150,273.73540470925064
963180,273.737505058124
963210,273.73957731202773
963240,273.74162096430854
963270,273.7436355069604
963300,273.7456204305843
963330,273.7475752243486
963360,273.749499375948
963390,273.7513923715634
963420,273.75325369582134
963450,273.7550828317531
963480,273.75687926075364
963510,273.75864246254065
963540,273.7603719151132
963570,273.7620670947106
963600,273.76372747577057
963630,273.7653525308878
963660,273.76694173077243
963690,273.7684945442076
963720,273.77001043800794
963750,273.7714888769772
963780,273.7729293238661
963810,273.7743312393301
963840,273.7756940818866
963870,273.777017307873
963900,273.7783003714033
963930,273.779542724326
963960,273.78074381618086
963990,273.7819030941562
964020,273.7830200030457
964050,273.78409398520574
964080,273.7851244805116
964110,273.78611092631473
964140,273.7870527573991
964170,273.7879494059383
964200,273.78880030145166
964230,273.7896048707609
964260,273.7903625379467
964290,273.79107272430497
964320,273.7917348483035
964350,273.7923483255379
964380,273.79291256868817
964410,273.7934269874749
964440,273.79389098861554
964470,273.7943039757807
964500,273.7946653495499
964530,273.7949745073686
964560,273.79523084350353
964590,273.79543374899936
964620,273.79558261163476
964650,273.7956768158786
964680,273.795715742846
964710,273.7956987702548
964740,273.7956252723815
964770,273.7954946200178
964800,273.7953061804264
964830,273.7950968527753
964860,273.79490319418807
964890,273.7947240553963
964920,273.79455828613396
964950,273.794404735212
964980,273.79426225059086
965010,273.79412967945274
965040,273.7940058682736
965070,273.7938896628933
965100,273.7937799085861
965130,273.793675450129
965160,273.7935751318711
965190,273.79347779779994
965220,273.79338229160925
965250,273.7932874567643
965280,273.7931921365668
965310,273.79309517421984
965340,273.7929954128907
965370,273.7928916957737
965400,273.792782866152
965430,273.7926677674587
965460,273.7925452433367
965490,273.7924141376982
965520,273.7922732947831
965550,273.79212155921687
965580,273.79195777606685
965610,273.79178079089877
965640,273.79158944983175
965670,273.79138259959217
965700,273.79115908756785
965730,273.79091776186016
965760,273.79065747133586
965790,273.79037706567834
965820,273.7900753954373
965850,273.7897513120785
965880,273.7894036680317
965910,273.78903131673843
965940,273.788633112699
965970,273.78820791151816
966000,273.7877545699501
966030,273.7872719459427
966060,273.7867588986812
966090,273.7862142886306
966120,273.7856369775772
966150,273.78502582866975
966180,273.7843797064594
966210,273.783697476939
966240,273.7829780075814
966270,273.7822201673772
966300,273.7814228268713
966330,273.7805848581989
966360,273.77970513512076
966390,273.77878253305727
966420,273.7778159291219
966450,273.77680420215427
966480,273.7757462327514
966510,273.77464090329903
966540,273.7734870980021
966570,273.77228370291357
966600,273.7710296059637
966630,273.76972369698717
966660,273.7683648677509
966690,273.76695201197936
966720,273.76548402538083
966750,273.76395980567156
966780,273.7623782525998
966810,273.7607382679687
966840,273.7590387556589
966870,273.7572786216498
966900,273.7554567740404
966930,273.7535721230692
966960,273.75162358113363
966990,273.7496100628083
967020,273.7475304848627
967050,273.7453837662781
967080,273.7431688282641
967110,273.74088459427344
967140,273.7385299900172
967170,273.7361039434786
967200,273.73360538492625
967230,273.7310332469264
967260,273.7283864643552
967290,273.72566397440903
967320,273.7228647166155
967350,273.7199876328426
967380,273.7170316673078
967410,273.7139957665861
967440,273.71087887961755
967470,273.7076799577141
967500,273.7043979545654
967530,273.70103182624456
967560,273.6975805312125
967590,273.6940430303223
967620,273.6904182868221
967650,273.68670526635816
967680,273.6829029369766
967710,273.67901026912483
967740,273.6750262356522
967770,273.67094981180986
967800,273.6667799752502
967830,273.6625157060258
967860,273.6581559865868
967890,273.653699801779
967920,273.64914613884036
967950,273.6444939873971
967980,273.6397423394591
968010,273.63489018941505
968040,273.6299365340266
968070,273.62488037242207
968100,273.61972070608925
968130,273.61445653886796
968160,273.6090868769421
968190,273.6036107288307
968220,273.59802710537826
968250,273.5923350197454
968280,273.5865334873979
968310,273.5806215260957
968340,273.574598155881
968370,273.56846239906656
968400,273.562213280222
968430,273.55584141446855
968460,273.5493398128886
968490,273.54271109586955
968520,273.53595788400975
968550,273.5290827980658
968580,273.52208845890124
968610,273.5149774874364
968640,273.5077525045991
968670,273.50041613127695
968700,273.49297098827014
968730,273.48541969624574
968760,273.4777648756932
968790,273.47000914688067
968820,273.46215512981263
968850,273.45420544418846
968880,273.44616270936257
968910,273.43802954430487
968940,273.4298085675632
968970,273.4215023972262
969000,273.41311365088785
969030,273.4046449456123
969060,273.396098897901
969090,273.38747812365983
969120,273.3787852381679
969150,273.3700228560473
969180,273.3611935912339
969210,273.35230005694973
969240,273.3433448656754
969270,273.3343306291249
969300,273.32525995822033
969330,273.31613546306875
969360,273.30695975293924
969390,273.29773543624157
969420,273.2884651205061
969450,273.2791514123639
969480,273.2697969175292
969510,273.2604042407818
969540,273.2509759859513
969570,273.24151475590196
969600,273.232023152519
969630,273.2225037766956
969660,273.2129592283212
969690,273.2033921062712
969720,273.1938050083967
969750,273.1842005315165
969780,273.1745812714095
969810,273.1649498228083
969840,273.15530877939364
969870,273.14566073379046
969900,273.1360082775646
969930,273.12635400122036
969960,273.11670049419973
969990,273.1070503448821
970020,273.0974061405853
970050,273.0877704675676
970080,273.0781459110311
970110,273.0685350551251
970140,273.058940482952
970170,273.0493647765732
970200,273.0398105170162
970230,273.03028028428304
970260,273.0207766573594
970290,273.0113022142253
970320,273.0018595318659
970350,272.9924511862842
970380,272.98307975251447
970410,272.97374780463645
970440,272.964457915791
970470,272.9552126581962
970500,272.94601460316545
970530,272.936866321125
970560,272.9277703816345
970590,272.9187293534064
970620,272.9097458043283
970650,272.9008223014852
970680,272.89196141118276
970710,272.88316569897216
970740,272.87443772967515
970770,272.86578006741115
970800,272.8571952756243
970830,272.848685917112
970860,272.8402545540546
970890,272.8319037480457
970920,272.8236360601237
970950,272.81545405080425
970980,272.8073602801135
971010,272.7993573076229
971040,272.7914476924844
971070,272.78363399346665
971100,272.7759187689929
971130,272.76830457717875
971160,272.76079397587193
971190,272.7533895226926
971220,272.7460937750743
971250,272.73890929030665
971280,272.73183862557835
971310,272.7248843380214
971340,272.71804898475665
971370,272.7113351229394
971400,272.7047453098071
971430,272.6982821027272
971460,272.6919480592465
971490,272.6857457371408
971520,272.67967769446665
971550,272.67374648961254
971580,272.6679546813527
971610,272.66230482890063
971640,272.65679949196425
971670,272.6514412308017
971700,272.6462326062785
971730,272.6411761799252
971760,272.6362745139965
971790,272.631530171531
971820,272.6269457164118
971850,272.62252371342885
971880,272.61826672834155
971910,272.6141773279422
971940,272.61025808012124
971970,272.60651155393293
972000,272.602940319662
972030,272.5994734121452
972060,272.596037877863
972090,272.5926333055251
972120,272.5892592838341
972150,272.5859154014843
972180,272.5826012471602
972210,272.57931640953495
972240,272.5760604772696
972270,272.57283303901096
972300,272.5696336833908
972330,272.56646199902445
972360,272.56331757450937
972390,272.56019999842397
972420,272.5571088593264
972450,272.5540437457532
972480,272.55100424621793
972510,272.54798994921026
972540,272.5450004431946
972570,272.54203531660903
972600,272.5390941578637
972630,272.53617655534026
972660,272.53328209739027
972690,272.53041037233436
972720,272.527560968461
972750,272.5247334740252
972780,272.5219274772478
972810,272.51914256631426
972840,272.51637832937325
972870,272.5136343545362
972900,272.51091022987583
972930,272.50820554342545
972960,272.50551988317756
972990,272.5028528370833
973020,272.5002039930513
973050,272.49757293894646
973080,272.49495926258953
973110,272.49236255175583
973140,272.4897823941745
973170,272.4872183775273
973200,272.4846700894483
973230,272.48213711752226
973260,272.47961904928457
973290,272.47711547221985
973320,272.47462597376125
973350,272.4721501412899
973380,272.46968756213363
973410,272.46723782356673
973440,272.4648005128088
973470,272.4623752170241
973500,272.4599615233209
973530,272.4575590187507
973560,272.4551672903074
973590,272.4527859249268
973620,272.4504145094859
973650,272.448052630802
973680,272.4456998756324
973710,272.4433558306734
973740,272.44102008256
973770,272.43869221786514
973800,272.436371823099
973830,272.43405848470877
973860,272.43175178907745
973890,272.4294513225241
973920,272.4271566713025
973950,272.4248674216015
973980,272.4225831595436
974010,272.42030347118515
974040,272.41802794251544
974070,272.41575615945646
974100,272.4134877078625
974130,272.41122217351926
974160,272.40895914214417
974190,272.40669819938535
974220,272.40443893082136
974250,272.402180921961
974280,272.39992375824283
974310,272.3976670250349
974340,272.395410307634
974370,272.393153191266
974400,272.39089526108506
974430,272.3886361021734
974460,272.38637529954116
974490,272.38411243812607
974520,272.38184710279313
974550,272.37957887833426
974580,272.3773073494686
974610,272.3750321008415
974640,272.372752717025
974670,272.37046878251726
974700,272.36817988174255
974730,272.36588559905096
974760,272.3635855187184
974790,272.3612792249466
974820,272.3589663018624
974850,272.3566463335183
974880,272.35431890389214
974910,272.3519835968869
974940,272.3496399963308
974970,272.34728768597705
975000,272.34492624950417
975030,272.3425552705157
975060,272.3401743325401
975090,272.33778301903095
975120,272.33538091336715
975150,272.33296759885246
975180,272.330542658716
975210,272.328105676112
975240,272.3256562341201
975270,272.3231939157453
975300,272.3207183039181
975330,272.3182289814947
975360,272.315725531257
975390,272.31320753591285
975420,272.3106745780961
975450,272.3081262403669
975480,272.3055621052118
975510,272.3029817550438
975540,272.30038477220313
975570,272.2977707389568
975600,272.295139237499
975630,272.2924942082313
975660,272.2898399559142
975690,272.28717660947336
975720,272.28450429818093
975750,272.28182315167743
975780,272.27913329999257
975810,272.27643487356625
975840,272.27372800326856
975870,272.2710128204197
975900,272.2682894568093
975930,272.26555804471565
975960,272.26281871692356
975990,272.2600716067431
976020,272.2573168480269
976050,272.25455457518734
976080,272.25178492321334
976110,272.2490080276869
976140,272.24622402479866
976170,272.2434330513634
976200,272.2406352448353
976230,272.2378307433225
976260,272.23501968560095
976290,272.23220221112837
976320,272.2293784600576
976350,272.2265485732494
976380,272.2237126922847
976410,272.220870959477
976440,272.2180235178835
976470,272.21517051131667
976500,272.21231208435455
976530,272.2094483823515
976560,272.2065795514477
976590,272.2037057385787
976620,272.20082709148465
976650,272.19794375871857
976680,272.19505588965467
976710,272.1921636344963
976740,272.18926714428284
976770,272.186366570897
976800,272.1834620670714
976830,272.180553786394
976860,272.1776418833146
976890,272.17472651314944
976920,272.1718078320863
976950,272.1688859971891
976980,272.16596116640125
977010,272.1630334985502
977040,272.16010315334967
977070,272.157170291403
977100,272.1542350742054
977130,272.1512976641458
977160,272.1483582245083
977190,272.14541691947363
977220,272.1424739141196
977250,272.13952937442144
977280,272.13658346725185
977310,272.1336363603806
977340,272.13068822247317
977370,272.12773922309003
977400,272.1247895326846
977430,272.12183932260143
977460,272.11888876507334
977490,272.1159380332189
977520,272.11298730103914
977550,272.1100367434134
977580,272.107086536096
977610,272.10413685571115
977640,272.1011878797484
977670,272.09823978655743
977700,272.09529275534226
977730,272.09234696615533
977760,272.08940259989095
977790,272.08645983827876
977820,272.0835188638763
977850,272.0805798600615
977880,272.0776430110249
977910,272.0747085017609
977940,272.0717765180595
977970,272.06884724649683
978000,272.0659208744259
978030,272.0629975899666
978060,272.0600775819955
978090,272.05716104013493
978120,272.0542481547427
978150,272.05133911689984
978180,272.04843411839937
978210,272.04553335173404
978240,272.04263701008364
978270,272.03974528730225
978300,272.0368583779051
978330,272.0339764770547
978360,272.0310997805466
978390,272.0282284847957
978420,272.02536278682066
978450,272.0225028842295
978480,272.01964897520344
978510,272.0168012584813
978540,272.0139599333435
978570,272.01112519959474
978600,272.00829725754784
978630,272.0054763080056
978660,272.00266255224363
978690,271.99985619199185
978720,271.9970574294161
978750,271.9942664670996
978780,271.99148350802324
978810,271.9887087555462
978840,271.9859424133861
978870,271.9831846855986
978900,271.9804357765565
978930,271.97769589092894
978960,271.9749652336599
978990,271.97224400994617
979020,271.96953242521545
979050,271.96683068510373
979080,271.9641389954322
979110,271.9614575621843
979140,271.95878659148167
979170,271.9561262895603
979200,271.9534768627463
979230,271.9511304983106
979260,271.94937291877807
979290,271.94819459898116
979320,271.94758596966074
979350,271.9475374196916
979380,271.94803929826463
979410,271.9490819170252
979440,271.95065555216985
979470,271.95275044650066
979500,271.955356811439
979530,271.95846482899896
979560,271.96206465372063
979590,271.9661464145647
979620,271.9707002167686
979650,271.9757161436636
979680,271.98118425845587
979710,271.98709460596905
979740,271.9934372143511
979770,272.00020209674466
979800,272.0073792529213
979830,272.01495867088056
979860,272.02293032841396
979890,272.031284194634
979920,272.0400102314685
979950,272.049098395121
979980,272.0585386374969
980010,272.0683209075958
980040,272.07843515287016
980070,272.08887132055094
980100,272.0996193589392
980130,272.1106692186652
980160,272.1220108539143
980190,272.1336342236196
980220,272.14552929262226
980250,272.1576860327985
980280,272.1700944241539
980310,272.18274445588565
980340,272.195626127411
980370,272.20872944936355
980400,272.22204444455707
980430,272.23556114891574
980460,272.24926961237236
980490,272.26315989973284
980520,272.27722209150835
980550,272.29144628471397
980580,272.3058225936345
980610,272.32034115055643
980640,272.334992106467
980670,272.3497656317192
980700,272.36465191666366
980730,272.37964117224584
980760,272.3947236305698
980790,272.40988954542746
980820,272.42512919279346
980850,272.4404328712854
980880,272.45579090258906
980910,272.4711936318493
980940,272.4866314280245
980970,272.50209468420695
981000,272.5175738179061
981030,272.5330592712971
981060,272.5485415114325
981090,272.5640110304177
981120,272.5794583455499
981150,272.5948739994198
981180,272.6102485599769
981210,272.62557262055645
981240,272.6408367998695
981270,272.6560317419549
981300,272.6711481160931
981330,272.68617661668156
981360,272.70110796307165
981390,272.7159328993667
981420,272.73064219418086
981450,272.74522664035885
981480,272.7596770546556
981510,272.773984277377
981540,272.7881391719797
981570,272.80213262463144
981600,272.81595554373024
981630,272.82959885938374
981660,272.84305352284684
981690,272.85631050591905
981720,272.86936080030034
981750,272.88219541690523
981780,272.8948053851363
981810,272.907181752115
981840,272.9193155818713
981870,272.93119795449115
981900,272.94281996522204
981930,272.95417272353626
981960,272.96524735215195
981990,272.976034986012
982020,272.98652677122067
982050,272.9967138639375
982080,273.00658742922906
982110,273.0161386398785
982140,273.0253586751524
982170,273.0342387195255
982200,273.042769961363
982230,273.0509435915609
982260,273.05875080214406
982290,273.0661827848225
982320,273.07323072950567
982350,273.0798858227752
982380,273.0861392463164
982410,273.091982175308
982440,273.0974057767713
982470,273.102401207879
982500,273.10695961422243
982530,273.11107212803995
982560,273.11472986640507
982590,273.1179239293749
982620,273.1206453981001
982650,273.1228853328964
982680,273.1246347712776
982710,273.1258847259514
982740,273.126626182778
982770,273.1268500986926
982800,273.12654739959146
982830,273.1259825752954
982860,273.1254261992236
982890,273.1248782981017
982920,273.124338898651
982950,273.12380802758855
982980,273.1232857116271
983010,273.1227719774749
983040,273.1222668518357
983070,273.12177036140884
983100,273.1212825328889
983130,273.120803392966
983160,273.12033296832533
983190,273.1198712856474
983220,273.11941837160776
983250,273.11897425287725
983280,273.11853895612154
983310,273.1181125080014
983340,273.1176949351724
983370,273.1172862642849
983400,273.1168865219843
983430,273.1164957349104
983460,273.11611392969775
983490,273.1157411329756
983520,273.11537737136746
983550,273.1150226714916
983580,273.11467705996046
983610,273.11434056338084
983640,273.11401320835387
983670,273.1136950214748
983700,273.1133860293331
983730,273.11308625851217
983760,273.1127957355895
983790,273.1125144871364
983820,273.1122425397183
983850,273.11197991989417
983880,273.1117266542168
983910,273.1114827692326
983940,273.1112482914817
983970,273.11102324749766
984000,273.1108076638075
984030,273.1106015669318
984060,273.11040498338417
984090,273.11021793967177
984120,273.1100404622948
984150,273.1098725777466
984180,273.1097143125137
984210,273.10956569307535
984240,273.10942674590405
984270,273.10929749746487
984300,273.10917797421587
984330,273.10906820260766
984360,273.1089682090837
984390,273.10887802007977
984420,273.10879766202436
984450,273.1087271613383
984480,273.10866654443487
984510,273.1086158377195
984540,273.10857506759004
984570,273.10854426043636
984600,273.1085234426405
984630,273.10851264057635
984660,273.1085118806099
984690,273.10852118909906
984720,273.1085405923934
984750,273.1085701168343
984780,273.10860978875473
984810,273.10865963447935
984840,273.10871968032427
984870,273.108789952597
984900,273.1088704775965
984930,273.108961281613
984960,273.109062390928
984990,273.109173831814
985020,273.1092956305348
985050,273.109427813345
985080,273.10957040649026
985110,273.10972343620705
985140,273.10988692872263
985170,273.110060910255
985200,273.1102454070127
985230,273.110440445195
985260,273.11064605099153
985290,273.1108622505824
985320,273.1110890701379
985350,273.1113265358188
985380,273.111574673776
985410,273.11183351015035
985440,273.112103071073
985470,273.11238338266486
985500,273.1126744710368
985530,273.11297636228954
985560,273.1132890825134
985590,273.11361265778856
985620,273.11394711418455
985650,273.1142924777606
985680,273.11464877456524
985710,273.11501603063647
985740,273.1153942720014
985770,273.1157835246765
985800,273.11618381466724
985830,273.1165951679682
985860,273.1170176105629
985890,273.1174511684238
985920,273.11789586751206
985950,273.1183517337776
985980,273.11881879315905
986010,273.11929707158356
986040,273.11978659496685
986070,273.1202873892129
986100,273.1207994802141
986130,273.1213228938512
986160,273.121857655993
986190,273.1224037924964
986220,273.1229613292064
986250,273.12353029195583
986280,273.1241107065655
986310,273.1247025988439
986340,273.12530599458717
986370,273.12592091957924
986400,273.12654739959146
986430,273.12719432512694
986460,273.12787021723443
986490,273.12857454747217
986520,273.1293067873722
986550,273.1300664084443
986580,273.1308528821802
986610,273.1316656800571
986640,273.1325042735416
986670,273.1333681340934
986700,273.134256733169
986730,273.1351695422251
986760,273.1361060327222
986790,273.13706567612786
986820,273.1380479439203
986850,273.1390523075913
986880,273.1400782386497
986910,273.14112520862426
986940,273.14219268906686
986970,273.1432801515553
987000,273.14438706769636
987030,273.1455129091285
987060,273.1466571475244
987090,273.14781925459414
987120,273.14899870208706
987150,273.15019496179485
987180,273.15140750555383
987210,273.1526358052471
987240,273.1538793328069
987270,273.15513756021716
987300,273.1564099595149
987330,273.15769600279316
987360,273.1589951622021
987390,273.16030690995166
987420,273.16163071831295
987450,273.16296605962
987480,273.1643124062716
987510,273.165669230733
987540,273.16703600553706
987570,273.1684122032859
987600,273.1697972966526
987630,273.1711907583818
987660,273.1725920612915
987690,273.17400067827407
987720,273.1754160822972
987750,273.17683774640506
987780,273.1782651437191
987810,273.179697747439
987840,273.18113503084317
987870,273.18257646729006
987900,273.18402153021805
987930,273.1854696931467
987960,273.1869204296765
987990,273.1883732134899
988020,273.1898275183514
988050,273.1912828181077
988080,273.192738586688
988110,273.1941942981041
988140,273.19564942645036
988170,273.19710344590374
988200,273.19855583072365
988230,273.20000605525166
988260,273.2014535939114
988290,273.2028979212082
988320,273.20433851172834
988350,273.2057748401391
988380,273.2072063811877
988410,273.208632609701
988440,273.21005300058465
988470,273.2114670288222
988500,273.2128741694744
988530,273.21427389767825
988560,273.2156656886458
988590,273.2170490176633
988620,273.2184233600899
988650,273.21978819135643
988680,273.2211429869641
