time,hvac_reaAhu_TMix_y
962610,292.5451113389037
962640,292.54511097768784
962670,292.54511047425854
962700,292.54511005105144
962730,292.54510950711096
962760,292.5451090117349
962790,292.5451084286223
962820,292.5451078614369
962850,292.54510740199555
962880,292.54510681809757
962910,292.5451061949976
962940,292.54510555848407
962970,292.5451049154995
963000,292.5451042887024
963030,292.54510366565813
963060,292.54510301910386
963090,292.5451023836052
963120,292.54510183889437
963150,292.5451015756197
963180,292.54510108451905
963210,292.54510063998805
963240,292.5451005299415
963270,292.5451001132298
963300,292.54509971926353
963330,292.5450996329096
963360,292.545099251913
963390,292.5450988767173
963420,292.5450987385685
963450,292.54509898545274
963480,292.5450996904342
963510,292.54510086767976
963540,292.545102489115
963570,292.54510449969473
963600,292.54510682972443
963630,292.54510940457175
963660,292.5451121520783
963690,292.5451150074333
963720,292.5451179158388
963750,292.5451208343797
963780,292.54512373215334
963810,292.5451265900937
963840,292.54512940043406
963870,292.5451321652749
963900,292.54513489529444
963930,292.54513760884316
963960,292.54514033038714
963990,292.5451430893869
964020,292.5451459194287
964050,292.54514885721414
964080,292.5451519415732
964110,292.5451552131741
964140,292.5451587139443
964170,292.54516248651885
964200,292.54516657380765
964230,292.54517101913643
964260,292.54517586559376
964290,292.54518115633255
964320,292.54518693434517
964350,292.5451932425807
964380,292.54520012377714
964410,292.54520762061134
964440,292.5452157757574
964470,292.5452184557752
964500,292.54521931646593
964530,292.5452195782166
964560,292.54521964901056
964590,292.54521966584343
964620,292.54521967518497
964650,292.54521969285275
964680,292.54521972414057
964710,292.54521977040196
964740,292.5452198311652
964770,292.54521990473955
964800,292.54521998894995
964830,292.545220014854
964860,292.5452200215235
964890,292.5452200221722
964920,292.54523004956206
964950,292.5452333909633
964980,292.5452345039437
965010,292.5452348743088
965040,292.5452349972752
965070,292.545235037888
965100,292.5452350510585
965130,292.545235055111
965160,292.5452350560943
965190,292.5452350559601
965220,292.54523505526225
965250,292.54523505424964
965280,292.54523505283225
965310,292.5452350509406
965340,292.5452350485797
965370,292.54523504565105
965400,292.5452350420508
965430,292.54523503765273
965460,292.54523503228734
965490,292.54523502587296
965520,292.5452350183342
965550,292.5452350095825
965580,292.54523499943235
965610,292.5452349877548
965640,292.5452349744167
965670,292.54523495929453
965700,292.54523494220024
965730,292.5452349231003
965760,292.54523490175546
965790,292.54523487803834
965820,292.5452348517093
965850,292.545234822639
965880,292.5452347907905
965910,292.5452347558344
965940,292.5452347176307
965970,292.54523467602354
966000,292.5452346308279
966030,292.5452345819147
966060,292.54523452904095
966090,292.5452344719617
966120,292.5452344105496
966150,292.5452343446959
966180,292.5452342741457
966210,292.54523419869014
966240,292.5452341181515
966270,292.54523403223817
966300,292.5452339407855
966330,292.5452338437854
966360,292.54523374087796
966390,292.5452336320805
966420,292.5452335171107
966450,292.5452333957176
966480,292.54523326778036
966510,292.5452331331475
966540,292.5452329916287
966570,292.5452328430139
966600,292.54523268725814
966630,292.5452326313708
966660,292.54523260876846
966690,292.5452325971772
966720,292.545232588983
966750,292.5452325815771
966780,292.54523257399484
966810,292.54523256589204
966840,292.5452325570348
966870,292.5452325472271
966900,292.5452325362025
966930,292.54523252403925
966960,292.54523251047056
966990,292.5452324953434
967020,292.5452324785123
967050,292.5452324599434
967080,292.5452324395398
967110,292.5452324172248
967140,292.5452323929572
967170,292.545232366607
967200,292.54523233817207
967230,292.5452323075182
967260,292.5452322745672
967290,292.54523223929755
967320,292.5452322017482
967350,292.5452321618762
967380,292.54523211960736
967410,292.54523207492485
967440,292.5452320279188
967470,292.5452319786161
967500,292.54523192701987
967530,292.5452318731655
967560,292.5452318170027
967590,292.5452317587154
967620,292.5452316982551
967650,292.5452316358069
967680,292.54523157140466
967710,292.5452315051193
967740,292.54523143706496
967770,292.5452313672626
967800,292.54523129585766
967830,292.54523122298247
967860,292.54523114873496
967890,292.54523107328686
967920,292.5452309966756
967950,292.5452309190305
967980,292.54523084056206
968010,292.54523076138383
968040,292.54523068156294
968070,292.54523060121727
968100,292.54523052048046
968130,292.5452304394459
968160,292.54523035825054
968190,292.54523027705903
968220,292.54523019595075
968250,292.5452301149321
968280,292.54523003422855
968310,292.5452299538479
968340,292.5452298738525
968370,292.545229794208
968400,292.54522971490815
968430,292.5452296715062
968460,292.54522963955424
968490,292.54522961065936
968520,292.5452295818771
968550,292.545229552389
968580,292.54522952204576
968610,292.5452294906809
968640,292.54522945839864
968670,292.5452294253194
968700,292.54522939140986
968730,292.54522935679563
968760,292.5452293215673
968790,292.54522928574465
968820,292.54522924952096
968850,292.5452292130439
968880,292.54522917637973
968910,292.54522913962796
968940,292.5452291029464
968970,292.5452290664737
969000,292.54522903036263
969030,292.54522899479053
969060,292.5452289600462
969090,292.54522892620474
969120,292.545228893317
969150,292.5452288617405
969180,292.54522883157773
969210,292.5452288030009
969240,292.54522877617813
969270,292.5452287514193
969300,292.54522872885894
969330,292.54522870863354
969360,292.5452286910862
969390,292.5452286764186
969420,292.5452286647685
969450,292.5452286564677
969480,292.54522865164495
969510,292.5452286505717
969540,292.54522865350134
969570,292.54522866064013
969600,292.5452286722865
969630,292.5452286886163
969660,292.54522870997465
969690,292.54522873649563
969720,292.54522876844476
969750,292.5452288062044
969780,292.54522884978593
969810,292.54522889954075
969840,292.5452289556864
969870,292.5452290185149
969900,292.54522908828534
969930,292.5452291651977
969960,292.5452292495414
969990,292.5452293414831
970020,292.54522944127774
970050,292.5452295491598
970080,292.54522966532403
970110,292.5452297900664
970140,292.5452299235884
970170,292.5452300660584
970200,292.54523021778346
970230,292.54523015013297
970260,292.54523008283417
970290,293.0309150945907
970320,292.74395708821385
970350,292.5503609172691
970380,292.45622531396
970410,292.4211318872632
970440,292.42929387542125
970470,292.4714359155161
970500,292.54021696831575
970530,292.62995636654523
970560,292.7360059303124
970590,292.8542654317917
970620,292.9811171935695
970650,293.11366935305165
970680,293.2496203603206
970710,289.82006495116315
970740,289.17925117400466
970770,289.08156520913764
970800,289.03770781701013
970830,289.0086065285209
970860,288.9526701152657
970890,288.87603933326056
970920,288.80355370795115
970950,288.72918682696263
970980,288.6498201473415
971010,288.56442443463294
971040,288.473011469114
971070,288.3760318148273
971100,288.2741346792441
971130,288.1679948707354
971160,288.05810829752375
971190,287.9772461857088
971220,287.89163175369094
971250,287.78761669984056
971280,287.6743199527833
971310,287.5565538539458
971340,287.436369060258
971370,287.3146574667408
971400,287.19182412416933
971430,287.0681580744505
971460,286.94408085626105
971490,286.82451408051855
971520,286.7927667151405
971550,286.7665348687255
971580,286.7408909905464
971610,286.66532901717835
971640,286.6293544434159
971670,286.7402178223722
971700,286.7239631963169
971730,286.65377773594145
971760,286.56620106171675
971790,286.49070397527004
971820,286.44754963657493
971850,286.41196023839365
971880,286.37992710838216
971910,286.3500247375895
971940,286.32177703192104
971970,286.2950162758196
972000,286.26967768494865
972030,286.24570071558776
972060,286.2230173468428
972090,286.2015818364474
972120,286.1813420669666
972150,286.16224127235535
972180,286.14422015738745
972210,286.12721806008244
972240,286.11117461142044
972270,286.09603052716636
972300,286.0817284273857
972330,286.0682133736007
972360,286.0554329823592
972390,286.04333752496797
972420,286.0319795157326
972450,286.0220284776784
972480,286.0143659701683
972510,286.0094339662418
972540,286.0075599663308
972570,286.0094260783839
972600,286.0143166587056
972630,286.02117943602605
972660,286.0293521674055
972690,286.0385507493243
972720,286.04864235045073
972750,286.0595621823873
972780,286.0712516870138
972810,286.0836413831779
972840,286.0966439385964
972870,286.1101497573978
972900,286.12402186700166
972930,286.1381123179157
972960,286.15236207234165
972990,286.16674313326786
973020,286.18115728976926
973050,286.19543401685513
973080,286.20937023584275
973110,286.22277252102316
973140,286.23548334817735
973170,286.24739536663265
973200,286.2584510756097
973230,286.2686334529865
973260,286.07305464358905
973290,285.831506122112
973320,285.63757239030093
973350,285.4792450208937
973380,285.34834300935404
973410,285.2384645598901
973440,285.1451907494433
973470,285.06562003718886
973500,284.9978424017629
973530,284.94043937082006
973560,284.89230784453486
973590,284.85248154274774
973620,284.8200320245224
973650,284.7941391738097
973680,284.77395010606415
973710,284.7587545120803
973740,284.74789144872994
973770,284.7406739218496
973800,284.73657861487766
973830,284.7350699785771
973860,284.73561881356017
973890,284.7378884921719
973920,284.7414859934644
973950,284.74613192482474
973980,284.75153206181113
974010,284.7574549650212
974040,284.7637096316186
974070,284.77012897401545
974100,284.77657111385093
974130,284.7829323341749
974160,284.78911211839124
974190,284.7950507465684
974220,284.80068542212297
974250,284.80598558779513
974280,284.8109178670804
974310,284.8154743479358
974340,284.81964184394303
974370,284.8234284336467
974400,284.82683482093523
974430,284.8298797581583
974460,284.83257273632677
974490,284.8349389164387
974520,284.83699298256244
974550,284.83876288650265
974580,284.8402661600678
974610,284.8415307709096
974640,284.8425753694479
974670,284.8434262013987
974700,284.844101626415
974730,284.84462525838495
974760,284.8450141097264
974790,284.84528873944447
974820,284.84546412788404
974850,284.84555769263585
974880,284.8455821656128
974910,284.84555192217675
974940,284.84547720588967
974970,284.8453697029981
975000,284.8452369731453
975030,284.8450884686487
975060,284.84492944977154
975090,284.8447671681676
975120,284.84460502564235
975150,284.8444484006762
975180,284.8442991157374
975210,284.8441610139073
975240,284.84403464606396
975270,284.84392259614583
975300,284.84382447528895
975330,284.84374182526955
975360,284.8436736356128
975390,284.843620596133
975420,284.84358133716916
975450,284.8435558836001
975480,284.8435427003473
975510,284.8435413296256
975540,284.843550216812
975570,284.84356858042617
975600,284.84359492929633
975630,284.8436251531888
975660,284.84365442177017
975690,284.8436832481992
975720,284.8437120185781
975750,284.84374094668175
975780,284.8437699883402
975810,284.8437990254003
975840,284.8438278206713
975870,284.8438560318312
975900,284.8438834461781
975930,284.8439096333081
975960,284.8439344879677
975990,284.84395754499633
976020,284.8439788377963
976050,284.8439978805516
976080,284.8440148599202
976110,284.8440292670758
976140,284.84404145237175
976170,284.84405087144853
976200,284.8440580485685
976230,284.8440623825821
976260,284.8440645837102
976290,284.8440639646063
976320,284.8440614371497
976350,284.84405619075835
976380,284.84404935987067
976410,284.84403996661126
976440,284.8440293950172
976470,284.84401646999237
976500,284.84400275348094
976530,284.8439870231431
976560,284.84397090957316
976590,284.84395302309304
976620,284.8439352782582
976650,284.8439159694763
976680,284.8438973254745
976710,284.84387731695267
976740,284.8438584760727
976770,284.843838456686
976800,284.8438200757461
976830,284.84380068376663
976860,284.8437833618521
976890,284.8437651731259
976920,284.84374943905925
976950,284.84373294133457
976980,284.8437192014077
977010,284.8437047408259
977040,284.8436932953821
977070,284.8436812110495
977100,284.84367246119695
977130,284.8436632726147
977160,284.8436578328551
977190,284.84365226605297
977220,284.8436508962978
977250,284.8436497264197
977280,284.8436527279293
977310,284.84365606733405
977340,284.8436632725791
977370,284.8436704321807
977400,284.84368116160095
977430,284.8436916070584
977460,284.84370552988923
977490,284.8437191206005
977520,284.8437361924033
977550,284.84375295487087
977580,284.8437732318732
977610,284.84379324676365
977640,284.8438168090581
977670,284.84384015615484
977700,284.8438670670125
977730,284.8438937958539
977760,284.84392408097676
977790,284.8439541983186
977820,284.84398783909666
977850,284.8440213074381
977880,284.8440582430416
977910,284.844094985742
977940,284.84413512014305
977970,284.8441750299305
978000,284.8442182187119
978030,284.8442612459858
978060,284.84430727813253
978090,284.8443532417707
978120,284.8444020725007
978150,284.84445079049544
978180,284.84450227170606
978210,284.8445536074624
978240,284.8446075996837
978270,284.84466142537104
978300,284.8447178018933
978330,284.84477400163297
978360,284.8448326504312
978390,284.8448911228233
978420,284.84495194763616
978450,284.84501260685715
978480,284.8450755272052
978510,284.8451383029476
978540,284.8452032532782
978570,284.84526808978404
978600,284.8453350180081
978630,284.8454018724549
978660,284.8454707380663
978690,284.8455395785623
978720,284.84561035052593
978750,284.8456811539126
978780,284.8457537948063
978810,284.8458265767662
978840,284.84590108560485
978870,284.84597586437013
978900,284.84605238049113
978930,284.8461293166536
978960,284.8462079390904
978990,284.8462869904533
979020,284.8463674671217
979050,284.84644817079754
979080,284.846529846545
979110,284.8466114259104
979140,284.84669347386347
979170,284.84677515453416
979200,284.8468569527045
979230,284.84711462088603
979260,284.84783083110585
979290,284.84897548728776
979320,284.85045609597955
979350,284.85218722658226
979380,284.8540986816711
979410,284.8561234995123
979440,284.85821226583107
979470,284.86032364642756
979500,284.862424818943
979530,284.8644907208146
979560,284.86650226309627
979590,284.8684451208085
979620,284.8703088349432
979650,284.872086180293
979680,284.87377268650243
979710,284.8753662217833
979740,284.87686660812886
979770,284.8782752653379
979800,284.87959488743365
979830,284.8808291540176
979860,284.88198247175166
979890,284.8830597555
979920,284.8840662519778
979950,284.88500739265925
979980,284.88588866348243
980010,284.88671548983535
980040,284.88749314181587
980070,284.8882266592417
980100,284.8889207983299
980130,284.8895799939346
980160,284.89020833362173
980190,284.8908095410895
980220,284.89138696325523
980250,284.8919435581921
980280,284.89248191018726
980310,284.89300424730357
980340,284.893512456408
980370,284.89400809102307
980400,284.89449235091854
980430,284.8949660751357
980460,284.89542985786954
980490,284.8958844068471
980520,284.89633089640773
980550,284.8967712218848
980580,284.8972079451319
980610,284.89764378254387
980640,284.89808013972544
980670,284.8985158257802
980700,284.8989426723249
980730,284.8993466125221
980760,284.8997167916166
980790,284.9000512313239
980820,284.90035392932344
980850,284.90063277729035
980880,284.90089220750525
980910,284.9011369394289
980940,284.9013693908184
980970,284.9015910601169
981000,284.901801720906
981030,284.9019999944981
981060,284.90218230688055
981090,284.9023471337033
981120,284.90249296008966
981150,284.9026172240821
981180,284.90271781206525
981210,284.90279359530007
981240,284.9028435029864
981270,284.90286627988274
981300,284.9028609161776
981330,284.90282663067484
981360,284.902762610476
981390,284.90266806254033
981420,284.9025423675294
981450,284.9023849969164
981480,284.90219550334746
981510,284.90197348508747
981540,284.90171857546324
981570,284.9014304325434
981600,284.9011087396844
981630,284.90075320746126
981660,284.9003635722256
981690,284.8999395866257
981720,284.89947700777606
981750,284.89897188857725
981780,284.8984246810885
981810,284.8978368283958
981840,284.8972094324782
981870,284.8965429449945
981900,284.8958377631388
981930,284.89505903619045
981960,284.89390680274334
981990,284.8918786755248
982020,284.8888463092418
982050,284.88516202112316
982080,284.88139321635913
982110,284.8780240450412
982140,284.8753270857709
982170,284.87338166092064
982200,284.87212245407545
982230,284.8714176015308
982260,284.8711114503438
982290,284.87105694951106
982320,284.871132373315
982350,284.87124072175743
982380,284.87130884519445
982410,284.8712859521234
982440,284.8711379625153
982470,284.8708430761094
982500,284.8703898141123
982530,284.8697584614858
982560,284.8689002983279
982590,284.86777848489197
982620,284.8664123694099
982650,284.86486644941175
982680,284.8632187045922
982710,284.86153143422024
982740,284.85984324337625
982770,284.85816753682786
982800,284.8565020533535
982830,284.8549692701956
982860,284.8536890564513
982890,284.85262004112536
982920,284.8517460903232
982950,284.8510448597863
982980,284.85049744171295
983010,284.8500839562511
983040,284.8497853952508
983070,284.8495835369364
983100,284.8494624590196
983130,284.84940807702384
983160,284.8494080048083
983190,284.84945180589057
983220,284.8495298307731
983250,284.8496341417112
983280,284.849758343818
983310,284.84989809416567
983340,284.85005020432874
983370,284.85021221237434
983400,284.8503820381207
983430,284.85055769875606
983460,284.85073724111993
983490,284.8509188057084
983520,284.8511007156359
983550,284.8512815228202
983580,284.85146000226825
983610,284.85163512307395
983640,284.8518060185585
983670,284.85197196228506
983700,284.85213235012685
983730,284.8522866874357
983760,284.85243457985536
983790,284.8525757258053
983820,284.8527099089667
983850,284.8528369900204
983880,284.8529568977358
983910,284.8530696011086
983940,284.85317503952183
983970,284.853273040946
984000,284.85336333176286
984030,284.85344568942907
984060,284.8535201488484
984090,284.8535871034166
984120,284.853647226498
984150,284.85370127801934
984180,284.85374992148655
984210,284.85379363435777
984240,284.8538327153777
984270,284.85386734299993
984300,284.85389763674465
984330,284.8539236970036
984360,284.853945622146
984390,284.8539635124998
984420,284.8539774704815
984450,284.85398760158705
984480,284.8539940170189
984510,284.8539968370983
984540,284.8539961945489
984570,284.85399223726006
984600,284.85398513050114
984630,284.85397720068914
984660,284.85397130613467
984690,284.853967702805
984720,284.8541225444916
984750,284.8562428171242
984780,284.85901869721397
984810,284.86102568193786
984840,284.86224203083765
984870,284.8629445479407
984900,284.86336073152086
984930,284.8636560084647
984960,284.86391256855967
984990,284.8641513972348
985020,284.8643779062726
985050,284.86458811296274
985080,284.8647767193738
985110,284.864942956509
985140,284.86508764044044
985170,284.86521359385614
985200,284.8653231488945
985230,284.865418904408
985260,284.86550304738756
985290,284.8655772761218
985320,284.8656429215112
985350,284.865701067722
985380,284.8657526386513
985410,284.86579843991655
985440,284.8658391825881
985470,284.865875492402
985500,284.8659079188172
985530,284.8659369408316
985560,284.8659629753477
985590,284.8659863836371
985620,284.8660074790071
985650,284.8660265324675
985680,284.86604377872777
985710,284.86605945795293
985740,284.86607370671516
985770,284.86608667063376
985800,284.86609847979224
985830,284.86610924749345
985860,284.8661190722397
985890,284.86612803938687
985920,284.86613622342423
985950,284.8661436899207
985980,284.8661504963295
986010,284.86615669278746
986040,284.8661623233424
986070,284.86616742741944
986100,284.8661720411979
986130,284.8661761987437
986160,284.8661799328892
986190,284.86618327589224
986220,284.86618625997255
986250,284.8661889177519
986280,284.8661912826466
986310,284.86619338914113
986340,284.8661952734051
986370,284.8661969731467
986400,284.86619852806365
986430,284.86620325553116
986460,284.8662145085615
986490,284.8662315859477
986520,284.8662530739623
986550,284.8662779098621
986580,284.8663054454913
986610,284.86633532692184
986640,284.8663673524772
986670,284.86640136350417
986700,284.86643718530956
986730,284.866474613021
986760,284.86651341736274
986790,284.8665533574057
986820,284.86659419323934
986850,284.8666356956879
986880,284.8666776521936
986910,284.8667198693951
986940,284.86676217345996
986970,284.8668044092308
987000,284.86684643890754
987030,284.86688814070504
987060,284.8669294076162
987090,284.86697014630795
987120,284.8670102760867
987150,284.8670497278804
987180,284.8670884432307
987210,284.86712637325644
987240,284.86716347762774
987270,284.86719972355746
987300,284.86723508483
987330,284.8672695408765
987360,284.8673030759215
987390,284.86733567818226
987420,284.86736733914654
987450,284.8673980529129
987480,284.8674278156031
987510,284.8674566248399
987540,284.8674844792876
987570,284.8675113782547
987600,284.8675373213529
987630,284.86756230821095
987660,284.86758633823644
987690,284.86760941041314
987720,284.8676315231312
987750,284.8676526740099
987780,284.8676728595575
987810,284.8676920755135
987840,284.86771031817227
987870,284.86772758532493
987900,284.86774387587275
987930,284.86775918855784
987960,284.86777352072545
987990,284.86778686770623
988020,284.86779922285746
988050,284.8678105780918
988080,284.8678209247512
988110,284.86783025513205
988140,284.8678385526157
988170,284.8678439493888
988200,284.86784510153797
988230,284.86784263076265
988260,284.86783746006813
988290,284.8678303170339
988320,284.86782170390734
988350,284.8678119569303
988380,284.86780131536096
988410,284.8677899733199
988440,284.8677781074388
988470,284.86776588522616
988500,284.86775346256934
988530,284.86774097754216
988560,284.86772854491426
988590,284.8677162531058
988620,284.86770416365505
