time,hvac_reaAhu_TRet_y
955410,293.17870778075945
955440,293.1787024774586
955470,293.178697680279
955500,293.1786924926319
955530,293.1786872718867
955560,293.1786820585784
955590,293.178676829291
955620,293.1786715752574
955650,293.1786662946963
955680,293.17866098689615
955710,293.1786556517401
955740,293.1786502887522
955770,293.1786448979815
955800,293.1786394790386
955830,293.17863403206246
955860,293.17862855693403
955890,293.17862305325673
955920,293.178617520953
955950,293.17861196026973
955980,293.1786063704914
956010,293.1786007521984
956040,293.178595104715
956070,293.1785894282739
956100,293.17858372252135
956130,293.1785779876356
956160,293.1785722232948
956190,293.1785664294704
956220,293.1785606063608
956250,293.1785547533616
956280,293.1785488706939
956310,293.1785429584954
956340,293.17853701625285
956370,293.17853104402843
956400,293.178525042191
956430,293.17851901012335
956460,293.17851294794184
956490,293.17850685578196
956520,293.17850073347955
956550,293.1784945807396
956580,293.1784883981528
956610,293.1784821849024
956640,293.1784759415774
956670,293.17846966789745
956700,293.1784633637411
956730,293.17845702934994
956760,293.1784506645901
956790,293.17844426938586
956820,293.1784378437048
956850,293.1784313877964
956880,293.17842490130545
956910,293.1784183845212
956940,293.17841183739193
956970,293.1784052597103
957000,293.17839865185624
957030,293.17839201348966
957060,293.1783853449702
957090,293.1783786461132
957120,293.1783719170494
957150,293.1783651575734
957180,293.1783583681323
957210,293.17835154840094
957240,293.17834439261503
957270,293.1783380135738
957300,293.17833106259883
957330,293.17832406656373
957360,293.1783170930277
957390,293.17831010717435
957420,293.1783030954787
957450,293.1782960554565
957480,293.1782889862098
957510,293.17828188776605
957540,293.1782747599686
957570,293.17826760315614
957600,293.17826041716023
957630,293.1782578207235
957660,293.17825674941514
957690,293.17825617899484
957720,293.17825576966436
957750,293.17825540836293
957780,293.1782550572607
957810,293.178254703455
957840,293.1782543423334
957870,293.1782539721889
957900,293.1782535921793
957930,293.1782532016355
957960,293.17825280015677
957990,293.1782392458582
958020,293.17823444221074
958050,293.17822525600747
958080,293.17821893802096
958110,293.17821550229496
958140,293.17821586476464
958170,293.17821976046764
958200,293.17822702967646
958230,293.1782373250555
958260,293.17825032433853
958290,293.1782656478146
958320,293.17828290152323
958350,293.17830164883975
958380,293.17832142088434
958410,293.1783417012875
958440,293.17836192924125
958470,293.17838148678237
958500,293.17839969961227
958530,293.178415824529
958560,293.17842904963743
958590,293.1784384820188
958620,293.1784431469749
958650,293.17844197586777
958680,293.17843380776577
958710,293.1784173749453
958740,293.1783913094289
958770,293.178354126102
958800,293.1783042400478
958830,293.17823993768053
958860,293.1781594264449
958890,293.178060764613
958920,293.1779420011846
958950,293.1778009595343
958980,293.1776356867814
959010,293.1774436445491
959040,293.1772234376915
959070,293.17697126025223
959100,293.1769619789566
959130,293.17695918370316
959160,293.17695031968196
959190,293.17694289356825
959220,293.17694605113337
959250,293.17695385172203
959280,293.17695373679663
959310,293.17695261795006
959340,293.1769567736987
959370,293.1769557787005
959400,293.1769540713628
959430,293.1769527697743
959460,293.1769515950332
959490,293.17695045366344
959520,293.17694931762753
959550,293.17694816432254
959580,293.17694694878594
959610,293.17694558853185
959640,293.17694436191675
959670,293.17694312012077
959700,293.176941674834
959730,293.1769404153398
959760,293.1769391252792
959790,293.1769375360813
959820,293.17693623180713
959850,293.1769349185829
959880,293.176933303039
959910,293.1769320000656
959940,293.17693071227654
959970,293.17692918909825
960000,293.1769272676609
960030,293.1769258850965
960060,293.17692463640054
960090,293.17692332309986
960120,293.1769218808612
960150,293.17692034281646
960180,293.17691881459615
960210,293.1769174528976
960240,293.1769164455724
960270,293.1769159938389
960300,293.17691629677165
960330,293.17691753795344
960360,293.1769172944568
960390,293.1769165788955
960420,293.1769157646325
960450,293.1769150126274
960480,293.17691440967536
960510,293.1769140116069
960540,293.1769138559125
960570,293.1769131930182
960600,293.1769123739209
960630,293.17691152939915
960660,293.17691071295303
960690,293.17690994792883
960720,293.1769092445577
960750,293.1769086053604
960780,293.1769080281799
960810,293.1769075074473
960840,293.17690703531514
960870,293.17690660243744
960900,293.1769061985358
960930,293.1769058130471
960960,293.1769054352097
960990,293.17690505428754
961020,293.1769046597975
961050,293.1769042412803
961080,293.17690378834635
961110,293.17690329033815
961140,293.17690273621184
961170,293.1769021143808
961200,293.1769014122853
961230,293.17690060522693
961260,293.1768997717853
961290,293.17689893985676
961320,293.1768981183116
961350,293.1768950103251
961380,293.17689344673846
961410,293.17689240653914
961440,293.17689155027034
961470,293.1768907679612
961500,293.17689002348425
961530,293.1768893052472
961560,293.1768886101786
961590,293.1768879378014
961620,293.17688728826164
961650,293.1768866613035
961680,293.17688605564933
961710,293.17688546808
961740,293.17688489263986
961770,293.1768843200064
961800,293.17688373628846
961830,293.17688312239255
961860,293.17688245385506
961890,293.1768817006474
961920,293.1768808284702
961950,293.1768798008806
961980,293.17687922117483
962010,293.176878790582
962040,293.1768783803003
962070,293.17687792424016
962100,293.17687739224806
962130,293.1768767928652
962160,293.1768761893685
962190,293.17687572376843
962220,293.1768756465932
962250,293.1768763520535
962280,293.1768764895015
962310,293.17687649075714
962340,293.1768766434277
962370,293.1768766268208
962400,293.17687665934955
962430,293.1768766191938
962460,293.17687669725035
962490,293.1768766858239
962520,293.17687681707184
962550,293.1768768341492
962580,293.1768770008614
962610,293.1768770381082
962640,293.17687720951096
962670,293.17687725443596
962700,293.17687740529396
962730,293.1768774477736
962760,293.1768775580698
962790,293.17687758996
962820,293.17687765035225
962850,293.17687783360265
962880,293.17687789233946
962910,293.1768779139822
962940,293.1768779232967
962970,293.17687792522185
963000,293.17687794132496
963030,293.1768779581693
963060,293.17687794711117
963090,293.1768779429342
963120,293.17687802803414
963150,293.17687840187364
963180,293.17687852609265
963210,293.1768786887315
963240,293.17687919219327
963270,293.17687935950056
963300,293.1768795369932
963330,293.1768800242838
963360,293.1768801857799
963390,293.1768803376135
963420,293.17688072306646
963450,293.17688149772846
963480,293.1768827383412
963510,293.17688445956827
963540,293.17688663165484
963570,293.1768891964076
963600,293.1768920802879
963630,293.1768952046456
963660,293.17689849341014
963690,293.1769018782602
963720,293.17690530151606
963750,293.17690871798095
963780,293.176912095224
963810,293.1769154132737
963840,293.1769186640581
963870,293.17692184991466
963900,293.1769249822624
963930,293.1769280805818
963960,293.17693117081325
963990,293.1769342841732
964020,293.17693745620767
964050,293.17694072572425
964080,293.1769441338274
964110,293.1769477235295
964140,293.17695153912933
964170,293.17695562568554
964200,293.17696002857235
964230,293.1769647935247
964260,293.1769699660976
964290,293.176975591871
964320,293.17698171622277
964350,293.1769883844837
964380,293.1769956417588
964410,293.17700353306446
964440,293.1770121034033
964470,293.1770148874572
964500,293.1770157388198
964530,293.17701594393316
964560,293.1770159328145
964590,293.17701584984013
964620,293.17701574390554
964650,293.1770156316222
964680,293.1770155184709
964710,293.1770154057603
964740,293.1770152928651
964770,293.1770151778474
964800,293.177015058209
964830,293.1770148660521
964860,293.17701464812393
964890,293.1770144190932
964920,293.17702473809004
964950,293.17702801559375
964980,293.1770289430714
965010,293.1770290843509
965040,293.17702896070637
965070,293.1770287459067
965100,293.1770284977884
965130,293.17702823570426
965160,293.17702796608756
965190,293.1770276910473
965220,293.1770274112515
965250,293.1770271275458
965280,293.177026840137
965310,293.1770265491087
965340,293.1770262544836
965370,293.1770259562283
965400,293.1770256542676
965430,293.17702534852856
965460,293.17702503888614
965490,293.1770247252848
965520,293.1770244076759
965550,293.1770240860018
965580,293.17702376010914
965610,293.1770234298806
965640,293.177023095212
965670,293.177022756036
965700,293.1770224121846
965730,293.17702206365027
965760,293.1770217102297
965790,293.1770213518045
965820,293.17702098818097
965850,293.17702061925104
965880,293.17702024499164
965910,293.17701986512424
965940,293.1770194795218
965970,293.17701908806316
966000,293.17701869059346
966030,293.1770182869973
966060,293.17701787706596
966090,293.17701746061454
966120,293.1770170375216
966150,293.1770166076978
966180,293.177016170933
966210,293.177015727071
966240,293.17701527595773
966270,293.1770148173464
966300,293.17701435110706
966330,293.1770138772448
966360,293.1770133954613
966390,293.17701290579305
966420,293.17701240801455
966450,293.1770119019422
966480,293.1770113874951
966510,293.1770108645502
966540,293.1770103330028
966570,293.1770097926907
966600,293.17700924359735
966630,293.1770087985949
966660,293.1770083875666
966690,293.17700798709876
966720,293.1770075892552
966750,293.1770071913588
966780,293.17700679247685
966810,293.1770063922907
966840,293.17700599065654
966870,293.17700558746543
966900,293.17700518252394
966930,293.1770047759602
966960,293.17700436760504
966990,293.17700395741844
967020,293.17700354535316
967050,293.1770031314492
967080,293.1770027156765
967110,293.1770022980838
967140,293.1770018787368
967170,293.1770014576016
967200,293.17700103477495
967230,293.17700061026017
967260,293.17700018408885
967290,293.17699975633695
967320,293.1769993271733
967350,293.1769988966717
967380,293.1769984649133
967410,293.17699803201515
967440,293.1769975981906
967470,293.1769971635949
967500,293.17699672838296
967530,293.1769962927428
967560,293.1769958567808
967590,293.176995421037
967620,293.17699498627786
967650,293.1769945530665
967680,293.17699412166326
967710,293.1769936923899
967740,293.17699326552736
967770,293.1769928413099
967800,293.1769924200378
967830,293.1769920020622
967860,293.17699158766715
967890,293.1769911771928
967920,293.1769907708923
967950,293.1769903691053
967980,293.1769899721994
968010,293.17698958049783
968040,293.1769891942693
968070,293.17698881383404
968100,293.176988439528
968130,293.17698807162947
968160,293.1769877104659
968190,293.17698735639055
968220,293.1769870096799
968250,293.176986670542
968280,293.1769863393827
968310,293.1769860163913
968340,293.17698570183796
968370,293.1769853958747
968400,293.17698509870877
968430,293.17698484632035
968460,293.17698461107653
968490,293.1769843838559
968520,293.17698416152587
968550,293.1769839431842
968580,293.17698372860576
968610,293.17698351757576
968640,293.17698331013486
968670,293.1769831063237
968700,293.1769829060676
968730,293.176982709433
968760,293.1769825164558
968790,293.17698232707346
968820,293.17698214142143
968850,293.1769819595827
968880,293.1769817815535
968910,293.17698160738354
968940,293.1769814371882
968970,293.17698127101124
969000,293.1769811089357
969030,293.1769809511003
969060,293.1769807976877
969090,293.17698064872457
969120,293.1769805042095
969150,293.1769803644079
969180,293.17698022937054
969210,293.1769800992137
969240,293.1769799740268
969270,293.1769798540545
969300,293.17697973934867
969330,293.1769796300098
969360,293.1769795263019
969390,293.17697942834593
969420,293.17697933623145
969450,293.1769792502071
969480,293.17697917035696
969510,293.1769790968676
969540,293.17697902993064
969570,293.176978969718
969600,293.1769789164211
969630,293.1769788701867
969660,293.17697883124305
969690,293.17697879970666
969720,293.176978775747
969750,293.17697875968054
969780,293.17697875147826
969810,293.17697875141636
969840,293.1769787596481
969870,293.1769787763918
969900,293.1769788018635
969930,293.1769788361836
969960,293.1769788795862
969990,293.176978932186
970020,293.17697899415066
970050,293.1769790656837
970080,293.17697914689785
970110,293.17697923802154
970140,293.17697933921096
970170,293.1769794505886
970200,293.1769795723736
970230,293.1769794637306
970260,293.17697935596055
970290,293.0315361078486
970320,292.7439815409767
970350,292.55038579063967
970380,292.4562501837288
970410,292.4211566698749
970440,292.4293185895511
970470,292.4714605998281
970500,292.54024165916707
970530,292.62998109385495
970560,292.73603071746754
970590,292.85429029610276
970620,292.9811421469418
970650,293.11369440306146
970680,293.24964551383954
970710,293.38529271122223
970740,293.4781713353731
970770,293.55415415853236
970800,293.6285603845334
970830,293.696070207521
970860,293.7543709637568
970890,293.8015676364091
970920,293.82726039710684
970950,293.836221365077
970980,293.8335379827561
971010,293.82167510051664
971040,293.8019552775612
971070,293.7754304486924
971100,293.743093201186
971130,293.7058947288036
971160,293.6647121702033
971190,293.6134184949726
971220,293.55350581378036
971250,293.4972355748599
971280,293.4437760841298
971310,293.3907351477166
971340,293.3371114507455
971370,293.28269939361456
971400,293.2275131834602
971430,293.17170089930005
971460,293.1156938058771
971490,293.05996165834495
971520,293.0047875806617
971550,292.95043572548263
971580,292.8971313791694
971610,292.8480203881338
971640,292.82990902553263
971670,292.80366768901706
971700,292.76016771447
971730,292.7096444840546
971760,292.65806007688775
971790,292.6076546768485
971820,292.55902490234934
971850,292.51228497528064
971880,292.4675189470993
971910,292.42478168545733
971940,292.3841100490245
971970,292.34551917891963
972000,292.3089999826362
972030,292.27452155174245
972060,292.24202947715526
972090,292.2114575495898
972120,292.18272648454547
972150,292.1557488648251
972180,292.1304330496672
972210,292.1066851082674
972240,292.08441153757855
972270,292.06352049121983
972300,292.0439230396614
972330,292.0255340860642
972360,292.0082724622169
972390,291.9920611365795
972420,291.9769782653422
972450,291.96405554355255
972480,291.9546635235371
972510,291.949497251453
972540,291.94905779039647
972570,291.95441261248993
972600,291.9644661305522
972630,291.9775820617559
972660,291.9927265118296
972690,292.0094551387874
972720,292.02756035284284
972750,292.0469413861026
972780,292.0675075695073
972810,292.08915142965895
972840,292.1117377948449
972870,292.13509698699147
972900,292.1590169098903
972930,292.18326790951613
972960,292.20775746853127
972990,292.2324425694398
973020,292.2571717640686
973050,292.2816810190077
973080,292.3056552111193
973110,292.3287938370169
973140,292.3508518779589
973170,292.3716621858615
973200,292.39113511509834
973230,292.4092440175421
973260,292.42604571418934
973290,292.4539800846131
973320,292.49796561909136
973350,292.54369220828215
973380,292.5881261247817
973410,292.63002839802556
973440,292.6690292582786
973470,292.70512304363655
973500,292.73844322971723
973530,292.76917188386545
973560,292.79751624991377
973590,292.82368705867657
973620,292.8478922477357
973650,292.8703252119899
973680,292.8911744614591
973710,292.9105900754454
973740,292.92870767428496
973770,292.94566272075963
973800,292.9615545434642
973830,292.976480386727
973860,292.99053559875944
973890,293.0037762498298
973920,293.0162696440593
973950,293.0280610345564
973980,293.0391977769638
974010,293.04971845278766
974040,293.05965316344356
974070,293.06903078091926
974100,293.07787488472457
974130,293.08620652447365
974160,293.09404437190756
974190,293.1014051924313
974220,293.1083041623852
974250,293.114755798591
974280,293.1207735844365
974310,293.1263707746308
974340,293.13156028842724
974370,293.1363550344533
974400,293.1407679910577
974430,293.1448122771779
974460,293.148501273572
974490,293.151848579303
974520,293.1548681091794
974550,293.15757400417885
974580,293.1599806881371
974610,293.16210276293026
974640,293.1639550273804
974670,293.16555237064364
974700,293.16690976392164
974730,293.1680421571907
974760,293.16896445407974
974790,293.16969139085705
974820,293.17023749810903
974850,293.17061709530145
974880,293.17084426384
974910,293.1709327093051
974940,293.17089574042336
974970,293.1707461861203
975000,293.1704963867847
975030,293.1701581357822
975060,293.1697426812278
975090,293.1692606803323
975120,293.1687222067902
975150,293.16813671673515
975180,293.1675130637154
975210,293.1668594739415
975240,293.16618356969497
975270,293.1654923528659
975300,293.16479223586447
975330,293.1640890328223
975360,293.1633879961929
975390,293.16269381491367
975420,293.16201065472285
975450,293.161342162252
975480,293.16069150835705
975510,293.1600614023152
975540,293.15945413371713
975570,293.1588715712078
975600,293.1583152065023
975630,293.1577861784167
975660,293.1572853115025
975690,293.1568131350778
975720,293.1563699527807
975750,293.1559558517986
975780,293.15557071829505
975810,293.15521423621396
975840,293.1548859161783
975870,293.1545851013839
975900,293.1543110016142
975930,293.15406270215544
975960,293.1538391958033
975990,293.15363939003106
976020,293.1534621360707
976050,293.1533062328304
976080,293.15317045340674
976110,293.15305354565703
976140,293.15295425661344
976170,293.1528713297859
976200,293.15280352799545
976230,293.15274962738874
976260,293.15270843926186
976290,293.15267880068666
976320,293.1526595959512
976350,293.1526497436368
976380,293.1526482183615
976410,293.15265403408523
976440,293.1526662668971
976470,293.152684034253
976500,293.15270651967785
976530,293.15273294735994
976560,293.1527626098264
976590,293.1527948375794
976620,293.1528290301415
976650,293.1528646207052
976680,293.15290111102695
976710,293.15293803123836
976740,293.15297497845467
976770,293.1530115723387
976800,293.1530474970866
976830,293.15308245336894
976860,293.1531162033242
976890,293.1531485189969
976920,293.1531792251356
976950,293.1532081324671
976980,293.15323508030536
977010,293.15325989803165
977040,293.15328248663224
977070,293.1533027887948
977100,293.1533208635494
977130,293.1533368414245
977160,293.1533509851667
977190,293.15336362766664
977220,293.1533751830338
977250,293.1533859993043
977280,293.1533963241494
977310,293.15340620275947
977340,293.15341555058654
977370,293.15342418275793
977400,293.1534319644704
977430,293.1534388071635
977460,293.15344470704537
977490,293.15344967341
977520,293.1534537744533
977550,293.15345708217444
977580,293.1534597142333
977610,293.153461780973
977640,293.15346342711825
977670,293.1534647805813
977700,293.153465994009
977730,293.1534671965717
977760,293.1534685350625
977790,293.15347012857615
977820,293.1534721089578
977850,293.1534745780748
977880,293.1534776473827
977910,293.1534813975583
977940,293.1534859169746
977970,293.1534912635101
978000,293.15349750166894
978030,293.1535046671337
978060,293.1535128003274
978090,293.153521916663
978120,293.15353203424894
978150,293.1535431495019
978180,293.15355526148295
978210,293.1535683494796
978240,293.1535823960682
978270,293.15359736625214
978300,293.1536132286595
978330,293.1536299367797
978360,293.15364744791503
978390,293.15366570660916
978420,293.1536846613603
978450,293.15370425014714
978480,293.15372441496686
978510,293.1537450893968
978540,293.15376621097744
978570,293.15378771079924
978600,293.1538095237218
978630,293.15383158000145
978660,293.1538538133251
978690,293.1538761545089
978720,293.15389853731665
978750,293.1539208942709
978780,293.1539431601979
978810,293.1539652749482
978840,293.1539871983648
978870,293.1540089396513
978900,293.15403053880726
978930,293.1540520319834
978960,293.15407339405317
978990,293.15409451536493
979020,293.1541151645393
979050,293.15413499921397
979080,293.1541535605447
979110,293.15417031640345
979140,293.1541846769864
979170,293.15419606728994
979200,293.1542039707139
979230,293.15426160074674
979260,293.1545616285915
979290,293.15520352517996
979320,293.1561754998517
979350,293.1574646687303
979380,293.1590445508822
979410,293.1608773553418
979440,293.1629220397449
979470,293.16513984423875
979500,293.1674940209995
979530,293.16995065452977
979560,293.17247899494924
979590,293.1750515046402
979620,293.177643680017
979650,293.180233815863
979680,293.18280280572844
979710,293.1853339778809
979740,293.1878129448528
979770,293.19022745493027
979800,293.1925672423794
979830,293.19482387670297
979860,293.1969906033402
979890,293.1990621930558
979920,293.2010348148207
979950,293.2029059198121
979980,293.2046741196586
980010,293.20633905798974
980040,293.20790128562726
980070,293.2093621439046
980100,293.21072366015693
980130,293.2119884528913
980160,293.21315964360093
980190,293.2142407737777
980220,293.215235727426
980250,293.21614865965853
980280,293.21698393168157
980310,293.2177460518069
980340,293.2184396221299
980370,293.21906927537964
980400,293.21963955873866
980430,293.2201548277904
980460,293.2206193909614
980490,293.2210380502918
980520,293.22141680891525
980550,293.22176345027805
980580,293.2220876784367
980610,293.22240036344374
980640,293.2227110606359
980670,293.22302531589474
980700,293.22333622218207
980730,293.22362388854594
980760,293.2238693335103
980790,293.2240673407897
980820,293.22422170038993
980850,293.2243430050414
980880,293.2244409271561
980910,293.2245256590051
980940,293.22460662492796
980970,293.2246914259039
981000,293.2247853044149
981030,293.2248909678304
981060,293.2250101170745
981090,293.22514331311777
981120,293.22529026914543
981150,293.22545039218284
981180,293.22562312726626
981210,293.2258080425073
981240,293.2260047716027
981270,293.22621293947014
981300,293.2264321310526
981330,293.22666190025103
981360,293.2269017906805
981390,293.22715134201974
981420,293.2274101263373
981450,293.2276777585135
981480,293.2279539170995
981510,293.2282383077057
981540,293.2285306394754
981570,293.2288306230877
981600,293.2291379778939
981630,293.22945243783704
981660,293.22977375384255
981690,293.2301016941815
981720,293.2304360115602
981750,293.23077636417406
981780,293.23112205274924
981810,293.23147163859284
981840,293.2318227853151
981870,293.2321725770024
981900,293.232518303549
981930,293.23279111979707
981960,293.2324101679147
981990,293.230328875068
982020,293.2260583867555
982050,293.2199422454382
982080,293.2128142039001
982110,293.20552986329915
982140,293.1987272793941
982170,293.19278570684145
982200,293.1878525097749
982230,293.1839304134754
982260,293.1809302173056
982290,293.17871978710093
982320,293.1771589745224
982350,293.176109527982
982380,293.1754480547459
982410,293.1750719930198
982440,293.1748956904016
982470,293.1748499847627
982500,293.1748803207823
982530,293.17491493983414
982560,293.1748226224456
982590,293.174481563377
982620,293.17386476291773
982650,293.1730332242057
982680,293.17209165496956
982710,293.1711392667745
982740,293.1702511992207
982770,293.16946915195695
982800,293.1688088650878
982830,293.1682198165565
982860,293.1675632577832
982890,293.1668271000294
982920,293.1660535154329
982950,293.1652644035705
982980,293.1644786187303
983010,293.1637065016982
983040,293.16295174689293
983070,293.1622158775813
983100,293.16149788446626
983130,293.1607960046469
983160,293.1601088671486
983190,293.15943523937756
983220,293.1587730991453
983250,293.15812032980915
983280,293.1574762497154
983310,293.15684244307596
983340,293.1562215465415
983370,293.155616633538
983400,293.1550307011543
983430,293.15446625747506
983460,293.1539251983052
983490,293.1534088695233
983520,293.1529181938976
983550,293.15245377329745
983580,293.15201593716506
983610,293.1516047637572
983640,293.1512200991729
983670,293.1508615794196
983700,293.1505286542217
983730,293.15022061283827
983760,293.14993661228544
983790,293.1496757066167
983820,293.14943687498425
983850,293.1492190467888
983880,293.1490211233297
983910,293.14884195981665
983940,293.1486802554452
983970,293.14853440582203
984000,293.1484025058258
984030,293.1482826238289
984060,293.1481732099722
984090,293.14807335613585
984120,293.14798275314024
984150,293.1479014260231
984180,293.1478294429936
984210,293.1477667395499
984240,293.1477130801078
984270,293.14766810149524
984300,293.1476313737045
984330,293.1476024427046
984360,293.14758085018974
984390,293.1475661391114
984420,293.147557854169
984450,293.14755554177464
984480,293.1475587502986
984510,293.147567030091
984540,293.14757993293506
984570,293.1475970110343
984600,293.1476178158498
984630,293.1476419140376
984660,293.14766888471644
984690,293.14769832090093
984720,293.14772979896384
984750,293.1477604106409
984780,293.1477829098467
984810,293.14779911966025
984840,293.14781795199707
984870,293.14784510879
984900,293.147880980096
984930,293.1479235334358
984960,293.1479698869018
984990,293.14801837185007
985020,293.14806763392176
985050,293.1481173348008
985080,293.1481673545913
985110,293.1482177608488
985140,293.1482686485307
985170,293.14832002687643
985200,293.1483718690151
985230,293.14842411329244
985260,293.14847667933816
985290,293.1485294813849
985320,293.1485824368158
985350,293.1486354693226
985380,293.148688510311
985410,293.1487414996871
985440,293.1487943871912
985470,293.14884713350455
985500,293.14889971096
985530,293.1489521035329
985560,293.1490043062765
985590,293.149056324275
985620,293.1491081713459
985650,293.14915986860484
985680,293.14921144303986
985710,293.14926293079856
985740,293.149314363762
985770,293.1493657775896
985800,293.1494172096905
985830,293.1494686981814
985860,293.14952028117506
985890,293.1495719962258
985920,293.14962388093574
985950,293.1496759731779
985980,293.14972830952496
986010,293.14978092383024
986040,293.1498338467949
986070,293.14988710623896
986100,293.1499407276151
986130,293.1499947344977
986160,293.1500491489657
986190,293.1501039918855
986220,293.150159283125
986250,293.1502150417291
986280,293.1502712860766
986310,293.1503280339856
986340,293.1503853030057
986370,293.15044311045233
986400,293.1505014735555
986430,293.1505604485728
986460,293.1506201477582
986490,293.1506807624122
986520,293.1507426197169
986550,293.150806175392
986580,293.15087196023387
986610,293.1509405116716
986640,293.15101231441946
986670,293.1510877623435
986700,293.15116714387926
986730,293.15125064113664
986760,293.15133833569746
986790,293.15143021903714
986820,293.15152620530205
986850,293.1516261447439
986880,293.15172983645834
986910,293.1518370397508
986940,293.151947483955
986970,293.15206087680036
987000,293.1521769115188
987030,293.1522952728841
987060,293.15241564234356
987090,293.15253770236285
987120,293.152661140075
987150,293.1527856503076
987180,293.1529109380491
987210,293.1530367204111
987240,293.15316272813817
987270,293.15328870671516
987300,293.15341441711837
987330,293.15353963625586
987360,293.1536641571373
987390,293.1537877888135
987420,293.15391035612026
987450,293.15403169926134
987480,293.1541516732583
987510,293.1542701472959
987540,293.1543870039865
987570,293.15450213857383
987600,293.1546154580931
987630,293.1547268805033
987660,293.15483633379927
987690,293.1549437551073
987720,293.1550490897537
987750,293.1551522902564
987780,293.15525331489374
987810,293.15535212754486
987840,293.15544869959706
987870,293.15554301158426
987900,293.1556350526262
987930,293.1557248180522
987960,293.15581230661974
987990,293.1558975183424
988020,293.15598045313413
988050,293.1560611103408
988080,293.15613948912625
988110,293.15621558924823
988140,293.15628941127716
988170,293.15636093615956
988200,293.15643013485476
988230,293.15649696974424
988260,293.15656137634244
988290,293.15662326822553
988320,293.15668255673035
988350,293.1567391729018
988380,293.15679308324553
988410,293.15684429616056
988440,293.1568928601749
988470,293.15693885702
988500,293.15698239255056
988530,293.1570235875842
988560,293.1570625697291
988590,293.15709946655693
988620,293.1571344001091
988650,293.1571674825847
