time,hvac_oveZonActSou_yReaHea_u
965460,0.0
965490,0.0
965520,0.0
965550,0.0
965580,0.0
965610,0.0
965640,0.0
965670,0.0
965700,0.0
965730,0.0
965760,0.0
965790,0.0
965820,0.0
965850,0.0
965880,0.0
965910,0.0
965940,0.0
965970,0.0
966000,0.0
966030,0.0
966060,0.0
966090,0.0
966120,0.0
966150,0.0
966180,0.0
966210,0.0
966240,0.0
966270,0.0
966300,0.0
966330,0.0
966360,0.0
966390,0.0
966420,0.0
966450,0.0
966480,0.0
966510,0.0
966540,0.0
966570,0.0
966600,0.0
966630,0.0
966660,0.0
966690,0.0
966720,0.0
966750,0.0
966780,0.0
966810,0.0
966840,0.0
966870,0.0
966900,0.0
966930,0.0
966960,0.0
966990,0.0
967020,0.0
967050,0.0
967080,0.0
967110,0.0
967140,0.0
967170,0.0
967200,0.0
967230,0.0
967260,0.0
967290,0.0
967320,0.0
967350,0.0
967380,0.0
967410,0.0
967440,0.0
967470,0.0
967500,0.0
967530,0.0
967560,0.0
967590,0.0
967620,0.0
967650,0.0
967680,0.0
967710,0.0
967740,0.0
967770,0.0
967800,0.0
967830,0.0
967860,0.0
967890,0.0
967920,0.0
967950,0.0
967980,0.0
968010,0.0
968040,0.0
968070,0.0
968100,0.0
968130,0.0
968160,0.0
968190,0.0
968220,0.0
968250,0.0
968280,0.0
968310,0.0
968340,0.0
968370,0.0
968400,0.0
968430,0.0
968460,0.0
968490,0.0
968520,0.0
968550,0.0
968580,0.0
968610,0.0
968640,0.0
968670,0.0
968700,0.0
968730,0.0
968760,0.0
968790,0.0
968820,0.0
968850,0.0
968880,0.0
968910,0.0
968940,0.0
968970,0.0
969000,0.0
969030,0.0
969060,0.0
969090,0.0
969120,0.0
969150,0.0
969180,0.0
969210,0.0
969240,0.0
969270,0.0
969300,0.0
969330,0.0
969360,0.0
969390,0.0
969420,0.0
969450,0.0
969480,0.0
969510,0.0
969540,0.0
969570,0.0
969600,0.0
969630,0.0
969660,0.0
969690,0.0
969720,0.0
969750,0.0
969780,0.0
969810,0.0
969840,0.0
969870,0.0
969900,0.0
969930,0.0
969960,0.0
969990,0.0
970020,0.0
970050,0.0
970080,0.0
970110,0.0
970140,0.0
970170,0.0
970200,0.0
970230,0.0
970260,0.0
970290,0.0
970320,0.0
970350,0.0
970380,0.0
970410,0.0
970440,0.0
970470,0.0
970500,0.0
970530,0.0
970560,0.0
970590,0.0
970620,0.0
970650,0.0
970680,0.0
970710,0.0
970740,0.0
970770,0.0
970800,0.0
970830,0.0
970860,0.0
970890,0.0
970920,0.0
970950,0.0
970980,0.0
971010,0.0
971040,0.0
971070,0.0
971100,0.0
971130,0.0
971160,0.0
971190,0.0
971220,0.0
971250,0.0
971280,0.0
971310,0.0
971340,0.0
971370,0.0
971400,0.0
971430,0.0
971460,0.0
971490,0.0
971520,0.0
971550,0.0
971580,0.0
971610,0.0
971640,0.0
971670,0.0
971700,0.0
971730,0.0
971760,0.0
971790,0.0
971820,0.0
971850,0.0
971880,0.0
971910,0.0
971940,0.0
971970,0.0
972000,0.0
972030,0.0
972060,0.0
972090,0.0
972120,0.0
972150,0.0
972180,0.0
972210,0.0
972240,0.0
972270,0.0
972300,0.0
972330,0.0
972360,0.0
972390,0.0
972420,0.0
972450,0.0
972480,0.0
972510,0.0
972540,0.0
972570,0.0
972600,0.0
972630,0.0
972660,0.0
972690,0.0
972720,0.0
972750,0.0
972780,0.0
972810,0.0
972840,0.0
972870,0.0
972900,0.0
972930,0.0
972960,0.0
972990,0.0
973020,0.0
973050,0.0
973080,0.0
973110,0.0
973140,0.0
973170,0.0
973200,0.0
973230,0.0
973260,0.0
973290,0.0
973320,0.014488963025788726
973350,0.03080806180669085
973380,0.04632463117578884
973410,0.061103868246701325
973440,0.07519517278697864
973470,0.0886356139284273
973500,0.101452956724768
973530,0.11366933998639983
973560,0.12530261601685405
973590,0.13636808145921292
973620,0.14688003580974857
973650,0.1568499114178536
973680,0.1662922526263728
973710,0.17521768688519257
973740,0.18363752519342677
973770,0.19156456719437834
973800,0.1990102704686445
973830,0.20598739001636324
973860,0.21251038861204807
973890,0.2185919521240906
973920,0.22424715009395418
973950,0.2294907431428268
973980,0.234338354246054
974010,0.23880576403005577
974040,0.242908955151158
974070,0.24666423889965777
974100,0.2500880327112446
974130,0.25319686618073795
974160,0.2560072878712818
974190,0.2585357851705063
974220,0.2607987591745081
974250,0.2628124000140004
974280,0.26459266935375897
974310,0.266155223915721
974340,0.2675153672210266
974370,0.26868799862686266
974400,0.2696875715309418
974430,0.2705280526168309
974460,0.27122289024982166
974490,0.2717849842553802
974520,0.27222666415048924
974550,0.2725596692865115
974580,0.2727951364986548
974610,0.27294358997753704
974640,0.2730149375799145
974670,0.27301846956167813
974700,0.2729628625708546
974730,0.2728561861234262
974760,0.27270591320557985
974790,0.272518933199601
974820,0.272301567967053
974850,0.2720595898463206
974880,0.27179824188323337
974910,0.27152225965073545
974940,0.27123589451259084
974970,0.27094293788295204
975000,0.2706467463753619
975030,0.27035026742804863
975060,0.27005606517623953
975090,0.26976634650231857
975120,0.26948298670108317
975150,0.2692075550507541
975180,0.2689413395800443
975210,0.26868537144589594
975240,0.26844044822654717
975270,0.2682071566084536
975300,0.26798589378273774
975330,0.2677768881022819
975360,0.2675802183171267
975390,0.2673958319966998
975420,0.26722356247525664
975450,0.2670631449519131
975480,0.26691423112490775
975510,0.2667764029818506
975540,0.2666491851841505
975570,0.26653205663284196
975600,0.2664244607327878
975630,0.26632581424721086
975660,0.266235516249322
975690,0.2661529570023985
975720,0.26607752473590157
975750,0.26600861187703484
975780,0.26594561906807657
975810,0.2658879589765098
975840,0.2658350596308063
975870,0.2657863673085317
975900,0.26574134882640343
975930,0.2656994935677194
975960,0.2656603149263993
975990,0.265623351542517
976020,0.2655881680289339
976050,0.26555435553801443
976080,0.26552153190543126
976110,0.2654893416845379
976140,0.26545745583859404
976170,0.2654255713705487
976200,0.2653934106802877
976230,0.2653607209016336
976260,0.2653272730236904
976290,0.2652928610302119
976320,0.2652573008669395
976350,0.26522042946283186
976380,0.26518210360949696
976410,0.2651421989294952
976440,0.26510060871976887
976470,0.2650572429187995
976500,0.265012026955634
976530,0.2649649007548508
976560,0.2649158176161923
976590,0.26486474329341825
976620,0.2648116549223795
976650,0.26475654019615535
976680,0.2646993963619721
976710,0.2646402294799519
976740,0.2645790535294708
976770,0.2645158897297178
976800,0.26445076578357596
976830,0.26438371523807463
976860,0.2643147769421261
976890,0.26424399857269
976920,0.26417144915109997
976950,0.2640972187528158
976980,0.26402140021458315
977010,0.26394407265671405
977040,0.2638652881014352
977070,0.26378505847793454
977100,0.26370334676281665
977130,0.26362005546499817
977160,0.26353501986853595
977190,0.2634480358582666
977220,0.26335891647441334
977250,0.2632675366269736
977280,0.2631738541335136
977310,0.26307789010017607
977340,0.262979682601899
977370,0.2628792435881215
977400,0.26277656860711335
977430,0.262671658864203
977460,0.26256451580821194
977490,0.26245512956181744
977520,0.26234348147991887
977550,0.26222954203875937
977580,0.26211327255910016
977610,0.2619946232740659
977640,0.2618735359296277
977670,0.26174994176591593
977700,0.2616237645478656
977730,0.2614949185703272
977760,0.2613633119679208
977790,0.2612288446827312
977820,0.26109141198187996
977850,0.2609509023334665
977880,0.260807201071953
977910,0.2606601881453751
977940,0.260509741881203
977970,0.26035573658023714
978000,0.2601980463804646
978030,0.26003654244898194
978060,0.2598710975114002
978090,0.25970158210669486
978120,0.259527869444292
978150,0.25934983173240234
978180,0.2591673447069393
978210,0.25898028393602296
978240,0.2587885293445073
978270,0.2585919613324021
978300,0.2583904653284225
978330,0.2581839277376773
978360,0.25797224051488166
978390,0.25775529696094024
978420,0.25753299631447957
978450,0.2573052394122381
978480,0.2570719333021497
978510,0.2568329867809856
978540,0.2565883150339359
978570,0.25633783506234836
978600,0.25608147035573975
978630,0.2558191462220447
978660,0.25555079449846324
978690,0.25527634879671524
978720,0.2549957492597245
978750,0.25470893773486125
978780,0.2544158606106499
978810,0.2541164445180062
978840,0.2538105813372897
978870,0.2534981436671487
978900,0.2531790271153957
978930,0.2528531685047142
978960,0.2525205753615784
978990,0.25218133762577033
979020,0.2518356430533062
979050,0.25148377382545034
979080,0.2511261065943573
979110,0.250763097095224
979140,0.25039525660911294
979170,0.25002307130038287
979200,0.24964700522046052
979230,0.2492414061528841
979260,0.24877410140503634
979290,0.24824294150420667
979320,0.24764695881369161
979350,0.24698255135260277
979380,0.2462481510213943
979410,0.2454432729647624
979440,0.24456783781408067
979470,0.24362216540545079
979500,0.2426069891997584
979530,0.24152345299907835
979560,0.24037304194048414
979590,0.23915751873040375
979620,0.2378788695697395
979650,0.2365392575298236
979680,0.23514098110665818
979710,0.23368643685164522
979740,0.23217808570308948
979770,0.23061842287595335
979800,0.2290099511823388
979830,0.22735515762151334
979860,0.22565649305710178
979890,0.2239163547841882
979920,0.22213707178914996
979950,0.2203208925061051
979980,0.21846997487379005
980010,0.216586378499731
980040,0.21467205857926652
980070,0.21272886207623035
980100,0.2107585248969746
980130,0.20876267059563502
980160,0.20674281034548744
980190,0.20470034397700843
980220,0.20263656192915389
980250,0.2005526479791647
980280,0.19844968260145102
980310,0.1963286468606666
980340,0.19419042672965128
980370,0.1920358177462526
980400,0.1898655299251376
980430,0.1876801926673243
980460,0.18548036003853188
980490,0.1832665155690693
980520,0.18103907722852888
980550,0.17879840200477903
980580,0.1765447906553344
980610,0.17427849265190115
980640,0.1719997114077815
980670,0.16970861718608551
980700,0.16740533009677538
980730,0.16508994587690592
980760,0.16276253161910553
980790,0.1604231364965282
980820,0.15807177318435967
980850,0.15570840919579845
980880,0.1533330088371768
980910,0.15094552465905078
980940,0.14854589795383213
980970,0.14613405903652424
981000,0.143709928058141
981030,0.1412734299374283
981060,0.13882448911077577
981090,0.13636303203351247
981120,0.13388900632585718
981150,0.1314023816632989
981180,0.12890315222700618
981210,0.12639133576574976
981240,0.12386697302019115
981270,0.12133012667424051
981300,0.11878088035389209
981330,0.11621933743431022
981360,0.11364561975623837
981390,0.11105986626736043
981420,0.10846223161211875
981450,0.10585288360490296
981480,0.1032320045026621
981510,0.10059978783834667
981540,0.0979564366807191
981570,0.0953021623786367
981600,0.09263718337868285
981630,0.08996172403662234
981660,0.08727601345222924
981690,0.08458028436865471
981720,0.08187481047401308
981750,0.07916028164970258
981780,0.07643823014942594
981810,0.07371111788527733
981840,0.07098195015363497
981870,0.06825350499523697
981900,0.06552762702827802
981930,0.06280529609972746
981960,0.060086465448763754
981990,0.05737161430764225
982020,0.054662137526080457
982050,0.05196034642109929
982080,0.04926908203255338
982110,0.04659090350041418
982140,0.043927453360638705
982170,0.04127923274762248
982200,0.03864561841337161
982230,0.036025195585072445
982260,0.03341598060657784
982290,0.03081571694913008
982320,0.02822210834157279
982350,0.02563294327575604
982380,0.023046225666498735
982410,0.020460200314428703
982440,0.017873358337394417
982470,0.015284439136981276
982500,0.012739629466159513
982530,0.0104716250481878
982560,0.008714994174062386
982590,0.007515674968165001
982620,0.0067958053907783466
982650,0.006424747726925651
982680,0.006277407007850315
982710,0.006257987280530421
982740,0.006300362285872529
982770,0.00636364090521964
982800,0.006423712242691658
982830,0.00649065041063276
982860,0.006572240769818671
982890,0.006655385336689698
982920,0.006732975074010461
982950,0.006801572620951696
982980,0.006859824223983106
983010,0.006908065457390103
983040,0.006947264449471148
983070,0.006978612217463788
983100,0.0070036340499323784
983130,0.007023669520320903
983160,0.007040367664725202
983190,0.0070569757091707595
983220,0.0070773147295455936
983250,0.007101448819636032
983280,0.0071281209208752415
983310,0.007156217604908132
983340,0.0071849629471469985
983370,0.007213842313315354
983400,0.007242575255269253
983430,0.007271021552763894
983460,0.007299121183381675
983490,0.007326862031838021
983520,0.007354261083643887
983550,0.007381351534042017
983580,0.00740817346990804
983610,0.007434767513743586
983640,0.007461170932879452
983670,0.00748741555163608
983700,0.007513526863524751
983730,0.007539523891022146
983760,0.0075654194824334095
983790,0.007591220839002345
983820,0.0076169301366396675
983850,0.007642545156061142
983880,0.007668059870687154
983910,0.007693681956925285
983940,0.007720079502512267
983970,0.0077481899621130975
984000,0.007778637986773086
984030,0.0078113491135017536
984060,0.007845713976367246
984090,0.007880966787155315
984120,0.007916454941201528
984150,0.007951726648854431
984180,0.00798650563572962
984210,0.008020633491413437
984240,0.0080540215098225
984270,0.00808662083648912
984300,0.00811840592166462
984330,0.008149364944972941
984360,0.00817949348621692
984390,0.008208789967744944
984420,0.00823725241782638
984450,0.008264876351139067
984480,0.008291653549424294
984510,0.00831757150325664
984540,0.008342613298415258
984570,0.008366757777419522
984600,0.00838997985530859
984630,0.008412252775689282
984660,0.008433558040395634
984690,0.008453893460941216
984720,0.00847327901699091
984750,0.008492194168911862
984780,0.008512023415626421
984810,0.008532983099940186
984840,0.0085538082264947
984870,0.008573106756759536
984900,0.008590230938810622
984930,0.008605027852947774
984960,0.008617789967112982
984990,0.008628861253978692
985020,0.008638706507506574
985050,0.008647585575973964
985080,0.008655812852597006
985110,0.0086635006501163
985140,0.008670785020112827
985170,0.008677716284862354
985200,0.008684320329594585
985230,0.00869061370943055
985260,0.008696600917794176
985290,0.008702278456834958
985320,0.008707638709146712
985350,0.008712672510645513
985380,0.008717370787174333
985410,0.008721725563582668
985440,0.008725730560413699
985470,0.008729381465304742
985500,0.008732675978530292
985530,0.008735613692588809
985560,0.008738195880699967
985590,0.008740425235466259
985620,0.008742305600785216
985650,0.008743841714429186
985680,0.008745038979138411
985710,0.008745904050943743
985740,0.00874644262070345
985770,0.008746660819318176
985800,0.008746564968464942
985830,0.008746161434338135
985860,0.008745456549480885
985890,0.008744456565829879
985920,0.008743167625670619
985950,0.008741595744110792
985980,0.008739746799615198
986010,0.008737626530883837
986040,0.008735240538035956
986070,0.008732594286540612
986100,0.008729693112730724
986130,0.00872654223007004
986160,0.008723146735398028
986190,0.008719511614833676
986220,0.00871564174898669
986250,0.008711541917538718
986280,0.008707216803074862
986310,0.008702671011414198
986340,0.008697909025197058
986370,0.00869293524884508
986400,0.00868775400392091
986430,0.008682366101235933
986460,0.008676771208252833
986490,0.008670970589708211
986520,0.008664964038293055
986550,0.008658750133663047
986580,0.008652326918271887
986610,0.008645692574435898
986640,0.008638845937033122
986670,0.008631786762772282
986700,0.008624515775292056
986730,0.008617034569694067
986760,0.008609345441739243
986790,0.008601451223564793
986820,0.00859335514265248
986850,0.008585060715868823
986880,0.008576571673205106
986910,0.00856789190244976
986940,0.00855902540684905
986970,0.008549976270995796
987000,0.008540748632385957
987030,0.008531346657786348
987060,0.008521774524196214
987090,0.008512036404400163
987120,0.008502136456720249
987150,0.008492078818569644
987180,0.008481867603078813
987210,0.008471506898187665
987240,0.0084610007674378
987270,0.00845035325198036
987300,0.008439568373261505
987330,0.008428650136172312
987360,0.008417602532232784
987390,0.008406429542838082
987420,0.008395135142280451
987450,0.008383723300624191
987480,0.008372197986322874
987510,0.008360563168523726
987540,0.008348822819135283
987570,0.008336980914616423
987600,0.008325041437507749
987630,0.008313008377704932
987660,0.008300885733520563
987690,0.008288677512532377
987720,0.008276387732266088
987750,0.008264020420672882
987780,0.008251579616561823
987810,0.0082390693697647
987840,0.008226493741158268
987870,0.00821385680254211
987900,0.008201162636219303
987930,0.008188415334216199
987960,0.008175618997323355
987990,0.008162777734281817
988020,0.008149895661174777
988050,0.008136976901459609
988080,0.008124025586507044
988110,0.008111045779512127
988140,0.008098041705502355
988170,0.00808501927044777
988200,0.008071984014599073
988230,0.008058939896337429
988260,0.00804589010746041
988290,0.008032836839554145
988320,0.008019781186416207
988350,0.008006723169125355
988380,0.007993661855922277
988410,0.007980595561005182
988440,0.007967522089574786
988470,0.00795443898722826
988500,0.007941343758500613
988530,0.007928234034810818
988560,0.007915107687687507
988590,0.00790196289406567
988620,0.007888798165135526
988650,0.007875612350648454
988680,0.007862404628244528
988710,0.007849174484693315
988740,0.007835921693148387
988770,0.007822646288976774
988800,0.007809348545434305
988830,0.007796028949891393
988860,0.007782688181070238
988890,0.0077693270875468096
988920,0.007755946667692555
988950,0.0077425480510788505
988980,0.0077291324814365075
989010,0.007715701301060897
989040,0.007702255936602037
989070,0.007688797886178887
989100,0.007675328707678528
989130,0.007661850008129842
989160,0.007648363434200377
989190,0.007634870663560366
989220,0.007621373397252246
989250,0.007607873352924747
989280,0.007594372259021753
989310,0.0075808718498307755
989340,0.007567373861075089
989370,0.007553880026314128
989400,0.007540392074000967
989430,0.007526911725239313
989460,0.0075134406922057655
989490,0.007499980677232691
989520,0.007486533372410027
989550,0.00747310045974717
989580,0.007459683611790819
989610,0.007446284492657368
989640,0.007432904759407635
989670,0.0074195460636951064
989700,0.007406210053676415
989730,0.0073928983760353575
989760,0.007379612678118118
989790,0.007366354610167008
989820,0.007353125827375793
989850,0.007339927992033655
989880,0.007326762775397733
989910,0.007313631812608954
989940,0.007300536840000245
989970,0.00728747957843819
990000,0.007274461751956556
990030,0.007261483015709595
990060,0.007248541966855925
990090,0.00723563751138127
990120,0.00722276721236041
990150,0.007209927601839535
990180,0.007197114686242944
990210,0.007184324405014217
990240,0.0071715529517549685
990270,0.007158796938600606
990300,0.00714605343856023
990330,0.007133319960234859
990360,0.007120594400467299
990390,0.007107875000791393
990420,0.007095160314918452
990450,0.0070824491842735645
990480,0.007069740714810098
990510,0.007057034251055887
990540,0.007044329345823628
990570,0.007031625726574582
990600,0.007018923260818245
990630,0.00700622192342097
990660,0.006993521768316103
990690,0.006980822906123649
990720,0.006968125488314627
990750,0.006955429697376504
990780,0.006942735741766499
990810,0.006930043854173224
990840,0.006917354291660691
990870,0.0069046673365253325
990900,0.006891983297225421
990930,0.0068793025089936306
990960,0.0068666253341138055
990990,0.006853952161793516
991020,0.006841283407828792
991050,0.006828619513953447
991080,0.0068159609469291265
991110,0.006803308197311814
991140,0.006790661777839659
991170,0.006778022221257268
991200,0.0067653900777265566
991230,0.006752765911552902
991260,0.006740150297427629
991290,0.006727543816072949
991320,0.006714947049345059
991350,0.006702360574917792
991380,0.006689784960495171
991410,0.0066772207577611336
991440,0.006664668496052877
991470,0.006652128675917029
991500,0.006639601762637723
991530,0.006627088179828814
991560,0.006614588303250691
991590,0.0066021024549867266
991620,0.006589630897997914
991650,0.006577173831342401
991680,0.00656473138611443
991710,0.006552303602019286
991740,0.0065398894752039345
991770,0.006527488433717832
991800,0.006515100356139315
991830,0.006502725155199624
991860,0.006490363179363179
991890,0.006478015401200086
991920,0.006465683416539951
991950,0.006453369337027726
991980,0.006441075631334762
992010,0.006428804956044749
992040,0.00641656000566479
992070,0.006404343399170181
992100,0.006392157607657354
992130,0.006380004918531637
992160,0.0063678874268778135
992190,0.006355807043587229
992220,0.006343765511916031
992250,0.0063317644264225
992280,0.006319805251060822
992310,0.006307889334842208
992340,0.006296017924861736
992370,0.0062841921768694835
992400,0.006272413163859756
992430,0.0062606818830440196
992460,0.0062489992616324205
992490,0.0062373661616171375
992520,0.006225783383786876
992550,0.006214251671183171
992580,0.006202771712031215
992610,0.006191344142362626
992640,0.006179969548342529
992670,0.0061686484683936725
992700,0.006157381395187999
992730,0.006146168777504233
992760,0.006135011021984998
992790,0.0061239084948343635
992820,0.006112861523442692
992850,0.006101870397963022
992880,0.006090935372886237
992910,0.006080056668326211
992940,0.0060692344714086
992970,0.006058468937541533
993000,0.00604776019173741
993030,0.006037108329745875
993060,0.0060265134192033975
993090,0.006015975500663269
993120,0.006005494588652028
993150,0.005995070672631847
993180,0.005984703717933225
993210,0.005974393666713052
993240,0.005964140438740996
993270,0.005953943932274146
993300,0.005943804024767696
993330,0.005933720573610386
993360,0.005923693416766745
993390,0.0059137223733923385
993420,0.005903807244367201
993450,0.005893947812814711
993480,0.0058841438450803404
993510,0.005874395098283875
993540,0.005864701303583987
993570,0.0058550621795874
993600,0.005845477427947935
993630,0.006442420582699331
993660,0.00684678833092576
993690,0.007116203422939794
993720,0.007289572038240652
993750,0.007394300741644324
993780,0.0074508587231353
993810,0.007474316406466007
993840,0.007476076034926496
993870,0.007464200589789216
993900,0.007444575894748574
993930,0.0074214364664521686
993960,0.007397617483226473
993990,0.0073746431305857256
994020,0.007353454983433751
994050,0.007334443063168012
994080,0.007317649013919276
994110,0.007302915128360321
994140,0.007289976221869365
994170,0.0072785305985807085
994200,0.007268279427785023
994230,0.0072589498100587785
994260,0.007250313545330803
994290,0.007242181321892756
994320,0.007234398705851746
994350,0.007226849375872972
994380,0.0072194490586254
994410,0.007212138862295825
994440,0.00720487918422633
994470,0.007197644571449053
994500,0.00719041958677965
994530,0.00718319560116499
994560,0.0071759683836557465
994590,0.007168736349354566
994620,0.007161499332309767
994650,0.007154257765092216
994680,0.0071470121638216
994710,0.007139762834729069
994740,0.007132509734806903
