time,hvac_reaZonWes_TZon_y
953850,292.18202049278204
953880,292.181114944828
953910,292.1801988760083
953940,292.17927211963706
953970,292.17833450913923
954000,292.17738587805604
954030,292.176426856579
954060,292.17545892388716
954090,292.17448351898594
954120,292.17350188831176
954150,292.1725150093758
954180,292.1715236856006
954210,292.1705285590916
954240,292.1695301409728
954270,292.1685288433921
954300,292.16752500404544
954330,292.1665189038662
954360,292.1655107802215
954390,292.16450083684873
954420,292.16348925133383
954450,292.1624761807581
954480,292.1614617659839
954510,292.16044613492056
954540,292.1594294050209
954570,292.1584116851994
954600,292.15739307731343
954630,292.1563736773132
954660,292.1553535761405
954690,292.15433286043833
954720,292.15331161311224
954750,292.152289913784
954780,292.15126783915696
954810,292.1502454633173
954840,292.1492228579765
954870,292.1482000927068
954900,292.14717723511995
954930,292.14615435100194
954960,292.14513150444935
954990,292.1441087579918
955020,292.14308617269705
955050,292.14206380826624
955080,292.14104172311966
955110,292.1400199744754
955140,292.1389986184209
955170,292.1379777099798
955200,292.1369573031737
955230,292.1359374510783
955260,292.13491820587893
955290,292.13389961891727
955320,292.1328817407412
955350,292.131864621146
955380,292.13084830921736
955410,292.1298328533686
955440,292.1288183010769
955470,292.12780470060676
955500,292.12679209720307
955530,292.1257805375101
955560,292.1247700671452
955590,292.1237607311418
955620,292.12275257409783
955650,292.1217456401882
955680,292.12073997317714
955710,292.11973561643816
955740,292.1187326129716
955770,292.1177310054262
955800,292.11673083611345
955830,292.1157321470259
955860,292.11473497985196
955890,292.1137393759896
955920,292.11274537656277
955950,292.1117530224304
955980,292.110762354201
956010,292.1097734122447
956040,292.1087862367009
956070,292.1078008674913
956100,292.10681734432717
956130,292.10583570671986
956160,292.1048559939879
956190,292.1038782452652
956220,292.1029024995088
956250,292.1019287955046
956280,292.1009571718748
956310,292.0999876670842
956340,292.0990203194438
956370,292.09805516711907
956400,292.09709224813247
956430,292.0961316003697
956460,292.0951732615827
956490,292.0942172693947
956520,292.0932636613039
956550,292.0923124746873
956580,292.0913637468029
956610,292.0904175147941
956640,292.0894738156923
956670,292.08853268641866
956700,292.0875941637889
956730,292.0866582845135
956760,292.08572508520035
956790,292.0847946023582
956820,292.08386687239783
956850,292.0829419316329
956880,292.08201981628355
956910,292.0811005624763
956940,292.0801842062469
956970,292.07927078354186
957000,292.07836033021806
957030,292.0774528820459
957060,292.07654847471014
957090,292.07564714381044
957120,292.0747489248637
957150,292.07385385330446
957180,292.0729619644859
957210,292.0720732936822
957240,292.0711878756563
957270,292.07030574714366
957300,292.069426941148
957330,292.06855149348866
957360,292.06767943917123
957390,292.06681081297864
957420,292.0659456496745
957450,292.0650839840137
957480,292.06422585073506
957510,292.06337128435945
957540,292.0625203191551
957570,292.0616729891805
957600,292.0608293283392
957630,292.0599883312551
957660,292.0591481755841
957690,292.0583074542596
957720,292.0574650883144
957750,292.0566202881841
957780,292.05577251514023
957810,292.05492143173814
957840,292.05406685502027
957870,292.0532087179955
957900,292.05234703944586
957930,292.0514819006993
957960,292.0506134279218
957990,292.0497417596283
958020,292.0488671080064
958050,292.0479896454815
958080,292.047109583377
958110,292.04622712550884
958140,292.0453424776262
958170,292.04445584214795
958200,292.04356741860977
958230,292.0426774022043
958260,292.0417859834555
958290,292.04089334775966
958320,292.0399996753481
958350,292.0391051413327
958380,292.0382099159564
958410,292.03731416492536
958440,292.0364180498614
958470,292.0355217288119
958500,292.03462535684696
958530,292.03372908669394
958560,292.0328330694459
958590,292.03193745530143
958620,292.03104239436783
958650,292.03014803749824
958680,292.02925453719325
958710,292.0283620485302
958740,292.02747073017053
958770,292.0265807453805
958800,292.0256922631524
958830,292.0248054593051
958860,292.023920517739
958890,292.02303763156345
958920,292.02215700454667
958950,292.0212788521
958980,292.0204034031776
959010,292.0195309004669
959040,292.01866160396804
959070,292.0177957874419
959100,292.01693416485404
959130,292.016076572054
959160,292.0152234089767
959190,292.0143750553328
959220,292.0135327077468
959250,292.012695879761
959280,292.0118643899799
959310,292.01103930951376
959340,292.01022098603204
959370,292.0094100382065
959400,292.0086069956419
959430,292.00781175358145
959460,292.0070237426185
959490,292.0062424376289
959520,292.0054672971251
959550,292.00469776008134
959580,292.00393328564655
959610,292.00317340571837
959640,292.0024177702635
959670,292.0016661736675
959700,292.0009185648514
959730,292.00017504316975
959760,291.99943584366986
959790,291.99870131741426
959820,291.9979719076443
959850,291.9972481217616
959880,291.9965305083202
959910,291.9958196358805
959940,291.99511607024283
959970,291.994420358651
960000,291.9937330152303
960030,291.99305451044876
960060,291.99238525781766
960090,291.9917256089961
960120,291.99107584831705
960150,291.9904361891953
960180,291.98980677216014
960210,291.9891876643138
960240,291.9885788600363
960270,291.9879802827717
960300,291.9873917877458
960330,291.98681316547203
960360,291.98624414206614
960390,291.985684393334
960420,291.9851335432214
960450,291.98459117003733
960480,291.984056812277
960510,291.98352997439645
960540,291.9830101325474
960570,291.9824967390882
960600,291.9819892309452
960630,291.9814870327971
960660,291.98098956232445
960690,291.9804962349785
960720,291.98000646834276
960750,291.9795196860946
960780,291.9790353215581
960810,291.97855282084436
960840,291.9780716455781
960870,291.9775912752226
960900,291.97711120901704
960930,291.9766309675542
960960,291.9761500940264
960990,291.97566815518064
961020,291.97518474202434
961050,291.97469947033096
961080,291.9742119809988
961110,291.97372194031686
961140,291.9732290402
961170,291.9727329984519
961200,291.97223355912126
961230,291.9717330458652
961260,291.971236193709
961290,291.97074723105004
961320,291.9702696266934
961350,291.9698060889745
961380,291.9693586841943
961410,291.96892895684766
961440,291.96851806301976
961470,291.968126869832
961500,291.9677560320778
961530,291.9674060500657
961560,291.9670773129195
961590,291.96677013090874
961620,291.9664847595856
961650,291.96622141781137
961680,291.9659803012552
961710,291.96576159235764
961740,291.9655654676462
961770,291.9653921030039
961800,291.96524167731417
961830,291.96511437351114
961860,291.9650103815363
961890,291.96492989877225
961920,291.96487312908164
961950,291.96484028140725
961980,291.96483156874194
962010,291.96484720335866
962040,291.96488739544816
962070,291.96495234951175
962100,291.9650422604679
962130,291.96515730946476
962160,291.96529765943166
962190,291.96546345041804
962220,291.9656547947784
962250,291.96587177226024
962280,291.9661144222828
962310,291.9663827442205
962340,291.9666766895701
962370,291.9669961564476
962400,291.9673409867131
962430,291.9677109601892
962460,291.96810579144284
962490,291.96852512473794
962520,291.96896853161024
962550,291.9694355060149
962580,291.9699254627132
962610,291.97043773322326
962640,291.97097156810827
962670,291.97152613296373
962700,291.9721005066392
962730,291.97269367735225
962760,291.973304541996
962790,291.9739319035433
962820,291.9745744709607
962850,291.97523085835905
962880,291.9758995846495
962910,291.9765790753144
962940,291.9772676631566
962970,291.9779633679909
963000,291.97866376960815
963030,291.9793666580403
963060,291.98007026545696
963090,291.980772785708
963120,291.98147241719556
963150,291.9821674209537
963180,291.9828561740716
963210,291.98353721062625
963240,291.9842092395951
963270,291.9848711469372
963300,291.9855219915189
963330,291.98616098948304
963360,291.9867874955125
963390,291.98740098705383
963420,291.9880010439482
963450,291.9885873306656
963480,291.98915957999816
963510,291.98971757842406
963540,291.9902611531935
963570,291.9907901610935
963600,291.9913044787896
963630,291.991803994611
963660,291.99228860163373
963690,291.99275819191143
963720,291.99321265171545
963750,291.99365185764907
963780,291.9940756735167
963810,291.99448394784133
963840,291.99487651193135
963870,291.9952531784166
963900,291.9956137401772
963930,291.995957969606
963960,291.9962856181443
963990,291.9965964160487
964020,291.9968900723459
964050,291.99716627494416
964080,291.99742469086794
964110,291.99766496659396
964140,291.9978867284667
964170,291.9980895831743
964200,291.9982731182708
964230,291.99843690273264
964260,291.9985804875351
964290,291.9987034062436
964320,291.99880517560956
964350,291.9988852961648
964380,291.99894325280945
964410,291.99897851538697
964440,291.99899053924594
964470,291.99897875483566
964500,291.99894259797804
964530,291.998881485742
964560,291.99879482132053
964590,291.99868199539975
964620,291.9985423868694
964650,291.9983753633218
964680,291.9981802814395
964710,291.997956486886
964740,291.99770331429835
964770,291.9974200890982
964800,291.99710612711493
964830,291.99676229867185
964860,291.9963909297551
964890,291.9959940635438
964920,291.9955734497849
964950,291.99513049075574
964980,291.994666347681
965010,291.9941819500009
965040,291.99367804901993
965070,291.99315526131636
965100,291.99261410243895
965130,291.9920550126717
965160,291.99147837660263
965190,291.9908845379405
965220,291.9902738107172
965250,291.9896464877469
965280,291.98900284700903
965310,291.98834315645615
965340,291.98766767762584
965370,291.98697666834533
965400,291.9862703847448
965430,291.98554908274417
965460,291.9848130191394
965490,291.98406245238243
965520,291.9832976431291
965550,291.98251885460985
965580,291.9817263528657
965610,291.980920406883
965640,291.98010128865246
965670,291.9792692731705
965700,291.9784246383986
965730,291.9775676651934
965760,291.97669863721427
965790,291.9758178408166
965820,291.9749255649365
965850,291.9740221009691
965880,291.973107742645
965910,291.97218278590725
965940,291.9712475287888
965970,291.97030227129466
966000,291.9693473152869
966030,291.96838296437414
966060,291.96740952380685
966090,291.9664273003776
966120,291.965436602326
966150,291.9644377392504
966180,291.96343102202377
966210,291.9624167627158
966240,291.96139527451925
966270,291.96036687168214
966300,291.95933186944455
966330,291.9582905839797
966360,291.95724333233954
966390,291.9561904324049
966420,291.95513220283937
966450,291.95406896304684
966480,291.95300103313275
966510,291.9519287338688
966540,291.950852386661
966570,291.94977231352027
966600,291.9486888370362
966630,291.9476022805227
966660,291.94651296753983
966690,291.9454212222432
966720,291.944327369314
966750,291.9432317339273
966780,291.94213464173384
966810,291.9410364188472
966840,291.93993739183514
966870,291.93883788771194
966900,291.9377382339329
966930,291.93663875839104
966960,291.9355397894141
966990,291.9344416557643
967020,291.93334468663755
967050,291.93224921166546
967080,291.9311555609173
967110,291.9300640649048
967140,291.92897505458575
967170,291.92788886136975
967200,291.9268058171254
967230,291.9257262541874
967260,291.92465050536487
967290,291.9235789039506
967320,291.92251178373147
967350,291.9214494789987
967380,291.9203923245596
967410,291.91934065574986
967440,291.91829480844626
967470,291.91725511908055
967500,291.9162219246533
967530,291.9151955627495
967560,291.91417637155337
967590,291.91316468986486
967620,291.9121608571164
967650,291.91116521339035
967680,291.9101780994362
967710,291.9091998566904
967740,291.9082308272939
967770,291.90727135411294
967800,291.9063217807582
967830,291.9053824516067
967860,291.90445371182216
967890,291.9035359073769
967920,291.90262938507476
967950,291.9017344925736
967980,291.9008515784087
968010,291.89998099201705
968040,291.8991230837634
968070,291.89827820500943
968100,291.89744670811103
968130,291.89662894642265
968160,291.8958252743158
968190,291.89503604720534
968220,291.89426162157974
968250,291.8935023550326
968280,291.89275860629476
968310,291.8920307352663
968340,291.8913191030487
968370,291.89062407139016
968400,291.88994600370603
968430,291.88928437922533
968460,291.88863773387294
968490,291.8880046437247
968520,291.8873838849935
968550,291.88677445411685
968580,291.8861755435521
968610,291.88558650436494
968640,291.88500681061316
968670,291.88443603014895
968700,291.8838738020055
968730,291.88331981928275
968760,291.8827738163186
968790,291.8822355591036
968820,291.8817048381194
968850,291.88118146297495
968880,291.88066525837746
968910,291.88015606108945
968940,291.8796537176179
968970,291.87915808244895
969000,291.87866901668633
969030,291.87818638699184
969060,291.8777100647543
969090,291.8772399254269
969120,291.8767758479944
969150,291.8763177145374
969180,291.8758654098708
969210,291.87541882124054
969240,291.87497783806344
969270,291.87454235170264
969300,291.87411225527046
969330,291.87368744345173
969360,291.8732678108943
969390,291.87285325028506
969420,291.8724436519588
969450,291.8720389044044
969480,291.87163889504257
969510,291.87124351095184
969540,291.87085263943425
969570,291.8704661684061
969600,291.87008398664284
969630,291.86970598390997
969660,291.8693320510135
969690,291.86896207979254
969720,291.86859596307403
969750,291.8682335946043
969780,291.8678748689651
969810,291.867519681482
969840,291.8671679281302
969870,291.8668195054394
969900,291.866474310402
969930,291.8661322403827
969960,291.865793193034
969990,291.8654570662146
970020,291.86512375791364
970050,291.8647931661785
970080,291.86446518904813
970110,291.86413972448986
970140,291.86381667034107
970170,291.8634959242547
970200,291.8631773836487
970230,291.8628614669603
970260,291.8625473505919
970290,291.8012875048533
970320,291.6707231272409
970350,291.5611661747004
970380,291.5147117781825
970410,291.5262678566937
970440,291.57792865866264
970470,291.6568102257144
970500,291.7554502724263
970530,291.8692623346797
970560,291.9948951950347
970590,292.12952695039485
970620,292.27104912776946
970650,292.41665789135175
970680,292.56254587520266
970710,292.73907362887076
970740,292.9111543617687
970770,293.0488921534934
970800,293.1540715775984
970830,293.2289275626061
970860,293.2769897554168
970890,293.30213210033367
970920,293.3092595739634
970950,293.3018584575549
970980,293.28239886640927
971010,293.25290682600365
971040,293.21518560175247
971070,293.1708702574151
971100,293.1214202590393
971130,293.06809935325026
971160,293.0119738965347
971190,292.95486986551896
971220,292.8971018541192
971250,292.83808881538016
971280,292.77808104178104
971310,292.7175112591736
971340,292.65670910381505
971370,292.59585263800534
971400,292.5349463063136
971430,292.4740065603494
971460,292.4130507916863
971490,292.35237774364805
971520,292.2922660139744
971550,292.23269777191
971580,292.1741725137954
971610,292.1189153753634
971640,292.0734366830479
971670,292.03068222237255
971700,291.98688060112704
971730,291.9419091406859
971760,291.89664407605886
971790,291.85198277110646
971820,291.8085898864725
971850,291.766741388307
971880,291.7265911078367
971910,291.6882403980339
971940,291.65175801059354
971970,291.6171793509902
972000,291.5845050676935
972030,291.55370572452904
972060,291.5247249518514
972090,291.49749213883933
972120,291.4719239639435
972150,291.4479310951495
972180,291.4254225702023
972210,291.4043078671085
972240,291.38449900637227
972270,291.3659113752839
972300,291.3484643736387
972330,291.33208165737585
972360,291.31669113348096
972390,291.3025034656365
972420,291.3496470264942
972450,291.39614214994833
972480,291.43990437705094
972510,291.48308762401655
972540,291.5271953459512
972570,291.57329180758694
972600,291.62198382556585
972630,291.67355546907817
972660,291.72807066015866
972690,291.78543810704656
972720,291.8454814138911
972750,291.90798265375264
972780,291.97273354599537
972810,292.039543882921
972840,292.10831079294707
972870,292.1792959856572
972900,292.2524589757204
972930,292.3263367610723
972960,292.3989515757163
972990,292.4688800010096
973020,292.53472477012974
973050,292.59539392711406
973080,292.6504837789958
973110,292.6999796649933
973140,292.7441652260008
973170,292.78346852933066
973200,292.81838621271646
973230,292.8494249374184
973260,292.8772906084911
973290,292.90446976172717
973320,292.93346764881505
973350,292.96294409692877
973380,292.9917484659583
973410,293.0190888243725
973440,293.0444887623184
973470,293.067717014516
973500,293.0887207417837
973530,293.10754824001197
973560,293.1243172260075
973590,293.1391757128548
973620,293.15227857471467
973650,293.1637848275536
973680,293.1738548843192
973710,293.1826213971259
973740,293.19020867589643
973770,293.19674500325567
973800,293.20232876699015
973830,293.2070590845188
973860,293.21103539999046
973890,293.21432199134216
973920,293.2169941418267
973950,293.21910798834193
973980,293.2207214079231
974010,293.2218850218692
974040,293.2226410644519
974070,293.22303039997934
974100,293.223088683852
974130,293.2228489232164
974160,293.222341140782
974190,293.2215929237865
974220,293.2206300968888
974250,293.21947636776684
974280,293.21815408203247
974310,293.21668419492596
974340,293.21508643326183
974370,293.2133794326824
974400,293.21158079213126
974430,293.2097071444814
974460,293.20777418556895
974490,293.20579669705967
974520,293.2037885571051
974550,293.2017627371659
974580,293.199731305804
974610,293.1977054137756
974640,293.1956952991118
974670,293.1937102733349
974700,293.19175873178506
974730,293.18984815001306
974760,293.1879851021836
974790,293.1861752716823
974820,293.1844234791661
974850,293.1827337078781
974880,293.1811091437405
974910,293.17955221175623
974940,293.178064624644
974970,293.1766474279676
975000,293.1753010597149
975030,293.1740253952467
975060,293.1728198112618
975090,293.17168323792254
975120,293.17061421674924
975150,293.16961095401916
975180,293.16867137500805
975210,293.1677931728401
975240,293.16697385763956
975270,293.16621079872186
975300,293.16550126708444
975330,293.16484246991314
975360,293.16423158563873
975390,293.16366579051714
975420,293.16314228619456
975450,293.16265831875097
975480,293.16221119926996
975510,293.16179831615784
975540,293.1614171496028
975570,293.16106527821336
975600,293.1607403884162
975630,293.1604405934218
975660,293.16016504435026
975690,293.15991319486136
975720,293.1596841794854
975750,293.15947707020086
975780,293.1592908327082
975810,293.1591243618782
975840,293.1589765129613
975870,293.15884611710936
975900,293.1587320029449
975930,293.158633007238
975960,293.1585479892218
975990,293.1584758362186
976020,293.158415473838
976050,293.1583658678617
976080,293.15832603182093
976110,293.1582950261213
976140,293.15827196389887
976170,293.1582560079635
976200,293.15824637559524
976230,293.1582423336679
976260,293.1582432029434
976290,293.1582483515975
976320,293.1582571995162
976350,293.15826921033164
976380,293.1582838961913
976410,293.15830080830887
976440,293.1583195426591
976470,293.1583397288633
976500,293.1583610376151
976530,293.1583831674763
976560,293.15840585366925
976590,293.15842885420875
976620,293.15845195960276
976650,293.1584749776396
976680,293.15849774502897
976710,293.15852011040766
976740,293.1585419481033
976770,293.1585631394456
976800,293.15858358849044
976830,293.1586032019038
976860,293.1586219063223
976890,293.1586396221053
976920,293.15865626850706
976950,293.15867174661935
976980,293.158685984199
977010,293.1586989277274
977040,293.1587105721434
977070,293.1587209421965
977100,293.1587301116336
977130,293.15873812105986
977160,293.15874487865966
977190,293.15875014077267
977220,293.15875362749136
977250,293.158755046128
977280,293.15875418003844
977310,293.15875091090516
977340,293.15874533520935
977370,293.15873776089614
977400,293.15872853911696
977430,293.1587179083207
977460,293.15870605954245
977490,293.1586931445731
977520,293.15867928749014
977550,293.1586645729402
977580,293.1586490637689
977610,293.158632787455
977640,293.1586157530958
977670,293.1585979384879
977700,293.15857930654704
977730,293.15855979250307
977760,293.1585393200321
977790,293.158517788395
977820,293.1584950883743
977850,293.15847108927136
977880,293.1584456547374
977910,293.1584186295503
977940,293.1583898554308
977970,293.1583591575281
978000,293.1583263619231
978030,293.15829126980395
978060,293.1582537068175
978090,293.158213463722
978120,293.1581703418222
978150,293.15812413550424
978180,293.1580746367441
978210,293.1580216360361
978240,293.1579649224545
978270,293.15790428475333
978300,293.1578395118411
978330,293.15777039341896
978360,293.15769672071144
978390,293.15761828677523
978420,293.15753488748305
978450,293.1574463214774
978480,293.15735239145886
978510,293.157252903758
978540,293.1571476699612
978570,293.15703650609396
978600,293.1569192345936
978630,293.1567956831156
978660,293.1566656868431
978690,293.15652908694324
978720,293.15638573318444
978750,293.1562354820833
978780,293.15607820557756
978810,293.1559137630145
978840,293.15574204963525
978870,293.15556295691397
978900,293.1553763877092
978930,293.155182258734
978960,293.154980493228
978990,293.15477102961205
979020,293.1545538132662
979050,293.154328804831
979080,293.15409597220753
979110,293.1538552987839
979140,293.15360677546215
979170,293.15335040912026
979200,293.15308621469063
979230,293.1530487246142
979260,293.1534523538808
979290,293.1541896279766
979320,293.1551733360631
979350,293.1563625288961
979380,293.15770637768486
979410,293.1591538889668
979440,293.1606683852868
979470,293.16221739378784
979500,293.16377339036916
979530,293.1653138108711
979560,293.1668203303973
979590,293.16827823163374
979620,293.1696759132093
979650,293.1710044942246
979680,293.17225747214695
979710,293.1734304123102
979740,293.17452066203066
979770,293.17552708864133
979800,293.17644984176786
979830,293.1772901396072
979860,293.17805007823955
979890,293.1787324622926
979920,293.179340656039
979950,293.1798784532105
979980,293.18034996371557
980010,293.18075951577896
980040,293.18111157398874
980070,293.1814106629534
980100,293.181661310137
980130,293.181867996057
980160,293.18203511232514
980190,293.1821669272085
980220,293.18226756037967
980250,293.1823409703938
980280,293.18239094387167
980310,293.18242108337404
980340,293.1824347961642
980370,293.1824296739537
980400,293.18239366659975
980430,293.182341413846
980460,293.1823222196086
980490,293.1824021538204
980520,293.18263542430014
980550,293.1830312451754
980580,293.18355662515995
980610,293.18417973882373
980640,293.1848539291785
980670,293.1853622125521
980700,293.18555852340427
980730,293.18549225673746
980760,293.18520916844125
980790,293.18475200810485
980820,293.18420676196575
980850,293.1836807600163
980880,293.1832341733292
980910,293.1828935469359
980940,293.18264133073427
980970,293.18246247742917
981000,293.1823471672416
981030,293.18228855586165
981060,293.1822802416474
981090,293.1823157781743
981120,293.1823896796129
981150,293.18249707349776
981180,293.18263365856245
981210,293.18279554470007
981240,293.1829791971085
981270,293.18318138813413
981300,293.18339917482973
981330,293.18362987898735
981360,293.1838710691836
981390,293.1841205423127
981420,293.1843763063081
981450,293.18463654794596
981480,293.18489965726104
981510,293.18516418750414
981540,293.1854288360787
981570,293.1856924327537
981600,293.18595392922606
981630,293.18621238869173
981660,293.1864669756238
981690,293.18671694233814
981720,293.1869594284708
981750,293.18718965208734
981780,293.187403558176
981810,293.1875990856584
981840,293.1877763329846
981870,293.1879373271111
981900,293.1880856175547
981930,293.18822520486196
981960,293.18835416722186
981990,293.18845473069473
982020,293.1885083892383
982050,293.18851483898635
982080,293.18849336498556
982110,293.18847013432276
982140,293.1884657767515
982170,293.18847820117367
982200,293.1884940262922
982230,293.1885086417858
982260,293.1885236753656
982290,293.1885434923546
982320,293.1885729875156
982350,293.1886158567894
982380,293.18867408517985
982410,293.18874784320536
982440,293.18883563684426
982470,293.18893472066145
982500,293.18904169539167
982530,293.18915351602476
982560,293.1892665856349
982590,293.18937622684444
982620,293.1894775490757
982650,293.1895660797566
982680,293.1896381298678
982710,293.1896908176115
982740,293.1897220314905
982770,293.18973039833526
982800,293.1897151936239
982830,293.18943077502513
982860,293.18868406851925
982890,293.1875494743979
982920,293.1860933231218
982950,293.1843760140322
982980,293.1824519817082
983010,293.1803684986682
983040,293.17816677312135
983070,293.17588456713503
983100,293.1735519600257
983130,293.1711956056891
983160,293.168838138754
983190,293.16649633085973
983220,293.1641834170119
983250,293.16191174752953
983280,293.15969329051603
983310,293.157537889312
983340,293.1554534755049
983370,293.1534461925019
983400,293.1515204682122
983430,293.1496793886745
983460,293.1479253614893
983490,293.1462601132861
983520,293.14468448761374
983550,293.14319841095084
983580,293.1418009989153
983610,293.14049070933953
983640,293.1392654885016
983670,293.1381228956128
983700,293.13706020655405
983730,293.13607450093036
983760,293.13516273542695
983790,293.13432180515133
983820,293.1335485940337
983850,293.13284001521
983880,293.1321930423178
983910,293.1316044982963
983940,293.1310707880552
983970,293.1305880819398
984000,293.13015292982294
984030,293.1297627055854
984060,293.12941549150986
984090,293.1291097197013
984120,293.1288438872106
984150,293.12861643173784
984180,293.12842571329844
984210,293.12827003110687
984240,293.1281476376627
984270,293.1280567409755
984300,293.1279954982748
984330,293.1279620061334
984360,293.1279542900206
984390,293.1279702945626
984420,293.1280078749724
984450,293.1280647898897
984480,293.1281386958376
984510,293.12822714350125
984540,293.1283275760138
984570,293.1284373294176
984600,293.1285536354561
984630,293.12867449752144
984660,293.12879930882553
984690,293.1289282028147
984720,293.129061461298
984750,293.12919833110516
984780,293.12933535559284
984810,293.1294665503504
984840,293.12958998175975
984870,293.1297113304933
984900,293.1298380837717
984930,293.1299771393031
984960,293.1301324396858
984990,293.13030467242254
985020,293.13049285396835
985050,293.13069553866427
985080,293.13091020032067
985110,293.1311355237815
985140,293.1313696573356
985170,293.1316115106423
985200,293.1318603617585
985230,293.13211550781983
985260,293.13237639872625
985290,293.1326426179431
985320,293.1329138465708
985350,293.1331898395119
985380,293.13347041078646
985410,293.1337554231601
985440,293.1340447792003
985470,293.1343384133496
985500,293.13463628484016
985530,293.1349383717275
985560,293.13524466591554
985590,293.1355551691969
985620,293.13586989008684
985650,293.1361888413889
985680,293.1365120383125
985710,293.1368394915046
985740,293.13717121605583
985770,293.1375072276131
985800,293.1378475414141
985830,293.1381921719276
985860,293.13854113268826
985890,293.13889443641415
985920,293.1392520953214
985950,293.1396141215747
985980,293.1399805278444
986010,293.1403513279346
986040,293.14072653745046
986070,293.14110617450075
986100,293.1414902604247
986130,293.1418788205315
986160,293.14227188484347
986190,293.1426694888351
986220,293.1430716741615
986250,293.1434784893721
986280,293.14388999060577
986310,293.1443062425256
986340,293.1447273182357
986370,293.14515330050466
986400,293.1455842822702
986430,293.14602292586903
986460,293.14647477660355
986490,293.1469454037956
986520,293.1474395468583
986550,293.14796091130006
986580,293.14851219277136
986610,293.1490951726551
986640,293.1497108303302
986670,293.15035945085805
986700,293.15104065792065
986730,293.15175352849604
986760,293.1524967174953
986790,293.1532685515127
986820,293.1540671046313
986850,293.1548902631509
986880,293.15573578160127
986910,293.1566013312163
986940,293.1574845416547
986970,293.15838303660666
987000,293.15929446385326
987030,293.16021652029923
987060,293.1611469724616
987090,293.16208367286544
987120,293.16302457277504
987150,293.1639677316647
987180,293.16491132381304
987210,293.1658536423828
987240,293.1667931013248
987270,293.16772823542095
987300,293.16865769875744
987330,293.16958026189343
987360,293.1704948079667
987390,293.1714003279531
987420,293.1722959152741
987450,293.173180759924
987480,293.1740541422669
987510,293.1749154266359
987540,293.1757640548449
987570,293.1765995397106
987600,293.17742145866305
987630,293.1782294475105
987660,293.1790231944112
987690,293.1798024340917
987720,293.1805669423426
987750,293.18131653080917
987780,293.1820510420884
987810,293.182770345136
987840,293.1834743309709
987870,293.18416290864775
987900,293.18483600144714
987930,293.18549354317224
987960,293.1861354742661
987990,293.18676173672657
988020,293.187372258882
988050,293.1879670186158
988080,293.18854602354793
988110,293.1891092731575
988140,293.1896567510665
988170,293.1901875877924
988200,293.190700327011
988230,293.19119379028433
988260,293.19166727905906
988290,293.19212056838586
988320,293.1925538343039
988350,293.1929675661319
988380,293.19336248169895
988410,293.19373945104326
988440,293.1940994297658
988470,293.1944434018869
988500,293.19477233172296
988530,293.19508712423664
988560,293.19538859327275
988590,293.1956774370393
988620,293.19595422013674
