time,hvac_reaZonEas_TSup_y
953400,286.0706005332826
953430,286.0706005343238
953460,286.0706005353638
953490,286.07060053642095
953520,286.0706005374866
953550,286.07060053860096
953580,286.0706005397174
953610,286.0706005408098
953640,286.07060054223547
953670,286.0706005438083
953700,286.07060054545326
953730,286.07060054714077
953760,286.0706005488895
953790,286.07060055068604
953820,286.0706005524829
953850,286.0706005542655
953880,286.0706005560389
953910,286.0706005577478
953940,286.0706005593795
953970,286.070600560916
954000,286.07060056234315
954030,286.07060059377886
954060,286.0706006458928
954090,286.0706006697499
954120,286.0705968098299
954150,286.0705955181505
954180,286.07059630138565
954210,286.07059771768576
954240,286.07059928591207
954270,286.07060092139045
954300,286.07060258976657
954330,286.07060427247666
954360,286.07060596375567
954390,286.07060766246144
954420,286.0706093681996
954450,286.07061108083974
954480,286.0706128005048
954510,286.07061452723224
954540,286.0706162611441
954570,286.0706180023502
954600,286.0706197509825
954630,286.07062150714336
954660,286.0706232710349
954690,286.0706250426028
954720,286.07062682208823
954750,286.0706286095109
954780,286.07063040505454
954810,286.0706322091512
954840,286.0706340255239
954870,286.0706358549069
954900,286.0706376946419
954930,286.07063954360723
954960,286.0706414017433
954990,286.070643269045
955020,286.07064514558755
955050,286.07064703142015
955080,286.07064892666006
955110,286.0706508313351
955140,286.0706527455928
955170,286.07065466951883
955200,286.0706566031358
955230,286.0706585466666
955260,286.07066049998565
955290,286.0706624633757
955320,286.0706644367644
955350,286.0706664203568
955380,286.07066841416207
955410,286.0706704182708
955440,286.0706725098348
955470,286.0706743906029
955500,286.07067643007684
955530,286.07067848226535
955560,286.0706805309707
955590,286.0706825857327
955620,286.0706846502261
955650,286.07068672520245
955680,286.0706888109143
955710,286.0706909073543
955740,286.0706930148707
955770,286.07069513331976
955800,286.0706972628739
955830,286.0706994035184
955860,286.0707015552681
955890,286.0707037184097
955920,286.07070589266357
955950,286.0707080782758
955980,286.07071027535966
956010,286.0707124837136
956040,286.07071470357795
956070,286.0707169349006
956100,286.0707191778028
956130,286.07072143227197
956160,286.0707236983489
956190,286.070725976094
956220,286.07072826546545
956250,286.07073056659067
956280,286.07073287949316
956310,286.0707352040686
956340,286.07073754054096
956370,286.07073988880256
956400,286.07074224894643
956430,286.0707446209148
956460,286.0707470047844
956490,286.07074940061784
956520,286.07075180840906
956550,286.0707542281008
956580,286.07075665978084
956610,286.0707591034665
956640,286.0707615590795
956670,286.07076402681656
956700,286.0707665065079
956730,286.07076899815644
956760,286.0707715019445
956790,286.07077401775973
956820,286.0707765455578
956850,286.07077908545705
956880,286.0707816373376
956910,286.07078420131336
956940,286.07078677739133
956970,286.0707893653713
957000,286.07079196541895
957030,286.07079457752224
957060,286.07079720160334
957090,286.0707998377395
957120,286.0708024858505
957150,286.07080514587534
957180,286.07080781791285
957210,286.07081050187685
957240,286.0708133175616
957270,286.0708158135702
957300,286.0708185424502
957330,286.07082128899737
957360,286.07082402597865
957390,286.0708267674884
957420,286.0708295192301
957450,286.0708322822113
957480,286.070835056566
957510,286.07083784257463
957540,286.0708406401541
957570,286.07084344921174
957600,286.0708462698566
957630,286.07084721374025
957660,286.07084753183256
957690,286.07084764248174
957720,286.0708476845882
957750,286.0708477042797
957780,286.07084771703967
957810,286.07084772805376
957840,286.0708477391289
957870,286.0708477509906
957900,286.07084776397863
957930,286.07084777831
957960,286.0708477940948
957990,286.07085318039873
958020,286.0708549884763
958050,286.0708585839668
958080,286.0708610041995
958110,286.0708622437834
958140,286.0708619281725
958170,286.0708601656252
958200,286.0708570215081
958230,286.0708526374057
958260,286.07084714509676
958290,286.07084069960683
958320,286.0708334617712
958350,286.0708256099212
958380,286.07081733565667
958410,286.0708088497134
958440,286.0708003812066
958470,286.07079218260225
958500,286.0707845291681
958530,286.0707777245886
958560,286.070772100461
958590,286.0707680214808
958620,286.0707658858296
958650,286.07076612995843
958680,286.07076922817276
958710,286.07077569837367
958740,286.07078609921155
958770,286.0708010375608
958800,286.07082116078175
958830,286.07084716894167
958860,286.0708797942614
958890,286.0709198300537
958920,286.0709680733678
958950,286.0710254134872
958980,286.0710926481372
959010,286.0711708143833
959040,286.07126048218333
959070,286.0713632066589
959100,286.0713666855297
959130,286.07136750039143
959160,286.0713707532869
959190,286.07137342225246
959220,286.0713718248724
959250,286.071368356236
959280,286.07136806716846
959310,286.07136817722363
959340,286.0713661301114
959370,286.0713661785276
959400,286.071366511276
959430,286.0713666768219
959460,286.0713667870062
959490,286.07136687956034
959520,286.07136696601407
959550,286.0713670556914
959580,286.0713671669561
959610,286.07136733328804
959640,286.0713674431182
959670,286.0713675565857
959700,286.0713677496546
959730,286.0713678661379
959760,286.0713679934045
959790,286.0713682397624
959820,286.0713683707144
959850,286.0713685047764
959880,286.07136876029364
959910,286.0713688901743
959940,286.0713690144311
959970,286.0713692342219
960000,286.07136961543404
960030,286.07136978086874
960060,286.0713698939839
960090,286.07137003495905
960120,286.0713702299809
960150,286.0713704658483
960180,286.0713707000764
960210,286.07137086963814
960240,286.0713708988035
960270,286.0713707064706
960300,286.0713702123858
960330,286.0713693425091
960360,286.0713690744777
960390,286.07136899964974
960420,286.0713689672509
960450,286.07136891217306
960480,286.07136879921495
960510,286.07136860572257
960540,286.0713683163389
960570,286.07136823492925
960600,286.07136821901713
960630,286.0713682153533
960660,286.07136820211514
960690,286.07136816959786
960720,286.0713681134863
960750,286.07136803257504
960780,286.07136792760997
960810,286.07136780065525
960840,286.07136765471284
960870,286.0713674933948
960900,286.071367320758
960930,286.0713671409333
960960,286.07136695815404
960990,286.07136677661197
961020,286.071366600466
961050,286.07136643387435
961080,286.07136628097027
961110,286.07136614600114
961140,286.0713660333593
961170,286.0713659477577
961200,286.0713658942717
961230,286.0713658850566
961260,286.0713658905301
961290,286.07136589966694
961320,286.0713659088383
961350,286.0713668661757
961380,286.0713671905947
961410,286.07136730371843
961440,286.0713673460868
961470,286.0713673645275
961500,286.07136737461354
961530,286.07136738140935
961560,286.0713673864942
961590,286.0713673902782
961620,286.07136739289405
961650,286.0713673946336
961680,286.071367396316
961710,286.07136739946543
961740,286.07136740667096
961770,286.0713674220401
961800,286.0713674514519
961830,286.07136750284724
961860,286.07136758652683
961890,286.07136771481134
961920,286.07136790189855
961950,286.0713681627883
961980,286.0713682511397
962010,286.0713682891646
962040,286.0713683297185
962070,286.07136840003056
962100,286.0713685124618
962130,286.0713686633991
962160,286.0713688264723
962190,286.0713689426348
962220,286.07136890778435
962250,286.0713685582843
962280,286.07136845385793
962310,286.07136841502785
962340,286.0713683217031
962370,286.07136830769315
962400,286.0713682812834
962430,286.0713682932082
962460,286.0713682628992
962490,286.0713682771621
962520,286.07136823795423
962550,286.07136825282754
962580,286.0713682103409
962610,286.07136822754194
962640,286.0713681928704
962670,286.07136821577086
962700,286.07136819777554
962730,286.07136822890413
962760,286.07136823433734
962790,286.0713682754826
962820,286.0713683067101
962850,286.071368287758
962880,286.0713683228216
962910,286.07136837463355
962940,286.0713684323665
962970,286.0713684935771
963000,286.0713685487974
963030,286.07136860367837
963060,286.0713686703412
963090,286.0713687338709
963120,286.07136875907827
963150,286.0713686612148
963180,286.07136866834844
963210,286.0713686581744
963240,286.0713685023164
963270,286.0713684877062
963300,286.07136846744453
963330,286.0713683142488
963360,286.0713682975391
963390,286.07136828323337
963420,286.0713681681316
963450,286.07136788623365
963480,286.071367404887
963510,286.0713667178567
963540,286.0713658376671
963570,286.07136478900657
963600,286.07136360299523
963630,286.071362312836
963660,286.07136095074844
963690,286.071359545723
963720,286.0713581221366
963750,286.0713566991876
963780,286.0713552905255
963810,286.07135390456506
963840,286.0713525447251
963870,286.0713512100081
963900,286.07134989551673
963930,286.07134859297736
963960,286.07134729136084
963990,286.07134597737814
964020,286.0713446359447
964050,286.0713432506133
964080,286.07134180386373
964110,286.0713402774097
964140,286.07133865246993
964170,286.07133690990634
964200,286.0713350303866
964230,286.07133299453017
964260,286.0713307828991
964290,286.0713283760943
964320,286.07132575483416
964350,286.07132289983804
964380,286.07131979189546
964410,286.07131641185555
964440,286.07131274055433
964470,286.0713115181904
964500,286.07131111138665
964530,286.0713109747208
964560,286.0713109258318
964590,286.07131090337606
964620,286.07131088653995
964650,286.07131086810625
964680,286.07131084559825
964710,286.07131081829687
964740,286.07131078626554
964770,286.07131075012296
964800,286.0713107107685
964830,286.0713106980712
964860,286.0713106943465
964890,286.0713106936581
964920,286.0713063243165
964950,286.0713048685348
964980,286.07130438405926
965010,286.07130422345375
965040,286.07130417089564
965070,286.07130415444846
965100,286.07130415020134
965130,286.0713041501437
965160,286.07130415160844
965190,286.07130415373626
965220,286.07130415621526
965250,286.0713041590226
965280,286.07130416215153
965310,286.0713041655543
965340,286.07130416933313
965370,286.07130417348276
965400,286.0713041780584
965430,286.0713041830689
965460,286.0713041885521
965490,286.0713041945545
965520,286.07130420111844
965550,286.07130420828213
965580,286.07130421611333
965610,286.07130422469896
965640,286.0713042340932
965670,286.0713042442883
965700,286.07130425537576
965730,286.07130426738604
965760,286.0713042803913
965790,286.0713042944905
965820,286.07130430973234
965850,286.07130432619215
965880,286.0713043439278
965910,286.0713043630131
965940,286.0713043835448
965970,286.0713044055789
966000,286.0713044291896
966030,286.0713044544764
966060,286.0713044815274
966090,286.07130451037983
966120,286.0713045411511
966150,286.0713045739268
966180,286.07130460878386
966210,286.0713046457721
966240,286.0713046850004
966270,286.0713047265629
966300,286.07130477054267
966330,286.07130481702114
966360,286.0713048660904
966390,286.07130491782095
966420,286.0713049722971
966450,286.071305029571
966480,286.0713050897221
966510,286.07130515286156
966540,286.0713052189996
966570,286.0713052882351
966600,286.0713053606586
966630,286.0713053892664
966660,286.0713054032924
966690,286.0713054125279
966720,286.0713054202772
966750,286.07130542768823
966780,286.07130543516774
966810,286.0713054429364
966840,286.0713054510524
966870,286.07130545956915
966900,286.07130546859656
966930,286.0713054781926
966960,286.0713054884216
966990,286.0713054992887
967020,286.07130551083156
967050,286.07130552311463
967080,286.0713055362336
967110,286.07130555016477
967140,286.07130556491603
967170,286.0713055805519
967200,286.0713055970965
967230,286.07130561454187
967260,286.07130563292077
967290,286.0713056522801
967320,286.0713056725854
967350,286.07130569386374
967380,286.071305716077
967410,286.07130573921563
967440,286.0713057632674
967470,286.0713057882317
967500,286.0713058140755
967530,286.0713058407588
967560,286.0713058682565
967590,286.0713058965536
967620,286.0713059255976
967650,286.0713059553219
967680,286.0713059857345
967710,286.0713060167002
967740,286.0713060482014
967770,286.0713060801557
967800,286.07130611255445
967830,286.0713061452627
967860,286.0713061782256
967890,286.07130621140095
967920,286.07130624469403
967950,286.0713062779906
967980,286.0713063112643
968010,286.07130634441125
968040,286.07130637735366
968070,286.07130641000026
968100,286.07130644225316
968130,286.07130647406206
968160,286.0713065053485
968190,286.07130653602894
968220,286.07130656603005
968250,286.07130659528525
968280,286.07130662370594
968310,286.07130665125993
968340,286.07130667784764
968370,286.07130670343906
968400,286.0713067279349
968430,286.07130673615177
968460,286.07130673889617
968490,286.071306739804
968520,286.071306740169
968550,286.0713067403389
968580,286.0713067404042
968610,286.0713067403942
968640,286.0713067402844
968670,286.0713067400767
968700,286.0713067397393
968730,286.0713067392275
968760,286.07130673849207
968790,286.07130673755995
968820,286.07130673635476
968850,286.0713067348286
968880,286.07130673296626
968910,286.07130673069815
968940,286.0713067279263
968970,286.071306724657
969000,286.0713067208376
969030,286.07130671635235
969060,286.07130671118193
969090,286.07130670525515
969120,286.07130669851864
969150,286.0713066908983
969180,286.0713066823202
969210,286.07130667269524
969240,286.0713066619829
969270,286.07130665007156
969300,286.0713066369328
969330,286.0713066224501
969360,286.07130660652956
969390,286.07130658911984
969420,286.071306570124
969450,286.07130654945814
969480,286.0713065270213
969510,286.0713065027509
969540,286.0713064765417
969570,286.07130644824963
969600,286.0713064178463
969630,286.0713063851918
969660,286.07130635026266
969690,286.07130631290283
969720,286.0713062730788
969750,286.07130623065694
969780,286.0713061855654
969810,286.0713061377003
969840,286.07130608697776
969870,286.07130603331274
969900,286.07130597656555
969930,286.0713059166899
969960,286.0713058535642
969990,286.07130578710047
970020,286.0713057172526
970050,286.07130564387097
970080,286.07130556692147
970110,286.0713054863095
970140,286.07130540192793
970170,286.0713053136784
970200,286.07130522150453
970230,286.07130522409113
970260,286.071305226602
970290,285.2395643122988
970320,285.9403124588251
970350,287.92674867912814
970380,290.01392891787356
970410,291.71526689150465
970440,293.148934728875
970470,294.4402201069006
970500,295.64370399418027
970530,296.7693925636472
970560,297.80653075201985
970590,298.73951915760176
970620,299.5575280397872
970650,300.25886651953857
970680,300.8509306243735
970710,301.36323908218503
970740,301.6670654549716
970770,301.5665173786673
970800,301.1752860865742
970830,300.66521493882175
970860,300.1272042274576
970890,299.5930980992159
970920,299.0343822231893
970950,298.45230582294244
970980,297.85889212200954
971010,297.26589594446574
971040,296.68337007259834
971070,296.1188840460656
971100,295.57746010473716
971130,295.06177277658827
971160,294.57261459346427
971190,294.07588657681356
971220,293.59856406969755
971250,293.1572913456795
971280,292.7469884737291
971310,292.3626519712573
971340,292.001286127179
971370,291.66079372530953
971400,291.33896341517607
971430,291.03394751629764
971460,290.74396201198493
971490,290.4674599979612
971520,290.20318582355344
971550,289.95093058065675
971580,289.71310587145786
971610,289.4868939049351
971640,289.2771571600685
971670,289.08009295976075
971700,288.8858098831921
971730,288.70223954860325
971760,288.5336699728652
971790,288.3781881753993
971820,288.23192578136275
971850,288.09226560870525
971880,287.96049154510274
971910,287.8377606496782
971940,287.724350808578
971970,287.61982854444676
972000,287.5234097113509
972030,287.43423627893395
972060,287.3515196642263
972090,287.27459412630543
972120,287.2029089142291
972150,287.13601153924236
972180,287.07351704224897
972210,287.0150977700178
972240,286.96046175207516
972270,286.9093483304486
972300,286.86151992034513
972330,286.8167538301194
972360,286.7748451252882
972390,286.7356015732908
972420,286.69884335180217
972450,286.66440431856427
972480,286.63214254876425
972510,290.11710117632873
972540,291.04796097920723
972570,291.6034419799868
972600,292.19724528957784
972630,292.8207137617683
972660,293.4641949228812
972690,294.11686961440034
972720,294.76726685599243
972750,295.4039880508208
972780,296.01604611267044
972810,296.593211892154
972840,297.12563113580103
972870,297.60677725512903
972900,298.032933153472
972930,298.40392511963256
972960,298.7246847009039
972990,299.0023729057694
973020,299.2440244980169
973050,299.45620395894167
973080,299.64406114378727
973110,299.81168211368714
973140,299.96217296787637
973170,300.09789160487225
973200,300.22062901262115
973230,300.33178264494643
973260,300.4330419166991
973290,300.51202586832073
973320,300.56577117974325
973350,300.58653272348533
973380,300.5763693576086
973410,300.5425640426784
973440,300.49277754438793
973470,300.433190600173
973500,300.36806861449185
973530,300.3002645140945
973560,300.2314935660246
973590,300.1628041095991
973620,300.0950174292171
973650,300.0285290711132
973680,299.96371058284706
973710,299.90082993214185
973740,299.84007636911673
973770,299.78160285287845
973800,299.72548225937504
973830,299.6717723180526
973860,299.6205100378369
973890,299.57166049949524
973920,299.52520286798233
973950,299.48107823441376
973980,299.43923164895335
974010,299.3995948673548
974040,299.3620883344559
974070,299.326634942771
974100,299.2931508927895
974130,299.2615539219569
974160,299.23175949929293
974190,299.20368557761134
974220,299.1772489199647
974250,299.15236901205697
974280,299.1289660254425
974310,299.1069616981501
974340,299.08627917361906
974370,299.06684333855264
974400,299.04858037443086
974430,299.03141835403477
974460,299.0152866638077
974490,299.00011666430925
974520,298.98584114821983
974550,298.97239502279564
974580,298.9597148021846
974610,298.9477393182901
974640,298.93640922184824
974670,298.92566771164576
974700,298.9154600250261
974730,298.90573416540263
974760,298.8964402067606
974790,298.8875291752356
974820,298.8789529310479
974850,298.8706682816227
974880,298.86263575095415
974910,298.85481998074533
974940,298.8471887177958
974970,298.8397132116597
975000,298.83236712011905
975030,298.8251270572205
975060,298.817971434877
975090,298.8108811719802
975120,298.80383848845986
975150,298.79682777856794
975180,298.78983432161783
975210,298.7828453588934
975240,298.7758486707691
975270,298.7688338702441
975300,298.7617908327909
975330,298.7547111820649
975360,298.7475865931177
975390,298.74041042315736
975420,298.7331759231851
975450,298.72587796708893
975480,298.7185112987837
975510,298.7110726913418
975540,298.70355888282825
975570,298.6959680096633
975600,298.6882977244096
975630,298.6805471027978
975660,298.67271461482784
975690,298.6647998765673
975720,298.6568015316228
975750,298.64871952151225
975780,298.64055312216726
975810,298.63230310651727
975840,298.62396947038724
975870,298.6155536432983
975900,298.6070560841937
975930,298.59847862011225
975960,298.58982196436716
975990,298.58108821273305
976020,298.57227823133906
976050,298.5633943427459
976080,298.5544375163013
976110,298.54541029340294
976140,298.5363137109934
976170,298.5271505331406
976200,298.51792182897833
976230,298.50863059504496
976260,298.49927789352165
976290,298.4898669685411
976320,298.4803988310156
976350,298.47087699355245
976380,298.4613023656195
976410,298.45167875524277
976440,298.44200691456507
976470,298.43229097464166
976500,298.4225314932603
976530,298.4127329232042
976560,298.4028955841623
976590,298.39302430590413
976620,298.38311909294123
976650,298.3731851769787
976680,298.3632222238812
976710,298.35323585806015
976740,298.34322541190966
976770,298.33319686952063
976800,298.3231492533586
976830,298.31308886586964
976860,298.3030144502278
976890,298.29293277918043
976920,298.28284342578434
976950,298.2727552882824
976980,298.26266864327476
977010,298.25259155356036
977040,298.2425214793236
977070,298.2324627464076
977100,298.2224077983271
977130,298.2123553521534
977160,298.2022908978966
977190,298.192207338153
977220,298.1820891644401
977250,298.1719344984032
977280,298.16173706470573
977310,298.15150386797234
977340,298.14123433208323
977370,298.1309357737876
977400,298.1206056321541
977430,298.11025034818056
977460,298.09986752543915
977490,298.08946285663825
977520,298.0790328137649
977550,298.0685819233225
977580,298.0581056660937
977610,298.0476074857028
977640,298.0370820101812
977670,298.02653175449655
977700,298.0159506627343
977730,298.0053404920581
977760,297.9946946837261
977790,297.9840144132717
977820,297.9732927962206
977850,297.9625305958324
977880,297.9517207650381
977910,297.94086380868595
977940,297.929952660351
977970,297.91898769997584
978000,297.90796201927606
978030,297.89687568713566
978060,297.8857225977956
978090,297.87450229468914
978120,297.86320924612545
978150,297.8518430556589
978180,297.84039855861823
978210,297.8288755138404
978240,297.8172691546688
978270,297.8055794346474
978300,297.7938020030513
978330,297.7819370306853
978360,297.76998059064226
978390,297.75793308194324
978420,297.7457909994702
978450,297.7335549732828
978480,297.72122191050687
978510,297.7087926687643
978540,297.69626455278063
978570,297.6836386395204
978600,297.6709126134438
978630,297.65808775930395
978660,297.6451621216597
978690,297.6321371793563
978720,297.61901131676
978750,297.60578619192097
978780,297.5924606207277
978810,297.57903480655176
978840,297.5655062154768
978870,297.55187169108353
978900,297.53812909302906
978930,297.5242780764503
978960,297.5103215215651
978990,297.49626550498834
979020,297.482120348532
979050,297.4678994840962
979080,297.45362011207106
979110,297.4393010426848
979140,297.42496312089366
979170,297.4106263160899
979200,297.3963101839387
979230,297.38146113146377
979260,297.3651232930845
979290,297.3473231302353
979320,297.3281254793945
979350,297.30753813272025
979380,297.2856124715682
979410,297.26241695841867
979440,297.2380076990291
979470,297.2124401382009
979500,297.1857692144824
979530,297.1580506336184
979560,297.1293418728393
979590,297.099702410099
979620,297.06919348817416
979650,297.03787747220696
979680,297.00581701655835
979710,296.97307424580515
979740,296.9397100434659
979770,296.9057834683636
979800,296.8713512887188
979830,296.83646757821185
979860,296.80118255147926
979890,296.7655421724607
979920,296.7295885777533
979950,296.69336058358704
979980,296.6568939519179
980010,296.62022150199374
980040,296.58337328611054
980070,296.54637641964786
980100,296.5092556150759
980130,296.4720331468096
980160,296.4347289753787
980190,296.3973609282163
980220,296.35994485654896
980250,296.3224947811312
980280,296.2850230380736
980310,296.24754042096754
980340,296.21005631776535
980370,296.1725788267844
980400,296.1351148716682
980430,296.0976704342371
980460,296.0602506926698
980490,296.02286009792346
980520,295.985502613426
980550,295.94818211842096
980580,295.9109020209168
980610,295.87366557849725
980640,295.8364728017141
980670,295.79932158633795
980700,295.76220999547365
980730,295.72513825312865
980760,295.6881064138908
980790,295.6511129345134
980820,295.61415548540396
980850,295.5772313840877
980880,295.540339013009
980910,295.50347768476
980940,295.466647098803
980970,295.4298479712648
981000,295.3930815873786
981030,295.3563495580281
981060,295.3196541317978
981090,295.2829979870636
981120,295.2463842405207
981150,295.2098165106138
981180,295.17329875196384
981210,295.13683524211933
981240,295.1004306858111
981270,295.06409024784676
981300,295.0278194984807
981330,294.99162436038455
981360,294.9555110569684
981390,294.91948603502107
981420,294.8835558812721
981450,294.84772723601264
981480,294.812006794313
981510,294.7764011770655
981540,294.74091691105417
981570,294.70556039422485
981600,294.6703378553033
981630,294.6352553186382
981660,294.600318573862
981690,294.56553315003794
981720,294.53090485668645
981750,294.49644869933496
981780,294.4622011443657
981810,294.4282208165867
981840,294.3945792901795
981870,294.36133990665354
981900,294.32853856845634
981930,294.2962913213929
981960,294.2647802971741
981990,294.2338479264082
982020,294.20331970706314
982050,294.17304225309056
982080,294.14290039457086
982110,294.1128205524776
982140,294.0828334050945
982170,294.05305674164555
982200,294.02361405591176
982230,293.9946090845463
982260,293.9661115094313
982290,293.9381491586393
982320,293.9107109011395
982350,293.8837535579057
982380,293.85721783620687
982410,293.83103704121294
982440,293.80514288451207
982470,293.77947366338446
982500,293.75400047708564
982530,293.72871862049846
982560,293.7035445325221
982590,293.67840575186807
982620,293.6532605798548
982650,293.6280918243065
982680,293.6028970560535
982710,293.57768289964827
982740,293.55246304682333
982770,293.52725731761865
982800,293.5020881268895
982830,293.4774741404813
982860,293.4541808831861
982890,293.4323079421109
982920,293.4119115255992
982950,293.3930256275282
982980,293.375659306279
983010,293.35979681360095
983040,293.34540378133033
983070,293.33243713263994
983100,293.3208354963873
983130,293.31053349443897
983160,293.3014700957441
983190,293.29362404575704
983220,293.2870145295768
983250,293.28161121157007
983280,293.27734140583635
983310,293.27412138385995
983340,293.27186858139123
983370,293.2705017879618
983400,293.2699416626494
983430,293.27011123686844
983460,293.27093635916873
983490,293.2723460282064
983520,293.27427263905383
983550,293.2766520628996
983580,293.2794234536064
983610,293.28252951079236
983640,293.28591682768206
983670,293.28953608714244
983700,293.2933420626189
983730,293.2972935174834
983760,293.3013530652376
983790,293.30548700593613
983820,293.3096651428582
983850,293.31386058408015
983880,293.31804953351576
983910,293.32221527081214
983940,293.3263551133285
983970,293.3304802190034
984000,293.3346051655142
984030,293.3387363114461
984060,293.34286917505955
984090,293.3469926190073
984120,293.35109347836357
984150,293.35515898930754
984180,293.35917746246054
984210,293.36313822426115
984240,293.36703142213116
984270,293.37084788490375
984300,293.3745790492209
984330,293.378216922118
984360,293.3817540584203
984390,293.38518354351737
984420,293.3884989769989
984450,293.3916944538776
984480,293.3947645413255
984510,293.3977042506332
984540,293.4005090055463
984570,293.4031746086591
984600,293.4056972072992
984630,293.4080734551933
984660,293.4103006475855
984690,293.41237672822945
984720,293.41429775799793
984750,293.4158790365574
984780,293.4166195684818
984810,293.41681292843805
984840,293.41717834515856
984870,293.4180297484969
984900,293.4192898563511
984930,293.42074214368614
984960,293.42216111393327
984990,293.4234349932202
985020,293.4244861538202
985050,293.42530442600713
985080,293.42590156783115
985110,293.42629289501537
985140,293.4265019662304
985170,293.4265439037964
985200,293.42642905351653
985230,293.42616791278584
985260,293.42576962902257
985290,293.4252424502607
985320,293.42459419519236
985350,293.42383240253247
985380,293.4229642947885
985410,293.42199670625575
985440,293.42093603777676
985470,293.4197882439554
985500,293.418558843643
985530,293.4172529411029
985560,293.41587525044014
985590,293.4144301193533
985620,293.4129215514727
985650,293.41135322737415
985680,293.40972852487005
985710,293.4080508997402
985740,293.4063228846583
985770,293.40454697204837
985800,293.40272549746055
985830,293.4008606131403
985860,293.3989542892101
985890,293.3970083249676
985920,293.39502436259767
985950,293.3930039023661
985980,293.3909483171409
986010,293.3888588648047
986040,293.3867367003483
986070,293.38458288720636
986100,293.3823984076956
986130,293.3801841725977
986160,293.3779410299463
986190,293.3756697730572
986220,293.3733711478286
986250,293.37104585932065
986280,293.36869457763345
986310,293.3663179409845
986340,293.3639165682358
986370,293.3614910521255
986400,293.35904196848196
986430,293.3565701013695
986460,293.3540763899944
986490,293.351561725118
986520,293.34902703712646
986550,293.3464732410362
986580,293.34390108592095
986610,293.3413110406002
986640,293.33870327510266
986670,293.3360777231582
986700,293.33343417886357
986730,293.3307723864003
986760,293.32809209575385
986790,293.32539309162024
986820,293.3226751980564
986850,293.31993827400873
986880,293.3171822075935
986910,293.31440691306204
986940,293.3116123310101
986970,293.3087984306947
987000,293.3059652130059
987030,293.3031127130119
987060,293.30024100153315
987090,293.29735018562866
987120,293.29444040813297
987150,293.2915118464779
987180,293.28856471103825
987210,293.2855992431928
987240,293.2826157132419
987270,293.27961441827466
987300,293.2765956800466
987330,293.27355984291546
987360,293.2705072718651
987390,293.26743835065736
987420,293.26435348014127
987450,293.26125307675903
987480,293.25813757129174
987510,293.25500740789454
987540,293.25186304349387
987570,293.24870494764605
987600,293.24553360302053
987630,293.24234950678715
987660,293.23915317343875
987690,293.2359451401757
987720,293.23272597769534
987750,293.2294963160381
987780,293.22625696906135
987810,293.22300843859637
987840,293.21975083808655
987870,293.21648420026094
987900,293.21320857312077
987930,293.2099240345065
987960,293.2066306858687
987990,293.20332864866356
988020,293.2000180633062
988050,293.19669908907184
988080,293.19337190394305
988110,293.1900367027483
988140,293.1866937025426
988170,293.1833430076845
988200,293.179984671128
988230,293.17661876335404
988260,293.1732453220801
988290,293.1698643846926
988320,293.1664760655914
988350,293.163080608809
988380,293.1596783883289
988410,293.15626986722145
988440,293.1528555416915
988470,293.1494358922674
988500,293.14601135288586
988530,293.1425822979188
988560,293.1391490416442
