time,hvac_reaAhu_V_flow_sup_y
953100,9.3803927805572e-08
953130,9.380392780557202e-08
953160,9.217961736738023e-08
953190,9.177353975783227e-08
953220,9.136746214828432e-08
953250,9.014922931964051e-08
953280,8.974315171009257e-08
953310,8.893099649099667e-08
953340,8.852491888144872e-08
953370,8.690060844325699e-08
953400,8.649453083370901e-08
953430,8.60884532241611e-08
953460,8.487022039551727e-08
953490,8.405806517642138e-08
953520,8.365198756687342e-08
953550,8.283983234777756e-08
953580,8.202767712868167e-08
953610,8.121552190958579e-08
953640,8.040336669048992e-08
953670,7.959121147139404e-08
953700,7.877905625229813e-08
953730,7.877905625229815e-08
953760,7.674866820455845e-08
953790,7.593651298546257e-08
953820,7.553043537591463e-08
953850,7.431220254727081e-08
953880,7.350004732817494e-08
953910,7.268789210907908e-08
953940,7.228181449953111e-08
953970,7.106358167088729e-08
954000,7.025142645179143e-08
954030,7.025142645179143e-08
954060,7.025142645179145e-08
954090,7.025142645179142e-08
954120,6.984534884224348e-08
954150,6.984534884224351e-08
954180,6.943927123269556e-08
954210,7.025142645179143e-08
954240,6.984534884224351e-08
954270,6.984534884224351e-08
954300,6.98453488422435e-08
954330,6.984534884224351e-08
954360,6.984534884224351e-08
954390,6.984534884224351e-08
954420,7.025142645179143e-08
954450,6.984534884224351e-08
954480,6.984534884224351e-08
954510,7.025142645179145e-08
954540,6.98453488422435e-08
954570,7.025142645179145e-08
954600,6.943927123269555e-08
954630,6.98453488422435e-08
954660,7.065750406133937e-08
954690,6.943927123269555e-08
954720,7.025142645179145e-08
954750,6.943927123269556e-08
954780,7.025142645179142e-08
954810,6.943927123269555e-08
954840,6.984534884224351e-08
954870,7.025142645179142e-08
954900,6.98453488422435e-08
954930,6.98453488422435e-08
954960,7.065750406133937e-08
954990,7.025142645179143e-08
955020,7.025142645179143e-08
955050,7.065750406133937e-08
955080,7.06575040613394e-08
955110,7.025142645179145e-08
955140,7.065750406133938e-08
955170,7.10635816708873e-08
955200,7.065750406133938e-08
955230,7.065750406133937e-08
955260,7.10635816708873e-08
955290,7.065750406133938e-08
955320,7.146965928043526e-08
955350,7.10635816708873e-08
955380,7.10635816708873e-08
955410,7.10635816708873e-08
955440,7.10635816708873e-08
955470,7.146965928043523e-08
955500,7.146965928043527e-08
955530,7.18757368899832e-08
955560,7.228181449953111e-08
955590,7.228181449953113e-08
955620,7.268789210907908e-08
955650,7.268789210907908e-08
955680,7.268789210907905e-08
955710,7.228181449953111e-08
955740,7.350004732817495e-08
955770,7.3093969718627e-08
955800,7.309396971862699e-08
955830,7.3093969718627e-08
955860,7.309396971862697e-08
955890,7.350004732817495e-08
955920,7.350004732817494e-08
955950,7.350004732817494e-08
955980,7.390612493772289e-08
956010,7.431220254727082e-08
956040,7.431220254727081e-08
956070,7.431220254727081e-08
956100,7.471828015681876e-08
956130,7.431220254727082e-08
956160,7.471828015681876e-08
956190,7.553043537591464e-08
956220,7.553043537591463e-08
956250,7.553043537591462e-08
956280,7.593651298546257e-08
956310,7.593651298546257e-08
956340,7.593651298546257e-08
956370,7.674866820455846e-08
956400,7.674866820455846e-08
956430,7.634259059501052e-08
956460,7.674866820455845e-08
956490,7.715474581410637e-08
956520,7.674866820455845e-08
956550,7.796690103320227e-08
956580,7.837297864275021e-08
956610,7.796690103320226e-08
956640,7.837297864275022e-08
956670,7.877905625229815e-08
956700,7.837297864275021e-08
956730,7.918513386184607e-08
956760,7.959121147139403e-08
956790,7.959121147139403e-08
956820,7.959121147139403e-08
956850,7.999728908094198e-08
956880,7.999728908094197e-08
956910,8.080944430003785e-08
956940,8.080944430003785e-08
956970,8.12155219095858e-08
957000,8.12155219095858e-08
957030,8.162159951913375e-08
957060,8.202767712868167e-08
957090,8.243375473822961e-08
957120,8.202767712868167e-08
957150,8.243375473822964e-08
957180,8.32459099573255e-08
957210,8.32459099573255e-08
957240,8.32459099573255e-08
957270,8.446414278596934e-08
957300,8.446414278596934e-08
957330,8.487022039551727e-08
957360,8.487022039551725e-08
957390,8.487022039551727e-08
957420,8.568237561461312e-08
957450,8.60884532241611e-08
957480,8.608845322416107e-08
957510,8.60884532241611e-08
957540,8.608845322416107e-08
957570,8.730668605280492e-08
957600,8.771276366235284e-08
957630,8.487022039551725e-08
957660,7.999728908094197e-08
957690,7.634259059501053e-08
957720,7.268789210907906e-08
957750,6.903319362314763e-08
957780,6.537849513721619e-08
957810,6.21298742608327e-08
957840,5.888125338444924e-08
957870,5.522655489851783e-08
957900,5.197793402213436e-08
957930,4.791715792665505e-08
957960,4.5074614659819536e-08
957990,4.223207139298403e-08
958020,3.857737290705267e-08
958050,3.532875203066924e-08
958080,3.16740535447379e-08
958110,2.8425432668354504e-08
958140,2.5582889401519024e-08
958170,2.1928190915587705e-08
958200,1.8679570039204322e-08
958230,1.543094916282094e-08
958260,1.299448350553341e-08
958290,1.015194023869797e-08
958320,6.497241752766691e-09
958350,3.654698485931261e-09
958380,4.0607760954791737e-10
958410,-2.436465657287502e-09
958440,-5.279008924122914e-09
958470,-8.933707410054152e-09
958500,-1.1370173067341638e-08
958530,-1.4212716334177035e-08
958560,-1.746133721056034e-08
958590,-2.0709958086943625e-08
958620,-2.3552501353779006e-08
958650,-2.598896701106647e-08
958680,-2.9237587887449744e-08
958710,-3.289228637338092e-08
958740,-3.492267442112046e-08
958770,-3.7765217687955806e-08
958800,-4.020168334524324e-08
958830,-4.304422661207858e-08
958860,-4.588676987891391e-08
958890,-4.8323235536201324e-08
958920,-5.035362358394085e-08
958950,-5.2790089241228263e-08
958980,-5.5226554898515675e-08
959010,-5.766302055580308e-08
959040,-5.969340860354257e-08
959070,-6.091164143218628e-08
959100,-6.294202947992578e-08
959130,-6.416026230856948e-08
959160,-6.537849513721316e-08
959190,-6.659672796585686e-08
959220,-6.700280557540477e-08
959250,-6.862711601359635e-08
959280,-6.862711601359634e-08
959310,-6.903319362314424e-08
959340,-6.822103840404845e-08
959370,-6.822103840404845e-08
959400,-6.700280557540477e-08
959430,-6.659672796585686e-08
959460,-6.578457274676108e-08
959490,-6.497241752766529e-08
959520,-6.375418469902156e-08
959550,-6.172379665128208e-08
959580,-5.969340860354257e-08
959610,-5.7256942946255163e-08
959640,-5.360224446032405e-08
959670,-5.0759701193488735e-08
959700,-4.6698925098009705e-08
959730,-4.2232071392982766e-08
959760,-3.817129529750371e-08
959790,-3.2892286373380924e-08
959820,-2.76132774492581e-08
959850,-2.2740346134683187e-08
959880,-1.705525960101242e-08
959910,-1.0964095457793723e-08
959940,-5.279008924122915e-09
959970,1.6243104381916697e-09
960000,8.527629800506289e-09
960030,1.4618793943725095e-08
960060,2.1522113306039782e-08
960090,2.801935505880657e-08
960120,3.532875203066925e-08
960150,4.1825993783436093e-08
960180,4.913539075529884e-08
960210,5.563263250806576e-08
960240,6.253595187038064e-08
960270,6.943927123269556e-08
960300,7.674866820455845e-08
960330,8.324590995732551e-08
960360,8.893099649099669e-08
960390,9.583431585331174e-08
960420,1.0151940238698298e-07
960450,1.0720448892065424e-07
960480,1.1248349784477761e-07
960510,1.1776250676890092e-07
960540,1.2263543808347638e-07
960570,1.2791444700759974e-07
960600,1.3156914549353135e-07
960630,1.3644207680810676e-07
960660,1.4050285290358636e-07
960690,1.4375147377997004e-07
960720,1.4740617226590165e-07
960750,1.5065479314228535e-07
960780,1.5309125879957312e-07
960810,1.5633987967595677e-07
960840,1.5877634533324457e-07
960870,1.6080673338098444e-07
960900,1.628371214287242e-07
960930,1.6486750947646404e-07
960960,1.6649181991465594e-07
960990,1.6771005274329977e-07
961020,1.6933436318149165e-07
961050,1.709586736196835e-07
961080,1.713647512292315e-07
961110,1.7298906166742331e-07
961140,1.7420729449606725e-07
961170,1.7420729449606725e-07
961200,1.7501944971516315e-07
961230,1.798923810297388e-07
961260,1.8638962278250632e-07
961290,1.920747093161779e-07
961320,1.9775979584984956e-07
961350,2.042570376026172e-07
961380,2.0994212413628886e-07
961410,2.152211330604125e-07
961440,2.2050014198453634e-07
961470,2.2699738373730398e-07
961500,2.3227639266142773e-07
961530,2.3836755680464756e-07
961560,2.444587209478673e-07
961590,2.505498850910872e-07
961620,2.57453204453403e-07
961650,2.639504462061709e-07
961680,2.7044768795893883e-07
961710,2.7735100732125475e-07
961740,2.8506648190266664e-07
961770,2.919698012649827e-07
961800,2.988731206272987e-07
961830,3.0699467281825885e-07
961860,3.143040697901229e-07
961890,3.2242562198108306e-07
961920,3.2932894134339925e-07
961950,3.3866872636300363e-07
961980,3.463842009444159e-07
962010,3.5450575313537626e-07
962040,3.630333829358847e-07
962070,3.719670903459411e-07
962100,3.8049472014644973e-07
962130,3.886162723374103e-07
962160,3.971439021379189e-07
962190,4.0526545432887955e-07
962220,4.141991617389363e-07
962250,4.22726791539445e-07
962280,4.2963011090176175e-07
962310,4.381577407022707e-07
962340,4.4587321528368353e-07
962370,4.535886898650965e-07
962400,4.596798540083171e-07
962430,4.673953285897301e-07
962460,4.7348649273295086e-07
962490,4.795776568761716e-07
962520,4.852627434098444e-07
962550,4.909478299435173e-07
962580,4.954146836485459e-07
962610,4.998815373535744e-07
962640,5.043483910586032e-07
962670,5.080030895445357e-07
962700,5.104395552018241e-07
962730,5.124699432495645e-07
962760,5.149064089068529e-07
962790,5.15718564125949e-07
962820,5.173428745641414e-07
962850,5.173428745641413e-07
962880,5.173428745641412e-07
962910,5.157185641259491e-07
962940,5.14906408906853e-07
962970,5.128760208591125e-07
963000,5.108456328113723e-07
963030,5.080030895445358e-07
963060,5.063787791063435e-07
963090,5.035362358395071e-07
963120,5.002876149631226e-07
963150,4.970389940867381e-07
963180,4.929782179912575e-07
963210,4.885113642862288e-07
963240,4.844505881907482e-07
963270,4.799837344857196e-07
963300,4.7511080317114303e-07
963330,4.6942571663747023e-07
963360,4.641467077133458e-07
963390,4.58867698789221e-07
963420,4.5358868986509644e-07
963450,4.4790360333142385e-07
963480,4.418124391882031e-07
963510,4.365334302640785e-07
963540,4.3003618851130984e-07
963570,4.239450243680893e-07
963600,4.170417050057726e-07
963630,4.117626960816481e-07
963660,4.052654543288795e-07
963690,3.99174290185659e-07
963720,3.926770484328906e-07
963750,3.8617980668012205e-07
963780,3.7968256492735365e-07
963810,3.735914007841333e-07
963840,3.670941590313648e-07
963870,3.614090724976926e-07
963900,3.5491183074492425e-07
963930,3.480085113826079e-07
963960,3.4191734723938776e-07
963990,3.362322607057155e-07
964020,3.2973501895294734e-07
964050,3.228316995906311e-07
964080,3.16740535447411e-07
964110,3.106493713041908e-07
964140,3.045582071609708e-07
964170,2.980609654082027e-07
964200,2.915637236554347e-07
964230,2.850664819026667e-07
964260,2.789753177594467e-07
964290,2.7247807600667877e-07
964320,2.671990670825548e-07
964350,2.60295747720239e-07
964380,2.5461066118656704e-07
964410,2.473012642147033e-07
964440,2.416161776810314e-07
964470,2.3511893592826368e-07
964500,2.290277717850439e-07
964530,2.2212445242272819e-07
964560,2.152211330604126e-07
964590,2.0872389130764487e-07
964620,2.0222664955487725e-07
964650,1.9613548541165768e-07
964680,1.8923216604934213e-07
964710,1.8192276907747862e-07
964740,1.7542552732471114e-07
964770,1.689282855719437e-07
964800,1.616188886000803e-07
964830,1.5796419011414867e-07
964860,1.5674595728550476e-07
964890,1.54309491628217e-07
964920,1.5309125879957312e-07
964950,1.510608707518333e-07
964980,1.490304827040935e-07
965010,1.4700009465635374e-07
965040,1.453757842181619e-07
965070,1.4334539617042205e-07
965100,1.417210857322302e-07
965130,1.4009677529403843e-07
965160,1.3806638724629864e-07
965190,1.372542320272027e-07
965220,1.3522384397946293e-07
965250,1.3400561115081904e-07
965280,1.3278737832217523e-07
965310,1.3197522310307928e-07
965340,1.2953875744579156e-07
965370,1.2791444700759974e-07
965400,1.2710229178850384e-07
965430,1.2588405895985998e-07
965460,1.2507190374076408e-07
965490,1.246658261312161e-07
965520,1.230415156930243e-07
965550,1.2222936047392837e-07
965580,1.206050500357366e-07
965610,1.2019897242618863e-07
965640,1.1857466198799685e-07
965670,1.1857466198799682e-07
965700,1.1776250676890095e-07
965730,1.1654427394025705e-07
965760,1.1613819633070911e-07
965790,1.1491996350206528e-07
965820,1.1491996350206524e-07
965850,1.1410780828296937e-07
965880,1.1410780828296938e-07
965910,1.1329565306387347e-07
965940,1.128895754543255e-07
965970,1.1248349784477757e-07
966000,1.1288957545432549e-07
966030,1.1167134262568166e-07
966060,1.1126526501613372e-07
966090,1.1207742023522963e-07
966120,1.1085918740658577e-07
966150,1.1085918740658578e-07
966180,1.1126526501613371e-07
966210,1.1126526501613368e-07
966240,1.1045310979703781e-07
966270,1.1126526501613372e-07
966300,1.1167134262568166e-07
966330,1.1126526501613372e-07
966360,1.1207742023522962e-07
966390,1.1167134262568168e-07
966420,1.120774202352296e-07
966450,1.1288957545432552e-07
966480,1.1288957545432552e-07
966510,1.1288957545432552e-07
966540,1.1410780828296935e-07
966570,1.1451388589251731e-07
966600,1.1451388589251731e-07
966630,1.1491996350206525e-07
966660,1.1573211872116116e-07
966690,1.1613819633070914e-07
966720,1.1695035154980501e-07
966750,1.1776250676890094e-07
966780,1.1857466198799683e-07
966810,1.1938681720709273e-07
966840,1.201989724261886e-07
966870,1.214172052548325e-07
966900,1.2182328286438043e-07
966930,1.2263543808347633e-07
966960,1.2425974852166818e-07
966990,1.2588405895985995e-07
967020,1.2629013656940794e-07
967050,1.2791444700759974e-07
967080,1.2913267983624354e-07
967110,1.2994483505533952e-07
967140,1.3116306788398338e-07
967170,1.3319345593172314e-07
967200,1.335995335412711e-07
967230,1.3522384397946293e-07
967260,1.3644207680810682e-07
967290,1.3806638724629861e-07
967320,1.392846200749425e-07
967350,1.409089305131343e-07
967380,1.4334539617042207e-07
967410,1.44157551389518e-07
967440,1.4618793943725776e-07
967470,1.478122498754496e-07
967500,1.4984263792318945e-07
967530,1.5065479314228532e-07
967560,1.530912587995731e-07
967590,1.5430949162821698e-07
967620,1.5674595728550476e-07
967650,1.5837026772369658e-07
967680,1.6080673338098438e-07
967710,1.6202496620962827e-07
967740,1.6486750947646404e-07
967770,1.664918199146559e-07
967800,1.6852220796239573e-07
967830,1.7095867361968353e-07
967860,1.7258298405787538e-07
967890,1.7501944971516315e-07
967920,1.77455915372451e-07
967950,1.798923810297388e-07
967980,1.823288466870266e-07
968010,1.8435923473476648e-07
968040,1.8598354517295833e-07
968070,1.8923216604934216e-07
968100,1.91262554097082e-07
968130,1.9410509736391782e-07
968160,1.957294078021097e-07
968190,1.9897802867849347e-07
968220,2.0100841672623334e-07
968250,2.0385095999306913e-07
968280,2.0588134804080908e-07
968310,2.0912996891719286e-07
968340,2.115664345744807e-07
968370,2.140029002317686e-07
968400,2.168454434986045e-07
968430,2.1928190915589234e-07
968460,2.2009406437498832e-07
968490,2.2090621959408427e-07
968520,2.2253053003227618e-07
968550,2.237487628609201e-07
968580,2.245609180800161e-07
968610,2.2659130612775599e-07
968640,2.2780953895639993e-07
968670,2.282156165659479e-07
968700,2.2983992700413993e-07
968730,2.2983992700413987e-07
968760,2.3105815983278379e-07
968790,2.3227639266142773e-07
968820,2.3349462549007172e-07
968850,2.3430678070916775e-07
968880,2.3552501353781164e-07
968910,2.3633716875690764e-07
968940,2.3674324636645563e-07
968970,2.3714932397600357e-07
969000,2.3836755680464756e-07
969030,2.387736344141955e-07
969060,2.399918672428395e-07
969090,2.403979448523875e-07
969120,2.408040224619354e-07
969150,2.4121010007148346e-07
969180,2.4161617768103145e-07
969210,2.424283329001274e-07
969240,2.4283441050967536e-07
969270,2.420222552905794e-07
969300,2.4405264333831933e-07
969330,2.436465657287714e-07
969360,2.436465657287714e-07
969390,2.4405264333831933e-07
969420,2.4445872094786737e-07
969450,2.440526433383194e-07
969480,2.448647985574153e-07
969510,2.448647985574153e-07
969540,2.452708761669634e-07
969570,2.4608303138605933e-07
969600,2.4567695377651134e-07
969630,2.452708761669633e-07
969660,2.4486479855741536e-07
969690,2.4608303138605933e-07
969720,2.448647985574153e-07
969750,2.444587209478673e-07
969780,2.4567695377651123e-07
969810,2.452708761669633e-07
969840,2.4486479855741536e-07
969870,2.4445872094786737e-07
969900,2.4405264333831944e-07
969930,2.4405264333831933e-07
969960,2.4405264333831944e-07
969990,2.436465657287714e-07
970020,2.4324048811922335e-07
970050,2.428344105096754e-07
970080,2.424283329001274e-07
970110,2.4161617768103145e-07
970140,2.412101000714834e-07
970170,2.408040224619354e-07
970200,2.403979448523875e-07
970230,2.3999186724283944e-07
970260,2.391797120237435e-07
970290,2.6023912930176167
970320,3.5039693732599884
970350,3.754404388715
970380,3.8021035405396866
970410,3.7929077389203005
970440,3.768225002153521
970470,3.739375289891978
970500,3.7094253225726113
970530,3.679211782260142
970560,3.6489646509108526
970590,3.6187484933533884
970620,3.5885833362899815
970650,3.558476575209008
970680,3.5234388438953688
970710,3.1298349591685817
970740,2.851423868425946
970770,2.732609742265539
970800,2.678086000954247
970830,2.6425068332413355
970860,2.5620051519093363
970890,2.4813290072249385
970920,2.4354689624625916
970950,2.402342466340259
970980,2.372920233525645
971010,2.344586343364261
971040,2.316648199527619
971070,2.28891677256222
971100,2.2613523314732693
971130,2.2339598271060632
971160,2.20745937513385
971190,2.247763246573713
971220,2.2614882929420053
971250,2.2476670438893436
971280,2.2249686503612227
971310,2.199936113848074
971340,2.1744693670490345
971370,2.14911261859075
971400,2.124041677831607
971430,2.0993316096578774
971460,2.075031518273308
971490,2.0511942451729084
971520,2.027950034005912
971550,2.005227384236884
971580,1.9830761163918975
971610,2.0872731617374107
971640,2.3945386322400624
971670,2.505621600751503
971700,2.527005996213318
971730,2.5209448319167125
971760,2.507421385040589
971790,2.4959749709144314
971820,2.4931877491224332
971850,2.492205596134839
971880,2.4918626779222515
971910,2.4917431956522953
971940,2.4917003008483554
971970,2.491684970667457
972000,2.4916790503294015
972030,2.4916764022778635
972060,2.4916749182097324
972090,2.491673834246717
972120,2.4916728969764836
972150,2.4916720191042336
972180,2.4916711648429213
972210,2.491670326298954
972240,2.49166949689692
972270,2.4916686771862153
972300,2.49166786758851
972330,2.491667065475671
972360,2.49166627206366
972390,2.4916654873857467
972420,2.491664711007582
972450,2.491663943137421
972480,2.491663183775634
972510,2.4916624329213204
972540,2.4916616905712403
972570,2.491660956722124
972600,2.4916602313692255
972630,2.491659514506927
972660,2.4916588061275187
972690,2.491658106223897
972720,2.4916574147868773
972750,2.491656731807166
972780,2.4916560572734636
972810,2.4916553911743997
972840,2.4916547334968757
972870,2.4916540842276342
972900,2.4916534433513022
972930,2.491652810852296
972960,2.4916521867138215
972990,2.4916515709187865
973020,2.4916509634476265
973050,2.491650364280808
973080,2.491649773398032
973110,2.491649190776774
973140,2.4916486163943254
973170,2.4916480502274467
973200,2.491647492250975
973230,2.491646942439116
973260,2.4912362530744607
973290,2.490812763430306
973320,2.490483990823604
973350,2.4902265466890783
973380,2.4900210141959285
973410,2.489853805561585
973440,2.4897158427989066
973470,2.489601054817731
973500,2.4895052465203733
973530,2.4894252940307284
973560,2.4893587749854618
973590,2.4893036986322232
973620,2.4892583837033704
973650,2.4892214201935494
973680,2.489191506750691
973710,2.4891676242498626
973740,2.4891488876904027
973770,2.4891344481954647
973800,2.489123665395781
973830,2.489115930120785
973860,2.4891106503466296
973890,2.4891074749975135
973920,2.489105959137858
973950,2.489105798219545
973980,2.489106751959633
974010,2.48910850934637
974040,2.489110910418206
974070,2.489113746153964
974100,2.489116921562243
974130,2.4891202660347167
974160,2.489123736677424
974190,2.4891272004113567
974220,2.489130666932463
974250,2.489134015580688
974280,2.4891372842611337
974310,2.489140388314599
974340,2.4891433716163682
974370,2.489146174327038
974400,2.4891488483523703
974430,2.489151346321498
974460,2.489153728280353
974490,2.4891559523697726
974520,2.489158083614042
974550,2.489160083916202
974580,2.489162017945144
974610,2.4891638520473
974640,2.4891656462285208
974670,2.4891673712517655
974700,2.489169080757761
974730,2.4891707486491828
974760,2.4891724224079335
974790,2.4891740773675406
974820,2.4891757557645553
974850,2.4891774331808687
974880,2.4891791475636933
974910,2.4891808732101284
974940,2.4891826457941364
974970,2.48918443760348
975000,2.4891862822769335
975030,2.48918814965213
975060,2.489190073464696
975090,2.4891920196541744
975120,2.489194023776898
975150,2.4891960468908145
975180,2.4891981279606696
975210,2.489200222454846
975240,2.489202373573355
975270,2.4892045316652385
975300,2.4892067434256013
975330,2.4892089560782136
975360,2.4892112177690278
975390,2.4892134752547195
975420,2.489215775986673
975450,2.4892180683713696
975480,2.4892203978252136
975510,2.489222715523113
975540,2.4892250643295464
975570,2.489227398590472
975600,2.48922975869344
975630,2.489232081333682
975660,2.4892343729268656
975690,2.4892365903903335
975720,2.4892387712201756
975750,2.489240879122688
975780,2.4892429495568824
975810,2.4892449500082483
975840,2.4892469127806893
975870,2.4892488082834765
975900,2.4892506662271052
975930,2.4892524595389616
975960,2.4892542157626676
975990,2.4892559099465266
976020,2.4892575678921096
976050,2.4892591663117
976080,2.4892607297215976
976110,2.4892622359885896
976140,2.4892637088382514
976170,2.489265126736395
976200,2.4892665131619918
976230,2.4892678465734703
976260,2.489269150807342
976290,2.489270403637214
976320,2.4892716299460265
976350,2.489272806062241
976380,2.4892739586862187
976410,2.4892750618735673
976440,2.4892761449611456
976470,2.489277178955659
976500,2.489278196445915
976530,2.4892791647802563
976560,2.4892801204439783
976590,2.489281026745497
976620,2.4892819238294877
976650,2.4892827720757675
976680,2.4892836129023213
976710,2.4892844075830127
976740,2.489285193777063
976770,2.489285939516513
976800,2.489286672418082
976830,2.489287373664901
976860,2.4892880545372837
976890,2.489288715468256
976920,2.4892893455627365
976950,2.4892899701001623
976980,2.489290550672828
977010,2.4892911425094186
977040,2.489291674878141
977070,2.489292237499126
977100,2.4892927230920954
977130,2.4892932597232895
977160,2.4892937000815336
977190,2.489294213616261
977220,2.489294610267512
977250,2.4892951025001735
977280,2.4892954581453854
977310,2.489295931208374
977340,2.4892962464202784
977370,2.48929670267313
977400,2.489296979383129
977430,2.489297420917066
977460,2.4892976614095996
977490,2.489298090431846
977520,2.489298297173437
977550,2.489298715840395
977580,2.4892988913513197
977610,2.48929930176409
977640,2.489299448602767
977670,2.4892998527812598
977700,2.4892999734920047
977730,2.489300373389084
977760,2.4893004705037547
977790,2.4893008680270365
977820,2.4893009440636886
977850,2.4893013410901483
977880,2.4893013985548897
977910,2.4893017969443174
977940,2.4893018383356056
977970,2.4893022399391094
978000,2.489302268868741
978030,2.4893026729123844
978060,2.4893026925816257
978090,2.4893031033271917
978120,2.489303114352549
978150,2.4893035339112575
978180,2.4893035388675373
978210,2.4893039691425485
978240,2.489303970565512
978270,2.489304413498658
978300,2.4893044139424307
978330,2.4893048715173176
978360,2.489304873581181
978390,2.48930534783258
978420,2.489305354183266
978450,2.4893058472112233
978480,2.489305860604438
978510,2.489306374596653
978540,2.489306397907738
978570,2.4893069351658315
978600,2.489306971420898
978630,2.4893075343904463
978660,2.489307586807484
978690,2.489308178117952
978720,2.489308250148078
978750,2.489308872653372
978780,2.489308969462945
978810,2.489309623468476
978840,2.4893097490614506
978870,2.4893104409116287
978900,2.489310598149692
978930,2.4893113317531443
978960,2.4893115255108595
978990,2.4893123050198662
979020,2.489312540534595
979050,2.4893133706858017
979080,2.4893136538328027
979110,2.489314540147475
979140,2.4893148776264957
979170,2.489315826530788
979200,2.489316225970027
979230,2.489317263931012
979260,2.489317784493992
979290,2.4893187619665067
979320,2.489319432083708
979350,2.4893200469924586
979380,2.4893204043951425
979410,2.4893205281370183
979440,2.4893203972697227
979470,2.489319996416772
979500,2.489319324307535
979530,2.4893183793616043
979560,2.4893171704976482
979590,2.4893157092726814
979620,2.48931400824058
979650,2.4893120816959455
979680,2.4893099452771987
979710,2.489307615393506
979740,2.4893051089008886
979770,2.4893024428096435
979800,2.489299633993113
979830,2.4892966989472125
979860,2.4892936535955026
979890,2.489290513129149
979920,2.4892872918832722
979950,2.489284003240448
979980,2.4892806595627763
980010,2.489277272146691
980040,2.489273851200585
980070,2.4892704058193824
980100,2.4892669440352195
980130,2.489263472804158
980160,2.489259998059634
980190,2.4892565247516036
980220,2.4892530570295692
980250,2.489249598641826
980280,2.48924615279189
980310,2.4892427220219884
980340,2.489239308240063
980370,2.489235912776486
980400,2.489232536436868
980430,2.4892291795777064
980460,2.489225842123173
980490,2.489222523713626
980520,2.489219223606877
980550,2.489215940686637
980580,2.4892126733797197
980610,2.4892094194467616
980640,2.489206176232136
980670,2.489202940446755
980700,2.489199708812516
980730,2.4891964790622696
980760,2.4891932513364514
980790,2.489190027170374
980820,2.489186808855748
980850,2.4891835991307314
980880,2.489180397386609
980910,2.4891772046343923
980940,2.489174018096319
980970,2.4891708366047585
981000,2.489167658143705
981030,2.4891644808994795
981060,2.489161302025019
981090,2.4891581208632836
981120,2.489154937053394
981150,2.4891517499287064
981180,2.4891485595167437
981210,2.4891453666028416
981240,2.489142171995697
981270,2.4891389765744822
981300,2.489135781665531
981330,2.489132588881378
981360,2.4891293998852895
981390,2.4891262165386387
981420,2.489123041012842
981450,2.4891198756035955
981480,2.489116722843343
981510,2.4891135853527926
981540,2.4891104659452585
