time,hvac_reaAhu_PFanSup_y
955800,-3.9073123507968236e-16
955830,-3.9073123507968236e-16
955860,-3.9073123507968236e-16
955890,-3.9508475285325535e-16
955920,-3.9508475285325535e-16
955950,-3.9508475285325535e-16
955980,-3.994623898388703e-16
956010,-4.0386414603652725e-16
956040,-4.0386414603652725e-16
956070,-4.0386414603652725e-16
956100,-4.0829002144622616e-16
956130,-4.0386414603652725e-16
956160,-4.0829002144622616e-16
956190,-4.1721412990174977e-16
956220,-4.1721412990174977e-16
956250,-4.1721412990174977e-16
956280,-4.2171236294757446e-16
956310,-4.2171236294757446e-16
956340,-4.2171236294757446e-16
956370,-4.3078118667534986e-16
956400,-4.3078118667534986e-16
956430,-4.262347152054412e-16
956460,-4.3078118667534986e-16
956490,-4.3535177735730043e-16
956520,-4.3078118667534986e-16
956550,-4.445653163573275e-16
956580,-4.492082646754039e-16
956610,-4.445653163573275e-16
956640,-4.492082646754039e-16
956670,-4.538753322055223e-16
956700,-4.492082646754039e-16
956730,-4.585665189476828e-16
956760,-4.632818249018851e-16
956790,-4.632818249018851e-16
956820,-4.632818249018851e-16
956850,-4.680212500681293e-16
956880,-4.680212500681293e-16
956910,-4.775724580367438e-16
956940,-4.775724580367438e-16
956970,-4.82384240839114e-16
957000,-4.82384240839114e-16
957030,-4.872201428535262e-16
957060,-4.920801640799802e-16
957090,-4.969643045184763e-16
957120,-4.920801640799802e-16
957150,-4.969643045184763e-16
957180,-5.068049430315942e-16
957210,-5.068049430315942e-16
957240,-5.068049430315942e-16
957270,-5.217467948915857e-16
957300,-5.217467948915857e-16
957330,-5.267756506023335e-16
957360,-5.267756506023335e-16
957390,-5.267756506023335e-16
957420,-5.36905719659955e-16
957450,-5.420069330068286e-16
957480,-5.420069330068286e-16
957510,-5.420069330068286e-16
957540,-5.420069330068286e-16
957570,-5.574552883197012e-16
957600,-5.626529785147426e-16
957630,-5.267756506023335e-16
957660,-4.680212500681293e-16
957690,-4.262347152054412e-16
957720,-3.864018365181513e-16
957750,-3.485226140062599e-16
957780,-3.125970476697669e-16
957810,-2.823033173450705e-16
957840,-2.5355321659105934e-16
957870,-2.2305447296400634e-16
957900,-1.975845850477011e-16
957930,-1.679179542360956e-16
957960,-1.485864057844681e-16
957990,-1.3043669872289642e-16
958020,-1.0883794433932511e-16
958050,-9.127915797278136e-17
958080,-7.337064303162923e-17
958110,-5.909206950279147e-17
958140,-4.786457629726109e-17
958170,-3.516581115717141e-17
958200,-2.5518126340389135e-17
958230,-1.7414071094292018e-17
958260,-1.2349036565481319e-17
958290,-7.537253763111156e-18
958320,-3.0872591413703297e-18
958350,-9.76828087699206e-19
958380,-1.205960602097785e-20
958410,-4.341458167552026e-19
958440,-2.0380734175452566e-18
958470,-5.8368493141532794e-18
958500,-9.454731120446635e-18
958530,-1.4773017375697865e-17
958560,-2.2298211532788045e-17
958590,-3.136703526056339e-17
958620,-4.056851465456949e-17
958650,-4.9396146261925275e-17
958680,-6.251699761274918e-17
958710,-7.912307510363567e-17
958740,-8.919284613115218e-17
958770,-1.0430353247543744e-16
958800,-1.1819619861160392e-16
958830,-1.3550173325170715e-16
958860,-1.5398910928186617e-16
958890,-1.7077608086306735e-16
958920,-1.8542850217855544e-16
958950,-2.0380734175452567e-16
958980,-2.2305447296400634e-16
959010,-2.431698958069974e-16
959040,-2.6059602650731036e-16
959070,-2.7134113547200164e-16
959100,-2.8973203465399284e-16
959130,-3.0105600470769103e-16
959160,-3.125970476697669e-16
959190,-3.2435516354022023e-16
959220,-3.28322773921122e-16
959250,-3.4443440756514843e-16
959280,-3.4443440756514843e-16
959310,-3.4852261400625985e-16
959340,-3.403703203360788e-16
959370,-3.403703203360788e-16
959400,-3.28322773921122e-16
959430,-3.2435516354022023e-16
959460,-3.164923004145427e-16
959490,-3.08725914137033e-16
959520,-2.9725722881108306e-16
959550,-2.786251375086723e-16
959580,-2.6059602650731036e-16
959610,-2.3975702730306065e-16
959640,-2.1012657530951803e-16
959670,-1.8843134407777892e-16
959700,-1.5948828962743205e-16
959730,-1.3043669872289642e-16
959760,-1.065586788013603e-16
959790,-7.912307510363567e-17
959820,-5.576361824100158e-17
959850,-3.781892448178654e-17
959880,-2.1273145021004925e-17
959910,-8.791452789292853e-18
959940,-2.0380734175452566e-18
959970,-1.9295369633564563e-19
960000,-5.318286255251231e-18
960030,-1.5629249403187292e-17
960060,-3.387543331292679e-17
960090,-5.741578426587555e-17
960120,-9.127915797278136e-17
960150,-1.27940360276554e-16
960180,-1.7656469175313671e-16
960210,-2.2634674540773327e-16
960240,-2.860056163935107e-16
960270,-3.526349396594133e-16
960300,-4.3078118667534986e-16
960330,-5.068049430315942e-16
960360,-5.783907643721188e-16
960390,-6.716718169443824e-16
960420,-7.537253763111157e-16
960450,-8.405063012380722e-16
960480,-9.253215103836096e-16
960510,-1.0142128663642374e-15
960540,-1.099884307537264e-15
960570,-1.1966144074315272e-15
960600,-1.2659692016581707e-15
960630,-1.3614812813443152e-15
960660,-1.4437277944073843e-15
960690,-1.5112615881248606e-15
960720,-1.5890822257782304e-15
960750,-1.6598962323334124e-15
960780,-1.714019744155561e-15
960810,-1.7875351024594422e-15
960840,-1.8436846280931145e-15
960870,-1.8911391777856627e-15
960900,-1.9391967077792594e-15
960930,-1.987857218073905e-15
960960,-2.027219772126377e-15
960990,-2.056994939392171e-15
961020,-2.0970328313818176e-15
961050,-2.1374566307641353e-15
961080,-2.14762287863982e-15
961110,-2.1885290622629763e-15
961140,-2.2194619517067846e-15
961170,-2.2194619517067846e-15
961200,-2.2402044740628664e-15
961230,-2.366685622010882e-15
961260,-2.5407298561056345e-15
961290,-2.6980835954673535e-15
961320,-2.8601647003892956e-15
961350,-3.051188859761585e-15
961380,-3.223400033741149e-15
961410,-3.387543331292678e-15
961440,-3.555762775679299e-15
961470,-3.76839774904118e-15
961500,-3.9457101363676165e-15
961530,-4.155366387042317e-15
961560,-4.370449460426457e-15
961590,-4.590959356520037e-15
961620,-4.8474309977681734e-15
961650,-5.095183543863142e-15
961680,-5.349110608240852e-15
961710,-5.625673553119936e-15
961740,-5.943022085561969e-15
961770,-6.234345988210731e-15
961800,-6.5326403431396186e-15
961830,-6.892498986805598e-15
961860,-7.224620536623328e-15
961890,-7.602809781441192e-15
961920,-7.931856131723572e-15
961950,-8.38813132552727e-15
961980,-8.774677877317673e-15
962010,-9.190975477161828e-15
962040,-9.638471277782254e-15
962070,-1.0118684789537592e-14
962100,-1.05879602386319e-14
962130,-1.1044778114706544e-14
962160,-1.1534820205368979e-14
962190,-1.2011415835318025e-14
962220,-1.2546814104225357e-14
962250,-1.3068765912419299e-14
962280,-1.3499088834065851e-14
962310,-1.4040287773469273e-14
962340,-1.453910925731498e-14
962370,-1.5046637776707833e-14
962400,-1.5453468585825523e-14
962430,-1.5976578116197478e-14
962460,-1.6395709723456562e-14
962490,-1.6820268153425088e-14
962520,-1.7221418888106895e-14
962550,-1.7627296988348926e-14
962580,-1.7949517601623432e-14
962610,-1.8274656639555015e-14
962640,-1.8602714102143677e-14
962670,-1.8873295482436358e-14
962700,-1.9054768433840033e-14
962730,-1.9206659171674248e-14
962760,-1.9389723991072694e-14
962790,-1.9450938551235178e-14
962820,-1.9573657102104646e-14
962850,-1.9573657102104646e-14
962880,-1.9573657102104646e-14
962910,-1.9450938551235178e-14
962940,-1.9389723991072694e-14
962970,-1.9237109676877217e-14
963000,-1.9085098342982793e-14
963030,-1.8873295482436358e-14
963060,-1.875279589907475e-14
963090,-1.8542850217855542e-14
963120,-1.8304359449184685e-14
963150,-1.8067412310084512e-14
963180,-1.777339911529307e-14
963210,-1.7452770370013334e-14
963240,-1.7163822209750705e-14
963270,-1.6848765002452657e-14
963300,-1.650839468211658e-14
963330,-1.6115685671649455e-14
963360,-1.5755260226500493e-14
963390,-1.539891092818662e-14
963420,-1.5046637776707836e-14
963450,-1.4671825221575843e-14
963480,-1.4275486269696406e-14
963510,-1.3936382207992529e-14
963540,-1.352461902001226e-14
963570,-1.3144198748080516e-14
963600,-1.2719616198899947e-14
963630,-1.2399638672345342e-14
963660,-1.2011415835318025e-14
963690,-1.1653064642404666e-14
963720,-1.1276804934550159e-14
963750,-1.0906719744978389e-14
963780,-1.0542809073689361e-14
963810,-1.0207250536155652e-14
963840,-9.855302994039435e-15
963870,-9.552413929216556e-15
963900,-9.212043608880476e-15
963930,-8.857165582501163e-15
963960,-8.549826523056541e-15
963990,-8.267872934286079e-15
964020,-7.95142887229562e-15
964050,-7.621972495408526e-15
964080,-7.337064303162925e-15
964110,-7.057582933626763e-15
964140,-6.783528386800041e-15
964170,-6.497185101437942e-15
964200,-6.217016334358585e-15
964230,-5.943022085561969e-15
964260,-5.691760194114896e-15
964290,-5.429729074491089e-15
964320,-5.221375261266654e-15
964350,-4.9550629815054e-15
964380,-4.740980855421001e-15
964410,-4.472678740666286e-15
964440,-4.2694020215766844e-15
964470,-4.042874382078635e-15
964500,-3.83611243684897e-15
964530,-3.608342657930762e-15
964560,-3.3875433312926784e-15
964590,-3.186099672318264e-15
964620,-2.9908305316265906e-15
964650,-2.813373429027902e-15
964680,-2.6188158050914662e-15
964710,-2.4204111668343387e-15
964740,-2.2506119140589703e-15
964770,-2.0869871795663428e-15
964800,-1.910289832146975e-15
964830,-1.8248716427003897e-15
964860,-1.7968330587016157e-15
964890,-1.7414071094292017e-15
964920,-1.714019744155561e-15
964950,-1.668856519606999e-15
964980,-1.6242962753594856e-15
965010,-1.5803390114130214e-15
965040,-1.5456073460726053e-15
965070,-1.502735446668029e-15
965100,-1.468872072961123e-15
965130,-1.4353946066468885e-15
965160,-1.3940904560250396e-15
965190,-1.3777376302605937e-15
965220,-1.337277652060213e-15
965250,-1.313291095684488e-15
965280,-1.2895216122171405e-15
965310,-1.2737958859657855e-15
965340,-1.2271975683007269e-15
965370,-1.1966144074315272e-15
965400,-1.181467542269179e-15
965430,-1.1589281386159714e-15
965460,-1.1440224655740428e-15
965490,-1.1366058078711414e-15
965520,-1.1071803691799555e-15
965550,-1.0926123651066143e-15
965580,-1.0637657875044353e-15
965610,-1.0566144411339955e-15
965640,-1.0282502477726554e-15
965670,-1.0282502477726554e-15
965700,-1.0142128663642374e-15
965730,-9.933376883419247e-16
965760,-9.864275340919043e-16
965790,-9.658417866140952e-16
965820,-9.658417866140952e-16
965850,-9.522385510224321e-16
965880,-9.522385510224321e-16
965910,-9.38731792278937e-16
965940,-9.320145917252521e-16
965970,-9.253215103836096e-16
966000,-9.320145917252521e-16
966030,-9.120077053364498e-16
966060,-9.053869816309331e-16
966090,-9.18652548254009e-16
966120,-8.987903771374584e-16
966150,-8.987903771374584e-16
966180,-9.053869816309331e-16
966210,-9.053869816309331e-16
966240,-8.922178918560253e-16
966270,-9.053869816309331e-16
966300,-9.120077053364498e-16
966330,-9.053869816309331e-16
966360,-9.18652548254009e-16
966390,-9.120077053364498e-16
966420,-9.186525482540088e-16
966450,-9.320145917252521e-16
966480,-9.320145917252521e-16
966510,-9.320145917252521e-16
966540,-9.522385510224321e-16
966570,-9.590281092122426e-16
966600,-9.590281092122426e-16
966630,-9.658417866140952e-16
966660,-9.79541499053926e-16
966690,-9.864275340919041e-16
966720,-1.0002719618039867e-15
966750,-1.0142128663642374e-15
966780,-1.0282502477726554e-15
966810,-1.0423841060292415e-15
966840,-1.0566144411339955e-15
966870,-1.078140837881441e-15
966900,-1.0853645418880066e-15
966930,-1.099884307537264e-15
966960,-1.129213269380282e-15
966990,-1.1589281386159714e-15
967020,-1.1664171539549986e-15
967050,-1.1966144074315272e-15
967080,-1.2195155992653642e-15
967110,-1.234903656548132e-15
967140,-1.2581666365625983e-15
967170,-1.297420654160881e-15
967200,-1.3053438153166635e-15
967230,-1.337277652060213e-15
967260,-1.3614812813443152e-15
967290,-1.3940904560250396e-15
967320,-1.418800588762023e-15
967350,-1.452085101379922e-15
967380,-1.502735446668029e-15
967410,-1.5198118487937337e-15
967440,-1.5629249403187294e-15
967470,-1.5978495593554811e-15
967500,-1.6420480154223653e-15
967530,-1.6598962323334124e-15
967560,-1.714019744155561e-15
967590,-1.7414071094292017e-15
967620,-1.7968330587016157e-15
967650,-1.8342660757907313e-15
967680,-1.8911391777856627e-15
967710,-1.919901338145695e-15
967740,-1.987857218073905e-15
967770,-2.027219772126377e-15
967800,-2.0769656469629103e-15
967830,-2.1374566307641353e-15
967860,-2.178266337539124e-15
967890,-2.2402044740628664e-15
967920,-2.303010902220119e-15
967950,-2.366685622010882e-15
967980,-2.4312286334351557e-15
968010,-2.4856777546198706e-15
968040,-2.529671197384398e-15
968070,-2.6188158050914662e-15
968100,-2.6753150592997475e-15
968130,-2.7554270220971035e-15
968160,-2.8017359092176582e-15
968190,-2.895511405636782e-15
968220,-2.954904965290098e-15
968250,-3.0390689557105023e-15
968280,-3.0999096680863354e-15
968310,-3.1985090069138505e-15
968340,-3.2734715179402487e-15
968370,-3.3493023206001577e-15
968400,-3.4388690145179602e-15
968430,-3.5165811157171415e-15
968460,-3.542678103146538e-15
968490,-3.568871567424101e-15
968520,-3.6215479265237324e-15
968550,-3.661308447574896e-15
968580,-3.6879360576692154e-15
968610,-3.754927169115747e-15
968640,-3.79541126652817e-15
968670,-3.808954204089728e-15
968700,-3.863367146456381e-15
968730,-3.863367146456381e-15
968760,-3.9044301049578096e-15
968790,-3.9457101363676165e-15
968820,-3.987207240685802e-15
968850,-4.014992572958135e-15
968880,-4.056851465456949e-15
968910,-4.084877989849702e-15
968940,-4.0989274308641405e-15
968970,-4.113000991090622e-15
969000,-4.155366387042317e-15
969030,-4.169536424116966e-15
969060,-4.212191250613164e-15
969090,-4.226457764535982e-15
969120,-4.2407483976708405e-15
969150,-4.255063150017741e-15
969180,-4.2694020215766844e-15
969210,-4.298152122330695e-15
969240,-4.312563351525764e-15
969270,-4.283765012347668e-15
969300,-4.355941754383221e-15
969330,-4.341458167552026e-15
969360,-4.341458167552026e-15
969390,-4.355941754383221e-15
969420,-4.370449460426457e-15
969450,-4.355941754383221e-15
969480,-4.3849812856817354e-15
969510,-4.3849812856817354e-15
969540,-4.399537230149056e-15
969570,-4.428721476719822e-15
969600,-4.414117293828418e-15
969630,-4.399537230149056e-15
969660,-4.3849812856817354e-15
969690,-4.428721476719822e-15
969720,-4.3849812856817354e-15
969750,-4.370449460426457e-15
969780,-4.414117293828418e-15
969810,-4.399537230149056e-15
969840,-4.3849812856817354e-15
969870,-4.370449460426457e-15
969900,-4.355941754383221e-15
969930,-4.355941754383221e-15
969960,-4.355941754383221e-15
969990,-4.341458167552026e-15
970020,-4.326998699932873e-15
970050,-4.312563351525764e-15
970080,-4.298152122330695e-15
970110,-4.2694020215766844e-15
970140,-4.255063150017741e-15
970170,-4.2407483976708405e-15
970200,-4.226457764535982e-15
970230,-4.212191250613164e-15
970260,-4.1837305804036575e-15
970290,1600.7361803455046
970320,3954.0089430011794
970350,4844.874886582509
970380,5024.529561771238
970410,4977.981848282506
970440,4868.089121911107
970470,4742.137660974261
970500,4613.25410642655
970530,4485.043150468897
970560,4358.48356625689
970590,4233.835884624961
970620,4111.1675725027635
970650,3990.491390467578
970680,3869.4750769447737
970710,3126.4037995493095
970740,2574.656213912766
970770,2320.096555507065
970800,2185.9732968392627
970830,2091.432420276655
970860,1959.488398630575
970890,1817.7556882626927
970920,1720.6164172996441
970950,1643.54444558928
970980,1574.0832660497388
971010,1508.0060686803952
971040,1444.0249900969202
971070,1381.7455942968722
971100,1321.0603514287925
971130,1261.9422667214478
971160,1204.5487180405298
971190,1197.892705927732
971220,1182.883863613784
971250,1143.1447680045192
971280,1093.9684815167823
971310,1042.665521471114
971340,991.8171317519465
971370,942.2601657672317
971400,894.2642143082024
971430,847.9230145915843
971460,803.2804385602774
971490,760.3611628662135
971520,719.1780884695471
971550,679.7420765348991
971580,642.0687379385167
971610,645.9596159369257
971640,824.7846449793226
971670,922.7737297456256
971700,938.7589920916005
971730,919.4493015363187
971760,888.8883036259225
971790,863.8225851445173
971820,857.7636182162536
971850,855.6374169564839
971880,854.8975042628111
971910,854.6389769798697
971940,854.5482450275473
971970,854.5160302573923
972000,854.5040898211377
972030,854.4991918288224
972060,854.4967989362818
972090,854.4952619301887
972120,854.4940337518686
972150,854.4929259487567
972180,854.4918612628613
972210,854.4908226480632
972240,854.4897959088784
972270,854.488782200484
972300,854.4877824644605
972330,854.4867909998073
972360,854.4858104513021
972390,854.484840867163
972420,854.4838813184313
972450,854.4829322548503
972480,854.4819936775721
972510,854.4810655864967
972540,854.4801479790887
972570,854.4792408510206
972600,854.4783441967169
972630,854.4774580091146
972660,854.4765822802116
972690,854.4757170006537
972720,854.474862159855
972750,854.4740177460031
972780,854.4731837461533
972810,854.4723601460001
972840,854.4715469301256
972870,854.4707440818703
972900,854.4699515833292
972930,854.4691694152631
972960,854.4683975574245
972990,854.467635988127
973020,854.4668846847621
973050,854.4661436228025
973080,854.4654127773837
973110,854.4646921217654
973140,854.4639816280295
973170,854.4632812673347
973200,854.4625910092883
973230,854.4619108223917
973260,854.515086610939
973290,854.5837529250592
973320,854.6295195943786
973350,854.6521081126131
973380,854.6572208111212
973410,854.6505340108819
973440,854.6363754261032
973470,854.6178275412741
973500,854.5970703933157
973530,854.5756874409376
973560,854.5547898309939
973590,854.5351397643094
973620,854.517280447819
973650,854.5014275053909
973680,854.4877046125406
973710,854.4761036983725
973740,854.4665394556896
973770,854.4588458816487
973800,854.4528456071502
973830,854.4483427671661
973860,854.4451131469551
973890,854.4429686745542
973920,854.4417311306894
973950,854.4412109837652
973980,854.4413338903491
974010,854.4419104660873
974040,854.442839980241
974070,854.4440279942363
974100,854.445402527021
974130,854.4468896368444
974160,854.4484530734621
974190,854.4500116997777
974220,854.4516122898177
974250,854.4531269299794
974280,854.4546413916046
974310,854.4560471073889
974340,854.4574304836206
974370,854.4586955996531
974400,854.4599356245254
974430,854.4610561224756
974460,854.4621605072446
974490,854.4631505426669
974520,854.4641374702253
974550,854.4650217694742
974580,854.4659145086772
974610,854.4667212391374
974640,854.4675454658412
974670,854.4683015542021
974700,854.4690827349198
974730,854.4698119002511
974760,854.4705729878832
974790,854.4712950424256
974820,854.4720549027857
974850,854.4727857157084
974880,854.4735592526091
974910,854.4743094099654
974940,854.4751074604031
974970,854.4758844854853
975000,854.4767135481777
975030,854.4775212681931
975060,854.4783845739905
975090,854.4792236513738
975120,854.4801220739738
975150,854.4809907528485
975180,854.4819229826376
975210,854.4828181807306
975240,854.4837807417539
975270,854.4846991290698
975300,854.4856866843642
975330,854.4866250119767
975360,854.4876313477257
975390,854.4885861083966
975420,854.489605232127
975450,854.4905724555387
975480,854.4915991366559
975510,854.4925746281091
975540,854.4936043851596
975570,854.4945840998008
975600,854.4956134256158
975630,854.4965779782974
975660,854.4975336193228
975690,854.4983767483158
975720,854.4991971056712
975750,854.4999049046685
975780,854.5005876733441
975810,854.5011628594341
975840,854.5017117416982
975870,854.502157883345
975900,854.5025771010536
975930,854.5028978974414
975960,854.5031916460463
975990,854.5033907045145
976020,854.503563151029
976050,854.5036439873796
976080,854.5036992933364
976110,854.503665340757
976140,854.5036076580511
976170,854.5034622524155
976200,854.5032957222172
976230,854.5030420823621
976260,854.5027708417317
976290,854.5024120491518
976320,854.5020402369514
976350,854.5015792252165
976380,854.5011109760808
976410,854.5005505503303
976440,854.4999899484214
976470,854.4993327988008
976500,854.4986840337785
976530,854.4979327969575
976560,854.4971993085626
976590,854.4963573734161
976620,854.495542001353
976650,854.4946138276508
976680,854.4937175814028
976710,854.4927092759713
976740,854.4917318845025
976770,854.4906502924355
976800,854.4895911889536
976830,854.4884431387912
976860,854.4873019430462
976890,854.4860940035089
976920,854.484870645475
976950,854.4836091347537
976980,854.4823038477182
977010,854.4809948454287
977040,854.4796082152923
977070,854.4782575394313
977100,854.4767905795193
977130,854.4754036953528
977160,854.473857959723
977190,854.4724399566308
977220,854.4708174455232
977250,854.469372244623
977280,854.467676456518
977310,854.4662085881878
977340,854.4644415870708
977370,854.4629550616058
977400,854.4611203794575
977430,854.4596189157459
977460,854.4577204384022
977490,854.4562077006491
977520,854.4542495752241
977550,854.4527290947699
977580,854.4507156381314
977610,854.4491909124914
977640,854.4471266406159
977670,854.4456010987064
977700,854.4434906186251
977730,854.4419676375624
977760,854.4398156256708
977790,854.438298560874
977820,854.4361097359201
977850,854.4346019293893
977880,854.432381029965
977910,854.4308858145274
977940,854.4286375861543
977970,854.4271582868284
978000,854.4248876903437
978030,854.4234266472309
978060,854.42113926726
978090,854.4197007142416
978120,854.4173998784695
978150,854.4159873601357
978180,854.4136779173743
978210,854.4122947420826
978240,854.4099814042307
978270,854.4086309174854
978300,854.4063183641618
978330,854.4050039415213
978360,854.4026968762109
978390,854.4014219299237
978420,854.3991251075081
978450,854.3978931015166
978480,854.3956113622147
978510,854.3944258360075
978540,854.3921641452716
978570,854.391028744483
978600,854.3887922378796
978630,854.3877107518932
978660,854.3855047845907
978690,854.3844811915475
978720,854.3823113929737
978750,854.3813499106298
978780,854.3792228332727
978810,854.3783269487286
978840,854.3762487013771
978870,854.3754245954074
978900,854.3734011512781
978930,854.3726542980004
978960,854.3706931386862
978990,854.3700292513097
979020,854.3681381950475
979050,854.3675636713959
979080,854.365751149578
979110,854.3652731541756
979140,854.3635482912654
979170,854.3631747598994
979200,854.3615474629648
979230,854.3613033598208
979260,854.3598656619955
979290,854.3595621995901
979320,854.3588693297174
979350,854.3584904601751
979380,854.3580732227616
979410,854.3577455395982
979440,854.3575046879773
979470,854.3573371965925
979500,854.3572492582402
979530,854.3572331562826
979560,854.3572953961252
979590,854.3574420642209
979620,854.3576767550019
979650,854.3580033668268
979680,854.3584261190875
979710,854.3589490319248
979740,854.3595758993396
979770,854.3603102763179
979800,854.3611553940192
979830,854.3621140977299
979860,854.3631888048943
979890,854.3643814669598
979920,854.3656935374784
979950,854.3671259478958
979980,854.368679089432
980010,854.3703527999493
980040,854.3721463442591
980070,854.3740584507901
980100,854.3760872747604
980130,854.3782304080839
980160,854.3804849021604
980190,854.3828472801978
980220,854.3853136622574
980250,854.3878801212384
980280,854.3905426517653
980310,854.3932969680596
980340,854.3961384382932
980370,854.3990620971495
980400,854.4020626641728
980430,854.4051345628297
