time,hvac_reaZonSou_CO2Zon_y
955770,609.3097502985557
955800,609.2979351817073
955830,609.2858283974766
955860,609.2734313365171
955890,609.2607453566962
955920,609.2477717843796
955950,609.2345119155779
955980,609.2209670171576
956010,609.2071383279894
956040,609.1930270600108
956070,609.1786343993404
956100,609.1639615073018
956130,609.1490095214489
956160,609.1337795565437
956190,609.1182727055187
956220,609.1024900404115
956250,609.0864326132564
956280,609.0701014569757
956310,609.0534975862387
956340,609.0366219982667
956370,609.0194756736746
956400,609.0020595772281
956430,608.9843746586262
956460,608.9664218532249
956490,608.9482020827693
956520,608.9297162560954
956550,608.9109652698114
956580,608.8919500089504
956610,608.8726713476261
956640,608.8531301496608
956670,608.8333272691771
956700,608.8132635512234
956730,608.7929398323237
956760,608.7723569410357
956790,608.7515156985261
956820,608.73041691908
956850,608.7090614106143
956880,608.6874499752016
956910,608.6655834095329
956940,608.6434625054162
956970,608.6210880502432
957000,608.598460827411
957030,608.5755816167903
957060,608.5524511951475
957090,608.5290703365492
957120,608.5054398127843
957150,608.4815603937491
957180,608.457432847825
957210,608.4330579422682
957240,608.4084364380562
957270,608.3835691249826
957300,608.3584567394175
957330,608.3331000586236
957360,608.3074998508137
957390,608.2816568829503
957420,608.2555719235975
957450,608.2292457429581
957480,608.2026791129273
957510,608.1758728077975
957540,608.1488276047717
957570,608.1215442841753
957600,608.0940236296391
957630,608.0663260826303
957660,608.0385846451866
957690,608.0109507532866
957720,607.9835825985994
957750,607.956640370282
957780,607.9302841611894
957810,607.9046730925534
957840,607.8799649028223
957870,607.8563157093832
957900,607.8338798466598
957930,607.8128097465789
957960,607.7932558468377
957990,607.7753661790991
958020,607.7592875594602
958050,607.745163707167
958080,607.7331366836744
958110,607.7233461353974
958140,607.7159294562961
958170,607.7110217193659
958200,607.7087556801823
958230,607.7092617438134
958260,607.7126679406598
958290,607.7190998927744
958320,607.7286807791546
958350,607.7415312948976
958380,607.7577696060144
958410,607.7775112978011
958440,607.800869317085
958470,607.8279539070069
958500,607.8588725343586
958530,607.8937298081621
958560,607.9326273895108
958590,607.9756638913033
958620,608.0229347677246
958650,608.0745321921527
958680,608.1305449232404
958710,608.1910581576344
958740,608.2561533693279
958770,608.3259081336051
958800,608.400395936214
958830,608.4796859647539
958860,608.5638428846762
958890,608.6529265940959
958920,608.7469919652457
958950,608.8460885576613
958980,608.9502603292723
959010,609.0595452957241
959040,609.1739752375297
959070,609.293575250972
959100,609.4184983308014
959130,609.5484945379335
959160,609.6836906081892
959190,609.824086491351
959220,609.9703837860411
959250,610.1217352097641
959280,610.2776688723933
959310,610.4386365701528
959340,610.6046220257659
959370,610.7755796479946
959400,610.9514295099427
959430,611.1320692110208
959460,611.3159175995465
959490,611.4983557098678
959520,611.6777894484795
959550,611.853654747641
959580,612.0257481655865
959610,612.1940002019786
959640,612.3583968725702
959670,612.5189512604009
959700,612.6756921500726
959730,612.8286587368151
959760,612.977897600047
959790,613.1234607245394
959820,613.2654040677039
959850,613.4037864105204
959880,613.5386685130179
959910,613.6701124612623
959940,613.7981811053918
959970,613.9229376816932
960000,614.0444455127249
960030,614.1627678083362
960060,614.2779674525754
960090,614.3901069299577
960120,614.4992482547796
960150,614.6054529315859
960180,614.7087819388598
960210,614.8092957297144
960240,614.9070542446085
960270,615.0021169320277
960300,615.0945427739243
960330,615.184390313295
960360,615.2717176236523
960390,615.3565824714847
960420,615.439042248424
960450,615.5191540011435
960480,615.5969744506967
960510,615.672560005419
960540,615.7459667687673
960570,615.8172505247936
960600,615.8864667807113
960630,615.9536707319246
960660,616.0189172572427
960690,616.0822609089757
960720,616.1437558998713
960750,616.2034560878599
960780,616.2614149593153
960810,616.3176856113627
960840,616.3723207337364
960870,616.4253725906618
960900,616.476893003169
960930,616.5269333322548
960960,616.5755444631861
960990,616.6227767912877
961020,616.6686802094326
961050,616.7133040974551
961080,616.756697313644
961110,616.7989081884224
961140,616.8399845202986
961170,616.879973574108
961200,616.9189220815543
961230,616.9568768088644
961260,616.9938842253947
961290,617.0299897374645
961320,617.0652377316817
961350,617.0996715146356
961380,617.1333335135853
961410,617.1662650171284
961440,617.1985063174509
961470,617.2300967073696
961500,617.2610744836252
961530,617.291476951862
961560,617.321340431985
961590,617.3507002635955
961620,617.3795908114591
961650,617.4080454710121
961680,617.4360966697816
961710,617.4637758611947
961740,617.4911135287015
961770,617.5181392004056
961800,617.5448814609225
961830,617.5713679399802
961860,617.5976253458317
961890,617.6236794749514
961920,617.6495552127391
961950,617.6752765384772
961980,617.7008665472796
962010,617.7263474214534
962040,617.7517404647202
962070,617.777066109758
962100,617.8023439289378
962130,617.8275926472589
962160,617.8528301573022
962190,617.8780735362227
962220,617.9033390649033
962250,617.9286422493609
962280,617.953997798731
962310,617.9794197337708
962340,618.0049213686748
962370,618.0305153292469
962400,618.0562136115308
962430,618.0820275937932
962460,618.1079680863845
962490,618.1340453499306
962520,618.160269150977
962550,618.1866487751831
962580,618.2131930861107
962610,618.2399105286571
962640,618.2668091518572
962670,618.2938965826222
962700,618.3211800652208
962730,618.3486664579866
962760,618.3763622712206
962790,618.4042736642742
962820,618.4324064691208
962850,618.4607661885934
962880,618.4893579876505
962910,618.5181867033582
962940,618.5472568234279
962970,618.5705137397154
963000,618.5860148297801
963030,618.5933511085996
963060,618.5926449098597
963090,618.5841852569167
963120,618.5683033108925
963150,618.5453316327727
963180,618.515591457204
963210,618.4793893603153
963240,618.4370169460435
963270,618.3887514877464
963300,618.3348568891528
963330,618.2755845898193
963360,618.2111744205932
963390,618.1418554533727
963420,618.0678467137574
963450,617.9893578541686
963480,617.9065897723443
963510,617.8197351815722
963540,617.7289791386273
963570,617.6344995346968
963600,617.5364675537602
963630,617.4350481022763
963660,617.3304002134132
963690,617.2226774285662
963720,617.112028158554
963750,616.9985960264897
963780,616.8825201940779
963810,616.7639356728996
963840,616.6429736219861
963870,616.5197616329232
963900,616.3944240035473
963930,616.2670820012611
963960,616.1378541168174
963990,616.0068563094727
964020,615.8742022442622
964050,615.7400035221856
964080,615.6043699039606
964110,615.467409528044
964140,615.329229123576
964170,615.1899342188324
964200,615.049629345809
964230,614.9084182415278
964260,614.7664040465679
964290,614.6236895014414
964320,614.4803771412893
964350,614.3365694894491
964380,614.1923692503975
964410,614.0478795025662
964440,613.9032038915582
964470,613.7584467184312
964500,613.613713400526
964530,613.4691104813805
964560,613.3247458401812
964590,613.1807289063958
964620,613.0371708700762
964650,612.8941848929077
964680,612.7518863228788
964710,612.6103929071585
964740,612.4698250122382
964770,612.3303058780971
964800,612.1919618482955
964830,612.0548582608982
964860,611.9189842746293
964890,611.784311162194
964920,611.6508044895675
964950,611.5184272410368
964980,611.3871433724869
965010,611.2569174592069
965040,611.1277148743616
965070,610.9995017914009
965100,610.8722451403064
965130,610.7459125567962
965160,610.6204723357961
965190,610.4958933918159
965220,610.3721452260916
965250,610.2491978995866
965280,610.1270220109025
965310,610.0055886781519
965340,609.8848695240389
965370,609.7648366635299
965400,609.6454626935372
965430,609.526720684235
965460,609.4085841716169
965490,609.2910271510326
965520,609.1740240714705
965550,609.0575498304006
965580,608.941579769032
965610,608.8260896678751
965640,608.7110557425148
965670,608.5964546395256
965700,608.4822634324669
965730,608.3684596179424
965760,608.2550211116705
965790,608.1419262445545
965820,608.0291537587518
965850,607.9166828037058
965880,607.8044929321649
965910,607.6925640961663
965940,607.5808766430002
965970,607.469411311155
966000,607.3581492262391
966030,607.2470718968927
966060,607.136161210697
966090,607.0253994300863
966120,606.9147691882514
966150,606.804253485075
966180,606.6938356830761
966210,606.5834995033811
966240,606.4732290217189
966270,606.3630086644613
966300,606.2528232047006
966330,606.1426577583684
966360,606.0324977804049
966390,605.9223290609855
966420,605.8121377217967
966450,605.7019102123808
966480,605.591633306532
966510,605.4812940987647
966540,605.3708800008565
966570,605.2603787384423
966600,605.149778347699
966630,605.039067174572
966660,604.928233865128
966690,604.8172673674586
966720,604.7061569280074
966750,604.5948920884047
966780,604.4834626825302
966810,604.3718588337125
966840,604.2600709520359
966870,604.1480897317218
966900,604.0359061486049
966930,603.9235114577002
966960,603.8108971908488
966990,603.6980551544589
967020,603.5849774273228
967050,603.4716563585308
967080,603.3580845654731
967110,603.244254931941
967140,603.1301606063014
967170,603.015794999769
967200,602.901151784782
967230,602.7862248934618
967260,602.6710085161609
967290,602.5554971001188
967320,602.439685348211
967350,602.3235682177843
967380,602.2071409196044
967410,602.0903989168911
967440,601.9733379244586
967470,601.8559539079553
967500,601.7382430832088
967530,601.6202019156708
967560,601.501827119964
967590,601.3831156595413
967620,601.2640647464489
967650,601.144671841198
967680,601.0249346527393
967710,600.9048511385706
967740,600.784419504924
967770,600.6636382070994
967800,600.5425059498889
967830,600.4210216881452
967860,600.2991846274388
967890,600.1769942248608
967920,600.0544501899379
967950,599.9315524856773
967980,599.8083013297263
968010,599.684697195682
968040,599.5607408145011
968070,599.436433175642
968100,599.3117755289434
968130,599.186769386618
968160,599.0614165253172
968190,598.9357189882819
968220,598.8096790876164
968250,598.683299406699
968280,598.5565828027361
968310,598.4295324094669
968340,598.3021516400311
968370,598.1744441820525
968400,598.0464140135807
968430,597.9180648222933
968460,597.789397874505
968490,597.660411769445
968520,597.5311041694775
968550,597.4014722543958
968580,597.2715127930571
968610,597.141222170407
968640,597.0105964092838
968670,596.8796311870185
968700,596.7483218479769
968730,596.6166634134114
968760,596.484650589449
968790,596.3522777736479
968820,596.2195390604421
968850,596.0864282456807
968880,595.9529388304165
968910,595.8190640240601
968940,595.684796746976
968970,595.5501296326014
969000,595.4150550291286
969030,595.2795650007766
969060,595.1436513287149
969090,595.0073055116438
969120,594.870518766051
969150,594.7332820261827
969180,594.5955859437172
969210,594.4574208871854
969240,594.318776941123
969270,594.1796439049912
969300,594.0400112918614
969330,593.8998683268675
969360,593.7605818179676
969390,593.6226347310536
969420,593.4861982995211
969450,593.3513393832613
969480,593.2180896261516
969510,593.0864685280363
969540,592.9564911478745
969570,592.8281706809754
969600,592.7015193261238
969630,592.5765485817703
969660,592.4532693512626
969690,592.3316919838865
969720,592.2118262940602
969750,592.0936815728809
969780,591.9772665967583
969810,591.8625896347904
969840,591.7496584554578
969870,591.6384803328574
969900,591.5290620525872
969930,591.4214099173245
969960,591.3155297521615
969990,591.2114269097141
970020,591.1091062750447
970050,591.0085722704207
970080,590.909828859926
970110,590.812879553957
970140,590.7177274136079
970170,590.6243750549756
970200,590.5328246533811
970230,590.4435941500709
970260,590.3561103405929
970290,589.4967092406761
970320,588.1508809873305
970350,587.8868338518681
970380,588.1375132146961
970410,588.480495154131
970440,588.8196240735656
970470,589.142225610793
970500,589.451797141785
970530,589.753416207665
970560,590.0511780401747
970590,590.3482762953402
970620,590.6474679953653
970650,590.9515663794808
970680,591.2636523653423
970710,591.6566524414984
970740,592.042865778041
970770,591.9895041400721
970800,591.7282949013608
970830,591.4069623576506
970860,591.0655888712441
970890,590.7135252203558
970920,590.352249829779
970950,589.9796855118346
970980,589.5957770042421
971010,589.2015188451326
971040,588.7979117181246
971070,588.385731134859
971100,587.9655811289363
971130,587.5379714508002
971160,587.1033793357947
971190,586.6647063196331
971220,586.2209918360056
971250,585.772575622629
971280,585.3216161038598
971310,584.8680255243528
971340,584.4107274112249
971370,583.9485964926691
971400,583.4807341478175
971430,583.006469633292
971460,582.5255425309753
971490,582.0380327712452
971520,581.5442624260828
971550,581.0458927254629
971580,580.5472111554831
971610,580.0369343491875
971640,579.3719168595816
971670,578.5954129082786
971700,577.7947315090354
971730,577.006212157427
971760,576.2316994490748
971790,575.4646526051084
971820,574.6977334544922
971850,573.9292409175538
971880,573.1611111709567
971910,572.3947894373099
971940,571.6308677449882
971970,570.869479484372
972000,570.1105737454
972030,569.3540391209075
972060,568.5997531240646
972090,567.8476081738514
972120,567.0975130776783
972150,566.3493957603797
972180,565.6032006004921
972210,564.8588883103691
972240,564.1164329651693
972270,563.3758213316189
972300,562.6370511227432
972330,561.9001283807368
972360,561.1650674476625
972390,560.4318888243881
972420,559.7006191576199
972450,558.9713000830733
972480,558.2439858060405
972510,557.5187464355859
972540,556.7956783172787
972570,556.0749022578931
972600,555.3565519091399
972630,554.64076449498
972660,553.9276741327924
972690,553.2174021917015
972720,552.5100632447615
972750,551.8057609414004
972780,551.1045865388696
972810,550.4066160718171
972840,549.7119100419833
972870,549.0205099372656
972900,548.3324379330572
972930,547.6476766692225
972960,546.966182534402
972990,546.2879051079145
973020,545.6127933648412
973050,544.9407591008169
973080,544.2714295368119
973110,543.6045534149458
973140,542.9400427832536
973170,542.2778390293487
973200,541.6178897585086
973230,540.960151814318
973260,540.3045998090389
973290,539.6463725656978
973320,538.9706258915879
973350,538.2714053428492
973380,537.5491420700433
973410,536.8072209414903
973440,536.0494814610289
973470,535.2792998122295
973500,534.4994424970962
973530,533.7122268135078
973560,532.9195827450299
973590,532.1231596797235
973620,531.3244798756828
973650,530.5247874117974
973680,529.7252528023471
973710,528.9268308501688
973740,528.1303485762892
973770,527.3366149414243
973800,526.546199497115
973830,525.7596570733197
973860,524.9775230442559
973890,524.2000689864558
973920,523.4276350219324
973950,522.660414458238
973980,521.8986070278628
974010,521.1423584286935
974040,520.3917461381164
974070,519.6468371667561
974100,518.9076588871484
974130,518.1742211106113
974160,517.4465116928642
974190,516.7244994499974
974220,516.0081506388857
974250,515.2974107160189
974280,514.5922226638264
974310,513.8925236481041
974340,513.198246926117
974370,512.5093230452553
974400,511.82568257132743
974430,511.14725458808715
974460,510.4739703099127
974490,509.8057609650939
974520,509.14256065349235
974550,508.48430475414915
974580,507.8309316286386
974610,507.1823817574523
974640,506.53859842921867
974670,505.89952747907654
974700,505.265117262349
974730,504.6353187764048
974760,504.0100850989612
974790,503.38937185253434
974820,502.7731355603373
974850,502.1613348940141
974880,501.55393029844436
974910,500.95088428140525
974940,500.35216162792545
974970,499.7577290046771
975000,499.1675543068114
975030,498.58160686266905
975060,497.99985665036354
975090,497.4222746992091
975120,496.8488323348194
975150,496.2795018120382
975180,495.7142554170588
975210,495.15306620146424
975240,494.59590717414625
975270,494.0427518772862
975300,493.49357385243627
975330,492.94834694354455
975360,492.40704507156363
975390,491.8696422789367
975420,491.33611275424516
975450,490.80643069148323
975480,490.2805704580448
975510,489.75850635951247
975540,489.2402127471664
975570,488.7256635888416
975600,488.2148330159101
975630,487.70769539758726
975660,487.2042255925449
975690,486.7043978244715
975720,486.20817458266964
975750,485.7155223239677
975780,485.22642199444437
975810,484.74085103265696
975840,484.2587878917535
975870,483.780210869725
975900,483.30509818295263
975930,482.83342805906835
975960,482.3651786816466
975990,481.90032822964014
976020,481.4388549049521
976050,480.98073687696456
976080,480.52595240930367
976110,480.074479705892
976140,479.6262971223167
976170,479.1813829399042
976200,478.73971563021604
976230,478.3012735885404
976260,477.86603542315464
976290,477.4339796729419
976320,477.0050851007829
976350,476.5793304126554
976380,476.15669454093967
976410,475.737156377003
976440,475.3206950346379
976470,474.90728960315425
976500,474.49691938358325
976530,474.0895636946601
976560,473.6852020299915
976590,473.2838138859653
976620,472.8853789751513
976650,472.489877055123
976680,472.09728799267526
976710,471.70759180024675
976740,471.3207685393141
976770,470.93679843716984
976800,470.5556617816912
976830,470.17733899666365
976860,469.80181060173015
976890,469.4290572177685
976920,469.0590595931187
976950,468.69179856502063
976980,468.3272551160501
977010,467.96541030580437
977040,467.60624532087934
977070,467.24974140980066
977100,466.8958799130051
977130,466.54464222073307
977160,466.1960097748579
977190,465.8499640626291
977220,465.5064866106022
977250,465.1655590193649
977280,464.82716303517645
977310,464.4912804830612
977340,464.1578933531038
977370,463.8269837557095
977400,463.49853385678324
977430,463.17252602869013
977460,462.84894262022505
977490,462.52776622068615
977520,462.2089793840007
977550,461.8925648765547
977580,461.5785054551455
977610,461.2667840492359
977640,460.9573836062936
977670,460.6502872163014
977700,460.34547800640513
977730,460.04293922842396
977760,459.7426541825964
977790,459.4446062851374
977820,459.14877900685235
977850,458.85515593135506
977880,458.56372070036315
977910,458.27445706802865
977940,457.98734884909925
977970,457.7023799713532
978000,457.4195344421347
978030,457.1387962798634
978060,456.86014978593334
978090,456.5835791762754
978120,456.30906879998645
978150,456.03660314249305
978180,455.7661667201745
978210,455.49774420087556
978240,455.2313202905845
978270,454.9668798420987
978300,454.70440774795424
978330,454.44388904948454
978360,454.18530882589897
978390,453.92865230703006
978420,453.6739047599591
978450,453.4210516018462
978480,453.17007828842446
978510,452.92097042271405
978540,452.67371364918074
978570,452.4282937551136
978600,452.18469657314637
978630,451.94290807314394
978660,451.7029142748355
978690,451.46470132886805
978720,451.2282554406004
978750,450.9935629395872
978780,450.7606103008073
978810,450.52938382374157
978840,450.29987020852417
978870,450.07205610554496
978900,449.845928196646
978930,449.62147331656956
978960,449.3986783584896
978990,449.17753034002624
979020,448.9580163988517
979050,448.7401238107227
979080,448.52383997769766
979110,448.30915247180945
979140,448.09604897003567
979170,447.88451732708637
979200,447.6745454524696
979230,447.474991327105
979260,447.29577982073073
979290,447.13592994297335
979320,446.99460784283673
979350,446.8722693425389
979380,446.7688344968471
979410,446.6840152336129
979440,446.6176823117151
979470,446.5696979430765
979500,446.53992485643437
979530,446.52822629291313
979560,446.53446630559205
979590,446.5585099159994
979620,446.6002231789564
979650,446.6594731832153
979680,446.73612802339636
979710,446.83005677028507
979740,446.9411294534281
979770,447.0692170610015
979800,447.21419154854
979830,447.37592582394416
979860,447.5542936733018
979890,447.7491696986698
979920,447.96042921256304
979950,448.1879482343959
979980,448.4316036012605
980010,448.6912731416616
980040,448.9668357912202
980070,449.2581715738915
980100,449.565161460411
980130,449.8876872067308
980160,450.225631246753
980190,450.57887664985975
980220,450.9473071105661
980250,451.3308069376272
980280,451.729261031783
980310,452.1425548569233
980340,452.57057441329283
980370,453.0132062157889
980400,453.4703372759733
980430,453.9418550860472
980460,454.42764760544736
980490,454.9276032516262
980520,455.44161089877656
980550,455.96955988349777
980580,456.5113400114745
980610,457.06684155523715
980640,457.6359552308629
980670,458.2185720850327
980700,458.814583638738
980730,459.4238784521313
980760,460.04634555895865
980790,460.6818822724411
980820,461.33038185844094
980850,461.99172091690764
980880,462.665803925413
980910,463.35252917412214
980940,464.05179295744216
980970,464.76349130860865
981000,465.48752055038904
981030,466.2237877582889
981060,466.97219411351057
981090,467.73262951794936
981120,468.50498830189736
981150,469.28916630507086
981180,470.0850618317826
981210,470.8925742179469
981240,471.7116036553522
981270,472.54205088846624
981300,473.3838172350812
981330,474.2368045989033
981360,475.1009155183304
981390,475.9760531995434
981420,476.8621215518923
981450,477.75902514497415
981480,478.66666939088856
981510,479.5849604836927
981540,480.5138054047955
981570,481.45311194999954
981600,482.40278875930494
981630,483.3627453447389
981660,484.3328921163751
981690,485.3131404075682
981720,486.30340238176433
981750,487.3035913550179
981780,488.3136216210735
981810,489.33340832310796
981840,490.3628680361006
981870,491.4019188075973
981900,492.4504800583834
981930,493.50846994070616
981960,494.57578877520393
981990,495.6523037781928
982020,496.7378720261566
982050,497.83237619161997
982080,498.9357473337043
982110,500.0479652637746
982140,501.1690393835077
982170,502.29897796735094
982200,503.4377746962891
982230,504.58540632302993
982260,505.74183403212913
982290,506.9070098136726
982320,508.08088111118036
982350,509.26339168996844
982380,510.4544818994276
982410,511.65408921422244
982440,512.862149010777
982470,514.0785957655252
982500,515.3033661579818
982530,516.5364169452146
982560,517.7777397171601
982590,519.027335698803
982620,520.2851904413574
982650,521.5512666783417
982680,522.8255079061026
982710,524.1078482778152
982740,525.3982188833141
982770,526.6965527975117
982800,528.0027876690641
982830,529.3076689010828
982860,530.6022982621272
982890,531.8868514628646
982920,533.1614922275576
982950,534.4263602908713
982980,535.6815716606802
983010,536.927215241924
983040,538.1633784817593
983070,539.3901449780669
983100,540.6075988442575
983130,541.8158183348396
983160,543.0148778055648
983190,544.2048490352809
983220,545.3858025439653
983250,546.557802584058
983280,547.720914616518
983310,548.8752041051641
983340,550.0207349581032
983370,551.1575699674693
983400,552.2857706072281
983430,553.4053971486368
983460,554.5165089211854
983490,555.6191644284764
983520,556.7134200619934
983550,557.7993304437182
983580,558.8769495144646
983610,559.9463310521256
983640,561.0075290531951
983670,562.0605981610313
983700,563.1055936333773
983730,564.1425710570421
983760,565.1715860402204
983790,566.1926939682238
983820,567.205949839324
983850,568.2114081850315
983880,569.209123063045
983910,570.1991480832086
983940,571.1815364027848
983970,572.1563407309377
984000,573.1236133559544
984030,574.0834062096741
984060,575.0357709376178
984090,575.9807589408761
984120,576.918421385428
984150,577.8488091942628
984180,578.7719730363173
984210,579.687963316668
984240,580.5968301668728
984270,581.4986234348758
984300,582.3933926762767
984330,583.281187149434
984360,584.162055815402
984390,585.0360473417525
984420,585.9032101083249
984450,586.7635922131773
984480,587.6172414778267
984510,588.4642054516464
984540,589.3045314156386
984570,590.1382663858443
984600,590.9654571165197
984630,591.7861502698553
984660,592.6003920673212
984690,593.4082286563254
984720,594.2097066374201
984750,595.0048745907877
984780,595.7938402532694
984810,596.5768302917697
984840,597.3540100722373
984870,598.1253940055676
984900,598.890937859479
984930,599.6505963903285
984960,600.4043515013728
984990,601.1522113031843
985020,601.8942059461932
985050,602.6303637876738
985080,603.3607348652768
985110,604.0853488086583
985140,604.8042533002154
985170,605.5174878136278
985200,606.2250850411192
985230,606.9270843780625
985260,607.6235255468134
985290,608.3144477601041
985320,608.9998899710439
985350,609.6798910373566
985380,610.354489710953
985410,611.0237246140431
985440,611.6876342838979
985470,612.346257244775
985500,612.9996320301025
985530,613.6477971504651
985560,614.2907910423367
985590,614.9286520241159
985620,615.5614182653062
985650,616.1891277677967
985680,616.8118183540942
985710,617.4295325426308
985740,618.0423044717721
985770,618.6501702859705
985800,619.253166659413
985830,619.8513303076562
985860,620.4446978208233
985890,621.0333056073079
985920,621.6171898744351
985950,622.1963866215842
985980,622.7709316377385
986010,623.3408605007355
986040,623.9062085772621
986070,624.467011023321
986100,625.0233027850641
986130,625.5751185999497
986160,626.1224929981943
986190,626.6654603044749
986220,627.2040546398509
986250,627.7383099238723
986280,628.2682598768583
986310,628.793938024459
986340,629.3153776937958
986370,629.8326120219115
986400,630.3456739576616
986430,630.8545963919252
986460,631.3594122700408
986490,631.8601545821713
986520,632.3568565673223
986550,632.849551676335
986580,633.3382733930167
986610,633.8230551268233
986640,634.3039301594885
986670,634.7809315953889
986700,635.2540922021373
986730,635.7234441361809
986760,636.1890187632127
986790,636.6508467669532
986820,637.1089585507841
986850,637.5633847268064
986880,638.0141564680388
986910,638.4613056204138
986940,638.9048646072906
986970,639.3448662274589
987000,639.781343443179
987030,640.2143292142199
987060,640.6438563926146
987090,641.0699576678601
987120,641.4926655441118
987150,641.9120123330781
987180,642.3280301520975
987210,642.740750922219
987240,643.1502063645912
987270,643.5564279951733
987300,643.959447118341
987330,644.3592948199632
987360,644.7560019603663
987390,645.1495991674296
987420,645.5401168299503
987450,645.9275850913411
987480,646.3120338437087
987510,646.6934927223336
987540,647.071991100566
987570,647.4475580851594
987600,647.8202225120348
987630,648.1900129424891
987660,648.5569576598363
987690,648.9210846664776
987720,649.2824216813915
987750,649.6409961380289
987780,649.9968351826042
987810,650.3499656727656
987840,650.7004141766074
987870,651.0482069719529
987900,651.3933700458559
987930,651.7359290942998
987960,652.075909522102
987990,652.4133364430656
988020,652.7482346803866
988050,653.0806287673444
988080,653.4105429482572
988110,653.7380011958832
988140,654.0630271688998
988170,654.385644183138
988200,654.7058751517229
988230,655.0237425729232
988260,655.3392685686555
988290,655.6524749905907
988320,655.9633835040485
988350,656.2720156265895
988380,656.5783927240005
988410,656.8825359848386
988440,657.1844663929653
988470,657.4842047073636
988500,657.7817714502573
988530,658.0771869009966
988560,658.3704710928819
988590,658.6616438111056
988620,658.9507245910112
988650,659.2377327165368
988680,659.52268721897
988710,659.8056068761714
988740,660.0865102123511
988770,660.3654154983863
