time,hvac_reaZonWes_CO2Zon_y
955800,603.5524670920962
955830,603.5461012300182
955860,603.5395814717674
955890,603.532907851627
955920,603.5260804165034
955950,603.519099225853
955980,603.5119643517006
956010,603.5046758786152
956040,603.4972339036212
956070,603.4896385361918
956100,603.4818898981642
956130,603.4739881236886
956160,603.4659333591501
956190,603.4577257630956
956220,603.4493655061603
956250,603.4408527709716
956280,603.4321877520772
956310,603.4233706558608
956340,603.4144017004265
956370,603.4052811155454
956400,603.3960091425346
956430,603.3865860341837
956460,603.3770120546446
956490,603.3672874793496
956520,603.3574125949198
956550,603.3473876990709
956580,603.337213100509
956610,603.3268891188521
956640,603.3164160845383
956670,603.3057943387164
956700,603.2950242331905
956730,603.2841061303009
956760,603.2730404028357
956790,603.2618274339724
956820,603.2504676171701
956850,603.2389613560795
956880,603.227309064485
956910,603.2155111661912
956940,603.2035680949672
956970,603.1914802944704
957000,603.1792482181345
957030,603.1668723291264
957060,603.1543531002659
957090,603.1416910139354
957120,603.1288865620301
957150,603.1159402458757
957180,603.1028525761518
957210,603.0896240728466
957240,603.0762552571297
957270,603.0627466943739
957300,603.049098900406
957330,603.035312444204
957360,603.0213878929179
957390,603.0073258202787
957420,602.9931268094509
957450,602.9787914528907
957480,602.964320352108
957510,602.9497141166032
957540,602.9349733636479
957570,602.9200987184159
957600,602.9050908141685
957630,602.8899379398163
957660,602.8746122043507
957690,602.8590826587551
957720,602.8433203960979
957750,602.8272997244294
957780,602.8109981237516
957810,602.7943959086831
957840,602.7774758549931
957870,602.7602228616504
957900,602.7426236642658
957930,602.7246665977807
957960,602.7063414013763
957990,602.6876387477615
958020,602.6685512481566
958050,602.6490716909921
958080,602.6291942584626
958110,602.6089138011097
958140,602.5882259671599
958170,602.5671271027126
958200,602.5456142397401
958230,602.5236850548251
958260,602.5013378462063
958290,602.4785715097156
958320,602.4553855225955
958350,602.4317799300729
958380,602.4077553367869
958410,602.3833129012145
958440,602.3584543337367
958470,602.333181897391
958500,602.3074984117427
958530,602.2814072590573
958560,602.2549123933218
958590,602.2280183513561
958620,602.2007302665068
958650,602.1730538843356
958680,602.1449955807828
958710,602.1165623821066
958740,602.0877619873758
958770,602.0586027923958
958800,602.0290939164255
958830,601.9992452296475
958860,601.969067384225
958890,601.9385718442329
958920,601.9077709218645
958950,601.8766778067841
958980,601.8453066116083
959010,601.8136723895243
959040,601.7817912096524
959070,601.7496801128443
959100,601.7173526113587
959130,601.6848392959213
959160,601.6521545209149
959190,601.6193203912445
959220,601.5863446092862
959250,601.5532739321741
959280,601.5201373487507
959310,601.4869541712645
959340,601.4537413776937
959370,601.4205347008594
959400,601.387366848973
959430,601.3542604461954
959460,601.3212333220529
959490,601.2883047458018
959520,601.2554957493586
959550,601.2228285650501
959580,601.1903261191312
959610,601.1580116819539
959640,601.1259086186247
959670,601.0940401478963
959700,601.0624291390868
959730,601.0310979223565
959760,601.0000680852422
959790,600.969360325427
959820,600.9389943182033
959850,600.9089885399653
959880,600.8793601733055
959910,600.8501250349144
959940,600.8212974613078
959970,600.7928902775107
960000,600.7649147615494
960030,600.7373806464878
960060,600.7102960558456
960090,600.6836675429445
960120,600.6575001034864
960150,600.6317971985563
960180,600.6065607866776
960210,600.5817913640785
960240,600.5574880125793
960270,600.5336484545825
960300,600.5102691147359
960330,600.4873451877608
960360,600.4648706516853
960390,600.4428384873463
960420,600.4212406669953
960450,600.4000682509884
960480,600.3793114809301
960510,600.3589598727422
960540,600.3390023103477
960570,600.3194271216566
960600,600.3002222156719
960630,600.2813751441709
960660,600.2628731950246
960690,600.2447034804627
960720,600.2268530210239
960750,600.2093088250191
960780,600.1920579631696
960810,600.1750876380128
960840,600.1583852477792
960870,600.1419384445575
960900,600.1257351866594
960930,600.1097637852722
960960,600.0940129455256
960990,600.0784718023248
961020,600.0631299513418
961050,600.0479774757111
961080,600.0330049690823
961110,600.0182035557618
961140,600.0035649088089
961170,599.9890812669971
961200,599.9747454516717
961230,599.9605740851587
961260,599.946612321666
961290,599.932908808922
961320,599.9195073017302
961350,599.9064450229314
961380,599.8937533169533
961410,599.881458374304
961440,599.8695822924254
961470,599.8581438831234
961500,599.8471593408069
961530,599.8366427853276
961560,599.8266067020137
961590,599.8170623000848
961620,599.8080198066834
961650,599.7994887098328
961680,599.7914779420855
961710,599.7839960545962
961740,599.7770513652564
961770,599.7706520794042
961800,599.7648063869566
961830,599.7595225194689
961860,599.7548088350528
961890,599.7506738642592
961920,599.7471263320391
961950,599.7441751693158
961980,599.7418295269969
962010,599.740098726941
962040,599.7389922607542
962070,599.7385197496708
962100,599.738690895081
962130,599.7395154192434
962160,599.7410029966139
962190,599.7431631765082
962220,599.7460052979999
962250,599.749538398013
962280,599.7537710689007
962310,599.7587114364817
962340,599.7643670083976
962370,599.77074455328
962400,599.7778500156943
962430,599.7856883831253
962460,599.7942635887397
962490,599.803578383207
962520,599.8136342442972
962550,599.824431247406
962580,599.8359679841756
962610,599.8482414391356
962640,599.861246942374
962670,599.874978066814
962700,599.889426561203
962730,599.9045822365933
962760,599.9204328996908
962790,599.9369642571861
962820,599.9541598586525
962850,599.9720010288188
962880,599.990466808209
962910,600.0095339281334
962940,600.0291767723131
962970,600.0493640980021
963000,600.0700566319281
963030,600.0912140433703
963060,600.1127992253554
963090,600.134773313653
963120,600.1570949624322
963150,600.1797210485396
963180,600.2026076113993
963210,600.2257107453852
963240,600.2489872491057
963270,600.2723950902657
963300,600.2958937928553
963330,600.3194446355417
963360,600.3430107661227
963390,600.3665573160996
963420,600.3900513972582
963450,600.4134620859064
963480,600.4367603810842
963510,600.4599191436164
963540,600.4829130213066
963570,600.5057183644245
963600,600.5283131346399
963630,600.5506768098866
963660,600.5727902870588
963690,600.594635784024
963720,600.6161967421334
963750,600.6374577301136
963780,600.6584043500329
963810,600.6790231458962
963840,600.6993015152113
963870,600.7192276238567
963900,600.7387903244079
963930,600.7579790780875
963960,600.776783880336
963990,600.7951951900716
964020,600.8132038625787
964050,600.8308010860086
964080,600.8479783213559
964110,600.8647272458522
964140,600.8810396996561
964170,600.8969076356918
964200,600.9123230725285
964230,600.9272780501705
964260,600.9417645885695
964290,600.9557746487818
964320,600.9693000965829
964350,600.9823326684275
964380,600.9948639396064
964410,601.0068852944585
964440,601.0183878985474
964470,601.0293625086692
964500,601.0397998710438
964530,601.0496903774143
964560,601.0590240839782
964590,601.0677907063518
964620,601.0759796058908
964650,601.0835797737548
964680,601.0905798149296
964710,601.0969679260337
964740,601.1027318757116
964770,601.107859014739
964800,601.1123362547335
964830,601.1161635790548
964860,601.1193589696086
964890,601.121945067159
964920,601.123943913642
964950,601.1253746821922
964980,601.1262548136035
965010,601.126599696377
965040,601.1264230393325
965070,601.1257371815011
965100,601.1245533438436
965130,601.1228818319458
965160,601.1207321991744
965190,601.1181133785647
965220,601.1150337901034
965250,601.1115014285995
965280,601.1075239362167
965310,601.1031086627638
965340,601.0982627161538
965370,601.0929930049484
965400,601.0873062744042
965430,601.081209137221
965460,601.0747080998763
965490,601.0678095852973
965520,601.0605199524512
965550,601.0528455133328
965580,601.0447925477393
965610,601.0363673161576
965640,601.0275760710309
965670,601.0184250666241
965700,601.0089205676666
965730,600.9990688569611
965760,600.988876242059
965790,600.9783490611394
965820,600.9674936881896
965850,600.9563165375603
965880,600.9448240679824
965910,600.9330227861028
965940,600.9209192495999
965970,600.90852006993
966000,600.895831914736
966030,600.8828615099673
966060,600.8696156417462
966090,600.8561011580042
966120,600.8423249699052
966150,600.8282940531033
966180,600.8140154488325
966210,600.7994962648595
966240,600.7847436763029
966270,600.7697649263532
966300,600.7545673268872
966330,600.7391582589969
966360,600.7235451734426
966390,600.7077355910366
966420,600.6917371029681
966450,600.675557371079
966480,600.659204128086
966510,600.6426851777661
966540,600.6260083951173
966570,600.6091817264688
966600,600.5922131895811
966630,600.5751108764267
966660,600.5578829461793
966690,600.5405376307102
966720,600.5230832338802
966750,600.5055281313086
966780,600.4878807702966
966810,600.4701496697979
966840,600.4523434204127
966870,600.4344706843698
966900,600.4165401955144
966930,600.398560759304
966960,600.380541252797
966990,600.3624906246495
967020,600.344417895106
967050,600.3263321559995
967080,600.3082425707549
967110,600.2901583744095
967140,600.2720888736177
967170,600.2540434466714
967200,600.2360315435351
967230,600.2180626858818
967260,600.2001464671292
967290,600.1822925524959
967320,600.1645106790656
967350,600.1468106558463
967380,600.1292023638532
967410,600.1116957561917
967440,600.094300858151
967470,600.0770277673083
967500,600.059886653642
967530,600.0428877596555
967560,600.0260414005044
967590,600.0093579641388
967620,599.9928479114561
967650,599.9765217764586
967680,599.960390166417
967710,599.9444637620634
967740,599.9287533177607
967770,599.9132696617137
967800,599.8980236961645
967830,599.8830263976229
967860,599.8682888170772
967890,599.8538220802341
967920,599.8396373877647
967950,599.8257460155569
967980,599.8121593149705
968010,599.7988887131182
968040,599.78594571293
968070,599.7733418870006
968100,599.7610888807347
968130,599.7491984152721
968160,599.7376822891982
968190,599.7265523794503
968220,599.7158206418296
968250,599.7054991113484
968280,599.6955999025162
968310,599.6861352096098
968340,599.6771173069607
968370,599.668558539964
968400,599.6604713403233
968430,599.6528599702015
968460,599.6457180362423
968490,599.6390367872385
968520,599.6328080401966
968550,599.6270248825386
968580,599.6216816622072
968610,599.6167737976768
968640,599.6122975700526
968670,599.6082499420237
968700,599.6046284115737
968730,599.601430897109
968760,599.5986556481228
968790,599.5963011757352
968820,599.594366198503
968850,599.592849599869
968880,599.5917503945197
968910,599.5910677015671
968940,599.5908007229926
968970,599.5909487261908
969000,599.5915110297096
969030,599.5924869915021
969060,599.593875999203
969090,599.5956774620089
969120,599.5978908038561
969150,599.6005154576725
969180,599.6035508604924
969210,599.6069964493116
969240,599.6108516575397
969270,599.6151159119757
969300,599.6197886302215
969330,599.6248692184539
969360,599.6303395042257
969390,599.6361711098837
969420,599.6423325411552
969450,599.6487929529635
969480,599.6555237020116
969510,599.6624987970121
969540,599.6696948740425
969570,599.6770909939656
969600,599.6846683895993
969630,599.6924102133984
969660,599.700301303818
969690,599.7083279753441
969720,599.7164778322295
969750,599.7247396042221
969780,599.733103002069
969810,599.7415585906058
969840,599.7500976774004
969870,599.7587122150982
969900,599.7673947158517
969930,599.7761381763537
969960,599.7849360122241
969990,599.7937820005941
970020,599.8026702299105
970050,599.8115950560648
970080,599.8205510640801
970110,599.8295330346731
970140,599.8385359150884
970170,599.8475547936794
970200,599.8565848777635
970230,599.865622798512
970260,599.8746601787343
970290,598.937595930619
970320,596.8233030254308
970350,595.3621907664317
970380,595.1260657158567
970410,595.4631768079709
970440,595.9021477911423
970470,596.2922992663082
970500,596.6091619025574
970530,596.86021512799
970560,597.057020826677
970590,597.2091517716175
970620,597.3238403789939
970650,597.4067037028275
970680,597.4639232872026
970710,597.6561057075031
970740,598.2313916875667
970770,598.3559620393659
970800,597.9286976011479
970830,597.1539268114217
970860,596.2306573578662
970890,595.2490852172979
970920,594.2628892430938
970950,593.2885802201653
970980,592.3289041445947
971010,591.3849995754983
971040,590.4580354518666
971070,589.5486463270557
971100,588.6566923408836
971130,587.7813541711648
971160,586.9214195912747
971190,586.0858807111127
971220,585.2763141466714
971250,584.4782865451317
971280,583.6889708025274
971310,582.9083571582977
971340,582.1348267115136
971370,581.3658422576793
971400,580.5989159765909
971430,579.832420889267
971460,579.0657562315844
971490,578.2991131022593
971520,577.5325407726594
971550,576.7667749305879
971580,576.0054306559947
971610,575.2621740304485
971640,574.6071610598298
971670,573.9792516669156
971700,573.3231090487186
971730,572.6363507208883
971760,571.9294486128225
971790,571.206266859242
971820,570.4647372841613
971850,569.7034873744271
971880,568.9244690321592
971910,568.1317693957488
971940,567.3294510926208
971970,566.5206352042925
972000,565.7075216115918
972030,564.8916796281108
972060,564.0742872103666
972090,563.2562919699541
972120,562.4384713061704
972150,561.6214813790347
972180,560.8058921174555
972210,559.9921920870012
972240,559.180808735593
972270,558.3721085447316
972300,557.5664063192171
972330,556.7639772864728
972360,555.9650541262577
972390,555.1698354640974
972420,554.3657746390891
972450,553.5405604887987
972480,552.6987943903825
972510,551.8435113692879
972540,550.9766241792186
972570,550.0993669944162
972600,549.2119922486098
972630,548.3140149944799
972660,547.4044156907005
972690,546.4817825546882
972720,545.5443350064457
972750,544.5899391269334
972780,543.6160999670517
972810,542.6198441003326
972840,541.5976481433255
972870,540.5451302762866
972900,539.4699161834417
972930,538.452855434973
972960,537.5091814524434
972990,536.6374790919639
973020,535.8332517452259
973050,535.0893256937811
973080,534.397077763427
973110,533.7476183060222
973140,533.1324396837913
973170,532.5439355826182
973200,531.9756030175555
973230,531.4220523999568
973260,530.8801554603002
973290,530.33389735933
973320,529.7573190209777
973350,529.1453008661739
973380,528.4940529924064
973410,527.8043937965103
973440,527.0806803275761
973470,526.3284836341417
973500,525.5530935938765
973530,524.7590585641241
973560,523.9500669520107
973590,523.129074834485
973620,522.2987203393632
973650,521.4609498466709
973680,520.6176100501501
973710,519.7701506716788
973740,518.9198122741441
973770,518.067800094933
973800,517.2149592062483
973830,516.3621187960745
973860,515.5100875250561
973890,514.65928838986
973920,513.8102578532155
973950,512.9633257932658
973980,512.1188460366735
974010,511.2770988506018
974040,510.4382813932901
974070,509.60258681834614
974100,508.77016126939776
974130,507.94113598387816
974160,507.1156225141116
974190,506.2937182755647
974220,505.47552012833626
974250,504.66111364046543
974280,503.85058732159166
974310,503.044030620074
974340,502.241537082245
974370,501.4432058386651
974400,500.64914238458095
974430,499.8594598796596
974460,499.0742790718793
974490,498.29372867606764
974520,497.5179451787414
974550,496.7470721172037
974580,495.9812598614808
974610,495.2206641653664
974640,494.4654456967392
974670,493.71576830348107
974700,492.97179816424807
974730,492.23370202354675
974760,491.50164573336474
974790,490.7757937296274
974820,490.05630479987565
974850,489.3433336028543
974880,488.6370295909627
974910,487.9375322493862
974940,487.2449732208701
974970,486.55947407120675
975000,485.8811454480695
975030,485.21008605081363
975060,484.546381796749
975090,483.8901051665572
975120,483.24131476504255
975150,482.6000551070101
975180,481.96635660023355
975210,481.3402356306019
975240,480.72169484170547
975270,480.1107235460141
975300,479.5072981717156
975330,478.91138296227365
975360,478.32293055086075
975390,477.74188284311236
975420,477.16817170912833
975450,476.60171994661255
975480,476.04244204307855
975510,475.490245114109
975540,474.94502965632347
975570,474.4066903986033
975600,473.8751170424193
975630,473.3501967450908
975660,472.83181897829525
975690,472.3198745997929
975720,471.814253569358
975750,471.3148461330423
975780,470.82154284265863
975810,470.3342348498584
975840,469.8528141773369
975870,469.37717396225446
975900,468.9072086924339
975930,468.4428143791245
975960,467.98388881922125
975990,467.53033171180846
976020,467.0820448539598
976050,466.6389322551016
976080,466.2009002356318
976110,465.76785753185914
976140,465.33971532598827
976170,464.9163873155923
976200,464.4977897062513
976230,464.08384123322804
976260,463.67446313401757
976290,463.2695791237926
976320,462.8691153556787
976350,462.4730003577372
976380,462.0811649850941
976410,461.69354232755444
976440,461.31006765671754
976470,460.93067831262255
976500,460.5553136432814
976530,460.18391490057576
976560,459.81642515369447
976590,459.452789174923
976620,459.0929533629102
976650,458.73686564755747
976680,458.3844754162281
976710,458.03573336918816
976740,457.6905915065465
976770,457.34900296794274
976800,457.01092201016826
976830,456.67630389332743
976860,456.3451048196222
976890,456.0172818638151
976920,455.6927928807929
976950,455.37159643566656
976980,455.0536517323508
977010,454.7389185930466
977040,454.4273574446348
977070,454.11892931039387
977100,453.81359582334244
977130,453.5113191825269
977160,453.21206203867825
977190,452.91578724491313
977220,452.6224577483391
977250,452.33203652169595
977280,452.0444866280175
977310,451.75977125624104
977340,451.4778539573061
977370,451.1986988593567
977400,450.92227080949675
977430,450.64853529701986
977460,450.377458354624
977490,450.1090064642998
977520,449.8431465589767
977550,449.5798459370124
977580,449.3190722456098
977610,449.0607934355009
977640,448.80497772857274
977670,448.55159359206414
977700,448.30060971115654
977730,448.05199496537426
977760,447.80571841623834
977790,447.5617492792674
977820,447.3200569278542
977850,447.0806108601561
977880,446.8433807168488
977910,446.6083362439078
977940,446.37544732143476
977970,446.14468392330264
978000,445.91601615986303
978030,445.6894142009099
978060,445.4648484020701
978090,445.2422891706026
978120,445.02170705353086
978150,444.8030727035801
978180,444.5863569007175
978210,444.3715305422321
978240,444.1585646604095
978270,443.9474304124091
978300,443.73809910358597
978330,443.530542170411
978360,443.3247312127528
978390,443.1206379695683
978420,442.9182343577666
978450,442.71749244361337
978480,442.5183844853336
978510,442.32088290216876
978540,442.12496031946296
978570,441.93058953594095
978600,441.7377435710487
978630,441.54639563044884
978660,441.3565191556988
978690,441.16808778786867
978720,440.98107541963356
978750,440.79545615700164
978780,440.6112043863723
978810,440.4282946896716
978840,440.24670195096223
978870,440.06640130520566
978900,439.88736818569373
978930,439.70957827686226
978960,439.5330075741167
978990,439.35763236442904
979020,439.18342924986916
979050,439.0103751460413
979080,438.83844731455576
979110,438.66762333948566
979140,438.4978811873632
979170,438.3291991617007
979200,438.1615559758464
979230,438.0037798569263
979260,437.86568696068736
979290,437.74612226408436
979320,437.6440443500638
979350,437.5596901736923
979380,437.49277643954684
979410,437.44329805383563
979440,437.4118280783699
979470,437.3984394667948
979500,437.4030532023406
979530,437.4255231913257
979560,437.46569577899663
979590,437.5234201176389
979620,437.59854364122594
979650,437.6909073302606
979680,437.8003436585373
979710,437.9266763581882
979740,438.06972088770476
979770,438.22928518854366
979800,438.40517053380245
979830,438.597172397594
979860,438.8050811841207
979890,439.0286826427112
979920,439.26775930560325
979950,439.5220913128778
979980,439.7914572226138
980010,440.07563494519326
980040,440.3744035931202
980070,440.68754232393763
980100,441.0148322905932
980130,441.35605744311033
980160,441.7110048800273
980190,442.07946511062795
980220,442.4612323450539
980250,442.85610481166685
980280,443.26388503515085
980310,443.6843800401122
980340,444.11740148126654
980370,444.5627681356762
980400,445.0203113181854
980430,445.4898662613419
980460,445.9712509722006
980490,446.4642481262532
980520,446.96860201120904
980550,447.4840395227201
980580,448.0103015344151
980610,448.5471590398008
980640,449.0944225274909
980670,449.6519921192545
980700,450.21995092919025
980730,450.7984184619355
980760,451.38746108765423
980790,451.98710966762206
980820,452.59734569657803
980850,453.2180536925312
980880,453.84908315510296
980910,454.49025319618556
980940,455.14138273102134
980970,455.80230326609126
981000,456.4728572869509
981030,457.152911696597
981060,457.84233068039805
981090,458.540969927766
981120,459.24869851362246
981150,459.96539388103855
981180,460.6909420738506
981210,461.4252348975089
981240,462.1681690607035
981270,462.9196453334864
981300,463.67956824327945
981330,464.44784580025015
981360,465.2243892920297
981390,466.009113059572
981420,466.80193434736265
981450,467.60277294959513
981480,468.4115517118226
981510,469.228196034994
981540,470.05263366925226
981570,470.88479461199773
981600,471.72461102925126
981630,472.5720171810762
981660,473.42694935238467
981690,474.2893457772228
981720,475.1591376934086
981750,476.03625175660045
981780,476.9206218488431
981810,477.812194295697
981840,478.71092686254144
981870,479.6167850427683
981900,480.52973819363245
981930,481.4496238410938
981960,482.3751422763748
981990,483.30295882939515
982020,484.22888417445625
982050,485.14954633395945
982080,486.06320489938975
982110,486.96968911359403
982140,487.8735886773959
982170,488.7920818654138
982200,489.727230910914
982230,490.6767481493656
982260,491.63867776047164
982290,492.61134634627456
982320,493.593396650978
982350,494.5837078013748
982380,495.5814419996249
982410,496.5859833043539
982440,497.59689159838996
982470,498.6138701394431
982500,499.636731759959
982530,500.66536911577015
982560,501.6997333753228
982590,502.7398112308184
982620,503.7856023947232
982650,504.83710140535163
982680,505.89428882323443
982710,506.9571314082836
982740,508.02558518328783
982770,509.0995988041831
982800,510.17911725304486
982830,511.25487628171044
982860,512.3178475329686
982890,513.3678671026004
982920,514.4046454096564
982950,515.427837941573
982980,516.4370823578153
983010,517.4320354957152
983040,518.4124161957316
983070,519.377985177911
983100,520.3286004382821
983130,521.264175902493
983160,522.1846799998912
983190,523.0901393890757
983220,523.9806204159314
983250,524.8562182725185
983280,525.7170604010753
983310,526.5633064632642
983340,527.3951333338599
983370,528.2127360141429
983400,529.0163236137071
983430,529.8076512892368
983460,530.590728157638
983490,531.3677335080192
983520,532.1392448441256
983550,532.9051568698278
983580,533.6652229544408
983610,534.4192305807887
983640,535.1670156119961
983670,535.9084411292076
983700,536.6433820391303
983730,537.3717195919212
983760,538.0933409636958
983790,538.8081401358626
983820,539.5160186117984
983850,540.2168857565963
983880,540.9106589020307
983910,541.5972634873591
983940,542.2766344567377
983970,542.9487170609144
984000,543.6134667888314
984030,544.2708479230483
984060,544.9208315236576
984090,545.5633938838843
984120,546.1985157900838
984150,546.8261823577126
984180,547.4463830939991
984210,548.0591119622571
984240,548.6643673693355
984270,549.2621520817503
984300,549.852473102899
984330,550.4353415419675
984360,551.0107724951077
984390,551.5787849497904
984420,552.1394017162146
984450,552.692649385465
984480,553.238558312265
984510,553.7771626199334
984540,554.3085002254461
984570,554.8326128827443
984600,555.3495462422079
984630,555.8593571843389
984660,556.3621169555358
984690,556.8579033181654
984720,557.3467949712932
984750,557.8288530982646
984780,558.304105815959
984810,558.7726888581361
984840,559.2349003755355
984870,559.6910478095293
984900,560.1412790705318
984930,560.5856387712182
984960,561.0240881064019
984990,561.4565823938343
985020,561.8830750056655
985050,562.3035522398426
985080,562.7180197292175
985110,563.1264971150248
985140,563.5290278797371
985170,563.9256624953007
985200,564.3164464685523
985230,564.7014390255288
985260,565.0807035738993
985290,565.4543054032583
985320,565.8223112056238
985350,566.184788844102
985380,566.5418070011683
985410,566.8934347904213
985440,567.2397414321316
985470,567.580796045874
985500,567.9166675364679
985530,568.2474245152996
985560,568.5731352190152
985590,568.8938674258277
985620,569.2096883827356
985650,569.5206647535099
985680,569.8268625879018
985710,570.128355683297
985740,570.4252030763703
985770,570.7174670380003
985800,571.0052105123714
985830,571.2884962740616
985860,571.5673866528629
985890,571.8419434515574
985920,572.1122279365442
985950,572.3783008581348
985980,572.6402224595007
986010,572.8980524725976
986040,573.1518501192236
986070,573.4016741137142
986100,573.647582666501
986130,573.8896334877948
986160,574.1278837906159
986190,574.362390292494
986220,574.5932092153346
986250,574.8203962831211
986280,575.0440067172908
986310,575.2640951594033
986340,575.4807158407008
986370,575.693922436127
986400,575.9037680679081
986430,576.1103253508094
986460,576.3136809333364
986490,576.513903473537
986520,576.711036473521
986550,576.905099589158
986580,577.0960926885421
986610,577.2840004622672
986640,577.4687968302796
986670,577.6516321337663
986700,577.8366076021899
986730,578.0252460048064
986760,578.2181886077177
986790,578.4157722916393
986820,578.6182210309069
986850,578.825709655657
986880,579.0383850882532
986910,579.2563734487915
986940,579.4797824515389
986970,579.7087022310081
987000,579.943205682446
987030,580.183348725338
987060,580.4291706552305
987090,580.6806946421042
987120,580.9379283778068
987150,581.200864847353
987180,581.4694831895694
987210,581.7437496140583
987240,582.0236183475536
987270,582.3090325894474
987300,582.5999254616577
987330,582.8962209417492
987360,583.1978347706928
987390,583.504675328332
987420,583.8166444709318
987450,584.1336383263325
987480,584.4555480433041
987510,584.7822604926813
987540,585.1136589187887
987570,585.4496235404861
987600,585.7900321018691
987630,586.1347603732871
987660,586.4836826038269
987690,586.8366719268433
987720,587.193600720425
987750,587.5543409249384
987780,587.918764319966
987810,588.2867427631222
987840,588.6581483927511
987870,589.0328537965015
987900,589.4107321491105
987930,589.7916573208996
987960,590.1755039577797
987990,590.5621475334126
988020,590.9514643870226
988050,591.3433312914569
988080,591.737626609084
988110,592.1342304193349
988140,592.5330231573092
988170,592.933872986885
988200,593.3366340670837
988230,593.74115604729
988260,594.1472889114423
988290,594.554886189077
988320,594.9638072944464
988350,595.3739191775027
988380,595.7850973611664
988410,596.1972264363038
988440,596.610200097537
988470,597.0239208060684
988500,597.4382991590201
988530,597.8532530338788
988560,598.2687065661783
988590,598.6845890103757
988620,599.1008335277357
988650,599.5173759399205
988680,599.9341534821107
988710,600.3511035845726
988740,600.7681627066594
988770,601.1852652424883
988800,601.6023425131266
