time,hvac_reaZonCor_V_flow_y
957120,2.929864204558481e-07
957150,2.932727612806834e-07
957180,2.9354069738013654e-07
957210,2.9380454361454094e-07
957240,2.9405407507035183e-07
957270,2.94293381703486e-07
957300,2.945183735420045e-07
957330,2.947331405426508e-07
957360,2.94935637715415e-07
957390,2.9512791003579224e-07
957420,2.95309957496801e-07
957450,2.9547360015552776e-07
957480,2.9562906292272296e-07
957510,2.9577225582309567e-07
957540,2.959031788486905e-07
957570,2.96017742021148e-07
957600,2.9612617025816227e-07
957630,3.0733887299131213e-07
957660,3.273859227768497e-07
957690,3.444473027873064e-07
957720,3.6067024818925565e-07
957750,3.767970893959924e-07
957780,3.928523667048084e-07
957810,4.088360805697524e-07
957840,4.247543664049597e-07
957870,4.406133596254124e-07
957900,4.5642737560678457e-07
957930,4.7220868474634043e-07
957960,4.879593324990815e-07
957990,5.036936342693117e-07
958020,5.194259054787407e-07
958050,5.351479666479686e-07
958080,5.508823131886755e-07
958110,5.666330355981015e-07
958140,5.823980893990232e-07
958170,5.981958800677726e-07
958200,6.140243631509138e-07
958230,6.298855841905113e-07
958260,6.457897687267544e-07
958290,6.61741007325777e-07
958320,6.777393005674913e-07
958350,6.93784649037376e-07
958380,7.09883188328729e-07
958410,7.260308290417102e-07
958440,7.422275717793006e-07
958470,7.584734171484037e-07
958500,7.747581407365172e-07
958530,7.910858331523686e-07
958560,8.074462699677949e-07
958590,8.238292267338277e-07
958620,8.402224339695815e-07
958650,8.56615667173351e-07
958680,8.730027918354604e-07
958710,8.893592683163117e-07
958740,9.056585118958638e-07
958770,9.218923429031855e-07
958800,9.380239514127461e-07
958830,9.540308425017882e-07
958860,9.698782510559143e-07
958890,9.855314118390118e-07
958920,1.0009535144654876e-06
958950,1.0160954782786902e-06
958980,1.0309123124859726e-06
959010,1.0453590261136547e-06
959040,1.0593722227716155e-06
959070,1.0728905508474041e-06
959100,1.0856931464506359e-06
959130,1.098043816527107e-06
959160,1.109719651726093e-06
959190,1.1205836331964519e-06
959220,1.1291653796529783e-06
959250,1.1395283705646176e-06
959280,1.1481490111287317e-06
959310,1.1553974488447926e-06
959340,1.161218463933874e-06
959370,1.1661069523822642e-06
959400,1.170054731071613e-06
959430,1.1749575541130248e-06
959460,1.1800239912392949e-06
959490,1.1827447689432499e-06
959520,1.1837763413422695e-06
959550,1.183233226226527e-06
959580,1.1811133737988456e-06
959610,1.1774372298717693e-06
959640,1.1722252403717973e-06
959670,1.1655121667519975e-06
959700,1.1573327706607232e-06
959730,1.1477279491344581e-06
959760,1.1367161037749908e-06
959790,1.1243340419237863e-06
959820,1.1106512921931175e-06
959850,1.0957312483631806e-06
959880,1.0796536650918927e-06
959910,1.062486027031489e-06
959940,1.044332630433088e-06
959970,1.0252691410272242e-06
960000,1.005403946057869e-06
960030,9.848372529270578e-07
960060,9.636754046700468e-07
960090,9.42032925029906e-07
960120,9.200120677031019e-07
960150,8.977375825885281e-07
960180,8.753219494989737e-07
960210,8.528735584174441e-07
960240,8.305130700987774e-07
960270,8.083427398587703e-07
960300,7.864648232388647e-07
960330,7.649815759800508e-07
960360,7.439870736638844e-07
960390,7.235651665851154e-07
960420,7.037935698823904e-07
960450,6.847418184205023e-07
960480,6.66477402019309e-07
960510,6.490412243872528e-07
960540,6.324844146509203e-07
960570,6.168417412106588e-07
960600,6.021438822448216e-07
960630,5.883928846189301e-07
960660,5.756112460191298e-07
960690,5.637989680660529e-07
960720,5.529458268356513e-07
960750,5.430375081263244e-07
960780,5.340576525513504e-07
960810,5.259714947924534e-07
960840,5.187565399936041e-07
960870,5.123677971732537e-07
960900,5.067623203436138e-07
960930,5.018910281360486e-07
960960,4.97698703798534e-07
960990,4.941321755795324e-07
961020,4.911198657623919e-07
961050,4.885983769164072e-07
961080,4.864981762219741e-07
961110,4.84733369971912e-07
961140,4.832262447428943e-07
961170,4.818949968079812e-07
961200,4.80631236031145e-07
961230,4.660743178706485e-07
961260,4.4113849961299764e-07
961290,4.198163589425854e-07
961320,3.992386212571048e-07
961350,3.785218037585568e-07
961380,3.5757796783480993e-07
961410,3.3635189646934573e-07
961440,3.1477405691542345e-07
961470,2.9277491642493556e-07
961500,2.702931226789485e-07
961530,2.4725914298092087e-07
961560,2.2362185061760065e-07
961590,1.9932807384493768e-07
961620,1.7433077631863414e-07
961650,1.4860337283718462e-07
961680,1.2208655666006268e-07
961710,9.476601346356582e-08
961740,6.662129375940719e-08
961770,3.763808352685129e-08
961800,7.81229442676545e-09
961830,-2.2854026401655317e-08
961860,-5.435065123685465e-08
961890,-8.664690116360332e-08
961920,-1.1971414221444076e-07
961950,-1.5351555986603377e-07
961980,-1.879836629426808e-07
962010,-2.2306732098354892e-07
962040,-2.5868881713826436e-07
962070,-2.947642992222334e-07
962100,-3.311996895574926e-07
962130,-3.678906850229104e-07
962160,-4.047309375002537e-07
962190,-4.416038735325926e-07
962220,-4.783826943885509e-07
962250,-5.149446917958884e-07
962280,-5.51146706852081e-07
962310,-5.868721672617697e-07
962340,-6.219779149270432e-07
962370,-6.563248824246905e-07
962400,-6.897862733997267e-07
962430,-7.222373371285229e-07
962460,-7.535451431112421e-07
962490,-7.835931221603096e-07
962520,-8.122667507822873e-07
962550,-8.394576413572433e-07
962580,-8.650717224600276e-07
962610,-8.890169683325945e-07
962640,-9.112627061543692e-07
962670,-9.317271365555593e-07
962700,-9.5033459593148e-07
962730,-9.670278268551928e-07
962760,-9.817536624791042e-07
962790,-9.944568912822203e-07
962820,-1.0051068429602588e-06
962850,-1.0136769376184105e-06
962880,-1.020144685722843e-06
962910,-1.0244978232454366e-06
962940,-1.0267363566509846e-06
962970,-1.0268705177500682e-06
963000,-1.0249125833807838e-06
963030,-1.0235886217508989e-06
963060,-1.0225796023886571e-06
963090,-1.019214683338422e-06
963120,-1.014217820263606e-06
963150,-1.0077873880273891e-06
963180,-1.0000051928642908e-06
963210,-9.909612208170768e-07
963240,-9.807556827485425e-07
963270,-9.694642485216672e-07
963300,-9.57189173204228e-07
963330,-9.44004080817204e-07
963360,-9.299989553589975e-07
963390,-9.152453750756324e-07
963420,-8.998210529998199e-07
963450,-8.837873415321491e-07
963480,-8.67201502723721e-07
963510,-8.501330685763345e-07
963540,-8.326208953194739e-07
963570,-8.147222442836636e-07
963600,-7.964698362122315e-07
963630,-7.779107069033768e-07
963660,-7.590673516438223e-07
963690,-7.399827158801491e-07
963720,-7.20669069526442e-07
963750,-7.011550426218897e-07
963780,-6.814549499404724e-07
963810,-6.615953763249576e-07
963840,-6.415763212565876e-07
963870,-6.21424369452196e-07
963900,-6.011313402257565e-07
963930,-5.807135931039674e-07
963960,-5.601711274246261e-07
963990,-5.395121225726148e-07
964020,-5.187304427929322e-07
964050,-4.978281323830439e-07
964080,-4.7680928063459547e-07
964110,-4.556616167130135e-07
964140,-4.34387184872252e-07
964170,-4.129757592777523e-07
964200,-3.9142120411405137e-07
964230,-3.6971942856612643e-07
964260,-3.4785816176734546e-07
964290,-3.2582922286382944e-07
964320,-3.036285210061834e-07
964350,-2.8122947024088047e-07
964380,-2.586320697113548e-07
964410,-2.3581791347228773e-07
964440,-2.1277882059741844e-07
964470,-1.8947798005349416e-07
964500,-1.659501559915664e-07
964530,-1.421196822220327e-07
964560,-1.1799882777413566e-07
964590,-9.356509654503514e-08
964620,-6.879394739071614e-08
964650,-4.3673109150171446e-08
964680,-1.8171905573493803e-08
964710,7.736249634358456e-09
964740,3.4069762815448826e-08
964770,6.085317539414814e-08
964800,8.811920888748499e-08
964830,1.0313976118564403e-07
964860,1.076735352871966e-07
964890,1.1511530540412918e-07
964920,1.2325442270165268e-07
964950,1.3125243577894495e-07
964980,1.3906844466513522e-07
965010,1.4673721452179615e-07
965040,1.5425465543038093e-07
965070,1.6162485748044718e-07
965100,1.688437307376843e-07
965130,1.759174102812521e-07
965160,1.8284385116647295e-07
965190,1.8962305344570944e-07
965220,1.96261152178669e-07
965250,2.0274792238076806e-07
965280,2.0908949909834075e-07
965310,2.1528383735218026e-07
965340,2.2133298216693402e-07
965370,2.272410235674222e-07
965400,2.3299364652177707e-07
965430,2.3860516607083586e-07
965460,2.4407149219942036e-07
965490,2.4938648987871347e-07
965520,2.545562941117574e-07
965550,2.595829498851955e-07
965580,2.6445827714584803e-07
965610,2.6918227586117795e-07
965640,2.7376517103182896e-07
965670,2.7819673757994277e-07
965700,2.824769754586525e-07
965730,2.86614064650245e-07
965760,2.9059369004142764e-07
965790,2.9443016663257976e-07
965820,2.98111224307565e-07
965850,3.0164299802540185e-07
965880,3.0501730767593127e-07
965910,3.082423332217303e-07
965940,3.11318074584909e-07
965970,3.1423839665203844e-07
966000,3.170012543249385e-07
966030,3.1960869252386453e-07
966060,3.220607111557352e-07
966090,3.243552651127231e-07
966120,3.26496444320137e-07
966150,3.2847606862750114e-07
966180,3.30294137928808e-07
966210,3.3195678715588583e-07
966240,3.3345992617433957e-07
966270,3.347994648453526e-07
966300,3.359754030544701e-07
966330,3.3698774068579865e-07
966360,3.378385226371849e-07
966390,3.385236587607433e-07
966420,3.390431489363343e-07
966450,3.393949480270892e-07
966480,3.395851909596778e-07
966510,3.39599562497556e-07
966540,3.3945237763301835e-07
966570,3.3913136614205073e-07
966600,3.3863652789903364e-07
966630,3.3798013288710027e-07
966660,3.3714173080397036e-07
966690,3.361376816717445e-07
966720,3.349598052956764e-07
966750,3.336040115157461e-07
966780,3.3207234522993966e-07
966810,3.3036480631925934e-07
966840,3.284834396870141e-07
966870,3.2642415517793374e-07
966900,3.2418899769956235e-07
966930,3.2176978705680396e-07
966960,3.1917061318213047e-07
966990,3.163914759697676e-07
967020,3.1343851038393047e-07
967050,3.102994461933204e-07
967080,3.069742833001917e-07
967110,3.034732467263713e-07
967140,2.997881562933039e-07
967170,2.9591287684610456e-07
967200,2.9186172347062535e-07
967230,2.876244709750673e-07
967260,2.832011192898044e-07
967290,2.7859166835076346e-07
967320,2.737961180996659e-07
967350,2.688144684842704e-07
967380,2.6364467443321607e-07
967410,2.5829287098326014e-07
967440,2.5275292302552947e-07
967470,2.4702278550767056e-07
967500,2.4110654846254986e-07
967530,2.350062569057071e-07
967560,2.2871782078130844e-07
967590,2.2224124009361936e-07
967620,2.1557855988210325e-07
967650,2.08727735141144e-07
967680,2.0168263081876346e-07
967710,1.9446574225348698e-07
967740,1.8704843911139452e-07
967770,1.7945730680642795e-07
967800,1.7166780507532596e-07
967830,1.637003842712933e-07
967860,1.5554890939884426e-07
967890,1.4720929049961648e-07
967920,1.3868561773715394e-07
967950,1.2997993625806781e-07
967980,1.210881561357439e-07
968010,1.1201845762281158e-07
968040,1.027667508148119e-07
968070,9.333712593080709e-08
968100,8.37234480609933e-08
968130,7.393389750359713e-08
968160,6.396847445619246e-08
968190,5.382104404449397e-08
968220,4.350183162964012e-08
968250,3.3010837444705004e-08
968280,2.234806173487653e-08
968310,1.1509414702622689e-08
968340,5.071667827082749e-10
968370,-1.0662771798652398e-08
968400,-2.20004007475643e-08
968430,-3.011915535621251e-08
968460,-3.5350330714658627e-08
968490,-4.1246138523670505e-08
968520,-4.7270781641477433e-08
968550,-5.3191126991123314e-08
968580,-5.8994904384037614e-08
968610,-6.469233892287756e-08
968640,-7.027934053266725e-08
968670,-7.575590919475603e-08
968700,-8.112408991951096e-08
968730,-8.637774762208871e-08
968760,-9.152710741922673e-08
968790,-9.656807925800649e-08
968820,-1.0149657309149434e-07
968850,-1.0631667897257956e-07
968880,-1.1102839690918584e-07
968910,-1.1562968188992912e-07
968940,-1.201143988630342e-07
968970,-1.24492772961703e-07
969000,-1.2876480420662176e-07
969030,-1.3292435755689497e-07
969060,-1.369755230849057e-07
969090,-1.4091830082159747e-07
969120,-1.4474655573913457e-07
969150,-1.484705129784406e-07
969180,-1.5208403751728803e-07
969210,-1.5558917441837342e-07
969240,-1.5898183368809533e-07
969270,-1.6226610541339265e-07
969300,-1.6545016971751295e-07
969330,-1.6851766650354916e-07
969360,-1.7147677590074778e-07
969390,-1.7433363301718696e-07
969420,-1.7707801282320986e-07
969450,-1.7971605043086873e-07
969480,-1.822497909171925e-07
969510,-1.8467514431224072e-07
969540,-1.8699620071219512e-07
969570,-1.8920887015197133e-07
969600,-1.9131724272926431e-07
969630,-1.9331518346942906e-07
969660,-1.952149625273356e-07
969690,-1.970104449297003e-07
969720,-1.986954957093312e-07
969750,-2.0027829499231143e-07
969780,-2.017608878629732e-07
969810,-2.031391843700306e-07
969840,-2.0441318458879724e-07
969870,-2.0558493360614206e-07
969900,-2.0665647650794157e-07
969930,-2.076257683591284e-07
969960,-2.0849689925539168e-07
969990,-2.0926168923499658e-07
970020,-2.0993036342130876e-07
970050,-2.1049474185543633e-07
970080,-2.1096504965576838e-07
970110,-2.113331068659712e-07
970140,-2.1160504858527267e-07
970170,-2.1177473986870683e-07
970200,-2.1185445083121488e-07
970230,-2.1189326168007706e-07
970260,-2.116948519499104e-07
970290,1.476360804730149
970320,1.9782735510376275
970350,2.1197779587190735
970380,2.146855081340384
970410,2.1416291334768913
970440,2.127575501692678
970470,2.111141318595264
970500,2.094078759927848
970530,2.076867302064934
970560,2.059638903471655
970590,2.042430607467206
970620,2.0252538968059817
970650,2.0081129873938783
970680,1.9836305977418527
970710,1.6187399427977505
970740,1.433183064804063
970770,1.3667046562478695
970800,1.3365691583498167
970830,1.3165781016313445
970860,1.306178144582347
970890,1.2894109610553246
970920,1.2711117286353533
970950,1.2539311143298422
970980,1.237545459534135
971010,1.2215327590806804
971040,1.2057012542402574
971070,1.189982487881624
971100,1.174359174427269
971130,1.1588307252447216
971160,1.1431470755648008
971190,1.120822301713203
971220,1.1070458482202832
971250,1.0939966517722182
971280,1.080082506533027
971310,1.0657101672239893
971340,1.0512521332196203
971370,1.0368860739176868
971400,1.0226881824831289
971430,1.0086967408085215
971460,0.9949392092861511
971490,0.9814451868142811
971520,0.9682878677408315
971550,0.9554289906444116
971580,0.9428920947567155
971610,1.0448372873211385
971640,1.310655655191084
971670,1.4023109644224407
971700,1.4208216500505058
971730,1.4186465055217488
971760,1.4112187255550301
971790,1.4047302498121186
971820,1.4031463948722245
971850,1.4025867995207477
971880,1.4023913553291523
971910,1.4023227584293896
971940,1.4022985745933636
971970,1.4022898280206189
972000,1.4022864521663692
972030,1.4022849445689398
972060,1.4022841014349914
972090,1.402283486657196
972120,1.4022829555780427
972150,1.4022824583660976
972180,1.4022819745936617
972210,1.4022814997546955
972240,1.4022810300968702
972270,1.4022805659273707
972300,1.4022801074954927
972330,1.4022796532953468
972360,1.4022792040259413
972390,1.4022787597012911
972420,1.4022783200755369
972450,1.4022778852675928
972480,1.4022774552774877
972510,1.4022770301045921
972540,1.4022766097475203
972570,1.4022761942040989
972600,1.402275783471561
972630,1.402275377546582
972660,1.4022749764254072
972690,1.4022745801035263
972720,1.4022741885760344
972750,1.402273801837301
972780,1.4022734198813345
972810,1.4022730427013534
972840,1.4022726702901809
972870,1.4022723026399821
972900,1.4022719397425267
972930,1.4022715815887623
972960,1.4022712281692733
972990,1.4022708794738887
973020,1.4022705354922385
973050,1.4022701962128343
973080,1.4022698616240559
973110,1.4022695317135916
973140,1.4022692064685045
973170,1.4022688858753318
973200,1.4022685699199848
973230,1.4022682585878474
973260,1.4020357273177961
973290,1.401795880776874
973320,1.4016097077737033
973350,1.401463936184101
973380,1.4013475610231505
973410,1.401252885394155
973440,1.4011747687000735
973470,1.4011097733116151
973500,1.4010555243292366
973530,1.4010102531130106
973560,1.4009725880588149
973590,1.400941401958205
973620,1.400915744804376
973650,1.4008948128491638
973680,1.4008778745307204
973710,1.4008643509255425
973740,1.4008537414650455
973770,1.4008455647759244
973800,1.4008394574150593
973830,1.4008350784709138
973860,1.4008320886088101
973890,1.4008302906611267
973920,1.4008294311973466
973950,1.4008293394060818
973980,1.400829880941814
974010,1.40083087513756
974040,1.4008322355473473
974070,1.4008338398468287
974100,1.4008356393745245
974130,1.40083753182402
974160,1.40083949788603
974190,1.400841458787582
974220,1.4008434216446448
974250,1.4008453178638893
974280,1.4008471686495232
974310,1.4008489263262285
974340,1.400850615621833
974370,1.4008522025635646
974400,1.40085371685499
974430,1.4008551311253559
974460,1.4008564801598316
974490,1.4008577392305548
974520,1.4008589464128667
974550,1.4008600786701835
974580,1.4008611742562829
974610,1.4008622123506498
974640,1.4008632287813234
974670,1.4008642050910753
974700,1.4008651735825193
974730,1.400866117537726
974760,1.4008670657879108
974790,1.4008680024174467
974820,1.4008689532928167
974850,1.4008699026332527
974880,1.4008708739022147
974910,1.400871850521786
974940,1.4008728547787535
974970,1.4008738688315965
975000,1.400874913937876
975030,1.4008759707327283
975060,1.4008770607134329
975090,1.4008781620625081
975120,1.4008792976017748
975150,1.400880442413807
975180,1.4008816216265352
975210,1.4008828067504326
975240,1.4008840257315232
975270,1.4008852467722008
975300,1.4008865001722595
975330,1.4008877520432832
975360,1.4008890337640247
975390,1.4008903109885222
975420,1.4008916148369452
975450,1.40089291181085
975480,1.4008942319308366
975510,1.4008955432334063
975540,1.4008968743159254
975570,1.4008981949896828
975600,1.4008995324815923
975630,1.4009008464967931
975660,1.4009021452036603
975690,1.4009033996989626
975720,1.4009046357234762
975750,1.4009058281665134
975780,1.4009070016956788
975810,1.4009081332783286
975840,1.4009092458684531
975870,1.4009103179949114
975900,1.4009113712631642
975930,1.4009123854782983
975960,1.4009133812037815
975990,1.400914339221536
976020,1.4009152793766737
976050,1.4009161830756962
976080,1.4009170698086595
976110,1.4009179212015377
976140,1.4009187567985812
976170,1.4009195579891982
976200,1.4009203448355094
976230,1.4009210979745006
976260,1.4009218385183317
976290,1.4009225457608496
976320,1.4009232424800526
976350,1.4009239059484246
976380,1.4009245613170829
976410,1.4009251830770122
976440,1.4009257995252358
976470,1.4009263816143744
976500,1.4009269614375048
976530,1.4009275057878268
976560,1.4009280512139701
976590,1.4009285597888133
976620,1.4009290727069537
976650,1.4009295477526336
976680,1.4009300294463254
976710,1.4009304735679269
976740,1.4009309248731312
976770,1.4009313407851485
976800,1.4009317623599917
976830,1.4009321526822045
976860,1.400932545142186
976890,1.4009329123381724
976920,1.4009332762951765
976950,1.4009336226817322
976980,1.4009339587510867
977010,1.4009342865155376
977040,1.400934595346704
977070,1.4009349065591208
977100,1.4009351888655714
977130,1.4009354854452274
977160,1.4009357420098794
977190,1.4009360256805952
977220,1.400936257292481
977250,1.4009365292687788
977280,1.4009367371210608
977310,1.400936998688855
977340,1.4009371833099373
977370,1.400937435711884
977400,1.4009375981612688
977430,1.4009378426131978
977460,1.400937984157927
977490,1.4009382219326905
977520,1.400938343949095
977550,1.4009385762869109
977580,1.4009386801841734
977610,1.4009389082896804
977640,1.4009389955033258
977670,1.4009392205314677
977700,1.4009392924940363
977730,1.400939515557193
977760,1.4009395736968855
977790,1.4009397958790952
977820,1.4009398416189154
977850,1.4009400639850633
977880,1.4009400987429155
977910,1.4009403223461554
977940,1.4009403475373594
977970,1.4009405734255849
978000,1.400940590747254
978030,1.4009408192052375
978060,1.4009408304125
978090,1.4009410631681258
978120,1.400941069003981
978150,1.4009413072241763
978180,1.4009413091505745
978210,1.4009415539093792
978240,1.400941553366584
978270,1.4009418057599319
978300,1.4009418041973465
978330,1.4009420653448492
978360,1.4009420642380634
978390,1.400942335288564
978420,1.4009423361503046
978450,1.4009426182903553
978480,1.4009426226840378
978510,1.4009429171497638
978540,1.4009429267057107
978570,1.4009432347975053
978600,1.4009432512323579
978630,1.4009435743330263
978660,1.4009435994711692
978690,1.4009439390667766
978720,1.4009439748645924
978750,1.4009443325689894
978780,1.400944381602218
978810,1.4009447582932728
978840,1.400944822826068
978870,1.4009452213936124
978900,1.4009453033998727
978930,1.4009457260498093
978960,1.4009458282975837
978990,1.4009462773787664
979020,1.4009464028373606
979050,1.4009468810268464
979080,1.4009470330259686
979110,1.4009475434471248
979140,1.400947725784294
979170,1.4009482720729833
979200,1.4009484890700603
979230,1.4009490862680019
979260,1.4009493732525404
979290,1.4009499306127322
979320,1.4009503079720402
979350,1.4009506576192752
979380,1.4009508600044922
979410,1.4009509293829785
979440,1.4009508555108796
979470,1.4009506285947482
979500,1.4009502481131948
979530,1.4009497130775728
979560,1.4009490285598232
979590,1.400948201148791
979620,1.4009472379534094
979650,1.4009461470611413
979680,1.400944937327705
979710,1.4009436180458232
979740,1.400942198759804
979770,1.400940689101103
979800,1.4009390986243875
979830,1.400937436670764
979860,1.4009357122564314
979890,1.4009339339833253
979920,1.4009321099682583
979950,1.4009302477893781
979980,1.4009283544470033
980010,1.400926436337297
980040,1.4009244992404057
980070,1.4009225483070529
980100,1.4009205880846207
980130,1.4009186225126828
980160,1.4009166549503427
980190,1.4009146882011536
980220,1.4009127246147597
980250,1.4009107663142963
980280,1.4009088151127231
980310,1.4009068724496723
980340,1.4009049394060344
980370,1.4009030167344294
980400,1.4009011048916
980430,1.400899204078995
980460,1.4008973142543433
980490,1.4008954352133345
980520,1.4008935665360078
980550,1.4008917075905274
980580,1.400889857485554
980610,1.4008880149536187
980640,1.4008861784896536
980670,1.4008843462335552
980700,1.4008825163278662
980730,1.4008806874896327
980760,1.4008788597982456
980790,1.4008770341234191
980820,1.4008752117632863
980850,1.400873394266857
980880,1.4008715812892538
980910,1.400869773400594
980940,1.4008679690344163
980970,1.400866167523074
