time,hvac_oveZonActNor_yReaHea_u
965460,0.0
965490,0.0
965520,0.0
965550,0.0
965580,0.0
965610,0.0
965640,0.0
965670,0.0
965700,0.0
965730,0.0
965760,0.0
965790,0.0
965820,0.0
965850,0.0
965880,0.0
965910,0.0
965940,0.0
965970,0.0
966000,0.0
966030,0.0
966060,0.0
966090,0.0
966120,0.0
966150,0.0
966180,0.0
966210,0.0
966240,0.0
966270,0.0
966300,0.0
966330,0.0
966360,0.0
966390,0.0
966420,0.0
966450,0.0
966480,0.0
966510,0.0
966540,0.0
966570,0.0
966600,0.0
966630,0.0
966660,0.0
966690,0.0
966720,0.0
966750,0.0
966780,0.0
966810,0.0
966840,0.0
966870,0.0
966900,0.0
966930,0.0
966960,0.0
966990,0.0
967020,0.0
967050,0.0
967080,0.0
967110,0.0
967140,0.0
967170,0.0
967200,0.0
967230,0.0
967260,0.0
967290,0.0
967320,0.0
967350,0.0
967380,0.0
967410,0.0
967440,0.0
967470,0.0
967500,0.0
967530,0.0
967560,0.0
967590,0.0
967620,0.0
967650,0.0
967680,0.0
967710,0.0
967740,0.0
967770,0.0
967800,0.0
967830,0.0
967860,0.0
967890,0.0
967920,0.0
967950,0.0
967980,0.0
968010,0.0
968040,0.0
968070,0.0
968100,0.0
968130,0.0
968160,0.0
968190,0.0
968220,0.0
968250,0.0
968280,0.0
968310,0.0
968340,0.0
968370,0.0
968400,0.0
968430,0.0
968460,0.0
968490,0.0
968520,0.0
968550,0.0
968580,0.0
968610,0.0
968640,0.0
968670,0.0
968700,0.0
968730,0.0
968760,0.0
968790,0.0
968820,0.0
968850,0.0
968880,0.0
968910,0.0
968940,0.0
968970,0.0
969000,0.0
969030,0.0
969060,0.0
969090,0.0
969120,0.0
969150,0.0
969180,0.0
969210,0.0
969240,0.0
969270,0.0
969300,0.0
969330,0.0
969360,0.0
969390,0.0
969420,0.0
969450,0.0
969480,0.0
969510,0.0
969540,0.0
969570,0.0
969600,0.0
969630,0.0
969660,0.0
969690,0.0
969720,0.0
969750,0.0
969780,0.0
969810,0.0
969840,0.0
969870,0.0
969900,0.0
969930,0.0
969960,0.0
969990,0.0
970020,0.0
970050,0.0
970080,0.0
970110,0.0
970140,0.0
970170,0.0
970200,0.0
970230,0.0
970260,0.0
970290,0.0
970320,0.0
970350,0.0
970380,0.0
970410,0.0
970440,0.0
970470,0.0
970500,0.0
970530,0.0
970560,0.0
970590,0.0
970620,0.0
970650,0.0
970680,0.0
970710,0.0
970740,0.0
970770,0.0
970800,0.0
970830,0.0
970860,0.0
970890,0.0
970920,0.0
970950,0.0
970980,0.0
971010,0.0
971040,0.0
971070,0.0
971100,0.0
971130,0.0
971160,0.0
971190,0.0
971220,0.0
971250,0.0
971280,0.0
971310,0.0
971340,0.0
971370,0.0
971400,0.0
971430,0.0
971460,0.0
971490,0.0
971520,0.0
971550,0.0
971580,0.0
971610,0.0
971640,0.0
971670,0.0
971700,0.0
971730,0.0
971760,0.0
971790,0.0
971820,0.0
971850,0.0
971880,0.0
971910,0.0
971940,0.0
971970,0.0
972000,0.0
972030,0.0
972060,0.0
972090,0.0
972120,0.0
972150,0.0
972180,0.0
972210,0.0
972240,0.0
972270,0.0
972300,0.0
972330,0.0
972360,0.0
972390,0.0
972420,0.0
972450,0.02283458490779741
972480,0.06389568530258805
972510,0.10391934202531773
972540,0.14276561542511662
972570,0.1802974262250151
972600,0.21638919525210742
972630,0.25092690035699494
972660,0.2838062696663938
972690,0.31493569396698096
972720,0.3442263021890347
972750,0.3715828077242169
972780,0.3969008074783881
972810,0.4201673047201776
972840,0.4414218485502247
972870,0.4607357544136989
972900,0.47817823955554645
972930,0.4937800021877341
972960,0.5077264438784039
972990,0.5201817168845211
973020,0.5313199920352677
973050,0.5413111068560097
973080,0.5502994451549057
973110,0.5584113647006377
973140,0.5657537315382856
973170,0.5724170568911848
973200,0.578477616014152
973230,0.5840001323204825
973260,0.5890318435653408
973290,0.5935053211445118
973320,0.5972647745515777
973350,0.600379980370491
973380,0.6029345284122187
973410,0.6050076415112369
973440,0.6066687326721165
973470,0.6079761748455762
973500,0.6089778102950275
973530,0.6097137754124661
973560,0.6102172744739318
973590,0.6105162712086986
973620,0.6106363845117122
973650,0.6105979120925061
973680,0.6104208053451805
973710,0.6101209054630192
973740,0.6097123944856384
973770,0.6092095976776865
973800,0.6086232839130461
973830,0.6079643869027421
973860,0.6072439612002273
973890,0.6064690998330811
973920,0.6056483620011676
973950,0.604788210360714
973980,0.6038954693964783
974010,0.6029761858232564
974040,0.6020355554770818
974070,0.6010786482427968
974100,0.6001099542704538
974130,0.5991336356128016
974160,0.5981534818809209
974190,0.5971729452842447
974220,0.5961951671260839
974250,0.5952229838386272
974280,0.5942589514214338
974310,0.593305353831631
974340,0.5923642199376238
974370,0.591437333548563
974400,0.5905262478769934
974430,0.5896322961381024
974460,0.5887566052456424
974490,0.5879001069911314
974520,0.5870635514908535
974550,0.5862475189295642
974580,0.5854524327666509
974610,0.5846785718440933
974640,0.5839260831874578
974670,0.583194994088114
974700,0.5824852242891939
974730,0.5817965975970729
974760,0.5811288532158286
974790,0.5804816564953716
974820,0.5798546092042401
974850,0.5792472591385106
974880,0.5786591090511706
974910,0.5780896250292813
974940,0.5775382440924339
974970,0.5770043812086263
975000,0.5764874353650865
975030,0.5759867954832592
975060,0.5755018450958552
975090,0.575031966891772
975120,0.5745765463813566
975150,0.5741349752697571
975180,0.5737066541159709
975210,0.5732909947915291
975240,0.5728874222783752
975270,0.5724953763910517
975300,0.572114312884482
975330,0.5717437045979501
975360,0.5713830420307577
975390,0.5710318340442743
975420,0.570689608041131
975450,0.5703559103363348
975480,0.5700303060497938
975510,0.5697123792331605
975540,0.5694017325589477
975570,0.5690979872701658
975600,0.5688007827287119
975630,0.5685097756408802
975660,0.568224640219636
975690,0.5679450688778178
975720,0.5676707710817029
975750,0.5674014732094516
975780,0.5671369178938404
975810,0.566876863550034
975840,0.5666210833934656
975870,0.5663693648529091
975900,0.5661215086131991
975930,0.565877328097883
975960,0.5656366486125451
975990,0.5653993069042923
976020,0.5651651503691172
976050,0.564934036663222
976080,0.5647058329439036
976110,0.5644804155219634
976140,0.5642576691249226
976170,0.5640374865925495
976200,0.5638197681586895
976230,0.5636044211972192
976260,0.5633913595193907
976290,0.563180503179021
976320,0.5629717777807238
976350,0.5627651143538339
976380,0.5625604486646839
976410,0.562357721169341
976440,0.5621568763209721
976470,0.561957862602366
976500,0.561760631870699
976530,0.5615651393785037
976560,0.561371343172088
976590,0.561179204276779
976620,0.5609886859030515
976650,0.5607997538691039
976680,0.5606123757140589
976710,0.5604265212383911
976740,0.5602421615786862
976770,0.5600592698373418
976800,0.5598778201375118
976830,0.5596977883153391
976860,0.5595191509842622
976890,0.5593418867944728
976920,0.559165977154862
976950,0.5589914069481744
976980,0.5588181612997304
977010,0.5586462243138309
977040,0.5584755766417161
977070,0.5583061947172326
977100,0.5581380492778425
977130,0.5579711112607929
977160,0.5578053650984669
977190,0.5576408127323751
977220,0.5574774664298362
977250,0.5573153446829701
977280,0.5571544662133819
977310,0.5569948410069399
977340,0.5568364591006351
977370,0.5566792822598069
977400,0.5565232586114136
977430,0.5563683372260942
977460,0.5562144656290435
977490,0.556061587838738
977520,0.5559096457308679
977550,0.5557585789851883
977580,0.5556083259160582
977610,0.5554588233561856
977640,0.5553100076100626
977670,0.5551618140930992
977700,0.5550141783792067
977730,0.5548670356495536
977760,0.5547203218184923
977790,0.5545739728074077
977820,0.5544279257501002
977850,0.554282118101681
977880,0.5541364889240341
977910,0.5539909778396065
977940,0.5538455263970891
977970,0.5537000768795035
978000,0.5535545738150287
978030,0.553408962161052
978060,0.5532631902076466
978090,0.5531172061380074
978120,0.5529709612832537
978150,0.5528244075988256
978180,0.5526774999244501
978210,0.552530193793245
978240,0.5523824476975349
978270,0.5522342207756646
978300,0.5520854751782226
978330,0.55193617363808
978360,0.5517862819266702
978390,0.5516357663169987
978420,0.5514845961284233
978450,0.551332741087596
978480,0.5511801739610865
978510,0.5510268678185971
978540,0.550872798752885
978570,0.5507179430485936
978600,0.5505622799894475
978630,0.5504057889351611
978660,0.5502484522161166
978690,0.5500902521201732
978720,0.5499311738752984
978750,0.5497712025473647
978780,0.5496103264256825
978810,0.5494485324524471
978840,0.5492858117531879
978870,0.5491221541599381
978900,0.548957552654369
978930,0.548791999458307
978960,0.5486254898117963
978990,0.5484580181898797
979020,0.5482895821895346
979050,0.5481201786475808
979080,0.5479498076393505
979110,0.5477784684921476
979140,0.5476061638672388
979170,0.5474328956476253
979200,0.5472586690787911
979230,0.5470576911832319
979260,0.5467986865068013
979290,0.5464808133412261
979320,0.5461042188487211
979350,0.5456663186943908
979380,0.5451665259363515
979410,0.5446052452565415
979440,0.5439831003597448
979470,0.5433010084756192
979500,0.5425601790843441
979530,0.5417621035726052
979560,0.5409084985078979
979590,0.5400012550347962
979620,0.5390423970158562
979650,0.5380340457048923
979680,0.5369783879451785
979710,0.5358776412978724
979740,0.5347340315177962
979770,0.5335497762298597
979800,0.5323270703815537
979830,0.531068073078584
979860,0.5297748961717869
979890,0.5284495947582354
979920,0.5270941595142529
979950,0.5257105106675418
979980,0.5243004934047603
980010,0.5228658745300793
980040,0.5214083402368976
980070,0.5199294947494434
980100,0.5184308598637886
980130,0.5169138751782233
980160,0.5153798989254774
980190,0.5138302093235575
980220,0.5122660063700176
980250,0.5106884140087777
980280,0.5090984825809302
980310,0.5074971915228021
980340,0.505885452257047
980370,0.5042641112451618
980400,0.5026339531686871
980430,0.5009957041009375
980460,0.49935003449886645
980490,0.4976993271086296
980520,0.49604203780774736
980550,0.49436122953041306
980580,0.492641231998146
980610,0.4908760288052511
980640,0.4891021485065524
980670,0.48735180568813696
980700,0.48563867988267073
980730,0.48394746678848927
980760,0.4822558120894686
980790,0.4805637840348255
980820,0.47887170851472055
980850,0.47717936787089554
980880,0.4754865753018873
980910,0.4737931556907862
980940,0.47209895945774005
980970,0.4704038645443229
981000,0.46870777483706333
981030,0.4670106249562418
981060,0.4653123596159258
981090,0.46361293737228826
981120,0.4619123381495438
981150,0.4602105599890981
981180,0.45850761622718117
981210,0.45680353283171576
981240,0.45509834649780906
981270,0.45339210327974344
981300,0.4516848574361509
981330,0.4499766703487003
981360,0.4482676094660282
981390,0.44655774732135006
981420,0.44484716061287843
981450,0.4431359290958644
981480,0.4414241354665344
981510,0.4397118642118129
981540,0.4379992009265589
981570,0.43628623181392134
981600,0.43457304324180807
981630,0.4328597213305678
981660,0.4311463515796957
981690,0.4294330185477969
981720,0.42771981199903364
981750,0.42600685096548097
981780,0.4242943108107286
981810,0.4225824282110168
981840,0.42087146978853357
981870,0.4191616742959644
981900,0.4174532035699935
981930,0.4157461057381456
981960,0.4140403114487671
981990,0.4123362590987834
982020,0.4106345398393873
982050,0.40893508646467036
982080,0.4072378455229886
982110,0.4055446548920093
982140,0.4038573841578397
982170,0.4021772553067014
982200,0.40050471538035043
982230,0.3988395992929033
982260,0.3971812597229863
982290,0.39552876353474165
982320,0.39388105281777613
982350,0.39223705204722176
982380,0.3905957784891527
982410,0.38895637643451264
982440,0.38731813233002793
982470,0.3856804878360938
982500,0.38404300238522443
982530,0.38240528040875094
982560,0.38076704921998983
982590,0.3791282263991037
982620,0.37748886393431397
982650,0.37584909428342744
982680,0.37420909280997355
982710,0.3725690560785731
982740,0.3709291932438083
982770,0.36928971614661515
982800,0.36765082815815564
982830,0.36603949562116145
982860,0.3644841135393797
982890,0.3629874982943343
982920,0.36155123146286283
982950,0.3601760248684062
982980,0.3588619617111323
983010,0.35760846709943495
983040,0.3564145132771699
983070,0.35527884395841786
983100,0.35419972669773897
983130,0.35317529045438445
983160,0.3522035649140611
983190,0.3512826282369964
983220,0.35041056501121837
983250,0.34958532508182655
983280,0.34880460705502486
983310,0.34806602700848416
983340,0.3473672288077925
983370,0.34670589010073954
983400,0.34607973350698035
983430,0.34548653564952664
983460,0.3449241366080862
983490,0.34439044802240415
983520,0.34388345942809917
983550,0.34340124293314345
983580,0.3429419565193166
983610,0.34250384619730917
983640,0.34208524720391614
983670,0.3416845843133932
983700,0.34130037136888713
983730,0.3409312101468058
983760,0.34057578865958565
983790,0.34023287899261595
983820,0.3399013347608623
983850,0.33958008826075814
983880,0.33926814738394334
983910,0.3389646193056209
983940,0.3386687450438833
983970,0.3383798892687083
984000,0.33809747694056425
984030,0.3378209339057031
984060,0.3375496785588679
984090,0.33728314178799157
984120,0.3370207866071341
984150,0.3367621170789679
984180,0.33650667881794794
984210,0.33625405596836017
984240,0.3360038677008065
984270,0.3357557652302293
984300,0.3355094293596049
984330,0.33526456833047213
984360,0.3350209158278078
984390,0.33477822907785026
984420,0.3345362870239698
984450,0.3342948885795557
984480,0.3340538509591263
984510,0.33381300808935793
984540,0.3335722091021018
984570,0.3333313169113205
984600,0.33309020687460156
984630,0.33284876390185236
984660,0.3326068841272949
984690,0.33236447744982256
984720,0.3321214664636084
984750,0.3318778551231137
984780,0.3316339301112134
984810,0.3313904710769992
984840,0.33114802596903564
984870,0.33090635929853107
984900,0.33066484262783513
984930,0.3304227366364586
984960,0.33017942415799395
984990,0.32993461664281004
985020,0.3296881130251208
985050,0.3294398850807613
985080,0.3291899633156524
985110,0.32893839298765853
985140,0.32868525233833606
985170,0.328430608379918
985200,0.32817451569894734
985230,0.32791703943193146
985260,0.32765824505074587
985290,0.32739819713834295
985320,0.3271369595432697
985350,0.3268745951228817
985380,0.3266111652076228
985410,0.326346729045679
985440,0.32608134339254014
985470,0.32581506224118056
985500,0.3255479366788367
985530,0.32528001482037366
985560,0.3250113418025658
985590,0.324741959813769
985620,0.32447190815647436
985650,0.3242012233309437
985680,0.3239299391399803
985710,0.32365809048523264
985740,0.3233857031283418
985770,0.3231128025455602
985800,0.3228394127471234
985830,0.3225655559571779
985860,0.32229125259868296
985890,0.32201652138026393
985920,0.32174137941528835
985950,0.3214658423473427
985980,0.321189924473785
986010,0.32091363886555235
986040,0.3206369974810335
986070,0.3203600112731682
986100,0.32008269028952385
986130,0.3198050437652237
986160,0.31952708020879145
986190,0.31924880748093093
986220,0.31897023286640575
986250,0.31869136313917185
986280,0.31841220462100256
986310,0.3181327632308466
986340,0.31785304453958946
986370,0.31757305380477663
986400,0.3172927960071922
986430,0.31701227192730774
986460,0.3167314803265594
986490,0.3164504210573466
986520,0.31616909182808306
986550,0.31588748791016596
986580,0.3156056021731218
986610,0.3153234252933612
986640,0.3150409461274588
986670,0.31475815216860203
986700,0.314475029991822
986730,0.31419156564724493
986760,0.3139077449403039
986790,0.31362355365712047
986820,0.3133389777277361
986850,0.31305400335802586
986880,0.3127686171448617
986910,0.3124828061810249
986940,0.31219655815064606
986970,0.3119098614133036
987000,0.3116227050748178
987030,0.3113350790437438
987060,0.31104697407362014
987090,0.3107583817922163
987120,0.31046929471915313
987150,0.31017970627379987
987180,0.3098896107749482
987210,0.30959900343371993
987240,0.3093078803409995
987270,0.309016238450425
987300,0.30872407555780546
987330,0.308431390277802
987360,0.30813818201851273
987390,0.3078444509546401
987420,0.3075501979996648
987450,0.30725542477760653
987480,0.30696013359469065
987510,0.3066643274112405
987540,0.30636800981415835
987570,0.3060711849900987
987600,0.3057738576996038
987630,0.3054760332522396
987660,0.3051777174829523
987690,0.3048789167295677
987720,0.3045796378115849
987750,0.304279888010232
987780,0.3039796750498977
987810,0.3036790070804428
987840,0.3033778926606752
987870,0.3030763407430614
987900,0.30277436065960794
987930,0.3024719621086172
987960,0.3021691551422264
987990,0.3018659501546918
988020,0.30156235787147967
988050,0.301258389339109
988080,0.30095405591603264
988110,0.3006493692663445
988140,0.3003443413576955
988170,0.3000389864705253
988200,0.2997333190554064
988230,0.29942735243532337
988260,0.2991210999172886
988290,0.29881457472072576
988320,0.29850778988073307
988350,0.29820075812625024
988380,0.2978934917154788
988410,0.2975860022597913
988440,0.29727830057679694
988470,0.29697039659899716
988500,0.2966622993439194
988530,0.29635401693624824
988560,0.29604555666597787
988590,0.2957369250674553
988620,0.29542812800842105
988650,0.2951191707829479
988680,0.29481005820556416
988710,0.29450079470558105
988740,0.2941913844212303
988770,0.2938818312930556
988800,0.29357213915559616
988830,0.2932623118262956
988860,0.2929523531904769
988890,0.29264226728130943
988920,0.2923320583539289
988950,0.29202173095312256
988980,0.2917112899741388
989010,0.29140074071643046
989040,0.29109008893026206
989070,0.2907793408562428
989100,0.290468503257901
989130,0.2901575834476099
989160,0.28984658930610996
989190,0.28953552929602405
989220,0.28922441246981684
989250,0.28891324847256283
989280,0.288602047540121
989310,0.2882908204931364
989340,0.2879795787274146
989370,0.2876683342011769
989400,0.28735709941971666
989430,0.2870458874179117
989460,0.2867347117411661
989490,0.28642358642510407
989520,0.28611252597457315
989550,0.2858015453422476
989580,0.28549065990728933
989610,0.28517988545432055
989640,0.2848692381530323
989670,0.28455873453863667
989700,0.2842483914934598
989730,0.28393822622970616
989760,0.2836282562736268
989790,0.28331849945113974
989820,0.28300897387487345
989850,0.28269969793279004
989880,0.2823906902781684
989910,0.28208196982270767
989940,0.28177355572455465
989970,0.28146546738641126
990000,0.28115772444878256
990030,0.2808503442655169
990060,0.2805433425975828
990090,0.280236735003491
990120,0.27993053480989616
990150,0.2796247528194149
990180,0.2793193972373715
990210,0.2790144737301877
990240,0.27870998559349375
990270,0.2784059339803761
990300,0.27810231814109426
990330,0.2777991356454692
990360,0.27749638258106735
990390,0.2771940537341539
990420,0.276892142763899
990450,0.276590642376968
990480,0.2762895445022434
990510,0.27598884046396044
990540,0.27568852114819864
990570,0.2753885771576985
990600,0.27508899895153993
990630,0.27478977696806584
990660,0.27449090173119706
990690,0.2741923639414756
990720,0.27389415455388844
990750,0.2735962648444119
990780,0.2732986864673193
990810,0.2730014115045101
990840,0.2727044325078291
990870,0.2724077425350716
990900,0.2721113351798825
990930,0.2718152045959777
990960,0.2715193455160292
990990,0.27122375326543485
991020,0.2709284237716411
991050,0.2706333535692553
991080,0.27033853980145045
991110,0.2700439802179513
991140,0.26974967316991405
991170,0.2694556176018326
991200,0.26916181304062115
991230,0.2688682595819866
991260,0.2685749578740491
991290,0.2682819090982854
991320,0.26798911494781485
991350,0.26769657760295085
991380,0.2674042997041013
991410,0.2671122843220191
991440,0.2668205349254262
991470,0.2665290553461144
991500,0.26623784974158676
991530,0.2659469225554772
991560,0.2656562784758018
991590,0.2653659223914193
991620,0.26507585934689326
991650,0.2647860944961785
991680,0.2644966330554878
991710,0.2642074802323105
991740,0.26391863997378756
991770,0.263630116510481
991800,0.2633419145443822
991830,0.263054038657475
991860,0.2627664934113791
991890,0.26247928343732957
991920,0.26219241351667183
991950,0.2619058886698039
991980,0.26161971424300273
992010,0.261333895974873
992040,0.26104844003110084
992070,0.26076335300712805
992100,0.26047864190626596
992130,0.2601943141033984
992160,0.2599103773030664
992190,0.2596268394975343
992220,0.2593437089274295
992250,0.2590609940452296
992280,0.25877870348120685
992310,0.25849684601092154
992340,0.25821543052380386
992370,0.2579344659926639
992400,0.25765396144417346
992430,0.2573739259305057
992460,0.25709436850239703
992490,0.25681529818378535
992520,0.2565367239481511
992550,0.25625865469665476
992580,0.25598109923802853
992610,0.2557040662702832
992640,0.25542756436414565
992670,0.2551516019482446
992700,0.25487618729587985
992730,0.25460132851349787
992760,0.25432703353062197
992790,0.2540533100912945
992820,0.25378016574695245
992850,0.25350760785060045
992880,0.2532356435523936
992910,0.25296427979607766
992940,0.25269352331668143
992970,0.25242338063925684
993000,0.25215385807857454
993030,0.2518849617397081
993060,0.2516166975194183
993090,0.2513490711082583
993120,0.2510820879933957
993150,0.25081575346203333
993180,0.2505500726054361
993210,0.2502850503234956
993240,0.2500206913297962
993270,0.24975700015716523
993300,0.249493981163658
993330,0.24923163853892452
993360,0.24896997631101153
993390,0.24870899835349558
993420,0.2484487083930451
993450,0.24818911001728566
993480,0.2479302066837334
993510,0.2476720017303411
993540,0.24741449838457255
993570,0.24715769977229052
993600,0.24690160892580426
993630,0.24741312241958205
993660,0.2479879272373633
993690,0.2486115502743231
993720,0.2492708771579267
993750,0.2499537851850927
993780,0.25064960518288243
993810,0.2513489559864274
993840,0.2520435975030059
993870,0.2527265305566068
993900,0.25339177380613886
993930,0.2540342956247033
993960,0.25464989713441466
993990,0.25523532818773564
994020,0.25578799213804404
994050,0.25630593104750227
994080,0.25678775278728483
994110,0.2572325467201326
994140,0.2576398388194064
994170,0.2580095180438784
994200,0.2583418131960261
994230,0.25863720968272236
994260,0.2588964710883393
994290,0.2591205373388656
994320,0.25931049539703466
994350,0.25946758294703487
994380,0.25959315464958227
994410,0.25968865163626453
994440,0.2597555765682958
994470,0.2597954729681746
994500,0.25980990744473437
994530,0.25980045408193897
994560,0.259768680705045
