time,hvac_reaAhu_TCooCoiRet_y
953550,285.7464282396388
953580,285.7464282396388
953610,285.7464282396388
953640,285.7464282396388
953670,285.7464282396388
953700,285.7464282396388
953730,285.7464282396388
953760,285.7464282396388
953790,285.7464282396388
953820,285.7464282396388
953850,285.7464282396388
953880,285.7464282396388
953910,285.7464282396388
953940,285.7464282396388
953970,285.7464282396388
954000,285.7464282396388
954030,285.7464282396388
954060,285.7464282396388
954090,285.7464282396388
954120,285.7464282396388
954150,285.7464282396388
954180,285.7464282396388
954210,285.7464282396388
954240,285.7464282396388
954270,285.7464282396388
954300,285.7464282396388
954330,285.7464282396388
954360,285.7464282396388
954390,285.7464282396388
954420,285.7464282396388
954450,285.7464282396388
954480,285.7464282396388
954510,285.7464282396388
954540,285.7464282396388
954570,285.7464282396388
954600,285.7464282396388
954630,285.7464282396388
954660,285.7464282396388
954690,285.7464282396388
954720,285.7464282396388
954750,285.7464282396388
954780,285.7464282396388
954810,285.7464282396388
954840,285.7464282396388
954870,285.7464282396388
954900,285.7464282396388
954930,285.7464282396388
954960,285.7464282396388
954990,285.7464282396388
955020,285.7464282396388
955050,285.7464282396388
955080,285.7464282396388
955110,285.7464282396388
955140,285.7464282396388
955170,285.7464282396388
955200,285.7464282396388
955230,285.7464282396388
955260,285.7464282396388
955290,285.7464282396388
955320,285.7464282396388
955350,285.7464282396388
955380,285.7464282396388
955410,285.7464282396388
955440,285.7464282396388
955470,285.7464282396388
955500,285.7464282396388
955530,285.7464282396388
955560,285.7464282396388
955590,285.7464282396388
955620,285.7464282396388
955650,285.7464282396388
955680,285.7464282396388
955710,285.7464282396388
955740,285.7464282396388
955770,285.7464282396388
955800,285.7464282396388
955830,285.7464282396388
955860,285.7464282396388
955890,285.7464282396388
955920,285.7464282396388
955950,285.7464282396388
955980,285.7464282396388
956010,285.7464282396388
956040,285.7464282396388
956070,285.7464282396388
956100,285.7464282396388
956130,285.7464282396388
956160,285.7464282396388
956190,285.7464282396388
956220,285.7464282396388
956250,285.7464282396388
956280,285.7464282396388
956310,285.7464282396388
956340,285.7464282396388
956370,285.7464282396388
956400,285.7464282396388
956430,285.7464282396388
956460,285.7464282396388
956490,285.7464282396388
956520,285.7464282396388
956550,285.7464282396388
956580,285.7464282396388
956610,285.7464282396388
956640,285.7464282396388
956670,285.7464282396388
956700,285.7464282396388
956730,285.7464282396388
956760,285.7464282396388
956790,285.7464282396388
956820,285.7464282396388
956850,285.7464282396388
956880,285.7464282396388
956910,285.7464282396388
956940,285.7464282396388
956970,285.7464282396388
957000,285.7464282396388
957030,285.7464282396388
957060,285.7464282396388
957090,285.7464282396388
957120,285.7464282396388
957150,285.7464282396388
957180,285.7464282396388
957210,285.7464282396388
957240,285.7464282396388
957270,285.7464282396388
957300,285.7464282396388
957330,285.7464282396388
957360,285.7464282396388
957390,285.7464282396388
957420,285.7464282396388
957450,285.7464282396388
957480,285.7464282396388
957510,285.7464282396388
957540,285.7464282396388
957570,285.7464282396388
957600,285.7464282396388
957630,285.7464282396388
957660,285.7464282396388
957690,285.7464282396388
957720,285.7464282396388
957750,285.7464282396388
957780,285.7464282396388
957810,285.7464282396388
957840,285.7464282396388
957870,285.7464282396388
957900,285.7464282396388
957930,285.7464282396388
957960,285.7464282396388
957990,285.7464282396388
958020,285.7464282396388
958050,285.7464282396388
958080,285.7464282396388
958110,285.7464282396388
958140,285.7464282396388
958170,285.7464282396388
958200,285.7464282396388
958230,285.7464282396388
958260,285.7464282396388
958290,285.7464282396388
958320,285.7464282396388
958350,285.7464282396388
958380,285.7464282396388
958410,285.7464282396388
958440,285.7464282396388
958470,285.7464282396388
958500,285.7464282396388
958530,285.7464282396388
958560,285.7464282396388
958590,285.7464282396388
958620,285.7464282396388
958650,285.7464282396388
958680,285.7464282396388
958710,285.7464282396388
958740,285.7464282396388
958770,285.7464282396388
958800,285.7464282396388
958830,285.7464282396388
958860,285.7464282396388
958890,285.7464282396388
958920,285.7464282396388
958950,285.7464282396388
958980,285.7464282396388
959010,285.7464282396388
959040,285.7464282396388
959070,285.7464282396388
959100,285.7464282396388
959130,285.7464282396388
959160,285.7464282396388
959190,285.7464282396388
959220,285.7464282396388
959250,285.7464282396388
959280,285.7464282396388
959310,285.7464282396388
959340,285.7464282396388
959370,285.7464282396388
959400,285.7464282396388
959430,285.7464282396388
959460,285.7464282396388
959490,285.7464282396388
959520,285.7464282396388
959550,285.7464282396388
959580,285.7464282396388
959610,285.7464282396388
959640,285.7464282396388
959670,285.7464282396388
959700,285.7464282396388
959730,285.7464282396388
959760,285.7464282396388
959790,285.7464282396388
959820,285.7464282396388
959850,285.7464282396388
959880,285.7464282396388
959910,285.7464282396388
959940,285.7464282396388
959970,285.7464282396388
960000,285.7464282396388
960030,285.7464282396388
960060,285.7464282396388
960090,285.7464282396388
960120,285.7464282396388
960150,285.7464282396388
960180,285.7464282396388
960210,285.7464282396388
960240,285.7464282396388
960270,285.7464282396388
960300,285.7464282396388
960330,285.7464282396388
960360,285.7464282396388
960390,285.7464282396388
960420,285.7464282396388
960450,285.7464282396388
960480,285.7464282396388
960510,285.7464282396388
960540,285.7464282396388
960570,285.7464282396388
960600,285.7464282396388
960630,285.7464282396388
960660,285.7464282396388
960690,285.7464282396388
960720,285.7464282396388
960750,285.7464282396388
960780,285.7464282396388
960810,285.7464282396388
960840,285.7464282396388
960870,285.7464282396388
960900,285.7464282396388
960930,285.7464282396388
960960,285.7464282396388
960990,285.7464282396388
961020,285.7464282396388
961050,285.7464282396388
961080,285.7464282396388
961110,285.7464282396388
961140,285.7464282396388
961170,285.7464282396388
961200,285.7464282396388
961230,285.7464282396388
961260,285.7464282396388
961290,285.7464282396388
961320,285.7464282396388
961350,285.7464282396388
961380,285.7464282396388
961410,285.7464282396388
961440,285.7464282396388
961470,285.7464282396388
961500,285.7464282396388
961530,285.7464282396388
961560,285.7464282396388
961590,285.7464282396388
961620,285.7464282396388
961650,285.7464282396388
961680,285.7464282396388
961710,285.7464282396388
961740,285.7464282396388
961770,285.7464282396388
961800,285.7464282396388
961830,285.7464282396388
961860,285.7464282396388
961890,285.7464282396388
961920,285.7464282396388
961950,285.7464282396388
961980,285.7464282396388
962010,285.7464282396388
962040,285.7464282396388
962070,285.7464282396388
962100,285.7464282396388
962130,285.7464282396388
962160,285.7464282396388
962190,285.7464282396388
962220,285.7464282396388
962250,285.7464282396388
962280,285.7464282396388
962310,285.7464282396388
962340,285.7464282396388
962370,285.7464282396388
962400,285.7464282396388
962430,285.7464282396388
962460,285.7464282396388
962490,285.7464282396388
962520,285.7464282396388
962550,285.7464282396388
962580,285.7464282396388
962610,285.7464282396388
962640,285.7464282396388
962670,285.7464282396388
962700,285.7464282396388
962730,285.7464282396388
962760,285.7464282396388
962790,285.7464282396388
962820,285.7464282396388
962850,285.7464282396388
962880,285.7464282396388
962910,285.7464282396388
962940,285.7464282396388
962970,285.7464282396388
963000,285.7464282396388
963030,285.7464282396388
963060,285.7464282396388
963090,285.7464282396388
963120,285.7464282396388
963150,285.7464282396388
963180,285.7464282396388
963210,285.7464282396388
963240,285.7464282396388
963270,285.7464282396388
963300,285.7464282396388
963330,285.7464282396388
963360,285.7464282396388
963390,285.7464282396388
963420,285.7464282396388
963450,285.7464282396388
963480,285.7464282396388
963510,285.7464282396388
963540,285.7464282396388
963570,285.7464282396388
963600,285.7464282396388
963630,285.7464282396388
963660,285.7464282396388
963690,285.7464282396388
963720,285.7464282396388
963750,285.7464282396388
963780,285.7464282396388
963810,285.7464282396388
963840,285.7464282396388
963870,285.7464282396388
963900,285.7464282396388
963930,285.7464282396388
963960,285.7464282396388
963990,285.7464282396388
964020,285.7464282396388
964050,285.7464282396388
964080,285.7464282396388
964110,285.7464282396388
964140,285.7464282396388
964170,285.7464282396388
964200,285.7464282396388
964230,285.7464282396388
964260,285.7464282396388
964290,285.7464282396388
964320,285.7464282396388
964350,285.7464282396388
964380,285.7464282396388
964410,285.7464282396388
964440,285.7464282396388
964470,285.7464282396388
964500,285.7464282396388
964530,285.7464282396388
964560,285.7464282396388
964590,285.7464282396388
964620,285.7464282396388
964650,285.7464282396388
964680,285.7464282396388
964710,285.7464282396388
964740,285.7464282396388
964770,285.7464282396388
964800,285.7464282396388
964830,285.7464282396388
964860,285.7464282396388
964890,285.7464282396388
964920,285.7464282396388
964950,285.7464282396388
964980,285.7464282396388
965010,285.7464282396388
965040,285.7464282396388
965070,285.7464282396388
965100,285.7464282396388
965130,285.7464282396388
965160,285.7464282396388
965190,285.7464282396388
965220,285.7464282396388
965250,285.7464282396388
965280,285.7464282396388
965310,285.7464282396388
965340,285.7464282396388
965370,285.7464282396388
965400,285.7464282396388
965430,285.7464282396388
965460,285.7464282396388
965490,285.7464282396388
965520,285.7464282396388
965550,285.7464282396388
965580,285.7464282396388
965610,285.7464282396388
965640,285.7464282396388
965670,285.7464282396388
965700,285.7464282396388
965730,285.7464282396388
965760,285.7464282396388
965790,285.7464282396388
965820,285.7464282396388
965850,285.7464282396388
965880,285.7464282396388
965910,285.7464282396388
965940,285.7464282396388
965970,285.7464282396388
966000,285.7464282396388
966030,285.7464282396388
966060,285.7464282396388
966090,285.7464282396388
966120,285.7464282396388
966150,285.7464282396388
966180,285.7464282396388
966210,285.7464282396388
966240,285.7464282396388
966270,285.7464282396388
966300,285.7464282396388
966330,285.7464282396388
966360,285.7464282396388
966390,285.7464282396388
966420,285.7464282396388
966450,285.7464282396388
966480,285.7464282396388
966510,285.7464282396388
966540,285.7464282396388
966570,285.7464282396388
966600,285.7464282396388
966630,285.7464282396388
966660,285.7464282396388
966690,285.7464282396388
966720,285.7464282396388
966750,285.7464282396388
966780,285.7464282396388
966810,285.7464282396388
966840,285.7464282396388
966870,285.7464282396388
966900,285.7464282396388
966930,285.7464282396388
966960,285.7464282396388
966990,285.7464282396388
967020,285.7464282396388
967050,285.7464282396388
967080,285.7464282396388
967110,285.7464282396388
967140,285.7464282396388
967170,285.7464282396388
967200,285.7464282396388
967230,285.7464282396388
967260,285.7464282396388
967290,285.7464282396388
967320,285.7464282396388
967350,285.7464282396388
967380,285.7464282396388
967410,285.7464282396388
967440,285.7464282396388
967470,285.7464282396388
967500,285.7464282396388
967530,285.7464282396388
967560,285.7464282396388
967590,285.7464282396388
967620,285.7464282396388
967650,285.7464282396388
967680,285.7464282396388
967710,285.7464282396388
967740,285.7464282396388
967770,285.7464282396388
967800,285.7464282396388
967830,285.7464282396388
967860,285.7464282396388
967890,285.7464282396388
967920,285.7464282396388
967950,285.7464282396388
967980,285.7464282396388
968010,285.7464282396388
968040,285.7464282396388
968070,285.7464282396388
968100,285.7464282396388
968130,285.7464282396388
968160,285.7464282396388
968190,285.7464282396388
968220,285.7464282396388
968250,285.7464282396388
968280,285.7464282396388
968310,285.7464282396388
968340,285.7464282396388
968370,285.7464282396388
968400,285.7464282396388
968430,285.7464282396388
968460,285.7464282396388
968490,285.7464282396388
968520,285.7464282396388
968550,285.7464282396388
968580,285.7464282396388
968610,285.7464282396388
968640,285.7464282396388
968670,285.7464282396388
968700,285.7464282396388
968730,285.7464282396388
968760,285.7464282396388
968790,285.7464282396388
968820,285.7464282396388
968850,285.7464282396388
968880,285.7464282396388
968910,285.7464282396388
968940,285.7464282396388
968970,285.7464282396388
969000,285.7464282396388
969030,285.7464282396388
969060,285.7464282396388
969090,285.7464282396388
969120,285.7464282396388
969150,285.7464282396388
969180,285.7464282396388
969210,285.7464282396388
969240,285.7464282396388
969270,285.7464282396388
969300,285.7464282396388
969330,285.7464282396388
969360,285.7464282396388
969390,285.7464282396388
969420,285.7464282396388
969450,285.7464282396388
969480,285.7464282396388
969510,285.7464282396388
969540,285.7464282396388
969570,285.7464282396388
969600,285.7464282396388
969630,285.7464282396388
969660,285.7464282396388
969690,285.7464282396388
969720,285.7464282396388
969750,285.7464282396388
969780,285.7464282396388
969810,285.7464282396388
969840,285.7464282396388
969870,285.7464282396388
969900,285.7464282396388
969930,285.7464282396388
969960,285.7464282396388
969990,285.7464282396388
970020,285.7464282396388
970050,285.7464282396388
970080,285.7464282396388
970110,285.7464282396388
970140,285.7464282396388
970170,285.7464282396388
970200,285.7464282396388
970230,285.7464282396388
970260,285.7464282396388
970290,285.7464282396388
970320,285.7464282396388
970350,285.7464282396388
970380,285.7464282396388
970410,285.7464282396388
970440,285.7464282396388
970470,285.7464282396388
970500,285.7464282396388
970530,285.7464282396388
970560,285.7464282396388
970590,285.7464282396388
970620,285.7464282396388
970650,285.7464282396388
970680,285.7464282396388
970710,285.7464282396388
970740,285.7464282396388
970770,285.7464282396388
970800,285.7464282396388
970830,285.7464282396388
970860,285.7464282396388
970890,285.7464282396388
970920,285.7464282396388
970950,285.7464282396388
970980,285.7464282396388
971010,285.7464282396388
971040,285.7464282396388
971070,285.7464282396388
971100,285.7464282396388
971130,285.7464282396388
971160,285.7464282396388
971190,285.7464282396388
971220,285.7464282396388
971250,285.7464282396388
971280,285.7464282396388
971310,285.7464282396388
971340,285.7464282396388
971370,285.7464282396388
971400,285.7464282396388
971430,285.7464282396388
971460,285.7464282396388
971490,285.7464282396388
971520,285.7464282396388
971550,285.7464282396388
971580,285.7464282396388
971610,285.7464282396388
971640,285.7464282396388
971670,285.7464282396388
971700,285.7464282396388
971730,285.7464282396388
971760,285.7464282396388
971790,285.7464282396388
971820,285.7464282396388
971850,285.7464282396388
971880,285.7464282396388
971910,285.7464282396388
971940,285.7464282396388
971970,285.7464282396388
972000,285.7464282396388
972030,285.7464282396388
972060,285.7464282396388
972090,285.7464282396388
972120,285.7464282396388
972150,285.7464282396388
972180,285.7464282396388
972210,285.7464282396388
972240,285.7464282396388
972270,285.7464282396388
972300,285.7464282396388
972330,285.7464282396388
972360,285.7464282396388
972390,285.7464282396388
972420,285.7464282396388
972450,285.7464282396388
972480,285.7464282396388
972510,285.7464282396388
972540,285.7464282396388
972570,285.7464282396388
972600,285.7464282396388
972630,285.7464282396388
972660,285.7464282396388
972690,285.7464282396388
972720,285.7464282396388
972750,285.7464282396388
972780,285.7464282396388
972810,285.7464282396388
972840,285.7464282396388
972870,285.7464282396388
972900,285.7464282396388
972930,285.7464282396388
972960,285.7464282396388
972990,285.7464282396388
973020,285.7464282396388
973050,285.7464282396388
973080,285.7464282396388
973110,285.7464282396388
973140,285.7464282396388
973170,285.7464282396388
973200,285.7464282396388
973230,285.7464282396388
973260,285.7464282396388
973290,285.7464282396388
973320,285.7464282396388
973350,285.7464282396388
973380,285.7464282396388
973410,285.7464282396388
973440,285.7464282396388
973470,285.7464282396388
973500,285.7464282396388
973530,285.7464282396388
973560,285.7464282396388
973590,285.7464282396388
973620,285.7464282396388
973650,285.7464282396388
973680,285.7464282396388
973710,285.7464282396388
973740,285.7464282396388
973770,285.7464282396388
973800,285.7464282396388
973830,285.7464282396388
973860,285.7464282396388
973890,285.7464282396388
973920,285.7464282396388
973950,285.7464282396388
973980,285.7464282396388
974010,285.7464282396388
974040,285.7464282396388
974070,285.7464282396388
974100,285.7464282396388
974130,285.7464282396388
974160,285.7464282396388
974190,285.7464282396388
974220,285.7464282396388
974250,285.7464282396388
974280,285.7464282396388
974310,285.7464282396388
974340,285.7464282396388
974370,285.7464282396388
974400,285.7464282396388
974430,285.7464282396388
974460,285.7464282396388
974490,285.7464282396388
974520,285.7464282396388
974550,285.7464282396388
974580,285.7464282396388
974610,285.7464282396388
974640,285.7464282396388
974670,285.7464282396388
974700,285.7464282396388
974730,285.7464282396388
974760,285.7464282396388
974790,285.7464282396388
974820,285.7464282396388
974850,285.7464282396388
974880,285.7464282396388
974910,285.7464282396388
974940,285.7464282396388
974970,285.7464282396388
975000,285.7464282396388
975030,285.7464282396388
975060,285.7464282396388
975090,285.7464282396388
975120,285.7464282396388
975150,285.7464282396388
975180,285.7464282396388
975210,285.7464282396388
975240,285.7464282396388
975270,285.7464282396388
975300,285.7464282396388
975330,285.7464282396388
975360,285.7464282396388
975390,285.7464282396388
975420,285.7464282396388
975450,285.7464282396388
975480,285.7464282396388
975510,285.7464282396388
975540,285.7464282396388
975570,285.7464282396388
975600,285.7464282396388
975630,285.7464282396388
975660,285.7464282396388
975690,285.7464282396388
975720,285.7464282396388
975750,285.7464282396388
975780,285.7464282396388
975810,285.7464282396388
975840,285.7464282396388
975870,285.7464282396388
975900,285.7464282396388
975930,285.7464282396388
975960,285.7464282396388
975990,285.7464282396388
976020,285.7464282396388
976050,285.7464282396388
976080,285.7464282396388
976110,285.7464282396388
976140,285.7464282396388
976170,285.7464282396388
976200,285.7464282396388
976230,288.31646129990753
976260,287.90879041370556
976290,287.3161443559287
976320,286.81836962294796
976350,286.50182859884546
976380,286.3043849840217
976410,286.17674120323966
976440,286.0902479074477
976470,286.02907256894633
976500,285.9842594807589
976530,285.9505438476199
976560,285.92465854622463
976590,285.904461902232
976620,285.88849358532286
976650,285.8757102962605
976680,285.86534927910895
976710,285.8568418350633
976740,285.8497546730359
976770,285.84376453233335
976800,285.83861781282656
976830,285.8647346343828
976860,286.0123604893674
976890,286.14677445695935
976920,286.22745941402565
976950,286.27051723794517
976980,286.29208384224984
977010,286.3021022646889
977040,286.3060520581445
977070,286.3067846110155
977100,286.30559706794435
977130,286.3032410417368
977160,286.30016379693353
977190,286.2966270932942
977220,286.29278761730427
977250,286.28874794109004
977280,286.28457331978865
977310,286.2803171055835
977340,286.27603083370497
977370,286.2717436034002
977400,286.26748002152897
977430,286.2597324461781
977460,286.2373661359302
977490,286.2162178097823
977520,286.2017630791391
977550,286.1920493337807
977580,286.1850461168349
977610,286.1794882546113
977640,286.1747407081642
977670,286.1704050723065
977700,286.16626968815484
977730,286.1622723401495
977760,286.158394642712
977790,286.1546111052479
977820,286.1508951531115
977850,286.14723144980746
977880,286.14361487644953
977910,286.1400441848619
977940,286.1365178662886
977970,286.1330332142901
978000,286.1295872681846
978030,286.1269268568229
978060,286.1273844448173
978090,286.1275941497901
978120,286.12648409396934
978150,286.12441878551437
978180,286.12183470869616
978210,286.1190066306944
978240,286.1160556871687
978270,286.1130529207084
978300,286.11003827808787
978330,286.10703358706553
978360,286.1040480561558
978390,286.10108356881926
978420,286.0981396199735
978450,286.0952152691353
978480,286.0923095187003
978510,286.0894212720526
978540,286.08534643104514
978570,286.07716810025136
978600,286.0708765974519
978630,286.0656970628706
978660,286.0605314372059
978690,286.05032733079435
978720,286.04187660223886
978750,286.03428588404955
978780,286.0270102347887
978810,286.01987966198016
978840,286.01284575530053
978870,286.0058931521636
978900,285.9990162308543
978930,285.9922112347193
978960,285.9854748379131
978990,285.9788040657873
979020,285.97219633457644
979050,285.9656490973424
979080,285.9591599198892
979110,285.9527265009029
979140,285.946346680525
979170,285.94001844546455
979200,285.9337399363027
979230,285.92806291194563
979260,285.924655767527
979290,285.9214768540351
979320,285.9177316971863
979350,285.913740457462
979380,285.9098328793426
979410,285.9061982485539
979440,285.9029335149852
979470,285.900104218819
979500,285.8977408152739
979530,285.89586687915295
979560,285.8944986605359
979590,285.8936471096944
979620,285.8933202872119
979650,285.89352465614496
979680,285.8942655628977
979710,285.8955473794415
979740,285.89737356404595
979770,285.8997467202744
979800,285.90266866222305
979830,285.9062450026535
979860,285.91076169822384
979890,285.9158219003936
979920,285.9212432520044
979950,285.9270765416347
979980,285.933383615211
980010,285.9401934765759
980040,285.94752544085003
980070,285.9553888608321
980100,285.96378542087984
980130,285.97271294374656
980160,285.9821678709693
980190,285.99214620804935
980220,286.0026436797962
980250,286.0136557007144
980280,286.0251773800258
980310,286.0372035668207
980340,286.04972889947436
980370,286.0627478421519
980400,286.07625470790504
980430,286.0896429992434
980460,286.1010289651639
980490,286.11310538057063
980520,286.12673714866855
980550,286.1416149145947
980580,286.15737470243164
980610,286.1737839408737
980640,286.1907453982486
980670,286.20820137340195
980700,286.22610026944136
980730,286.24442024677927
980760,286.263156801335
980790,286.282287625891
980820,286.3018076994858
980850,286.3217190926848
980880,286.34200173542376
980910,286.36257508272007
980940,286.3822105262418
980970,286.3994480257766
981000,286.4145024666567
981030,286.426666739183
981060,286.4326244830656
981090,286.43828164640064
981120,286.44564938574075
981150,286.4543759941788
981180,286.46380631676806
981210,286.47357469337794
981240,286.4835110418803
981270,286.4935191819815
981300,286.5035316637418
981330,286.5135219130177
981360,286.52347600449514
981390,286.53338295700706
981420,286.5432337728981
981450,286.55302126604545
981480,286.5627391108721
981510,286.57238115915504
981540,286.5819412307279
981570,286.5914131375258
981600,286.60079071541554
981630,286.609416651873
981660,286.6152574688257
981690,286.62123627154574
981720,286.6282836681601
981750,286.6361050267882
981780,286.64423097453977
981810,286.6524930503976
981840,286.6607405390015
981870,286.6689130533954
981900,286.67695745590504
981930,286.68486372369944
981960,286.6926071728389
981990,286.7001854921555
982020,286.7075873871126
982050,286.7148035415888
982080,286.7218239999863
982110,286.72864540111544
982140,286.7352647794299
982170,286.7416749048708
982200,286.747867838262
982230,286.7532928802332
982260,286.7562956155459
982290,286.75917363905126
982320,286.7628682050968
982350,286.76704610740006
982380,286.77137710057593
982410,286.7756554894706
982440,286.7797702057549
982470,286.7836764531432
982500,286.7873314200061
982530,286.79071530851525
982560,286.7938180161325
982590,286.79662882584057
982620,286.7991394220372
982650,286.80134272886244
982680,286.8032322120958
982710,286.80480155610206
982740,286.80604453847974
982770,286.8069549757845
982800,286.8075267050125
982830,286.8075899443897
982860,286.80664431934804
982890,286.8057153298645
982920,286.8051317114503
982950,286.8048275329697
982980,286.8046651439991
983010,286.8045793923494
983040,286.80454294086695
983070,286.80452058832174
983100,286.8045121582166
983130,286.8045094094817
983160,286.80450827350955
983190,286.8045097218128
983220,286.80451121720614
983250,286.80451342729015
983280,286.80451582396944
983310,286.80451852538795
983340,286.8045213059045
983370,286.8045244348504
983400,286.80452753822476
983430,286.80455872808557
983460,286.804686520845
983490,286.8048196214396
983520,286.80413154464344
983550,286.79922079493133
983580,286.7966673945911
983610,286.79539211035046
983640,286.79474769672584
983670,286.7944232790468
983700,286.7942605441072
983730,286.79418075595015
983760,286.79414305429844
983790,286.7941271886797
983820,286.79412274151485
983850,286.7941242847832
983880,286.79412905145153
983910,286.79413559318084
983940,286.79414263888646
983970,286.794149513284
984000,286.7941559534584
984030,286.79423330029033
984060,286.79458721343053
984090,286.7949286580898
984120,286.79511809692576
984150,286.7952255494758
984180,286.79528539605207
984210,286.7953164156462
984240,286.7953353481205
984270,286.79534534089396
984300,286.7953521440138
984330,286.7953570818149
984360,286.7953596684453
984390,286.79536272119987
984420,286.79536513111015
984450,286.7953670606865
984480,286.7953688349544
984510,286.7953705743229
984540,286.79537216502627
984570,286.79537357817316
984600,286.795374902178
984630,286.79536459992727
984660,286.7953199144195
984690,286.7952709034987
984720,286.7952397736377
984750,286.7952256051454
984780,286.7952195965936
984810,286.79521614587327
984840,286.7952146199171
984870,286.7952141240694
984900,286.7952142108663
984930,286.7952145317706
984960,286.7952149189832
984990,286.79521529863877
985020,286.7952156427049
985050,286.7952159413735
985080,286.7952161909616
985110,286.7952163904706
985140,286.7952165397486
985170,286.7952166390709
985200,286.7952166888822
985230,286.7952185115207
985260,286.7952242182938
985290,286.7952302929155
985320,286.7952346873276
985350,286.7952370665754
985380,286.7952379961899
985410,286.7952381335606
985440,286.79523791077446
985470,286.7952375391056
985500,286.79523710025495
985530,286.79523661837607
985560,286.7952360973995
985590,286.7952355360582
985620,286.7952349326541
985650,286.7952342860668
985680,286.795233595702
985710,286.79523286128165
985740,286.79523208269006
985770,286.7952312598875
985800,286.7952303928646
985830,286.7952292425447
985860,286.79522757007294
985890,286.795225797223
985920,286.79522418440564
985950,286.79522280323806
985980,286.7952215378487
986010,286.7952203062514
986040,286.79521906419853
986070,286.7952177912477
986100,286.79521647872326
986130,286.7952151231053
986160,286.7952137230156
986190,286.79521227793316
986220,286.79521078765674
986250,286.79520925208755
986280,286.7952076711476
986310,286.79520604475374
986340,286.7952043728129
986370,286.7952026552244
986400,286.7952008918829
986430,286.79519927876015
986460,286.79519795258335
986490,286.7951965881058
986520,286.7951949796276
986550,286.79519308574976
986580,286.7951909587237
986610,286.79518866508823
986640,286.79518625084677
986670,286.79518373989134
986700,286.7951811426455
986730,286.79517846338945
986760,286.7951757041627
986790,286.7951728663663
986820,286.79516995128466
986850,286.79516696020636
986880,286.7951638944268
986910,286.7951607552289
986940,286.7951575438682
986970,286.79515426156337
987000,286.7951509094915
987030,286.7951478081303
987060,286.7951452220211
987090,286.7951426854663
987120,286.7951398199547
987150,286.79513652700626
987180,286.79513295217885
987210,286.7951292136068
987240,286.79512536911847
987270,286.7951214445624
987300,286.79511745168344
987330,286.79511339590806
987360,286.7951092796871
987390,286.795105104114
987420,286.79510086970583
987450,286.79509657673265
987480,286.79509222533426
987510,286.7950878155532
987540,286.7950833473374
987570,286.79507882053133
987600,286.7950742348633
987630,286.7950701013461
987660,286.7950668297595
987690,286.7950636792813
987720,286.79506004937184
987750,286.7950557803951
987780,286.7950511069007
987810,286.7950462065224
987840,286.7950411671137
987870,286.7950360261715
987900,286.79503079760764
987930,286.79502548422585
987960,286.7950200832132
987990,286.7950145886688
988020,286.7950089926752
988050,286.7950032855875
988080,286.79499745591556
988110,286.79499148997945
988140,286.7949853713982
988170,286.7949790819715
988200,286.7949725996312
988230,286.7949665882333
988260,286.7949616705403
988290,286.7949568097515
988320,286.7949507961851
988350,286.79494354183186
988380,286.7949353004926
988410,286.79492623162764
988440,286.7949162447268
988470,286.79490521920735
