time,hvac_reaZonCor_TSup_y
959580,285.5237265259864
959610,285.52372674928336
959640,285.52372689669545
959670,285.52372704900654
959700,285.523727308294
959730,285.5237274646795
959760,285.52372763556235
959790,285.5237279664981
959820,285.523728142351
959850,285.5237283223865
959880,285.52372866565685
959910,285.52372884008463
959940,285.5237290069559
959970,285.52372930222566
960000,285.5237298144308
960030,285.52373003665775
960060,285.5237301885718
960090,285.52373037793103
960120,285.52373063992286
960150,285.5237309568103
960180,285.52373127149866
960210,285.5237314992875
960240,285.5237315384121
960270,285.5237312798861
960300,285.52373061586303
960330,285.5237294468491
960360,285.52372908659896
960390,285.5237289859868
960420,285.5237289424085
960450,285.523728868382
960480,285.5237287166078
960510,285.5237284566424
960540,285.5237280678609
960570,285.52372795846264
960600,285.52372793706064
960630,285.52372793212174
960660,285.5237279143199
960690,285.52372787062535
960720,285.52372779524495
960750,285.5237276865645
960780,285.5237275455788
960810,285.5237273750548
960840,285.5237271790297
960870,285.5237269623605
960900,285.52372673048137
960930,285.52372648895175
960960,285.5237262434541
960990,285.52372599962456
961020,285.52372576304316
961050,285.52372553928865
961080,285.52372533391843
961110,285.52372515263704
961140,285.52372500133794
961170,285.5237248863592
961200,285.5237248145086
961230,285.52372480211676
961260,285.52372480945724
961290,285.5237248217138
961320,285.52372483402144
961350,285.5237261178534
961380,285.52372655291555
961410,285.5237267046179
961440,285.5237267614371
961470,285.5237267861691
961500,285.52372679969784
961530,285.52372680881996
961560,285.5237268156453
961590,285.523726820721
961620,285.5237268242268
961650,285.52372682656153
961680,285.52372682881696
961710,285.5237268330454
961740,285.52372684271796
961770,285.52372686335315
961800,285.5237269028378
961830,285.52372697184194
961860,285.52372708418267
961890,285.52372725641567
961920,285.5237275076017
961950,285.5237278578773
961980,285.5237279764982
962010,285.5237280275375
962040,285.523728081937
962070,285.5237281762178
962100,285.52372832695977
962130,285.52372852932615
962160,285.52372874796305
962190,285.5237289037057
962220,285.523728856978
962250,285.5237283883848
962280,285.5237282483788
962310,285.52372819633723
962340,285.5237280713072
962370,285.52372805255135
962400,285.5237280172032
962430,285.52372803320037
962460,285.52372799264344
962490,285.52372801178575
962520,285.5237279593248
962550,285.5237279792961
962580,285.52372792245814
962610,285.5237279455541
962640,285.52372789919974
962670,285.52372792993265
962700,285.5237279059188
962730,285.52372794768206
962760,285.52372795504425
962790,285.5237280102142
962820,285.5237280521114
962850,285.52372802684243
962880,285.5237280738833
962910,285.52372814334655
962940,285.5237282207326
962970,285.5237283027693
963000,285.523728376785
963030,285.523728450355
963060,285.52372853969496
963090,285.52372862484003
963120,285.5237286586869
963150,285.52372852778325
963180,285.52372853743253
963210,285.5237285239149
963240,285.52372831536405
963270,285.52372829590183
963300,285.5237282688625
963330,285.5237280638589
963360,285.5237280415731
963390,285.52372802250255
963420,285.523727868474
963450,285.52372749112413
963480,285.52372684675106
963510,285.52372592699703
963540,285.5237247486345
963570,285.52372334470726
963600,285.5237217568856
963630,285.52372002963097
963660,285.523718206073
963690,285.52371632502536
963720,285.5237144191264
963750,285.52371251407175
963780,285.52371062815007
963810,285.52370877261745
963840,285.52370695205383
963870,285.52370516511905
963900,285.523703405267
963930,285.52370166141355
963960,285.52369991879084
963990,285.52369815960253
964020,285.52369636366586
964050,285.52369450895276
964080,285.52369257200644
964110,285.5236905283511
964140,285.52368835283323
964170,285.5236860198314
964200,285.5236835034743
964230,285.5236807777996
964260,285.5236778167911
964290,285.5236745944779
964320,285.52367108504154
964350,285.52366726267076
964380,285.5236631016415
964410,285.52365857632054
964440,285.52365366104203
964470,285.5236520245005
964500,285.52365147985404
964530,285.52365129688076
964560,285.5236512314232
964590,285.52365120135113
964620,285.52365117879435
964650,285.5236511540919
964680,285.5236511239303
964710,285.5236510873511
964740,285.52365104443317
964770,285.52365099599933
964800,285.5236509432593
964830,285.5236509262441
964860,285.5236509212472
964890,285.523650920318
964920,285.5236450595704
964950,285.52364310688
964980,285.52364245703353
965010,285.5236422416052
965040,285.5236421711076
965070,285.52364214905003
965100,285.52364214334835
965130,285.52364214326684
965160,285.52364214522873
965190,285.5236421480762
965220,285.52364215139943
965250,285.5236421551599
965280,285.52364215934983
965310,285.52364216391186
965340,285.52364216897575
965370,285.5236421745408
965400,285.52364218067163
965430,285.5236421873854
965460,285.5236421947363
965490,285.5236422027838
965520,285.5236422115823
965550,285.5236422211853
965580,285.52364223168877
965610,285.5236422431988
965640,285.523642255789
965670,285.52364226945207
965700,285.5236422843112
965730,285.5236423004088
965760,285.52364231784236
965790,285.52364233674496
965820,285.5236423571752
965850,285.5236423792416
965880,285.52364240301574
965910,285.52364242860034
965940,285.52364245612273
965970,285.5236424856593
966000,285.5236425173063
966030,285.5236425512012
966060,285.5236425874597
966090,285.5236426261379
966120,285.52364266738863
966150,285.52364271132615
966180,285.5236427580515
966210,285.5236428076339
966240,285.52364286022544
966270,285.52364291594466
966300,285.5236429749047
966330,285.5236430372097
966360,285.52364310298475
966390,285.5236431723274
966420,285.5236432453517
966450,285.5236433221257
966480,285.5236434027603
966510,285.5236434873942
966540,285.5236435760516
966570,285.52364366886417
966600,285.5236437659446
966630,285.52364380429754
966660,285.52364382310316
966690,285.5236438354861
966720,285.52364384587634
966750,285.5236438558144
966780,285.5236438658476
966810,285.52364387625937
966840,285.5236438871385
966870,285.5236438985581
966900,285.523643910665
966930,285.52364392353576
966960,285.52364393725117
966990,285.52364395182434
967020,285.5236439673044
967050,285.5236439837841
967080,285.52364400137793
967110,285.5236440200613
967140,285.52364403984535
967170,285.52364406081455
967200,285.523644083001
967230,285.5236441064054
967260,285.5236441310649
967290,285.52364415703437
967320,285.52364418426777
967350,285.523644212802
967380,285.5236442425941
967410,285.52364427362824
967440,285.5236443058891
967470,285.5236443393711
967500,285.52364437403486
967530,285.52364440983234
967560,285.5236444467168
967590,285.5236444846779
967620,285.52364452364026
967650,285.5236445635177
967680,285.5236446043068
967710,285.5236446458482
967740,285.52364468810106
967770,285.5236447309681
967800,285.5236447744273
967830,285.5236448183036
967860,285.5236448625215
967890,285.5236449070211
967920,285.523644951679
967950,285.5236449963411
967980,285.52364504097034
968010,285.5236450854333
968040,285.5236451296218
968070,285.5236451734158
968100,285.5236452166855
968130,285.5236452593607
968160,285.5236453013345
968190,285.52364534249205
968220,285.52364538273895
968250,285.52364542198313
968280,285.52364546010904
968310,285.52364549706436
968340,285.52364553272406
968370,285.5236455670501
968400,285.52364559991344
968430,285.52364561093196
968460,285.5236456146138
968490,285.52364561583204
968520,285.523645616324
968550,285.5236456165516
968580,285.52364561663927
968610,285.52364561662324
968640,285.5236456164733
968670,285.5236456161917
968700,285.52364561573677
968730,285.52364561505385
968760,285.5236456140737
968790,285.52364561282417
968820,285.5236456112048
968850,285.523645609155
968880,285.52364560665177
968910,285.52364560360195
968940,285.5236455998848
968970,285.5236455955006
969000,285.5236455903707
969030,285.52364558435056
969060,285.52364557741197
969090,285.5236455694576
969120,285.5236455604185
969150,285.52364555018994
969180,285.523645538675
969210,285.5236455257532
969240,285.52364551136986
969270,285.5236454953823
969300,285.5236454777386
969330,285.5236454582907
969360,285.5236454369185
969390,285.52364541354694
969420,285.52364538804363
969450,285.5236453602986
969480,285.5236453301753
969510,285.5236452975896
969540,285.5236452623995
969570,285.5236452244155
969600,285.52364518359144
969630,285.5236451397534
969660,285.5236450928581
969690,285.5236450426993
969720,285.5236449892314
969750,285.52364493227935
969780,285.52364487174015
969810,285.5236448074761
969840,285.5236447393734
969870,285.52364466732155
969900,285.5236445911329
969930,285.52364451074067
969960,285.5236444259825
969990,285.5236443367438
970020,285.5236442429567
970050,285.5236441444279
970080,285.52364404110733
970110,285.5236439328694
970140,285.52364381957557
970170,285.5236437010917
970200,285.5236435773361
970230,285.52364358081957
970260,285.52364358419953
970290,285.4621271536729
970320,287.7291733852133
970350,289.998366869408
970380,291.6876362035054
970410,293.1070284537355
970440,294.3975722096944
970470,295.61017853119006
970500,296.75043319542715
970530,297.80368559949176
970560,298.75112544017884
970590,299.5800731653089
970620,300.28804820657535
970650,300.8826802412881
970680,301.3785117174203
970710,301.7778877368335
970740,301.6823575849263
970770,301.19591522590156
970800,300.64508083366087
970830,300.07149994025616
970860,299.48790555327014
970890,298.8890099217403
970920,298.28104700356647
970950,297.670993053684
970980,297.0669457402021
971010,296.4778341051866
971040,295.91054585014086
971070,295.3691849535001
971100,294.8555889145776
971130,294.36980790507454
971160,293.91091607991336
971190,293.4715901422094
971220,293.0501911326478
971250,292.64807791364376
971280,292.26736638731205
971310,291.9085379105108
971340,291.57017378440133
971370,291.25036821899675
971400,290.94702242896864
971430,290.65848522024925
971460,290.38323878711475
971490,290.12000882196014
971520,289.8681977919776
971550,289.6314509310455
971580,289.413812910017
971610,289.2068968046886
971640,288.9978125436443
971670,288.8048333892958
971700,288.62671932625835
971730,288.46613521659
971760,288.31553979085106
971790,288.1699963723615
971820,288.0315952325818
971850,287.902577097374
971880,287.7835784724508
971910,287.6742456217016
971940,287.5736943946959
971970,287.48091351474613
972000,287.39498527421455
972030,287.31515105087317
972060,287.24079852070554
972090,287.17143353782353
972120,287.1066467907758
972150,287.04609225069555
972180,286.98946447319366
972210,286.9364924115414
972240,286.8869269066897
972270,286.84053961317164
972300,286.79711871271456
972330,286.75646455746823
972360,286.7183918644255
972390,286.6827264470741
972420,286.6493053145083
972450,286.61798783936786
972480,286.5887144752427
972510,286.56156179239844
972540,286.5366997318394
972570,286.5143261246405
972600,286.49467837082204
972630,286.4779198647297
972660,286.4640213725027
972690,286.4527894277985
972720,286.44396963165434
972750,286.4373088737851
972780,286.43258955511425
972810,286.4296358761373
972840,286.42830102775577
972870,286.4284580687036
972900,286.42998789630843
972930,286.4327707087631
972960,286.4366866878366
972990,286.4416147572548
973020,286.44745112606864
973050,286.4540927202323
973080,286.4614343376012
973110,286.46935597548946
973140,286.4777219745792
973170,286.4863889841193
973200,286.49521561684526
973230,286.50407173856235
973260,286.76958980612227
973290,290.47453579858
973320,290.6270797642954
973350,290.7351772512474
973380,290.8244102909048
973410,290.9036356590869
973440,290.978343550005
973470,291.0514726323184
973500,291.1242742704716
973530,291.1971283713935
973560,291.26989799222
973590,291.34227035782186
973620,291.4139221282232
973650,291.48446828390104
973680,291.55359602759194
973710,291.6209896256281
973740,291.68636009827406
973770,291.7494408598365
973800,291.8099778447849
973830,291.8677691279838
973860,291.9226246989589
973890,291.9743780456261
973920,292.022897567892
973950,292.06808289589094
973980,292.1098663354113
974010,292.14820883187906
974040,292.18309978136557
974070,292.2145585319365
974100,292.2426248431923
974130,292.26736909532565
974160,292.2888731750558
974190,292.30724726039347
974220,292.3226104932964
974250,292.3350995521954
974280,292.3448613877935
974310,292.35205236419785
974340,292.3568361585358
974370,292.3593811006092
974400,292.35985912448047
974430,292.35844306743513
974460,292.355305963201
974490,292.3506187062125
974520,292.3445495256572
974550,292.3372621062413
974580,292.3289151851468
974610,292.31966116014354
974640,292.3096457699051
974670,292.29900717280566
974700,292.2878757011884
974730,292.27637335427454
974760,292.26461364704346
974790,292.2527016430186
974820,292.2407338367885
974850,292.2287979218725
974880,292.2169728018258
974910,292.2053289730683
974940,292.1939285568556
974970,292.18282587157705
975000,292.1720674635453
975030,292.1616928496247
975060,292.15173450033086
975090,292.1422187561812
975120,292.13316569740886
975150,292.12459021458574
975180,292.1165017729989
975210,292.1089055806903
975240,292.1018022502479
975270,292.09518903927767
975300,292.08905940262355
975330,292.0834042870941
975360,292.0782115752038
975390,292.07346741433514
975420,292.0691555587465
975450,292.0652587175537
975480,292.0617577898019
975510,292.05863318664285
975540,292.0558639921919
975570,292.05342937702557
975600,292.05130763934
975630,292.0494776188919
975660,292.0479174655148
975690,292.0466057489715
975720,292.04552073978687
975750,292.0446423619899
975780,292.04395067082373
975810,292.0434273789582
975840,292.0430543403708
975870,292.0428150398818
975900,292.04269307329713
975930,292.04267372073264
975960,292.0427423552158
975990,292.0428861084287
976020,292.04309216110977
976050,292.04334952085173
976080,292.043647157056
976110,292.0439759267247
976140,292.0443265159739
976170,292.04469156055643
976200,292.04506334814886
976230,292.0454361906138
976260,292.04580382979486
976290,292.04616213038236
976320,292.0465061182585
976350,292.04683307658996
976380,292.0471391304765
976410,292.0474228439153
976440,292.04768124877245
976470,292.04791405496445
976500,292.04811900702344
976530,292.048296830653
976560,292.0484457990304
976590,292.0485675352103
976620,292.0486606546295
976650,292.04872755983547
976680,292.04876707498056
976710,292.0487822418598
976740,292.04877198995763
976770,292.04873986486285
976800,292.0486848187683
976830,292.04861077758653
976860,292.0485166495763
976890,292.0484066320853
976920,292.0482795361721
976950,292.0481397347509
976980,292.0479859046073
977010,292.0478225128758
977040,292.047648078921
977070,292.0474670927726
977100,292.047277912987
977130,292.04708500069677
977160,292.0468865664043
977190,292.04668699671066
977220,292.04648436228507
977250,292.0462829275813
977280,292.04608062642234
977310,292.04588153482433
977340,292.0456834336169
977370,292.0454901905488
977400,292.045299415967
977430,292.04511474038526
977460,292.0449336693445
977490,292.04475962976306
977520,292.0445900893391
977550,292.0444282932129
977580,292.04427169713256
977610,292.04412336574705
977640,292.04398075519
977670,292.0438467470386
977700,292.04371880853967
977730,292.0435996375269
977760,292.04348672440045
977790,292.04338258532874
977820,292.0432847473397
977850,292.04319554934517
977880,292.0431125693439
977910,292.0430379750212
977940,292.0429694099232
977970,292.0429088774405
978000,292.0428541027673
978030,292.042806923019
978060,292.04276517809296
978090,292.04273052983774
978120,292.0427009331506
978150,292.0426779134518
978180,292.0426595380731
978210,292.0426471912272
978240,292.0426390729387
978270,292.042636426947
978300,292.0426375951854
978330,292.0426436859771
978360,292.0426531881433
978390,292.04266707923574
978420,292.04268399881073
978450,292.04270479674614
978480,292.04272826668097
978510,292.04275513232653
978540,292.04278434433616
978570,292.042816500406
978600,292.0428507106769
978630,292.0428874459325
978660,292.0429259777748
978690,292.0429666484183
978720,292.04300889239835
978750,292.04305292118505
978780,292.0430983329408
978810,292.0431452063516
978840,292.0431933079716
978870,292.0432425803309
978900,292.043292952534
978930,292.04334423119957
978960,292.04339651471105
978990,292.04344946477266
979020,292.04350333920934
979050,292.043557636686
979080,292.0436127604584
979110,292.0436680397838
979140,292.0437240276654
979170,292.04377989952866
979200,292.0438363827038
979230,292.04345628163725
979260,292.041862610615
979290,292.03900208981224
979320,292.03486314553993
979350,292.0293708599229
979380,292.0224702997136
979410,292.014122330264
979440,292.0042875944865
979470,291.9929352837142
979500,291.9800452163847
979530,291.9656099262448
979560,291.94963481161386
979590,291.93213738322794
979620,291.91314612467045
979650,291.89269916364225
979680,291.8708429158178
979710,291.84763081595594
979740,291.8231221060672
979770,291.7973806896006
979800,291.7704740620721
979830,291.7424723279873
979860,291.7134473866367
979890,291.6834721220245
979920,291.6526196114342
979950,291.6209624015017
979980,291.58857188514844
980010,291.5555177780164
980040,291.5218677708771
980070,291.4876867957353
980100,291.4530371723128
980130,291.41797816581453
980160,291.3825657600665
980190,291.34685255208683
980220,291.3108876730589
980250,291.27471674217344
980280,291.23838186191546
980310,291.20192164905177
980340,291.16537129578205
980370,291.1287626492623
980400,291.09212432865365
980430,291.0554820245382
980460,291.0188580419373
980490,290.9822723287027
980520,290.94574193468077
980550,290.90928156864703
980580,290.87290368078686
980610,290.8366181784001
980640,290.8004333389721
980670,290.76435504144473
980700,290.7283885604362
980730,290.6925385084885
980760,290.6568063127961
980790,290.6211905447504
980820,290.58568848639715
980850,290.5502968146736
980880,290.5150136133614
980910,290.4798363966846
980940,290.4447637562027
980970,290.40979367754977
981000,290.3749238208631
981030,290.3401516732282
981060,290.3054749756093
981090,290.2708884545632
981120,290.2363871977685
981150,290.20196642825465
981180,290.16762085389297
981210,290.13334481952
981240,290.09913312734204
981270,290.0649822560177
981300,290.03089009241785
981330,289.996854571875
981360,289.9628734448619
981390,289.9289447897474
981420,289.8950667421921
981450,289.86123746276746
981480,289.82745494384653
981510,289.79371738955683
981540,289.7600231687284
981570,289.7263707829405
981600,289.6927588696419
981630,289.65918620079776
981660,289.62565167797413
981690,289.5921543287495
981720,289.5586931020052
981750,289.52526681360723
981780,289.49187421890144
981810,289.45851409951104
981840,289.4251856066854
981870,289.39188840967626
981900,289.358622636516
981930,289.2739614676886
981960,289.03833793504776
981990,288.7348915774322
982020,288.4577815546943
982050,288.2637514512253
982080,288.15795675275723
982110,288.1203628503218
982140,288.12516820972826
982170,288.15087137101636
982200,288.18291263864415
982230,288.2128107178073
982260,288.23571194370487
982290,288.24973405260414
982320,288.25413102554825
982350,288.2496590890767
982380,288.2371833897863
982410,288.2176958403091
982440,288.19252635304025
982470,288.1626416271029
982500,288.12936548599
982530,288.09368029744127
982560,288.0566008479182
982590,288.0188768378622
982620,287.98098707917325
982650,287.94313176567874
982680,287.905345106366
982710,287.867607450031
982740,287.8298929739741
982770,287.79219038007136
982800,287.7545010541886
982830,287.72324471913504
982860,287.70488271654716
982890,287.6951675247254
982920,287.69081915879855
982950,287.6895353162369
982980,287.68966574797645
983010,287.69028543890346
983040,287.69083426334
983070,287.69092526139235
983100,287.6904998363628
983130,287.6895427681868
983160,287.6880801229023
983190,287.6861879416037
983220,287.6839496198463
983250,287.68143897394924
983280,287.67872495697173
983310,287.6758643039732
983340,287.6729031571855
983370,287.6698791292574
983400,287.6668181599774
983430,287.6637398599312
983460,287.66065975179765
983490,287.6575901758501
983520,287.6545394790137
983550,287.6515125872385
983580,287.6485125195449
983610,287.6455408910081
983640,287.64259780614475
983670,287.639682371433
983700,287.6367932015912
983730,287.63392874912574
983760,287.631087511755
983790,287.6282681474188
983820,287.62546951868194
983850,287.62269069402237
983880,287.6199309277817
983910,287.6171896545
983940,287.614466492678
983970,287.61176131140473
984000,287.609074191374
984030,287.606405291789
984060,287.60375469421354
984090,287.60112232554565
984120,287.59850798280104
984150,287.5959114039897
984180,287.59333232141597
984210,287.59077047298024
984240,287.58822558541596
984270,287.5856973565587
984300,287.58318545398305
984330,287.5806895306756
984360,287.57820924759204
984390,287.57574429214196
984420,287.5732943869745
984450,287.57085928950323
984480,287.5684387858445
984510,287.5660326830769
984540,287.5636408022743
984570,287.5612629731202
984600,287.55889902997706
984630,287.5565483574446
984660,287.5542102759837
984690,287.5518848615483
984720,287.54948170588824
984750,287.54601815559886
984780,287.5426908630919
984810,287.540688393293
984840,287.5394865907293
984870,287.5383439299505
984900,287.53690635516557
984930,287.5350629076897
984960,287.5329003855301
984990,287.5305287388842
985020,287.5280826782957
985050,287.5256252495951
985080,287.52321374751494
985110,287.5208576195274
985140,287.5185596739671
985170,287.516310624342
985200,287.51410271554516
985230,287.5119269579456
985260,287.50977617801334
985290,287.5076449102872
985320,287.5055292236205
985350,287.50342621036407
985380,287.5013337967969
985410,287.49925051049405
985440,287.49717535421945
985470,287.4951076737778
985500,287.49304706774893
985530,287.4909933048572
985560,287.48894626473736
985590,287.48690589151045
985620,287.48487216276015
985650,287.48284506895754
985680,287.48082460141717
985710,287.47881073664155
985740,287.4768034581527
985770,287.47480273951464
985800,287.4728085398009
985830,287.47082081419495
985860,287.46883951336065
985890,287.4668645845011
985920,287.4648962731541
985950,287.46293473229423
985980,287.460979694081
986010,287.459030895655
986040,287.45708815527104
986070,287.4551513525928
986100,287.4532204061979
986130,287.45129525806055
986160,287.4493758629862
986190,287.4474621816664
986220,287.4455541764157
986250,287.4436518087829
986280,287.4417550384103
986310,287.4398638211481
986340,287.43797811537326
986370,287.4360978728258
986400,287.43422304461905
986430,287.4323528937013
986460,287.43048689664573
986490,287.4286255920208
986520,287.4267694624269
986550,287.42491852882483
986580,287.42307244741806
986610,287.4212307466808
986640,287.41939303374386
986670,287.41755908688634
986700,287.41572859357797
986730,287.413901171166
986760,287.4120764955676
986790,287.4102543337825
986820,287.40843451704234
986850,287.4066169150753
986880,287.40480142099176
986910,287.4029879444807
986940,287.40117640945164
986970,287.39936675334695
987000,287.3975589266893
987030,287.3957528924294
987060,287.3939486250953
987090,287.3921461098752
987120,287.3903453417873
987150,287.38854632495423
987180,287.38674907196037
987210,287.3849536032668
987240,287.3831599465959
987270,287.381368136276
987300,287.37957821254093
987330,287.377790220772
987360,287.37600421073085
987390,287.37422023579467
987420,287.37243835221886
987450,287.37065861844394
987480,287.36888109447204
987510,287.36710584130657
987540,287.3653329204677
987570,287.36356239358213
987600,287.3617943220395
987630,287.3600287667261
987660,287.3582657878041
987690,287.35650544457116
987720,287.35474779535105
987750,287.35299289745217
987780,287.3512408072127
987810,287.34949157992565
987840,287.34774526910525
987870,287.3460019266735
987900,287.3442616038172
987930,287.3425243514047
987960,287.3407902200354
987990,287.33905925992144
988020,287.3373315208098
988050,287.33560705235163
988080,287.3338859014426
988110,287.3321681133924
988140,287.3304537321312
988170,287.3287432093671
988200,287.3270367852272
988230,287.32533422964724
988260,287.3236353940961
988290,287.3219403719971
988320,287.32024942028613
988350,287.3185628230966
988380,287.3168807841726
988410,287.31520337973626
988440,287.3135305645951
988470,287.3118622073874
988500,287.3101981320874
988530,287.30853815206535
988560,287.3068820920186
988590,287.30522979890685
988620,287.3035811454459
988650,287.30193602970485
988680,287.30029437335213
