time,hvac_reaZonSou_TZon_y
973440,292.4429988163917
973470,292.48058338815804
973500,292.51536025941505
973530,292.54775947250795
973560,292.5781481313397
973590,292.60682891740527
973620,292.63407213985204
973650,292.66007148779704
973680,292.68500172666774
973710,292.7089886449796
973740,292.7321315718661
973770,292.75451837286516
973800,292.77620071495505
973830,292.7972250452943
973860,292.81762909688905
973890,292.83741787281673
973920,292.85660360129
973950,292.8751805903957
973980,292.89314946306456
974010,292.91050612920503
974040,292.9272422762937
974070,292.9433520980965
974100,292.9588283032694
974130,292.9736649320274
974160,292.9878570016683
974190,293.0014012223934
974220,293.0142958099794
974250,293.0265412565761
974280,293.0381399696354
974310,293.04909653812103
974340,293.059417668893
974370,293.06911216956695
974400,293.0781908532869
974430,293.0866664542759
974460,293.094553481664
974490,293.10186809348437
974520,293.1086279234306
974550,293.11485192944633
974580,293.1205602090042
974610,293.12577383603633
974640,293.1305146765895
974670,293.1348052242842
974700,293.13866842529507
974730,293.1421275204821
974760,293.1452058856821
974790,293.1479268870872
974820,293.1503137405126
974850,293.152389385136
974880,293.1541763652154
974910,293.15569672424607
974940,293.1569719095836
974970,293.1580226894826
975000,293.15886908070377
975030,293.15953028795764
975060,293.1600246545257
975090,293.16036962238707
975120,293.1605817045092
975150,293.1606764641999
975180,293.16066850613123
975210,293.1605714728425
975240,293.1603980516087
975270,293.16015998520544
975300,293.15986809167885
975330,293.15953228635016
975360,293.159161611477
975390,293.1587642666235
975420,293.15834764530484
975450,293.15791837108867
975480,293.1574823385901
975510,293.1570447529541
975540,293.15661017295423
975570,293.1561825518502
975600,293.155765280698
975630,293.15536123475374
975660,293.1549728079723
975690,293.1546019412369
975720,293.15425016298224
975750,293.153918625412
975780,293.153608152538
975810,293.15331927906243
975840,293.1530522848656
975870,293.15280722603296
975900,293.15258396406625
975930,293.152382191162
975960,293.1522014548652
975990,293.15204117929414
976020,293.1519006859778
976050,293.15177921168976
976080,293.15167592586505
976110,293.1515899453465
976140,293.1515203486579
976170,293.1514661879146
976200,293.1514265002427
976230,293.15140031712747
976260,293.151386673299
976290,293.1513846138086
976320,293.15139320071637
976350,293.1514115181874
976380,293.1514386773168
976410,293.1514738195253
976440,293.15151611984635
976470,293.15156478888696
976500,293.15161907485646
976530,293.1516782643648
976560,293.15174168348653
976590,293.15180869755096
976620,293.151878711539
976650,293.1519511690245
976680,293.152025552055
976710,293.15210137967443
976740,293.15217820711797
976770,293.1522556243683
976800,293.152333254553
976830,293.1524107528996
976860,293.15248780371184
976890,293.1525640819403
976920,293.1526391425457
976950,293.1527124550369
976980,293.1527835859718
977010,293.1528523219924
977040,293.15291873862634
977070,293.152983252054
977100,293.15304662047004
977130,293.15310997228045
977160,293.1531747805058
977190,293.1532425321784
977220,293.1533142215095
977250,293.15339006942935
977280,293.1534695132822
977310,293.15355156265076
977340,293.15363530625694
977370,293.1537202711408
977400,293.1538062270874
977430,293.15389294183035
977460,293.1539802358521
977490,293.154068071214
977520,293.1541564943983
977550,293.15424563879435
977580,293.15433568867496
977610,293.1544268861969
977640,293.1545194943468
977670,293.154613811477
977700,293.15471013530123
977730,293.1548087820389
977760,293.15491005165984
977790,293.1550142508205
977820,293.15512165889163
977850,293.1552325541514
977880,293.1553471802317
977910,293.155465775079
977940,293.1555885375354
977970,293.15571565863814
978000,293.15584728778936
978030,293.1559835682572
978060,293.15612459695745
978090,293.1562704693968
978120,293.1564212354279
978150,293.156576943437
978180,293.1567375990683
978210,293.1569032088551
978240,293.1570737385572
978270,293.1572491579596
978300,293.1574293982776
978330,293.15761439796336
978360,293.1578040592437
978390,293.15799829472286
978420,293.1581969830871
978450,293.15840001637514
978480,293.1586072548606
978510,293.15881857490285
978540,293.15903382301946
978570,293.1592528642521
978600,293.1594755354439
978630,293.15970169407063
978660,293.15993117074106
978690,293.1601638184498
978720,293.16039946431926
978750,293.1606379592318
978780,293.1608791472455
978810,293.1611230877694
978840,293.16137013601514
978870,293.16162073182835
978900,293.1618750068359
978930,293.16213269627406
978960,293.1623929633107
978990,293.1626544252527
979020,293.1629151381288
979050,293.16317275342413
979080,293.1634246073971
979110,293.16366792809623
979140,293.16390007506925
979170,293.16411922820737
979200,293.1643241584585
979230,293.1647530396849
979260,293.16563802948417
979290,293.16689154947983
979320,293.1684400817582
979350,293.17025230815034
979380,293.17228432159584
979410,293.17448967969244
979440,293.17683236651936
979470,293.17927892790306
979500,293.1817991824163
979530,293.1843663809162
979560,293.1869569021797
979590,293.189549974321
979620,293.19212745474323
979650,293.19467364546745
979680,293.19717512171786
979710,293.19962056404466
979740,293.2020005924281
979770,293.2043076037228
979800,293.2065356139772
979830,293.2086801066169
979860,293.2107378870028
979890,293.21270694370014
979920,293.214586316681
979950,293.21637597263657
979980,293.2180766875535
980010,293.21968993665445
980040,293.2212177931828
980070,293.22266282967115
980100,293.22402803213265
980130,293.22531671986974
980160,293.2265324718248
980190,293.2276790597865
980220,293.22876038831566
980250,293.22978044110164
980280,293.2307432336454
980310,293.2316527717104
980340,293.2325130152235
980370,293.2333278471792
980400,293.2341010471794
980430,293.23483627084903
980460,293.2355370306058
980490,293.2362066848327
980520,293.23684842803306
980550,293.2374652865986
980580,293.2380601140584
980610,293.2386355856103
980640,293.2391941913007
980670,293.2397382606594
980700,293.2402698639053
980730,293.2407909692977
980760,293.24130333435966
980790,293.24180835214514
980820,293.2423075285284
980850,293.2428025813899
980880,293.24329461940124
980910,293.2437846908426
980940,293.2442737438064
980970,293.2447626242371
981000,293.24525208380066
981030,293.24574267954915
981060,293.24623487053816
981090,293.2467289595501
981120,293.2472249956284
981150,293.24772280960536
981180,293.2482220521653
981210,293.24872224096595
981240,293.2492227980663
981270,293.2497230800652
981300,293.2502224016775
981330,293.2507200552176
981360,293.25121532680566
981390,293.25170750964605
981420,293.2521959148923
981450,293.252679876765
981480,293.2531587680702
981510,293.253632001618
981540,293.2540990330322
981570,293.2545593633311
981600,293.2550125406325
981630,293.2554581608911
981660,293.2558958677877
981690,293.2563253518838
981720,293.25674601198955
981750,293.25715370913235
981780,293.25753771887537
981810,293.2578813522035
981840,293.25816671281206
981870,293.25838188555707
981900,293.25852599983307
981930,293.2586064981364
981960,293.25863822914715
981990,293.2586276343701
982020,293.25857150175307
982050,293.2584592697841
982080,293.2582781970689
982110,293.25802097332405
982140,293.2576901223087
982170,293.2572977090817
982200,293.25686295176365
982230,293.2564079289678
982260,293.25595480921106
982290,293.2555232455939
982320,293.25512878219297
982350,293.2547826352026
982380,293.25449172773864
982410,293.25425935774155
982440,293.25408583568975
982470,293.25396930224406
982500,293.253469873117
982530,293.2505755379962
982560,293.2437668577317
982590,293.23353772946
982620,293.2213512666129
982650,293.2088017830373
982680,293.19706564251317
982710,293.18680911863487
982740,293.1782855913908
982770,293.17146711858715
982800,293.1661891770332
982830,293.16201408322604
982860,293.1586330694485
982890,293.1559887451133
982920,293.1539795418607
982950,293.1524954865433
982980,293.15143025357844
983010,293.15068923164506
983040,293.1501937132825
983070,293.1498741552273
983100,293.14968149019495
983130,293.1495759505697
983160,293.1495225263341
983190,293.1494808637383
983220,293.14941516168574
983250,293.14933040928594
983280,293.14924206574386
983310,293.14916060822435
983340,293.14909152430175
983370,293.1490367684505
983400,293.14899562844084
983430,293.1489662456476
983460,293.1489464740213
983490,293.14893425066253
983520,293.1489277366449
983550,293.1489253694991
983580,293.1489258767987
983610,293.1489282649431
983640,293.1489317907976
983670,293.1489359243049
983700,293.1489403088619
983730,293.14894472390085
983760,293.1489490519737
983790,293.1489532511798
983820,293.14895733293207
983850,293.148961344613
983880,293.14896535646363
983910,293.14896754246735
983940,293.1489623813776
983970,293.1489431145156
984000,293.1489072169823
984030,293.1488590052965
984060,293.1488067243887
984090,293.14875823471897
984120,293.14871859349756
984150,293.1486898596918
984180,293.1486720136347
984210,293.1486639780853
984240,293.1486643112295
984270,293.14867156038997
984300,293.1486844060194
984330,293.1487017091318
984360,293.148722521708
984390,293.14874608200245
984420,293.1487718009832
984450,293.14879924258275
984480,293.1488281004919
984510,293.1488581742284
984540,293.14888934657387
984570,293.14892156361145
984600,293.14895481786806
984630,293.1489891181518
984660,293.14902439815245
984690,293.14906046023975
984720,293.1490969288803
984750,293.1491292905121
984780,293.14914618288896
984810,293.14914948022664
984840,293.1491535195905
984870,293.1491701540527
984900,293.1492024334329
984930,293.1492481918778
984960,293.1493016914279
984990,293.1493584290145
985020,293.14941352592336
985050,293.1494649175083
985080,293.14951087023866
985110,293.149551263946
985140,293.1495863556938
985170,293.1496168643152
985200,293.1496434219099
985230,293.14966678316097
985260,293.149687649252
985290,293.14970661989645
985320,293.1497241886417
985350,293.149740749988
985380,293.14975660935994
985410,293.1497719945007
985440,293.1497870674356
985470,293.14980193659903
985500,293.14981666830823
985530,293.14983129719167
985560,293.149845835124
985590,293.14986027862335
985620,293.14987461466615
985650,293.1498888251135
985680,293.149902889899
985710,293.14991678713614
985740,293.149930500649
985770,293.1499440157714
985800,293.1499573199854
985830,293.14997040333884
985860,293.14998325844994
985890,293.1499958803206
985920,293.1500082660574
985950,293.15002041455836
985980,293.15003232619864
986010,293.15004400252946
986040,293.1500554460049
986070,293.15006665974465
986100,293.1500776473351
986130,293.15008841266774
986160,293.15009895981404
986190,293.15010929293095
986220,293.15011941619406
986250,293.1501293337514
986280,293.1501390496945
986310,293.15014856789475
986340,293.1501578924441
986370,293.1501670272314
986400,293.1501759760188
986430,293.1501847718499
986460,293.1501934511838
986490,293.150202029289
986520,293.1502105303797
986550,293.1502189839583
986580,293.15022741796247
986610,293.1502358531578
986640,293.15024430010067
986670,293.1502527588853
986700,293.15026122094923
986730,293.15026967177283
986760,293.15027809369286
986790,293.1502864680756
986820,293.1502947768158
986850,293.15030300319495
986880,293.15031113227894
986910,293.15031915103344
986940,293.15032704829014
986970,293.15033481464195
987000,293.1503424423079
987030,293.1503499249833
987060,293.150357257682
987090,293.1503644365722
987120,293.1503714588112
987150,293.15037832238295
987180,293.15038502594393
987210,293.1503915686813
987240,293.1503979501871
987270,293.1504041703495
987300,293.1504102292622
987330,293.1504161271499
987360,293.1504218643099
987390,293.1504274410663
987420,293.1504328577366
987450,293.15043811460686
987480,293.1504432119152
987510,293.1504481498414
987540,293.1504529285011
987570,293.1504575479442
987600,293.15046200815533
987630,293.15046630905715
987660,293.1504704505145
987690,293.1504744323396
987720,293.1504782542977
987750,293.1504819161132
987780,293.150485417475
987810,293.15048875804274
987840,293.1504919374532
987870,293.1504949553264
987900,293.1504978112731
987930,293.1505005049037
987960,293.15050303583666
987990,293.15050540370436
988020,293.1505076081553
988050,293.15050964885063
988080,293.15051152545675
988110,293.1505132382962
988140,293.15051478625094
988170,293.15051615400546
988200,293.1505173323131
988230,293.15051832749606
988260,293.1505191514728
988290,293.15051982244097
988320,293.1505203643446
988350,293.150520805407
988380,293.15052117614465
988410,293.1505215071105
988440,293.15052182671167
988470,293.15052215945485
988500,293.1505225248417
988530,293.1505229369529
988560,293.1505234046133
988590,293.1505239319536
988620,293.1505245191808
