time,hvac_reaZonEas_CO2Zon_y
965760,615.2432480837391
965790,615.2399358580442
965820,615.2363574912164
965850,615.2325135302492
965880,615.2284046454513
965910,615.2240316232836
965940,615.2193953597839
965970,615.214496854545
966000,615.2093372051978
966030,615.2039176023786
966060,615.1982393251537
966090,615.1923037368641
966120,615.186112281348
966150,615.1796664795505
966180,615.1729679264631
966210,615.1660182883843
966240,615.1588193004684
966270,615.1513727645598
966300,615.1436805472789
966330,615.135744578338
966360,615.1275668490815
966390,615.119149411227
966420,615.110494375791
966450,615.1016039121927
966480,615.092480247506
966510,615.0831256658636
966540,615.0735425080062
966570,615.063733170929
966600,615.0537001076636
966630,615.0434458310863
966660,615.0329729035518
966690,615.0222839450039
966720,615.0113816320144
966750,615.0002686976193
966780,614.988947931466
966810,614.9774221800907
966840,614.965694347295
966870,614.9537673945537
966900,614.9416443414736
966930,614.9293282663016
966960,614.9168223064513
966990,614.9041296590696
967020,614.8912535816096
967050,614.8781973924356
967080,614.8649644714411
967110,614.8515582606999
967140,614.8379822650958
967170,614.8242400529772
967200,614.8103352568253
967230,614.7962715739218
967260,614.7820527670065
967290,614.7676826649512
967320,614.7531651634338
967350,614.7385042255904
967380,614.7237038826842
967410,614.7087682347544
967440,614.6937014512641
967470,614.6785077717382
967500,614.6631915063962
967530,614.6477570367717
967560,614.6322088163166
967590,614.6165513710004
967620,614.600789299896
967650,614.5849272757496
967680,614.5689700455283
967710,614.5529224309821
967740,614.5367893291449
967770,614.5205757128653
967800,614.5042866312829
967830,614.4879272103296
967860,614.4715026531661
967890,614.4550182406348
967920,614.4384793316855
967950,614.4218913637823
967980,614.4052598532795
968010,614.3885903958055
968040,614.3718886664522
968070,614.3551604155125
968100,614.3384114707205
968130,614.321647739074
968160,614.3048752075665
968190,614.2880999435016
968220,614.2713280947568
968250,614.2545658900704
968280,614.2378196393443
968310,614.2210957339374
968340,614.2044006469501
968370,614.187740919901
968400,614.1711231849455
968430,614.1545538842543
968460,614.1380391715172
968490,614.121585145074
968520,614.1051978904569
968550,614.0888834854613
968580,614.0726479937626
968610,614.0564974554516
968640,614.0404378779525
968670,614.0244752284449
968700,614.0086154279045
968730,613.9928643465644
968760,613.9772278005825
968790,613.9617115496451
968820,613.9463212953442
968850,613.9310626801448
968880,613.9159412868217
968910,613.9009626382494
968940,613.8861321974529
968970,613.871455367879
969000,613.8569374938074
969030,613.8425838608547
969060,613.8283996965785
969090,613.8143901711243
969120,613.8005603978935
969150,613.7869154342472
969180,613.7734602821961
969210,613.7601998891088
969240,613.7471391483987
969270,613.7342829002146
969300,613.7216359321235
969330,613.7092029797557
969360,613.6969767167242
969390,613.6849424572516
969420,613.673082800211
969450,613.6613801563668
969480,613.6498178530431
969510,613.6383805240506
969540,613.6270541848819
969570,613.6158261825219
969600,613.6046851017927
969630,613.5936206614867
969660,613.5826236129694
969690,613.5716856455366
969720,613.5607992996418
969750,613.5499578879001
969780,613.5391554233204
969810,613.528386554153
969840,613.5176465047549
969870,613.5069310218739
969900,613.4962363258559
969930,613.4855590662597
969960,613.4748962814983
969990,613.4642453620853
970020,613.4536040171738
970050,613.4429702440501
970080,613.4323423003178
970110,613.4217186785185
970140,613.4110980829587
970170,613.4004794085494
970200,613.3898617214546
970230,613.3792441189074
970260,613.3686256257157
970290,612.0274766976038
970320,609.1771403239613
970350,607.5815805347056
970380,607.2790736292775
970410,607.3820318515267
970440,607.5384371819966
970470,607.6707590592475
970500,607.772553031429
970530,607.8499252090711
970560,607.909022712337
970590,607.9543587439847
970620,607.9891841757097
970650,608.0158445821546
970680,608.0359843105155
970710,608.0500911980201
970740,607.992034827297
970770,607.4045545784751
970800,606.2721039176203
970830,604.923034359979
970860,603.6269762759864
970890,602.6380766560969
970920,601.7917836164278
970950,600.9878653305522
970980,600.198441492363
971010,599.4172553737341
971040,598.6429669447249
971070,597.8749745276169
971100,597.1126687400222
971130,596.355384819282
971160,595.602349022499
971190,594.6711895858464
971220,593.4679950679124
971250,592.2089957394655
971280,590.9773964236102
971310,589.7898012148958
971340,588.6443112672943
971370,587.5359719115199
971400,586.4596308894131
971430,585.4114415380666
971460,584.3882174470307
971490,583.3875203349822
971520,582.40748071521
971550,581.4476580768821
971580,580.5125455561052
971610,579.6129319656293
971640,578.7646937957367
971670,577.9139561917334
971700,577.047676266791
971730,576.1850270030769
971760,575.3343825684599
971790,574.4900737877397
971820,573.6408085049931
971850,572.7819233308077
971880,571.9157824390463
971910,571.0462542707733
971940,570.1761722988467
971970,569.3071899024603
972000,568.4402275012192
972030,567.5758268635863
972060,566.7143365411594
972090,565.8560300569341
972120,565.0011320790869
972150,564.1498394781364
972180,563.3023298245976
972210,562.4587614372977
972240,561.6192765621149
972270,560.7840000453384
972300,559.9530407429248
972330,559.126493768627
972360,558.3044395058298
972390,557.4869462644369
972420,556.6741586475348
972450,555.8665464479976
972480,555.0645819238191
972510,554.2676845391013
972540,553.4610604187916
972570,552.6422714205412
972600,551.814098349886
972630,550.9780609793702
972660,550.1347786860042
972690,549.2841353765565
972720,548.4254828202739
972750,547.5576684102034
972780,546.6790872711321
972810,545.7875893097213
972840,544.8804040613026
972870,543.9540915088272
972900,543.0050345300011
972930,542.0719135975754
972960,541.1899590784997
972990,540.3583490949687
973020,539.5735781267535
973050,538.8302155180038
973080,538.1219338666621
973110,537.4423548576941
973140,536.7855144724074
973170,536.1461972711862
973200,535.5200499304198
973230,534.9035529789124
973260,534.2939876040178
973290,533.6791320833626
973320,533.0351726873821
973350,532.3499245754945
973380,531.6199940780886
973410,530.8494787570912
973440,530.0452418018383
973470,529.214103825311
973500,528.3618176752017
973530,527.4931064135201
973560,526.6117228757398
973590,525.720689711516
973620,524.822714201253
973650,523.9198245943228
973680,523.0139146444088
973710,522.106467043255
973740,521.1987317347049
973770,520.2919009549986
973800,519.3867812219052
973830,518.4841513602379
973860,517.5847570219858
973890,516.6889409790896
973920,515.7971593867751
973950,514.9096536458816
973980,514.0266904615575
974010,513.1484636808353
974040,512.2750817316725
974070,511.40665369345425
974100,510.54324381538675
974130,509.68490705635855
974160,508.83168215206484
974190,507.983597147215
974220,507.14068929303465
974250,506.30298426733617
974280,505.47051833726835
974310,504.64333301982344
974340,503.8214791140397
974370,503.0050165245109
974400,502.19401634820855
974430,501.38856048243167
974460,500.58874167093904
974490,499.79466369389456
974520,499.00643978337223
974550,498.2241927054443
974580,497.44805266203497
974610,496.67815667561797
974640,495.91464655719415
974670,495.1576675987534
974700,494.40736670807786
974730,493.66389069147704
974760,492.92823909794055
974790,492.20289459089696
974820,491.4883522594679
974850,490.78377736394094
974880,490.08891207471845
974910,489.4033318297964
974940,488.7266638106898
974970,488.0585601127018
975000,487.3986897933201
975030,486.7467460112583
975060,486.1024429111809
975090,485.4655156123591
975120,484.8357196603312
975150,484.2128300535229
975180,483.5966406198812
975210,482.9869627267802
975240,482.3836247024884
975270,481.786470306913
975300,481.1953581772875
975330,480.6101602840138
975360,480.03076130698327
975390,479.457057239258
975420,478.88895466563196
975450,478.3263695721339
975480,477.77007135227615
975510,477.22102952330175
975540,476.67910053747823
975570,476.1441543529903
975600,475.6160735797801
975630,475.0947173731114
975660,474.57995161747976
975690,474.07164015052007
975720,473.5696471947284
975750,473.07383815994535
975780,472.58407970926413
975810,472.1002403793707
975840,471.6221908377002
975870,471.14980434110646
975900,470.6829568341138
975930,470.22152734101684
975960,469.7653980854455
975990,469.3144546525706
976020,468.86858615349666
976050,468.42768523342215
976080,467.9916481875534
976110,467.56037492227284
976140,467.13376897031753
976170,466.711737454352
976200,466.29419100197345
976230,465.88104372209756
976260,465.4722130421726
976290,465.0676196945747
976320,464.6671875012349
976350,464.2708433653322
976380,463.87851702507425
976410,463.49014104698875
976440,463.10565056630776
976470,462.7249832766049
976500,462.34807917715574
976530,461.9748805640455
976560,461.6053317709722
976590,461.239379146969
976620,460.87697082225196
976650,460.51805676558394
976680,460.1625884466395
976710,459.8105189229157
976740,459.46180260242807
976770,459.11639520702226
976800,458.77425367214386
976830,458.435336035798
976860,458.0996013873272
976890,457.7670097403465
976920,457.43752177884517
976950,457.111098519714
976980,456.78770120969693
977010,456.4672917023398
977040,456.14983282965443
977070,455.83528902270876
977100,455.5236267418733
977130,455.2148150832485
977160,454.90882622166805
977190,454.6056357395957
977220,454.30522173265035
977250,454.00756323711636
977280,453.7126385156793
977310,453.4204236417293
977340,453.1308924321322
977370,452.84401708613353
977400,452.559768934591
977430,452.27811895135613
977460,451.9990376850762
977490,451.72249569341494
977520,451.4484637474608
977550,451.176913043455
977580,450.9078153178975
977610,450.6411429525945
977640,450.3768690004105
977670,450.1149672419493
977700,449.8554121365539
977730,449.5981788633924
977760,449.34324322173615
977790,449.0905816666838
977820,448.8401711836788
977850,448.59198932116504
977880,448.34601405826305
977910,448.1022238348785
977940,447.86059742502266
977970,447.62111396447455
978000,447.38375285459256
978030,447.14849366110934
978060,446.915316363229
978090,446.6842009121287
978120,446.45512746798187
978150,446.2280763423001
978180,446.00302788948613
978210,445.77996260699763
978240,445.55886099702735
978270,445.33970368234606
978300,445.1224712700318
978330,444.90714447299706
978360,444.69370398288214
978390,444.48213058718926
978420,444.2724050574343
978450,444.06450825660215
978480,443.85842104321137
978510,443.6541243682839
978540,443.4515991933558
978570,443.25082657767047
978600,443.0517876078084
978630,442.85446347596314
978660,442.6588354192398
978690,442.46488478967603
978720,442.27259300172886
978750,442.08194159453126
978780,441.89291227514366
978810,441.70548673371286
978840,441.5196475556202
978870,441.3353780505185
978900,441.1526621235397
978930,440.9714837779736
978960,440.7918264657639
978990,440.6136724986543
979020,440.43700240897255
979050,440.26179468621785
979080,440.08802545158704
979110,439.9156686914757
979140,439.744696410697
979170,439.5750793257087
979200,439.4067874628628
979230,439.24863408988233
979260,439.1104013886426
979290,438.9909027031391
979320,438.88909526955416
979350,438.8052437076251
979380,438.73909820752135
979410,438.69021324067245
979440,438.6583194059123
979470,438.6431495155506
979500,438.64444860651304
979530,438.66197409639847
979560,438.69549516104274
979590,438.74479273921486
979620,438.80965980809316
979650,438.8899014618031
979680,438.9853346608445
979710,439.09578773916013
979740,439.2210997922224
979770,439.3611200290778
979800,439.51570708302177
979830,439.685030921176
979860,439.87008305570913
979890,440.0713569594251
979920,440.2888722105985
979950,440.5224372302777
979980,440.77181207525103
980010,441.03676441650794
980040,441.31707683137085
980070,441.6125389092464
980100,441.9229439870627
980130,442.24808777715384
980160,442.5877682990414
980190,442.9417863136537
980220,443.3099458322145
980250,443.6920545443641
980280,444.0879241342346
980310,444.4973704987133
980340,444.9202138946043
980370,445.3562790341965
980400,445.80539513551213
980430,446.2673959345987
980460,446.7421196925005
980490,447.2294091858545
980520,447.7291117010584
980550,448.24107901045954
980580,448.765167323439
980610,449.30123722904716
980640,449.8491532232525
980670,450.4087825839396
980700,450.97999660534634
980730,451.56266496398956
980760,452.1566603799176
980790,452.76186719319037
980820,453.3781671654695
980850,454.00542647874863
980880,454.64354386871867
980910,455.29241317411
980940,455.95192826337257
980970,456.62198469927495
981000,457.30248022844665
981030,457.9933248230147
981060,458.6944240538807
981090,459.40567431563693
981120,460.1269780763924
981150,460.8582409710528
981180,461.5993725895962
981210,462.3502849905813
981240,463.11089244853054
981270,463.8811110938307
981300,464.66085886231366
981330,465.4500554280649
981360,466.24862216235977
981390,467.05648206269444
981420,467.8735597303239
981450,468.69978122758425
981480,469.53507439877995
981510,470.3793686174335
981540,471.2325946763253
981570,472.0946847289249
981600,472.96557224342786
981630,473.8451919603816
981660,474.73347985429496
981690,475.63037310051203
981720,476.5358100861851
981750,477.44973269632686
981780,478.3720904810204
981810,479.3028468137859
981840,480.24198202321105
981870,481.1894902674937
981900,482.1453703954555
981930,483.1095027537538
981960,484.0807781966622
981990,485.0563406497164
982020,486.0326096211949
982050,487.00672520735503
982080,487.97724319886834
982110,488.94799392358493
982140,489.9346824227299
982170,490.93799445383036
982200,491.9558863146206
982230,492.98659184166047
982260,494.0284687947336
982290,495.08009816644164
982320,496.1403608017966
982350,497.2083552109869
982380,498.2834299787491
982410,499.3651261153385
982440,500.4531348233582
982470,501.5472677329178
982500,502.6474273586545
982530,503.7535813103227
982560,504.8657438878092
982590,505.9839566480312
982620,507.1082699892405
982650,508.23872856746164
982680,509.3753646429601
982710,510.51819854780877
982740,511.6672409894316
982770,512.8224953300864
982800,513.9839601057428
982830,515.1424434022738
982860,516.289073518346
982890,517.4239074172872
982920,518.54688590008
982950,519.657885181239
982980,520.7567542946921
983010,521.8433512386908
983040,522.9175828649682
983070,523.9793883494204
983100,525.0287809765296
983130,526.0658172333892
983160,527.0905919394705
983190,528.1032269308671
983220,529.1038271235235
983250,530.0924946693275
983280,531.0693626717579
983310,532.034604221257
983340,532.9884148698388
983370,533.9310126712141
983400,534.8626327365006
983430,535.7835220351103
983460,536.6939356649841
983490,537.5941342663237
983520,538.4843782260073
983550,539.366163107605
983580,540.2412344769276
983610,541.1103634863657
983640,541.9736521668996
983670,542.83096091838
983700,543.6821236844262
983730,544.5270064545012
983760,545.3655052840563
983790,546.1975345190338
983820,547.0230197719652
983850,547.8418956417131
983880,548.6541055372813
983910,549.4596036817741
983940,550.2583616633863
983970,551.0503745877368
984000,551.8356615452196
984030,552.6142579698046
984060,553.3862048152785
984090,554.1515406272993
984120,554.9102984052312
984150,555.662505877087
984180,556.4081871295068
984210,557.1473642483792
984240,557.8800584901963
984270,558.6062910016673
984300,559.3260832534825
984330,560.0394573286532
984360,560.7464361404309
984390,561.4470436065366
984420,562.1413047839471
984450,562.8292459630208
984480,563.510894721453
984510,564.1862799415092
984540,564.8554317957557
984570,565.5183817069159
984600,566.1751622869995
984630,566.8258074280022
984660,567.4703520772141
984690,568.1088327359417
984720,568.7412875686067
984750,569.3677496199393
984780,569.9882709240082
984810,570.6030856413245
984840,571.2125390636337
984870,571.8168347771324
984900,572.4159851650193
984930,573.0099162699311
984960,573.5985219783861
984990,574.1817394271328
985020,574.7595190495996
985050,575.3318529431336
985080,575.8987556630478
985110,576.4602497406837
985140,577.0163807110303
985170,577.5671977807858
985200,578.112745014931
985230,578.6530794886525
985260,579.1882622921136
985290,579.7184497011696
985320,580.2443569447458
985350,580.7663426523753
985380,581.2845130768036
985410,581.7988829250834
985440,582.3094481940572
985470,582.8162061492483
985500,583.319157577098
985530,583.8183057296673
985560,584.3136555273375
985590,584.8052132636553
985620,585.2929865383142
985650,585.7769842488935
985680,586.2572165818709
985710,586.7336963813411
985740,587.2064360594699
985770,587.6754489758822
985800,588.1407500068655
985830,588.6023551901354
985860,589.0602815892831
985890,589.5145472139967
985920,589.965170957134
985950,590.4121724961778
985980,590.8555722207526
986010,591.2953912004239
986040,591.7316511231987
986070,592.1643742319764
986100,592.5935832633115
986130,593.0193013891889
986160,593.44155216192
986190,593.860359462304
986220,594.2757474512342
986250,594.687740524898
986280,595.0963632736651
986310,595.50164077689
986340,595.9035976372518
986370,596.3022587327321
986400,596.6976490683735
986430,597.089793848961
986460,597.4787185995555
986490,597.864449314916
986520,598.2470126432004
986550,598.6264358538986
986580,599.0027467629385
986610,599.3759736203854
986640,599.7461450044271
986670,600.113289677965
986700,600.4774362481896
986730,600.8386128633088
986760,601.1968469106558
986790,601.5521649257698
986820,601.904592849269
986850,602.2541565617261
986880,602.6008824459263
986910,602.9447977467796
986940,603.2859306385026
986970,603.624310050333
987000,603.959965371938
987030,604.292926153615
987060,604.6232218700408
987090,604.9508817672712
987120,605.2759347809649
987150,605.5984095020339
987180,605.9183341675176
987210,606.2357366615156
987240,606.5506445181601
987270,606.8630849235517
987300,607.1730847162081
987330,607.4806703865128
987360,607.7858680757697
987390,608.0887035752543
987420,608.3892023254147
987450,608.6873894152079
987480,608.9832895814648
987510,609.2769272081048
987540,609.568326324984
987570,609.8575106060844
987600,610.1445033666288
987630,610.4293275584855
987660,610.7120057627569
987690,610.9925601774622
987720,611.2710125956305
987750,611.5473843602443
987780,611.8216962065417
987810,612.0939685159892
987840,612.3642218847511
987870,612.6324772054554
987900,612.8987555021721
987930,613.1630778239249
987960,613.4254651474381
987990,613.685938294652
988020,613.9445178667789
988050,614.2012241932597
988080,614.4560772928485
988110,614.709096856759
988140,614.960302192324
988170,615.2097121689595
988200,615.4573451377673
988230,615.7032188968788
988260,615.9473507073578
988290,616.1897573967426
988320,616.4304554843575
988350,616.6694612864507
988380,616.9067909758699
988410,617.1424606018478
988440,617.3764860901856
988470,617.6088832412045
988500,617.8396677326955
988530,618.0688551270517
988560,618.2964608785875
988590,618.5225003374579
988620,618.7469887483895
988650,618.9699412441208
988680,619.1913728344276
988710,619.4112983919412
988740,619.629732635887
988770,619.8466901146339
