time,hvac_reaZonWes_V_flow_y
952650,9.552567055134278e-09
952680,9.906318690511373e-09
952710,1.0266756918082948e-08
952740,1.063451855654052e-08
952770,1.1009285199819328e-08
952800,1.1390420033662503e-08
952830,1.1780151918612506e-08
952860,1.2175615182553562e-08
952890,1.257872027798962e-08
952920,1.2989785616083735e-08
952950,1.3407855974872234e-08
952980,1.3832931357435726e-08
953010,1.4265648583653861e-08
953040,1.4705052431893034e-08
953070,1.5151779722313442e-08
953100,1.560710409199724e-08
953130,1.6068796686277255e-08
953160,1.6539404776035274e-08
953190,1.7016381098418913e-08
953220,1.7500999291183962e-08
953250,1.7993896175599762e-08
953280,1.849443493950249e-08
953310,1.9002615587672075e-08
953340,1.9518119716605962e-08
953370,2.0042220965250833e-08
953400,2.057396411359543e-08
953430,2.1113349167122275e-08
953460,2.1661331357045164e-08
953490,2.2216955463773827e-08
953520,2.2780539901908436e-08
953550,2.335272149489182e-08
953580,2.393350024934501e-08
953610,2.4522239354876864e-08
953640,2.51192572270454e-08
953670,2.5725190690369536e-08
953700,2.6339402935052268e-08
953730,2.6961575560042958e-08
953760,2.7593619025535677e-08
953790,2.8233941296252444e-08
953820,2.888317919812771e-08
953850,2.95410143311258e-08
953880,3.0208720339556403e-08
953910,3.0885023597499005e-08
953940,3.156992411443043e-08
953970,3.22650139447562e-08
954000,3.2969019463118644e-08
954030,3.332118324917411e-08
954060,3.338868946137838e-08
954090,3.35501263849042e-08
954120,3.3730349503046925e-08
954150,3.390961745599216e-08
954180,3.408729342529409e-08
954210,3.42630590014337e-08
954240,3.443882463940913e-08
954270,3.4613316702326555e-08
954300,3.4786535189951837e-08
954330,3.4959116920726355e-08
954360,3.513042507585543e-08
954390,3.530109647390616e-08
954420,3.546985747702599e-08
954450,3.5638936951122085e-08
954480,3.5806424439318435e-08
954510,3.5972319941211125e-08
954540,3.6137897094769884e-08
954570,3.6301563851849785e-08
954600,3.646523066992847e-08
954630,3.662730550058609e-08
954660,3.678778834337239e-08
954690,3.694795283696e-08
954720,3.710684375187121e-08
954750,3.726477949760219e-08
954780,3.74211232541001e-08
954810,3.757746707055138e-08
954840,3.773158207720372e-08
954870,3.788474191336607e-08
954900,3.8036946578747974e-08
954930,3.818851448314423e-08
954960,3.8338171985838335e-08
954990,3.848719272684853e-08
955020,3.863493988554873e-08
955050,3.878173187174197e-08
955080,3.892629504392251e-08
955110,3.9070858273589604e-08
955140,3.921414791926181e-08
955170,3.935520874921554e-08
955200,3.949658804623094e-08
955230,3.9635738526456845e-08
955260,3.977425224170183e-08
955290,3.9911173959963084e-08
955320,4.004650368059309e-08
955350,4.01811966349204e-08
955380,4.031461600124883e-08
955410,4.0446124957539946e-08
955440,4.057699714612084e-08
955470,4.070691415588006e-08
955500,4.0834920753745214e-08
955530,4.096165376070958e-08
955560,4.108711317618589e-08
955590,4.1211617410579705e-08
955620,4.133452964132967e-08
955650,4.145648668986985e-08
955680,4.15765333223213e-08
955710,4.1696261593665976e-08
955740,4.181312421392483e-08
955770,4.19296684718892e-08
955800,4.204493913338996e-08
955830,4.215861778642282e-08
955860,4.2270704430192615e-08
955890,4.238119906389615e-08
955920,4.2491056921165725e-08
955950,4.259932276700554e-08
955980,4.270599660058997e-08
956010,4.281044159785626e-08
956040,4.29148866393112e-08
956070,4.301710284284828e-08
956100,4.311772703084135e-08
956130,4.321739602601614e-08
956160,4.3315154592254765e-08
956190,4.341163955231418e-08
956220,4.3506532493516e-08
956250,4.36001518269448e-08
956280,4.369186072779679e-08
956310,4.3782296019164123e-08
956340,4.387145770027238e-08
956370,4.3959027358182436e-08
956400,4.4044368167561115e-08
956430,4.412907218845321e-08
956460,4.42115473588534e-08
956490,4.429338573925411e-08
956520,4.4372676854788334e-08
956550,4.4450694353824125e-08
956580,4.452680141057522e-08
956610,4.460195326151797e-08
956640,4.4675194668233984e-08
956670,4.474684404222501e-08
956700,4.4816582969838096e-08
956730,4.488504827537096e-08
956760,4.495160313244518e-08
956790,4.501688436553454e-08
956820,4.5080573560917835e-08
956850,4.514139706597653e-08
956880,4.5201902182719034e-08
956910,4.526017843271335e-08
956940,4.531622581465061e-08
956970,4.5370999566485966e-08
957000,4.542449968732448e-08
957030,4.547545252353106e-08
957060,4.552545013979213e-08
957090,4.557353729550654e-08
957120,4.561939557615382e-08
957150,4.566398022051188e-08
957180,4.5705699160560574e-08
957210,4.574678128893994e-08
957240,4.5785634537406604e-08
957270,4.582289573177854e-08
957300,4.5857928043743074e-08
957330,4.589136829924688e-08
957360,4.5922898083504486e-08
957390,4.595283580904134e-08
957420,4.59811814747704e-08
957450,4.600666142421643e-08
957480,4.6030867725187666e-08
957510,4.605316354884952e-08
957540,4.6073548893963285e-08
957570,4.6091386931216564e-08
957600,4.6108269729498756e-08
957630,4.785414150289199e-08
957660,5.097556362504494e-08
957690,5.363210259555806e-08
957720,5.6158093262806066e-08
957750,5.866912004438623e-08
957780,6.116900398267986e-08
957810,6.365774514838457e-08
957840,6.613629885500607e-08
957870,6.860562041618196e-08
957900,7.106793880479325e-08
957930,7.352516458074169e-08
957960,7.597761623121412e-08
957990,7.842752273354937e-08
958020,8.087711306779636e-08
958050,8.332511364965124e-08
958080,8.577502712296515e-08
958110,8.822749039784268e-08
958140,9.068218513934171e-08
958170,9.31419771686981e-08
958200,9.560654815467349e-08
958230,9.807621659801098e-08
958260,1.0055257466452537e-07
958290,1.0303625927504842e-07
958320,1.0552727051987524e-07
958350,1.0802560849016768e-07
958380,1.1053222852732791e-07
958410,1.1304649389212183e-07
958440,1.1556840467843653e-07
958470,1.1809796098076975e-07
958500,1.2063357080889293e-07
958530,1.2317587109026976e-07
958560,1.257232698322332e-07
958590,1.2827417503887675e-07
958620,1.3082667629298324e-07
958650,1.3337918159043465e-07
958680,1.3593073575855415e-07
958710,1.3847751785736632e-07
958740,1.4101538851802963e-07
958770,1.4354307412641793e-07
958800,1.4605484319998906e-07
958830,1.4854719317101937e-07
958860,1.5101471094390042e-07
958890,1.534519834040719e-07
958920,1.558532789973578e-07
958950,1.5821095562933125e-07
958980,1.6051800801707207e-07
959010,1.6276743084947242e-07
959040,1.64949353003514e-07
959070,1.6705422173790156e-07
959100,1.690476474820594e-07
959130,1.709707062469417e-07
959160,1.727886899739547e-07
959190,1.7448026416861262e-07
959220,1.7581648338903045e-07
959250,1.774300509428257e-07
959280,1.7877232616296144e-07
959310,1.7990094279633172e-07
959340,1.8080730285762874e-07
959370,1.8156846403345938e-07
959400,1.8218315217291755e-07
959430,1.8294654531386263e-07
959460,1.8373541395516492e-07
959490,1.8415905213661504e-07
959520,1.8431967292328193e-07
959550,1.8423510728617866e-07
959580,1.839050360620209e-07
959610,1.8333264276221114e-07
959640,1.825211109158954e-07
959670,1.8147585304859552e-07
959700,1.802022817162405e-07
959730,1.7870676478421574e-07
959760,1.7699216747047206e-07
959790,1.7506422085520008e-07
959820,1.7293375087791677e-07
959850,1.7061062825526266e-07
959880,1.6810727117127121e-07
959910,1.6543418731104563e-07
959940,1.6260761610278017e-07
959970,1.5963933906483815e-07
960000,1.5654623261268776e-07
960030,1.533438995210446e-07
960060,1.500488979122427e-07
960090,1.4667905968419e-07
960120,1.4325030622949224e-07
960150,1.3978206170772942e-07
960180,1.362918397670289e-07
960210,1.3279651724933965e-07
960240,1.2931488161483438e-07
960270,1.2586285450825637e-07
960300,1.2245635760948287e-07
960330,1.1911131262946193e-07
960360,1.1584236758895276e-07
960390,1.1266257838235299e-07
960420,1.095840456307311e-07
960450,1.0661759624715147e-07
960480,1.0377373872134107e-07
960510,1.0105884195754127e-07
960540,9.848086700680569e-08
960570,9.6045227476381e-08
960600,9.375670010626666e-08
960630,9.16156036032742e-08
960660,8.962544096539998e-08
960690,8.77862124449843e-08
960720,8.609632612785323e-08
960750,8.455355322393461e-08
960780,8.315534649799112e-08
960810,8.189629282266936e-08
960840,8.077288964063558e-08
960870,7.977813163955687e-08
960900,7.890533192246946e-08
960930,7.814684828408721e-08
960960,7.749408321040545e-08
960990,7.693875760383634e-08
961020,7.646972646945047e-08
961050,7.607711852220545e-08
961080,7.575010716748262e-08
961110,7.547531834173575e-08
961140,7.524065169097974e-08
961170,7.50333699812737e-08
961200,7.48365963468424e-08
961230,7.257001413835585e-08
961260,6.868738723933109e-08
961290,6.536742733040244e-08
961320,6.216337454844854e-08
961350,5.893766637031929e-08
961380,5.5676610330927015e-08
961410,5.237160887508409e-08
961440,4.901183541951708e-08
961470,4.5586463380739636e-08
961500,4.2085939907453827e-08
961530,3.849943842420241e-08
961560,3.481899825569979e-08
961590,3.1036340305523894e-08
961620,2.714414078851897e-08
961650,2.313826026087715e-08
961680,1.900946437770217e-08
961710,1.4755524329910067e-08
961740,1.0373256033767419e-08
961770,5.860430727363682e-09
961800,1.2164118366219696e-09
961830,-3.558481889033798e-09
961860,-8.462657944139388e-09
961890,-1.349133947396033e-08
961920,-1.8640068031970447e-08
961950,-2.390311141972767e-08
961980,-2.926996093639379e-08
962010,-3.473265532316678e-08
962040,-4.02790936924539e-08
962070,-4.589621985559989e-08
962100,-5.1569385465424604e-08
962130,-5.7282350024039684e-08
962160,-6.301855461766715e-08
962190,-6.875984819808746e-08
962220,-7.448648759264364e-08
962250,-8.017936653285032e-08
962280,-8.58161944886743e-08
962310,-9.137882059275823e-08
962340,-9.684495444035099e-08
962370,-1.0219294256443739e-07
962400,-1.0740304216237614e-07
962430,-1.1245582894617189e-07
962460,-1.1733060499731099e-07
962490,-1.2200921993233307e-07
962520,-1.2647384189219913e-07
962550,-1.3070759440290214e-07
962580,-1.3469583009085508e-07
962610,-1.3842422010268332e-07
962640,-1.4188798853261942e-07
962670,-1.4507439882515118e-07
962700,-1.4797166979292031e-07
962730,-1.5057088617901797e-07
962760,-1.5286376964942402e-07
962790,-1.548417235046303e-07
962820,-1.5649997223066842e-07
962850,-1.5783437721000843e-07
962880,-1.5884143671400855e-07
962910,-1.5951924117447332e-07
962940,-1.5986779159800237e-07
962970,-1.5988868112674055e-07
963000,-1.5958382132345832e-07
963030,-1.5937767412650844e-07
963060,-1.5922056495619776e-07
963090,-1.5869663086739058e-07
963120,-1.5791859524070436e-07
963150,-1.5691734599695713e-07
963180,-1.5570562076053204e-07
963210,-1.5429743079131908e-07
963240,-1.527083794028909e-07
963270,-1.5095024875705238e-07
963300,-1.4903896045992897e-07
963330,-1.469859781258811e-07
963360,-1.4480531269648157e-07
963390,-1.4250810924908565e-07
963420,-1.4010646807685755e-07
963450,-1.376099420438095e-07
963480,-1.3502744712685471e-07
963510,-1.3236980979327564e-07
963540,-1.296430801449872e-07
963570,-1.268561740467054e-07
963600,-1.240141862756253e-07
963630,-1.211244405318726e-07
963660,-1.1819043943984191e-07
963690,-1.1521886981222833e-07
963720,-1.1221164213370023e-07
963750,-1.0917321423913289e-07
963780,-1.0610581500772073e-07
963810,-1.0301358382741439e-07
963840,-9.989652061744078e-08
963870,-9.67587647461421e-08
963900,-9.359904244133685e-08
963930,-9.041990096005738e-08
963960,-8.722134019919559e-08
963990,-8.400463372833848e-08
964020,-8.076882618090586e-08
964050,-7.751423586385071e-08
964080,-7.424149949956076e-08
964110,-7.094870646004312e-08
964140,-6.763617504547582e-08
964170,-6.430231304420924e-08
964200,-6.094616508024898e-08
964230,-5.7567094194010136e-08
964260,-5.416318975250815e-08
964290,-5.0733177957426125e-08
964320,-4.727642184382723e-08
964350,-4.3788781850810247e-08
964380,-4.027025784500374e-08
964410,-3.671798393214839e-08
964440,-3.313068630265708e-08
964470,-2.950263330151005e-08
964500,-2.583923787431831e-08
964530,-2.2128718431239414e-08
964560,-1.837298531916752e-08
964590,-1.456853578663455e-08
964620,-1.0711548659420306e-08
964650,-6.800113258704602e-09
964680,-2.829453144756426e-09
964710,1.2045712965009508e-09
964740,5.3048260211019376e-09
964770,9.475132246919476e-09
964800,1.3720584871617611e-08
964830,1.605935714644147e-08
964860,1.676528759151074e-08
964890,1.792400701005221e-08
964920,1.919130674039038e-08
964950,2.0436635864615888e-08
964980,2.165362606044505e-08
965010,2.2847690430831855e-08
965040,2.4018192155777057e-08
965070,2.5165768081907117e-08
965100,2.6289781386768276e-08
965130,2.739118733170898e-08
965160,2.8469667509002224e-08
965190,2.95252219268011e-08
965220,3.0558805843425265e-08
965250,3.1568827179570294e-08
965280,3.2556241191473516e-08
965310,3.352072946603159e-08
965340,3.446261042342319e-08
965370,3.5382520900194865e-08
965400,3.627823197699791e-08
965430,3.715197257457762e-08
965460,3.8003105857888737e-08
965490,3.883067657342144e-08
965520,3.963563997067229e-08
965550,4.041831446390256e-08
965580,4.1177426379468056e-08
965610,4.191297571230258e-08
965640,4.2626554544211216e-08
965670,4.3316570781366214e-08
965700,4.398302441647017e-08
965730,4.4627189112128915e-08
965760,4.524683593631552e-08
965790,4.584419380347578e-08
965820,4.64173521974809e-08
965850,4.696726636097281e-08
965880,4.749266261143533e-08
965910,4.7994814608405344e-08
965940,4.8473722339755085e-08
965970,4.892843053880019e-08
966000,4.9358620773912573e-08
966030,4.9764611449016593e-08
966060,5.014640254961904e-08
966090,5.0503675642589686e-08
966120,5.083706754898069e-08
966150,5.114530457999839e-08
966180,5.142838671913691e-08
966210,5.168726920480447e-08
966240,5.192131518339318e-08
966270,5.2129887800606705e-08
966300,5.2312987038623874e-08
966330,5.247061287939954e-08
966360,5.260308372336888e-08
966390,5.270976271482347e-08
966420,5.2790649835057036e-08
966450,5.2845426646417466e-08
966480,5.287504838650981e-08
966510,5.2877286104116254e-08
966540,5.285436871242376e-08
966570,5.2804385678506506e-08
966600,5.27273369828049e-08
966630,5.2625133120738474e-08
966660,5.249458988183112e-08
966690,5.233825460025173e-08
966720,5.2154853580313484e-08
966750,5.1943749964418586e-08
966780,5.170526215302396e-08
966810,5.1439390127601087e-08
966840,5.114645228943562e-08
966870,5.082581178166936e-08
966900,5.047778700624742e-08
966930,5.0101104267428584e-08
966960,4.9696400387380307e-08
966990,4.9263675349633055e-08
967020,4.880388439763782e-08
967050,4.83151169973345e-08
967080,4.7797373133503626e-08
967110,4.725224489124858e-08
967140,4.667845857740358e-08
967170,4.607505891882942e-08
967200,4.544427484328041e-08
967230,4.47845142391877e-08
967260,4.4095777095710215e-08
967290,4.337806340287143e-08
967320,4.263137315159711e-08
967350,4.185570633375299e-08
967380,4.105074452188693e-08
967410,4.021744297074505e-08
967440,3.935484641435242e-08
967470,3.8462636428216357e-08
967500,3.754144985013626e-08
967530,3.6591605098872724e-08
967560,3.56124653330502e-08
967590,3.4604030553332855e-08
967620,3.3566619182206296e-08
967650,3.24999128024551e-08
967680,3.140295615696312e-08
967710,3.027925187819098e-08
967740,2.9124342085372252e-08
967770,2.794236625539218e-08
967800,2.6729503351168172e-08
967830,2.5488937591105526e-08
967860,2.421971372688425e-08
967890,2.2921194932305606e-08
967920,2.1594018065516106e-08
967950,2.0238501565684753e-08
967980,1.885400861155617e-08
968010,1.744181290782981e-08
968040,1.600127763669995e-08
968070,1.4533039664957557e-08
968100,1.3036143757623715e-08
968130,1.1511863626497593e-08
968160,9.960199302342397e-09
968190,8.380195555709617e-09
968220,6.773444524535065e-09
968250,5.139946245109494e-09
968280,3.479700755609846e-09
968310,1.7920712548794336e-09
968340,7.896830865900366e-11
968370,-1.6602448805107123e-09
968400,-3.4255682668688436e-09
968430,-4.689697428559662e-09
968460,-5.504216605366166e-09
968490,-6.422222253074405e-09
968520,-7.360288178344154e-09
968550,-8.282114439208822e-09
968580,-9.185790508261296e-09
968610,-1.0072908483190612e-08
968640,-1.0942831519640735e-08
968670,-1.179555961470767e-08
968700,-1.2631411186346581e-08
968730,-1.3449430972324064e-08
968760,-1.4251211072521516e-08
968790,-1.503611464601734e-08
968820,-1.5803504852821816e-08
968850,-1.655401853385199e-08
968880,-1.728765569034161e-08
968910,-1.8004097904177166e-08
968940,-1.8702389918274125e-08
968970,-1.938412383507747e-08
969000,-2.0049299657808155e-08
969030,-2.069696213107567e-08
969060,-2.1327748098832324e-08
969090,-2.1941657565896173e-08
969120,-2.2537735278910173e-08
969150,-2.311757334152162e-08
969180,-2.3680216501246702e-08
969210,-2.422598318418853e-08
969240,-2.4754236558661474e-08
969270,-2.5265613470884245e-08
969300,-2.5761387605410952e-08
969330,-2.6239011616424986e-08
969360,-2.6699759189414497e-08
969390,-2.7144585590230672e-08
969420,-2.757189873255098e-08
969450,-2.798265388284538e-08
969480,-2.837716946944862e-08
969510,-2.8754808664359175e-08
969540,-2.9116208315234932e-08
969570,-2.9460731594830514e-08
969600,-2.9789015351039402e-08
969630,-3.0100104338786615e-08
969660,-3.039590908023193e-08
969690,-3.0675474330512336e-08
969720,-3.09378448457133e-08
969750,-3.1184294310830444e-08
969780,-3.141514115533565e-08
969810,-3.162974855413198e-08
969840,-3.182811651894617e-08
969870,-3.201056347964509e-08
969900,-3.217740786594107e-08
969930,-3.232833127160347e-08
969960,-3.246397054421349e-08
969990,-3.258305202436534e-08
970020,-3.268716781297246e-08
970050,-3.277504425107173e-08
970080,-3.284827343880172e-08
970110,-3.290558171759762e-08
970140,-3.29479243519326e-08
970170,-3.2974346101352805e-08
970200,-3.2986757481800925e-08
970230,-3.299280051773459e-08
970260,-3.296190716795903e-08
970290,0.22289677839615754
970320,0.3063781192427879
970350,0.3297298454521858
970380,0.33421497924764804
970410,0.33345134240895025
970440,0.33127194132241705
970470,0.3287145649481708
970500,0.326058091366859
970530,0.3233782252175241
970560,0.320695687361706
970590,0.31801627394998894
970620,0.3153417776367829
970650,0.3126728555861282
970680,0.3103832698752876
970710,0.3054316385525862
970740,0.3006552843823328
970770,0.2961654702679807
970800,0.2926575912687573
970830,0.28976404998392913
970860,0.28818371451346825
970890,0.2855800646920807
970920,0.2827321666994857
970950,0.28005744508797814
970980,0.2775063287972649
971010,0.27501325172543667
971040,0.27254838082946115
971070,0.27010106157680625
971100,0.2676686031443952
971130,0.26525091392034433
971160,0.26280905358694845
971190,0.2593326850577895
971220,0.25718750365011617
971250,0.2551557542587134
971280,0.2529893903654106
971310,0.25075169923437396
971340,0.24850066752861738
971370,0.24626395551144026
971400,0.24405342565176488
971430,0.24187503814034655
971460,0.23973306838266217
971490,0.23763212689047486
971520,0.23558362993915058
971550,0.23358159695250463
971580,0.23162969250416907
971610,0.22612369588658987
971640,0.22207287884411855
971670,0.2222045784244542
971700,0.22196744102929458
971730,0.2210225820610214
971760,0.21975657834205917
971790,0.2187271325052979
971820,0.218477283631892
971850,0.2183896169429955
971880,0.21835909826260091
971910,0.21834840418834703
971940,0.21834463653000563
971970,0.2183432743832213
972000,0.2183427487028153
972030,0.2183425139554716
972060,0.21834238267442418
972090,0.21834228695037253
972120,0.21834220425876094
972150,0.21834212684046653
972180,0.21834205151476738
972210,0.21834197758005683
972240,0.21834190445207044
972270,0.21834183217864597
972300,0.2183417607985989
972330,0.21834169007744916
972360,0.218341620124041
972390,0.2183415509405556
972420,0.21834148248870994
972450,0.21834141478702054
972480,0.21834134783549203
972510,0.21834128163402608
972540,0.21834121618240718
972570,0.2183411514802968
972600,0.21834108752726414
972630,0.2183410243227915
972660,0.21834096186629434
972690,0.2183409001570703
972720,0.21834083919435562
972750,0.2183407789772738
972780,0.21834071950489178
972810,0.21834066077615363
972840,0.21834060278994197
972870,0.21834054554503682
972900,0.21834048904015668
972930,0.21834043327389205
972960,0.21834037824477687
972990,0.21834032395122754
973020,0.21834027039162926
973050,0.21834021756419333
973080,0.21834016546711044
973110,0.21834011409846354
973140,0.21834006345623835
973170,0.21834001353833862
973200,0.2183399643425706
973230,0.2183399158666586
973260,0.21830370962892312
973290,0.2182663643683104
973320,0.21823737633581383
973350,0.21821467899782973
973380,0.2181965588252484
973410,0.21818181737421516
973440,0.21816965422903303
973470,0.21815953413427883
973500,0.2181510873066652
973530,0.2181440383604443
973560,0.21813817373025404
973590,0.2181333179043151
973620,0.21812932296199636
973650,0.2181260637558409
973680,0.21812342637814863
973710,0.2181213206877441
973740,0.21811966874368977
973770,0.2181183955938457
973800,0.21811744464836913
973830,0.21811676282569328
973860,0.2181162972897759
973890,0.21811601734066952
973920,0.218115883518023
973950,0.21811586922568138
973980,0.2181159535454009
974010,0.2181161083464628
974040,0.21811632016881322
974070,0.21811656996596276
974100,0.21811685016108467
974130,0.21811714482457795
974160,0.218117450949894
974190,0.2181177562717019
974220,0.21811806189799227
974250,0.21811835714845365
974280,0.21811864532468317
974310,0.21811891900340452
974340,0.2181191820348594
974370,0.21811942912932367
974400,0.2181196649117857
974430,0.21811988512048744
974460,0.21812009517164713
974490,0.21812029121501766
974520,0.21812047917911281
974550,0.2181206554770257
974580,0.21812082606505354
974610,0.21812098770134206
974640,0.21812114596448917
974670,0.21812129798061572
974700,0.21812144877939418
974730,0.21812159575776235
974760,0.21812174340487928
974790,0.21812188924260528
974820,0.21812203729847623
974850,0.21812218511535056
974880,0.21812233634660183
974910,0.21812248841096882
974940,0.21812264477861135
974970,0.2181228026715188
975000,0.2181229653995958
975030,0.21812312994763985
975060,0.21812329966288077
975090,0.21812347114823166
975120,0.21812364795715994
975150,0.21812382620990245
975180,0.2181240098189988
975210,0.21812419434849273
975240,0.21812438414971447
975270,0.2181245742716239
975300,0.21812476943204465
975330,0.21812496435438727
975360,0.2181251639244747
975390,0.2181253627944752
975420,0.21812556580994905
975450,0.21812576775502732
975480,0.21812597330406194
975510,0.21812617748018226
975540,0.21812638473613594
975570,0.2181265903713954
975600,0.21812679862532197
975630,0.21812700322381204
975660,0.21812720543872088
975690,0.21812740076967632
975720,0.21812759322464115
975750,0.2181277788937603
975780,0.21812796161789863
975810,0.2181281378107626
975840,0.21812831104639896
975870,0.21812847798164786
975900,0.21812864198058338
975930,0.21812879989876036
975960,0.2181289549380097
975990,0.2181291041059843
976020,0.21812925049266343
976050,0.21812939120295005
976080,0.21812952927153956
976110,0.21812966183750782
976140,0.2181297919439885
976170,0.218129916693223
976200,0.2181300392089802
976230,0.2181301564763454
976260,0.21813027178258354
976290,0.21813038190364695
976320,0.21813049038617957
976350,0.2181305936913979
976380,0.21813069573545177
976410,0.21813079254646472
976440,0.21813088853041962
976470,0.21813097916449964
976500,0.21813106944575128
976530,0.21813115420371595
976560,0.21813123912919113
976590,0.21813131831674168
976620,0.2181313981805644
976650,0.21813147214746265
976680,0.21813154714948857
976710,0.21813161630135916
976740,0.21813168657175125
976770,0.21813175133125376
976800,0.21813181697248557
976830,0.2181318777475324
976860,0.2181319388554401
976890,0.21813199602962224
976920,0.21813205269947925
976950,0.21813210663353283
976980,0.21813215896114854
977010,0.2181322099956508
977040,0.2181322580821496
977070,0.2181323065394205
977100,0.21813235049589338
977130,0.21813239667477302
977160,0.21813243662312395
977190,0.2181324807920195
977220,0.21813251685510468
977250,0.21813255920312308
977280,0.21813259156672363
977310,0.21813263229408786
977340,0.21813266104047882
977370,0.21813270034067656
977400,0.2181327256348275
977430,0.21813276369716916
977460,0.21813278573636466
977490,0.21813282275903953
977520,0.2181328417575809
977550,0.21813287793369687
977580,0.21813289411100065
977610,0.21813292962812578
977640,0.21813294320771007
977670,0.21813297824567462
977700,0.2181329894505929
977730,0.21813302418259983
977760,0.21813303323522973
977790,0.21813306783006894
977820,0.21813307495197906
977850,0.21813310957545837
977880,0.2181331149874232
977910,0.2181331498035237
977940,0.21813315372591535
977970,0.21813318889779906
978000,0.21813319159486633
978030,0.21813322716687372
978060,0.21813322891189846
978090,0.21813326515306947
978120,0.21813326606174016
978150,0.21813330315377094
978180,0.21813330345372045
978210,0.21813334156384415
978240,0.21813334147932836
978270,0.21813338077818717
978300,0.2181333805348851
978330,0.21813342119680798
978360,0.2181334210244761
978390,0.2181334632283434
978420,0.2181334633625205
978450,0.21813350729308414
978480,0.21813350797720166
978510,0.21813355382693222
978540,0.21813355531483916
978570,0.21813360328621414
978600,0.21813360584519978
978630,0.21813365615352873
978660,0.21813366006765852
978690,0.2181337129443288
978720,0.21813371851822097
978750,0.218133774214517
978780,0.2181337818492266
978810,0.21813384050183654
978840,0.2181338505499033
978870,0.21813391260878798
978900,0.21813392537755733
978930,0.21813399118618634
978960,0.21813400710665684
978990,0.21813407703075804
979020,0.21813409656526495
979050,0.218134171021669
979080,0.21813419468866377
979110,0.21813427416369408
979140,0.21813430255446872
979170,0.2181343876142465
979200,0.21813442140173564
979230,0.21813451438832895
979260,0.21813455907320264
979290,0.21813464585686665
979320,0.21813470461352685
979350,0.21813475905528393
979380,0.2181347905676361
979410,0.21813480137020025
979440,0.21813478986795898
979470,0.21813475453602535
979500,0.21813469529321652
979530,0.21813461198559547
979560,0.21813450540288784
979590,0.21813437657100843
979620,0.21813422659685244
979650,0.21813405673967673
979680,0.21813386837835919
979710,0.21813366295982153
979740,0.2181334419701585
979770,0.21813320690903393
979800,0.2181329592641556
979830,0.21813270048997874
979860,0.21813243199036897
979890,0.2181321551046889
979920,0.21813187109676546
979950,0.2181315811465526
979980,0.2181312863440337
980010,0.2181309876851221
980040,0.2181306860698144
980070,0.21813038230010307
980100,0.21813007708403737
980130,0.21812977103502787
980160,0.2181294646761032
980190,0.21812915844379008
980220,0.2181288527039394
980250,0.21812854778713348
980280,0.21812824397565894
980310,0.21812794149367343
980340,0.2181276405094768
980370,0.21812734114025564
980400,0.21812704345712694
980430,0.21812674749145716
980460,0.21812645323666466
980490,0.2181261606609373
980520,0.2181258696988851
980550,0.2181255802521281
980580,0.21812529218188065
980610,0.21812500529079173
980640,0.2181247193445149
980670,0.21812443405342322
980700,0.21812414912830158
980730,0.21812386436938783
980760,0.21812357978904362
980790,0.21812329552268764
980820,0.21812301177244536
