time,hvac_oveAhu_yOA_u
965490,0.0
965520,0.0
965550,0.0
965580,0.0
965610,0.0
965640,0.0
965670,0.0
965700,0.0
965730,0.0
965760,0.0
965790,0.0
965820,0.0
965850,0.0
965880,0.0
965910,0.0
965940,0.0
965970,0.0
966000,0.0
966030,0.0
966060,0.0
966090,0.0
966120,0.0
966150,0.0
966180,0.0
966210,0.0
966240,0.0
966270,0.0
966300,0.0
966330,0.0
966360,0.0
966390,0.0
966420,0.0
966450,0.0
966480,0.0
966510,0.0
966540,0.0
966570,0.0
966600,0.0
966630,0.0
966660,0.0
966690,0.0
966720,0.0
966750,0.0
966780,0.0
966810,0.0
966840,0.0
966870,0.0
966900,0.0
966930,0.0
966960,0.0
966990,0.0
967020,0.0
967050,0.0
967080,0.0
967110,0.0
967140,0.0
967170,0.0
967200,0.0
967230,0.0
967260,0.0
967290,0.0
967320,0.0
967350,0.0
967380,0.0
967410,0.0
967440,0.0
967470,0.0
967500,0.0
967530,0.0
967560,0.0
967590,0.0
967620,0.0
967650,0.0
967680,0.0
967710,0.0
967740,0.0
967770,0.0
967800,0.0
967830,0.0
967860,0.0
967890,0.0
967920,0.0
967950,0.0
967980,0.0
968010,0.0
968040,0.0
968070,0.0
968100,0.0
968130,0.0
968160,0.0
968190,0.0
968220,0.0
968250,0.0
968280,0.0
968310,0.0
968340,0.0
968370,0.0
968400,0.0
968430,0.0
968460,0.0
968490,0.0
968520,0.0
968550,0.0
968580,0.0
968610,0.0
968640,0.0
968670,0.0
968700,0.0
968730,0.0
968760,0.0
968790,0.0
968820,0.0
968850,0.0
968880,0.0
968910,0.0
968940,0.0
968970,0.0
969000,0.0
969030,0.0
969060,0.0
969090,0.0
969120,0.0
969150,0.0
969180,0.0
969210,0.0
969240,0.0
969270,0.0
969300,0.0
969330,0.0
969360,0.0
969390,0.0
969420,0.0
969450,0.0
969480,0.0
969510,0.0
969540,0.0
969570,0.0
969600,0.0
969630,0.0
969660,0.0
969690,0.0
969720,0.0
969750,0.0
969780,0.0
969810,0.0
969840,0.0
969870,0.0
969900,0.0
969930,0.0
969960,0.0
969990,0.0
970020,0.0
970050,0.0
970080,0.0
970110,0.0
970140,0.0
970170,0.0
970200,0.0
970230,0.0
970260,0.0
970290,0.0
970320,0.0
970350,0.0
970380,0.0
970410,0.0
970440,0.0
970470,0.0
970500,0.0
970530,0.0
970560,0.0
970590,0.0
970620,0.0
970650,0.0
970680,0.0
970710,0.401973255466208
970740,0.41106462703588964
970770,0.4160236085601655
970800,0.4190612676753228
970830,0.4214607691000527
970860,0.42533943880100356
970890,0.4289266961607382
970920,0.4316353471531074
970950,0.43398417648235144
970980,0.436218740464495
971010,0.4384255200139613
971040,0.4406319213918553
971070,0.4428465774383671
971100,0.44507192895052794
971130,0.4473083660413413
971160,0.44951820220728433
971190,0.4496935477243395
971220,0.4507374135151506
971250,0.45253554338320345
971280,0.454644244063684
971310,0.45686445114449303
971340,0.45912379335097386
971370,0.46139665214242725
971400,0.46367322724940185
971430,0.46594854078351067
971460,0.46821872741405746
971490,0.47000000000000003
971520,0.47000000000000003
971550,0.47000000000000003
971580,0.47000000000000003
971610,0.47000000000000003
971640,0.46589712991977505
971670,0.46265620975100197
971700,0.46255153892687617
971730,0.463643831483732
971760,0.46511289142487433
971790,0.4660076615266857
971820,0.46622625578330507
971850,0.46630177331503886
971880,0.46632815979794134
971910,0.46633734141637745
971940,0.4663406004826183
971970,0.46634175358684254
972000,0.46634219089968254
972030,0.4663423780332009
972060,0.46634247597539275
972090,0.4663425433315251
972120,0.4663425995687155
972150,0.4663426513959773
972180,0.4663427015647804
972210,0.4663427506805451
972240,0.46634279925240446
972270,0.466342847229424
972300,0.46634289458940087
972330,0.4663429415288082
972360,0.46634298795539886
972390,0.4663430338675761
972420,0.4663430792972197
972450,0.4663431242293027
972480,0.46634316866353637
972510,0.46634321259996003
972540,0.4663432560387262
972570,0.4663432989800513
972600,0.46634334142421624
972630,0.46634338337155284
972660,0.4663434248224817
972690,0.4663434657774468
972720,0.46634350623697063
972750,0.4663435462016182
972780,0.4663435856720267
972810,0.4663436246488881
972840,0.4663436631329435
972870,0.46634370112499757
972900,0.4663437386259223
972930,0.46634377563664253
972960,0.46634381215813214
972990,0.46634384819142627
973020,0.4663438837376321
973050,0.46634391879790404
973080,0.46634395337345486
973110,0.46634398746556394
973140,0.46634402107557205
973170,0.4663440542048605
973200,0.46634408685488216
973230,0.46634411902715184
973260,0.4728579249655044
973290,0.4790800949718646
973320,0.4843019612260144
973350,0.48865979274755833
973380,0.4923259784634041
973410,0.4954439179597695
973440,0.49811696111918446
973470,0.5004161738231794
973500,0.5023910249295196
973530,0.5040799554220371
973560,0.5055142035705799
973590,0.5067214851673976
973620,0.5077281143535896
973650,0.5085572757207496
973680,0.509232466491226
973710,0.5097730182012334
973740,0.5101966772631028
973770,0.5105216125589052
973800,0.5107615776981588
973830,0.5109303497971527
973860,0.5110416469042091
973890,0.5111039627522054
973920,0.5111273017758404
973950,0.5111186991391047
973980,0.5110853648817876
974010,0.5110332766743395
974040,0.510967009693237
974070,0.5108908408028509
974100,0.5108080613044671
974130,0.5107215047270817
974160,0.5106333500284097
974190,0.5105453967642642
974220,0.5104589505616047
974250,0.5103750542466995
974280,0.5102943718544041
974310,0.5102173970610653
974340,0.5101443501832251
974370,0.5100753473732033
974400,0.5100103137699266
974430,0.5099491245774079
974460,0.5098915240922254
974490,0.5098372487985712
974520,0.5097859489766078
974550,0.5097372956834365
974580,0.5096909085138106
974610,0.5096464440495616
974640,0.509603534167863
974670,0.509561855203509
974700,0.5095210778106316
974730,0.5094809193230864
974760,0.5094411034022926
974790,0.5094013994821971
974820,0.5093615897017828
974850,0.5093214989038239
974880,0.5092809671704875
974910,0.5092398734488193
974940,0.5091981115197044
974970,0.5091556093635936
975000,0.5091123075980324
975030,0.5090681755639769
975060,0.5090231925717539
975090,0.5089773618326031
975120,0.5089306923765545
975150,0.5088832133142702
975180,0.5088349555078514
975210,0.5087859662612776
975240,0.5087362911541595
975270,0.508685988727562
975300,0.5086351131574943
975330,0.5085837282187797
975360,0.5085318916120012
975390,0.5084796674628428
975420,0.5084271129136992
975450,0.5083742887248173
975480,0.5083212483299774
975510,0.5082680464863872
975540,0.5082147306646211
975570,0.5081613479360559
975600,0.5081079383786684
975630,0.5080545391134874
975660,0.5080011703216843
975690,0.5079478351766564
975720,0.507894534214796
975750,0.5078412732762416
975780,0.5077880574187014
975810,0.5077348944582104
975840,0.5076817904958939
975870,0.5076287515986484
975900,0.5075757815667337
975930,0.5075228829883771
975960,0.5074700565970865
975990,0.5074173014390081
976020,0.5073646154698943
976050,0.5073119947179208
976080,0.5072594349310544
976110,0.5072069297500507
976140,0.5071544733321063
976170,0.5071020575423906
976200,0.5070496755556391
976230,0.5069973180258973
976260,0.5069449777255348
976290,0.5068926445996756
976320,0.506840311555448
976350,0.50678796825623
976380,0.5067356082266475
976410,0.5066832211914596
976440,0.5066308017144202
976470,0.5065783398393253
976500,0.5065258315059115
976530,0.5064732671953216
976560,0.5064206447541691
976590,0.5063679550975307
976620,0.5063151978356943
976650,0.5062623647454793
976680,0.5062094572977983
976710,0.5061564680186997
976740,0.506103400429132
976770,0.5060502476474671
976800,0.5059970153626983
976830,0.5059436971233854
976860,0.5058903008361927
976890,0.5058368203179846
976920,0.5057832656792831
976950,0.5057296308355077
976980,0.5056759279721047
977010,0.5056221508273312
977040,0.5055683134156229
977070,0.5055144091774882
977100,0.505460454063195
977130,0.5054064415689447
977160,0.5053523900068544
977190,0.5052982934499304
977220,0.5052441729430658
977250,0.5051900234495715
977280,0.505135868432647
977310,0.5050817023362795
977340,0.5050275498248533
977370,0.5049734038410955
977400,0.5049192880876866
977430,0.5048651938577956
977460,0.5048111445759874
977490,0.5047571306897055
977520,0.5047031762867707
977550,0.5046492713977934
977580,0.5045954410631206
977610,0.504541674982036
977640,0.5044879991528047
977670,0.5044344029160142
977700,0.5043809131228336
977730,0.5043275187010549
977760,0.5042742472076444
977790,0.504221087100961
977820,0.5041680664884676
977850,0.5041151733094059
977880,0.5040624360758175
977910,0.5040098421702478
977940,0.5039574203813049
977970,0.5039051575120849
978000,0.5038530825171685
978030,0.5038011816467173
978060,0.5037494839862087
978090,0.5036979749459339
978120,0.5036466837898751
978150,0.5035955955900259
978180,0.5035447392595932
978210,0.5034940995818552
978240,0.5034437052458819
978270,0.50339354065565
978300,0.503343634366075
978330,0.5032939703738435
978360,0.5032445771458143
978390,0.5031954382831485
978420,0.5031465821872115
978450,0.5030979921017762
978480,0.503049696368864
978510,0.5030016779292396
978540,0.5029539650610427
978570,0.5029065404640682
978600,0.5028594323414208
978630,0.5028126232159097
978660,0.5027661411998919
978690,0.5027199687019251
978720,0.5026741337240915
978750,0.5026286186205671
978780,0.50258345124115
978810,0.5025386139458289
978840,0.5024941345282902
978870,0.5024499953986129
978900,0.5024062242896277
978930,0.5023628041682227
978960,0.5023197628219017
978990,0.502277083546806
979020,0.5022347935960398
979050,0.5021928757454277
979080,0.5021513557905838
979110,0.502110215207364
979140,0.5020694777809968
979170,0.5020291235275239
979200,0.5019891744114852
979230,0.5019496808268339
979260,0.501911349007392
979290,0.5018759154483237
979320,0.5018453159264158
979350,0.501820980485043
979380,0.5018039700036918
979410,0.5017950829715122
979440,0.5017947300361153
979470,0.5018031723881102
979500,0.5018205225968242
979530,0.5018467658310715
979560,0.5018817993869668
979590,0.5019254602250482
979620,0.5019775413384338
979650,0.5020378020923901
979680,0.5021059761362532
979710,0.5021817783946881
979740,0.5022649114963339
979770,0.5023550715762175
979800,0.5024519533301277
979830,0.5025552542707146
979860,0.50266467820579
979890,0.5027799380006691
979920,0.5029007577150715
979950,0.5030268742154806
979980,0.5031580383427422
980010,0.5032940156794854
980040,0.5034345869455956
980070,0.5035795480565199
980100,0.5037287098987939
980130,0.5038818978799487
980160,0.5040389513092771
980190,0.5041997226492869
980220,0.5043640766633543
980250,0.5045318894706151
980280,0.5047030475330687
980310,0.5048774466175875
980340,0.5050549907687364
980370,0.505235591295931
980400,0.5054191657297896
980430,0.5056056366960723
980460,0.5057949308083273
980490,0.5059869780425006
980520,0.5061817122001199
980550,0.5063790727510071
980580,0.5065790076686381
980610,0.5067814760816169
980640,0.5069864484805657
980670,0.5071939019441527
980700,0.5074038121629549
980730,0.5076161203038229
980760,0.5078307073946029
980790,0.5080474242667504
980820,0.5082661064244907
980850,0.5084865849790746
980880,0.5087087555983953
980910,0.5089325273952526
980940,0.5091578247151177
980970,0.5093845833403432
981000,0.5096127442632673
981030,0.5098422532038511
981060,0.5100730457049529
981090,0.5103050413731084
981120,0.5105381502465286
981150,0.5107722732635016
981180,0.5110073035552583
981210,0.5112431274002109
981240,0.5114796253284263
981270,0.5117166732264157
981300,0.5119541431384289
981330,0.5121919035233091
981360,0.5124298192546809
981390,0.5126677517106147
981420,0.5129055590242731
981450,0.5131430965871997
981480,0.5133802167322694
981510,0.5136167694260473
981540,0.5138526025653313
981570,0.5140875620634348
981600,0.5143214918880923
981630,0.5145542341233396
981660,0.5147856290610499
981690,0.5150155153006886
981720,0.5152437260955496
981750,0.5154700830087239
981780,0.515694394892608
981810,0.5159164647035586
981840,0.5161360976523259
981870,0.5163531042134463
981900,0.5165672987773564
981930,0.5167784847361858
981960,0.5169862344131988
981990,0.5171889969193322
982020,0.5173833174662977
982050,0.5175650441179994
982080,0.5177312698873137
982110,0.5178813946028887
982140,0.5180170146607697
982170,0.5181409477535128
982200,0.5182564066562563
982230,0.5183663095884862
982260,0.5184729465478268
982290,0.5185778715884874
982320,0.5186819530827771
982350,0.5187855179249944
982380,0.518888531245733
982410,0.5189907013965436
982440,0.5190915635372796
982470,0.5191905738795999
982500,0.5192871298715102
982530,0.5193806102681245
982560,0.5194703329390227
982590,0.5195554409992316
982620,0.5196349343727912
982650,0.5197078657961456
982680,0.5197735381934517
982710,0.5198315663585661
982740,0.5198818247913869
982770,0.5199243584631634
982800,0.5199592505160965
982830,0.5199866107987942
982860,0.5200069361621881
982890,0.5200211894464971
982920,0.5200302755179811
982950,0.5200349764232451
982980,0.5200359961859738
983010,0.520033918963264
983040,0.5200292444914406
983070,0.5200224268240548
983100,0.5200138277270782
983130,0.5200037636570211
983160,0.5199925143882632
983190,0.5199803145238644
983220,0.5199673720239666
983250,0.519953852116763
983280,0.5199399020967976
983310,0.5199256492405205
983340,0.5199112072402005
983370,0.519896678664406
983400,0.519882156354597
983430,0.5198677248617275
983460,0.5198534602931163
983490,0.5198394296042851
983520,0.5198256901891325
983550,0.5198122900811036
983580,0.5197992686463418
983610,0.5197866574847403
983640,0.5197744813084587
983670,0.5197627586992365
983700,0.5197515027446783
983730,0.5197407215911709
983760,0.5197304189497397
983790,0.5197205945771355
983820,0.5197112447402282
983850,0.5197023626616278
983880,0.5196939389398451
983910,0.5196859619191013
983940,0.5196784179312102
983970,0.5196712912942439
984000,0.5196645640717699
984030,0.519658215859134
984060,0.5196522240314191
984090,0.5196465646925494
984120,0.5196412140958859
984150,0.5196361499524884
984180,0.519631352096364
984210,0.5196268023615163
984240,0.519622483924891
984270,0.5196183805306864
984300,0.5196144759148487
984330,0.5196107535392023
984360,0.5196071965756407
984390,0.5196037880173755
984420,0.5196005108157111
984450,0.519597347993796
984480,0.5195942827320335
984510,0.5195912984389063
984540,0.5195883788215794
984570,0.5195855079637678
984600,0.5195826704121022
984630,0.5195798532680219
984660,0.5195770503278924
984690,0.5195742636138998
984720,0.5195626227388961
984750,0.5194982526048972
984780,0.5194300537043742
984810,0.5193822816240489
984840,0.5193529246634407
984870,0.5193349459299058
984900,0.519323118690218
984930,0.5193138241847569
984960,0.5193053705405025
984990,0.519297367796804
985020,0.5192897515274955
985050,0.5192826195218718
985080,0.5192760842488688
985110,0.5192701536951732
985140,0.5192647958166006
985170,0.5192599395378997
985200,0.5192555277807616
985230,0.5192514977852649
985260,0.5192477969658097
985290,0.5192443840323799
985320,0.5192412260670489
985350,0.5192382956438624
985380,0.5192355690227888
985410,0.5192330251961281
985440,0.5192306454497675
985470,0.5192284131329861
985500,0.5192263134917
985530,0.519224333497171
985560,0.5192224616630196
985590,0.5192206878589154
985620,0.5192190031330951
985650,0.5192173995518077
985680,0.5192158700578179
985710,0.5192144076578508
985740,0.5192130073432668
985770,0.5192116642085308
985800,0.5192103736640469
985830,0.5192091314810091
985860,0.5192079337750846
985890,0.5192067769714057
985920,0.5192056577684498
985950,0.5192045731070604
985980,0.5192035201439488
986010,0.5192024962275683
986040,0.5192014988763344
986070,0.5192005257609852
986100,0.5191995746926233
986130,0.5191986436166817
986160,0.5191977306119353
986190,0.5191968338931631
986220,0.5191959518162435
986250,0.5191950828848217
986280,0.5191942257580994
986310,0.5191933792593553
986340,0.5191925423859912
986370,0.5191917143198096
986400,0.5191908944382625
986430,0.5191900896139172
986460,0.5191893224846507
986490,0.5191886270315721
986520,0.5191880377563431
986550,0.5191875822947539
986580,0.5191872800028793
986610,0.5191871438992544
986640,0.5191871832397309
986670,0.5191874054268588
986700,0.5191878169973101
986730,0.5191884239043535
986760,0.5191892314239687
986790,0.5191902439462459
986820,0.5191914648071098
986850,0.5191928962159119
986880,0.5191945392767388
986910,0.5191963940744962
986940,0.5191984597928625
986970,0.5192007348387555
987000,0.5192032169583781
987030,0.5192059033388263
987060,0.519208790694924
987090,0.519211875343457
987120,0.519215153267563
987150,0.5192186201734253
987180,0.5192222715406982
987210,0.5192261026673497
987240,0.5192301087092389
987270,0.5192342847146135
987300,0.5192386256536752
987330,0.5192431264434488
987360,0.5192477819682856
987390,0.5192525870963667
987420,0.5192575366925805
987450,0.5192626256282182
987480,0.519267848787844
987510,0.5192732010737274
987540,0.519278677408192
987570,0.5192842727341913
987600,0.5192899820144138
987630,0.5192958002291906
987660,0.5193017223734522
987690,0.5193077434529176
987720,0.5193138584796954
987750,0.5193200624673023
987780,0.5193263504247023
987810,0.5193327173503999
987840,0.5193391582303303
987870,0.5193456680420145
987900,0.519352241762467
987930,0.5193588743740252
987960,0.519365560863547
987990,0.519372296214533
988020,0.5193790753950756
988050,0.5193858933457975
988080,0.5193927449714744
988110,0.5193996251398417
988140,0.5194065286644558
988170,0.5194134461633999
988200,0.5194203605891197
988230,0.5194272503686586
988260,0.5194340952360118
988290,0.5194408798540351
988320,0.5194475942827812
988350,0.5194542327688744
988380,0.519460792248588
988410,0.5194672712063405
988440,0.5194736690085304
988470,0.5194799856039676
988500,0.5194862214276105
988530,0.5194923773730107
988560,0.5194984547549777
988590,0.51950445523467
988620,0.5195103807109827
988650,0.5195162331949205
988680,0.5195220146838544
988710,0.5195277270471927
988740,0.5195333719290111
988770,0.5195389506687673
988800,0.5195444642389073
988830,0.5195499131974168
988860,0.5195552976535046
988890,0.5195606172449729
988920,0.5195658711262584
988950,0.519571057966291
988980,0.5195761759554451
989010,0.5195812228207766
989040,0.5195861958487297
989070,0.5195910919144114
989100,0.5195959075165023
989130,0.5196006388168474
989160,0.5196052816838164
989190,0.5196098317384916
989220,0.5196142844028078
989250,0.5196186349488096
989280,0.5196228785481952
989310,0.5196270103214216
989340,0.5196310253856395
989370,0.5196349189007982
989400,0.5196386861133667
989430,0.5196423223971054
989460,0.5196458232904115
989490,0.5196491845298802
989520,0.519652402079704
989550,0.5196554721566758
989580,0.5196583912506124
989610,0.5196611561400517
989640,0.5196637639032158
989670,0.5196662119242229
989700,0.519668497894683
989730,0.5196706198108043
989760,0.5196725759662557
989790,0.5196743649410535
989820,0.5196759855868318
989850,0.5196774370088582
989880,0.5196787185452743
989910,0.5196798297431661
989940,0.5196807703352737
989970,0.519681540213605
990000,0.5196821394019544
990030,0.5196825722499924
990060,0.5196828522497197
990090,0.5196829997105349
990120,0.519683035993005
990150,0.5196829798235612
990180,0.5196828469145184
990210,0.5196826512185612
990240,0.5196824062191727
990270,0.519682125596265
990300,0.5196818232626158
990330,0.5196815130257934
990360,0.5196812081462863
990390,0.5196809209728719
990420,0.5196806627285994
990450,0.5196804434408775
990480,0.5196802719730754
990510,0.5196801561141309
990540,0.5196801026946891
990570,0.5196801177070653
990600,0.5196802064106713
990630,0.5196803734099688
990660,0.519680622701083
990690,0.5196809576925004
990720,0.5196813812107569
990750,0.5196818955020578
990780,0.5196825022369402
990810,0.51968320252032
990840,0.5196839969056745
990870,0.5196848854104742
990900,0.5196858675302068
990930,0.5196869422493285
990960,0.5196881080487785
990990,0.5196893629106513
991020,0.5196907043211854
991050,0.5196921292734258
991080,0.519693634270836
991110,0.5196952153330573
991140,0.5196968680047894
991170,0.5196985873686432
991200,0.5197003680627252
991230,0.5197022043035817
991260,0.519704089915051
991290,0.5197060183634569
991320,0.5197079827994686
991350,0.5197099761068229
991380,0.519711990957991
991410,0.5197140198766931
991440,0.5197160553070463
991470,0.5197180896889697
991500,0.5197201155392879
991530,0.5197221255378305
991560,0.5197241126176689
991590,0.5197260700584473
991620,0.5197279915816156
991650,0.5197298714462035
991680,0.5197317045436449
991710,0.5197334865377362
991740,0.5197352164711929
991770,0.5197368983055971
991800,0.5197385388085696
991830,0.519740144308491
991860,0.5197417188947993
991890,0.5197432643574598
991920,0.5197447809685076
991950,0.5197462683356397
991980,0.5197477259917304
992010,0.5197491536753347
992040,0.5197505513836516
992070,0.5197519193058585
992100,0.5197532577230013
992130,0.5197545669236067
992160,0.51975584715198
992190,0.519757098586373
992220,0.5197583213364484
992250,0.519759515449561
992280,0.5197606809187195
992310,0.519761817688834
992340,0.519762925660499
992370,0.5197640046918839
992400,0.5197650545996625
992430,0.5197660751597345
992460,0.5197670661081694
992490,0.5197680271425063
992520,0.519768957923372
992550,0.5197698580763138
992580,0.5197707271937079
992610,0.5197715648366823
992640,0.5197723705369776
992670,0.5197731437987364
992700,0.5197738841001734
992730,0.5197745908951428
992760,0.5197752636145876
992790,0.5197759016678567
992820,0.5197765044438837
992850,0.5197770713121576
992880,0.5197776016232522
992910,0.5197780947092803
992940,0.5197785498846765
992970,0.5197789664471667
993000,0.5197793436786708
993030,0.5197796808458883
993060,0.519779977200545
993090,0.5197802319793344
993120,0.5197804444036243
993150,0.5197806136790388
993180,0.5197807389949307
993210,0.5197808195238198
993240,0.5197808544208157
993270,0.519780842823024
993300,0.5197807838490065
993330,0.5197806765982643
993360,0.5197805201507892
993390,0.5197803135667175
993420,0.519780055886076
993450,0.5197797461286727
993480,0.5197793832939913
993510,0.5197789663610741
993540,0.5197784942859975
993570,0.5197779660000407
993600,0.5197773804104776
993630,0.519776173725379
993660,0.5197692878721504
993690,0.5197551410562163
993720,0.5197378374852056
993750,0.5197210585374296
993780,0.5197066070598656
993810,0.5196949274411463
993840,0.5196856718202015
993870,0.5196782534526334
993900,0.5196721737892933
