timestamp,Occupancy[cor]
11847270,2.0
11847300,2.0
11847330,2.0
11847360,2.0
11847390,2.0
11847420,2.0
11847450,2.0
11847480,2.0
11847510,2.0
11847540,2.0
11847570,2.0
11847600,2.0
11847630,2.0
11847660,2.0
11847690,2.0
11847720,2.0
11847750,2.0
11847780,2.0
11847810,2.0
11847840,2.0
11847870,2.0
11847900,2.0
11847930,2.0
11847960,2.0
11847990,2.0
11848020,2.0
11848050,2.0
11848080,2.0
11848110,2.0
11848140,2.0
11848170,2.0
11848200,2.0
11848230,2.0
11848260,2.0
11848290,2.0
11848320,2.0
11848350,2.0
11848380,2.0
11848410,2.0
11848440,2.0
11848470,2.0
11848500,2.0
11848530,2.0
11848560,2.0
11848590,2.0
11848620,2.0
11848650,2.0
11848680,2.0
11848710,2.0
11848740,2.0
11848770,2.0
11848800,2.0
11848830,2.0
11848860,2.0
11848890,2.0
11848920,2.0
11848950,2.0
11848980,2.0
11849010,2.0
11849040,2.0
11849070,2.0
11849100,2.0
11849130,2.0
11849160,2.0
11849190,2.0
11849220,2.0
11849250,2.0
11849280,2.0
11849310,2.0
11849340,2.0
11849370,2.0
11849400,2.0
11849430,2.0
11849460,2.0
11849490,2.0
11849520,2.0
11849550,2.0
11849580,2.0
11849610,2.0
11849640,2.0
11849670,2.0
11849700,2.0
11849730,2.0
11849760,2.0
11849790,2.0
11849820,2.0
11849850,2.0
11849880,2.0
11849910,2.0
11849940,2.0
11849970,2.0
11850000,2.0
11850030,2.0
11850060,2.0
11850090,2.0
11850120,2.0
11850150,2.0
11850180,2.0
11850210,2.0
11850240,2.0
11850270,2.0
11850300,2.0
11850330,2.0
11850360,2.0
11850390,2.0
11850420,2.0
11850450,2.0
11850480,2.0
11850510,2.0
11850540,2.0
11850570,2.0
11850600,2.0
11850630,2.0
11850660,2.0
11850690,2.0
11850720,2.0
11850750,2.0
11850780,2.0
11850810,2.0
11850840,2.0
11850870,2.0
11850900,2.0
11850930,2.0
11850960,2.0
11850990,2.0
11851020,2.0
11851050,2.0
11851080,2.0
11851110,2.0
11851140,2.0
11851170,2.0
11851200,2.0
11851230,2.0
11851260,2.0
11851290,2.0
11851320,2.0
11851350,2.0
11851380,2.0
11851410,2.0
11851440,2.0
11851470,2.0
11851500,2.0
11851530,2.0
11851560,2.0
11851590,2.0
11851620,2.0
11851650,2.0
11851680,2.0
11851710,2.0
11851740,2.0
11851770,2.0
11851800,2.0
11851830,2.0
11851860,2.0
11851890,2.0
11851920,2.0
11851950,2.0
11851980,2.0
11852010,2.0
11852040,2.0
11852070,2.0
11852100,2.0
11852130,2.0
11852160,2.0
11852190,2.0
11852220,2.0
11852250,2.0
11852280,2.0
11852310,2.0
11852340,2.0
11852370,2.0
11852400,2.0
11852430,2.0
11852460,2.0
11852490,2.0
11852520,2.0
11852550,2.0
11852580,2.0
11852610,2.0
11852640,2.0
11852670,2.0
11852700,2.0
11852730,2.0
11852760,2.0
11852790,2.0
11852820,2.0
11852850,2.0
11852880,2.0
11852910,2.0
11852940,2.0
11852970,2.0
11853000,2.0
11853030,2.0
11853060,2.0
11853090,2.0
11853120,2.0
11853150,2.0
11853180,2.0
11853210,2.0
11853240,2.0
11853270,2.0
11853300,2.0
11853330,2.0
11853360,2.0
11853390,2.0
11853420,2.0
11853450,2.0
11853480,2.0
11853510,2.0
11853540,2.0
11853570,2.0
11853600,2.0
11853630,2.0
11853660,2.0
11853690,2.0
11853720,2.0
11853750,2.0
11853780,2.0
11853810,2.0
11853840,2.0
11853870,2.0
11853900,2.0
11853930,2.0
11853960,2.0
11853990,2.0
11854020,2.0
11854050,2.0
11854080,2.0
11854110,2.0
11854140,2.0
11854170,2.0
11854200,2.0
11854230,2.0
11854260,2.0
11854290,2.0
11854320,2.0
11854350,2.0
11854380,2.0
11854410,2.0
11854440,2.0
11854470,2.0
11854500,2.0
11854530,2.0
11854560,2.0
11854590,2.0
11854620,2.0
11854650,2.0
11854680,2.0
11854710,2.0
11854740,2.0
11854770,2.0
11854800,2.0
11854830,2.0
11854860,2.0
11854890,2.0
11854920,2.0
11854950,2.0
11854980,2.0
11855010,2.0
11855040,2.0
11855070,2.0
11855100,2.0
11855130,2.0
11855160,2.0
11855190,2.0
11855220,2.0
11855250,2.0
11855280,2.0
11855310,2.0
11855340,2.0
11855370,2.0
11855400,2.0
11855430,2.0
11855460,2.0
11855490,2.0
11855520,2.0
11855550,2.0
11855580,2.0
11855610,2.0
11855640,2.0
11855670,2.0
11855700,2.0
11855730,2.0
11855760,2.0
11855790,2.0
11855820,2.0
11855850,2.0
11855880,2.0
11855910,2.0
11855940,2.0
11855970,2.0
11856000,2.0
11856030,2.0
11856060,2.0
11856090,2.0
11856120,2.0
11856150,2.0
11856180,2.0
11856210,2.0
11856240,2.0
11856270,2.0
11856300,2.0
11856330,2.0
11856360,2.0
11856390,2.0
11856420,2.0
11856450,2.0
11856480,2.0
11856510,2.0
11856540,2.0
11856570,2.0
11856600,2.0
11856630,2.0
11856660,2.0
11856690,2.0
11856720,2.0
11856750,2.0
11856780,2.0
11856810,2.0
11856840,2.0
11856870,2.0
11856900,2.0
11856930,2.0
11856960,2.0
11856990,2.0
11857020,2.0
11857050,2.0
11857080,2.0
11857110,2.0
11857140,2.0
11857170,2.0
11857200,2.0
11857230,2.0
11857260,2.0
11857290,2.0
11857320,2.0
11857350,2.0
11857380,2.0
11857410,2.0
11857440,2.0
11857470,2.0
11857500,2.0
11857530,2.0
11857560,2.0
11857590,2.0
11857620,2.0
11857650,2.0
11857680,2.0
11857710,2.0
11857740,2.0
11857770,2.0
11857800,2.0
11857830,2.0
11857860,2.0
11857890,2.0
11857920,2.0
11857950,2.0
11857980,2.0
11858010,2.0
11858040,2.0
11858070,2.0
11858100,2.0
11858130,2.0
11858160,2.0
11858190,2.0
11858220,2.0
11858250,2.0
11858280,2.0
11858310,2.0
11858340,2.0
11858370,2.0
11858400,2.0
11858430,2.0
11858460,2.0
11858490,2.0
11858520,2.0
11858550,2.0
11858580,2.0
11858610,2.0
11858640,2.0
11858670,2.0
11858700,2.0
11858730,2.0
11858760,2.0
11858790,2.0
11858820,2.0
11858850,2.0
11858880,2.0
11858910,2.0
11858940,2.0
11858970,2.0
11859000,2.0
11859030,2.0
11859060,2.0
11859090,2.0
11859120,2.0
11859150,2.0
11859180,2.0
11859210,2.0
11859240,2.0
11859270,2.0
11859300,2.0
11859330,2.0
11859360,2.0
11859390,2.0
11859420,2.0
11859450,2.0
11859480,2.0
11859510,2.0
11859540,2.0
11859570,2.0
11859600,2.0
11859630,2.0
11859660,2.0
11859690,2.0
11859720,2.0
11859750,2.0
11859780,2.0
11859810,2.0
11859840,2.0
11859870,2.0
11859900,2.0
11859930,2.0
11859960,2.0
11859990,2.0
11860020,2.0
11860050,2.0
11860080,2.0
11860110,2.0
11860140,2.0
11860170,2.0
11860200,2.0
11860230,2.0
11860260,2.0
11860290,2.0
11860320,2.0
11860350,2.0
11860380,2.0
11860410,2.0
11860440,2.0
11860470,2.0
11860500,2.0
11860530,2.0
11860560,2.0
11860590,2.0
11860620,2.0
11860650,2.0
11860680,2.0
11860710,2.0
11860740,2.0
11860770,2.0
11860800,2.0
11860830,2.0
11860860,2.0
11860890,2.0
11860920,2.0
11860950,2.0
11860980,2.0
11861010,2.0
11861040,2.0
11861070,2.0
11861100,2.0
11861130,2.0
11861160,2.0
11861190,2.0
11861220,2.0
11861250,2.0
11861280,2.0
11861310,2.0
11861340,2.0
11861370,2.0
11861400,2.0
11861430,2.0
11861460,2.0
11861490,2.0
11861520,2.0
11861550,2.0
11861580,2.0
11861610,2.0
11861640,2.0
11861670,2.0
11861700,2.0
11861730,2.0
11861760,2.0
11861790,2.0
11861820,2.0
11861850,2.0
11861880,2.0
11861910,2.0
11861940,2.0
11861970,2.0
11862000,2.0
11862030,2.0
11862060,2.0
11862090,2.0
11862120,2.0
11862150,2.0
11862180,2.0
11862210,2.0
11862240,2.0
11862270,2.0
11862300,2.0
11862330,2.0
11862360,2.0
11862390,2.0
11862420,2.0
11862450,2.0
11862480,2.0
11862510,2.0
11862540,2.0
11862570,2.0
11862600,2.0
11862630,2.0
11862660,2.0
11862690,2.0
11862720,2.0
11862750,2.0
11862780,2.0
11862810,2.0
11862840,2.0
11862870,2.0
11862900,2.0
11862930,2.0
11862960,2.0
11862990,2.0
11863020,2.0
11863050,2.0
11863080,2.0
11863110,2.0
11863140,2.0
11863170,2.0
11863200,2.0
11863230,2.0
11863260,2.0
11863290,2.0
11863320,2.0
11863350,2.0
11863380,2.0
11863410,2.0
11863440,2.0
11863470,2.0
11863500,2.0
11863530,2.0
11863560,2.0
11863590,2.0
11863620,2.0
11863650,2.0
11863680,2.0
11863710,2.0
11863740,2.0
11863770,2.0
11863800,2.0
11863830,2.0
11863860,2.0
11863890,2.0
11863920,2.0
11863950,2.0
11863980,2.0
11864010,2.0
11864040,2.0
11864070,2.0
11864100,2.0
11864130,2.0
11864160,2.0
11864190,2.0
11864220,2.0
11864250,2.0
11864280,2.0
11864310,2.0
11864340,2.0
11864370,2.0
11864400,2.0
11864430,2.0
11864460,2.0
11864490,2.0
11864520,2.0
11864550,2.0
11864580,2.0
11864610,2.0
11864640,2.0
11864670,2.0
11864700,2.0
11864730,2.0
11864760,2.0
11864790,2.0
11864820,2.0
11864850,2.0
11864880,2.0
11864910,2.0
11864940,2.0
11864970,2.0
11865000,2.0
11865030,2.0
11865060,2.0
11865090,2.0
11865120,2.0
11865150,2.0
11865180,2.0
11865210,2.0
11865240,2.0
11865270,2.0
11865300,2.0
11865330,2.0
11865360,2.0
11865390,2.0
11865420,2.0
11865450,2.0
11865480,2.0
11865510,2.0
11865540,2.0
11865570,2.0
11865600,2.0
11865630,2.0
11865660,2.0
11865690,2.0
11865720,2.0
11865750,2.0
11865780,2.0
11865810,2.0
11865840,2.0
11865870,2.0
11865900,2.0
11865930,2.0
11865960,2.0
11865990,2.0
11866020,2.0
11866050,2.0
11866080,2.0
11866110,2.0
11866140,2.0
11866170,2.0
11866200,2.0
11866230,2.0
11866260,2.0
11866290,2.0
11866320,2.0
11866350,2.0
11866380,2.0
11866410,2.0
11866440,2.0
11866470,2.0
11866500,2.0
11866530,2.0
11866560,2.0
11866590,2.0
11866620,2.0
11866650,2.0
11866680,2.0
11866710,2.0
11866740,2.0
11866770,2.0
11866800,12.0
11866830,12.0
11866860,12.0
11866890,12.0
11866920,12.0
11866950,12.0
11866980,12.0
11867010,12.0
11867040,12.0
11867070,12.0
11867100,12.0
11867130,12.0
11867160,12.0
11867190,12.0
11867220,12.0
11867250,12.0
11867280,12.0
11867310,12.0
11867340,12.0
11867370,12.0
11867400,23.0
11867430,23.0
11867460,23.0
11867490,23.0
11867520,23.0
11867550,23.0
11867580,23.0
11867610,23.0
11867640,23.0
11867670,23.0
11867700,23.0
11867730,23.0
11867760,23.0
11867790,23.0
11867820,23.0
11867850,23.0
11867880,23.0
11867910,23.0
11867940,23.0
11867970,23.0
11868000,23.0
11868030,23.0
11868060,23.0
11868090,23.0
11868120,23.0
11868150,23.0
11868180,23.0
11868210,23.0
11868240,23.0
11868270,23.0
11868300,23.0
11868330,23.0
11868360,23.0
11868390,23.0
11868420,23.0
11868450,23.0
11868480,23.0
11868510,23.0
11868540,23.0
11868570,23.0
11868600,33.0
11868630,33.0
11868660,33.0
11868690,33.0
11868720,33.0
11868750,33.0
11868780,33.0
11868810,33.0
11868840,33.0
11868870,33.0
11868900,33.0
11868930,33.0
11868960,33.0
11868990,33.0
11869020,33.0
11869050,33.0
11869080,33.0
11869110,33.0
11869140,33.0
11869170,33.0
11869200,44.0
11869230,44.0
11869260,44.0
11869290,44.0
11869320,44.0
11869350,44.0
11869380,44.0
11869410,44.0
11869440,44.0
11869470,44.0
11869500,44.0
11869530,44.0
11869560,44.0
11869590,44.0
11869620,44.0
11869650,44.0
11869680,44.0
11869710,44.0
11869740,44.0
11869770,44.0
11869800,44.0
11869830,44.0
11869860,44.0
11869890,44.0
11869920,44.0
11869950,44.0
11869980,44.0
11870010,44.0
11870040,44.0
11870070,44.0
11870100,44.0
11870130,44.0
11870160,44.0
11870190,44.0
11870220,44.0
11870250,44.0
11870280,44.0
11870310,44.0
11870340,44.0
11870370,44.0
11870400,44.0
11870430,44.0
11870460,44.0
11870490,44.0
11870520,44.0
11870550,44.0
11870580,44.0
11870610,44.0
11870640,44.0
11870670,44.0
11870700,44.0
11870730,44.0
11870760,44.0
11870790,44.0
11870820,44.0
11870850,44.0
11870880,44.0
11870910,44.0
11870940,44.0
11870970,44.0
11871000,44.0
11871030,44.0
11871060,44.0
11871090,44.0
11871120,44.0
11871150,44.0
11871180,44.0
11871210,44.0
11871240,44.0
11871270,44.0
11871300,44.0
11871330,44.0
11871360,44.0
11871390,44.0
11871420,44.0
11871450,44.0
11871480,44.0
11871510,44.0
11871540,44.0
11871570,44.0
11871600,44.0
11871630,44.0
11871660,44.0
11871690,44.0
11871720,44.0
11871750,44.0
11871780,44.0
11871810,44.0
11871840,44.0
11871870,44.0
11871900,44.0
11871930,44.0
11871960,44.0
11871990,44.0
11872020,44.0
11872050,44.0
11872080,44.0
11872110,44.0
11872140,44.0
11872170,44.0
11872200,44.0
11872230,44.0
11872260,44.0
11872290,44.0
11872320,44.0
11872350,44.0
11872380,44.0
11872410,44.0
11872440,44.0
11872470,44.0
11872500,44.0
11872530,44.0
11872560,44.0
11872590,44.0
11872620,44.0
11872650,44.0
11872680,44.0
11872710,44.0
11872740,44.0
11872770,44.0
11872800,44.0
11872830,44.0
11872860,44.0
11872890,44.0
11872920,44.0
11872950,44.0
11872980,44.0
11873010,44.0
11873040,44.0
11873070,44.0
11873100,44.0
11873130,44.0
11873160,44.0
11873190,44.0
11873220,44.0
11873250,44.0
11873280,44.0
11873310,44.0
11873340,44.0
11873370,44.0
11873400,44.0
11873430,44.0
11873460,44.0
11873490,44.0
11873520,44.0
11873550,44.0
11873580,44.0
11873610,44.0
11873640,44.0
11873670,44.0
11873700,44.0
11873730,44.0
11873760,44.0
11873790,44.0
11873820,44.0
11873850,44.0
11873880,44.0
11873910,44.0
11873940,44.0
11873970,44.0
11874000,44.0
11874030,44.0
11874060,44.0
11874090,44.0
11874120,44.0
11874150,44.0
11874180,44.0
11874210,44.0
11874240,44.0
11874270,44.0
11874300,44.0
11874330,44.0
11874360,44.0
11874390,44.0
11874420,44.0
11874450,44.0
11874480,44.0
11874510,44.0
11874540,44.0
11874570,44.0
11874600,44.0
11874630,44.0
11874660,44.0
11874690,44.0
11874720,44.0
11874750,44.0
11874780,44.0
11874810,44.0
11874840,44.0
11874870,44.0
11874900,44.0
11874930,44.0
11874960,44.0
11874990,44.0
11875020,44.0
11875050,44.0
11875080,44.0
11875110,44.0
11875140,44.0
11875170,44.0
11875200,44.0
11875230,44.0
11875260,44.0
11875290,44.0
11875320,44.0
11875350,44.0
11875380,44.0
11875410,44.0
11875440,44.0
11875470,44.0
11875500,44.0
11875530,44.0
11875560,44.0
11875590,44.0
11875620,44.0
11875650,44.0
11875680,44.0
11875710,44.0
11875740,44.0
11875770,44.0
11875800,44.0
11875830,44.0
11875860,44.0
11875890,44.0
11875920,44.0
11875950,44.0
11875980,44.0
11876010,44.0
11876040,44.0
11876070,44.0
11876100,44.0
11876130,44.0
11876160,44.0
11876190,44.0
11876220,44.0
11876250,44.0
11876280,44.0
11876310,44.0
11876340,44.0
11876370,44.0
11876400,44.0
11876430,44.0
11876460,44.0
11876490,44.0
11876520,44.0
11876550,44.0
11876580,44.0
11876610,44.0
11876640,44.0
11876670,44.0
11876700,44.0
11876730,44.0
11876760,44.0
11876790,44.0
11876820,44.0
11876850,44.0
11876880,44.0
11876910,44.0
11876940,44.0
11876970,44.0
11877000,44.0
11877030,44.0
11877060,44.0
11877090,44.0
11877120,44.0
11877150,44.0
11877180,44.0
11877210,44.0
11877240,44.0
11877270,44.0
11877300,44.0
11877330,44.0
11877360,44.0
11877390,44.0
11877420,44.0
11877450,44.0
11877480,44.0
11877510,44.0
11877540,44.0
11877570,44.0
11877600,44.0
11877630,44.0
11877660,44.0
11877690,44.0
11877720,44.0
11877750,44.0
11877780,44.0
11877810,44.0
11877840,44.0
11877870,44.0
11877900,44.0
11877930,44.0
11877960,44.0
11877990,44.0
11878020,44.0
11878050,44.0
11878080,44.0
11878110,44.0
11878140,44.0
11878170,44.0
11878200,44.0
11878230,44.0
11878260,44.0
11878290,44.0
11878320,44.0
11878350,44.0
11878380,44.0
11878410,44.0
11878440,44.0
11878470,44.0
11878500,44.0
11878530,44.0
11878560,44.0
11878590,44.0
11878620,44.0
11878650,44.0
11878680,44.0
11878710,44.0
11878740,44.0
11878770,44.0
11878800,44.0
11878830,44.0
11878860,44.0
11878890,44.0
11878920,44.0
11878950,44.0
11878980,44.0
11879010,44.0
11879040,44.0
11879070,44.0
11879100,44.0
11879130,44.0
11879160,44.0
11879190,44.0
11879220,44.0
11879250,44.0
11879280,44.0
11879310,44.0
11879340,44.0
11879370,44.0
11879400,44.0
11879430,44.0
11879460,44.0
11879490,44.0
11879520,44.0
11879550,44.0
11879580,44.0
11879610,44.0
11879640,44.0
11879670,44.0
11879700,44.0
11879730,44.0
11879760,44.0
11879790,44.0
11879820,44.0
11879850,44.0
11879880,44.0
11879910,44.0
11879940,44.0
11879970,44.0
11880000,39.0
11880030,39.0
11880060,39.0
11880090,39.0
11880120,39.0
11880150,39.0
11880180,39.0
11880210,39.0
11880240,39.0
11880270,39.0
11880300,39.0
11880330,39.0
11880360,39.0
11880390,39.0
11880420,39.0
11880450,39.0
11880480,39.0
11880510,39.0
11880540,39.0
11880570,39.0
11880600,39.0
11880630,39.0
11880660,39.0
11880690,39.0
11880720,39.0
11880750,39.0
11880780,39.0
11880810,39.0
11880840,39.0
11880870,39.0
11880900,39.0
11880930,39.0
11880960,39.0
11880990,39.0
11881020,39.0
11881050,39.0
11881080,39.0
11881110,39.0
11881140,39.0
11881170,39.0
11881200,39.0
11881230,39.0
11881260,39.0
11881290,39.0
11881320,39.0
11881350,39.0
11881380,39.0
11881410,39.0
11881440,39.0
11881470,39.0
11881500,39.0
11881530,39.0
11881560,39.0
11881590,39.0
11881620,39.0
11881650,39.0
11881680,39.0
11881710,39.0
11881740,39.0
11881770,39.0
11881800,39.0
11881830,39.0
11881860,39.0
11881890,39.0
11881920,39.0
11881950,39.0
11881980,39.0
11882010,39.0
11882040,39.0
11882070,39.0
11882100,39.0
11882130,39.0
11882160,39.0
11882190,39.0
11882220,39.0
11882250,39.0
11882280,39.0
11882310,39.0
11882340,39.0
11882370,39.0
11882400,39.0
11882430,39.0
11882460,39.0
11882490,39.0
11882520,39.0
11882550,39.0
11882580,39.0
11882610,39.0
11882640,39.0
11882670,39.0
11882700,39.0
11882730,39.0
11882760,39.0
11882790,39.0
11882820,39.0
11882850,39.0
11882880,39.0
11882910,39.0
11882940,39.0
11882970,39.0
11883000,39.0
11883030,39.0
11883060,39.0
11883090,39.0
11883120,39.0
11883150,39.0
11883180,39.0
11883210,39.0
11883240,39.0
11883270,39.0
11883300,39.0
11883330,39.0
11883360,39.0
11883390,39.0
11883420,39.0
11883450,39.0
11883480,39.0
11883510,39.0
11883540,39.0
11883570,39.0
11883600,49.0
11883630,49.0
11883660,49.0
11883690,49.0
11883720,49.0
11883750,49.0
11883780,49.0
11883810,49.0
11883840,49.0
11883870,49.0
11883900,49.0
11883930,49.0
11883960,49.0
11883990,49.0
11884020,49.0
11884050,49.0
11884080,49.0
11884110,49.0
11884140,49.0
11884170,49.0
11884200,49.0
11884230,49.0
11884260,49.0
11884290,49.0
11884320,49.0
11884350,49.0
11884380,49.0
11884410,49.0
11884440,49.0
11884470,49.0
11884500,49.0
11884530,49.0
11884560,49.0
11884590,49.0
11884620,49.0
11884650,49.0
11884680,49.0
11884710,49.0
11884740,49.0
11884770,49.0
11884800,49.0
11884830,49.0
11884860,49.0
11884890,49.0
11884920,49.0
11884950,49.0
11884980,49.0
11885010,49.0
11885040,49.0
11885070,49.0
11885100,49.0
11885130,49.0
11885160,49.0
11885190,49.0
11885220,49.0
11885250,49.0
11885280,49.0
11885310,49.0
11885340,49.0
11885370,49.0
11885400,49.0
11885430,49.0
11885460,49.0
11885490,49.0
11885520,49.0
11885550,49.0
11885580,49.0
11885610,49.0
11885640,49.0
11885670,49.0
11885700,49.0
11885730,49.0
11885760,49.0
11885790,49.0
11885820,49.0
11885850,49.0
11885880,49.0
11885910,49.0
11885940,49.0
11885970,49.0
11886000,49.0
11886030,49.0
11886060,49.0
11886090,49.0
11886120,49.0
11886150,49.0
11886180,49.0
11886210,49.0
11886240,49.0
11886270,49.0
11886300,49.0
11886330,49.0
11886360,49.0
11886390,49.0
11886420,49.0
11886450,49.0
11886480,49.0
11886510,49.0
11886540,49.0
11886570,49.0
11886600,49.0
11886630,49.0
11886660,49.0
11886690,49.0
11886720,49.0
11886750,49.0
11886780,49.0
11886810,49.0
11886840,49.0
11886870,49.0
11886900,49.0
11886930,49.0
11886960,49.0
11886990,49.0
11887020,49.0
11887050,49.0
11887080,49.0
11887110,49.0
11887140,49.0
11887170,49.0
11887200,49.0
11887230,49.0
11887260,49.0
11887290,49.0
11887320,49.0
11887350,49.0
11887380,49.0
11887410,49.0
11887440,49.0
11887470,49.0
11887500,49.0
11887530,49.0
11887560,49.0
11887590,49.0
11887620,49.0
11887650,49.0
11887680,49.0
11887710,49.0
11887740,49.0
11887770,49.0
11887800,49.0
11887830,49.0
11887860,49.0
11887890,49.0
11887920,49.0
11887950,49.0
11887980,49.0
11888010,49.0
11888040,49.0
11888070,49.0
11888100,49.0
11888130,49.0
11888160,49.0
11888190,49.0
11888220,49.0
11888250,49.0
11888280,49.0
11888310,49.0
11888340,49.0
11888370,49.0
11888400,49.0
11888430,49.0
11888460,49.0
11888490,49.0
11888520,49.0
11888550,49.0
11888580,49.0
11888610,49.0
11888640,49.0
11888670,49.0
11888700,49.0
11888730,49.0
11888760,49.0
11888790,49.0
11888820,49.0
11888850,49.0
11888880,49.0
11888910,49.0
11888940,49.0
11888970,49.0
11889000,49.0
11889030,49.0
11889060,49.0
11889090,49.0
11889120,49.0
11889150,49.0
