timestamp,UpperCO2[cor]
955980,894.0
956010,894.0
956040,894.0
956070,894.0
956100,894.0
956130,894.0
956160,894.0
956190,894.0
956220,894.0
956250,894.0
956280,894.0
956310,894.0
956340,894.0
956370,894.0
956400,894.0
956430,894.0
956460,894.0
956490,894.0
956520,894.0
956550,894.0
956580,894.0
956610,894.0
956640,894.0
956670,894.0
956700,894.0
956730,894.0
956760,894.0
956790,894.0
956820,894.0
956850,894.0
956880,894.0
956910,894.0
956940,894.0
956970,894.0
957000,894.0
957030,894.0
957060,894.0
957090,894.0
957120,894.0
957150,894.0
957180,894.0
957210,894.0
957240,894.0
957270,894.0
957300,894.0
957330,894.0
957360,894.0
957390,894.0
957420,894.0
957450,894.0
957480,894.0
957510,894.0
957540,894.0
957570,894.0
957600,894.0
957630,894.0
957660,894.0
957690,894.0
957720,894.0
957750,894.0
957780,894.0
957810,894.0
957840,894.0
957870,894.0
957900,894.0
957930,894.0
957960,894.0
957990,894.0
958020,894.0
958050,894.0
958080,894.0
958110,894.0
958140,894.0
958170,894.0
958200,894.0
958230,894.0
958260,894.0
958290,894.0
958320,894.0
958350,894.0
958380,894.0
958410,894.0
958440,894.0
958470,894.0
958500,894.0
958530,894.0
958560,894.0
958590,894.0
958620,894.0
958650,894.0
958680,894.0
958710,894.0
958740,894.0
958770,894.0
958800,894.0
958830,894.0
958860,894.0
958890,894.0
958920,894.0
958950,894.0
958980,894.0
959010,894.0
959040,894.0
959070,894.0
959100,894.0
959130,894.0
959160,894.0
959190,894.0
959220,894.0
959250,894.0
959280,894.0
959310,894.0
959340,894.0
959370,894.0
959400,894.0
959430,894.0
959460,894.0
959490,894.0
959520,894.0
959550,894.0
959580,894.0
959610,894.0
959640,894.0
959670,894.0
959700,894.0
959730,894.0
959760,894.0
959790,894.0
959820,894.0
959850,894.0
959880,894.0
959910,894.0
959940,894.0
959970,894.0
960000,894.0
960030,894.0
960060,894.0
960090,894.0
960120,894.0
960150,894.0
960180,894.0
960210,894.0
960240,894.0
960270,894.0
960300,894.0
960330,894.0
960360,894.0
960390,894.0
960420,894.0
960450,894.0
960480,894.0
960510,894.0
960540,894.0
960570,894.0
960600,894.0
960630,894.0
960660,894.0
960690,894.0
960720,894.0
960750,894.0
960780,894.0
960810,894.0
960840,894.0
960870,894.0
960900,894.0
960930,894.0
960960,894.0
960990,894.0
961020,894.0
961050,894.0
961080,894.0
961110,894.0
961140,894.0
961170,894.0
961200,894.0
961230,894.0
961260,894.0
961290,894.0
961320,894.0
961350,894.0
961380,894.0
961410,894.0
961440,894.0
961470,894.0
961500,894.0
961530,894.0
961560,894.0
961590,894.0
961620,894.0
961650,894.0
961680,894.0
961710,894.0
961740,894.0
961770,894.0
961800,894.0
961830,894.0
961860,894.0
961890,894.0
961920,894.0
961950,894.0
961980,894.0
962010,894.0
962040,894.0
962070,894.0
962100,894.0
962130,894.0
962160,894.0
962190,894.0
962220,894.0
962250,894.0
962280,894.0
962310,894.0
962340,894.0
962370,894.0
962400,894.0
962430,894.0
962460,894.0
962490,894.0
962520,894.0
962550,894.0
962580,894.0
962610,894.0
962640,894.0
962670,894.0
962700,894.0
962730,894.0
962760,894.0
962790,894.0
962820,894.0
962850,894.0
962880,894.0
962910,894.0
962940,894.0
962970,894.0
963000,894.0
963030,894.0
963060,894.0
963090,894.0
963120,894.0
963150,894.0
963180,894.0
963210,894.0
963240,894.0
963270,894.0
963300,894.0
963330,894.0
963360,894.0
963390,894.0
963420,894.0
963450,894.0
963480,894.0
963510,894.0
963540,894.0
963570,894.0
963600,894.0
963630,894.0
963660,894.0
963690,894.0
963720,894.0
963750,894.0
963780,894.0
963810,894.0
963840,894.0
963870,894.0
963900,894.0
963930,894.0
963960,894.0
963990,894.0
964020,894.0
964050,894.0
964080,894.0
964110,894.0
964140,894.0
964170,894.0
964200,894.0
964230,894.0
964260,894.0
964290,894.0
964320,894.0
964350,894.0
964380,894.0
964410,894.0
964440,894.0
964470,894.0
964500,894.0
964530,894.0
964560,894.0
964590,894.0
964620,894.0
964650,894.0
964680,894.0
964710,894.0
964740,894.0
964770,894.0
964800,894.0
964830,894.0
964860,894.0
964890,894.0
964920,894.0
964950,894.0
964980,894.0
965010,894.0
965040,894.0
965070,894.0
965100,894.0
965130,894.0
965160,894.0
965190,894.0
965220,894.0
965250,894.0
965280,894.0
965310,894.0
965340,894.0
965370,894.0
965400,894.0
965430,894.0
965460,894.0
965490,894.0
965520,894.0
965550,894.0
965580,894.0
965610,894.0
965640,894.0
965670,894.0
965700,894.0
965730,894.0
965760,894.0
965790,894.0
965820,894.0
965850,894.0
965880,894.0
965910,894.0
965940,894.0
965970,894.0
966000,894.0
966030,894.0
966060,894.0
966090,894.0
966120,894.0
966150,894.0
966180,894.0
966210,894.0
966240,894.0
966270,894.0
966300,894.0
966330,894.0
966360,894.0
966390,894.0
966420,894.0
966450,894.0
966480,894.0
966510,894.0
966540,894.0
966570,894.0
966600,894.0
966630,894.0
966660,894.0
966690,894.0
966720,894.0
966750,894.0
966780,894.0
966810,894.0
966840,894.0
966870,894.0
966900,894.0
966930,894.0
966960,894.0
966990,894.0
967020,894.0
967050,894.0
967080,894.0
967110,894.0
967140,894.0
967170,894.0
967200,894.0
967230,894.0
967260,894.0
967290,894.0
967320,894.0
967350,894.0
967380,894.0
967410,894.0
967440,894.0
967470,894.0
967500,894.0
967530,894.0
967560,894.0
967590,894.0
967620,894.0
967650,894.0
967680,894.0
967710,894.0
967740,894.0
967770,894.0
967800,894.0
967830,894.0
967860,894.0
967890,894.0
967920,894.0
967950,894.0
967980,894.0
968010,894.0
968040,894.0
968070,894.0
968100,894.0
968130,894.0
968160,894.0
968190,894.0
968220,894.0
968250,894.0
968280,894.0
968310,894.0
968340,894.0
968370,894.0
968400,894.0
968430,894.0
968460,894.0
968490,894.0
968520,894.0
968550,894.0
968580,894.0
968610,894.0
968640,894.0
968670,894.0
968700,894.0
968730,894.0
968760,894.0
968790,894.0
968820,894.0
968850,894.0
968880,894.0
968910,894.0
968940,894.0
968970,894.0
969000,894.0
969030,894.0
969060,894.0
969090,894.0
969120,894.0
969150,894.0
969180,894.0
969210,894.0
969240,894.0
969270,894.0
969300,894.0
969330,894.0
969360,894.0
969390,894.0
969420,894.0
969450,894.0
969480,894.0
969510,894.0
969540,894.0
969570,894.0
969600,894.0
969630,894.0
969660,894.0
969690,894.0
969720,894.0
969750,894.0
969780,894.0
969810,894.0
969840,894.0
969870,894.0
969900,894.0
969930,894.0
969960,894.0
969990,894.0
970020,894.0
970050,894.0
970080,894.0
970110,894.0
970140,894.0
970170,894.0
970200,894.0
970230,894.0
970260,894.0
970290,894.0
970320,894.0
970350,894.0
970380,894.0
970410,894.0
970440,894.0
970470,894.0
970500,894.0
970530,894.0
970560,894.0
970590,894.0
970620,894.0
970650,894.0
970680,894.0
970710,894.0
970740,894.0
970770,894.0
970800,894.0
970830,894.0
970860,894.0
970890,894.0
970920,894.0
970950,894.0
970980,894.0
971010,894.0
971040,894.0
971070,894.0
971100,894.0
971130,894.0
971160,894.0
971190,894.0
971220,894.0
971250,894.0
971280,894.0
971310,894.0
971340,894.0
971370,894.0
971400,894.0
971430,894.0
971460,894.0
971490,894.0
971520,894.0
971550,894.0
971580,894.0
971610,894.0
971640,894.0
971670,894.0
971700,894.0
971730,894.0
971760,894.0
971790,894.0
971820,894.0
971850,894.0
971880,894.0
971910,894.0
971940,894.0
971970,894.0
972000,894.0
972030,894.0
972060,894.0
972090,894.0
972120,894.0
972150,894.0
972180,894.0
972210,894.0
972240,894.0
972270,894.0
972300,894.0
972330,894.0
972360,894.0
972390,894.0
972420,894.0
972450,894.0
972480,894.0
972510,894.0
972540,894.0
972570,894.0
972600,894.0
972630,894.0
972660,894.0
972690,894.0
972720,894.0
972750,894.0
972780,894.0
972810,894.0
972840,894.0
972870,894.0
972900,894.0
972930,894.0
972960,894.0
972990,894.0
973020,894.0
973050,894.0
973080,894.0
973110,894.0
973140,894.0
973170,894.0
973200,894.0
973230,894.0
973260,894.0
973290,894.0
973320,894.0
973350,894.0
973380,894.0
973410,894.0
973440,894.0
973470,894.0
973500,894.0
973530,894.0
973560,894.0
973590,894.0
973620,894.0
973650,894.0
973680,894.0
973710,894.0
973740,894.0
973770,894.0
973800,894.0
973830,894.0
973860,894.0
973890,894.0
973920,894.0
973950,894.0
973980,894.0
974010,894.0
974040,894.0
974070,894.0
974100,894.0
974130,894.0
974160,894.0
974190,894.0
974220,894.0
974250,894.0
974280,894.0
974310,894.0
974340,894.0
974370,894.0
974400,894.0
974430,894.0
974460,894.0
974490,894.0
974520,894.0
974550,894.0
974580,894.0
974610,894.0
974640,894.0
974670,894.0
974700,894.0
974730,894.0
974760,894.0
974790,894.0
974820,894.0
974850,894.0
974880,894.0
974910,894.0
974940,894.0
974970,894.0
975000,894.0
975030,894.0
975060,894.0
975090,894.0
975120,894.0
975150,894.0
975180,894.0
975210,894.0
975240,894.0
975270,894.0
975300,894.0
975330,894.0
975360,894.0
975390,894.0
975420,894.0
975450,894.0
975480,894.0
975510,894.0
975540,894.0
975570,894.0
975600,894.0
975630,894.0
975660,894.0
975690,894.0
975720,894.0
975750,894.0
975780,894.0
975810,894.0
975840,894.0
975870,894.0
975900,894.0
975930,894.0
975960,894.0
975990,894.0
976020,894.0
976050,894.0
976080,894.0
976110,894.0
976140,894.0
976170,894.0
976200,894.0
976230,894.0
976260,894.0
976290,894.0
976320,894.0
976350,894.0
976380,894.0
976410,894.0
976440,894.0
976470,894.0
976500,894.0
976530,894.0
976560,894.0
976590,894.0
976620,894.0
976650,894.0
976680,894.0
976710,894.0
976740,894.0
976770,894.0
976800,894.0
976830,894.0
976860,894.0
976890,894.0
976920,894.0
976950,894.0
976980,894.0
977010,894.0
977040,894.0
977070,894.0
977100,894.0
977130,894.0
977160,894.0
977190,894.0
977220,894.0
977250,894.0
977280,894.0
977310,894.0
977340,894.0
977370,894.0
977400,894.0
977430,894.0
977460,894.0
977490,894.0
977520,894.0
977550,894.0
977580,894.0
977610,894.0
977640,894.0
977670,894.0
977700,894.0
977730,894.0
977760,894.0
977790,894.0
977820,894.0
977850,894.0
977880,894.0
977910,894.0
977940,894.0
977970,894.0
978000,894.0
978030,894.0
978060,894.0
978090,894.0
978120,894.0
978150,894.0
978180,894.0
978210,894.0
978240,894.0
978270,894.0
978300,894.0
978330,894.0
978360,894.0
978390,894.0
978420,894.0
978450,894.0
978480,894.0
978510,894.0
978540,894.0
978570,894.0
978600,894.0
978630,894.0
978660,894.0
978690,894.0
978720,894.0
978750,894.0
978780,894.0
978810,894.0
978840,894.0
978870,894.0
978900,894.0
978930,894.0
978960,894.0
978990,894.0
979020,894.0
979050,894.0
979080,894.0
979110,894.0
979140,894.0
979170,894.0
979200,894.0
979230,894.0
979260,894.0
979290,894.0
979320,894.0
979350,894.0
979380,894.0
979410,894.0
979440,894.0
979470,894.0
979500,894.0
979530,894.0
979560,894.0
979590,894.0
979620,894.0
979650,894.0
979680,894.0
979710,894.0
979740,894.0
979770,894.0
979800,894.0
979830,894.0
979860,894.0
979890,894.0
979920,894.0
979950,894.0
979980,894.0
980010,894.0
980040,894.0
980070,894.0
980100,894.0
980130,894.0
980160,894.0
980190,894.0
980220,894.0
980250,894.0
980280,894.0
980310,894.0
980340,894.0
980370,894.0
980400,894.0
980430,894.0
980460,894.0
980490,894.0
980520,894.0
980550,894.0
980580,894.0
980610,894.0
980640,894.0
980670,894.0
980700,894.0
980730,894.0
980760,894.0
980790,894.0
980820,894.0
980850,894.0
980880,894.0
980910,894.0
980940,894.0
980970,894.0
981000,894.0
981030,894.0
981060,894.0
981090,894.0
981120,894.0
981150,894.0
981180,894.0
981210,894.0
981240,894.0
981270,894.0
981300,894.0
981330,894.0
981360,894.0
981390,894.0
981420,894.0
981450,894.0
981480,894.0
981510,894.0
981540,894.0
981570,894.0
981600,894.0
981630,894.0
981660,894.0
981690,894.0
981720,894.0
981750,894.0
981780,894.0
981810,894.0
981840,894.0
981870,894.0
981900,894.0
981930,894.0
981960,894.0
981990,894.0
982020,894.0
982050,894.0
982080,894.0
982110,894.0
982140,894.0
982170,894.0
982200,894.0
982230,894.0
982260,894.0
982290,894.0
982320,894.0
982350,894.0
982380,894.0
982410,894.0
982440,894.0
982470,894.0
982500,894.0
982530,894.0
982560,894.0
982590,894.0
982620,894.0
982650,894.0
982680,894.0
982710,894.0
982740,894.0
982770,894.0
982800,894.0
982830,894.0
982860,894.0
982890,894.0
982920,894.0
982950,894.0
982980,894.0
983010,894.0
983040,894.0
983070,894.0
983100,894.0
983130,894.0
983160,894.0
983190,894.0
983220,894.0
983250,894.0
983280,894.0
983310,894.0
983340,894.0
983370,894.0
983400,894.0
983430,894.0
983460,894.0
983490,894.0
983520,894.0
983550,894.0
983580,894.0
983610,894.0
983640,894.0
983670,894.0
983700,894.0
983730,894.0
983760,894.0
983790,894.0
983820,894.0
983850,894.0
983880,894.0
983910,894.0
983940,894.0
983970,894.0
984000,894.0
984030,894.0
984060,894.0
984090,894.0
984120,894.0
984150,894.0
984180,894.0
984210,894.0
984240,894.0
984270,894.0
984300,894.0
984330,894.0
984360,894.0
984390,894.0
984420,894.0
984450,894.0
984480,894.0
984510,894.0
984540,894.0
984570,894.0
984600,894.0
984630,894.0
984660,894.0
984690,894.0
984720,894.0
984750,894.0
984780,894.0
984810,894.0
984840,894.0
984870,894.0
984900,894.0
984930,894.0
984960,894.0
984990,894.0
985020,894.0
985050,894.0
985080,894.0
985110,894.0
985140,894.0
985170,894.0
985200,894.0
985230,894.0
985260,894.0
985290,894.0
985320,894.0
985350,894.0
985380,894.0
985410,894.0
985440,894.0
985470,894.0
985500,894.0
985530,894.0
985560,894.0
985590,894.0
985620,894.0
985650,894.0
985680,894.0
985710,894.0
985740,894.0
985770,894.0
985800,894.0
985830,894.0
985860,894.0
985890,894.0
985920,894.0
985950,894.0
985980,894.0
986010,894.0
986040,894.0
986070,894.0
986100,894.0
986130,894.0
986160,894.0
986190,894.0
986220,894.0
986250,894.0
986280,894.0
986310,894.0
986340,894.0
986370,894.0
986400,894.0
986430,894.0
986460,894.0
986490,894.0
986520,894.0
986550,894.0
986580,894.0
986610,894.0
986640,894.0
986670,894.0
986700,894.0
986730,894.0
986760,894.0
986790,894.0
986820,894.0
986850,894.0
986880,894.0
986910,894.0
986940,894.0
986970,894.0
987000,894.0
987030,894.0
987060,894.0
987090,894.0
987120,894.0
987150,894.0
987180,894.0
987210,894.0
987240,894.0
987270,894.0
987300,894.0
987330,894.0
987360,894.0
987390,894.0
987420,894.0
987450,894.0
987480,894.0
987510,894.0
987540,894.0
987570,894.0
987600,894.0
987630,894.0
987660,894.0
987690,894.0
987720,894.0
987750,894.0
987780,894.0
987810,894.0
987840,894.0
987870,894.0
987900,894.0
987930,894.0
987960,894.0
987990,894.0
988020,894.0
988050,894.0
988080,894.0
988110,894.0
988140,894.0
988170,894.0
988200,894.0
988230,894.0
988260,894.0
988290,894.0
988320,894.0
988350,894.0
988380,894.0
988410,894.0
988440,894.0
988470,894.0
988500,894.0
988530,894.0
988560,894.0
988590,894.0
988620,894.0
988650,894.0
988680,894.0
988710,894.0
988740,894.0
988770,894.0
988800,894.0
988830,894.0
988860,894.0
988890,894.0
988920,894.0
988950,894.0
988980,894.0
989010,894.0
989040,894.0
989070,894.0
989100,894.0
989130,894.0
989160,894.0
989190,894.0
989220,894.0
989250,894.0
989280,894.0
989310,894.0
989340,894.0
989370,894.0
989400,894.0
989430,894.0
989460,894.0
989490,894.0
989520,894.0
989550,894.0
989580,894.0
989610,894.0
989640,894.0
989670,894.0
989700,894.0
989730,894.0
989760,894.0
989790,894.0
989820,894.0
989850,894.0
989880,894.0
989910,894.0
989940,894.0
989970,894.0
990000,894.0
990030,894.0
990060,894.0
990090,894.0
990120,894.0
990150,894.0
990180,894.0
990210,894.0
990240,894.0
990270,894.0
990300,894.0
990330,894.0
990360,894.0
990390,894.0
990420,894.0
990450,894.0
990480,894.0
990510,894.0
990540,894.0
990570,894.0
990600,894.0
990630,894.0
990660,894.0
990690,894.0
990720,894.0
990750,894.0
990780,894.0
990810,894.0
990840,894.0
990870,894.0
990900,894.0
990930,894.0
990960,894.0
990990,894.0
991020,894.0
991050,894.0
991080,894.0
991110,894.0
991140,894.0
991170,894.0
991200,894.0
991230,894.0
991260,894.0
991290,894.0
991320,894.0
991350,894.0
991380,894.0
991410,894.0
991440,894.0
991470,894.0
991500,894.0
991530,894.0
991560,894.0
991590,894.0
991620,894.0
991650,894.0
991680,894.0
991710,894.0
991740,894.0
991770,894.0
991800,894.0
991830,894.0
991860,894.0
991890,894.0
991920,894.0
991950,894.0
991980,894.0
992010,894.0
992040,894.0
992070,894.0
992100,894.0
992130,894.0
992160,894.0
992190,894.0
992220,894.0
992250,894.0
992280,894.0
992310,894.0
992340,894.0
992370,894.0
992400,894.0
992430,894.0
992460,894.0
992490,894.0
992520,894.0
992550,894.0
992580,894.0
992610,894.0
992640,894.0
992670,894.0
992700,894.0
992730,894.0
992760,894.0
992790,894.0
992820,894.0
992850,894.0
992880,894.0
992910,894.0
992940,894.0
992970,894.0
993000,894.0
993030,894.0
993060,894.0
993090,894.0
993120,894.0
993150,894.0
993180,894.0
993210,894.0
993240,894.0
993270,894.0
993300,894.0
993330,894.0
993360,894.0
993390,894.0
993420,894.0
993450,894.0
993480,894.0
993510,894.0
993540,894.0
993570,894.0
993600,894.0
993630,894.0
993660,894.0
993690,894.0
993720,894.0
993750,894.0
993780,894.0
993810,894.0
993840,894.0
993870,894.0
993900,894.0
993930,894.0
993960,894.0
993990,894.0
994020,894.0
994050,894.0
994080,894.0
994110,894.0
994140,894.0
994170,894.0
994200,894.0
994230,894.0
994260,894.0
994290,894.0
994320,894.0
994350,894.0
994380,894.0
994410,894.0
994440,894.0
994470,894.0
994500,894.0
994530,894.0
994560,894.0
994590,894.0
994620,894.0
994650,894.0
994680,894.0
994710,894.0
994740,894.0
994770,894.0
994800,894.0
994830,894.0
994860,894.0
994890,894.0
994920,894.0
994950,894.0
994980,894.0
995010,894.0
995040,894.0
995070,894.0
995100,894.0
995130,894.0
995160,894.0
995190,894.0
995220,894.0
995250,894.0
995280,894.0
995310,894.0
995340,894.0
995370,894.0
995400,894.0
995430,894.0
995460,894.0
995490,894.0
995520,894.0
995550,894.0
995580,894.0
995610,894.0
995640,894.0
995670,894.0
995700,894.0
995730,894.0
995760,894.0
995790,894.0
995820,894.0
995850,894.0
995880,894.0
995910,894.0
995940,894.0
995970,894.0
996000,894.0
996030,894.0
996060,894.0
996090,894.0
996120,894.0
996150,894.0
996180,894.0
996210,894.0
996240,894.0
996270,894.0
996300,894.0
996330,894.0
996360,894.0
996390,894.0
996420,894.0
996450,894.0
996480,894.0
996510,894.0
996540,894.0
996570,894.0
996600,894.0
996630,894.0
996660,894.0
996690,894.0
996720,894.0
996750,894.0
996780,894.0
996810,894.0
996840,894.0
996870,894.0
996900,894.0
996930,894.0
996960,894.0
996990,894.0
997020,894.0
997050,894.0
997080,894.0
997110,894.0
997140,894.0
997170,894.0
997200,894.0
997230,894.0
997260,894.0
997290,894.0
997320,894.0
997350,894.0
997380,894.0
997410,894.0
997440,894.0
997470,894.0
997500,894.0
997530,894.0
997560,894.0
997590,894.0
997620,894.0
997650,894.0
997680,894.0
997710,894.0
997740,894.0
997770,894.0
997800,894.0
997830,894.0
997860,894.0
997890,894.0
997920,894.0
997950,894.0
997980,894.0
998010,894.0
998040,894.0
998070,894.0
998100,894.0
998130,894.0
998160,894.0
998190,894.0
998220,894.0
998250,894.0
998280,894.0
998310,894.0
998340,894.0
998370,894.0
998400,894.0
998430,894.0
998460,894.0
998490,894.0
998520,894.0
998550,894.0
998580,894.0
998610,894.0
998640,894.0
998670,894.0
998700,894.0
998730,894.0
998760,894.0
998790,894.0
998820,894.0
998850,894.0
998880,894.0
998910,894.0
998940,894.0
998970,894.0
999000,894.0
999030,894.0
999060,894.0
999090,894.0
999120,894.0
999150,894.0
999180,894.0
999210,894.0
999240,894.0
999270,894.0
999300,894.0
999330,894.0
999360,894.0
999390,894.0
999420,894.0
999450,894.0
999480,894.0
999510,894.0
999540,894.0
999570,894.0
999600,894.0
999630,894.0
999660,894.0
999690,894.0
999720,894.0
999750,894.0
999780,894.0
999810,894.0
999840,894.0
999870,894.0
999900,894.0
999930,894.0
999960,894.0
999990,894.0
1000020,894.0
1000050,894.0
1000080,894.0
1000110,894.0
1000140,894.0
1000170,894.0
1000200,894.0
1000230,894.0
1000260,894.0
1000290,894.0
1000320,894.0
1000350,894.0
1000380,894.0
1000410,894.0
1000440,894.0
1000470,894.0
1000500,894.0
1000530,894.0
1000560,894.0
1000590,894.0
1000620,894.0
1000650,894.0
1000680,894.0
1000710,894.0
1000740,894.0
1000770,894.0
1000800,894.0
1000830,894.0
1000860,894.0
1000890,894.0
1000920,894.0
1000950,894.0
1000980,894.0
1001010,894.0
1001040,894.0
1001070,894.0
1001100,894.0
1001130,894.0
1001160,894.0
1001190,894.0
1001220,894.0
1001250,894.0
1001280,894.0
1001310,894.0
1001340,894.0
1001370,894.0
1001400,894.0
1001430,894.0
1001460,894.0
1001490,894.0
1001520,894.0
1001550,894.0
1001580,894.0
1001610,894.0
1001640,894.0
1001670,894.0
1001700,894.0
1001730,894.0
1001760,894.0
1001790,894.0
1001820,894.0
1001850,894.0
1001880,894.0
1001910,894.0
1001940,894.0
1001970,894.0
1002000,894.0
1002030,894.0
1002060,894.0
1002090,894.0
1002120,894.0
1002150,894.0
1002180,894.0
1002210,894.0
1002240,894.0
1002270,894.0
1002300,894.0
1002330,894.0
1002360,894.0
1002390,894.0
1002420,894.0
1002450,894.0
1002480,894.0
1002510,894.0
1002540,894.0
1002570,894.0
1002600,894.0
1002630,894.0
1002660,894.0
1002690,894.0
1002720,894.0
1002750,894.0
1002780,894.0
1002810,894.0
1002840,894.0
1002870,894.0
1002900,894.0
1002930,894.0
1002960,894.0
1002990,894.0
1003020,894.0
1003050,894.0
1003080,894.0
1003110,894.0
1003140,894.0
1003170,894.0
1003200,894.0
1003230,894.0
1003260,894.0
1003290,894.0
1003320,894.0
1003350,894.0
1003380,894.0
1003410,894.0
1003440,894.0
1003470,894.0
1003500,894.0
1003530,894.0
1003560,894.0
1003590,894.0
1003620,894.0
1003650,894.0
1003680,894.0
1003710,894.0
1003740,894.0
1003770,894.0
1003800,894.0
1003830,894.0
1003860,894.0
1003890,894.0
1003920,894.0
1003950,894.0
1003980,894.0
1004010,894.0
1004040,894.0
1004070,894.0
1004100,894.0
1004130,894.0
1004160,894.0
1004190,894.0
1004220,894.0
1004250,894.0
1004280,894.0
1004310,894.0
1004340,894.0
1004370,894.0
1004400,894.0
1004430,894.0
1004460,894.0
1004490,894.0
1004520,894.0
1004550,894.0
1004580,894.0
1004610,894.0
1004640,894.0
1004670,894.0
1004700,894.0
1004730,894.0
1004760,894.0
1004790,894.0
1004820,894.0
1004850,894.0
1004880,894.0
1004910,894.0
1004940,894.0
1004970,894.0
1005000,894.0
1005030,894.0
1005060,894.0
1005090,894.0
1005120,894.0
1005150,894.0
1005180,894.0
1005210,894.0
1005240,894.0
1005270,894.0
1005300,894.0
1005330,894.0
1005360,894.0
1005390,894.0
1005420,894.0
1005450,894.0
1005480,894.0
1005510,894.0
1005540,894.0
1005570,894.0
1005600,894.0
1005630,894.0
1005660,894.0
1005690,894.0
1005720,894.0
1005750,894.0
1005780,894.0
1005810,894.0
1005840,894.0
1005870,894.0
1005900,894.0
1005930,894.0
1005960,894.0
1005990,894.0
1006020,894.0
1006050,894.0
1006080,894.0
1006110,894.0
1006140,894.0
1006170,894.0
1006200,894.0
1006230,894.0
1006260,894.0
1006290,894.0
1006320,894.0
1006350,894.0
1006380,894.0
1006410,894.0
1006440,894.0
1006470,894.0
1006500,894.0
1006530,894.0
1006560,894.0
1006590,894.0
1006620,894.0
1006650,894.0
1006680,894.0
1006710,894.0
1006740,894.0
1006770,894.0
1006800,894.0
1006830,894.0
1006860,894.0
1006890,894.0
1006920,894.0
1006950,894.0
1006980,894.0
1007010,894.0
1007040,894.0
1007070,894.0
1007100,894.0
1007130,894.0
1007160,894.0
1007190,894.0
1007220,894.0
1007250,894.0
1007280,894.0
1007310,894.0
1007340,894.0
1007370,894.0
1007400,894.0
1007430,894.0
1007460,894.0
1007490,894.0
1007520,894.0
1007550,894.0
1007580,894.0
1007610,894.0
1007640,894.0
1007670,894.0
1007700,894.0
1007730,894.0
1007760,894.0
1007790,894.0
1007820,894.0
1007850,894.0
1007880,894.0
1007910,894.0
1007940,894.0
1007970,894.0
1008000,894.0
1008030,894.0
1008060,894.0
1008090,894.0
1008120,894.0
1008150,894.0
1008180,894.0
1008210,894.0
1008240,894.0
1008270,894.0
1008300,894.0
1008330,894.0
1008360,894.0
1008390,894.0
1008420,894.0
1008450,894.0
1008480,894.0
1008510,894.0
1008540,894.0
1008570,894.0
1008600,894.0
1008630,894.0
1008660,894.0
1008690,894.0
1008720,894.0
1008750,894.0
1008780,894.0
1008810,894.0
1008840,894.0
1008870,894.0
1008900,894.0
1008930,894.0
