time,hvac_reaZonWes_TZon_y
11843310,296.0028305129234
11843340,296.00222751635033
11843370,296.0016422588151
11843400,296.00107541871904
11843430,296.0005271550698
11843460,295.9999969881772
11843490,295.9994836959854
11843520,295.99898521497505
11843550,295.9984985532326
11843580,295.99802132438083
11843610,295.99755261990566
11843640,295.99709186041844
11843670,295.99663859612104
11843700,295.99619237235106
11843730,295.99575267642007
11843760,295.99531892942696
11843790,295.9948904969002
11843820,295.99446670538373
11843850,295.99404685914334
11843880,295.993630254716
11843910,295.993216192698
11843940,295.9928039868897
11843970,295.9923929711572
11844000,295.9919825044187
11844030,295.9915704117294
11844060,295.99115305750814
11844090,295.9907270145262
11844120,295.9902891729633
11844150,295.9898368485879
11844180,295.98936769963996
11844210,295.9888798159854
11844240,295.9883716326392
11844270,295.98784188909576
11844300,295.98728959233375
11844330,295.9867139814354
11844360,295.9861144975403
11844390,295.98549075846114
11844420,295.98484253645375
11844450,295.9841697386527
11844480,295.98347239004374
11844510,295.9827506187487
11844540,295.98200464335173
11844570,295.9812347620795
11844600,295.980441343711
11844630,295.9796248200968
11844660,295.9787856802161
11844690,295.97792446573555
11844720,295.9770417680672
11844750,295.97613822695445
11844780,295.97521453067225
11844810,295.9742714179443
11844840,295.9733096817218
11844870,295.97233017501566
11844900,295.97133381897135
11844930,295.9703216186663
11844960,295.96929496066093
11844990,295.9682539273029
11845020,295.9672021820092
11845050,295.96614000013955
11845080,295.9650689161986
11845110,295.9639910260802
11845140,295.96290726257854
11845170,295.9618199162518
11845200,295.9607266607344
11845230,295.95962831871344
11845260,295.95853073275333
11845290,295.9574420555434
11845320,295.9563717301375
11845350,295.95532932402887
11845380,295.9543229405645
11845410,295.9533576148198
11845440,295.95243407953
11845470,295.9515530367488
11845500,295.950718825418
11845530,295.9499386101513
11845560,295.94922061405487
11845590,295.9485718678516
11845620,295.947995744664
11845650,295.9474893820008
11845680,295.94704383018
11845710,295.9466543377848
11845740,295.94631678619794
11845770,295.94602701536604
11845800,295.94578066545427
11845830,295.94557317362825
11845860,295.94539988156595
11845890,295.9452561693486
11845920,295.9451375781103
11845950,295.94503990866593
11845980,295.94495929344066
11846010,295.944892243255
11846040,295.944835672257
11846070,295.94478690571657
11846100,295.94474367185495
11846130,295.9447040828733
11846160,295.9446666096786
11846190,295.9446300516221
11846220,295.9445935030127
11846250,295.94455635476726
11846280,295.9445181236065
11846310,295.9444785442253
11846340,295.9444375553811
11846370,295.94439523827594
11846400,295.9443517568202
11846430,295.94430732959677
11846460,295.9442622185664
11846490,295.9442167139733
11846520,295.9441711115993
11846550,295.94412569055254
11846580,295.94408069806474
11846610,295.9440363402607
11846640,295.9439927742256
11846670,295.94395009892486
11846700,295.94390834618343
11846730,295.9438674739853
11846760,295.94382736272325
11846790,295.9437878131225
11846820,295.9437485443418
11846850,295.9437091919534
11846880,295.94366930651455
11846910,295.9436283534322
11846940,295.9435857140035
11846970,295.94354068694327
11847000,295.94349248981763
11847030,295.94344026044456
11847060,295.94338305865375
11847090,295.9433198686788
11847120,295.94324960205057
11847150,295.9431711005999
11847180,295.9430831393725
11847210,295.9429844295198
11847240,295.9428736201379
11847270,295.9427492996115
11847300,295.94261001063205
11847330,295.9424549917879
11847360,295.9422818757601
11847390,295.94208907903834
11847420,295.9418747381289
11847450,295.9416374213922
11847480,295.9413755100818
11847510,295.94108731439206
11847540,295.9407711096678
11847570,295.9404251529108
11847600,295.94004769248147
11847630,295.93963999043734
11847660,295.9392068799763
11847690,295.938753613855
11847720,295.9382850174136
11847750,295.93780528100876
11847780,295.93731791928064
11847810,295.9368259091834
11847840,295.9363317321293
11847870,295.9358374510745
11847900,295.9353447831074
11847930,295.93485515841405
11847960,295.934369768808
11847990,295.9338896081497
11848020,295.9334155059836
11848050,295.93294815556294
11848080,295.93248813715195
11848110,295.93203593739975
11848140,295.9315919653924
11848170,295.9311565659548
11848200,295.93073003096964
11848230,295.9303126085126
11848260,295.9299045104413
11848290,295.929505918704
11848320,295.9291169905393
11848350,295.92873786276675
11848380,295.92836865530745
11848410,295.9280094740665
11848440,295.92766041327894
11848470,295.92732155740845
11848500,295.92699298267416
11848530,295.9266747582643
11848560,295.92636694729686
11848590,295.92606960759576
11848620,295.9257827922349
11848650,295.92550654995534
11848680,295.92524092548507
11848710,295.9249859597386
11848740,295.9247416899146
11848770,295.92450814954674
11848800,295.92428536848536
11848830,295.9240733728498
11848860,295.9238721849357
11848890,295.9236818231067
11848920,295.92350230165823
11848950,295.9233336306738
11848980,295.9231758158671
11849010,295.92302885842224
11849040,295.9228927548321
11849070,295.92276749673346
11849100,295.9226530707504
11849130,295.9225494583393
11849160,295.9224566356394
11849190,295.9223745733348
11849220,295.92230323652194
11849250,295.9222425845887
11849280,295.9221925710976
11849310,295.9221531436922
11849340,295.92212424400105
11849370,295.9221058075576
11849400,295.9220977637363
11849430,295.9221000351357
11849460,295.9221125495512
11849490,295.92213519966
11849520,295.9221679230758
11849550,295.9222106430684
11849580,295.92226329460544
11849610,295.9223257716732
11849640,295.92239797614644
11849670,295.9224798057838
11849700,295.9225711549875
11849730,295.922671912729
11849760,295.9227819623155
11849790,295.9229011810152
11849820,295.9230294399689
11849850,295.9231666040919
11849880,295.9233125320555
11849910,295.9234670762808
11849940,295.92363008297093
11849970,295.92380139216925
11850000,295.92398083782655
11850030,295.92416824790706
11850060,295.9243634444951
11850090,295.9245662439295
11850120,295.9247764569491
11850150,295.92499388885483
11850180,295.9252183396822
11850210,295.92544960439915
11850240,295.9256874731022
11850270,295.9259317312391
11850300,295.92618215984083
11850330,295.9264385357643
11850360,295.92670063195885
11850390,295.92696821773455
11850420,295.9272410590593
11850450,295.92751891885956
11850480,295.9278015573457
11850510,295.92808873234924
11850540,295.9283801996803
11850570,295.92867571350064
11850600,295.92897502671997
11850630,295.92927789140464
11850660,295.9295840592202
11850690,295.9298932818745
11850720,295.93020531161613
11850750,295.93051990171375
11850780,295.93083680701056
11850810,295.93115578445395
11850840,295.9314765937067
11850870,295.93179899772827
11850900,295.93212276345747
11850930,295.93244766244305
11850960,295.9327734716147
11850990,295.93309997395585
11851020,295.93342695938907
11851050,295.93375422548263
11851080,295.93408157847296
11851110,295.9344088339947
11851140,295.9347358182894
11851170,295.9350623689104
11851200,295.93538833620477
11851230,295.9357143768541
11851260,295.93604221187144
11851290,295.93637362193226
11851320,295.93671023011274
11851350,295.9370534436862
11851380,295.93740446416285
11851410,295.93776431194345
11851440,295.93813385388984
11851470,295.9385138287282
11851500,295.9389048690482
11851530,295.93930751991667
11851560,295.93972225448715
11851590,295.94014948704717
11851620,295.94058958391565
11851650,295.94104287255345
11851680,295.9415096491849
11851710,295.941990185188
11851740,295.9424847324638
11851770,295.94299352796054
11851800,295.94351679749803
11851830,295.94405475901374
11851860,295.9446076253329
11851890,295.94517560654475
11851920,295.94575891205557
11851950,295.9463577523773
11851980,295.9469723407001
11852010,295.94760289435936
11852040,295.9482496379555
11852070,295.9489128043822
11852100,295.9495926333484
11852130,295.95028936932925
11852160,295.9510032602357
11852190,295.9517345573679
11852220,295.95248351678634
11852250,295.95325040203716
11852280,295.95403548807946
11852310,295.9548390662328
11852340,295.9556614491819
11852370,295.9565029713997
11852400,295.95736398826295
11852430,295.9582448759502
11852460,295.9591460312733
11852490,295.96006787187446
11852520,295.96101083658783
11852550,295.9619753858832
11852580,295.9629620023606
11852610,295.9639711912797
11852640,295.96500348111107
11852670,295.96605944946265
11852700,295.96713962566906
11852730,295.96824462986945
11852760,295.9693751057303
11852790,295.9705316892524
11852820,295.9717150742868
11852850,295.97292593960424
11852880,295.9741650459054
11852910,295.97543311149354
11852940,295.97673094246505
11852970,295.9780593594582
11853000,295.97941918335505
11853030,295.9808112726676
11853060,295.9822365064459
11853090,295.983695790264
11853120,295.98519002010954
11853150,295.9867201070296
11853180,295.9882869651202
11853210,295.9898915089768
11853240,295.9915346524935
11853270,295.9932173082242
11853300,295.99494038378725
11853330,295.99670477497574
11853360,295.99851135481464
11853390,296.00036095885355
11853420,296.002254366605
11853450,296.00419227976226
11853480,296.00617529789565
11853510,296.00820389362474
11853540,296.0102783915849
11853570,296.0123989871126
11853600,296.01456553489396
11853630,296.0167774693657
11853660,296.01903398354636
11853690,296.0213340273836
11853720,296.02367628081447
11853750,296.0260591290024
11853780,296.02848064308125
11853810,296.0309385701855
11853840,296.0334303290277
11853870,296.0359530182506
11853900,296.0385034261222
11853930,296.0410780613599
11853960,296.04355301038174
11853990,296.0457195302564
11854020,296.04760506655776
11854050,296.04924181396115
11854080,296.0506399253471
11854110,296.0518714132805
11854140,296.05294140056276
11854170,296.0538555204697
11854200,296.05463880063763
11854230,296.0553260431135
11854260,296.0559180038024
11854290,296.056423016081
11854320,296.05685148190844
11854350,296.0572125848434
11854380,296.05751427843256
11854410,296.05776354258256
11854440,296.0579667175342
11854470,296.0581293281258
11854500,296.05825616533633
11854530,296.058351415734
11854560,296.05841876597526
11854590,296.058461476279
11854620,296.0584824349328
11854650,296.058484203171
11854680,296.0584690543932
11854710,296.0584390089502
11854740,296.0583958648958
11854770,296.05834122500096
11854800,296.05827652041205
11854830,296.0582029060982
11854860,296.0581213395177
11854890,296.0580327401406
11854920,296.057937931968
11854950,296.0578376411432
11854980,296.057732506813
11855010,296.05762310625715
11855040,296.05750995915935
11855070,296.0573935215254
11855100,296.0572741989338
11855130,296.05715235540754
11855160,296.05702831830996
11855190,296.05690238282153
11855220,296.05677481616004
11855250,296.05664586136623
11855280,296.056515740691
11855310,296.056384658627
11855340,296.0562528045763
11855370,296.0561203552101
11855400,296.0559874765432
11855430,296.0558543257707
11855460,296.05572105288024
11855490,296.05558780207645
11855520,296.0554547130365
11855550,296.05532192201446
11855580,296.0551895628138
11855610,296.05505776764033
11855640,296.0549266678446
11855670,296.054796394674
11855700,296.05466707995254
11855730,296.0545388566447
11855760,296.05441185931187
11855790,296.054286224517
11855820,296.0541620911838
11855850,296.05403960087966
11855880,296.0539188977508
11855910,296.0538001282946
11855940,296.0536834412192
11855970,296.0535689874522
11856000,296.0534569202414
11856030,296.05334739527444
11856060,296.05324057077667
11856090,296.0531366075837
11856120,296.05303566918707
11856150,296.0529379217689
11856180,296.0528435342231
11856210,296.0527526781672
11856240,296.0526655279527
11856270,296.05258226189216
11856300,296.05250306415655
11856330,296.0524281253581
11856360,296.05235764127394
11856390,296.05229181042506
11856420,296.05223083141436
11856450,296.05217490055117
11856480,296.0521242099445
11856510,296.0520789460492
11856540,296.0520392886508
11856570,296.05200541026903
11856600,296.0519774760208
11856630,296.0519576916563
11856660,296.05194406557496
11856690,296.0519351030459
11856720,296.0519338152861
11856750,296.05194054484525
11856780,296.0519537803218
11856810,296.05197357213876
11856840,296.05199997427775
11856870,296.0520330491286
11856900,296.052072865231
11856930,296.0521194893936
11856960,296.0521729871062
11856990,296.05223342296193
11857020,296.05230086100295
11857050,296.0523753650088
11857080,296.05245699873205
11857110,296.0525458260896
11857140,296.0526419113163
11857170,296.05274531908054
11857200,296.05285611454434
11857230,296.0529743633997
11857260,296.0531001318394
11857290,296.0532334865728
11857320,296.0533744944641
11857350,296.0535232233633
11857380,296.05367974129626
11857410,296.05384411645855
11857440,296.05401641673814
11857470,296.05419670947515
11857500,296.054385060963
11857530,296.05458153583885
11857560,296.0547861962702
11857590,296.0549991008086
11857620,296.05522030260533
11857650,296.0554498460124
11857680,296.05568775640086
11857710,296.0559340564755
11857740,296.0561888921713
11857770,296.05645236032785
11857800,296.0567245331147
11857830,296.0570054647439
11857860,296.05729519362876
11857890,296.057593743076
11857920,296.057901121505
11857950,296.058217322198
11857980,296.0585423232776
11858010,296.0588760876
11858040,296.05921856282515
11858070,296.05956968178543
11858100,296.05992936292546
11858130,296.0601440135696
11858160,296.06013641763434
11858190,296.05984994934636
11858220,296.0593267943528
11858250,296.0585386265646
11858280,296.057570997911
11858310,296.05642925701966
11858340,296.0551309257926
11858370,296.0537011017911
11858400,296.0521619432182
11858430,295.9798098308005
11858460,295.8239912686187
11858490,295.6692010712996
11858520,295.5484671546648
11858550,295.47353171758556
11858580,295.43970017612355
11858610,295.43501077268166
11858640,295.44755025171025
11858670,295.4684130954955
11858700,295.49193392082594
11858730,295.5149421472542
11858760,295.53589557652975
11858790,295.5542232399086
11858820,295.5698537312226
11858850,295.5829713074944
11858880,295.5938612752195
11858910,295.6028251622991
11858940,295.6101462881059
11858970,295.616075208547
11859000,295.62082839318697
11859030,295.62458899343744
11859060,295.62751149703683
11859090,295.62972893997187
11859120,295.6313508210479
11859150,295.63247240198524
11859180,295.63317396594846
11859210,295.63352100227814
11859240,295.6335759589229
11859270,295.63339086174415
11859300,295.6330086674914
11859330,295.63244512024085
11859360,295.63175411735875
11859390,295.63097431160145
11859420,295.6301562977065
11859450,295.6293728198364
11859480,295.6288756333944
11859510,295.6285596737634
11859540,295.6283674278775
11859570,295.6282183156267
11859600,295.62778087954536
11859630,295.62645741226714
11859660,295.623225385976
11859690,295.61729377948484
11859720,295.60811570199706
11859750,295.5954156678633
11859780,295.5792034320245
11859810,295.5597451609433
11859840,295.5375071554413
11859870,295.5130746586178
11859900,295.4870874969617
11859930,295.4601764031087
11859960,295.43291831414996
11859990,295.4058100031602
11860020,295.3792511215152
11860050,295.3535524009684
11860080,295.32893525757015
11860110,295.30554589848157
11860140,295.2834667043218
11860170,295.2627242850994
11860200,295.24332498960274
11860230,295.2252572620122
11860260,295.20848097168414
11860290,295.1929391264916
11860320,295.1785627672475
11860350,295.1652784131156
11860380,295.15301079920437
11860410,295.1416850291572
11860440,295.1312282526307
11860470,295.1215709296103
11860500,295.1126469042709
11860530,295.1043949076023
11860560,295.0967545623056
11860590,295.0896749721698
11860620,295.08310730739913
11860650,295.07700629521463
11860680,295.071330828808
11860710,295.06604722828774
11860740,295.06111864564804
11860770,295.05651320951034
11860800,295.0522008971171
11860830,295.0481590671717
11860860,295.0443643076343
11860890,295.04079425560144
11860920,295.0374300564652
11860950,295.0342543631316
11860980,295.03125161555755
11861010,295.02840663362656
11861040,295.02570768719175
11861070,295.0231433394315
11861100,295.02070252059593
11861130,295.0183762786113
11861160,295.0161558941338
11861190,295.014032222182
11861220,295.011997042887
11861250,295.01004281223703
11861280,295.0081622544422
11861310,295.006348710796
11861340,295.0045960497461
11861370,295.0028987021304
11861400,295.0012517692844
11861430,294.9996510434471
11861460,294.99809295898285
11861490,294.99657457003923
11861520,294.9950934681846
11861550,294.99364774060234
11861580,294.99223586984283
11861610,294.9908566862299
11861640,294.98950928525556
11861670,294.9881929996232
11861700,294.98690731320596
11861730,294.9856518514723
11861760,294.9844262979004
11861790,294.98323041474964
11861820,294.9820639538631
11861850,294.98092671369824
11861880,294.9798184290367
11861910,294.9787388742019
11861940,294.9776877365119
11861970,294.9766646997573
11862000,294.9756694045463
11862030,294.97470145937035
11862060,294.97376045230783
11862090,294.9728459687182
11862120,294.97195761692785
11862150,294.97109506822113
11862180,294.970258109141
11862210,294.969446695102
11862240,294.96866098865195
11862270,294.9679013689114
11862300,294.9671684083051
11862330,294.9664628234213
11862360,294.9657854132931
11862390,294.96513699877903
11862420,294.96451837253716
11862450,294.9639302634832
11862480,294.9633733151586
11862510,294.96284807513814
11862540,294.9623549921701
11862570,294.96189441831535
11862600,294.9614666141546
11862630,294.96107175579317
11862660,294.96070994280853
11862690,294.96038120653895
11862720,294.96008551828015
11862750,294.9598227970934
11862780,294.959592917043
11862810,294.95939571377187
11862840,294.9592309903908
11862870,294.95909852269455
11862900,294.9589980637407
11862930,294.95892934783404
11862960,294.9588920939766
11862990,294.9588860088462
11863020,294.95891078936734
11863050,294.9589661249269
11863080,294.95905169927914
11863110,294.9591671921732
11863140,294.95931228073476
11863170,294.9594866406229
11863200,294.9596899469867
11863230,294.9599218752386
11863260,294.96018210166375
11863290,294.96047030387894
11863320,294.9607861611587
11863350,294.96112943153173
11863380,294.9615038426214
11863410,294.9619059877059
11863440,294.96233513002875
11863470,294.9627908369676
11863500,294.96327272757674
11863530,294.96378044230266
11863560,294.9643136335863
11863590,294.9648719584655
11863620,294.96545507738597
11863650,294.9660626541016
11863680,294.966694355937
11863710,294.9673498535861
11863740,294.9680288210379
11863770,294.968730935426
11863800,294.96945587677277
11863830,294.97020333231563
11863860,294.97097300573716
11863890,294.9717646238276
11863920,294.972577937353
11863950,294.9734127176277
11863980,294.9742687517025
11864010,294.9751458380569
11864040,294.97604378322075
11864070,294.97696239920054
11864100,294.97790150152144
11864130,294.9788609076373
11864160,294.9798404356088
11864190,294.98083986716927
11864220,294.98182542859763
11864250,294.98246653526456
11864280,294.98211869095553
11864310,294.9802996043308
11864340,294.976891363419
11864370,294.97207098161067
11864400,294.9661778096238
11864430,294.9596018810649
11864460,294.95271128750596
11864490,294.94581434947617
11864520,294.93914766276845
11864550,294.93287682758387
11864580,294.9271067301072
11864610,294.921893403206
11864640,294.91725629329846
11864670,294.9131891081805
11864700,294.9096679889155
11864730,294.9066594338473
11864760,294.9041236952076
11864790,294.90201944538023
11864820,294.9003052221266
11864850,294.89894213742224
11864880,294.8978859107022
11864910,294.8971080644414
11864940,294.8965765219234
11864970,294.8962612087036
11865000,294.8961368687016
11865030,294.89618088375187
11865060,294.8963727823701
11865090,294.8966945832334
11865120,294.89713008115405
11865150,294.897666102868
11865180,294.8982920299017
11865210,294.89900323386587
11865240,294.8998060141716
11865270,294.9007188185319
11865300,294.9017686820115
11865330,294.90298312443497
11865360,294.9043813247503
11865390,294.9059684181107
11865420,294.9077345783363
11865450,294.90965857075514
11865480,294.91171148407284
11865510,294.91385842362786
11865540,294.91606029902016
11865570,294.9182766759422
11865600,294.9204692362695
11865630,294.9228341801178
11865660,294.9255984426992
11865690,294.9286593210693
11865720,294.9319628175165
11865750,294.93547999107375
11865780,294.9391635390656
11865810,294.94299954206105
11865840,294.9469615435537
11865870,294.95103895689215
11865900,294.9552198449357
11865930,294.9594962103342
11865960,294.96386007454026
11865990,294.968306831568
11866020,294.9728311855915
11866050,294.9774285860302
11866080,294.9820954653882
11866110,294.9868295276092
11866140,294.99162956961226
11866170,294.99649521207675
11866200,295.00142587674213
11866230,295.0064203337698
11866260,295.0114767055455
11866290,295.01659265517844
11866320,295.0217656078995
11866350,295.02699308352885
11866380,295.0322729875321
11866410,295.03760371355776
11866440,295.0429840549217
11866470,295.0484130787945
11866500,295.0538900718537
11866530,295.0594145188151
11866560,295.06498611873377
11866590,295.0706048263596
11866620,295.07627093353756
11866650,295.08198504265334
11866680,295.0877482622253
11866710,295.09356217955246
11866740,295.0994290096223
11866770,295.10535148760493
11866800,295.1113327460849
11866830,295.1173751991111
11866860,295.1234805484201
11866890,295.1296498311964
11866920,295.13588308767237
11866950,295.14217912941257
11866980,295.14853629839337
11867010,295.1549524790808
11867040,295.1614251979924
11867070,295.1679517937678
11867100,295.1745295481177
11867130,295.18115563307623
11867160,295.18782755463224
11867190,295.1945428625476
11867220,295.20129937944904
11867250,295.2080948200461
11867280,295.2149271886533
11867310,295.2217946988126
11867340,295.228695650878
11867370,295.2356284791357
11867400,295.2425917075002
11867430,295.2495839663298
11867460,295.2566039582258
11867490,295.2636504594321
11867520,295.270722305769
11867550,295.2778183099411
11867580,295.2849374868738
11867610,295.2920789781445
11867640,295.2992417257722
11867670,295.3064248168545
11867700,295.31362738046323
11867730,295.3208485912465
11867760,295.32808765941803
11867790,295.3353438264059
11867820,295.3426162602847
11867850,295.3499039930393
11867880,295.3572060169406
11867910,295.36452135760106
11867940,295.3718490991682
11867970,295.37918838392847
11868000,295.3865384050763
11868030,295.393898400257
11868060,295.4012676471193
11868090,295.40864546019407
11868120,295.416031188412
11868150,295.42342421293324
11868180,295.4308239451977
11868210,295.4382298251795
11868240,295.445641319938
11868270,295.453057922019
11868300,295.4604791484129
11868330,295.467904784492
11868360,295.4753338582441
11868390,295.4827661381239
11868420,295.49020136236476
11868450,295.49763916696327
11868480,295.50507920658794
11868510,295.5125211308278
11868540,295.51996461787854
11868570,295.52740936546905
11868600,295.5348550912329
11868630,295.5423015304653
11868660,295.5497484361375
11868690,295.55719557932963
11868720,295.56464274936155
11868750,295.572089753599
11868780,295.57953641711384
11868810,295.5869825823387
11868840,295.59442810877187
11868870,295.60187287272925
11868900,295.6093167671283
11868930,295.61675970128795
11868960,295.6242015973934
11868990,295.63164239927096
11869020,295.63908207165605
11869050,295.6465206263296
11869080,295.6539580863392
11869110,295.6613944995773
11869140,295.6688298789045
11869170,295.6762642202832
11869200,295.6836975101527
11869230,295.69085463178726
11869260,295.69757461168166
11869290,295.7038749859732
11869320,295.7097923560035
11869350,295.71536372590276
11869380,295.72062129023084
11869410,295.7255912383771
11869440,295.7302973682706
11869470,295.7347606418384
11869500,295.7389993725315
11869530,295.74302939134867
11869560,295.74686439111935
11869590,295.75051657100767
11869620,295.7539969887928
11869650,295.7573157463817
11869680,295.7604820798137
11869710,295.76350444941204
11869740,295.76639064151556
11869770,295.76914786917706
11869800,295.7717828555128
11869830,295.7743018963668
11869860,295.7767109072484
11869890,295.779015461258
11869920,295.7812208220649
11869950,295.7833319731769
11869980,295.78535364345515
11870010,295.7872903278027
11870040,295.78914630820475
11870070,295.79092566865836
11870100,295.7926323081479
11870130,295.7942699529423
11870160,295.79584216788857
11870190,295.7973523663442
11870220,295.7988038188412
11870250,295.80019966079027
11870280,295.80154289947365
11870310,295.8028364204484
11870340,295.8040829934225
11870370,295.805285277664
11870400,295.8064458270121
11870430,295.8075670945562
11870460,295.80865143703414
11870490,295.80970111899336
11870520,295.81071831674643
11870550,295.8117051221513
11870580,295.81266354623983
11870610,295.81359552271545
11870640,295.81450291133615
11870670,295.81538750119626
11870700,295.81625101391734
11870730,295.81709510675626
11870760,295.81792137563735
11870790,295.81873135811315
11870820,295.8195265362569
11870850,295.82030833948966
11870880,295.8210781473434
11870910,295.82183729216104
11870940,295.82258706173303
11870970,295.8233287018716
11871000,295.82406341892136
11871030,295.82479238126587
11871060,295.8255167188567
11871090,295.8262375222844
11871120,295.8269558434118
11871150,295.82767269760865
11871180,295.8283890666149
11871210,295.82910590119366
11871240,295.8298241233498
11871270,295.83054462829944
11871300,295.8312682864009
11871330,295.83199594510705
11871360,295.8327284308927
11871390,295.833466551105
11871420,295.83421109572174
11871450,295.8349628390269
11871480,295.8357225412186
11871510,295.83649094995286
11871540,295.8372688015938
11871570,295.8380568231119
11871600,295.83885573563185
11871630,295.83966627336457
11871660,295.84048919044335
11871690,295.84132526082453
11871720,295.8421752602005
11871750,295.8430396415092
11871780,295.84391922840575
11871810,295.8448145675071
11871840,295.8457262700258
