time,hvac_reaZonWes_CO2Zon_y
11843250,609.7764307574708
11843280,609.8273917349378
11843310,609.8789713552375
11843340,609.9312079817167
11843370,609.9841371411932
11843400,610.0377882895316
11843430,610.0921816610995
11843460,610.1473251503454
11843490,610.2032113504754
11843520,610.2598145495102
11843550,610.3170878455985
11843580,610.3749881247926
11843610,610.4334966427415
11843640,610.4926032151003
11843670,610.5522999136041
11843700,610.6125786223556
11843730,610.6734301228626
11843760,610.7348438450656
11843790,610.7968079060803
11843820,610.8593092568626
11843850,610.9223338549522
11843880,610.9858668297276
11843910,611.049892628956
11843940,611.1143951450873
11843970,611.1793578232888
11844000,611.2447637541545
11844030,611.3105673967768
11844060,611.3766855746632
11844090,611.443024799134
11844120,611.5094918358212
11844150,611.5759974356984
11844180,611.6424554736645
11844210,611.7087854228786
11844240,611.7749114822743
11844270,611.8407623974134
11844300,611.9062713023012
11844330,611.9713755166697
11844360,612.0360163802964
11844390,612.1001391215303
11844420,612.1636927383827
11844450,612.2266298883891
11844480,612.2889067897918
11844510,612.3504831342347
11844540,612.4113220096885
11844570,612.4713898335191
11844600,612.5306562964277
11844630,612.5890943178568
11844660,612.6466800140896
11844690,612.7033926808033
11844720,612.759214792383
11844750,612.8141320207812
11844780,612.8681332778114
11844810,612.9212107851781
11844840,612.9733601773642
11844870,613.0245806436513
11844900,613.0748751156852
11844930,613.124250586415
11844960,613.172726912508
11844990,613.2202312351245
11845020,613.2669581667047
11845050,613.3128485337337
11845080,613.3579330092339
11845110,613.4022577126381
11845140,613.4457299079191
11845170,613.4885776705902
11845200,613.5307859736074
11845230,613.5723179546661
11845260,613.613289208212
11845290,613.6538756201643
11845320,613.6942911244072
11845350,613.7347673084424
11845380,613.7755212734851
11845410,613.8167216753382
11845440,613.858459448294
11845470,613.9008163083828
11845500,613.9439429355342
11845530,613.9880587448404
11845560,614.0334196334603
11845590,614.080271865554
11845620,614.1287980787797
11845650,614.1790570241534
11845680,614.2309677886244
11845710,614.2844909497271
11845740,614.339607216733
11845770,614.3962917770378
11845800,614.4545068618447
11845830,614.5142011727684
11845860,614.575311730227
11845890,614.6377664500509
11845920,614.7014867751527
11845950,614.7663900821651
11845980,614.8323917547026
11846010,614.8994068951584
11846040,614.9673516865793
11846070,615.036144454031
11846100,615.105706411577
11846130,615.1759621691759
11846160,615.2468400699028
11846190,615.3182723713778
11846220,615.3901952980121
11846250,615.4625497396345
11846280,615.5352784357775
11846310,615.6083281527791
11846340,615.6816499690391
11846370,615.7551984722901
11846400,615.8289308806523
11846430,615.9028066997113
11846460,615.9767876720056
11846490,616.0508376245795
11846520,616.1249221239094
11846550,616.1990080916976
11846580,616.2730635182868
11846610,616.3470572679915
11846640,616.4209588915946
11846670,616.4947383970059
11846700,616.5683660000058
11846730,616.6418119023131
11846760,616.7150461155344
11846790,616.7880383110265
11846820,616.8607576680008
11846850,616.9331727137136
11846880,617.0052511701848
11846910,617.076959823564
11846940,617.1482644167818
11846970,617.2191295538665
11847000,617.2895186048323
11847030,617.359393612121
11847060,617.4287152067283
11847090,617.4974425406674
11847120,617.5655332346053
11847150,617.6329433336823
11847180,617.6996272675975
11847210,617.7655378160403
11847240,617.8306260557895
11847270,617.894841295553
11847300,617.9581313082199
11847330,618.0204646127218
11847360,618.0817623939256
11847390,618.1419674290868
11847420,618.2010119695287
11847450,618.2588437961156
11847480,618.3154037806269
11847510,618.3706298700903
11847540,618.4244582261413
11847570,618.4768236998217
11847600,618.5276600886336
11847630,618.5769602011289
11847660,618.6247944618823
11847690,618.6712535162845
11847720,618.7164281968252
11847750,618.7604038481757
11847780,618.8032584175796
11847810,618.8450641198787
11847840,618.8858873149318
11847870,618.9257892080707
11847900,618.9648266011567
11847930,619.0030524959519
11847960,619.0405165934993
11847990,619.0772657180224
11848020,619.1133441757504
11848050,619.1487940641654
11848080,619.1836555357519
11848110,619.2179670232126
11848140,619.251765431055
11848170,619.285086299069
11848200,619.3179639484504
11848230,619.3504316022418
11848260,619.382521489396
11848290,619.4142649350139
11848320,619.4456924378416
11848350,619.4768337371405
11848380,619.5077178701032
11848410,619.5383732211837
11848440,619.568827564299
11848470,619.5991080988133
11848500,619.6292414801196
11848530,619.6592538454015
11848560,619.6891708353368
11848590,619.7190176128241
11848620,619.7488188773482
11848650,619.7785988768893
11848680,619.8083814178325
11848710,619.8381898722982
11848740,619.8680471831115
11848770,619.897975867456
11848800,619.9279980187051
11848830,619.9581353072268
11848860,619.988408979797
11848890,620.0188398582562
11848920,620.0494483371278
11848950,620.0802543806632
11848980,620.1112775191701
11849010,620.1425368449247
11849040,620.1740510076837
11849070,620.2058382097979
11849100,620.2379162012085
11849130,620.2703022742083
11849160,620.3030132581042
11849190,620.3360655138989
11849220,620.3694749289447
11849250,620.4032569117041
11849280,620.437426386488
11849310,620.4719977886118
11849340,620.5069850594648
11849370,620.5424016418782
11849400,620.5782604758597
11849430,620.614573957169
11849460,620.6513541223233
11849490,620.688611781542
11849520,620.7263581887399
11849550,620.7646038522245
11849580,620.8033590894985
11849610,620.8426329310125
11849640,620.8824341182557
11849670,620.9227708694516
11849700,620.9636509051868
11849730,621.0050814130517
11849760,621.0470690480093
11849790,621.0896199285473
11849820,621.1327396379168
11849850,621.1764332246271
11849880,621.2207052041854
11849910,621.2655595608326
11849940,621.3109997498506
11849970,621.3570287003091
11850000,621.4036488179054
11850030,621.4508619885952
11850060,621.4986695822399
11850090,621.5470724568951
11850120,621.5960709633916
11850150,621.6456649503923
11850180,621.6958537697691
11850210,621.7466362826873
11850240,621.7980108658203
11850270,621.8499754183046
11850300,621.9025273691149
11850330,621.9556636848811
11850360,622.0093808784585
11850390,622.0636750177885
11850420,622.1185417356523
11850450,622.1739762397897
11850480,622.2299733238505
11850510,622.2865273789253
11850540,622.34363240585
11850570,622.4012820282019
11850600,622.4594695061775
11850630,622.5181877511299
11850660,622.5774293412605
11850690,622.6371865377539
11850720,622.6974513025763
11850750,622.7582153163532
11850780,622.8194699983707
11850810,622.8812065265998
11850840,622.9434158600417
11850870,623.006088761037
11850900,623.0692158203955
11850930,623.1327874820869
11850960,623.1967940716514
11850990,623.2612258232692
11851020,623.326072912181
11851050,623.3913254841303
11851080,623.4569736924577
11851110,623.5230077298856
11851140,623.5894178715581
11851170,623.6561945083619
11851200,623.7233281980015
11851230,623.7908263914123
11851260,623.8587211944522
11851290,623.9270497358688
11851320,623.9958485725244
11851350,624.0651519385143
11851380,624.1349915421321
11851410,624.205396693312
11851440,624.2763945432296
11851470,624.3480103366729
11851500,624.4202676467901
11851530,624.4931885852072
11851560,624.5667939880673
11851590,624.6411035806356
11851620,624.7161361233991
11851650,624.7919095424853
11851680,624.8684410466788
11851710,624.9457472331388
11851740,625.0238441835398
11851770,625.1027475520488
11851800,625.1824726464067
11851830,625.2630345031296
11851860,625.3444479577538
11851890,625.4267277108644
11851920,625.5098883905424
11851950,625.5939446118676
11851980,625.678911033894
11852010,625.7648024145054
11852040,625.8516336625431
11852070,625.9394198880749
11852100,626.0281764527259
11852130,626.1179190213312
11852160,626.208663615279
11852190,626.3004266673178
11852220,626.3932250770436
11852250,626.4870762660946
11852280,626.5819982319915
11852310,626.6780095994679
11852340,626.7751296686655
11852370,626.8733784616715
11852400,626.9727767662506
11852430,627.0733461897535
11852460,627.1751092033841
11852490,627.2780891928295
11852520,627.3823105101474
11852550,627.4877985260539
11852580,627.5945796827014
11852610,627.7026815470286
11852640,627.8121328646536
11852670,627.9229641252239
11852700,628.0352056699629
11852730,628.1488904788093
11852760,628.2640528443867
11852790,628.3807279016127
11852820,628.498952952814
11852850,628.618765932043
11852880,628.7402075657875
11852910,628.863318712795
11852940,628.9881433332602
11852970,629.1147265899748
11853000,629.2431150522817
11853030,629.3733574603433
11853060,629.5055041249058
11853090,629.6396073614869
11853120,629.775720722882
11853150,629.913899528491
11853180,630.0542007029546
11853210,630.1966826799213
11853240,630.3414052423136
11853270,630.4884293480509
11853300,630.6378169043107
11853330,630.7896304975342
11853360,630.9439330643448
11853390,631.1007875055666
11853420,631.2602562340443
11853450,631.4224006576954
11853480,631.5872805911629
11853510,631.7549535989649
11853540,631.9254742651932
11853570,632.0988933845246
11853600,632.2752571640343
11853630,632.4546063487008
11853660,632.6369752569791
11853690,632.8223908617733
11853720,633.0108718266036
11853750,633.2024276026754
11853780,633.3970575872012
11853810,633.5947504362916
11853840,633.7954834710843
11853870,633.9992223610449
11853900,634.205920848295
11853930,634.4155209722494
11853960,634.6252252254892
11853990,634.8299354876402
11854020,635.0296069668796
11854050,635.2244625933204
11854080,635.4142293334071
11854110,635.6000742680687
11854140,635.7818242388526
11854170,635.9592551020944
11854200,636.1326541797082
11854230,636.3028253301716
11854260,636.4695244746904
11854290,636.6328120859993
11854320,636.7928028174006
11854350,636.9496151629285
11854380,637.1033607150991
11854410,637.2541453451495
11854440,637.4020735276375
11854470,637.5472448888069
11854500,637.6897541561826
11854530,637.8296919449845
11854560,637.9671454071542
11854590,638.1021986036336
11854620,638.2349327201772
11854650,638.3654262264125
11854680,638.4937550160121
11854710,638.6199925362957
11854740,638.7442099075892
11854770,638.8664760318487
11854800,638.9868576913975
11854830,639.1054186158813
11854860,639.2222186645057
11854890,639.3373148696325
11854920,639.4507622370062
11854950,639.5626139014374
11854980,639.6729211074324
11855010,639.7817335963817
11855040,639.8890995734876
11855070,639.9950654529462
11855100,640.0996760375347
11855130,640.2029746235044
11855160,640.3050030350436
11855190,640.4058016618598
11855220,640.5054095016477
11855250,640.6038642024754
11855280,640.7012021049504
11855310,640.7974582842835
11855340,640.8926665912139
11855370,640.9868596921815
11855400,641.080069108509
11855430,641.1723252549598
11855460,641.2636574773144
11855490,641.3540940892893
11855520,641.4436624086646
11855550,641.5323887926206
11855580,641.6202986723496
11855610,641.7074165869273
11855640,641.7937662164206
11855670,641.8793704143154
11855700,641.9642512386597
11855730,642.0484299832015
11855760,642.1319272076088
11855790,642.2147627671167
11855820,642.2969558413195
11855850,642.3785249623742
11855880,642.4594880425954
11855910,642.5398624012275
11855940,642.6196647905953
11855970,642.6989114215625
11856000,642.7776179883982
11856030,642.8557996930223
11856060,642.9334712686239
11856090,643.0106470027564
11856120,643.0873407597655
11856150,643.1635660027792
11856180,643.2393358150899
11856210,643.3146629210048
11856240,643.3895597061772
11856270,643.4640382374798
11856300,643.5381102827223
11856330,643.6117873301425
11856360,643.6850806072416
11856390,643.758001098981
11856420,643.8305595652
11856450,643.9027665571859
11856480,643.9746324336568
11856510,644.0461673759013
11856540,644.1173814024286
11856570,644.1882843828389
11856600,644.2588860513034
11856630,644.3291009339152
11856660,644.3990413225201
11856690,644.4687862604313
11856720,644.5382156167369
11856750,644.6073327113098
11856780,644.6762102284044
11856810,644.7448571025279
11856840,644.8132822362477
11856870,644.8814945138727
11856900,644.9495028142945
11856930,645.0173160223732
11856960,645.0849430399861
11856990,645.1523927968597
11857020,645.2196742610083
11857050,645.2867964488415
11857080,645.353768434834
11857110,645.4205993606741
11857140,645.4872984439063
11857170,645.5538749858681
11857200,645.6203383771365
11857230,645.6866980991584
11857260,645.752963733784
11857290,645.8191449685587
11857320,645.8852515922991
11857350,645.9512935182654
11857380,646.0172807690284
11857410,646.0832234789107
11857440,646.149131884678
11857470,646.2150163209893
11857500,646.2808872093293
11857530,646.3467550441931
11857560,646.4126303754344
11857590,646.478523786241
11857620,646.5444458662967
11857650,646.6104071795036
11857680,646.6764182243929
11857710,646.7424893918226
11857740,646.8086309395875
11857770,646.8748529306009
11857800,646.9411651703413
11857830,647.0075771408723
11857860,647.0740979310448
11857890,647.1407361634331
11857920,647.2074999238695
11857950,647.2743966857443
11857980,647.3414332434497
11858010,647.4086156473843
11858040,647.4759491468295
11858070,647.5434381444818
11858100,647.6110861583254
11858130,647.674881820426
11858160,647.732799230013
11858190,647.7827269307746
11858220,647.8253228198223
11858250,647.8587309456658
11858280,647.8851450248332
11858310,647.9040525693185
11858340,647.9155735442926
11858370,647.919989690344
11858400,647.9176211374075
11858430,646.1149131533289
11858460,642.2703671094009
11858490,638.3620275547502
11858520,635.3985053964601
11858550,633.5363358053171
11858580,632.4019436308049
11858610,631.6198251157435
11858640,630.9711147184826
11858670,630.3565453843706
11858700,629.7390539240647
11858730,629.1079379678397
11858760,628.4622938290505
11858790,627.804288081655
11858820,627.136510918631
11858850,626.4613037365981
11858880,625.7805669309773
11858910,625.0958143991329
11858940,624.4082304167669
11858970,623.7187656742207
11859000,623.028207489447
11859030,622.3372224676868
11859060,621.6463811600435
11859090,620.9561978810434
11859120,620.2670859477611
11859150,619.5794350721372
11859180,618.893559732992
11859210,618.2097330636087
11859240,617.5282227313871
11859270,616.8492531117425
11859300,616.1730046276773
11859330,615.4995992005197
11859360,614.8291776365348
11859390,614.162586138851
11859420,613.502291109555
11859450,612.8518197988808
11859480,612.2144769710378
11859510,611.5927261071679
11859540,610.9836145052408
11859570,610.3705333498459
11859600,609.7223775677511
11859630,609.0026125718114
11859660,608.1760845381107
11859690,607.2250272728267
11859720,606.1463861693619
11859750,604.948182320031
11859780,603.6453453235797
11859810,602.2557130579953
11859840,600.7972791822028
11859870,599.286030911506
11859900,597.7354925953724
11859930,596.1565127955502
11859960,594.5575729889476
11859990,592.9452638598162
11860020,591.3244310244453
11860050,589.6991021578826
11860080,588.0723011202737
11860110,586.4465478442049
11860140,584.823860338595
11860170,583.2058545784109
11860200,581.5939619429046
11860230,579.9893072857378
11860260,578.3928753634669
11860290,576.8055431676306
11860320,575.2279964451293
11860350,573.6608302346816
11860380,572.1045471467123
11860410,570.5595652371445
11860440,569.0262338782851
11860470,567.50484048995
11860500,565.9956201797878
11860530,564.4987408262901
11860560,563.0143311012112
11860590,561.5425312179378
11860620,560.0834574797564
11860650,558.637115608291
11860680,557.2035653720741
11860710,555.7828285793353
11860740,554.374858554416
11860770,552.9797450302035
11860800,551.5974234649719
11860830,550.2278504673014
11860860,548.8709868008586
11860890,547.5267787306954
11860920,546.195171772366
11860950,544.8760957404949
11860980,543.5694950088775
11861010,542.2752813457158
11861040,540.9933805807418
11861070,539.7237169579208
11861100,538.4662028238633
11861130,537.2207482967776
11861160,535.9872522445094
11861190,534.7655905898858
11861220,533.5556358489773
11861250,532.3572583391776
11861280,531.1703290935822
11861310,529.9947247720615
11861340,528.830328761632
11861370,527.6770285681231
11861400,526.5347191750176
11861430,525.4033005307422
11861460,524.2826795868915
11861490,523.172766504751
11861520,522.0734769912323
11861550,520.9847280702836
11861580,519.906441343678
11861610,518.838538116171
11861640,517.780942856743
11861670,516.7335789970593
11861700,515.6963734348337
11861730,514.6692501427619
11861760,513.6521369440574
11861790,512.6449567816379
11861820,511.64763814213944
11861850,510.6601019188072
11861880,509.6822776352372
11861910,508.71408601090656
11861940,507.75545016072874
11861970,506.8062931790825
11862000,505.8665377937296
11862030,504.93610594352435
11862060,504.01491899641445
11862090,503.1028978493334
11862120,502.1999630003803
11862150,501.30603458884985
11862180,500.4210324474691
11862210,499.5448761558921
11862240,498.67748510354676
11862270,497.81877855561754
11862300,496.96867572238165
11862330,496.12709582966187
11862360,495.2939581895304
11862390,494.469182268311
11862420,493.65268774998555
11862450,492.84439459356753
11862480,492.0442230841766
11862510,491.25209387796957
11862540,490.4679280416218
11862570,489.69164708713475
11862600,488.92317300270605
11862630,488.1624282801747
11862660,487.4093359394224
11862690,486.6638195500488
11862720,485.92580325059294
11862750,485.1952117655427
11862780,484.4719704203602
11862810,483.75600515471774
11862840,483.04724253405425
11862870,482.3456097596712
11862900,481.65103467738174
11862930,480.9634457849197
11862960,480.28277223806873
11862990,479.60894385573425
11863020,478.94189112383634
11863050,478.28154519829184
11863080,477.62783790687615
11863110,476.98070175030887
11863140,476.3400699022636
11863170,475.70587620877075
11863200,475.07805518660507
11863230,474.4565420212188
11863260,473.8412725637504
11863290,473.2321833277181
11863320,472.6292114848983
11863350,472.0322947092694
11863380,471.44137807825734
11863410,470.856405410504
11863440,470.27731505403926
11863470,469.70404666863243
11863500,469.13654081465285
11863530,468.57473875588994
11863560,468.018582430734
11863590,467.4680144521267
11863620,466.92297796225785
11863650,466.3834166827349
11863680,465.8492749555642
11863710,465.32049772129307
11863740,464.7970305014503
11863770,464.27881938935786
11863800,463.76581104324356
11863830,463.25795267984427
11863860,462.75519206824066
11863890,462.2574775237208
11863920,461.76475790170554
11863950,461.2769825917329
11863980,460.7941015114661
11864010,460.31606510029246
11864040,459.8428243149338
11864070,459.37433062334406
11864100,458.91053599746925
11864130,458.4513929082734
11864160,457.99685432036523
11864190,457.54687366013684
11864220,457.10141176020784
11864250,456.66045125483976
11864280,456.2239606490597
11864310,455.7918933275694
11864340,455.36419507270165
11864370,454.9408090855722
11864400,454.52167905043393
11864430,454.10675103242096
11864460,453.6959741464474
11864490,453.28930046539
11864520,452.8866847289078
11864550,452.4880838846599
11864580,452.0934566006685
11864610,451.7027629015767
11864640,451.31596384106666
11864670,450.93302125161586
11864700,450.5538975763661
11864730,450.17855572181065
11864760,449.8069590281213
11864790,449.43907111929747
11864820,449.0748559007086
11864850,448.7143018049989
11864880,448.357323014951
11864910,448.00391077850225
11864940,447.65403084401487
11864970,447.30764717828737
11865000,446.96472539380403
11865030,446.62523132615723
11865060,446.2891310378764
11865090,445.95639088019533
11865120,445.6269774319761
11865150,445.3008576736178
11865180,444.9780029806594
11865210,444.658372004284
11865240,444.34193616978587
11865270,444.0286628659413
11865300,443.71851980198886
11865330,443.4114751518572
11865360,443.10749793268695
11865390,442.8065578201552
11865420,442.5086250676461
11865450,442.21367017606474
11865480,441.92166405768495
11865510,441.63257806879045
11865540,441.346384051283
11865570,441.0630541245745
11865600,440.78256052302106
11865630,440.51335358298155
11865660,440.26604082774804
11865690,440.0392611501391
11865720,439.8328474990017
11865750,439.6470919778087
11865780,439.48128653229975
11865810,439.3355969420509
11865840,439.2095623795049
11865870,439.1030966770039
11865900,439.01597298320036
11865930,438.9480178517665
11865960,438.8990088488273
11865990,438.8687962521219
11866020,438.8571876556884
11866050,438.8639924377453
11866080,438.8890270892465
11866110,438.93211350501645
11866140,438.99306277167614
11866170,439.0716993557385
11866200,439.16784800007497
11866230,439.28133325316304
11866260,439.4119824480316
11866290,439.559624481513
11866320,439.7240899597802
11866350,439.9052111420759
11866380,440.1028219477975
11866410,440.3167579641673
11866440,440.5468564112292
11866470,440.79295611457223
11866500,441.0548974812684
11866530,441.3325225084737
11866560,441.6256747522292
11866590,441.9341993160653
11866620,442.257942927893
11866650,442.5967535849798
11866680,442.9504810360036
11866710,443.31897635968744
11866740,443.70209221103795
11866770,444.0996826486541
11866800,444.5115942896437
11866830,444.9376918377591
11866860,445.3778449764517
11866890,445.8319043485891
11866920,446.29972907040104
11866950,446.7811826929309
11866980,447.27612920502855
11867010,447.78443371574156
11867040,448.30596263723356
11867070,448.8405837317274
11867100,449.3881658467116
11867130,449.94857373384605
11867160,450.5216839979628
11867190,451.10737041458157
11867220,451.7055149804013
11867250,452.31598506973893
11867280,452.9386566359031
11867310,453.5734084250061
11867340,454.2201192941259
11867370,454.8786694618196
11867400,455.5489401957989
11867430,456.2308140608935
11867460,456.92417466343426
11867490,457.62890681263514
11867520,458.3448963989677
11867550,459.072021445715
11867580,459.81017615641184
11867610,460.55926537084696
11867640,461.31916737536926
11867670,462.0897726556002
11867700,462.8709732023557
11867730,463.66266270051113
11867760,464.4647358637527
11867790,465.27708830815214
11867820,466.0996324562196
11867850,466.93227719362346
11867880,467.77492639419137
11867910,468.6274819479311
11867940,469.4898459393893
11867970,470.3619214704301
11868000,471.2436127798459
11868030,472.1348251640635
11868060,473.0354648995675
11868090,473.94543920258957
11868120,474.86465621210044
11868150,475.79302498088464
11868180,476.7304554675601
11868210,477.6768585277675
11868240,478.6321459047876
11868270,479.59623021980485
11868300,480.5690249624153
11868330,481.5510845373578
11868360,482.5412359699848
11868390,483.539674864153
11868420,484.54645010897553
11868450,485.5615153439702
11868480,486.5847956807107
11868510,487.61620533437303
11868540,488.65566319958634
11868570,489.7030898834214
11868600,490.7584073599554
11868630,491.8215383157751
11868660,492.892406055044
11868690,493.9709345540637
11868720,495.0570485089806
11868750,496.15067335185245
11868780,497.25173524786044
11868810,498.3601610863286
11868840,499.47587847128517
11868870,500.5988157129078
11868900,501.7289018196781
11868930,502.86606649084564
11868960,504.01023996697774
11868990,505.1613525319477
11869020,506.3193326311354
11869050,507.4841053313747
11869080,508.6556278518623
11869110,509.833809888089
11869140,511.0185931951548
11869170,512.2099156288924
11869200,513.4077137520586
11869230,514.6016818150144
11869260,515.784791264126
11869290,516.9563052631546
11869320,518.1162205103885
11869350,519.2646465337092
11869380,520.4016986363853
11869410,521.5274931199787
11869440,522.6421443353593
11869470,523.7457655151956
11869500,524.8384687781448
11869530,525.9203651061761
11869560,526.9915642762496
11869590,528.0521749404254
11869620,529.1023046328343
11869650,530.1420597666815
11869680,531.1715456198996
11869710,532.1908663330628
11869740,533.2001249155245
11869770,534.1994232564443
11869800,535.1888621369612
11869830,536.1685412424182
11869860,537.1385591742127
11869890,538.0990134621233
11869920,539.050000577302
11869950,539.9916159453591
11869980,540.9239539595189
11870010,541.8471079932245
11870040,542.7611704150793
11870070,543.6662326015469
11870100,544.5623849494597
11870130,545.4497168889197
11870160,546.3283168963414
11870190,547.1982725073178
11870220,548.0596703292267
11870250,548.9125960536167
11870280,549.7571344684401
11870310,550.5933694701336
11870340,551.4213840755075
11870370,552.2412604334958
11870400,553.053079836705
11870430,553.8569227327627
11870460,554.6528687355077
11870490,555.440996635996
11870520,556.2213844133379
11870550,556.9941092453541
11870580,557.7592475190655
11870610,558.5168748410117
11870640,559.2670660474054
11870670,560.0098952141287
11870700,560.7454356665678
11870730,561.4737599893001
11870760,562.1949400356193
11870790,562.909046936935
11870820,563.6161511120072
11870850,564.3163222760594
11870880,565.0096294497544
11870910,565.6961409680248
11870940,566.3759244888062
11870970,567.0490470016152
11871000,567.7155748360285
11871030,568.3755736700135
11871060,569.0291085379946
11871090,569.676243838576
11871120,570.3170433419327
11871150,570.9515701970461
11871180,571.5798869388373
11871210,572.202055495202
11871240,572.8181371939878
11871270,573.4281927698444
11871300,574.0322823709906
11871330,574.630465565883
11871360,575.2228013497573
11871390,575.8093481511124
11871420,576.3901638380695
11871450,576.9653057246535
11871480,577.5348305769968
11871510,578.0987946194277
11871540,578.6572535397848
11871570,579.2102624973398
11871600,579.7578761226493
11871630,580.3001485101553
11871660,580.8371332410742
11871690,581.3688857943723
11871720,581.8954654190449
11871750,582.4169083589546
11871780,582.9332817626839
11871810,583.4446303571502
11871840,583.9510031029514
11871870,584.4524496128842
11871900,584.9490194037819
11871930,585.4407616503734
