time,hvac_reaAhu_TCooCoiSup_y
11845050,284.98849422339845
11845080,284.98849422339845
11845110,284.98849422339845
11845140,284.98849422339845
11845170,284.98849422339845
11845200,284.98849422339845
11845230,284.98849422339845
11845260,284.98849422339845
11845290,284.98849422339845
11845320,284.98849422339845
11845350,284.98849422339845
11845380,284.98849422339845
11845410,284.98849422339845
11845440,284.98849422339845
11845470,284.98849422339845
11845500,284.98849422339845
11845530,284.98849422339845
11845560,284.98849422339845
11845590,284.98849422339845
11845620,284.98849422339845
11845650,284.98849422339845
11845680,284.98849422339845
11845710,284.98849422339845
11845740,284.98849422339845
11845770,284.98849422339845
11845800,284.98849422339845
11845830,284.98849422339845
11845860,284.98849422339845
11845890,284.98849422339845
11845920,284.98849422339845
11845950,284.98849422339845
11845980,284.98849422339845
11846010,284.98849422339845
11846040,284.98849422339845
11846070,284.98849422339845
11846100,284.98849422339845
11846130,284.98849422339845
11846160,284.98849422339845
11846190,284.98849422339845
11846220,284.98849422339845
11846250,284.98849422339845
11846280,284.98849422339845
11846310,284.98849422339845
11846340,284.98849422339845
11846370,284.98849422339845
11846400,284.98849422339845
11846430,284.98849422339845
11846460,284.98849422339845
11846490,284.98849422339845
11846520,284.98849422339845
11846550,284.98849422339845
11846580,284.98849422339845
11846610,284.98849422339845
11846640,284.98849422339845
11846670,284.98849422339845
11846700,284.98849422339845
11846730,284.98849422339845
11846760,284.98849422339845
11846790,284.98849422339845
11846820,284.98849422339845
11846850,284.98849422339845
11846880,284.98849422339845
11846910,284.98849422339845
11846940,284.98849422339845
11846970,284.98849422339845
11847000,284.98849422339845
11847030,284.98849422339845
11847060,284.98849422339845
11847090,284.98849422339845
11847120,284.98849422339845
11847150,284.98849422339845
11847180,284.98849422339845
11847210,284.98849422339845
11847240,284.98849422339845
11847270,284.98849422339845
11847300,284.98849422339845
11847330,284.98849422339845
11847360,284.98849422339845
11847390,284.98849422339845
11847420,284.98849422339845
11847450,284.98849422339845
11847480,284.98849422339845
11847510,284.98849422339845
11847540,284.98849422339845
11847570,284.98849422339845
11847600,284.98849422339845
11847630,284.98849422339845
11847660,284.98849422339845
11847690,284.98849422339845
11847720,284.98849422339845
11847750,284.98849422339845
11847780,284.98849422339845
11847810,284.98849422339845
11847840,284.98849422339845
11847870,284.98849422339845
11847900,284.98849422339845
11847930,284.98849422339845
11847960,284.98849422339845
11847990,284.98849422339845
11848020,284.98849422339845
11848050,284.98849422339845
11848080,284.98849422339845
11848110,284.98849422339845
11848140,284.98849422339845
11848170,284.98849422339845
11848200,284.98849422339845
11848230,284.98849422339845
11848260,284.98849422339845
11848290,284.98849422339845
11848320,284.98849422339845
11848350,284.98849422339845
11848380,284.98849422339845
11848410,284.98849422339845
11848440,284.98849422339845
11848470,284.98849422339845
11848500,284.98849422339845
11848530,284.98849422339845
11848560,284.98849422339845
11848590,284.98849422339845
11848620,284.98849422339845
11848650,284.98849422339845
11848680,284.98849422339845
11848710,284.98849422339845
11848740,284.98849422339845
11848770,284.98849422339845
11848800,284.98849422339845
11848830,284.98849422339845
11848860,284.98849422339845
11848890,284.98849422339845
11848920,284.98849422339845
11848950,284.98849422339845
11848980,284.98849422339845
11849010,284.98849422339845
11849040,284.98849422339845
11849070,284.98849422339845
11849100,284.98849422339845
11849130,284.98849422339845
11849160,284.98849422339845
11849190,284.98849422339845
11849220,284.98849422339845
11849250,284.98849422339845
11849280,284.98849422339845
11849310,284.98849422339845
11849340,284.98849422339845
11849370,284.98849422339845
11849400,284.98849422339845
11849430,284.98849422339845
11849460,284.98849422339845
11849490,284.98849422339845
11849520,284.98849422339845
11849550,284.98849422339845
11849580,284.98849422339845
11849610,284.98849422339845
11849640,284.98849422339845
11849670,284.98849422339845
11849700,284.98849422339845
11849730,284.98849422339845
11849760,284.98849422339845
11849790,284.98849422339845
11849820,284.98849422339845
11849850,284.98849422339845
11849880,284.98849422339845
11849910,284.98849422339845
11849940,284.98849422339845
11849970,284.98849422339845
11850000,284.98849422339845
11850030,284.98849422339845
11850060,284.98849422339845
11850090,284.98849422339845
11850120,284.98849422339845
11850150,284.98849422339845
11850180,284.98849422339845
11850210,284.98849422339845
11850240,284.98849422339845
11850270,284.98849422339845
11850300,284.98849422339845
11850330,284.98849422339845
11850360,284.98849422339845
11850390,284.98849422339845
11850420,284.98849422339845
11850450,284.98849422339845
11850480,284.98849422339845
11850510,284.98849422339845
11850540,284.98849422339845
11850570,284.98849422339845
11850600,284.98849422339845
11850630,284.98849422339845
11850660,284.98849422339845
11850690,284.98849422339845
11850720,284.98849422339845
11850750,284.98849422339845
11850780,284.98849422339845
11850810,284.98849422339845
11850840,284.98849422339845
11850870,284.98849422339845
11850900,284.98849422339845
11850930,284.98849422339845
11850960,284.98849422339845
11850990,284.98849422339845
11851020,284.98849422339845
11851050,284.98849422339845
11851080,284.98849422339845
11851110,284.98849422339845
11851140,284.98849422339845
11851170,284.98849422339845
11851200,284.98849422339845
11851230,284.98849422339845
11851260,284.98849422339845
11851290,284.98849422339845
11851320,284.98849422339845
11851350,284.98849422339845
11851380,284.98849422339845
11851410,284.98849422339845
11851440,284.98849422339845
11851470,284.98849422339845
11851500,284.98849422339845
11851530,284.98849422339845
11851560,284.98849422339845
11851590,284.98849422339845
11851620,284.98849422339845
11851650,284.98849422339845
11851680,284.98849422339845
11851710,284.98849422339845
11851740,284.98849422339845
11851770,284.98849422339845
11851800,284.98849422339845
11851830,284.98849422339845
11851860,284.98849422339845
11851890,284.98849422339845
11851920,284.98849422339845
11851950,284.98849422339845
11851980,284.98849422339845
11852010,284.98849422339845
11852040,284.98849422339845
11852070,284.98849422339845
11852100,284.98849422339845
11852130,284.98849422339845
11852160,284.98849422339845
11852190,284.98849422339845
11852220,284.98849422339845
11852250,284.98849422339845
11852280,284.98849422339845
11852310,284.98849422339845
11852340,284.98849422339845
11852370,284.98849422339845
11852400,284.98849422339845
11852430,284.98849422339845
11852460,284.98849422339845
11852490,284.98849422339845
11852520,284.98849422339845
11852550,284.98849422339845
11852580,284.98849422339845
11852610,284.98849422339845
11852640,284.98849422339845
11852670,284.98849422339845
11852700,284.98849422339845
11852730,284.98849422339845
11852760,284.98849422339845
11852790,284.98849422339845
11852820,284.98849422339845
11852850,284.98849422339845
11852880,284.98849422339845
11852910,284.98849422339845
11852940,284.98849422339845
11852970,284.98849422339845
11853000,284.98849422339845
11853030,284.98849422339845
11853060,284.98849422339845
11853090,284.98849422339845
11853120,284.98849422339845
11853150,284.98849422339845
11853180,284.98849422339845
11853210,284.98849422339845
11853240,284.98849422339845
11853270,284.98849422339845
11853300,284.98849422339845
11853330,284.98849422339845
11853360,284.98849422339845
11853390,284.98849422339845
11853420,284.98849422339845
11853450,284.98849422339845
11853480,284.98849422339845
11853510,284.98849422339845
11853540,284.98849422339845
11853570,284.98849422339845
11853600,284.98849422339845
11853630,284.98849422339845
11853660,284.98849422339845
11853690,284.98849422339845
11853720,284.98849422339845
11853750,284.98849422339845
11853780,284.98849422339845
11853810,284.98849422339845
11853840,284.98849422339845
11853870,284.98849422339845
11853900,284.98849422339845
11853930,284.98849422339845
11853960,284.98849422339845
11853990,284.98849422339845
11854020,284.98849422339845
11854050,284.98849422339845
11854080,284.98849422339845
11854110,284.98849422339845
11854140,284.98849422339845
11854170,284.98849422339845
11854200,284.98849422339845
11854230,284.98849422339845
11854260,284.98849422339845
11854290,284.98849422339845
11854320,284.98849422339845
11854350,284.98849422339845
11854380,284.98849422339845
11854410,284.98849422339845
11854440,284.98849422339845
11854470,284.98849422339845
11854500,284.98849422339845
11854530,284.98849422339845
11854560,284.98849422339845
11854590,284.98849422339845
11854620,284.98849422339845
11854650,284.98849422339845
11854680,284.98849422339845
11854710,284.98849422339845
11854740,284.98849422339845
11854770,284.98849422339845
11854800,284.98849422339845
11854830,284.98849422339845
11854860,284.98849422339845
11854890,284.98849422339845
11854920,284.98849422339845
11854950,284.98849422339845
11854980,284.98849422339845
11855010,284.98849422339845
11855040,284.98849422339845
11855070,284.98849422339845
11855100,284.98849422339845
11855130,284.98849422339845
11855160,284.98849422339845
11855190,284.98849422339845
11855220,284.98849422339845
11855250,284.98849422339845
11855280,284.98849422339845
11855310,284.98849422339845
11855340,284.98849422339845
11855370,284.98849422339845
11855400,284.98849422339845
11855430,284.98849422339845
11855460,284.98849422339845
11855490,284.98849422339845
11855520,284.98849422339845
11855550,284.98849422339845
11855580,284.98849422339845
11855610,284.98849422339845
11855640,284.98849422339845
11855670,284.98849422339845
11855700,284.98849422339845
11855730,284.98849422339845
11855760,284.98849422339845
11855790,284.98849422339845
11855820,284.98849422339845
11855850,284.98849422339845
11855880,284.98849422339845
11855910,284.98849422339845
11855940,284.98849422339845
11855970,284.98849422339845
11856000,284.98849422339845
11856030,284.98849422339845
11856060,284.98849422339845
11856090,284.98849422339845
11856120,284.98849422339845
11856150,284.98849422339845
11856180,284.98849422339845
11856210,284.98849422339845
11856240,284.98849422339845
11856270,284.98849422339845
11856300,284.98849422339845
11856330,284.98849422339845
11856360,284.98849422339845
11856390,284.98849422339845
11856420,284.98849422339845
11856450,284.98849422339845
11856480,284.98849422339845
11856510,284.98849422339845
11856540,284.98849422339845
11856570,284.98849422339845
11856600,284.98849422339845
11856630,284.98849422339845
11856660,284.98849422339845
11856690,284.98849422339845
11856720,284.98849422339845
11856750,284.98849422339845
11856780,284.98849422339845
11856810,284.98849422339845
11856840,284.98849422339845
11856870,284.98849422339845
11856900,284.98849422339845
11856930,284.98849422339845
11856960,284.98849422339845
11856990,284.98849422339845
11857020,284.98849422339845
11857050,284.98849422339845
11857080,284.98849422339845
11857110,284.98849422339845
11857140,284.98849422339845
11857170,284.98849422339845
11857200,284.98849422339845
11857230,284.98849422339845
11857260,284.98849422339845
11857290,284.98849422339845
11857320,284.98849422339845
11857350,284.98849422339845
11857380,284.98849422339845
11857410,284.98849422339845
11857440,284.98849422339845
11857470,284.98849422339845
11857500,284.98849422339845
11857530,284.98849422339845
11857560,284.98849422339845
11857590,284.98849422339845
11857620,284.98849422339845
11857650,284.98849422339845
11857680,284.98849422339845
11857710,284.98849422339845
11857740,284.98849422339845
11857770,284.98849422339845
11857800,284.98849422339845
11857830,284.98849422339845
11857860,284.98849422339845
11857890,284.98849422339845
11857920,284.98849422339845
11857950,284.98849422339845
11857980,284.98849422339845
11858010,284.98849422339845
11858040,284.98849422339845
11858070,284.98849422339845
11858100,284.98849422339845
11858130,284.98849422339845
11858160,284.98849422339845
11858190,284.98849422339845
11858220,284.98849422339845
11858250,284.98849422339845
11858280,284.98849422339845
11858310,284.98849422339845
11858340,284.98849422339845
11858370,284.98849422339845
11858400,284.98849422339845
11858430,284.98849422339845
11858460,284.98849422339845
11858490,284.98849422339845
11858520,284.98849422339845
11858550,284.98849422339845
11858580,284.98849422339845
11858610,284.98849422339845
11858640,284.98849422339845
11858670,284.98849422339845
11858700,284.98849422339845
11858730,284.98849422339845
11858760,284.98849422339845
11858790,284.98849422339845
11858820,284.98849422339845
11858850,284.98849422339845
11858880,284.98849422339845
11858910,284.98849422339845
11858940,284.98849422339845
11858970,284.98849422339845
11859000,284.98849422339845
11859030,284.98849422339845
11859060,284.98849422339845
11859090,284.98849422339845
11859120,284.98849422339845
11859150,284.98849422339845
11859180,284.98849422339845
11859210,284.98849422339845
11859240,284.98849422339845
11859270,284.98849422339845
11859300,284.98849422339845
11859330,284.98849422339845
11859360,284.98849422339845
11859390,284.98849422339845
11859420,284.98849422339845
11859450,284.98849422339845
11859480,284.98849422339845
11859510,284.98849422339845
11859540,284.98849422339845
11859570,284.98849422339845
11859600,284.98849422339845
11859630,284.98849422339845
11859660,284.98849422339845
11859690,284.98849422339845
11859720,284.98849422339845
11859750,284.98849422339845
11859780,284.98849422339845
11859810,284.98849422339845
11859840,284.98849422339845
11859870,284.98849422339845
11859900,284.98849422339845
11859930,284.98849422339845
11859960,284.98849422339845
11859990,284.98849422339845
11860020,284.98849422339845
11860050,284.98849422339845
11860080,284.98849422339845
11860110,284.98849422339845
11860140,284.98849422339845
11860170,284.98849422339845
11860200,284.98849422339845
11860230,284.98849422339845
11860260,284.98849422339845
11860290,284.98849422339845
11860320,284.98849422339845
11860350,284.98849422339845
11860380,284.98849422339845
11860410,284.98849422339845
11860440,284.98849422339845
11860470,284.98849422339845
11860500,284.98849422339845
11860530,284.98849422339845
11860560,284.98849422339845
11860590,284.98849422339845
11860620,284.98849422339845
11860650,284.98849422339845
11860680,284.98849422339845
11860710,284.98849422339845
11860740,284.98849422339845
11860770,284.98849422339845
11860800,284.98849422339845
11860830,284.98849422339845
11860860,284.98849422339845
11860890,284.98849422339845
11860920,284.98849422339845
11860950,284.98849422339845
11860980,284.98849422339845
11861010,284.98849422339845
11861040,284.98849422339845
11861070,284.98849422339845
11861100,284.98849422339845
11861130,284.98849422339845
11861160,284.98849422339845
11861190,284.98849422339845
11861220,284.98849422339845
11861250,284.98849422339845
11861280,284.98849422339845
11861310,284.98849422339845
11861340,284.98849422339845
11861370,284.98849422339845
11861400,284.98849422339845
11861430,284.98849422339845
11861460,284.98849422339845
11861490,284.98849422339845
11861520,284.98849422339845
11861550,284.98849422339845
11861580,284.98849422339845
11861610,284.98849422339845
11861640,284.98849422339845
11861670,284.98849422339845
11861700,284.98849422339845
11861730,284.98849422339845
11861760,284.98849422339845
11861790,284.98849422339845
11861820,284.98849422339845
11861850,284.98849422339845
11861880,284.98849422339845
11861910,284.98849422339845
11861940,284.98849422339845
11861970,284.98849422339845
11862000,284.98849422339845
11862030,284.98849422339845
11862060,284.98849422339845
11862090,284.98849422339845
11862120,284.98849422339845
11862150,284.98849422339845
11862180,284.98849422339845
11862210,284.98849422339845
11862240,284.98849422339845
11862270,284.98849422339845
11862300,284.98849422339845
11862330,284.98849422339845
11862360,284.98849422339845
11862390,284.98849422339845
11862420,284.98849422339845
11862450,284.98849422339845
11862480,284.98849422339845
11862510,284.98849422339845
11862540,284.98849422339845
11862570,284.98849422339845
11862600,284.98849422339845
11862630,287.9174121258467
11862660,284.80382788784203
11862690,282.509038897348
11862720,281.63453571904404
11862750,281.3754689388967
11862780,281.29533153056616
11862810,281.2701976624599
11862840,281.26266402280874
11862870,281.2607531735738
11862900,281.2606846162382
11862930,281.26122608440267
11862960,281.2620040474854
11862990,281.26288439753546
11863020,281.26384004946976
11863050,281.2648422735067
11863080,281.26589377123895
11863110,281.26699620251935
11863140,281.2681454855356
11863170,281.26934046015214
11863200,281.27058107218306
11863230,280.58968351493377
11863260,280.58906020659776
11863290,280.58905257797824
11863320,280.58905257797824
11863350,280.58905257797824
11863380,280.58905257797824
11863410,280.58905257797824
11863440,280.58905257797824
11863470,280.58905257797824
11863500,280.58905257797824
11863530,280.58905257797824
11863560,280.58905257797824
11863590,280.58905257797824
11863620,280.58905257797824
11863650,280.58905257797824
11863680,280.58905257797824
11863710,280.58905257797824
11863740,280.58905257797824
11863770,280.58905257797824
11863800,280.58905257797824
11863830,286.5217682919977
11863860,284.2982809746063
11863890,282.31447347989723
11863920,281.59474410531305
11863950,281.38267772558123
11863980,281.3185282641373
11864010,281.2996206898328
11864040,281.29517938214553
11864070,281.2952918122408
11864100,281.29691005535864
11864130,281.29896073657363
11864160,281.3011929603557
11864190,281.30349931124584
11864220,281.3058350498603
11864250,281.3081975598058
11864280,281.3105848636718
11864310,281.3129907897465
11864340,281.3154181057323
11864370,281.3178641711322
11864400,281.3203284964358
11864430,280.6159643983418
11864460,280.6153389697269
11864490,280.61533918270624
11864520,280.61533918270624
11864550,280.61533918270624
11864580,280.61533918270624
11864610,280.61533918270624
11864640,280.61533918270624
11864670,280.61533918270624
11864700,280.61533918270624
11864730,280.61533918270624
11864760,280.61533918270624
11864790,280.61533918270624
11864820,280.61533918270624
11864850,280.61533918270624
11864880,280.61533918270624
11864910,280.61533918270624
11864940,280.61533918270624
11864970,280.61533918270624
11865000,280.61533918270624
11865030,286.68484597684466
11865060,284.43824171488353
11865090,282.4148767139311
11865120,281.6713001328033
11865150,281.44922418589306
11865180,281.3846412940212
11865210,281.366270698642
11865240,281.36234491929173
11865270,281.3629550937537
11865300,281.36500151594777
11865330,281.36748062950045
11865360,281.3701138224082
11865390,281.37277993510406
11865420,281.3754637221397
11865450,281.3781453169627
11865480,281.38083156299945
11865510,281.38351211534064
11865540,281.3861873624289
11865570,281.388859125268
11865600,281.3915259802288
11865630,280.6551269652991
11865660,280.654472892195
11865690,280.65447085483606
11865720,280.65447085483606
11865750,280.65447085483606
11865780,280.65447085483606
11865810,280.65447085483606
11865840,280.65447085483606
11865870,280.65447085483606
11865900,280.65447085483606
11865930,280.65447085483606
11865960,280.65447085483606
11865990,280.65447085483606
11866020,280.65447085483606
11866050,280.65447085483606
11866080,280.65447085483606
11866110,280.65447085483606
11866140,280.65447085483606
11866170,280.65447085483606
11866200,280.65447085483606
11866230,286.8524790323018
11866260,284.5763300111699
11866290,282.5142807729884
11866320,281.76236750295004
11866350,281.53685798546513
11866380,281.4735385098625
11866410,281.4567865413951
11866440,281.4543812860488
11866470,281.45650216043356
11866500,281.4600195222964
11866530,281.4640048116758
11866560,281.4681603503545
11866590,281.4723918476666
11866620,281.4766723636693
11866650,281.48099107235134
11866680,281.48534460647073
11866710,281.4897302113502
11866740,281.4941466944534
11866770,281.49859307108056
11866800,281.50306826451003
11866830,280.72093703457483
11866860,280.7202051730988
11866890,280.7202054641842
11866920,280.7202054685873
11866950,280.72020546823705
11866980,280.72020546629267
11867010,280.7202054659528
11867040,280.72020546598816
11867070,280.7202054659881
11867100,280.7202054659881
11867130,280.7202054659881
11867160,280.7202054659881
11867190,280.7202054659881
11867220,280.7202054659881
11867250,280.7202054659881
11867280,280.7202054659881
11867310,280.7202054659881
11867340,280.7202054659881
11867370,280.7202054659881
11867400,280.7202054659881
11867430,287.0739391159045
11867460,284.75331875308234
11867490,282.6414579367158
11867520,281.8896159305387
11867550,281.66657888728747
11867580,281.60530943444957
11867610,281.59001112111486
11867640,281.58862531275355
11867670,281.59148139019004
11867700,281.59564405168857
11867730,281.6002059572505
11867760,281.6048819140978
11867790,281.6095910033394
11867820,281.61430154476085
11867850,281.61900740375694
11867880,281.62370411208747
11867910,281.62839047709474
11867940,281.6330650231951
11867970,281.6377260199411
11868000,281.64237308738205
11868030,282.1680686563961
11868060,282.81110776005784
11868090,283.10496950916036
11868120,283.2302430902975
11868150,283.282593798072
11868180,283.30664822620525
11868210,283.32009987698837
11868240,283.329656673299
11868270,283.3377715058212
11868300,283.3453331173619
11868330,283.35266926879456
11868360,283.3598902705827
11868390,283.36704166755317
11868420,283.37413498912355
11868450,283.38117504079815
11868480,283.3881618440232
11868510,283.39509484035625
11868540,283.40197248403297
11868570,283.40879318250603
11868600,283.41555530417475
11868630,283.3797432385255
11868660,283.32883490872825
11868690,283.3080198253088
11868720,283.3035590326672
11868750,283.30574707789117
11868780,283.31045506928587
11868810,283.31601404763387
11868840,283.3218520690534
11868870,283.32774267974673
11868900,283.33359817693486
11868930,283.3393984359041
11868960,283.3451297280032
11868990,283.3507848192711
11869020,283.356361271519
11869050,283.36185605263165
11869080,283.3672676423982
11869110,283.3725944276699
11869140,283.37783473327136
11869170,283.38298686572057
11869200,283.38804913850896
11869230,283.39046463743426
11869260,283.3917431525511
11869290,283.3945118942897
11869320,283.39781339259787
11869350,283.40108222677065
11869380,283.4040571904065
11869410,283.40665487744565
11869440,283.40883934330094
11869470,283.41061339144363
11869500,283.41197909385875
11869530,283.4129408447902
11869560,283.41350481939674
11869590,283.41367841269755
11869620,283.41346942690916
11869650,283.41288564620896
11869680,283.4119347621599
11869710,283.41062442874886
11869740,283.40896230852076
11869770,283.4069560820507
11869800,283.4046134400541
11869830,283.4010405985069
11869860,283.3967894024813
11869890,283.3928905120571
11869920,283.38906033356847
11869950,283.3850780013154
11869980,283.3808501802365
11870010,283.37636027012917
11870040,283.3716033683807
11870070,283.36658192531723
11870100,283.3613015210058
11870130,283.35577017488515
11870160,283.3499932821601
11870190,283.34398032646106
11870220,283.33773958722213
11870250,283.3312785362657
11870280,283.3246043622458
11870310,283.317724471506
11870340,283.31064656055185
11870370,283.30337842424296
11870400,283.29592780186204
11870430,283.29374026390894
11870460,283.29318851751464
11870490,283.28860767556137
11870520,283.28182976637976
11870550,283.27405849354557
11870580,283.2658185821691
11870610,283.2573357400094
11870640,283.2486951273976
11870670,283.23991781160356
11870700,283.231031312691
11870730,283.2220419738458
11870760,283.2129621623556
11870790,283.2037976907994
11870820,283.1945580672301
11870850,283.18525013887665
11870880,283.1758819954415
11870910,283.1664610513964
11870940,283.1569953764341
11870970,283.14749170597906
11871000,283.1379596415499
11871030,283.1363738619081
11871060,283.13750167012233
11871090,283.13288660734605
11871120,283.1252885760624
11871150,283.11640828589515
11871180,283.10709256958023
11871210,283.0976045336406
11871240,283.08807980362445
11871270,283.0785734624954
11871300,283.06910872997423
11871330,283.05969446887207
11871360,283.05034102279114
11871390,283.0410571812351
11871420,283.0318508853609
11871450,283.0227297781544
11871480,283.01370148820274
11871510,283.0047736795103
11871540,282.9959540239176
11871570,282.987250181514
11871600,282.97866979972906
11871630,282.97796728660586
11871660,282.9800703410665
