time,hvac_reaAhu_TMix_y
11842320,292.99651060375845
11842350,292.99650292461956
11842380,292.99650065085353
11842410,292.9965006520199
11842440,292.99650209461737
11842470,292.9964993288229
11842500,292.9964962302528
11842530,292.9964978382625
11842560,292.99649710113783
11842590,292.9964952141745
11842620,292.9964951227668
11842650,292.99649471214934
11842680,292.99649426952374
11842710,292.9964888153906
11842740,292.9964883600685
11842770,292.99648830402117
11842800,292.996488295745
11842830,292.9964882877762
11842860,292.9964882802447
11842890,292.9964882732309
11842920,292.9964882669404
11842950,292.9964882613226
11842980,292.99648825619244
11843010,292.9964882514885
11843040,292.9964882475533
11843070,292.996488245606
11843100,292.9964882486922
11843130,292.9964882562602
11843160,292.99648823812845
11843190,292.99648819665214
11843220,292.9964881489492
11843250,292.99648810787625
11843280,292.9964880861529
11843310,292.99648809907364
11843340,292.9964881653651
11843370,292.99648830765835
11843400,292.99648855294777
11843430,292.9964889331191
11843460,292.99648905989716
11843490,292.99648910688506
11843520,292.99648914974483
11843550,292.99648923979044
11843580,292.9964891248045
11843610,292.996489086217
11843640,292.9964890738184
11843670,292.99648908239396
11843700,292.9964891142312
11843730,292.9964891816304
11843760,292.99648930173515
11843790,292.9964894937847
11843820,292.9964897782218
11843850,292.996490175623
11843880,292.9964907055902
11843910,292.99649138552184
11843940,292.9964922294646
11843970,292.99649324757746
11844000,292.99649444520134
11844030,292.99649484350675
11844060,292.99649497576894
11844090,292.9964950388281
11844120,292.996495600225
11844150,292.9965041243769
11844180,292.9965071197473
11844210,292.99650528072624
11844240,292.99649987714383
11844270,292.9964926430073
11844300,292.99648573327914
11844330,292.9964810411669
11844360,292.9964799480412
11844390,292.9964834132979
11844420,292.9964920609945
11844450,292.9965062117829
11844480,292.99652590697536
11844510,292.99655092682974
11844540,292.99658079683763
11844570,292.996614774035
11844600,292.99665182188215
11844630,292.99669057115517
11844660,292.99672926719035
11844690,292.9967656996971
11844720,292.99679712064733
11844750,292.99682014208355
11844780,292.9968306208256
11844810,292.9968235265097
11844840,292.99679279973174
11844870,292.99673120377116
11844900,292.9966301821151
11844930,292.99648342575586
11844960,292.9964713854082
11844990,292.99647151119143
11845020,292.99647171317474
11845050,292.9964715747918
11845080,292.9964714156387
11845110,292.99647115757847
11845140,292.9964711819634
11845170,292.99647128250143
11845200,292.99647131223406
11845230,292.996471285086
11845260,292.99647124397444
11845290,292.996471198999
11845320,292.99647116806733
11845350,292.9964711444164
11845380,292.9964711137088
11845410,292.996471081612
11845440,292.99647108694336
11845470,292.9964710298504
11845500,292.9964710103003
11845530,292.9964710008039
11845560,292.99647099410515
11845590,292.99647102279994
11845620,292.99647102223923
11845650,292.9964710109963
11845680,292.9964709945178
11845710,292.99647097379693
11845740,292.9964710764105
11845770,292.99647109281665
11845800,292.99647107973266
11845830,292.9964710563009
11845860,292.9964710291909
11845890,292.9964710009169
11845920,292.996470972386
11845950,292.9964709441325
11845980,292.9964709164073
11846010,292.9964708894128
11846040,292.99647086329105
11846070,292.9964711036054
11846100,292.9964718814313
11846130,292.99647317218967
11846160,292.99647474583446
11846190,292.9964763030445
11846220,292.996477570561
11846250,292.9964889925386
11846280,292.99649356523327
11846310,292.9964803305741
11846340,292.996452090477
11846370,292.9964169799048
11846400,292.9963799504127
11846430,292.99634205216813
11846460,292.9963038080521
11846490,292.9962670731103
11846520,292.99623413939804
11846550,292.99620623111485
11846580,292.9961832393601
11846610,292.99616455607475
11846640,292.996149820579
11846670,292.99613890661817
11846700,292.996131468593
11846730,292.9961266867829
11846760,292.9961234549712
11846790,292.9961207342723
11846820,292.9961177102633
11846850,292.9961136764427
11846880,292.996107854785
11846910,292.99609936784714
11846940,292.9960873765524
11846970,292.9960712262314
11847000,292.9960504710435
11847030,292.996024783128
11847060,292.995993869648
11847090,292.9959574788466
11847120,292.9959154795556
11847150,292.9958679234778
11847180,292.99581503491567
11847210,292.9957571446826
11847240,292.9956941412694
11847270,292.9956242920533
11847300,292.9955470827054
11847330,292.9955403183293
11847360,292.9955378059244
11847390,292.995536866268
11847420,292.99553652055715
11847450,292.9955364021559
11847480,292.9955363572394
11847510,292.99553633466064
11847540,292.9955363175721
11847570,292.9955363005857
11847600,292.99553628283314
11847630,292.99553627691176
11847660,292.9955362712063
11847690,292.99553626760604
11847720,292.9955362668473
11847750,292.9955387959115
11847780,292.9955365434184
11847810,292.995532847373
11847840,292.9955298132818
11847870,292.99552790975054
11847900,292.99552720772016
11847930,292.99552772116385
11847960,292.99552943491534
11847990,292.9955323174087
11848020,292.99553632983424
11848050,292.9955414297889
11848080,292.99554757258755
11848110,292.9955547108728
11848140,292.99556279647436
11848170,292.9955717796947
11848200,292.9955816099784
11848230,292.9955922358892
11848260,292.9956036061204
11848290,292.9956156687193
11848320,292.9956283718033
11848350,292.99564166442053
11848380,292.9956554950619
11848410,292.9956698134542
11848440,292.9956845700244
11848470,292.99569971582133
11848500,292.99571520336116
11848530,292.9957309858063
11848560,292.9957470187396
11848590,292.9957632655651
11848620,292.995779687051
11848650,292.9957962391421
11848680,292.9958128808067
11848710,292.99582957418454
11848740,292.99584628369405
11848770,292.99586297587416
11848800,292.99587961871606
11848830,292.9958961825855
11848860,292.99591263937924
11848890,292.995928963313
11848920,292.99594513010493
11848950,292.99596111782057
11848980,292.9959769063031
11849010,292.9959924774267
11849040,292.9960078146701
11849070,292.9960229041197
11849100,292.9960377329232
11849130,292.99605229071966
11849160,292.99606656864853
11849190,292.996080559574
11849220,292.9960942586387
11849250,292.9961076619652
11849280,292.9961207674184
11849310,292.99613357484833
11849340,292.996146085285
11849370,292.99615830118455
11849400,292.99617022652797
11849430,292.99618121827336
11849460,292.9961929773805
11849490,292.996196896511
11849520,292.99619812761813
11849550,292.99619853857115
11849580,292.9962047558426
11849610,292.9962124714798
11849640,292.99622088274293
11849670,292.9962293493151
11849700,292.99623777989405
11849730,292.9962461308361
11849760,292.99625441767034
11849790,292.9962626538445
11849820,292.9962708595924
11849850,292.99627905294517
11849880,292.99628725289995
11849910,292.9962954772399
11849940,292.99630374300045
11849970,292.99631206661746
11850000,292.99632046363615
11850030,292.99632894852164
11850060,292.996337535335
11850090,292.9963462365407
11850120,292.9963550646158
11850150,292.9963640307067
11850180,292.9963731448959
11850210,292.99638241744816
11850240,292.9963918572136
11850270,292.9964014721252
11850300,292.9964112709224
11850330,292.9964212599241
11850360,292.9964314469265
11850390,292.9964418378978
11850420,292.9964524396543
11850450,292.99646325807385
11850480,292.99647430026687
11850510,292.996485571745
11850540,292.9964970800918
11850570,292.9965088319311
11850600,292.9965208358254
11850630,292.99653309920757
11850660,292.9965456330706
11850690,292.99655844659225
11850720,292.9965715533813
11850750,292.99658496547397
11850780,292.996598699847
11850810,292.9966127725106
11850840,292.99662720468996
11850870,292.9966420166182
11850900,292.9966572370008
11850930,292.99667288962553
11850960,292.99668901209105
11850990,292.9967056336461
11851020,292.9967228026801
11851050,292.9967405534217
11851080,292.9967589495379
11851110,292.9967780287163
11851140,292.996797875779
11851170,292.99681852865314
11851200,292.99684010149343
11851230,292.99684729191745
11851260,292.9968496876012
11851290,292.99685017431534
11851320,292.99685033676457
11851350,292.99685039158084
11851380,292.9968504111887
11851410,292.99685041987664
11851440,292.99685042594194
11851470,292.99685043243466
11851500,292.99685044053217
11851530,292.9968504508763
11851560,292.9968504638714
11851590,292.9968504800696
11851620,292.99685049971725
11851650,292.99685052337384
11851680,292.9968505514172
11851710,292.9968505843371
11851740,292.99685062260323
11851770,292.9968506666896
11851800,292.9968507171703
11851830,292.9968507745907
11851860,292.99685083955393
11851890,292.99685091256123
11851920,292.996850994172
11851950,292.99685108508584
11851980,292.9968511858101
11852010,292.99685129700504
11852040,292.99685141914375
11852070,292.996851552846
11852100,292.99685169861664
11852130,292.99685185690674
11852160,292.9968520282691
11852190,292.9968522131166
11852220,292.9968524118301
11852250,292.99685262459167
11852280,292.9968528516899
11852310,292.9968530932816
11852340,292.9968533494598
11852370,292.9968536203427
11852400,292.9968539059157
11852430,292.99685420615407
11852460,292.99685452110646
11852490,292.9968548507569
11852520,292.9968551950873
11852550,292.99685555421394
11852580,292.9968559284011
11852610,292.996856318223
11852640,292.9968567244243
11852670,292.9968652670256
11852700,292.99686740916513
11852730,292.99686863207745
11852760,292.99687479753914
11852790,292.9968807586601
11852820,292.99689063866884
11852850,292.99689708326076
11852880,292.9969081385452
11852910,292.9969127414668
11852940,292.9969151328903
11852970,292.99692087965957
11853000,292.9969254175897
11853030,292.99692692984974
11853060,292.99692743400914
11853090,292.99693156803323
11853120,292.9969368223674
11853150,292.9969421339708
11853180,292.99694673334614
11853210,292.9969502018887
11853240,292.9969521199059
11853270,292.99695206698516
11853300,292.99694954875054
11853330,292.996944014851
11853360,292.9969348393637
11853390,292.99692133753507
11853420,292.9969027608283
11853450,292.9968783226409
11853480,292.9968472024186
11853510,292.9968085850182
11853540,292.99676167696833
11853570,292.9967057636546
11853600,292.9966402327631
11853630,292.9965646543241
11853660,292.99647879599974
11853690,292.9963827280358
11853720,292.99627679643777
11853750,292.99616176849787
11853780,292.9960386830562
11853810,292.9959091117083
11853840,292.9957746996402
11853870,292.99563782290926
11853900,292.9955002846831
11853930,292.99536533240206
11853960,292.9953535794767
11853990,292.9953534880111
11854020,292.9953523075608
11854050,292.9953491362811
11854080,292.9953488538165
11854110,292.99535283936035
11854140,292.9953521607955
11854170,292.99535181211456
11854200,292.99535177530777
11854230,292.9953513097379
11854260,292.99535114774756
11854290,292.99535197166114
11854320,292.9953522988298
11854350,292.99535387024804
11854380,292.9953585111925
11854410,292.9953641484905
11854440,292.99536862241496
11854470,292.99537166596826
11854500,292.9953736403544
11854530,292.99537481215907
11854560,292.9953753535579
11854590,292.9953753878401
11854620,292.9953750053089
11854650,292.99537428181884
11854680,292.99537328703553
11854710,292.9953720830069
11854740,292.9953707218984
11854770,292.99536924806335
11854800,292.9953676980608
11854830,292.9953674508208
11854860,292.99536762105174
11854890,292.99536719451453
11854920,292.9953668347038
11854950,292.995366683082
11854980,292.995364713248
11855010,292.9953614253962
11855040,292.99535900091774
11855070,292.9953573784333
11855100,292.99535604572213
11855130,292.99535480407036
11855160,292.9953536033201
11855190,292.9953524342503
11855220,292.9953513017253
11855250,292.9953502098667
11855280,292.99534915667925
11855310,292.99534813920786
11855340,292.9953471544803
11855370,292.99534619890426
11855400,292.995345270629
11855430,292.99534436720234
11855460,292.99534348661894
11855490,292.9953426273902
11855520,292.99534178775184
11855550,292.99534096668276
11855580,292.9953401630237
11855610,292.9953393756516
11855640,292.9953386038689
11855670,292.9953378470439
11855700,292.99533710456797
11855730,292.99533637568936
11855760,292.9953356606872
11855790,292.9953349585418
11855820,292.995334269488
11855850,292.9953335930592
11855880,292.9953329293092
11855910,292.9953322780324
11855940,292.99533163882995
11855970,292.99533101230304
11856000,292.99533039734905
11856030,292.99532979481734
11856060,292.99532920375947
11856090,292.99532862433585
11856120,292.9953280561857
11856150,292.99532749904506
11856180,292.99532695225724
11856210,292.9953264158408
11856240,292.9953258885296
11856270,292.9953253702955
11856300,292.9953248599236
11856330,292.9953243566939
11856360,292.9953238596329
11856390,292.9953233675076
11856420,292.9953228789295
11856450,292.99532239278284
11856480,292.99532190716036
11856510,292.9953214208317
11856540,292.99532093152595
11856570,292.995320437651
11856600,292.99531993691147
11856630,292.99531993646593
11856660,292.99531993585634
11856690,292.9953200830251
11856720,292.9953200808784
11856750,292.9953200774229
11856780,292.99532007190965
11856810,292.99532006511186
11856840,292.995320057216
11856870,292.99532004869155
11856900,292.995320039973
11856930,292.99532003163245
11856960,292.99532002411405
11856990,292.99532001814043
11857020,292.9953200139047
11857050,292.99532001159355
11857080,292.99532001080996
11857110,292.99532001073044
11857140,292.99532000979667
11857170,292.995320005062
11857200,292.9953199924619
11857230,292.99531999213696
11857260,292.99531998719857
11857290,292.9953199868105
11857320,292.99531997985684
11857350,292.99531997924294
11857380,292.9953199696909
11857410,292.995319968833
11857440,292.995319967826
11857470,292.9953199667557
11857500,292.99531996537314
11857530,292.9953199638184
11857560,292.99531996213415
11857590,292.9953199601427
11857620,292.99531995786884
11857650,292.9953199553104
11857680,292.99531995241716
11857710,292.9953199494047
11857740,292.99531994597913
11857770,292.9953199420047
11857800,292.9953199377764
11857830,292.9953199330995
11857860,292.99531992814235
11857890,292.9953199154337
11857920,292.99531990997417
11857950,292.99531990291194
11857980,292.99531989574086
11858010,292.99531988957085
11858040,292.99531987968203
11858070,292.9953198732413
11858100,292.99531985285245
11858130,292.99531984603743
11858160,292.99531983747454
11858190,292.99531746031903
11858220,292.99531783067823
11858250,292.99531780443283
11858280,292.9953185188637
11858310,292.9953194562522
11858340,292.99532107083337
11858370,292.99532471585127
11858400,292.99533051280815
11858430,292.65386261482115
11858460,293.44969470226727
11858490,293.55421682812045
11858520,293.50104379816486
11858550,293.4208757541143
11858580,293.3446267637341
11858610,293.2789551520511
11858640,293.2235649610889
11858670,293.176107826801
11858700,293.13392050116124
11858730,293.0947014373791
11858760,293.0567090552068
11858790,293.01876354421427
11858820,292.98010249591573
11858850,292.9402850729511
11858880,292.89909144778557
11858910,292.85641507211744
11858940,292.8121937176446
11858970,292.76640973987725
11859000,292.7190594575347
11859030,292.6701296230797
11859060,292.6196023100903
11859090,292.567517735744
11859120,292.5137702745603
11859150,292.4583192732148
11859180,292.4012003100565
11859210,292.3423240393087
11859240,292.2816418890602
11859270,292.21909899849004
11859300,292.1550492522747
11859330,292.1497960825712
11859360,292.16178945826096
11859390,292.1738457822508
11859420,292.18602260439764
11859450,292.1983267571226
11859480,291.6651129562199
11859510,290.6590721869472
11859540,289.72425366158956
11859570,288.9236323874066
11859600,288.274644468814
11859630,287.77389414651964
11859660,287.3986105513138
11859690,287.1166866288902
11859720,286.9003356508424
11859750,286.72923955775207
11859780,286.589618280222
11859810,286.4731838730584
11859840,286.3722059266348
11859870,286.28483791867455
11859900,286.20808522030353
11859930,286.1401225233656
11859960,286.07969658477026
11859990,286.025469705064
11860020,285.9775657155443
11860050,285.93418546928126
11860080,285.89527595511044
11860110,285.85985224055383
11860140,285.82793941465246
11860170,285.79890771304423
11860200,285.7723922999466
11860230,285.7483278187427
11860260,285.72617643099494
11860290,285.70582950070906
11860320,285.687122488469
11860350,285.66983455943296
11860380,285.653849560408
11860410,285.63901449417654
11860440,285.625233719645
11860470,285.61239010437544
11860500,285.6004122964298
11860530,285.5892250047033
11860560,285.5787607190829
11860590,285.56891059523883
11860620,285.5596653914713
11860650,285.55098332617354
11860680,285.5427870147303
11860710,285.5350586019182
11860740,285.5277954228273
11860770,285.5208550784075
11860800,285.5143188262534
11860830,285.5081223779543
11860860,285.50224175088584
11860890,285.49665694982934
11860920,285.4913440627223
11860950,285.48629471816025
11860980,285.4814739764781
11861010,285.47679666526216
11861040,285.47188361914147
11861070,285.46676701154007
11861100,285.4614929696787
11861130,285.4561178940695
11861160,285.4506928807079
11861190,285.44526530062757
11861220,285.43987720802403
11861250,285.4345661197522
11861280,285.42936377870024
11861310,285.42429766408463
11861340,285.4193882982725
11861370,285.41465505025263
11861400,285.41011081518155
11861430,285.4057661158708
11861460,285.40162662752476
11861490,285.3976972086751
11861520,285.39397819468155
11861550,285.39047008548084
11861580,285.38716910796387
11861610,285.3840727482443
11861640,285.3811747293125
11861670,285.3784702736896
11861700,285.37595097115883
11861730,285.3736115457671
11861760,285.37144199322216
11861790,285.36943710163706
11861820,285.3675852690424
11861850,285.365882407228
11861880,285.3643150754845
11861910,285.36288001112916
11861940,285.36156706507023
11861970,285.36036802884297
11862000,285.35927556584954
11862030,285.3583970238411
11862060,285.35787241237733
11862090,285.3577190536321
11862120,285.35791667041565
11862150,285.35845340786176
11862180,285.35932180878166
11862210,285.3605135951382
11862240,285.36202023700133
11862270,285.36383373088165
11862300,285.36594652972997
11862330,285.36835139600265
11862360,285.37104137385415
11862390,285.374009781521
11862420,285.3772501910848
11862450,285.3807564084452
11862480,285.3845224577494
11862510,285.3885425675525
11862540,285.39281115772826
11862570,285.3973228276676
11862600,285.40207234586444
11862630,285.40705464052655
11862660,285.41226479090017
11862690,285.417698019154
11862720,285.4233496827251
11862750,285.42921526701457
11862780,285.43529037833014
11862810,285.44157073699495
11862840,285.44805217056626
11862870,285.4547306071136
11862900,285.4616020685453
11862930,285.4686626639607
11862960,285.4759085830533
11862990,285.48333608956426
11863020,285.49094151484286
11863050,285.49872125152183
11863080,285.50667174738817
11863110,285.5147894994542
11863140,285.5230710483192
11863170,285.5315129728128
11863200,285.5401118850128
11863230,285.54886442560576
11863260,285.5577672596759
11863290,285.56681707286793
11863320,285.576010567994
11863350,285.58534445090964
11863380,285.59481568605156
11863410,285.6044207520291
11863440,285.6141563690614
11863470,285.6240193047523
11863500,285.6340063270446
11863530,285.64411420399824
11863560,285.6543397036786
11863590,285.66467959428144
11863620,285.67513064395206
11863650,285.6856896208473
11863680,285.6963532931298
11863710,285.7071184289617
11863740,285.71798179650443
11863770,285.72894016392
11863800,285.7399902993705
11863830,285.7511289710183
11863860,285.7623529470255
11863890,285.7736589955545
11863920,285.7850438847681
11863950,285.79650438282874
11863980,285.8080372578994
11864010,285.8196392781428
11864040,285.83130721172154
11864070,285.84303782679825
11864100,285.8548278915359
11864130,285.86667417409706
11864160,285.8785734426449
11864190,285.8905224653423
11864220,285.90251801032554
11864250,285.9145568456522
11864280,285.92663573947647
11864310,285.9387514599893
11864340,285.9509007754175
11864370,285.9630804538401
11864400,285.97528726360014
11864430,285.9875179727452
11864460,285.9997693495119
11864490,286.01203816205464
11864520,286.0243211785513
11864550,286.03661516717074
11864580,286.04891689608894
11864610,286.06122313346793
11864640,286.073530647479
11864670,286.08583620628536
11864700,286.0981365780517
11864730,286.11042853094216
11864760,286.1227088331183
11864790,286.1349742527422
11864820,286.147221557975
11864850,286.15944751175147
11864880,286.1716488743654
11864910,286.18382246804066
11864940,286.1959649995001
11864970,286.2080732519302
11865000,286.2201440274504
11865030,286.23217403149675
11865060,286.24416006177967
11865090,286.2560989028273
11865120,286.2679873141942
11865150,286.27982205967294
11865180,286.291599908317
11865210,286.3033176295258
11865240,286.3149719901722
11865270,286.3265597588461
11865300,286.3380777037143
11865330,286.3495225909324
11865360,286.36089119310446
11865390,286.37218027470357
11865420,286.3833866084091
11865450,286.39450695658894
11865480,286.40553809000295
11865510,286.4164767767198
11865540,286.4273197849066
11865570,286.4380638827235
11865600,286.4487058383297
11865630,286.4593576192922
11865660,286.47019095456443
11865690,286.4812064196221
11865720,286.49240080736234
11865750,286.5037710536621
11865780,286.51531394330414
11865810,286.5270262116924
11865840,286.5389047050886
11865870,286.5509461724028
11865900,286.5631474181257
11865930,286.5755052264493
11865960,286.58801635046683
11865990,286.60067767659183
11866020,286.6134859131043
11866050,286.6264378729349
11866080,286.63953033004407
11866110,286.6527600881104
11866140,286.6661239321481
11866170,286.67961864326435
11866200,286.6932410119645
11866230,286.7069878348583
11866260,286.72085589602113
11866290,286.7348419845938
11866320,286.74894288882456
11866350,286.7631553974109
11866380,286.77747629892076
11866410,286.7919023820842
11866440,286.80643043510037
11866470,286.8210572469353
11866500,286.83577960603037
11866530,286.85059430091485
11866560,286.86549812044206
11866590,286.8804878528572
11866620,286.89556028692994
11866650,286.9107122112428
11866680,286.92594041432386
11866710,286.94124168480795
11866740,286.95661281126996
11866770,286.9720505822969
11866800,286.9875517482573
11866830,287.00311320697847
11866860,287.01873165001206
11866890,287.0344038749384
11866920,287.0501267181931
11866950,287.06589691727044
11866980,287.08171127363363
11867010,287.09756658548497
11867040,287.1134596436701
11867070,287.1293872330621
11867100,287.14534614104605
11867130,287.16133312445214
11867160,287.17734505406554
11867190,287.1933786576696
11867220,287.20943074233
11867250,287.22549806340777
11867280,287.24157745265717
11867310,287.2576656678629
11867340,287.2737595240265
11867370,287.2898557848033
11867400,287.3059512593032
11867430,287.32204272056936
11867460,287.3381269692706
11867490,287.35420078428433
11867520,287.37026096217124
11867550,287.38630426583813
11867580,287.4023275374549
11867610,287.41832753763936
11867640,287.4343010026064
11867670,287.4502448190646
11867700,287.46615572495983
11867730,287.48203049726345
11867760,287.49786593549965
11867790,287.5136588315866
11867820,287.529405973085
11867850,287.54510414814047
11867880,287.56075014547366
11867910,287.57634075374466
11867940,287.59187276152886
11867970,287.60734295740406
11868000,287.6227481299598
11868030,287.63808506778594
11868060,287.65335055947025
11868090,287.6685413936008
11868120,287.6836543587655
11868150,287.6986862435526
11868180,287.71363383654983
11868210,287.7284939263452
11868240,287.74326330152655
11868270,287.75793875068166
11868300,287.7725170623983
11868330,287.78699372817056
11868360,287.8013695115966
11868390,287.8156370617889
11868420,287.8297946841443
11868450,287.84383915893324
11868480,287.8577672080241
11868510,287.871575637804
11868540,287.8852612389726
11868570,287.8988208000785
11868600,287.9122511097125
11868630,287.9255489563886
11868660,287.93871112867015
11868690,287.9517344151485
11868720,287.96461560441315
11868750,287.9773514850504
11868780,287.98993884564703
11868810,288.00237447479026
11868840,288.0146551610671
11868870,288.0267776930647
11868900,288.03873885937
11868930,288.0505354485703
11868960,288.06216424925236
11868990,288.0736220369079
11869020,288.084905597537
11869050,288.0960116911237
11869080,288.1069373268164
11869110,288.11767891592035
11869140,288.1282335227026
11869170,288.13859788447047
11869200,288.1487687673932
11869230,288.1584623050749
11869260,288.16727085754076
11869290,288.1751918832296
11869320,288.18224316110764
11869350,288.1884390698485
11869380,288.1937945104708
11869410,288.19832427360205
11869440,288.2020431599283
11869470,288.2049659891251
11869500,288.20710757206393
11869530,288.2084827179605
11869560,288.20910624069353
11869590,288.20899295330395
11869620,288.2081576662659
11869650,288.2066151916332
11869680,288.20438034256614
11869710,288.2014679307997
11869740,288.19789276787094
11869770,288.1936696663041
11869800,288.18881343838854
11869830,288.1833388958628
11869860,288.1772608508192
11869890,288.17059411557545
11869920,288.1633535021389
11869950,288.15555382248505
11869980,288.1472098888014
11870010,288.13833651320687
11870040,288.12894850774313
11870070,288.11906068449963
11870100,288.10868785558245
11870130,288.097844833082
11870160,288.0865464290857
11870190,288.0748074556855
11870220,288.0626427249735
11870250,288.0500670490404
11870280,288.03709523997736
11870310,288.0237421098755
11870340,288.0100224708262
11870370,287.9959511349206
11870400,287.98154291424987
11870430,287.9668126209054
11870460,287.95177506697837
11870490,287.93644506456
11870520,287.92083742574175
11870550,287.90496696261476
11870580,287.88884848727054
11870610,287.87249681180026
11870640,287.85592674829525
11870670,287.83915310884703
11870700,287.82219070554686
11870730,287.80505435048616
11870760,287.7877588557561
11870790,287.7703190334483
11870820,287.75274969565396
11870850,287.7350656544644
11870880,287.7172817219709
11870910,287.69941271026477
11870940,287.68147343143715
11870970,287.66347869757914
11871000,287.6454433207819
11871030,287.62738211313643
11871060,287.6093098867335
11871090,287.59124145366394
11871120,287.57319162601846
11871150,287.5551752158874
11871180,287.53720703536123
11871210,287.51930189653
11871240,287.5014746114836
11871270,287.4837399923118
11871300,287.466112851104
11871330,287.4486079999494
11871360,287.43124025093687
11871390,287.41402441615503
11871420,287.3969753076921
11871450,287.3801077376359
11871480,287.3634365180741
11871510,287.34697646109373
11871540,287.3307423787815
11871570,287.31474908322383
11871600,287.2990113865066
11871630,287.2835441007156
11871660,287.2683620379336
11871690,287.2534801792941
11871720,287.23891323844964
11871750,287.22467532444944
11871780,287.2107827404888
11871810,287.1972491010281
11871840,287.1840894322342
11871870,287.1713186627525
