time,hvac_reaZonSou_CO2Zon_y
11842680,621.44035823248
11842710,621.5183583287172
11842740,621.5967332710982
11842770,621.6754508187595
11842800,621.7545168462514
11842830,621.8338740805585
11842860,621.9135789713604
11842890,621.9936464815487
11842920,622.074081976417
11842950,622.1548893623383
11842980,622.2360715036762
11843010,622.3176305446729
11843040,622.3995682593004
11843070,622.4818864812264
11843100,622.5645876420975
11843130,622.6476749184193
11843160,622.7311506462926
11843190,622.8150155100375
11843220,622.8992685611634
11843250,622.9839075346957
11843280,623.068929268501
11843310,623.154330162705
11843340,623.2401066561472
11843370,623.3262557082352
11843400,623.4127752762271
11843430,623.4996647763353
11843460,623.5869254922043
11843490,623.6745610001082
11843520,623.7625774502596
11843550,623.8509837815825
11843580,623.9397875142927
11843610,624.0289918049009
11843640,624.1185980025896
11843670,624.205435559677
11843700,624.2870391736019
11843730,624.3626044708851
11843760,624.4318890581237
11843790,624.4948455982764
11843820,624.5514991123085
11843850,624.6019057224225
11843880,624.6461385270721
11843910,624.6842824951045
11843940,624.7164323434315
11843970,624.742691391301
11844000,624.7631707277851
11844030,624.7781628387784
11844060,624.7881827796538
11844090,624.7938017971452
11844120,624.7955979272477
11844150,624.7941380819351
11844180,624.7899704912139
11844210,624.7836270191017
11844240,624.7756198610584
11844270,624.7664432431586
11844300,624.7565740735191
11844330,624.7464727713857
11844360,624.7365842378299
11844390,624.7273389228293
11844420,624.7191539479687
11844450,624.7124342681828
11844480,624.7075738652311
11844510,624.7049569652092
11844540,624.704959271811
11844570,624.7079492083517
11844600,624.7142891620356
11844630,624.724336723093
11844660,624.7384459107376
11844690,624.7569683765597
11844720,624.7802545739809
11844750,624.808654879642
11844780,624.8425206496054
11844810,624.8822051888463
11844840,624.9280646076304
11844870,624.9804585332619
11844900,625.0397506392125
11844930,625.1063089387754
11844960,625.1803989382296
11844990,625.26331949607
11845020,625.3538316222391
11845050,625.4531552312682
11845080,625.5616392351653
11845110,625.6782187339545
11845140,625.7975860858515
11845170,625.9158047964116
11845200,626.0328910309464
11845230,626.1487277181977
11845260,626.2632796468814
11845290,626.3765187676372
11845320,626.4884111540111
11845350,626.5989179760213
11845380,626.7080001168467
11845410,626.8156237824165
11845440,626.9217661154372
11845470,627.0264112885054
11845500,627.1295460566038
11845530,627.231162074709
11845560,627.3312601185377
11845590,627.4298531654622
11845620,627.526968113128
11845650,627.6226462343935
11845680,627.7169390095821
11845710,627.8098932852225
11845740,627.9015543725901
11845770,627.9919681833344
11845800,628.0811817061268
11845830,628.1692428848271
11845860,628.2562003824231
11845890,628.3421033289948
11845920,628.4270010885068
11845950,628.5109430499882
11845980,628.5939784385836
11846010,628.6761561389542
11846040,628.7575245235242
11846070,628.8381312967597
11846100,628.9180233012049
11846130,628.9972463136831
11846160,629.0758448598226
11846190,629.1538620277282
11846220,629.2313392788565
11846250,629.3083169658527
11846280,629.3848316500779
11846310,629.4609181740119
11846340,629.5366098032689
11846370,629.6119377030524
11846400,629.6869302977851
11846430,629.7616131275728
11846460,629.8360089934434
11846490,629.9101380447362
11846520,629.9840177235193
11846550,630.0576626927699
11846580,630.1310848628995
11846610,630.2042935101105
11846640,630.277295411724
11846670,630.350094953004
11846700,630.4226942200512
11846730,630.4950931155375
11846760,630.5672895107617
11846790,630.639279415319
11846820,630.7110571390077
11846850,630.7826154385054
11846880,630.8539456587916
11846910,630.9250378813325
11846940,630.9958810786184
11846970,631.0664632646917
11847000,631.1367716316134
11847030,631.2067926719069
11847060,631.2765122930485
11847090,631.3459159292192
11847120,631.4149886493475
11847150,631.4837152556606
11847180,631.5520803694965
11847210,631.6200685050221
11847240,631.6876641035803
11847270,631.7548515165574
11847300,631.8216152326967
11847330,631.8879496074242
11847360,631.9538301540181
11847390,632.0192416919868
11847420,632.0841670356006
11847450,632.1485936098355
11847480,632.2125076918566
11847510,632.2758954449786
11847540,632.3387432063478
11847570,632.4010375936061
11847600,632.4627655475612
11847630,632.5239169263167
11847660,632.5844853442482
11847690,632.6444658936201
11847720,632.7038544575664
11847750,632.7626476494604
11847780,632.8208419525733
11847810,632.8784350039083
11847840,632.9354248569585
11847870,632.9918099579435
11847900,633.0475892260428
11847930,633.1027620765299
11847960,633.1573284232683
11847990,633.2112886779051
11848020,633.264643746782
11848050,633.3173950108468
11848080,633.3695443254261
11848110,633.4210940193399
11848140,633.4720468886715
11848170,633.5224061870435
11848200,633.5721756194595
11848230,633.6213593295697
11848260,633.6699618865913
11848290,633.7179882722334
11848320,633.7654438669081
11848350,633.8123344357157
11848380,633.8586661140336
11848410,633.9044453929271
11848440,633.9496791043593
11848470,633.9943744062825
11848500,634.0385387677038
11848530,634.0821799537031
11848560,634.1253060105927
11848590,634.1679252514834
11848620,634.2100462408667
11848650,634.2516777799093
11848680,634.292828892479
11848710,634.3335088110688
11848740,634.3737269625714
11848770,634.4134929546577
11848800,634.4528165620998
11848830,634.4917077136172
11848860,634.5301764787557
11848890,634.5682330552468
11848920,634.6058877564664
11848950,634.6431509993067
11848980,634.6800332922232
11849010,634.7165452236403
11849040,634.752697450644
11849070,634.7885006878776
11849100,634.8239656968334
11849130,634.8591032753541
11849160,634.8939242474169
11849190,634.9284394532455
11849220,634.9626597396614
11849250,634.9965959507391
11849280,635.0302589186189
11849310,635.063659454828
11849340,635.0968083416219
11849370,635.129716323662
11849400,635.1623941000646
11849430,635.1948522833006
11849460,635.2271015614723
11849490,635.2591518844109
11849520,635.2910140103302
11849550,635.3226984185626
11849580,635.3542158253232
11849610,635.385576155885
11849640,635.4167894579191
11849670,635.4478656835818
11849700,635.4788147109826
11849730,635.5096463079977
11849760,635.5403701281786
11849790,635.5709957021686
11849820,635.6015324334595
11849850,635.6319895931855
11849880,635.6623763158584
11849910,635.692701594903
11849940,635.7229742785504
11849970,635.7532030659639
11850000,635.7833965032876
11850030,635.8135629802478
11850060,635.8437107266046
11850090,635.8738478089984
11850120,635.9039821278823
11850150,635.9341214146766
11850180,635.9642732290042
11850210,635.9944449563357
11850240,636.0246438055015
11850270,636.0548768066135
11850300,636.0851508090794
11850330,636.1154724797059
11850360,636.1458483011651
11850390,636.1762845703554
11850420,636.2067873972064
11850450,636.2373627033987
11850480,636.2680162214077
11850510,636.2987534935997
11850540,636.3295798715427
11850570,636.3605005153977
11850600,636.3915203935555
11850630,636.4226442822517
11850660,636.4538767655957
11850690,636.4852222352955
11850720,636.5166848911796
11850750,636.5482687409807
11850780,636.579977601244
11850810,636.6118150973444
11850840,636.6437846646894
11850870,636.6758895488666
11850900,636.7081328073162
11850930,636.7405173094281
11850960,636.773045738875
11850990,636.805720593368
11851020,636.8385441880099
11851050,636.8715186543803
11851080,636.904645945173
11851110,636.9379278321976
11851140,636.971365913089
11851170,637.0049616070381
11851200,637.0387161650525
11851230,637.0726307685331
11851260,637.1067094826334
11851290,637.140956234422
11851320,637.1753748354911
11851350,637.2099688705822
11851380,637.2447417403844
11851410,637.2796966604205
11851440,637.3148366650652
11851470,637.350164613448
11851500,637.3856831960289
11851530,637.4213949413853
11851560,637.457302223031
11851590,637.4934072661721
11851620,637.5297121543052
11851650,637.5662188357047
11851680,637.6029291296729
11851710,637.6398447326117
11851740,637.676967223906
11851770,637.7142980715869
11851800,637.7518386378019
11851830,637.7895901840761
11851860,637.8275538763977
11851890,637.8657307901148
11851920,637.9041219146355
11851950,637.9427281580007
11851980,637.9815503512766
11852010,638.0205892528064
11852040,638.0598455527206
11852070,638.0993198774744
11852100,638.1390127939367
11852130,638.1789248126515
11852160,638.2190563901361
11852190,638.2594079304171
11852220,638.2999797860424
11852250,638.3407722589652
11852280,638.3817856017771
11852310,638.4230200197337
11852340,638.4644756739588
11852370,638.5061526848255
11852400,638.5480511327805
11852430,638.5901710599892
11852460,638.6325124711318
11852490,638.675075341573
11852520,638.7178596248322
11852550,638.7608652583999
11852580,638.8040921685889
11852610,638.8475402749511
11852640,638.8912094945337
11852670,638.9351002726517
11852700,638.9792116034358
11852730,639.0235437707543
11852760,639.0680970971603
11852790,639.1128712213279
11852820,639.1578664108312
11852850,639.2030822062751
11852880,639.2485191871373
11852910,639.2941767171558
11852940,639.340055210392
11852970,639.3861551890324
11853000,639.4324765873865
11853030,639.4790195844448
11853060,639.5257846473623
11853090,639.5727724867351
11853120,639.6199834200412
11853150,639.6674179276237
11853180,639.7150765795418
11853210,639.7629600406805
11853240,639.8110690494326
11853270,639.8594044193273
11853300,639.907967036633
11853330,639.9567578642093
11853360,640.0057779423163
11853390,640.0550283910778
11853420,640.1045104090764
11853450,640.154225270932
11853480,640.2041743193531
11853510,640.2543589542091
11853540,640.30478061425
11853570,640.3554407560457
11853600,640.4063408276296
11853630,640.4574822425383
11853660,640.5088663475209
11853690,640.5604943944711
11853720,640.6123675029231
11853750,640.6644866342247
11853780,640.7168525479009
11853810,640.7694657874625
11853840,640.8223266231008
11853870,640.8754350727796
11853900,640.9287908007575
11853930,640.9823932409096
11853960,641.0362494702405
11853990,641.0903506440674
11854020,641.1446939241171
11854050,641.1992771169498
11854080,641.2541250641457
11854110,641.3091846885359
11854140,641.3644697838213
11854170,641.4199989650916
11854200,641.47576212503
11854230,641.5317152853884
11854260,641.587875220518
11854290,641.6442402438429
11854320,641.700805299595
11854350,641.757564693234
11854380,641.8145127047094
11854410,641.8716433385513
11854440,641.9289503672753
11854470,641.9864277071993
11854500,642.0440694009635
11854530,642.101869581796
11854560,642.1598224802873
11854590,642.2179224402219
11854620,642.2761639351615
11854650,642.3345415845421
11854680,642.393050166649
11854710,642.451684628286
11854740,642.5104400920703
11854770,642.5693118616709
11854800,642.6282954252569
11854830,642.6873864588865
11854860,642.7465806429055
11854890,642.8058738689882
11854920,642.8652622819308
11854950,642.9247421298389
11854980,642.9843096479045
11855010,643.0439613547003
11855040,643.1036939881201
11855070,643.1635042406459
11855100,643.2233888669308
11855130,643.2833447257182
11855160,643.3433687617845
11855190,643.4034579921472
11855220,643.463609497963
11855250,643.5238204176663
11855280,643.5840879411294
11855310,643.6444093048979
11855340,643.704781787565
11855370,643.7652027055907
11855400,643.8256694093244
11855430,643.8861792795186
11855460,643.946729723993
11855490,644.0073181746978
11855520,644.0679420850353
11855550,644.1285989274103
11855580,644.1892861910468
11855610,644.2500013800409
11855640,644.3107420115969
11855670,644.3715056141765
11855700,644.432289725745
11855730,644.4930918923346
11855760,644.5539096668213
11855790,644.6147406080682
11855820,644.6755822800109
11855850,644.7364322508536
11855880,644.7972880923451
11855910,644.8581473789577
11855940,644.9190076871147
11855970,644.9798665943841
11856000,645.0407216787302
11856030,645.101570517799
11856060,645.1624106882172
11856090,645.2232397649769
11856120,645.2840553207586
11856150,645.3448549253726
11856180,645.4056361451577
11856210,645.4663965423812
11856240,645.5271336746465
11856270,645.5878450944706
11856300,645.6485283491877
11856330,645.7091809811186
11856360,645.7698005276998
11856390,645.8303845214016
11856420,645.8909304890947
11856450,645.9514359507053
11856480,646.0118984174039
11856510,646.0723153891527
11856540,646.1326843519566
11856570,646.1930027746022
11856600,646.2532681052453
11856630,646.3134580838678
11856660,646.373589433378
11856690,646.4336756965062
11856720,646.4936850767372
11856750,646.5536099427885
11856780,646.6134637849989
11856810,646.673243753031
11856840,646.7329469407614
11856870,646.7925703887182
11856900,646.8521110856495
11856930,646.9115659685425
11856960,646.9709319227189
11856990,647.0302057821476
11857020,647.0893843298695
11857050,647.1484642986426
11857080,647.2074423717912
11857110,647.2663151842703
11857140,647.3250793240678
11857170,647.3837313339064
11857200,647.4422677124234
11857230,647.5006849045902
11857260,647.5589793056357
11857290,647.6171472748515
11857320,647.6751851347211
11857350,647.733089195212
11857380,647.790855748113
11857410,647.8484810790421
11857440,647.9059614734209
11857470,647.9632932301039
11857500,648.0204726741752
11857530,648.0774961724705
11857560,648.134360151553
11857590,648.1910611183029
11857620,648.2475956834157
11857650,648.3039605880253
11857680,648.3601527332198
11857710,648.4161692126619
11857740,648.4720073483189
11857770,648.5276647294395
11857800,648.5831392543513
11857830,648.6384291745758
11857860,648.6935331401608
11857890,648.7484502452495
11857920,648.8031800762822
11857950,648.8577227544207
11857980,648.912078979576
11858010,648.9662500675103
11858040,649.0202379814926
11858070,649.0740453588572
11858100,649.1276755247223
11858130,649.1811325517778
11858160,649.2344734812385
11858190,649.2876577732073
11858220,649.3407000599212
11858250,649.39356677812
11858280,649.4463023236979
11858310,649.4988994371012
11858340,649.5513624648352
11858370,649.6036996539763
11858400,649.6559196925134
11858430,647.9658125245595
11858460,644.5795028818962
11858490,641.9409097678196
11858520,640.3582161147821
11858550,639.2949547219986
11858580,638.4080661344026
11858610,637.5705432318762
11858640,636.7440370151465
11858670,635.9187959132361
11858700,635.0934829610541
11858730,634.2687898856879
11858760,633.4456457746904
11858790,632.6247683473916
11858820,631.8066471937603
11858850,630.991582781831
11858880,630.1797705184779
11858910,629.3713492650234
11858940,628.5664119877134
11858970,627.765066694502
11859000,626.9674042199719
11859030,626.1735182458456
11859060,625.3835060855797
11859090,624.5974553363133
11859120,623.8153953499855
11859150,623.0374317264268
11859180,622.2635906895404
11859210,621.4939191383563
11859240,620.7284508043139
11859270,619.9671948899421
11859300,619.2101402676178
11859330,618.4572475641263
11859360,617.7092830513446
11859390,616.97048719461
11859420,616.2461693596722
11859450,615.5394097350847
11859480,614.851480809481
11859510,614.1794008901527
11859540,613.491095698734
11859570,612.7281121848082
11859600,611.8489512575779
11859630,610.8391801881822
11859660,609.695994797514
11859690,608.4328411892075
11859720,607.0704080643638
11859750,605.6306736688124
11859780,604.1334333432726
11859810,602.5947624649707
11859840,601.0272038396362
11859870,599.4398890644283
11859900,597.8395479657956
11859930,596.2311197006848
11859960,594.6183350510319
11859990,593.0041217475491
11860020,591.3905615830685
11860050,589.7796203644039
11860080,588.1727782278082
11860110,586.5713699819505
11860140,584.9764793360089
11860170,583.3889783295016
11860200,581.8096839835904
11860230,580.239221815566
11860260,578.6781503443068
11860290,577.1269850375488
11860320,575.5861115307172
11860350,574.0558684911442
11860380,572.5365409585451
11860410,571.0283672314464
11860440,569.5315463407561
11860470,568.0462424903704
11860500,566.5725875051588
11860530,565.1106694841441
11860560,563.6605461768511
11860590,562.2223093813989
11860620,560.7960351762131
11860650,559.3816987275629
11860680,557.9793353570512
11860710,556.5889521500609
11860740,555.210492477231
11860770,553.8440385938901
11860800,552.4895265333408
11860830,551.1469143978093
11860860,549.8161669276838
11860890,548.4972385851646
11860920,547.1900858908974
11860950,545.8946502627206
11860980,544.610888280342
11861010,543.3387264082945
11861040,542.0781029545844
11861070,540.8289510576202
11861100,539.5911837603003
11861130,538.3647056925802
11861160,537.149410338986
11861190,535.9451753526344
11861220,534.7518865896259
11861250,533.5694408070406
11861280,532.3977395633941
11861310,531.2366931907
11861340,530.0862181187922
11861370,528.9462338734926
11861400,527.8166656067344
11861430,526.6974411052812
11861460,525.5884926128484
11861490,524.4897531293304
11861520,523.4011588862699
11861550,522.3226453903545
11861580,521.2541508766703
11861610,520.1956117160825
11861640,519.1469660382554
11861670,518.1081497612307
11861700,517.0791012087332
11861730,516.0597549396615
11861760,515.0500485820679
11861790,514.0499143163776
11861820,513.0592892933624
11861850,512.0781027262582
11861880,511.1062920210596
11861910,510.14378557938716
11861940,509.1905139342795
11861970,508.2464074060831
11862000,507.3113958043359
11862030,506.3854080331866
11862060,505.46837232118963
11862090,504.5602163314519
11862120,503.66086724773623
11862150,502.7702518274022
11862180,501.88829646143853
11862210,501.0149272325891
11862240,500.15006998408177
11862270,499.29365039427876
11862300,498.44559405500627
11862330,497.60582654750226
11862360,496.7742735127081
11862390,495.9508607129896
11862420,495.135514085332
11862450,494.32815978716457
11862480,493.5287242366275
11862510,492.7371341484625
11862540,491.95331656630947
11862570,491.1771988918319
11862600,490.4087089110182
11862630,489.6477748179261
11862660,488.89432523612527
11862690,488.14828923808005
11862720,487.4095963626705
11862750,486.6781766310071
11862780,485.9539605606839
11862810,485.2368791785822
11862840,484.5268640322717
11862870,483.8238472001712
11862900,483.12776129994785
11862930,482.4385394951496
11862960,481.7561155004577
11862990,481.08042358664574
11863020,480.41139858593584
11863050,479.7489758982076
11863080,479.09309149739113
11863110,478.44368193768173
11863140,477.80068435861637
11863170,477.16403648900945
11863200,476.533676649029
11863230,475.90954375076547
11863260,475.29157729667793
11863290,474.6797173764167
11863320,474.07390466144176
11863350,473.47408026591637
11863380,472.8801917823865
11863410,472.2921857062354
11863440,471.7100037431566
11863470,471.1335887383218
11863500,470.5628843168416
11863530,469.9978347086241
11863560,469.43838473004547
11863590,468.8844797840282
11863620,468.33606573582756
11863650,467.7930889556438
11863680,467.2554963551181
11863710,466.7232353692565
11863740,466.19625394186437
11863770,465.6745005185693
11863800,465.1579240418104
11863830,464.6464739464597
11863860,464.140100156198
11863890,463.6387530804728
11863920,463.1423836117859
11863950,462.6509431229308
11863980,462.164383463898
11864010,461.6826569579457
11864040,461.20571639933377
11864070,460.733515049057
11864100,460.26600662923346
11864130,459.80314531961847
11864160,459.34488575359137
11864190,458.8911830939919
11864220,458.44204707373615
11864250,457.9975981224738
11864280,457.55779230637336
11864310,457.1225277136717
11864340,456.6917028663499
11864370,456.2652277383698
11864400,455.8430255841078
11864430,455.425031786649
11864460,455.0111921604674
11864490,454.60146015620137
11864520,454.1957947753278
11864550,453.79415855417267
11864580,453.3965160002959
11864610,453.00283271350423
11864640,452.6130746874111
11864670,452.22720789913905
11864700,451.84519812416994
11864730,451.46701083919123
11864760,451.0926112195183
11864790,450.7219642353781
11864820,450.35503468833855
11864850,449.99181187042586
11864880,449.6322093995107
11864910,449.27621873294277
11864940,448.9238054399253
11864970,448.57493318328744
11865000,448.2295672006751
11865030,447.88767294012587
11865060,447.549216082281
11865090,447.21416261677354
11865120,446.88247878011475
11865150,446.55413113514265
11865180,446.2290899544294
11865210,445.90731127148536
11865240,445.5887630783937
11865270,445.2734093094317
11865300,444.96121540914777
11865330,444.65214906010743
11865360,444.3461804674567
11865390,444.043281610578
11865420,443.74342496804223
11865450,443.4465832066227
11865480,443.1527297571582
11865510,442.86176794626556
11865540,442.57353627171847
11865570,442.28800233328025
11865600,442.0051383395697
11865630,441.7333962998656
11865660,441.483389507416
11865690,441.253764359356
11865720,441.04436190936156
11865750,440.8554827424563
11865780,440.6864274747638
11865810,440.5373704442382
11865840,440.40785931218244
11865870,440.2978161145002
11865900,440.2070219864484
11865930,440.13531118742304
11865960,440.082469757182
11865990,440.0483536354429
11866020,440.03277758136835
11866050,440.0355579510948
11866080,440.05651798685983
11866110,440.09548610510063
11866140,440.1522801037229
11866170,440.22673040223907
11866200,440.31866746100684
11866230,440.42792140183633
11866260,440.5543249251457
11866290,440.6977121687738
11866320,440.85791890175653
11866350,441.0347825002488
11866380,441.22814192671024
11866410,441.43783771342214
11866440,441.66371192167884
11866470,441.9056081255639
11866500,442.1633713971865
11866530,442.43684832387163
11866560,442.72588698753657
11866590,443.03033696049545
11866620,443.3500493887107
11866650,443.6848766526511
11866680,444.03467284556154
11866710,444.3992933694277
11866740,444.7785951589895
11866770,445.1724364520765
11866800,445.580668113829
11866830,446.00315845834774
11866860,446.43978056383173
11866890,446.89038888605296
11866920,447.35484607609516
11866950,447.83301905654736
11866980,448.3247751649321
11867010,448.82998281851803
11867040,449.3485116947664
11867070,449.88023277865324
11867100,450.4250181074665
11867130,450.9827357083928
11867160,451.5532651673114
11867190,452.1364833039048
11867220,452.732274952542
11867250,453.340510660234
11867280,453.9610693311479
11867310,454.5938325739977
11867340,455.23868209098157
11867370,455.8955008927973
11867400,456.56417299880775
11867430,457.2445836745912
11867460,457.9366191866147
11867490,458.6401669576681
11867520,459.35511545087127
11867550,460.0813454192404
11867580,460.8187534173766
11867610,461.5672463896413
11867640,462.32670529849634
11867670,463.09702301999783
11867700,463.87809388823126
11867730,464.66981387821136
11867760,465.4720799561554
11867790,466.2847899564599
11867820,467.10784261239706
11867850,467.9411375861846
11867880,468.78457549376566
11867910,469.6380579022077
11867940,470.50148731947513
11867970,471.3747671836777
11868000,472.2578018529608
11868030,473.1504965958452
11868060,474.0527575817903
11868090,474.9644918719554
11868120,475.8856074100929
11868150,476.8160130135969
11868180,477.7556183646874
11868210,478.7043340017013
11868240,479.66207131043546
11868270,480.6287425158652
11868300,481.60426067369053
11868330,482.58918993331275
11868360,483.5823396414694
11868390,484.58390922200584
11868420,485.5939489461956
11868450,486.6124124430304
11868480,487.6392242891501
11868510,488.6742979847269
11868540,489.71755172265796
11868570,490.7689053904893
11868600,491.8282802200951
11868630,492.8955981301004
11868660,493.97078163203895
11868690,495.053753886777
11868720,496.1444387538106
11868750,497.24276080861193
11868780,498.34864534095834
11868810,499.4620183470254
11868840,500.5828065210077
11868870,501.710937247622
11868900,502.84633859530874
11868930,503.98893930972866
11868960,505.13866866781126
11868990,506.29545596071347
11869020,507.4592286042445
11869050,508.6299105691729
11869080,509.8074584332611
11869110,510.99178050888855
11869140,512.182817628318
11869170,513.3805066486098
11869200,514.584783100217
11869230,515.7853392164797
11869260,516.9751415791405
11869290,518.1534478131092
11869320,519.3202484326175
11869350,520.475646111529
11869380,521.6197493146324
11869410,522.7526674556368
11869440,523.8745079234748
11869470,524.9853770041444
11869500,526.0853799386499
11869530,527.1746209625974
11869560,528.253203291192
11869590,529.3212292373496
11869620,530.378800235042
11869650,531.4260168442731
11869680,532.4629787390618
11869710,533.4897847067989
11869740,534.5065326542052
11869770,535.5133196163903
11869800,536.5102417648271
11869830,537.4973944136175
11869860,538.4748720242222
11869890,539.4427682100963
11869920,540.4011757417346
11869950,541.3501865516841
11869980,542.2898917395461
11870010,543.220381576905
11870040,544.1417455130155
11870070,545.0540721797303
11870100,545.9574493964614
11870130,546.8519641753883
11870160,547.7377027268295
11870190,548.6147504646578
11870220,549.4831920117425
11870250,550.3431112054257
11870280,551.194591103069
11870310,552.0377139876654
11870340,552.8725613734798
11870370,553.6992140117839
11870400,554.5177518966128
11870430,555.3282542705481
11870460,556.1307996305588
11870490,556.92546573387
11870520,557.7123296038734
11870550,558.4914675360565
11870580,559.2629551039656
11870610,560.0268671651856
11870640,560.7832778673442
11870670,561.5322606541332
11870700,562.2738882713442
11870730,563.0082327729222
11870760,563.735365527018
11870790,564.4553572220709
11870820,565.1682778728756
11870850,565.8741968266721
11870880,566.5731827692354
11870910,567.2653037309547
11870940,567.950627092943
11870970,568.6292195931164
11871000,569.3011473322913
11871030,569.9664757802991
11871060,570.6252697821865
11871090,571.2775935645866
11871120,571.9235107421699
11871150,572.5630843241124
11871180,573.1963767204956
11871210,573.8234497485874
11871240,574.4443646390735
11871270,575.0591820421953
11871300,575.6679620338597
11871330,576.2707641217039
11871360,576.8676472510731
11871390,577.4586698109779
11871420,578.0438896399542
11871450,578.62336403188
11871480,579.197149741744
11871510,579.7653029913334
11871540,580.3278794741918
11871570,580.8849343630399
11871600,581.4365223160543
11871630,581.98269748055
11871660,582.523513487279
11871690,583.0590258520403
11871720,583.5892938530503
11871750,584.1143537562258
11871780,584.634272758096
11871810,585.149095631012
11871840,585.6588713950258
11871870,586.1636497346241
11871900,586.6634802491848
11871930,587.1584122055198
11871960,587.6484944582743
