time,hvac_reaZonSou_TZon_y
11842740,296.2263374810196
11842770,296.226085239545
11842800,296.2258365992371
11842830,296.225590831646
11842860,296.2253482713168
11842890,296.22510882553394
11842920,296.2248723075975
11842950,296.22463850375397
11842980,296.22440718541475
11843010,296.22417811572865
11843040,296.2239510537048
11843070,296.22372575777894
11843100,296.2235019895934
11843130,296.22327954307207
11843160,296.2230583154092
11843190,296.22283820282223
11843220,296.22261906560277
11843250,296.22240073574295
11843280,296.2221830267
11843310,296.22196574231873
11843340,296.22174868488406
11843370,296.22153166225434
11843400,296.2213144940726
11843430,296.22109701708166
11843460,296.2208790883231
11843490,296.2206605914924
11843520,296.22044143752674
11843550,296.22022156623444
11843580,296.2200010964127
11843610,296.2197801505228
11843640,296.2195586417375
11843670,296.2191930167806
11843700,296.2185839498027
11843730,296.21771646454215
11843760,296.21660298783945
11843790,296.2152638255626
11843820,296.21372057090196
11843850,296.2119939678671
11843880,296.2101032979231
11843910,296.20806627752967
11843940,296.2058991187184
11843970,296.2036166344867
11844000,296.2012323499331
11844030,296.19876651876035
11844060,296.1962478846559
11844090,296.1937054649755
11844120,296.1911658207056
11844150,296.18865240876323
11844180,296.1861855509984
11844210,296.1837828708842
11844240,296.1814594499504
11844270,296.17922818635645
11844300,296.1771000743852
11844330,296.1750844615931
11844360,296.17318928400607
11844390,296.1714212793324
11844420,296.1697861784681
11844450,296.16828887674404
11844480,296.1669335867109
11844510,296.1657239741123
11844540,296.1646632785378
11844570,296.1637544201773
11844600,296.16300009399095
11844630,296.16240285243344
11844660,296.16196517772516
11844690,296.1616895444834
11844720,296.16157847333886
11844750,296.1616345759466
11844780,296.16186059159753
11844810,296.1622594153775
11844840,296.16283411757064
11844870,296.16358795375623
11844900,296.16452436476425
11844930,296.1656469788032
11844960,296.1669589544199
11844990,296.1684833711007
11845020,296.1701858660317
11845050,296.1720907728792
11845080,296.1742016447602
11845110,296.17645599667907
11845140,296.17856869186227
11845170,296.1804425855868
11845200,296.1821052986846
11845230,296.1835565455709
11845260,296.1848192981289
11845290,296.18591298039996
11845320,296.1868547703828
11845350,296.1876605550537
11845380,296.188344572502
11845410,296.188919387223
11845440,296.1893960087082
11845470,296.1897846689701
11845500,296.1900947599879
11845530,296.19033437190865
11845560,296.1905104388424
11845590,296.1906289169662
11845620,296.1906949413535
11845650,296.1907129736175
11845680,296.19068731653556
11845710,296.19062318609645
11845740,296.190524366673
11845770,296.1903939268189
11845800,296.1902344965138
11845830,296.1900483389377
11845860,296.18983741239646
11845890,296.1896034266629
11845920,296.1893478905421
11845950,296.1890721508582
11845980,296.1887774239431
11846010,296.1884648208271
11846040,296.1881353672463
11846070,296.18779002019073
11846100,296.1874296794449
11846130,296.18705519624524
11846160,296.1866673808689
11846190,296.18626700850876
11846220,296.1858548235361
11846250,296.1854315735546
11846280,296.184997897316
11846310,296.1845544305572
11846340,296.18410182670664
11846370,296.18364072969604
11846400,296.18317174852547
11846430,296.18269545620905
11846460,296.18221240045216
11846490,296.1817231089891
11846520,296.18122808658524
11846550,296.18072781066076
11846580,296.18022273097085
11846610,296.1797132725615
11846640,296.17919983827363
11846670,296.178682808944
11846700,296.1781625424289
11846730,296.17763937340544
11846760,296.1771136145584
11846790,296.17658555821373
11846820,296.17605547731705
11846850,296.17552362561884
11846880,296.17499023772604
11846910,296.1744555296565
11846940,296.1739196998627
11846970,296.1733829302395
11847000,296.1728453867083
11847030,296.17230721948044
11847060,296.1717685633482
11847090,296.171229538249
11847120,296.1706902500239
11847150,296.1701507910812
11847180,296.1696112408298
11847210,296.16907166594024
11847240,296.16853211932414
11847270,296.1679926376572
11847300,296.1674532503152
11847330,296.16691421262476
11847360,296.16637530939005
11847390,296.1658365390038
11847420,296.16529788009007
11847450,296.16475931114775
11847480,296.1642208014339
11847510,296.1636823116353
11847540,296.16314379454434
11847570,296.1626051956354
11847600,296.1620664535925
11847630,296.1615277182998
11847660,296.1609892253636
11847690,296.16045106448456
11847720,296.15991331688303
11847750,296.15937608775147
11847780,296.15883946637075
11847810,296.15830358312
11847840,296.1577685714339
11847870,296.15723456504827
11847900,296.156701700271
11847930,296.1561701155931
11847960,296.1556399505043
11847990,296.15511134438066
11848020,296.1545844355021
11848050,296.15405936012775
11848080,296.1535362517915
11848110,296.1530152407128
11848140,296.15249645325196
11848170,296.1519800114257
11848200,296.1514660327566
11848230,296.1509546299405
11848260,296.1504459106074
11848290,296.14993997717335
11848320,296.1494369267341
11848350,296.1489368510123
11848380,296.14843983633835
11848410,296.1479459636672
11848440,296.14745530862024
11848470,296.1469679415503
11848500,296.14648392762626
11848530,296.14600332693124
11848560,296.1455261945774
11848590,296.14505258084336
11848620,296.14458253126924
11848650,296.1441160867875
11848680,296.1436532838816
11848710,296.14319415473113
11848740,296.14273872734174
11848770,296.1422870256913
11848800,296.14183906986216
11848830,296.141394876183
11848860,296.1409544573585
11848890,296.14051782260424
11848920,296.1400849777715
11848950,296.13965592547265
11848980,296.13923066519874
11849010,296.1388091934355
11849040,296.1383915037752
11849070,296.1379775870201
11849100,296.13756743128647
11849130,296.13716102210094
11849160,296.1367583424921
11849190,296.1363593730799
11849220,296.1359640921594
11849250,296.1355724757809
11849280,296.1351844978219
11849310,296.1348001300652
11849340,296.134419342262
11849370,296.1340421021956
11849400,296.133668375746
11849430,296.1332981265169
11849460,296.1329313264137
11849490,296.13256792032826
11849520,296.13220789653974
11849550,296.13185123514876
11849580,296.13149793111813
11849610,296.1311479479691
11849640,296.13080126055286
11849670,296.13045784461735
11849700,296.1301176774941
11849730,296.129780736263
11849760,296.1294469974994
11849790,296.12911643687835
11849820,296.12878902901593
11849850,296.12846474729344
11849880,296.12814356374304
11849910,296.127825448939
11849940,296.1275103719165
11849970,296.1271983001092
11850000,296.12688919928877
11850030,296.12658303353413
11850060,296.12627976519593
11850090,296.1259793548799
11850120,296.12568176143384
11850150,296.12538694194296
11850180,296.12509485172757
11850210,296.1248054443553
11850240,296.1245186716446
11850270,296.1242344836823
11850300,296.12395282884097
11850330,296.12367365379566
11850360,296.1233969035514
11850390,296.1231225214614
11850420,296.1228504492593
11850450,296.1225806270822
11850480,296.1223129935022
11850510,296.1220474855555
11850540,296.12178403877454
11850570,296.1215225872182
11850600,296.1212630635078
11850630,296.12100539885597
11850660,296.12074952310866
11850690,296.120495364768
11850720,296.120242851045
11850750,296.1199919078748
11850780,296.1197424599755
11850810,296.11949443086337
11850840,296.1192477429147
11850870,296.1190023173763
11850900,296.1187580744386
11850930,296.1185149332341
11850960,296.11827281192996
11850990,296.11803162770195
11851020,296.11779129686295
11851050,296.1175517347983
11851080,296.11731285614144
11851110,296.1170745746533
11851140,296.11683680347954
11851170,296.11659945492255
11851200,296.1163624408445
11851230,296.11612569622463
11851260,296.1158892601722
11851290,296.11565311579886
11851320,296.115417243257
11851350,296.1151816250938
11851380,296.11494624907976
11851410,296.1147111080372
11851440,296.1144761996685
11851470,296.1142415262894
11851500,296.114007094493
11851530,296.11377291477896
11851560,296.1135390011687
11851590,296.1133053708208
11851620,296.1130720436544
11851650,296.11283904199064
11851680,296.11260639021145
11851710,296.11237411444205
11851740,296.1121422422575
11851770,296.1119108024131
11851800,296.11167982459904
11851830,296.11144933921764
11851860,296.1112193771836
11851890,296.1109899697448
11851920,296.11076114832167
11851950,296.1105329443661
11851980,296.110305389236
11852010,296.1100785141537
11852040,296.10985235189685
11852070,296.1096269367017
11852100,296.1094023018738
11852130,296.10917847681606
11852160,296.10895548465015
11852190,296.1087333409794
11852220,296.1085120539731
11852250,296.1082916257714
11852280,296.10807205513925
11852310,296.1078533412564
11852340,296.10763548778465
11852370,296.10741850278197
11852400,296.1072023974063
11852430,296.10698718525657
11852460,296.10677288168273
11852490,296.1065595033881
11852520,296.10634706815193
11852550,296.10613559460637
11852580,296.10592510204526
11852610,296.1057156102584
11852640,296.1055071393879
11852670,296.10529973275794
11852700,296.10509336872934
11852730,296.10488808371434
11852760,296.1046839152683
11852790,296.10448086871105
11852820,296.1042789756795
11852850,296.1040782350499
11852880,296.1038786896292
11852910,296.1036803276045
11852940,296.10348318090564
11852970,296.10328728513167
11853000,296.103092646271
11853030,296.1028992765913
11853060,296.10270719611066
11853090,296.1025164281691
11853120,296.1023269709496
11853150,296.1021388225305
11853180,296.101951973831
11853210,296.10176641079954
11853240,296.10158211916547
11853270,296.10139909089196
11853300,296.1012173293083
11853330,296.1010368526085
11853360,296.10085769507043
11853390,296.10067990619154
11853420,296.10050354758204
11853450,296.1003286879588
11853480,296.1001553964625
11853510,296.09998373504163
11853540,296.09981375042787
11853570,296.0996454706695
11853600,296.09947890898815
11853630,296.0993140673227
11853660,296.09915093844836
11853690,296.0989895074537
11853720,296.0988297523403
11853750,296.0986716448424
11853780,296.0985151502589
11853810,296.09836022835435
11853840,296.09820683219084
11853870,296.0980549101231
11853900,296.0979044022897
11853930,296.0977552466794
11853960,296.0976077372079
11853990,296.09746139345924
11854020,296.0973159754607
11854050,296.0971712630772
11854080,296.0970269884946
11854110,296.0968827786706
11854140,296.0967383169708
11854170,296.096593227782
11854200,296.0964471436797
11854230,296.0963000046564
11854260,296.09615143740706
11854290,296.0960012338816
11854320,296.09584918119396
11854350,296.0956951233284
11854380,296.095538938066
11854410,296.09538052002983
11854440,296.09521978888824
11854470,296.0950566983447
11854500,296.0948912302729
11854530,296.0947233895761
11854560,296.09455320159213
11854590,296.094380710116
11854620,296.0942059755899
11854650,296.09402907343184
11854680,296.09385009241197
11854710,296.0936691330833
11854740,296.0934863063113
11854770,296.0933017319121
11854800,296.0931155374016
11854830,296.09292776276914
11854860,296.09273843928065
11854890,296.0925477026795
11854920,296.09235569845185
11854950,296.0921625600908
11854980,296.09196840902905
11855010,296.09177336920186
11855040,296.0915775645027
11855070,296.0913811077664
11855100,296.0911841068192
11855130,296.09098666731626
11855160,296.090788892723
11855190,296.0905908844496
11855220,296.0903927422168
11855250,296.0901945644439
11855280,296.0899964486415
11855310,296.0897984918055
11855340,296.0896007907687
11855370,296.0894034425267
11855400,296.0892065445295
11855430,296.08901019495477
11855460,296.0888144929511
11855490,296.088619538865
11855520,296.08842543444814
11855550,296.0882322830472
11855580,296.08804018977844
11855610,296.0878492616871
11855640,296.0876596078893
11855670,296.0874713397626
11855700,296.0872845711325
11855730,296.0870994184255
11855760,296.08691600078845
11855790,296.08673444020553
11855820,296.086554861609
11855850,296.0863773929442
11855880,296.0862021649262
11855910,296.0860293106574
11855940,296.0858589653426
11855970,296.0856912661596
11856000,296.08552635223396
11856030,296.08536436464624
11856060,296.0852054464337
11856090,296.0850497425792
11856120,296.08489739998527
11856150,296.08474856744556
11856180,296.08460339561077
11856210,296.0844620369519
11856240,296.08432464572707
11856270,296.0841913791445
11856300,296.0840623992103
11856330,296.0839378733333
11856360,296.0838179731296
11856390,296.0837028720856
11856420,296.0835927429326
11856450,296.0834877552414
11856480,296.08338807341806
11856510,296.08329385510046
11856540,296.08320524994974
11856570,296.083122398835
11856600,296.0830454334581
11856630,296.0829765178457
11856660,296.08291366394207
11856690,296.08285533442154
11856720,296.08280443284946
11856750,296.08276126299745
11856780,296.08272430752663
11856810,296.0826935555994
11856840,296.08266899712294
11856870,296.08265062781453
11856900,296.0826384473011
11856930,296.0826324515924
11856960,296.08263263357844
11856990,296.08263898353357
11857020,296.0826514895442
11857050,296.082670137877
11857080,296.0826949132944
11857110,296.08272579932674
11857140,296.0827627785097
11857170,296.08280583259005
11857200,296.0828549426948
11857230,296.08291008948146
11857260,296.08297125318904
11857290,296.08303841385305
11857320,296.0831115511642
11857350,296.08319064539387
11857380,296.0832756769418
11857410,296.08336662662947
11857440,296.08346347564463
11857470,296.083566205771
11857500,296.08367479949305
11857530,296.08378924013834
11857560,296.08390951203313
11857590,296.0840356006717
11857620,296.08416749290143
11857650,296.08430517711366
11857680,296.0844486435005
11857710,296.08459788434567
11857740,296.0847528943489
11857770,296.08491367095206
11857800,296.08508021467713
11857830,296.08525252947845
11857860,296.0854306231178
11857890,296.0856145075115
11857920,296.08580419916905
11857950,296.08599971943
11857980,296.0862010949208
11858010,296.0864083578473
11858040,296.0866215462572
11858070,296.08684070430843
11858100,296.087065882308
11858130,296.08729710420323
11858160,296.0875324977966
11858190,296.08777353485317
11858220,296.08801982162396
11858250,296.0882727137668
11858280,296.0885307378834
11858310,296.08879433553875
11858340,296.0890634963065
11858370,296.0893381526644
11858400,296.08961822874176
11858430,296.02147312145064
11858460,295.87889679589307
11858490,295.7529890010455
11858520,295.6701260577793
11858550,295.6266382899759
11858580,295.60989590460974
11858610,295.60866568621753
11858640,295.6152859387883
11858670,295.6251441454704
11858700,295.6357097260497
11858730,295.6457196744857
11858760,295.65462909057084
11858790,295.6622770380491
11858820,295.668681666976
11858850,295.6739450853641
11858880,295.678195982545
11858910,295.6815619225569
11858940,295.68415944525947
11858970,295.68609171119203
11859000,295.6874489696409
11859030,295.6883087943875
11859060,295.68873886029724
11859090,295.688800097567
11859120,295.6885421448005
11859150,295.68801246088015
11859180,295.6872508438014
11859210,295.68629149814643
11859240,295.6851678448647
11859270,295.68390835218145
11859300,295.68253708213757
11859330,295.6810534618237
11859360,295.6795035340474
11859390,295.67794678689944
11859420,295.67647844157227
11859450,295.6752048286546
11859480,295.6743827525214
11859510,295.6738632690093
11859540,295.67333968511826
11859570,295.67219411620044
11859600,295.6695509940945
11859630,295.66455533381765
11859660,295.656269109201
11859690,295.64427028181956
11859720,295.6285700265763
11859750,295.6095033603737
11859780,295.5876259806868
11859810,295.56360862196397
11859840,295.53814996358335
11859870,295.5119026840831
11859900,295.48544050048025
11859930,295.45923405351704
11859960,295.4336495526877
11859990,295.4089565903508
11860020,295.3853361547922
11860050,295.36290379656094
11860080,295.3417150757208
11860110,295.3217866836276
11860140,295.3031267276102
11860170,295.2857129575081
11860200,295.2695040898387
11860230,295.25444400830304
11860260,295.2404712334368
11860290,295.2275203634336
11860320,295.2155236472079
11860350,295.20441422021327
11860380,295.1941270780571
11860410,295.18459979099646
11860440,295.175772969829
11860470,295.16759087220146
11860500,295.1600009304896
11860530,295.152954838027
11860560,295.1464050601685
11860590,295.1403117013342
11860620,295.13463642995896
11860650,295.12934365173095
11860680,295.12440100217816
11860710,295.1197818774703
11860740,295.11545709808865
11860770,295.11140138835543
11860800,295.10759077010067
11860830,295.1040071169355
11860860,295.1006316103985
11860890,295.09744621051203
11860920,295.0944356454749
11860950,295.0915858229478
11860980,295.0888840468433
11861010,295.0863178933006
11861040,295.0838777351129
11861070,295.08155404983734
11861100,295.0793374471542
11861130,295.07722009328097
11861160,295.0751941550417
11861190,295.0732512414392
11861220,295.07138375807017
11861250,295.06958487669203
11861280,295.06784821025786
11861310,295.06616821217955
11861340,295.0645399661929
11861370,295.0629591727272
11861400,295.06142221781454
11861430,295.05992613091183
11861460,295.05846848476637
11861490,295.0570473402812
11861520,295.0556611472799
11861550,295.0543087001425
11861580,295.05298904341237
11861610,295.05170143726895
11861640,295.0504452898595
11861670,295.0492201464061
11861700,295.04802561905075
11861730,295.04686139373575
11861760,295.0457271601179
11861790,295.04462264621003
11861820,295.0435475390569
11861850,295.04250155283006
11861880,295.0414843244853
11861910,295.0404955254235
11861940,295.03953473857234
11861970,295.03860154610163
11862000,295.0376954927817
11862030,295.03681610105673
11862060,295.0359628950608
11862090,295.03513544764417
11862120,295.03433344921785
11862150,295.033556783849
11862180,295.0328055839236
11862210,295.03208024053475
11862240,295.03138136588075
11862270,295.03070972331443
11862300,295.0300661483611
11862330,295.0294514797262
11862360,295.02886650938206
11862390,295.02831195206693
11862420,295.0277884299307
11862450,295.0272964672248
11862480,295.0268364910314
11862510,295.02640883548634
11862540,295.026013748019
11862570,295.0256513967181
11862600,295.0253218782082
11862630,295.02502522558154
11862660,295.02476141605496
11862690,295.02453037814126
11862720,295.0243319982248
11862750,295.02416612650035
11862780,295.0240325822823
11862810,295.023931158712
11862840,295.0238616269072
11862870,295.0238237395672
11862900,295.02381722623824
11862930,295.0238417866863
11862960,295.0238970954974
11862990,295.02398281831677
11863020,295.0240986319234
11863050,295.02424424082545
11863080,295.0244193873019
11863110,295.0246238550085
11863140,295.0248574674487
11863170,295.0251200825618
11863200,295.0254115843189
11863230,295.0257318719042
11863260,295.026080846893
11863290,295.0264583987503
11863320,295.02686438894295
11863350,295.02729872577186
11863380,295.02776510283894
11863410,295.02826010991345
11863440,295.0287831067586
11863470,295.0293337236773
11863500,295.02991161676914
11863530,295.03051644785495
11863560,295.0311478824411
11863590,295.0318055861373
11863620,295.032489225695
11863650,295.03319846901854
11863680,295.03393298550725
11863710,295.03469244607
11863740,295.0354765231686
11863770,295.0362848907942
11863800,295.0371172243971
11863830,295.0379732053597
11863860,295.0388525303772
11863890,295.03975491848365
11863920,295.0406801124963
11863950,295.0416278762023
11863980,295.04259799005655
11864010,295.04359024722424
11864040,295.0446044504099
11864070,295.04564040939016
11864100,295.0466979390936
11864130,295.04777685800565
11864160,295.04887698681006
11864190,295.0499970399782
11864220,295.0506166227869
11864250,295.04913190910503
11864280,295.0454927469226
11864310,295.0402373801286
11864340,295.03394239908096
11864370,295.0271110485614
11864400,295.02014276951695
11864430,295.01333504057015
11864460,295.0068901050832
11864490,295.00093477868995
11864520,294.99553655978417
11864550,294.99072073731907
11864580,294.9864846653382
11864610,294.982806793513
11864640,294.9796544130829
11864670,294.9769889742356
11864700,294.97476932086767
11864730,294.9729544668457
11864760,294.97150484830746
11864790,294.97038292576707
11864820,294.9695536403598
11864850,294.9689856348758
11864880,294.96864570558444
11864910,294.96851252817146
11864940,294.96856235513525
11864970,294.9687731887104
11865000,294.96912676188055
11865030,294.9696067644084
11865060,294.9701984604296
11865090,294.97088892585674
11865120,294.9716665964341
11865150,294.97252359889006
11865180,294.97346238371944
11865210,294.9745034322468
11865240,294.9756823399234
11865270,294.9770376591058
11865300,294.9785961737218
11865330,294.98036386961445
11865360,294.9823250294458
11865390,294.9844476582172
11865420,294.9866974983004
11865450,294.98903905405047
11865480,294.991431842918
11865510,294.9938324093756
11865540,294.99619964903593
11865570,294.99849920287727
11865600,295.0007060061954
11865630,295.00303428024426
11865660,295.0057310356183
11865690,295.0087119931282
11865720,295.01193815360585
11865750,295.01539161535345
11865780,295.01903230269977
11865810,295.02285027151504
11865840,295.02682053793677
11865870,295.0309321665228
11865900,295.0351717292238
11865930,295.03952908518295
11865960,295.04399348400557
11865990,295.0485584016198
11866020,295.053216150051
11866050,295.0579605370032
11866080,295.06278826156046
11866110,295.0676977745303
11866140,295.07268711609885
11866170,295.0777533053431
11866200,295.0828924448838
11866230,295.0881002982824
11866260,295.09337267354016
11866290,295.09870563577084
11866320,295.1040959972283
11866350,295.109541550414
11866380,295.1150407034034
11866410,295.1205921603617
11866440,295.1261947657439
11866470,295.1318475600811
11866500,295.1375498210586
11866530,295.1433011250878
11866560,295.14910141507085
11866590,295.15495105272305
11866620,295.1608509235987
11866650,295.16680237799716
11866680,295.172807520142
11866710,295.1788691429313
11866740,295.18499062635664
11866770,295.19117506264286
11866800,295.19742437897685
11866830,295.2037388592032
11866860,295.2101178614338
11866890,295.21655977831966
11866920,295.22306239710684
11866950,295.22962299846506
11866980,295.2362387839253
11867010,295.24290690298255
11867040,295.2496245204293
11867070,295.2563888778587
11867100,295.26319729998545
11867130,295.2700471576504
11867160,295.27693621600355
11867190,295.2838623903667
11867220,295.2908238712572
11867250,295.29781874939664
11867280,295.30484533324073
11867310,295.3119020782754
11867340,295.318987501782
11867370,295.3261002240374
11867400,295.33323893625015
11867430,295.34040241366887
11867460,295.3475894876041
11867490,295.3547990438114
11867520,295.3620300114119
11867550,295.3692812857224
11867580,295.3765519403235
11867610,295.3838411618418
11867640,295.39114793902456
11867670,295.3984713904967
11867700,295.4058106688728
11867730,295.41316496423013
11867760,295.4205334960959
11867790,295.4279155105561
11867820,295.43531027924513
11867850,295.4427170987594
11867880,295.4501352899083
11867910,295.4575641967226
11867940,295.4650031855096
11867970,295.47245164401687
11868000,295.47990898069816
11868030,295.48737462407087
11868060,295.49484802215636
11868090,295.5023286419966
11868120,295.50981596923754
11868150,295.51730950777187
11868180,295.52480877943395
11868210,295.53231332374
11868240,295.5398226976945
11868270,295.5473364755427
11868300,295.55485424865435
11868330,295.5623758355299
11868360,295.5699003974172
11868390,295.57742774542214
11868420,295.5849576580101
11868450,295.59248982064975
11868480,295.600023929749
11868510,295.6075596727675
11868540,295.615096763915
11868570,295.6226349370397
11868600,295.63017394641656
11868630,295.63771356433415
11868660,295.6452535803268
11868690,295.6527938009355
11868720,295.66033404956676
11868750,295.6678741663536
11868780,295.675414008014
11868810,295.6829534477107
11868840,295.69049237491834
11868870,295.69803069529473
11868900,295.7055683305557
11868930,295.71310521834766
11868960,295.7206413084161
11868990,295.7281765755799
11869020,295.73571107932025
11869050,295.743244921976
11869080,295.75077812141836
11869110,295.75831064291896
11869140,295.76584242624733
11869170,295.77337342874307
11869200,295.78090364047483
11869230,295.78815777470686
11869260,295.79497434730985
11869290,295.8013702335418
11869320,295.8073811229306
11869350,295.81304272463666
11869380,295.81838580092085
11869410,295.8234351988179
11869440,295.82821370823524
11869470,295.832741678326
11869500,295.8370372199955
11869530,295.84111636156825
11869560,295.8449933337196
11869590,295.84868106817885
11869620,295.8521914441169
11869650,295.85553540981715
11869680,295.8587230458389
11869710,295.86176364101806
11869740,295.8646657808344
11869770,295.8674374336913
11869800,295.87008602271004
11869830,295.87261848241826
11869860,295.87504130488037
11869890,295.87736057973524
11869920,295.8795820301996
11869950,295.881711045407
11869980,295.8837527090177
11870010,295.8857118230088
11870040,295.8875929327106
11870070,295.88940034528895
11870100,295.8911381461173
11870130,295.8928102143836
11870160,295.89442023756453
11870190,295.8959717243637
11870220,295.897468016186
11870250,295.8989122974587
11870280,295.90030760505596
11870310,295.9016568369613
11870340,295.9029627602385
11870370,295.9042280183769
11870400,295.90545513808814
11870430,295.90664653562453
11870460,295.90780452268245
11870490,295.9089313119385
11870520,295.9100290222612
11870550,295.91109968363304
11870580,295.91214524181487
11870610,295.91316756277917
11870640,295.9141684369363
11870670,295.91514958317157
11870700,295.9161126527114
11870730,295.91705923283115
11870760,295.91799085041754
11870790,295.91890897539497
11870820,295.9198150240247
11870850,295.9207103620836
11870880,295.92159630792946
11870910,295.92247413545624
11870940,295.9233450769456
11870970,295.9242103258169
11871000,295.92507103927966
11871030,295.92592833980086
11871060,295.92678331425003
11871090,295.927637012489
11871120,295.9284904477655
11871150,295.9293445989565
11871180,295.9302004135281
11871210,295.9310588102393
11871240,295.93192068133646
11871270,295.9327868944589
11871300,295.93365829450147
11871330,295.93453570550406
11871360,295.9354199325161
11871390,295.9363117633747
11871420,295.93721197038116
11871450,295.93812131189037
11871480,295.93904053382806
11871510,295.939970371143
11871540,295.94091154878123
11871570,295.94186478366385
11871600,295.94283082311046
11871630,295.943810489087
11871660,295.94480450879416
11871690,295.94581353679985
11871720,295.9468382343215
11871750,295.9478790160597
11871780,295.9489366837572
11871810,295.9500118089293
11871840,295.9511050387811
