time,hvac_reaZonWes_TSup_y
11842380,284.9883320761698
11842410,284.98833207017435
11842440,284.9883304158954
11842470,284.9883335725955
11842500,284.9883371103958
11842530,284.9883352686151
11842560,284.9883361072437
11842590,284.988338259434
11842620,284.9883383594965
11842650,284.98833878635486
11842680,284.98833928355435
11842710,284.9883454978999
11842740,284.98834601514574
11842770,284.9883460744565
11842800,284.9883460793902
11842830,284.9883460841524
11842860,284.98834608868395
11842890,284.9883460929815
11842920,284.98834609696775
11842950,284.98834610060123
11842980,284.9883461039551
11843010,284.9883461072406
11843040,284.9883461100558
11843070,284.98834611102694
11843100,284.98834610656917
11843130,284.9883460970989
11843160,284.98834611734014
11843190,284.98834616441917
11843220,284.98834621879826
11843250,284.9883462657335
11843280,284.98834629067704
11843310,284.98834627596955
11843340,284.9883462001764
11843370,284.98834603729273
11843400,284.98834575630644
11843430,284.98834532088495
11843460,284.9883451756006
11843490,284.98834512155014
11843520,284.9883450721178
11843550,284.9883449681756
11843580,284.9883451004921
11843610,284.98834514463096
11843640,284.9883451584303
11843670,284.9883451479472
11843700,284.9883451105087
11843730,284.98834503194576
11843760,284.9883448924765
11843790,284.98834466992633
11843820,284.9883443406807
11843850,284.9883438809694
11843880,284.98834326819997
11843910,284.9883424823712
11843940,284.9883415071821
11843970,284.9883403309913
11844000,284.9883389476461
11844030,284.98833848660985
11844060,284.9883383328416
11844090,284.98833825936754
11844120,284.98833752272577
11844150,284.98832763489423
11844180,284.98832416099765
11844210,284.98832628256963
11844240,284.98833252512645
11844270,284.988340883489
11844300,284.9883488669163
11844330,284.98835428798566
11844360,284.98835555013187
11844390,284.98835154522317
11844420,284.98834155229264
11844450,284.98832519997643
11844480,284.98830244135723
11844510,284.98827352980817
11844540,284.98823901383173
11844570,284.98819975192373
11844600,284.98815694159697
11844630,284.98811216454425
11844660,284.98806744881296
11844690,284.9880253477975
11844720,284.98798903685974
11844750,284.98796243045734
11844780,284.9879503162027
11844810,284.98795850581286
11844840,284.98799400128837
11844870,284.9880651639311
11844900,284.98818188068407
11844930,284.9883504949329
11844960,284.98836429488546
11844990,284.988364134326
11845020,284.9883638601971
11845050,284.9883639941058
11845080,284.9883641572197
11845110,284.98836443420515
11845140,284.98836438676886
11845170,284.9883642516748
11845200,284.9883641964162
11845230,284.9883642062821
11845260,284.9883642334544
11845290,284.98836426771066
11845320,284.9883642894322
11845350,284.9883643067772
11845380,284.98836433591464
11845410,284.98836436964007
11845440,284.9883643625196
11845470,284.9883644277502
11845500,284.98836444961165
11845530,284.98836445773065
11845560,284.9883644589906
11845590,284.9883644153929
11845620,284.9883644030805
11845650,284.9883644018462
11845680,284.988364406276
11845710,284.9883644146532
11845740,284.9883642786984
11845770,284.98836424246315
11845800,284.98836424022625
11845830,284.98836424979066
11845860,284.98836426356763
11845890,284.98836427902114
11845920,284.98836429499
11845950,284.9883643110219
11845980,284.98836432688717
11846010,284.98836434241105
11846040,284.9883643574792
11846070,284.9883640624143
11846100,284.98836314116835
11846130,284.98836162249995
11846160,284.98835977455747
11846190,284.9883579463799
11846220,284.9883564565801
11846250,284.9883431321879
11846280,284.9883377911124
11846310,284.9883532123348
11846340,284.98838612469035
11846370,284.98842704571865
11846400,284.98847020364843
11846430,284.9885143747891
11846460,284.98855894951737
11846490,284.9886017651148
11846520,284.98864014941046
11846550,284.98867267557125
11846580,284.98869947080294
11846610,284.9887212435741
11846640,284.98873841486176
11846670,284.9887511312423
11846700,284.98875979601365
11846730,284.98876536471045
11846760,284.98876912700655
11846790,284.98877229366764
11846820,284.9887758144004
11846850,284.9887805126283
11846880,284.98878729541144
11846910,284.9887971855258
11846940,284.9888111614768
11846970,284.9888299857964
11847000,284.9888541789248
11847030,284.9888841225624
11847060,284.9889201582967
11847090,284.98896257961877
11847120,284.98901153956
11847150,284.9890669773693
11847180,284.9891286317322
11847210,284.9891961169029
11847240,284.98926956348316
11847270,284.9893509904291
11847300,284.98944099798234
11847330,284.98944887179886
11847360,284.98945178699176
11847390,284.9894528772187
11847420,284.9894532783524
11847450,284.98945341568674
11847480,284.98945346775736
11847510,284.98945349402936
11847540,284.9894535140964
11847570,284.98945353390855
11847600,284.9894535546439
11847630,284.9894535617238
11847660,284.9894535684415
11847690,284.9894535727168
11847720,284.98945357373
11847750,284.98945065326564
11847780,284.9894532666746
11847810,284.9894575501805
11847840,284.98946106544224
11847870,284.989463271114
11847900,284.98946408408216
11847930,284.9894634892776
11847960,284.98946150350986
11847990,284.98945816365654
11848020,284.9894535145998
11848050,284.9894476053127
11848080,284.9894404881601
11848110,284.98943221732003
11848140,284.9894228488328
11848170,284.9894124403922
11848200,284.9894010506524
11848230,284.9893887387006
11848260,284.98937556470713
11848290,284.9893615883818
11848320,284.98934686978356
11848350,284.9893314683724
11848380,284.989315443404
11848410,284.9892988533471
11848440,284.98928175560286
11848470,284.9892642067879
11848500,284.98924626206184
11848530,284.98922797548096
11848560,284.9892093988454
11848590,284.98919057444016
11848620,284.9891715473191
11848650,284.9891523689849
11848680,284.98913308705335
11848710,284.9891137449481
11848740,284.9890943840842
11848770,284.98907504349006
11848800,284.989055759932
11848830,284.9890365676822
11848860,284.9890174995871
11848890,284.98899858562487
11848920,284.9889798534031
11848950,284.9889613288095
11848980,284.98894303483695
11849010,284.9889249929676
11849040,284.9889072218095
11849070,284.98888973781635
11849100,284.9888725559008
11849130,284.98885568782015
11849160,284.98883914403336
11849190,284.98882293250875
11849220,284.9888070595675
11849250,284.988791528979
11849280,284.98877634357746
11849310,284.98876150342784
11849340,284.9887470073802
11849370,284.98873285257434
11849400,284.98871903456285
11849430,284.9887062939882
11849460,284.98869266237347
11849490,284.98868811827947
11849520,284.98868669001473
11849550,284.9886862123902
11849580,284.9886790042007
11849610,284.98867005921045
11849640,284.9886603074724
11849670,284.9886504917503
11849700,284.9886407180166
11849730,284.9886310362031
11849760,284.98862142883456
11849790,284.9886118802043
11849820,284.98860236680866
11849850,284.9885928678618
11849880,284.9885833611805
11849910,284.9885738262434
11849940,284.98856424331046
11849970,284.9885545932297
11850000,284.9885448582351
11850030,284.98853502108415
11850060,284.98852506624837
11850090,284.9885149782286
11850120,284.9885047436955
11850150,284.98849434898665
11850180,284.9884837822813
11850210,284.98847303248203
11850240,284.98846208868554
11850270,284.98845094163045
11850300,284.9884395817909
11850330,284.988428001259
11850360,284.9884161913189
11850390,284.9884041449994
11850420,284.98839185421014
11850450,284.98837931216445
11850480,284.98836651111645
11850510,284.9883534439641
11850540,284.9883401023131
11850570,284.98832647858427
11850600,284.98831256265174
11850630,284.9882983457497
11850660,284.98828381551147
11850690,284.9882689608965
11850720,284.98825376661955
11850750,284.9882382182352
11850780,284.98822229631213
11850810,284.9882059827063
11850840,284.9881892516961
11850870,284.98817208084455
11850900,284.98815443655513
11850930,284.9881362911896
11850960,284.9881176010292
11850990,284.9880983328084
11851020,284.9880784294725
11851050,284.9880578522359
11851080,284.98803652650946
11851110,284.98801440932056
11851140,284.9879914020024
11851170,284.98796746051084
11851200,284.9879424527102
11851230,284.9879341169174
11851260,284.98793133924875
11851290,284.98793073426555
11851320,284.98793053191895
11851350,284.9879304632322
11851380,284.9879304383787
11851410,284.9879304271358
11851440,284.9879304191729
11851470,284.98793041088334
11851500,284.9879304007457
11851530,284.98793038804916
11851560,284.9879303721639
11851590,284.98793035266465
11851620,284.9879303291121
11851650,284.98793030101297
11851680,284.9879302678214
11851710,284.98793022899906
11851740,284.9879301840129
11851770,284.9879301322444
11851800,284.9879300730991
11851830,284.98793000590575
11851860,284.9879299300577
11851890,284.987929844873
11851920,284.98792974968046
11851950,284.98792964382545
11851980,284.98792952650564
11852010,284.98792939712916
11852040,284.9879292550318
11852070,284.9879290995278
11852100,284.98792893003787
11852130,284.98792874592914
11852160,284.98792854677396
11852190,284.9879283321507
11852220,284.98792810153924
11852250,284.9879278545453
11852280,284.9879275909391
11852310,284.98792731045233
11852340,284.98792701303614
11852370,284.987926698582
11852400,284.9879263670155
11852430,284.9879260185338
11852460,284.9879256529935
11852490,284.98792527045225
11852520,284.98792487090344
11852550,284.98792445413517
11852580,284.9879240198117
11852610,284.987923567428
11852640,284.98792309600327
11852670,284.98791318235953
11852700,284.98791069641925
11852730,284.987909277159
11852760,284.98790212332244
11852790,284.9878952060796
11852820,284.9878837396293
11852850,284.98787626193473
11852880,284.9878634314135
11852910,284.98785809093926
11852940,284.98785531583843
11852970,284.9878486478676
11853000,284.98784338195253
11853030,284.98784162700326
11853060,284.98784104175604
11853090,284.9878362355346
11853120,284.98783012600427
11853150,284.987823949673
11853180,284.9878186010869
11853210,284.9878145678919
11853240,284.9878123372574
11853270,284.9878123982193
11853300,284.98781532602413
11853330,284.98782175976237
11853360,284.9878324282677
11853390,284.9878481270444
11853420,284.98786972632286
11853450,284.9878981412574
11853480,284.98793432567805
11853510,284.9879792273789
11853540,284.9880337689494
11853570,284.98809878149507
11853600,284.98817497651913
11853630,284.9882628543088
11853660,284.988362685047
11853690,284.98847438671567
11853720,284.98859755712914
11853750,284.98873130443184
11853780,284.98887442009476
11853810,284.98902507675786
11853840,284.9891813621856
11853870,284.9893405127713
11853900,284.9895004324787
11853930,284.9896573448562
11853960,284.98967097386065
11853990,284.98967107849325
11854020,284.9896724559527
11854050,284.98967615880304
11854080,284.98967648730786
11854110,284.98967183366904
11854140,284.98967262549155
11854170,284.9896730311358
11854200,284.98967307325853
11854230,284.98967361644986
11854260,284.98967380506167
11854290,284.98967283599853
11854320,284.98967245385523
11854350,284.9896706191773
11854380,284.9896651982879
11854410,284.98965861410034
11854440,284.98965338948994
11854470,284.9896498350748
11854500,284.989647529645
11854530,284.9896461611203
11854560,284.98964552891755
11854590,284.98964548881514
11854620,284.9896459354661
11854650,284.98964678025834
11854680,284.9896479417835
11854710,284.98964934791826
11854740,284.9896509371344
11854770,284.9896526581012
11854800,284.98965446800435
11854830,284.9896547566468
11854860,284.9896545578092
11854890,284.98965505594117
11854920,284.9896554761309
11854950,284.9896556531263
11854980,284.9896579557135
11855010,284.98966179825624
11855040,284.9896646340177
11855070,284.98966653284043
11855100,284.98966809338134
11855130,284.9896695474609
11855160,284.9896709534316
11855190,284.98967232208656
11855220,284.98967364794015
11855250,284.98967492635336
11855280,284.9896761593997
11855310,284.9896773504559
11855340,284.9896785035389
11855370,284.9896796219151
11855400,284.98968070878834
11855430,284.98968176649186
11855460,284.98968279721714
11855490,284.9896838031409
11855520,284.98968478591706
11855550,284.98968574705464
11855580,284.9896866879362
11855610,284.9896876094693
11855640,284.98968851283166
11855670,284.98968939884094
11855700,284.9896902680612
11855730,284.9896911208384
11855760,284.98969195800146
11855790,284.9896927797856
11855820,284.98969358621355
11855850,284.9896943779566
11855880,284.9896951549013
11855910,284.9896959172463
11855940,284.9896966651052
11855970,284.9896973986717
11856000,284.98969811818057
11856030,284.98969882365736
11856060,284.9896995154348
11856090,284.98970019345745
11856120,284.9897008584187
11856150,284.9897015106774
11856180,284.98970215058694
11856210,284.9897027785998
11856240,284.9897033955455
11856270,284.9897040022784
11856300,284.98970459978386
11856330,284.98970518871965
11856360,284.9897057705536
11856390,284.9897063468532
11856420,284.9897069186979
11856450,284.98970748794017
11856480,284.989708056228
11856510,284.98970862588135
11856540,284.98970919870834
11856570,284.9897097768804
11856600,284.98971036319756
11856630,284.9897103637654
11856660,284.98971036447784
11856690,284.98971019167186
11856720,284.98971019416115
11856750,284.98971019835864
11856780,284.98971020490825
11856810,284.9897102131172
11856840,284.98971022254585
11856870,284.9897102327209
11856900,284.989710243211
11856930,284.98971025323266
11856960,284.9897102621958
11856990,284.98971026942434
11857020,284.9897102745212
11857050,284.9897102774048
11857080,284.9897102783163
11857110,284.9897102783791
11857140,284.9897102794901
11857170,284.98971028506355
11857200,284.9897102996906
11857230,284.98971029997887
11857260,284.9897103056316
11857290,284.98971030584687
11857320,284.9897103137733
11857350,284.9897103139574
11857380,284.98971032466994
11857410,284.9897103249263
11857440,284.98971032534354
11857470,284.98971032581034
11857500,284.98971032624536
11857530,284.9897103266597
11857560,284.9897103272653
11857590,284.98971032795555
11857620,284.9897103286638
11857650,284.98971032943956
11857680,284.9897103303133
11857710,284.989710331354
11857740,284.98971033247506
11857770,284.9897103337113
11857800,284.98971033510173
11857830,284.9897103366535
11857860,284.98971033840047
11857890,284.98971034908783
11857920,284.98971035114516
11857950,284.9897103550612
11857980,284.9897103589523
11858010,284.9897103613742
11858040,284.98971036824435
11858070,284.98971037125204
11858100,284.98971039048985
11858130,284.9897103938335
11858160,284.98971039898976
11858190,284.9897131945138
11858220,284.9897127584338
11858250,284.98971278451995
11858280,284.9897119064221
11858310,284.98971078931874
11858340,284.98970888284936
11858370,284.98970458930614
11858400,284.98969776354863
11858430,285.09446871113636
11858460,285.3028200491165
11858490,285.9124732961899
11858520,287.29297213706576
11858550,289.06209910706815
11858580,290.700482757834
11858610,291.9562179879879
11858640,292.80790610423145
11858670,293.3342460301437
11858700,293.63256398934425
11858730,293.78345300226846
11858760,293.84463533975895
11858790,293.8535037735627
11858820,293.8329919531259
11858850,293.7965925224036
11858880,293.75171035531713
11858910,293.7023419300278
11858940,293.6504482131362
11858970,293.5969946476168
11859000,293.54239096604954
11859030,293.48680138166566
11859060,293.43026159711064
11859090,293.3728804072709
11859120,293.31444516958055
11859150,293.25510463384177
11859180,293.19474855504563
11859210,293.13341583985687
11859240,293.07111796336665
11859270,293.00786092474476
11859300,292.94364463538994
11859330,292.8784651075587
11859360,292.81239128705215
11859390,292.7461229902362
11859420,292.68163336790536
11859450,292.62158470507126
11859480,292.5681021491647
11859510,292.52225352474534
11859540,292.4805933791644
11859570,292.4281147844834
11859600,292.33918105936294
11859630,292.18958446621485
11859660,291.9612483360638
11859690,291.64714311571265
11859720,291.2556333529793
11859750,290.80565718891734
11859780,290.3215371276782
11859810,289.82815473441815
11859840,289.3468987330148
11859870,288.8941581909232
11859900,288.4805668257162
11859930,288.1114173914911
11859960,287.78779213871206
11859990,287.50780874883674
11860020,287.2677813930665
11860050,287.0631222573809
11860080,286.8890309989062
11860110,286.74090373941107
11860140,286.61458134223074
11860170,286.50645996202735
11860200,286.4134714982625
11860230,286.33306980602794
11860260,286.2631447423288
11860290,286.2019635749776
11860320,286.1481334949859
11860350,286.1005137787636
11860380,286.0581700855038
11860410,286.0203387478237
11860440,285.9863830891391
11860470,285.9557821265338
11860500,285.92809059701955
11860530,285.90294818270934
11860560,285.88002130053286
11860590,285.85905872254875
11860620,285.83983334927746
11860650,285.8221510659529
11860680,285.8058430257762
11860710,285.79077774418874
11860740,285.7768189190287
11860770,285.76384943335864
11860800,285.75176910287547
11860830,285.74050325754
11860860,285.7299760229439
11860890,285.72011646927467
11860920,285.71086641482486
11860950,285.70217359287733
11860980,285.69399212176677
11861010,285.68627785159526
11861040,285.6789963918214
11861070,285.67211408849107
11861100,285.66559375832367
11861130,285.659398463981
11861160,285.6534838536877
11861190,285.6477928930979
11861220,285.64226668850677
11861250,285.6368499992251
11861280,285.6314953319197
11861310,285.6261704145284
11861340,285.62085519513704
11861370,285.61554048747246
11861400,285.6102285094097
11861430,285.60493028623745
11861460,285.59966285104304
11861490,285.5944467309257
11861520,285.5893038822378
11861550,285.5842561309667
11861580,285.5793240579682
11861610,285.57452627670847
11861640,285.5698789997926
11861670,285.5653958385151
11861700,285.56108775039206
11861730,285.55696311437134
11861760,285.5530278648102
11861790,285.54928569446514
11861820,285.54573826025927
11861850,285.5423854321183
11861880,285.53922550548305
11861910,285.5362554504325
11861940,285.5334711022954
11861970,285.5308673673709
11862000,285.52843840029425
11862030,285.5261777992303
11862060,285.52407898837697
11862090,285.5221361266095
11862120,285.5203458110754
11862150,285.51870934605245
11862180,285.5172347032993
11862210,285.5159371003378
11862240,285.51483765480725
11862270,285.5139604983117
11862300,285.51332940718953
11862330,285.5129650447582
11862360,285.51288342281947
11862390,285.51309558180697
11862420,285.5136080980563
11862450,285.51442394745226
11862480,285.51554338377343
11862510,285.5169646717546
11862540,285.5186846475561
11862570,285.5206991383436
11862600,285.5230032803779
11862630,285.5255917629286
11862660,285.52845901350935
11862690,285.5315993343858
11862720,285.53500699923546
11862750,285.53867631888187
11862780,285.54260168438026
11862810,285.54677759422134
11862840,285.55119867063513
11862870,285.5558596684324
11862900,285.5607554787125
11862930,285.5658811290409
11862960,285.57123178122714
11862990,285.5768027275028
11863020,285.5825893856563
11863050,285.58858729349953
11863080,285.5947921029154
11863110,285.6011995736482
11863140,285.60780556694533
11863170,285.61460603912525
11863200,285.62159703512884
11863230,285.6287746821001
11863260,285.6361351830369
11863290,285.6436748105518
11863320,285.65138990077804
11863350,285.6592768260283
11863380,285.66733095458784
11863410,285.67555038319057
11863440,285.6839318564296
11863470,285.6924723625888
11863500,285.70116876816576
11863530,285.71001766063637
11863560,285.7190154576571
11863590,285.7281585458141
11863620,285.73744334933247
11863650,285.7468663535263
11863680,285.7564241163981
11863710,285.76611326160105
11863740,285.77593046214145
11863770,285.78587242365177
11863800,285.7959358719763
11863830,285.8061175456362
11863860,285.8164141916997
11863890,285.8268225634104
11863920,285.83733941856036
11863950,285.8479615182147
11863980,285.85868562571153
11864010,285.8695085059334
11864040,285.88042692480315
11864070,285.8914376489467
11864100,285.90253744547755
11864130,285.91372308185225
11864160,285.92499132576665
11864190,285.93633806564105
11864220,285.9437154193055
11864250,285.90805329408346
11864280,285.7976485943296
11864310,285.63062515493874
11864340,285.43952355414575
11864370,285.251307077451
11864400,285.08263260137085
11864430,284.9412218662474
11864460,284.82862018561343
11864490,284.7429312272697
11864520,284.68044976615096
11864550,284.636947749422
11864580,284.6084265358367
11864610,284.59138328025944
11864640,284.5829441793664
11864670,284.5808521700634
11864700,284.5833849842152
11864730,284.5892384376649
11864760,284.5974741146142
11864790,284.60736751229445
11864820,284.6183782869766
11864850,284.63010339110457
11864880,284.6423017883107
11864910,284.6548122844521
11864940,284.6674877514407
11864970,284.680218467948
11865000,284.69293749480204
11865030,284.70559571609454
11865060,284.7181563129195
11865090,284.7305948352624
11865120,284.74289474278874
11865150,284.75506607455736
11865180,284.7672746205842
11865210,284.78014547221204
11865240,284.7948394081587
11865270,284.8127215997831
11865300,284.8347993050746
11865330,284.8612689562717
11865360,284.8914454285102
11865390,284.9239851485723
11865420,284.957385946113
11865450,284.99041046111677
11865480,285.022019077303
11865510,285.05123455786827
11865540,285.0772098247696
11865570,285.0993747122281
11865600,285.1175131622826
11865630,285.13175577847574
11865660,285.1425074135495
11865690,285.1503299924645
11865720,285.15583049072325
11865750,285.1595816873196
11865780,285.1620764528762
11865810,285.1637118943657
11865840,285.1647888333432
11865870,285.16552403757015
11865900,285.1660651960427
11865930,285.16650852923823
11865960,285.1669169505707
11865990,285.1673161818411
11866020,285.1677267986396
11866050,285.1681643385649
11866080,285.16867719439745
11866110,285.1693657821007
11866140,285.17033755114824
11866170,285.17162867557164
11866200,285.1732021071589
11866230,285.1749869238142
11866260,285.17690653839526
11866290,285.17889596672995
11866320,285.1809113981522
11866350,285.1829439215347
11866380,285.185013806433
11866410,285.18715039649385
11866440,285.1893761035365
11866470,285.1917079278231
11866500,285.19416082541596
11866530,285.1967503666098
11866560,285.1994977084718
11866590,285.20243140565066
11866620,285.2055899886936
11866650,285.20902083430695
11866680,285.21278546541424
11866710,285.2169588139403
11866740,285.2216295911411
11866770,285.2268818209482
11866800,285.2327615966217
11866830,285.23925274364325
11866860,285.2463032053869
11866890,285.2538266189393
11866920,285.2617261205227
11866950,285.2699097478133
11866980,285.27829657594464
11867010,285.2868179810879
11867040,285.2954186772923
11867070,285.30405507213135
11867100,285.31269150664764
11867130,285.32130115092656
11867160,285.3298633065039
11867190,285.3383622834164
11867220,285.3467884491249
11867250,285.3551343663586
11867280,285.3633940294652
11867310,285.3715616923237
11867340,285.379631435939
11867370,285.38759766629425
11867400,285.3954551511573
11867430,285.4031991135227
11867460,285.41082512849306
11867490,285.41832914570244
11867520,285.42570738966737
11867550,285.4329560675895
11867580,285.4400720502665
11867610,285.4470526106059
11867640,285.4538943721947
11867670,285.46059439609303
11867700,285.4671498428374
11867730,285.47355797651227
11867760,285.47981613844667
11867790,285.48592174574196
11867820,285.4918722974623
11867850,285.4976653783146
11867880,285.50329865795356
11867910,285.50876988857664
11867940,285.51407690374924
11867970,285.5192176195593
11868000,285.5241900375169
11868030,285.5289922480876
11868060,285.53362243409225
11868090,285.5380788737624
11868120,285.5423599435542
11868150,285.5464641208687
11868180,285.55038998674297
11868210,285.55413622849517
11868240,285.55770164225623
11868270,285.5610851354626
11868300,285.56428572905014
11868330,285.5672886485408
11868360,285.5701164269422
11868390,285.57276270221314
11868420,285.57522470630437
11868450,285.5775013656281
11868480,285.5795923276954
11868510,285.5814972710865
11868540,285.58321592243715
11868570,285.58474814887836
11868600,285.5860940269578
11868630,285.58725386176627
11868660,285.5882281627396
11868690,285.58901760411464
11868720,285.589622992771
11868750,285.5900452514829
11868780,285.59028541427296
11868810,285.5903446270622
11868840,285.59022414875415
11868870,285.5899253510409
11868900,285.5894497171043
11868930,285.5887988397858
11868960,285.5879743932092
11868990,285.58697822102584
11869020,285.5858133764321
11869050,285.5844850913447
11869080,285.58299576778654
11869110,285.5813472667696
11869140,285.57953800235254
11869170,285.57756636645354
11869200,285.5754317688563
11869230,285.57313463631505
11869260,285.57067660549245
11869290,285.5680578607626
11869320,285.5652712460183
11869350,285.56229231302586
11869380,285.5590804966824
11869410,285.5555772935304
11869440,285.55172452355663
11869470,285.5474697858112
11869500,285.542770894646
11869530,285.5375991257214
11869560,285.5319410314411
11869590,285.525795458125
11869620,285.51916991975213
11869650,285.51207744017205
11869680,285.5045348239606
11869710,285.4965617904233
11869740,285.4881803626905
11869770,285.4794141636608
11869800,285.4702876746311
11869830,285.4608256280347
11869860,285.451052620262
11869890,285.44099290117833
11869920,285.4306702490246
11869950,285.4201078691416
11869980,285.4093283032137
11870010,285.3983533614338
11870040,285.38720407084116
11870070,285.37590065807666
11870100,285.3644625443674
11870130,285.35290834296427
11870160,285.3412558594964
11870190,285.3295220977497
11870220,285.31772327100873
11870250,285.30587481722836
11870280,285.29399141642585
11870310,285.2820870096897
11870340,285.2701748197882
11870370,285.25826737332073
11870400,285.24637652413406
11870430,285.2345134776717
11870460,285.22268881601195
11870490,285.2109125234428
11870520,285.19919401245164
11870550,285.1875421499948
11870580,285.1759652839073
11870610,285.16447126932457
11870640,285.1530674950106
11870670,285.14176090950195
11870700,285.13055804698325
11870730,285.1194650528163
11870760,285.1084877086516
11870790,285.09763145706074
11870820,285.0869014256392
11870850,285.0763024505345
11870880,285.06583909935915
11870910,285.0555156934585
11870940,285.045336329505
11870970,285.03530490039935
11871000,285.0254251154619
11871030,285.01570051990456
11871060,285.0061345135735
11871090,284.99673036896155
11871120,284.98749124848894
11871150,284.9784202210552
11871180,284.96952027786784
11871210,284.9607943475548
11871240,284.9522453105701
11871270,284.94387601290396
11871300,284.9356892791093
11871330,284.92768792465705
11871360,284.9198747676359
11871390,284.9122526398098
11871420,284.9048243970474
11871450,284.8975929291408
11871480,284.8905611690274
11871510,284.88373210142925
11871540,284.8771087676193
11871570,284.87069426112845
11871600,284.86449206931604
11871630,284.85850799472996
11871660,284.8527481616833
11871690,284.847214951736
11871720,284.84190767314965
11871750,284.83682622539345
11871780,284.8319719576568
