time,hvac_reaAhu_THeaCoiRet_y
11840430,286.9439729770241
11840460,286.9463948653229
11840490,286.94881672242445
11840520,286.95123854695674
11840550,286.9536603384751
11840580,286.95608209695934
11840610,286.9585038224067
11840640,286.9609255148174
11840670,286.96334717419205
11840700,286.9657688005308
11840730,286.9681903938343
11840760,286.9706119541029
11840790,286.97303348133727
11840820,286.97545497553773
11840850,286.9778764367047
11840880,286.98029786483875
11840910,286.98271925994015
11840940,286.98514062200945
11840970,286.98756195104704
11841000,286.9899832470534
11841030,286.9924045033702
11841060,286.9948257311119
11841090,286.9972469274791
11841120,286.99966809133986
11841150,287.0020892221939
11841180,287.0045103200237
11841210,287.00693138482404
11841240,287.00935241659687
11841270,287.0117734153426
11841300,287.0141943810616
11841330,287.01661531375436
11841360,287.01903621342126
11841390,287.0214570800629
11841420,287.0238779136795
11841450,287.02629871427166
11841480,287.02871948183986
11841510,287.0311402163845
11841540,287.0335609179059
11841570,287.0359815864047
11841600,287.0384022218813
11841630,287.0408228157683
11841660,287.0432433783926
11841690,287.04566391355183
11841720,287.0480844169047
11841750,287.0505048794752
11841780,287.0529253121462
11841810,287.0553457109765
11841840,287.0577660804575
11841870,287.06018641814336
11841900,287.06260672321923
11841930,287.06502699541375
11841960,287.0674472346368
11841990,287.0698674408585
11842020,287.07228761406935
11842050,287.07470775426646
11842080,287.07712786144907
11842110,287.07954793561737
11842140,287.0819679767716
11842170,287.0843879849122
11842200,287.0868079600396
11842230,287.08922789258446
11842260,287.09164779625416
11842290,287.0940676680133
11842320,287.0964875061299
11842350,287.0989073110544
11842380,287.1013270799296
11842410,287.1037468135676
11842440,287.10616652018484
11842470,287.1085861911611
11842500,287.11100582767193
11842530,287.1134254294307
11842560,287.115844999571
11842590,287.1182645373912
11842620,287.12068404923144
11842650,287.1231035291836
11842680,287.1255229761592
11842710,287.1279423901315
11842740,287.1303617673531
11842770,287.13278110840156
11842800,287.135200416374
11842830,287.1376196906709
11842860,287.140038935921
11842890,287.1424581513035
11842920,287.14487732802354
11842950,287.14729647246855
11842980,287.14971558757907
11843010,287.1521346709108
11843040,287.15455372164945
11843070,287.1569727395237
11843100,287.1593917244436
11843130,287.1618106763792
11843160,287.16422959532116
11843190,287.1666484812664
11843220,287.1690673342143
11843250,287.1714861541649
11843280,287.1739049411186
11843310,287.17632369507584
11843340,287.1787424160369
11843370,287.18116110400234
11843400,287.1835797589726
11843430,287.18599837511016
11843460,287.18841695859237
11843490,287.19083551274684
11843520,287.19325403512994
11843550,287.1956725249275
11843580,287.19809098186835
11843610,287.2005094058623
11843640,287.2029277968799
11843670,287.2053461549113
11843700,287.20776447995365
11843730,287.21018277200636
11843760,287.2126010310694
11843790,287.2150192571433
11843820,287.21743745022815
11843850,287.21985561032466
11843880,287.22227373743317
11843910,287.2246918315541
11843940,287.2271098926879
11843970,287.2295279208351
11844000,287.2319459159961
11844030,287.23436387238786
11844060,287.2367817975566
11844090,287.2391996933545
11844120,287.24161755650744
11844150,287.24403538672175
11844180,287.24645318396756
11844210,287.24887094823544
11844240,287.25128867952236
11844270,287.25370637782765
11844300,287.25612404315154
11844330,287.2585416754942
11844360,287.2609592748561
11844390,287.2633768412376
11844420,287.2657943746392
11844450,287.2682118750614
11844480,287.27062934250466
11844510,287.2730467769693
11844540,287.2754641784558
11844570,287.27788154696475
11844600,287.2802988824964
11844630,287.2827161797923
11844660,287.2851334493503
11844690,287.28755068595297
11844720,287.2899678895803
11844750,287.2923850602328
11844780,287.29480219791077
11844810,287.2972193026148
11844840,287.2996363743452
11844870,287.30205341310244
11844900,287.304470418887
11844930,287.30688739169926
11844960,287.3093043315398
11844990,287.31172123840895
11845020,287.31413811230715
11845050,287.3165549532349
11845080,287.3189717611927
11845110,287.32138853618096
11845140,287.3238052782001
11845170,287.32622198632566
11845200,287.32863866238256
11845230,287.3310553049483
11845260,287.3334719150962
11845290,287.33588848965286
11845320,287.33830503343313
11845350,287.34072154466503
11845380,287.34313802294594
11845410,287.34555446826323
11845440,287.347970880616
11845470,287.35038725949937
11845500,287.3528035994683
11845530,287.35521991242143
11845560,287.35763619291413
11845590,287.3600524396649
11845620,287.3624686505783
11845650,287.36488483176606
11845680,287.36730098037714
11845710,287.3697170960624
11845740,287.37213317879383
11845770,287.37454922856585
11845800,287.37696524537864
11845830,287.37938122579504
11845860,287.38179717616566
11845890,287.38421309390014
11845920,287.386628978813
11845950,287.3890448308141
11845980,287.39146064987375
11846010,287.3938764359823
11846040,287.39629218913694
11846070,287.3987079093371
11846100,287.40112359658264
11846130,287.4035392508739
11846160,287.40595487221145
11846190,287.4083704605956
11846220,287.4107860160269
11846250,287.41320153850575
11846280,287.4156170280325
11846310,287.41803248460775
11846340,287.42044790823184
11846370,287.42286329890527
11846400,287.4252786566285
11846430,287.4276939774688
11846460,287.43010926870716
11846490,287.43252452737903
11846520,287.4349397532382
11846550,287.43735494619455
11846580,287.4397701062185
11846610,287.44218523330034
11846640,287.44460032743723
11846670,287.44701538862853
11846700,287.4494304168743
11846730,287.45184541217486
11846760,287.4542603745306
11846790,287.45667530394195
11846820,287.45909020040943
11846850,287.4615050639334
11846880,287.46391989451433
11846910,287.4663346921527
11846940,287.46874945684897
11846970,287.47116418860355
11847000,287.4735788874169
11847030,287.47599354753123
11847060,287.47840817213677
11847090,287.4808227654793
11847120,287.4832373319318
11847150,287.48565186584267
11847180,287.48806636695065
11847210,287.4904808351656
11847240,287.4928952704581
11847270,287.49530967281845
11847300,287.49772404224365
11847330,287.50013837873314
11847360,287.502552682287
11847390,287.50496695290553
11847420,287.5073811905892
11847450,287.50979539533836
11847480,287.51220956715343
11847510,287.51462370603497
11847540,287.51703781198336
11847570,287.51945188499906
11847600,287.5218659250824
11847630,287.524279924589
11847660,287.5266938939971
11847690,287.5291078312882
11847720,287.5315217308051
11847750,287.5339356049831
11847780,287.5363494474562
11847810,287.5387632570245
11847840,287.54117703366575
11847870,287.5435907773793
11847900,287.5460044881653
11847930,287.5484181660241
11847960,287.550831810956
11847990,287.55324542296154
11848020,287.5556590020412
11848050,287.55807254819524
11848080,287.5604860614243
11848110,287.56289954172877
11848140,287.56531298910903
11848170,287.5677264035656
11848200,287.5701397850989
11848230,287.5725531265441
11848260,287.5749664367452
11848290,287.57737971768256
11848320,287.57979296691786
11848350,287.5822061836386
11848380,287.58461936757425
11848410,287.587032518635
11848440,287.5894456367911
11848470,287.591858722033
11848500,287.5942717743579
11848530,287.5966847937649
11848560,287.5990977802543
11848590,287.6015107338263
11848620,287.6039236544813
11848650,287.6063365422199
11848680,287.60874939704235
11848710,287.6111622189492
11848740,287.6135750079409
11848770,287.61598776401786
11848800,287.61840048718057
11848830,287.6208131699871
11848860,287.62322581904675
11848890,287.62563843870623
11848920,287.6280510233031
11848950,287.63046357437
11848980,287.6328760982285
11849010,287.63528859039485
11849040,287.6377010500568
11849070,287.640113476944
11849100,287.6425258709666
11849130,287.64493823209483
11849160,287.64735056031924
11849190,287.6497628556369
11849220,287.65217511804707
11849250,287.65458734754986
11849280,287.6569995441457
11849310,287.6594117078349
11849340,287.6618238386179
11849370,287.6642359364952
11849400,287.66664800146714
11849430,287.66906002708
11849460,287.67147202030367
11849490,287.67388397279956
11849520,287.6762959059914
11849550,287.6787078064469
11849580,287.68111966692277
11849610,287.68353149588836
11849640,287.685943281184
11849670,287.68835503357883
11849700,287.6907667530733
11849730,287.6931784396679
11849760,287.695590093363
11849790,287.6980017141591
11849820,287.70041330205663
11849850,287.70282485705604
11849880,287.7052363791578
11849910,287.70764786836224
11849940,287.71005932467006
11849970,287.7124707480815
11850000,287.71488213859703
11850030,287.71729350679857
11850060,287.7197048410815
11850090,287.7221161366575
11850120,287.724527403149
11850150,287.7269386405253
11850180,287.72934984298865
11850210,287.73176100324497
11850240,287.73417213060907
11850270,287.73658322508123
11850300,287.7389942866621
11850330,287.7414053153519
11850360,287.7438163111513
11850390,287.7462272740607
11850420,287.74863820408046
11850450,287.7510491012111
11850480,287.75345996545303
11850510,287.7558707968067
11850540,287.7582815952726
11850570,287.76069236085107
11850600,287.7631030935428
11850630,287.765513801582
11850660,287.76792446850106
11850690,287.77033510253455
11850720,287.77274570368303
11850750,287.7751562719468
11850780,287.7775668073264
11850810,287.7799773098222
11850840,287.7823877794347
11850870,287.78479821616435
11850900,287.78720862001154
11850930,287.78961899097686
11850960,287.7920293290606
11850990,287.79443963426326
11851020,287.7968499065853
11851050,287.7992601460272
11851080,287.8016703525894
11851110,287.8040805262723
11851140,287.8064906670764
11851170,287.80890077500214
11851200,287.8113108500499
11851230,287.81372089934627
11851260,287.8161309086395
11851290,287.81854088505605
11851320,287.8209508285965
11851350,287.82336073926126
11851380,287.82577061705086
11851410,287.82818046196564
11851440,287.830590274006
11851470,287.83300005317255
11851500,287.83540979946565
11851530,287.83781951288574
11851560,287.84022919343334
11851590,287.84263884110874
11851620,287.84504845591255
11851650,287.8474580378452
11851680,287.849867586907
11851710,287.85227710309863
11851740,287.8546865864203
11851770,287.8570960368726
11851800,287.85950545445587
11851830,287.86191484524824
11851860,287.8643241970949
11851890,287.8667335270298
11851920,287.8691428277491
11851950,287.8715520968186
11851980,287.8739613334272
11852010,287.8763705373048
11852040,287.87877970836166
11852070,287.88118884656825
11852100,287.8835979519148
11852130,287.8860070243986
11852160,287.888416064019
11852190,287.890825070776
11852220,287.89323404466984
11852250,287.89564298570104
11852280,287.89805189387005
11852310,287.9004607691773
11852340,287.90286961162315
11852370,287.9052784212082
11852400,287.9076871979328
11852430,287.91009593358876
11852460,287.91250462816436
11852490,287.91491328988127
11852520,287.91732191874
11852550,287.919730514741
11852580,287.9221390778847
11852610,287.92454760817157
11852640,287.926956105602
11852670,287.92936457017646
11852700,287.93177300189546
11852730,287.93418140075937
11852760,287.9365897667687
11852790,287.9389980999238
11852820,287.9414064002252
11852850,287.9438146676734
11852880,287.94622290226874
11852910,287.94863110401167
11852940,287.95103927290273
11852970,287.9534474089423
11853000,287.9558555121308
11853030,287.9582635905951
11853060,287.9606716295228
11853090,287.96307965055206
11853120,287.9654876332205
11853150,287.96789558310957
11853180,287.9703035038
11853210,287.9727113928586
11853240,287.9751192494749
11853270,287.97752707337906
11853300,287.9799348644812
11853330,287.9823426227518
11853360,287.98475034818136
11853390,287.98715804076693
11853420,287.98956570050785
11853450,287.9919733274042
11853480,287.99438092145624
11853510,287.99678848266456
11853540,287.99919601102937
11853570,288.0016035065513
11853600,288.0040109692307
11853630,288.00641839650285
11853660,288.0088257892902
11853690,288.01123315253597
11853720,288.01364048382
11853750,288.0160477755304
11853780,288.0184550402955
11853810,288.0208622728873
11853840,288.0232694727754
11853870,288.02567663987
11853900,288.02808377414163
11853930,288.03049087558065
11853960,288.03289794418424
11853990,288.03530497995166
11854020,288.0377119828831
11854050,288.0401189529787
11854080,288.042525890239
11854110,288.0449327946644
11854140,288.0473396662554
11854170,288.04974650501237
11854200,288.0521533109358
11854230,288.05456007793856
11854260,288.05696681272417
11854290,288.05937351832574
11854320,288.0617801923117
11854350,288.06418683387153
11854380,288.06659344273567
11854410,288.06900001881445
11854440,288.07140656207827
11854470,288.07381307251757
11854500,288.07621955012945
11854530,288.0786259949133
11854560,288.0810324068691
11854590,288.08343878599726
11854620,288.0858451322982
11854650,288.0882514457722
11854680,288.09065772641986
11854710,288.09306397424166
11854740,288.0954701892379
11854770,288.0978763714091
11854800,288.10028252075574
11854830,288.10268863169335
11854860,288.1050947113223
11854890,288.1075007574038
11854920,288.10990676998614
11854950,288.1123127533933
11854980,288.11471870519415
11855010,288.1171246245788
11855040,288.11953051127756
11855070,288.1219363652007
11855100,288.12434218631887
11855130,288.1267479746223
11855160,288.1291537301081
11855190,288.1315594527758
11855220,288.13396514262524
11855250,288.1363707996569
11855280,288.13877642387115
11855310,288.14118201526844
11855340,288.1435875738492
11855370,288.14599309961386
11855400,288.1483985925629
11855430,288.15080404643834
11855460,288.1532094649486
11855490,288.1556148565906
11855520,288.15802021820264
11855550,288.16042554707
11855580,288.1628308431363
11855610,288.1652361063892
11855640,288.1676413368293
11855670,288.17004653445787
11855700,288.1724516992752
11855730,288.17485683128194
11855760,288.1772619304784
11855790,288.17966699686497
11855820,288.1820720304423
11855850,288.18447703121063
11855880,288.18688199917057
11855910,288.18928693432235
11855940,288.1916918366666
11855970,288.1940967062037
11856000,288.1965015429342
11856030,288.19890634144855
11856060,288.20131110806165
11856090,288.20371584192867
11856120,288.2061205346239
11856150,288.20852520274656
11856180,288.2109298302816
11856210,288.213334424819
11856240,288.2157389863452
11856270,288.2181435148135
11856300,288.22054801015855
11856330,288.2229524724151
11856360,288.22535690164887
11856390,288.2277612997461
11856420,288.2301656619075
11856450,288.2325699982338
11856480,288.23497429372065
11856510,288.237378556409
11856540,288.23978278629903
11856570,288.2421869833913
11856600,288.2445911476864
11856630,288.2469952853296
11856660,288.2493993908487
11856690,288.25180347133295
11856720,288.2542075195514
11856750,288.25661153571156
11856780,288.2590155115716
11856810,288.2614194462972
11856840,288.26382334822915
11856870,288.26622721736777
11856900,288.2686310537135
11856930,288.2710348572669
11856960,288.2734386280285
11856990,288.27584236599847
11857020,288.27824607117753
11857050,288.28064974356585
11857080,288.28305338316414
11857110,288.2854569899728
11857140,288.2878605639921
11857170,288.29026410522266
11857200,288.2926676136649
11857230,288.29507109744696
11857260,288.2974745403138
11857290,288.2998779503935
11857320,288.30228132768667
11857350,288.30468467219384
11857380,288.3070879839152
11857410,288.3094912628514
11857440,288.31189450900285
11857470,288.31429772236993
11857500,288.3167009029532
11857530,288.3191040507531
11857560,288.3215071657699
11857590,288.32391024800415
11857620,288.32631329745647
11857650,288.328716314127
11857680,288.33111929801646
11857710,288.33352224912505
11857740,288.33592516745347
11857770,288.338328053002
11857800,288.34073090577107
11857830,288.3431337329702
11857860,288.34553652686407
11857890,288.3479392922234
11857920,288.35034202844685
11857950,288.35274473310665
11857980,288.355147405394
11858010,288.3575500450396
11858040,288.35995265195385
11858070,288.36235522610724
11858100,288.36475776749023
11858130,288.36716027610004
11858160,288.36956275193586
11858190,288.3719651949978
11858220,288.37436760528624
11858250,288.37676998280153
11858280,288.3791723275442
11858310,288.3815746395146
11858340,288.38397691871324
11858370,288.38637916514045
11858400,288.3887813787968
11858430,292.36558669792043
11858460,300.66332013972215
11858490,307.4936980361799
11858520,311.235889658148
11858550,313.13319189145795
11858580,314.1869957345493
11858610,314.9319799386705
11858640,315.5205273803438
11858670,315.9899924046647
11858700,316.3690685914153
11858730,316.67790559042413
11858760,316.9311202783818
11858790,317.1396549420865
11858820,317.31191913580835
11858850,317.45452914013975
11858880,317.5727597356749
11858910,317.67087696761376
11858940,317.75235076163943
11858970,317.82003777761724
11859000,317.87630089056375
11859030,317.9230543546047
11859060,317.9619715219552
11859090,317.99429296076016
11859120,318.02117781115624
11859150,318.0435391347059
11859180,318.06212920249726
11859210,318.07759081041337
11859240,318.0904495864214
11859270,318.1011433424616
11859300,318.1100363968547
11859330,318.11743205572617
11859360,318.1235799933308
11859390,318.12869545536734
11859420,318.13294831165564
11859450,318.13648658493605
11859480,318.1394291714864
11859510,318.14187636195265
11859540,318.14391168663303
11859570,318.1456044490829
11859600,318.1470122993191
11859630,318.1481781719321
11859660,318.1491537954737
11859690,318.1499671982989
11859720,318.15064276362995
11859750,318.15120417686495
11859780,318.1516702542172
11859810,318.1520570267251
11859840,318.15237835733427
11859870,318.1526455923592
11859900,318.1528679445058
11859930,318.15305296685517
11859960,318.1532069152801
11859990,318.15333499821276
11860020,318.1534415568876
11860050,318.15353020752826
11860080,318.153603960023
11860110,318.15366531845194
11860140,318.1537209244085
11860170,318.1537887364185
11860200,318.1538904486417
11860230,318.1540421937142
11860260,318.1542377209867
11860290,318.15446907430993
11860320,318.1547262953185
11860350,318.1550011400035
11860380,318.15528958669626
11860410,318.1555858307976
11860440,318.155887163057
11860470,318.15619148399526
11860500,318.1564974974261
11860530,318.15680454567286
11860560,318.1571121235374
11860590,318.1574199601963
11860620,318.15772790785894
11860650,318.15803589687823
11860680,318.15834388990135
11860710,318.1586518757827
11860740,318.15895984671204
11860770,318.15926780437445
11860800,318.15957575119194
11860830,318.15988368937525
11860860,318.1601916218291
11860890,318.16049955075016
11860920,318.16080747721725
11860950,318.16111540206356
11860980,318.1614233258839
11861010,318.1617312490816
11861040,318.16203917191973
11861070,318.1623470945634
11861100,318.1626550171112
11861130,318.1629629396188
11861160,318.1632708621149
11861190,318.16357878461326
11861220,318.1638867071184
11861250,318.16419462963125
11861280,318.1645025521507
11861310,318.1648104746752
11861340,318.16511839720323
11861370,318.16542631973357
11861400,318.1657342422654
11861430,318.1660421647871
11861460,318.16635008729776
11861490,318.166658009815
11861520,318.1669659323404
11861550,318.1672738548712
11861580,318.16758177740456
11861610,318.167889699939
11861640,318.1681976224736
11861670,318.1685055450081
11861700,318.16881346754235
11861730,318.1691213900764
11861760,318.16942931261025
11861790,318.1697372351439
11861820,318.17004515767746
11861850,318.17035308021093
11861880,318.1706610027444
11861910,318.1709689252777
11861940,318.1712768478111
11861970,318.1715847703444
11862000,318.17189269287775
11862030,314.18163378846975
11862060,312.83113408488487
11862090,312.13237903388006
11862120,311.77426768653675
11862150,311.5905798844778
11862180,311.49624005387443
11862210,311.4477123938991
11862240,311.4227220339066
11862270,311.4098607378018
11862300,311.40326865681845
11862330,311.3999758671643
11862360,311.39841138278535
11862390,311.39779599972644
11862420,311.39770460256943
11862450,311.39793977845545
11862480,311.39837360941186
11862510,311.39894956491446
11862540,311.39963233099405
11862570,311.40040287109537
11862600,311.4012488624759
11862630,306.0013337341104
11862660,305.9902247127235
11862690,305.98999005199755
11862720,305.98999005199755
11862750,305.98999005199755
11862780,305.98999005199755
11862810,305.98999005199755
11862840,305.98999005199755
11862870,305.98999005199755
11862900,305.98999005199755
11862930,305.98999005199755
11862960,305.98999005199755
11862990,305.98999005199755
11863020,305.98999005199755
11863050,305.98999005199755
11863080,305.98999005199755
11863110,305.98999005199755
11863140,305.98999005199755
11863170,305.98999005199755
11863200,305.98999005199755
11863230,311.2150975611685
11863260,310.5441265982486
11863290,310.8611819692828
11863320,311.17976095548886
11863350,311.3686514117049
11863380,311.46931162334636
11863410,311.52170630328703
11863440,311.54917800141203
11863470,311.56401646524625
11863500,311.5724818684104
11863530,311.5777571834272
11863560,311.58142686607994
11863590,311.5843042305794
11863620,311.58681065330757
11863650,311.58913083192556
11863680,311.5913666691744
11863710,311.5935714005604
11863740,311.5957770561788
11863770,311.59798181262875
11863800,311.6002018479436
11863830,306.22966534346216
11863860,306.218642763316
11863890,306.21831277958853
11863920,306.21831277958853
11863950,306.21831277958853
11863980,306.21831277958853
11864010,306.21831277958853
11864040,306.21831277958853
11864070,306.21831277958853
11864100,306.21831277958853
11864130,306.21831277958853
11864160,306.21831277958853
11864190,306.21831277958853
11864220,306.21831277958853
11864250,306.21831277958853
11864280,306.21831277958853
11864310,306.21831277958853
11864340,306.21831277958853
11864370,306.21831277958853
11864400,306.21831277958853
11864430,311.37640988430496
11864460,310.6801041045971
11864490,310.9653446606411
11864520,311.26519735414945
11864550,311.44490944319557
11864580,311.54142688087705
11864610,311.5921501089477
11864640,311.61911848665375
11864670,311.6339866168214
11864700,311.64273259764735
11864730,311.64837660739477
11864760,311.6524633768634
11864790,311.6557550310206
11864820,311.658645987338
11864850,311.66133240830186
11864880,311.6639127467102
11864910,311.6664364885696
11864940,311.6689297628522
11864970,311.6714024172655
11865000,311.67386253901714
11865030,306.3882208874608
11865060,306.3762500370891
11865090,306.37627717527494
11865120,306.37627717527494
11865150,306.37627717527494
11865180,306.37627717527494
11865210,306.37627717527494
11865240,306.37627717527494
11865270,306.37627717527494
11865300,306.37627717527494
11865330,306.37627717527494
11865360,306.37627717527494
11865390,306.37627717527494
11865420,306.37627717527494
11865450,306.37627717527494
11865480,306.37627717527494
11865510,306.37627717527494
11865540,306.37627717527494
11865570,306.37627717527494
11865600,306.37627717527494
11865630,311.4607730366991
11865660,310.76959724231676
11865690,311.0434860233777
11865720,311.33511167644906
11865750,311.5106957494417
11865780,311.6053324341667
11865810,311.65522316532713
11865840,311.68184113251937
11865870,311.6965493078956
11865900,311.70522579019746
11865930,311.71086641677323
11865960,311.71499726418466
11865990,311.7183642529266
11866020,311.72136073472757
11866050,311.72418226915073
11866080,311.72693049736966
11866110,311.72965378145716
11866140,311.7323758362159
11866170,311.7351123749468
11866200,311.7378687493458
11866230,306.5374707656957
11866260,306.52558400973106
11866290,306.5253248149578
11866320,306.5253248149578
11866350,306.5253248149578
11866380,306.5253248149578
11866410,306.5253248149578
11866440,306.5253248149578
11866470,306.5253248149578
11866500,306.5253248149578
11866530,306.5253248149578
11866560,306.5253248149578
11866590,306.5253248149578
11866620,306.5253248149578
11866650,306.5253248149578
11866680,306.5253248149578
11866710,306.5253248149578
11866740,306.5253248149578
11866770,306.5253248149578
11866800,306.5253248149578
11866830,311.54920255687915
11866860,310.8652140868882
11866890,311.1265029609225
11866920,311.40944678851207
11866950,311.5813152596135
11866980,311.6749090620486
11867010,311.72495250074513
11867040,311.75217147593
11867070,311.76770424859427
11867100,311.77719318612696
11867130,311.7836365468431
11867160,311.7885315231446
11867190,311.79264518034006
11867220,311.79635925065776
11867250,311.7998638636675
11867280,311.8032678171383
11867310,311.80661975098093
11867340,311.8099460402262
11867370,311.8132591937458
11867400,311.81656561403804
11867430,306.72799998195165
11867460,306.7169647612016
11867490,306.7169647612016
11867520,306.7169647612016
11867550,306.7169647612016
11867580,306.7169647612016
11867610,306.7169647612016
11867640,306.7169647612016
11867670,306.7169647612016
11867700,306.7169647612016
11867730,306.7169647612016
11867760,306.7169647612016
11867790,306.7169647612016
11867820,306.7169647612016
11867850,306.7169647612016
11867880,306.7169647612016
11867910,306.7169647612016
11867940,306.7169647612016
11867970,306.7169647612016
11868000,306.7169647612016
11868030,306.7169647612016
11868060,306.7169647612016
11868090,306.7169647612016
11868120,306.7169647612016
11868150,306.7169647612016
11868180,306.7169647612016
11868210,306.7169647612016
11868240,306.7169647612016
11868270,306.7169647612016
11868300,306.7169647612016
11868330,306.7169647612016
11868360,306.7169647612016
11868390,306.7169647612016
11868420,306.7169647612016
11868450,306.7169647612016
11868480,306.7169647612016
11868510,306.7169647612016
11868540,306.7169647612016
11868570,306.7169647612016
11868600,306.7169647612016
11868630,306.7169647612016
11868660,306.7169647612016
11868690,306.7169647612016
11868720,306.7169647612016
11868750,306.7169647612016
11868780,306.7169647612016
11868810,306.7169647612016
11868840,306.7169647612016
11868870,306.7169647612016
11868900,306.7169647612016
11868930,306.7169647612016
11868960,306.7169647612016
11868990,306.7169647612016
11869020,306.7169647612016
11869050,306.7169647612016
11869080,306.7169647612016
11869110,306.7169647612016
11869140,306.7169647612016
11869170,306.7169647612016
11869200,306.7169647612016
11869230,306.7169647612016
11869260,306.7169647612016
11869290,306.7169647612016
11869320,306.7169647612016
11869350,306.7169647612016
11869380,306.7169647612016
11869410,306.7169647612016
11869440,306.7169647612016
11869470,306.7169647612016
11869500,306.7169647612016
11869530,306.7169647612016
11869560,306.7169647612016
11869590,306.7169647612016
11869620,306.7169647612016
11869650,306.7169647612016
11869680,306.7169647612016
11869710,306.7169647612016
11869740,306.7169647612016
11869770,306.7169647612016
11869800,306.7169647612016
11869830,306.7169647612016
11869860,306.7169647612016
11869890,306.7169647612016
11869920,306.7169647612016
11869950,306.7169647612016
11869980,306.7169647612016
11870010,306.7169647612016
11870040,306.7169647612016
11870070,306.7169647612016
11870100,306.7169647612016
11870130,306.7169647612016
11870160,306.7169647612016
11870190,306.7169647612016
11870220,306.7169647612016
11870250,306.7169647612016
11870280,306.7169647612016
11870310,306.7169647612016
11870340,306.7169647612016
11870370,306.7169647612016
11870400,306.7169647612016
11870430,306.7169647612016
11870460,306.7169647612016
11870490,306.7169647612016
11870520,306.7169647612016
11870550,306.7169647612016
11870580,306.7169647612016
11870610,306.7169647612016
11870640,306.7169647612016
11870670,306.7169647612016
11870700,306.7169647612016
11870730,306.7169647612016
11870760,306.7169647612016
11870790,306.7169647612016
11870820,306.7169647612016
11870850,306.7169647612016
11870880,306.7169647612016
11870910,306.7169647612016
11870940,306.7169647612016
11870970,306.7169647612016
11871000,306.7169647612016
11871030,306.7169647612016
11871060,306.7169647612016
11871090,306.7169647612016
11871120,306.7169647612016
11871150,306.7169647612016
11871180,306.7169647612016
11871210,306.7169647612016
11871240,306.7169647612016
11871270,306.7169647612016
11871300,306.7169647612016
11871330,306.7169647612016
11871360,306.7169647612016
11871390,306.7169647612016
11871420,306.7169647612016
11871450,306.7169647612016
11871480,306.7169647612016
11871510,306.7169647612016
11871540,306.7169647612016
11871570,306.7169647612016
11871600,306.7169647612016
11871630,306.7169647612016
11871660,306.7169647612016
11871690,306.7169647612016
11871720,306.7169647612016
11871750,306.7169647612016
