time,weaSta_reaWeaTWetBul_y
11841870,284.1195127946128
11841900,284.1308922558922
11841930,284.1423467532467
11841960,284.15387166907163
11841990,284.16546238576234
11842020,284.17711428571425
11842050,284.18882275132273
11842080,284.20058316498313
11842110,284.2123909090909
11842140,284.2242413660413
11842170,284.2361299182299
11842200,284.2480519480519
11842230,284.2600028379028
11842260,284.27197797017794
11842290,284.2839727272727
11842320,284.2959824915825
11842350,284.3080026455026
11842380,284.32002857142857
11842410,284.33205565175564
11842440,284.3440792688792
11842470,284.3560948051948
11842500,284.3680976430976
11842530,284.38008316498315
11842560,284.39204675324675
11842590,284.40398379028375
11842620,284.4158896584896
11842650,284.4277597402597
11842680,284.4395894179894
11842710,284.45137407407407
11842740,284.4631090909091
11842770,284.4747898508898
11842800,284.4864117364117
11842830,284.4979701298701
11842860,284.5094604136604
11842890,284.52087797017793
11842920,284.53221818181817
11842950,284.5434764309764
11842980,284.5546481000481
11843010,284.56572857142856
11843040,284.5767132275132
11843070,284.58759745069744
11843100,284.5983766233766
11843130,284.6090461279461
11843160,284.61960134680135
11843190,284.63003766233766
11843220,284.64035045695044
11843250,284.65053511303506
11843280,284.660587012987
11843310,284.6705015392015
11843340,284.6802740740741
11843370,284.68989999999997
11843400,284.6993746993747
11843430,284.70869355459354
11843460,284.71785194805193
11843490,284.7268452621452
11843520,284.73566887926887
11843550,284.74431818181813
11843580,284.7527885521885
11843610,284.76107537277534
11843640,284.769174025974
11843670,284.77707989417985
11843700,284.7847883597883
11843730,284.7922948051948
11843760,284.7995946127946
11843790,284.80668316498316
11843820,284.8135558441558
11843850,284.820208032708
11843880,284.8266351130351
11843910,284.83283246753246
11843940,284.83879547859544
11843970,284.8445195286195
11844000,284.84999999999997
11844030,284.8553718171296
11844060,284.86077215608464
11844090,284.8661997767857
11844120,284.8716534391534
11844150,284.8771319031084
11844180,284.8826339285714
11844210,284.88815827546296
11844240,284.8937037037037
11844270,284.89926897321425
11844300,284.9048528439153
11844330,284.9104540757275
11844360,284.9160714285714
11844390,284.9217036623677
11844420,284.927349537037
11844450,284.93300781249997
11844480,284.9386772486772
11844510,284.9443566054894
11844540,284.9500446428571
11844570,284.955740120701
11844600,284.9614417989418
11844630,284.9671484375
11844660,284.9728587962963
11844690,284.9785716352513
11844720,284.9842857142857
11844750,284.98999979332007
11844780,284.9957126322751
11844810,285.0014229910714
11844840,285.0071296296296
11844870,285.01283130787033
11844900,285.01852678571424
11844930,285.024214823082
11844960,285.02989417989414
11844990,285.0355636160714
11845020,285.04122189153435
11845050,285.04686776620366
11845080,285.05249999999995
11845110,285.0581173528439
11845140,285.06371858465604
11845170,285.0693024553571
11845200,285.0748677248677
11845230,285.08041315310845
11845260,285.0859375
11845290,285.09143952546293
11845320,285.096917989418
11845350,285.1023716517857
11845380,285.1077992724868
11845410,285.11319961144176
11845440,285.1185714285714
11845470,285.1239134837963
11845500,285.12922453703703
11845530,285.13450334821425
11845560,285.13974867724863
11845590,285.1449592840608
11845620,285.1501339285714
11845650,285.15527137070103
11845680,285.16037037037034
11845710,285.16542968749997
11845740,285.1704480820106
11845770,285.1754243138227
11845800,285.18035714285713
11845830,285.1852453290344
11845860,285.1900876322751
11845890,285.1948828125
11845920,285.1996296296296
11845950,285.2043268435846
11845980,285.20897321428566
11846010,285.2135675016534
11846040,285.21810846560845
11846070,285.2225948660714
11846100,285.22702546296296
11846130,285.2313990162037
11846160,285.23571428571427
11846190,285.23997003141534
11846220,285.2441650132275
11846250,285.2482979910714
11846280,285.2523677248677
11846310,285.256372974537
11846340,285.2603125
11846370,285.2641850611772
11846400,285.2679894179894
11846430,285.27172433035713
11846460,285.27538855820103
11846490,285.27898086144177
11846520,285.28249999999997
11846550,285.28594473379627
11846580,285.2893138227513
11846610,285.2926060267857
11846640,285.2958201058201
11846670,285.29895481977513
11846700,285.3020089285714
11846730,285.3049811921296
11846760,285.3078703703703
11846790,285.3106752232143
11846820,285.313394510582
11846850,285.31602699239414
11846880,285.31857142857143
11846910,285.32102657903437
11846940,285.3233912037037
11846970,285.3256640625
11847000,285.3278439153439
11847030,285.3299295221561
11847060,285.33191964285714
11847090,285.3338130373677
11847120,285.33560846560846
11847150,285.33730468749997
11847180,285.33890046296295
11847210,285.34039455191794
11847240,285.3417857142857
11847270,285.34307270998676
11847300,285.3442542989418
11847330,285.3453292410714
11847360,285.34629629629626
11847390,285.347154224537
11847420,285.34790178571427
11847450,285.3485377397487
11847480,285.3490608465608
11847510,285.3494698660714
11847540,285.34976355820106
11847570,285.34994068287034
11847600,285.34999999999997
11847630,285.34999999999997
11847660,285.34999999999997
11847690,285.34999999999997
11847720,285.34999999999997
11847750,285.34999999999997
11847780,285.34999999999997
11847810,285.34999999999997
11847840,285.34999999999997
11847870,285.34999999999997
11847900,285.34999999999997
11847930,285.34999999999997
11847960,285.34999999999997
11847990,285.34999999999997
11848020,285.34999999999997
11848050,285.34999999999997
11848080,285.34999999999997
11848110,285.34999999999997
11848140,285.34999999999997
11848170,285.34999999999997
11848200,285.34999999999997
11848230,285.34999999999997
11848260,285.34999999999997
11848290,285.34999999999997
11848320,285.34999999999997
11848350,285.34999999999997
11848380,285.34999999999997
11848410,285.34999999999997
11848440,285.34999999999997
11848470,285.34999999999997
11848500,285.34999999999997
11848530,285.34999999999997
11848560,285.34999999999997
11848590,285.34999999999997
11848620,285.34999999999997
11848650,285.34999999999997
11848680,285.34999999999997
11848710,285.34999999999997
11848740,285.34999999999997
11848770,285.34999999999997
11848800,285.34999999999997
11848830,285.34999999999997
11848860,285.34999999999997
11848890,285.34999999999997
11848920,285.34999999999997
11848950,285.34999999999997
11848980,285.34999999999997
11849010,285.34999999999997
11849040,285.34999999999997
11849070,285.34999999999997
11849100,285.34999999999997
11849130,285.34999999999997
11849160,285.34999999999997
11849190,285.34999999999997
11849220,285.34999999999997
11849250,285.34999999999997
11849280,285.34999999999997
11849310,285.34999999999997
11849340,285.34999999999997
11849370,285.34999999999997
11849400,285.34999999999997
11849430,285.34999999999997
11849460,285.34999999999997
11849490,285.34999999999997
11849520,285.34999999999997
11849550,285.34999999999997
11849580,285.34999999999997
11849610,285.34999999999997
11849640,285.34999999999997
11849670,285.34999999999997
11849700,285.34999999999997
11849730,285.34999999999997
11849760,285.34999999999997
11849790,285.34999999999997
11849820,285.34999999999997
11849850,285.34999999999997
11849880,285.34999999999997
11849910,285.34999999999997
11849940,285.34999999999997
11849970,285.34999999999997
11850000,285.34999999999997
11850030,285.34999999999997
11850060,285.34999999999997
11850090,285.34999999999997
11850120,285.34999999999997
11850150,285.34999999999997
11850180,285.34999999999997
11850210,285.34999999999997
11850240,285.34999999999997
11850270,285.34999999999997
11850300,285.34999999999997
11850330,285.34999999999997
11850360,285.34999999999997
11850390,285.34999999999997
11850420,285.34999999999997
11850450,285.34999999999997
11850480,285.34999999999997
11850510,285.34999999999997
11850540,285.34999999999997
11850570,285.34999999999997
11850600,285.34999999999997
11850630,285.34999999999997
11850660,285.34999999999997
11850690,285.34999999999997
11850720,285.34999999999997
11850750,285.34999999999997
11850780,285.34999999999997
11850810,285.34999999999997
11850840,285.34999999999997
11850870,285.34999999999997
11850900,285.34999999999997
11850930,285.34999999999997
11850960,285.34999999999997
11850990,285.34999999999997
11851020,285.34999999999997
11851050,285.34999999999997
11851080,285.34999999999997
11851110,285.34999999999997
11851140,285.34999999999997
11851170,285.34999999999997
11851200,285.34999999999997
11851230,285.34999999999997
11851260,285.34999999999997
11851290,285.34999999999997
11851320,285.34999999999997
11851350,285.34999999999997
11851380,285.34999999999997
11851410,285.34999999999997
11851440,285.34999999999997
11851470,285.34999999999997
11851500,285.34999999999997
11851530,285.34999999999997
11851560,285.34999999999997
11851590,285.34999999999997
11851620,285.34999999999997
11851650,285.34999999999997
11851680,285.34999999999997
11851710,285.34999999999997
11851740,285.34999999999997
11851770,285.34999999999997
11851800,285.34999999999997
11851830,285.34999999999997
11851860,285.34999999999997
11851890,285.34999999999997
11851920,285.34999999999997
11851950,285.34999999999997
11851980,285.34999999999997
11852010,285.34999999999997
11852040,285.34999999999997
11852070,285.34999999999997
11852100,285.34999999999997
11852130,285.34999999999997
11852160,285.34999999999997
11852190,285.34999999999997
11852220,285.34999999999997
11852250,285.34999999999997
11852280,285.34999999999997
11852310,285.34999999999997
11852340,285.34999999999997
11852370,285.34999999999997
11852400,285.34999999999997
11852430,285.34999999999997
11852460,285.34999999999997
11852490,285.34999999999997
11852520,285.34999999999997
11852550,285.34999999999997
11852580,285.34999999999997
11852610,285.34999999999997
11852640,285.34999999999997
11852670,285.34999999999997
11852700,285.34999999999997
11852730,285.34999999999997
11852760,285.34999999999997
11852790,285.34999999999997
11852820,285.34999999999997
11852850,285.34999999999997
11852880,285.34999999999997
11852910,285.34999999999997
11852940,285.34999999999997
11852970,285.34999999999997
11853000,285.34999999999997
11853030,285.34999999999997
11853060,285.34999999999997
11853090,285.34999999999997
11853120,285.34999999999997
11853150,285.34999999999997
11853180,285.34999999999997
11853210,285.34999999999997
11853240,285.34999999999997
11853270,285.34999999999997
11853300,285.34999999999997
11853330,285.34999999999997
11853360,285.34999999999997
11853390,285.34999999999997
11853420,285.34999999999997
11853450,285.34999999999997
11853480,285.34999999999997
11853510,285.34999999999997
11853540,285.34999999999997
11853570,285.34999999999997
11853600,285.34999999999997
11853630,285.34999999999997
11853660,285.34999999999997
11853690,285.34999999999997
11853720,285.34999999999997
11853750,285.34999999999997
11853780,285.34999999999997
11853810,285.34999999999997
11853840,285.34999999999997
11853870,285.34999999999997
11853900,285.34999999999997
11853930,285.34999999999997
11853960,285.34999999999997
11853990,285.34999999999997
11854020,285.34999999999997
11854050,285.34999999999997
11854080,285.34999999999997
11854110,285.34999999999997
11854140,285.34999999999997
11854170,285.34999999999997
11854200,285.34999999999997
11854230,285.34999999999997
11854260,285.34999999999997
11854290,285.34999999999997
11854320,285.34999999999997
11854350,285.34999999999997
11854380,285.34999999999997
11854410,285.34999999999997
11854440,285.34999999999997
11854470,285.34999999999997
11854500,285.34999999999997
11854530,285.34999999999997
11854560,285.34999999999997
11854590,285.34999999999997
11854620,285.34999999999997
11854650,285.34999999999997
11854680,285.34999999999997
11854710,285.34999999999997
11854740,285.34999999999997
11854770,285.34999999999997
11854800,285.34999999999997
11854830,285.34994070922204
11854860,285.3497639946825
11854890,285.3494715920423
11854920,285.3490652356439
11854950,285.3485466585794
11854980,285.34791759275777
11855010,285.3471797689708
11855040,285.3463349169582
11855070,285.3453847654713
11855100,285.3443310423362
11855130,285.34317547451536
11855160,285.34191978816875
11855190,285.34056570871314
11855220,285.33911496088126
11855250,285.337569268779
11855280,285.3359303559426
11855310,285.3341999453938
11855340,285.3323797596945
11855370,285.3304715210007
11855400,285.3284769511144
11855430,285.3263977715358
11855460,285.3242357035133
11855490,285.32199246809296
11855520,285.31966978616737
11855550,285.3172693785228
11855580,285.3147929658855
11855610,285.31224226896745
11855640,285.3096190085107
11855670,285.3069249053304
11855700,285.30416168035765
11855730,285.3013310546806
11855760,285.298434749585
11855790,285.2954744865934
11855820,285.29245198750345
11855850,285.28936897442566
11855880,285.2862271698191
11855910,285.2830282965273
11855940,285.27977407781225
11855970,285.27646623738787
11856000,285.2731064994522
11856030,285.2696965887189
11856060,285.2662382304472
11856090,285.2627331504716
11856120,285.25918307523
11856150,285.2555897317906
11856180,285.25195484787895
11856210,285.2482801519023
11856240,285.2445673729746
11856270,285.2408182409391
11856300,285.2370344863912
11856330,285.2332178406991
11856360,285.22937003602425
11856390,285.2254928053403
11856420,285.2215878824517
11856450,285.21765700201024
11856480,285.2137018995317
11856510,285.2097243114105
11856540,285.2057259749342
11856570,285.20170862829593
11856600,285.1976740106071
11856630,285.19362386190795
11856660,285.1895599231775
11856690,285.1854839363428
11856720,285.18139764428645
11856750,285.1773027908538
11856780,285.17320112085844
11856810,285.16909438008724
11856840,285.1649843153041
11856870,285.1608726742525
11856900,285.1567612056573
11856930,285.15265165922534
11856960,285.14854578564507
11856990,285.144445336585
11857020,285.1403520646911
11857050,285.13626772358367
11857080,285.13219406785214
11857110,285.1281328530499
11857140,285.12408583568725
11857170,285.12005477322384
11857200,285.1160414240597
11857230,285.11204754752544
11857260,285.1080749038712
11857290,285.1041252542549
11857320,285.1002003607287
11857350,285.09630198622517
11857380,285.09243189454224
11857410,285.0885918503265
11857440,285.0847836190561
11857470,285.08100896702234
11857500,285.0772696613101
11857530,285.07356746977734
11857560,285.06990416103343
11857590,285.06628150441645
11857620,285.0627012699694
11857650,285.0591652284154
11857680,285.0556751511315
11857710,285.052232810122
11857740,285.04883997799016
11857770,285.045498427909
11857800,285.04220993359127
11857830,285.0389762692576
11857860,285.0357992096047
11857890,285.03268052977137
11857920,285.02962200530425
11857950,285.02662541212186
11857980,285.02369252647804
11858010,285.0208251249241
11858040,285.01802498426974
11858070,285.0152938815434
11858100,285.0126335939506
11858130,285.0100458988325
11858160,285.0075325736221
11858190,285.0050953958
11858220,285.0027361428493
11858250,285.00045659220893
11858280,284.9982585212258
11858310,284.99614370710685
11858340,284.9941139268687
11858370,284.99217095728716
11858400,284.99031657484534
11858430,284.9885584201425
11858460,284.98690174091456
11858490,284.98534472300014
11858520,284.98388555082283
11858550,284.98252240745273
11858580,284.9812534746663
11858610,284.98007693300514
11858640,284.97899096183426
11858670,284.9779937393986
11858700,284.9770834428786
11858730,284.9762582484451
11858760,284.9755163313125
11858790,284.97485586579137
11858820,284.97427502533935
11858850,284.97377198261154
11858880,284.9733449095095
11858910,284.97299197722896
11858940,284.9727113563068
11858970,284.97250121666633
11859000,284.97235972766237
11859030,284.9722850581239
11859060,284.9722753763969
11859090,284.9723288503852
11859120,284.9724436475906
11859150,284.97261793515133
11859180,284.97284987988024
11859210,284.9731376483011
11859240,284.9734794066841
11859270,284.9738733210799
11859300,284.97431755735323
11859330,284.9748102812145
11859360,284.9753496582507
11859390,284.9759338539553
11859420,284.9765610337567
11859450,284.97722936304535
11859480,284.97793700720075
11859510,284.9786821316158
11859540,284.97946290172126
11859570,284.98027748300825
11859600,284.9811240410504
11859630,284.98200074152385
11859660,284.98290575022696
11859690,284.98383723309854
11859720,284.9847933562348
11859750,284.98577228590534
11859780,284.9867721885681
11859810,284.987791230883
11859840,284.988827579724
11859870,284.98987940219115
11859900,284.99094486562035
11859930,284.9920221375926
11859960,284.99310938594175
11859990,284.9942047787615
11860020,284.9953064844109
11860050,284.996412671519
11860080,284.9975215089879
11860110,284.99863116599533
11860140,284.99973981199537
11860170,285.0008456167186
11860200,285.00194675017093
11860230,285.0030413826309
11860260,285.0041276846467
11860290,285.0052038270309
11860320,285.0062679808554
11860350,285.0073183174439
11860380,285.00835300836405
11860410,285.0093702254184
11860440,285.01036814063394
11860470,285.0113449262506
11860500,285.01229875470875
11860530,285.0132277986354
11860560,285.01413023082927
11860590,285.0150042242448
11860620,285.0158479519752
11860650,285.0166595872338
11860680,285.01743730333493
11860710,285.0181792736732
11860740,285.01888367170193
11860770,285.0195486709102
11860800,285.0201724447989
11860830,285.02075316685574
11860860,285.02128901052885
11860890,285.0217781491996
11860920,285.0222187561538
11860950,285.0226090045523
11860980,285.02294706740014
11861010,285.02323111751457
11861040,285.0234593274921
11861070,285.023629869674
11861100,285.0237409161113
11861130,285.0237906385281
11861160,285.0237772082839
11861190,285.023698796335
11861220,285.02355357319425
11861250,285.02333970889043
11861280,285.02305537292557
11861310,285.0226987342318
11861340,285.0222679611268
11861370,285.021761221268
11861400,285.0211766816059
11861430,285.0205125083359
11861460,285.01976686684924
11861490,285.0189379216827
11861520,285.0180238364669
11861550,285.0170227738738
11861580,285.0159328955629
11861610,285.014752362126
11861640,285.01347933303117
11861670,285.0121119665654
11861700,285.0106484197759
11861730,285.0090868484105
11861760,285.0074254068565
11861790,285.00566224807875
11861820,285.00379552355605
11861850,285.00182338321684
11861880,284.99974397537324
11861910,284.9975554466543
11861940,284.99525594193744
11861970,284.99284360427936
11862000,284.99031657484534
11862030,284.9878256788562
11862060,284.98552174441926
11862090,284.98340291266425
11862120,284.9814673210558
11862150,284.9797131036478
11862180,284.9781383913345
11862210,284.9767413120968
11862240,284.97551999124653
11862270,284.97447255166617
11862300,284.97359711404494
11862330,284.9728917971122
11862360,284.972354717867
11862390,284.9719839918033
11862420,284.9717777331333
11862450,284.97173405500587
11862480,284.97185106972245
11862510,284.9721268889491
11862540,284.9725596239251
11862570,284.9731473856684
11862600,284.9738882851776
11862630,284.9747804336302
11862660,284.975821942578
11862690,284.9770109241386
11862720,284.9783454911839
11862750,284.9798237575249
11862780,284.98144383809364
11862810,284.9832038491211
11862840,284.9851019083122
11862870,284.9871361350173
11862900,284.98930465040047
11862930,284.99160557760405
11862960,284.9940370419104
11862990,284.9965971708995
11863020,284.99928409460415
11863050,285.0020959456608
11863080,285.0050308594579
11863110,285.00808697428056
11863140,285.0112624314511
11863170,285.01455537546764
11863200,285.017963954138
11863230,285.02148631871114
11863260,285.0251206240045
11863290,285.0288650285282
11863320,285.032717694606
11863350,285.0366767884928
11863380,285.04074048048835
11863410,285.0449069450478
11863440,285.04917436088886
11863470,285.0535409110952
11863500,285.0580047832169
11863530,285.0625641693669
11863560,285.0672172663139
11863590,285.0719622755724
11863620,285.07679740348874
11863650,285.08172086132333
11863680,285.08673086533025
11863710,285.09182563683214
11863740,285.09700340229256
11863770,285.10226239338436
11863800,285.10760084705373
11863830,285.1130170055823
11863860,285.1185091166438
11863890,285.12407543335826
11863920,285.1297142143422
11863950,285.13542372375497
11863980,285.14120223134177
11864010,285.1470480124727
11864040,285.1529593481779
11864070,285.1589345251795
11864100,285.1649718359196
11864130,285.1710695785837
11864160,285.177226057122
11864190,285.18343958126513
11864220,285.1897084665373
11864250,285.19603103426493
11864280,285.2024056115817
11864310,285.2088305314298
11864340,285.2153041325569
11864370,285.2218247595099
11864400,285.228390762624
11864430,285.235000498008
11864460,285.2416523275264
11864490,285.24834461877634
11864520,285.2550757450615
11864550,285.2618440853614
11864580,285.2686480242971
11864610,285.2754859520924
11864640,285.28235626453153
11864670,285.28925736291234
11864700,285.29618765399545
11864730,285.30314554994953
11864760,285.3101294682923
11864790,285.3171378318273
11864820,285.3241690685768
11864850,285.33122161170996
11864880,285.33829389946794
11864910,285.3453843750835
11864940,285.3524914866969
11864970,285.3596136872684
11865000,285.3667494344851
11865030,285.37389719066454
11865060,285.3810554226538
11865090,285.38822260172407
11865120,285.39539720346147
11865150,285.40257770765334
11865180,285.4097625981696
11865210,285.416950362841
11865240,285.4241394933324
11865270,285.4313284850116
11865300,285.43851583681385
11865330,285.445700051103
11865360,285.4528796335268
11865390,285.46005309286875
11865420,285.4672189408959
11865450,285.4743756922015
11865480,285.48152186404354
11865510,285.4886559761798
11865540,285.495776550697
11865570,285.502882111837
11865600,285.5099711858181
11865630,285.5171444551158
11865660,285.5245015843518
11865690,285.53203957570753
11865720,285.53975543319626
11865750,285.54764616266664
11865780,285.55570877180577
11865810,285.5639402701422
11865840,285.5723376690482
11865870,285.58089798174166
11865900,285.58961822328837
11865930,285.59849541060294
11865960,285.60752656244983
11865990,285.61670869944436
11866020,285.62603884405263
11866050,285.63551402059153
11866080,285.64513125522853
11866110,285.6548875759808
11866140,285.6647800127136
11866170,285.67480559713977
11866200,285.68496136281675
11866230,285.69524434514506
11866260,285.7056515813653
11866290,285.71618011055534
11866320,285.72682697362706
11866350,285.7375892133222
11866380,285.7484638742089
11866410,285.7594480026765
11866440,285.7705386469313
11866470,285.781732856991
11866500,285.79302768467926
11866530,285.80442018361975
11866560,285.8159074092296
11866590,285.8274864187129
11866620,285.8391542710535
11866650,285.85090802700756
11866680,285.86274474909567
11866710,285.87466150159474
11866740,285.88665535052917
11866770,285.89872336366193
11866800,285.91086261048537
11866830,285.9230701622113
11866860,285.93534309176067
11866890,285.9476784737536
11866920,285.9600733844978
11866950,285.9725249019778
11866980,285.98503010584307
11867010,285.99758607739585
11867040,286.010189899579
11867070,286.02283865696296
11867100,286.03552943573266
11867130,286.04825932367373
11867160,286.0610254101588
11867190,286.07382478613283
11867220,286.0866545440986
11867250,286.0995117781016
11867280,286.1123935837141
11867310,286.1252970580197
11867340,286.13821929959676
11867370,286.1511574085019
11867400,286.16410848625264
11867430,286.17706963581014
11867460,286.1900379615614
11867490,286.20301056930083
11867520,286.2159845662117
11867550,286.22895706084716
11867580,286.2419251631108
11867610,286.2548859842368
11867640,286.2678366367698
11867670,286.2807742345445
11867700,286.2936958926641
11867730,286.30659872747975
11867760,286.31947985656836
11867790,286.3323363987104
11867820,286.3451654738677
11867850,286.3579642031603
11867880,286.3707297088431
11867910,286.38345911428246
11867940,286.39614954393215
11867970,286.4087981233085
11868000,286.4214019789659
11868030,286.4339582384715
11868060,286.44646403037956
11868090,286.4589164842056
11868120,286.4713127303997
11868150,286.4836499003201
11868180,286.49592512620575
11868210,286.5081355411491
11868240,286.52027827906784
11868270,286.53235047467683
11868300,286.54434926345937
11868330,286.55627178163775
11868360,286.56811516614465
11868390,286.57987655459254
11868420,286.59155308524373
11868450,286.6031418969797
11868480,286.61464012927036
11868510,286.62604492214246
11868540,286.6373534161479
11868570,286.6485627523315
11868600,286.6596700721988
11868630,286.6706725176832
11868660,286.6815672311122
11868690,286.69235135517414
11868720,286.70302203288446
11868750,286.7135764075508
11868780,286.72401162273854
11868810,286.7343248222357
11868840,286.74451315001716
11868870,286.7545737502092
11868900,286.76450376705293
11868930,286.7743003448679
11868960,286.7839606280149
11868990,286.7934817608586
11869020,286.80286088773016
11869050,286.8120951528888
11869080,286.82118170048346
11869110,286.83011767451393
11869140,286.83890021879165
11869170,286.84752647690027
11869200,286.85599359215547
11869230,286.8639716190197
11869260,286.8711415236805
11869290,286.8775168072939
11869320,286.8831109587202
11869350,286.8879374550193
11869380,286.8920097619385
11869410,286.8953413343904
11869440,286.89794561692537
11869470,286.899836044193
11869500,286.9010260413978
11869530,286.901529024745
11869560,286.9013584018795
11869590,286.9005275723161
11869620,286.89904992786126
11869650,286.8969388530276
11869680,286.8942077254396
11869710,286.89086991623145
11869740,286.8869387904366
11869770,286.8824277073691
11869800,286.87735002099737
11869830,286.871719080309
11869860,286.8655482296682
11869890,286.85885080916455
11869920,286.85164015495366
11869950,286.84392959959024
11869980,286.83573247235233
11870010,286.8270620995577
11870040,286.817931804872
11870070,286.80835490960925
11870100,286.79834473302327
11870130,286.7879145925917
11870160,286.7770778042915
11870190,286.76584768286654
11870220,286.75423754208686
11870250,286.74226069499946
11870280,286.7299304541718
11870310,286.71726013192614
11870340,286.7042630405663
11870370,286.6909524925959
11870400,286.67734180092896
11870430,286.6634442790914
11870460,286.6492732414153
11870490,286.6348420032243
11870520,286.62016388101125
11870550,286.60525219260694
11870580,286.5901202573418
11870610,286.57478139619803
11870640,286.55924893195464
11870670,286.5435361893236
11870700,286.5276564950777
11870730,286.5116231781711
11870760,286.4954495698499
11870790,286.4791490037568
11870820,286.46273481602515
11870850,286.44622034536627
11870880,286.4296189331481
11870910,286.4129439234655
11870940,286.3962086632021
11870970,286.37942650208464
11871000,286.3626107927278
11871030,286.3457748906721
11871060,286.32893215441226
11871090,286.3120959454182
11871120,286.2952796281476
11871150,286.2784965700495
11871180,286.2617601415603
11871210,286.2450837160911
11871240,286.2284806700071
11871270,286.211964382598
11871300,286.1955482360412
11871330,286.1792456153548
11871360,286.1630699083447
11871390,286.1470345055416
11871420,286.1311528001299
11871450,286.1154381878689
11871480,286.09990406700535
11871510,286.0845638381773
11871540,286.06943090431025
11871570,286.05451867050454
11871600,286.03984054391424
11871630,286.0254099336181
11871660,286.0112402504821
11871690,285.99734490701326
11871720,285.9837373172054
11871750,285.9704308963765
11871780,285.95743906099773
11871810,285.94477522851383
11871840,285.93245281715554
