time,hvac_reaAhu_TSup_y
11839710,285.0009449128964
11839740,285.00095862160856
11839770,285.0009734961647
11839800,285.0009895744077
11839830,285.0010068878864
11839860,285.00102547969595
11839890,285.0010453836914
11839920,285.0010666498165
11839950,285.00108931389207
11839980,285.00111343430194
11840010,285.0011390475974
11840040,285.0011662236965
11840070,285.0011949978101
11840100,285.0012254544731
11840130,285.00125762495526
11840160,285.0012916134541
11840190,285.0013274414337
11840220,285.0013652416278
11840250,285.0014050161076
11840280,285.0014469389922
11840310,285.0014909783178
11840340,285.0015373689357
11840370,285.0015860219527
11840400,285.00163726285393
11840430,285.001648786377
11840460,285.00164193979964
11840490,285.0016423209296
11840520,285.001642944899
11840550,285.0016450912605
11840580,285.00164963490596
11840610,285.0016551508994
11840640,285.00166105306585
11840670,285.00166718417574
11840700,285.0016734953155
11840730,285.00167997215766
11840760,285.0016866118338
11840790,285.0016934150254
11840820,285.0017003835404
11840850,285.0017075185949
11840880,285.0017148211395
11840910,285.0017222905103
11840940,285.00172992588904
11840970,285.00173772476836
11841000,285.0017456837098
11841030,285.00175379787555
11841060,285.00176206055005
11841090,285.00177046417866
11841120,285.00177899862763
11841150,285.00178765227315
11841180,285.0017964112448
11841210,285.0018052592447
11841240,285.00181417777804
11841270,285.0018231451856
11841300,285.0018321373365
11841330,285.001841126605
11841360,285.0018500819679
11841390,285.0018589686751
11841420,285.001867748168
11841450,285.001876377204
11841480,285.00188480831196
11841510,285.0018929887515
11841540,285.0019008606521
11841570,285.001908360447
11841600,285.0019154185866
11841630,285.00192195868874
11841660,285.0019278982566
11841690,285.0019331469591
11841720,285.001937607279
11841750,285.0019411735491
11841780,285.0019437317595
11841810,285.00194515940734
11841840,285.0019453244924
11841870,285.00194408683313
11841900,285.0019412955784
11841930,285.00193679144803
11841960,285.00193040456696
11841990,285.00192195677386
11842020,285.0019112595514
11842050,285.0018981164508
11842080,285.001882322148
11842110,285.0018636642245
11842140,285.00184192354084
11842170,285.0018168762518
11842200,285.0017882943355
11842230,285.0017559485708
11842260,285.0017196099423
11842290,285.0016790527952
11842320,285.0016340568183
11842350,285.0016260705382
11842380,285.0016236802269
11842410,285.0016236899127
11842440,285.0016252219878
11842470,285.0016223096922
11842500,285.0016190458224
11842530,285.00162075230594
11842560,285.00161998222495
11842590,285.0016179979181
11842620,285.00161790973283
11842650,285.0016174907197
11842680,285.00161703237933
11842710,285.0016112838535
11842740,285.00161081158933
11842770,285.0016107613429
11842800,285.00161076128586
11842830,285.0016107612176
11842860,285.00161076114574
11842890,285.0016107610411
11842920,285.00161076103524
11842950,285.0016107610363
11842980,285.00161076086346
11843010,285.00161076044844
11843040,285.0016107601681
11843070,285.0016107613604
11843100,285.00161076737385
11843130,285.0016107778061
11843160,285.0016107603601
11843190,285.00161071768633
11843220,285.00161066797136
11843250,285.00161062495056
11843280,285.0016106022325
11843310,285.0016106162322
11843340,285.0016106869985
11843370,285.0016108386857
11843400,285.00161110018325
11843430,285.00161150543556
11843460,285.00161164066327
11843490,285.00161169096833
11843520,285.00161173720454
11843550,285.0016118345254
11843580,285.0016117105837
11843610,285.00161166925403
11843640,285.00161165629885
11843670,285.0016116660981
11843700,285.00161170119503
11843730,285.00161177479913
11843760,285.00161190543014
11843790,285.00161211389036
11843820,285.00161242226767
11843850,285.00161285278585
11843880,285.0016134266334
11843910,285.00161416255804
11843940,285.0016150757288
11843970,285.0016161770895
11844000,285.00161747245426
11844030,285.00161790429587
11844060,285.00161804837046
11844090,285.0016181172357
11844120,285.00161873992573
11844150,285.00162796032873
11844180,285.001631200271
11844210,285.00162921323107
11844240,285.0016233728517
11844270,285.00161555393834
11844300,285.00160808595797
11844330,285.0016030151448
11844360,285.00160183488015
11844390,285.0016055821438
11844420,285.0016149313378
11844450,285.0016302296124
11844480,285.0016515212753
11844510,285.00167856919813
11844540,285.00171086030656
11844570,285.0017475918568
11844600,285.00178764345736
11844630,285.0018295354114
11844660,285.0018713709542
11844690,285.0019107614317
11844720,285.0019447364956
11844750,285.0019696343837
11844780,285.0019809767361
11844810,285.00197332681483
11844840,285.00194013475743
11844870,285.0018735791013
11844900,285.00176441087507
11844930,285.00160479982077
11844960,285.00159171532624
11844990,285.00159188180794
11845020,285.0015921372075
11845050,285.0015920222589
11845080,285.00159188504296
11845110,285.00159163948916
11845140,285.0015917028712
11845170,285.00159185041804
11845200,285.0015919228607
11845230,285.0015919333562
11845260,285.0015919263781
11845290,285.00159191082474
11845320,285.0015919045178
11845350,285.00159189919066
11845380,285.00159187929205
11845410,285.00159185211567
11845440,285.001591861906
11845470,285.00159180079606
11845500,285.00159178033516
11845530,285.00159177315294
11845560,285.00159177373456
11845590,285.0015918193318
11845620,285.00159183662424
11845650,285.001591844557
11845680,285.0015918477856
11845710,285.00159184888497
11845740,285.00159198955686
11845770,285.0015920364542
11845800,285.0015920521449
11845830,285.001592057435
11845860,285.00159205930186
11845890,285.0015920600017
11845920,285.0015920602773
11845950,285.0015920604217
11845980,285.0015920604829
11846010,285.0015920605112
11846040,285.0015920605135
11846070,285.00159235265136
11846100,285.0015932351557
11846130,285.0015946809245
11846160,285.00159643684214
11846190,285.0015981735072
11846220,285.00159959023176
11846250,285.0016121791826
11846280,285.00161723062354
11846310,285.00160268597426
11846340,285.00157162912416
11846370,285.00153301124715
11846400,285.0014922812047
11846430,285.0014505943265
11846460,285.001408525995
11846490,285.0013681175383
11846520,285.001331891143
11846550,285.00130119395703
11846580,285.00127590588755
11846610,285.0012553582267
11846640,285.0012391538151
11846670,285.00122715391194
11846700,285.00121897825755
11846730,285.0012137248226
11846760,285.0012101762183
11846790,285.00120718968464
11846820,285.0012038687313
11846850,285.00119943614726
11846880,285.0011930357506
11846910,285.00118370222924
11846940,285.0011705118395
11846970,285.00115274491185
11847000,285.0011299102188
11847030,285.0011016472459
11847060,285.0010676338064
11847090,285.0010275927736
11847120,285.00098137999953
11847150,285.0009290522504
11847180,285.0008708566043
11847210,285.00080715703416
11847240,285.00073783057877
11847270,285.00066097123664
11847300,285.0005760127151
11847330,285.0005691250185
11847360,285.000566775896
11847390,285.0005658993289
11847420,285.00056557685656
11847450,285.00056546647045
11847480,285.00056542465677
11847510,285.0005654036361
11847540,285.00056538767905
11847570,285.00056537184093
11847600,285.00056535530604
11847630,285.0005653497992
11847660,285.00056534447765
11847690,285.000565341144
11847720,285.00056534043864
11847750,285.00056769600275
11847780,285.0005655962224
11847810,285.0005621513276
11847840,285.0005593237738
11847870,285.00055754965433
11847900,285.00055689552056
11847930,285.00055737401226
11847960,285.00055897118256
11847990,285.0005616576769
11848020,285.00056539720515
11848050,285.0005701503142
11848080,285.00057587534053
11848110,285.0005825280779
11848140,285.0005900637967
11848170,285.0005984361725
11848200,285.00060759773856
11848230,285.00061750117726
11848260,285.00062809805945
11848290,285.0006393402994
11848320,285.0006511795817
11848350,285.0006635681948
11848380,285.00067645834304
11848410,285.0006898030739
11848440,285.0007035561695
11848470,285.0007176721012
11848500,285.00073210653335
11848530,285.00074681588274
11848560,285.0007617586286
11848590,285.00077690077023
11848620,285.000792205749
11848650,285.0008076325592
11848680,285.00082314267576
11848710,285.0008387012445
11848740,285.00085427474005
11848770,285.00086983216704
11848800,285.00088534361845
11848830,285.00090078158536
11848860,285.00091611972266
11848890,285.0009313340319
11848920,285.0009464019491
11848950,285.0009613030393
11848980,285.0009760184834
11849010,285.0009905312562
11849040,285.00100482627676
11849070,285.00101889020584
11849100,285.001032711324
11849130,285.0010462799279
11849160,285.0010595877009
11849190,285.0010726280841
11849220,285.00108539628843
11849250,285.00109788909833
11849280,285.0011101041939
11849310,285.0011220415585
11849340,285.00113370226507
11849370,285.00114508838743
11849400,285.0011562037364
11849430,285.00116705184706
11849460,285.0011789087739
11849490,285.0011828615167
11849520,285.00118410343737
11849550,285.0011845190036
11849580,285.0011908474216
11849610,285.0011987019569
11849640,285.0012072649196
11849670,285.00121588438054
11849700,285.0012244669746
11849730,285.0012329688064
11849760,285.0012414052951
11849790,285.0012497902232
11849820,285.00125814418897
11849850,285.00126648552384
11849880,285.0012748336191
11849910,285.00128320653937
11849940,285.0012916214986
11849970,285.00130009560974
11850000,285.0013086441903
11850030,285.0013172823848
11850060,285.00132602413913
11850090,285.0013348824985
11850120,285.00134386985883
11850150,285.0013529978252
11850180,285.0013622764931
11850210,285.00137171631775
11850240,285.00138132628524
11850270,285.0013911147003
11850300,285.00140109007884
11850330,285.0014112591776
11850360,285.0014216297488
11850390,285.00143220791944
11850420,285.00144300064323
11850450,285.00145401400925
11850480,285.00146525485746
11850510,285.0014767293369
11850540,285.00148844477184
11850570,285.0015004080988
11850600,285.00151262784357
11850630,285.0015251118721
11850660,285.00153787110935
11850690,285.0015509149251
11850720,285.00156425733866
11850750,285.0015779104145
11850780,285.001591891593
11850810,285.00160621681675
11850840,285.00162090830634
11850870,285.0016359861617
11850900,285.0016514796622
11850930,285.00166741317855
11850960,285.00168382505194
11850990,285.001700744553
11851020,285.0017182215772
11851050,285.00173629053745
11851080,285.00175501647954
11851110,285.0017744375647
11851140,285.00179464030555
11851170,285.0018156630952
11851200,285.00183762242983
11851230,285.00184494216865
11851260,285.0018473814141
11851290,285.0018478577213
11851320,285.0018480172897
11851350,285.00184807178454
11851380,285.00184809197947
11851410,285.0018481017045
11851440,285.0018481090661
11851470,285.001848117017
11851500,285.0018481267998
11851530,285.0018481390854
11851560,285.0018481543357
11851590,285.00184817308406
11851620,285.00184819561497
11851650,285.00184822251026
11851680,285.0018482542612
11851710,285.00184829135884
11851740,285.0018483343327
11851770,285.0018483837206
11851800,285.00184844014206
11851830,285.00184850417406
11851860,285.0018485764532
11851890,285.0018486576351
11851920,285.00184874830825
11851950,285.00184884917456
11851980,285.0018489609074
11852010,285.0018490841388
11852040,285.0018492194792
11852070,285.00184936753885
11852100,285.00184952885127
11852130,285.00184970401637
11852160,285.00184989354364
11852190,285.00185009788805
11852220,285.0018503174877
11852250,285.0018505526083
11852280,285.001850803561
11852310,285.0018510705391
11852340,285.0018513536074
11852370,285.0018516529131
11852400,285.00185196846536
11852430,285.001852300181
11852460,285.0018526480925
11852490,285.0018530122246
11852520,285.0018533925807
11852550,285.00185378928126
11852580,285.00185420270816
11852610,285.0018546333475
11852640,285.001855082125
11852670,285.0018645192687
11852700,285.00186688581744
11852730,285.00186823692104
11852760,285.0018750479289
11852790,285.0018816333458
11852820,285.0018925483265
11852850,285.00189966767334
11852880,285.0019118810306
11852910,285.0019169662041
11852940,285.0019196084954
11852970,285.00192595737434
11853000,285.00193097103244
11853030,285.001932642245
11853060,285.0019331999246
11853090,285.001937790838
11853120,285.00194362686125
11853150,285.0019495268846
11853180,285.0019546361707
11853210,285.00195848954
11853240,285.0019606210544
11853270,285.00196056374733
11853300,285.0019577685156
11853330,285.0019516243869
11853360,285.0019414357881
11853390,285.00192644248716
11853420,285.0019058132853
11853450,285.00187867427974
11853480,285.0018441144104
11853510,285.0018012282059
11853540,285.00174913440907
11853570,285.0016870394719
11853600,285.00161426348376
11853630,285.00153032859987
11853660,285.00143497696024
11853690,285.0013282865774
11853720,285.0012106416475
11853750,285.0010828942798
11853780,285.0009461983826
11853810,285.00080229935895
11853840,285.0006530239837
11853870,285.00050101157063
11853900,285.00034826432505
11853930,285.0001983892464
11853960,285.0001842245282
11853990,285.0001840725366
11854020,285.0001830281431
11854050,285.00018024679247
11854080,285.00018000109884
11854110,285.00018350028313
11854140,285.00018290673154
11854170,285.00018260265637
11854200,285.00018257203914
11854230,285.0001821649987
11854260,285.0001820242562
11854290,285.0001827492601
11854320,285.00018303733117
11854350,285.0001844170264
11854380,285.0001884905934
11854410,285.0001934382735
11854440,285.0001973649508
11854470,285.0002000364384
11854500,285.00020176958964
11854530,285.0002027984647
11854560,285.0002032741457
11854590,285.0002033046904
11854620,285.0002029693913
11854650,285.0002023349115
11854680,285.0002014623506
11854710,285.0002004060447
11854740,285.00019921193586
11854770,285.00019791894283
11854800,285.00019655896483
11854830,285.0001963421531
11854860,285.00019649174374
11854890,285.0001961176723
11854920,285.00019580215303
11854950,285.0001956693657
11854980,285.00019391669275
11855010,285.0001909907405
11855040,285.00018883270474
11855070,285.00018738870415
11855100,285.0001862024306
11855130,285.0001850972777
11855160,285.0001840286597
11855190,285.0001829882529
11855220,285.00018198051043
11855250,285.00018100887473
11855280,285.00018007170263
11855310,285.00017916640456
11855340,285.00017829021397
11855370,285.0001774401023
11855400,285.00017661432753
11855430,285.00017581051543
11855460,285.0001750273151
11855490,285.0001742629675
11855520,285.0001735161731
11855550,285.00017278597636
11855580,285.0001720711426
11855610,285.0001713709455
11855640,285.00017068470385
11855670,285.0001700115947
11855700,285.00016935144134
11855730,285.00016870345956
11855760,285.00016806768565
11855790,285.000167443353
11855820,285.00016683091326
11855850,285.0001662295214
11855880,285.00016563944274
11855910,285.0001650605265
11855940,285.0001644924466
11855970,285.0001639354322
11856000,285.0001633889303
11856030,285.0001628532823
11856060,285.00016232794303
11856090,285.0001618130911
11856120,285.0001613080941
11856150,285.0001608128453
11856180,285.0001603269322
11856210,285.0001598501234
11856240,285.0001593815228
11856270,285.00015892094956
11856300,285.0001584672438
11856330,285.00015801998205
11856360,285.0001575781932
11856390,285.0001571406225
11856420,285.00015670633013
11856450,285.0001562740905
11856480,285.0001558424025
11856510,285.0001554099182
11856540,285.0001549747277
11856570,285.0001545355925
11856600,285.00015409018766
11856630,285.0001540902314
11856660,285.0001540900913
11856690,285.0001542221709
11856720,285.00015422057163
11856750,285.0001542176772
11856780,285.00015421294387
11856810,285.00015420695246
11856840,285.00015420003166
11856870,285.00015419251054
11856900,285.00015418472947
11856930,285.00015417726365
11856960,285.00015417056835
11856990,285.0001541651873
11857020,285.00015416140866
11857050,285.0001541593446
11857080,285.00015415867995
11857110,285.0001541587052
11857140,285.0001541578566
11857170,285.00015415363885
11857200,285.00015414245036
11857230,285.0001541422917
11857260,285.00015413802447
11857290,285.00015413780596
11857320,285.0001541317873
11857350,285.0001541316064
11857380,285.000154123437
11857410,285.00015412324115
11857440,285.0001541229828
11857470,285.0001541227578
11857500,285.00015412254163
11857530,285.00015412232733
11857560,285.00015412213486
11857590,285.0001541219131
11857620,285.0001541217101
11857650,285.0001541214956
11857680,285.00015412129164
11857710,285.00015412118034
11857740,285.0001541210224
11857770,285.0001541207743
11857800,285.00015412057655
11857830,285.00015412038476
11857860,285.0001541202619
11857890,285.000154113386
11857920,285.0001541132829
11857950,285.000154111933
11857980,285.00015411071973
11858010,285.0001541106819
11858040,285.0001541075306
11858070,285.0001541075063
11858100,285.0001540952907
11858130,285.00015409527145
11858160,285.00015409389516
11858190,285.00015198430077
11858220,285.00015231971054
11858250,285.0001523028486
11858280,285.0001529498364
11858310,285.0001537919778
11858340,285.0001552357062
11858370,285.00015848417934
11858400,285.0001636327881
11858430,285.63943817831523
11858460,287.8232107857246
11858490,290.1712151058968
11858520,291.8385938711395
11858550,292.86559630810655
11858580,293.44538055914796
11858610,293.7443095607413
11858640,293.8781644488172
11858670,293.91995021286135
11858700,293.9125724559029
11858730,293.8800998168173
11858760,293.8351438972753
11858790,293.78435175306765
11858820,293.7308422071371
11858850,293.6758037507259
11858880,293.61967465255793
11858910,293.56256653155685
11858940,293.5044990725869
11858970,293.4453494558227
11859000,293.38510652437895
11859030,293.32368038005023
11859060,293.26110100569565
11859090,293.19716628645966
11859120,293.132199887946
11859150,293.0659891731996
11859180,292.99855224354593
11859210,292.92988498160355
11859240,292.85998409821366
11859270,292.78883606711275
11859300,292.71643005424016
11859330,292.64371530503524
11859360,292.5788639273801
11859390,292.52686999924487
11859420,292.48700655226315
11859450,292.4571111271593
11859480,292.4321934898913
11859510,292.3418745493704
11859540,292.1030297894307
11859570,291.71649759097835
11859600,291.22023522650215
11859630,290.6642020593338
11859660,290.09168958747097
11859690,289.5341535480443
11859720,289.01642234051656
11859750,288.55287707753286
11859780,288.1487688539328
11859810,287.802646727455
11859840,287.51039602791025
11859870,287.26449580223596
11859900,287.05808074688673
11859930,286.8845316441237
11859960,286.7380250797224
11859990,286.6136521813761
11860020,286.5073081731696
11860050,286.41586236765636
11860080,286.33663839913424
11860110,286.26758348520326
11860140,286.2069830423426
11860170,286.153502657221
11860200,286.10605895537793
11860230,286.0637609902393
11860260,286.02588283128614
11860290,285.9918218047447
11860320,285.96106837241587
11860350,285.9332010107858
11860380,285.9078622403886
11860410,285.884746966671
11860440,285.863594118364
11860470,285.84418109559465
11860500,285.82631295693335
11860530,285.8098267118628
11860560,285.79457103216305
11860590,285.78042978925936
11860620,285.767287634197
11860650,285.75504658793085
11860680,285.7436238543881
11860710,285.7329512116649
11860740,285.72295792117694
11860770,285.7135835625822
11860800,285.7047672048633
11860830,285.69646877632505
11860860,285.6886482672664
11860890,285.68126622310405
11860920,285.67428956369497
11860950,285.66768818875886
11860980,285.66143459985494
11861010,285.65550052137314
11861040,285.64984821032505
11861070,285.64441042412585
11861100,285.6391025827597
11861130,285.6338587366452
11861160,285.6286266176193
11861190,285.623370659088
11861220,285.6180781860786
11861250,285.61275635587947
11861280,285.6074194006244
11861310,285.6020903686406
11861340,285.59679428461186
11861370,285.5915571947495
11861400,285.58640493002287
11861430,285.58136167497884
11861460,285.5764490608048
11861490,285.57168571353924
11861520,285.5670871006571
11861550,285.5626655918402
11861580,285.5584306114388
11861610,285.55438886202927
11861640,285.55054457430504
11861670,285.5468997798417
11861700,285.5434545603984
11861730,285.5402073233743
11861760,285.5371550427697
11861790,285.5342935188943
11861820,285.53161756465556
11861850,285.52912122345646
11861880,285.52679789527326
11861910,285.52464049511406
11861940,285.5226416279898
11861970,285.52079370469124
11862000,285.5190889896781
11862030,285.51752287971976
11862060,285.5161017389237
11862090,285.51484776933194
11862120,285.51379476980566
11862150,285.51297855177313
11862180,285.51242928062175
11862210,285.5121685829995
11862240,285.5122099844988
11862270,285.51256058325947
11862300,285.51322284346367
11862330,285.5141961012813
11862360,285.5154776551062
11862390,285.5170634733213
11862420,285.5189486456493
11862450,285.52112769566344
11862480,285.5235948139675
11862510,285.5263440306271
11862540,285.529369335465
11862570,285.53266475727185
11862600,285.5362244138233
11862630,285.54004254227476
11862660,285.5441135165884
11862690,285.548431856434
11862720,285.55299223050577
11862750,285.55778945618033
11862780,285.5628184967796
11862810,285.56807445728936
11862840,285.57355257910916
11862870,285.57924823421195
11862900,285.5851569189544
11862930,285.59127424768405
11862960,285.5975959462305
11862990,285.60411784533767
11863020,285.6108358740729
11863050,285.61774605324376
11863080,285.6248444888492
11863110,285.6321273655937
11863140,285.63959094049704
11863170,285.6472315366335
11863200,285.6550455370372
11863230,285.66302937881153
11863260,285.67117954748085
11863290,285.6794925716175
11863320,285.6879650177779
11863350,285.6965934613697
11863380,285.7053759242347
11863410,285.7143124530619
11863440,285.7233961072865
11863470,285.73262285425625
11863500,285.7419891542979
11863530,285.7514916104365
11863560,285.7611269017117
11863590,285.77089173183543
11863620,285.78078282490134
11863650,285.7907969185529
11863680,285.80093076040805
11863710,285.81118110466514
11863740,285.82154470974905
11863770,285.8320183369718
11863800,285.8425987497241
11863830,285.85328271287045
11863860,285.86406699230446
11863890,285.87494835463866
11863920,285.8859235669865
11863950,285.89698939681097
11863980,285.90814261181924
11864010,285.91937997989123
11864040,285.9306982690157
11864070,285.94209424724363
11864100,285.95356468267204
11864130,285.9651063434372
11864160,285.97671599770723
11864190,285.88672238534616
11864220,285.2405136508055
11864250,285.0863784109986
11864280,284.912044235834
11864310,284.79148681129755
11864340,284.702672676068
11864370,284.6425386744847
11864400,284.6040712110271
11864430,284.5809284486787
11864460,284.568713736333
11864490,284.56427119973154
11864520,284.56532861830857
11864550,284.57028602083744
11864580,284.5779737033934
11864610,284.5875512556549
11864640,284.5984419231572
11864670,284.6102021877928
11864700,284.6225346603138
11864730,284.6352162711851
11864760,284.6480945764962
11864790,284.66105673797483
11864820,284.67401922237707
11864850,284.68691991888375
11864880,284.6997277013439
11864910,284.71241937752603
11864940,284.7249753377147
11864970,284.7373819628571
11865000,284.7496320398867
11865030,284.76172103179084
11865060,284.7736462495019
11865090,284.78541269841566
11865120,284.79743802703524
11865150,284.8126789024134
11865180,284.8345465122057
11865210,284.86385842879076
11865240,284.8993237024983
11865270,284.93766364004705
11865300,284.9758916832769
11865330,285.0114997657297
11865360,285.04292709963124
11865390,285.07302791910905
11865420,285.0993597575145
11865450,285.120562643458
11865480,285.136457154755
11865510,285.14773032171763
11865540,285.1551891274327
11865570,285.15986318813026
11865600,285.1626385400498
11865630,285.1642612324212
11865660,285.1651621717325
11865690,285.1656638505643
11865720,285.16597908891913
11865750,285.1662210393262
11865780,285.1664801500604
11865810,285.16675855196615
11865840,285.1670962768196
11865870,285.1674654794589
11865900,285.16788147955526
11865930,285.16832362676513
11865960,285.16879453013325
11865990,285.1692889851003
11866020,285.1699107254718
11866050,285.17141882286245
11866080,285.17341221967274
11866110,285.17557952693613
11866140,285.17777191785126
11866170,285.17991960706684
11866200,285.182009963571
11866230,285.18404271386214
11866260,285.1859922670897
11866290,285.1880593528471
11866320,285.1902849994119
11866350,285.1926640028882
11866380,285.1951618272423
11866410,285.19779135594007
11866440,285.2005699830301
11866470,285.2035269917833
11866500,285.20670739315176
11866530,285.21016076660175
11866560,285.21395015619197
11866590,285.2181547210004
11866620,285.22286747195756
11866650,285.2282074984222
11866680,285.23432147905805
11866710,285.24127384311726
11866740,285.24887109642196
11866770,285.256894229248
11866800,285.26521315215757
11866830,285.2737296446825
11866860,285.28237518555784
11866890,285.29108779034954
11866920,285.299822173408
11866950,285.30854999830814
11866980,285.3172470439871
11867010,285.32589412756175
11867040,285.33447671762417
11867070,285.34297270153326
11867100,285.35136167915533
11867130,285.359668038278
11867160,285.36789849653013
11867190,285.37603085146554
11867220,285.38406206671283
11867250,285.3919866085033
11867280,285.3997975254983
11867310,285.4074921321982
11867340,285.41506533517355
11867370,285.4225137614466
11867400,285.4298340920137
11867430,285.43702262935165
11867460,285.44407663664447
11867490,285.45099278587656
11867520,285.4577683276606
11867550,285.46440016035166
11867580,285.4708857586715
11867610,285.47722283509637
11867640,285.4834084074133
11867670,285.48943985740294
11867700,285.49531473203473
11867730,285.5010306928257
11867760,285.50658546759655
11867790,285.5119768499805
11867820,285.5172027091735
11867850,285.5222609969005
11867880,285.52714975248557
11867910,285.5318671066816
11867940,285.5364112844652
11867970,285.5407806076303
11868000,285.54497349763585
11868030,285.548988478509
11868060,285.5528241795894
11868090,285.5564793381298
11868120,285.5599528018084
11868150,285.5632435311227
11868180,285.5663506016265
11868210,285.569273205995
11868240,285.5720106557067
11868270,285.57456238323454
11868300,285.57692794334685
11868330,285.57909351582674
11868360,285.5810838812282
11868390,285.5828918900026
11868420,285.5845138934796
11868450,285.5859487386915
11868480,285.5871966678451
11868510,285.58825831418613
11868540,285.589134391968
11868570,285.58982570731445
11868600,285.5903331406991
11868630,285.59065766914637
11868660,285.59080038862675
11868690,285.59076251271495
11868720,285.59054536383974
11868750,285.59015037307796
11868780,285.58957908320946
11868810,285.588833147975
11868840,285.5879143287919
11868870,285.586824491795
11868900,285.58556560525943
11868930,285.5841397365212
11868960,285.582547431086
11868990,285.5808177823966
11869020,285.5789493521989
11869050,285.5769000979234
11869080,285.57467365691036
11869110,285.5722819908784
11869140,285.5697311141121
11869170,285.56702600761565
11869200,285.5641713202107
11869230,285.56116366230646
11869260,285.55795870790377
11869290,285.5544621971
11869320,285.5505695363747
11869350,285.5462081700552
11869380,285.54133924433506
11869410,285.53595516559074
11869440,285.5300548522345
11869470,285.5236462491318
11869500,285.51674433710684
11869530,285.5093694998474
11869560,285.50154542029594
11869590,285.49329704497353
11869620,285.48464977149365
11869650,285.4756291104205
11869680,285.4662605694343
11869710,285.4565695328579
11869740,285.44658107084314
11869770,285.43631969684424
11869800,285.4258092043994
11869830,285.4150726347049
11869860,285.40413227686406
11869890,285.39300962414626
11869920,285.3817253334982
11869950,285.3702992329626
11869980,285.35875033665445
11870010,285.34709683362286
11870040,285.3353560825807
11870070,285.3235446388722
11870100,285.3116782744967
11870130,285.2997719882464
11870160,285.2878400224474
11870190,285.27589588689494
11870220,285.26395238212393
11870250,285.252021621414
11870280,285.24011505487067
11870310,285.22824349542935
11870340,285.2164171447917
11870370,285.204645619199
11870400,285.1929379758807
11870430,285.18130273998503
11870460,285.16974793134153
11870490,285.1582810909905
11870520,285.1469093076653
11870550,285.13563924409976
11870580,285.1244771629369
11870610,285.1134289521905
11870640,285.10250015027145
11870670,285.09169597050766
11870700,285.0810213250698
11870730,285.07048084827466
11870760,285.0600789192499
11870790,285.04981968392974
11870820,285.03970707634267
11870850,285.02974483918365
11870880,285.01993654366345
11870910,285.01028560861994
11870940,285.0007953188912
11870970,284.991468842946
11871000,284.98230924977804
11871030,284.97331952506664
11871060,284.9645025866129
11871090,284.95586129905894
11871120,284.94739848790033
11871150,284.93911695280826
11871180,284.93101948027027
11871210,284.92310885556617
11871240,284.9153878740938
11871270,284.90785935205844
11871300,284.90052613654274
11871330,284.8933911149747
11871360,284.8864572240032
11871390,284.879727457802
11871420,284.87320487581695
11871450,284.8668926099656
11871480,284.8607938713087
11871510,284.8549119562055
11871540,284.8492494808175
11871570,284.8438218557674
11871600,284.8386566127214
11871630,284.83369074875
11871660,284.8289527071404
11871690,284.82443352147675
11871720,284.82015096191554
11871750,284.8161097159387
11871780,284.8123165782724
11871810,284.80877679114144
11871840,284.8054959355226
