time,hvac_reaZonEas_CO2Zon_y
11844240,623.8867657958227
11844270,623.9664259446662
11844300,624.045982527676
11844330,624.1254427901579
11844360,624.2048136087805
11844390,624.2841014634922
11844420,624.3633124176944
11844450,624.4424521006165
11844480,624.5215256948501
11844510,624.6005379288945
11844540,624.6794930723796
11844570,624.7583949328993
11844600,624.8372468539615
11844630,624.9160517127593
11844660,624.9948119165848
11844690,625.0735293965694
11844720,625.1522055972123
11844750,625.2308414597412
11844780,625.3094373976895
11844810,625.3879932624192
11844840,625.4665082962015
11844870,625.5449810709248
11844900,625.6234094097705
11844930,625.7017905465357
11844960,625.7801387256183
11844990,625.8584327073676
11845020,625.9366767464807
11845050,626.0148590620402
11845080,626.0929723610633
11845110,626.1710057358138
11845140,626.2489339513114
11845170,626.3267547715866
11845200,626.4044081247768
11845230,626.4818286923798
11845260,626.5589745540065
11845290,626.6358406316405
11845320,626.7124457139458
11845350,626.7888244523356
11845380,626.8650176552951
11845410,626.9410571749361
11845440,627.0169483152191
11845470,627.0926924417143
11845500,627.1683130559215
11845530,627.2438495321583
11845560,627.3193409330648
11845590,627.3948070365916
11845620,627.470230118104
11845650,627.5455395768239
11845680,627.6206238579442
11845710,627.6954189056722
11845740,627.7698882389152
11845770,627.8440093197603
11845800,627.9177687223887
11845830,627.9911599523339
11845860,628.0641821153798
11845890,628.1368388034143
11845920,628.2091370391418
11845950,628.2810862593888
11845980,628.3526973536523
11846010,628.4239817790864
11846040,628.4949507684855
11846070,628.5656146662102
11846100,628.6359823238383
11846130,628.7060606007495
11846160,628.7758540066679
11846190,628.8453644488753
11846220,628.9145910690337
11846250,628.9835313688225
11846280,629.0521768230208
11846310,629.1205174421971
11846340,629.1885412617023
11846370,629.2562343760524
11846400,629.3235802812618
11846430,629.3905600189564
11846460,629.4571527337127
11846490,629.5233361091904
11846520,629.5890865594257
11846550,629.6543793669454
11846580,629.7191889331838
11846610,629.7834891239875
11846640,629.847253596256
11846670,629.9104560413904
11846700,629.9730703722744
11846730,630.0350709116154
11846760,630.0964326029446
11846790,630.1571312180874
11846820,630.2171435268765
11846850,630.2764474227475
11846880,630.3350220234357
11846910,630.3928477677399
11846940,630.4499065100275
11846970,630.50618159948
11847000,630.5616579320716
11847030,630.616321978347
11847060,630.6701617984403
11847090,630.7231670536612
11847120,630.775329014312
11847150,630.8266405562616
11847180,630.8770961427116
11847210,630.9266917933104
11847240,630.9754250048604
11847270,631.0232946155534
11847300,631.0703010305532
11847330,631.1164527625515
11847360,631.1617467415105
11847390,631.2061873945884
11847420,631.2497817222408
11847450,631.292536139994
11847480,631.3344586233005
11847510,631.375558339961
11847540,631.4158455278795
11847570,631.4553314232475
11847600,631.4940282046438
11847630,631.531947945808
11847660,631.5691020730554
11847690,631.605502148672
11847720,631.6411601785924
11847750,631.6760889394122
11847780,631.7103008560439
11847810,631.7438099006208
11847840,631.7766304655839
11847870,631.808777300883
11847900,631.8402656007358
11847930,631.8711110025212
11847960,631.9013295549332
11847990,631.930937682362
11848020,631.9599521472182
11848050,631.9883900138115
11848080,632.016268612014
11848110,632.0436055012154
11848140,632.070418433455
11848170,632.0967253166446
11848200,632.1225441870471
11848230,632.147893175108
11848260,632.1727904734835
11848290,632.1972543075318
11848320,632.2213029070193
11848350,632.2449544796148
11848380,632.2682271857992
11848410,632.2911391153717
11848440,632.3137082653973
11848470,632.3359525195984
11848500,632.3578896291947
11848530,632.379537195054
11848560,632.400912651309
11848590,632.4220332507019
11848620,632.442916049548
11848650,632.4635778947335
11848680,632.4840354126378
11848710,632.5043049986634
11848740,632.5244028072295
11848770,632.5443447432754
11848800,632.5641464542233
11848830,632.5838233231864
11848860,632.6033904626355
11848890,632.6228627091243
11848920,632.64225461846
11848950,632.661580461724
11848980,632.6808542217526
11849010,632.7000895902997
11849040,632.7192999657328
11849070,632.7384984511041
11849100,632.757697852843
11849130,632.7769106797657
11849160,632.7961491424732
11849190,632.8154251531812
11849220,632.8347503258194
11849250,632.8541359764787
11849280,632.8735931239563
11849310,632.8931324909081
11849340,632.9127645048541
11849370,632.9324992994959
11849400,632.9523467163774
11849430,632.9723162538901
11849460,632.992417330738
11849490,633.0126581164728
11849520,633.0330477995932
11849550,633.053594983388
11849580,633.0743084453142
11849610,633.0951956620297
11849640,633.1162641713082
11849670,633.1375212595037
11849700,633.1589739999729
11849730,633.1806292080494
11849760,633.2024934437097
11849790,633.2245730078206
11849820,633.2468739445977
11849850,633.2694020424133
11849880,633.2921628356728
11849910,633.3151616060902
11849940,633.3384033841545
11849970,633.3618929506114
11850000,633.3856348374918
11850030,633.4096333296252
11850060,633.4338924655877
11850090,633.4584160389066
11850120,633.4832075990465
11850150,633.5082704523995
11850180,633.5336076630603
11850210,633.5592220538757
11850240,633.5851162069816
11850270,633.6112924646167
11850300,633.6377529297579
11850330,633.6644994665826
11850360,633.6915337011468
11850390,633.7188570216197
11850420,633.7464705788639
11850450,633.7743752866078
11850480,633.8025718218028
11850510,633.831060624785
11850540,633.8598418994692
11850570,633.8889156134028
11850600,633.9182814979087
11850630,633.9479390479495
11850660,633.9778875223376
11850690,634.0081259432679
11850720,634.0386530967659
11850750,634.0694675318371
11850780,634.1005675610191
11850810,634.131951259428
11850840,634.1636164653041
11850870,634.1955607788228
11850900,634.2277815629092
11850930,634.2602759415802
11850960,634.2930408013193
11850990,634.3260727885479
11851020,634.3593683121045
11851050,634.3929235393866
11851080,634.4267344003277
11851110,634.4607965816436
11851140,634.4951055334501
11851170,634.5296564599222
11851200,634.5644443306992
11851230,634.5994633102123
11851260,634.634710897897
11851290,634.6701842039996
11851320,634.7058802266283
11851350,634.7417957837229
11851380,634.7779276189103
11851410,634.8142724212273
11851440,634.8508268442383
11851470,634.8875875241603
11851500,634.9245510967737
11851530,634.9617142130713
11851560,634.9990735536928
11851590,635.0366258421919
11851620,635.0743678571464
11851650,635.1122964432926
11851680,635.1504085216131
11851710,635.1887010985444
11851740,635.2271712743817
11851770,635.2658162508984
11851800,635.3046333382899
11851830,635.3436199614675
11851860,635.3827736658096
11851890,635.4220921223839
11851920,635.4615731326755
11851950,635.5012146329457
11851980,635.5410146981818
11852010,635.5809715455376
11852040,635.6210835335712
11852070,635.6613491601341
11852100,635.7017670649606
11852130,635.7423360398433
11852160,635.7830550456373
11852190,635.8239232332635
11852220,635.8649399647798
11852250,635.9061048306002
11852280,635.9474176592664
11852310,635.9888785165649
11852340,636.0304876929638
11852370,636.0722456876997
11852400,636.1141531912276
11852430,636.1562110840731
11852460,636.1984204251784
11852490,636.2407824467831
11852520,636.2832985510407
11852550,636.325970307171
11852580,636.3687994489251
11852610,636.4117878723055
11852640,636.454937633472
11852670,636.4982517192169
11852700,636.541731115473
11852730,636.5853788687396
11852760,636.6291982137568
11852790,636.6731914857635
11852820,636.7173620492566
11852850,636.7617123209824
11852880,636.8062463239393
11852910,636.850966399944
11852940,636.8958764788141
11852970,636.9409807490118
11853000,636.9862825545964
11853030,637.0317856160547
11853060,637.0774941308871
11853090,637.1234126452025
11853120,637.1695451087575
11853150,637.2158956908734
11853180,637.2624686761402
11853210,637.3092684748206
11853240,637.3562995802956
11853270,637.4035665399296
11853300,637.4510739010567
11853330,637.4988261533947
11853360,637.5468276625285
11853390,637.59508261026
11853420,637.6435949424332
11853450,637.6923683364131
11853480,637.7414061881219
11853510,637.7907116266972
11853540,637.8402875520571
11853570,637.8901366885466
11853600,637.9402616256282
11853630,637.9906648506561
11853660,638.0413487625995
11853690,638.0923156850062
11853720,638.1435678602909
11853750,638.1951074569172
11853780,638.2469365460503
11853810,638.2990571159112
11853840,638.351471016631
11853870,638.4041800121204
11853900,638.4571856441328
11853930,638.5104894153191
11853960,638.5641035975644
11853990,638.6180186118428
11854020,638.6722337103959
11854050,638.7267488906587
11854080,638.7815987313011
11854110,638.836719831855
11854140,638.8921333964313
11854170,638.9478678522931
11854200,639.0039142729032
11854230,639.0602186205545
11854260,639.1168082640821
11854290,639.1736848479886
11854320,639.2308461047552
11854350,639.2882886401975
11854380,639.346008700115
11854410,639.4040018284189
11854440,639.4622630686886
11854470,639.5207873147771
11854500,639.5795692343224
11854530,639.6386032107
11854560,639.6978833526932
11854590,639.7574035141009
11854620,639.8171573133741
11854650,639.8771381544852
11854680,639.9373392463591
11854710,639.9977536206162
11854740,640.0583741486672
11854770,640.1191935582497
11854800,640.1802044495049
11854830,640.2413993116484
11854860,640.3027701980963
11854890,640.3643091229034
11854920,640.4260083288749
11854950,640.4878601015565
11854980,640.5498566016123
11855010,640.6119903042431
11855040,640.6742539036417
11855070,640.7366399245706
11855100,640.7991408894351
11855130,640.8617493879568
11855160,640.9244580575543
11855190,640.987259570154
11855220,641.0501466276435
11855250,641.1131119592991
11855280,641.1761483207994
11855310,641.2392484948246
11855340,641.302405291815
11855370,641.3656115513068
11855400,641.4288601434728
11855430,641.492143971278
11855460,641.5554559727293
11855490,641.6187891235869
11855520,641.6821364403138
11855550,641.7454909832205
11855580,641.8088458598503
11855610,641.8721942285437
11855640,641.9355293021043
11855670,641.9988443515296
11855700,642.0621327097565
11855730,642.1253877756296
11855760,642.1886030178892
11855790,642.2517719795134
11855820,642.3148882818606
11855850,642.3779456289026
11855880,642.4409378115259
11855910,642.5038587116707
11855940,642.566702306528
11855970,642.6294626726502
11856000,642.69213399009
11856030,642.7547105465169
11856060,642.8171867412818
11856090,642.8795570895435
11856120,642.941816226239
11856150,643.0039589101794
11856180,643.0659800280285
11856210,643.1278745982409
11856240,643.1896377749588
11856270,643.2512648510121
11856300,643.3127512591889
11856330,643.3740925722321
11856360,643.4352845031241
11856390,643.496322907651
11856420,643.557203789968
11856450,643.6179233109492
11856480,643.6784777990016
11856510,643.7388637622121
11856540,643.7990779015419
11856570,643.8591171240475
11856600,643.9189785560015
11856630,643.9785982330985
11856660,644.038037145973
11856690,644.097341030893
11856720,644.1564203377916
11856750,644.2152642940739
11856780,644.273918190805
11856810,644.3323810131798
11856840,644.3906519507043
11856870,644.44873038481
11856900,644.5066158808028
11856930,644.5643081894208
11856960,644.6218072487943
11856990,644.6791131868337
11857020,644.7362263238248
11857050,644.7931471753208
11857080,644.8498764552287
11857110,644.9064150790198
11857140,644.9627641671461
11857170,645.0189250484938
11857200,645.074899261878
11857230,645.1306885545782
11857260,645.1862948898557
11857290,645.241720452751
11857320,645.2969676443458
11857350,645.3520391135041
11857380,645.4069377418223
11857410,645.4616666538797
11857440,645.5162292153792
11857470,645.5706290409748
11857500,645.624869997665
11857530,645.6789562091537
11857560,645.7328920602889
11857590,645.7866822013594
11857620,645.8403315519067
11857650,645.8938453005218
11857680,645.9472289284424
11857710,646.0004882214691
11857740,646.0536292691517
11857770,646.1066584681042
11857800,646.1595825265103
11857830,646.2124084691977
11857860,646.2651436440864
11857890,646.317795728006
11857920,646.370372734303
11857950,646.4228830118752
11857980,646.4753352515544
11858010,646.5277384866976
11858040,646.5801020928295
11858070,646.6324357878029
11858100,646.6847496247308
11858130,646.7370549737748
11858160,646.7893608270055
11858190,646.8416778722413
11858220,646.8940164036711
11858250,646.946401834941
11858280,646.9988414094058
11858310,647.0513577600104
11858340,647.1039662436552
11858370,647.1566875552372
11858400,647.20954074526
11858430,644.9046886662115
11858460,640.102741278553
11858490,635.7508892190718
11858520,632.992433266732
11858550,631.4626561642689
11858580,630.5167462669253
11858610,629.7761744640787
11858640,629.0824073957077
11858670,628.381474007116
11858700,627.6602676245141
11858730,626.9191313514631
11858760,626.1620604778522
11858790,625.3933710125707
11858820,624.6167170400265
11858850,623.834984683769
11858880,623.050382167473
11858910,622.264621296095
11858940,621.4790019686033
11858970,620.6945548096269
11859000,619.9121116960997
11859030,619.1323445285943
11859060,618.3558061703407
11859090,617.5829714516602
11859120,616.8141657562803
11859150,616.0497085306389
11859180,615.2898178592836
11859210,614.5346725305424
11859240,613.78443291678
11859270,613.0392068211877
11859300,612.2990500387785
11859330,611.5639546866565
11859360,610.8341533835072
11859390,610.1121052420784
11859420,609.4031184697482
11859450,608.7123623894511
11859480,608.0432266153829
11859510,607.3966553988986
11859540,606.7579051192431
11859570,606.0811031426692
11859600,605.3089350480828
11859630,604.3975141887599
11859660,603.3177048846624
11859690,602.0674986013162
11859720,600.6623974369917
11859750,599.1273308474094
11859780,597.4902873567477
11859810,595.7778528300006
11859840,594.013149838371
11859870,592.2146238750254
11859900,590.3966124546386
11859930,588.5698251172196
11859960,586.7421603588195
11859990,584.9194428240706
11860020,583.1056465951002
11860050,581.3039425473959
11860080,579.5164573290641
11860110,577.744828282928
11860140,575.9901839062628
11860170,574.253257748577
11860200,572.5346285294992
11860230,570.8345931325758
11860260,569.1533487697361
11860290,567.4910296280506
11860320,565.8476250586144
11860350,564.2230830784465
11860380,562.6173061370994
11860410,561.0301596966318
11860440,559.461483321952
11860470,557.9110986973777
11860500,556.3788079741194
11860530,554.8643872923361
11860560,553.367582028112
11860590,551.888209383478
11860620,550.426075326553
11860650,548.9808951847646
11860680,547.5524590564233
11860710,546.1405634003246
11860740,544.7449117164488
11860770,543.3653678949229
11860800,542.0016500709601
11860830,540.6535434701494
11860860,539.320825841678
11860890,538.003262269705
11860920,536.7006385314317
11860950,535.4127321957892
11860980,534.1393433398723
11861010,532.8802375092718
11861040,531.6352191970087
11861070,530.4040902647816
11861100,529.1866320856411
11861130,527.9826386640771
11861160,526.7918883090875
11861190,525.6141266571167
11861220,524.4491111248818
11861250,523.2966146474328
11861280,522.1564198586944
11861310,521.0283276981908
11861340,519.9121525523987
11861370,518.8077190580349
11861400,517.7148655285048
11861430,516.633440244265
11861460,515.5633023430464
11861490,514.5043173779846
11861520,513.4563589898956
11861550,512.4193043992146
11861580,511.39303719845805
11861610,510.3774423930756
11861640,509.3724095201147
11861670,508.377828456516
11861700,507.3935936251646
11861730,506.41959777848234
11861760,505.45573843625306
11861790,504.5019094761934
11861820,503.55801109625344
11861850,502.6239372175681
11861880,501.69959100749446
11861910,500.78486818364684
11861940,499.8796677293211
11861970,498.98388957993745
11862000,498.09743428347645
11862030,497.2202025998147
11862060,496.3520957077756
11862090,495.4930153164162
11862120,494.64286377618623
11862150,493.80154416913314
11862180,492.96896038316265
11862210,492.145017127954
11862240,491.3296198950733
11862270,490.52267488048955
11862300,489.7240889070072
11862330,488.93376937586316
11862360,488.1516242613189
11862390,487.3775621437436
11862420,486.61149226820913
11862450,485.8533246141345
11862480,485.1029699653177
11862510,484.3603399740318
11862540,483.6253472165349
11862570,482.89790523932953
11862600,482.1779285964412
11862630,481.46533287827145
11862660,480.76003473274545
11862690,480.06195187960003
11862720,479.3710031187215
11862750,478.6871083334391
11862780,478.0101884896442
11862810,477.3401656315005
11862840,476.6769628743569
11862870,476.02050439548765
11862900,475.3707154230037
11862930,474.72752222338676
11862960,474.0908520878188
11862990,473.4606333177015
11863020,472.8367952094281
11863050,472.2192680388174
11863080,471.6079830451278
11863110,471.0028724150358
11863140,470.4038692663008
11863170,469.8109076315242
11863200,469.2239224415728
11863230,468.6428495091398
11863260,468.06762551195516
11863290,467.4981879761792
11863320,466.9344752594711
11863350,466.3764263473169
11863380,465.8239889695664
11863410,465.2771091533868
11863440,464.7357265170534
11863470,464.19978230656994
11863500,463.66921885870926
11863530,463.1439793534631
11863560,462.6240077601769
11863590,462.109248830286
11863620,461.599647919675
11863650,461.095151043051
11863680,460.5957049135569
11863710,460.1012569099531
11863740,459.6117550499771
11863770,459.1271479738191
11863800,458.6473849311229
11863830,458.17241576655323
11863860,457.7021909001867
11863890,457.2366613025562
11863920,456.77577846745123
11863950,456.3194943870713
11863980,455.86776153249014
11864010,455.4205328394657
11864040,454.97776170062764
11864070,454.53940195900105
11864100,454.105407902238
11864130,453.67573426003634
11864160,453.2503362018856
11864190,452.829168699231
11864220,452.41187750085567
11864250,451.9973287785298
11864280,451.58537237244195
11864310,451.1765114106981
11864340,450.77137164122433
11864370,450.3704933269677
11864400,449.97425622450766
11864430,449.5828730804089
11864460,449.19640863194684
11864490,448.81481988826334
11864520,448.437988248924
11864550,448.06575131163584
11864580,447.6979286314122
11864610,447.3343363692567
11864640,446.97479871101365
11864670,446.6191543516598
11864700,446.26725903807034
11864730,445.91898638780907
11864760,445.57422832445974
11864790,445.2328899053451
11864820,444.89488886965717
11864850,444.5601746228929
11864880,444.2286447723616
11864910,443.90027474866866
11864940,443.5750197171175
11864970,443.252837929364
11865000,442.93369454720505
11865030,442.61755762558215
11865060,442.30439726906934
11865090,441.9941857061791
11865120,441.6868965163573
11865150,441.38250586096234
11865180,441.0809990474467
11865210,440.78236042696244
11865240,440.4865937997221
11865270,440.1936993114914
11865300,439.90366680859194
11865330,439.6164694506262
11865360,439.3320640866951
11865390,439.0503961401834
11865420,438.7714101516527
11865450,438.49505334525406
11865480,438.2212747256232
11865510,437.95002614630965
11865540,437.68126575765336
11865570,437.41496001439936
11865600,437.15108431973186
11865630,436.8980929581291
11865660,436.6665703777072
11865690,436.45513297065327
11865720,436.2635977681082
11865750,436.0922438369313
11865780,435.94035067584997
11865810,435.808072176927
11865840,435.69493367508113
11865870,435.6008345968144
11865900,435.5255317032027
11865930,435.4688340310122
11865960,435.43049756659406
11865990,435.41035706283657
11866020,435.408199493243
11866050,435.4238134489925
11866080,435.45699601742996
11866110,435.5075507223429
11866140,435.5752686514551
11866170,435.6599546128855
11866200,435.7614128418505
11866230,435.87944705412235
11866260,436.0138641661515
11866290,436.16447327595216
11866320,436.33108615942194
11866350,436.5135174225609
11866380,436.71158435454583
11866410,436.92510671189586
11866440,437.15390650767705
11866470,437.39780797881673
11866500,437.65663757053653
11866530,437.93022397147166
11866560,438.21839811169843
11866590,438.5209931652326
11866620,438.8378446850272
11866650,439.16879009431915
11866680,439.5136694236797
11866710,439.87232470777155
11866740,440.24460021647917
11866770,440.630341742261
11866800,441.0293866271851
11866830,441.4415906632231
11866860,441.86681448515304
11866890,442.3048980810666
11866920,442.75569040649435
11866950,443.2190454186875
11866980,443.69481791320544
11867010,444.18286434602123
11867040,444.6830431240109
11867070,445.19521466872135
11867100,445.7192410151889
11867130,446.2549806758518
11867160,446.8023050461971
11867190,447.3610830273914
11867220,447.93119244517544
11867250,448.512496427901
11867280,449.1048673173715
11867310,449.7081807379203
11867340,450.3223126551653
11867370,450.9471407516944
11867400,451.58254400845124
11867430,452.22840301128554
11867460,452.88459962273856
11867490,453.5510171779883
11867520,454.2275403339165
11867550,454.91404608897574
11867580,455.6104279972966
11867610,456.31659045146694
11867640,457.0324114097727
11867670,457.757781329678
11867700,458.4925923904772
11867730,459.23673871155324
11867760,459.99011567349635
11867790,460.75261978433514
11867820,461.52414869298207
11867850,462.3046012406963
11867880,463.09387747725924
11867910,463.891878668809
11867940,464.6985072937512
11867970,465.5136670315667
11868000,466.33726274974424
11868030,467.1692004914578
11868060,468.00938746448145
11868090,468.85773203106953
11868120,469.7141436983762
11868150,470.5785331092367
11868180,471.45081203322064
11868210,472.33089335791146
11868240,473.21869107985793
11868270,474.11412029769446
11868300,475.01709720327085
11868330,475.92809261113035
11868360,476.84608333105433
11868390,477.7712304838926
11868420,478.70356995525367
11868450,479.643054059281
11868480,480.5896111545284
11868510,481.5431601252698
11868540,482.50362448310585
11868570,483.4709296198136
11868600,484.4450025134979
11868630,485.4257711088558
11868660,486.41316422357767
11868690,487.40711159775435
11868720,488.4075439383521
11868750,489.4143929344318
11868780,490.427591254665
11868810,491.44707253892767
11868840,492.4727713893677
11868870,493.5046233622249
11868900,494.54256496023964
11868930,495.58653362528383
11868960,496.6364675372083
11868990,497.69230537890184
11869020,498.7539846129176
11869050,499.82144019211444
11869080,500.89463514417423
11869110,501.97349158153696
11869140,503.05795954901674
11869170,504.1479860240887
11869200,505.2435172148163
11869230,506.3342678703244
11869260,507.41325465058213
11869290,508.47978312804696
11869320,509.5338868791984
11869350,510.5757056718897
11869380,511.605377756986
11869410,512.6230341856523
11869440,513.6288018805361
11869470,514.6228044086369
11869500,515.6051626012242
11869530,516.5759952015126
11869560,517.5354193508712
11869590,518.4835514739963
11869620,519.4205075576855
11869650,520.3464032459782
11869680,521.2613537827607
11869710,522.1654739858061
11869740,523.0588782386394
11869770,523.9416804882197
11869800,524.8139942215163
11869830,525.6759324207592
11869860,526.5276075053636
11869890,527.3691312717606
11869920,528.2006148366041
11869950,529.0221685839989
11869980,529.83390211597
11870010,530.6359242093023
11870040,531.4283427637054
11870070,532.2112647635148
11870100,532.9847962434186
11870130,533.7490422552141
11870160,534.5041068366248
11870190,535.2500929834275
11870220,535.9871026250397
11870250,536.7152366030532
11870280,537.4345946522299
11870310,538.1452753836775
11870340,538.847376270036
11870370,539.5409936325764
11870400,540.2262226299816
11870430,540.9031572486117
11870460,541.5718902941089
11870490,542.2325133841499
11870520,542.8851169422136
11870550,543.5297901922115
11870580,544.1666211538592
11870610,544.795696638661
11870640,545.417102246405
11870670,546.0309223620637
11870700,546.6372401530064
11870730,547.2361375664462
11870760,547.8276953270348
11870790,548.4119929345579
11870820,548.9891086616426
11870850,549.5591195514506
11870880,550.122101415294
11870910,550.678128830123
11870940,551.2272751358854
11870970,551.7696124326734
11871000,552.3052115776745
11871030,552.8341421826311
11871060,553.3564726154963
11871090,553.8722700099182
11871120,554.3816002799867
11871150,554.8845281357803
11871180,555.3811170981251
11871210,555.8714295121572
11871240,556.3555265597824
11871270,556.8334682712358
11871300,557.3053135360848
11871330,557.7711201138635
11871360,558.2309446443215
11871390,558.6848426572473
11871420,559.132868581719
11871450,559.5750757548182
11871480,560.0115164298492
11871510,560.4422417840781
11871540,560.8673019245722
11871570,561.2867458975667
11871600,561.7006217882754
11871630,562.1089768756384
11871660,562.5118571860288
11871690,562.9093093876074
11871720,563.3013822100609
11871750,563.688105068163
11871780,564.0695319305503
11871810,564.4456981561617
11871840,564.8166420140957
11871870,565.1824017789362
11871900,565.5430150899448
11871930,565.8985187212946
11871960,566.2489484932095
