time,hvac_reaZonSou_TSup_y
11844300,284.98955638788726
11844330,284.98956190964503
11844360,284.9895631952324
11844390,284.9895591159353
11844420,284.98954893739585
11844450,284.9895322813523
11844480,284.989509100016
11844510,284.98947965146584
11844540,284.98944449439216
11844570,284.989404503236
11844600,284.98936089775253
11844630,284.98931528901244
11844660,284.98926974273155
11844690,284.9892268597303
11844720,284.98918987434917
11844750,284.9891627737519
11844780,284.98915043447494
11844810,284.9891587761809
11844840,284.98919493092393
11844870,284.9892674153069
11844900,284.98938629991085
11844930,284.98955793540097
11844960,284.98957198025556
11844990,284.98957181684733
11845020,284.98957153785597
11845050,284.98957167415864
11845080,284.9895718401912
11845110,284.9895721224523
11845140,284.989572074105
11845170,284.98957193641456
11845200,284.9895718801049
11845230,284.98957189017756
11845260,284.9895719179039
11845290,284.98957195285874
11845320,284.989571975028
11845350,284.98957199273224
11845380,284.9895720224638
11845410,284.98957205687304
11845440,284.9895720496136
11845470,284.9895721161564
11845500,284.98957213845785
11845530,284.98957214674164
11845560,284.9895721480253
11845590,284.9895721034777
11845620,284.9895720908977
11845650,284.9895720896377
11845680,284.9895720941663
11845710,284.98957210272965
11845740,284.9895719637564
11845770,284.989571926717
11845800,284.98957192443106
11845830,284.9895719342085
11845860,284.98957194829205
11845890,284.98957196408935
11845920,284.98957198041325
11845950,284.9895719968013
11845980,284.98957201301886
11846010,284.98957202888704
11846040,284.98957204428905
11846070,284.9895717426904
11846100,284.9895708010448
11846130,284.9895692487477
11846160,284.9895673598851
11846190,284.9895654912247
11846220,284.9895639684345
11846250,284.9895503489989
11846280,284.9895448896539
11846310,284.9895606523447
11846340,284.98959429347343
11846370,284.9896361206102
11846400,284.98968023417996
11846430,284.98972538339586
11846460,284.98977094513606
11846490,284.98981470879306
11846520,284.9898539430262
11846550,284.98988718940825
11846580,284.98991457796166
11846610,284.98993683284255
11846640,284.98995438434974
11846670,284.98996738230517
11846700,284.98997623893706
11846730,284.9899819309383
11846760,284.98998577654004
11846790,284.98998901331777
11846820,284.98999261200754
11846850,284.98999741426576
11846880,284.9900043472375
11846910,284.9900144563461
11846940,284.9900287417639
11846970,284.9900479829075
11847000,284.9900727117413
11847030,284.99010331841754
11847060,284.9901401520876
11847090,284.99018351274117
11847120,284.99023355679816
11847150,284.99029022216234
11847180,284.990353241733
11847210,284.9904222212227
11847240,284.9904972941251
11847270,284.9905805241019
11847300,284.99067252468586
11847330,284.99068056624606
11847360,284.9906835410682
11847390,284.9906846535374
11847420,284.99068506285636
11847450,284.99068520299295
11847480,284.99068525612574
11847510,284.9906852829334
11847540,284.9906853034093
11847570,284.9906853236249
11847600,284.99068534478255
11847630,284.9906853520066
11847660,284.9906853588603
11847690,284.990685363222
11847720,284.9906853642557
11847750,284.9906823848742
11847780,284.99068505100564
11847810,284.9906894209263
11847840,284.99069300710437
11847870,284.9906952572731
11847900,284.990696086642
11847930,284.990695479838
11847960,284.9906934540097
11847990,284.9906900467787
11848020,284.9906853039326
11848050,284.99067927543246
11848080,284.99067201469956
11848110,284.99066357700485
11848140,284.99065401951924
11848170,284.99064340110033
11848200,284.99063178158565
11848230,284.9906192212544
11848260,284.9906057814909
11848290,284.9905915232094
11848320,284.99057650768043
11848350,284.99056079556357
11848380,284.99054444730996
11848410,284.99052752256785
11848440,284.99051007989635
11848470,284.99049217705436
11848500,284.9904738703142
11848530,284.9904552148227
11848560,284.99043626342495
11848590,284.9904170592591
11848620,284.99039764828774
11848650,284.99037808305275
11848680,284.99035841213043
11848710,284.9903386798205
11848740,284.9903189283735
11848770,284.99029919760517
11848800,284.99027952502354
11848830,284.9902599455922
11848860,284.99024049282025
11848890,284.9902211972907
11848920,284.9902020871679
11848950,284.9901831888619
11848980,284.9901645258295
11849010,284.99014611998615
11849040,284.9901279903153
11849070,284.9901101536027
11849100,284.9900926250617
11849130,284.99007541668686
11849160,284.9900585391481
11849190,284.99004200057453
11849220,284.9900258074147
11849250,284.99000996351435
11849280,284.98999447176465
11849310,284.9899793322319
11849340,284.98996454374293
11849370,284.9899501033799
11849400,284.98993600660566
11849430,284.98992301663066
11849460,284.98990912135406
11849490,284.9899044893685
11849520,284.98990303346915
11849550,284.9899025466035
11849580,284.9898951997369
11849610,284.9898860826717
11849640,284.98987614334374
11849670,284.9898661388023
11849700,284.9898561770573
11849730,284.98984630900094
11849760,284.9898365168216
11849790,284.9898267845104
11849820,284.9898170881116
11849850,284.9898074064394
11849880,284.98979771688397
11849910,284.98978799852927
11849940,284.98977823125546
11849970,284.9897683955421
11850000,284.9897584732814
11850030,284.9897484468992
11850060,284.9897383005684
11850090,284.9897280184915
11850120,284.989717587083
11850150,284.9897069924175
11850180,284.9896962224469
11850210,284.9896852658603
11850240,284.9896741115447
11850270,284.9896627500604
11850300,284.9896511716984
11850330,284.98963936839885
11850360,284.98962733127803
11850390,284.98961505323075
11850420,284.98960252601097
11850450,284.9895897427015
11850480,284.9895766954075
11850510,284.98956337689026
11850540,284.989549778594
11850570,284.98953589279375
11850600,284.98952170916886
11850630,284.9895072187848
11850660,284.9894924090372
11850690,284.989477268673
11850720,284.9894617821129
11850750,284.98944593463375
11850780,284.9894297064303
11850810,284.9894130790096
11850840,284.9893960261551
11850870,284.9893785249983
11850900,284.9893605412965
11850930,284.9893420468797
11850960,284.9893229971882
11850990,284.98930335831653
11851020,284.98928307211247
11851050,284.98926209904425
11851080,284.9892403630881
11851110,284.9892178204446
11851140,284.98919437054906
11851170,284.98916996851
11851200,284.98914447964995
11851230,284.9891359835064
11851260,284.9891331524027
11851290,284.98913253487314
11851320,284.98913232833314
11851350,284.98913225822827
11851380,284.9891322328699
11851410,284.98913222141005
11851440,284.9891322133057
11851470,284.98913220487646
11851500,284.9891321945712
11851530,284.98913218166587
11851560,284.9891321655197
11851590,284.9891321457004
11851620,284.9891321217613
11851650,284.989132093201
11851680,284.9891320594648
11851710,284.9891320200054
11851740,284.98913197428107
11851770,284.98913192166316
11851800,284.9891318615474
11851830,284.98913179325154
11851860,284.989131716159
11851890,284.9891316295767
11851920,284.98913153282246
11851950,284.98913142523077
11851980,284.98913130598623
11852010,284.9891311744872
11852040,284.9891310300587
11852070,284.9891308720035
11852100,284.989130699733
11852130,284.98913051260394
11852160,284.98913031018157
11852190,284.98913009203744
11852220,284.98912985764275
11852250,284.98912960659686
11852280,284.9891293386662
11852310,284.9891290535781
11852340,284.9891287512828
11852370,284.98912843167
11852400,284.98912809466424
11852430,284.98912774046573
11852460,284.98912736892873
11852490,284.98912698011185
11852520,284.9891265740085
11852550,284.989126150403
11852580,284.9891257089545
11852610,284.98912524914937
11852640,284.9891247699908
11852670,284.9891146937149
11852700,284.98911216699275
11852730,284.9891107244493
11852760,284.9891034532545
11852790,284.98909642253454
11852820,284.989084767978
11852850,284.9890771676119
11852880,284.9890641266067
11852910,284.9890586985214
11852940,284.98905587789386
11852970,284.98904910053415
11853000,284.9890437482304
11853030,284.9890419644889
11853060,284.9890413696412
11853090,284.98903650938087
11853120,284.98903033214185
11853150,284.98902408759847
11853180,284.9890186800038
11853210,284.9890146023285
11853240,284.9890123470957
11853270,284.9890124087272
11853300,284.9890153688098
11853330,284.9890218734795
11853360,284.98903265960524
11853390,284.9890485314616
11853420,284.98907036887357
11853450,284.98909909708505
11853480,284.98913568044225
11853510,284.9891810771888
11853540,284.98923622008584
11853570,284.98930194940203
11853600,284.989378984485
11853630,284.9894678311376
11853660,284.98956876252157
11853690,284.9896816957147
11853720,284.9898062240971
11853750,284.9899414459803
11853780,284.99008613951116
11853810,284.99023845718256
11853840,284.9903964656763
11853870,284.9905573709166
11853900,284.9907190537578
11853930,284.99087769611253
11853960,284.99089150942325
11853990,284.99089161681763
11854020,284.99089300142055
11854050,284.9908967226168
11854080,284.9908970527463
11854110,284.99089237607234
11854140,284.9908931718126
11854170,284.990893579463
11854200,284.9908936217925
11854230,284.9908941676708
11854260,284.9908943572144
11854290,284.99089338335324
11854320,284.99089299931694
11854350,284.99089115555654
11854380,284.9908857078344
11854410,284.9908790910563
11854440,284.9908738405848
11854470,284.99087026857535
11854500,284.99086795173343
11854530,284.9908665764339
11854560,284.99086594110105
11854590,284.99086590079924
11854620,284.99086634966005
11854650,284.9908671986328
11854680,284.99086836590635
11854710,284.9908697790002
11854740,284.9908713760817
11854770,284.99087310556604
11854800,284.9908749244269
11854830,284.99087521449746
11854860,284.99087501467517
11854890,284.9908755152721
11854920,284.990875937541
11854950,284.9908761154118
11854980,284.9908784249374
11855010,284.9908822789226
11855040,284.9908851231173
11855070,284.9908870275911
11855100,284.990888592783
11855130,284.9908900511994
11855160,284.99089146136413
11855190,284.9908928341015
11855220,284.9908941639095
11855250,284.9908954461356
11855280,284.99089668285944
11855310,284.9908978774679
11855340,284.99089903398993
11855370,284.9909001557016
11855400,284.99090124581636
11855430,284.9909023066744
11855460,284.9909033404738
11855490,284.9909043493976
11855520,284.99090533510486
11855550,284.990906299109
11855580,284.99090724279665
11855610,284.9909081670781
11855640,284.9909090731346
11855670,284.9909099617863
11855700,284.99091083359895
11855730,284.9909116889194
11855760,284.9909125285792
11855790,284.99091335281423
11855820,284.9909141616472
11855850,284.99091495575146
11855880,284.99091573501323
11855910,284.9909164996318
11855940,284.990917249721
11855970,284.99091798547516
11856000,284.9909187071298
11856030,284.9909194147105
11856060,284.99092010855094
11856090,284.99092078859564
11856120,284.99092145553993
11856150,284.99092210974374
11856180,284.9909227515616
11856210,284.9909233814473
11856240,284.9909240002329
11856270,284.9909246087751
11856300,284.99092520806244
11856330,284.9909257987545
11856360,284.9909263823236
11856390,284.9909269603418
11856420,284.9909275338918
11856450,284.99092810483165
11856480,284.9909286748142
11856510,284.99092924616633
11856540,284.9909298207016
11856570,284.9909304005978
11856600,284.99093098866354
11856630,284.99093098923294
11856660,284.99093098994723
11856690,284.99093081667667
11856720,284.99093081917255
11856750,284.9909308233813
11856780,284.9909308299485
11856810,284.99093083817945
11856840,284.9909308476335
11856870,284.99093085783585
11856900,284.9909308683541
11856930,284.9909308784027
11856960,284.9909308873899
11856990,284.99093089463787
11857020,284.99093089974843
11857050,284.9909309026398
11857080,284.9909309035537
11857110,284.9909309036167
11857140,284.9909309047307
11857170,284.9909309103191
11857200,284.9909309249855
11857230,284.99093092527454
11857260,284.9909309309419
11857290,284.9909309311577
11857320,284.99093093910454
11857350,284.9909309392891
11857380,284.99093095002905
11857410,284.9909309502861
11857440,284.9909309507044
11857470,284.9909309511724
11857500,284.99093095160856
11857530,284.990930952024
11857560,284.99093095263106
11857590,284.9909309533231
11857620,284.9909309540331
11857650,284.9909309548108
11857680,284.9909309556867
11857710,284.9909309567299
11857740,284.9909309578537
11857770,284.99093095909296
11857800,284.9909309604868
11857830,284.9909309620424
11857860,284.99093096379363
11857890,284.9909309745069
11857920,284.99093097656913
11857950,284.99093098049457
11857980,284.99093098439494
11858010,284.9909309868225
11858040,284.990930993709
11858070,284.99093099672376
11858100,284.9909310160066
11858130,284.990931019358
11858160,284.99093102452633
11858190,284.9909338265699
11858220,284.99093338947324
11858250,284.99093341562093
11858280,284.99093253547625
11858310,284.99093141576924
11858340,284.990929504856
11858370,284.99092520077966
11858400,284.990918354514
11858430,285.123551368972
11858460,285.87475463024765
11858490,287.6622896777057
11858520,289.74518599962323
11858550,291.41986902044295
11858580,292.5477869461731
11858610,293.2315425400047
11858640,293.61123614486917
11858670,293.8005692620767
11858700,293.87783643507765
11858730,293.8920490716375
11858760,293.87229823535245
11858790,293.83477148741883
11858820,293.78831272774295
11858850,293.737447092549
11858880,293.6842786972486
11858910,293.6297134784955
11858940,293.5740469015414
11858970,293.5174288840432
11859000,293.4598075586086
11859030,293.40118281862215
11859060,293.34150101944306
11859090,293.2808341254902
11859120,293.21892281648667
11859150,293.15599984044167
11859180,293.09193123014467
11859210,293.02678059975113
11859240,292.9605314664812
11859270,292.8931762352001
11859300,292.82471072241276
11859330,292.7551489587558
11859360,292.68565147919134
11859390,292.62036895495896
11859420,292.5633365446165
11859450,292.5162422359038
11859480,292.4788464401773
11859510,292.4444223710996
11859540,292.377378847478
11859570,292.2286710024944
11859600,291.97116823440007
11859630,291.60810588484026
11859660,291.15832437608907
11859690,290.6506822377916
11859720,290.11837179392523
11859750,289.5915243987875
11859780,289.09337175752154
11859810,288.63900434214463
11859840,288.23559565697667
11859870,287.8848797880306
11859900,287.58429352967397
11859930,287.3289695643109
11859960,287.11310803978745
11859990,286.93081765187895
11860020,286.7766287144654
11860050,286.645711536017
11860080,286.53399722913537
11860110,286.4381020631301
11860140,286.3552673210147
11860170,286.2832648789242
11860200,286.22027964124004
11860230,286.1648634310767
11860260,286.11583107240597
11860290,286.07221709870726
11860320,286.03324373176144
11860350,285.9982633072651
11860380,285.9667358778921
11860410,285.9382127396205
11860440,285.91231265706165
11860470,285.88871669760556
11860500,285.86714787164817
11860530,285.84737700216374
11860560,285.82919005799386
11860590,285.8124231984344
11860620,285.7969270909853
11860650,285.7825705618773
11860680,285.7692379246965
11860710,285.7568388023202
11860740,285.7452788860178
11860770,285.73447666957895
11860800,285.72436107763974
11860830,285.71487747644744
11860860,285.7059704425434
11860890,285.6975889346378
11860920,285.68969132717086
11860950,285.6822394500374
11860980,285.67519929964016
11861010,285.66853764465355
11861040,285.662226456127
11861070,285.65623074738846
11861100,285.65049882653227
11861130,285.644973688369
11861160,285.63959203815193
11861190,285.6342874417713
11861220,285.6290087342828
11861250,285.62372721242303
11861280,285.6184275385935
11861310,285.6131121503184
11861340,285.6077916739868
11861370,285.60248295006755
11861400,285.5972079818045
11861430,285.59199115354664
11861460,285.5868570121441
11861490,285.5818287917123
11861520,285.5769275222491
11861550,285.572171557737
11861580,285.5675763632143
11861610,285.56315449089857
11861640,285.5589156657469
11861670,285.5548669591854
11861700,285.55101299703915
11861730,285.5473562076103
11861760,285.5438970635854
11861790,285.5406343463897
11861820,285.5375653783093
11861850,285.53468627036597
11861880,285.5319921122459
11861910,285.52947718132197
11861940,285.52713509110555
11861970,285.5249589614965
11862000,285.52294155572923
11862030,285.5210757640763
11862060,285.51935641678324
11862090,285.51778382470013
11862120,285.5163674640685
11862150,285.51512711303445
11862180,285.514090153296
11862210,285.51328633670994
11862240,285.51274263358664
11862270,285.51248008078596
11862300,285.51251297479973
11862330,285.51284964948377
11862360,285.5134938565517
11862390,285.51444608927534
11862420,285.5157045953543
11862450,285.51726608030174
11862480,285.51912619154905
11862510,285.52127986671604
11862540,285.52372159497514
11862570,285.52644561371375
11862600,285.5294460514824
11862630,285.53271702672055
11862660,285.53625271260466
11862690,285.54004737789614
11862720,285.5440954116766
11862750,285.5483913374678
11862780,285.5529298202967
11862810,285.557705669002
11862840,285.56271383532686
11862870,285.5679494108712
11862900,285.5734076226598
11862930,285.5790838278354
11862960,285.584973507814
11862990,285.5910722621127
11863020,285.59737580198254
11863050,285.60387994393284
11863080,285.6105806032013
11863110,285.61747378721486
11863140,285.62455558907607
11863170,285.6318221811079
11863200,285.6392698084925
11863230,285.64689478303734
11863260,285.6546934771071
11863290,285.6626623177559
11863320,285.67079778109803
11863350,285.6790963678452
11863380,285.68755361851333
11863410,285.6961689173941
11863440,285.7049396100659
11863470,285.7138617915328
11863500,285.7229314106833
11863530,285.73214462972555
11863560,285.7414978304223
11863590,285.75098754645467
11863620,285.76061038794387
11863650,285.7703630242848
11863680,285.7802421663626
11863710,285.7902445464718
11863740,285.8003669079081
11863770,285.8106060007366
11863800,285.8209585800602
11863830,285.83142140489633
11863860,285.84199123715746
11863890,285.8526648407696
11863920,285.8634389810098
11863950,285.87431042406195
11863980,285.88527593673354
11864010,285.8963322862749
11864040,285.90747624024607
11864070,285.9187045664128
11864100,285.93001403268
11864130,285.9414014070488
11864160,285.95286345758774
11864190,285.96390763237326
11864220,285.86338174635057
11864250,285.60676135305005
11864280,285.3571853558555
11864310,285.1430954321403
11864340,284.9717297546447
11864370,284.84010589168605
11864400,284.74299528354067
11864430,284.6743258533625
11864460,284.62788666370346
11864490,284.59826479461043
11864520,284.58105448275325
11864550,284.5728840893412
11864580,284.57121132005256
11864610,284.57417857874475
11864640,284.5804292960546
11864670,284.5889826373902
11864700,284.5991355070616
11864730,284.61037382075205
11864760,284.6223440332899
11864790,284.63477722280254
11864820,284.6474763705505
11864850,284.66029633139556
11864880,284.67315581908724
11864910,284.68599813670824
11864940,284.6987728588402
11864970,284.71144327845343
11865000,284.723987998602
11865030,284.73639193359196
11865060,284.7486443364232
11865090,284.7607394714337
11865120,284.77269423816125
11865150,284.78483704131094
11865180,284.7986219944151
11865210,284.8162058798164
11865240,284.8392390933852
11865270,284.86803320369194
11865300,284.90131589591533
11865330,284.9369708914953
11865360,284.97265596535436
11865390,285.0066938864454
11865420,285.03870457040387
11865450,285.06792974873923
11865480,285.093332191824
11865510,285.1142371910289
11865540,285.1305518491643
11865570,285.14263087843125
11865600,285.1511370889366
11865630,285.15686716885045
11865660,285.1605798982806
11865690,285.1628997171449
11865720,285.1643103386266
11865750,285.16516538674273
11865780,285.1657089217321
11865810,285.1660985682346
11865840,285.16642980057367
11865870,285.1667554169724
11865900,285.16710105226775
11865930,285.16747732288883
11865960,285.1678855333754
11865990,285.1683239397155
11866020,285.16879309348127
11866050,285.1693969737062
11866080,285.17038189630415
11866110,285.17182163449417
11866140,285.173611214552
11866170,285.17560086643937
11866200,285.177675900122
11866230,285.1797651086328
11866260,285.1818291260627
11866290,285.1838531915085
11866320,285.1858963620887
11866350,285.18802398428875
11866380,285.19026666394893
11866410,285.1926322638231
11866440,285.19512554475523
11866470,285.1977583550176
11866500,285.2005493784062
11866530,285.20352966594913
11866560,285.2067395321791
11866590,285.2102309633951
11866620,285.21406882277165
11866650,285.2183305129967
11866680,285.22311559030754
11866710,285.2285375276431
11866740,285.23467673385557
11866770,285.24150953760477
11866800,285.2489117855915
11866830,285.25675993425176
11866860,285.26494546621655
11866890,285.27336044090487
11866920,285.2819211287503
11866950,285.2905706433289
11866980,285.2992617200789
11867010,285.30795757072457
11867040,285.31663078403454
11867070,285.32525948608543
11867100,285.33382349920123
11867130,285.34230649491155
11867160,285.3507051844979
11867190,285.3590201369287
11867220,285.3672473607308
11867250,285.37538001218894
11867280,285.38341196710246
11867310,285.3913374721094
11867340,285.3991513020151
11867370,285.40684899547176
11867400,285.4144262664682
11867430,285.42187934426863
11867460,285.42920463581913
11867490,285.43639877733716
11867520,285.44345858548365
11867550,285.45038074832473
11867580,285.4571625083216
11867610,285.4638014309359
11867640,285.47029445199735
11867670,285.4766388461416
11867700,285.4828319568441
11867730,285.4888712282527
11867760,285.49475420151185
11867790,285.50047850871346
11867820,285.50604186390643
11867850,285.5114420576976
11867880,285.5166769579484
11867910,285.5217445142812
11867940,285.5266427631953
11867970,285.5313698321754
11868000,285.53592394279036
11868030,285.5403034133753
11868060,285.544506661715
11868090,285.5485322078082
11868120,285.5523786766217
11868150,285.5560448007464
11868180,285.5595294229179
11868210,285.56283149839214
11868240,285.5659500971276
11868270,285.5688844059222
11868300,285.5716337302538
11868330,285.5741835186985
11868360,285.576557135136
11868390,285.57874874941496
11868420,285.58075566547893
11868450,285.582576585735
11868480,285.5842108987087
11868510,285.5856584547035
11868540,285.58691943416125
11868570,285.58799427807764
11868600,285.58888363541433
11868630,285.58958828589977
11868660,285.59010910921165
11868690,285.59044708433225
11868720,285.59060329787576
11868750,285.59057894925786
11868780,285.59037535121774
11868810,285.5899939284802
11868840,285.5894362163333
11868870,285.588703859165
11868900,285.5877986085827
11868930,285.58672232101765
11868960,285.5854768269813
11868990,285.5840652227077
11869020,285.5824994517103
11869050,285.5807809296394
11869080,285.57890456007414
11869110,285.576861628003
11869140,285.5746517816398
11869170,285.5722776657733
11869200,285.569743533759
11869230,285.5670526443565
11869260,285.564203953655
11869290,285.56117730984863
11869320,285.55792245127884
11869350,285.5543615927988
11869380,285.5504175416119
11869410,285.5460328337076
11869440,285.5411696961175
11869470,285.5358071129123
11869500,285.5299384187345
11869530,285.5235689610413
11869560,285.51671290352004
11869590,285.5093889965374
11869620,285.5016184526004
11869650,285.49342405876473
11869680,285.48482984992893
11869710,285.47586072871246
11869740,285.46654198755243
11869770,285.45689886583557
11869800,285.44695624687273
11869830,285.43673848327825
11869860,285.4262692974931
11869890,285.4155717185544
11869920,285.40466803637014
11869950,285.3935797641621
11869980,285.382327609024
11870010,285.37093145629075
11870040,285.3594103663375
11870070,285.34778258027546
11870100,285.33606552714656
11870130,285.3242758339431
11870160,285.3124293395864
11870190,285.30054111155573
11870220,285.2886254643224
11870250,285.2766959797139
11870280,285.26476552899567
11870310,285.2528462960975
11870340,285.24094980170753
11870370,285.2290869281938
11870400,285.21726794519753
11870430,285.20550253566756
11870460,285.19379982220045
11870490,285.18216839358604
11870520,285.1706163314232
11870550,285.15915123667037
11870580,285.14778025604204
11870610,285.1365101081753
11870640,285.12534710948023
11870670,285.11429719959324
11870700,285.10336596636876
11870730,285.0925586703597
11870760,285.0818802687365
11870790,285.0713354386
11870820,285.06092859965605
11870850,285.0506639362223
11870880,285.0405454185428
11870910,285.03057682339556
11870940,285.02076175397593
11870970,285.01110365905095
11871000,285.00160585137763
11871030,284.9922715253853
11871060,284.98310377412105
11871090,284.9741056054663
11871120,284.96527995762904
11871150,284.95662971392136
11871180,284.9481577168325
11871210,284.93986678140897
11871240,284.93175970795596
11871270,284.9238392940724
11871300,284.9161083460369
11871330,284.9085696895547
11871360,284.90122617988726
11871390,284.894080711375
11871420,284.8871362263694
11871450,284.88039572359236
11871480,284.87386226593486
11871510,284.86753898770945
11871540,284.8614290517195
11871570,284.8555358532958
11871600,284.8498698613427
11871630,284.8444403619423
11871660,284.83923816859937
11871690,284.8342592531748
11871720,284.829505209412
11871750,284.8249790266114
11871780,284.82068806777016
11871810,284.81663790836586
11871840,284.81283446588304
