time,hvac_reaZonCor_CO2Zon_y
11848800,630.2312358676909
11848830,630.2463258400222
11848860,630.2615734453251
11848890,630.2769909193977
11848920,630.2925901803949
11848950,630.3083828298888
11848980,630.3243801539448
11849010,630.3405931242197
11849040,630.3570323991821
11849070,630.3737083252116
11849100,630.3906309378164
11849130,630.4078099628631
11849160,630.4252548176988
11849190,630.4429746124085
11849220,630.4609781509661
11849250,630.4792739324579
11849280,630.4978701521088
11849310,630.5167747026163
11849340,630.5359951751365
11849370,630.555538860386
11849400,630.5754127498014
11849430,630.59562347034
11849460,630.6161775805878
11849490,630.6370803850292
11849520,630.6583381719684
11849550,630.6799566311581
11849580,630.701941600839
11849610,630.7242976151041
11849640,630.7470292461649
11849670,630.7701407944021
11849700,630.7936363249897
11849730,630.8175196220939
11849760,630.8417941903482
11849790,630.8664632499746
11849820,630.8915297381208
11849850,630.9169963085974
11849880,630.9428653327375
11849910,630.9691388996921
11849940,630.9958188169954
11849970,631.0229066111472
11850000,631.0504035279292
11850030,631.0783105331037
11850060,631.1066283127471
11850090,631.1353572738774
11850120,631.164497544871
11850150,631.194048976084
11850180,631.2240111402464
11850210,631.2543833331796
11850240,631.2851645742477
11850270,631.316353606972
11850300,631.3479488997053
11850330,631.3799486461515
11850360,631.4123507662154
11850390,631.4451529065019
11850420,631.4783524412645
11850450,631.5119464730211
11850480,631.5459318335028
11850510,631.5803050844453
11850540,631.6150625185942
11850570,631.650200160585
11850600,631.6857137681355
11850630,631.7215988329333
11850660,631.7578505821018
11850690,631.7944639790479
11850720,631.831433725281
11850750,631.8687542612251
11850780,631.9064197683143
11850810,631.9444241699135
11850840,631.9827611337237
11850870,632.0214240726361
11850900,632.0604061477038
11850930,632.0997002687516
11850960,632.1392990981617
11850990,632.1791950509153
11851020,632.2193802996778
11851050,632.2598467738177
11851080,632.3005861662842
11851110,632.3415899309757
11851140,632.3828492925323
11851170,632.4243552405042
11851200,632.4660985440676
11851230,632.5080685016052
11851260,632.5502571060032
11851290,632.5926564012773
11851320,632.6352589672085
11851350,632.6780578951676
11851380,632.7210468517954
11851410,632.7642200380122
11851440,632.8075721440782
11851470,632.8510983078346
11851500,632.8947940779251
11851530,632.9386553819935
11851560,632.9826784994
11851590,633.0268600378022
11851620,633.0711969130233
11851650,633.1156863317284
11851680,633.1603257763943
11851710,633.2051129922623
11851740,633.2500459759653
11851770,633.2951229655434
11851800,633.3403424316512
11851830,633.3857030697698
11851860,633.431203793285
11851890,633.4768437273021
11851920,633.52262220307
11851950,633.5685387529803
11851980,633.6145931060336
11852010,633.6607851836673
11852040,633.70711509547
11852070,633.7535831350657
11852100,633.800189776989
11852130,633.8469356748781
11852160,633.8938216607803
11852190,633.940848745204
11852220,633.9880181173086
11852250,634.0353311446939
11852280,634.0827893723563
11852310,634.1303945203784
11852340,634.1781484802528
11852370,634.2260533107232
11852400,634.2741112315334
11852430,634.3223245966202
11852460,634.3706958344186
11852490,634.4192276107401
11852520,634.4679227753138
11852550,634.5167843432575
11852580,634.565815488358
11852610,634.6150195403948
11852640,634.664399983858
11852670,634.7139612083838
11852700,634.763705657914
11852730,634.8136377837549
11852760,634.8637622339687
11852790,634.9140827760574
11852820,634.9646041796439
11852850,635.0153303192712
11852880,635.0662666235877
11852910,635.11741692479
11852940,635.1687865718488
11852970,635.2203812455718
11853000,635.2722057856381
11853030,635.3242653951862
11853060,635.3765658159159
11853090,635.429113146765
11853120,635.481912942885
11853150,635.5349710074388
11853180,635.5882932815382
11853210,635.641885844196
11853240,635.6957548712021
11853270,635.7499066214069
11853300,635.8043474120236
11853330,635.8590835988274
11853360,635.9141215501714
11853390,635.9694676234809
11853420,636.0251281391334
11853450,636.0811093580057
11853480,636.137417458571
11853510,636.1940585190304
11853540,636.2510384995795
11853570,636.3083632303616
11853600,636.3660383820286
11853630,636.4240694394829
11853660,636.4824616722381
11853690,636.5412201032682
11853720,636.6003494701399
11853750,636.6598542010637
11853780,636.719738363229
11853810,636.7800056493766
11853840,636.8406593000468
11853870,636.9017021317214
11853900,636.9631363883335
11853930,637.0249639037036
11853960,637.087191711373
11853990,637.1497787487863
11854020,637.2126838644235
11854050,637.2758765292964
11854080,637.3393537244223
11854110,637.4030358525534
11854140,637.4669203008508
11854170,637.5310062467993
11854200,637.5952676406268
11854230,637.6596614678629
11854260,637.7241904188982
11854290,637.7888460659323
11854320,637.853616992375
11854350,637.918493052527
11854380,637.9834652201944
11854410,638.0485249839647
11854440,638.1136643681021
11854470,638.1788763524935
11854500,638.2441546867896
11854530,638.3094937026975
11854560,638.3748882214356
11854590,638.4403334969405
11854620,638.5058251732091
11854650,638.5713592495719
11854680,638.6369320489562
11854710,638.7025401884658
11854740,638.7681805531269
11854770,638.8338502727868
11854800,638.8995467017438
11854830,638.9652674108364
11854860,639.0310095946082
11854890,639.0967700622185
11854920,639.1625453182808
11854950,639.2283313848693
11854980,639.2941237141109
11855010,639.3599176995348
11855040,639.4257086519904
11855070,639.4914914748905
11855100,639.55726086907
11855130,639.6230114360712
11855160,639.6887376902057
11855190,639.7544340732785
11855220,639.8200949744739
11855250,639.8857147491569
11855280,639.9512877365089
11855310,640.0168082762997
11855340,640.0822707236748
11855370,640.1476694625563
11855400,640.2129989177147
11855430,640.2782535657859
11855460,640.3434279452283
11855490,640.4085166654985
11855520,640.4735144154203
11855550,640.5384159708794
11855580,640.6032162018818
11855610,640.6679100790836
11855640,640.7324926797859
11855670,640.7969591934673
11855700,640.8613049268589
11855730,640.9255253087198
11855760,640.9896158942487
11855790,641.0535723692977
11855820,641.1173905542528
11855850,641.1810664075816
11855880,641.2445960292741
11855910,641.3079756638986
11855940,641.3712017035358
11855970,641.4342706905064
11856000,641.4971793198653
11856030,641.5599244418925
11856060,641.6225030642328
11856090,641.6849123541263
11856120,641.7471496403097
11856150,641.8092124149721
11856180,641.8710983355143
11856210,641.9328052262437
11856240,641.9943310799057
11856270,642.0556740591095
11856300,642.1168324971261
11856330,642.1778048984344
11856360,642.2385899392982
11856390,642.2991864689598
11856420,642.3595935113995
11856450,642.4198102674982
11856480,642.4798361176469
11856510,642.5396706244771
11856540,642.5993135357103
11856570,642.6587647868441
11856600,642.7180245036905
11856630,642.7770288554544
11856660,642.8358455967639
11856690,642.8945244827772
11856720,642.9529763558228
11856750,643.0111948161232
11856780,643.0692278906607
11856810,643.1270771723977
11856840,643.1847444401833
11856870,643.242231657322
11856900,643.2995409710621
11856930,643.3566747139947
11856960,643.4136354054887
11856990,643.470425753288
11857020,643.5270486550911
11857050,643.5835072002557
11857080,643.6398046715229
11857110,643.6959445467675
11857140,643.7519305008177
11857170,643.8077664072409
11857200,643.8634562747937
11857230,643.9190040764609
11857260,643.9744142866335
11857290,644.0296915852553
11857320,644.0848408516665
11857350,644.1398671866837
11857380,644.1947758998888
11857410,644.2495725177494
11857440,644.3042627791477
11857470,644.3588526406375
11857500,644.4133482769074
11857530,644.4677560819629
11857560,644.5220826700779
11857590,644.576334876439
11857620,644.6305197574655
11857650,644.6846445912473
11857680,644.7387168744287
11857710,644.7927443194994
11857740,644.846734849986
11857770,644.9006965983242
11857800,644.9546379019215
11857830,645.0085672977896
11857860,645.0624935158137
11857890,645.1164254698905
11857920,645.1703722515492
11857950,645.2243431143175
11857980,645.2783474649814
11858010,645.3323948489729
11858040,645.3864949352137
11858070,645.4406575025016
11858100,645.494892419812
11858130,645.5491983907145
11858160,645.6035470427335
11858190,645.6579443459692
11858220,645.7123786158382
11858250,645.7668437433838
11858280,645.8213201341686
11858310,645.8757967541907
11858340,645.9302633049858
11858370,645.9847054562048
11858400,646.0391096716978
11858430,644.3771227772463
11858460,641.4974596476624
11858490,639.7146023207414
11858520,638.5664526570276
11858550,637.5746418623079
11858580,636.6158726812089
11858610,635.6716621116287
11858640,634.741650060464
11858670,633.8267014021823
11858700,632.9267355087837
11858730,632.0409194953121
11858760,631.1680447798303
11858790,630.3068184777878
11858820,629.4560301220299
11858850,628.6146149513954
11858880,627.7816945499004
11858910,626.9565366928413
11858940,626.1385675269365
11858970,625.3273555457814
11859000,624.5225263288829
11859030,623.7238086072806
11859060,622.930976899534
11859090,622.1438225360232
11859120,621.3621616908301
11859150,620.585902163118
11859180,619.8148955296824
11859210,619.0490509808537
11859240,618.2882486803745
11859270,617.5323748008241
11859300,616.7813171327576
11859330,616.035017119366
11859360,615.2964174373078
11859390,614.573221299631
11859420,613.8694530841238
11859450,613.1857406313011
11859480,612.5217609522849
11859510,611.8608836866732
11859540,611.1256477528881
11859570,610.2528439696164
11859600,609.2346620530146
11859630,608.0876992618286
11859660,606.8267273894531
11859690,605.4740985257196
11859720,604.0524997460722
11859750,602.581046349902
11859780,601.0742909435687
11859810,599.5426546393793
11859840,597.9937672410479
11859870,596.43290834237
11859900,594.863937922388
11859930,593.2898598038782
11859960,591.713078079746
11859990,590.1356112056908
11860020,588.5589201719039
11860050,586.9845529751342
11860080,585.4137017003741
11860110,583.8474753271016
11860140,582.286808849744
11860170,580.7324587079479
11860200,579.1851771556363
11860230,577.6455478057867
11860260,576.1141023126231
11860290,574.5913523604264
11860320,573.0776918853825
11860350,571.5734743149554
11860380,570.0790126257002
11860410,568.5945804559905
11860440,567.120413903877
11860470,565.6567191224933
11860500,564.2036722296187
11860530,562.7614070132178
11860560,561.3300298823822
11860590,559.9096790251772
11860620,558.5004749611159
11860650,557.1024361823562
11860680,555.7156419763588
11860710,554.3401384987942
11860740,552.9759133454075
11860770,551.6230882584198
11860800,550.2816386063869
11860830,548.9515531703502
11860860,547.6328322733674
11860890,546.325466786051
11860920,545.0294436702178
11860950,543.744733118517
11860980,542.4713200702669
11861010,541.2091587456855
11861040,539.958208216528
11861070,538.7184143747214
11861100,537.4896958198275
11861130,536.2719634665918
11861160,535.0651244401963
11861190,533.8690804529094
11861220,532.6837454158319
11861250,531.5090434544716
11861280,530.3449012964636
11861310,529.1912519391584
11861340,528.0480324322625
11861370,526.915180891295
11861400,525.7926387665477
11861430,524.6803480937036
11861460,523.5782535233475
11861490,522.4862988505552
11861520,521.404429669358
11861550,520.3325896310234
11861580,519.2707240330013
11861610,518.2187753935559
11861640,517.1766871657791
11861670,516.144399902646
11861700,515.1218559355783
11861730,514.1089933289312
11861760,513.1057527364138
11861790,512.112069009056
11861820,511.1278815935317
11861850,510.15312175879257
11861880,509.18772864626345
11861910,508.23163221776485
11861940,507.2847643505618
11861970,506.3470565447527
11862000,505.41843964139633
11862030,504.4988434305724
11862060,503.5881968905824
11862090,502.6864283222634
11862120,501.79346545645205
11862150,500.90923551646006
11862180,500.0336652831196
11862210,499.166681162589
11862240,498.30820926953027
11862270,497.45817551567785
11862300,496.61650569731364
11862330,495.78312557444957
11862360,494.95796093937946
11862390,494.1409376736862
11862420,493.3319817959717
11862450,492.5310195030589
11862480,491.7379772070156
11862510,490.95278156901503
11862540,490.17535953050816
11862570,489.4056383419719
11862600,488.64354558951743
11862630,487.8890092195622
11862660,487.1419575617194
11862690,486.4023193500334
11862720,485.6700237426548
11862750,484.9450003400213
11862780,484.2271792016079
11862810,483.51649086129567
11862840,482.81286634135404
11862870,482.116237165165
11862900,481.4265353687881
11862930,480.7436935115497
11862960,480.0676446854358
11862990,479.39832252323276
11863020,478.7356612050105
11863050,478.07959546315186
11863080,477.4300605858591
11863110,476.7869924197234
11863140,476.1503273712652
11863170,475.52000240806865
11863200,474.89595505919345
11863230,474.2781234154816
11863260,473.6664461293336
11863290,473.06086241458297
11863320,472.461312045989
11863350,471.8677352274525
11863380,471.2800785166475
11863410,470.69828745165444
11863440,470.12230289805376
11863470,469.55206683755534
11863500,468.98752202551714
11863530,468.42861182620453
11863560,467.87528019785816
11863590,467.3274716950978
11863620,466.7851313434774
11863650,466.2482046840452
11863680,465.7166378114883
11863710,465.19037735666626
11863740,464.6693704726484
11863770,464.1535648282826
11863800,463.6429086036608
11863830,463.13735048615024
11863860,462.6368396670967
11863890,462.14132583897276
11863920,461.6507591926804
11863950,461.1650904145776
11863980,460.6842706829466
11864010,460.20825166345446
11864040,459.73698550615643
11864070,459.2704248404894
11864100,458.80852276894683
11864130,458.35123286289
11864160,457.8985091578803
11864190,457.45030615481033
11864220,457.00660197152513
11864250,456.5674358152865
11864280,456.1327653272736
11864310,455.70248866818065
11864340,455.2764957105576
11864370,454.85468884481514
11864400,454.43698917740613
11864430,454.02333623618165
11864460,453.61368500604266
11864490,453.20800121800886
11864520,452.8062578228248
11864550,452.40843164674726
11864580,452.014500803315
11864610,451.62444330146553
11864640,451.2382360073785
11864670,450.85585411568564
11864700,450.47727100623035
11864730,450.1024582904389
11864760,449.73138586087555
11864790,449.36402245713043
11864820,449.0003357658715
11864850,448.64031702223775
11864880,448.28388155117136
11864910,447.93102129096644
11864940,447.58170230706213
11864970,447.2358884635466
11865000,446.8935448740695
11865030,446.5546366898588
11865060,446.2191291742461
11865090,445.88698777522336
11865120,445.55817811560365
11865150,445.23266613872835
11865180,444.9104219582813
11865210,444.5914025199442
11865240,444.27557736736156
11865270,443.96291242049193
11865300,443.6533749544463
11865330,443.3469339844287
11865360,443.0435603933997
11865390,442.7432262138625
11865420,442.4459037674132
11865450,442.1515650456714
11865480,441.8601819675019
11865510,441.5717412409572
11865540,441.2862426940886
11865570,441.0036582808547
11865600,440.72395835651963
11865630,440.45559114472627
11865660,440.20916408081257
11865690,439.9833157630702
11865720,439.7778782982086
11865750,439.59314279549824
11865780,439.4284002856329
11865810,439.2838157450057
11865840,439.15892785528985
11865870,439.0536501511991
11865900,438.96775577688845
11865930,438.9010714853729
11865960,438.853375320156
11865990,438.8245179986735
11866020,438.81430777957223
11866050,438.82255476599795
11866080,438.8490760923364
11866110,438.89369425906034
11866140,438.9562211122954
11866170,439.0364820067264
11866200,439.1343027085538
11866230,439.24950884656437
11866260,439.3819288287139
11866290,439.5313925912546
11866320,439.69773170273004
11866350,439.88077928597414
11866380,440.08037005319284
11866410,440.29634034549315
11866440,440.5285281179767
11866470,440.77677290985605
11866500,441.0409158176035
11866530,441.32079949955516
11866560,441.6162681393565
11866590,441.92716743176703
11866620,442.25334465355667
11866650,442.5946483151263
11866680,442.95092862319774
11866710,443.32203706617395
11866740,443.7078266705452
11866770,444.1081518992392
11866800,444.5228599270305
11866830,444.9518160916812
11866860,445.394890785906
11866890,445.8519355469687
11866920,446.3228103938425
11866950,446.8073797849173
11866980,447.3055086032876
11867010,447.8170628321349
11867040,448.3419097297337
11867070,448.87991787298955
11867100,449.4309569014986
11867130,449.99489235747245
11867160,450.57160155085523
11867190,451.1609589658562
11867220,451.76284725616983
11867250,452.377134532214
11867280,453.00369743801735
11867310,453.6424154058325
11867340,454.29316799035826
11867370,454.9558361172515
11867400,455.63030177035347
11867430,456.3164482438006
11867460,457.01415988520205
11867490,457.72332225896974
11867520,458.44382202298175
11867550,459.1755380408644
11867580,459.9183652653896
11867610,460.67220923000366
11867640,461.4369491266186
11867670,462.2124762748677
11867700,462.9986835059568
11867730,463.7954653527816
11867760,464.60271738893607
11867790,465.42033610262376
11867820,466.2482168195909
11867850,467.0862564626381
11867880,467.9343537610724
11867910,468.7924088379992
11867940,469.66032290534383
11867970,470.53799814051484
11868000,471.42533765844007
11868030,472.32224551096976
11868060,473.22862668626374
11868090,474.1443871032553
11868120,475.0694336029892
11868150,476.00367393893873
11868180,476.94701676728
11868210,477.89937163733913
11868240,478.86064898206865
11868270,479.83076010916926
11868300,480.80961719170995
11868330,481.7977757580956
11868360,482.79405720252214
11868390,483.79865692234864
11868420,484.8116231645668
11868450,485.8329083491264
11868480,486.8624363072622
11868510,487.90011985008994
11868540,488.94587652524547
11868570,489.99962560575
11868600,491.0612877386389
11868630,492.1307842816976
11868660,493.2080372077639
11868690,494.29296916053937
11868720,495.38550350335447
11868750,496.485564335793
11868780,497.59307649117
11868810,498.7079655277166
11868840,499.83015771929286
11868870,500.95958004699224
11868900,502.096160191458
11868930,503.2398265255073
11868960,504.39050796445224
11868990,505.54813345156833
11869020,506.7126300408511
11869050,507.8839213302664
11869080,509.06196369676627
11869110,510.24666506153363
11869140,511.43796603027704
11869170,512.6358032209981
11869200,513.84011191903
11869230,515.0405843579417
11869260,516.2301879099643
11869290,517.4081821624503
11869320,518.5745608499154
11869350,519.7294312001352
11869380,520.872906851294
11869410,522.0051031158324
11869440,523.1261334977565
11869470,524.2361105304091
11869500,525.335145730697
11869530,526.4233495267908
11869560,527.5008311498218
11869590,528.5676986673174
11869620,529.6240589808434
11869650,530.6700178262929
11869680,531.7056797696403
11869710,532.7311482121684
11869740,533.7465254021233
11869770,534.7519124509122
11869800,535.7474093515964
11869830,536.7331149983787
11869860,537.7091272058875
11869890,538.6755427284132
11869920,539.632457279026
11869950,540.5799655480391
11869980,541.5181612209375
11870010,542.4471369949053
11870040,543.3669845982303
11870070,544.2777948059387
11870100,545.1796574547047
11870130,546.0726614579307
11870160,546.9568948206647
11870190,547.8324446539345
11870220,548.6993971884194
11870250,549.5578377875765
11870280,550.4078509603468
11870310,551.2495203734887
11870340,552.0829288635215
11870370,552.9081584483575
11870400,553.7252903385911
11870430,554.5344049484671
11870460,555.3355819066009
11870490,556.1289000664392
11870520,556.9144375165038
11870550,557.6922715904152
11870580,558.4624788767335
11870610,559.2251352286195
11870640,559.9803157733394
11870670,560.728094921628
11870700,561.4685463769156
11870730,562.2017431444416
11870760,562.9277575402459
11870790,563.6466612000806
11870820,564.3585250882081
11870850,565.0634195061299
11870880,565.7614141012369
11870910,566.4525778753713
11870940,567.136979193353
11870970,567.8146857914118
11871000,568.4857647855811
11871030,569.1502826799341
11871060,569.808305374179
11871090,570.4598981701827
11871120,571.1051257776985
11871150,571.7440523199263
11871180,572.3767413391014
11871210,573.0032558021475
11871240,573.6236581064238
11871270,574.2380100854778
11871300,574.8463730148046
11871330,575.4488076175841
11871360,576.0453740703541
11871390,576.6361320087047
11871420,577.2211405329246
11871450,577.800458213651
11871480,578.3741430975145
11871510,578.9422527127331
11871540,579.5048440741008
11871570,580.061973690345
11871600,580.6136975564511
11871630,581.1600711367832
11871660,581.7011494261128
11871690,582.236989430421
11871720,582.7676520857216
11871750,583.2931746877507
11871780,583.8136263530579
11871810,584.3290531463193
11871840,584.8395055162766
11871870,585.3450346120732
11871900,585.8456915163936
