time,hvac_reaZonNor_TZon_y
11846130,295.9101260838747
11846160,295.90551989754687
11846190,295.90092287748513
11846220,295.8963508503265
11846250,295.8918172733744
11846280,295.8873332058372
11846310,295.8829079460155
11846340,295.87854902396106
11846370,295.8742625053917
11846400,295.87005314685865
11846430,295.8659245648168
11846460,295.8618794002787
11846490,295.8579194632425
11846520,295.85404585481933
11846550,295.85025907406043
11846580,295.84655911522447
11846610,295.8429455559131
11846640,295.83941763402555
11846670,295.8359743130738
11846700,295.8326143378465
11846730,295.8293362830094
11846760,295.8261385960219
11846790,295.8230196343952
11846820,295.81997769711734
11846850,295.81701105079287
11846880,295.8141179516222
11846910,295.8112966642591
11846940,295.80854547798066
11846970,295.80586272019383
11847000,295.80324676731016
11847030,295.8006960533933
11847060,295.7982090771327
11847090,295.7957844075818
11847120,295.7934206888163
11847150,295.79111664346965
11847180,295.7888710752092
11847210,295.78668287033605
11847240,295.78455099832195
11847270,295.7824745122546
11847300,295.7804525560134
11847330,295.77848478409504
11847360,295.7765700290683
11847390,295.7747077041335
11847420,295.77289722906374
11847450,295.77113825027425
11847480,295.7694304366562
11847510,295.76777351853195
11847540,295.7661672983349
11847570,295.7646116540979
11847600,295.7631065405613
11847630,295.7616516539407
11847660,295.7602461633158
11847690,295.7588889959251
11847720,295.7575790756918
11847750,295.7563153923427
11847780,295.75509697556225
11847810,295.753922948723
11847840,295.75279248773614
11847870,295.75170481293605
11847900,295.7506591859044
11847930,295.74965490416866
11847960,295.74869129565286
11847990,295.7477677137042
11848020,295.7468835327075
11848050,295.74603814429094
11848080,295.74523095403225
11848110,295.7444613786158
11848140,295.74372884335344
11848170,295.74303278004334
11848200,295.7423726253944
11848230,295.7417478194853
11848260,295.7411578044976
11848290,295.7406020236948
11848320,295.74007992057915
11848350,295.73959093821736
11848380,295.7391345187019
11848410,295.7387101027325
11848440,295.7383171292972
11848470,295.73795503543784
11848500,295.73762325608845
11848530,295.7373212239713
11848560,295.73704836954636
11848590,295.7368041210096
11848620,295.7365879042754
11848650,295.7363991430168
11848680,295.7362372587503
11848710,295.73610167092204
11848740,295.7359917969893
11848770,295.73590705252616
11848800,295.73584685132107
11848830,295.7358106054882
11848860,295.73579772556906
11848890,295.7358076206412
11848920,295.73583969841616
11848950,295.735893365339
11848980,295.735968026678
11849010,295.7360630866113
11849040,295.7361779483078
11849070,295.7363120139971
11849100,295.73646468503813
11849130,295.73663536197637
11849160,295.7368234445952
11849190,295.73702833196177
11849220,295.73724942246463
11849250,295.7374861138462
11849280,295.737737803224
11849310,295.7380038871162
11849340,295.7382837614516
11849370,295.738576821577
11849400,295.7388824622655
11849430,295.7392000770518
11849460,295.73952906952155
11849490,295.7398688184024
11849520,295.7402187458463
11849550,295.7405782673473
11849580,295.7409468140445
11849610,295.74132378726785
11849640,295.7417086001084
11849670,295.74210066717376
11849700,295.7424994051419
11849730,295.74290423090343
11849760,295.74331456124855
11849790,295.743729812426
11849820,295.7441493999381
11849850,295.7445727383242
11849880,295.7449992410072
11849910,295.7454283201491
11849940,295.7458593865356
11849970,295.74629184948157
11850000,295.7467251167416
11850030,295.747158594452
11850060,295.7475916870715
11850090,295.7480237973435
11850120,295.74845432626614
11850150,295.7488826730746
11850180,295.74930823522976
11850210,295.7497304084261
11850240,295.7501485865959
11850270,295.75056216193286
11850300,295.75097052492
11850330,295.7513730643631
11850360,295.75176916744033
11850390,295.7521582197475
11850420,295.7525396053635
11850450,295.752912706911
11850480,295.75327690563233
11850510,295.7536315814661
11850540,295.75397611313286
11850570,295.75430987822307
11850600,295.7546322532945
11850630,295.75494261396693
11850660,295.75524033503234
11850690,295.7555247905496
11850720,295.7557953539711
11850750,295.75605139823324
11850780,295.7562922958922
11850810,295.75651741921655
11850840,295.7567261403261
11850870,295.75691783127974
11850900,295.75709186422233
11850930,295.75724761145824
11850960,295.75738444561244
11850990,295.75750173967344
11851020,295.7575988671821
11851050,295.7576752022277
11851080,295.7577301196719
11851110,295.75776299507896
11851140,295.7577732050043
11851170,295.7577601268055
11851200,295.7577231390564
11851230,295.75766226368563
11851260,295.7575784555225
11851290,295.7574728349615
11851320,295.7573465202975
11851350,295.7572005689509
11851380,295.7570359677359
11851410,295.7568536359383
11851440,295.75665443265945
11851470,295.7564391645419
11851500,295.7562085927222
11851530,295.7559634387664
11851560,295.75570438963257
11851590,295.7554321017816
11851620,295.75514720456613
11851650,295.75485030302247
11851680,295.75454198016246
11851710,295.7542227988577
11851740,295.7538933033871
11851770,295.75355402070863
11851800,295.75320546150573
11851830,295.75284812104985
11851860,295.75248247991493
11851890,295.75210900457165
11851920,295.751728147884
11851950,295.7513403495308
11851980,295.75094603636495
11852010,295.7505456220261
11852040,295.7501394891923
11852070,295.74972799032435
11852100,295.74931147141
11852130,295.74889030093806
11852160,295.74846489235864
11852190,295.7480357149714
11852220,295.74760329194584
11852250,295.74716818587376
11852280,295.74673097289246
11852310,295.74629220658255
11852340,295.7458523801315
11852370,295.74541192965046
11852400,295.7449712474063
11852430,295.7445306921031
11852460,295.7440905950608
11852490,295.74365126416177
11852520,295.74321298651535
11852550,295.74277603039206
11852580,295.74234064671936
11852610,295.7419070702866
11852640,295.74147552073896
11852670,295.7410462243985
11852700,295.7406193345946
11852730,295.7401950444345
11852760,295.7397735355131
11852790,295.7393549481905
11852820,295.7389394349174
11852850,295.7385271074109
11852880,295.7381181056942
11852910,295.73771251019843
11852940,295.7373104297548
11852970,295.7369119662304
11853000,295.73651718510627
11853030,295.73612614422444
11853060,295.73573889046327
11853090,295.7353554555594
11853120,295.7349758295936
11853150,295.73460000621895
11853180,295.73422803633946
11853210,295.73386001354163
11853240,295.73349601259434
11853270,295.73313602147607
11853300,295.7327798871253
11853330,295.73242728373606
11853360,295.7320777052373
11853390,295.73173048193405
11853420,295.73138482007255
11853450,295.73103986224
11853480,295.730694764049
11853510,295.7303487805982
11853540,295.73000135511785
11853570,295.7296521542134
11853600,295.7293010151026
11853630,295.7289479012921
11853660,295.72859287515894
11853690,295.7282360818132
11853720,295.72787773825394
11853750,295.72751812550763
11853780,295.727157580973
11853810,295.72679649201075
11853840,295.7264352875312
11853870,295.7260744321066
11853900,295.72571441473303
11853930,295.72535574472437
11853960,295.72499908086115
11853990,295.72464463726425
11854020,295.72429259179967
11854050,295.7239430884192
11854080,295.7235965561106
11854110,295.72325269796187
11854140,295.7229119791489
11854170,295.72257499669723
11854200,295.7222418958945
11854230,295.7219123676739
11854260,295.7215870280051
11854290,295.72126605395573
11854320,295.72094954031877
11854350,295.72063751896746
11854380,295.7203299983805
11854410,295.7200269634036
11854440,295.71972838968236
11854470,295.7194342524217
11854500,295.71914452494195
11854530,295.7188591781159
11854560,295.7185781814919
11854590,295.71830150438234
11854620,295.7180291167571
11854650,295.7177609900595
11854680,295.7174970978993
11854710,295.7172374166323
11854740,295.7169819258664
11854770,295.71673060890714
11854800,295.71648345315396
11854830,295.71623969984904
11854860,295.7159975808765
11854890,295.71575508925696
11854920,295.71551037596896
11854950,295.7152618864229
11854980,295.71500834847643
11855010,295.7147487317203
11855040,295.7144821971088
11855070,295.7142080533228
11855100,295.713925739831
11855130,295.71363481208573
11855160,295.7133349266646
11855190,295.71302582839627
11855220,295.7127073393199
11855250,295.71237934915763
11855280,295.7120418071383
11855310,295.7116947149952
11855340,295.7113381209307
11855370,295.71097211441287
11855400,295.710596821674
11855430,295.710212401819
11855460,295.7098190434446
11855490,295.7094169617069
11855520,295.7090063957685
11855550,295.70858760657205
11855580,295.7081608748941
11855610,295.7077264996348
11855640,295.70728479630776
11855670,295.70683609582943
11855700,295.706380743476
11855730,295.7059190979101
11855760,295.7054515302688
11855790,295.7049784233504
11855820,295.70450017089473
11855850,295.7040171769112
11855880,295.70352985478814
11855910,295.70303862634717
11855940,295.7025439210644
11855970,295.7020461755027
11856000,295.701545832893
11856030,295.70104334278443
11856060,295.70053916072266
11856090,295.70003374794436
11856120,295.6995275710859
11856150,295.6990211019149
11856180,295.6985148170798
11856210,295.69800919788037
11856240,295.6975047300401
11856270,295.69700189973753
11856300,295.696501187789
11856330,295.69600306818927
11856360,295.695508012292
11856390,295.69501649601204
11856420,295.69452900715567
11856450,295.69404605134764
11856480,295.6935681562279
11856510,295.6930958740927
11856540,295.69262978323155
11856570,295.69217048808537
11856600,295.6917186182753
11856630,295.69127761121854
11856660,295.6908452946766
11856690,295.69041998908983
11856720,295.69000662099825
11856750,295.6896063777651
11856780,295.68921728322886
11856810,295.6888398364617
11856840,295.6884745026207
11856870,295.68812171083766
11856900,295.6877818643604
11856930,295.68745536066785
11856960,295.6871425932686
11856990,295.68684395310277
11857020,295.68655982976964
11857050,295.6862906126088
11857080,295.6860366916509
11857110,295.685798458456
11857140,295.6855763068536
11857170,295.6853706335923
11857200,295.68518183888136
11857230,295.6850103268535
11857260,295.6848565059689
11857290,295.68472078943694
11857320,295.6846035952262
11857350,295.68450534704346
11857380,295.6844264738997
11857410,295.6843674103051
11857440,295.68432859601495
11857470,295.684310475929
11857500,295.6843134997227
11857530,295.6843381213492
11857560,295.68438479836385
11857590,295.6844539910464
11857620,295.6845461612976
11857650,295.68466177126714
11857680,295.68480128180727
11857710,295.6849651506727
11857740,295.6851538304511
11857770,295.68536776616895
11857800,295.68560739261244
11857830,295.68587313140847
11857860,295.68616538799614
11857890,295.6864845484612
11857920,295.68683097633277
11857950,295.6872050092843
11857980,295.68760695629976
11858010,295.68803709508506
11858040,295.68849567001007
11858070,295.68898289076344
11858100,295.68949893161476
11858130,295.69004385984044
11858160,295.6906091625981
11858190,295.6912024713028
11858220,295.6918219766552
11858250,295.69247440802565
11858280,295.6931523605575
11858310,295.6938581799107
11858340,295.6945917986295
11858370,295.6953527686859
11858400,295.696140583601
11858430,295.6455484985957
11858460,295.5237956761637
11858490,295.40030594982494
11858520,295.3044384138953
11858550,295.24731562022475
11858580,295.2254088304535
11858610,295.2285241615318
11858640,295.2462945209782
11858670,295.2708818343681
11858700,295.2972645568125
11858730,295.32262748362825
11858760,295.3456131747586
11858790,295.3657417265171
11858820,295.3829873095843
11858850,295.3975567702092
11858880,295.4097479882482
11858910,295.41987154676053
11858940,295.4282186763583
11858970,295.43504761703264
11859000,295.44058249703914
11859030,295.44501405142785
11859060,295.448504174738
11859090,295.45119294513233
11859120,295.453196604158
11859150,295.4546166679676
11859180,295.4555392844152
11859210,295.45603505639684
11859240,295.45617159558543
11859270,295.4560055381589
11859300,295.4555840005291
11859330,295.4549268128676
11859360,295.4540917216624
11859390,295.45312083046775
11859420,295.45206784135615
11859450,295.4510082660936
11859480,295.450195759684
11859510,295.4495271979422
11859540,295.4489501321738
11859570,295.4483877250056
11859600,295.4475113439787
11859630,295.44574352982835
11859660,295.44211723834684
11859690,295.4358444670865
11859720,295.4263661365826
11859750,295.41339169262795
11859780,295.3969179146198
11859810,295.3772021434212
11859840,295.3547063413718
11859870,295.33001492823195
11859900,295.3037691041611
11859930,295.2766020117448
11859960,295.2490931949474
11859990,295.2217418016616
11860020,295.19494955046343
11860050,295.1690289795713
11860080,295.14420335905396
11860110,295.1206211152736
11860140,295.0983681129923
11860170,295.07747754892864
11860200,295.057947897651
11860230,295.0397455033098
11860260,295.0228170473175
11860290,295.00710600305473
11860320,294.9925542546414
11860350,294.97909623787723
11860380,294.96666070682176
11860410,294.9551753996788
11860440,294.94456929176266
11860470,294.934773959996
11860500,294.9257239478345
11860530,294.91735824071264
11860560,294.9096165473584
11860590,294.9024477621429
11860620,294.895802734294
11860650,294.8896357393205
11860680,294.88390516456866
11860710,294.878576813133
11860740,294.8736132007987
11860770,294.86898183985403
11860800,294.8646520411271
11860830,294.86060061257996
11860860,294.85680353867474
11860890,294.8532378406252
11860920,294.84988410526165
11860950,294.84672444624147
11860980,294.84374279436014
11861010,294.8409234509078
11861040,294.83825425677355
11861070,294.83572335435485
11861100,294.8333192494079
11861130,294.83103263924613
11861160,294.8288544596942
11861190,294.82677520449164
11861220,294.82478633419345
11861250,294.822880022108
11861280,294.8210487264823
11861310,294.8192855518364
11861340,294.81758414838913
11861370,294.8159387461432
11861400,294.8143442647565
11861430,294.81279633161944
11861460,294.81129123104165
11861490,294.80982588025887
11861520,294.8083977458732
11861550,294.80700480099847
11861580,294.8056454242321
11861610,294.8043183514643
11861640,294.8030225925976
11861670,294.8017574027307
11861700,294.80052219537225
11861730,294.7993165321391
11861760,294.798140038643
11861790,294.7969924247118
11861820,294.7958733948101
11861850,294.794782704593
11861880,294.79372005030547
11861910,294.7926851715986
11861940,294.7916777245416
11861970,294.79069736484655
11862000,294.7897437078752
11862030,294.7888163391581
11862060,294.78791482541436
11862090,294.7870387320625
11862120,294.7861876493899
11862150,294.7853612333587
11862180,294.7845592584414
11862210,294.7837816710702
11862240,294.7830286270418
11862270,294.7823004997679
11862300,294.7815978559302
11862330,294.78092140567
11862360,294.78027194065805
11862390,294.77965027360125
11862420,294.77905718849763
11862450,294.77849340538813
11862480,294.77795955895556
11862510,294.7774561880814
11862540,294.7769837330691
11862570,294.7765425378164
11862600,294.77613285502525
11862630,294.7757548531869
11862660,294.7754086244962
11862690,294.77509419309763
11862720,294.7748115232355
11862750,294.77456052701524
11862780,294.77434107159627
11862810,294.7741529857281
11862840,294.7739960656042
11862870,294.77387008001887
11862900,294.7737747672717
11862930,294.7737098301655
11862960,294.7736749419594
11862990,294.7736697634106
11863020,294.77369396302436
11863050,294.77374723340955
11863080,294.7738293009042
11863110,294.77393992877745
11863140,294.7740789154396
11863170,294.77424608898656
11863200,294.77444129900573
11863230,294.7746644062368
11863260,294.77491527050586
11863290,294.77519373725687
11863320,294.7754996229632
11863350,294.77583279098326
11863380,294.7761968806097
11863410,294.7765884332422
11863440,294.7770067655579
11863470,294.77745147152564
11863500,294.7779221819283
11863530,294.77841853953413
11863560,294.7789401925052
11863590,294.7794867885028
11863620,294.78005797553
11863650,294.7806534020163
11863680,294.7812727174638
11863710,294.7819155729461
11863740,294.78258162155885
11863770,294.7832705186448
11863800,294.78398192181993
11863830,294.7847154951361
11863860,294.78547091767024
11863890,294.78624788968045
11863920,294.7870461334012
11863950,294.7878653898895
11863980,294.7887054146142
11864010,294.7895659735277
11864040,294.79044683999587
11864070,294.7913477924692
11864100,294.7922686127218
11864130,294.7932090844251
11864160,294.7941689919628
11864190,294.7951480656851
11864220,294.7961033086213
11864250,294.7966721117892
11864280,294.7962061721614
11864310,294.7942359517469
11864340,294.7906587207577
11864370,294.78566480927367
11864400,294.7796035585919
11864430,294.77287149657406
11864460,294.7658399718874
11864490,294.7588181070434
11864520,294.75204154712776
11864550,294.74567392737396
11864580,294.7398177593006
11864610,294.73452663050693
11864640,294.7298177259901
11864670,294.72568280162386
11864700,294.72209639253526
11864730,294.71902373344255
11864760,294.71642414146214
11864790,294.71425557317923
11864820,294.7124760514356
11864850,294.7110463168684
11864880,294.709921963933
11864910,294.7090744302336
11864940,294.7084716008016
11864970,294.7080834103373
11865000,294.7078846509999
11865030,294.7078527643825
11865060,294.7079673428983
11865090,294.7082104699616
11865120,294.70856600377084
11865150,294.7090208618665
11865180,294.7095647288787
11865210,294.7101937169159
11865240,294.7109152317419
11865270,294.7117488765987
11865300,294.7127224606195
11865330,294.7138636179697
11865360,294.715190963897
11865390,294.71670857544785
11865420,294.7184055021294
11865450,294.7202594415002
11865480,294.7222403883971
11865510,294.7243123541261
11865540,294.7264352865261
11865570,294.72856803676814
11865600,294.73067187893355
11865630,294.7329431975195
11865660,294.7356105562298
11865690,294.738573009153
11865720,294.74177807566525
11865750,294.74519810919685
11865780,294.7487868759805
11865810,294.75253126527923
11865840,294.7564054436804
11865870,294.7603992233651
11865900,294.76450091700184
11865930,294.76870263040314
11865960,294.7729963612368
11865990,294.7773774248033
11866020,294.7818403693533
11866050,294.7863804501111
11866080,294.79099393107896
11866110,294.79567836866113
11866140,294.80043236768427
11866170,294.80525530372967
11866200,294.810146299015
11866230,294.8151037974887
11866260,294.82012559250927
11866290,294.8252090307075
11866320,294.83035125203764
11866350,294.83554953488346
11866380,294.8408015787112
11866410,294.8461055944754
11866440,294.85146020717144
11866470,294.8568643302989
11866500,294.8623171124862
11866530,294.8678179177789
11866560,294.87336634447405
11866590,294.8789622681339
11866620,294.8846059266121
11866650,294.89029788959846
11866680,294.896039265525
11866710,294.9018316699763
11866740,294.9076773728464
11866770,294.9135791610378
11866800,294.9195401791304
11866830,294.92556279998604
11866860,294.93164865095565
11866890,294.93779865296943
11866920,294.94401271419065
11866950,294.9502895074226
11866980,294.9566272422704
11867010,294.96302368006934
11867040,294.9694762371273
11867070,294.9759821564103
11867100,294.9825386354401
11867130,294.98914277721997
11867160,294.9957920362468
11867190,295.00248392134756
11867220,295.0092162260485
11867250,295.01598664093484
11867280,295.0227931536306
11867310,295.0296339671429
11867340,295.0365073736998
11867370,295.04341180296785
11867400,295.05034577633614
11867430,295.05730792412874
11867460,295.0642969510282
11867490,295.0713116381089
11867520,295.0783508283753
11867550,295.08541334477445
11867580,295.09249821299017
11867610,295.0996045853303
11867640,295.1067314189797
11867670,295.11387781611603
11867700,295.12104292169903
11867730,295.12822592707
11867760,295.1354260598358
11867790,295.14264257939334
11867820,295.14987477494844
11867850,295.15712196422277
11867880,295.16438349210415
11867910,295.1716587291585
11867940,295.1789470700203
11867970,295.1862479318586
11868000,295.1935607530382
11868030,295.2008849919926
11868060,295.2082201262788
11868090,295.2155656517772
11868120,295.2229210820103
11868150,295.2302859475636
11868180,295.2376597955951
11868210,295.2450421894264
11868240,295.2524327082508
11868270,295.2598309467352
11868300,295.267236514868
11868330,295.274649489417
11868360,295.2820686172284
11868390,295.2894938384694
11868420,295.2969249866898
11868450,295.30436177341767
11868480,295.3118039087986
11868510,295.3192510930795
11868540,295.32670304957946
11868570,295.33415951701096
11868600,295.34162024999534
11868630,295.3490850175734
11868660,295.3565536036084
11868690,295.364025807445
11868720,295.3715014442218
11868750,295.3789803448534
11868780,295.3864623558651
11868810,295.39394733921563
11868840,295.40143517215813
11868870,295.40892574713746
11868900,295.4164189717077
11868930,295.4239147684564
11868960,295.43141307183066
11868990,295.43891383644836
11869020,295.44641703839113
11869050,295.4539227006111
11869080,295.4614308510764
11869110,295.46894154616894
11869140,295.47645480281705
11869170,295.48397062136985
11869200,295.4914889929207
11869230,295.49873423164235
11869260,295.5055438355899
11869290,295.5119337811539
11869320,295.5179392784798
11869350,295.5235961693305
11869380,295.5289357564409
11869410,295.5339836655972
11869440,295.53876326037204
11869470,295.54329521837434
11869500,295.54759770835426
11869530,295.5516865448405
11869560,295.55557551743317
11869590,295.55927699621776
11869620,295.56280226318756
11869650,295.56616168373694
11869680,295.5693647890496
11869710,295.5724203586262
11869740,295.57533651425223
11869770,295.5781208130852
11869800,295.5807803245557
11869830,295.5833216879774
11869860,295.58575115567163
11869890,295.5880746279745
11869920,295.59029768393395
11869950,295.5924256087992
11869980,295.5944634182013
11870010,295.5964158779381
11870040,295.59828752437437
11870070,295.60008267916
11870100,295.6018054622188
11870130,295.6034598042116
11870160,295.6050494581402
11870190,295.60657800972643
11870220,295.6080488866316
11870250,295.60946536679415
11870280,295.6108305861072
11870310,295.61214754554294
11870340,295.61341911777197
11870370,295.6146480533273
11870400,295.6158369863722
11870430,295.6169884401284
11870460,295.61810483201094
11870490,295.6191884785058
11870520,295.62024159982025
11870550,295.6212663243312
11870580,295.6222646928548
11870610,295.62323866275483
11870640,295.62419011190684
11870670,295.6251208425296
11870700,295.62603258489577
11870730,295.6269270009289
11870760,295.62780568769557
11870790,295.6286701807964
11870820,295.6295219576622
11870850,295.6303624407574
11870880,295.6311930006947
11870910,295.63201495926177
11870940,295.63282959236307
11870970,295.63363813287657
11871000,295.6344417734275
11871030,295.63524166822407
11871060,295.6360389330323
11871090,295.63683464465964
11871120,295.6376298418282
11871150,295.6384255274852
11871180,295.63922267166276
11871210,295.6400222141302
11871240,295.64082506664477
11871270,295.64163211497043
11871300,295.64244422085346
11871330,295.64326222400604
11871360,295.6440869440544
11871390,295.64491918240674
11871420,295.64575972402855
11871450,295.6466093391352
11871480,295.6474687848156
11871510,295.64833880658955
11871540,295.6492201396728
11871570,295.65011351089447
11871600,295.6510196413952
11871630,295.65193926367
11871660,295.6528731318093
11871690,295.65382202415014
11871720,295.6547867269209
11871750,295.65576770082765
11871780,295.6567657851202
11871810,295.657781536971
