time,hvac_reaZonCor_TZon_y
11843070,296.4415845235601
11843100,296.4415167115304
11843130,296.44144469884526
11843160,296.4413687631277
11843190,296.4412891895996
11843220,296.44120623962016
11843250,296.4411201565591
11843280,296.4410311710424
11843310,296.4409395035583
11843340,296.4408453649687
11843370,296.44074895530883
11843400,296.4406504612332
11843430,296.4405500524619
11843460,296.4404478744367
11843490,296.44034405004896
11843520,296.4402386724272
11843550,296.44013179950383
11843580,296.4400236611108
11843610,296.4399145337689
11843640,296.43980449939306
11843670,296.43969310723503
11843700,296.43957940725903
11843730,296.4394622774421
11843760,296.4393406302179
11843790,296.4392135014936
11843820,296.43908007549663
11843850,296.4389396813352
11843880,296.43879177929887
11843910,296.43863594476636
11843940,296.438471852769
11843970,296.43829926418255
11844000,296.4381180136974
11844030,296.4379276522802
11844060,296.4377278408658
11844090,296.4375187473847
11844120,296.43730067729706
11844150,296.437074054283
11844180,296.43683931253327
11844210,296.43659699524676
11844240,296.4363477084419
11844270,296.43609209939433
11844300,296.43583084564995
11844330,296.43556464336774
11844360,296.43529419849403
11844390,296.43502022027644
11844420,296.4347434158767
11844450,296.4344644858064
11844480,296.4341841202405
11844510,296.4339029961442
11844540,296.4336217750782
11844570,296.43334110159793
11844600,296.4330616021899
11844630,296.43278388466865
11844660,296.43250853796906
11844690,296.4322361322765
11844720,296.4319672194405
11844750,296.4317023336141
11844780,296.43144199209013
11844810,296.43118669629035
11844840,296.43093693287904
11844870,296.4306931749933
11844900,296.43045588357023
11844930,296.43022552372855
11844960,296.43000300942487
11844990,296.42978944090953
11845020,296.4295834826255
11845050,296.42938646798757
11845080,296.42919882848923
11845110,296.4290208171121
11845140,296.42885325017875
11845170,296.4286913473209
11845200,296.4285329638303
11845230,296.4283776463329
11845260,296.4282244009948
11845290,296.4280727387811
11845320,296.4279224537507
11845350,296.42777344807774
11845380,296.4276256747112
11845410,296.42747901146953
11845440,296.4273331562095
11845470,296.427188284124
11845500,296.42704489893157
11845530,296.4269032407623
11845560,296.42676332463896
11845590,296.42662496467017
11845620,296.4264877858522
11845650,296.42635122757827
11845680,296.4262149631566
11845710,296.426077364544
11845740,296.42593380931294
11845770,296.4257789157997
11845800,296.4256076892659
11845830,296.4254159132451
11845860,296.4252002427863
11845890,296.4249581709553
11845920,296.424687947533
11845950,296.42438848518395
11845980,296.4240592672852
11846010,296.42370026244384
11846040,296.4233118470652
11846070,296.4228947368335
11846100,296.4224499240268
11846130,296.4219786217225
11846160,296.4214822157552
11846190,296.420962222692
11846220,296.4204202530236
11846250,296.4198580102452
11846280,296.4192771504221
11846310,296.4186793503098
11846340,296.4180663316168
11846370,296.4174398039489
11846400,296.41680142369455
11846430,296.41615278173924
11846460,296.41549540653904
11846490,296.41483076337
11846520,296.4141602460164
11846550,296.41348516831755
11846580,296.4128067614442
11846610,296.4121261759105
11846640,296.41144448400934
11846670,296.4107626804146
11846700,296.41008168203615
11846730,296.4094023291911
11846760,296.4087253886925
11846790,296.40805155774405
11846820,296.40738146733304
11846850,296.4067156848893
11846880,296.40605471688605
11846910,296.4053990120509
11846940,296.404748965127
11846970,296.4041049206118
11847000,296.4034671759927
11847030,296.4028359845607
11847060,296.4022115581739
11847090,296.4015940702364
11847120,296.40098365879663
11847150,296.40038042943866
11847180,296.3997844578033
11847210,296.3991957918001
11847240,296.3986144522535
11847270,296.3980404318027
11847300,296.39747370660274
11847330,296.3969145209545
11847360,296.3963625533392
11847390,296.39581772449964
11847420,296.3952799179872
11847450,296.3947490393481
11847480,296.39422497537237
11847510,296.393707603152
11847540,296.3931967913649
11847570,296.39269240145904
11847600,296.39219428880335
11847630,296.3917024845325
11847660,296.3912170716639
11847690,296.39073800191244
11847720,296.3902652428503
11847750,296.389798809334
11847780,296.3893387141454
11847810,296.3888850264558
11847840,296.3884378254348
11847870,296.3879971937592
11847900,296.3875632176051
11847930,296.3871359844819
11847960,296.38671558079
11847990,296.3863020897713
11848020,296.3858955895709
11848050,296.3854961534776
11848080,296.38510384876577
11848110,296.3847187360609
11848140,296.38434086894654
11848170,296.38397029373095
11848200,296.3836070496029
11848230,296.3832511686208
11848260,296.3829026757976
11848290,296.3825615892688
11848320,296.38222792048714
11848350,296.3819016744514
11848380,296.3815828499475
11848410,296.3812714398016
11848440,296.3809674311363
11848470,296.380670805626
11848500,296.3803815397505
11848530,296.380099605041
11848560,296.3798249683239
11848590,296.37955759197024
11848620,296.3792974340815
11848650,296.37904444869764
11848680,296.37879858602446
11848710,296.3785597926323
11848740,296.37832801162693
11848770,296.3781031828292
11848800,296.37788524293086
11848830,296.3776741256535
11848860,296.3774697618876
11848890,296.37727207983244
11848920,296.37708100511975
11848950,296.37689646093474
11848980,296.3767183681252
11849010,296.37654664530595
11849040,296.3763812089571
11849070,296.3762219735114
11849100,296.3760688514403
11849130,296.3759217533317
11849160,296.375780587961
11849190,296.37564526236014
11849220,296.37551568187905
11849250,296.37539175024517
11849280,296.37527336961176
11849310,296.3751604406155
11849340,296.3750528624166
11849370,296.37495053274114
11849400,296.3748533479237
11849430,296.3747612010185
11849460,296.37467399128616
11849490,296.37459158384684
11849520,296.3745138885565
11849550,296.37444080327833
11849580,296.374372240305
11849610,296.3743080751846
11849640,296.37424819481896
11849670,296.37419248636957
11849700,296.374140838459
11849730,296.3740931394703
11849760,296.37404927753664
11849790,296.3740091403131
11849820,296.3739726149677
11849850,296.37393958811595
11849880,296.37390994579334
11849910,296.37388357340916
11849940,296.3738603557101
11849970,296.37384017674685
11850000,296.3738229198303
11850030,296.3738084675072
11850060,296.3737967015231
11850090,296.37378750279703
11850120,296.3737807513952
11850150,296.37377632650976
11850180,296.3737741064352
11850210,296.3737739685595
11850240,296.3737757893439
11850270,296.37377944431614
11850300,296.3737848080643
11850330,296.37379175422865
11850360,296.37380015550735
11850390,296.373809883651
11850420,296.37382080947464
11850450,296.37383280286065
11850480,296.37384573277245
11850510,296.3738594672669
11850540,296.3738738735118
11850570,296.37388881780333
11850600,296.37390416559134
11850630,296.37391978149867
11850660,296.37393552935714
11850690,296.37395127222425
11850720,296.37396687243483
11850750,296.3739821916131
11850780,296.373997090735
11850810,296.374011430144
11850840,296.3740250696213
11850870,296.37403786839974
11850900,296.3740496852501
11850930,296.37406037848575
11850960,296.37406980607426
11850990,296.37407782561905
11851020,296.3740842945138
11851050,296.3740890698849
11851080,296.37409200880296
11851110,296.37409296816554
11851140,296.3740918050039
11851170,296.37408837624923
11851200,296.3740825392067
11851230,296.37407415900293
11851260,296.37406321343855
11851290,296.37404964759065
11851320,296.3740334320839
11851350,296.37401456567216
11851380,296.37399307373454
11851410,296.3739690034261
11851440,296.37394241939955
11851470,296.3739134001526
11851500,296.3738820349881
11851530,296.3738484215218
11851560,296.37381266365657
11851590,296.3737748699449
11851620,296.3737351522674
11851650,296.3736936247742
11851680,296.3736504030355
11851710,296.37360560336543
11851740,296.3735593422867
11851770,296.37351173610784
11851800,296.3734629005938
11851830,296.37341295070905
11851860,296.3733620004233
11851890,296.37331016256445
11851920,296.37325754871085
11851950,296.3732042691162
11851980,296.3731504326596
11852010,296.3730961468027
11852040,296.37304151721634
11852070,296.3729866473374
11852100,296.3729316383836
11852130,296.37287659007177
11852160,296.37282160195616
11852190,296.3727667751123
11852220,296.37271221381036
11852250,296.37265802682793
11852280,296.37260432808597
11852310,296.37255123634014
11852340,296.37249887385457
11852370,296.37244736486906
11852400,296.37239683422195
11852430,296.3723474065131
11852460,296.3722992049763
11852490,296.37225235241624
11852520,296.3722069704665
11852550,296.37216317924936
11852580,296.37212109720906
11852610,296.37208084103196
11852640,296.3720425256178
11852670,296.37200629005946
11852700,296.37197219837884
11852730,296.3719403779206
11852760,296.3719109560466
11852790,296.37188402222034
11852820,296.3718596940181
11852850,296.37183805114495
11852880,296.37181922115155
11852910,296.3718032694478
11852940,296.3717903086301
11852970,296.37178045579714
11853000,296.3717737929746
11853030,296.37177040914287
11853060,296.37177040529707
11853090,296.3717738886246
11853120,296.37178094019737
11853150,296.37179164360555
11853180,296.37180608254516
11853210,296.37182434230596
11853240,296.3718465085708
11853270,296.3718726654296
11853300,296.3719028914508
11853330,296.3719372549386
11853360,296.3719758086944
11853390,296.3720185853108
11853420,296.3720655934768
11853450,296.3721168160958
11853480,296.37217221051077
11853510,296.37223171129165
11853540,296.372295235587
11853570,296.37236268951125
11853600,296.37243396868354
11853630,296.3725089634873
11853660,296.3725875610914
11853690,296.37266964632465
11853720,296.3727551016633
11853750,296.3728438072742
11853780,296.37293563976243
11853810,296.37303047197287
11853840,296.3731281704044
11853870,296.3732285961375
11853900,296.3733315996492
11853930,296.3734370262473
11853960,296.3735448250974
11853990,296.3736524001257
11854020,296.3737571998992
11854050,296.3738575066282
11854080,296.37395096871444
11854110,296.37403782761476
11854140,296.3741168718869
11854170,296.37418676151174
11854200,296.37424730720596
11854230,296.3743000037016
11854260,296.37434394980517
11854290,296.3743791044751
11854320,296.3744055882928
11854350,296.3744236373199
11854380,296.3744335298841
11854410,296.3744355623182
11854440,296.37443006766387
11854470,296.37441740297373
11854500,296.37439793495093
11854530,296.374372031924
11854560,296.37434006007896
11854590,296.37430238069754
11854620,296.3742593478333
11854650,296.3742113064859
11854680,296.3741585911903
11854710,296.3741015249775
11854740,296.3740404186813
11854770,296.3739755705307
11854800,296.37390726597476
11854830,296.3738356799902
11854860,296.3737609456682
11854890,296.37368326350787
11854920,296.373602810836
11854950,296.37351972531627
11854980,296.37343411062477
11855010,296.3733460579635
11855040,296.3732556474174
11855070,296.37316293867735
11855100,296.3730679798957
11855130,296.3729708125327
11855160,296.3728714727039
11855190,296.37276999241203
11855220,296.37266640079184
11855250,296.3725607251784
11855280,296.3724529920179
11855310,296.37234322765045
11855340,296.3722314589437
11855370,296.37211771381465
11855400,296.37200202164996
11855430,296.3718844136517
11855460,296.3717649231076
11855490,296.371643585608
11855520,296.3715204392075
11855550,296.3713955245334
11855580,296.3712688848278
11855610,296.3711405658334
11855640,296.37101061569155
11855670,296.3708790880444
11855700,296.37074604064867
11855730,296.37061153418426
11855760,296.37047563191817
11855790,296.370338399783
11855820,296.3701999065155
11855850,296.37006022374544
11855880,296.36991942602657
11855910,296.3697775908188
11855940,296.3696347984464
11855970,296.3694911320415
11856000,296.36934667748363
11856030,296.3692015233397
11856060,296.36905576080153
11856090,296.3689094836285
11856120,296.36876278808546
11856150,296.3686157728862
11856180,296.3684685391347
11856210,296.3683211902669
11856240,296.36817383199207
11856270,296.36802657214747
11856300,296.367879520364
11856330,296.36773278761393
11856360,296.3675864858364
11856390,296.3674407278278
11856420,296.3672956274611
11856450,296.36715130019485
11856480,296.3670078637954
11856510,296.3668654391712
11856540,296.36672415125156
11856570,296.36658412983587
11856600,296.3664455103731
11856630,296.36630899223036
11856660,296.3661742343347
11856690,296.3660408996465
11856720,296.36590998286965
11856750,296.36578187080124
11856780,296.36565621990496
11856810,296.3655331847985
11856840,296.36541291665054
11856870,296.36529556245324
11856900,296.36518126416485
11856930,296.36507015881915
11856960,296.36496237869244
11856990,296.36485805151295
11857020,296.3647573006969
11857050,296.36466024560787
11857080,296.3645670018283
11857110,296.3644776814384
11857140,296.3643923932992
11857170,296.3643112433308
11857200,296.36423433431213
11857230,296.3641617649828
11857260,296.3640936341461
11857290,296.3640300386464
11857320,296.36397107330265
11857350,296.3639168319755
11857380,296.3638674071603
11857410,296.3638228903618
11857440,296.3637833720435
11857470,296.3637489418676
11857500,296.36371968875466
11857530,296.3636957009379
11857560,296.36367706597645
11857590,296.36366387070996
11857620,296.3636562011175
11857650,296.36365414179875
11857680,296.3636577771899
11857710,296.36366719190397
11857740,296.3636824709382
11857770,296.36370369886134
11857800,296.36373095927337
11857830,296.36376433435316
11857860,296.36380390446163
11857890,296.36384974773006
11857920,296.3639019397621
11857950,296.3639605531337
11857980,296.36402565720005
11858010,296.364097317795
11858040,296.3641755970045
11858070,296.3642605530787
11858100,296.3643522402388
11858130,296.36444961977935
11858160,296.36455001705144
11858190,296.36465304619105
11858220,296.36475743486477
11858250,296.3648618512121
11858280,296.3649653154385
11858310,296.3650670295794
11858340,296.3651665138249
11858370,296.3652633041735
11858400,296.36535718763366
11858430,296.29490614178115
11858460,296.1531293126099
11858490,296.03600500472146
11858520,295.9599532366841
11858550,295.9155576181273
11858580,295.89140646285483
11858610,295.87935318585744
11858640,295.87425873854835
11858670,295.87302723670905
11858700,295.8738430240064
11858730,295.8756591171786
11858760,295.87787941166494
11858790,295.880169837054
11858820,295.8823417237832
11858850,295.8842924897514
11858880,295.8859684993324
11858910,295.88734314173666
11858940,295.88840706778376
11858970,295.8891622055683
11859000,295.8896176291897
11859030,295.8897868749294
11859060,295.8896870796557
11859090,295.8893386063766
11859120,295.8887601709429
11859150,295.88797472980673
11859180,295.8870032367985
11859210,295.88586579494
11859240,295.88458345367553
11859270,295.88317561461264
11859300,295.8816599467874
11859330,295.88003106589
11859360,295.87834803564164
11859390,295.87671416199964
11859420,295.87525537279026
11859450,295.8740784425348
11859480,295.87342362283204
11859510,295.8730298927652
11859540,295.8721461640841
11859570,295.86969853950427
11859600,295.8646964928626
11859630,295.8564778576311
11859660,295.84441869004706
11859690,295.82847805413246
11859720,295.80900409671705
11859750,295.78657317727
11859780,295.76186863720574
11859810,295.73558506003593
11859840,295.7083702104578
11859870,295.680782383746
11859900,295.6532818153314
11859930,295.62622965915705
11859960,295.5998988443898
11859990,295.57448703331784
11860020,295.55012536248074
11860050,295.5269003549386
11860080,295.5048578480161
11860110,295.484014766743
11860140,295.4643658056499
11860170,295.44588698862486
11860200,295.42854453176545
11860230,295.4122934754946
11860260,295.3970850897888
11860290,295.382867024478
11860320,295.3695839936666
11860350,295.3571804199628
11860380,295.34560118174267
11860410,295.3347921820367
11860440,295.3247009234201
11860470,295.31527704435814
11860500,295.3064722246958
11860530,295.29824103730834
11860560,295.2905382530293
11860590,295.28332506251775
11860620,295.27656371946233
11860650,295.2702185639104
11860680,295.26425679084247
11860710,295.25865108269113
11860740,295.2533711344996
11860770,295.2483904574359
11860800,295.24368348944574
11860830,295.23923071964856
11860860,295.2350117566291
11860890,295.2310068911604
11860920,295.2271992724636
11860950,295.22357323324616
11860980,295.22011455610885
11861010,295.21680922282053
11861040,295.213646246147
11861070,295.2106146531035
11861100,295.20770340032567
11861130,295.2049031650828
11861160,295.2022046257806
11861190,295.1995979051277
11861220,295.1970742341392
11861250,295.1946259457199
11861280,295.19224596161405
11861310,295.1899282333782
11861340,295.187667410497
11861370,295.18545880608957
11861400,295.1832984540771
11861430,295.1811830421826
11861460,295.1791097990196
11861490,295.1770764324003
11861520,295.17508103288407
11861550,295.17312203167666
11861580,295.171198113432
11861610,295.169308184354
11861640,295.1674513110256
11861670,295.1656267111043
11861700,295.1638336884219
11861730,295.1620716383924
11861760,295.16033998264936
11861790,295.15863819947435
11861820,295.1569657498943
11861850,295.155322138147
11861880,295.15370681501787
11861910,295.1521192788288
11861940,295.1505589572079
11861970,295.1490252921337
11862000,295.14751770168294
11862030,295.14603559439007
11862060,295.14457840469163
11862090,295.14314566952214
11862120,295.14173712418443
11862150,295.1403527737023
11862180,295.1389929043664
11862210,295.1376580347838
11862240,295.1363488328216
11862270,295.1350660301549
11862300,295.13381035465613
11862330,295.1325824862806
11862360,295.1313830327448
11862390,295.13021251845004
11862420,295.12907138110006
11862450,295.12795997255034
11862480,295.1268785620861
11862510,295.1258273412278
11862540,295.1248064295111
11862570,295.1238158808047
11862600,295.1228556897995
11862630,295.12192579839
11862660,295.12102610176635
11862690,295.12015645411503
11862720,295.119316673882
11862750,295.11850654858546
11862780,295.11772583918275
11862810,295.11697428400686
11862840,295.11625160229477
11862870,295.1155574973327
11862900,295.1148916591966
11862930,295.1142537670953
11862960,295.1136434914021
11862990,295.1130604954992
11863020,295.1125044375382
11863050,295.1119749721366
11863080,295.1114717519702
11863110,295.11099442919397
11863140,295.11054265664467
11863170,295.11011608879767
11863200,295.10971438247407
11863230,295.1093371973017
11863260,295.1089841959447
11863290,295.10865504411197
11863320,295.1083494103655
11863350,295.1080670425137
11863380,295.10781158707505
11863410,295.1075796265359
11863440,295.1073704751245
11863470,295.10718370965714
11863500,295.10701893859374
11863530,295.10687578479053
11863560,295.1067538823845
11863590,295.10665287166427
11863620,295.10657239769955
11863650,295.10651211008917
11863680,295.10647166286884
11863710,295.10645071376507
11863740,295.10644892371135
11863770,295.1064659564817
11863800,295.106501478372
11863830,295.10655515798584
11863860,295.10662666621755
11863890,295.10671567642936
11863920,295.10682186471
11863950,295.10694491007513
11863980,295.1070844945268
11864010,295.1072403030162
11864040,295.10741202324135
11864070,295.1075993453368
11864100,295.1078019615782
11864130,295.1080195660802
11864160,295.108251854495
11864190,295.10847843946453
11864220,295.1065287372881
11864250,295.10134191358264
11864280,295.09454696519873
11864310,295.08679036115467
11864340,295.07859165467363
11864370,295.07030967181095
11864400,295.06220775005903
11864430,295.0544629813313
11864460,295.0471802773241
11864490,295.0404158532186
11864520,295.03419081927404
11864550,295.0285035502058
11864580,295.0233380425327
11864610,295.01866899699814
11864640,295.01446581451177
11864670,295.01069538536126
11864700,295.0073236666753
11864730,295.0043171225719
11864760,295.00164345207133
11864790,294.99927180204355
11864820,294.9971730654689
11864850,294.99532109736987
11864880,294.99368700515424
11864910,294.99225223917927
11864940,294.99099571303185
11864970,294.9898975382574
11865000,294.98894079320644
11865030,294.9881100936208
11865060,294.9873913241286
11865090,294.9867718629435
11865120,294.9862405941728
11865150,294.9857944275024
11865180,294.98545334659406
11865210,294.9852584895432
11865240,294.98525607853895
11865270,294.9854785434148
11865300,294.98593089667065
11865330,294.98659302740657
11865360,294.98742497253573
11865390,294.9883839503057
11865420,294.98943786053604
11865450,294.9905464007416
11865480,294.99166255903185
11865510,294.99274167260506
11865540,294.993747575525
11865570,294.99465441587313
11865600,294.99544711641585
11865630,294.99635043487774
11865660,294.9976238172631
11865690,294.99919244825037
11865720,295.00102322783965
11865750,295.0031014770434
11865780,295.00538836810057
11865810,295.00787375152584
11865840,295.0105316584199
11865870,295.01334959441454
11865900,295.01631239833887
11865930,295.0194081378772
11865960,295.0226240913554
11865990,295.0259524560737
11866020,295.02938405554954
11866050,295.0329128905864
11866080,295.0365369823837
11866110,295.04025352822896
11866140,295.0440576713416
11866170,295.04794373764474
11866200,295.0519059101546
11866230,295.05593871240865
11866260,295.06003717324904
11866290,295.0641969856122
11866320,295.0684154104672
11866350,295.0726905025226
11866380,295.0770205194985
11866410,295.0814038035589
11866440,295.0858388935873
11866470,295.09032464166125
11866500,295.0948602546198
11866530,295.0994453927637
11866560,295.1040801944199
11866590,295.10876534079875
11866620,295.1135021691197
11866650,295.11829261082323
11866680,295.12313956937817
11866710,295.1280467116729
11866740,295.13301771426865
11866770,295.13805477075374
11866800,295.1431581214258
11866830,295.1483267466247
11866860,295.15355903587107
11866890,295.15885260856527
11866920,295.1642048319667
11866950,295.1696129080594
11866980,295.1750740523309
11867010,295.1805855206438
11867040,295.186144651459
11867070,295.1917488735754
11867100,295.1973956779344
11867130,295.2030826231764
11867160,295.2088077520395
11867190,295.2145692353363
11867220,295.22036541925866
11867250,295.22619453057575
11867280,295.23205499219705
11867310,295.23794535925254
11867340,295.2438642504841
11867370,295.2498103850039
11867400,295.2557825509121
11867430,295.2617796220516
11867460,295.26780053397783
11867490,295.2738442903873
11867520,295.279909950359
11867550,295.28599656007776
11867580,295.29210333219163
11867610,295.29822958255033
11867640,295.3043744702376
11867670,295.31053727141784
11867700,295.31671729669074
11867730,295.32291389423835
11867760,295.32912644186786
11867790,295.33535434344424
11867820,295.3415970407672
11867850,295.3478540204045
11867880,295.3541247993568
11867910,295.36040891387245
11867940,295.36670591475746
11867970,295.373015366248
11868000,295.37933684594924
11868030,295.3856699448158
11868060,295.39201426699367
11868090,295.3983694296002
11868120,295.4047350625191
11868150,295.41111080824163
11868180,295.41749632175794
11868210,295.4238912704885
11868240,295.43029533428523
11868270,295.43670820534
11868300,295.4431295882525
11868330,295.44955975873773
11868360,295.4559973983071
11868390,295.4624425787358
11868420,295.4688952232345
11868450,295.4753551298476
11868480,295.48182207976015
11868510,295.48829584655414
11868540,295.4947762266819
11868570,295.50126303342313
11868600,295.50775609697126
11868630,295.51425526196925
11868660,295.5207603867655
11868690,295.52727134335635
11868720,295.5337880174674
11868750,295.540310308593
11868780,295.54683812998786
11868810,295.55337140863975
11868840,295.55991008524296
11868870,295.5664541141683
11868900,295.5730034634269
11868930,295.5795581146236
11868960,295.58611805800285
11868990,295.5926833291727
11869020,295.59925414307816
11869050,295.6058305777955
11869080,295.6124125878711
11869110,295.61900006149074
11869140,295.62559296070975
11869170,295.63219129101367
11869200,295.6387950993997
11869230,295.6451275001398
11869260,295.6510226689496
11869290,295.6564929735231
11869320,295.66156994397295
11869350,295.66628576108997
11869380,295.67066859222496
11869410,295.6747419602053
11869440,295.67852787672933
11869470,295.68204645963243
11869500,295.68531604708335
11869530,295.68835327292265
11869560,295.69117323920915
11869590,295.69378987869516
11869620,295.6962161349493
11869650,295.6984640562662
11869680,295.7005448461234
11869710,295.7024689239093
11869740,295.7042459955813
11869770,295.7058851242473
11869800,295.7073947911773
11869830,295.7087829461977
11869860,295.71005705030854
11869890,295.7112241135928
11869920,295.71229072982226
11869950,295.71326310798594
11869980,295.7141471007181
11870010,295.71494822847967
11870040,295.7156717055557
11870070,295.71632245975337
11870100,295.7169051501281
11870130,295.71742418407104
11870160,295.7178837333763
11870190,295.7182877488453
11870220,295.7186399734645
11870250,295.71894395443917
11870280,295.7192030543179
11870310,295.71942046132847
11870340,295.71959919898563
11870370,295.71974213503125
11870400,295.71985198977563
11870430,295.7199313439066
11870460,295.7199826458255
11870490,295.72000821855846
11870520,295.72001026628266
11870550,295.71999088050427
11870580,295.71995204591997
11870610,295.7198956459898
11870640,295.71982346824745
11870670,295.71973720936734
11870700,295.71963848000826
11870730,295.71952880944997
11870760,295.71940965003563
11870790,295.71928238143386
11870820,295.71914831473026
11870850,295.7190086963578
11870880,295.7188647118751
11870910,295.7187174895993
11870940,295.7185681040999
11870970,295.7184175795594
11871000,295.7182668930064
11871030,295.7181169774178
11871060,295.7179687246753
11871090,295.7178229883627
11871120,295.7176805864182
11871150,295.7175423036717
11871180,295.7174088942929
11871210,295.7172810841599
11871240,295.71715957314285
11871270,295.7170450372985
11871300,295.71693813097346
11871330,295.7168394888209
11871360,295.7167497277333
11871390,295.71666944869514
11871420,295.7165992385552
11871450,295.71653967172114
11871480,295.71649131177696
11871510,295.7164547130251
11871540,295.7164304208064
11871570,295.7164189799066
11871600,295.716421064055
11871630,295.7164373308712
11871660,295.71646817800587
11871690,295.7165140181043
11871720,295.71657531764777
11871750,295.7166523951648
11871780,295.71674588231065
11871810,295.7168562353079
