time,hvac_reaZonEas_V_flow_y
11847240,-6.194108309450904e-09
11847270,-4.8702203840904025e-09
11847300,-3.588087815649832e-09
11847330,-2.3575353531668137e-09
11847360,-1.1544104200376059e-09
11847390,1.473715416580843e-11
11847420,1.151544846090563e-09
11847450,2.2453691692470695e-09
11847480,3.304806809163042e-09
11847510,4.333132700002565e-09
11847540,5.3332124094959395e-09
11847570,6.310367696949552e-09
11847600,7.266236032490056e-09
11847630,7.315360009412658e-09
11847660,6.629263677704708e-09
11847690,6.160540358310099e-09
11847720,5.749537543261832e-09
11847750,5.336078516930972e-09
11847780,4.91770708830091e-09
11847810,4.496879451684279e-09
11847840,4.07482370518068e-09
11847870,3.6519492160492686e-09
11847900,3.2294840824902598e-09
11847930,2.80620020998896e-09
11847960,2.385372524058621e-09
11847990,1.966182295639141e-09
11848020,1.548629526561258e-09
11848050,1.134351680457317e-09
11848080,7.225300281745644e-10
11848110,3.148020332489407e-10
11848140,-8.842293722032762e-11
11848170,-4.879636125461117e-10
11848200,-8.81773163974114e-10
11848230,-1.2702609555287625e-09
11848260,-1.6534269858584564e-09
11848290,-2.030452522830816e-09
11848320,-2.4005188344376526e-09
11848350,-2.7652633812983975e-09
11848380,-3.1222299699247302e-09
11848410,-3.4726466956935217e-09
11848440,-3.815694827014952e-09
11848470,-4.1509649978356015e-09
11848500,-4.4796853037283686e-09
11848530,-4.7998089173148484e-09
11848560,-5.111745203630993e-09
11848590,-5.416722258455449e-09
11848620,-5.7131026201783705e-09
11848650,-6.001705019389947e-09
11848680,-6.282529456047604e-09
11848710,-6.555166564885094e-09
11848740,-6.819206980759755e-09
11848770,-7.075469434482182e-09
11848800,-7.323953926306656e-09
11848830,-7.563841726053918e-09
11848860,-7.796360929899757e-09
11848890,-8.021102173027715e-09
11848920,-8.238065455942996e-09
11848950,-8.44684141401231e-09
11848980,-8.648658143431403e-09
11849010,-8.842287549281822e-09
11849040,-9.029776458065025e-09
11849070,-9.208668679549596e-09
11849100,-9.3814204053323e-09
11849130,-9.546803540752669e-09
11849160,-9.705636816804997e-09
11849190,-9.857920234247847e-09
11849220,-1.0002835063763666e-08
11849250,-1.0142428131448295e-08
11849280,-1.0275880707953172e-08
11849310,-1.0402374064087283e-08
11849340,-1.0523136295742197e-08
11849370,-1.063775803875285e-08
11849400,-1.074787675379e-08
11849430,-1.085144561685231e-08
11849460,-1.0950102088569307e-08
11849490,-1.1045074264346355e-08
11849520,-1.1134724685247853e-08
11849550,-1.1220281446657016e-08
11849580,-1.1301335184385003e-08
11849610,-1.1378704628785006e-08
11849640,-1.1451161686054937e-08
11849670,-1.1519525086550965e-08
11849700,-1.1584204195721091e-08
11849730,-1.1644380284698105e-08
11849760,-1.1700872083692118e-08
11849790,-1.1753270228635278e-08
11849820,-1.1801165355541223e-08
11849850,-1.1845376194526098e-08
11849880,-1.1886312110905809e-08
11849910,-1.192315437601889e-08
11849940,-1.1954265532128227e-08
11849970,-1.1982101767781797e-08
11850000,-1.200625371902622e-08
11850030,-1.2025493292870512e-08
11850060,-1.2041867312878552e-08
11850090,-1.2052100863462653e-08
11850120,-1.2057831403673447e-08
11850150,-1.2059877663293347e-08
11850180,-1.2057011549636206e-08
11850210,-1.204964242802575e-08
11850240,-1.2037360934859886e-08
11850270,-1.2020167071020246e-08
11850300,-1.1998060837388718e-08
11850330,-1.1971042234846716e-08
11850360,-1.1938701899924582e-08
11850390,-1.1900630469225817e-08
11850420,-1.1857646672362686e-08
11850450,-1.1809341145912534e-08
11850480,-1.1755304526522307e-08
11850510,-1.1695127450906697e-08
11850540,-1.1628809920084513e-08
11850570,-1.15571706635054e-08
11850600,-1.1478981589453188e-08
11850630,-1.1394242698969314e-08
11850660,-1.1304182085579856e-08
11850690,-1.1206343565246549e-08
11850720,-1.1102364595647822e-08
11850750,-1.0991835813594979e-08
11850780,-1.0873119763660365e-08
11850810,-1.0748263267381505e-08
11850840,-1.0615219505306744e-08
11850870,-1.0475216570660655e-08
11850900,-1.032661700823318e-08
11850930,-1.016983018311019e-08
11850960,-1.0004856096279508e-08
11850990,-9.83128538470921e-09
11851020,-9.649118049355181e-09
11851050,-9.457535363226363e-09
11851080,-9.256537327276125e-09
11851110,-9.04448648671682e-09
11851140,-8.823429662099265e-09
11851170,-8.590091943010309e-09
11851200,-8.34652014984887e-09
11851230,-8.341607509569309e-09
11851260,-8.505352774967247e-09
11851290,-8.586406531779689e-09
11851320,-8.636348630858011e-09
11851350,-8.67073490070541e-09
11851380,-8.686290433023675e-09
11851410,-8.684652685381199e-09
11851440,-8.664184204964382e-09
11851470,-8.626931812982514e-09
11851500,-8.570848692917818e-09
11851530,-8.49757230205982e-09
11851560,-8.405874551423538e-09
11851590,-8.29739289805046e-09
11851620,-8.169671161804359e-09
11851650,-8.025574890585768e-09
11851680,-7.863057267873396e-09
11851710,-7.68416511382007e-09
11851740,-7.488079702743372e-09
11851770,-7.27480103619709e-09
11851800,-7.045147842840509e-09
11851830,-6.798301396684324e-09
11851860,-6.536717880441298e-09
11851890,-6.258350476992056e-09
11851920,-5.964427277863019e-09
11851950,-5.655767010732807e-09
11851980,-5.331550948817006e-09
11852010,-4.993825910061153e-09
11852040,-4.641773167296116e-09
11852070,-4.274573993243949e-09
11852100,-3.895093932220436e-09
11852130,-3.5021048929909645e-09
11852160,-3.0976536923143104e-09
11852190,-2.680512238607413e-09
11852220,-2.2523179846859422e-09
11852250,-1.812252202134195e-09
11852280,-1.3615429798657485e-09
11852310,-9.005996796020232e-10
11852340,-4.30241026379481e-10
11852370,4.9532981912114094e-11
11852400,5.383129840485743e-10
11852430,1.0352802554714646e-09
11852460,1.5412535257088033e-09
11852490,2.053776616534268e-09
11852520,2.5740776212225014e-09
11852550,3.100928452243067e-09
11852580,3.633919749142435e-09
11852610,4.173870242061337e-09
11852640,4.719551843763309e-09
11852670,5.271783284625924e-09
11852700,5.825242842358409e-09
11852730,6.388936517843803e-09
11852760,6.956314498448047e-09
11852790,7.52655806065932e-09
11852820,8.104170207192121e-09
11852850,8.68260112505206e-09
11852880,9.270856816506002e-09
11852910,9.85665637836886e-09
11852940,1.0453099449268033e-08
11852970,1.1052408125345644e-08
11853000,1.1652944956107799e-08
11853030,1.2260031672862572e-08
11853060,1.2871621461975714e-08
11853090,1.3485667509531929e-08
11853120,1.4103397910869747e-08
11853150,1.4723175215621946e-08
11853180,1.5346636882989163e-08
11853210,1.5971326734999856e-08
11853240,1.6595607320723175e-08
11853270,1.7221116099183723e-08
11853300,1.784335007242247e-08
11853330,1.8462309243577985e-08
11853360,1.9075128068526946e-08
11853390,1.9678941002185628e-08
11853420,2.0272519954074484e-08
11853450,2.0850952557462274e-08
11853480,2.1410963899678302e-08
11853510,2.1948050974523246e-08
11853540,2.2458938865902862e-08
11853570,2.2937077743476744e-08
11853600,2.3378783322726098e-08
11853630,2.377832449645045e-08
11853660,2.413037951886144e-08
11853690,2.4430036005713528e-08
11853720,2.467320029870375e-08
11853750,2.4854550644607014e-08
11853780,2.4971221473478547e-08
11853810,2.5020347213907857e-08
11853840,2.500151847934131e-08
11853870,2.491268842548792e-08
11853900,2.4756722580585488e-08
11853930,2.4534849016474502e-08
11853960,2.4229055676895123e-08
11853990,2.388846627652954e-08
11854020,2.3491793849280506e-08
11854050,2.305213804644378e-08
11854080,2.2569908221601296e-08
11854110,2.205124483451722e-08
11854140,2.150310707723267e-08
11854170,2.1048304352115453e-08
11854200,2.0389228529803542e-08
11854230,1.975717065340158e-08
11854260,1.9155405649592656e-08
11854290,1.8549956249708655e-08
11854320,1.7946144199559252e-08
11854350,1.734601632764578e-08
11854380,1.67520288278631e-08
11854410,1.6167456624393197e-08
11854440,1.559066226318443e-08
11854470,1.5024511303871727e-08
11854500,1.4469822481771496e-08
11854530,1.3927005167192885e-08
11854560,1.3394831270407939e-08
11854590,1.2873300796238812e-08
11854620,1.2362413749293924e-08
11854650,1.1862170133968402e-08
11854680,1.1372160589415196e-08
11854710,1.088992892930459e-08
11854740,1.0416703252332486e-08
11854770,9.950846101688269e-09
11854800,9.491129385297338e-09
11854830,9.672887738259435e-09
11854860,1.0148160888350249e-08
11854890,1.0335650399985012e-08
11854920,1.06062410530183e-08
11854950,1.0901803006022691e-08
11854980,1.119327133644761e-08
11855010,1.148433033123251e-08
11855040,1.1774979991152688e-08
11855070,1.2063173490989688e-08
11855100,1.2349729561647263e-08
11855130,1.2633010742767489e-08
11855160,1.2913017034649956e-08
11855190,1.3188929707031484e-08
11855220,1.3460339394730727e-08
11855250,1.3726836732436523e-08
11855280,1.3987193624100301e-08
11855310,1.4241819434673181e-08
11855340,1.4489076702419033e-08
11855370,1.4730602888073203e-08
11855400,1.4963123068116182e-08
11855430,1.518909343382838e-08
11855460,1.5405648426535854e-08
11855490,1.5613606775807118e-08
11855520,1.581296848038352e-08
11855550,1.6002096077059336e-08
11855580,1.6180989564177634e-08
11855610,1.6349648939998113e-08
11855640,1.6507664837173894e-08
11855670,1.6655037253745707e-08
11855700,1.679012872541158e-08
11855730,1.6913757980992462e-08
11855760,1.7024287555754407e-08
11855790,1.712294554396865e-08
11855820,1.7208503846193927e-08
11855850,1.7280553094022498e-08
11855880,1.7339502650295588e-08
11855910,1.7383715049323096e-08
11855940,1.7414009019446933e-08
11855970,1.742915646036272e-08
11856000,1.7429976100374854e-08
11856030,1.7415649204742626e-08
11856060,1.7385357038544904e-08
11856090,1.7339918330057067e-08
11856120,1.7277695612553644e-08
11856150,1.7199507614293288e-08
11856180,1.710494496601545e-08
11856210,1.699196083471159e-08
11856240,1.686301141241658e-08
11856270,1.6716459232053758e-08
11856300,1.655189492425203e-08
11856330,1.6370137217663523e-08
11856360,1.6169958011065766e-08
11856390,1.5950129203111627e-08
11856420,1.5712697620860247e-08
11856450,1.5454797698897496e-08
11856480,1.5179704362950467e-08
11856510,1.4883323949363924e-08
11856540,1.4568112652123322e-08
11856570,1.4232023638153807e-08
11856600,1.3875875637438649e-08
11856630,1.3649087304835082e-08
11856660,1.308989358337406e-08
11856690,1.2656784596058726e-08
11856720,1.2389878247627516e-08
11856750,1.2014489808114622e-08
11856780,1.1544537720438862e-08
11856810,1.1049204876111467e-08
11856840,1.0530128739774778e-08
11856870,9.989765509234568e-09
11856900,9.425658987385623e-09
11856930,8.83739980885242e-09
11856960,8.225806707632432e-09
11856990,7.588423487705276e-09
11857020,6.927296983003791e-09
11857050,6.2395616321427364e-09
11857080,5.526854903878186e-09
11857110,4.787129970591832e-09
11857140,4.0212055696458616e-09
11857170,3.22744424105098e-09
11857200,2.4054366245586095e-09
11857230,1.5555920933770683e-09
11857260,6.77091922501321e-10
11857290,-2.300638795383975e-10
11857320,-1.1671034023123671e-09
11857350,-2.1340266354280047e-09
11857380,-3.130833567517632e-09
11857410,-4.157933552511175e-09
11857440,-5.215735943259152e-09
11857470,-6.302603260087958e-09
11857500,-7.418535487515787e-09
11857530,-8.563532608984786e-09
11857560,-9.737185240622543e-09
11857590,-1.093621843405247e-08
11857620,-1.2160632170067127e-08
11857650,-1.3407970231497784e-08
11857680,-1.4674548302435335e-08
11857710,-1.5958319531652335e-08
11857740,-1.7253552773080912e-08
11857770,-1.8558201176515377e-08
11857800,-1.986571486593034e-08
11857830,-2.117077206555989e-08
11857860,-2.246682290404463e-08
11857890,-2.3746089415401304e-08
11857920,-2.500243110130926e-08
11857950,-2.6227251272317732e-08
11857980,-2.741236261016678e-08
11858010,-2.855080589956172e-08
11858040,-2.9633575102121504e-08
11858070,-3.0654120380205e-08
11858100,-3.160671063322033e-08
11858130,-3.248356793816198e-08
11858160,-3.356224215237604e-08
11858190,-3.4321201583879016e-08
11858220,-3.4907817909971236e-08
11858250,-3.54064204696833e-08
11858280,-3.5843618050359256e-08
11858310,-3.618174907937752e-08
11858340,-3.6447422343185455e-08
11858370,-3.664309406986807e-08
11858400,-3.6773676677028834e-08
11858430,0.21456414823763414
11858460,0.2732211068744278
11858490,0.2873106155419486
11858520,0.2883638620259591
11858550,0.2858109795298408
11858580,0.2822689659204322
11858610,0.2784561454515861
11858640,0.2745698256900892
11858670,0.2706647263479807
11858700,0.26675587508322524
11858730,0.2628478614001206
11858760,0.2589421502556788
11858790,0.2550398704327547
11858820,0.25114093251476083
11858850,0.24724638737314636
11858880,0.24335705332463076
11858910,0.23947357629333285
11858940,0.23559610855001564
11858970,0.2317257852585276
11859000,0.22786345596257518
11859030,0.22400985945380636
11859060,0.22016679508754486
11859090,0.21633536315833035
11859120,0.21251633172221351
11859150,0.2087106826147246
11859180,0.2049222594984865
11859210,0.20115243691613294
11859240,0.19740390343183875
11859270,0.193679805960514
11859300,0.18998402255658225
11859330,0.1863335428020654
11859360,0.1827222242041448
11859390,0.17915318597290553
11859420,0.17563512556773475
11859450,0.17217658983903608
11859480,0.1686960431354372
11859510,0.1653186366285544
11859540,0.16207585971515076
11859570,0.15893602997032583
11859600,0.15588769886994103
11859630,0.15435239157302558
11859660,0.15391408443554894
11859690,0.15376897771930617
11859720,0.15373390621509453
11859750,0.15373936906359087
11859780,0.15375927401453693
11859810,0.1537833438636827
11859840,0.1538094639889931
11859870,0.15383481897818546
11859900,0.153859317674491
11859930,0.15388280937566623
11859960,0.15390520731805754
11859990,0.1539267006884307
11860020,0.15394676960342726
11860050,0.1539660243354103
11860080,0.15398423205134834
11860110,0.15400175176034936
11860140,0.1540183298426026
11860170,0.15403413775413707
11860200,0.15404917576778177
11860230,0.15406355502384503
11860260,0.15407734153683963
11860290,0.15409051879552876
11860320,0.15410311241139338
11860350,0.15411520353063352
11860380,0.15412679809950608
11860410,0.1541379488359275
11860440,0.15414866673139394
11860470,0.15415899281476378
11860500,0.15416893960441688
11860530,0.1541785186832281
11860560,0.154187759782166
11860590,0.1541966937470543
11860620,0.15420534534994024
11860650,0.1542136923161808
11860680,0.15422178309787876
11860710,0.15422962038818488
11860740,0.15423717794703604
11860770,0.15424454797805595
11860800,0.1542516916488593
11860830,0.15425862041650848
11860860,0.15426534812844878
11860890,0.1542718843695738
11860920,0.15427823978650484
11860950,0.1542844131580348
11860980,0.154290434052905
11861010,0.15429627884593958
11861040,0.1543018892709907
11861070,0.15430732042383657
11861100,0.15431257300237833
11861130,0.15431765596695976
11861160,0.15432257827198353
11861190,0.15432734788910094
11861220,0.1543319732579318
11861250,0.15433646278933716
11861280,0.1543408240212002
11861310,0.15434506524449992
11861340,0.15434919415039944
11861370,0.15435321510156777
11861400,0.15435713744283514
11861430,0.1543609643554614
11861460,0.1543647040578423
11861490,0.1543683586672437
11861520,0.1543719360284269
11861550,0.15437543696769465
11861580,0.15437887005593356
11861610,0.15438223992060118
11861640,0.1543855561994784
11861670,0.15438881803571072
11861700,0.1543920311776814
11861730,0.1543951897390714
11861760,0.1543982997578217
11861790,0.15440135243158518
11861820,0.15440435726627152
11861850,0.1544073021010561
11861880,0.15441020265227656
11861910,0.15441304469345876
11861940,0.15441583845530316
11861970,0.15441858406725634
11862000,0.15442128371087208
11862030,0.15442393935988508
11862060,0.15442655341669412
11862090,0.15442912869038675
11862120,0.15443166848202466
11862150,0.15443417624874006
11862180,0.1544366553115464
11862210,0.15443910867998578
11862240,0.15444153903349092
11862270,0.15444394875628167
11862300,0.1544463399789717
11862330,0.1544487146070169
11862360,0.1544510743442547
11862390,0.15445342071248497
11862420,0.15445575506871792
11862450,0.15445807861942415
11862480,0.15446039243394172
11862510,0.15446269745675878
11862540,0.15446499451839013
11862570,0.1544672843447552
11862600,0.15446956756501895
11862630,0.1544718447185316
11862660,0.15447411626071705
11862690,0.154476382568396
11862720,0.15447864394437943
11862750,0.15448090062144482
11862780,0.15448315276604177
11862810,0.15448540048146062
11862840,0.15448764381078892
11862870,0.15448988273974432
11862900,0.1544921171989547
11862930,0.15449434706653448
11862960,0.15449657217003632
11862990,0.1544987922888169
11863020,0.1545010071557593
11863050,0.15450321645957887
11863080,0.15450541984649976
11863110,0.15450761692254814
11863140,0.1545098072552282
11863170,0.154511990375934
11863200,0.15451416578163854
11863230,0.15451633293754868
11863260,0.15451849127888614
11863290,0.15452064021374665
11863320,0.15452277912514334
11863350,0.15452483399235906
11863380,0.15452433617871636
11863410,0.15452413524827505
11863440,0.15452406956594306
11863470,0.1545240560500629
11863500,0.15452406173697514
11863530,0.15452407558524806
11863560,0.1545240908497931
11863590,0.1545241065745818
11863620,0.15452412170289803
11863650,0.15452413582895083
11863680,0.15452414885060045
11863710,0.1545241607352313
11863740,0.15452417143022992
11863770,0.1545241808805724
11863800,0.15452418904749335
11863830,0.15452419591122069
11863860,0.15452420146862625
11863890,0.1545242057305087
11863920,0.15452420872026473
11863950,0.1545242104733841
11863980,0.15452421103594305
11864010,0.15452421044006448
11864040,0.15452420870269415
11864070,0.15452420584678261
