time,hvac_reaZonNor_CO2Zon_y
11844690,624.8648903125114
11844720,624.9527624158345
11844750,625.0403992285018
11844780,625.1278167611918
11844810,625.2150317906991
11844840,625.3020619569344
11844870,625.3889258580266
11844900,625.4756431436339
11844930,625.5622347594632
11844960,625.6487270053857
11844990,625.7351371196708
11845020,625.8215032415441
11845050,625.9078483034722
11845080,625.9941984483914
11845110,626.0805884496617
11845140,626.1670564472367
11845170,626.2536252605142
11845200,626.3403318542357
11845230,626.4272255610103
11845260,626.5143548886906
11845290,626.601755891716
11845320,626.6894592401994
11845350,626.7774917536026
11845380,626.8658758190488
11845410,626.95463090896
11845440,627.0437769657547
11845470,627.1333298345473
11845500,627.2232945283199
11845530,627.313665583932
11845560,627.4044317673604
11845590,627.4955824674655
11845620,627.5871148254
11845650,627.6790403213338
11845680,627.7713822179383
11845710,627.8552191843439
11845740,627.9254220764915
11845770,627.9806309130962
11845800,628.020788557881
11845830,628.0463065153776
11845860,628.0577778795349
11845890,628.055874018586
11845920,628.0413033513039
11845950,628.0147915950496
11845980,627.9770699722962
11846010,627.928866876126
11846040,627.8709014598326
11846070,627.8038785908499
11846100,627.7284848483798
11846130,627.6453854211134
11846160,627.5552217922582
11846190,627.4586100710301
11846220,627.3561398609269
11846250,627.2483754173276
11846280,627.1358485865413
11846310,627.0190679644151
11846340,626.898513057492
11846370,626.7746372976545
11846400,626.647867829043
11846430,626.518606091061
11846460,626.3872287915565
11846490,626.2540888947233
11846520,626.1195165202289
11846550,625.9838198480054
11846580,625.8472861134326
11846610,625.7101826741973
11846640,625.5727580754158
11846670,625.4352430689601
11846700,625.2978515960041
11846730,625.1607817608601
11846760,625.0242168048198
11846790,624.8883260625618
11846820,624.7532658792863
11846850,624.6191804825005
11846880,624.4862028169479
11846910,624.3544553529501
11846940,624.224050868281
11846970,624.095093195922
11847000,623.9676779304339
11847030,623.8418930941231
11847060,623.71781976889
11847090,623.595532698982
11847120,623.4751008649666
11847150,623.3565880253819
11847180,623.2400532246942
11847210,623.1255512691108
11847240,623.013133162793
11847270,622.9028465199672
11847300,622.7947361117515
11847330,622.688834686279
11847360,622.5851943353097
11847390,622.4838529313984
11847420,622.3848527210806
11847450,622.2882239709832
11847480,622.1939994457538
11847510,622.1022121350807
11847540,622.0128948357716
11847570,621.9260801673487
11847600,621.8418007283367
11847630,621.7600760636386
11847660,621.6809085364265
11847690,621.6042948004992
11847720,621.5302282796501
11847750,621.458700383096
11847780,621.3897003350781
11847810,621.3232166297098
11847840,621.2592364817748
11847870,621.1977459133685
11847900,621.1387299192936
11847930,621.0821725670758
11847960,621.0280570704939
11847990,620.9763658547562
11848020,620.9270806143492
11848050,620.8801823688648
11848080,620.8356515146196
11848110,620.7934678717696
11848140,620.7536107268683
11848170,620.7160588716615
11848200,620.6807906441621
11848230,620.6477839620669
11848260,620.617016354268
11848290,620.5884649907766
11848320,620.5621067103792
11848350,620.5379180465317
11848380,620.5158752513628
11848410,620.4959543180182
11848440,620.478131001363
11848470,620.4623808371438
11848500,620.4486791597302
11848530,620.4370011184408
11848560,620.4273216926472
11848590,620.4196157058534
11848620,620.4138578375292
11848650,620.41002263441
11848680,620.4080845212729
11848710,620.4080178104122
11848740,620.4097967097916
11848770,620.4133953306233
11848800,620.4187876937748
11848830,620.4259477355794
11848860,620.4348493126196
11848890,620.4454662059361
11848920,620.4577721243361
11848950,620.4717407071181
11848980,620.4873455260355
11849010,620.5045600866878
11849040,620.5233578293174
11849070,620.5437121289494
11849100,620.5655962951005
11849130,620.5889835709042
11849160,620.613847131754
11849190,620.6401600835432
11849220,620.6678954604346
11849250,620.6970262222746
11849280,620.7275252515162
11849310,620.7593653500344
11849340,620.7925192353923
11849370,620.8269595368873
11849400,620.8626587914407
11849430,620.8995894328398
11849460,620.9377238842854
11849490,620.9770338620873
11849520,621.0174918122714
11849550,621.0590698819072
11849580,621.1017404000598
11849610,621.1454749130495
11849640,621.1902450494022
11849670,621.2360223124981
11849700,621.2827780976695
11849730,621.3304836562274
11849760,621.379110089885
11849790,621.428628341118
11849820,621.4790091875732
11849850,621.5302232355117
11849880,621.5822409140509
11849910,621.6350324691381
11849940,621.6885679577869
11849970,621.7428172424744
11850000,621.7977499854236
11850030,621.8533356433801
11850060,621.9095434622426
11850090,621.9663424720817
11850120,622.0237014822713
11850150,622.0815890768877
11850180,622.1399736102558
11850210,622.1988232029753
11850240,622.2581057379377
11850270,622.3177888568537
11850300,622.3778399570144
11850330,622.4382261882982
11850360,622.4989144506911
11850390,622.5598713918987
11850420,622.6210634055677
11850450,622.6824566296391
11850480,622.7440169452137
11850510,622.8057099756935
11850540,622.8675010863423
11850570,622.9293553841522
11850600,622.9912377181656
11850630,623.0531126800054
11850660,623.1149446050122
11850690,623.176697573318
11850720,623.2383354118804
11850750,623.2998216960265
11850780,623.3611197522484
11850810,623.4221926603476
11850840,623.4830032568613
11850870,623.5435141376562
11850900,623.6036876620947
11850930,623.6634859558512
11850960,623.722870915922
11850990,623.7818042133235
11851020,623.8402472992058
11851050,623.8981614070362
11851080,623.955507559975
11851110,624.0122465720752
11851140,624.0683390575466
11851170,624.1237454297733
11851200,624.1784259137318
11851230,624.232354125106
11851260,624.2855255029231
11851290,624.3379424671452
11851320,624.3896100205948
11851350,624.4405342306084
11851380,624.4907218425271
11851410,624.5401801536304
11851440,624.5889169863234
11851470,624.6369406886572
11851500,624.6842601384566
11851530,624.7308847438908
11851560,624.7768244389296
11851590,624.8220896738645
11851620,624.8666914015506
11851650,624.9106410601876
11851680,624.9539505532357
11851710,624.9966322271538
11851740,625.0386988474725
11851770,625.0801635736217
11851800,625.1210399329219
11851830,625.1613417940442
11851860,625.2010833402298
11851890,625.2402790424949
11851920,625.2789436329879
11851950,625.3170920787273
11851980,625.3547395557973
11852010,625.3919014243222
11852040,625.4285932094472
11852070,625.4648305843549
11852100,625.5006293473921
11852130,625.5360053895135
11852160,625.5709746531273
11852190,625.6055530865341
11852220,625.6397565991812
11852250,625.6736010230592
11852280,625.7071020850778
11852310,625.740275394493
11852340,625.7731364466425
11852370,625.8057006302076
11852400,625.8379832287129
11852430,625.8699994257775
11852460,625.9017642977941
11852490,625.9332928092794
11852520,625.9645998070313
11852550,625.9957000129324
11852580,626.0266080158503
11852610,626.0573382629991
11852640,626.0879050509847
11852670,626.118322989664
11852700,626.1486052095162
11852730,626.1787658127361
11852760,626.2088187409003
11852790,626.2387771064516
11852820,626.2686543422036
11852850,626.2984630208564
11852880,626.328216357464
11852910,626.3579262662097
11852940,626.3876052709364
11852970,626.4172657450769
11853000,626.4469192413264
11853030,626.4765772099022
11853060,626.5062510750872
11853090,626.535952187695
11853120,626.5656912329517
11853150,626.5954787551979
11853180,626.6253250756422
11853210,626.6552402867272
11853240,626.6852342465776
11853270,626.7153166276555
11853300,626.7454969920803
11853330,626.7757848948911
11853360,626.806189996544
11853390,626.8367221787145
11853420,626.8673916488095
11853450,626.8982090274335
11853480,626.9291854082383
11853510,626.9603323886593
11853540,626.991662066796
11853570,627.023187024521
11853600,627.0549203245789
11853630,627.0868755354772
11853660,627.1190667683377
11853690,627.1515087246814
11853720,627.1842167344051
11853750,627.2172067949114
11853780,627.2504955787546
11853810,627.2841004454103
11853840,627.3180393889787
11853870,627.35233102445
11853900,627.3869944355685
11853930,627.4220491867055
11853960,627.4575159046475
11853990,627.4934130279786
11854020,627.5297566697537
11854050,627.5665591137981
11854080,627.6038864892781
11854110,627.6416504807092
11854140,627.6798955565941
11854170,627.718677607181
11854200,627.7579899714796
11854230,627.7977496703071
11854260,627.8380120480995
11854290,627.8787863006534
11854320,627.9200760466742
11854350,627.9618821396521
11854380,628.00420445144
11854410,628.0470418313733
11854440,628.0903923104432
11854470,628.134253283623
11854500,628.1786215047301
11854530,628.2234931054203
11854560,628.2688636497962
11854590,628.3147281884654
11854620,628.3610813096071
11854650,628.4079171899787
11854680,628.4552296446071
11854710,628.5030121747371
11854740,628.551258014309
11854770,628.5999601747775
11854800,628.6491114881824
11854830,628.698689532833
11854860,628.7486474642101
11854890,628.7989276498686
11854920,628.8494724305945
11854950,628.9002279259005
11854980,628.9511443399202
11855010,629.0021756660346
11855040,629.0532790725491
11855070,629.1044143101253
11855100,629.1555436140953
11855130,629.2066316067536
11855160,629.2576451632593
11855190,629.3085532895053
11855220,629.3593270123658
11855250,629.4099392790313
11855280,629.4603648653457
11855310,629.5105802925518
11855340,629.5605637506418
11855370,629.6102950277224
11855400,629.6597554444371
11855430,629.7089277930993
11855460,629.7577962807102
11855490,629.8063464756638
11855520,629.854565257632
11855550,629.9024407702781
11855580,629.9499623765423
11855610,629.9971206161721
11855640,630.0439071652307
11855670,630.0903147984495
11855700,630.1363373534612
11855730,630.1819696960176
11855760,630.2272076861982
11855790,630.2720481460291
11855820,630.316488828268
11855850,630.3605283865219
11855880,630.40416634671
11855910,630.447403079742
11855940,630.4902397754682
11855970,630.532678417662
11856000,630.5747217599795
11856030,630.616373302776
11856060,630.6576372707145
11856090,630.6985185912267
11856120,630.7390228736673
11856150,630.7791563893393
11856180,630.8189260522142
11856210,630.8583394003929
11856240,630.897404578297
11856270,630.9361303207012
11856300,630.9745259400679
11856330,631.0126013161848
11856360,631.0503668851766
11856390,631.0878336257675
11856420,631.1250130419804
11856450,631.1619171427664
11856480,631.1985584199081
11856510,631.234949825166
11856540,631.2711047479215
11856570,631.3070369938486
11856600,631.3427607655296
11856630,631.3782278108606
11856660,631.4135210220896
11856690,631.4486998231786
11856720,631.4837012662606
11856750,631.5185415168686
11856780,631.5532717358071
11856810,631.587909010046
11856840,631.6224708932209
11856870,631.6569754187358
11856900,631.6914411083804
11856930,631.7258869694457
11856960,631.760332491643
11856990,631.7947976442246
11857020,631.8293028733152
11857050,631.8638690996212
11857080,631.8985177165405
11857110,631.9332705886583
11857140,631.9681500507052
11857170,632.0031789068394
11857200,632.0383804275245
11857230,632.0737783407392
11857260,632.1093968417415
11857290,632.1452605935306
11857320,632.1813947201603
11857350,632.2178248231194
11857380,632.2545769670298
11857410,632.2916776799186
11857440,632.3291539439372
11857470,632.3670331897667
11857500,632.4053432851968
11857530,632.444112520594
11857560,632.4833695899737
11857590,632.5231435668074
11857620,632.563463873735
11857650,632.6043602451263
11857680,632.6458626826679
11857710,632.6880014026574
11857740,632.7308067743026
11857770,632.7743092482144
11857800,632.8185392751608
11857830,632.8635272155296
11857860,632.9093032417549
11857890,632.9558972334746
11857920,633.0033386678904
11857950,633.0516565025574
11857980,633.1008790642915
11858010,633.1510339398079
11858040,633.2021478753559
11858070,633.2542466906132
11858100,633.3073552058872
11858130,633.3614961226979
11858160,633.4163639722246
11858190,633.4722519066355
11858220,633.5291085127614
11858250,633.5872230626011
11858280,633.6463382483965
11858310,633.7065713127515
11858340,633.767941866246
11858370,633.8304615628169
11858400,633.8941357065524
11858430,632.6525515264581
11858460,629.7543628461034
11858490,626.810566573103
11858520,624.7135850823101
11858550,623.5923926438888
11858580,623.098291615583
11858610,622.8856078056668
11858640,622.7544808220512
11858670,622.6159797964739
11858700,622.439015772532
11858730,622.2170275533117
11858760,621.9524410619952
11858790,621.6502677512142
11858820,621.3155826635466
11858850,620.9528853713892
11858880,620.5659304943175
11858910,620.1578290128323
11858940,619.7311415738209
11858970,619.2880058569621
11859000,618.8302443062269
11859030,618.3594258414406
11859060,617.8769144720152
11859090,617.383932704688
11859120,616.8815321725031
11859150,616.3706677597061
11859180,615.8521770569047
11859210,615.3267812946582
11859240,614.7951992580619
11859270,614.2580579442729
11859300,613.7159015002842
11859330,613.1692033922538
11859360,612.6184332496065
11859390,612.064734689309
11859420,611.5108210923595
11859450,610.9604324749902
11859480,610.4170625435846
11859510,609.8833742880672
11859540,609.3566861031521
11859570,608.8207190061162
11859600,608.2447989603744
11859630,607.593097968843
11859660,606.8319316592573
11859690,605.944013637541
11859720,604.9264252114078
11859750,603.7872364218399
11859780,602.5414486992903
11859810,601.2070348611578
11859840,599.8021660837535
11859870,598.3430425766079
11859900,596.84339106388
11859930,595.3142332683974
11859960,593.764182670761
11859990,592.1999162135576
11860020,590.6263326210492
11860050,589.0474690976605
11860080,587.4663406255341
11860110,585.8854384503417
11860140,584.3067447630358
11860170,582.7318383612832
11860200,581.1621126497027
11860230,579.5986563252485
11860260,578.0424191237825
11860290,576.4942473710688
11860320,574.9548052148187
11860350,573.4246736880498
11860380,571.9043483430428
11860410,570.3942463989052
11860440,568.8947214193969
11860470,567.4060696951179
11860500,565.9285385477272
11860530,564.4623119109642
11860560,563.007536908745
11860590,561.5643725555007
11860620,560.1329555595458
11860650,558.7133146951035
11860680,557.3055320326553
11860710,555.909649854953
11860740,554.5256468891965
11860770,553.1536349857862
11860800,551.7935750843259
11860830,550.445444433891
11860860,549.1092263951518
11860890,547.7848906997931
11860920,546.4724046354438
11860950,545.1717196536835
11860980,543.8828010273232
11861010,542.6055827349786
11861040,541.3400094871866
11861070,540.0860246070579
11861100,538.8435603950705
11861130,537.6125440685569
11861160,536.3928918918729
11861190,535.1844988561011
11861220,533.9872553026196
11861250,532.8010485799609
11861280,531.6257665703964
11861310,530.4613022507309
11861340,529.3075549164877
11861370,528.164427579841
11861400,527.031830241668
11861430,525.90967741021
11861460,524.7978901274589
11861490,523.6963922165025
11861520,522.6051126037117
11861550,521.5239811354521
11861580,520.452931821013
11861610,519.3918980123575
11861640,518.3408158475486
11861670,517.2996200932613
11861700,516.2682486217457
11861730,515.2466360798819
11861760,514.234720622841
11861790,513.2324352598455
11861820,512.2397182113125
11861850,511.2564998777735
11861880,510.28271895732155
11861910,509.3183051432265
11861940,508.363190254331
11861970,507.41730584273625
11862000,506.4805828600248
11862030,505.55295124300824
11862060,504.6343401372685
11862090,503.72467800134757
11862120,502.82389268212995
11862150,501.9319114565273
11862180,501.04866108481053
11862210,500.17406786625975
11862240,499.30805770644383
11862270,498.45055619011055
11862300,497.6014886591732
11862330,496.7607802924209
11862360,495.92835618505666
11862390,495.10414142448843
11862420,494.28806116026703
11862450,493.4800406668278
11862480,492.6800053989945
11862510,491.88788104065776
11862540,491.10359354753297
11862570,490.3270691849346
11862600,489.5582345614151
11862630,488.797016658858
11862660,488.0433428594634
11862690,487.29714096997674
11862720,486.5583392434571
11862750,485.8268663988392
11862780,485.10265163852125
11862810,484.3856246641732
11862840,483.6757156908735
11862870,482.97285545978417
11862900,482.2769752491145
11862930,481.5880068835996
11862960,480.9058827426319
11862990,480.230535767578
11863020,479.5618994685527
11863050,478.8999079310326
11863080,478.24449582185457
11863110,477.59559839456887
11863140,476.9531514935111
11863170,476.31709155685286
11863200,475.68735561810587
11863230,475.0638813065828
11863260,474.44660684631174
11863290,473.83547105400294
11863320,473.23041333556057
11863350,472.6313735464118
11863380,472.0382979736839
11863410,471.45113183990173
11863440,470.86981565586564
11863470,470.2942910841293
11863500,469.7245005872942
11863530,469.1603872539608
11863560,468.6018947793807
11863590,468.0489674660818
11863620,467.50155009530744
11863650,466.9595879719057
11863680,466.4230269624723
11863710,465.8918134768827
11863740,465.365894453392
11863770,464.84521735137776
11863800,464.3297301460359
11863830,463.819381323535
11863860,463.3141198765496
11863890,462.813895299982
11863920,462.31865758680397
11863950,461.8283572238851
11863980,461.34294518769434
11864010,460.8623729394131
11864040,460.386592421924
11864070,459.91555605496217
11864100,459.4492167290385
11864130,458.98752780156923
11864160,458.53044309254466
11864190,458.07791689482815
11864220,457.6299317563234
11864250,457.1865555369077
11864280,456.7477978311815
11864310,456.3136070888473
11864340,455.88390021922305
11864370,455.45858191321065
11864400,455.03755749294623
11864430,454.6207401739365
11864460,454.20805423330614
11864490,453.79943488344617
11864520,453.39482712704654
11864550,452.9941838464947
11864580,452.5974636896976
11864610,452.2046294816733
11864640,451.81564678732576
11864670,451.4304828318037
11864700,451.0491057986792
11864730,450.6714842251341
11864760,450.2975867722166
11864790,449.9273820040034
11864820,449.5608383217628
11864850,449.1979482473857
11864880,448.83862958630044
11864910,448.48287618347706
11864940,448.1306564567402
11864970,447.781936759159
11865000,447.43668459647347
11865030,447.0948674419263
11865060,446.75645279806326
11865090,446.4214082356105
11865120,446.0897013998633
11865150,445.76130004382026
11865180,445.4361758535937
11865210,445.11428675322855
11865240,444.7956024411525
11865270,444.48008795264724
11865300,444.1677088535826
11865330,443.8584321511677
11865360,443.55222706510125
11865390,443.24906479998475
11865420,442.9489178605362
11865450,442.65175937265485
11865480,442.35756319596265
11865510,442.0663038731162
11865540,441.77795659861283
11865570,441.4924965885787
11865600,441.20989858919444
11865630,440.9386153682854
11865660,440.68925902419323
11865690,440.46047290393403
11865720,440.25209368652276
11865750,440.064416728507
11865780,439.8967369331465
11865810,439.74922275285695
11865840,439.62141598710576
11865870,439.5132329686865
11865900,439.4244493693887
11865930,439.35489425234186
11865960,439.3043480769104
11865990,439.27266312609083
11866020,439.2596496013181
11866050,439.2651194675804
11866080,439.2888916404448
11866110,439.33079029633177
11866140,439.39062893157507
11866170,439.4682342969792
11866200,439.5634334848735
11866230,439.6760534460035
11866260,439.8059239065016
11866290,439.95287613742664
11866320,440.1167430681323
11866350,440.29735920292825
11866380,440.49456062597636
11866410,440.7081850178955
11866440,440.93807163326505
11866470,441.184061276884
11866500,441.4459962800032
11866530,441.72372050659214
11866560,442.01707931848625
11866590,442.3259195600755
11866620,442.6500896254515
11866650,442.9894391154358
11866680,443.34381928803947
11866710,443.7130826504721
11866740,444.09708319485907
11866770,444.49567626700286
11866800,444.9087098526583
11866830,445.3360499183217
11866860,445.77756741887686
11866890,446.2331145139631
11866920,446.7025518033234
11866950,447.1857443274707
11866980,447.68255757033205
11867010,448.19285813182955
11867040,448.71651390156785
11867070,449.2533940971171
11867100,449.80336900095057
11867130,450.3663048252207
11867160,450.9420794897804
11867190,451.5305680986188
11867220,452.13165387629886
11867250,452.74520556029586
11867280,453.37110036549234
11867310,454.0092182583729
11867340,454.65943931027033
11867370,455.321644933669
11867400,455.9957175765344
11867430,456.6815409681372
11867460,457.3789998681548
11867490,458.087980227175
11867520,458.8083690674501
11867550,459.540045622287
11867580,460.2829051481287
11867610,461.03685343880494
11867640,461.801770004582
11867670,462.57754643701344
11867700,463.3640758237728
11867730,464.16125293722234
11867760,464.96897357657815
11867790,465.787134443378
11867820,466.61563316179416
11867850,467.4543683203549
11867880,468.3032394836636
11867910,469.1621471970988
11867940,470.03099298247815
11867970,470.90967932888145
11868000,471.79810968233693
11868030,472.69618843593184
11868060,473.6038209204971
11868090,474.5209133956639
11868120,475.4473730410345
11868150,476.38310794741824
11868180,477.32802710811364
11868210,478.2820404102247
11868240,479.24505862589024
11868270,480.216993404132
11868300,481.19775726216153
11868330,482.1879124206035
11868360,483.18627009432595
11868390,484.1930286926172
11868420,485.208237906881
11868450,486.2318509123254
11868480,487.26379195538516
11868510,488.303974243429
11868540,489.35231571763745
11868570,490.40873604976747
11868600,491.4731562935906
11868630,492.54549822399696
11868660,493.62568424182047
11868690,494.7136374297646
11868720,495.80928160136904
11868750,496.9125413179632
11868780,498.0233418865343
11868810,499.14160935130883
11868840,500.2672704848465
11868870,501.4002527800039
11868900,502.54048444259246
11868930,503.6878943843277
11868960,504.8424120705449
11868990,506.00396702216807
11869020,507.17248691107665
11869050,508.34789600556036
11869080,509.5301510777882
11869110,510.7191608845263
11869140,511.9148665861687
11869170,513.1172054142814
11869200,514.3261133058277
11869230,515.5312828828456
11869260,516.7256815211585
11869290,517.9085678448811
11869320,519.0799337084187
11869350,520.2398835232617
11869380,521.3885276630838
11869410,522.5259776682096
11869440,523.6523431373431
11869470,524.7677326190199
11869500,525.8722536335503
11869530,526.9660126740881
11869560,528.049115152583
11869590,529.1216654857565
11869620,530.1837671046803
11869650,531.2355224548411
11869680,532.2770329834304
11869710,533.3083991380826
11869740,534.3297203726086
11869770,535.3410951568549
11869800,536.3426209870297
11869830,537.3343943955729
11869860,538.3165109602262
11869890,539.2890653132843
11869920,540.252151151307
11869950,541.2058612447926
11869980,542.1502874478267
11870010,543.0855207073217
11870040,544.0116510739177
11870070,544.9287677111555
11870100,545.8369589044984
11870130,546.7363120706481
11870160,547.6269137669689
11870190,548.5088497007855
11870220,549.3822047384996
11870250,550.2470629145607
11870280,551.1035074403478
11870310,551.9516207129675
11870340,552.7914843239305
11870370,553.6231790677706
11870400,554.4467849505415
11870430,555.2623811981964
11870460,556.0700462648912
11870490,556.8698578411846
11870520,557.6618928621541
11870550,558.4462275154102
11870580,559.2229372490273
11870610,559.9920967793788
11870640,560.7537800988914
11870670,561.5080604837113
11870700,562.2550105012859
11870730,562.9947020178696
11870760,563.727206205933
11870790,564.4525935515184
11870820,565.1709338614892
11870850,565.8822962707233
11870880,566.5867492492256
11870910,567.2843606091503
11870940,567.9751975117814
11870970,568.6593264744066
11871000,569.3368133771398
11871030,570.0077234696502
11871060,570.6721213777181
11871090,571.3300711095749
11871120,571.9816360620139
11871150,572.6268790264055
11871180,573.2658621946325
11871210,573.8986471649429
11871240,574.5252949477666
11871270,575.1458659714301
11871300,575.7604200878109
11871330,576.3690165779228
11871360,576.971714157391
11871390,577.5685709818949
11871420,578.1596446524985
11871450,578.744992220924
11871480,579.3246701947594
11871510,579.8987345425683
11871540,580.4672406983723
11871570,581.0302435682348
11871600,581.5877975306983
11871630,582.139956430938
11871660,582.6867735974287
11871690,583.2283042375923
11871720,583.7646072970784
11871750,584.2957188284753
11871780,584.8217056178497
11871810,585.3426121424307
11871840,585.8584870805416
11871870,586.3693797501976
11871900,586.8753393636263
11871930,587.3764147811776
11871960,587.8726544321316
11871990,588.3641062912312
