time,hvac_oveZonActNor_yDam_u
11842680,0.17449817518248167
11842710,0.17449817518248167
11842740,0.17449817518248167
11842770,0.17449817518248167
11842800,0.17449817518248167
11842830,0.17449817518248167
11842860,0.17449817518248167
11842890,0.17449817518248167
11842920,0.17449817518248167
11842950,0.17449817518248167
11842980,0.17449817518248167
11843010,0.17449817518248167
11843040,0.17449817518248167
11843070,0.17449817518248167
11843100,0.17449817518248167
11843130,0.17449817518248167
11843160,0.17449817518248167
11843190,0.17449817518248167
11843220,0.17449817518248167
11843250,0.17449817518248167
11843280,0.17449817518248167
11843310,0.17449817518248167
11843340,0.17449817518248167
11843370,0.17449817518248167
11843400,0.17449817518248167
11843430,0.17449817518248167
11843460,0.17449817518248167
11843490,0.17449817518248167
11843520,0.17449817518248167
11843550,0.17449817518248167
11843580,0.17449817518248167
11843610,0.17449817518248167
11843640,0.17449817518248167
11843670,0.17449817518248167
11843700,0.17449817518248167
11843730,0.17449817518248167
11843760,0.17449817518248167
11843790,0.17449817518248167
11843820,0.17449817518248167
11843850,0.17449817518248167
11843880,0.17449817518248167
11843910,0.17449817518248167
11843940,0.17449817518248167
11843970,0.17449817518248167
11844000,0.17449817518248167
11844030,0.17449817518248167
11844060,0.17449817518248167
11844090,0.17449817518248167
11844120,0.17449817518248167
11844150,0.17449817518248167
11844180,0.17449817518248167
11844210,0.17449817518248167
11844240,0.17449817518248167
11844270,0.17449817518248167
11844300,0.17449817518248167
11844330,0.17449817518248167
11844360,0.17449817518248167
11844390,0.17449817518248167
11844420,0.17449817518248167
11844450,0.17449817518248167
11844480,0.17449817518248167
11844510,0.17449817518248167
11844540,0.17449817518248167
11844570,0.17449817518248167
11844600,0.17449817518248167
11844630,0.17449817518248167
11844660,0.17449817518248167
11844690,0.17449817518248167
11844720,0.17449817518248167
11844750,0.17449817518248167
11844780,0.17449817518248167
11844810,0.17449817518248167
11844840,0.17449817518248167
11844870,0.17449817518248167
11844900,0.17449817518248167
11844930,0.17449817518248167
11844960,0.17449817518248167
11844990,0.17449817518248167
11845020,0.17449817518248167
11845050,0.17449817518248167
11845080,0.17449817518248167
11845110,0.17449817518248167
11845140,0.17449817518248167
11845170,0.17449817518248167
11845200,0.17449817518248167
11845230,0.17449817518248167
11845260,0.17449817518248167
11845290,0.17449817518248167
11845320,0.17449817518248167
11845350,0.17449817518248167
11845380,0.17449817518248167
11845410,0.17449817518248167
11845440,0.17449817518248167
11845470,0.17449817518248167
11845500,0.17449817518248167
11845530,0.17449817518248167
11845560,0.17449817518248167
11845590,0.17449817518248167
11845620,0.17449817518248167
11845650,0.17449817518248167
11845680,0.17449817518248167
11845710,0.17449817518248167
11845740,0.17449817518248167
11845770,0.17449817518248167
11845800,0.17449817518248167
11845830,0.17449817518248167
11845860,0.17449817518248167
11845890,0.17449817518248167
11845920,0.17449817518248167
11845950,0.17449817518248167
11845980,0.17449817518248167
11846010,0.17449817518248167
11846040,0.17449817518248167
11846070,0.17449817518248167
11846100,0.17449817518248167
11846130,0.17449817518248167
11846160,0.17449817518248167
11846190,0.17449817518248167
11846220,0.17449817518248167
11846250,0.17449817518248167
11846280,0.17449817518248167
11846310,0.17449817518248167
11846340,0.17449817518248167
11846370,0.17449817518248167
11846400,0.17449817518248167
11846430,0.17449817518248167
11846460,0.17449817518248167
11846490,0.17449817518248167
11846520,0.17449817518248167
11846550,0.17449817518248167
11846580,0.17449817518248167
11846610,0.17449817518248167
11846640,0.17449817518248167
11846670,0.17449817518248167
11846700,0.17449817518248167
11846730,0.17449817518248167
11846760,0.17449817518248167
11846790,0.17449817518248167
11846820,0.17449817518248167
11846850,0.17449817518248167
11846880,0.17449817518248167
11846910,0.17449817518248167
11846940,0.17449817518248167
11846970,0.17449817518248167
11847000,0.17449817518248167
11847030,0.17449817518248167
11847060,0.17449817518248167
11847090,0.17449817518248167
11847120,0.17449817518248167
11847150,0.17449817518248167
11847180,0.17449817518248167
11847210,0.17449817518248167
11847240,0.17449817518248167
11847270,0.17449817518248167
11847300,0.17449817518248167
11847330,0.17449817518248167
11847360,0.17449817518248167
11847390,0.17449817518248167
11847420,0.17449817518248167
11847450,0.17449817518248167
11847480,0.17449817518248167
11847510,0.17449817518248167
11847540,0.17449817518248167
11847570,0.17449817518248167
11847600,0.17449817518248167
11847630,0.17449817518248167
11847660,0.17449817518248167
11847690,0.17449817518248167
11847720,0.17449817518248167
11847750,0.17449817518248167
11847780,0.17449817518248167
11847810,0.17449817518248167
11847840,0.17449817518248167
11847870,0.17449817518248167
11847900,0.17449817518248167
11847930,0.17449817518248167
11847960,0.17449817518248167
11847990,0.17449817518248167
11848020,0.17449817518248167
11848050,0.17449817518248167
11848080,0.17449817518248167
11848110,0.17449817518248167
11848140,0.17449817518248167
11848170,0.17449817518248167
11848200,0.17449817518248167
11848230,0.17449817518248167
11848260,0.17449817518248167
11848290,0.17449817518248167
11848320,0.17449817518248167
11848350,0.17449817518248167
11848380,0.17449817518248167
11848410,0.17449817518248167
11848440,0.17449817518248167
11848470,0.17449817518248167
11848500,0.17449817518248167
11848530,0.17449817518248167
11848560,0.17449817518248167
11848590,0.17449817518248167
11848620,0.17449817518248167
11848650,0.17449817518248167
11848680,0.17449817518248167
11848710,0.17449817518248167
11848740,0.17449817518248167
11848770,0.17449817518248167
11848800,0.17449817518248167
11848830,0.17449817518248167
11848860,0.17449817518248167
11848890,0.17449817518248167
11848920,0.17449817518248167
11848950,0.17449817518248167
11848980,0.17449817518248167
11849010,0.17449817518248167
11849040,0.17449817518248167
11849070,0.17449817518248167
11849100,0.17449817518248167
11849130,0.17449817518248167
11849160,0.17449817518248167
11849190,0.17449817518248167
11849220,0.17449817518248167
11849250,0.17449817518248167
11849280,0.17449817518248167
11849310,0.17449817518248167
11849340,0.17449817518248167
11849370,0.17449817518248167
11849400,0.17449817518248167
11849430,0.17449817518248167
11849460,0.17449817518248167
11849490,0.17449817518248167
11849520,0.17449817518248167
11849550,0.17449817518248167
11849580,0.17449817518248167
11849610,0.17449817518248167
11849640,0.17449817518248167
11849670,0.17449817518248167
11849700,0.17449817518248167
11849730,0.17449817518248167
11849760,0.17449817518248167
11849790,0.17449817518248167
11849820,0.17449817518248167
11849850,0.17449817518248167
11849880,0.17449817518248167
11849910,0.17449817518248167
11849940,0.17449817518248167
11849970,0.17449817518248167
11850000,0.17449817518248167
11850030,0.17449817518248167
11850060,0.17449817518248167
11850090,0.17449817518248167
11850120,0.17449817518248167
11850150,0.17449817518248167
11850180,0.17449817518248167
11850210,0.17449817518248167
11850240,0.17449817518248167
11850270,0.17449817518248167
11850300,0.17449817518248167
11850330,0.17449817518248167
11850360,0.17449817518248167
11850390,0.17449817518248167
11850420,0.17449817518248167
11850450,0.17449817518248167
11850480,0.17449817518248167
11850510,0.17449817518248167
11850540,0.17449817518248167
11850570,0.17449817518248167
11850600,0.17449817518248167
11850630,0.17449817518248167
11850660,0.17449817518248167
11850690,0.17449817518248167
11850720,0.17449817518248167
11850750,0.17449817518248167
11850780,0.17449817518248167
11850810,0.17449817518248167
11850840,0.17449817518248167
11850870,0.17449817518248167
11850900,0.17449817518248167
11850930,0.17449817518248167
11850960,0.17449817518248167
11850990,0.17449817518248167
11851020,0.17449817518248167
11851050,0.17449817518248167
11851080,0.17449817518248167
11851110,0.17449817518248167
11851140,0.17449817518248167
11851170,0.17449817518248167
11851200,0.17449817518248167
11851230,0.17449817518248167
11851260,0.17449817518248167
11851290,0.17449817518248167
11851320,0.17449817518248167
11851350,0.17449817518248167
11851380,0.17449817518248167
11851410,0.17449817518248167
11851440,0.17449817518248167
11851470,0.17449817518248167
11851500,0.17449817518248167
11851530,0.17449817518248167
11851560,0.17449817518248167
11851590,0.17449817518248167
11851620,0.17449817518248167
11851650,0.17449817518248167
11851680,0.17449817518248167
11851710,0.17449817518248167
11851740,0.17449817518248167
11851770,0.17449817518248167
11851800,0.17449817518248167
11851830,0.17449817518248167
11851860,0.17449817518248167
11851890,0.17449817518248167
11851920,0.17449817518248167
11851950,0.17449817518248167
11851980,0.17449817518248167
11852010,0.17449817518248167
11852040,0.17449817518248167
11852070,0.17449817518248167
11852100,0.17449817518248167
11852130,0.17449817518248167
11852160,0.17449817518248167
11852190,0.17449817518248167
11852220,0.17449817518248167
11852250,0.17449817518248167
11852280,0.17449817518248167
11852310,0.17449817518248167
11852340,0.17449817518248167
11852370,0.17449817518248167
11852400,0.17449817518248167
11852430,0.17449817518248167
11852460,0.17449817518248167
11852490,0.17449817518248167
11852520,0.17449817518248167
11852550,0.17449817518248167
11852580,0.17449817518248167
11852610,0.17449817518248167
11852640,0.17449817518248167
11852670,0.17449817518248167
11852700,0.17449817518248167
11852730,0.17449817518248167
11852760,0.17449817518248167
11852790,0.17449817518248167
11852820,0.17449817518248167
11852850,0.17449817518248167
11852880,0.17449817518248167
11852910,0.17449817518248167
11852940,0.17449817518248167
11852970,0.17449817518248167
11853000,0.17449817518248167
11853030,0.17449817518248167
11853060,0.17449817518248167
11853090,0.17449817518248167
11853120,0.17449817518248167
11853150,0.17449817518248167
11853180,0.17449817518248167
11853210,0.17449817518248167
11853240,0.17449817518248167
11853270,0.17449817518248167
11853300,0.17449817518248167
11853330,0.17449817518248167
11853360,0.17449817518248167
11853390,0.17449817518248167
11853420,0.17449817518248167
11853450,0.17449817518248167
11853480,0.17449817518248167
11853510,0.17449817518248167
11853540,0.17449817518248167
11853570,0.17449817518248167
11853600,0.17449817518248167
11853630,0.17449817518248167
11853660,0.17449817518248167
11853690,0.17449817518248167
11853720,0.17449817518248167
11853750,0.17449817518248167
11853780,0.17449817518248167
11853810,0.17449817518248167
11853840,0.17449817518248167
11853870,0.17449817518248167
11853900,0.17449817518248167
11853930,0.17449817518248167
11853960,0.17449817518248167
11853990,0.17449817518248167
11854020,0.17449817518248167
11854050,0.17449817518248167
11854080,0.17449817518248167
11854110,0.17449817518248167
11854140,0.17449817518248167
11854170,0.17449817518248167
11854200,0.17449817518248167
11854230,0.17449817518248167
11854260,0.17449817518248167
11854290,0.17449817518248167
11854320,0.17449817518248167
11854350,0.17449817518248167
11854380,0.17449817518248167
11854410,0.17449817518248167
11854440,0.17449817518248167
11854470,0.17449817518248167
11854500,0.17449817518248167
11854530,0.17449817518248167
11854560,0.17449817518248167
11854590,0.17449817518248167
11854620,0.17449817518248167
11854650,0.17449817518248167
11854680,0.17449817518248167
11854710,0.17449817518248167
11854740,0.17449817518248167
11854770,0.17449817518248167
11854800,0.17449817518248167
11854830,0.17449817518248167
11854860,0.17449817518248167
11854890,0.17449817518248167
11854920,0.17449817518248167
11854950,0.17449817518248167
11854980,0.17449817518248167
11855010,0.17449817518248167
11855040,0.17449817518248167
11855070,0.17449817518248167
11855100,0.17449817518248167
11855130,0.17449817518248167
11855160,0.17449817518248167
11855190,0.17449817518248167
11855220,0.17449817518248167
11855250,0.17449817518248167
11855280,0.17449817518248167
11855310,0.17449817518248167
11855340,0.17449817518248167
11855370,0.17449817518248167
11855400,0.17449817518248167
11855430,0.17449817518248167
11855460,0.17449817518248167
11855490,0.17449817518248167
11855520,0.17449817518248167
11855550,0.17449817518248167
11855580,0.17449817518248167
11855610,0.17449817518248167
11855640,0.17449817518248167
11855670,0.17449817518248167
11855700,0.17449817518248167
11855730,0.17449817518248167
11855760,0.17449817518248167
11855790,0.17449817518248167
11855820,0.17449817518248167
11855850,0.17449817518248167
11855880,0.17449817518248167
11855910,0.17449817518248167
11855940,0.17449817518248167
11855970,0.17449817518248167
11856000,0.17449817518248167
11856030,0.17449817518248167
11856060,0.17449817518248167
11856090,0.17449817518248167
11856120,0.17449817518248167
11856150,0.17449817518248167
11856180,0.17449817518248167
11856210,0.17449817518248167
11856240,0.17449817518248167
11856270,0.17449817518248167
11856300,0.17449817518248167
11856330,0.17449817518248167
11856360,0.17449817518248167
11856390,0.17449817518248167
11856420,0.17449817518248167
11856450,0.17449817518248167
11856480,0.17449817518248167
11856510,0.17449817518248167
11856540,0.17449817518248167
11856570,0.17449817518248167
11856600,0.17449817518248167
11856630,0.17449817518248167
11856660,0.17449817518248167
11856690,0.17449817518248167
11856720,0.17449817518248167
11856750,0.17449817518248167
11856780,0.17449817518248167
11856810,0.17449817518248167
11856840,0.17449817518248167
11856870,0.17449817518248167
11856900,0.17449817518248167
11856930,0.17449817518248167
11856960,0.17449817518248167
11856990,0.17449817518248167
11857020,0.17449817518248167
11857050,0.17449817518248167
11857080,0.17449817518248167
11857110,0.17449817518248167
11857140,0.17449817518248167
11857170,0.17449817518248167
11857200,0.17449817518248167
11857230,0.17449817518248167
11857260,0.17449817518248167
11857290,0.17449817518248167
11857320,0.17449817518248167
11857350,0.17449817518248167
11857380,0.17449817518248167
11857410,0.17449817518248167
11857440,0.17449817518248167
11857470,0.17449817518248167
11857500,0.17449817518248167
11857530,0.17449817518248167
11857560,0.17449817518248167
11857590,0.17449817518248167
11857620,0.17449817518248167
11857650,0.17449817518248167
11857680,0.17449817518248167
11857710,0.17449817518248167
11857740,0.17449817518248167
11857770,0.17449817518248167
11857800,0.17449817518248167
11857830,0.17449817518248167
11857860,0.17449817518248167
11857890,0.17449817518248167
11857920,0.17449817518248167
11857950,0.17449817518248167
11857980,0.17449817518248167
11858010,0.17449817518248167
11858040,0.17449817518248167
11858070,0.17449817518248167
11858100,0.17449817518248167
11858130,0.17449817518248167
11858160,0.17449817518248167
11858190,0.17449817518248167
11858220,0.17449817518248167
11858250,0.17449817518248167
11858280,0.17449817518248167
11858310,0.17449817518248167
11858340,0.17449817518248167
11858370,0.17449817518248167
11858400,0.17449817518248167
11858430,0.17449817518248167
11858460,0.17449817518248167
11858490,0.17449817518248167
11858520,0.17449817518248167
11858550,0.17449817518248167
11858580,0.17449817518248167
11858610,0.17449817518248167
11858640,0.17449817518248167
11858670,0.17449817518248167
11858700,0.17449817518248167
11858730,0.17449817518248167
11858760,0.17449817518248167
11858790,0.17449817518248167
11858820,0.17449817518248167
11858850,0.17449817518248167
11858880,0.17449817518248167
11858910,0.17449817518248167
11858940,0.17449817518248167
11858970,0.17449817518248167
11859000,0.17449817518248167
11859030,0.17449817518248167
11859060,0.17449817518248167
11859090,0.17449817518248167
11859120,0.17449817518248167
11859150,0.17449817518248167
11859180,0.17449817518248167
11859210,0.17449817518248167
11859240,0.17449817518248167
11859270,0.17449817518248167
11859300,0.17449817518248167
11859330,0.17449817518248167
11859360,0.17449817518248167
11859390,0.17449817518248167
11859420,0.17449817518248167
11859450,0.17449817518248167
11859480,0.17449817518248167
11859510,0.17449817518248167
11859540,0.17449817518248167
11859570,0.17449817518248167
11859600,0.17449817518248167
11859630,0.17449817518248167
11859660,0.17449817518248167
11859690,0.17449817518248167
11859720,0.17449817518248167
11859750,0.17449817518248167
11859780,0.17449817518248167
11859810,0.17449817518248167
11859840,0.17449817518248167
11859870,0.17449817518248167
11859900,0.17449817518248167
11859930,0.17449817518248167
11859960,0.17449817518248167
11859990,0.17449817518248167
11860020,0.17449817518248167
11860050,0.17449817518248167
11860080,0.17449817518248167
11860110,0.17449817518248167
11860140,0.17449817518248167
11860170,0.17449817518248167
11860200,0.17449817518248167
11860230,0.17449817518248167
11860260,0.17449817518248167
11860290,0.17449817518248167
11860320,0.17449817518248167
11860350,0.17449817518248167
11860380,0.17449817518248167
11860410,0.17449817518248167
11860440,0.17449817518248167
11860470,0.17449817518248167
11860500,0.17449817518248167
11860530,0.17449817518248167
11860560,0.17449817518248167
11860590,0.17449817518248167
11860620,0.17449817518248167
11860650,0.17449817518248167
11860680,0.17449817518248167
11860710,0.17449817518248167
11860740,0.17449817518248167
11860770,0.17449817518248167
11860800,0.17449817518248167
11860830,0.17449817518248167
11860860,0.17449817518248167
11860890,0.17449817518248167
11860920,0.17449817518248167
11860950,0.17449817518248167
11860980,0.17449817518248167
11861010,0.17449817518248167
11861040,0.17449817518248167
11861070,0.17449817518248167
11861100,0.17449817518248167
11861130,0.17449817518248167
11861160,0.17449817518248167
11861190,0.17449817518248167
11861220,0.17449817518248167
11861250,0.17449817518248167
11861280,0.17449817518248167
11861310,0.17449817518248167
11861340,0.17449817518248167
11861370,0.17449817518248167
11861400,0.17449817518248167
11861430,0.17449817518248167
11861460,0.17449817518248167
11861490,0.17449817518248167
11861520,0.17449817518248167
11861550,0.17449817518248167
11861580,0.17449817518248167
11861610,0.17449817518248167
11861640,0.17449817518248167
11861670,0.17449817518248167
11861700,0.17449817518248167
11861730,0.17449817518248167
11861760,0.17449817518248167
11861790,0.17449817518248167
11861820,0.17449817518248167
11861850,0.17449817518248167
11861880,0.17449817518248167
11861910,0.17449817518248167
11861940,0.17449817518248167
11861970,0.17449817518248167
11862000,0.17449817518248167
11862030,0.17449817518248167
11862060,0.17449817518248167
11862090,0.17449817518248167
11862120,0.17449817518248167
11862150,0.17449817518248167
11862180,0.17449817518248167
11862210,0.17449817518248167
11862240,0.17449817518248167
11862270,0.17449817518248167
11862300,0.17449817518248167
11862330,0.17449817518248167
11862360,0.17449817518248167
11862390,0.17449817518248167
11862420,0.17449817518248167
11862450,0.17449817518248167
11862480,0.17449817518248167
11862510,0.17449817518248167
11862540,0.17449817518248167
11862570,0.17449817518248167
11862600,0.17449817518248167
11862630,0.17449817518248167
11862660,0.17449817518248167
11862690,0.17449817518248167
11862720,0.17449817518248167
11862750,0.17449817518248167
11862780,0.17449817518248167
11862810,0.17449817518248167
11862840,0.17449817518248167
11862870,0.17449817518248167
11862900,0.17449817518248167
11862930,0.17449817518248167
11862960,0.17449817518248167
11862990,0.17449817518248167
11863020,0.17449817518248167
11863050,0.17449817518248167
11863080,0.17449817518248167
11863110,0.17449817518248167
11863140,0.17449817518248167
11863170,0.17449817518248167
11863200,0.17449817518248167
11863230,0.17449817518248167
11863260,0.17449817518248167
11863290,0.17449817518248167
11863320,0.17449817518248167
11863350,0.17449817518248167
11863380,0.17449817518248167
11863410,0.17449817518248167
11863440,0.17449817518248167
11863470,0.17449817518248167
11863500,0.17449817518248167
11863530,0.17449817518248167
11863560,0.17449817518248167
11863590,0.17449817518248167
11863620,0.17449817518248167
11863650,0.17449817518248167
11863680,0.17449817518248167
11863710,0.17449817518248167
11863740,0.17449817518248167
11863770,0.17449817518248167
11863800,0.17449817518248167
11863830,0.17449817518248167
11863860,0.17449817518248167
11863890,0.17449817518248167
11863920,0.17449817518248167
11863950,0.17449817518248167
11863980,0.17449817518248167
11864010,0.17449817518248167
11864040,0.17449817518248167
11864070,0.17449817518248167
11864100,0.17449817518248167
11864130,0.17449817518248167
11864160,0.17449817518248167
11864190,0.17449817518248167
11864220,0.17449817518248167
11864250,0.17449817518248167
11864280,0.17449817518248167
11864310,0.17449817518248167
11864340,0.17449817518248167
11864370,0.17449817518248167
11864400,0.17449817518248167
11864430,0.17449817518248167
11864460,0.17449817518248167
11864490,0.17449817518248167
11864520,0.17449817518248167
11864550,0.17449817518248167
11864580,0.17449817518248167
11864610,0.17449817518248167
11864640,0.17449817518248167
11864670,0.17449817518248167
11864700,0.17449817518248167
11864730,0.17449817518248167
11864760,0.17449817518248167
11864790,0.17449817518248167
11864820,0.17449817518248167
11864850,0.17449817518248167
11864880,0.17449817518248167
11864910,0.17449817518248167
11864940,0.17449817518248167
11864970,0.17449817518248167
11865000,0.17449817518248167
11865030,0.17449817518248167
11865060,0.17449817518248167
11865090,0.17449817518248167
11865120,0.17449817518248167
11865150,0.17449817518248167
11865180,0.17449817518248167
11865210,0.17449817518248167
11865240,0.17449817518248167
11865270,0.17449817518248167
11865300,0.17449817518248167
11865330,0.17449817518248167
11865360,0.17449817518248167
11865390,0.17449817518248167
11865420,0.17449817518248167
11865450,0.17449817518248167
11865480,0.17449817518248167
11865510,0.17449817518248167
11865540,0.17449817518248167
11865570,0.17449817518248167
11865600,0.17449817518248167
11865630,0.17449817518248167
11865660,0.17449817518248167
11865690,0.17449817518248167
11865720,0.17449817518248167
11865750,0.17449817518248167
11865780,0.17449817518248167
11865810,0.17449817518248167
11865840,0.17449817518248167
11865870,0.17449817518248167
11865900,0.17449817518248167
11865930,0.17449817518248167
11865960,0.17449817518248167
11865990,0.17449817518248167
11866020,0.17449817518248167
11866050,0.17449817518248167
11866080,0.17449817518248167
11866110,0.17449817518248167
11866140,0.17449817518248167
11866170,0.17449817518248167
11866200,0.17449817518248167
11866230,0.17449817518248167
11866260,0.17449817518248167
11866290,0.17449817518248167
11866320,0.17449817518248167
11866350,0.17449817518248167
11866380,0.17449817518248167
11866410,0.17449817518248167
11866440,0.17449817518248167
11866470,0.17449817518248167
11866500,0.17449817518248167
11866530,0.17449817518248167
11866560,0.17449817518248167
11866590,0.17449817518248167
11866620,0.17449817518248167
11866650,0.17449817518248167
11866680,0.17449817518248167
11866710,0.17449817518248167
11866740,0.17449817518248167
11866770,0.17449817518248167
11866800,0.17449817518248167
11866830,0.17449817518248167
11866860,0.17449817518248167
11866890,0.17449817518248167
11866920,0.17449817518248167
11866950,0.17449817518248167
11866980,0.17449817518248167
11867010,0.17449817518248167
11867040,0.17449817518248167
11867070,0.17449817518248167
11867100,0.17449817518248167
11867130,0.17449817518248167
11867160,0.17449817518248167
11867190,0.17449817518248167
11867220,0.17449817518248167
11867250,0.17449817518248167
11867280,0.17449817518248167
11867310,0.17449817518248167
11867340,0.17449817518248167
11867370,0.17449817518248167
11867400,0.17449817518248167
11867430,0.17449817518248167
11867460,0.17449817518248167
11867490,0.17449817518248167
11867520,0.17449817518248167
11867550,0.17449817518248167
11867580,0.17449817518248167
11867610,0.17449817518248167
11867640,0.17449817518248167
11867670,0.17449817518248167
11867700,0.17449817518248167
11867730,0.17449817518248167
11867760,0.17449817518248167
11867790,0.17449817518248167
11867820,0.17449817518248167
11867850,0.17449817518248167
11867880,0.17449817518248167
11867910,0.17449817518248167
11867940,0.17449817518248167
11867970,0.17449817518248167
11868000,0.17449817518248167
11868030,0.17449817518248167
11868060,0.17449817518248167
11868090,0.17449817518248167
11868120,0.17449817518248167
11868150,0.17449817518248167
11868180,0.17449817518248167
11868210,0.17449817518248167
11868240,0.17449817518248167
11868270,0.17449817518248167
11868300,0.17449817518248167
11868330,0.17449817518248167
11868360,0.17449817518248167
11868390,0.17449817518248167
11868420,0.17449817518248167
11868450,0.17449817518248167
11868480,0.17449817518248167
11868510,0.17449817518248167
11868540,0.17449817518248167
11868570,0.17449817518248167
11868600,0.17449817518248167
11868630,0.17449817518248167
11868660,0.17449817518248167
11868690,0.17449817518248167
11868720,0.17449817518248167
11868750,0.17449817518248167
11868780,0.17449817518248167
11868810,0.17449817518248167
11868840,0.17449817518248167
11868870,0.17449817518248167
11868900,0.17449817518248167
11868930,0.17449817518248167
11868960,0.17449817518248167
