timestamp,hvac_reaZonEas_CO2Zon_y
2024-01-01 01:04:00,614.0773789717509
2024-01-01 01:04:30,614.1582364926085
2024-01-01 01:05:00,614.2391605626625
2024-01-01 01:05:30,614.3201481579915
2024-01-01 01:06:00,614.4011961989494
2024-01-01 01:06:30,614.4823015709579
2024-01-01 01:07:00,614.5634611436501
2024-01-01 01:07:30,614.6446717885021
2024-01-01 01:08:00,614.7259303950507
2024-01-01 01:08:30,614.8072338855702
2024-01-01 01:09:00,614.8885792286105
2024-01-01 01:09:30,614.9699634510878
2024-01-01 01:10:00,615.0513836493714
2024-01-01 01:10:30,615.1328369992247
2024-01-01 01:11:00,615.2143207647756
2024-01-01 01:11:30,615.2958323065089
2024-01-01 01:12:00,615.3773690883907
2024-01-01 01:12:30,615.4589286842368
2024-01-01 01:13:00,615.5405087832329
2024-01-01 01:13:30,615.6221071947203
2024-01-01 01:14:00,615.7037218525206
2024-01-01 01:14:30,615.7853508183084
2024-01-01 01:15:00,615.8669922846892
2024-01-01 01:15:30,615.9486445775417
2024-01-01 01:16:00,616.0303061579701
2024-01-01 01:16:30,616.1119756236496
2024-01-01 01:17:00,616.1936517097869
2024-01-01 01:17:30,616.2753332895819
2024-01-01 01:18:00,616.3570193744137
2024-01-01 01:18:30,616.4387091133683
2024-01-01 01:19:00,616.5204017926811
2024-01-01 01:19:30,616.602096834529
2024-01-01 01:20:00,616.6837937957589
2024-01-01 01:20:30,616.765492365882
2024-01-01 01:21:00,616.8471923652033
2024-01-01 01:21:30,616.928893742113
2024-01-01 01:22:00,617.0105965704477
2024-01-01 01:22:30,617.0923010462292
2024-01-01 01:23:00,617.1740074842461
2024-01-01 01:23:30,617.2557163141807
2024-01-01 01:24:00,617.3374280763941
2024-01-01 01:24:30,617.419143417432
2024-01-01 01:25:00,617.5008630850172
2024-01-01 01:25:30,617.582587922842
2024-01-01 01:26:00,617.664318864688
2024-01-01 01:26:30,617.7460569285234
2024-01-01 01:27:00,617.8278032097477
2024-01-01 01:27:30,617.9095588743501
2024-01-01 01:28:00,617.9913251513783
2024-01-01 01:28:30,618.073103325053
2024-01-01 01:29:00,618.1548947263201
2024-01-01 01:29:30,618.2367007240059
2024-01-01 01:30:00,618.3185227153405
2024-01-01 01:30:30,618.4003621160381
2024-01-01 01:31:00,618.4822203498711
2024-01-01 01:31:30,618.5640988376416
2024-01-01 01:32:00,618.6459989857123
2024-01-01 01:32:30,618.7279251080888
2024-01-01 01:33:00,618.809876440391
2024-01-01 01:33:30,618.8918618452392
2024-01-01 01:34:00,618.9738704466791
2024-01-01 01:34:30,619.0559051888702
2024-01-01 01:35:00,619.1379747886667
2024-01-01 01:35:30,619.2200802335193
2024-01-01 01:36:00,619.3022142221724
2024-01-01 01:36:30,619.3843795940708
2024-01-01 01:37:00,619.4665777703582
2024-01-01 01:37:30,619.5487996341727
2024-01-01 01:38:00,619.6310440993759
2024-01-01 01:38:30,619.7132947437733
2024-01-01 01:39:00,619.7955343534636
2024-01-01 01:39:30,619.8777518492444
2024-01-01 01:40:00,619.9599406868012
2024-01-01 01:40:30,620.0421040167906
2024-01-01 01:41:00,620.1242391989832
2024-01-01 01:41:30,620.206349725825
2024-01-01 01:42:00,620.2884420893937
2024-01-01 01:42:30,620.3705245199293
2024-01-01 01:43:00,620.4526060986112
2024-01-01 01:43:30,620.5346957606827
2024-01-01 01:44:00,620.6168011756808
2024-01-01 01:44:30,620.698927491078
2024-01-01 01:45:00,620.781075927882
2024-01-01 01:45:30,620.8632437588944
2024-01-01 01:46:00,620.9454293484837
2024-01-01 01:46:30,621.0276343051077
2024-01-01 01:47:00,621.1098632104267
2024-01-01 01:47:30,621.1921226190263
2024-01-01 01:48:00,621.2744198878797
2024-01-01 01:48:30,621.3567620178853
2024-01-01 01:49:00,621.4391545634086
2024-01-01 01:49:30,621.5216006243633
2024-01-01 01:50:00,621.6040999242343
2024-01-01 01:50:30,621.6866479782248
2024-01-01 01:51:00,621.769235320308
2024-01-01 01:51:30,621.8518469730291
2024-01-01 01:52:00,621.9344619148285
2024-01-01 01:52:30,622.0170527773038
2024-01-01 01:53:00,622.0995958521145
2024-01-01 01:53:30,622.1820776439882
2024-01-01 01:54:00,622.2644882719474
2024-01-01 01:54:30,622.3468188697
2024-01-01 01:55:00,622.4290607639136
2024-01-01 01:55:30,622.5112054412695
2024-01-01 01:56:00,622.593244606479
2024-01-01 01:56:30,622.6751702138283
2024-01-01 01:57:00,622.7569744722762
2024-01-01 01:57:30,622.8386498374748
2024-01-01 01:58:00,622.9201889997616
2024-01-01 01:58:30,623.0015848724776
2024-01-01 01:59:00,623.0828305824274
2024-01-01 01:59:30,623.163919462977
2024-01-01 02:00:00,623.2448450497002
2024-01-01 02:00:30,623.3256049156093
2024-01-01 02:01:00,623.4062026021955
2024-01-01 02:01:30,623.4866440716329
2024-01-01 02:02:00,623.5669363719815
2024-01-01 02:02:30,623.6470876549212
2024-01-01 02:03:00,623.7271044341766
2024-01-01 02:03:30,623.8069945351685
2024-01-01 02:04:00,623.8867657958227
2024-01-01 02:04:30,623.9664259446662
2024-01-01 02:05:00,624.045982527676
2024-01-01 02:05:30,624.1254427901579
2024-01-01 02:06:00,624.2048136087805
2024-01-01 02:06:30,624.2841014634922
2024-01-01 02:07:00,624.3633124176944
2024-01-01 02:07:30,624.4424521006165
2024-01-01 02:08:00,624.5215256948501
2024-01-01 02:08:30,624.6005379288945
2024-01-01 02:09:00,624.6794930723796
2024-01-01 02:09:30,624.7583949328993
2024-01-01 02:10:00,624.8372468539615
2024-01-01 02:10:30,624.9160517127593
2024-01-01 02:11:00,624.9948119165848
2024-01-01 02:11:30,625.0735293965694
2024-01-01 02:12:00,625.1522055972123
2024-01-01 02:12:30,625.2308414597412
2024-01-01 02:13:00,625.3094373976895
2024-01-01 02:13:30,625.3879932624192
2024-01-01 02:14:00,625.4665082962015
2024-01-01 02:14:30,625.5449810709248
2024-01-01 02:15:00,625.6234094097705
2024-01-01 02:15:30,625.7017905465357
2024-01-01 02:16:00,625.7801387256183
2024-01-01 02:16:30,625.8584327073676
2024-01-01 02:17:00,625.9366767464807
2024-01-01 02:17:30,626.0148590620402
2024-01-01 02:18:00,626.0929723610633
2024-01-01 02:18:30,626.1710057358138
2024-01-01 02:19:00,626.2489339513114
2024-01-01 02:19:30,626.3267547715866
2024-01-01 02:20:00,626.4044081247768
2024-01-01 02:20:30,626.4818286923798
2024-01-01 02:21:00,626.5589745540065
2024-01-01 02:21:30,626.6358406316405
2024-01-01 02:22:00,626.7124457139458
2024-01-01 02:22:30,626.7888244523356
2024-01-01 02:23:00,626.8650176552951
2024-01-01 02:23:30,626.9410571749361
2024-01-01 02:24:00,627.0169483152191
2024-01-01 02:24:30,627.0926924417143
2024-01-01 02:25:00,627.1683130559215
2024-01-01 02:25:30,627.2438495321583
2024-01-01 02:26:00,627.3193409330648
2024-01-01 02:26:30,627.3948070365916
2024-01-01 02:27:00,627.470230118104
2024-01-01 02:27:30,627.5455395768239
2024-01-01 02:28:00,627.6206238579442
2024-01-01 02:28:30,627.6954189056722
2024-01-01 02:29:00,627.7698882389152
2024-01-01 02:29:30,627.8440093197603
2024-01-01 02:30:00,627.9177687223887
2024-01-01 02:30:30,627.9911599523339
2024-01-01 02:31:00,628.0641821153798
2024-01-01 02:31:30,628.1368388034143
2024-01-01 02:32:00,628.2091370391418
2024-01-01 02:32:30,628.2810862593888
2024-01-01 02:33:00,628.3526973536523
2024-01-01 02:33:30,628.4239817790864
2024-01-01 02:34:00,628.4949507684855
2024-01-01 02:34:30,628.5656146662102
2024-01-01 02:35:00,628.6359823238383
2024-01-01 02:35:30,628.7060606007495
2024-01-01 02:36:00,628.7758540066679
2024-01-01 02:36:30,628.8453644488753
2024-01-01 02:37:00,628.9145910690337
2024-01-01 02:37:30,628.9835313688225
2024-01-01 02:38:00,629.0521768230208
2024-01-01 02:38:30,629.1205174421971
2024-01-01 02:39:00,629.1885412617023
2024-01-01 02:39:30,629.2562343760524
2024-01-01 02:40:00,629.3235802812618
2024-01-01 02:40:30,629.3905600189564
2024-01-01 02:41:00,629.4571527337127
2024-01-01 02:41:30,629.5233361091904
2024-01-01 02:42:00,629.5890865594257
2024-01-01 02:42:30,629.6543793669454
2024-01-01 02:43:00,629.7191889331838
2024-01-01 02:43:30,629.7834891239875
2024-01-01 02:44:00,629.847253596256
2024-01-01 02:44:30,629.9104560413904
2024-01-01 02:45:00,629.9730703722744
2024-01-01 02:45:30,630.0350709116154
2024-01-01 02:46:00,630.0964326029446
2024-01-01 02:46:30,630.1571312180874
2024-01-01 02:47:00,630.2171435268765
2024-01-01 02:47:30,630.2764474227475
2024-01-01 02:48:00,630.3350220234357
2024-01-01 02:48:30,630.3928477677399
2024-01-01 02:49:00,630.4499065100275
2024-01-01 02:49:30,630.50618159948
2024-01-01 02:50:00,630.5616579320716
2024-01-01 02:50:30,630.616321978347
2024-01-01 02:51:00,630.6701617984403
2024-01-01 02:51:30,630.7231670536612
2024-01-01 02:52:00,630.775329014312
2024-01-01 02:52:30,630.8266405562616
2024-01-01 02:53:00,630.8770961427116
2024-01-01 02:53:30,630.9266917933104
2024-01-01 02:54:00,630.9754250048604
2024-01-01 02:54:30,631.0232946155534
2024-01-01 02:55:00,631.0703010305532
2024-01-01 02:55:30,631.1164527625515
2024-01-01 02:56:00,631.1617467415105
2024-01-01 02:56:30,631.2061873945884
2024-01-01 02:57:00,631.2497817222408
2024-01-01 02:57:30,631.292536139994
2024-01-01 02:58:00,631.3344586233005
2024-01-01 02:58:30,631.375558339961
2024-01-01 02:59:00,631.4158455278795
2024-01-01 02:59:30,631.4553314232475
2024-01-01 03:00:00,631.4940282046438
2024-01-01 03:00:30,631.531947945808
2024-01-01 03:01:00,631.5691020730554
2024-01-01 03:01:30,631.605502148672
2024-01-01 03:02:00,631.6411601785924
2024-01-01 03:02:30,631.6760889394122
2024-01-01 03:03:00,631.7103008560439
2024-01-01 03:03:30,631.7438099006208
2024-01-01 03:04:00,631.7766304655839
2024-01-01 03:04:30,631.808777300883
2024-01-01 03:05:00,631.8402656007358
2024-01-01 03:05:30,631.8711110025212
2024-01-01 03:06:00,631.9013295549332
2024-01-01 03:06:30,631.930937682362
2024-01-01 03:07:00,631.9599521472182
2024-01-01 03:07:30,631.9883900138115
2024-01-01 03:08:00,632.016268612014
2024-01-01 03:08:30,632.0436055012154
2024-01-01 03:09:00,632.070418433455
2024-01-01 03:09:30,632.0967253166446
2024-01-01 03:10:00,632.1225441870471
2024-01-01 03:10:30,632.147893175108
2024-01-01 03:11:00,632.1727904734835
2024-01-01 03:11:30,632.1972543075318
2024-01-01 03:12:00,632.2213029070193
2024-01-01 03:12:30,632.2449544796148
2024-01-01 03:13:00,632.2682271857992
2024-01-01 03:13:30,632.2911391153717
2024-01-01 03:14:00,632.3137082653973
2024-01-01 03:14:30,632.3359525195984
2024-01-01 03:15:00,632.3578896291947
2024-01-01 03:15:30,632.379537195054
2024-01-01 03:16:00,632.400912651309
2024-01-01 03:16:30,632.4220332507019
2024-01-01 03:17:00,632.442916049548
2024-01-01 03:17:30,632.4635778947335
2024-01-01 03:18:00,632.4840354126378
2024-01-01 03:18:30,632.5043049986634
2024-01-01 03:19:00,632.5244028072295
2024-01-01 03:19:30,632.5443447432754
2024-01-01 03:20:00,632.5641464542233
2024-01-01 03:20:30,632.5838233231864
2024-01-01 03:21:00,632.6033904626355
2024-01-01 03:21:30,632.6228627091243
2024-01-01 03:22:00,632.64225461846
2024-01-01 03:22:30,632.661580461724
2024-01-01 03:23:00,632.6808542217526
2024-01-01 03:23:30,632.7000895902997
2024-01-01 03:24:00,632.7192999657328
2024-01-01 03:24:30,632.7384984511041
2024-01-01 03:25:00,632.757697852843
2024-01-01 03:25:30,632.7769106797657
2024-01-01 03:26:00,632.7961491424732
2024-01-01 03:26:30,632.8154251531812
2024-01-01 03:27:00,632.8347503258194
2024-01-01 03:27:30,632.8541359764787
2024-01-01 03:28:00,632.8735931239563
2024-01-01 03:28:30,632.8931324909081
2024-01-01 03:29:00,632.9127645048541
2024-01-01 03:29:30,632.9324992994959
2024-01-01 03:30:00,632.9523467163774
2024-01-01 03:30:30,632.9723162538901
2024-01-01 03:31:00,632.992417330738
2024-01-01 03:31:30,633.0126581164728
2024-01-01 03:32:00,633.0330477995932
2024-01-01 03:32:30,633.053594983388
2024-01-01 03:33:00,633.0743084453142
2024-01-01 03:33:30,633.0951956620297
2024-01-01 03:34:00,633.1162641713082
2024-01-01 03:34:30,633.1375212595037
2024-01-01 03:35:00,633.1589739999729
2024-01-01 03:35:30,633.1806292080494
2024-01-01 03:36:00,633.2024934437097
2024-01-01 03:36:30,633.2245730078206
2024-01-01 03:37:00,633.2468739445977
2024-01-01 03:37:30,633.2694020424133
2024-01-01 03:38:00,633.2921628356728
2024-01-01 03:38:30,633.3151616060902
2024-01-01 03:39:00,633.3384033841545
2024-01-01 03:39:30,633.3618929506114
2024-01-01 03:40:00,633.3856348374918
2024-01-01 03:40:30,633.4096333296252
2024-01-01 03:41:00,633.4338924655877
2024-01-01 03:41:30,633.4584160389066
2024-01-01 03:42:00,633.4832075990465
2024-01-01 03:42:30,633.5082704523995
2024-01-01 03:43:00,633.5336076630603
2024-01-01 03:43:30,633.5592220538757
2024-01-01 03:44:00,633.5851162069816
2024-01-01 03:44:30,633.6112924646167
2024-01-01 03:45:00,633.6377529297579
2024-01-01 03:45:30,633.6644994665826
2024-01-01 03:46:00,633.6915337011468
2024-01-01 03:46:30,633.7188570216197
2024-01-01 03:47:00,633.7464705788639
2024-01-01 03:47:30,633.7743752866078
2024-01-01 03:48:00,633.8025718218028
2024-01-01 03:48:30,633.831060624785
2024-01-01 03:49:00,633.8598418994692
2024-01-01 03:49:30,633.8889156134028
2024-01-01 03:50:00,633.9182814979087
2024-01-01 03:50:30,633.9479390479495
2024-01-01 03:51:00,633.9778875223376
2024-01-01 03:51:30,634.0081259432679
2024-01-01 03:52:00,634.0386530967659
2024-01-01 03:52:30,634.0694675318371
2024-01-01 03:53:00,634.1005675610191
2024-01-01 03:53:30,634.131951259428
2024-01-01 03:54:00,634.1636164653041
2024-01-01 03:54:30,634.1955607788228
2024-01-01 03:55:00,634.2277815629092
2024-01-01 03:55:30,634.2602759415802
2024-01-01 03:56:00,634.2930408013193
2024-01-01 03:56:30,634.3260727885479
2024-01-01 03:57:00,634.3593683121045
2024-01-01 03:57:30,634.3929235393866
2024-01-01 03:58:00,634.4267344003277
2024-01-01 03:58:30,634.4607965816436
2024-01-01 03:59:00,634.4951055334501
2024-01-01 03:59:30,634.5296564599222
2024-01-01 04:00:00,634.5644443306992
2024-01-01 04:00:30,634.5994633102123
2024-01-01 04:01:00,634.634710897897
2024-01-01 04:01:30,634.6701842039996
2024-01-01 04:02:00,634.7058802266283
2024-01-01 04:02:30,634.7417957837229
2024-01-01 04:03:00,634.7779276189103
2024-01-01 04:03:30,634.8142724212273
2024-01-01 04:04:00,634.8508268442383
2024-01-01 04:04:30,634.8875875241603
2024-01-01 04:05:00,634.9245510967737
2024-01-01 04:05:30,634.9617142130713
2024-01-01 04:06:00,634.9990735536928
2024-01-01 04:06:30,635.0366258421919
2024-01-01 04:07:00,635.0743678571464
2024-01-01 04:07:30,635.1122964432926
2024-01-01 04:08:00,635.1504085216131
2024-01-01 04:08:30,635.1887010985444
2024-01-01 04:09:00,635.2271712743817
2024-01-01 04:09:30,635.2658162508984
2024-01-01 04:10:00,635.3046333382899
2024-01-01 04:10:30,635.3436199614675
2024-01-01 04:11:00,635.3827736658096
2024-01-01 04:11:30,635.4220921223839
2024-01-01 04:12:00,635.4615731326755
2024-01-01 04:12:30,635.5012146329457
2024-01-01 04:13:00,635.5410146981818
2024-01-01 04:13:30,635.5809715455376
2024-01-01 04:14:00,635.6210835335712
2024-01-01 04:14:30,635.6613491601341
2024-01-01 04:15:00,635.7017670649606
2024-01-01 04:15:30,635.7423360398433
2024-01-01 04:16:00,635.7830550456373
2024-01-01 04:16:30,635.8239232332635
2024-01-01 04:17:00,635.8649399647798
2024-01-01 04:17:30,635.9061048306002
2024-01-01 04:18:00,635.9474176592664
2024-01-01 04:18:30,635.9888785165649
2024-01-01 04:19:00,636.0304876929638
2024-01-01 04:19:30,636.0722456876997
2024-01-01 04:20:00,636.1141531912276
2024-01-01 04:20:30,636.1562110840731
2024-01-01 04:21:00,636.1984204251784
2024-01-01 04:21:30,636.2407824467831
2024-01-01 04:22:00,636.2832985510407
2024-01-01 04:22:30,636.325970307171
2024-01-01 04:23:00,636.3687994489251
2024-01-01 04:23:30,636.4117878723055
2024-01-01 04:24:00,636.454937633472
2024-01-01 04:24:30,636.4982517192169
2024-01-01 04:25:00,636.541731115473
2024-01-01 04:25:30,636.5853788687396
2024-01-01 04:26:00,636.6291982137568
2024-01-01 04:26:30,636.6731914857635
2024-01-01 04:27:00,636.7173620492566
2024-01-01 04:27:30,636.7617123209824
2024-01-01 04:28:00,636.8062463239393
2024-01-01 04:28:30,636.850966399944
2024-01-01 04:29:00,636.8958764788141
2024-01-01 04:29:30,636.9409807490118
2024-01-01 04:30:00,636.9862825545964
2024-01-01 04:30:30,637.0317856160547
2024-01-01 04:31:00,637.0774941308871
2024-01-01 04:31:30,637.1234126452025
2024-01-01 04:32:00,637.1695451087575
2024-01-01 04:32:30,637.2158956908734
2024-01-01 04:33:00,637.2624686761402
2024-01-01 04:33:30,637.3092684748206
2024-01-01 04:34:00,637.3562995802956
2024-01-01 04:34:30,637.4035665399296
2024-01-01 04:35:00,637.4510739010567
2024-01-01 04:35:30,637.4988261533947
2024-01-01 04:36:00,637.5468276625285
2024-01-01 04:36:30,637.59508261026
2024-01-01 04:37:00,637.6435949424332
2024-01-01 04:37:30,637.6923683364131
2024-01-01 04:38:00,637.7414061881219
2024-01-01 04:38:30,637.7907116266972
2024-01-01 04:39:00,637.8402875520571
2024-01-01 04:39:30,637.8901366885466
2024-01-01 04:40:00,637.9402616256282
2024-01-01 04:40:30,637.9906648506561
2024-01-01 04:41:00,638.0413487625995
2024-01-01 04:41:30,638.0923156850062
2024-01-01 04:42:00,638.1435678602909
2024-01-01 04:42:30,638.1951074569172
2024-01-01 04:43:00,638.2469365460503
2024-01-01 04:43:30,638.2990571159112
2024-01-01 04:44:00,638.351471016631
2024-01-01 04:44:30,638.4041800121204
2024-01-01 04:45:00,638.4571856441328
2024-01-01 04:45:30,638.5104894153191
2024-01-01 04:46:00,638.5641035975644
2024-01-01 04:46:30,638.6180186118428
2024-01-01 04:47:00,638.6722337103959
2024-01-01 04:47:30,638.7267488906587
2024-01-01 04:48:00,638.7815987313011
2024-01-01 04:48:30,638.836719831855
2024-01-01 04:49:00,638.8921333964313
2024-01-01 04:49:30,638.9478678522931
2024-01-01 04:50:00,639.0039142729032
2024-01-01 04:50:30,639.0602186205545
2024-01-01 04:51:00,639.1168082640821
2024-01-01 04:51:30,639.1736848479886
2024-01-01 04:52:00,639.2308461047552
2024-01-01 04:52:30,639.2882886401975
2024-01-01 04:53:00,639.346008700115
2024-01-01 04:53:30,639.4040018284189
2024-01-01 04:54:00,639.4622630686886
2024-01-01 04:54:30,639.5207873147771
2024-01-01 04:55:00,639.5795692343224
2024-01-01 04:55:30,639.6386032107
2024-01-01 04:56:00,639.6978833526932
2024-01-01 04:56:30,639.7574035141009
2024-01-01 04:57:00,639.8171573133741
2024-01-01 04:57:30,639.8771381544852
2024-01-01 04:58:00,639.9373392463591
2024-01-01 04:58:30,639.9977536206162
2024-01-01 04:59:00,640.0583741486672
2024-01-01 04:59:30,640.1191935582497
2024-01-01 05:00:00,640.1802044495049
2024-01-01 05:00:30,640.2413993116484
2024-01-01 05:01:00,640.3027701980963
2024-01-01 05:01:30,640.3643091229034
2024-01-01 05:02:00,640.4260083288749
2024-01-01 05:02:30,640.4878601015565
2024-01-01 05:03:00,640.5498566016123
2024-01-01 05:03:30,640.6119903042431
2024-01-01 05:04:00,640.6742539036417
2024-01-01 05:04:30,640.7366399245706
2024-01-01 05:05:00,640.7991408894351
2024-01-01 05:05:30,640.8617493879568
2024-01-01 05:06:00,640.9244580575543
2024-01-01 05:06:30,640.987259570154
2024-01-01 05:07:00,641.0501466276435
2024-01-01 05:07:30,641.1131119592991
2024-01-01 05:08:00,641.1761483207994
2024-01-01 05:08:30,641.2392484948246
2024-01-01 05:09:00,641.302405291815
2024-01-01 05:09:30,641.3656115513068
2024-01-01 05:10:00,641.4288601434728
2024-01-01 05:10:30,641.492143971278
2024-01-01 05:11:00,641.5554559727293
2024-01-01 05:11:30,641.6187891235869
2024-01-01 05:12:00,641.6821364403138
2024-01-01 05:12:30,641.7454909832205
2024-01-01 05:13:00,641.8088458598503
2024-01-01 05:13:30,641.8721942285437
2024-01-01 05:14:00,641.9355293021043
2024-01-01 05:14:30,641.9988443515296
2024-01-01 05:15:00,642.0621327097565
2024-01-01 05:15:30,642.1253877756296
2024-01-01 05:16:00,642.1886030178892
2024-01-01 05:16:30,642.2517719795134
2024-01-01 05:17:00,642.3148882818606
2024-01-01 05:17:30,642.3779456289026
2024-01-01 05:18:00,642.4409378115259
2024-01-01 05:18:30,642.5038587116707
2024-01-01 05:19:00,642.566702306528
2024-01-01 05:19:30,642.6294626726502
2024-01-01 05:20:00,642.69213399009
2024-01-01 05:20:30,642.7547105465169
2024-01-01 05:21:00,642.8171867412818
2024-01-01 05:21:30,642.8795570895435
2024-01-01 05:22:00,642.941816226239
2024-01-01 05:22:30,643.0039589101794
2024-01-01 05:23:00,643.0659800280285
2024-01-01 05:23:30,643.1278745982409
2024-01-01 05:24:00,643.1896377749588
2024-01-01 05:24:30,643.2512648510121
2024-01-01 05:25:00,643.3127512591889
2024-01-01 05:25:30,643.3740925722321
2024-01-01 05:26:00,643.4352845031241
2024-01-01 05:26:30,643.496322907651
2024-01-01 05:27:00,643.557203789968
2024-01-01 05:27:30,643.6179233109492
2024-01-01 05:28:00,643.6784777990016
2024-01-01 05:28:30,643.7388637622121
2024-01-01 05:29:00,643.7990779015419
2024-01-01 05:29:30,643.8591171240475
2024-01-01 05:30:00,643.9189785560015
2024-01-01 05:30:30,643.9785982330985
2024-01-01 05:31:00,644.038037145973
2024-01-01 05:31:30,644.097341030893
2024-01-01 05:32:00,644.1564203377916
2024-01-01 05:32:30,644.2152642940739
2024-01-01 05:33:00,644.273918190805
