timestamp,hvac_reaZonWes_CO2Zon_y
2024-01-01 00:50:00,604.9360134365759
2024-01-01 00:50:30,604.9843222110528
2024-01-01 00:51:00,605.0329756475041
2024-01-01 00:51:30,605.081922136071
2024-01-01 00:52:00,605.1311098760103
2024-01-01 00:52:30,605.1804869005049
2024-01-01 00:53:00,605.2300011065504
2024-01-01 00:53:30,605.279600280533
2024-01-01 00:54:00,605.3292321308949
2024-01-01 00:54:30,605.3788443140264
2024-01-01 00:55:00,605.4283844702553
2024-01-01 00:55:30,605.4778002493841
2024-01-01 00:56:00,605.5270393507134
2024-01-01 00:56:30,605.5760495468821
2024-01-01 00:57:00,605.6247787293688
2024-01-01 00:57:30,605.673174928371
2024-01-01 00:58:00,605.7211863658595
2024-01-01 00:58:30,605.7687614682509
2024-01-01 00:59:00,605.8158489302463
2024-01-01 00:59:30,605.8623977152935
2024-01-01 01:00:00,605.9083571353946
2024-01-01 01:00:30,605.9537066556646
2024-01-01 01:01:00,605.9984633497108
2024-01-01 01:01:30,606.042667592009
2024-01-01 01:02:00,606.0863572280134
2024-01-01 01:02:30,606.1295728831403
2024-01-01 01:03:00,606.1723427408575
2024-01-01 01:03:30,606.214695235066
2024-01-01 01:04:00,606.2566575319645
2024-01-01 01:04:30,606.2982550932066
2024-01-01 01:05:00,606.3395116496873
2024-01-01 01:05:30,606.3804493131951
2024-01-01 01:06:00,606.4210887188057
2024-01-01 01:06:30,606.4614491650766
2024-01-01 01:07:00,606.5015487422604
2024-01-01 01:07:30,606.5414044468849
2024-01-01 01:08:00,606.5810322834591
2024-01-01 01:08:30,606.6204473545322
2024-01-01 01:09:00,606.6596639407996
2024-01-01 01:09:30,606.6986955723027
2024-01-01 01:10:00,606.7375550921753
2024-01-01 01:10:30,606.776254713793
2024-01-01 01:11:00,606.8148060722983
2024-01-01 01:11:30,606.8532202711933
2024-01-01 01:12:00,606.8915079246984
2024-01-01 01:12:30,606.9296791964749
2024-01-01 01:13:00,606.9677438350952
2024-01-01 01:13:30,607.0057112067221
2024-01-01 01:14:00,607.0435903255257
2024-01-01 01:14:30,607.0813898817732
2024-01-01 01:15:00,607.1191182683035
2024-01-01 01:15:30,607.1567836052882
2024-01-01 01:16:00,607.1943937637101
2024-01-01 01:16:30,607.2319563875662
2024-01-01 01:17:00,607.2694789150987
2024-01-01 01:17:30,607.3069685990969
2024-01-01 01:18:00,607.3444325265411
2024-01-01 01:18:30,607.3818776374247
2024-01-01 01:19:00,607.4193107432376
2024-01-01 01:19:30,607.456738544814
2024-01-01 01:20:00,607.4941676500189
2024-01-01 01:20:30,607.531604590884
2024-01-01 01:21:00,607.5690558408604
2024-01-01 01:21:30,607.6065278315829
2024-01-01 01:22:00,607.6440269698248
2024-01-01 01:22:30,607.6815596542265
2024-01-01 01:23:00,607.7191322921758
2024-01-01 01:23:30,607.7567513166766
2024-01-01 01:24:00,607.7944232033434
2024-01-01 01:24:30,607.8321544875992
2024-01-01 01:25:00,607.8699517819643
2024-01-01 01:25:30,607.9078217936873
2024-01-01 01:26:00,607.945771342427
2024-01-01 01:26:30,607.9838073784553
2024-01-01 01:27:00,608.0219370008407
2024-01-01 01:27:30,608.060167476142
2024-01-01 01:28:00,608.0985062572087
2024-01-01 01:28:30,608.1369610023115
2024-01-01 01:29:00,608.1755395944382
2024-01-01 01:29:30,608.2142501608374
2024-01-01 01:30:00,608.2531010926068
2024-01-01 01:30:30,608.2921010643822
2024-01-01 01:31:00,608.3312590540012
2024-01-01 01:31:30,608.370584361974
2024-01-01 01:32:00,608.4100866307431
2024-01-01 01:32:30,608.4497749794492
2024-01-01 01:33:00,608.4896613272384
2024-01-01 01:33:30,608.5298116937565
2024-01-01 01:34:00,608.5701445043312
2024-01-01 01:34:30,608.6106917052158
2024-01-01 01:35:00,608.6515227766827
2024-01-01 01:35:30,608.692639979437
2024-01-01 01:36:00,608.7339985411642
2024-01-01 01:36:30,608.7756311068434
2024-01-01 01:37:00,608.8175582148364
2024-01-01 01:37:30,608.859721849792
2024-01-01 01:38:00,608.9021572040454
2024-01-01 01:38:30,608.9448382404827
2024-01-01 01:39:00,608.9877792180382
2024-01-01 01:39:30,609.0309496677287
2024-01-01 01:40:00,609.0743673508957
2024-01-01 01:40:30,609.1180187906077
2024-01-01 01:41:00,609.1619812439185
2024-01-01 01:41:30,609.2063050145831
2024-01-01 01:42:00,609.2510337424313
2024-01-01 01:42:30,609.2962096690115
2024-01-01 01:43:00,609.34187027136
2024-01-01 01:43:30,609.3880454597088
2024-01-01 01:44:00,609.4347551046354
2024-01-01 01:44:30,609.4820067817109
2024-01-01 01:45:00,609.5297936737148
2024-01-01 01:45:30,609.5780971638375
2024-01-01 01:46:00,609.6269045706255
2024-01-01 01:46:30,609.676217280413
2024-01-01 01:47:00,609.7260505659968
2024-01-01 01:47:30,609.7764307574708
2024-01-01 01:48:00,609.8273917349378
2024-01-01 01:48:30,609.8789713552375
2024-01-01 01:49:00,609.9312079817167
2024-01-01 01:49:30,609.9841371411932
2024-01-01 01:50:00,610.0377882895316
2024-01-01 01:50:30,610.0921816610995
2024-01-01 01:51:00,610.1473251503454
2024-01-01 01:51:30,610.2032113504754
2024-01-01 01:52:00,610.2598145495102
2024-01-01 01:52:30,610.3170878455985
2024-01-01 01:53:00,610.3749881247926
2024-01-01 01:53:30,610.4334966427415
2024-01-01 01:54:00,610.4926032151003
2024-01-01 01:54:30,610.5522999136041
2024-01-01 01:55:00,610.6125786223556
2024-01-01 01:55:30,610.6734301228626
2024-01-01 01:56:00,610.7348438450656
2024-01-01 01:56:30,610.7968079060803
2024-01-01 01:57:00,610.8593092568626
2024-01-01 01:57:30,610.9223338549522
2024-01-01 01:58:00,610.9858668297276
2024-01-01 01:58:30,611.049892628956
2024-01-01 01:59:00,611.1143951450873
2024-01-01 01:59:30,611.1793578232888
2024-01-01 02:00:00,611.2447637541545
2024-01-01 02:00:30,611.3105673967768
2024-01-01 02:01:00,611.3766855746632
2024-01-01 02:01:30,611.443024799134
2024-01-01 02:02:00,611.5094918358212
2024-01-01 02:02:30,611.5759974356984
2024-01-01 02:03:00,611.6424554736645
2024-01-01 02:03:30,611.7087854228786
2024-01-01 02:04:00,611.7749114822743
2024-01-01 02:04:30,611.8407623974134
2024-01-01 02:05:00,611.9062713023012
2024-01-01 02:05:30,611.9713755166697
2024-01-01 02:06:00,612.0360163802964
2024-01-01 02:06:30,612.1001391215303
2024-01-01 02:07:00,612.1636927383827
2024-01-01 02:07:30,612.2266298883891
2024-01-01 02:08:00,612.2889067897918
2024-01-01 02:08:30,612.3504831342347
2024-01-01 02:09:00,612.4113220096885
2024-01-01 02:09:30,612.4713898335191
2024-01-01 02:10:00,612.5306562964277
2024-01-01 02:10:30,612.5890943178568
2024-01-01 02:11:00,612.6466800140896
2024-01-01 02:11:30,612.7033926808033
2024-01-01 02:12:00,612.759214792383
2024-01-01 02:12:30,612.8141320207812
2024-01-01 02:13:00,612.8681332778114
2024-01-01 02:13:30,612.9212107851781
2024-01-01 02:14:00,612.9733601773642
2024-01-01 02:14:30,613.0245806436513
2024-01-01 02:15:00,613.0748751156852
2024-01-01 02:15:30,613.124250586415
2024-01-01 02:16:00,613.172726912508
2024-01-01 02:16:30,613.2202312351245
2024-01-01 02:17:00,613.2669581667047
2024-01-01 02:17:30,613.3128485337337
2024-01-01 02:18:00,613.3579330092339
2024-01-01 02:18:30,613.4022577126381
2024-01-01 02:19:00,613.4457299079191
2024-01-01 02:19:30,613.4885776705902
2024-01-01 02:20:00,613.5307859736074
2024-01-01 02:20:30,613.5723179546661
2024-01-01 02:21:00,613.613289208212
2024-01-01 02:21:30,613.6538756201643
2024-01-01 02:22:00,613.6942911244072
2024-01-01 02:22:30,613.7347673084424
2024-01-01 02:23:00,613.7755212734851
2024-01-01 02:23:30,613.8167216753382
2024-01-01 02:24:00,613.858459448294
2024-01-01 02:24:30,613.9008163083828
2024-01-01 02:25:00,613.9439429355342
2024-01-01 02:25:30,613.9880587448404
2024-01-01 02:26:00,614.0334196334603
2024-01-01 02:26:30,614.080271865554
2024-01-01 02:27:00,614.1287980787797
2024-01-01 02:27:30,614.1790570241534
2024-01-01 02:28:00,614.2309677886244
2024-01-01 02:28:30,614.2844909497271
2024-01-01 02:29:00,614.339607216733
2024-01-01 02:29:30,614.3962917770378
2024-01-01 02:30:00,614.4545068618447
2024-01-01 02:30:30,614.5142011727684
2024-01-01 02:31:00,614.575311730227
2024-01-01 02:31:30,614.6377664500509
2024-01-01 02:32:00,614.7014867751527
2024-01-01 02:32:30,614.7663900821651
2024-01-01 02:33:00,614.8323917547026
2024-01-01 02:33:30,614.8994068951584
2024-01-01 02:34:00,614.9673516865793
2024-01-01 02:34:30,615.036144454031
2024-01-01 02:35:00,615.105706411577
2024-01-01 02:35:30,615.1759621691759
2024-01-01 02:36:00,615.2468400699028
2024-01-01 02:36:30,615.3182723713778
2024-01-01 02:37:00,615.3901952980121
2024-01-01 02:37:30,615.4625497396345
2024-01-01 02:38:00,615.5352784357775
2024-01-01 02:38:30,615.6083281527791
2024-01-01 02:39:00,615.6816499690391
2024-01-01 02:39:30,615.7551984722901
2024-01-01 02:40:00,615.8289308806523
2024-01-01 02:40:30,615.9028066997113
2024-01-01 02:41:00,615.9767876720056
2024-01-01 02:41:30,616.0508376245795
2024-01-01 02:42:00,616.1249221239094
2024-01-01 02:42:30,616.1990080916976
2024-01-01 02:43:00,616.2730635182868
2024-01-01 02:43:30,616.3470572679915
2024-01-01 02:44:00,616.4209588915946
2024-01-01 02:44:30,616.4947383970059
2024-01-01 02:45:00,616.5683660000058
2024-01-01 02:45:30,616.6418119023131
2024-01-01 02:46:00,616.7150461155344
2024-01-01 02:46:30,616.7880383110265
2024-01-01 02:47:00,616.8607576680008
2024-01-01 02:47:30,616.9331727137136
2024-01-01 02:48:00,617.0052511701848
2024-01-01 02:48:30,617.076959823564
2024-01-01 02:49:00,617.1482644167818
2024-01-01 02:49:30,617.2191295538665
2024-01-01 02:50:00,617.2895186048323
2024-01-01 02:50:30,617.359393612121
2024-01-01 02:51:00,617.4287152067283
2024-01-01 02:51:30,617.4974425406674
2024-01-01 02:52:00,617.5655332346053
2024-01-01 02:52:30,617.6329433336823
2024-01-01 02:53:00,617.6996272675975
2024-01-01 02:53:30,617.7655378160403
2024-01-01 02:54:00,617.8306260557895
2024-01-01 02:54:30,617.894841295553
2024-01-01 02:55:00,617.9581313082199
2024-01-01 02:55:30,618.0204646127218
2024-01-01 02:56:00,618.0817623939256
2024-01-01 02:56:30,618.1419674290868
2024-01-01 02:57:00,618.2010119695287
2024-01-01 02:57:30,618.2588437961156
2024-01-01 02:58:00,618.3154037806269
2024-01-01 02:58:30,618.3706298700903
2024-01-01 02:59:00,618.4244582261413
2024-01-01 02:59:30,618.4768236998217
2024-01-01 03:00:00,618.5276600886336
2024-01-01 03:00:30,618.5769602011289
2024-01-01 03:01:00,618.6247944618823
2024-01-01 03:01:30,618.6712535162845
2024-01-01 03:02:00,618.7164281968252
2024-01-01 03:02:30,618.7604038481757
2024-01-01 03:03:00,618.8032584175796
2024-01-01 03:03:30,618.8450641198787
2024-01-01 03:04:00,618.8858873149318
2024-01-01 03:04:30,618.9257892080707
2024-01-01 03:05:00,618.9648266011567
2024-01-01 03:05:30,619.0030524959519
2024-01-01 03:06:00,619.0405165934993
2024-01-01 03:06:30,619.0772657180224
2024-01-01 03:07:00,619.1133441757504
2024-01-01 03:07:30,619.1487940641654
2024-01-01 03:08:00,619.1836555357519
2024-01-01 03:08:30,619.2179670232126
2024-01-01 03:09:00,619.251765431055
2024-01-01 03:09:30,619.285086299069
2024-01-01 03:10:00,619.3179639484504
2024-01-01 03:10:30,619.3504316022418
2024-01-01 03:11:00,619.382521489396
2024-01-01 03:11:30,619.4142649350139
2024-01-01 03:12:00,619.4456924378416
2024-01-01 03:12:30,619.4768337371405
2024-01-01 03:13:00,619.5077178701032
2024-01-01 03:13:30,619.5383732211837
2024-01-01 03:14:00,619.568827564299
2024-01-01 03:14:30,619.5991080988133
2024-01-01 03:15:00,619.6292414801196
2024-01-01 03:15:30,619.6592538454015
2024-01-01 03:16:00,619.6891708353368
2024-01-01 03:16:30,619.7190176128241
2024-01-01 03:17:00,619.7488188773482
2024-01-01 03:17:30,619.7785988768893
2024-01-01 03:18:00,619.8083814178325
2024-01-01 03:18:30,619.8381898722982
2024-01-01 03:19:00,619.8680471831115
2024-01-01 03:19:30,619.897975867456
2024-01-01 03:20:00,619.9279980187051
2024-01-01 03:20:30,619.9581353072268
2024-01-01 03:21:00,619.988408979797
2024-01-01 03:21:30,620.0188398582562
2024-01-01 03:22:00,620.0494483371278
2024-01-01 03:22:30,620.0802543806632
2024-01-01 03:23:00,620.1112775191701
2024-01-01 03:23:30,620.1425368449247
2024-01-01 03:24:00,620.1740510076837
2024-01-01 03:24:30,620.2058382097979
2024-01-01 03:25:00,620.2379162012085
2024-01-01 03:25:30,620.2703022742083
2024-01-01 03:26:00,620.3030132581042
2024-01-01 03:26:30,620.3360655138989
2024-01-01 03:27:00,620.3694749289447
2024-01-01 03:27:30,620.4032569117041
2024-01-01 03:28:00,620.437426386488
2024-01-01 03:28:30,620.4719977886118
2024-01-01 03:29:00,620.5069850594648
2024-01-01 03:29:30,620.5424016418782
2024-01-01 03:30:00,620.5782604758597
2024-01-01 03:30:30,620.614573957169
2024-01-01 03:31:00,620.6513541223233
2024-01-01 03:31:30,620.688611781542
2024-01-01 03:32:00,620.7263581887399
2024-01-01 03:32:30,620.7646038522245
2024-01-01 03:33:00,620.8033590894985
2024-01-01 03:33:30,620.8426329310125
2024-01-01 03:34:00,620.8824341182557
2024-01-01 03:34:30,620.9227708694516
2024-01-01 03:35:00,620.9636509051868
2024-01-01 03:35:30,621.0050814130517
2024-01-01 03:36:00,621.0470690480093
2024-01-01 03:36:30,621.0896199285473
2024-01-01 03:37:00,621.1327396379168
2024-01-01 03:37:30,621.1764332246271
2024-01-01 03:38:00,621.2207052041854
2024-01-01 03:38:30,621.2655595608326
2024-01-01 03:39:00,621.3109997498506
2024-01-01 03:39:30,621.3570287003091
2024-01-01 03:40:00,621.4036488179054
2024-01-01 03:40:30,621.4508619885952
2024-01-01 03:41:00,621.4986695822399
2024-01-01 03:41:30,621.5470724568951
2024-01-01 03:42:00,621.5960709633916
2024-01-01 03:42:30,621.6456649503923
2024-01-01 03:43:00,621.6958537697691
2024-01-01 03:43:30,621.7466362826873
2024-01-01 03:44:00,621.7980108658203
2024-01-01 03:44:30,621.8499754183046
2024-01-01 03:45:00,621.9025273691149
2024-01-01 03:45:30,621.9556636848811
2024-01-01 03:46:00,622.0093808784585
2024-01-01 03:46:30,622.0636750177885
2024-01-01 03:47:00,622.1185417356523
2024-01-01 03:47:30,622.1739762397897
2024-01-01 03:48:00,622.2299733238505
2024-01-01 03:48:30,622.2865273789253
2024-01-01 03:49:00,622.34363240585
2024-01-01 03:49:30,622.4012820282019
2024-01-01 03:50:00,622.4594695061775
2024-01-01 03:50:30,622.5181877511299
2024-01-01 03:51:00,622.5774293412605
2024-01-01 03:51:30,622.6371865377539
2024-01-01 03:52:00,622.6974513025763
2024-01-01 03:52:30,622.7582153163532
2024-01-01 03:53:00,622.8194699983707
2024-01-01 03:53:30,622.8812065265998
2024-01-01 03:54:00,622.9434158600417
2024-01-01 03:54:30,623.006088761037
2024-01-01 03:55:00,623.0692158203955
2024-01-01 03:55:30,623.1327874820869
2024-01-01 03:56:00,623.1967940716514
2024-01-01 03:56:30,623.2612258232692
2024-01-01 03:57:00,623.326072912181
2024-01-01 03:57:30,623.3913254841303
2024-01-01 03:58:00,623.4569736924577
2024-01-01 03:58:30,623.5230077298856
2024-01-01 03:59:00,623.5894178715581
2024-01-01 03:59:30,623.6561945083619
2024-01-01 04:00:00,623.7233281980015
2024-01-01 04:00:30,623.7908263914123
2024-01-01 04:01:00,623.8587211944522
2024-01-01 04:01:30,623.9270497358688
2024-01-01 04:02:00,623.9958485725244
2024-01-01 04:02:30,624.0651519385143
2024-01-01 04:03:00,624.1349915421321
2024-01-01 04:03:30,624.205396693312
2024-01-01 04:04:00,624.2763945432296
2024-01-01 04:04:30,624.3480103366729
2024-01-01 04:05:00,624.4202676467901
2024-01-01 04:05:30,624.4931885852072
2024-01-01 04:06:00,624.5667939880673
2024-01-01 04:06:30,624.6411035806356
2024-01-01 04:07:00,624.7161361233991
2024-01-01 04:07:30,624.7919095424853
2024-01-01 04:08:00,624.8684410466788
2024-01-01 04:08:30,624.9457472331388
2024-01-01 04:09:00,625.0238441835398
2024-01-01 04:09:30,625.1027475520488
2024-01-01 04:10:00,625.1824726464067
2024-01-01 04:10:30,625.2630345031296
2024-01-01 04:11:00,625.3444479577538
2024-01-01 04:11:30,625.4267277108644
2024-01-01 04:12:00,625.5098883905424
2024-01-01 04:12:30,625.5939446118676
2024-01-01 04:13:00,625.678911033894
2024-01-01 04:13:30,625.7648024145054
2024-01-01 04:14:00,625.8516336625431
2024-01-01 04:14:30,625.9394198880749
2024-01-01 04:15:00,626.0281764527259
2024-01-01 04:15:30,626.1179190213312
2024-01-01 04:16:00,626.208663615279
2024-01-01 04:16:30,626.3004266673178
2024-01-01 04:17:00,626.3932250770436
2024-01-01 04:17:30,626.4870762660946
2024-01-01 04:18:00,626.5819982319915
2024-01-01 04:18:30,626.6780095994679
2024-01-01 04:19:00,626.7751296686655
2024-01-01 04:19:30,626.8733784616715
2024-01-01 04:20:00,626.9727767662506
2024-01-01 04:20:30,627.0733461897535
2024-01-01 04:21:00,627.1751092033841
2024-01-01 04:21:30,627.2780891928295
2024-01-01 04:22:00,627.3823105101474
2024-01-01 04:22:30,627.4877985260539
2024-01-01 04:23:00,627.5945796827014
2024-01-01 04:23:30,627.7026815470286
2024-01-01 04:24:00,627.8121328646536
2024-01-01 04:24:30,627.9229641252239
2024-01-01 04:25:00,628.0352056699629
2024-01-01 04:25:30,628.1488904788093
2024-01-01 04:26:00,628.2640528443867
2024-01-01 04:26:30,628.3807279016127
2024-01-01 04:27:00,628.498952952814
2024-01-01 04:27:30,628.618765932043
2024-01-01 04:28:00,628.7402075657875
2024-01-01 04:28:30,628.863318712795
2024-01-01 04:29:00,628.9881433332602
2024-01-01 04:29:30,629.1147265899748
2024-01-01 04:30:00,629.2431150522817
2024-01-01 04:30:30,629.3733574603433
2024-01-01 04:31:00,629.5055041249058
2024-01-01 04:31:30,629.6396073614869
2024-01-01 04:32:00,629.775720722882
2024-01-01 04:32:30,629.913899528491
2024-01-01 04:33:00,630.0542007029546
2024-01-01 04:33:30,630.1966826799213
2024-01-01 04:34:00,630.3414052423136
2024-01-01 04:34:30,630.4884293480509
2024-01-01 04:35:00,630.6378169043107
2024-01-01 04:35:30,630.7896304975342
2024-01-01 04:36:00,630.9439330643448
2024-01-01 04:36:30,631.1007875055666
2024-01-01 04:37:00,631.2602562340443
2024-01-01 04:37:30,631.4224006576954
2024-01-01 04:38:00,631.5872805911629
2024-01-01 04:38:30,631.7549535989649
2024-01-01 04:39:00,631.9254742651932
2024-01-01 04:39:30,632.0988933845246
2024-01-01 04:40:00,632.2752571640343
2024-01-01 04:40:30,632.4546063487008
2024-01-01 04:41:00,632.6369752569791
2024-01-01 04:41:30,632.8223908617733
2024-01-01 04:42:00,633.0108718266036
2024-01-01 04:42:30,633.2024276026754
2024-01-01 04:43:00,633.3970575872012
2024-01-01 04:43:30,633.5947504362916
2024-01-01 04:44:00,633.7954834710843
2024-01-01 04:44:30,633.9992223610449
2024-01-01 04:45:00,634.205920848295
2024-01-01 04:45:30,634.4155209722494
2024-01-01 04:46:00,634.6252252254892
2024-01-01 04:46:30,634.8299354876402
2024-01-01 04:47:00,635.0296069668796
2024-01-01 04:47:30,635.2244625933204
2024-01-01 04:48:00,635.4142293334071
2024-01-01 04:48:30,635.6000742680687
2024-01-01 04:49:00,635.7818242388526
2024-01-01 04:49:30,635.9592551020944
2024-01-01 04:50:00,636.1326541797082
2024-01-01 04:50:30,636.3028253301716
2024-01-01 04:51:00,636.4695244746904
2024-01-01 04:51:30,636.6328120859993
2024-01-01 04:52:00,636.7928028174006
2024-01-01 04:52:30,636.9496151629285
2024-01-01 04:53:00,637.1033607150991
2024-01-01 04:53:30,637.2541453451495
2024-01-01 04:54:00,637.4020735276375
2024-01-01 04:54:30,637.5472448888069
2024-01-01 04:55:00,637.6897541561826
2024-01-01 04:55:30,637.8296919449845
2024-01-01 04:56:00,637.9671454071542
2024-01-01 04:56:30,638.1021986036336
2024-01-01 04:57:00,638.2349327201772
2024-01-01 04:57:30,638.3654262264125
2024-01-01 04:58:00,638.4937550160121
2024-01-01 04:58:30,638.6199925362957
2024-01-01 04:59:00,638.7442099075892
2024-01-01 04:59:30,638.8664760318487
2024-01-01 05:00:00,638.9868576913975
2024-01-01 05:00:30,639.1054186158813
2024-01-01 05:01:00,639.2222186645057
2024-01-01 05:01:30,639.3373148696325
2024-01-01 05:02:00,639.4507622370062
2024-01-01 05:02:30,639.5626139014374
2024-01-01 05:03:00,639.6729211074324
2024-01-01 05:03:30,639.7817335963817
2024-01-01 05:04:00,639.8890995734876
2024-01-01 05:04:30,639.9950654529462
2024-01-01 05:05:00,640.0996760375347
2024-01-01 05:05:30,640.2029746235044
2024-01-01 05:06:00,640.3050030350436
2024-01-01 05:06:30,640.4058016618598
2024-01-01 05:07:00,640.5054095016477
2024-01-01 05:07:30,640.6038642024754
2024-01-01 05:08:00,640.7012021049504
2024-01-01 05:08:30,640.7974582842835
2024-01-01 05:09:00,640.8926665912139
2024-01-01 05:09:30,640.9868596921815
2024-01-01 05:10:00,641.080069108509
2024-01-01 05:10:30,641.1723252549598
2024-01-01 05:11:00,641.2636574773144
2024-01-01 05:11:30,641.3540940892893
2024-01-01 05:12:00,641.4436624086646
2024-01-01 05:12:30,641.5323887926206
2024-01-01 05:13:00,641.6202986723496
2024-01-01 05:13:30,641.7074165869273
2024-01-01 05:14:00,641.7937662164206
2024-01-01 05:14:30,641.8793704143154
2024-01-01 05:15:00,641.9642512386597
2024-01-01 05:15:30,642.0484299832015
2024-01-01 05:16:00,642.1319272076088
2024-01-01 05:16:30,642.2147627671167
2024-01-01 05:17:00,642.2969558413195
2024-01-01 05:17:30,642.3785249623742
2024-01-01 05:18:00,642.4594880425954
2024-01-01 05:18:30,642.5398624012275
2024-01-01 05:19:00,642.6196647905953
2024-01-01 05:19:30,642.6989114215625
2024-01-01 05:20:00,642.7776179883982
2024-01-01 05:20:30,642.8557996930223
2024-01-01 05:21:00,642.9334712686239
2024-01-01 05:21:30,643.0106470027564
2024-01-01 05:22:00,643.0873407597655
2024-01-01 05:22:30,643.1635660027792
2024-01-01 05:23:00,643.2393358150899
2024-01-01 05:23:30,643.3146629210048
2024-01-01 05:24:00,643.3895597061772
2024-01-01 05:24:30,643.4640382374798
2024-01-01 05:25:00,643.5381102827223
2024-01-01 05:25:30,643.6117873301425
2024-01-01 05:26:00,643.6850806072416
2024-01-01 05:26:30,643.758001098981
2024-01-01 05:27:00,643.8305595652
2024-01-01 05:27:30,643.9027665571859
2024-01-01 05:28:00,643.9746324336568
2024-01-01 05:28:30,644.0461673759013
2024-01-01 05:29:00,644.1173814024286
2024-01-01 05:29:30,644.1882843828389
2024-01-01 05:30:00,644.2588860513034
2024-01-01 05:30:30,644.3291009339152
2024-01-01 05:31:00,644.3990413225201
2024-01-01 05:31:30,644.4687862604313
2024-01-01 05:32:00,644.5382156167369
2024-01-01 05:32:30,644.6073327113098
2024-01-01 05:33:00,644.6762102284044
