timestamp,hvac_reaZonNor_TZon_y
2024-01-01 00:25:30,22.71660494810044
2024-01-01 00:26:00,22.71737566734697
2024-01-01 00:26:30,22.718151778750837
2024-01-01 00:27:00,22.71893294809888
2024-01-01 00:27:30,22.719718833468107
2024-01-01 00:28:00,22.720509085293713
2024-01-01 00:28:30,22.721303346436514
2024-01-01 00:29:00,22.722101252252912
2024-01-01 00:29:30,22.72290243066692
2024-01-01 00:30:00,22.723706502242067
2024-01-01 00:30:30,22.724513080261715
2024-01-01 00:31:00,22.72532177081689
2024-01-01 00:31:30,22.726132172890118
2024-01-01 00:32:00,22.726943878632255
2024-01-01 00:32:30,22.727756496248105
2024-01-01 00:33:00,22.7285695860773
2024-01-01 00:33:30,22.729382693342814
2024-01-01 00:34:00,22.730195398216722
2024-01-01 00:34:30,22.731007262692344
2024-01-01 00:35:00,22.731817841758698
2024-01-01 00:35:30,22.732626682682167
2024-01-01 00:36:00,22.73343332688819
2024-01-01 00:36:30,22.73423731014765
2024-01-01 00:37:00,22.73503816308181
2024-01-01 00:37:30,22.735835411427047
2024-01-01 00:38:00,22.736628576406588
2024-01-01 00:38:30,22.73741717507903
2024-01-01 00:39:00,22.73820072073653
2024-01-01 00:39:30,22.73897872332452
2024-01-01 00:40:00,22.739750689893924
2024-01-01 00:40:30,22.740516125084298
2024-01-01 00:41:00,22.741274531641807
2024-01-01 00:41:30,22.74202541096321
2024-01-01 00:42:00,22.74276826367816
2024-01-01 00:42:30,22.74350259025863
2024-01-01 00:43:00,22.744227891662604
2024-01-01 00:43:30,22.744943670006194
2024-01-01 00:44:00,22.745649429263665
2024-01-01 00:44:30,22.746344675882938
2024-01-01 00:45:00,22.74702891973442
2024-01-01 00:45:30,22.747701674822338
2024-01-01 00:46:00,22.748362460102328
2024-01-01 00:46:30,22.749010800299118
2024-01-01 00:47:00,22.749646226777827
2024-01-01 00:47:30,22.750268278395595
2024-01-01 00:48:00,22.750876502410733
2024-01-01 00:48:30,22.75147045535624
2024-01-01 00:49:00,22.752049703982493
2024-01-01 00:49:30,22.752613826138997
2024-01-01 00:50:00,22.753162411747894
2024-01-01 00:50:30,22.75369506368594
2024-01-01 00:51:00,22.754211398784093
2024-01-01 00:51:30,22.754711048698823
2024-01-01 00:52:00,22.755193660937323
2024-01-01 00:52:30,22.755658899696527
2024-01-01 00:53:00,22.756106446922217
2024-01-01 00:53:30,22.75653600309232
2024-01-01 00:54:00,22.75694728832491
2024-01-01 00:54:30,22.757340043074862
2024-01-01 00:55:00,22.757714029316844
2024-01-01 00:55:30,22.758069031117714
2024-01-01 00:56:00,22.758404855938238
2024-01-01 00:56:30,22.758721335013604
2024-01-01 00:57:00,22.75901832486494
2024-01-01 00:57:30,22.75929570737543
2024-01-01 00:58:00,22.759553391647103
2024-01-01 00:58:30,22.759791313610208
2024-01-01 00:59:00,22.76000943843553
2024-01-01 00:59:30,22.7602077594197
2024-01-01 01:00:00,22.760386301283916
2024-01-01 01:00:30,22.76054592793332
2024-01-01 01:01:00,22.760690055221346
2024-01-01 01:01:30,22.76082237455813
2024-01-01 01:02:00,22.7609461499369
2024-01-01 01:02:30,22.76106472137201
2024-01-01 01:03:00,22.76118032980264
2024-01-01 01:03:30,22.761295189494774
2024-01-01 01:04:00,22.761411361878515
2024-01-01 01:04:30,22.761530728838864
2024-01-01 01:05:00,22.761654999784923
2024-01-01 01:05:30,22.761785728742268
2024-01-01 01:06:00,22.761924332803005
2024-01-01 01:06:30,22.762072109307212
2024-01-01 01:07:00,22.76223025108584
2024-01-01 01:07:30,22.762399859759626
2024-01-01 01:08:00,22.762581957275813
2024-01-01 01:08:30,22.76277749589684
2024-01-01 01:09:00,22.762987366862546
2024-01-01 01:09:30,22.76321240790071
2024-01-01 01:10:00,22.763453409760587
2024-01-01 01:10:30,22.76371112190145
2024-01-01 01:11:00,22.763986257459067
2024-01-01 01:11:30,22.764279497588404
2024-01-01 01:12:00,22.7645914952721
2024-01-01 01:12:30,22.7649228786687
2024-01-01 01:13:00,22.76527425405925
2024-01-01 01:13:30,22.76564620844789
2024-01-01 01:14:00,22.766039311869804
2024-01-01 01:14:30,22.766454119425532
2024-01-01 01:15:00,22.76689117309769
2024-01-01 01:15:30,22.76735100335941
2024-01-01 01:16:00,22.767834130609685
2024-01-01 01:16:30,22.768341066446226
2024-01-01 01:17:00,22.76887231479924
2024-01-01 01:17:30,22.769428372934044
2024-01-01 01:18:00,22.770009732342203
2024-01-01 01:18:30,22.770616879513284
2024-01-01 01:19:00,22.77125029661704
2024-01-01 01:19:30,22.771910462077756
2024-01-01 01:20:00,22.772597851067076
2024-01-01 01:20:30,22.773312935892818
2024-01-01 01:21:00,22.77405618631508
2024-01-01 01:21:30,22.774828069756325
2024-01-01 01:22:00,22.775629051435317
2024-01-01 01:22:30,22.776459594400592
2024-01-01 01:23:00,22.77732015947464
2024-01-01 01:23:30,22.778211205098728
2024-01-01 01:24:00,22.77913318707641
2024-01-01 01:24:30,22.780086558215316
2024-01-01 01:25:00,22.78107176785386
2024-01-01 01:25:30,22.782089261281442
2024-01-01 01:26:00,22.78313947902859
2024-01-01 01:26:30,22.784222856049496
2024-01-01 01:27:00,22.7853398207601
2024-01-01 01:27:30,22.786490793959217
2024-01-01 01:28:00,22.78767618760662
2024-01-01 01:28:30,22.788896403470517
2024-01-01 01:29:00,22.790151831635626
2024-01-01 01:29:30,22.791442848881672
2024-01-01 01:30:00,22.792769816925613
2024-01-01 01:30:30,22.794133080541258
2024-01-01 01:31:00,22.79553296556378
2024-01-01 01:31:30,22.796969776784465
2024-01-01 01:32:00,22.79844379575826
2024-01-01 01:32:30,22.79995534001108
2024-01-01 01:33:00,22.80150461877554
2024-01-01 01:33:30,22.803101051304168
2024-01-01 01:34:00,22.80472846412232
2024-01-01 01:34:30,22.806391129649285
2024-01-01 01:35:00,22.808098070135316
2024-01-01 01:35:30,22.809740071090232
2024-01-01 01:36:00,22.811210049841236
2024-01-01 01:36:30,22.812511542617642
2024-01-01 01:37:00,22.813657352374662
2024-01-01 01:37:30,22.814694594260516
2024-01-01 01:38:00,22.815613348054626
2024-01-01 01:38:30,22.816424137552076
2024-01-01 01:39:00,22.8171254585435
2024-01-01 01:39:30,22.817743097112043
2024-01-01 01:40:00,22.818288099398103
2024-01-01 01:40:30,22.818780010120918
2024-01-01 01:41:00,22.819215503300768
2024-01-01 01:41:30,22.819598953679872
2024-01-01 01:42:00,22.819935623846845
2024-01-01 01:42:30,22.820230499418813
2024-01-01 01:43:00,22.82048808605549
2024-01-01 01:43:30,22.820712384115723
2024-01-01 01:44:00,22.82090691833332
2024-01-01 01:44:30,22.821074781253174
2024-01-01 01:45:00,22.82121867677546
2024-01-01 01:45:30,22.82134099271292
2024-01-01 01:46:00,22.82144393801019
2024-01-01 01:46:30,22.82152948447282
2024-01-01 01:47:00,22.821599359285244
2024-01-01 01:47:30,22.821655072361636
2024-01-01 01:48:00,22.82169794216827
2024-01-01 01:48:30,22.821729118456744
2024-01-01 01:49:00,22.821749602461068
2024-01-01 01:49:30,22.821760264814486
2024-01-01 01:50:00,22.821761861410153
2024-01-01 01:50:30,22.82175504745379
2024-01-01 01:51:00,22.821740388687545
2024-01-01 01:51:30,22.821718375448086
2024-01-01 01:52:00,22.82168943080859
2024-01-01 01:52:30,22.82165391994488
2024-01-01 01:53:00,22.821612365539977
2024-01-01 01:53:30,22.82156531387244
2024-01-01 01:54:00,22.821513085373283
2024-01-01 01:54:30,22.821455932725996
2024-01-01 01:55:00,22.821394036475624
2024-01-01 01:55:30,22.82132749805072
2024-01-01 01:56:00,22.821256344940878
2024-01-01 01:56:30,22.821180542084335
2024-01-01 01:57:00,22.821100005070093
2024-01-01 01:57:30,22.82101461277756
2024-01-01 01:58:00,22.820924218423272
2024-01-01 01:58:30,22.82082865873315
2024-01-01 01:59:00,22.820727761321223
2024-01-01 01:59:30,22.82062135048932
2024-01-01 02:00:00,22.820509251693466
2024-01-01 02:00:30,22.820390920273837
2024-01-01 02:01:00,22.820265829037965
2024-01-01 02:01:30,22.820133883712344
2024-01-01 02:02:00,22.81999506342771
2024-01-01 02:02:30,22.81984940781325
2024-01-01 02:03:00,22.81969693881058
2024-01-01 02:03:30,22.819537760786773
2024-01-01 02:04:00,22.81937201571452
2024-01-01 02:04:30,22.819199879261305
2024-01-01 02:05:00,22.81902155689926
2024-01-01 02:05:30,22.818837278349406
2024-01-01 02:06:00,22.818647293532365
2024-01-01 02:06:30,22.818451869691444
2024-01-01 02:07:00,22.81825128869366
2024-01-01 02:07:30,22.81804584437225
2024-01-01 02:08:00,22.817835840059388
2024-01-01 02:08:30,22.817621586346718
2024-01-01 02:09:00,22.817403399037346
2024-01-01 02:09:30,22.81718159729462
2024-01-01 02:10:00,22.816956502008622
2024-01-01 02:10:30,22.816728434375932
2024-01-01 02:11:00,22.816497714695117
2024-01-01 02:11:30,22.81626466137942
2024-01-01 02:12:00,22.816029590185963
2024-01-01 02:12:30,22.81579281365441
2024-01-01 02:13:00,22.81555464076905
2024-01-01 02:13:30,22.815315376843216
2024-01-01 02:14:00,22.815075323632755
2024-01-01 02:14:30,22.81483477970852
2024-01-01 02:15:00,22.814594041097735
2024-01-01 02:15:30,22.814353413390165
2024-01-01 02:16:00,22.814113645224495
2024-01-01 02:16:30,22.813874960292083
2024-01-01 02:17:00,22.813637331749078
2024-01-01 02:17:30,22.813401260095418
2024-01-01 02:18:00,22.8131670702802
2024-01-01 02:18:30,22.81293514526419
2024-01-01 02:19:00,22.812706299183958
2024-01-01 02:19:30,22.812479787948917
2024-01-01 02:20:00,22.812255173169092
2024-01-01 02:20:30,22.812033154127676
2024-01-01 02:21:00,22.811814192999407
2024-01-01 02:21:30,22.81159869040772
2024-01-01 02:22:00,22.811387011458237
2024-01-01 02:22:30,22.81117940389811
2024-01-01 02:23:00,22.810975956780453
2024-01-01 02:23:30,22.810776525174447
2024-01-01 02:24:00,22.81058069091489
2024-01-01 02:24:30,22.810388452192058
2024-01-01 02:25:00,22.810200076924843
2024-01-01 02:25:30,22.810015496526432
2024-01-01 02:26:00,22.80983430657011
2024-01-01 02:26:30,22.809655822506954
2024-01-01 02:27:00,22.80947913906988
2024-01-01 02:27:30,22.809303201986324
2024-01-01 02:28:00,22.809127297373664
2024-01-01 02:28:30,22.808576875625306
2024-01-01 02:29:00,22.807465551218343
2024-01-01 02:29:30,22.805781327118723
2024-01-01 02:30:00,22.803568846367398
2024-01-01 02:30:30,22.800888654468736
2024-01-01 02:31:00,22.797803201417082
2024-01-01 02:31:30,22.794372102418038
2024-01-01 02:32:00,22.790650603204938
2024-01-01 02:32:30,22.786689163541723
2024-01-01 02:33:00,22.782533443805505
2024-01-01 02:33:30,22.778224449786535
2024-01-01 02:34:00,22.773798749893217
2024-01-01 02:34:30,22.769288732390805
2024-01-01 02:35:00,22.76472288440874
2024-01-01 02:35:30,22.760126083874695
2024-01-01 02:36:00,22.75551989754689
2024-01-01 02:36:30,22.75092287748521
2024-01-01 02:37:00,22.746350850326507
2024-01-01 02:37:30,22.74181727337441
2024-01-01 02:38:00,22.737333205837217
2024-01-01 02:38:30,22.73290794601553
2024-01-01 02:39:00,22.72854902396108
2024-01-01 02:39:30,22.72426250539172
2024-01-01 02:40:00,22.720053146858675
2024-01-01 02:40:30,22.715924564816817
2024-01-01 02:41:00,22.711879400278747
2024-01-01 02:41:30,22.707919463242547
2024-01-01 02:42:00,22.704045854819356
2024-01-01 02:42:30,22.700259074060455
2024-01-01 02:43:00,22.69655911522449
2024-01-01 02:43:30,22.692945555913127
2024-01-01 02:44:00,22.689417634025574
2024-01-01 02:44:30,22.685974313073814
2024-01-01 02:45:00,22.68261433784653
2024-01-01 02:45:30,22.679336283009434
2024-01-01 02:46:00,22.67613859602193
2024-01-01 02:46:30,22.673019634395246
2024-01-01 02:47:00,22.66997769711736
2024-01-01 02:47:30,22.667011050792894
2024-01-01 02:48:00,22.664117951622245
2024-01-01 02:48:30,22.661296664259112
2024-01-01 02:49:00,22.65854547798068
2024-01-01 02:49:30,22.655862720193852
2024-01-01 02:50:00,22.65324676731018
2024-01-01 02:50:30,22.650696053393347
2024-01-01 02:51:00,22.64820907713272
2024-01-01 02:51:30,22.6457844075818
2024-01-01 02:52:00,22.64342068881632
2024-01-01 02:52:30,22.641116643469672
2024-01-01 02:53:00,22.638871075209238
2024-01-01 02:53:30,22.636682870336074
2024-01-01 02:54:00,22.63455099832197
2024-01-01 02:54:30,22.632474512254646
2024-01-01 02:55:00,22.630452556013438
2024-01-01 02:55:30,22.628484784095065
2024-01-01 02:56:00,22.62657002906832
2024-01-01 02:56:30,22.624707704133527
2024-01-01 02:57:00,22.622897229063767
2024-01-01 02:57:30,22.62113825027427
2024-01-01 02:58:00,22.619430436656216
2024-01-01 02:58:30,22.617773518531976
2024-01-01 02:59:00,22.616167298334915
2024-01-01 02:59:30,22.614611654097928
2024-01-01 03:00:00,22.61310654056132
2024-01-01 03:00:30,22.611651653940726
2024-01-01 03:01:00,22.61024616331582
2024-01-01 03:01:30,22.6088889959251
2024-01-01 03:02:00,22.60757907569183
2024-01-01 03:02:30,22.606315392342708
2024-01-01 03:03:00,22.605096975562276
2024-01-01 03:03:30,22.60392294872304
2024-01-01 03:04:00,22.602792487736167
2024-01-01 03:04:30,22.601704812936077
2024-01-01 03:05:00,22.60065918590442
2024-01-01 03:05:30,22.599654904168688
2024-01-01 03:06:00,22.598691295652884
2024-01-01 03:06:30,22.59776771370423
2024-01-01 03:07:00,22.596883532707523
2024-01-01 03:07:30,22.596038144290958
2024-01-01 03:08:00,22.595230954032274
2024-01-01 03:08:30,22.594461378615847
2024-01-01 03:09:00,22.59372884335346
2024-01-01 03:09:30,22.59303278004336
2024-01-01 03:10:00,22.592372625394432
2024-01-01 03:10:30,22.591747819485306
2024-01-01 03:11:00,22.59115780449764
2024-01-01 03:11:30,22.590602023694828
2024-01-01 03:12:00,22.59007992057917
2024-01-01 03:12:30,22.589590938217384
2024-01-01 03:13:00,22.58913451870194
2024-01-01 03:13:30,22.588710102732534
2024-01-01 03:14:00,22.588317129297195
2024-01-01 03:14:30,22.587955035437858
2024-01-01 03:15:00,22.587623256088477
2024-01-01 03:15:30,22.587321223971344
2024-01-01 03:16:00,22.587048369546437
2024-01-01 03:16:30,22.586804121009607
2024-01-01 03:17:00,22.586587904275405
2024-01-01 03:17:30,22.58639914301682
2024-01-01 03:18:00,22.586237258750316
2024-01-01 03:18:30,22.586101670922062
2024-01-01 03:19:00,22.585991796989333
2024-01-01 03:19:30,22.58590705252618
2024-01-01 03:20:00,22.585846851321094
2024-01-01 03:20:30,22.585810605488234
2024-01-01 03:21:00,22.58579772556908
2024-01-01 03:21:30,22.58580762064122
2024-01-01 03:22:00,22.58583969841618
2024-01-01 03:22:30,22.585893365339018
2024-01-01 03:23:00,22.585968026678017
2024-01-01 03:23:30,22.58606308661132
2024-01-01 03:24:00,22.586177948307807
2024-01-01 03:24:30,22.586312013997144
2024-01-01 03:25:00,22.586464685038152
2024-01-01 03:25:30,22.586635361976448
2024-01-01 03:26:00,22.58682344459521
2024-01-01 03:26:30,22.58702833196179
2024-01-01 03:27:00,22.58724942246465
2024-01-01 03:27:30,22.58748611384624
2024-01-01 03:28:00,22.587737803224
2024-01-01 03:28:30,22.5880038871162
2024-01-01 03:29:00,22.588283761451635
2024-01-01 03:29:30,22.58857682157702
2024-01-01 03:30:00,22.58888246226553
2024-01-01 03:30:30,22.589200077051828
2024-01-01 03:31:00,22.589529069521575
2024-01-01 03:31:30,22.589868818402408
2024-01-01 03:32:00,22.5902187458463
2024-01-01 03:32:30,22.590578267347325
2024-01-01 03:33:00,22.590946814044514
2024-01-01 03:33:30,22.591323787267868
2024-01-01 03:34:00,22.591708600108404
2024-01-01 03:34:30,22.59210066717378
2024-01-01 03:35:00,22.59249940514195
2024-01-01 03:35:30,22.592904230903457
2024-01-01 03:36:00,22.59331456124852
2024-01-01 03:36:30,22.593729812426034
2024-01-01 03:37:00,22.594149399938146
2024-01-01 03:37:30,22.594572738324246
2024-01-01 03:38:00,22.5949992410072
2024-01-01 03:38:30,22.595428320149097
2024-01-01 03:39:00,22.595859386535608
2024-01-01 03:39:30,22.596291849481645
2024-01-01 03:40:00,22.596725116741595
2024-01-01 03:40:30,22.597158594452026
2024-01-01 03:41:00,22.597591687071542
2024-01-01 03:41:30,22.5980237973435
2024-01-01 03:42:00,22.598454326266165
2024-01-01 03:42:30,22.598882673074627
2024-01-01 03:43:00,22.599308235229785
2024-01-01 03:43:30,22.599730408426126
2024-01-01 03:44:00,22.600148586595935
2024-01-01 03:44:30,22.600562161932885
2024-01-01 03:45:00,22.60097052492
2024-01-01 03:45:30,22.601373064363145
2024-01-01 03:46:00,22.60176916744041
2024-01-01 03:46:30,22.602158219747537
2024-01-01 03:47:00,22.602539605363518
2024-01-01 03:47:30,22.602912706911013
2024-01-01 03:48:00,22.603276905632356
2024-01-01 03:48:30,22.603631581466118
2024-01-01 03:49:00,22.603976113132887
2024-01-01 03:49:30,22.60430987822309
2024-01-01 03:50:00,22.60463225329454
2024-01-01 03:50:30,22.604942613966955
2024-01-01 03:51:00,22.605240335032363
2024-01-01 03:51:30,22.605524790549623
2024-01-01 03:52:00,22.605795353971132
2024-01-01 03:52:30,22.606051398233262
2024-01-01 03:53:00,22.606292295892217
2024-01-01 03:53:30,22.606517419216516
2024-01-01 03:54:00,22.606726140326145
2024-01-01 03:54:30,22.60691783127976
2024-01-01 03:55:00,22.607091864222355
2024-01-01 03:55:30,22.607247611458263
2024-01-01 03:56:00,22.607384445612468
2024-01-01 03:56:30,22.607501739673467
2024-01-01 03:57:00,22.607598867182105
2024-01-01 03:57:30,22.60767520222771
2024-01-01 03:58:00,22.607730119671942
2024-01-01 03:58:30,22.607762995078986
2024-01-01 03:59:00,22.60777320500432
2024-01-01 03:59:30,22.607760126805545
2024-01-01 04:00:00,22.607723139056418
2024-01-01 04:00:30,22.607662263685654
2024-01-01 04:01:00,22.607578455522514
2024-01-01 04:01:30,22.607472834961527
2024-01-01 04:02:00,22.60734652029754
2024-01-01 04:02:30,22.60720056895093
2024-01-01 04:03:00,22.607035967735897
2024-01-01 04:03:30,22.606853635938307
2024-01-01 04:04:00,22.606654432659468
2024-01-01 04:04:30,22.60643916454194
2024-01-01 04:05:00,22.606208592722226
2024-01-01 04:05:30,22.605963438766423
2024-01-01 04:06:00,22.605704389632592
2024-01-01 04:06:30,22.605432101781616
2024-01-01 04:07:00,22.60514720456615
2024-01-01 04:07:30,22.604850303022488
2024-01-01 04:08:00,22.60454198016248
2024-01-01 04:08:30,22.604222798857734
2024-01-01 04:09:00,22.60389330338711
2024-01-01 04:09:30,22.603554020708657
2024-01-01 04:10:00,22.603205461505752
2024-01-01 04:10:30,22.602848121049874
2024-01-01 04:11:00,22.602482479914954
2024-01-01 04:11:30,22.602109004571673
2024-01-01 04:12:00,22.601728147884046
2024-01-01 04:12:30,22.6013403495308
2024-01-01 04:13:00,22.600946036364917
2024-01-01 04:13:30,22.600545622026118
2024-01-01 04:14:00,22.600139489192316
2024-01-01 04:14:30,22.599727990324368
2024-01-01 04:15:00,22.599311471410033
2024-01-01 04:15:30,22.59889030093808
2024-01-01 04:16:00,22.598464892358663
2024-01-01 04:16:30,22.598035714971445
2024-01-01 04:17:00,22.59760329194586
2024-01-01 04:17:30,22.597168185873784
2024-01-01 04:18:00,22.596730972892487
2024-01-01 04:18:30,22.59629220658252
2024-01-01 04:19:00,22.595852380131532
2024-01-01 04:19:30,22.59541192965048
2024-01-01 04:20:00,22.594971247406306
2024-01-01 04:20:30,22.59453069210315
2024-01-01 04:21:00,22.594090595060834
2024-01-01 04:21:30,22.593651264161792
2024-01-01 04:22:00,22.59321298651537
2024-01-01 04:22:30,22.592776030392088
2024-01-01 04:23:00,22.59234064671938
2024-01-01 04:23:30,22.591907070286595
2024-01-01 04:24:00,22.59147552073898
2024-01-01 04:24:30,22.591046224398497
2024-01-01 04:25:00,22.590619334594635
2024-01-01 04:25:30,22.590195044434495
2024-01-01 04:26:00,22.58977353551313
2024-01-01 04:26:30,22.589354948190532
2024-01-01 04:27:00,22.58893943491745
2024-01-01 04:27:30,22.588527107410926
2024-01-01 04:28:00,22.588118105694207
2024-01-01 04:28:30,22.587712510198457
2024-01-01 04:29:00,22.587310429754837
2024-01-01 04:29:30,22.586911966230446
2024-01-01 04:30:00,22.58651718510629
2024-01-01 04:30:30,22.586126144224465
2024-01-01 04:31:00,22.58573889046329
2024-01-01 04:31:30,22.58535545555941
2024-01-01 04:32:00,22.584975829593645
2024-01-01 04:32:30,22.58460000621892
2024-01-01 04:33:00,22.584228036339482
2024-01-01 04:33:30,22.583860013541653
2024-01-01 04:34:00,22.583496012594367
2024-01-01 04:34:30,22.583136021476093
2024-01-01 04:35:00,22.582779887125298
2024-01-01 04:35:30,22.58242728373608
2024-01-01 04:36:00,22.58207770523734
2024-01-01 04:36:30,22.581730481934073
2024-01-01 04:37:00,22.581384820072515
2024-01-01 04:37:30,22.581039862240004
2024-01-01 04:38:00,22.580694764049042
2024-01-01 04:38:30,22.58034878059823
2024-01-01 04:39:00,22.580001355117872
2024-01-01 04:39:30,22.57965215421342
2024-01-01 04:40:00,22.5793010151026
2024-01-01 04:40:30,22.57894790129211
2024-01-01 04:41:00,22.57859287515896
2024-01-01 04:41:30,22.578236081813202
2024-01-01 04:42:00,22.57787773825396
2024-01-01 04:42:30,22.577518125507652
2024-01-01 04:43:00,22.57715758097305
2024-01-01 04:43:30,22.57679649201077
2024-01-01 04:44:00,22.57643528753124
2024-01-01 04:44:30,22.576074432106623
2024-01-01 04:45:00,22.575714414733056
2024-01-01 04:45:30,22.575355744724448
2024-01-01 04:46:00,22.574999080861176
2024-01-01 04:46:30,22.57464463726427
2024-01-01 04:47:00,22.57429259179969
2024-01-01 04:47:30,22.57394308841924
2024-01-01 04:48:00,22.5735965561106
2024-01-01 04:48:30,22.57325269796189
2024-01-01 04:49:00,22.5729119791489
2024-01-01 04:49:30,22.572574996697256
2024-01-01 04:50:00,22.572241895894535
2024-01-01 04:50:30,22.571912367673917
2024-01-01 04:51:00,22.571587028005126
2024-01-01 04:51:30,22.571266053955753
2024-01-01 04:52:00,22.57094954031885
2024-01-01 04:52:30,22.570637518967487
2024-01-01 04:53:00,22.570329998380544
2024-01-01 04:53:30,22.57002696340362
2024-01-01 04:54:00,22.56972838968244
2024-01-01 04:54:30,22.56943425242173
2024-01-01 04:55:00,22.569144524941976
2024-01-01 04:55:30,22.56885917811593
2024-01-01 04:56:00,22.568578181491944
2024-01-01 04:56:30,22.56830150438236
2024-01-01 04:57:00,22.568029116757145
2024-01-01 04:57:30,22.567760990059526
2024-01-01 04:58:00,22.56749709789932
2024-01-01 04:58:30,22.567237416632338
2024-01-01 04:59:00,22.5669819258664
2024-01-01 04:59:30,22.566730608907164
2024-01-01 05:00:00,22.566483453154035
2024-01-01 05:00:30,22.566239699849064
2024-01-01 05:01:00,22.565997580876513
2024-01-01 05:01:30,22.56575508925698
2024-01-01 05:02:00,22.565510375968984
2024-01-01 05:02:30,22.565261886422945
2024-01-01 05:03:00,22.565008348476454
2024-01-01 05:03:30,22.56474873172033
2024-01-01 05:04:00,22.564482197108816
2024-01-01 05:04:30,22.56420805332283
2024-01-01 05:05:00,22.563925739831006
2024-01-01 05:05:30,22.563634812085752
2024-01-01 05:06:00,22.563334926664595
2024-01-01 05:06:30,22.56302582839629
2024-01-01 05:07:00,22.5627073393199
2024-01-01 05:07:30,22.562379349157652
2024-01-01 05:08:00,22.562041807138314
2024-01-01 05:08:30,22.561694714995213
2024-01-01 05:09:00,22.561338120930714
2024-01-01 05:09:30,22.56097211441289
2024-01-01 05:10:00,22.56059682167404
2024-01-01 05:10:30,22.560212401819
2024-01-01 05:11:00,22.559819043444634
2024-01-01 05:11:30,22.559416961706916
2024-01-01 05:12:00,22.559006395768506
2024-01-01 05:12:30,22.558587606572075
2024-01-01 05:13:00,22.5581608748941
2024-01-01 05:13:30,22.55772649963484
2024-01-01 05:14:00,22.557284796307783
2024-01-01 05:14:30,22.556836095829453
2024-01-01 05:15:00,22.55638074347604
2024-01-01 05:15:30,22.555919097910134
2024-01-01 05:16:00,22.55545153026884
2024-01-01 05:16:30,22.554978423350406
2024-01-01 05:17:00,22.554500170894755
2024-01-01 05:17:30,22.554017176911202
2024-01-01 05:18:00,22.553529854788167
2024-01-01 05:18:30,22.553038626347245
2024-01-01 05:19:00,22.552543921064398
2024-01-01 05:19:30,22.55204617550271
2024-01-01 05:20:00,22.551545832892998
2024-01-01 05:20:30,22.551043342784453
2024-01-01 05:21:00,22.55053916072268
2024-01-01 05:21:30,22.55003374794444
2024-01-01 05:22:00,22.549527571085946
2024-01-01 05:22:30,22.549021101914946
2024-01-01 05:23:00,22.54851481707982
2024-01-01 05:23:30,22.548009197880447
2024-01-01 05:24:00,22.547504730040146
2024-01-01 05:24:30,22.54700189973761
2024-01-01 05:25:00,22.546501187789033
2024-01-01 05:25:30,22.546003068189293
2024-01-01 05:26:00,22.545508012292032
2024-01-01 05:26:30,22.545016496012067
2024-01-01 05:27:00,22.54452900715569
2024-01-01 05:27:30,22.544046051347664
2024-01-01 05:28:00,22.543568156227934
2024-01-01 05:28:30,22.543095874092728
2024-01-01 05:29:00,22.542629783231575
2024-01-01 05:29:30,22.54217048808539
2024-01-01 05:30:00,22.541718618275297
2024-01-01 05:30:30,22.54127761121856
2024-01-01 05:31:00,22.540845294676615
2024-01-01 05:31:30,22.540419989089855
