timestamp,hvac_reaZonCor_CO2Zon_y
2024-01-01 01:20:00,615.4286890641968
2024-01-01 01:20:30,615.510010009009
2024-01-01 01:21:00,615.5913561020179
2024-01-01 01:21:30,615.6727327143095
2024-01-01 01:22:00,615.7541453427139
2024-01-01 01:22:30,615.8355996061347
2024-01-01 01:23:00,615.917101242067
2024-01-01 01:23:30,615.998656103099
2024-01-01 01:24:00,616.0802701534197
2024-01-01 01:24:30,616.1619494654524
2024-01-01 01:25:00,616.2437002162479
2024-01-01 01:25:30,616.325528684107
2024-01-01 01:26:00,616.4074412448125
2024-01-01 01:26:30,616.4894443681634
2024-01-01 01:27:00,616.5715446139869
2024-01-01 01:27:30,616.6537486283684
2024-01-01 01:28:00,616.7360631394827
2024-01-01 01:28:30,616.8184949534016
2024-01-01 01:29:00,616.9010509495977
2024-01-01 01:29:30,616.9837380763544
2024-01-01 01:30:00,617.0665633457952
2024-01-01 01:30:30,617.149533828796
2024-01-01 01:31:00,617.2326566495606
2024-01-01 01:31:30,617.3159389799162
2024-01-01 01:32:00,617.3993880333273
2024-01-01 01:32:30,617.4830119584482
2024-01-01 01:33:00,617.5668179421872
2024-01-01 01:33:30,617.6508660473285
2024-01-01 01:34:00,617.7350778222863
2024-01-01 01:34:30,617.8194778206945
2024-01-01 01:35:00,617.9041245154558
2024-01-01 01:35:30,617.9890087085813
2024-01-01 01:36:00,618.074066190316
2024-01-01 01:36:30,618.1592925332782
2024-01-01 01:37:00,618.2446736164824
2024-01-01 01:37:30,618.3301602348661
2024-01-01 01:38:00,618.4157600271167
2024-01-01 01:38:30,618.5014584000905
2024-01-01 01:39:00,618.5872509790979
2024-01-01 01:39:30,618.6731081279696
2024-01-01 01:40:00,618.7590139331616
2024-01-01 01:40:30,618.844949902869
2024-01-01 01:41:00,618.9309120299529
2024-01-01 01:41:30,619.01689175937
2024-01-01 01:42:00,619.1028807152366
2024-01-01 01:42:30,619.1888711209994
2024-01-01 01:43:00,619.2748560400968
2024-01-01 01:43:30,619.3608293612892
2024-01-01 01:44:00,619.4467856826292
2024-01-01 01:44:30,619.5327201486942
2024-01-01 01:45:00,619.6186282610934
2024-01-01 01:45:30,619.7045057086776
2024-01-01 01:46:00,619.7903483576255
2024-01-01 01:46:30,619.8761523593092
2024-01-01 01:47:00,619.9619142874944
2024-01-01 01:47:30,620.0476312600055
2024-01-01 01:48:00,620.1333010238168
2024-01-01 01:48:30,620.2189219954081
2024-01-01 01:49:00,620.3044932566348
2024-01-01 01:49:30,620.3900145088925
2024-01-01 01:50:00,620.4754859885608
2024-01-01 01:50:30,620.5609083466273
2024-01-01 01:51:00,620.6462822820798
2024-01-01 01:51:30,620.7316087523981
2024-01-01 01:52:00,620.8168886921229
2024-01-01 01:52:30,620.9021226982709
2024-01-01 01:53:00,620.9873106883883
2024-01-01 01:53:30,621.0724523493661
2024-01-01 01:54:00,621.1575475320038
2024-01-01 01:54:30,621.242593819322
2024-01-01 01:55:00,621.3275860006083
2024-01-01 01:55:30,621.4125168664059
2024-01-01 01:56:00,621.4973777664616
2024-01-01 01:56:30,621.5821588925781
2024-01-01 01:57:00,621.6668494174144
2024-01-01 01:57:30,621.7514375751816
2024-01-01 01:58:00,621.8359107246894
2024-01-01 01:58:30,621.9202554107338
2024-01-01 01:59:00,622.0044574291047
2024-01-01 01:59:30,622.0885018961359
2024-01-01 02:00:00,622.1723733221602
2024-01-01 02:00:30,622.256056093277
2024-01-01 02:01:00,622.339534351211
2024-01-01 02:01:30,622.4227914992789
2024-01-01 02:02:00,622.5058109503902
2024-01-01 02:02:30,622.5885771214938
2024-01-01 02:03:00,622.6710728257835
2024-01-01 02:03:30,622.7532828432077
2024-01-01 02:04:00,622.8351934429231
2024-01-01 02:04:30,622.916792160863
2024-01-01 02:05:00,622.9980679045912
2024-01-01 02:05:30,623.0790109938038
2024-01-01 02:06:00,623.1596132176796
2024-01-01 02:06:30,623.2398678995748
2024-01-01 02:07:00,623.3197699420786
2024-01-01 02:07:30,623.3993158501344
2024-01-01 02:08:00,623.4785037383537
2024-01-01 02:08:30,623.5573333253965
2024-01-01 02:09:00,623.6358059163833
2024-01-01 02:09:30,623.7139243749176
2024-01-01 02:10:00,623.7916930868412
2024-01-01 02:10:30,623.8691179168524
2024-01-01 02:11:00,623.9462061590986
2024-01-01 02:11:30,624.0229664825442
2024-01-01 02:12:00,624.0994088718473
2024-01-01 02:12:30,624.1755445638461
2024-01-01 02:13:00,624.2513859802735
2024-01-01 02:13:30,624.3269466566502
2024-01-01 02:14:00,624.4022411674559
2024-01-01 02:14:30,624.4772850479841
2024-01-01 02:15:00,624.5520947129712
2024-01-01 02:15:30,624.6266878157643
2024-01-01 02:16:00,624.7010918744768
2024-01-01 02:16:30,624.7753067581093
2024-01-01 02:17:00,624.8493843876358
2024-01-01 02:17:30,624.9233299975023
2024-01-01 02:18:00,624.9971627248318
2024-01-01 02:18:30,625.0709044962911
2024-01-01 02:19:00,625.1445458082601
2024-01-01 02:19:30,625.218105858411
2024-01-01 02:20:00,625.2915798626841
2024-01-01 02:20:30,625.3649533276132
2024-01-01 02:21:00,625.4382178780613
2024-01-01 02:21:30,625.5113695760595
2024-01-01 02:22:00,625.5844073352777
2024-01-01 02:22:30,625.657332751308
2024-01-01 02:23:00,625.7301500996701
2024-01-01 02:23:30,625.8028658006066
2024-01-01 02:24:00,625.8754874605922
2024-01-01 02:24:30,625.9480234550783
2024-01-01 02:25:00,626.0204821237941
2024-01-01 02:25:30,626.0928721090717
2024-01-01 02:26:00,626.1652068018043
2024-01-01 02:26:30,626.2375030550173
2024-01-01 02:27:00,626.3097800266902
2024-01-01 02:27:30,626.3820575776468
2024-01-01 02:28:00,626.4543538375827
2024-01-01 02:28:30,626.5266528477883
2024-01-01 02:29:00,626.5989112920226
2024-01-01 02:29:30,626.6710716165197
2024-01-01 02:30:00,626.7430706109246
2024-01-01 02:30:30,626.8148435999033
2024-01-01 02:31:00,626.8863262620546
2024-01-01 02:31:30,626.9574553968945
2024-01-01 02:32:00,627.0281692974531
2024-01-01 02:32:30,627.0984080007235
2024-01-01 02:33:00,627.1681135137759
2024-01-01 02:33:30,627.2372300414781
2024-01-01 02:34:00,627.3057042150942
2024-01-01 02:34:30,627.373485337032
2024-01-01 02:35:00,627.4405255604527
2024-01-01 02:35:30,627.5067800398017
2024-01-01 02:36:00,627.5722070857508
2024-01-01 02:36:30,627.6367682898061
2024-01-01 02:37:00,627.7004286094005
2024-01-01 02:37:30,627.7631571454934
2024-01-01 02:38:00,627.8249245520233
2024-01-01 02:38:30,627.8857046764244
2024-01-01 02:39:00,627.9454764331012
2024-01-01 02:39:30,628.004222379419
2024-01-01 02:40:00,628.0619279046241
2024-01-01 02:40:30,628.1185810639173
2024-01-01 02:41:00,628.1741727568666
2024-01-01 02:41:30,628.2286967520849
2024-01-01 02:42:00,628.2821494519934
2024-01-01 02:42:30,628.3345295961062
2024-01-01 02:43:00,628.3858380732029
2024-01-01 02:43:30,628.4360778318545
2024-01-01 02:44:00,628.4852537831545
2024-01-01 02:44:30,628.5333726370407
2024-01-01 02:45:00,628.5804427019941
2024-01-01 02:45:30,628.6264737076606
2024-01-01 02:46:00,628.6714766730721
2024-01-01 02:46:30,628.715463796216
2024-01-01 02:47:00,628.7584483322768
2024-01-01 02:47:30,628.8004444545071
2024-01-01 02:48:00,628.8414671165712
2024-01-01 02:48:30,628.8815319362953
2024-01-01 02:49:00,628.9206551017688
2024-01-01 02:49:30,628.9588532859335
2024-01-01 02:50:00,628.9961435569627
2024-01-01 02:50:30,629.0325432859253
2024-01-01 02:51:00,629.0680700617039
2024-01-01 02:51:30,629.1027416208569
2024-01-01 02:52:00,629.1365757905387
2024-01-01 02:52:30,629.1695904359003
2024-01-01 02:53:00,629.2018034068298
2024-01-01 02:53:30,629.2332324851043
2024-01-01 02:54:00,629.2638952931405
2024-01-01 02:54:30,629.2938091513552
2024-01-01 02:55:00,629.3229913052655
2024-01-01 02:55:30,629.351460509023
2024-01-01 02:56:00,629.3792335813062
2024-01-01 02:56:30,629.4063268452776
2024-01-01 02:57:00,629.4327590951704
2024-01-01 02:57:30,629.4585440642688
2024-01-01 02:58:00,629.4836966002438
2024-01-01 02:58:30,629.5082318795952
2024-01-01 02:59:00,629.5321649902265
2024-01-01 02:59:30,629.555510791419
2024-01-01 03:00:00,629.5782838693932
2024-01-01 03:00:30,629.6004989147981
2024-01-01 03:01:00,629.6221713076931
2024-01-01 03:01:30,629.6433173758155
2024-01-01 03:02:00,629.663954405756
2024-01-01 03:02:30,629.6841007648194
2024-01-01 03:03:00,629.7037746225094
2024-01-01 03:03:30,629.7229956596793
2024-01-01 03:04:00,629.7417838614056
2024-01-01 03:04:30,629.7601593640961
2024-01-01 03:05:00,629.7781424686542
2024-01-01 03:05:30,629.7957535873626
2024-01-01 03:06:00,629.8130131761695
2024-01-01 03:06:30,629.8299416593755
2024-01-01 03:07:00,629.846559318119
2024-01-01 03:07:30,629.8628863945511
2024-01-01 03:08:00,629.8789430117918
2024-01-01 03:08:30,629.8947491290663
2024-01-01 03:09:00,629.9103245104335
2024-01-01 03:09:30,629.9256887002763
2024-01-01 03:10:00,629.940861008659
2024-01-01 03:10:30,629.9558604946245
2024-01-01 03:11:00,629.9707059525492
2024-01-01 03:11:30,629.9854159012752
2024-01-01 03:12:00,630.0000085747654
2024-01-01 03:12:30,630.0145019144712
2024-01-01 03:13:00,630.0289135628713
2024-01-01 03:13:30,630.0432608581938
2024-01-01 03:14:00,630.0575608300422
2024-01-01 03:14:30,630.0718301958085
2024-01-01 03:15:00,630.0860853578384
2024-01-01 03:15:30,630.1003424011294
2024-01-01 03:16:00,630.1146170916859
2024-01-01 03:16:30,630.1289248757906
2024-01-01 03:17:00,630.1432808780949
2024-01-01 03:17:30,630.1576999008389
2024-01-01 03:18:00,630.1721964242981
2024-01-01 03:18:30,630.1867846068903
2024-01-01 03:19:00,630.2014782851002
2024-01-01 03:19:30,630.2162909740072
2024-01-01 03:20:00,630.2312358676909
2024-01-01 03:20:30,630.2463258400222
2024-01-01 03:21:00,630.2615734453251
2024-01-01 03:21:30,630.2769909193977
2024-01-01 03:22:00,630.2925901803949
2024-01-01 03:22:30,630.3083828298888
2024-01-01 03:23:00,630.3243801539448
2024-01-01 03:23:30,630.3405931242197
2024-01-01 03:24:00,630.3570323991821
2024-01-01 03:24:30,630.3737083252116
2024-01-01 03:25:00,630.3906309378164
2024-01-01 03:25:30,630.4078099628631
2024-01-01 03:26:00,630.4252548176988
2024-01-01 03:26:30,630.4429746124085
2024-01-01 03:27:00,630.4609781509661
2024-01-01 03:27:30,630.4792739324579
2024-01-01 03:28:00,630.4978701521088
2024-01-01 03:28:30,630.5167747026163
2024-01-01 03:29:00,630.5359951751365
2024-01-01 03:29:30,630.555538860386
2024-01-01 03:30:00,630.5754127498014
2024-01-01 03:30:30,630.59562347034
2024-01-01 03:31:00,630.6161775805878
2024-01-01 03:31:30,630.6370803850292
2024-01-01 03:32:00,630.6583381719684
2024-01-01 03:32:30,630.6799566311581
2024-01-01 03:33:00,630.701941600839
2024-01-01 03:33:30,630.7242976151041
2024-01-01 03:34:00,630.7470292461649
2024-01-01 03:34:30,630.7701407944021
2024-01-01 03:35:00,630.7936363249897
2024-01-01 03:35:30,630.8175196220939
2024-01-01 03:36:00,630.8417941903482
2024-01-01 03:36:30,630.8664632499746
2024-01-01 03:37:00,630.8915297381208
2024-01-01 03:37:30,630.9169963085974
2024-01-01 03:38:00,630.9428653327375
2024-01-01 03:38:30,630.9691388996921
2024-01-01 03:39:00,630.9958188169954
2024-01-01 03:39:30,631.0229066111472
2024-01-01 03:40:00,631.0504035279292
2024-01-01 03:40:30,631.0783105331037
2024-01-01 03:41:00,631.1066283127471
2024-01-01 03:41:30,631.1353572738774
2024-01-01 03:42:00,631.164497544871
2024-01-01 03:42:30,631.194048976084
2024-01-01 03:43:00,631.2240111402464
2024-01-01 03:43:30,631.2543833331796
2024-01-01 03:44:00,631.2851645742477
2024-01-01 03:44:30,631.316353606972
2024-01-01 03:45:00,631.3479488997053
2024-01-01 03:45:30,631.3799486461515
2024-01-01 03:46:00,631.4123507662154
2024-01-01 03:46:30,631.4451529065019
2024-01-01 03:47:00,631.4783524412645
2024-01-01 03:47:30,631.5119464730211
2024-01-01 03:48:00,631.5459318335028
2024-01-01 03:48:30,631.5803050844453
2024-01-01 03:49:00,631.6150625185942
2024-01-01 03:49:30,631.650200160585
2024-01-01 03:50:00,631.6857137681355
2024-01-01 03:50:30,631.7215988329333
2024-01-01 03:51:00,631.7578505821018
2024-01-01 03:51:30,631.7944639790479
2024-01-01 03:52:00,631.831433725281
2024-01-01 03:52:30,631.8687542612251
2024-01-01 03:53:00,631.9064197683143
2024-01-01 03:53:30,631.9444241699135
2024-01-01 03:54:00,631.9827611337237
2024-01-01 03:54:30,632.0214240726361
2024-01-01 03:55:00,632.0604061477038
2024-01-01 03:55:30,632.0997002687516
2024-01-01 03:56:00,632.1392990981617
2024-01-01 03:56:30,632.1791950509153
2024-01-01 03:57:00,632.2193802996778
2024-01-01 03:57:30,632.2598467738177
2024-01-01 03:58:00,632.3005861662842
2024-01-01 03:58:30,632.3415899309757
2024-01-01 03:59:00,632.3828492925323
2024-01-01 03:59:30,632.4243552405042
2024-01-01 04:00:00,632.4660985440676
2024-01-01 04:00:30,632.5080685016052
2024-01-01 04:01:00,632.5502571060032
2024-01-01 04:01:30,632.5926564012773
2024-01-01 04:02:00,632.6352589672085
2024-01-01 04:02:30,632.6780578951676
2024-01-01 04:03:00,632.7210468517954
2024-01-01 04:03:30,632.7642200380122
2024-01-01 04:04:00,632.8075721440782
2024-01-01 04:04:30,632.8510983078346
2024-01-01 04:05:00,632.8947940779251
2024-01-01 04:05:30,632.9386553819935
2024-01-01 04:06:00,632.9826784994
2024-01-01 04:06:30,633.0268600378022
2024-01-01 04:07:00,633.0711969130233
2024-01-01 04:07:30,633.1156863317284
2024-01-01 04:08:00,633.1603257763943
2024-01-01 04:08:30,633.2051129922623
2024-01-01 04:09:00,633.2500459759653
2024-01-01 04:09:30,633.2951229655434
2024-01-01 04:10:00,633.3403424316512
2024-01-01 04:10:30,633.3857030697698
2024-01-01 04:11:00,633.431203793285
2024-01-01 04:11:30,633.4768437273021
2024-01-01 04:12:00,633.52262220307
2024-01-01 04:12:30,633.5685387529803
2024-01-01 04:13:00,633.6145931060336
2024-01-01 04:13:30,633.6607851836673
2024-01-01 04:14:00,633.70711509547
2024-01-01 04:14:30,633.7535831350657
2024-01-01 04:15:00,633.800189776989
2024-01-01 04:15:30,633.8469356748781
2024-01-01 04:16:00,633.8938216607803
2024-01-01 04:16:30,633.940848745204
2024-01-01 04:17:00,633.9880181173086
2024-01-01 04:17:30,634.0353311446939
2024-01-01 04:18:00,634.0827893723563
2024-01-01 04:18:30,634.1303945203784
2024-01-01 04:19:00,634.1781484802528
2024-01-01 04:19:30,634.2260533107232
2024-01-01 04:20:00,634.2741112315334
2024-01-01 04:20:30,634.3223245966202
2024-01-01 04:21:00,634.3706958344186
2024-01-01 04:21:30,634.4192276107401
2024-01-01 04:22:00,634.4679227753138
2024-01-01 04:22:30,634.5167843432575
2024-01-01 04:23:00,634.565815488358
2024-01-01 04:23:30,634.6150195403948
2024-01-01 04:24:00,634.664399983858
2024-01-01 04:24:30,634.7139612083838
2024-01-01 04:25:00,634.763705657914
2024-01-01 04:25:30,634.8136377837549
2024-01-01 04:26:00,634.8637622339687
2024-01-01 04:26:30,634.9140827760574
2024-01-01 04:27:00,634.9646041796439
2024-01-01 04:27:30,635.0153303192712
2024-01-01 04:28:00,635.0662666235877
2024-01-01 04:28:30,635.11741692479
2024-01-01 04:29:00,635.1687865718488
2024-01-01 04:29:30,635.2203812455718
2024-01-01 04:30:00,635.2722057856381
2024-01-01 04:30:30,635.3242653951862
2024-01-01 04:31:00,635.3765658159159
2024-01-01 04:31:30,635.429113146765
2024-01-01 04:32:00,635.481912942885
2024-01-01 04:32:30,635.5349710074388
2024-01-01 04:33:00,635.5882932815382
2024-01-01 04:33:30,635.641885844196
2024-01-01 04:34:00,635.6957548712021
2024-01-01 04:34:30,635.7499066214069
2024-01-01 04:35:00,635.8043474120236
2024-01-01 04:35:30,635.8590835988274
2024-01-01 04:36:00,635.9141215501714
2024-01-01 04:36:30,635.9694676234809
2024-01-01 04:37:00,636.0251281391334
2024-01-01 04:37:30,636.0811093580057
2024-01-01 04:38:00,636.137417458571
2024-01-01 04:38:30,636.1940585190304
2024-01-01 04:39:00,636.2510384995795
2024-01-01 04:39:30,636.3083632303616
2024-01-01 04:40:00,636.3660383820286
2024-01-01 04:40:30,636.4240694394829
2024-01-01 04:41:00,636.4824616722381
2024-01-01 04:41:30,636.5412201032682
2024-01-01 04:42:00,636.6003494701399
2024-01-01 04:42:30,636.6598542010637
2024-01-01 04:43:00,636.719738363229
2024-01-01 04:43:30,636.7800056493766
2024-01-01 04:44:00,636.8406593000468
2024-01-01 04:44:30,636.9017021317214
2024-01-01 04:45:00,636.9631363883335
2024-01-01 04:45:30,637.0249639037036
2024-01-01 04:46:00,637.087191711373
2024-01-01 04:46:30,637.1497787487863
2024-01-01 04:47:00,637.2126838644235
2024-01-01 04:47:30,637.2758765292964
2024-01-01 04:48:00,637.3393537244223
2024-01-01 04:48:30,637.4030358525534
2024-01-01 04:49:00,637.4669203008508
2024-01-01 04:49:30,637.5310062467993
2024-01-01 04:50:00,637.5952676406268
2024-01-01 04:50:30,637.6596614678629
2024-01-01 04:51:00,637.7241904188982
2024-01-01 04:51:30,637.7888460659323
2024-01-01 04:52:00,637.853616992375
2024-01-01 04:52:30,637.918493052527
2024-01-01 04:53:00,637.9834652201944
2024-01-01 04:53:30,638.0485249839647
2024-01-01 04:54:00,638.1136643681021
2024-01-01 04:54:30,638.1788763524935
2024-01-01 04:55:00,638.2441546867896
2024-01-01 04:55:30,638.3094937026975
2024-01-01 04:56:00,638.3748882214356
2024-01-01 04:56:30,638.4403334969405
2024-01-01 04:57:00,638.5058251732091
2024-01-01 04:57:30,638.5713592495719
2024-01-01 04:58:00,638.6369320489562
2024-01-01 04:58:30,638.7025401884658
2024-01-01 04:59:00,638.7681805531269
2024-01-01 04:59:30,638.8338502727868
2024-01-01 05:00:00,638.8995467017438
2024-01-01 05:00:30,638.9652674108364
2024-01-01 05:01:00,639.0310095946082
2024-01-01 05:01:30,639.0967700622185
2024-01-01 05:02:00,639.1625453182808
2024-01-01 05:02:30,639.2283313848693
2024-01-01 05:03:00,639.2941237141109
2024-01-01 05:03:30,639.3599176995348
2024-01-01 05:04:00,639.4257086519904
2024-01-01 05:04:30,639.4914914748905
2024-01-01 05:05:00,639.55726086907
2024-01-01 05:05:30,639.6230114360712
2024-01-01 05:06:00,639.6887376902057
2024-01-01 05:06:30,639.7544340732785
2024-01-01 05:07:00,639.8200949744739
2024-01-01 05:07:30,639.8857147491569
2024-01-01 05:08:00,639.9512877365089
2024-01-01 05:08:30,640.0168082762997
2024-01-01 05:09:00,640.0822707236748
2024-01-01 05:09:30,640.1476694625563
2024-01-01 05:10:00,640.2129989177147
2024-01-01 05:10:30,640.2782535657859
2024-01-01 05:11:00,640.3434279452283
2024-01-01 05:11:30,640.4085166654985
2024-01-01 05:12:00,640.4735144154203
2024-01-01 05:12:30,640.5384159708794
2024-01-01 05:13:00,640.6032162018818
2024-01-01 05:13:30,640.6679100790836
2024-01-01 05:14:00,640.7324926797859
2024-01-01 05:14:30,640.7969591934673
2024-01-01 05:15:00,640.8613049268589
2024-01-01 05:15:30,640.9255253087198
2024-01-01 05:16:00,640.9896158942487
2024-01-01 05:16:30,641.0535723692977
2024-01-01 05:17:00,641.1173905542528
2024-01-01 05:17:30,641.1810664075816
2024-01-01 05:18:00,641.2445960292741
2024-01-01 05:18:30,641.3079756638986
2024-01-01 05:19:00,641.3712017035358
2024-01-01 05:19:30,641.4342706905064
2024-01-01 05:20:00,641.4971793198653
2024-01-01 05:20:30,641.5599244418925
2024-01-01 05:21:00,641.6225030642328
2024-01-01 05:21:30,641.6849123541263
2024-01-01 05:22:00,641.7471496403097
2024-01-01 05:22:30,641.8092124149721
2024-01-01 05:23:00,641.8710983355143
2024-01-01 05:23:30,641.9328052262437
2024-01-01 05:24:00,641.9943310799057
2024-01-01 05:24:30,642.0556740591095
2024-01-01 05:25:00,642.1168324971261
2024-01-01 05:25:30,642.1778048984344
2024-01-01 05:26:00,642.2385899392982
2024-01-01 05:26:30,642.2991864689598
2024-01-01 05:27:00,642.3595935113995
2024-01-01 05:27:30,642.4198102674982
2024-01-01 05:28:00,642.4798361176469
2024-01-01 05:28:30,642.5396706244771
2024-01-01 05:29:00,642.5993135357103
2024-01-01 05:29:30,642.6587647868441
2024-01-01 05:30:00,642.7180245036905
2024-01-01 05:30:30,642.7770288554544
2024-01-01 05:31:00,642.8358455967639
2024-01-01 05:31:30,642.8945244827772
2024-01-01 05:32:00,642.9529763558228
2024-01-01 05:32:30,643.0111948161232
2024-01-01 05:33:00,643.0692278906607
