timestamp,hvac_reaZonEas_TZon_y
2024-01-01 00:27:00,23.002653655532413
2024-01-01 00:27:30,23.002282102043637
2024-01-01 00:28:00,23.00191196304752
2024-01-01 00:28:30,23.001543240267665
2024-01-01 00:29:00,23.001175933278375
2024-01-01 00:29:30,23.000810039454507
2024-01-01 00:30:00,23.00044555392833
2024-01-01 00:30:30,23.00008246956145
2024-01-01 00:31:00,22.999720776928882
2024-01-01 00:31:30,22.999360464294455
2024-01-01 00:32:00,22.999001513822463
2024-01-01 00:32:30,22.998643947755397
2024-01-01 00:33:00,22.99828772067633
2024-01-01 00:33:30,22.997932771697492
2024-01-01 00:34:00,22.99757910078995
2024-01-01 00:34:30,22.99722668724371
2024-01-01 00:35:00,22.996875506598542
2024-01-01 00:35:30,22.996525529350492
2024-01-01 00:36:00,22.99617672351644
2024-01-01 00:36:30,22.99582905457163
2024-01-01 00:37:00,22.99548248581965
2024-01-01 00:37:30,22.99513697835812
2024-01-01 00:38:00,22.994792491164162
2024-01-01 00:38:30,22.994448981102664
2024-01-01 00:39:00,22.99410640296594
2024-01-01 00:39:30,22.993764709502443
2024-01-01 00:40:00,22.99342385144871
2024-01-01 00:40:30,22.99308377756404
2024-01-01 00:41:00,22.992744434669873
2024-01-01 00:41:30,22.99240576768466
2024-01-01 00:42:00,22.992067719670843
2024-01-01 00:42:30,22.99173023187683
2024-01-01 00:43:00,22.991393243789958
2024-01-01 00:43:30,22.991056693188852
2024-01-01 00:44:00,22.990720516199644
2024-01-01 00:44:30,22.990384647186715
2024-01-01 00:45:00,22.990049019131277
2024-01-01 00:45:30,22.98971356360545
2024-01-01 00:46:00,22.989378210884922
2024-01-01 00:46:30,22.989042890067935
2024-01-01 00:47:00,22.9887075293164
2024-01-01 00:47:30,22.988372056252274
2024-01-01 00:48:00,22.988036399681107
2024-01-01 00:48:30,22.98770048285195
2024-01-01 00:49:00,22.987364220180837
2024-01-01 00:49:30,22.987027526143834
2024-01-01 00:50:00,22.986690316128715
2024-01-01 00:50:30,22.986352506157516
2024-01-01 00:51:00,22.98601401271094
2024-01-01 00:51:30,22.98567475246
2024-01-01 00:52:00,22.98533464229854
2024-01-01 00:52:30,22.984993599180996
2024-01-01 00:53:00,22.984651540314644
2024-01-01 00:53:30,22.98430838300669
2024-01-01 00:54:00,22.983964044990557
2024-01-01 00:54:30,22.98361844421072
2024-01-01 00:55:00,22.983271499302248
2024-01-01 00:55:30,22.982923129251503
2024-01-01 00:56:00,22.982573254079853
2024-01-01 00:56:30,22.98222179428302
2024-01-01 00:57:00,22.981868671837105
2024-01-01 00:57:30,22.981513809259752
2024-01-01 00:58:00,22.981157131115424
2024-01-01 00:58:30,22.98079856247483
2024-01-01 00:59:00,22.980438031195035
2024-01-01 00:59:30,22.98007546542641
2024-01-01 01:00:00,22.979710797101575
2024-01-01 01:00:30,22.979343862715666
2024-01-01 01:01:00,22.97897483359401
2024-01-01 01:01:30,22.97860385498643
2024-01-01 01:02:00,22.978230958001575
2024-01-01 01:02:30,22.977856256287225
2024-01-01 01:03:00,22.977479860083236
2024-01-01 01:03:30,22.977101896153044
2024-01-01 01:04:00,22.976722515625
2024-01-01 01:04:30,22.976341888740933
2024-01-01 01:05:00,22.975960200645602
2024-01-01 01:05:30,22.975577648510694
2024-01-01 01:06:00,22.975194439067025
2024-01-01 01:06:30,22.97481078638816
2024-01-01 01:07:00,22.974426909869635
2024-01-01 01:07:30,22.974043032397958
2024-01-01 01:08:00,22.973659378706373
2024-01-01 01:08:30,22.973276173900445
2024-01-01 01:09:00,22.972893642160614
2024-01-01 01:09:30,22.972512005594638
2024-01-01 01:10:00,22.97213148324471
2024-01-01 01:10:30,22.97175229023071
2024-01-01 01:11:00,22.971374637020403
2024-01-01 01:11:30,22.970998728814493
2024-01-01 01:12:00,22.970624765036007
2024-01-01 01:12:30,22.97025293891778
2024-01-01 01:13:00,22.96988343716953
2024-01-01 01:13:30,22.969516439720223
2024-01-01 01:14:00,22.969152119537057
2024-01-01 01:14:30,22.96879064248668
2024-01-01 01:15:00,22.968432167263472
2024-01-01 01:15:30,22.96807684535321
2024-01-01 01:16:00,22.9677248210416
2024-01-01 01:16:30,22.96737623145185
2024-01-01 01:17:00,22.96703120661317
2024-01-01 01:17:30,22.966689869552
2024-01-01 01:18:00,22.966352336409955
2024-01-01 01:18:30,22.966018716565543
2024-01-01 01:19:00,22.96568911278547
2024-01-01 01:19:30,22.96536362137175
2024-01-01 01:20:00,22.9650423323331
2024-01-01 01:20:30,22.96472532954334
2024-01-01 01:21:00,22.9644126909281
2024-01-01 01:21:30,22.964104488629687
2024-01-01 01:22:00,22.96380078919401
2024-01-01 01:22:30,22.963501653743208
2024-01-01 01:23:00,22.963207138156804
2024-01-01 01:23:30,22.962917293245482
2024-01-01 01:24:00,22.962632164922695
2024-01-01 01:24:30,22.962351794376843
2024-01-01 01:25:00,22.96207621823214
2024-01-01 01:25:30,22.961805468714715
2024-01-01 01:26:00,22.961539573798404
2024-01-01 01:26:30,22.961278557365688
2024-01-01 01:27:00,22.961022439340184
2024-01-01 01:27:30,22.9607712358316
2024-01-01 01:28:00,22.96052495926125
2024-01-01 01:28:30,22.960283618487495
2024-01-01 01:29:00,22.96004721891967
2024-01-01 01:29:30,22.959815762629603
2024-01-01 01:30:00,22.959589248449902
2024-01-01 01:30:30,22.959367672067344
2024-01-01 01:31:00,22.959151026109225
2024-01-01 01:31:30,22.958939300217537
2024-01-01 01:32:00,22.958732481117693
2024-01-01 01:32:30,22.9585307281385
2024-01-01 01:33:00,22.958333876770553
2024-01-01 01:33:30,22.958143179262663
2024-01-01 01:34:00,22.9579564384768
2024-01-01 01:34:30,22.95777410108201
2024-01-01 01:35:00,22.957597307132517
2024-01-01 01:35:30,22.957425770829786
2024-01-01 01:36:00,22.957258304244306
2024-01-01 01:36:30,22.957095076875476
2024-01-01 01:37:00,22.95693593012652
2024-01-01 01:37:30,22.956779665290128
2024-01-01 01:38:00,22.956626342133347
2024-01-01 01:38:30,22.95647537307383
2024-01-01 01:39:00,22.956326623504594
2024-01-01 01:39:30,22.95617931753469
2024-01-01 01:40:00,22.956033062117854
2024-01-01 01:40:30,22.955887491284216
2024-01-01 01:41:00,22.955742510757602
2024-01-01 01:41:30,22.955597941631538
2024-01-01 01:42:00,22.955453614721534
2024-01-01 01:42:30,22.95530936882858
2024-01-01 01:43:00,22.955165051702863
2024-01-01 01:43:30,22.95502051476427
2024-01-01 01:44:00,22.95487560444684
2024-01-01 01:44:30,22.954730151852516
2024-01-01 01:45:00,22.954583961346827
2024-01-01 01:45:30,22.9544368404691
2024-01-01 01:46:00,22.95428872861646
2024-01-01 01:46:30,22.95413961476379
2024-01-01 01:47:00,22.953989494829557
2024-01-01 01:47:30,22.953838363635043
2024-01-01 01:48:00,22.953686208327042
2024-01-01 01:48:30,22.95353300241908
2024-01-01 01:49:00,22.953378700914413
2024-01-01 01:49:30,22.953223236444444
2024-01-01 01:50:00,22.95306651630017
2024-01-01 01:50:30,22.952908420309598
2024-01-01 01:51:00,22.95274879771563
2024-01-01 01:51:30,22.95258747118544
2024-01-01 01:52:00,22.952424234649698
2024-01-01 01:52:30,22.952258855606715
2024-01-01 01:53:00,22.95209134353138
2024-01-01 01:53:30,22.951921845143033
2024-01-01 01:54:00,22.951750344703896
2024-01-01 01:54:30,22.95157679948653
2024-01-01 01:55:00,22.951401123179892
2024-01-01 01:55:30,22.951223173630865
2024-01-01 01:56:00,22.95104275586732
2024-01-01 01:56:30,22.950859632689856
2024-01-01 01:57:00,22.95067353751864
2024-01-01 01:57:30,22.950484186683525
2024-01-01 01:58:00,22.950291289960262
2024-01-01 01:58:30,22.950094559041077
2024-01-01 01:59:00,22.949893714044663
2024-01-01 01:59:30,22.94968848832451
2024-01-01 02:00:00,22.949478631861894
2024-01-01 02:00:30,22.94926357378324
2024-01-01 02:01:00,22.94904282103937
2024-01-01 02:01:30,22.948816331976445
2024-01-01 02:02:00,22.94858414309931
2024-01-01 02:02:30,22.948346359819595
2024-01-01 02:03:00,22.948103037297756
2024-01-01 02:03:30,22.94785433169335
2024-01-01 02:04:00,22.947600433884077
2024-01-01 02:04:30,22.94734156461095
2024-01-01 02:05:00,22.947077970126884
2024-01-01 02:05:30,22.946809915361655
2024-01-01 02:06:00,22.94653767935796
2024-01-01 02:06:30,22.946261552430883
2024-01-01 02:07:00,22.945981833526048
2024-01-01 02:07:30,22.945698827562126
2024-01-01 02:08:00,22.945412842978612
2024-01-01 02:08:30,22.945124189542412
2024-01-01 02:09:00,22.9448331763532
2024-01-01 02:09:30,22.944540110049672
2024-01-01 02:10:00,22.944245293243057
2024-01-01 02:10:30,22.943949023164862
2024-01-01 02:11:00,22.943651590524837
2024-01-01 02:11:30,22.943353278573568
2024-01-01 02:12:00,22.9430543623601
2024-01-01 02:12:30,22.94275510816476
2024-01-01 02:13:00,22.94245577311608
2024-01-01 02:13:30,22.942156604979573
2024-01-01 02:14:00,22.94185784211436
2024-01-01 02:14:30,22.9415597136275
2024-01-01 02:15:00,22.941262439725506
2024-01-01 02:15:30,22.94096624945729
2024-01-01 02:16:00,22.940672096060894
2024-01-01 02:16:30,22.940379963412056
2024-01-01 02:17:00,22.94008955429979
2024-01-01 02:17:30,22.939801341993643
2024-01-01 02:18:00,22.939515550554518
2024-01-01 02:18:30,22.939232426578087
2024-01-01 02:19:00,22.93895274713327
2024-01-01 02:19:30,22.938675497493534
2024-01-01 02:20:00,22.93839989686643
2024-01-01 02:20:30,22.93812634632195
2024-01-01 02:21:00,22.9378550494946
2024-01-01 02:21:30,22.937586313380223
2024-01-01 02:22:00,22.93732050962882
2024-01-01 02:22:30,22.93705795298149
2024-01-01 02:23:00,22.936798817523652
2024-01-01 02:23:30,22.936542992679904
2024-01-01 02:24:00,22.93628996211794
2024-01-01 02:24:30,22.93603961551372
2024-01-01 02:25:00,22.935792242274545
2024-01-01 02:25:30,22.935547893043008
2024-01-01 02:26:00,22.935306298764544
2024-01-01 02:26:30,22.93506682231191
2024-01-01 02:27:00,22.934828414542437
2024-01-01 02:27:30,22.934589595375655
2024-01-01 02:28:00,22.934349010984704
2024-01-01 02:28:30,22.934107056107962
2024-01-01 02:29:00,22.93386324472931
2024-01-01 02:29:30,22.93361673805623
2024-01-01 02:30:00,22.933366551337542
2024-01-01 02:30:30,22.933111601740563
2024-01-01 02:31:00,22.932850763676925
2024-01-01 02:31:30,22.93258292195935
2024-01-01 02:32:00,22.932307014548712
2024-01-01 02:32:30,22.932022063751845
2024-01-01 02:33:00,22.93172719713715
2024-01-01 02:33:30,22.931421660061574
2024-01-01 02:34:00,22.93110482168521
2024-01-01 02:34:30,22.930776177227017
2024-01-01 02:35:00,22.93043534433616
2024-01-01 02:35:30,22.93008205681764
2024-01-01 02:36:00,22.92971615838536
2024-01-01 02:36:30,22.929337595446952
2024-01-01 02:37:00,22.928946408990896
2024-01-01 02:37:30,22.92854277236927
2024-01-01 02:38:00,22.9281268114147
2024-01-01 02:38:30,22.927698755642894
2024-01-01 02:39:00,22.92725895378095
2024-01-01 02:39:30,22.926807827334244
2024-01-01 02:40:00,22.92634582447465
2024-01-01 02:40:30,22.92587341116308
2024-01-01 02:41:00,22.9253910803306
2024-01-01 02:41:30,22.92489935370014
2024-01-01 02:42:00,22.924398771725862
2024-01-01 02:42:30,22.923889881893842
2024-01-01 02:43:00,22.9233732333945
2024-01-01 02:43:30,22.922849376986278
2024-01-01 02:44:00,22.922318864513613
2024-01-01 02:44:30,22.921782245320685
2024-01-01 02:45:00,22.921240061212643
2024-01-01 02:45:30,22.92069284284554
2024-01-01 02:46:00,22.920141108438713
2024-01-01 02:46:30,22.919585363415308
2024-01-01 02:47:00,22.91902609933169
2024-01-01 02:47:30,22.918463791881436
2024-01-01 02:48:00,22.91789889893812
2024-01-01 02:48:30,22.917331859567412
2024-01-01 02:49:00,22.916763093951204
2024-01-01 02:49:30,22.916193003492083
2024-01-01 02:50:00,22.91562197048364
2024-01-01 02:50:30,22.91505035748139
2024-01-01 02:51:00,22.914478506876605
2024-01-01 02:51:30,22.91390674102047
2024-01-01 02:52:00,22.91333536277017
2024-01-01 02:52:30,22.91276465601362
2024-01-01 02:53:00,22.91219488595766
2024-01-01 02:53:30,22.911626299252305
2024-01-01 02:54:00,22.91105912231103
2024-01-01 02:54:30,22.91049355761095
2024-01-01 02:55:00,22.909929796960796
2024-01-01 02:55:30,22.90936831603051
2024-01-01 02:56:00,22.908809004242812
2024-01-01 02:56:30,22.908252003256337
2024-01-01 02:57:00,22.907697453377693
2024-01-01 02:57:30,22.90714545096523
2024-01-01 02:58:00,22.906596093863016
2024-01-01 02:58:30,22.906049471788833
2024-01-01 02:59:00,22.90550566421632
2024-01-01 02:59:30,22.904964740098194
2024-01-01 03:00:00,22.904426758216403
2024-01-01 03:00:30,22.903891920237413
2024-01-01 03:01:00,22.903360425298047
2024-01-01 03:01:30,22.90283230133946
2024-01-01 03:02:00,22.902307563532474
2024-01-01 03:02:30,22.901786257147478
2024-01-01 03:03:00,22.901268402766163
2024-01-01 03:03:30,22.90075408261106
2024-01-01 03:04:00,22.900243384727162
2024-01-01 03:04:30,22.899736399328447
2024-01-01 03:05:00,22.899233222442035
2024-01-01 03:05:30,22.898733955488694
2024-01-01 03:06:00,22.898238703607717
2024-01-01 03:06:30,22.897747574036146
2024-01-01 03:07:00,22.897260674635902
2024-01-01 03:07:30,22.89677811260526
2024-01-01 03:08:00,22.896299993339937
2024-01-01 03:08:30,22.895826419451396
2024-01-01 03:09:00,22.89535748986532
2024-01-01 03:09:30,22.89489329902449
2024-01-01 03:10:00,22.89443393659093
2024-01-01 03:10:30,22.893979486884348
2024-01-01 03:11:00,22.8935300284665
2024-01-01 03:11:30,22.893085633865724
2024-01-01 03:12:00,22.892646369371448
2024-01-01 03:12:30,22.89221229491295
2024-01-01 03:13:00,22.89178346399615
2024-01-01 03:13:30,22.891359923698303
2024-01-01 03:14:00,22.8909417147068
2024-01-01 03:14:30,22.890528871396555
2024-01-01 03:15:00,22.890121421941444
2024-01-01 03:15:30,22.88971938844975
2024-01-01 03:16:00,22.88932278712781
2024-01-01 03:16:30,22.888931628479725
2024-01-01 03:17:00,22.88854591744723
2024-01-01 03:17:30,22.888165653603437
2024-01-01 03:18:00,22.88779083138951
2024-01-01 03:18:30,22.887421440332957
2024-01-01 03:19:00,22.887057465242663
2024-01-01 03:19:30,22.886698886429883
2024-01-01 03:20:00,22.88634567990772
2024-01-01 03:20:30,22.88599781760547
2024-01-01 03:21:00,22.885655267563834
2024-01-01 03:21:30,22.88531799413886
2024-01-01 03:22:00,22.88498595818845
2024-01-01 03:22:30,22.884659117261208
2024-01-01 03:23:00,22.884337425771662
2024-01-01 03:23:30,22.88402083517309
2024-01-01 03:24:00,22.88370929412332
2024-01-01 03:24:30,22.883402748637025
2024-01-01 03:25:00,22.88310114223907
2024-01-01 03:25:30,22.882804416104022
2024-01-01 03:26:00,22.88251250918961
2024-01-01 03:26:30,22.882225358365076
2024-01-01 03:27:00,22.88194289853044
2024-01-01 03:27:30,22.88166506273012
2024-01-01 03:28:00,22.881391782253104
2024-01-01 03:28:30,22.88112298674156
2024-01-01 03:29:00,22.880858604276966
2024-01-01 03:29:30,22.88059856146532
2024-01-01 03:30:00,22.88034278352393
2024-01-01 03:30:30,22.880091193092653
2024-01-01 03:31:00,22.879843724840725
2024-01-01 03:31:30,22.87960027278922
2024-01-01 03:32:00,22.879360794529248
2024-01-01 03:32:30,22.879125234667924
2024-01-01 03:33:00,22.878893559075493
2024-01-01 03:33:30,22.87866568678595
2024-01-01 03:34:00,22.878441553774508
2024-01-01 03:34:30,22.878221097595144
2024-01-01 03:35:00,22.87800425854465
2024-01-01 03:35:30,22.877790977077666
2024-01-01 03:36:00,22.877581193565504
2024-01-01 03:36:30,22.877374847830367
2024-01-01 03:37:00,22.87717187901751
2024-01-01 03:37:30,22.876972225426073
2024-01-01 03:38:00,22.876775824417734
2024-01-01 03:38:30,22.876582612319226
2024-01-01 03:39:00,22.87639252435332
2024-01-01 03:39:30,22.87620549458626
2024-01-01 03:40:00,22.876021455867146
2024-01-01 03:40:30,22.87584033980312
2024-01-01 03:41:00,22.87566207671739
2024-01-01 03:41:30,22.87548659562873
2024-01-01 03:42:00,22.87531382422884
2024-01-01 03:42:30,22.87514368886667
2024-01-01 03:43:00,22.874976114530455
2024-01-01 03:43:30,22.874811024846508
2024-01-01 03:44:00,22.874648342060937
2024-01-01 03:44:30,22.874487987038833
2024-01-01 03:45:00,22.874329879259506
2024-01-01 03:45:30,22.874173936808518
2024-01-01 03:46:00,22.87402007638309
2024-01-01 03:46:30,22.873868213281412
2024-01-01 03:47:00,22.873718261411398
2024-01-01 03:47:30,22.873570133283692
2024-01-01 03:48:00,22.873423740017245
2024-01-01 03:48:30,22.87327899133811
2024-01-01 03:49:00,22.873135795584005
2024-01-01 03:49:30,22.872994059703956
2024-01-01 03:50:00,22.872853689266037
2024-01-01 03:50:30,22.872714588454244
2024-01-01 03:51:00,22.872576660084064
2024-01-01 03:51:30,22.87243980558975
2024-01-01 03:52:00,22.87230392505552
2024-01-01 03:52:30,22.87216891718964
2024-01-01 03:53:00,22.8720346793649
2024-01-01 03:53:30,22.87190110759252
2024-01-01 03:54:00,22.871768096566086
2024-01-01 03:54:30,22.871635539628414
2024-01-01 03:55:00,22.87150332883124
2024-01-01 03:55:30,22.871371354884047
2024-01-01 03:56:00,22.871239507242308
2024-01-01 03:56:30,22.87110767401964
2024-01-01 03:57:00,22.87097574212845
2024-01-01 03:57:30,22.870843597133955
2024-01-01 03:58:00,22.87071112346456
2024-01-01 03:58:30,22.870578204182266
2024-01-01 03:59:00,22.870444721313334
2024-01-01 03:59:30,22.87031055545708
2024-01-01 04:00:00,22.87017558633454
2024-01-01 04:00:30,22.87003968935562
2024-01-01 04:01:00,22.869902873515912
2024-01-01 04:01:30,22.869765082954984
2024-01-01 04:02:00,22.8696262607462
2024-01-01 04:02:30,22.86948635560009
2024-01-01 04:03:00,22.8693453270007
2024-01-01 04:03:30,22.869203145312042
2024-01-01 04:04:00,22.86905979155847
2024-01-01 04:04:30,22.86891525694017
2024-01-01 04:05:00,22.868769542183657
2024-01-01 04:05:30,22.868622656802756
2024-01-01 04:06:00,22.86847461831934
2024-01-01 04:06:30,22.868325451475357
2024-01-01 04:07:00,22.868175187457155
2024-01-01 04:07:30,22.868023863152132
2024-01-01 04:08:00,22.867871520442407
2024-01-01 04:08:30,22.867718205545316
2024-01-01 04:09:00,22.86756396840582
2024-01-01 04:09:30,22.867408862137836
2024-01-01 04:10:00,22.867252942519315
2024-01-01 04:10:30,22.867096267534805
2024-01-01 04:11:00,22.86693889696727
2024-01-01 04:11:30,22.866780892035024
2024-01-01 04:12:00,22.86662231506864
2024-01-01 04:12:30,22.866463229229566
2024-01-01 04:13:00,22.86630369826287
2024-01-01 04:13:30,22.86614378498001
2024-01-01 04:14:00,22.865983517370296
2024-01-01 04:14:30,22.865822888927312
2024-01-01 04:15:00,22.865661902307124
2024-01-01 04:15:30,22.8655006236487
2024-01-01 04:16:00,22.865339225563957
2024-01-01 04:16:30,22.865178008947623
2024-01-01 04:17:00,22.865017400655006
2024-01-01 04:17:30,22.864857927256253
2024-01-01 04:18:00,22.86470016631091
2024-01-01 04:18:30,22.86454467698394
2024-01-01 04:19:00,22.864391926016538
2024-01-01 04:19:30,22.86424229246188
2024-01-01 04:20:00,22.864096091822603
2024-01-01 04:20:30,22.863953594700774
2024-01-01 04:21:00,22.863815037983215
2024-01-01 04:21:30,22.863680631856425
2024-01-01 04:22:00,22.863550564488946
2024-01-01 04:22:30,22.863425005418776
2024-01-01 04:23:00,22.863304108177317
2024-01-01 04:23:30,22.863188012413275
2024-01-01 04:24:00,22.863076845655883
2024-01-01 04:24:30,22.862970758817028
2024-01-01 04:25:00,22.862869796377424
2024-01-01 04:25:30,22.86277408170497
2024-01-01 04:26:00,22.862683731769323
2024-01-01 04:26:30,22.86259880884819
2024-01-01 04:27:00,22.86251940886018
2024-01-01 04:27:30,22.862445573448895
2024-01-01 04:28:00,22.86237740516208
2024-01-01 04:28:30,22.862314920299923
2024-01-01 04:29:00,22.862258196759456
2024-01-01 04:29:30,22.86220731346856
2024-01-01 04:30:00,22.86216230107175
2024-01-01 04:30:30,22.86212319034331
2024-01-01 04:31:00,22.86209000547626
2024-01-01 04:31:30,22.862062753906002
2024-01-01 04:32:00,22.862041385288762
2024-01-01 04:32:30,22.862025870939306
2024-01-01 04:33:00,22.862016317930397
2024-01-01 04:33:30,22.862012937120255
2024-01-01 04:34:00,22.862015911037133
2024-01-01 04:34:30,22.862025244467247
2024-01-01 04:35:00,22.862040641515364
2024-01-01 04:35:30,22.862061428612435
2024-01-01 04:36:00,22.862086528358873
2024-01-01 04:36:30,22.862114485286952
2024-01-01 04:37:00,22.862143542215335
2024-01-01 04:37:30,22.862171763736796
2024-01-01 04:38:00,22.862197198011643
2024-01-01 04:38:30,22.8622180632791
2024-01-01 04:39:00,22.862232942892945
2024-01-01 04:39:30,22.8622408644419
2024-01-01 04:40:00,22.86224118374014
2024-01-01 04:40:30,22.862233486407433
2024-01-01 04:41:00,22.862217524562823
2024-01-01 04:41:30,22.862193178722862
2024-01-01 04:42:00,22.86216043227455
2024-01-01 04:42:30,22.862119353385708
2024-01-01 04:43:00,22.86207007928698
2024-01-01 04:43:30,22.862012804516894
2024-01-01 04:44:00,22.86194776774613
2024-01-01 04:44:30,22.861875244666635
2024-01-01 04:45:00,22.861795533766553
2024-01-01 04:45:30,22.86170895486896
2024-01-01 04:46:00,22.861616210396505
2024-01-01 04:46:30,22.861516976373764
2024-01-01 04:47:00,22.861411191814
2024-01-01 04:47:30,22.86129893206453
2024-01-01 04:48:00,22.86117976273607
2024-01-01 04:48:30,22.861055486323323
2024-01-01 04:49:00,22.860926180400725
2024-01-01 04:49:30,22.860792152095655
2024-01-01 04:50:00,22.860654442670523
2024-01-01 04:50:30,22.860514318731475
2024-01-01 04:51:00,22.860372037214802
2024-01-01 04:51:30,22.860227958499934
2024-01-01 04:52:00,22.86008241633732
2024-01-01 04:52:30,22.859935635898466
2024-01-01 04:53:00,22.859787786978814
2024-01-01 04:53:30,22.85963899276169
2024-01-01 04:54:00,22.859489359203565
2024-01-01 04:54:30,22.859338984391798
2024-01-01 04:55:00,22.85918795691532
2024-01-01 04:55:30,22.859036356494983
2024-01-01 04:56:00,22.858884256704584
2024-01-01 04:56:30,22.858731726988253
2024-01-01 04:57:00,22.85857883394533
2024-01-01 04:57:30,22.858425642278235
2024-01-01 04:58:00,22.858272215449972
2024-01-01 04:58:30,22.858118616119896
2024-01-01 04:59:00,22.857964906446966
2024-01-01 04:59:30,22.857811148294616
2024-01-01 05:00:00,22.857657403368023
2024-01-01 05:00:30,22.857503639235574
2024-01-01 05:01:00,22.85734980295325
2024-01-01 05:01:30,22.85719594116449
2024-01-01 05:02:00,22.857042111644887
2024-01-01 05:02:30,22.856888359095876
2024-01-01 05:03:00,22.856734712797163
2024-01-01 05:03:30,22.85658120784194
2024-01-01 05:04:00,22.856427881197078
2024-01-01 05:04:30,22.856274755266043
2024-01-01 05:05:00,22.856121846959923
2024-01-01 05:05:30,22.855969171988363
2024-01-01 05:06:00,22.855816744869912
2024-01-01 05:06:30,22.855664579154734
2024-01-01 05:07:00,22.85551268798349
2024-01-01 05:07:30,22.855361084672325
2024-01-01 05:08:00,22.855209783293844
2024-01-01 05:08:30,22.855058799249264
2024-01-01 05:09:00,22.85490814976623
2024-01-01 05:09:30,22.8547578543471
2024-01-01 05:10:00,22.85460793515648
2024-01-01 05:10:30,22.85445841737254
2024-01-01 05:11:00,22.854309329485545
2024-01-01 05:11:30,22.854160703564617
2024-01-01 05:12:00,22.85401257548972
2024-01-01 05:12:30,22.853864985150324
2024-01-01 05:13:00,22.853717976617418
2024-01-01 05:13:30,22.85357159828544
2024-01-01 05:14:00,22.85342590298353
2024-01-01 05:14:30,22.85328094818226
2024-01-01 05:15:00,22.853136796192587
2024-01-01 05:15:30,22.852993514295463
2024-01-01 05:16:00,22.85285117480521
2024-01-01 05:16:30,22.852709855123805
2024-01-01 05:17:00,22.852569637786814
2024-01-01 05:17:30,22.852430610468105
2024-01-01 05:18:00,22.85229286567011
2024-01-01 05:18:30,22.85215650027726
2024-01-01 05:19:00,22.852021615223464
2024-01-01 05:19:30,22.851888315329006
2024-01-01 05:20:00,22.851756709248093
2024-01-01 05:20:30,22.851626909450715
2024-01-01 05:21:00,22.851499032196557
2024-01-01 05:21:30,22.851373197496287
2024-01-01 05:22:00,22.851249529055565
2024-01-01 05:22:30,22.851128154219907
2024-01-01 05:23:00,22.851009203913577
2024-01-01 05:23:30,22.850892812576603
2024-01-01 05:24:00,22.85077911804285
2024-01-01 05:24:30,22.85066824731814
2024-01-01 05:25:00,22.850560295136916
2024-01-01 05:25:30,22.850455317967317
2024-01-01 05:26:00,22.850353348995895
2024-01-01 05:26:30,22.850254425366245
2024-01-01 05:27:00,22.850158617018167
2024-01-01 05:27:30,22.850066051214583
2024-01-01 05:28:00,22.849976931234096
2024-01-01 05:28:30,22.84989154962011
2024-01-01 05:29:00,22.84981029663993
2024-01-01 05:29:30,22.84973366420263
2024-01-01 05:30:00,22.849662245160403
2024-01-01 05:30:30,22.849599020139806
2024-01-01 05:31:00,22.84954278073502
2024-01-01 05:31:30,22.849492143476482
