timestamp,hvac_reaZonSou_TSup_y
2024-01-01 01:00:30,11.839511323304635
2024-01-01 01:01:00,11.839518804234046
2024-01-01 01:01:30,11.839518357950624
2024-01-01 01:02:00,11.83951765747787
2024-01-01 01:02:30,11.839515253972763
2024-01-01 01:03:00,11.839510166289642
2024-01-01 01:03:30,11.83950399033182
2024-01-01 01:04:00,11.839497381967703
2024-01-01 01:04:30,11.839490517278193
2024-01-01 01:05:00,11.839483451074045
2024-01-01 01:05:30,11.83947619922202
2024-01-01 01:06:00,11.839468765219294
2024-01-01 01:06:30,11.839461148049509
2024-01-01 01:07:00,11.839453345780214
2024-01-01 01:07:30,11.839445357060583
2024-01-01 01:08:00,11.839437180886932
2024-01-01 01:08:30,11.839428817936493
2024-01-01 01:09:00,11.83942026912979
2024-01-01 01:09:30,11.839411537188653
2024-01-01 01:10:00,11.83940262608553
2024-01-01 01:10:30,11.839393541342929
2024-01-01 01:11:00,11.839384290117493
2024-01-01 01:11:30,11.839374881232857
2024-01-01 01:12:00,11.83936532596232
2024-01-01 01:12:30,11.839355637210076
2024-01-01 01:13:00,11.839345830437935
2024-01-01 01:13:30,11.839335924247848
2024-01-01 01:14:00,11.839325938962759
2024-01-01 01:14:30,11.839315898995096
2024-01-01 01:15:00,11.839305831399088
2024-01-01 01:15:30,11.839295767261262
2024-01-01 01:16:00,11.839285741049252
2024-01-01 01:16:30,11.83927579170853
2024-01-01 01:17:00,11.839265962484035
2024-01-01 01:17:30,11.839256301972227
2024-01-01 01:18:00,11.839246862975699
2024-01-01 01:18:30,11.839237704882294
2024-01-01 01:19:00,11.839228892197923
2024-01-01 01:19:30,11.839220496567918
2024-01-01 01:20:00,11.83921259528313
2024-01-01 01:20:30,11.839205274414667
2024-01-01 01:21:00,11.839198625911138
2024-01-01 01:21:30,11.839192751215137
2024-01-01 01:22:00,11.839187759349954
2024-01-01 01:22:30,11.839183768854127
2024-01-01 01:23:00,11.839180907232844
2024-01-01 01:23:30,11.839179311733574
2024-01-01 01:24:00,11.8391791299739
2024-01-01 01:24:30,11.83918051937485
2024-01-01 01:25:00,11.83918364847807
2024-01-01 01:25:30,11.839188695647238
2024-01-01 01:26:00,11.83919585126705
2024-01-01 01:26:30,11.839205314822607
2024-01-01 01:27:00,11.839217297369657
2024-01-01 01:27:30,11.83923201901348
2024-01-01 01:28:00,11.839249709471972
2024-01-01 01:28:30,11.83927060667628
2024-01-01 01:29:00,11.839294956068898
2024-01-01 01:29:30,11.83932300840462
2024-01-01 01:30:00,11.839355018733386
2024-01-01 01:30:30,11.839391244071635
2024-01-01 01:31:00,11.839431940566271
2024-01-01 01:31:30,11.839477361169315
2024-01-01 01:32:00,11.839527752358435
2024-01-01 01:32:30,11.83953666119669
2024-01-01 01:33:00,11.8395393022613
2024-01-01 01:33:30,11.839539296157795
2024-01-01 01:34:00,11.839537611859726
2024-01-01 01:34:30,11.839540825845518
2024-01-01 01:35:00,11.839544427847613
2024-01-01 01:35:30,11.839542552645867
2024-01-01 01:36:00,11.839543406494954
2024-01-01 01:36:30,11.83954559774321
2024-01-01 01:37:00,11.839545699624068
2024-01-01 01:37:30,11.839546134232421
2024-01-01 01:38:00,11.83954664045774
2024-01-01 01:38:30,11.839552967578811
2024-01-01 01:39:00,11.83955349421484
2024-01-01 01:39:30,11.83955355460597
2024-01-01 01:40:00,11.839553559633544
2024-01-01 01:40:30,11.839553564486607
2024-01-01 01:41:00,11.839553569104737
2024-01-01 01:41:30,11.839553573484693
2024-01-01 01:42:00,11.839553577547576
2024-01-01 01:42:30,11.83955358125121
2024-01-01 01:43:00,11.83955358466983
2024-01-01 01:43:30,11.839553588018816
2024-01-01 01:44:00,11.839553590888556
2024-01-01 01:44:30,11.839553591879223
2024-01-01 01:45:00,11.839553587337605
2024-01-01 01:45:30,11.83955357768815
2024-01-01 01:46:00,11.839553598315206
2024-01-01 01:46:30,11.83955364629037
2024-01-01 01:47:00,11.83955370170429
2024-01-01 01:47:30,11.83955374953274
2024-01-01 01:48:00,11.83955377495107
2024-01-01 01:48:30,11.83955375996419
2024-01-01 01:49:00,11.839553682729786
2024-01-01 01:49:30,11.839553516748424
2024-01-01 01:50:00,11.839553230418232
2024-01-01 01:50:30,11.839552786715672
2024-01-01 01:51:00,11.839552638668067
2024-01-01 01:51:30,11.839552583584066
2024-01-01 01:52:00,11.83955253317896
2024-01-01 01:52:30,11.839552427163426
2024-01-01 01:53:00,11.839552562127722
2024-01-01 01:53:30,11.839552607149813
2024-01-01 01:54:00,11.83955262122521
2024-01-01 01:54:30,11.839552610530518
2024-01-01 01:55:00,11.839552572338448
2024-01-01 01:55:30,11.839552492194287
2024-01-01 01:56:00,11.839552349918222
2024-01-01 01:56:30,11.839552122889359
2024-01-01 01:57:00,11.83955178701774
2024-01-01 01:57:30,11.839551318054873
2024-01-01 01:58:00,11.839550692953651
2024-01-01 01:58:30,11.839549891310185
2024-01-01 01:59:00,11.839548896495558
2024-01-01 01:59:30,11.839547696634213
2024-01-01 02:00:00,11.839546285449444
2024-01-01 02:00:30,11.839545815134727
2024-01-01 02:01:00,11.839545658272016
2024-01-01 02:01:30,11.83954558335381
2024-01-01 02:02:00,11.839544833005903
2024-01-01 02:02:30,11.839534761512766
2024-01-01 02:03:00,11.839531223090319
2024-01-01 02:03:30,11.83953338406684
2024-01-01 02:04:00,11.839539742570764
2024-01-01 02:04:30,11.839548256178716
2024-01-01 02:05:00,11.839556387887285
2024-01-01 02:05:30,11.839561909645056
2024-01-01 02:06:00,11.839563195232415
2024-01-01 02:06:30,11.839559115935344
2024-01-01 02:07:00,11.839548937395875
2024-01-01 02:07:30,11.83953228135232
2024-01-01 02:08:00,11.839509100016016
2024-01-01 02:08:30,11.839479651465865
2024-01-01 02:09:00,11.839444494392183
2024-01-01 02:09:30,11.83940450323604
2024-01-01 02:10:00,11.839360897752556
2024-01-01 02:10:30,11.839315289012461
2024-01-01 02:11:00,11.839269742731574
2024-01-01 02:11:30,11.839226859730331
2024-01-01 02:12:00,11.839189874349245
2024-01-01 02:12:30,11.839162773751923
2024-01-01 02:13:00,11.83915043447496
2024-01-01 02:13:30,11.83915877618091
2024-01-01 02:14:00,11.839194930924009
2024-01-01 02:14:30,11.83926741530695
2024-01-01 02:15:00,11.83938629991087
2024-01-01 02:15:30,11.83955793540099
2024-01-01 02:16:00,11.839571980255641
2024-01-01 02:16:30,11.839571816847354
2024-01-01 02:17:00,11.839571537856045
2024-01-01 02:17:30,11.839571674158663
2024-01-01 02:18:00,11.83957184019124
2024-01-01 02:18:30,11.839572122452296
2024-01-01 02:19:00,11.839572074105035
2024-01-01 02:19:30,11.839571936414586
2024-01-01 02:20:00,11.839571880104927
2024-01-01 02:20:30,11.839571890177638
2024-01-01 02:21:00,11.839571917903925
2024-01-01 02:21:30,11.839571952858762
2024-01-01 02:22:00,11.839571975028036
2024-01-01 02:22:30,11.83957199273226
2024-01-01 02:23:00,11.839572022463813
2024-01-01 02:23:30,11.839572056873067
2024-01-01 02:24:00,11.83957204961365
2024-01-01 02:24:30,11.839572116156432
2024-01-01 02:25:00,11.839572138457868
2024-01-01 02:25:30,11.83957214674166
2024-01-01 02:26:00,11.839572148025297
2024-01-01 02:26:30,11.839572103477735
2024-01-01 02:27:00,11.839572090897718
2024-01-01 02:27:30,11.839572089637727
2024-01-01 02:28:00,11.839572094166328
2024-01-01 02:28:30,11.839572102729676
2024-01-01 02:29:00,11.839571963756441
2024-01-01 02:29:30,11.839571926717042
2024-01-01 02:30:00,11.839571924431084
2024-01-01 02:30:30,11.83957193420855
2024-01-01 02:31:00,11.839571948292075
2024-01-01 02:31:30,11.839571964089316
2024-01-01 02:32:00,11.839571980413268
2024-01-01 02:32:30,11.83957199680134
2024-01-01 02:33:00,11.83957201301888
2024-01-01 02:33:30,11.839572028887062
2024-01-01 02:34:00,11.83957204428907
2024-01-01 02:34:30,11.839571742690396
2024-01-01 02:35:00,11.839570801044829
2024-01-01 02:35:30,11.83956924874775
2024-01-01 02:36:00,11.839567359885109
2024-01-01 02:36:30,11.839565491224732
2024-01-01 02:37:00,11.839563968434504
2024-01-01 02:37:30,11.839550348998898
2024-01-01 02:38:00,11.83954488965395
2024-01-01 02:38:30,11.839560652344744
2024-01-01 02:39:00,11.839594293473453
2024-01-01 02:39:30,11.839636120610237
2024-01-01 02:40:00,11.839680234180037
2024-01-01 02:40:30,11.839725383395887
2024-01-01 02:41:00,11.839770945136081
2024-01-01 02:41:30,11.839814708793085
2024-01-01 02:42:00,11.839853943026242
2024-01-01 02:42:30,11.839887189408273
2024-01-01 02:43:00,11.839914577961679
2024-01-01 02:43:30,11.839936832842568
2024-01-01 02:44:00,11.839954384349767
2024-01-01 02:44:30,11.839967382305247
2024-01-01 02:45:00,11.839976238937084
2024-01-01 02:45:30,11.839981930938336
2024-01-01 02:46:00,11.839985776540061
2024-01-01 02:46:30,11.83998901331779
2024-01-01 02:47:00,11.839992612007563
2024-01-01 02:47:30,11.839997414265781
2024-01-01 02:48:00,11.840004347237539
2024-01-01 02:48:30,11.840014456346125
2024-01-01 02:49:00,11.840028741763945
2024-01-01 02:49:30,11.84004798290755
2024-01-01 02:50:00,11.8400727117413
2024-01-01 02:50:30,11.840103318417562
2024-01-01 02:51:00,11.8401401520876
2024-01-01 02:51:30,11.840183512741248
2024-01-01 02:52:00,11.840233556798182
2024-01-01 02:52:30,11.840290222162366
2024-01-01 02:53:00,11.840353241732998
2024-01-01 02:53:30,11.840422221222695
2024-01-01 02:54:00,11.8404972941251
2024-01-01 02:54:30,11.840580524101938
2024-01-01 02:55:00,11.840672524685885
2024-01-01 02:55:30,11.840680566246078
2024-01-01 02:56:00,11.840683541068245
2024-01-01 02:56:30,11.840684653537437
2024-01-01 02:57:00,11.840685062856437
2024-01-01 02:57:30,11.840685202992915
2024-01-01 02:58:00,11.840685256125767
2024-01-01 02:58:30,11.840685282933407
2024-01-01 02:59:00,11.840685303409316
2024-01-01 02:59:30,11.840685323624939
2024-01-01 03:00:00,11.840685344782571
2024-01-01 03:00:30,11.84068535200663
2024-01-01 03:01:00,11.840685358860298
2024-01-01 03:01:30,11.840685363222008
2024-01-01 03:02:00,11.840685364255705
2024-01-01 03:02:30,11.840682384874242
2024-01-01 03:03:00,11.840685051005664
2024-01-01 03:03:30,11.84068942092631
2024-01-01 03:04:00,11.840693007104448
2024-01-01 03:04:30,11.840695257273126
2024-01-01 03:05:00,11.840696086642026
2024-01-01 03:05:30,11.840695479838018
2024-01-01 03:06:00,11.840693454009738
2024-01-01 03:06:30,11.840690046778718
2024-01-01 03:07:00,11.840685303932617
2024-01-01 03:07:30,11.840679275432478
2024-01-01 03:08:00,11.840672014699635
2024-01-01 03:08:30,11.840663577004875
2024-01-01 03:09:00,11.840654019519263
2024-01-01 03:09:30,11.840643401100408
2024-01-01 03:10:00,11.840631781585671
2024-01-01 03:10:30,11.840619221254428
2024-01-01 03:11:00,11.840605781490922
2024-01-01 03:11:30,11.840591523209412
2024-01-01 03:12:00,11.840576507680453
2024-01-01 03:12:30,11.840560795563647
2024-01-01 03:13:00,11.840544447310037
2024-01-01 03:13:30,11.840527522567868
2024-01-01 03:14:00,11.840510079896376
2024-01-01 03:14:30,11.840492177054443
2024-01-01 03:15:00,11.840473870314213
2024-01-01 03:15:30,11.840455214822725
2024-01-01 03:16:00,11.84043626342492
2024-01-01 03:16:30,11.840417059259096
2024-01-01 03:17:00,11.840397648287762
2024-01-01 03:17:30,11.84037808305277
2024-01-01 03:18:00,11.840358412130456
2024-01-01 03:18:30,11.840338679820547
2024-01-01 03:19:00,11.840318928373506
2024-01-01 03:19:30,11.840299197605248
2024-01-01 03:20:00,11.840279525023561
2024-01-01 03:20:30,11.840259945592209
2024-01-01 03:21:00,11.840240492820271
2024-01-01 03:21:30,11.840221197290703
2024-01-01 03:22:00,11.840202087167938
2024-01-01 03:22:30,11.840183188861943
2024-01-01 03:23:00,11.84016452582955
2024-01-01 03:23:30,11.840146119986116
2024-01-01 03:24:00,11.840127990315295
2024-01-01 03:24:30,11.840110153602723
2024-01-01 03:25:00,11.840092625061743
2024-01-01 03:25:30,11.840075416686886
2024-01-01 03:26:00,11.840058539148117
2024-01-01 03:26:30,11.840042000574556
2024-01-01 03:27:00,11.840025807414747
2024-01-01 03:27:30,11.840009963514376
2024-01-01 03:28:00,11.839994471764669
2024-01-01 03:28:30,11.839979332231906
2024-01-01 03:29:00,11.839964543742951
2024-01-01 03:29:30,11.83995010337992
2024-01-01 03:30:00,11.839936006605683
2024-01-01 03:30:30,11.839923016630678
2024-01-01 03:31:00,11.839909121354083
2024-01-01 03:31:30,11.839904489368507
2024-01-01 03:32:00,11.83990303346917
2024-01-01 03:32:30,11.839902546603525
2024-01-01 03:33:00,11.83989519973693
2024-01-01 03:33:30,11.83988608267174
2024-01-01 03:34:00,11.839876143343758
2024-01-01 03:34:30,11.839866138802336
2024-01-01 03:35:00,11.8398561770573
2024-01-01 03:35:30,11.839846309000961
2024-01-01 03:36:00,11.839836516821606
2024-01-01 03:36:30,11.839826784510421
2024-01-01 03:37:00,11.839817088111602
2024-01-01 03:37:30,11.839807406439434
2024-01-01 03:38:00,11.83979771688405
2024-01-01 03:38:30,11.839787998529289
2024-01-01 03:39:00,11.83977823125548
2024-01-01 03:39:30,11.839768395542137
2024-01-01 03:40:00,11.83975847328145
2024-01-01 03:40:30,11.83974844689925
2024-01-01 03:41:00,11.8397383005684
2024-01-01 03:41:30,11.839728018491542
2024-01-01 03:42:00,11.839717587083044
2024-01-01 03:42:30,11.839706992417518
2024-01-01 03:43:00,11.839696222446946
2024-01-01 03:43:30,11.83968526586034
2024-01-01 03:44:00,11.839674111544696
2024-01-01 03:44:30,11.839662750060427
2024-01-01 03:45:00,11.83965117169845
2024-01-01 03:45:30,11.839639368398878
2024-01-01 03:46:00,11.839627331278052
2024-01-01 03:46:30,11.839615053230773
2024-01-01 03:47:00,11.839602526010992
2024-01-01 03:47:30,11.839589742701548
2024-01-01 03:48:00,11.839576695407516
2024-01-01 03:48:30,11.839563376890283
2024-01-01 03:49:00,11.839549778594005
2024-01-01 03:49:30,11.83953589279372
2024-01-01 03:50:00,11.839521709168878
2024-01-01 03:50:30,11.839507218784831
2024-01-01 03:51:00,11.839492409037234
2024-01-01 03:51:30,11.839477268673022
2024-01-01 03:52:00,11.839461782112949
2024-01-01 03:52:30,11.839445934633716
2024-01-01 03:53:00,11.839429706430337
2024-01-01 03:53:30,11.839413079009603
2024-01-01 03:54:00,11.8393960261551
2024-01-01 03:54:30,11.839378524998324
2024-01-01 03:55:00,11.839360541296514
2024-01-01 03:55:30,11.839342046879722
2024-01-01 03:56:00,11.83932299718822
2024-01-01 03:56:30,11.839303358316556
2024-01-01 03:57:00,11.839283072112494
2024-01-01 03:57:30,11.839262099044277
2024-01-01 03:58:00,11.839240363088095
2024-01-01 03:58:30,11.839217820444617
2024-01-01 03:59:00,11.83919437054908
2024-01-01 03:59:30,11.83916996851002
2024-01-01 04:00:00,11.839144479649974
2024-01-01 04:00:30,11.839135983506424
2024-01-01 04:01:00,11.839133152402724
2024-01-01 04:01:30,11.839132534873158
2024-01-01 04:02:00,11.839132328333164
2024-01-01 04:02:30,11.83913225822829
2024-01-01 04:03:00,11.839132232869929
2024-01-01 04:03:30,11.839132221410068
2024-01-01 04:04:00,11.839132213305732
2024-01-01 04:04:30,11.839132204876478
2024-01-01 04:05:00,11.83913219457122
2024-01-01 04:05:30,11.839132181665889
2024-01-01 04:06:00,11.839132165519743
2024-01-01 04:06:30,11.839132145700432
2024-01-01 04:07:00,11.839132121761338
2024-01-01 04:07:30,11.839132093201044
2024-01-01 04:08:00,11.839132059464816
2024-01-01 04:08:30,11.839132020005422
2024-01-01 04:09:00,11.839131974281088
2024-01-01 04:09:30,11.839131921663238
2024-01-01 04:10:00,11.8391318615474
2024-01-01 04:10:30,11.839131793251568
2024-01-01 04:11:00,11.839131716159045
2024-01-01 04:11:30,11.839131629576741
2024-01-01 04:12:00,11.839131532822478
2024-01-01 04:12:30,11.839131425230846
2024-01-01 04:13:00,11.839131305986257
2024-01-01 04:13:30,11.83913117448725
2024-01-01 04:14:00,11.839131030058695
2024-01-01 04:14:30,11.839130872003523
2024-01-01 04:15:00,11.839130699733005
2024-01-01 04:15:30,11.839130512603958
2024-01-01 04:16:00,11.839130310181645
2024-01-01 04:16:30,11.839130092037465
2024-01-01 04:17:00,11.839129857642774
2024-01-01 04:17:30,11.839129606596885
2024-01-01 04:18:00,11.839129338666226
2024-01-01 04:18:30,11.83912905357812
2024-01-01 04:19:00,11.839128751282828
2024-01-01 04:19:30,11.83912843167002
2024-01-01 04:20:00,11.839128094664261
2024-01-01 04:20:30,11.839127740465756
2024-01-01 04:21:00,11.839127368928757
2024-01-01 04:21:30,11.839126980111871
2024-01-01 04:22:00,11.839126574008503
2024-01-01 04:22:30,11.839126150403047
2024-01-01 04:23:00,11.839125708954498
2024-01-01 04:23:30,11.83912524914939
2024-01-01 04:24:00,11.839124769990804
2024-01-01 04:24:30,11.839114693714919
2024-01-01 04:25:00,11.839112166992777
2024-01-01 04:25:30,11.839110724449313
2024-01-01 04:26:00,11.839103453254495
2024-01-01 04:26:30,11.839096422534567
2024-01-01 04:27:00,11.839084767978022
2024-01-01 04:27:30,11.839077167611947
2024-01-01 04:28:00,11.83906412660673
2024-01-01 04:28:30,11.839058698521399
2024-01-01 04:29:00,11.839055877893884
2024-01-01 04:29:30,11.839049100534169
2024-01-01 04:30:00,11.839043748230438
2024-01-01 04:30:30,11.8390419644889
2024-01-01 04:31:00,11.839041369641222
2024-01-01 04:31:30,11.83903650938089
2024-01-01 04:32:00,11.839030332141874
2024-01-01 04:32:30,11.839024087598489
2024-01-01 04:33:00,11.839018680003846
2024-01-01 04:33:30,11.839014602328518
2024-01-01 04:34:00,11.839012347095718
2024-01-01 04:34:30,11.839012408727228
2024-01-01 04:35:00,11.83901536880984
2024-01-01 04:35:30,11.83902187347951
2024-01-01 04:36:00,11.839032659605266
2024-01-01 04:36:30,11.839048531461628
2024-01-01 04:37:00,11.83907036887365
2024-01-01 04:37:30,11.839099097085068
2024-01-01 04:38:00,11.839135680442268
2024-01-01 04:38:30,11.839181077188812
2024-01-01 04:39:00,11.839236220085866
2024-01-01 04:39:30,11.839301949402056
2024-01-01 04:40:00,11.839378984484995
2024-01-01 04:40:30,11.839467831137597
2024-01-01 04:41:00,11.839568762521651
2024-01-01 04:41:30,11.839681695714717
2024-01-01 04:42:00,11.839806224097117
2024-01-01 04:42:30,11.839941445980344
2024-01-01 04:43:00,11.840086139511243
2024-01-01 04:43:30,11.84023845718258
2024-01-01 04:44:00,11.84039646567635
2024-01-01 04:44:30,11.8405573709166
2024-01-01 04:45:00,11.840719053757823
2024-01-01 04:45:30,11.840877696112557
2024-01-01 04:46:00,11.840891509423273
2024-01-01 04:46:30,11.840891616817657
2024-01-01 04:47:00,11.840893001420568
2024-01-01 04:47:30,11.840896722616833
2024-01-01 04:48:00,11.8408970527463
2024-01-01 04:48:30,11.840892376072361
2024-01-01 04:49:00,11.840893171812638
2024-01-01 04:49:30,11.840893579463
2024-01-01 04:50:00,11.840893621792532
2024-01-01 04:50:30,11.840894167670797
2024-01-01 04:51:00,11.840894357214438
2024-01-01 04:51:30,11.840893383353261
2024-01-01 04:52:00,11.840892999316964
2024-01-01 04:52:30,11.840891155556562
2024-01-01 04:53:00,11.840885707834445
2024-01-01 04:53:30,11.840879091056308
2024-01-01 04:54:00,11.840873840584834
2024-01-01 04:54:30,11.840870268575316
2024-01-01 04:55:00,11.840867951733458
2024-01-01 04:55:30,11.840866576433939
2024-01-01 04:56:00,11.840865941101072
2024-01-01 04:56:30,11.840865900799258
2024-01-01 04:57:00,11.840866349660075
2024-01-01 04:57:30,11.84086719863285
2024-01-01 04:58:00,11.840868365906374
2024-01-01 04:58:30,11.84086977900023
2024-01-01 04:59:00,11.840871376081736
2024-01-01 04:59:30,11.840873105566061
2024-01-01 05:00:00,11.840874924426942
2024-01-01 05:00:30,11.840875214497487
2024-01-01 05:01:00,11.840875014675248
2024-01-01 05:01:30,11.840875515272103
2024-01-01 05:02:00,11.840875937541
2024-01-01 05:02:30,11.840876115411845
2024-01-01 05:03:00,11.840878424937443
2024-01-01 05:03:30,11.840882278922606
2024-01-01 05:04:00,11.840885123117346
2024-01-01 05:04:30,11.840887027591123
2024-01-01 05:05:00,11.840888592783017
2024-01-01 05:05:30,11.840890051199437
2024-01-01 05:06:00,11.840891461364151
2024-01-01 05:06:30,11.84089283410151
2024-01-01 05:07:00,11.840894163909525
2024-01-01 05:07:30,11.840895446135619
2024-01-01 05:08:00,11.840896682859466
2024-01-01 05:08:30,11.84089787746791
2024-01-01 05:09:00,11.840899033989956
2024-01-01 05:09:30,11.840900155701604
2024-01-01 05:10:00,11.84090124581644
2024-01-01 05:10:30,11.840902306674423
2024-01-01 05:11:00,11.840903340473801
2024-01-01 05:11:30,11.840904349397647
2024-01-01 05:12:00,11.840905335104878
2024-01-01 05:12:30,11.840906299109008
2024-01-01 05:13:00,11.840907242796675
2024-01-01 05:13:30,11.840908167078112
2024-01-01 05:14:00,11.84090907313464
2024-01-01 05:14:30,11.840909961786338
2024-01-01 05:15:00,11.840910833598969
2024-01-01 05:15:30,11.840911688919448
2024-01-01 05:16:00,11.840912528579224
2024-01-01 05:16:30,11.840913352814255
2024-01-01 05:17:00,11.84091416164722
2024-01-01 05:17:30,11.840914955751487
2024-01-01 05:18:00,11.840915735013255
2024-01-01 05:18:30,11.840916499631817
2024-01-01 05:19:00,11.84091724972103
2024-01-01 05:19:30,11.840917985475244
2024-01-01 05:20:00,11.840918707129845
2024-01-01 05:20:30,11.840919414710527
2024-01-01 05:21:00,11.84092010855096
2024-01-01 05:21:30,11.840920788595668
2024-01-01 05:22:00,11.840921455539956
2024-01-01 05:22:30,11.840922109743758
2024-01-01 05:23:00,11.840922751561607
2024-01-01 05:23:30,11.84092338144734
2024-01-01 05:24:00,11.840924000232917
2024-01-01 05:24:30,11.84092460877514
2024-01-01 05:25:00,11.840925208062458
2024-01-01 05:25:30,11.84092579875454
2024-01-01 05:26:00,11.84092638232363
2024-01-01 05:26:30,11.840926960341847
2024-01-01 05:27:00,11.84092753389183
2024-01-01 05:27:30,11.840928104831676
2024-01-01 05:28:00,11.840928674814222
2024-01-01 05:28:30,11.84092924616641
2024-01-01 05:29:00,11.840929820701604
2024-01-01 05:29:30,11.840930400597813
2024-01-01 05:30:00,11.840930988663558
2024-01-01 05:30:30,11.840930989232959
2024-01-01 05:31:00,11.840930989947253
2024-01-01 05:31:30,11.84093081667669
