timestamp,hvac_reaZonNor_CO2Zon_y
2024-01-01 00:46:30,603.5997797398337
2024-01-01 00:47:00,603.7332391146759
2024-01-01 00:47:30,603.8665451682006
2024-01-01 00:48:00,603.9996759647419
2024-01-01 00:48:30,604.132609489385
2024-01-01 00:49:00,604.2653236724992
2024-01-01 00:49:30,604.397796413929
2024-01-01 00:50:00,604.53000560978
2024-01-01 00:50:30,604.6619291782682
2024-01-01 00:51:00,604.7935450886513
2024-01-01 00:51:30,604.9248313885015
2024-01-01 00:52:00,605.0557662347642
2024-01-01 00:52:30,605.1863279220292
2024-01-01 00:53:00,605.3164949158366
2024-01-01 00:53:30,605.4462458814669
2024-01-01 00:54:00,605.5755597197493
2024-01-01 00:54:30,605.7044155957195
2024-01-01 00:55:00,605.8327929773867
2024-01-01 00:55:30,605.9606716634867
2024-01-01 00:56:00,606.0880318260035
2024-01-01 00:56:30,606.2148540356592
2024-01-01 00:57:00,606.3411193098935
2024-01-01 00:57:30,606.4668091338947
2024-01-01 00:58:00,606.5919055166027
2024-01-01 00:58:30,606.7163910041203
2024-01-01 00:59:00,606.8402487477798
2024-01-01 00:59:30,606.9634625049536
2024-01-01 01:00:00,607.0860167255588
2024-01-01 01:00:30,607.207912779062
2024-01-01 01:01:00,607.3291918552122
2024-01-01 01:01:30,607.4499088251495
2024-01-01 01:02:00,607.5701161475363
2024-01-01 01:02:30,607.6898725486611
2024-01-01 01:03:00,607.8092209279683
2024-01-01 01:03:30,607.9282063196408
2024-01-01 01:04:00,608.0468735406876
2024-01-01 01:04:30,608.1652664546782
2024-01-01 01:05:00,608.2834278084488
2024-01-01 01:05:30,608.4013992642858
2024-01-01 01:06:00,608.519221487507
2024-01-01 01:06:30,608.636934244983
2024-01-01 01:07:00,608.754576500446
2024-01-01 01:07:30,608.8721865029074
2024-01-01 01:08:00,608.9898018677159
2024-01-01 01:08:30,609.107459650625
2024-01-01 01:09:00,609.2251964158362
2024-01-01 01:09:30,609.3430482984892
2024-01-01 01:10:00,609.4610510625137
2024-01-01 01:10:30,609.5792401542856
2024-01-01 01:11:00,609.6976507526487
2024-01-01 01:11:30,609.8163178156816
2024-01-01 01:12:00,609.9352761246133
2024-01-01 01:12:30,610.054560325231
2024-01-01 01:13:00,610.174204966939
2024-01-01 01:13:30,610.2942445397364
2024-01-01 01:14:00,610.4147135094646
2024-01-01 01:14:30,610.5356463510916
2024-01-01 01:15:00,610.6570775806019
2024-01-01 01:15:30,610.7790417852497
2024-01-01 01:16:00,610.9015736524755
2024-01-01 01:16:30,611.0247079973683
2024-01-01 01:17:00,611.148479788838
2024-01-01 01:17:30,611.2729241744213
2024-01-01 01:18:00,611.3980765038629
2024-01-01 01:18:30,611.5239723511564
2024-01-01 01:19:00,611.65064753542
2024-01-01 01:19:30,611.7781381401195
2024-01-01 01:20:00,611.9064805309903
2024-01-01 01:20:30,612.0357113720833
2024-01-01 01:21:00,612.165867640434
2024-01-01 01:21:30,612.2969866385472
2024-01-01 01:22:00,612.4291060051884
2024-01-01 01:22:30,612.562263723844
2024-01-01 01:23:00,612.6964981289943
2024-01-01 01:23:30,612.8318479098101
2024-01-01 01:24:00,612.968352111143
2024-01-01 01:24:30,613.1060501316471
2024-01-01 01:25:00,613.2449817186193
2024-01-01 01:25:30,613.3851869595688
2024-01-01 01:26:00,613.5267062698997
2024-01-01 01:26:30,613.6695803769661
2024-01-01 01:27:00,613.8138502996006
2024-01-01 01:27:30,613.9595573234748
2024-01-01 01:28:00,614.1067429715723
2024-01-01 01:28:30,614.2554489698366
2024-01-01 01:29:00,614.4057172076119
2024-01-01 01:29:30,614.5575896928638
2024-01-01 01:30:00,614.7111085018462
2024-01-01 01:30:30,614.866315723315
2024-01-01 01:31:00,615.0232533971968
2024-01-01 01:31:30,615.181963447706
2024-01-01 01:32:00,615.3424876111508
2024-01-01 01:32:30,615.504857808301
2024-01-01 01:33:00,615.6691263219983
2024-01-01 01:33:30,615.835837819512
2024-01-01 01:34:00,616.0041764183649
2024-01-01 01:34:30,616.1743790517038
2024-01-01 01:35:00,616.3469709054825
2024-01-01 01:35:30,616.5196830316379
2024-01-01 01:36:00,616.6898888284284
2024-01-01 01:36:30,616.8574269453673
2024-01-01 01:37:00,617.0222556867576
2024-01-01 01:37:30,617.1850360559398
2024-01-01 01:38:00,617.3454406742921
2024-01-01 01:38:30,617.5034728603549
2024-01-01 01:39:00,617.6588379681539
2024-01-01 01:39:30,617.8119328537792
2024-01-01 01:40:00,617.9628562824512
2024-01-01 01:40:30,618.1120580045521
2024-01-01 01:41:00,618.2592854277174
2024-01-01 01:41:30,618.4045328584551
2024-01-01 01:42:00,618.5478418761923
2024-01-01 01:42:30,618.6892573383183
2024-01-01 01:43:00,618.828823861259
2024-01-01 01:43:30,618.9665849498404
2024-01-01 01:44:00,619.1025830175863
2024-01-01 01:44:30,619.2368597035697
2024-01-01 01:45:00,619.36945628285
2024-01-01 01:45:30,619.5004137758536
2024-01-01 01:46:00,619.6297719851763
2024-01-01 01:46:30,619.7575691454834
2024-01-01 01:47:00,619.8838421171173
2024-01-01 01:47:30,620.0086267264625
2024-01-01 01:48:00,620.1319581102939
2024-01-01 01:48:30,620.2538710194681
2024-01-01 01:49:00,620.3744000703284
2024-01-01 01:49:30,620.4935799431339
2024-01-01 01:50:00,620.611445530113
2024-01-01 01:50:30,620.7280320365644
2024-01-01 01:51:00,620.8433750103908
2024-01-01 01:51:30,620.9575104149333
2024-01-01 01:52:00,621.070474569227
2024-01-01 01:52:30,621.1823040889445
2024-01-01 01:53:00,621.2930341762509
2024-01-01 01:53:30,621.402697660102
2024-01-01 01:54:00,621.5113260701395
2024-01-01 01:54:30,621.6189500554185
2024-01-01 01:55:00,621.7255994639166
2024-01-01 01:55:30,621.8313033414878
2024-01-01 01:56:00,621.9360899114408
2024-01-01 01:56:30,622.0399865516981
2024-01-01 01:57:00,622.1430197732743
2024-01-01 01:57:30,622.2452152007073
2024-01-01 01:58:00,622.3465975546953
2024-01-01 01:58:30,622.447190637142
2024-01-01 01:59:00,622.5470173188921
2024-01-01 01:59:30,622.646099530349
2024-01-01 02:00:00,622.7444582550883
2024-01-01 02:00:30,622.8421192793156
2024-01-01 02:01:00,622.9391145784467
2024-01-01 02:01:30,623.0354764245354
2024-01-01 02:02:00,623.131235549702
2024-01-01 02:02:30,623.2264210317493
2024-01-01 02:03:00,623.3210586090446
2024-01-01 02:03:30,623.4151729010049
2024-01-01 02:04:00,623.5087867493637
2024-01-01 02:04:30,623.6019213934994
2024-01-01 02:05:00,623.6945966431346
2024-01-01 02:05:30,623.7868310086594
2024-01-01 02:06:00,623.8786418521051
2024-01-01 02:06:30,623.9700455527528
2024-01-01 02:07:00,624.06105766722
2024-01-01 02:07:30,624.1516930808623
2024-01-01 02:08:00,624.2419661533315
2024-01-01 02:08:30,624.3318908590744
2024-01-01 02:09:00,624.4214809221337
2024-01-01 02:09:30,624.5107499454788
2024-01-01 02:10:00,624.5997115355478
2024-01-01 02:10:30,624.688379422206
2024-01-01 02:11:00,624.7767675744903
2024-01-01 02:11:30,624.8648903125114
2024-01-01 02:12:00,624.9527624158345
2024-01-01 02:12:30,625.0403992285018
2024-01-01 02:13:00,625.1278167611918
2024-01-01 02:13:30,625.2150317906991
2024-01-01 02:14:00,625.3020619569344
2024-01-01 02:14:30,625.3889258580266
2024-01-01 02:15:00,625.4756431436339
2024-01-01 02:15:30,625.5622347594632
2024-01-01 02:16:00,625.6487270053857
2024-01-01 02:16:30,625.7351371196708
2024-01-01 02:17:00,625.8215032415441
2024-01-01 02:17:30,625.9078483034722
2024-01-01 02:18:00,625.9941984483914
2024-01-01 02:18:30,626.0805884496617
2024-01-01 02:19:00,626.1670564472367
2024-01-01 02:19:30,626.2536252605142
2024-01-01 02:20:00,626.3403318542357
2024-01-01 02:20:30,626.4272255610103
2024-01-01 02:21:00,626.5143548886906
2024-01-01 02:21:30,626.601755891716
2024-01-01 02:22:00,626.6894592401994
2024-01-01 02:22:30,626.7774917536026
2024-01-01 02:23:00,626.8658758190488
2024-01-01 02:23:30,626.95463090896
2024-01-01 02:24:00,627.0437769657547
2024-01-01 02:24:30,627.1333298345473
2024-01-01 02:25:00,627.2232945283199
2024-01-01 02:25:30,627.313665583932
2024-01-01 02:26:00,627.4044317673604
2024-01-01 02:26:30,627.4955824674655
2024-01-01 02:27:00,627.5871148254
2024-01-01 02:27:30,627.6790403213338
2024-01-01 02:28:00,627.7713822179383
2024-01-01 02:28:30,627.8552191843439
2024-01-01 02:29:00,627.9254220764915
2024-01-01 02:29:30,627.9806309130962
2024-01-01 02:30:00,628.020788557881
2024-01-01 02:30:30,628.0463065153776
2024-01-01 02:31:00,628.0577778795349
2024-01-01 02:31:30,628.055874018586
2024-01-01 02:32:00,628.0413033513039
2024-01-01 02:32:30,628.0147915950496
2024-01-01 02:33:00,627.9770699722962
2024-01-01 02:33:30,627.928866876126
2024-01-01 02:34:00,627.8709014598326
2024-01-01 02:34:30,627.8038785908499
2024-01-01 02:35:00,627.7284848483798
2024-01-01 02:35:30,627.6453854211134
2024-01-01 02:36:00,627.5552217922582
2024-01-01 02:36:30,627.4586100710301
2024-01-01 02:37:00,627.3561398609269
2024-01-01 02:37:30,627.2483754173276
2024-01-01 02:38:00,627.1358485865413
2024-01-01 02:38:30,627.0190679644151
2024-01-01 02:39:00,626.898513057492
2024-01-01 02:39:30,626.7746372976545
2024-01-01 02:40:00,626.647867829043
2024-01-01 02:40:30,626.518606091061
2024-01-01 02:41:00,626.3872287915565
2024-01-01 02:41:30,626.2540888947233
2024-01-01 02:42:00,626.1195165202289
2024-01-01 02:42:30,625.9838198480054
2024-01-01 02:43:00,625.8472861134326
2024-01-01 02:43:30,625.7101826741973
2024-01-01 02:44:00,625.5727580754158
2024-01-01 02:44:30,625.4352430689601
2024-01-01 02:45:00,625.2978515960041
2024-01-01 02:45:30,625.1607817608601
2024-01-01 02:46:00,625.0242168048198
2024-01-01 02:46:30,624.8883260625618
2024-01-01 02:47:00,624.7532658792863
2024-01-01 02:47:30,624.6191804825005
2024-01-01 02:48:00,624.4862028169479
2024-01-01 02:48:30,624.3544553529501
2024-01-01 02:49:00,624.224050868281
2024-01-01 02:49:30,624.095093195922
2024-01-01 02:50:00,623.9676779304339
2024-01-01 02:50:30,623.8418930941231
2024-01-01 02:51:00,623.71781976889
2024-01-01 02:51:30,623.595532698982
2024-01-01 02:52:00,623.4751008649666
2024-01-01 02:52:30,623.3565880253819
2024-01-01 02:53:00,623.2400532246942
2024-01-01 02:53:30,623.1255512691108
2024-01-01 02:54:00,623.013133162793
2024-01-01 02:54:30,622.9028465199672
2024-01-01 02:55:00,622.7947361117515
2024-01-01 02:55:30,622.688834686279
2024-01-01 02:56:00,622.5851943353097
2024-01-01 02:56:30,622.4838529313984
2024-01-01 02:57:00,622.3848527210806
2024-01-01 02:57:30,622.2882239709832
2024-01-01 02:58:00,622.1939994457538
2024-01-01 02:58:30,622.1022121350807
2024-01-01 02:59:00,622.0128948357716
2024-01-01 02:59:30,621.9260801673487
2024-01-01 03:00:00,621.8418007283367
2024-01-01 03:00:30,621.7600760636386
2024-01-01 03:01:00,621.6809085364265
2024-01-01 03:01:30,621.6042948004992
2024-01-01 03:02:00,621.5302282796501
2024-01-01 03:02:30,621.458700383096
2024-01-01 03:03:00,621.3897003350781
2024-01-01 03:03:30,621.3232166297098
2024-01-01 03:04:00,621.2592364817748
2024-01-01 03:04:30,621.1977459133685
2024-01-01 03:05:00,621.1387299192936
2024-01-01 03:05:30,621.0821725670758
2024-01-01 03:06:00,621.0280570704939
2024-01-01 03:06:30,620.9763658547562
2024-01-01 03:07:00,620.9270806143492
2024-01-01 03:07:30,620.8801823688648
2024-01-01 03:08:00,620.8356515146196
2024-01-01 03:08:30,620.7934678717696
2024-01-01 03:09:00,620.7536107268683
2024-01-01 03:09:30,620.7160588716615
2024-01-01 03:10:00,620.6807906441621
2024-01-01 03:10:30,620.6477839620669
2024-01-01 03:11:00,620.617016354268
2024-01-01 03:11:30,620.5884649907766
2024-01-01 03:12:00,620.5621067103792
2024-01-01 03:12:30,620.5379180465317
2024-01-01 03:13:00,620.5158752513628
2024-01-01 03:13:30,620.4959543180182
2024-01-01 03:14:00,620.478131001363
2024-01-01 03:14:30,620.4623808371438
2024-01-01 03:15:00,620.4486791597302
2024-01-01 03:15:30,620.4370011184408
2024-01-01 03:16:00,620.4273216926472
2024-01-01 03:16:30,620.4196157058534
2024-01-01 03:17:00,620.4138578375292
2024-01-01 03:17:30,620.41002263441
2024-01-01 03:18:00,620.4080845212729
2024-01-01 03:18:30,620.4080178104122
2024-01-01 03:19:00,620.4097967097916
2024-01-01 03:19:30,620.4133953306233
2024-01-01 03:20:00,620.4187876937748
2024-01-01 03:20:30,620.4259477355794
2024-01-01 03:21:00,620.4348493126196
2024-01-01 03:21:30,620.4454662059361
2024-01-01 03:22:00,620.4577721243361
2024-01-01 03:22:30,620.4717407071181
2024-01-01 03:23:00,620.4873455260355
2024-01-01 03:23:30,620.5045600866878
2024-01-01 03:24:00,620.5233578293174
2024-01-01 03:24:30,620.5437121289494
2024-01-01 03:25:00,620.5655962951005
2024-01-01 03:25:30,620.5889835709042
2024-01-01 03:26:00,620.613847131754
2024-01-01 03:26:30,620.6401600835432
2024-01-01 03:27:00,620.6678954604346
2024-01-01 03:27:30,620.6970262222746
2024-01-01 03:28:00,620.7275252515162
2024-01-01 03:28:30,620.7593653500344
2024-01-01 03:29:00,620.7925192353923
2024-01-01 03:29:30,620.8269595368873
2024-01-01 03:30:00,620.8626587914407
2024-01-01 03:30:30,620.8995894328398
2024-01-01 03:31:00,620.9377238842854
2024-01-01 03:31:30,620.9770338620873
2024-01-01 03:32:00,621.0174918122714
2024-01-01 03:32:30,621.0590698819072
2024-01-01 03:33:00,621.1017404000598
2024-01-01 03:33:30,621.1454749130495
2024-01-01 03:34:00,621.1902450494022
2024-01-01 03:34:30,621.2360223124981
2024-01-01 03:35:00,621.2827780976695
2024-01-01 03:35:30,621.3304836562274
2024-01-01 03:36:00,621.379110089885
2024-01-01 03:36:30,621.428628341118
2024-01-01 03:37:00,621.4790091875732
2024-01-01 03:37:30,621.5302232355117
2024-01-01 03:38:00,621.5822409140509
2024-01-01 03:38:30,621.6350324691381
2024-01-01 03:39:00,621.6885679577869
2024-01-01 03:39:30,621.7428172424744
2024-01-01 03:40:00,621.7977499854236
2024-01-01 03:40:30,621.8533356433801
2024-01-01 03:41:00,621.9095434622426
2024-01-01 03:41:30,621.9663424720817
2024-01-01 03:42:00,622.0237014822713
2024-01-01 03:42:30,622.0815890768877
2024-01-01 03:43:00,622.1399736102558
2024-01-01 03:43:30,622.1988232029753
2024-01-01 03:44:00,622.2581057379377
2024-01-01 03:44:30,622.3177888568537
2024-01-01 03:45:00,622.3778399570144
2024-01-01 03:45:30,622.4382261882982
2024-01-01 03:46:00,622.4989144506911
2024-01-01 03:46:30,622.5598713918987
2024-01-01 03:47:00,622.6210634055677
2024-01-01 03:47:30,622.6824566296391
2024-01-01 03:48:00,622.7440169452137
2024-01-01 03:48:30,622.8057099756935
2024-01-01 03:49:00,622.8675010863423
2024-01-01 03:49:30,622.9293553841522
2024-01-01 03:50:00,622.9912377181656
2024-01-01 03:50:30,623.0531126800054
2024-01-01 03:51:00,623.1149446050122
2024-01-01 03:51:30,623.176697573318
2024-01-01 03:52:00,623.2383354118804
2024-01-01 03:52:30,623.2998216960265
2024-01-01 03:53:00,623.3611197522484
2024-01-01 03:53:30,623.4221926603476
2024-01-01 03:54:00,623.4830032568613
2024-01-01 03:54:30,623.5435141376562
2024-01-01 03:55:00,623.6036876620947
2024-01-01 03:55:30,623.6634859558512
2024-01-01 03:56:00,623.722870915922
2024-01-01 03:56:30,623.7818042133235
2024-01-01 03:57:00,623.8402472992058
2024-01-01 03:57:30,623.8981614070362
2024-01-01 03:58:00,623.955507559975
2024-01-01 03:58:30,624.0122465720752
2024-01-01 03:59:00,624.0683390575466
2024-01-01 03:59:30,624.1237454297733
2024-01-01 04:00:00,624.1784259137318
2024-01-01 04:00:30,624.232354125106
2024-01-01 04:01:00,624.2855255029231
2024-01-01 04:01:30,624.3379424671452
2024-01-01 04:02:00,624.3896100205948
2024-01-01 04:02:30,624.4405342306084
2024-01-01 04:03:00,624.4907218425271
2024-01-01 04:03:30,624.5401801536304
2024-01-01 04:04:00,624.5889169863234
2024-01-01 04:04:30,624.6369406886572
2024-01-01 04:05:00,624.6842601384566
2024-01-01 04:05:30,624.7308847438908
2024-01-01 04:06:00,624.7768244389296
2024-01-01 04:06:30,624.8220896738645
2024-01-01 04:07:00,624.8666914015506
2024-01-01 04:07:30,624.9106410601876
2024-01-01 04:08:00,624.9539505532357
2024-01-01 04:08:30,624.9966322271538
2024-01-01 04:09:00,625.0386988474725
2024-01-01 04:09:30,625.0801635736217
2024-01-01 04:10:00,625.1210399329219
2024-01-01 04:10:30,625.1613417940442
2024-01-01 04:11:00,625.2010833402298
2024-01-01 04:11:30,625.2402790424949
2024-01-01 04:12:00,625.2789436329879
2024-01-01 04:12:30,625.3170920787273
2024-01-01 04:13:00,625.3547395557973
2024-01-01 04:13:30,625.3919014243222
2024-01-01 04:14:00,625.4285932094472
2024-01-01 04:14:30,625.4648305843549
2024-01-01 04:15:00,625.5006293473921
2024-01-01 04:15:30,625.5360053895135
2024-01-01 04:16:00,625.5709746531273
2024-01-01 04:16:30,625.6055530865341
2024-01-01 04:17:00,625.6397565991812
2024-01-01 04:17:30,625.6736010230592
2024-01-01 04:18:00,625.7071020850778
2024-01-01 04:18:30,625.740275394493
2024-01-01 04:19:00,625.7731364466425
2024-01-01 04:19:30,625.8057006302076
2024-01-01 04:20:00,625.8379832287129
2024-01-01 04:20:30,625.8699994257775
2024-01-01 04:21:00,625.9017642977941
2024-01-01 04:21:30,625.9332928092794
2024-01-01 04:22:00,625.9645998070313
2024-01-01 04:22:30,625.9957000129324
2024-01-01 04:23:00,626.0266080158503
2024-01-01 04:23:30,626.0573382629991
2024-01-01 04:24:00,626.0879050509847
2024-01-01 04:24:30,626.118322989664
2024-01-01 04:25:00,626.1486052095162
2024-01-01 04:25:30,626.1787658127361
2024-01-01 04:26:00,626.2088187409003
2024-01-01 04:26:30,626.2387771064516
2024-01-01 04:27:00,626.2686543422036
2024-01-01 04:27:30,626.2984630208564
2024-01-01 04:28:00,626.328216357464
2024-01-01 04:28:30,626.3579262662097
2024-01-01 04:29:00,626.3876052709364
2024-01-01 04:29:30,626.4172657450769
2024-01-01 04:30:00,626.4469192413264
2024-01-01 04:30:30,626.4765772099022
2024-01-01 04:31:00,626.5062510750872
2024-01-01 04:31:30,626.535952187695
2024-01-01 04:32:00,626.5656912329517
2024-01-01 04:32:30,626.5954787551979
2024-01-01 04:33:00,626.6253250756422
2024-01-01 04:33:30,626.6552402867272
2024-01-01 04:34:00,626.6852342465776
2024-01-01 04:34:30,626.7153166276555
2024-01-01 04:35:00,626.7454969920803
2024-01-01 04:35:30,626.7757848948911
2024-01-01 04:36:00,626.806189996544
2024-01-01 04:36:30,626.8367221787145
2024-01-01 04:37:00,626.8673916488095
2024-01-01 04:37:30,626.8982090274335
2024-01-01 04:38:00,626.9291854082383
2024-01-01 04:38:30,626.9603323886593
2024-01-01 04:39:00,626.991662066796
2024-01-01 04:39:30,627.023187024521
2024-01-01 04:40:00,627.0549203245789
2024-01-01 04:40:30,627.0868755354772
2024-01-01 04:41:00,627.1190667683377
2024-01-01 04:41:30,627.1515087246814
2024-01-01 04:42:00,627.1842167344051
2024-01-01 04:42:30,627.2172067949114
2024-01-01 04:43:00,627.2504955787546
2024-01-01 04:43:30,627.2841004454103
2024-01-01 04:44:00,627.3180393889787
2024-01-01 04:44:30,627.35233102445
2024-01-01 04:45:00,627.3869944355685
2024-01-01 04:45:30,627.4220491867055
2024-01-01 04:46:00,627.4575159046475
2024-01-01 04:46:30,627.4934130279786
2024-01-01 04:47:00,627.5297566697537
2024-01-01 04:47:30,627.5665591137981
2024-01-01 04:48:00,627.6038864892781
2024-01-01 04:48:30,627.6416504807092
2024-01-01 04:49:00,627.6798955565941
2024-01-01 04:49:30,627.718677607181
2024-01-01 04:50:00,627.7579899714796
2024-01-01 04:50:30,627.7977496703071
2024-01-01 04:51:00,627.8380120480995
2024-01-01 04:51:30,627.8787863006534
2024-01-01 04:52:00,627.9200760466742
2024-01-01 04:52:30,627.9618821396521
2024-01-01 04:53:00,628.00420445144
2024-01-01 04:53:30,628.0470418313733
2024-01-01 04:54:00,628.0903923104432
2024-01-01 04:54:30,628.134253283623
2024-01-01 04:55:00,628.1786215047301
2024-01-01 04:55:30,628.2234931054203
2024-01-01 04:56:00,628.2688636497962
2024-01-01 04:56:30,628.3147281884654
2024-01-01 04:57:00,628.3610813096071
2024-01-01 04:57:30,628.4079171899787
2024-01-01 04:58:00,628.4552296446071
2024-01-01 04:58:30,628.5030121747371
2024-01-01 04:59:00,628.551258014309
2024-01-01 04:59:30,628.5999601747775
2024-01-01 05:00:00,628.6491114881824
2024-01-01 05:00:30,628.698689532833
2024-01-01 05:01:00,628.7486474642101
2024-01-01 05:01:30,628.7989276498686
2024-01-01 05:02:00,628.8494724305945
2024-01-01 05:02:30,628.9002279259005
2024-01-01 05:03:00,628.9511443399202
2024-01-01 05:03:30,629.0021756660346
2024-01-01 05:04:00,629.0532790725491
2024-01-01 05:04:30,629.1044143101253
2024-01-01 05:05:00,629.1555436140953
2024-01-01 05:05:30,629.2066316067536
2024-01-01 05:06:00,629.2576451632593
2024-01-01 05:06:30,629.3085532895053
2024-01-01 05:07:00,629.3593270123658
2024-01-01 05:07:30,629.4099392790313
2024-01-01 05:08:00,629.4603648653457
2024-01-01 05:08:30,629.5105802925518
2024-01-01 05:09:00,629.5605637506418
2024-01-01 05:09:30,629.6102950277224
2024-01-01 05:10:00,629.6597554444371
2024-01-01 05:10:30,629.7089277930993
2024-01-01 05:11:00,629.7577962807102
2024-01-01 05:11:30,629.8063464756638
2024-01-01 05:12:00,629.854565257632
2024-01-01 05:12:30,629.9024407702781
2024-01-01 05:13:00,629.9499623765423
2024-01-01 05:13:30,629.9971206161721
2024-01-01 05:14:00,630.0439071652307
2024-01-01 05:14:30,630.0903147984495
2024-01-01 05:15:00,630.1363373534612
2024-01-01 05:15:30,630.1819696960176
2024-01-01 05:16:00,630.2272076861982
2024-01-01 05:16:30,630.2720481460291
2024-01-01 05:17:00,630.316488828268
2024-01-01 05:17:30,630.3605283865219
2024-01-01 05:18:00,630.40416634671
2024-01-01 05:18:30,630.447403079742
2024-01-01 05:19:00,630.4902397754682
2024-01-01 05:19:30,630.532678417662
2024-01-01 05:20:00,630.5747217599795
2024-01-01 05:20:30,630.616373302776
2024-01-01 05:21:00,630.6576372707145
2024-01-01 05:21:30,630.6985185912267
2024-01-01 05:22:00,630.7390228736673
2024-01-01 05:22:30,630.7791563893393
2024-01-01 05:23:00,630.8189260522142
2024-01-01 05:23:30,630.8583394003929
2024-01-01 05:24:00,630.897404578297
2024-01-01 05:24:30,630.9361303207012
2024-01-01 05:25:00,630.9745259400679
2024-01-01 05:25:30,631.0126013161848
2024-01-01 05:26:00,631.0503668851766
2024-01-01 05:26:30,631.0878336257675
2024-01-01 05:27:00,631.1250130419804
2024-01-01 05:27:30,631.1619171427664
2024-01-01 05:28:00,631.1985584199081
2024-01-01 05:28:30,631.234949825166
2024-01-01 05:29:00,631.2711047479215
2024-01-01 05:29:30,631.3070369938486
2024-01-01 05:30:00,631.3427607655296
2024-01-01 05:30:30,631.3782278108606
2024-01-01 05:31:00,631.4135210220896
2024-01-01 05:31:30,631.4486998231786
2024-01-01 05:32:00,631.4837012662606
2024-01-01 05:32:30,631.5185415168686
2024-01-01 05:33:00,631.5532717358071
2024-01-01 05:33:30,631.587909010046
