timestamp,hvac_reaAhu_TMix_y
2024-01-01 00:54:30,292.996038953861
2024-01-01 00:55:00,292.99607157105714
2024-01-01 00:55:30,292.99610602358194
2024-01-01 00:56:00,292.9961424231235
2024-01-01 00:56:30,292.99618079247915
2024-01-01 00:57:00,292.9962212739051
2024-01-01 00:57:30,292.9962638697254
2024-01-01 00:58:00,292.9963087662409
2024-01-01 00:58:30,292.996355929244
2024-01-01 00:59:00,292.99640561029474
2024-01-01 00:59:30,292.99645771403505
2024-01-01 01:00:00,292.99651258924905
2024-01-01 01:00:30,292.9965249298681
2024-01-01 01:01:00,292.9965184518734
2024-01-01 01:01:30,292.9965188346008
2024-01-01 01:02:00,292.9965194376724
2024-01-01 01:02:30,292.99652151001146
2024-01-01 01:03:00,292.9965258970245
2024-01-01 01:03:30,292.99653122314146
2024-01-01 01:04:00,292.99653692207323
2024-01-01 01:04:30,292.9965428420578
2024-01-01 01:05:00,292.9965489359247
2024-01-01 01:05:30,292.9965551897874
2024-01-01 01:06:00,292.9965616007139
2024-01-01 01:06:30,292.99656816959146
2024-01-01 01:07:00,292.99657489810005
2024-01-01 01:07:30,292.9965817873872
2024-01-01 01:08:00,292.9965888383718
2024-01-01 01:08:30,292.99659605043024
2024-01-01 01:09:00,292.99660342278185
2024-01-01 01:09:30,292.9966109528845
2024-01-01 01:10:00,292.9966186375455
2024-01-01 01:10:30,292.9966264720406
2024-01-01 01:11:00,292.9966344499638
2024-01-01 01:11:30,292.99664256385626
2024-01-01 01:12:00,292.996650804118
2024-01-01 01:12:30,292.99665915921514
2024-01-01 01:13:00,292.9966676162028
2024-01-01 01:13:30,292.99667615896374
2024-01-01 01:14:00,292.9966847696565
2024-01-01 01:14:30,292.9966934276684
2024-01-01 01:15:00,292.9967021093326
2024-01-01 01:15:30,292.99671078822325
2024-01-01 01:16:00,292.99671943408225
2024-01-01 01:16:30,292.99672801369127
2024-01-01 01:17:00,292.9967364895462
2024-01-01 01:17:30,292.99674482006685
2024-01-01 01:18:00,292.9967529591728
2024-01-01 01:18:30,292.9967608561079
2024-01-01 01:19:00,292.9967684549587
2024-01-01 01:19:30,292.99677569428866
2024-01-01 01:20:00,292.99678250676425
2024-01-01 01:20:30,292.9967888190146
2024-01-01 01:21:00,292.99679455091825
2024-01-01 01:21:30,292.99679961551453
2024-01-01 01:22:00,292.9968039184114
2024-01-01 01:22:30,292.99680735770784
2024-01-01 01:23:00,292.9968098232582
2024-01-01 01:23:30,292.99681119675546
2024-01-01 01:24:00,292.99681135045694
2024-01-01 01:24:30,292.9968101494034
2024-01-01 01:25:00,292.9968074475509
2024-01-01 01:25:30,292.9968030912487
2024-01-01 01:26:00,292.99679691623487
2024-01-01 01:26:30,292.996788750566
2024-01-01 01:27:00,292.99677841216425
2024-01-01 01:27:30,292.9967657113517
2024-01-01 01:28:00,292.9967504496148
2024-01-01 01:28:30,292.9967324219592
2024-01-01 01:29:00,292.99671141661673
2024-01-01 01:29:30,292.9966872176115
2024-01-01 01:30:00,292.9966596043732
2024-01-01 01:30:30,292.99662835579846
2024-01-01 01:31:00,292.9965932506076
2024-01-01 01:31:30,292.9965540708625
2024-01-01 01:32:00,292.99651060375845
2024-01-01 01:32:30,292.9965029246196
2024-01-01 01:33:00,292.99650065085353
2024-01-01 01:33:30,292.9965006520199
2024-01-01 01:34:00,292.99650209461737
2024-01-01 01:34:30,292.9964993288229
2024-01-01 01:35:00,292.9964962302528
2024-01-01 01:35:30,292.9964978382625
2024-01-01 01:36:00,292.99649710113783
2024-01-01 01:36:30,292.9964952141745
2024-01-01 01:37:00,292.9964951227668
2024-01-01 01:37:30,292.99649471214934
2024-01-01 01:38:00,292.99649426952374
2024-01-01 01:38:30,292.9964888153906
2024-01-01 01:39:00,292.9964883600685
2024-01-01 01:39:30,292.9964883040212
2024-01-01 01:40:00,292.996488295745
2024-01-01 01:40:30,292.9964882877762
2024-01-01 01:41:00,292.9964882802447
2024-01-01 01:41:30,292.9964882732309
2024-01-01 01:42:00,292.9964882669404
2024-01-01 01:42:30,292.9964882613226
2024-01-01 01:43:00,292.99648825619244
2024-01-01 01:43:30,292.9964882514885
2024-01-01 01:44:00,292.9964882475533
2024-01-01 01:44:30,292.996488245606
2024-01-01 01:45:00,292.9964882486922
2024-01-01 01:45:30,292.9964882562602
2024-01-01 01:46:00,292.99648823812845
2024-01-01 01:46:30,292.99648819665214
2024-01-01 01:47:00,292.9964881489492
2024-01-01 01:47:30,292.99648810787625
2024-01-01 01:48:00,292.9964880861529
2024-01-01 01:48:30,292.99648809907364
2024-01-01 01:49:00,292.9964881653651
2024-01-01 01:49:30,292.99648830765835
2024-01-01 01:50:00,292.99648855294777
2024-01-01 01:50:30,292.9964889331191
2024-01-01 01:51:00,292.9964890598972
2024-01-01 01:51:30,292.99648910688506
2024-01-01 01:52:00,292.99648914974483
2024-01-01 01:52:30,292.99648923979044
2024-01-01 01:53:00,292.9964891248045
2024-01-01 01:53:30,292.996489086217
2024-01-01 01:54:00,292.9964890738184
2024-01-01 01:54:30,292.996489082394
2024-01-01 01:55:00,292.9964891142312
2024-01-01 01:55:30,292.9964891816304
2024-01-01 01:56:00,292.99648930173515
2024-01-01 01:56:30,292.9964894937847
2024-01-01 01:57:00,292.9964897782218
2024-01-01 01:57:30,292.996490175623
2024-01-01 01:58:00,292.9964907055902
2024-01-01 01:58:30,292.99649138552184
2024-01-01 01:59:00,292.9964922294646
2024-01-01 01:59:30,292.99649324757746
2024-01-01 02:00:00,292.99649444520134
2024-01-01 02:00:30,292.99649484350675
2024-01-01 02:01:00,292.99649497576894
2024-01-01 02:01:30,292.9964950388281
2024-01-01 02:02:00,292.996495600225
2024-01-01 02:02:30,292.9965041243769
2024-01-01 02:03:00,292.9965071197473
2024-01-01 02:03:30,292.99650528072624
2024-01-01 02:04:00,292.99649987714383
2024-01-01 02:04:30,292.9964926430073
2024-01-01 02:05:00,292.99648573327914
2024-01-01 02:05:30,292.9964810411669
2024-01-01 02:06:00,292.9964799480412
2024-01-01 02:06:30,292.9964834132979
2024-01-01 02:07:00,292.9964920609945
2024-01-01 02:07:30,292.9965062117829
2024-01-01 02:08:00,292.99652590697536
2024-01-01 02:08:30,292.99655092682974
2024-01-01 02:09:00,292.99658079683763
2024-01-01 02:09:30,292.996614774035
2024-01-01 02:10:00,292.9966518218821
2024-01-01 02:10:30,292.9966905711552
2024-01-01 02:11:00,292.99672926719035
2024-01-01 02:11:30,292.9967656996971
2024-01-01 02:12:00,292.99679712064733
2024-01-01 02:12:30,292.99682014208355
2024-01-01 02:13:00,292.9968306208256
2024-01-01 02:13:30,292.9968235265097
2024-01-01 02:14:00,292.99679279973174
2024-01-01 02:14:30,292.9967312037712
2024-01-01 02:15:00,292.9966301821151
2024-01-01 02:15:30,292.99648342575586
2024-01-01 02:16:00,292.9964713854082
2024-01-01 02:16:30,292.99647151119143
2024-01-01 02:17:00,292.99647171317474
2024-01-01 02:17:30,292.9964715747918
2024-01-01 02:18:00,292.9964714156387
2024-01-01 02:18:30,292.99647115757847
2024-01-01 02:19:00,292.9964711819634
2024-01-01 02:19:30,292.99647128250143
2024-01-01 02:20:00,292.99647131223406
2024-01-01 02:20:30,292.996471285086
2024-01-01 02:21:00,292.99647124397444
2024-01-01 02:21:30,292.996471198999
2024-01-01 02:22:00,292.99647116806733
2024-01-01 02:22:30,292.9964711444164
2024-01-01 02:23:00,292.9964711137088
2024-01-01 02:23:30,292.996471081612
2024-01-01 02:24:00,292.99647108694336
2024-01-01 02:24:30,292.9964710298504
2024-01-01 02:25:00,292.9964710103003
2024-01-01 02:25:30,292.9964710008039
2024-01-01 02:26:00,292.99647099410515
2024-01-01 02:26:30,292.99647102279994
2024-01-01 02:27:00,292.99647102223923
2024-01-01 02:27:30,292.9964710109963
2024-01-01 02:28:00,292.9964709945178
2024-01-01 02:28:30,292.99647097379693
2024-01-01 02:29:00,292.9964710764105
2024-01-01 02:29:30,292.99647109281665
2024-01-01 02:30:00,292.99647107973266
2024-01-01 02:30:30,292.9964710563009
2024-01-01 02:31:00,292.9964710291909
2024-01-01 02:31:30,292.9964710009169
2024-01-01 02:32:00,292.996470972386
2024-01-01 02:32:30,292.9964709441325
2024-01-01 02:33:00,292.9964709164073
2024-01-01 02:33:30,292.9964708894128
2024-01-01 02:34:00,292.99647086329105
2024-01-01 02:34:30,292.9964711036054
2024-01-01 02:35:00,292.9964718814313
2024-01-01 02:35:30,292.99647317218967
2024-01-01 02:36:00,292.99647474583446
2024-01-01 02:36:30,292.9964763030445
2024-01-01 02:37:00,292.996477570561
2024-01-01 02:37:30,292.9964889925386
2024-01-01 02:38:00,292.99649356523327
2024-01-01 02:38:30,292.9964803305741
2024-01-01 02:39:00,292.996452090477
2024-01-01 02:39:30,292.9964169799048
2024-01-01 02:40:00,292.9963799504127
2024-01-01 02:40:30,292.99634205216813
2024-01-01 02:41:00,292.9963038080521
2024-01-01 02:41:30,292.9962670731103
2024-01-01 02:42:00,292.99623413939804
2024-01-01 02:42:30,292.99620623111485
2024-01-01 02:43:00,292.9961832393601
2024-01-01 02:43:30,292.99616455607475
2024-01-01 02:44:00,292.996149820579
2024-01-01 02:44:30,292.99613890661817
2024-01-01 02:45:00,292.996131468593
2024-01-01 02:45:30,292.9961266867829
2024-01-01 02:46:00,292.9961234549712
2024-01-01 02:46:30,292.9961207342723
2024-01-01 02:47:00,292.9961177102633
2024-01-01 02:47:30,292.9961136764427
2024-01-01 02:48:00,292.996107854785
2024-01-01 02:48:30,292.99609936784714
2024-01-01 02:49:00,292.9960873765524
2024-01-01 02:49:30,292.9960712262314
2024-01-01 02:50:00,292.9960504710435
2024-01-01 02:50:30,292.996024783128
2024-01-01 02:51:00,292.995993869648
2024-01-01 02:51:30,292.9959574788466
2024-01-01 02:52:00,292.9959154795556
2024-01-01 02:52:30,292.9958679234778
2024-01-01 02:53:00,292.99581503491567
2024-01-01 02:53:30,292.9957571446826
2024-01-01 02:54:00,292.9956941412694
2024-01-01 02:54:30,292.9956242920533
2024-01-01 02:55:00,292.9955470827054
2024-01-01 02:55:30,292.9955403183293
2024-01-01 02:56:00,292.9955378059244
2024-01-01 02:56:30,292.995536866268
2024-01-01 02:57:00,292.99553652055715
2024-01-01 02:57:30,292.9955364021559
2024-01-01 02:58:00,292.9955363572394
2024-01-01 02:58:30,292.99553633466064
2024-01-01 02:59:00,292.9955363175721
2024-01-01 02:59:30,292.9955363005857
2024-01-01 03:00:00,292.99553628283314
2024-01-01 03:00:30,292.99553627691176
2024-01-01 03:01:00,292.9955362712063
2024-01-01 03:01:30,292.99553626760604
2024-01-01 03:02:00,292.9955362668473
2024-01-01 03:02:30,292.9955387959115
2024-01-01 03:03:00,292.9955365434184
2024-01-01 03:03:30,292.995532847373
2024-01-01 03:04:00,292.9955298132818
2024-01-01 03:04:30,292.99552790975054
2024-01-01 03:05:00,292.99552720772016
2024-01-01 03:05:30,292.99552772116385
2024-01-01 03:06:00,292.99552943491534
2024-01-01 03:06:30,292.9955323174087
2024-01-01 03:07:00,292.99553632983424
2024-01-01 03:07:30,292.9955414297889
2024-01-01 03:08:00,292.99554757258755
2024-01-01 03:08:30,292.9955547108728
2024-01-01 03:09:00,292.9955627964744
2024-01-01 03:09:30,292.9955717796947
2024-01-01 03:10:00,292.9955816099784
2024-01-01 03:10:30,292.9955922358892
2024-01-01 03:11:00,292.9956036061204
2024-01-01 03:11:30,292.9956156687193
2024-01-01 03:12:00,292.9956283718033
2024-01-01 03:12:30,292.99564166442053
2024-01-01 03:13:00,292.9956554950619
2024-01-01 03:13:30,292.9956698134542
2024-01-01 03:14:00,292.9956845700244
2024-01-01 03:14:30,292.99569971582133
2024-01-01 03:15:00,292.9957152033612
2024-01-01 03:15:30,292.9957309858063
2024-01-01 03:16:00,292.9957470187396
2024-01-01 03:16:30,292.9957632655651
2024-01-01 03:17:00,292.995779687051
2024-01-01 03:17:30,292.9957962391421
2024-01-01 03:18:00,292.9958128808067
2024-01-01 03:18:30,292.99582957418454
2024-01-01 03:19:00,292.99584628369405
2024-01-01 03:19:30,292.99586297587416
2024-01-01 03:20:00,292.99587961871606
2024-01-01 03:20:30,292.9958961825855
2024-01-01 03:21:00,292.99591263937924
2024-01-01 03:21:30,292.995928963313
2024-01-01 03:22:00,292.99594513010493
2024-01-01 03:22:30,292.99596111782057
2024-01-01 03:23:00,292.9959769063031
2024-01-01 03:23:30,292.9959924774267
2024-01-01 03:24:00,292.9960078146701
2024-01-01 03:24:30,292.9960229041197
2024-01-01 03:25:00,292.9960377329232
2024-01-01 03:25:30,292.99605229071966
2024-01-01 03:26:00,292.99606656864853
2024-01-01 03:26:30,292.996080559574
2024-01-01 03:27:00,292.9960942586387
2024-01-01 03:27:30,292.9961076619652
2024-01-01 03:28:00,292.9961207674184
2024-01-01 03:28:30,292.9961335748484
2024-01-01 03:29:00,292.996146085285
2024-01-01 03:29:30,292.9961583011845
2024-01-01 03:30:00,292.996170226528
2024-01-01 03:30:30,292.99618121827336
2024-01-01 03:31:00,292.9961929773805
2024-01-01 03:31:30,292.996196896511
2024-01-01 03:32:00,292.99619812761813
2024-01-01 03:32:30,292.99619853857115
2024-01-01 03:33:00,292.9962047558426
2024-01-01 03:33:30,292.9962124714798
2024-01-01 03:34:00,292.99622088274293
2024-01-01 03:34:30,292.9962293493151
2024-01-01 03:35:00,292.99623777989405
2024-01-01 03:35:30,292.9962461308361
2024-01-01 03:36:00,292.99625441767034
2024-01-01 03:36:30,292.9962626538445
2024-01-01 03:37:00,292.9962708595924
2024-01-01 03:37:30,292.9962790529452
2024-01-01 03:38:00,292.99628725289995
2024-01-01 03:38:30,292.9962954772399
2024-01-01 03:39:00,292.99630374300045
2024-01-01 03:39:30,292.99631206661746
2024-01-01 03:40:00,292.9963204636361
2024-01-01 03:40:30,292.99632894852164
2024-01-01 03:41:00,292.996337535335
2024-01-01 03:41:30,292.9963462365407
2024-01-01 03:42:00,292.9963550646158
2024-01-01 03:42:30,292.9963640307067
2024-01-01 03:43:00,292.9963731448959
2024-01-01 03:43:30,292.99638241744816
2024-01-01 03:44:00,292.9963918572136
2024-01-01 03:44:30,292.9964014721252
2024-01-01 03:45:00,292.9964112709224
2024-01-01 03:45:30,292.9964212599241
2024-01-01 03:46:00,292.9964314469265
2024-01-01 03:46:30,292.9964418378978
2024-01-01 03:47:00,292.9964524396543
2024-01-01 03:47:30,292.99646325807385
2024-01-01 03:48:00,292.99647430026687
2024-01-01 03:48:30,292.996485571745
2024-01-01 03:49:00,292.9964970800918
2024-01-01 03:49:30,292.9965088319311
2024-01-01 03:50:00,292.9965208358254
2024-01-01 03:50:30,292.9965330992076
2024-01-01 03:51:00,292.9965456330706
2024-01-01 03:51:30,292.99655844659225
2024-01-01 03:52:00,292.9965715533813
2024-01-01 03:52:30,292.996584965474
2024-01-01 03:53:00,292.996598699847
2024-01-01 03:53:30,292.9966127725106
2024-01-01 03:54:00,292.99662720469
2024-01-01 03:54:30,292.9966420166182
2024-01-01 03:55:00,292.9966572370008
2024-01-01 03:55:30,292.9966728896256
2024-01-01 03:56:00,292.99668901209105
2024-01-01 03:56:30,292.9967056336461
2024-01-01 03:57:00,292.9967228026801
2024-01-01 03:57:30,292.9967405534217
2024-01-01 03:58:00,292.9967589495379
2024-01-01 03:58:30,292.9967780287163
2024-01-01 03:59:00,292.996797875779
2024-01-01 03:59:30,292.99681852865314
2024-01-01 04:00:00,292.99684010149343
2024-01-01 04:00:30,292.99684729191745
2024-01-01 04:01:00,292.9968496876012
2024-01-01 04:01:30,292.99685017431534
2024-01-01 04:02:00,292.99685033676457
2024-01-01 04:02:30,292.99685039158084
2024-01-01 04:03:00,292.9968504111887
2024-01-01 04:03:30,292.99685041987664
2024-01-01 04:04:00,292.99685042594194
2024-01-01 04:04:30,292.99685043243466
2024-01-01 04:05:00,292.99685044053217
2024-01-01 04:05:30,292.9968504508763
2024-01-01 04:06:00,292.9968504638714
2024-01-01 04:06:30,292.9968504800696
2024-01-01 04:07:00,292.99685049971725
2024-01-01 04:07:30,292.99685052337384
2024-01-01 04:08:00,292.9968505514172
2024-01-01 04:08:30,292.9968505843371
2024-01-01 04:09:00,292.99685062260323
2024-01-01 04:09:30,292.9968506666896
2024-01-01 04:10:00,292.9968507171703
2024-01-01 04:10:30,292.9968507745907
2024-01-01 04:11:00,292.996850839554
2024-01-01 04:11:30,292.99685091256123
2024-01-01 04:12:00,292.996850994172
2024-01-01 04:12:30,292.99685108508584
2024-01-01 04:13:00,292.9968511858101
2024-01-01 04:13:30,292.99685129700504
2024-01-01 04:14:00,292.9968514191437
2024-01-01 04:14:30,292.996851552846
2024-01-01 04:15:00,292.99685169861664
2024-01-01 04:15:30,292.99685185690674
2024-01-01 04:16:00,292.9968520282691
2024-01-01 04:16:30,292.9968522131166
2024-01-01 04:17:00,292.9968524118301
2024-01-01 04:17:30,292.99685262459167
2024-01-01 04:18:00,292.9968528516899
2024-01-01 04:18:30,292.9968530932816
2024-01-01 04:19:00,292.9968533494598
2024-01-01 04:19:30,292.9968536203427
2024-01-01 04:20:00,292.9968539059157
2024-01-01 04:20:30,292.99685420615407
2024-01-01 04:21:00,292.99685452110646
2024-01-01 04:21:30,292.9968548507569
2024-01-01 04:22:00,292.9968551950873
2024-01-01 04:22:30,292.99685555421394
2024-01-01 04:23:00,292.9968559284011
2024-01-01 04:23:30,292.996856318223
2024-01-01 04:24:00,292.9968567244243
2024-01-01 04:24:30,292.9968652670256
2024-01-01 04:25:00,292.99686740916513
2024-01-01 04:25:30,292.99686863207745
2024-01-01 04:26:00,292.99687479753914
2024-01-01 04:26:30,292.9968807586601
2024-01-01 04:27:00,292.99689063866884
2024-01-01 04:27:30,292.9968970832608
2024-01-01 04:28:00,292.9969081385452
2024-01-01 04:28:30,292.9969127414668
2024-01-01 04:29:00,292.9969151328903
2024-01-01 04:29:30,292.9969208796596
2024-01-01 04:30:00,292.9969254175897
2024-01-01 04:30:30,292.99692692984974
2024-01-01 04:31:00,292.99692743400914
2024-01-01 04:31:30,292.99693156803323
2024-01-01 04:32:00,292.9969368223674
2024-01-01 04:32:30,292.9969421339708
2024-01-01 04:33:00,292.99694673334614
2024-01-01 04:33:30,292.9969502018887
2024-01-01 04:34:00,292.9969521199059
2024-01-01 04:34:30,292.9969520669852
2024-01-01 04:35:00,292.99694954875054
2024-01-01 04:35:30,292.996944014851
2024-01-01 04:36:00,292.9969348393637
2024-01-01 04:36:30,292.99692133753507
2024-01-01 04:37:00,292.9969027608283
2024-01-01 04:37:30,292.9968783226409
2024-01-01 04:38:00,292.9968472024186
2024-01-01 04:38:30,292.9968085850182
2024-01-01 04:39:00,292.99676167696833
2024-01-01 04:39:30,292.9967057636546
2024-01-01 04:40:00,292.9966402327631
2024-01-01 04:40:30,292.9965646543241
2024-01-01 04:41:00,292.99647879599974
2024-01-01 04:41:30,292.9963827280358
2024-01-01 04:42:00,292.99627679643777
2024-01-01 04:42:30,292.99616176849787
2024-01-01 04:43:00,292.9960386830562
2024-01-01 04:43:30,292.9959091117083
2024-01-01 04:44:00,292.9957746996402
2024-01-01 04:44:30,292.99563782290926
2024-01-01 04:45:00,292.9955002846831
2024-01-01 04:45:30,292.99536533240206
2024-01-01 04:46:00,292.9953535794767
2024-01-01 04:46:30,292.9953534880111
2024-01-01 04:47:00,292.9953523075608
2024-01-01 04:47:30,292.9953491362811
2024-01-01 04:48:00,292.9953488538165
2024-01-01 04:48:30,292.99535283936035
2024-01-01 04:49:00,292.9953521607955
2024-01-01 04:49:30,292.99535181211456
2024-01-01 04:50:00,292.99535177530777
2024-01-01 04:50:30,292.9953513097379
2024-01-01 04:51:00,292.9953511477476
2024-01-01 04:51:30,292.99535197166114
2024-01-01 04:52:00,292.9953522988298
2024-01-01 04:52:30,292.99535387024804
2024-01-01 04:53:00,292.9953585111925
2024-01-01 04:53:30,292.9953641484905
2024-01-01 04:54:00,292.99536862241496
2024-01-01 04:54:30,292.99537166596826
2024-01-01 04:55:00,292.9953736403544
2024-01-01 04:55:30,292.99537481215907
2024-01-01 04:56:00,292.9953753535579
2024-01-01 04:56:30,292.9953753878401
2024-01-01 04:57:00,292.9953750053089
2024-01-01 04:57:30,292.99537428181884
2024-01-01 04:58:00,292.99537328703553
2024-01-01 04:58:30,292.9953720830069
2024-01-01 04:59:00,292.9953707218984
2024-01-01 04:59:30,292.9953692480633
2024-01-01 05:00:00,292.9953676980608
2024-01-01 05:00:30,292.9953674508208
2024-01-01 05:01:00,292.99536762105174
2024-01-01 05:01:30,292.99536719451453
2024-01-01 05:02:00,292.9953668347038
2024-01-01 05:02:30,292.995366683082
2024-01-01 05:03:00,292.995364713248
2024-01-01 05:03:30,292.9953614253962
2024-01-01 05:04:00,292.99535900091774
2024-01-01 05:04:30,292.9953573784333
2024-01-01 05:05:00,292.99535604572213
2024-01-01 05:05:30,292.9953548040704
2024-01-01 05:06:00,292.9953536033201
2024-01-01 05:06:30,292.9953524342503
2024-01-01 05:07:00,292.9953513017253
2024-01-01 05:07:30,292.9953502098667
2024-01-01 05:08:00,292.99534915667925
2024-01-01 05:08:30,292.99534813920786
2024-01-01 05:09:00,292.9953471544803
2024-01-01 05:09:30,292.99534619890426
2024-01-01 05:10:00,292.995345270629
2024-01-01 05:10:30,292.99534436720234
2024-01-01 05:11:00,292.99534348661894
2024-01-01 05:11:30,292.9953426273902
2024-01-01 05:12:00,292.99534178775184
2024-01-01 05:12:30,292.9953409666828
2024-01-01 05:13:00,292.9953401630237
2024-01-01 05:13:30,292.9953393756516
2024-01-01 05:14:00,292.9953386038689
2024-01-01 05:14:30,292.9953378470439
2024-01-01 05:15:00,292.995337104568
2024-01-01 05:15:30,292.99533637568936
2024-01-01 05:16:00,292.9953356606872
2024-01-01 05:16:30,292.9953349585418
2024-01-01 05:17:00,292.995334269488
2024-01-01 05:17:30,292.9953335930592
2024-01-01 05:18:00,292.9953329293092
2024-01-01 05:18:30,292.9953322780324
2024-01-01 05:19:00,292.99533163882995
2024-01-01 05:19:30,292.99533101230304
2024-01-01 05:20:00,292.99533039734905
2024-01-01 05:20:30,292.99532979481734
2024-01-01 05:21:00,292.99532920375947
2024-01-01 05:21:30,292.99532862433585
2024-01-01 05:22:00,292.9953280561857
2024-01-01 05:22:30,292.99532749904506
2024-01-01 05:23:00,292.99532695225724
2024-01-01 05:23:30,292.9953264158408
2024-01-01 05:24:00,292.9953258885296
2024-01-01 05:24:30,292.9953253702955
2024-01-01 05:25:00,292.9953248599236
2024-01-01 05:25:30,292.9953243566939
2024-01-01 05:26:00,292.9953238596329
2024-01-01 05:26:30,292.9953233675076
2024-01-01 05:27:00,292.9953228789295
2024-01-01 05:27:30,292.99532239278284
2024-01-01 05:28:00,292.9953219071604
2024-01-01 05:28:30,292.9953214208317
2024-01-01 05:29:00,292.99532093152595
2024-01-01 05:29:30,292.995320437651
2024-01-01 05:30:00,292.99531993691147
2024-01-01 05:30:30,292.99531993646593
2024-01-01 05:31:00,292.99531993585634
2024-01-01 05:31:30,292.9953200830251
2024-01-01 05:32:00,292.9953200808784
2024-01-01 05:32:30,292.9953200774229
2024-01-01 05:33:00,292.99532007190965
