timestamp,hvac_reaAhu_TSup_y
2024-01-01 02:25:30,11.851591773152961
2024-01-01 02:26:00,11.851591773734583
2024-01-01 02:26:30,11.851591819331816
2024-01-01 02:27:00,11.851591836624266
2024-01-01 02:27:30,11.85159184455705
2024-01-01 02:28:00,11.851591847785642
2024-01-01 02:28:30,11.851591848884993
2024-01-01 02:29:00,11.85159198955688
2024-01-01 02:29:30,11.851592036454235
2024-01-01 02:30:00,11.851592052144895
2024-01-01 02:30:30,11.851592057435028
2024-01-01 02:31:00,11.851592059301879
2024-01-01 02:31:30,11.851592060001735
2024-01-01 02:32:00,11.851592060277312
2024-01-01 02:32:30,11.851592060421694
2024-01-01 02:33:00,11.851592060482915
2024-01-01 02:33:30,11.851592060511223
2024-01-01 02:34:00,11.851592060513497
2024-01-01 02:34:30,11.85159235265138
2024-01-01 02:35:00,11.851593235155747
2024-01-01 02:35:30,11.851594680924507
2024-01-01 02:36:00,11.851596436842158
2024-01-01 02:36:30,11.851598173507227
2024-01-01 02:37:00,11.851599590231785
2024-01-01 02:37:30,11.85161217918261
2024-01-01 02:38:00,11.85161723062356
2024-01-01 02:38:30,11.851602685974285
2024-01-01 02:39:00,11.85157162912418
2024-01-01 02:39:30,11.85153301124717
2024-01-01 02:40:00,11.851492281204742
2024-01-01 02:40:30,11.851450594326536
2024-01-01 02:41:00,11.851408525994998
2024-01-01 02:41:30,11.8513681175383
2024-01-01 02:42:00,11.851331891143047
2024-01-01 02:42:30,11.851301193957056
2024-01-01 02:43:00,11.851275905887576
2024-01-01 02:43:30,11.851255358226695
2024-01-01 02:44:00,11.85123915381513
2024-01-01 02:44:30,11.851227153911964
2024-01-01 02:45:00,11.851218978257577
2024-01-01 02:45:30,11.851213724822628
2024-01-01 02:46:00,11.85121017621833
2024-01-01 02:46:30,11.851207189684658
2024-01-01 02:47:00,11.851203868731318
2024-01-01 02:47:30,11.851199436147283
2024-01-01 02:48:00,11.851193035750612
2024-01-01 02:48:30,11.851183702229264
2024-01-01 02:49:00,11.851170511839541
2024-01-01 02:49:30,11.851152744911872
2024-01-01 02:50:00,11.851129910218845
2024-01-01 02:50:30,11.851101647245912
2024-01-01 02:51:00,11.851067633806394
2024-01-01 02:51:30,11.851027592773619
2024-01-01 02:52:00,11.85098137999961
2024-01-01 02:52:30,11.850929052250422
2024-01-01 02:53:00,11.850870856604331
2024-01-01 02:53:30,11.850807157034183
2024-01-01 02:54:00,11.85073783057885
2024-01-01 02:54:30,11.850660971236664
2024-01-01 02:55:00,11.850576012715123
2024-01-01 02:55:30,11.850569125018524
2024-01-01 02:56:00,11.850566775896027
2024-01-01 02:56:30,11.850565899328899
2024-01-01 02:57:00,11.850565576856582
2024-01-01 02:57:30,11.85056546647047
2024-01-01 02:58:00,11.85056542465685
2024-01-01 02:58:30,11.850565403636097
2024-01-01 02:59:00,11.850565387679069
2024-01-01 02:59:30,11.850565371840958
2024-01-01 03:00:00,11.85056535530606
2024-01-01 03:00:30,11.85056534979924
2024-01-01 03:01:00,11.850565344477673
2024-01-01 03:01:30,11.850565341144033
2024-01-01 03:02:00,11.850565340438663
2024-01-01 03:02:30,11.85056769600277
2024-01-01 03:03:00,11.850565596222395
2024-01-01 03:03:30,11.850562151327608
2024-01-01 03:04:00,11.850559323773837
2024-01-01 03:04:30,11.850557549654411
2024-01-01 03:05:00,11.850556895520583
2024-01-01 03:05:30,11.850557374012283
2024-01-01 03:06:00,11.85055897118258
2024-01-01 03:06:30,11.850561657676906
2024-01-01 03:07:00,11.850565397205173
2024-01-01 03:07:30,11.85057015031424
2024-01-01 03:08:00,11.850575875340553
2024-01-01 03:08:30,11.85058252807795
2024-01-01 03:09:00,11.850590063796744
2024-01-01 03:09:30,11.850598436172504
2024-01-01 03:10:00,11.850607597738588
2024-01-01 03:10:30,11.850617501177283
2024-01-01 03:11:00,11.850628098059474
2024-01-01 03:11:30,11.850639340299438
2024-01-01 03:12:00,11.850651179581746
2024-01-01 03:12:30,11.850663568194818
2024-01-01 03:13:00,11.85067645834306
2024-01-01 03:13:30,11.85068980307392
2024-01-01 03:14:00,11.850703556169549
2024-01-01 03:14:30,11.850717672101212
2024-01-01 03:15:00,11.850732106533314
2024-01-01 03:15:30,11.850746815882758
2024-01-01 03:16:00,11.850761758628607
2024-01-01 03:16:30,11.850776900770256
2024-01-01 03:17:00,11.85079220574903
2024-01-01 03:17:30,11.850807632559224
2024-01-01 03:18:00,11.850823142675779
2024-01-01 03:18:30,11.850838701244527
2024-01-01 03:19:00,11.850854274740072
2024-01-01 03:19:30,11.850869832167064
2024-01-01 03:20:00,11.850885343618472
2024-01-01 03:20:30,11.85090078158538
2024-01-01 03:21:00,11.850916119722683
2024-01-01 03:21:30,11.85093133403194
2024-01-01 03:22:00,11.850946401949102
2024-01-01 03:22:30,11.850961303039298
2024-01-01 03:23:00,11.850976018483436
2024-01-01 03:23:30,11.85099053125623
2024-01-01 03:24:00,11.851004826276835
2024-01-01 03:24:30,11.851018890205864
2024-01-01 03:25:00,11.851032711324024
2024-01-01 03:25:30,11.851046279927914
2024-01-01 03:26:00,11.851059587700945
2024-01-01 03:26:30,11.851072628084125
2024-01-01 03:27:00,11.851085396288454
2024-01-01 03:27:30,11.851097889098355
2024-01-01 03:28:00,11.851110104193936
2024-01-01 03:28:30,11.85112204155854
2024-01-01 03:29:00,11.851133702265088
2024-01-01 03:29:30,11.851145088387455
2024-01-01 03:30:00,11.851156203736423
2024-01-01 03:30:30,11.851167051847085
2024-01-01 03:31:00,11.851178908773932
2024-01-01 03:31:30,11.851182861516747
2024-01-01 03:32:00,11.85118410343739
2024-01-01 03:32:30,11.851184519003596
2024-01-01 03:33:00,11.851190847421606
2024-01-01 03:33:30,11.851198701956946
2024-01-01 03:34:00,11.851207264919651
2024-01-01 03:34:30,11.851215884380565
2024-01-01 03:35:00,11.8512244669746
2024-01-01 03:35:30,11.851232968806414
2024-01-01 03:36:00,11.851241405295127
2024-01-01 03:36:30,11.851249790223221
2024-01-01 03:37:00,11.85125814418899
2024-01-01 03:37:30,11.851266485523865
2024-01-01 03:38:00,11.85127483361913
2024-01-01 03:38:30,11.851283206539392
2024-01-01 03:39:00,11.851291621498603
2024-01-01 03:39:30,11.851300095609759
2024-01-01 03:40:00,11.85130864419034
2024-01-01 03:40:30,11.851317282384798
2024-01-01 03:41:00,11.851326024139155
2024-01-01 03:41:30,11.85133488249852
2024-01-01 03:42:00,11.851343869858852
2024-01-01 03:42:30,11.851352997825245
2024-01-01 03:43:00,11.851362276493148
2024-01-01 03:43:30,11.851371716317715
2024-01-01 03:44:00,11.851381326285264
2024-01-01 03:44:30,11.851391114700334
2024-01-01 03:45:00,11.851401090078866
2024-01-01 03:45:30,11.85141125917761
2024-01-01 03:46:00,11.851421629748813
2024-01-01 03:46:30,11.851432207919459
2024-01-01 03:47:00,11.851443000643258
2024-01-01 03:47:30,11.851454014009278
2024-01-01 03:48:00,11.851465254857487
2024-01-01 03:48:30,11.851476729336923
2024-01-01 03:49:00,11.85148844477186
2024-01-01 03:49:30,11.851500408098843
2024-01-01 03:50:00,11.851512627843647
2024-01-01 03:50:30,11.85152511187215
2024-01-01 03:51:00,11.851537871109315
2024-01-01 03:51:30,11.851550914925099
2024-01-01 03:52:00,11.85156425733868
2024-01-01 03:52:30,11.851577910414505
2024-01-01 03:53:00,11.851591891593046
2024-01-01 03:53:30,11.851606216816776
2024-01-01 03:54:00,11.851620908306359
2024-01-01 03:54:30,11.851635986161739
2024-01-01 03:55:00,11.851651479662223
2024-01-01 03:55:30,11.851667413178518
2024-01-01 03:56:00,11.851683825051964
2024-01-01 03:56:30,11.851700744553
2024-01-01 03:57:00,11.851718221577244
2024-01-01 03:57:30,11.851736290537474
2024-01-01 03:58:00,11.851755016479558
2024-01-01 03:58:30,11.8517744375647
2024-01-01 03:59:00,11.85179464030557
2024-01-01 03:59:30,11.851815663095238
2024-01-01 04:00:00,11.851837622429855
2024-01-01 04:00:30,11.851844942168668
2024-01-01 04:01:00,11.851847381414132
2024-01-01 04:01:30,11.851847857721339
2024-01-01 04:02:00,11.85184801728974
2024-01-01 04:02:30,11.85184807178456
2024-01-01 04:03:00,11.851848091979491
2024-01-01 04:03:30,11.851848101704547
2024-01-01 04:04:00,11.851848109066111
2024-01-01 04:04:30,11.851848117017028
2024-01-01 04:05:00,11.851848126799837
2024-01-01 04:05:30,11.851848139085405
2024-01-01 04:06:00,11.851848154335698
2024-01-01 04:06:30,11.851848173084079
2024-01-01 04:07:00,11.851848195614991
2024-01-01 04:07:30,11.851848222510284
2024-01-01 04:08:00,11.8518482542612
2024-01-01 04:08:30,11.851848291358863
2024-01-01 04:09:00,11.851848334332715
2024-01-01 04:09:30,11.851848383720608
2024-01-01 04:10:00,11.851848440142078
2024-01-01 04:10:30,11.851848504174086
2024-01-01 04:11:00,11.851848576453222
2024-01-01 04:11:30,11.851848657635117
2024-01-01 04:12:00,11.85184874830827
2024-01-01 04:12:30,11.851848849174587
2024-01-01 04:13:00,11.851848960907432
2024-01-01 04:13:30,11.851849084138848
2024-01-01 04:14:00,11.85184921947922
2024-01-01 04:14:30,11.851849367538875
2024-01-01 04:15:00,11.85184952885129
2024-01-01 04:15:30,11.851849704016445
2024-01-01 04:16:00,11.851849893543658
2024-01-01 04:16:30,11.851850097888075
2024-01-01 04:17:00,11.851850317487731
2024-01-01 04:17:30,11.851850552608312
2024-01-01 04:18:00,11.851850803561035
2024-01-01 04:18:30,11.851851070539112
2024-01-01 04:19:00,11.851851353607401
2024-01-01 04:19:30,11.851851652913126
2024-01-01 04:20:00,11.851851968465382
2024-01-01 04:20:30,11.851852300181008
2024-01-01 04:21:00,11.851852648092517
2024-01-01 04:21:30,11.851853012224637
2024-01-01 04:22:00,11.851853392580722
2024-01-01 04:22:30,11.851853789281279
2024-01-01 04:23:00,11.851854202708182
2024-01-01 04:23:30,11.8518546333475
2024-01-01 04:24:00,11.851855082125041
2024-01-01 04:24:30,11.851864519268702
2024-01-01 04:25:00,11.851866885817458
2024-01-01 04:25:30,11.851868236921064
2024-01-01 04:26:00,11.8518750479289
2024-01-01 04:26:30,11.85188163334584
2024-01-01 04:27:00,11.851892548326532
2024-01-01 04:27:30,11.851899667673365
2024-01-01 04:28:00,11.851911881030617
2024-01-01 04:28:30,11.8519169662041
2024-01-01 04:29:00,11.85191960849545
2024-01-01 04:29:30,11.851925957374362
2024-01-01 04:30:00,11.85193097103246
2024-01-01 04:30:30,11.851932642245004
2024-01-01 04:31:00,11.851933199924645
2024-01-01 04:31:30,11.851937790838008
2024-01-01 04:32:00,11.85194362686127
2024-01-01 04:32:30,11.851949526884596
2024-01-01 04:33:00,11.851954636170717
2024-01-01 04:33:30,11.851958489540038
2024-01-01 04:34:00,11.851960621054445
2024-01-01 04:34:30,11.851960563747355
2024-01-01 04:35:00,11.851957768515604
2024-01-01 04:35:30,11.851951624386913
2024-01-01 04:36:00,11.851941435788149
2024-01-01 04:36:30,11.85192644248724
2024-01-01 04:37:00,11.851905813285327
2024-01-01 04:37:30,11.85187867427976
2024-01-01 04:38:00,11.851844114410426
2024-01-01 04:38:30,11.851801228205943
2024-01-01 04:39:00,11.85174913440909
2024-01-01 04:39:30,11.851687039471926
2024-01-01 04:40:00,11.851614263483782
2024-01-01 04:40:30,11.851530328599893
2024-01-01 04:41:00,11.851434976960263
2024-01-01 04:41:30,11.851328286577427
2024-01-01 04:42:00,11.851210641647526
2024-01-01 04:42:30,11.851082894279841
2024-01-01 04:43:00,11.850946198382644
2024-01-01 04:43:30,11.850802299358918
2024-01-01 04:44:00,11.850653023983739
2024-01-01 04:44:30,11.850501011570657
2024-01-01 04:45:00,11.850348264325078
2024-01-01 04:45:30,11.85019838924643
2024-01-01 04:46:00,11.85018422452822
2024-01-01 04:46:30,11.85018407253665
2024-01-01 04:47:00,11.850183028143135
2024-01-01 04:47:30,11.85018024679249
2024-01-01 04:48:00,11.850180001098863
2024-01-01 04:48:30,11.850183500283208
2024-01-01 04:49:00,11.850182906731561
2024-01-01 04:49:30,11.850182602656446
2024-01-01 04:50:00,11.85018257203916
2024-01-01 04:50:30,11.850182164998728
2024-01-01 04:51:00,11.850182024256242
2024-01-01 04:51:30,11.850182749260114
2024-01-01 04:52:00,11.850183037331249
2024-01-01 04:52:30,11.850184417026412
2024-01-01 04:53:00,11.850188490593439
2024-01-01 04:53:30,11.85019343827355
2024-01-01 04:54:00,11.850197364950816
2024-01-01 04:54:30,11.850200036438423
2024-01-01 04:55:00,11.85020176958966
2024-01-01 04:55:30,11.85020279846475
2024-01-01 04:56:00,11.850203274145713
2024-01-01 04:56:30,11.85020330469041
2024-01-01 04:57:00,11.850202969391319
2024-01-01 04:57:30,11.8502023349115
2024-01-01 04:58:00,11.85020146235064
2024-01-01 04:58:30,11.850200406044735
2024-01-01 04:59:00,11.850199211935887
2024-01-01 04:59:30,11.850197918942854
2024-01-01 05:00:00,11.850196558964853
2024-01-01 05:00:30,11.85019634215314
2024-01-01 05:01:00,11.850196491743759
2024-01-01 05:01:30,11.85019611767234
2024-01-01 05:02:00,11.850195802153053
2024-01-01 05:02:30,11.850195669365746
2024-01-01 05:03:00,11.850193916692774
2024-01-01 05:03:30,11.850190990740543
2024-01-01 05:04:00,11.85018883270476
2024-01-01 05:04:30,11.850187388704171
2024-01-01 05:05:00,11.85018620243062
2024-01-01 05:05:30,11.850185097277745
2024-01-01 05:06:00,11.850184028659726
2024-01-01 05:06:30,11.850182988252925
2024-01-01 05:07:00,11.850181980510456
2024-01-01 05:07:30,11.850181008874756
2024-01-01 05:08:00,11.850180071702653
2024-01-01 05:08:30,11.850179166404587
2024-01-01 05:09:00,11.850178290214046
2024-01-01 05:09:30,11.8501774401023
2024-01-01 05:10:00,11.850176614327609
2024-01-01 05:10:30,11.850175810515452
2024-01-01 05:11:00,11.850175027315117
2024-01-01 05:11:30,11.850174262967528
2024-01-01 05:12:00,11.850173516173129
2024-01-01 05:12:30,11.85017278597644
2024-01-01 05:13:00,11.850172071142595
2024-01-01 05:13:30,11.850171370945532
2024-01-01 05:14:00,11.850170684703869
2024-01-01 05:14:30,11.850170011594741
2024-01-01 05:15:00,11.850169351441366
2024-01-01 05:15:30,11.850168703459644
2024-01-01 05:16:00,11.850168067685672
2024-01-01 05:16:30,11.85016744335303
2024-01-01 05:17:00,11.850166830913281
2024-01-01 05:17:30,11.850166229521449
2024-01-01 05:18:00,11.850165639442764
2024-01-01 05:18:30,11.850165060526535
2024-01-01 05:19:00,11.850164492446595
2024-01-01 05:19:30,11.85016393543225
2024-01-01 05:20:00,11.850163388930298
2024-01-01 05:20:30,11.850162853282313
2024-01-01 05:21:00,11.850162327943053
2024-01-01 05:21:30,11.85016181309112
2024-01-01 05:22:00,11.85016130809413
2024-01-01 05:22:30,11.850160812845331
2024-01-01 05:23:00,11.850160326932212
2024-01-01 05:23:30,11.850159850123418
2024-01-01 05:24:00,11.850159381522815
2024-01-01 05:24:30,11.850158920949639
2024-01-01 05:25:00,11.85015846724383
2024-01-01 05:25:30,11.850158019982075
2024-01-01 05:26:00,11.850157578193205
2024-01-01 05:26:30,11.850157140622514
2024-01-01 05:27:00,11.850156706330154
2024-01-01 05:27:30,11.850156274090523
2024-01-01 05:28:00,11.8501558424025
2024-01-01 05:28:30,11.850155409918216
2024-01-01 05:29:00,11.85015497472773
2024-01-01 05:29:30,11.850154535592537
2024-01-01 05:30:00,11.850154090187687
2024-01-01 05:30:30,11.850154090231399
2024-01-01 05:31:00,11.850154090091337
2024-01-01 05:31:30,11.850154222170943
