timestamp,hvac_reaZonCor_TZon_y
2024-01-01 01:00:30,23.302094640891482
2024-01-01 01:01:00,23.30195206981989
2024-01-01 01:01:30,23.301803879913564
2024-01-01 01:02:00,23.301650129085886
2024-01-01 01:02:30,23.301490998686404
2024-01-01 01:03:00,23.301326674619702
2024-01-01 01:03:30,23.301157380489713
2024-01-01 01:04:00,23.300983375832686
2024-01-01 01:04:30,23.300804946816072
2024-01-01 01:05:00,23.300622398854443
2024-01-01 01:05:30,23.300436051088127
2024-01-01 01:06:00,23.30024623189263
2024-01-01 01:06:30,23.30005327518637
2024-01-01 01:07:00,23.29985751738502
2024-01-01 01:07:30,23.29965929490544
2024-01-01 01:08:00,23.299458942132503
2024-01-01 01:08:30,23.299256789770027
2024-01-01 01:09:00,23.299053163524945
2024-01-01 01:09:30,23.298848383057077
2024-01-01 01:10:00,23.298642761165922
2024-01-01 01:10:30,23.29843660316652
2024-01-01 01:11:00,23.298230206427718
2024-01-01 01:11:30,23.298023860044168
2024-01-01 01:12:00,23.29781784461909
2024-01-01 01:12:30,23.29761243214324
2024-01-01 01:13:00,23.297407885946313
2024-01-01 01:13:30,23.297204460712123
2024-01-01 01:14:00,23.297002402551016
2024-01-01 01:14:30,23.296801949103894
2024-01-01 01:15:00,23.296603329689844
2024-01-01 01:15:30,23.296406765474273
2024-01-01 01:16:00,23.29621246966218
2024-01-01 01:16:30,23.296020647704438
2024-01-01 01:17:00,23.2958314975171
2024-01-01 01:17:30,23.29564520970945
2024-01-01 01:18:00,23.29546196782053
2024-01-01 01:18:30,23.295281948550723
2024-01-01 01:19:00,23.2951053220047
2024-01-01 01:19:30,23.2949322519234
2024-01-01 01:20:00,23.294762895924407
2024-01-01 01:20:30,23.2945974057248
2024-01-01 01:21:00,23.29443592737664
2024-01-01 01:21:30,23.29427860147848
2024-01-01 01:22:00,23.294125563395312
2024-01-01 01:22:30,23.293976943460848
2024-01-01 01:23:00,23.293832867177798
2024-01-01 01:23:30,23.293693455406867
2024-01-01 01:24:00,23.293558824545357
2024-01-01 01:24:30,23.293429086700144
2024-01-01 01:25:00,23.29330434984405
2024-01-01 01:25:30,23.293184717969325
2024-01-01 01:26:00,23.29307029121844
2024-01-01 01:26:30,23.29296116601796
2024-01-01 01:27:00,23.292857435184487
2024-01-01 01:27:30,23.29275918803029
2024-01-01 01:28:00,23.292666510447646
2024-01-01 01:28:30,23.292579484983605
2024-01-01 01:29:00,23.292498190897902
2024-01-01 01:29:30,23.29242270421014
2024-01-01 01:30:00,23.292353097727357
2024-01-01 01:30:30,23.292289441059722
2024-01-01 01:31:00,23.292231800620755
2024-01-01 01:31:30,23.292180239609422
2024-01-01 01:32:00,23.29213481797916
2024-01-01 01:32:30,23.29209570463695
2024-01-01 01:33:00,23.292062870337418
2024-01-01 01:33:30,23.29203805421355
2024-01-01 01:34:00,23.292018460283828
2024-01-01 01:34:30,23.292004741300218
2024-01-01 01:35:00,23.291998500473312
2024-01-01 01:35:30,23.29199865304105
2024-01-01 01:36:00,23.292002078264886
2024-01-01 01:36:30,23.29200711677646
2024-01-01 01:37:00,23.29201193998381
2024-01-01 01:37:30,23.292015561853873
2024-01-01 01:38:00,23.29201681169104
2024-01-01 01:38:30,23.292014446538417
2024-01-01 01:39:00,23.292006987697334
2024-01-01 01:39:30,23.29199439411525
2024-01-01 01:40:00,23.29197639125357
2024-01-01 01:40:30,23.29195390663051
2024-01-01 01:41:00,23.291926092840413
2024-01-01 01:41:30,23.291892805076657
2024-01-01 01:42:00,23.291854098673696
2024-01-01 01:42:30,23.29181008888395
2024-01-01 01:43:00,23.291760934640138
2024-01-01 01:43:30,23.291706823065397
2024-01-01 01:44:00,23.291647953783013
2024-01-01 01:44:30,23.291584523560118
2024-01-01 01:45:00,23.29151671153045
2024-01-01 01:45:30,23.291444698845282
2024-01-01 01:46:00,23.291368763127707
2024-01-01 01:46:30,23.291289189599638
2024-01-01 01:47:00,23.29120623962018
2024-01-01 01:47:30,23.291120156559145
2024-01-01 01:48:00,23.291031171042448
2024-01-01 01:48:30,23.29093950355832
2024-01-01 01:49:00,23.29084536496873
2024-01-01 01:49:30,23.290748955308857
2024-01-01 01:50:00,23.290650461233213
2024-01-01 01:50:30,23.290550052461924
2024-01-01 01:51:00,23.290447874436722
2024-01-01 01:51:30,23.290344050048986
2024-01-01 01:52:00,23.290238672427222
2024-01-01 01:52:30,23.290131799503854
2024-01-01 01:53:00,23.29002366111081
2024-01-01 01:53:30,23.289914533768922
2024-01-01 01:54:00,23.289804499393085
2024-01-01 01:54:30,23.289693107235053
2024-01-01 01:55:00,23.289579407259055
2024-01-01 01:55:30,23.289462277442112
2024-01-01 01:56:00,23.289340630217907
2024-01-01 01:56:30,23.289213501493634
2024-01-01 01:57:00,23.289080075496656
2024-01-01 01:57:30,23.28893968133525
2024-01-01 01:58:00,23.28879177929889
2024-01-01 01:58:30,23.28863594476644
2024-01-01 01:59:00,23.28847185276902
2024-01-01 01:59:30,23.28829926418257
2024-01-01 02:00:00,23.288118013697442
2024-01-01 02:00:30,23.287927652280246
2024-01-01 02:01:00,23.28772784086584
2024-01-01 02:01:30,23.287518747384695
2024-01-01 02:02:00,23.287300677297083
2024-01-01 02:02:30,23.28707405428304
2024-01-01 02:03:00,23.28683931253329
2024-01-01 02:03:30,23.28659699524684
2024-01-01 02:04:00,23.286347708441895
2024-01-01 02:04:30,23.28609209939441
2024-01-01 02:05:00,23.28583084564997
2024-01-01 02:05:30,23.285564643367763
2024-01-01 02:06:00,23.285294198494057
2024-01-01 02:06:30,23.285020220276465
2024-01-01 02:07:00,23.284743415876733
2024-01-01 02:07:30,23.28446448580644
2024-01-01 02:08:00,23.284184120240525
2024-01-01 02:08:30,23.283902996144207
2024-01-01 02:09:00,23.283621775078245
2024-01-01 02:09:30,23.283341101597955
2024-01-01 02:10:00,23.283061602189946
2024-01-01 02:10:30,23.282783884668675
2024-01-01 02:11:00,23.28250853796908
2024-01-01 02:11:30,23.282236132276523
2024-01-01 02:12:00,23.281967219440503
2024-01-01 02:12:30,23.281702333614135
2024-01-01 02:13:00,23.28144199209015
2024-01-01 02:13:30,23.281186696290376
2024-01-01 02:14:00,23.280936932879058
2024-01-01 02:14:30,23.280693174993303
2024-01-01 02:15:00,23.280455883570255
2024-01-01 02:15:30,23.280225523728518
2024-01-01 02:16:00,23.280003009424888
2024-01-01 02:16:30,23.27978944090961
2024-01-01 02:17:00,23.279583482625526
2024-01-01 02:17:30,23.27938646798765
2024-01-01 02:18:00,23.279198828489257
2024-01-01 02:18:30,23.279020817112098
2024-01-01 02:19:00,23.27885325017877
2024-01-01 02:19:30,23.278691347320944
2024-01-01 02:20:00,23.278532963830344
2024-01-01 02:20:30,23.2783776463329
2024-01-01 02:21:00,23.278224400994816
2024-01-01 02:21:30,23.278072738781134
2024-01-01 02:22:00,23.277922453750705
2024-01-01 02:22:30,23.277773448077767
2024-01-01 02:23:00,23.277625674711203
2024-01-01 02:23:30,23.27747901146961
2024-01-01 02:24:00,23.277333156209522
2024-01-01 02:24:30,23.27718828412401
2024-01-01 02:25:00,23.27704489893165
2024-01-01 02:25:30,23.276903240762294
2024-01-01 02:26:00,23.276763324638978
2024-01-01 02:26:30,23.27662496467019
2024-01-01 02:27:00,23.276487785852225
2024-01-01 02:27:30,23.27635122757829
2024-01-01 02:28:00,23.276214963156633
2024-01-01 02:28:30,23.27607736454405
2024-01-01 02:29:00,23.27593380931296
2024-01-01 02:29:30,23.27577891579972
2024-01-01 02:30:00,23.27560768926594
2024-01-01 02:30:30,23.275415913245126
2024-01-01 02:31:00,23.275200242786298
2024-01-01 02:31:30,23.2749581709553
2024-01-01 02:32:00,23.27468794753304
2024-01-01 02:32:30,23.274388485183977
2024-01-01 02:33:00,23.274059267285224
2024-01-01 02:33:30,23.273700262443867
2024-01-01 02:34:00,23.2733118470652
2024-01-01 02:34:30,23.272894736833507
2024-01-01 02:35:00,23.27244992402683
2024-01-01 02:35:30,23.271978621722496
2024-01-01 02:36:00,23.271482215755213
2024-01-01 02:36:30,23.27096222269205
2024-01-01 02:37:00,23.270420253023644
2024-01-01 02:37:30,23.26985801024523
2024-01-01 02:38:00,23.269277150422113
2024-01-01 02:38:30,23.26867935030981
2024-01-01 02:39:00,23.268066331616808
2024-01-01 02:39:30,23.267439803948946
2024-01-01 02:40:00,23.266801423694517
2024-01-01 02:40:30,23.266152781739265
2024-01-01 02:41:00,23.26549540653906
2024-01-01 02:41:30,23.264830763370014
2024-01-01 02:42:00,23.264160246016445
2024-01-01 02:42:30,23.263485168317573
2024-01-01 02:43:00,23.26280676144421
2024-01-01 02:43:30,23.26212617591051
2024-01-01 02:44:00,23.26144448400936
2024-01-01 02:44:30,23.260762680414643
2024-01-01 02:45:00,23.260081682036116
2024-01-01 02:45:30,23.25940232919112
2024-01-01 02:46:00,23.25872538869254
2024-01-01 02:46:30,23.258051557744068
2024-01-01 02:47:00,23.25738146733306
2024-01-01 02:47:30,23.256715684889343
2024-01-01 02:48:00,23.25605471688607
2024-01-01 02:48:30,23.25539901205093
2024-01-01 02:49:00,23.25474896512702
2024-01-01 02:49:30,23.254104920611837
2024-01-01 02:50:00,23.25346717599274
2024-01-01 02:50:30,23.252835984560704
2024-01-01 02:51:00,23.25221155817394
2024-01-01 02:51:30,23.251594070236422
2024-01-01 02:52:00,23.250983658796656
2024-01-01 02:52:30,23.250380429438678
2024-01-01 02:53:00,23.249784457803344
2024-01-01 02:53:30,23.249195791800105
2024-01-01 02:54:00,23.24861445225355
2024-01-01 02:54:30,23.248040431802735
2024-01-01 02:55:00,23.24747370660276
2024-01-01 02:55:30,23.246914520954533
2024-01-01 02:56:00,23.246362553339225
2024-01-01 02:56:30,23.24581772449966
2024-01-01 02:57:00,23.245279917987204
2024-01-01 02:57:30,23.244749039348108
2024-01-01 02:58:00,23.244224975372447
2024-01-01 02:58:30,23.243707603152018
2024-01-01 02:59:00,23.243196791364937
2024-01-01 02:59:30,23.242692401459067
2024-01-01 03:00:00,23.24219428880332
2024-01-01 03:00:30,23.24170248453254
2024-01-01 03:01:00,23.241217071663925
2024-01-01 03:01:30,23.24073800191246
2024-01-01 03:02:00,23.24026524285034
2024-01-01 03:02:30,23.239798809334047
2024-01-01 03:03:00,23.239338714145447
2024-01-01 03:03:30,23.23888502645582
2024-01-01 03:04:00,23.2384378254348
2024-01-01 03:04:30,23.237997193759213
2024-01-01 03:05:00,23.2375632176051
2024-01-01 03:05:30,23.237135984481938
2024-01-01 03:06:00,23.23671558079002
2024-01-01 03:06:30,23.2363020897713
2024-01-01 03:07:00,23.23589558957093
2024-01-01 03:07:30,23.23549615347764
2024-01-01 03:08:00,23.23510384876579
2024-01-01 03:08:30,23.234718736060927
2024-01-01 03:09:00,23.23434086894656
2024-01-01 03:09:30,23.23397029373092
2024-01-01 03:10:00,23.233607049602938
2024-01-01 03:10:30,23.233251168620825
2024-01-01 03:11:00,23.232902675797618
2024-01-01 03:11:30,23.232561589268812
2024-01-01 03:12:00,23.232227920487162
2024-01-01 03:12:30,23.23190167445142
2024-01-01 03:13:00,23.23158284994753
2024-01-01 03:13:30,23.231271439801617
2024-01-01 03:14:00,23.23096743113632
2024-01-01 03:14:30,23.230670805626005
2024-01-01 03:15:00,23.23038153975051
2024-01-01 03:15:30,23.230099605041005
2024-01-01 03:16:00,23.229824968323896
2024-01-01 03:16:30,23.229557591970263
2024-01-01 03:17:00,23.229297434081502
2024-01-01 03:17:30,23.229044448697664
2024-01-01 03:18:00,23.22879858602448
2024-01-01 03:18:30,23.228559792632325
2024-01-01 03:19:00,23.228328011626957
2024-01-01 03:19:30,23.228103182829216
2024-01-01 03:20:00,23.22788524293088
2024-01-01 03:20:30,23.22767412565355
2024-01-01 03:21:00,23.22746976188762
2024-01-01 03:21:30,23.22727207983246
2024-01-01 03:22:00,23.227081005119715
2024-01-01 03:22:30,23.226896460934768
2024-01-01 03:23:00,23.226718368125205
2024-01-01 03:23:30,23.226546645305973
2024-01-01 03:24:00,23.22638120895715
2024-01-01 03:24:30,23.22622197351143
2024-01-01 03:25:00,23.226068851440345
2024-01-01 03:25:30,23.225921753331704
2024-01-01 03:26:00,23.225780587961026
2024-01-01 03:26:30,23.22564526236016
2024-01-01 03:27:00,23.225515681879074
2024-01-01 03:27:30,23.22539175024525
2024-01-01 03:28:00,23.225273369611784
2024-01-01 03:28:30,23.225160440615525
2024-01-01 03:29:00,23.225052862416646
2024-01-01 03:29:30,23.22495053274116
2024-01-01 03:30:00,23.224853347923727
2024-01-01 03:30:30,23.22476120101851
2024-01-01 03:31:00,23.22467399128618
2024-01-01 03:31:30,23.22459158384686
2024-01-01 03:32:00,23.224513888556544
2024-01-01 03:32:30,23.224440803278355
2024-01-01 03:33:00,23.224372240305
2024-01-01 03:33:30,23.224308075184638
2024-01-01 03:34:00,23.224248194818983
2024-01-01 03:34:30,23.224192486369645
2024-01-01 03:35:00,23.22414083845905
2024-01-01 03:35:30,23.224093139470313
2024-01-01 03:36:00,23.224049277536665
2024-01-01 03:36:30,23.224009140313115
2024-01-01 03:37:00,23.22397261496775
2024-01-01 03:37:30,23.223939588115968
2024-01-01 03:38:00,23.223909945793366
2024-01-01 03:38:30,23.22388357340924
2024-01-01 03:39:00,23.223860355710144
2024-01-01 03:39:30,23.223840176746876
2024-01-01 03:40:00,23.223822919830297
2024-01-01 03:40:30,23.22380846750724
2024-01-01 03:41:00,23.2237967015231
2024-01-01 03:41:30,23.22378750279705
2024-01-01 03:42:00,23.223780751395225
2024-01-01 03:42:30,23.22377632650978
2024-01-01 03:43:00,23.2237741064352
2024-01-01 03:43:30,23.2237739685595
2024-01-01 03:44:00,23.223775789343904
2024-01-01 03:44:30,23.223779444316165
2024-01-01 03:45:00,23.223784808064295
2024-01-01 03:45:30,23.22379175422867
2024-01-01 03:46:00,23.22380015550732
2024-01-01 03:46:30,23.22380988365103
2024-01-01 03:47:00,23.22382080947466
2024-01-01 03:47:30,23.22383280286067
2024-01-01 03:48:00,23.223845732772475
2024-01-01 03:48:30,23.223859467266948
2024-01-01 03:49:00,23.22387387351182
2024-01-01 03:49:30,23.223888817803356
2024-01-01 03:50:00,23.223904165591364
2024-01-01 03:50:30,23.223919781498694
2024-01-01 03:51:00,23.223935529357163
2024-01-01 03:51:30,23.22395127222427
2024-01-01 03:52:00,23.223966872434858
2024-01-01 03:52:30,23.223982191613118
2024-01-01 03:53:00,23.223997090734997
2024-01-01 03:53:30,23.224011430144003
2024-01-01 03:54:00,23.224025069621348
2024-01-01 03:54:30,23.224037868399762
2024-01-01 03:55:00,23.224049685250122
2024-01-01 03:55:30,23.224060378485717
2024-01-01 03:56:00,23.224069806074283
2024-01-01 03:56:30,23.224077825619077
2024-01-01 03:57:00,23.22408429451383
2024-01-01 03:57:30,23.22408906988494
2024-01-01 03:58:00,23.224092008802984
2024-01-01 03:58:30,23.224092968165564
2024-01-01 03:59:00,23.224091805003923
2024-01-01 03:59:30,23.224088376249256
2024-01-01 04:00:00,23.224082539206734
2024-01-01 04:00:30,23.224074159002953
2024-01-01 04:01:00,23.22406321343857
2024-01-01 04:01:30,23.224049647590675
2024-01-01 04:02:00,23.2240334320839
2024-01-01 04:02:30,23.224014565672178
2024-01-01 04:03:00,23.22399307373456
2024-01-01 04:03:30,23.223969003426134
2024-01-01 04:04:00,23.223942419399577
2024-01-01 04:04:30,23.22391340015264
2024-01-01 04:05:00,23.22388203498815
2024-01-01 04:05:30,23.223848421521836
2024-01-01 04:06:00,23.223812663656588
2024-01-01 04:06:30,23.22377486994492
2024-01-01 04:07:00,23.22373515226741
2024-01-01 04:07:30,23.223693624774228
2024-01-01 04:08:00,23.22365040303555
2024-01-01 04:08:30,23.223605603365456
2024-01-01 04:09:00,23.223559342286705
2024-01-01 04:09:30,23.223511736107866
2024-01-01 04:10:00,23.223462900593802
2024-01-01 04:10:30,23.223412950709076
2024-01-01 04:11:00,23.22336200042332
2024-01-01 04:11:30,23.223310162564474
2024-01-01 04:12:00,23.223257548710876
2024-01-01 04:12:30,23.223204269116195
2024-01-01 04:13:00,23.223150432659622
2024-01-01 04:13:30,23.22309614680273
2024-01-01 04:14:00,23.22304151721636
2024-01-01 04:14:30,23.22298664733745
2024-01-01 04:15:00,23.222931638383614
2024-01-01 04:15:30,23.22287659007179
2024-01-01 04:16:00,23.222821601956184
2024-01-01 04:16:30,23.222766775112348
2024-01-01 04:17:00,23.22271221381044
2024-01-01 04:17:30,23.222658026827958
2024-01-01 04:18:00,23.22260432808605
2024-01-01 04:18:30,23.222551236340166
2024-01-01 04:19:00,23.22249887385459
2024-01-01 04:19:30,23.222447364869083
2024-01-01 04:20:00,23.222396834221968
2024-01-01 04:20:30,23.22234740651311
2024-01-01 04:21:00,23.22229920497631
2024-01-01 04:21:30,23.222252352416263
2024-01-01 04:22:00,23.222206970466516
2024-01-01 04:22:30,23.222163179249378
2024-01-01 04:23:00,23.222121097209083
2024-01-01 04:23:30,23.22208084103204
2024-01-01 04:24:00,23.222042525617837
2024-01-01 04:24:30,23.222006290059483
2024-01-01 04:25:00,23.221972198378865
2024-01-01 04:25:30,23.221940377920646
2024-01-01 04:26:00,23.2219109560466
2024-01-01 04:26:30,23.221884022220365
2024-01-01 04:27:00,23.22185969401812
2024-01-01 04:27:30,23.22183805114497
2024-01-01 04:28:00,23.221819221151577
2024-01-01 04:28:30,23.221803269447832
2024-01-01 04:29:00,23.221790308630148
2024-01-01 04:29:30,23.22178045579716
2024-01-01 04:30:00,23.221773792974602
2024-01-01 04:30:30,23.22177040914289
2024-01-01 04:31:00,23.221770405297093
2024-01-01 04:31:30,23.221773888624625
2024-01-01 04:32:00,23.22178094019739
2024-01-01 04:32:30,23.22179164360557
2024-01-01 04:33:00,23.221806082545243
2024-01-01 04:33:30,23.221824342306036
2024-01-01 04:34:00,23.22184650857082
2024-01-01 04:34:30,23.2218726654296
2024-01-01 04:35:00,23.22190289145084
2024-01-01 04:35:30,23.22193725493861
2024-01-01 04:36:00,23.221975808694424
2024-01-01 04:36:30,23.22201858531082
2024-01-01 04:37:00,23.222065593476827
2024-01-01 04:37:30,23.22211681609582
2024-01-01 04:38:00,23.22217221051085
2024-01-01 04:38:30,23.22223171129167
2024-01-01 04:39:00,23.222295235587012
2024-01-01 04:39:30,23.22236268951127
2024-01-01 04:40:00,23.22243396868356
2024-01-01 04:40:30,23.222508963487314
2024-01-01 04:41:00,23.222587561091416
2024-01-01 04:41:30,23.222669646324675
2024-01-01 04:42:00,23.222755101663324
2024-01-01 04:42:30,23.222843807274216
2024-01-01 04:43:00,23.222935639762454
2024-01-01 04:43:30,23.22303047197289
2024-01-01 04:44:00,23.223128170404436
2024-01-01 04:44:30,23.223228596137517
2024-01-01 04:45:00,23.223331599649214
2024-01-01 04:45:30,23.223437026247325
2024-01-01 04:46:00,23.223544825097406
2024-01-01 04:46:30,23.22365240012573
2024-01-01 04:47:00,23.22375719989924
2024-01-01 04:47:30,23.223857506628235
2024-01-01 04:48:00,23.223950968714462
2024-01-01 04:48:30,23.224037827614836
2024-01-01 04:49:00,23.224116871886906
2024-01-01 04:49:30,23.22418676151176
2024-01-01 04:50:00,23.224247307206042
2024-01-01 04:50:30,23.224300003701615
2024-01-01 04:51:00,23.224343949805245
2024-01-01 04:51:30,23.224379104475133
2024-01-01 04:52:00,23.224405588292825
2024-01-01 04:52:30,23.224423637319944
2024-01-01 04:53:00,23.224433529884095
2024-01-01 04:53:30,23.224435562318206
2024-01-01 04:54:00,23.22443006766389
2024-01-01 04:54:30,23.224417402973756
2024-01-01 04:55:00,23.224397934950957
2024-01-01 04:55:30,23.22437203192402
2024-01-01 04:56:00,23.224340060078987
2024-01-01 04:56:30,23.224302380697566
2024-01-01 04:57:00,23.22425934783331
2024-01-01 04:57:30,23.224211306485927
2024-01-01 04:58:00,23.224158591190303
2024-01-01 04:58:30,23.224101524977527
2024-01-01 04:59:00,23.22404041868134
2024-01-01 04:59:30,23.22397557053074
2024-01-01 05:00:00,23.223907265974844
2024-01-01 05:00:30,23.223835679990202
2024-01-01 05:01:00,23.223760945668232
2024-01-01 05:01:30,23.223683263507894
2024-01-01 05:02:00,23.22360281083604
2024-01-01 05:02:30,23.223519725316294
2024-01-01 05:03:00,23.22343411062485
2024-01-01 05:03:30,23.22334605796351
2024-01-01 05:04:00,23.22325564741743
2024-01-01 05:04:30,23.22316293867732
2024-01-01 05:05:00,23.223067979895745
2024-01-01 05:05:30,23.222970812532708
2024-01-01 05:06:00,23.2228714727039
2024-01-01 05:06:30,23.222769992412054
2024-01-01 05:07:00,23.222666400791866
2024-01-01 05:07:30,23.222560725178425
2024-01-01 05:08:00,23.222452992017907
2024-01-01 05:08:30,23.22234322765047
2024-01-01 05:09:00,23.222231458943725
2024-01-01 05:09:30,23.22211771381467
2024-01-01 05:10:00,23.22200202165004
2024-01-01 05:10:30,23.221884413651708
2024-01-01 05:11:00,23.221764923107628
2024-01-01 05:11:30,23.221643585608035
2024-01-01 05:12:00,23.221520439207495
2024-01-01 05:12:30,23.22139552453342
2024-01-01 05:13:00,23.22126888482785
2024-01-01 05:13:30,23.221140565833423
2024-01-01 05:14:00,23.22101061569157
2024-01-01 05:14:30,23.2208790880444
2024-01-01 05:15:00,23.22074604064869
2024-01-01 05:15:30,23.220611534184286
2024-01-01 05:16:00,23.22047563191819
2024-01-01 05:16:30,23.22033839978303
2024-01-01 05:17:00,23.220199906515518
2024-01-01 05:17:30,23.220060223745463
2024-01-01 05:18:00,23.219919426026593
2024-01-01 05:18:30,23.219777590818808
2024-01-01 05:19:00,23.219634798446407
2024-01-01 05:19:30,23.219491132041526
2024-01-01 05:20:00,23.219346677483657
2024-01-01 05:20:30,23.219201523339734
2024-01-01 05:21:00,23.21905576080161
2024-01-01 05:21:30,23.218909483628522
2024-01-01 05:22:00,23.218762788085485
2024-01-01 05:22:30,23.21861577288621
2024-01-01 05:23:00,23.218468539134733
2024-01-01 05:23:30,23.21832119026692
2024-01-01 05:24:00,23.21817383199209
2024-01-01 05:24:30,23.218026572147494
2024-01-01 05:25:00,23.217879520364022
2024-01-01 05:25:30,23.21773278761401
2024-01-01 05:26:00,23.21758648583642
2024-01-01 05:26:30,23.217440727827807
2024-01-01 05:27:00,23.217295627461112
2024-01-01 05:27:30,23.21715130019487
2024-01-01 05:28:00,23.217007863795402
2024-01-01 05:28:30,23.216865439171215
2024-01-01 05:29:00,23.21672415125164
2024-01-01 05:29:30,23.216584129835894
2024-01-01 05:30:00,23.21644551037315
2024-01-01 05:30:30,23.216308992230438
2024-01-01 05:31:00,23.216174234334744
2024-01-01 05:31:30,23.216040899646543
