timestamp,hvac_reaZonSou_CO2Zon_y
2024-01-01 01:10:00,617.3915248371031
2024-01-01 01:10:30,617.4602464154594
2024-01-01 01:11:00,617.5290497108979
2024-01-01 01:11:30,617.5979371800631
2024-01-01 01:12:00,617.666911238693
2024-01-01 01:12:30,617.7359742671993
2024-01-01 01:13:00,617.8051286161528
2024-01-01 01:13:30,617.8743766117225
2024-01-01 01:14:00,617.9437205612314
2024-01-01 01:14:30,618.0131627584692
2024-01-01 01:15:00,618.0827054891915
2024-01-01 01:15:30,618.1523510364856
2024-01-01 01:16:00,618.2221016862219
2024-01-01 01:16:30,618.2919597324297
2024-01-01 01:17:00,618.361927482732
2024-01-01 01:17:30,618.4320072637529
2024-01-01 01:18:00,618.5022014266383
2024-01-01 01:18:30,618.5725123524223
2024-01-01 01:19:00,618.6429424576193
2024-01-01 01:19:30,618.713494199653
2024-01-01 01:20:00,618.7841700825195
2024-01-01 01:20:30,618.8549726622223
2024-01-01 01:21:00,618.9259045525682
2024-01-01 01:21:30,618.99696843067
2024-01-01 01:22:00,619.0681670427621
2024-01-01 01:22:30,619.1395032098733
2024-01-01 01:23:00,619.2109798336686
2024-01-01 01:23:30,619.2825999022662
2024-01-01 01:24:00,619.3543664961136
2024-01-01 01:24:30,619.4262827939671
2024-01-01 01:25:00,619.4983520788314
2024-01-01 01:25:30,619.5705777440733
2024-01-01 01:26:00,619.6429632993993
2024-01-01 01:26:30,619.7155123771535
2024-01-01 01:27:00,619.7882287383688
2024-01-01 01:27:30,619.861116279115
2024-01-01 01:28:00,619.9341790367278
2024-01-01 01:28:30,620.0074211961623
2024-01-01 01:29:00,620.0808470963308
2024-01-01 01:29:30,620.1544612365367
2024-01-01 01:30:00,620.2282682828478
2024-01-01 01:30:30,620.3022730745294
2024-01-01 01:31:00,620.3764806304843
2024-01-01 01:31:30,620.4508961556201
2024-01-01 01:32:00,620.5255250472276
2024-01-01 01:32:30,620.6003735121172
2024-01-01 01:33:00,620.6754473933099
2024-01-01 01:33:30,620.7508136673034
2024-01-01 01:34:00,620.8263758710917
2024-01-01 01:34:30,620.9021632812918
2024-01-01 01:35:00,620.9782422240227
2024-01-01 01:35:30,621.0546089320372
2024-01-01 01:36:00,621.1312147122808
2024-01-01 01:36:30,621.2080911403758
2024-01-01 01:37:00,621.2852607962902
2024-01-01 01:37:30,621.362666279211
2024-01-01 01:38:00,621.44035823248
2024-01-01 01:38:30,621.5183583287172
2024-01-01 01:39:00,621.5967332710982
2024-01-01 01:39:30,621.6754508187595
2024-01-01 01:40:00,621.7545168462514
2024-01-01 01:40:30,621.8338740805585
2024-01-01 01:41:00,621.9135789713604
2024-01-01 01:41:30,621.9936464815487
2024-01-01 01:42:00,622.074081976417
2024-01-01 01:42:30,622.1548893623383
2024-01-01 01:43:00,622.2360715036762
2024-01-01 01:43:30,622.3176305446729
2024-01-01 01:44:00,622.3995682593004
2024-01-01 01:44:30,622.4818864812264
2024-01-01 01:45:00,622.5645876420975
2024-01-01 01:45:30,622.6476749184193
2024-01-01 01:46:00,622.7311506462926
2024-01-01 01:46:30,622.8150155100375
2024-01-01 01:47:00,622.8992685611634
2024-01-01 01:47:30,622.9839075346957
2024-01-01 01:48:00,623.068929268501
2024-01-01 01:48:30,623.154330162705
2024-01-01 01:49:00,623.2401066561472
2024-01-01 01:49:30,623.3262557082352
2024-01-01 01:50:00,623.4127752762271
2024-01-01 01:50:30,623.4996647763353
2024-01-01 01:51:00,623.5869254922043
2024-01-01 01:51:30,623.6745610001082
2024-01-01 01:52:00,623.7625774502596
2024-01-01 01:52:30,623.8509837815825
2024-01-01 01:53:00,623.9397875142927
2024-01-01 01:53:30,624.0289918049009
2024-01-01 01:54:00,624.1185980025896
2024-01-01 01:54:30,624.205435559677
2024-01-01 01:55:00,624.2870391736019
2024-01-01 01:55:30,624.3626044708851
2024-01-01 01:56:00,624.4318890581237
2024-01-01 01:56:30,624.4948455982764
2024-01-01 01:57:00,624.5514991123085
2024-01-01 01:57:30,624.6019057224225
2024-01-01 01:58:00,624.6461385270721
2024-01-01 01:58:30,624.6842824951045
2024-01-01 01:59:00,624.7164323434315
2024-01-01 01:59:30,624.742691391301
2024-01-01 02:00:00,624.7631707277851
2024-01-01 02:00:30,624.7781628387784
2024-01-01 02:01:00,624.7881827796538
2024-01-01 02:01:30,624.7938017971452
2024-01-01 02:02:00,624.7955979272477
2024-01-01 02:02:30,624.7941380819351
2024-01-01 02:03:00,624.7899704912139
2024-01-01 02:03:30,624.7836270191017
2024-01-01 02:04:00,624.7756198610584
2024-01-01 02:04:30,624.7664432431586
2024-01-01 02:05:00,624.7565740735191
2024-01-01 02:05:30,624.7464727713857
2024-01-01 02:06:00,624.7365842378299
2024-01-01 02:06:30,624.7273389228293
2024-01-01 02:07:00,624.7191539479687
2024-01-01 02:07:30,624.7124342681828
2024-01-01 02:08:00,624.7075738652311
2024-01-01 02:08:30,624.7049569652092
2024-01-01 02:09:00,624.704959271811
2024-01-01 02:09:30,624.7079492083517
2024-01-01 02:10:00,624.7142891620356
2024-01-01 02:10:30,624.724336723093
2024-01-01 02:11:00,624.7384459107376
2024-01-01 02:11:30,624.7569683765597
2024-01-01 02:12:00,624.7802545739809
2024-01-01 02:12:30,624.808654879642
2024-01-01 02:13:00,624.8425206496054
2024-01-01 02:13:30,624.8822051888463
2024-01-01 02:14:00,624.9280646076304
2024-01-01 02:14:30,624.9804585332619
2024-01-01 02:15:00,625.0397506392125
2024-01-01 02:15:30,625.1063089387754
2024-01-01 02:16:00,625.1803989382296
2024-01-01 02:16:30,625.26331949607
2024-01-01 02:17:00,625.3538316222391
2024-01-01 02:17:30,625.4531552312682
2024-01-01 02:18:00,625.5616392351653
2024-01-01 02:18:30,625.6782187339545
2024-01-01 02:19:00,625.7975860858515
2024-01-01 02:19:30,625.9158047964116
2024-01-01 02:20:00,626.0328910309464
2024-01-01 02:20:30,626.1487277181977
2024-01-01 02:21:00,626.2632796468814
2024-01-01 02:21:30,626.3765187676372
2024-01-01 02:22:00,626.4884111540111
2024-01-01 02:22:30,626.5989179760213
2024-01-01 02:23:00,626.7080001168467
2024-01-01 02:23:30,626.8156237824165
2024-01-01 02:24:00,626.9217661154372
2024-01-01 02:24:30,627.0264112885054
2024-01-01 02:25:00,627.1295460566038
2024-01-01 02:25:30,627.231162074709
2024-01-01 02:26:00,627.3312601185377
2024-01-01 02:26:30,627.4298531654622
2024-01-01 02:27:00,627.526968113128
2024-01-01 02:27:30,627.6226462343935
2024-01-01 02:28:00,627.7169390095821
2024-01-01 02:28:30,627.8098932852225
2024-01-01 02:29:00,627.9015543725901
2024-01-01 02:29:30,627.9919681833344
2024-01-01 02:30:00,628.0811817061268
2024-01-01 02:30:30,628.1692428848271
2024-01-01 02:31:00,628.2562003824231
2024-01-01 02:31:30,628.3421033289948
2024-01-01 02:32:00,628.4270010885068
2024-01-01 02:32:30,628.5109430499882
2024-01-01 02:33:00,628.5939784385836
2024-01-01 02:33:30,628.6761561389542
2024-01-01 02:34:00,628.7575245235242
2024-01-01 02:34:30,628.8381312967597
2024-01-01 02:35:00,628.9180233012049
2024-01-01 02:35:30,628.9972463136831
2024-01-01 02:36:00,629.0758448598226
2024-01-01 02:36:30,629.1538620277282
2024-01-01 02:37:00,629.2313392788565
2024-01-01 02:37:30,629.3083169658527
2024-01-01 02:38:00,629.3848316500779
2024-01-01 02:38:30,629.4609181740119
2024-01-01 02:39:00,629.5366098032689
2024-01-01 02:39:30,629.6119377030524
2024-01-01 02:40:00,629.6869302977851
2024-01-01 02:40:30,629.7616131275728
2024-01-01 02:41:00,629.8360089934434
2024-01-01 02:41:30,629.9101380447362
2024-01-01 02:42:00,629.9840177235193
2024-01-01 02:42:30,630.0576626927699
2024-01-01 02:43:00,630.1310848628995
2024-01-01 02:43:30,630.2042935101105
2024-01-01 02:44:00,630.277295411724
2024-01-01 02:44:30,630.350094953004
2024-01-01 02:45:00,630.4226942200512
2024-01-01 02:45:30,630.4950931155375
2024-01-01 02:46:00,630.5672895107617
2024-01-01 02:46:30,630.639279415319
2024-01-01 02:47:00,630.7110571390077
2024-01-01 02:47:30,630.7826154385054
2024-01-01 02:48:00,630.8539456587916
2024-01-01 02:48:30,630.9250378813325
2024-01-01 02:49:00,630.9958810786184
2024-01-01 02:49:30,631.0664632646917
2024-01-01 02:50:00,631.1367716316134
2024-01-01 02:50:30,631.2067926719069
2024-01-01 02:51:00,631.2765122930485
2024-01-01 02:51:30,631.3459159292192
2024-01-01 02:52:00,631.4149886493475
2024-01-01 02:52:30,631.4837152556606
2024-01-01 02:53:00,631.5520803694965
2024-01-01 02:53:30,631.6200685050221
2024-01-01 02:54:00,631.6876641035803
2024-01-01 02:54:30,631.7548515165574
2024-01-01 02:55:00,631.8216152326967
2024-01-01 02:55:30,631.8879496074242
2024-01-01 02:56:00,631.9538301540181
2024-01-01 02:56:30,632.0192416919868
2024-01-01 02:57:00,632.0841670356006
2024-01-01 02:57:30,632.1485936098355
2024-01-01 02:58:00,632.2125076918566
2024-01-01 02:58:30,632.2758954449786
2024-01-01 02:59:00,632.3387432063478
2024-01-01 02:59:30,632.4010375936061
2024-01-01 03:00:00,632.4627655475612
2024-01-01 03:00:30,632.5239169263167
2024-01-01 03:01:00,632.5844853442482
2024-01-01 03:01:30,632.6444658936201
2024-01-01 03:02:00,632.7038544575664
2024-01-01 03:02:30,632.7626476494604
2024-01-01 03:03:00,632.8208419525733
2024-01-01 03:03:30,632.8784350039083
2024-01-01 03:04:00,632.9354248569585
2024-01-01 03:04:30,632.9918099579435
2024-01-01 03:05:00,633.0475892260428
2024-01-01 03:05:30,633.1027620765299
2024-01-01 03:06:00,633.1573284232683
2024-01-01 03:06:30,633.2112886779051
2024-01-01 03:07:00,633.264643746782
2024-01-01 03:07:30,633.3173950108468
2024-01-01 03:08:00,633.3695443254261
2024-01-01 03:08:30,633.4210940193399
2024-01-01 03:09:00,633.4720468886715
2024-01-01 03:09:30,633.5224061870435
2024-01-01 03:10:00,633.5721756194595
2024-01-01 03:10:30,633.6213593295697
2024-01-01 03:11:00,633.6699618865913
2024-01-01 03:11:30,633.7179882722334
2024-01-01 03:12:00,633.7654438669081
2024-01-01 03:12:30,633.8123344357157
2024-01-01 03:13:00,633.8586661140336
2024-01-01 03:13:30,633.9044453929271
2024-01-01 03:14:00,633.9496791043593
2024-01-01 03:14:30,633.9943744062825
2024-01-01 03:15:00,634.0385387677038
2024-01-01 03:15:30,634.0821799537031
2024-01-01 03:16:00,634.1253060105927
2024-01-01 03:16:30,634.1679252514834
2024-01-01 03:17:00,634.2100462408667
2024-01-01 03:17:30,634.2516777799093
2024-01-01 03:18:00,634.292828892479
2024-01-01 03:18:30,634.3335088110688
2024-01-01 03:19:00,634.3737269625714
2024-01-01 03:19:30,634.4134929546577
2024-01-01 03:20:00,634.4528165620998
2024-01-01 03:20:30,634.4917077136172
2024-01-01 03:21:00,634.5301764787557
2024-01-01 03:21:30,634.5682330552468
2024-01-01 03:22:00,634.6058877564664
2024-01-01 03:22:30,634.6431509993067
2024-01-01 03:23:00,634.6800332922232
2024-01-01 03:23:30,634.7165452236403
2024-01-01 03:24:00,634.752697450644
2024-01-01 03:24:30,634.7885006878776
2024-01-01 03:25:00,634.8239656968334
2024-01-01 03:25:30,634.8591032753541
2024-01-01 03:26:00,634.8939242474169
2024-01-01 03:26:30,634.9284394532455
2024-01-01 03:27:00,634.9626597396614
2024-01-01 03:27:30,634.9965959507391
2024-01-01 03:28:00,635.0302589186189
2024-01-01 03:28:30,635.063659454828
2024-01-01 03:29:00,635.0968083416219
2024-01-01 03:29:30,635.129716323662
2024-01-01 03:30:00,635.1623941000646
2024-01-01 03:30:30,635.1948522833006
2024-01-01 03:31:00,635.2271015614723
2024-01-01 03:31:30,635.2591518844109
2024-01-01 03:32:00,635.2910140103302
2024-01-01 03:32:30,635.3226984185626
2024-01-01 03:33:00,635.3542158253232
2024-01-01 03:33:30,635.385576155885
2024-01-01 03:34:00,635.4167894579191
2024-01-01 03:34:30,635.4478656835818
2024-01-01 03:35:00,635.4788147109826
2024-01-01 03:35:30,635.5096463079977
2024-01-01 03:36:00,635.5403701281786
2024-01-01 03:36:30,635.5709957021686
2024-01-01 03:37:00,635.6015324334595
2024-01-01 03:37:30,635.6319895931855
2024-01-01 03:38:00,635.6623763158584
2024-01-01 03:38:30,635.692701594903
2024-01-01 03:39:00,635.7229742785504
2024-01-01 03:39:30,635.7532030659639
2024-01-01 03:40:00,635.7833965032876
2024-01-01 03:40:30,635.8135629802478
2024-01-01 03:41:00,635.8437107266046
2024-01-01 03:41:30,635.8738478089984
2024-01-01 03:42:00,635.9039821278823
2024-01-01 03:42:30,635.9341214146766
2024-01-01 03:43:00,635.9642732290042
2024-01-01 03:43:30,635.9944449563357
2024-01-01 03:44:00,636.0246438055015
2024-01-01 03:44:30,636.0548768066135
2024-01-01 03:45:00,636.0851508090794
2024-01-01 03:45:30,636.1154724797059
2024-01-01 03:46:00,636.1458483011651
2024-01-01 03:46:30,636.1762845703554
2024-01-01 03:47:00,636.2067873972064
2024-01-01 03:47:30,636.2373627033987
2024-01-01 03:48:00,636.2680162214077
2024-01-01 03:48:30,636.2987534935997
2024-01-01 03:49:00,636.3295798715427
2024-01-01 03:49:30,636.3605005153977
2024-01-01 03:50:00,636.3915203935555
2024-01-01 03:50:30,636.4226442822517
2024-01-01 03:51:00,636.4538767655957
2024-01-01 03:51:30,636.4852222352955
2024-01-01 03:52:00,636.5166848911796
2024-01-01 03:52:30,636.5482687409807
2024-01-01 03:53:00,636.579977601244
2024-01-01 03:53:30,636.6118150973444
2024-01-01 03:54:00,636.6437846646894
2024-01-01 03:54:30,636.6758895488666
2024-01-01 03:55:00,636.7081328073162
2024-01-01 03:55:30,636.7405173094281
2024-01-01 03:56:00,636.773045738875
2024-01-01 03:56:30,636.805720593368
2024-01-01 03:57:00,636.8385441880099
2024-01-01 03:57:30,636.8715186543803
2024-01-01 03:58:00,636.904645945173
2024-01-01 03:58:30,636.9379278321976
2024-01-01 03:59:00,636.971365913089
2024-01-01 03:59:30,637.0049616070381
2024-01-01 04:00:00,637.0387161650525
2024-01-01 04:00:30,637.0726307685331
2024-01-01 04:01:00,637.1067094826334
2024-01-01 04:01:30,637.140956234422
2024-01-01 04:02:00,637.1753748354911
2024-01-01 04:02:30,637.2099688705822
2024-01-01 04:03:00,637.2447417403844
2024-01-01 04:03:30,637.2796966604205
2024-01-01 04:04:00,637.3148366650652
2024-01-01 04:04:30,637.350164613448
2024-01-01 04:05:00,637.3856831960289
2024-01-01 04:05:30,637.4213949413853
2024-01-01 04:06:00,637.457302223031
2024-01-01 04:06:30,637.4934072661721
2024-01-01 04:07:00,637.5297121543052
2024-01-01 04:07:30,637.5662188357047
2024-01-01 04:08:00,637.6029291296729
2024-01-01 04:08:30,637.6398447326117
2024-01-01 04:09:00,637.676967223906
2024-01-01 04:09:30,637.7142980715869
2024-01-01 04:10:00,637.7518386378019
2024-01-01 04:10:30,637.7895901840761
2024-01-01 04:11:00,637.8275538763977
2024-01-01 04:11:30,637.8657307901148
2024-01-01 04:12:00,637.9041219146355
2024-01-01 04:12:30,637.9427281580007
2024-01-01 04:13:00,637.9815503512766
2024-01-01 04:13:30,638.0205892528064
2024-01-01 04:14:00,638.0598455527206
2024-01-01 04:14:30,638.0993198774744
2024-01-01 04:15:00,638.1390127939367
2024-01-01 04:15:30,638.1789248126515
2024-01-01 04:16:00,638.2190563901361
2024-01-01 04:16:30,638.2594079304171
2024-01-01 04:17:00,638.2999797860424
2024-01-01 04:17:30,638.3407722589652
2024-01-01 04:18:00,638.3817856017771
2024-01-01 04:18:30,638.4230200197337
2024-01-01 04:19:00,638.4644756739588
2024-01-01 04:19:30,638.5061526848255
2024-01-01 04:20:00,638.5480511327805
2024-01-01 04:20:30,638.5901710599892
2024-01-01 04:21:00,638.6325124711318
2024-01-01 04:21:30,638.675075341573
2024-01-01 04:22:00,638.7178596248322
2024-01-01 04:22:30,638.7608652583999
2024-01-01 04:23:00,638.8040921685889
2024-01-01 04:23:30,638.8475402749511
2024-01-01 04:24:00,638.8912094945337
2024-01-01 04:24:30,638.9351002726517
2024-01-01 04:25:00,638.9792116034358
2024-01-01 04:25:30,639.0235437707543
2024-01-01 04:26:00,639.0680970971603
2024-01-01 04:26:30,639.1128712213279
2024-01-01 04:27:00,639.1578664108312
2024-01-01 04:27:30,639.2030822062751
2024-01-01 04:28:00,639.2485191871373
2024-01-01 04:28:30,639.2941767171558
2024-01-01 04:29:00,639.340055210392
2024-01-01 04:29:30,639.3861551890324
2024-01-01 04:30:00,639.4324765873865
2024-01-01 04:30:30,639.4790195844448
2024-01-01 04:31:00,639.5257846473623
2024-01-01 04:31:30,639.5727724867351
2024-01-01 04:32:00,639.6199834200412
2024-01-01 04:32:30,639.6674179276237
2024-01-01 04:33:00,639.7150765795418
2024-01-01 04:33:30,639.7629600406805
2024-01-01 04:34:00,639.8110690494326
2024-01-01 04:34:30,639.8594044193273
2024-01-01 04:35:00,639.907967036633
2024-01-01 04:35:30,639.9567578642093
2024-01-01 04:36:00,640.0057779423163
2024-01-01 04:36:30,640.0550283910778
2024-01-01 04:37:00,640.1045104090764
2024-01-01 04:37:30,640.154225270932
2024-01-01 04:38:00,640.2041743193531
2024-01-01 04:38:30,640.2543589542091
2024-01-01 04:39:00,640.30478061425
2024-01-01 04:39:30,640.3554407560457
2024-01-01 04:40:00,640.4063408276296
2024-01-01 04:40:30,640.4574822425383
2024-01-01 04:41:00,640.5088663475209
2024-01-01 04:41:30,640.5604943944711
2024-01-01 04:42:00,640.6123675029231
2024-01-01 04:42:30,640.6644866342247
2024-01-01 04:43:00,640.7168525479009
2024-01-01 04:43:30,640.7694657874625
2024-01-01 04:44:00,640.8223266231008
2024-01-01 04:44:30,640.8754350727796
2024-01-01 04:45:00,640.9287908007575
2024-01-01 04:45:30,640.9823932409096
2024-01-01 04:46:00,641.0362494702405
2024-01-01 04:46:30,641.0903506440674
2024-01-01 04:47:00,641.1446939241171
2024-01-01 04:47:30,641.1992771169498
2024-01-01 04:48:00,641.2541250641457
2024-01-01 04:48:30,641.3091846885359
2024-01-01 04:49:00,641.3644697838213
2024-01-01 04:49:30,641.4199989650916
2024-01-01 04:50:00,641.47576212503
2024-01-01 04:50:30,641.5317152853884
2024-01-01 04:51:00,641.587875220518
2024-01-01 04:51:30,641.6442402438429
2024-01-01 04:52:00,641.700805299595
2024-01-01 04:52:30,641.757564693234
2024-01-01 04:53:00,641.8145127047094
2024-01-01 04:53:30,641.8716433385513
2024-01-01 04:54:00,641.9289503672753
2024-01-01 04:54:30,641.9864277071993
2024-01-01 04:55:00,642.0440694009635
2024-01-01 04:55:30,642.101869581796
2024-01-01 04:56:00,642.1598224802873
2024-01-01 04:56:30,642.2179224402219
2024-01-01 04:57:00,642.2761639351615
2024-01-01 04:57:30,642.3345415845421
2024-01-01 04:58:00,642.393050166649
2024-01-01 04:58:30,642.451684628286
2024-01-01 04:59:00,642.5104400920703
2024-01-01 04:59:30,642.5693118616709
2024-01-01 05:00:00,642.6282954252569
2024-01-01 05:00:30,642.6873864588865
2024-01-01 05:01:00,642.7465806429055
2024-01-01 05:01:30,642.8058738689882
2024-01-01 05:02:00,642.8652622819308
2024-01-01 05:02:30,642.9247421298389
2024-01-01 05:03:00,642.9843096479045
2024-01-01 05:03:30,643.0439613547003
2024-01-01 05:04:00,643.1036939881201
2024-01-01 05:04:30,643.1635042406459
2024-01-01 05:05:00,643.2233888669308
2024-01-01 05:05:30,643.2833447257182
2024-01-01 05:06:00,643.3433687617845
2024-01-01 05:06:30,643.4034579921472
2024-01-01 05:07:00,643.463609497963
2024-01-01 05:07:30,643.5238204176663
2024-01-01 05:08:00,643.5840879411294
2024-01-01 05:08:30,643.6444093048979
2024-01-01 05:09:00,643.704781787565
2024-01-01 05:09:30,643.7652027055907
2024-01-01 05:10:00,643.8256694093244
2024-01-01 05:10:30,643.8861792795186
2024-01-01 05:11:00,643.946729723993
2024-01-01 05:11:30,644.0073181746978
2024-01-01 05:12:00,644.0679420850353
2024-01-01 05:12:30,644.1285989274103
2024-01-01 05:13:00,644.1892861910468
2024-01-01 05:13:30,644.2500013800409
2024-01-01 05:14:00,644.3107420115969
2024-01-01 05:14:30,644.3715056141765
2024-01-01 05:15:00,644.432289725745
2024-01-01 05:15:30,644.4930918923346
2024-01-01 05:16:00,644.5539096668213
2024-01-01 05:16:30,644.6147406080682
2024-01-01 05:17:00,644.6755822800109
2024-01-01 05:17:30,644.7364322508536
2024-01-01 05:18:00,644.7972880923451
2024-01-01 05:18:30,644.8581473789577
2024-01-01 05:19:00,644.9190076871147
2024-01-01 05:19:30,644.9798665943841
2024-01-01 05:20:00,645.0407216787302
2024-01-01 05:20:30,645.101570517799
2024-01-01 05:21:00,645.1624106882172
2024-01-01 05:21:30,645.2232397649769
2024-01-01 05:22:00,645.2840553207586
2024-01-01 05:22:30,645.3448549253726
2024-01-01 05:23:00,645.4056361451577
2024-01-01 05:23:30,645.4663965423812
2024-01-01 05:24:00,645.5271336746465
2024-01-01 05:24:30,645.5878450944706
2024-01-01 05:25:00,645.6485283491877
2024-01-01 05:25:30,645.7091809811186
2024-01-01 05:26:00,645.7698005276998
2024-01-01 05:26:30,645.8303845214016
2024-01-01 05:27:00,645.8909304890947
2024-01-01 05:27:30,645.9514359507053
2024-01-01 05:28:00,646.0118984174039
2024-01-01 05:28:30,646.0723153891527
2024-01-01 05:29:00,646.1326843519566
2024-01-01 05:29:30,646.1930027746022
2024-01-01 05:30:00,646.2532681052453
2024-01-01 05:30:30,646.3134580838678
2024-01-01 05:31:00,646.373589433378
2024-01-01 05:31:30,646.4336756965062
2024-01-01 05:32:00,646.4936850767372
2024-01-01 05:32:30,646.5536099427885
2024-01-01 05:33:00,646.6134637849989
