timestamp,weaSta_reaWeaTWetBul_y
2024-01-01 00:35:30,10.737788439955125
2024-01-01 00:36:00,10.731844155844158
2024-01-01 00:36:30,10.72597009780344
2024-01-01 00:37:00,10.720170113836843
2024-01-01 00:37:30,10.714448051948068
2024-01-01 00:38:00,10.708807760141099
2024-01-01 00:38:30,10.70325308641975
2024-01-01 00:39:00,10.697787878787892
2024-01-01 00:39:30,10.69241598524934
2024-01-01 00:40:00,10.687141253807908
2024-01-01 00:40:30,10.681967532467525
2024-01-01 00:41:00,10.676898669232003
2024-01-01 00:41:30,10.671938512105157
2024-01-01 00:42:00,10.667090909090916
2024-01-01 00:42:30,10.662359708193037
2024-01-01 00:43:00,10.657748757415447
2024-01-01 00:43:30,10.653261904761905
2024-01-01 00:44:00,10.648902998236338
2024-01-01 00:44:30,10.64467588584256
2024-01-01 00:45:00,10.640584415584442
2024-01-01 00:45:30,10.636632435465742
2024-01-01 00:46:00,10.632823793490445
2024-01-01 00:46:30,10.629162337662365
2024-01-01 00:47:00,10.625651915985259
2024-01-01 00:47:30,10.622296376463055
2024-01-01 00:48:00,10.619099567099568
2024-01-01 00:48:30,10.616065335898668
2024-01-01 00:49:00,10.61319753086417
2024-01-01 00:49:30,10.610500000000002
2024-01-01 00:50:00,10.60797659130992
2024-01-01 00:50:30,10.605631152797798
2024-01-01 00:51:00,10.603467532467505
2024-01-01 00:51:30,10.601489578322912
2024-01-01 00:52:00,10.59970113836772
2024-01-01 00:52:30,10.598106060606085
2024-01-01 00:53:00,10.596708193041536
2024-01-01 00:53:30,10.595511383678058
2024-01-01 00:54:00,10.594519480519466
2024-01-01 00:54:30,10.593736331569687
2024-01-01 00:55:00,10.593165784832422
2024-01-01 00:55:30,10.592811688311713
2024-01-01 00:56:00,10.592677890011203
2024-01-01 00:56:30,10.592768237934933
2024-01-01 00:57:00,10.593086580086606
2024-01-01 00:57:30,10.59363676447009
2024-01-01 00:58:00,10.594422639089316
2024-01-01 00:58:30,10.59544805194804
2024-01-01 00:59:00,10.59671685105019
2024-01-01 00:59:30,10.598232884399522
2024-01-01 01:00:00,10.600000000000023
2024-01-01 01:00:30,10.602046127946153
2024-01-01 01:01:00,10.604393554593571
2024-01-01 01:01:30,10.607037662337689
2024-01-01 01:02:00,10.60997383357386
2024-01-01 01:02:30,10.613197450697442
2024-01-01 01:03:00,10.6167038961039
2024-01-01 01:03:30,10.620488552188533
2024-01-01 01:04:00,10.62454680134681
2024-01-01 01:04:30,10.628874025974028
2024-01-01 01:05:00,10.633465608465599
2024-01-01 01:05:30,10.638316931216934
2024-01-01 01:06:00,10.643423376623389
2024-01-01 01:06:30,10.648780327080317
2024-01-01 01:07:00,10.654383164983244
2024-01-01 01:07:30,10.660227272727298
2024-01-01 01:08:00,10.66630803270806
2024-01-01 01:08:30,10.672620827320827
2024-01-01 01:09:00,10.679161038961013
2024-01-01 01:09:30,10.685924050024028
2024-01-01 01:10:00,10.692905242905226
2024-01-01 01:10:30,10.70010000000002
2024-01-01 01:11:00,10.707503703703708
2024-01-01 01:11:30,10.715111736411757
2024-01-01 01:12:00,10.722919480519465
2024-01-01 01:12:30,10.730922318422301
2024-01-01 01:13:00,10.73911563251562
2024-01-01 01:13:30,10.747494805194833
2024-01-01 01:14:00,10.756055218855238
2024-01-01 01:14:30,10.764792255892246
2024-01-01 01:15:00,10.773701298701326
2024-01-01 01:15:30,10.782777729677719
2024-01-01 01:16:00,10.79201693121695
2024-01-01 01:16:30,10.801414285714259
2024-01-01 01:17:00,10.810965175565173
2024-01-01 01:17:30,10.820664983164988
2024-01-01 01:18:00,10.830509090909118
2024-01-01 01:18:30,10.840492881192858
2024-01-01 01:19:00,10.850611736411736
2024-01-01 01:19:30,10.860861038961048
2024-01-01 01:20:00,10.871236171236148
2024-01-01 01:20:30,10.881732515632507
2024-01-01 01:21:00,10.892345454545477
2024-01-01 01:21:30,10.903070370370358
2024-01-01 01:22:00,10.913902645502617
2024-01-01 01:22:30,10.924837662337666
2024-01-01 01:23:00,10.935870803270802
2024-01-01 01:23:30,10.946997450697438
2024-01-01 01:24:00,10.958212987012985
2024-01-01 01:24:30,10.969512794612797
2024-01-01 01:25:00,10.980892255892229
2024-01-01 01:25:30,10.99234675324675
2024-01-01 01:26:00,11.003871669071657
2024-01-01 01:26:30,11.015462385762362
2024-01-01 01:27:00,11.027114285714276
2024-01-01 01:27:30,11.038822751322755
2024-01-01 01:28:00,11.050583164983209
2024-01-01 01:28:30,11.062390909090936
2024-01-01 01:29:00,11.074241366041349
2024-01-01 01:29:30,11.086129918229915
2024-01-01 01:30:00,11.098051948051932
2024-01-01 01:30:30,11.110002837902812
2024-01-01 01:31:00,11.121977970177966
2024-01-01 01:31:30,11.133972727272749
2024-01-01 01:32:00,11.145982491582515
2024-01-01 01:32:30,11.15800264550262
2024-01-01 01:33:00,11.170028571428588
2024-01-01 01:33:30,11.182055651755661
2024-01-01 01:34:00,11.19407926887925
2024-01-01 01:34:30,11.206094805194823
2024-01-01 01:35:00,11.218097643097622
2024-01-01 01:35:30,11.23008316498317
2024-01-01 01:36:00,11.242046753246768
2024-01-01 01:36:30,11.253983790283769
2024-01-01 01:37:00,11.265889658489641
2024-01-01 01:37:30,11.27775974025974
2024-01-01 01:38:00,11.289589417989419
2024-01-01 01:38:30,11.30137407407409
2024-01-01 01:39:00,11.313109090909109
2024-01-01 01:39:30,11.324789850889829
2024-01-01 01:40:00,11.33641173641172
2024-01-01 01:40:30,11.347970129870134
2024-01-01 01:41:00,11.359460413660429
2024-01-01 01:41:30,11.370877970177958
2024-01-01 01:42:00,11.382218181818189
2024-01-01 01:42:30,11.39347643097642
2024-01-01 01:43:00,11.40464810004812
2024-01-01 01:43:30,11.415728571428588
2024-01-01 01:44:00,11.426713227513233
2024-01-01 01:44:30,11.437597450697467
2024-01-01 01:45:00,11.448376623376646
2024-01-01 01:45:30,11.459046127946124
2024-01-01 01:46:00,11.469601346801369
2024-01-01 01:46:30,11.48003766233768
2024-01-01 01:47:00,11.490350456950466
2024-01-01 01:47:30,11.500535113035085
2024-01-01 01:48:00,11.510587012987003
2024-01-01 01:48:30,11.520501539201518
2024-01-01 01:49:00,11.5302740740741
2024-01-01 01:49:30,11.539900000000046
2024-01-01 01:50:00,11.54937469937471
2024-01-01 01:50:30,11.55869355459356
2024-01-01 01:51:00,11.56785194805201
2024-01-01 01:51:30,11.576845262145241
2024-01-01 01:52:00,11.585668879268894
2024-01-01 01:52:30,11.594318181818153
2024-01-01 01:53:00,11.602788552188542
2024-01-01 01:53:30,11.61107537277536
2024-01-01 01:54:00,11.619174025974019
2024-01-01 01:54:30,11.627079894179872
2024-01-01 01:55:00,11.634788359788331
2024-01-01 01:55:30,11.642294805194808
2024-01-01 01:56:00,11.649594612794601
2024-01-01 01:56:30,11.656683164983235
2024-01-01 01:57:00,11.663555844155837
2024-01-01 01:57:30,11.670208032708047
2024-01-01 01:58:00,11.676635113035104
2024-01-01 01:58:30,11.682832467532478
2024-01-01 01:59:00,11.688795478595466
2024-01-01 01:59:30,11.694519528619537
2024-01-01 02:00:00,11.700000000000045
2024-01-01 02:00:30,11.705371817129617
2024-01-01 02:01:00,11.710772156084658
2024-01-01 02:01:30,11.716199776785743
2024-01-01 02:02:00,11.721653439153442
2024-01-01 02:02:30,11.727131903108443
2024-01-01 02:03:00,11.732633928571431
2024-01-01 02:03:30,11.738158275462979
2024-01-01 02:04:00,11.743703703703716
2024-01-01 02:04:30,11.74926897321427
2024-01-01 02:05:00,11.75485284391533
2024-01-01 02:05:30,11.760454075727523
2024-01-01 02:06:00,11.766071428571422
2024-01-01 02:06:30,11.771703662367713
2024-01-01 02:07:00,11.777349537037026
2024-01-01 02:07:30,11.783007812500045
2024-01-01 02:08:00,11.788677248677232
2024-01-01 02:08:30,11.79435660548944
2024-01-01 02:09:00,11.80004464285713
2024-01-01 02:09:30,11.805740120701046
2024-01-01 02:10:00,11.811441798941814
2024-01-01 02:10:30,11.817148437500009
2024-01-01 02:11:00,11.822858796296316
2024-01-01 02:11:30,11.828571635251308
2024-01-01 02:12:00,11.834285714285727
2024-01-01 02:12:30,11.83999979332009
2024-01-01 02:13:00,11.845712632275138
2024-01-01 02:13:30,11.851422991071445
2024-01-01 02:14:00,11.85712962962964
2024-01-01 02:14:30,11.862831307870408
2024-01-01 02:15:00,11.868526785714266
2024-01-01 02:15:30,11.874214823082013
2024-01-01 02:16:00,11.879894179894166
2024-01-01 02:16:30,11.885563616071408
2024-01-01 02:17:00,11.891221891534371
2024-01-01 02:17:30,11.896867766203684
2024-01-01 02:18:00,11.902499999999975
2024-01-01 02:18:30,11.90811735284393
2024-01-01 02:19:00,11.913718584656067
2024-01-01 02:19:30,11.919302455357126
2024-01-01 02:20:00,11.924867724867738
2024-01-01 02:20:30,11.930413153108475
2024-01-01 02:21:00,11.935937500000023
2024-01-01 02:21:30,11.941439525462954
2024-01-01 02:22:00,11.946917989418012
2024-01-01 02:22:30,11.952371651785711
2024-01-01 02:23:00,11.957799272486795
2024-01-01 02:23:30,11.96319961144178
2024-01-01 02:24:00,11.968571428571408
2024-01-01 02:24:30,11.97391348379631
2024-01-01 02:25:00,11.979224537037055
2024-01-01 02:25:30,11.984503348214275
2024-01-01 02:26:00,11.989748677248656
2024-01-01 02:26:30,11.994959284060826
2024-01-01 02:27:00,12.000133928571415
2024-01-01 02:27:30,12.005271370701053
2024-01-01 02:28:00,12.010370370370367
2024-01-01 02:28:30,12.015429687500045
2024-01-01 02:29:00,12.020448082010603
2024-01-01 02:29:30,12.025424313822725
2024-01-01 02:30:00,12.030357142857156
2024-01-01 02:30:30,12.03524532903441
2024-01-01 02:31:00,12.040087632275117
2024-01-01 02:31:30,12.04488281250002
2024-01-01 02:32:00,12.049629629629635
2024-01-01 02:32:30,12.054326843584647
2024-01-01 02:33:00,12.058973214285686
2024-01-01 02:33:30,12.063567501653438
2024-01-01 02:34:00,12.068108465608475
2024-01-01 02:34:30,12.072594866071427
2024-01-01 02:35:00,12.077025462962979
2024-01-01 02:35:30,12.081399016203704
2024-01-01 02:36:00,12.085714285714289
2024-01-01 02:36:30,12.089970031415362
2024-01-01 02:37:00,12.094165013227496
2024-01-01 02:37:30,12.098297991071433
2024-01-01 02:38:00,12.102367724867747
2024-01-01 02:38:30,12.10637297453701
2024-01-01 02:39:00,12.11031250000002
2024-01-01 02:39:30,12.114185061177238
2024-01-01 02:40:00,12.117989417989406
2024-01-01 02:40:30,12.12172433035721
2024-01-01 02:41:00,12.125388558201053
2024-01-01 02:41:30,12.12898086144179
2024-01-01 02:42:00,12.13250000000005
2024-01-01 02:42:30,12.135944733796293
2024-01-01 02:43:00,12.139313822751319
2024-01-01 02:43:30,12.1426060267857
2024-01-01 02:44:00,12.145820105820121
2024-01-01 02:44:30,12.148954819775156
2024-01-01 02:45:00,12.152008928571433
2024-01-01 02:45:30,12.15498119212964
2024-01-01 02:46:00,12.157870370370347
2024-01-01 02:46:30,12.160675223214298
2024-01-01 02:47:00,12.163394510582009
2024-01-01 02:47:30,12.166026992394166
2024-01-01 02:48:00,12.168571428571454
2024-01-01 02:48:30,12.171026579034447
2024-01-01 02:49:00,12.173391203703716
2024-01-01 02:49:30,12.175664062500005
2024-01-01 02:50:00,12.177843915343942
2024-01-01 02:50:30,12.179929522156101
2024-01-01 02:51:00,12.181919642857167
2024-01-01 02:51:30,12.183813037367713
2024-01-01 02:52:00,12.185608465608482
2024-01-01 02:52:30,12.187304687500045
2024-01-01 02:53:00,12.18890046296292
2024-01-01 02:53:30,12.190394551917962
2024-01-01 02:54:00,12.191785714285743
2024-01-01 02:54:30,12.193072709986836
2024-01-01 02:55:00,12.194254298941814
2024-01-01 02:55:30,12.19532924107142
2024-01-01 02:56:00,12.196296296296282
2024-01-01 02:56:30,12.19715422453703
2024-01-01 02:57:00,12.197901785714294
2024-01-01 02:57:30,12.198537739748701
2024-01-01 02:58:00,12.199060846560826
2024-01-01 02:58:30,12.19946986607141
2024-01-01 02:59:00,12.199763558201084
2024-01-01 02:59:30,12.199940682870363
2024-01-01 03:00:00,12.200000000000045
2024-01-01 03:00:30,12.200000000000045
2024-01-01 03:01:00,12.200000000000045
2024-01-01 03:01:30,12.200000000000045
2024-01-01 03:02:00,12.200000000000045
2024-01-01 03:02:30,12.200000000000045
2024-01-01 03:03:00,12.200000000000045
2024-01-01 03:03:30,12.200000000000045
2024-01-01 03:04:00,12.200000000000045
2024-01-01 03:04:30,12.200000000000045
2024-01-01 03:05:00,12.200000000000045
2024-01-01 03:05:30,12.200000000000045
2024-01-01 03:06:00,12.200000000000045
2024-01-01 03:06:30,12.200000000000045
2024-01-01 03:07:00,12.200000000000045
2024-01-01 03:07:30,12.200000000000045
2024-01-01 03:08:00,12.200000000000045
2024-01-01 03:08:30,12.200000000000045
2024-01-01 03:09:00,12.200000000000045
2024-01-01 03:09:30,12.200000000000045
2024-01-01 03:10:00,12.200000000000045
2024-01-01 03:10:30,12.200000000000045
2024-01-01 03:11:00,12.200000000000045
2024-01-01 03:11:30,12.200000000000045
2024-01-01 03:12:00,12.200000000000045
2024-01-01 03:12:30,12.200000000000045
2024-01-01 03:13:00,12.200000000000045
2024-01-01 03:13:30,12.200000000000045
2024-01-01 03:14:00,12.200000000000045
2024-01-01 03:14:30,12.200000000000045
2024-01-01 03:15:00,12.200000000000045
2024-01-01 03:15:30,12.200000000000045
2024-01-01 03:16:00,12.200000000000045
2024-01-01 03:16:30,12.200000000000045
2024-01-01 03:17:00,12.200000000000045
2024-01-01 03:17:30,12.200000000000045
2024-01-01 03:18:00,12.200000000000045
2024-01-01 03:18:30,12.200000000000045
2024-01-01 03:19:00,12.200000000000045
2024-01-01 03:19:30,12.200000000000045
2024-01-01 03:20:00,12.200000000000045
2024-01-01 03:20:30,12.200000000000045
2024-01-01 03:21:00,12.200000000000045
2024-01-01 03:21:30,12.200000000000045
2024-01-01 03:22:00,12.200000000000045
2024-01-01 03:22:30,12.200000000000045
2024-01-01 03:23:00,12.200000000000045
2024-01-01 03:23:30,12.200000000000045
2024-01-01 03:24:00,12.200000000000045
2024-01-01 03:24:30,12.200000000000045
2024-01-01 03:25:00,12.200000000000045
2024-01-01 03:25:30,12.200000000000045
2024-01-01 03:26:00,12.200000000000045
2024-01-01 03:26:30,12.200000000000045
2024-01-01 03:27:00,12.200000000000045
2024-01-01 03:27:30,12.200000000000045
2024-01-01 03:28:00,12.200000000000045
2024-01-01 03:28:30,12.200000000000045
2024-01-01 03:29:00,12.200000000000045
2024-01-01 03:29:30,12.200000000000045
2024-01-01 03:30:00,12.200000000000045
2024-01-01 03:30:30,12.200000000000045
2024-01-01 03:31:00,12.200000000000045
2024-01-01 03:31:30,12.200000000000045
2024-01-01 03:32:00,12.200000000000045
2024-01-01 03:32:30,12.200000000000045
2024-01-01 03:33:00,12.200000000000045
2024-01-01 03:33:30,12.200000000000045
2024-01-01 03:34:00,12.200000000000045
2024-01-01 03:34:30,12.200000000000045
2024-01-01 03:35:00,12.200000000000045
2024-01-01 03:35:30,12.200000000000045
2024-01-01 03:36:00,12.200000000000045
2024-01-01 03:36:30,12.200000000000045
2024-01-01 03:37:00,12.200000000000045
2024-01-01 03:37:30,12.200000000000045
2024-01-01 03:38:00,12.200000000000045
2024-01-01 03:38:30,12.200000000000045
2024-01-01 03:39:00,12.200000000000045
2024-01-01 03:39:30,12.200000000000045
2024-01-01 03:40:00,12.200000000000045
2024-01-01 03:40:30,12.200000000000045
2024-01-01 03:41:00,12.200000000000045
2024-01-01 03:41:30,12.200000000000045
2024-01-01 03:42:00,12.200000000000045
2024-01-01 03:42:30,12.200000000000045
2024-01-01 03:43:00,12.200000000000045
2024-01-01 03:43:30,12.200000000000045
2024-01-01 03:44:00,12.200000000000045
2024-01-01 03:44:30,12.200000000000045
2024-01-01 03:45:00,12.200000000000045
2024-01-01 03:45:30,12.200000000000045
2024-01-01 03:46:00,12.200000000000045
2024-01-01 03:46:30,12.200000000000045
2024-01-01 03:47:00,12.200000000000045
2024-01-01 03:47:30,12.200000000000045
2024-01-01 03:48:00,12.200000000000045
2024-01-01 03:48:30,12.200000000000045
2024-01-01 03:49:00,12.200000000000045
2024-01-01 03:49:30,12.200000000000045
2024-01-01 03:50:00,12.200000000000045
2024-01-01 03:50:30,12.200000000000045
2024-01-01 03:51:00,12.200000000000045
2024-01-01 03:51:30,12.200000000000045
2024-01-01 03:52:00,12.200000000000045
2024-01-01 03:52:30,12.200000000000045
2024-01-01 03:53:00,12.200000000000045
2024-01-01 03:53:30,12.200000000000045
2024-01-01 03:54:00,12.200000000000045
2024-01-01 03:54:30,12.200000000000045
2024-01-01 03:55:00,12.200000000000045
2024-01-01 03:55:30,12.200000000000045
2024-01-01 03:56:00,12.200000000000045
2024-01-01 03:56:30,12.200000000000045
2024-01-01 03:57:00,12.200000000000045
2024-01-01 03:57:30,12.200000000000045
2024-01-01 03:58:00,12.200000000000045
2024-01-01 03:58:30,12.200000000000045
2024-01-01 03:59:00,12.200000000000045
2024-01-01 03:59:30,12.200000000000045
2024-01-01 04:00:00,12.200000000000045
2024-01-01 04:00:30,12.200000000000045
2024-01-01 04:01:00,12.200000000000045
2024-01-01 04:01:30,12.200000000000045
2024-01-01 04:02:00,12.200000000000045
2024-01-01 04:02:30,12.200000000000045
2024-01-01 04:03:00,12.200000000000045
2024-01-01 04:03:30,12.200000000000045
2024-01-01 04:04:00,12.200000000000045
2024-01-01 04:04:30,12.200000000000045
2024-01-01 04:05:00,12.200000000000045
2024-01-01 04:05:30,12.200000000000045
2024-01-01 04:06:00,12.200000000000045
2024-01-01 04:06:30,12.200000000000045
2024-01-01 04:07:00,12.200000000000045
2024-01-01 04:07:30,12.200000000000045
2024-01-01 04:08:00,12.200000000000045
2024-01-01 04:08:30,12.200000000000045
2024-01-01 04:09:00,12.200000000000045
2024-01-01 04:09:30,12.200000000000045
2024-01-01 04:10:00,12.200000000000045
2024-01-01 04:10:30,12.200000000000045
2024-01-01 04:11:00,12.200000000000045
2024-01-01 04:11:30,12.200000000000045
2024-01-01 04:12:00,12.200000000000045
2024-01-01 04:12:30,12.200000000000045
2024-01-01 04:13:00,12.200000000000045
2024-01-01 04:13:30,12.200000000000045
2024-01-01 04:14:00,12.200000000000045
2024-01-01 04:14:30,12.200000000000045
2024-01-01 04:15:00,12.200000000000045
2024-01-01 04:15:30,12.200000000000045
2024-01-01 04:16:00,12.200000000000045
2024-01-01 04:16:30,12.200000000000045
2024-01-01 04:17:00,12.200000000000045
2024-01-01 04:17:30,12.200000000000045
2024-01-01 04:18:00,12.200000000000045
2024-01-01 04:18:30,12.200000000000045
2024-01-01 04:19:00,12.200000000000045
2024-01-01 04:19:30,12.200000000000045
2024-01-01 04:20:00,12.200000000000045
2024-01-01 04:20:30,12.200000000000045
2024-01-01 04:21:00,12.200000000000045
2024-01-01 04:21:30,12.200000000000045
2024-01-01 04:22:00,12.200000000000045
2024-01-01 04:22:30,12.200000000000045
2024-01-01 04:23:00,12.200000000000045
2024-01-01 04:23:30,12.200000000000045
2024-01-01 04:24:00,12.200000000000045
2024-01-01 04:24:30,12.200000000000045
2024-01-01 04:25:00,12.200000000000045
2024-01-01 04:25:30,12.200000000000045
2024-01-01 04:26:00,12.200000000000045
2024-01-01 04:26:30,12.200000000000045
2024-01-01 04:27:00,12.200000000000045
2024-01-01 04:27:30,12.200000000000045
2024-01-01 04:28:00,12.200000000000045
2024-01-01 04:28:30,12.200000000000045
2024-01-01 04:29:00,12.200000000000045
2024-01-01 04:29:30,12.200000000000045
2024-01-01 04:30:00,12.200000000000045
2024-01-01 04:30:30,12.200000000000045
2024-01-01 04:31:00,12.200000000000045
2024-01-01 04:31:30,12.200000000000045
2024-01-01 04:32:00,12.200000000000045
2024-01-01 04:32:30,12.200000000000045
2024-01-01 04:33:00,12.200000000000045
2024-01-01 04:33:30,12.200000000000045
2024-01-01 04:34:00,12.200000000000045
2024-01-01 04:34:30,12.200000000000045
2024-01-01 04:35:00,12.200000000000045
2024-01-01 04:35:30,12.200000000000045
2024-01-01 04:36:00,12.200000000000045
2024-01-01 04:36:30,12.200000000000045
2024-01-01 04:37:00,12.200000000000045
2024-01-01 04:37:30,12.200000000000045
2024-01-01 04:38:00,12.200000000000045
2024-01-01 04:38:30,12.200000000000045
2024-01-01 04:39:00,12.200000000000045
2024-01-01 04:39:30,12.200000000000045
2024-01-01 04:40:00,12.200000000000045
2024-01-01 04:40:30,12.200000000000045
2024-01-01 04:41:00,12.200000000000045
2024-01-01 04:41:30,12.200000000000045
2024-01-01 04:42:00,12.200000000000045
2024-01-01 04:42:30,12.200000000000045
2024-01-01 04:43:00,12.200000000000045
2024-01-01 04:43:30,12.200000000000045
2024-01-01 04:44:00,12.200000000000045
2024-01-01 04:44:30,12.200000000000045
2024-01-01 04:45:00,12.200000000000045
2024-01-01 04:45:30,12.200000000000045
2024-01-01 04:46:00,12.200000000000045
2024-01-01 04:46:30,12.200000000000045
2024-01-01 04:47:00,12.200000000000045
2024-01-01 04:47:30,12.200000000000045
2024-01-01 04:48:00,12.200000000000045
2024-01-01 04:48:30,12.200000000000045
2024-01-01 04:49:00,12.200000000000045
2024-01-01 04:49:30,12.200000000000045
2024-01-01 04:50:00,12.200000000000045
2024-01-01 04:50:30,12.200000000000045
2024-01-01 04:51:00,12.200000000000045
2024-01-01 04:51:30,12.200000000000045
2024-01-01 04:52:00,12.200000000000045
2024-01-01 04:52:30,12.200000000000045
2024-01-01 04:53:00,12.200000000000045
2024-01-01 04:53:30,12.200000000000045
2024-01-01 04:54:00,12.200000000000045
2024-01-01 04:54:30,12.200000000000045
2024-01-01 04:55:00,12.200000000000045
2024-01-01 04:55:30,12.200000000000045
2024-01-01 04:56:00,12.200000000000045
2024-01-01 04:56:30,12.200000000000045
2024-01-01 04:57:00,12.200000000000045
2024-01-01 04:57:30,12.200000000000045
2024-01-01 04:58:00,12.200000000000045
2024-01-01 04:58:30,12.200000000000045
2024-01-01 04:59:00,12.200000000000045
2024-01-01 04:59:30,12.200000000000045
2024-01-01 05:00:00,12.200000000000045
2024-01-01 05:00:30,12.199940709222062
2024-01-01 05:01:00,12.199763994682542
2024-01-01 05:01:30,12.1994715920423
2024-01-01 05:02:00,12.1990652356439
2024-01-01 05:02:30,12.198546658579403
2024-01-01 05:03:00,12.19791759275779
2024-01-01 05:03:30,12.197179768970841
2024-01-01 05:04:00,12.196334916958222
2024-01-01 05:04:30,12.195384765471317
2024-01-01 05:05:00,12.194331042336216
2024-01-01 05:05:30,12.193175474515385
2024-01-01 05:06:00,12.191919788168775
2024-01-01 05:06:30,12.190565708713166
2024-01-01 05:07:00,12.189114960881284
2024-01-01 05:07:30,12.187569268779043
2024-01-01 05:08:00,12.185930355942617
2024-01-01 05:08:30,12.1841999453938
2024-01-01 05:09:00,12.182379759694527
2024-01-01 05:09:30,12.180471521000698
2024-01-01 05:10:00,12.178476951114419
2024-01-01 05:10:30,12.176397771535846
2024-01-01 05:11:00,12.174235703513318
2024-01-01 05:11:30,12.17199246809298
2024-01-01 05:12:00,12.16966978616739
2024-01-01 05:12:30,12.167269378522803
2024-01-01 05:13:00,12.16479296588551
2024-01-01 05:13:30,12.162242268967475
2024-01-01 05:14:00,12.159619008510731
2024-01-01 05:14:30,12.156924905330413
2024-01-01 05:15:00,12.154161680357674
2024-01-01 05:15:30,12.151331054680611
2024-01-01 05:16:00,12.148434749585022
2024-01-01 05:16:30,12.1454744865934
2024-01-01 05:17:00,12.142451987503478
2024-01-01 05:17:30,12.139368974425679
2024-01-01 05:18:00,12.136227169819108
2024-01-01 05:18:30,12.1330282965273
2024-01-01 05:19:00,12.129774077812272
2024-01-01 05:19:30,12.126466237387888
2024-01-01 05:20:00,12.123106499452206
2024-01-01 05:20:30,12.11969658871891
2024-01-01 05:21:00,12.116238230447209
2024-01-01 05:21:30,12.112733150471627
2024-01-01 05:22:00,12.109183075230021
2024-01-01 05:22:30,12.105589731790644
2024-01-01 05:23:00,12.101954847878915
2024-01-01 05:23:30,12.098280151902316
2024-01-01 05:24:00,12.094567372974609
2024-01-01 05:24:30,12.090818240939143
2024-01-01 05:25:00,12.087034486391246
2024-01-01 05:25:30,12.083217840699149
2024-01-01 05:26:00,12.079370036024272
2024-01-01 05:26:30,12.075492805340332
2024-01-01 05:27:00,12.071587882451695
2024-01-01 05:27:30,12.067657002010264
2024-01-01 05:28:00,12.063701899531736
2024-01-01 05:28:30,12.059724311410548
2024-01-01 05:29:00,12.055725974934205
2024-01-01 05:29:30,12.051708628295955
2024-01-01 05:30:00,12.047674010607125
2024-01-01 05:30:30,12.043623861907975
2024-01-01 05:31:00,12.039559923177535
2024-01-01 05:31:30,12.035483936342814
