timestamp,hvac_reaZonEas_TSup_y
2024-01-01 01:28:00,11.838593148141342
2024-01-01 01:28:30,11.838613803787325
2024-01-01 01:29:00,11.838637871716116
2024-01-01 01:29:30,11.838665599784122
2024-01-01 01:30:00,11.838697240092927
2024-01-01 01:30:30,11.838733046687878
2024-01-01 01:31:00,11.838773272755134
2024-01-01 01:31:30,11.838818168322632
2024-01-01 01:32:00,11.838867977018822
2024-01-01 01:32:30,11.838876784731212
2024-01-01 01:33:00,11.838879397157541
2024-01-01 01:33:30,11.838879391120031
2024-01-01 01:34:00,11.838877725020154
2024-01-01 01:34:30,11.838880904280416
2024-01-01 01:35:00,11.838884467364721
2024-01-01 01:35:30,11.838882612424072
2024-01-01 01:36:00,11.838883457048041
2024-01-01 01:36:30,11.838885624621241
2024-01-01 01:37:00,11.838885725401724
2024-01-01 01:37:30,11.838886155313673
2024-01-01 01:38:00,11.83888665606986
2024-01-01 01:38:30,11.838892914829216
2024-01-01 01:39:00,11.838893435775844
2024-01-01 01:39:30,11.838893495515208
2024-01-01 01:40:00,11.838893500489235
2024-01-01 01:40:30,11.83889350529057
2024-01-01 01:41:00,11.838893509859645
2024-01-01 01:41:30,11.838893514193046
2024-01-01 01:42:00,11.838893518212728
2024-01-01 01:42:30,11.838893521877026
2024-01-01 01:43:00,11.838893525259437
2024-01-01 01:43:30,11.838893528572896
2024-01-01 01:44:00,11.838893531412225
2024-01-01 01:44:30,11.838893532392547
2024-01-01 01:45:00,11.838893527899472
2024-01-01 01:45:30,11.838893518352961
2024-01-01 01:46:00,11.83889353876043
2024-01-01 01:46:30,11.838893586224515
2024-01-01 01:47:00,11.83889364104823
2024-01-01 01:47:30,11.83889368836725
2024-01-01 01:48:00,11.838893713514722
2024-01-01 01:48:30,11.83889369868757
2024-01-01 01:49:00,11.838893622276089
2024-01-01 01:49:30,11.838893458063126
2024-01-01 01:50:00,11.83889317478355
2024-01-01 01:50:30,11.838892735808372
2024-01-01 01:51:00,11.838892589338116
2024-01-01 01:51:30,11.838892534840113
2024-01-01 01:52:00,11.838892484967062
2024-01-01 01:52:30,11.83889238006617
2024-01-01 01:53:00,11.838892513612734
2024-01-01 01:53:30,11.838892558161888
2024-01-01 01:54:00,11.838892572089378
2024-01-01 01:54:30,11.838892561506725
2024-01-01 01:55:00,11.838892523714946
2024-01-01 01:55:30,11.838892444411044
2024-01-01 01:56:00,11.838892303626494
2024-01-01 01:56:30,11.838892078977665
2024-01-01 01:57:00,11.838891746627155
2024-01-01 01:57:30,11.838891282580619
2024-01-01 01:58:00,11.83889066403259
2024-01-01 01:58:30,11.838889870793253
2024-01-01 01:59:00,11.838888886407801
2024-01-01 01:59:30,11.838887699125223
2024-01-01 02:00:00,11.838886302734693
2024-01-01 02:00:30,11.838885837350688
2024-01-01 02:01:00,11.838885682132286
2024-01-01 02:01:30,11.838885607958161
2024-01-01 02:02:00,11.838884864135423
2024-01-01 02:02:30,11.838874879842194
2024-01-01 02:03:00,11.838871372055564
2024-01-01 02:03:30,11.838873514325314
2024-01-01 02:04:00,11.83887981778338
2024-01-01 02:04:30,11.838888257688438
2024-01-01 02:05:00,11.838896319000412
2024-01-01 02:05:30,11.838901792956847
2024-01-01 02:06:00,11.838903067416481
2024-01-01 02:06:30,11.838899023437023
2024-01-01 02:07:00,11.83888893301804
2024-01-01 02:07:30,11.83887242117271
2024-01-01 02:08:00,11.838849440526133
2024-01-01 02:08:30,11.838820246923206
2024-01-01 02:09:00,11.83878539421761
2024-01-01 02:09:30,11.83874574928052
2024-01-01 02:10:00,11.838702521307596
2024-01-01 02:10:30,11.838657307422295
2024-01-01 02:11:00,11.83861215545744
2024-01-01 02:11:30,11.83856964371779
2024-01-01 02:12:00,11.83853297854364
2024-01-01 02:12:30,11.838506112581229
2024-01-01 02:13:00,11.838493880150168
2024-01-01 02:13:30,11.838502149665544
2024-01-01 02:14:00,11.838537991438045
2024-01-01 02:14:30,11.838609848340866
2024-01-01 02:15:00,11.838727703772179
2024-01-01 02:15:30,11.838898116325254
2024-01-01 02:16:00,11.838912066831028
2024-01-01 02:16:30,11.838911904514248
2024-01-01 02:17:00,11.838911627385244
2024-01-01 02:17:30,11.838911762764667
2024-01-01 02:18:00,11.838911927670836
2024-01-01 02:18:30,11.838912207785029
2024-01-01 02:19:00,11.838912159810889
2024-01-01 02:19:30,11.838912023184548
2024-01-01 02:20:00,11.838911967302238
2024-01-01 02:20:30,11.838911977284909
2024-01-01 02:21:00,11.838912004774556
2024-01-01 02:21:30,11.838912039431136
2024-01-01 02:22:00,11.838912061408223
2024-01-01 02:22:30,11.838912078958003
2024-01-01 02:23:00,11.838912108436205
2024-01-01 02:23:30,11.838912142554648
2024-01-01 02:24:00,11.838912135353269
2024-01-01 02:24:30,11.838912201340008
2024-01-01 02:25:00,11.83891222345494
2024-01-01 02:25:30,11.838912231668644
2024-01-01 02:26:00,11.838912232942562
2024-01-01 02:26:30,11.838912188809559
2024-01-01 02:27:00,11.838912176346355
2024-01-01 02:27:30,11.838912175097562
2024-01-01 02:28:00,11.838912179582962
2024-01-01 02:28:30,11.83891218806491
2024-01-01 02:29:00,11.838912050411295
2024-01-01 02:29:30,11.838912013723359
2024-01-01 02:30:00,11.838912011458717
2024-01-01 02:30:30,11.838912021142846
2024-01-01 02:31:00,11.838912035091937
2024-01-01 02:31:30,11.83891205073843
2024-01-01 02:32:00,11.838912066906516
2024-01-01 02:32:30,11.838912083138212
2024-01-01 02:33:00,11.838912099200911
2024-01-01 02:33:30,11.838912114917605
2024-01-01 02:34:00,11.838912130172616
2024-01-01 02:34:30,11.838911831452435
2024-01-01 02:35:00,11.838910898793927
2024-01-01 02:35:30,11.838909361312062
2024-01-01 02:36:00,11.838907490476856
2024-01-01 02:36:30,11.83890563965116
2024-01-01 02:37:00,11.8389041313946
2024-01-01 02:37:30,11.838890641943749
2024-01-01 02:38:00,11.838885234703241
2024-01-01 02:38:30,11.838900846954346
2024-01-01 02:39:00,11.83893416701062
2024-01-01 02:39:30,11.838975594947328
2024-01-01 02:40:00,11.839019287495091
2024-01-01 02:40:30,11.8390640058048
2024-01-01 02:41:00,11.839109132701651
2024-01-01 02:41:30,11.83915247867617
2024-01-01 02:42:00,11.839191338455919
2024-01-01 02:42:30,11.839224267532927
2024-01-01 02:43:00,11.839251394688688
2024-01-01 02:43:30,11.839273437167947
2024-01-01 02:44:00,11.839290821162763
2024-01-01 02:44:30,11.839303695065098
2024-01-01 02:45:00,11.839312467168838
2024-01-01 02:45:30,11.839318104845347
2024-01-01 02:46:00,11.839321913744413
2024-01-01 02:46:30,11.839325119630132
2024-01-01 02:47:00,11.839328683973804
2024-01-01 02:47:30,11.839333440399002
2024-01-01 02:48:00,11.839340307202121
2024-01-01 02:48:30,11.839350319828839
2024-01-01 02:49:00,11.839364468905899
2024-01-01 02:49:30,11.839383526411098
2024-01-01 02:50:00,11.839408019231712
2024-01-01 02:50:30,11.839438333796409
2024-01-01 02:51:00,11.839474815924007
2024-01-01 02:51:30,11.839517762741366
2024-01-01 02:52:00,11.839567329175509
2024-01-01 02:52:30,11.839623453722652
2024-01-01 02:53:00,11.839685871831477
2024-01-01 02:53:30,11.839754192977637
2024-01-01 02:54:00,11.839828549380627
2024-01-01 02:54:30,11.839910985006611
2024-01-01 02:55:00,11.840002107532598
2024-01-01 02:55:30,11.840010072104064
2024-01-01 02:56:00,11.840013018355648
2024-01-01 02:56:30,11.840014120137027
2024-01-01 02:57:00,11.840014525523657
2024-01-01 02:57:30,11.840014664313912
2024-01-01 02:58:00,11.840014716936253
2024-01-01 02:58:30,11.840014743486336
2024-01-01 02:59:00,11.84001476376551
2024-01-01 02:59:30,11.840014783786899
2024-01-01 03:00:00,11.840014804741202
2024-01-01 03:00:30,11.840014811895855
2024-01-01 03:01:00,11.840014818683642
2024-01-01 03:01:30,11.840014823003344
2024-01-01 03:02:00,11.840014824027037
2024-01-01 03:02:30,11.840011873306992
2024-01-01 03:03:00,11.840014513790777
2024-01-01 03:03:30,11.840018841673498
2024-01-01 03:04:00,11.840022393353138
2024-01-01 03:04:30,11.840024621875557
2024-01-01 03:05:00,11.840025443266086
2024-01-01 03:05:30,11.840024842299442
2024-01-01 03:06:00,11.840022835959303
2024-01-01 03:06:30,11.840019461505278
2024-01-01 03:07:00,11.840014764284604
2024-01-01 03:07:30,11.8400087937776
2024-01-01 03:08:00,11.840001602891732
2024-01-01 03:08:30,11.839993246366248
2024-01-01 03:09:00,11.839983780822081
2024-01-01 03:09:30,11.839973264550622
2024-01-01 03:10:00,11.83996175681375
2024-01-01 03:10:30,11.839949317310811
2024-01-01 03:11:00,11.839936006835558
2024-01-01 03:11:30,11.839921885716365
2024-01-01 03:12:00,11.83990701463432
2024-01-01 03:12:30,11.839891453665473
2024-01-01 03:13:00,11.8398752626793
2024-01-01 03:13:30,11.839858500750438
2024-01-01 03:14:00,11.83984122587458
2024-01-01 03:14:30,11.839823495254961
2024-01-01 03:15:00,11.839805364622634
2024-01-01 03:15:30,11.839786888593892
2024-01-01 03:16:00,11.839768119505493
2024-01-01 03:16:30,11.839749100080496
2024-01-01 03:17:00,11.839729875839566
2024-01-01 03:17:30,11.839710498818931
2024-01-01 03:18:00,11.839691017127677
2024-01-01 03:18:30,11.839671474639317
2024-01-01 03:19:00,11.839651913198054
2024-01-01 03:19:30,11.839632372236508
2024-01-01 03:20:00,11.839612888901911
2024-01-01 03:20:30,11.839593497821511
2024-01-01 03:21:00,11.83957423218203
2024-01-01 03:21:30,11.839555122272316
2024-01-01 03:22:00,11.839536195985715
2024-01-01 03:22:30,11.839517479478445
2024-01-01 03:23:00,11.839498995981387
2024-01-01 03:23:30,11.839480767199234
2024-01-01 03:24:00,11.83946281193289
2024-01-01 03:24:30,11.83944514680661
2024-01-01 03:25:00,11.83942778688737
2024-01-01 03:25:30,11.839410744054248
2024-01-01 03:26:00,11.839394028874722
2024-01-01 03:26:30,11.839377649399637
2024-01-01 03:27:00,11.83936161201541
2024-01-01 03:27:30,11.839345920530832
2024-01-01 03:28:00,11.839330577809278
2024-01-01 03:28:30,11.839315583916402
2024-01-01 03:29:00,11.839300937690439
2024-01-01 03:29:30,11.839286636241468
2024-01-01 03:30:00,11.839272675076074
2024-01-01 03:30:30,11.839259806966425
2024-01-01 03:31:00,11.839246040756166
2024-01-01 03:31:30,11.839241451794805
2024-01-01 03:32:00,11.839240009422326
2024-01-01 03:32:30,11.83923952708011
2024-01-01 03:33:00,11.839232248152939
2024-01-01 03:33:30,11.839223215390291
2024-01-01 03:34:00,11.839213367966238
2024-01-01 03:34:30,11.83920345593117
2024-01-01 03:35:00,11.83919358629663
2024-01-01 03:35:30,11.839183809484439
2024-01-01 03:36:00,11.839174107847612
2024-01-01 03:36:30,11.839164465525414
2024-01-01 03:37:00,11.839154858783559
2024-01-01 03:37:30,11.839145266632215
2024-01-01 03:38:00,11.839135666670472
2024-01-01 03:38:30,11.83912603817572
2024-01-01 03:39:00,11.839116361214167
2024-01-01 03:39:30,11.839106616445974
2024-01-01 03:40:00,11.839096785930678
2024-01-01 03:40:30,11.839086852256628
2024-01-01 03:41:00,11.839076799743054
2024-01-01 03:41:30,11.839066612738634
2024-01-01 03:42:00,11.8390562777833
2024-01-01 03:42:30,11.839045781080529
2024-01-01 03:43:00,11.839035110693658
2024-01-01 03:43:30,11.839024255416291
2024-01-01 03:44:00,11.839013204238142
2024-01-01 03:44:30,11.839001947806935
2024-01-01 03:45:00,11.838990476503454
2024-01-01 03:45:30,11.838978782342167
2024-01-01 03:46:00,11.838966856521665
2024-01-01 03:46:30,11.83895469200246
2024-01-01 03:47:00,11.838942280614617
2024-01-01 03:47:30,11.838929615505037
2024-01-01 03:48:00,11.838916688851782
2024-01-01 03:48:30,11.838903493483144
2024-01-01 03:49:00,11.838890020922406
2024-01-01 03:49:30,11.83887626351617
2024-01-01 03:50:00,11.838862211039043
2024-01-01 03:50:30,11.838847854639198
2024-01-01 03:51:00,11.838833181828761
2024-01-01 03:51:30,11.838818181458748
2024-01-01 03:52:00,11.838802838093898
2024-01-01 03:52:30,11.838787137147165
2024-01-01 03:53:00,11.838771058996485
2024-01-01 03:53:30,11.838754585319862
2024-01-01 03:54:00,11.838737690143262
2024-01-01 03:54:30,11.838720350809638
2024-01-01 03:55:00,11.83870253339262
2024-01-01 03:55:30,11.838684209983
2024-01-01 03:56:00,11.838665336432882
2024-01-01 03:56:30,11.83864587915042
2024-01-01 03:57:00,11.838625780521113
2024-01-01 03:57:30,11.83860500137871
2024-01-01 03:58:00,11.838583466402213
2024-01-01 03:58:30,11.838561132197412
2024-01-01 03:59:00,11.838537899129392
2024-01-01 03:59:30,11.838513722721757
2024-01-01 04:00:00,11.838488469542312
2024-01-01 04:00:30,11.838480051957674
2024-01-01 04:01:00,11.838477247032131
2024-01-01 04:01:30,11.83847663541593
2024-01-01 04:02:00,11.838476430853063
2024-01-01 04:02:30,11.838476361418088
2024-01-01 04:03:00,11.838476336300118
2024-01-01 04:03:30,11.838476324946441
2024-01-01 04:04:00,11.83847631691441
2024-01-01 04:04:30,11.83847630855854
2024-01-01 04:05:00,11.838476298342414
2024-01-01 04:05:30,11.838476285548438
2024-01-01 04:06:00,11.838476269541502
2024-01-01 04:06:30,11.838476249893063
2024-01-01 04:07:00,11.838476226160367
2024-01-01 04:07:30,11.838476197846262
2024-01-01 04:08:00,11.838476164400845
2024-01-01 04:08:30,11.838476125281602
2024-01-01 04:09:00,11.83847607995142
2024-01-01 04:09:30,11.838476027787124
2024-01-01 04:10:00,11.838475968189641
2024-01-01 04:10:30,11.838475900482536
2024-01-01 04:11:00,11.83847582405457
2024-01-01 04:11:30,11.83847573821862
2024-01-01 04:12:00,11.838475642298363
2024-01-01 04:12:30,11.838475535634132
2024-01-01 04:13:00,11.838475417417442
2024-01-01 04:13:30,11.83847528705195
2024-01-01 04:14:00,11.838475143868436
2024-01-01 04:14:30,11.838474987175687
2024-01-01 04:15:00,11.838474816390146
2024-01-01 04:15:30,11.838474630874089
2024-01-01 04:16:00,11.83847443019664
2024-01-01 04:16:30,11.838474213932898
2024-01-01 04:17:00,11.83847398155865
2024-01-01 04:17:30,11.838473732676846
2024-01-01 04:18:00,11.838473467055678
2024-01-01 04:18:30,11.838473184425027
2024-01-01 04:19:00,11.838472884735609
2024-01-01 04:19:30,11.83847256787783
2024-01-01 04:20:00,11.838472233776997
2024-01-01 04:20:30,11.838471882631723
2024-01-01 04:21:00,11.838471514297396
2024-01-01 04:21:30,11.838471128832111
2024-01-01 04:22:00,11.838470726229332
2024-01-01 04:22:30,11.838470306275383
2024-01-01 04:23:00,11.838469868632103
2024-01-01 04:23:30,11.838469412790516
2024-01-01 04:24:00,11.83846893776223
2024-01-01 04:24:30,11.838458948343202
2024-01-01 04:25:00,11.838456443401299
2024-01-01 04:25:30,11.838455013292503
2024-01-01 04:26:00,11.838447804775
2024-01-01 04:26:30,11.838440834659536
2024-01-01 04:27:00,11.838429280564526
2024-01-01 04:27:30,11.838421745713276
2024-01-01 04:28:00,11.83840881712075
2024-01-01 04:28:30,11.838403435825342
2024-01-01 04:29:00,11.838400639511633
2024-01-01 04:29:30,11.838393920572514
2024-01-01 04:30:00,11.83838861440546
2024-01-01 04:30:30,11.838386846039896
2024-01-01 04:31:00,11.83838625631978
2024-01-01 04:31:30,11.838381435772135
2024-01-01 04:32:00,11.838375308919751
2024-01-01 04:32:30,11.838369115291016
2024-01-01 04:33:00,11.838363751781571
2024-01-01 04:33:30,11.838359707347934
2024-01-01 04:34:00,11.83835747049983
2024-01-01 04:34:30,11.838357531629242
2024-01-01 04:35:00,11.83836046758205
2024-01-01 04:35:30,11.838366919226985
2024-01-01 04:36:00,11.838377617426431
2024-01-01 04:36:30,11.838393359898646
2024-01-01 04:37:00,11.838415019296463
2024-01-01 04:37:30,11.838443513321351
2024-01-01 04:38:00,11.838479798458309
2024-01-01 04:38:30,11.838524825139643
2024-01-01 04:39:00,11.838579518522636
2024-01-01 04:39:30,11.83864471202645
2024-01-01 04:40:00,11.838721119134505
2024-01-01 04:40:30,11.838809241526633
2024-01-01 04:41:00,11.838909350137783
2024-01-01 04:41:30,11.83902136272161
2024-01-01 04:42:00,11.83914487597292
2024-01-01 04:42:30,11.839278995553855
2024-01-01 04:43:00,11.83942250957125
2024-01-01 04:43:30,11.839573585578648
2024-01-01 04:44:00,11.839730306017998
2024-01-01 04:44:30,11.839889899590048
2024-01-01 04:45:00,11.840050264424178
2024-01-01 04:45:30,11.840207613557368
2024-01-01 04:46:00,11.84022131187129
2024-01-01 04:46:30,11.840221418277224
2024-01-01 04:47:00,11.840222792158443
2024-01-01 04:47:30,11.84022648460018
2024-01-01 04:48:00,11.840226812178798
2024-01-01 04:48:30,11.840222171641017
2024-01-01 04:49:00,11.840222961232769
2024-01-01 04:49:30,11.840223365733323
2024-01-01 04:50:00,11.84022340773572
2024-01-01 04:50:30,11.840223949396147
2024-01-01 04:51:00,11.840224137475275
2024-01-01 04:51:30,11.84022317113886
2024-01-01 04:52:00,11.840222790070015
2024-01-01 04:52:30,11.840220960556167
2024-01-01 04:53:00,11.840215554927909
2024-01-01 04:53:30,11.840208989276846
2024-01-01 04:54:00,11.840203779375031
2024-01-01 04:54:30,11.840200234966062
2024-01-01 04:55:00,11.840197936026186
2024-01-01 04:55:30,11.840196571353431
2024-01-01 04:56:00,11.840195940929675
2024-01-01 04:56:30,11.84019590093925
2024-01-01 04:57:00,11.840196346331766
2024-01-01 04:57:30,11.84019718874464
2024-01-01 04:58:00,11.840198346998818
2024-01-01 04:58:30,11.840199749173905
2024-01-01 04:59:00,11.840201333914933
2024-01-01 04:59:30,11.840203050035768
2024-01-01 05:00:00,11.840204854842568
2024-01-01 05:00:30,11.84020514267172
2024-01-01 05:01:00,11.840204944393463
2024-01-01 05:01:30,11.84020544112235
2024-01-01 05:02:00,11.840205860128435
2024-01-01 05:02:30,11.84020603662492
2024-01-01 05:03:00,11.84020832845141
2024-01-01 05:03:30,11.840212152905906
2024-01-01 05:04:00,11.840214975307788
2024-01-01 05:04:30,11.840216865189007
2024-01-01 05:05:00,11.840218418387792
2024-01-01 05:05:30,11.840219865629138
2024-01-01 05:06:00,11.840221264988486
2024-01-01 05:06:30,11.84022262720731
2024-01-01 05:07:00,11.840223946825745
2024-01-01 05:07:30,11.840225219226852
2024-01-01 05:08:00,11.840226446474446
2024-01-01 05:08:30,11.840227631929224
2024-01-01 05:09:00,11.840228779589495
2024-01-01 05:09:30,11.840229892706077
2024-01-01 05:10:00,11.840230974467943
2024-01-01 05:10:30,11.84023202719726
2024-01-01 05:11:00,11.840233053075224
2024-01-01 05:11:30,11.840234054268251
2024-01-01 05:12:00,11.840235032422584
2024-01-01 05:12:30,11.840235989040139
2024-01-01 05:13:00,11.840236925496924
2024-01-01 05:13:30,11.840237842696183
2024-01-01 05:14:00,11.840238741810197
2024-01-01 05:14:30,11.840239623652735
2024-01-01 05:15:00,11.840240488785241
2024-01-01 05:15:30,11.840241337551959
2024-01-01 05:16:00,11.84024217077797
2024-01-01 05:16:30,11.840242988697355
2024-01-01 05:17:00,11.840243791332739
2024-01-01 05:17:30,11.840244579352259
2024-01-01 05:18:00,11.84024535264308
2024-01-01 05:18:30,11.840246111402848
2024-01-01 05:19:00,11.840246855744681
2024-01-01 05:19:30,11.840247585861277
2024-01-01 05:20:00,11.840248301986435
2024-01-01 05:20:30,11.840249004145335
2024-01-01 05:21:00,11.840249692669317
2024-01-01 05:21:30,11.840250367503302
2024-01-01 05:22:00,11.84025102933731
2024-01-01 05:22:30,11.840251678528432
2024-01-01 05:23:00,11.840252315428529
2024-01-01 05:23:30,11.840252940487858
2024-01-01 05:24:00,11.840253554532126
2024-01-01 05:24:30,11.84025415841154
2024-01-01 05:25:00,11.84025475310699
2024-01-01 05:25:30,11.840255339273028
2024-01-01 05:26:00,11.840255918370644
2024-01-01 05:26:30,11.840256491959906
2024-01-01 05:27:00,11.84025706111521
2024-01-01 05:27:30,11.840257627680444
2024-01-01 05:28:00,11.840258193295597
2024-01-01 05:28:30,11.840258760269876
2024-01-01 05:29:00,11.84025933040283
2024-01-01 05:29:30,11.84025990585576
2024-01-01 05:30:00,11.840260489415527
2024-01-01 05:30:30,11.840260489980551
2024-01-01 05:31:00,11.840260490689502
2024-01-01 05:31:30,11.840260318718094
