timestamp,hvac_reaZonCor_TSup_y
2024-01-01 00:34:30,11.843199095064563
2024-01-01 00:35:00,11.84321036823144
2024-01-01 00:35:30,11.843221107336774
2024-01-01 00:36:00,11.84323119078573
2024-01-01 00:36:30,11.843240581146802
2024-01-01 00:37:00,11.843249236799409
2024-01-01 00:37:30,11.84325712927756
2024-01-01 00:38:00,11.843264227615407
2024-01-01 00:38:30,11.843270503697624
2024-01-01 00:39:00,11.843275929730169
2024-01-01 00:39:30,11.84328047832173
2024-01-01 00:40:00,11.84328412193588
2024-01-01 00:40:30,11.843286834400885
2024-01-01 00:41:00,11.843288588718906
2024-01-01 00:41:30,11.84328935855649
2024-01-01 00:42:00,11.84328911752607
2024-01-01 00:42:30,11.843287839159075
2024-01-01 00:43:00,11.843285496784915
2024-01-01 00:43:30,11.843282063756135
2024-01-01 00:44:00,11.843277512187285
2024-01-01 00:44:30,11.843271815383275
2024-01-01 00:45:00,11.843264943618635
2024-01-01 00:45:30,11.843256869026447
2024-01-01 00:46:00,11.843247560072939
2024-01-01 00:46:30,11.843236987147066
2024-01-01 00:47:00,11.843225116089286
2024-01-01 00:47:30,11.84321191513601
2024-01-01 00:48:00,11.843197346429235
2024-01-01 00:48:30,11.843181376050097
2024-01-01 00:49:00,11.843163961310552
2024-01-01 00:49:30,11.843145065665851
2024-01-01 00:50:00,11.843124640780161
2024-01-01 00:50:30,11.843102646828982
2024-01-01 00:51:00,11.843079028932095
2024-01-01 00:51:30,11.84305374423002
2024-01-01 00:52:00,11.84302672903641
2024-01-01 00:52:30,11.842997938165126
2024-01-01 00:53:00,11.842967297151688
2024-01-01 00:53:30,11.842934759735158
2024-01-01 00:54:00,11.842900237101219
2024-01-01 00:54:30,11.842863684282179
2024-01-01 00:55:00,11.842824994386831
2024-01-01 00:55:30,11.84278412707448
2024-01-01 00:56:00,11.842740950518646
2024-01-01 00:56:30,11.842695437074951
2024-01-01 00:57:00,11.842647418504328
2024-01-01 00:57:30,11.84259689170932
2024-01-01 00:58:00,11.842543636048163
2024-01-01 00:58:30,11.842487691578924
2024-01-01 00:59:00,11.842428760397638
2024-01-01 00:59:30,11.842366955282728
2024-01-01 01:00:00,11.842301862524266
2024-01-01 01:00:30,11.842287223493258
2024-01-01 01:01:00,11.84229483604571
2024-01-01 01:01:30,11.842294382624857
2024-01-01 01:02:00,11.842293670264723
2024-01-01 01:02:30,11.84229122579768
2024-01-01 01:03:00,11.842286051373492
2024-01-01 01:03:30,11.842279770114942
2024-01-01 01:04:00,11.842273049075914
2024-01-01 01:04:30,11.842266067340518
2024-01-01 01:05:00,11.842258880654526
2024-01-01 01:05:30,11.842251505155275
2024-01-01 01:06:00,11.842243944399513
2024-01-01 01:06:30,11.842236197353657
2024-01-01 01:07:00,11.842228262052345
2024-01-01 01:07:30,11.842220137121672
2024-01-01 01:08:00,11.842211821540843
2024-01-01 01:08:30,11.842203315998518
2024-01-01 01:09:00,11.842194621431247
2024-01-01 01:09:30,11.842185740606908
2024-01-01 01:10:00,11.84217667756593
2024-01-01 01:10:30,11.842167437924843
2024-01-01 01:11:00,11.842158028962501
2024-01-01 01:11:30,11.842148459652776
2024-01-01 01:12:00,11.84213874146127
2024-01-01 01:12:30,11.842128887512217
2024-01-01 01:13:00,11.842118913531237
2024-01-01 01:13:30,11.842108838436957
2024-01-01 01:14:00,11.842098682899291
2024-01-01 01:14:30,11.84208847174682
2024-01-01 01:15:00,11.842078232494998
2024-01-01 01:15:30,11.84206799676042
2024-01-01 01:16:00,11.842057799598365
2024-01-01 01:16:30,11.842047680618464
2024-01-01 01:17:00,11.842037683802971
2024-01-01 01:17:30,11.842027858576898
2024-01-01 01:18:00,11.842018258643236
2024-01-01 01:18:30,11.84200894440221
2024-01-01 01:19:00,11.841999981459878
2024-01-01 01:19:30,11.841991442682911
2024-01-01 01:20:00,11.841983406680242
2024-01-01 01:20:30,11.841975960990396
2024-01-01 01:21:00,11.841969199129778
2024-01-01 01:21:30,11.841963224270671
2024-01-01 01:22:00,11.841958147295315
2024-01-01 01:22:30,11.841954088763202
2024-01-01 01:23:00,11.841951178353668
2024-01-01 01:23:30,11.841949555654367
2024-01-01 01:24:00,11.841949370799796
2024-01-01 01:24:30,11.841950783895129
2024-01-01 01:25:00,11.841953966355675
2024-01-01 01:25:30,11.84195909958629
2024-01-01 01:26:00,11.841966377218
2024-01-01 01:26:30,11.841976002137017
2024-01-01 01:27:00,11.841988188997846
2024-01-01 01:27:30,11.842003161658567
2024-01-01 01:28:00,11.842021153753933
2024-01-01 01:28:30,11.842042407271947
2024-01-01 01:29:00,11.842067171839972
2024-01-01 01:29:30,11.842095702488336
2024-01-01 01:30:00,11.842128258615787
2024-01-01 01:30:30,11.842165101620822
2024-01-01 01:31:00,11.842206492017965
2024-01-01 01:31:30,11.842252687072062
2024-01-01 01:32:00,11.842303937463385
2024-01-01 01:32:30,11.842313002589322
2024-01-01 01:33:00,11.842315693156877
2024-01-01 01:33:30,11.842315686938662
2024-01-01 01:34:00,11.84231397091645
2024-01-01 01:34:30,11.842317245439858
2024-01-01 01:35:00,11.842320915288099
2024-01-01 01:35:30,11.842319004766694
2024-01-01 01:36:00,11.842319874699342
2024-01-01 01:36:30,11.842322107221946
2024-01-01 01:37:00,11.84232221102286
2024-01-01 01:37:30,11.842322653824453
2024-01-01 01:38:00,11.842323169586734
2024-01-01 01:38:30,11.842329615886115
2024-01-01 01:39:00,11.84233015244314
2024-01-01 01:39:30,11.842330213973526
2024-01-01 01:40:00,11.84233021909779
2024-01-01 01:40:30,11.84233022404419
2024-01-01 01:41:00,11.84233022875128
2024-01-01 01:41:30,11.842330233215648
2024-01-01 01:42:00,11.842330237356862
2024-01-01 01:42:30,11.842330241131947
2024-01-01 01:43:00,11.842330244616619
2024-01-01 01:43:30,11.842330248030294
2024-01-01 01:44:00,11.842330250955513
2024-01-01 01:44:30,11.84233025196562
2024-01-01 01:45:00,11.842330247337088
2024-01-01 01:45:30,11.842330237502551
2024-01-01 01:46:00,11.842330258526317
2024-01-01 01:46:30,11.842330307423708
2024-01-01 01:47:00,11.842330363902704
2024-01-01 01:47:30,11.842330412650426
2024-01-01 01:48:00,11.842330438557326
2024-01-01 01:48:30,11.84233042328259
2024-01-01 01:49:00,11.842330344564118
2024-01-01 01:49:30,11.842330175393272
2024-01-01 01:50:00,11.842329883560922
2024-01-01 01:50:30,11.842329431332075
2024-01-01 01:51:00,11.842329280439515
2024-01-01 01:51:30,11.842329224295156
2024-01-01 01:52:00,11.842329172910524
2024-01-01 01:52:30,11.842329064825435
2024-01-01 01:53:00,11.842329202427209
2024-01-01 01:53:30,11.842329248329122
2024-01-01 01:54:00,11.842329262679527
2024-01-01 01:54:30,11.84232925177514
2024-01-01 01:55:00,11.842329212834727
2024-01-01 01:55:30,11.84232913112055
2024-01-01 01:56:00,11.842328986057339
2024-01-01 01:56:30,11.84232875458099
2024-01-01 01:57:00,11.842328412129689
2024-01-01 01:57:30,11.842327933979846
2024-01-01 01:58:00,11.842327296632902
2024-01-01 01:58:30,11.842326479285418
2024-01-01 01:59:00,11.842325464982594
2024-01-01 01:59:30,11.842324241616211
2024-01-01 02:00:00,11.842322802786668
2024-01-01 02:00:30,11.84232232325877
2024-01-01 02:01:00,11.84232216332299
2024-01-01 02:01:30,11.84232208689292
2024-01-01 02:02:00,11.842321320429278
2024-01-01 02:02:30,11.84231103199977
2024-01-01 02:03:00,11.8423074173607
2024-01-01 02:03:30,11.84230962488948
2024-01-01 02:04:00,11.84231612036524
2024-01-01 02:04:30,11.842324817368649
2024-01-01 02:05:00,11.842333124246295
2024-01-01 02:05:30,11.842338764951705
2024-01-01 02:06:00,11.842340078234372
2024-01-01 02:06:30,11.842335911066414
2024-01-01 02:07:00,11.84232551327085
2024-01-01 02:07:30,11.842308498437944
2024-01-01 02:08:00,11.842284817749658
2024-01-01 02:08:30,11.842254734844516
2024-01-01 02:09:00,11.842218820447897
2024-01-01 02:09:30,11.8421779678377
2024-01-01 02:10:00,11.842133423044288
2024-01-01 02:10:30,11.842086831843233
2024-01-01 02:11:00,11.842040304448858
2024-01-01 02:11:30,11.841996497706702
2024-01-01 02:12:00,11.841958715629517
2024-01-01 02:12:30,11.841931031270008
2024-01-01 02:13:00,11.841918426211805
2024-01-01 02:13:30,11.841926947635045
2024-01-01 02:14:00,11.841963881228025
2024-01-01 02:14:30,11.842037927052559
2024-01-01 02:15:00,11.842159372623485
2024-01-01 02:15:30,11.842334986350409
2024-01-01 02:16:00,11.842349362862251
2024-01-01 02:16:30,11.842349195588326
2024-01-01 02:17:00,11.84234891000034
2024-01-01 02:17:30,11.842349049516258
2024-01-01 02:18:00,11.84234921945955
2024-01-01 02:18:30,11.842349508140558
2024-01-01 02:19:00,11.842349458698948
2024-01-01 02:19:30,11.842349317893365
2024-01-01 02:20:00,11.842349260302115
2024-01-01 02:20:30,11.84234927059083
2024-01-01 02:21:00,11.84234929892284
2024-01-01 02:21:30,11.842349334641199
2024-01-01 02:22:00,11.842349357291937
2024-01-01 02:22:30,11.84234937537974
2024-01-01 02:23:00,11.842349405761126
2024-01-01 02:23:30,11.84234944092475
2024-01-01 02:24:00,11.842349433503102
2024-01-01 02:24:30,11.84234950151074
2024-01-01 02:25:00,11.84234952430296
2024-01-01 02:25:30,11.84234953276831
2024-01-01 02:26:00,11.842349534081109
2024-01-01 02:26:30,11.842349488591765
2024-01-01 02:27:00,11.842349475745607
2024-01-01 02:27:30,11.842349474458615
2024-01-01 02:28:00,11.842349479082259
2024-01-01 02:28:30,11.842349487825459
2024-01-01 02:29:00,11.842349345932007
2024-01-01 02:29:30,11.842349308114251
2024-01-01 02:30:00,11.842349305780147
2024-01-01 02:30:30,11.842349315762931
2024-01-01 02:31:00,11.84234933014227
2024-01-01 02:31:30,11.842349346271362
2024-01-01 02:32:00,11.842349362938137
2024-01-01 02:32:30,11.842349379670452
2024-01-01 02:33:00,11.842349396228599
2024-01-01 02:33:30,11.842349412430053
2024-01-01 02:34:00,11.842349428155444
2024-01-01 02:34:30,11.842349120225265
2024-01-01 02:35:00,11.84234815881166
2024-01-01 02:35:30,11.84234657392716
2024-01-01 02:36:00,11.842344645411458
2024-01-01 02:36:30,11.84234273752213
2024-01-01 02:37:00,11.842341182763619
2024-01-01 02:37:30,11.842327277414995
2024-01-01 02:38:00,11.84232170346155
2024-01-01 02:38:30,11.842337797056302
2024-01-01 02:39:00,11.842372144410263
2024-01-01 02:39:30,11.842414849620923
2024-01-01 02:40:00,11.84245988926341
2024-01-01 02:40:30,11.84250598629336
2024-01-01 02:41:00,11.842552504507637
2024-01-01 02:41:30,11.84259718689168
2024-01-01 02:42:00,11.842637244765967
2024-01-01 02:42:30,11.842671189086502
2024-01-01 02:43:00,11.842699152605348
2024-01-01 02:43:30,11.84272187468082
2024-01-01 02:44:00,11.8427397946449
2024-01-01 02:44:30,11.84275306546482
2024-01-01 02:45:00,11.842762108022555
2024-01-01 02:45:30,11.842767919514813
2024-01-01 02:46:00,11.842771845846187
2024-01-01 02:46:30,11.84277515057255
2024-01-01 02:47:00,11.842778824808647
2024-01-01 02:47:30,11.842783727879691
2024-01-01 02:48:00,11.842790806394248
2024-01-01 02:48:30,11.842801127722169
2024-01-01 02:49:00,11.84281571303245
2024-01-01 02:49:30,11.842835358103741
2024-01-01 02:50:00,11.84286060606803
2024-01-01 02:50:30,11.842891855268135
2024-01-01 02:51:00,11.84292946218494
2024-01-01 02:51:30,11.842973733105964
2024-01-01 02:52:00,11.843024827734723
2024-01-01 02:52:30,11.843082682671536
2024-01-01 02:53:00,11.843147025208282
2024-01-01 02:53:30,11.843217452780436
2024-01-01 02:54:00,11.843294101683966
2024-01-01 02:54:30,11.843379078902956
2024-01-01 02:55:00,11.843473010849948
2024-01-01 02:55:30,11.843481219614091
2024-01-01 02:56:00,11.84348425568595
2024-01-01 02:56:30,11.843485391055253
2024-01-01 02:57:00,11.84348580880004
2024-01-01 02:57:30,11.843485951821322
2024-01-01 02:58:00,11.84348600604784
2024-01-01 02:58:30,11.84348603340726
2024-01-01 02:59:00,11.843486054304606
2024-01-01 02:59:30,11.843486074936436
2024-01-01 03:00:00,11.843486096529602
2024-01-01 03:00:30,11.843486103902364
2024-01-01 03:01:00,11.843486110897231
2024-01-01 03:01:30,11.84348611534881
2024-01-01 03:02:00,11.84348611640371
2024-01-01 03:02:30,11.843483075614813
2024-01-01 03:03:00,11.843485796695234
2024-01-01 03:03:30,11.843490256680866
2024-01-01 03:04:00,11.84349391677091
2024-01-01 03:04:30,11.843496213316143
2024-01-01 03:05:00,11.843497059778542
2024-01-01 03:05:30,11.84349644046813
2024-01-01 03:06:00,11.84349437288705
2024-01-01 03:06:30,11.843490895432183
2024-01-01 03:07:00,11.843486054834955
2024-01-01 03:07:30,11.843479902086017
2024-01-01 03:08:00,11.843472491707644
2024-01-01 03:08:30,11.84346388011005
2024-01-01 03:09:00,11.843454125642438
2024-01-01 03:09:30,11.84344328837534
2024-01-01 03:10:00,11.843431429379791
2024-01-01 03:10:30,11.843418610177082
2024-01-01 03:11:00,11.843404893416846
2024-01-01 03:11:30,11.843390341268844
2024-01-01 03:12:00,11.843375016266123
2024-01-01 03:12:30,11.84335898031884
2024-01-01 03:13:00,11.843342295123705
2024-01-01 03:13:30,11.843325021558599
2024-01-01 03:14:00,11.843307219389544
2024-01-01 03:14:30,11.843288947565611
2024-01-01 03:15:00,11.843270263519173
2024-01-01 03:15:30,11.843251223533514
2024-01-01 03:16:00,11.84323188154292
2024-01-01 03:16:30,11.843212281574552
2024-01-01 03:17:00,11.843192470538497
2024-01-01 03:17:30,11.84317250205936
2024-01-01 03:18:00,11.84315242571472
2024-01-01 03:18:30,11.843132286717207
2024-01-01 03:19:00,11.843112128188238
2024-01-01 03:19:30,11.843091990764094
2024-01-01 03:20:00,11.843071912725918
2024-01-01 03:20:30,11.843051929757905
2024-01-01 03:21:00,11.843032076059728
2024-01-01 03:21:30,11.843012382844734
2024-01-01 03:22:00,11.842992878857899
2024-01-01 03:22:30,11.842973591053408
2024-01-01 03:23:00,11.842954543371548
2024-01-01 03:23:30,11.842935758179522
2024-01-01 03:24:00,11.842917254851955
2024-01-01 03:24:30,11.8428990505206
2024-01-01 03:25:00,11.842881160712295
2024-01-01 03:25:30,11.842863597668895
2024-01-01 03:26:00,11.842846372280235
2024-01-01 03:26:30,11.842829492842952
2024-01-01 03:27:00,11.842812965938492
2024-01-01 03:27:30,11.842796795491779
2024-01-01 03:28:00,11.842780984453668
2024-01-01 03:28:30,11.842765532891804
2024-01-01 03:29:00,11.842750439608835
2024-01-01 03:29:30,11.84273570162685
2024-01-01 03:30:00,11.842721314315042
2024-01-01 03:30:30,11.842708047835117
2024-01-01 03:31:00,11.842693853119613
2024-01-01 03:31:30,11.842689121316141
2024-01-01 03:32:00,11.84268763405322
2024-01-01 03:32:30,11.842687136699112
2024-01-01 03:33:00,11.842679630653492
2024-01-01 03:33:30,11.842670316037072
2024-01-01 03:34:00,11.842660161335743
2024-01-01 03:34:30,11.842649940006254
2024-01-01 03:35:00,11.842639762400097
2024-01-01 03:35:30,11.842629680512516
2024-01-01 03:36:00,11.842619676146171
2024-01-01 03:36:30,11.84260973294522
2024-01-01 03:37:00,11.842599826434935
2024-01-01 03:37:30,11.84258993497042
2024-01-01 03:38:00,11.842580035451817
2024-01-01 03:38:30,11.842570106509811
2024-01-01 03:39:00,11.842560127588797
2024-01-01 03:39:30,11.842550078745091
2024-01-01 03:40:00,11.842539941478833
2024-01-01 03:40:30,11.842529697834834
2024-01-01 03:41:00,11.842519331642961
2024-01-01 03:41:30,11.84250882676372
2024-01-01 03:42:00,11.842498169316798
2024-01-01 03:42:30,11.842487345075256
2024-01-01 03:43:00,11.842476341730105
2024-01-01 03:43:30,11.842465147725022
2024-01-01 03:44:00,11.842453751706444
2024-01-01 03:44:30,11.84244214403003
2024-01-01 03:45:00,11.842430314776436
2024-01-01 03:45:30,11.842418255710982
2024-01-01 03:46:00,11.842405957757649
2024-01-01 03:46:30,11.842393413657248
2024-01-01 03:47:00,11.842380614984961
2024-01-01 03:47:30,11.842367554673842
2024-01-01 03:48:00,11.842354224657925
2024-01-01 03:48:30,11.842340617541538
2024-01-01 03:49:00,11.842326724583643
2024-01-01 03:49:30,11.842312537891814
2024-01-01 03:50:00,11.842298046921826
2024-01-01 03:50:30,11.84228324254542
2024-01-01 03:51:00,11.842268111885119
2024-01-01 03:51:30,11.842252643444226
2024-01-01 03:52:00,11.842236821305562
2024-01-01 03:52:30,11.842220630427164
2024-01-01 03:53:00,11.84220405057448
2024-01-01 03:53:30,11.842187062853839
2024-01-01 03:54:00,11.842169640480734
2024-01-01 03:54:30,11.842151760091099
2024-01-01 03:55:00,11.84213338670014
2024-01-01 03:55:30,11.842114491527525
2024-01-01 03:56:00,11.842095029047869
2024-01-01 03:56:30,11.842074964621077
2024-01-01 03:57:00,11.842054238834862
2024-01-01 03:57:30,11.842032811300726
2024-01-01 03:58:00,11.84201060434765
2024-01-01 03:58:30,11.841987573226959
2024-01-01 03:59:00,11.841963615195027
2024-01-01 03:59:30,11.841938684387571
2024-01-01 04:00:00,11.841912643208673
2024-01-01 04:00:30,11.841903962962135
2024-01-01 04:01:00,11.84190107051262
2024-01-01 04:01:30,11.84190044010154
2024-01-01 04:02:00,11.841900229251564
2024-01-01 04:02:30,11.841900157680925
2024-01-01 04:03:00,11.841900131787838
2024-01-01 04:03:30,11.841900120080084
2024-01-01 04:04:00,11.841900111793791
2024-01-01 04:04:30,11.841900103171099
2024-01-01 04:05:00,11.841900092627668
2024-01-01 04:05:30,11.84190007942351
2024-01-01 04:06:00,11.841900062903221
2024-01-01 04:06:30,11.841900042624559
2024-01-01 04:07:00,11.841900018130616
2024-01-01 04:07:30,11.841899988908438
2024-01-01 04:08:00,11.841899954390215
2024-01-01 04:08:30,11.841899914016267
2024-01-01 04:09:00,11.841899867232144
2024-01-01 04:09:30,11.841899813394662
2024-01-01 04:10:00,11.841899751885535
2024-01-01 04:10:30,11.841899682006726
2024-01-01 04:11:00,11.841899603127331
2024-01-01 04:11:30,11.84189951453817
2024-01-01 04:12:00,11.841899415541263
2024-01-01 04:12:30,11.84189930545574
2024-01-01 04:13:00,11.841899183447197
2024-01-01 04:13:30,11.841899048900189
2024-01-01 04:14:00,11.841898901123898
2024-01-01 04:14:30,11.84189873940511
2024-01-01 04:15:00,11.841898563141513
2024-01-01 04:15:30,11.841898371674915
2024-01-01 04:16:00,11.841898164560519
2024-01-01 04:16:30,11.841897941359946
2024-01-01 04:17:00,11.841897701532162
2024-01-01 04:17:30,11.841897444667211
2024-01-01 04:18:00,11.841897170526067
2024-01-01 04:18:30,11.8418968788298
2024-01-01 04:19:00,11.841896569527535
2024-01-01 04:19:30,11.841896242506323
2024-01-01 04:20:00,11.841895897688914
2024-01-01 04:20:30,11.8418955352804
2024-01-01 04:21:00,11.84189515513151
2024-01-01 04:21:30,11.841894757302157
2024-01-01 04:22:00,11.841894341785519
2024-01-01 04:22:30,11.841893908361214
2024-01-01 04:23:00,11.841893456680168
2024-01-01 04:23:30,11.84189298621709
2024-01-01 04:24:00,11.841892495951925
2024-01-01 04:24:30,11.841882186114049
2024-01-01 04:25:00,11.84187960082403
2024-01-01 04:25:30,11.84187812484339
2024-01-01 04:26:00,11.841870685106528
2024-01-01 04:26:30,11.841863491418735
2024-01-01 04:27:00,11.841851566716741
2024-01-01 04:27:30,11.841843790178814
2024-01-01 04:28:00,11.841830446891208
2024-01-01 04:28:30,11.841824892986097
2024-01-01 04:29:00,11.841822006978362
2024-01-01 04:29:30,11.841815072523616
2024-01-01 04:30:00,11.841809596156963
2024-01-01 04:30:30,11.841807771069853
2024-01-01 04:31:00,11.841807162433895
2024-01-01 04:31:30,11.841802184798098
2024-01-01 04:32:00,11.841795858190437
2024-01-01 04:32:30,11.841789462605618
2024-01-01 04:33:00,11.84178392420165
2024-01-01 04:33:30,11.841779747884516
2024-01-01 04:34:00,11.841777438095619
2024-01-01 04:34:30,11.841777501218473
2024-01-01 04:35:00,11.841780532909638
2024-01-01 04:35:30,11.841787194935876
2024-01-01 04:36:00,11.841798241992194
2024-01-01 04:36:30,11.84181449780965
2024-01-01 04:37:00,11.841836863497292
2024-01-01 04:37:30,11.841866286682034
2024-01-01 04:38:00,11.841903755038686
2024-01-01 04:38:30,11.84195024999218
2024-01-01 04:39:00,11.84200672686842
2024-01-01 04:39:30,11.842074046263065
2024-01-01 04:40:00,11.842152944925715
2024-01-01 04:40:30,11.842243940895628
2024-01-01 04:41:00,11.842347313942298
2024-01-01 04:41:30,11.842462979137679
2024-01-01 04:42:00,11.842590520025226
2024-01-01 04:42:30,11.842729013103394
2024-01-01 04:43:00,11.84287720696085
2024-01-01 04:43:30,11.843033209396765
2024-01-01 04:44:00,11.843195040323678
2024-01-01 04:44:30,11.84335983807324
2024-01-01 04:45:00,11.843525432235026
2024-01-01 04:45:30,11.84368791235704
2024-01-01 04:46:00,11.843702056174436
2024-01-01 04:46:30,11.843702165993875
2024-01-01 04:47:00,11.843703584956131
2024-01-01 04:47:30,11.843707398587753
2024-01-01 04:48:00,11.843707736918077
2024-01-01 04:48:30,11.843702944071765
2024-01-01 04:49:00,11.843703759578887
2024-01-01 04:49:30,11.843704177355903
2024-01-01 04:50:00,11.843704220737209
2024-01-01 04:50:30,11.843704780175756
2024-01-01 04:51:00,11.843704974428078
2024-01-01 04:51:30,11.8437039763769
2024-01-01 04:52:00,11.84370358280114
2024-01-01 04:52:30,11.843701693240519
2024-01-01 04:53:00,11.84369611019315
2024-01-01 04:53:30,11.843689329049539
2024-01-01 04:54:00,11.843683948152488
2024-01-01 04:54:30,11.843680287411814
2024-01-01 04:55:00,11.843677913017927
2024-01-01 04:55:30,11.843676503555116
2024-01-01 04:56:00,11.843675852440185
2024-01-01 04:56:30,11.843675811137416
2024-01-01 04:57:00,11.843676271148524
2024-01-01 04:57:30,11.843677141210605
2024-01-01 04:58:00,11.843678337480299
2024-01-01 04:58:30,11.843679785676613
2024-01-01 04:59:00,11.843681422431018
2024-01-01 04:59:30,11.843683194877201
2024-01-01 05:00:00,11.843685058920187
2024-01-01 05:00:30,11.843685356196545
2024-01-01 05:01:00,11.843685151410682
2024-01-01 05:01:30,11.843685664443
2024-01-01 05:02:00,11.843686097201555
2024-01-01 05:02:30,11.84368627949101
2024-01-01 05:03:00,11.843688647565898
2024-01-01 05:03:30,11.843692599290478
2024-01-01 05:04:00,11.843695515618435
2024-01-01 05:04:30,11.843697468391156
2024-01-01 05:05:00,11.843699073275786
2024-01-01 05:05:30,11.843700568676297
2024-01-01 05:06:00,11.84370201460132
2024-01-01 05:06:30,11.843703422150043
2024-01-01 05:07:00,11.8437047856807
2024-01-01 05:07:30,11.843706100422878
2024-01-01 05:08:00,11.843707368509001
2024-01-01 05:08:30,11.84370859341169
2024-01-01 05:09:00,11.843709779262156
2024-01-01 05:09:30,11.843710929419501
2024-01-01 05:10:00,11.843712047178599
2024-01-01 05:10:30,11.84371313493915
2024-01-01 05:11:00,11.843714194954828
2024-01-01 05:11:30,11.84371522946418
2024-01-01 05:12:00,11.843716240168135
2024-01-01 05:12:30,11.84371722861863
2024-01-01 05:13:00,11.84371819623749
2024-01-01 05:13:30,11.843719143958083
2024-01-01 05:14:00,11.843720072991573
2024-01-01 05:14:30,11.843720984178844
2024-01-01 05:15:00,11.843721878100041
2024-01-01 05:15:30,11.843722755110832
2024-01-01 05:16:00,11.843723616063755
2024-01-01 05:16:30,11.84372446120085
2024-01-01 05:17:00,11.843725290545251
2024-01-01 05:17:30,11.843726104787436
2024-01-01 05:18:00,11.843726903810762
2024-01-01 05:18:30,11.843727687819523
2024-01-01 05:19:00,11.843728456930592
2024-01-01 05:19:30,11.843729211343032
2024-01-01 05:20:00,11.843729951298371
2024-01-01 05:20:30,11.843730676822872
2024-01-01 05:21:00,11.843731388258675
2024-01-01 05:21:30,11.843732085548822
2024-01-01 05:22:00,11.843732769406472
2024-01-01 05:22:30,11.843733440200538
2024-01-01 05:23:00,11.843734098294476
2024-01-01 05:23:30,11.843734744153721
2024-01-01 05:24:00,11.84373537863138
2024-01-01 05:24:30,11.843736002605851
2024-01-01 05:25:00,11.84373661709077
2024-01-01 05:25:30,11.843737222762456
2024-01-01 05:26:00,11.843737821130503
2024-01-01 05:26:30,11.843738413806932
2024-01-01 05:27:00,11.843739001901838
2024-01-01 05:27:30,11.843739587320442
2024-01-01 05:28:00,11.84374017175736
2024-01-01 05:28:30,11.843740757598596
2024-01-01 05:29:00,11.843741346703723
2024-01-01 05:29:30,11.843741941305666
2024-01-01 05:30:00,11.84374254428434
2024-01-01 05:30:30,11.843742544868235
2024-01-01 05:31:00,11.843742545600833
2024-01-01 05:31:30,11.843742367900518
