timestamp,hvac_reaAhu_THeaCoiSup_y
2024-01-01 00:30:30,13.648599152864051
2024-01-01 00:31:00,13.651023021147296
2024-01-01 00:31:30,13.653446860038798
2024-01-01 00:32:00,13.655870667089516
2024-01-01 00:32:30,13.658294441483463
2024-01-01 00:33:00,13.660718182948813
2024-01-01 00:33:30,13.663141891395469
2024-01-01 00:34:00,13.665565566793532
2024-01-01 00:34:30,13.667989209133452
2024-01-01 00:35:00,13.670412818412217
2024-01-01 00:35:30,13.6728363946292
2024-01-01 00:36:00,13.675259937784517
2024-01-01 00:36:30,13.67768344787845
2024-01-01 00:37:00,13.680106924911456
2024-01-01 00:37:30,13.682530368883931
2024-01-01 00:38:00,13.684953779796274
2024-01-01 00:38:30,13.687377157649053
2024-01-01 00:39:00,13.689800502442608
2024-01-01 00:39:30,13.692223814177453
2024-01-01 00:40:00,13.69464709285404
2024-01-01 00:40:30,13.69707032965681
2024-01-01 00:41:00,13.699493541003221
2024-01-01 00:41:30,13.7019167204935
2024-01-01 00:42:00,13.704339857849618
2024-01-01 00:42:30,13.706762965732423
2024-01-01 00:43:00,13.709186044232808
2024-01-01 00:43:30,13.711609090902243
2024-01-01 00:44:00,13.714032104925195
2024-01-01 00:44:30,13.71645508603001
2024-01-01 00:45:00,13.718878034126305
2024-01-01 00:45:30,13.721300949184467
2024-01-01 00:46:00,13.723723831194718
2024-01-01 00:46:30,13.72614668015433
2024-01-01 00:47:00,13.728569496062505
2024-01-01 00:47:30,13.73099227891936
2024-01-01 00:48:00,13.733415028725233
2024-01-01 00:48:30,13.735837745480524
2024-01-01 00:49:00,13.73826042918563
2024-01-01 00:49:30,13.74068307984112
2024-01-01 00:50:00,13.74310569744722
2024-01-01 00:50:30,13.745528273736056
2024-01-01 00:51:00,13.747950819995253
2024-01-01 00:51:30,13.750373337281303
2024-01-01 00:52:00,13.752795822602593
2024-01-01 00:52:30,13.75521827495561
2024-01-01 00:53:00,13.757640694274983
2024-01-01 00:53:30,13.760063080548832
2024-01-01 00:54:00,13.762485433777215
2024-01-01 00:54:30,13.764907753960415
2024-01-01 00:55:00,13.767330041099001
2024-01-01 00:55:30,13.769752295193257
2024-01-01 00:56:00,13.772174508306932
2024-01-01 00:56:30,13.774596696276149
2024-01-01 00:57:00,13.777018842977213
2024-01-01 00:57:30,13.779440956911344
2024-01-01 00:58:00,13.781863044147315
2024-01-01 00:58:30,13.784285093493907
2024-01-01 00:59:00,13.786707113835007
2024-01-01 00:59:30,13.78912910305155
2024-01-01 01:00:00,13.791551059747349
2024-01-01 01:00:30,13.793972977024112
2024-01-01 01:01:00,13.796394865322895
2024-01-01 01:01:30,13.798816722424476
2024-01-01 01:02:00,13.801238546956768
2024-01-01 01:02:30,13.80366033847514
2024-01-01 01:03:00,13.806082096959358
2024-01-01 01:03:30,13.808503822406749
2024-01-01 01:04:00,13.810925514817427
2024-01-01 01:04:30,13.813347174192074
2024-01-01 01:05:00,13.815768800530805
2024-01-01 01:05:30,13.8181903938343
2024-01-01 01:06:00,13.820611954102901
2024-01-01 01:06:30,13.82303348133729
2024-01-01 01:07:00,13.825454975537752
2024-01-01 01:07:30,13.827876436704742
2024-01-01 01:08:00,13.83029786483877
2024-01-01 01:08:30,13.83271925994012
2024-01-01 01:09:00,13.835140622009476
2024-01-01 01:09:30,13.837561951047064
2024-01-01 01:10:00,13.839983247053397
2024-01-01 01:10:30,13.842404503370233
2024-01-01 01:11:00,13.84482573111194
2024-01-01 01:11:30,13.847246927479148
2024-01-01 01:12:00,13.849668091339879
2024-01-01 01:12:30,13.85208922219391
2024-01-01 01:13:00,13.854510320023735
2024-01-01 01:13:30,13.856931384824065
2024-01-01 01:14:00,13.859352416596892
2024-01-01 01:14:30,13.861773415342611
2024-01-01 01:15:00,13.864194381061623
2024-01-01 01:15:30,13.866615313754437
2024-01-01 01:16:00,13.869036213421282
2024-01-01 01:16:30,13.871457080062896
2024-01-01 01:17:00,13.873877913679507
2024-01-01 01:17:30,13.876298714271684
2024-01-01 01:18:00,13.87871948183988
2024-01-01 01:18:30,13.881140216384495
2024-01-01 01:19:00,13.883560917905925
2024-01-01 01:19:30,13.88598158640474
2024-01-01 01:20:00,13.888402221881336
2024-01-01 01:20:30,13.890822815768331
2024-01-01 01:21:00,13.89324337839264
2024-01-01 01:21:30,13.895663913551857
2024-01-01 01:22:00,13.898084416904737
2024-01-01 01:22:30,13.90050487947525
2024-01-01 01:23:00,13.902925312146238
2024-01-01 01:23:30,13.905345710976519
2024-01-01 01:24:00,13.90776608045752
2024-01-01 01:24:30,13.910186418143383
2024-01-01 01:25:00,13.912606723219255
2024-01-01 01:25:30,13.915026995413768
2024-01-01 01:26:00,13.917447234636825
2024-01-01 01:26:30,13.919867440858525
2024-01-01 01:27:00,13.922287614069319
2024-01-01 01:27:30,13.924707754266478
2024-01-01 01:28:00,13.927127861449094
2024-01-01 01:28:30,13.929547935617393
2024-01-01 01:29:00,13.931967976771602
2024-01-01 01:29:30,13.934387984912235
2024-01-01 01:30:00,13.93680796003963
2024-01-01 01:30:30,13.939227892584483
2024-01-01 01:31:00,13.941647796254188
2024-01-01 01:31:30,13.944067668013304
2024-01-01 01:32:00,13.946487506129927
2024-01-01 01:32:30,13.948907311054427
2024-01-01 01:33:00,13.951327079929627
2024-01-01 01:33:30,13.953746813567648
2024-01-01 01:34:00,13.956166520184865
2024-01-01 01:34:30,13.958586191161146
2024-01-01 01:35:00,13.961005827672011
2024-01-01 01:35:30,13.963425429430742
2024-01-01 01:36:00,13.965844999571004
2024-01-01 01:36:30,13.968264537391235
2024-01-01 01:37:00,13.970684049231465
2024-01-01 01:37:30,13.973103529183618
2024-01-01 01:38:00,13.975522976159198
2024-01-01 01:38:30,13.977942390131545
2024-01-01 01:39:00,13.980361767353145
2024-01-01 01:39:30,13.982781108401639
2024-01-01 01:40:00,13.985200416374028
2024-01-01 01:40:30,13.987619690670897
2024-01-01 01:41:00,13.990038935921007
2024-01-01 01:41:30,13.992458151303538
2024-01-01 01:42:00,13.994877328023563
2024-01-01 01:42:30,13.99729647246852
2024-01-01 01:43:00,13.99971558757909
2024-01-01 01:43:30,14.002134670910834
2024-01-01 01:44:00,14.004553721649472
2024-01-01 01:44:30,14.006972739523746
2024-01-01 01:45:00,14.009391724443617
2024-01-01 01:45:30,14.011810676379241
2024-01-01 01:46:00,14.01422959532124
2024-01-01 01:46:30,14.01664848126643
2024-01-01 01:47:00,14.019067334214299
2024-01-01 01:47:30,14.021486154164904
2024-01-01 01:48:00,14.023904941118644
2024-01-01 01:48:30,14.02632369507586
2024-01-01 01:49:00,14.028742416036948
2024-01-01 01:49:30,14.031161104002365
2024-01-01 01:50:00,14.033579758972621
2024-01-01 01:50:30,14.035998375110182
2024-01-01 01:51:00,14.03841695859245
2024-01-01 01:51:30,14.040835512746867
2024-01-01 01:52:00,14.043254035129962
2024-01-01 01:52:30,14.045672524927511
2024-01-01 01:53:00,14.04809098186837
2024-01-01 01:53:30,14.050509405862329
2024-01-01 01:54:00,14.052927796879942
2024-01-01 01:54:30,14.05534615491132
2024-01-01 01:55:00,14.057764479953676
2024-01-01 01:55:30,14.060182772006442
2024-01-01 01:56:00,14.062601031069448
2024-01-01 01:56:30,14.06501925714332
2024-01-01 01:57:00,14.06743745022817
2024-01-01 01:57:30,14.06985561032468
2024-01-01 01:58:00,14.07227373743325
2024-01-01 01:58:30,14.074691831554105
2024-01-01 01:59:00,14.077109892687929
2024-01-01 01:59:30,14.079527920835119
2024-01-01 02:00:00,14.08194591599613
2024-01-01 02:00:30,14.084363872387883
2024-01-01 02:01:00,14.086781797556625
2024-01-01 02:01:30,14.089199693354544
2024-01-01 02:02:00,14.091617556507458
2024-01-01 02:02:30,14.094035386721771
2024-01-01 02:03:00,14.09645318396764
2024-01-01 02:03:30,14.098870948235458
2024-01-01 02:04:00,14.10128867952244
2024-01-01 02:04:30,14.103706377827677
2024-01-01 02:05:00,14.106124043151567
2024-01-01 02:05:30,14.108541675494223
2024-01-01 02:06:00,14.1109592748561
2024-01-01 02:06:30,14.113376841237596
2024-01-01 02:07:00,14.115794374639222
2024-01-01 02:07:30,14.118211875061434
2024-01-01 02:08:00,14.120629342504685
2024-01-01 02:08:30,14.123046776969318
2024-01-01 02:09:00,14.125464178455843
2024-01-01 02:09:30,14.127881546964772
2024-01-01 02:10:00,14.130298882496447
2024-01-01 02:10:30,14.13271617979234
2024-01-01 02:11:00,14.135133449350349
2024-01-01 02:11:30,14.137550685952988
2024-01-01 02:12:00,14.139967889580305
2024-01-01 02:12:30,14.142385060232812
2024-01-01 02:13:00,14.144802197910849
2024-01-01 02:13:30,14.147219302614815
2024-01-01 02:14:00,14.14963637434522
2024-01-01 02:14:30,14.152053413102465
2024-01-01 02:15:00,14.154470418887001
2024-01-01 02:15:30,14.156887391699286
2024-01-01 02:16:00,14.159304331539829
2024-01-01 02:16:30,14.161721238408916
2024-01-01 02:17:00,14.164138112307171
2024-01-01 02:17:30,14.166554953234936
2024-01-01 02:18:00,14.168971761192722
2024-01-01 02:18:30,14.171388536180984
2024-01-01 02:19:00,14.17380527820012
2024-01-01 02:19:30,14.176221986325686
2024-01-01 02:20:00,14.178638662382582
2024-01-01 02:20:30,14.181055304948302
2024-01-01 02:21:00,14.18347191509622
2024-01-01 02:21:30,14.185888489652882
2024-01-01 02:22:00,14.18830503343321
2024-01-01 02:22:30,14.190721544665053
2024-01-01 02:23:00,14.19313802294596
2024-01-01 02:23:30,14.195554468263254
2024-01-01 02:24:00,14.197970880616026
2024-01-01 02:24:30,14.200387259499394
2024-01-01 02:25:00,14.202803599468325
2024-01-01 02:25:30,14.205219912421455
2024-01-01 02:26:00,14.207636192914151
2024-01-01 02:26:30,14.210052439664935
2024-01-01 02:27:00,14.21246865057833
2024-01-01 02:27:30,14.214884831766085
2024-01-01 02:28:00,14.21730098037716
2024-01-01 02:28:30,14.219717096062425
2024-01-01 02:29:00,14.222133178793854
2024-01-01 02:29:30,14.224549228565877
2024-01-01 02:30:00,14.226965245378665
2024-01-01 02:30:30,14.229381225795066
2024-01-01 02:31:00,14.231797176165685
2024-01-01 02:31:30,14.234213093900166
2024-01-01 02:32:00,14.23662897881303
2024-01-01 02:32:30,14.239044830814123
2024-01-01 02:33:00,14.241460649873716
2024-01-01 02:33:30,14.243876435982315
2024-01-01 02:34:00,14.246292189136966
2024-01-01 02:34:30,14.2487079093371
2024-01-01 02:35:00,14.251123596582659
2024-01-01 02:35:30,14.253539250873928
2024-01-01 02:36:00,14.255954872211476
2024-01-01 02:36:30,14.258370460595643
2024-01-01 02:37:00,14.260786016026941
2024-01-01 02:37:30,14.263201538505768
2024-01-01 02:38:00,14.265617028032523
2024-01-01 02:38:30,14.268032484607716
2024-01-01 02:39:00,14.270447908231858
2024-01-01 02:39:30,14.272863298905293
2024-01-01 02:40:00,14.27527865662853
2024-01-01 02:40:30,14.2776939774688
2024-01-01 02:41:00,14.280109268707236
2024-01-01 02:41:30,14.282524527379053
2024-01-01 02:42:00,14.284939753238234
2024-01-01 02:42:30,14.287354946194569
2024-01-01 02:43:00,14.289770106218498
2024-01-01 02:43:30,14.292185233300359
2024-01-01 02:44:00,14.294600327437252
2024-01-01 02:44:30,14.297015388628552
2024-01-01 02:45:00,14.299430416874316
2024-01-01 02:45:30,14.301845412174885
2024-01-01 02:46:00,14.3042603745306
2024-01-01 02:46:30,14.306675303941972
2024-01-01 02:47:00,14.309090200409457
2024-01-01 02:47:30,14.311505063933396
2024-01-01 02:48:00,14.313919894514356
2024-01-01 02:48:30,14.316334692152736
2024-01-01 02:49:00,14.318749456848991
2024-01-01 02:49:30,14.321164188603575
2024-01-01 02:50:00,14.323578887416943
2024-01-01 02:50:30,14.325993547531255
2024-01-01 02:51:00,14.328408172136847
2024-01-01 02:51:30,14.330822765479297
2024-01-01 02:52:00,14.333237331931798
2024-01-01 02:52:30,14.335651865842692
2024-01-01 02:53:00,14.33806636695067
2024-01-01 02:53:30,14.340480835165636
2024-01-01 02:54:00,14.342895270458143
2024-01-01 02:54:30,14.345309672818473
2024-01-01 02:55:00,14.34772404224367
2024-01-01 02:55:30,14.350138378733163
2024-01-01 02:56:00,14.352552682287012
2024-01-01 02:56:30,14.354966952905556
2024-01-01 02:57:00,14.357381190589194
2024-01-01 02:57:30,14.359795395338438
2024-01-01 02:58:00,14.362209567153457
2024-01-01 02:58:30,14.36462370603499
2024-01-01 02:59:00,14.36703781198338
2024-01-01 02:59:30,14.36945188499908
2024-01-01 03:00:00,14.371865925082432
2024-01-01 03:00:30,14.374279924589018
2024-01-01 03:01:00,14.376693893997128
2024-01-01 03:01:30,14.379107831288195
2024-01-01 03:02:00,14.381521730805105
2024-01-01 03:02:30,14.38393560498315
2024-01-01 03:03:00,14.386349447456212
2024-01-01 03:03:30,14.38876325702455
2024-01-01 03:04:00,14.39117703366577
2024-01-01 03:04:30,14.393590777379302
2024-01-01 03:05:00,14.396004488165318
2024-01-01 03:05:30,14.3984181660241
2024-01-01 03:06:00,14.40083181095605
2024-01-01 03:06:30,14.403245422961561
2024-01-01 03:07:00,14.405659002041205
2024-01-01 03:07:30,14.408072548195264
2024-01-01 03:08:00,14.410486061424308
2024-01-01 03:08:30,14.412899541728848
2024-01-01 03:09:00,14.415312989109054
2024-01-01 03:09:30,14.41772640356561
2024-01-01 03:10:00,14.420139785098911
2024-01-01 03:10:30,14.42255312654413
2024-01-01 03:11:00,14.424966436745251
2024-01-01 03:11:30,14.427379717682584
2024-01-01 03:12:00,14.429792966917887
2024-01-01 03:12:30,14.432206183638641
2024-01-01 03:13:00,14.434619367574271
2024-01-01 03:13:30,14.437032518635021
2024-01-01 03:14:00,14.439445636791106
2024-01-01 03:14:30,14.441858722033032
2024-01-01 03:15:00,14.444271774357901
2024-01-01 03:15:30,14.446684793764916
2024-01-01 03:16:00,14.449097780254306
2024-01-01 03:16:30,14.451510733826296
2024-01-01 03:17:00,14.453923654481343
2024-01-01 03:17:30,14.456336542219901
2024-01-01 03:18:00,14.458749397042368
2024-01-01 03:18:30,14.461162218949198
2024-01-01 03:19:00,14.463575007940904
2024-01-01 03:19:30,14.465987764017882
2024-01-01 03:20:00,14.468400487180588
2024-01-01 03:20:30,14.470813169987139
2024-01-01 03:21:00,14.473225819046775
2024-01-01 03:21:30,14.475638438706255
2024-01-01 03:22:00,14.478051023303124
2024-01-01 03:22:30,14.480463574370049
2024-01-01 03:23:00,14.48287609822853
2024-01-01 03:23:30,14.485288590394873
2024-01-01 03:24:00,14.487701050056842
2024-01-01 03:24:30,14.490113476944032
2024-01-01 03:25:00,14.492525870966631
2024-01-01 03:25:30,14.494938232094853
2024-01-01 03:26:00,14.497350560319262
2024-01-01 03:26:30,14.499762855636902
2024-01-01 03:27:00,14.502175118047091
2024-01-01 03:27:30,14.504587347549887
2024-01-01 03:28:00,14.506999544145742
2024-01-01 03:28:30,14.509411707834943
2024-01-01 03:29:00,14.511823838617943
2024-01-01 03:29:30,14.514235936495197
2024-01-01 03:30:00,14.51664800146716
2024-01-01 03:30:30,14.519060027080002
2024-01-01 03:31:00,14.52147202030369
2024-01-01 03:31:30,14.523883972799638
2024-01-01 03:32:00,14.526295905991446
2024-01-01 03:32:30,14.528707806446903
2024-01-01 03:33:00,14.531119666922848
2024-01-01 03:33:30,14.53353149588844
2024-01-01 03:34:00,14.535943281184018
2024-01-01 03:34:30,14.538355033578853
2024-01-01 03:35:00,14.540766753073342
2024-01-01 03:35:30,14.54317843966794
2024-01-01 03:36:00,14.545590093363046
2024-01-01 03:36:30,14.548001714159113
2024-01-01 03:37:00,14.550413302056654
2024-01-01 03:37:30,14.552824857056066
2024-01-01 03:38:00,14.555236379157805
2024-01-01 03:38:30,14.557647868362267
2024-01-01 03:39:00,14.560059324670078
2024-01-01 03:39:30,14.562470748081523
2024-01-01 03:40:00,14.564882138597056
2024-01-01 03:40:30,14.567293506798592
2024-01-01 03:41:00,14.569704841081546
2024-01-01 03:41:30,14.572116136657542
2024-01-01 03:42:00,14.574527403149034
2024-01-01 03:42:30,14.576938640525327
2024-01-01 03:43:00,14.579349842988677
2024-01-01 03:43:30,14.581761003244992
2024-01-01 03:44:00,14.58417213060909
2024-01-01 03:44:30,14.586583225081256
2024-01-01 03:45:00,14.588994286662114
2024-01-01 03:45:30,14.591405315351949
2024-01-01 03:46:00,14.593816311151329
2024-01-01 03:46:30,14.596227274060709
2024-01-01 03:47:00,14.598638204080487
2024-01-01 03:47:30,14.601049101211117
2024-01-01 03:48:00,14.603459965453055
2024-01-01 03:48:30,14.605870796806698
2024-01-01 03:49:00,14.608281595272615
2024-01-01 03:49:30,14.61069236085109
2024-01-01 03:50:00,14.613103093542804
2024-01-01 03:50:30,14.61551380158204
2024-01-01 03:51:00,14.617924468501087
2024-01-01 03:51:30,14.620335102534568
2024-01-01 03:52:00,14.622745703683051
2024-01-01 03:52:30,14.625156271946821
2024-01-01 03:53:00,14.627566807326446
2024-01-01 03:53:30,14.629977309822209
2024-01-01 03:54:00,14.632387779434737
2024-01-01 03:54:30,14.63479821616437
2024-01-01 03:55:00,14.637208620011563
2024-01-01 03:55:30,14.639618990976885
2024-01-01 03:56:00,14.64202932906062
2024-01-01 03:56:30,14.644439634263279
2024-01-01 03:57:00,14.646849906585317
2024-01-01 03:57:30,14.649260146027245
2024-01-01 03:58:00,14.651670352589406
2024-01-01 03:58:30,14.65408052627231
2024-01-01 03:59:00,14.656490667076412
2024-01-01 03:59:30,14.658900775002166
2024-01-01 04:00:00,14.661310850049915
2024-01-01 04:00:30,14.663720899346288
2024-01-01 04:01:00,14.666130908639502
2024-01-01 04:01:30,14.668540885056075
2024-01-01 04:02:00,14.670950828596517
2024-01-01 04:02:30,14.673360739261284
2024-01-01 04:03:00,14.675770617050887
2024-01-01 04:03:30,14.678180461965667
2024-01-01 04:04:00,14.680590274006022
2024-01-01 04:04:30,14.68300005317252
2024-01-01 04:05:00,14.685409799465674
2024-01-01 04:05:30,14.687819512885767
2024-01-01 04:06:00,14.690229193433368
2024-01-01 04:06:30,14.69263884110876
2024-01-01 04:07:00,14.69504845591257
2024-01-01 04:07:30,14.697458037845195
2024-01-01 04:08:00,14.699867586907033
2024-01-01 04:08:30,14.702277103098652
2024-01-01 04:09:00,14.704686586420337
2024-01-01 04:09:30,14.7070960368726
2024-01-01 04:10:00,14.709505454455893
2024-01-01 04:10:30,14.711914845248259
2024-01-01 04:11:00,14.714324197094925
2024-01-01 04:11:30,14.716733527029817
2024-01-01 04:12:00,14.719142827749124
2024-01-01 04:12:30,14.721552096818641
2024-01-01 04:13:00,14.723961333427212
2024-01-01 04:13:30,14.726370537304831
2024-01-01 04:14:00,14.728779708361685
2024-01-01 04:14:30,14.731188846568273
2024-01-01 04:15:00,14.733597951914817
2024-01-01 04:15:30,14.736007024398646
2024-01-01 04:16:00,14.73841606401902
2024-01-01 04:16:30,14.740825070775998
2024-01-01 04:17:00,14.743234044669862
2024-01-01 04:17:30,14.745642985701068
2024-01-01 04:18:00,14.74805189387007
2024-01-01 04:18:30,14.750460769177323
2024-01-01 04:19:00,14.752869611623169
2024-01-01 04:19:30,14.755278421208232
2024-01-01 04:20:00,14.757687197932796
2024-01-01 04:20:30,14.760095933588843
2024-01-01 04:21:00,14.762504628164436
2024-01-01 04:21:30,14.764913289881292
2024-01-01 04:22:00,14.767321918740038
2024-01-01 04:22:30,14.769730514741013
2024-01-01 04:23:00,14.77213907788473
2024-01-01 04:23:30,14.774547608171645
2024-01-01 04:24:00,14.77695610560204
2024-01-01 04:24:30,14.779364570176483
2024-01-01 04:25:00,14.781773001895488
2024-01-01 04:25:30,14.784181400759394
2024-01-01 04:26:00,14.786589766768714
2024-01-01 04:26:30,14.788998099923845
2024-01-01 04:27:00,14.791406400225242
2024-01-01 04:27:30,14.793814667673416
2024-01-01 04:28:00,14.796222902268767
2024-01-01 04:28:30,14.79863110401169
2024-01-01 04:29:00,14.801039272902756
2024-01-01 04:29:30,14.803447408942304
2024-01-01 04:30:00,14.805855512130847
2024-01-01 04:30:30,14.808263590595118
2024-01-01 04:31:00,14.810671629522801
2024-01-01 04:31:30,14.813079650552083
2024-01-01 04:32:00,14.815487633220528
2024-01-01 04:32:30,14.817895583109646
2024-01-01 04:33:00,14.820303503800005
2024-01-01 04:33:30,14.82271139285865
2024-01-01 04:34:00,14.825119249474938
2024-01-01 04:34:30,14.827527073379088
2024-01-01 04:35:00,14.829934864481231
2024-01-01 04:35:30,14.83234262275181
2024-01-01 04:36:00,14.834750348181387
2024-01-01 04:36:30,14.837158040766951
2024-01-01 04:37:00,14.839565700507876
2024-01-01 04:37:30,14.841973327404219
2024-01-01 04:38:00,14.844380921456263
2024-01-01 04:38:30,14.846788482664579
2024-01-01 04:39:00,14.849196011029392
2024-01-01 04:39:30,14.851603506551328
2024-01-01 04:40:00,14.854010969230728
2024-01-01 04:40:30,14.856418396502875
2024-01-01 04:41:00,14.858825789290222
2024-01-01 04:41:30,14.861233152536045
2024-01-01 04:42:00,14.863640483820006
2024-01-01 04:42:30,14.866047775530433
2024-01-01 04:43:00,14.868455040295544
2024-01-01 04:43:30,14.870862272887337
2024-01-01 04:44:00,14.873269472775405
2024-01-01 04:44:30,14.87567663987005
2024-01-01 04:45:00,14.878083774141658
2024-01-01 04:45:30,14.880490875580676
2024-01-01 04:46:00,14.882897944184265
2024-01-01 04:46:30,14.885304979951684
2024-01-01 04:47:00,14.887711982883104
2024-01-01 04:47:30,14.890118952978696
2024-01-01 04:48:00,14.892525890239028
2024-01-01 04:48:30,14.894932794664442
2024-01-01 04:49:00,14.897339666255448
2024-01-01 04:49:30,14.899746505012445
2024-01-01 04:50:00,14.90215331093583
2024-01-01 04:50:30,14.904560077938584
2024-01-01 04:51:00,14.906966812724193
2024-01-01 04:51:30,14.909373518325765
2024-01-01 04:52:00,14.91178019231171
2024-01-01 04:52:30,14.91418683387161
2024-01-01 04:53:00,14.916593442735689
2024-01-01 04:53:30,14.919000018814472
2024-01-01 04:54:00,14.921406562078289
2024-01-01 04:54:30,14.923813072517646
2024-01-01 04:55:00,14.926219550129474
2024-01-01 04:55:30,14.928625994913318
2024-01-01 04:56:00,14.931032406869122
2024-01-01 04:56:30,14.933438785997282
2024-01-01 04:57:00,14.935845132298198
2024-01-01 04:57:30,14.93825144577221
2024-01-01 04:58:00,14.940657726419886
2024-01-01 04:58:30,14.943063974241682
2024-01-01 04:59:00,14.945470189237938
2024-01-01 04:59:30,14.947876371409109
2024-01-01 05:00:00,14.950282520755763
2024-01-01 05:00:30,14.95268863169332
2024-01-01 05:01:00,14.955094711322317
2024-01-01 05:01:30,14.957500757403807
2024-01-01 05:02:00,14.959906769986162
2024-01-01 05:02:30,14.962312753393348
2024-01-01 05:03:00,14.964718705194116
2024-01-01 05:03:30,14.967124624578844
2024-01-01 05:04:00,14.96953051127764
2024-01-01 05:04:30,14.971936365200747
2024-01-01 05:05:00,14.974342186318893
2024-01-01 05:05:30,14.976747974622299
2024-01-01 05:06:00,14.979153730108123
2024-01-01 05:06:30,14.981559452775798
2024-01-01 05:07:00,14.983965142625266
2024-01-01 05:07:30,14.986370799656925
2024-01-01 05:08:00,14.988776423871172
2024-01-01 05:08:30,14.991182015268464
2024-01-01 05:09:00,14.993587573849197
2024-01-01 05:09:30,14.995993099613884
2024-01-01 05:10:00,14.998398592562921
2024-01-01 05:10:30,15.000804046438361
2024-01-01 05:11:00,15.003209464948611
2024-01-01 05:11:30,15.005614856590626
2024-01-01 05:12:00,15.00802021820266
2024-01-01 05:12:30,15.010425547070042
2024-01-01 05:13:00,15.012830843136328
2024-01-01 05:13:30,15.015236106389239
2024-01-01 05:14:00,15.017641336829342
2024-01-01 05:14:30,15.02004653445789
2024-01-01 05:15:00,15.022451699275223
2024-01-01 05:15:30,15.024856831281966
2024-01-01 05:16:00,15.027261930478403
2024-01-01 05:16:30,15.02966699686499
2024-01-01 05:17:00,15.03207203044235
2024-01-01 05:17:30,15.034477031210656
2024-01-01 05:18:00,15.036881999170589
2024-01-01 05:18:30,15.039286934322377
2024-01-01 05:19:00,15.041691836666644
2024-01-01 05:19:30,15.044096706203732
2024-01-01 05:20:00,15.046501542934209
2024-01-01 05:20:30,15.048906341448514
2024-01-01 05:21:00,15.051311108061668
2024-01-01 05:21:30,15.053715841928692
2024-01-01 05:22:00,15.056120534623915
2024-01-01 05:22:30,15.05852520274658
2024-01-01 05:23:00,15.060929830281623
2024-01-01 05:23:30,15.063334424819004
2024-01-01 05:24:00,15.065738986345195
2024-01-01 05:24:30,15.068143514813528
2024-01-01 05:25:00,15.070548010158518
2024-01-01 05:25:30,15.072952472415125
2024-01-01 05:26:00,15.075356901648888
2024-01-01 05:26:30,15.0777612997461
2024-01-01 05:27:00,15.080165661907529
2024-01-01 05:27:30,15.08256999823385
2024-01-01 05:28:00,15.084974293720677
2024-01-01 05:28:30,15.087378556409021
2024-01-01 05:29:00,15.089782786299054
2024-01-01 05:29:30,15.092186983391343
2024-01-01 05:30:00,15.094591147686401
2024-01-01 05:30:30,15.096995285329626
2024-01-01 05:31:00,15.099399390848703
2024-01-01 05:31:30,15.101803471332914
