timestamp,hvac_reaZonNor_TSup_y
2024-01-01 00:44:30,11.839132232935413
2024-01-01 00:45:00,11.839125707478843
2024-01-01 00:45:30,11.83911803981215
2024-01-01 00:46:00,11.839109199990844
2024-01-01 00:46:30,11.839099159896023
2024-01-01 00:47:00,11.839087887089704
2024-01-01 00:47:30,11.839075351409065
2024-01-01 00:48:00,11.839061516903882
2024-01-01 00:48:30,11.839046351364914
2024-01-01 00:49:00,11.839029814255127
2024-01-01 00:49:30,11.839011870871673
2024-01-01 00:50:00,11.838992475314456
2024-01-01 00:50:30,11.838971589766231
2024-01-01 00:51:00,11.838949162112328
2024-01-01 00:51:30,11.838925151653257
2024-01-01 00:52:00,11.83889949791211
2024-01-01 00:52:30,11.838872157980234
2024-01-01 00:53:00,11.838843061145496
2024-01-01 00:53:30,11.838812163478508
2024-01-01 00:54:00,11.838779380640801
2024-01-01 00:54:30,11.838744669930804
2024-01-01 00:55:00,11.838707929844304
2024-01-01 00:55:30,11.838669122073611
2024-01-01 00:56:00,11.838628121435647
2024-01-01 00:56:30,11.838584901679212
2024-01-01 00:57:00,11.838539303043945
2024-01-01 00:57:30,11.838491322588368
2024-01-01 00:58:00,11.838440750790198
2024-01-01 00:58:30,11.83838762568871
2024-01-01 00:59:00,11.838331664393138
2024-01-01 00:59:30,11.838272973998357
2024-01-01 01:00:00,11.838211161643642
2024-01-01 01:00:30,11.838197260388824
2024-01-01 01:01:00,11.838204519296767
2024-01-01 01:01:30,11.838204087888982
2024-01-01 01:02:00,11.838203409202094
2024-01-01 01:02:30,11.83820108005466
2024-01-01 01:03:00,11.83819614969292
2024-01-01 01:03:30,11.838190164695675
2024-01-01 01:04:00,11.83818376065858
2024-01-01 01:04:30,11.838177108220464
2024-01-01 01:05:00,11.838170260497975
2024-01-01 01:05:30,11.838163232867771
2024-01-01 01:06:00,11.8381560287188
2024-01-01 01:06:30,11.838148647066191
2024-01-01 01:07:00,11.838141086037297
2024-01-01 01:07:30,11.838133344323012
2024-01-01 01:08:00,11.838125420950746
2024-01-01 01:08:30,11.838117316576813
2024-01-01 01:09:00,11.8381090320932
2024-01-01 01:09:30,11.83810057013767
2024-01-01 01:10:00,11.838091934559827
2024-01-01 01:10:30,11.838083130711425
2024-01-01 01:11:00,11.838074165527814
2024-01-01 01:11:30,11.838065047559894
2024-01-01 01:12:00,11.8380557877324
2024-01-01 01:12:30,11.838046398550489
2024-01-01 01:13:00,11.83803689499797
2024-01-01 01:13:30,11.83802729510154
2024-01-01 01:14:00,11.83801761855591
2024-01-01 01:14:30,11.83800788901874
2024-01-01 01:15:00,11.837998132707696
2024-01-01 01:15:30,11.83798837974814
2024-01-01 01:16:00,11.83797866354206
2024-01-01 01:16:30,11.837969021830759
2024-01-01 01:17:00,11.83795949652216
2024-01-01 01:17:30,11.837950134710127
2024-01-01 01:18:00,11.837940987564593
2024-01-01 01:18:30,11.837932112637304
2024-01-01 01:19:00,11.83792357243965
2024-01-01 01:19:30,11.837915436401829
2024-01-01 01:20:00,11.837907779424995
2024-01-01 01:20:30,11.837900684918907
2024-01-01 01:21:00,11.837894241989318
2024-01-01 01:21:30,11.83788854894226
2024-01-01 01:22:00,11.837883711430209
2024-01-01 01:22:30,11.837879844326551
2024-01-01 01:23:00,11.837877071194157
2024-01-01 01:23:30,11.83787552503702
2024-01-01 01:24:00,11.837875348908483
2024-01-01 01:24:30,11.83787669536241
2024-01-01 01:25:00,11.837879727729046
2024-01-01 01:25:30,11.837884618857345
2024-01-01 01:26:00,11.837891553245697
2024-01-01 01:26:30,11.837900724211067
2024-01-01 01:27:00,11.83791233628375
2024-01-01 01:27:30,11.837926602763503
2024-01-01 01:28:00,11.837943746265637
2024-01-01 01:28:30,11.837963997364625
2024-01-01 01:29:00,11.837987593914079
2024-01-01 01:29:30,11.838014778915806
2024-01-01 01:30:00,11.838045799533859
2024-01-01 01:30:30,11.838080904837796
2024-01-01 01:31:00,11.838120343054868
2024-01-01 01:31:30,11.83816435931601
2024-01-01 01:32:00,11.838213192477781
2024-01-01 01:32:30,11.8382218404995
2024-01-01 01:33:00,11.838224414821468
2024-01-01 01:33:30,11.838224408872179
2024-01-01 01:34:00,11.838222766624426
2024-01-01 01:34:30,11.838225900377665
2024-01-01 01:35:00,11.838229412461544
2024-01-01 01:35:30,11.838227584078766
2024-01-01 01:36:00,11.838228416617824
2024-01-01 01:36:30,11.838230553168898
2024-01-01 01:37:00,11.83823065251346
2024-01-01 01:37:30,11.838231076278475
2024-01-01 01:38:00,11.838231569874097
2024-01-01 01:38:30,11.838237739049475
2024-01-01 01:39:00,11.838238252548024
2024-01-01 01:39:30,11.838238311441614
2024-01-01 01:40:00,11.83823831635425
2024-01-01 01:40:30,11.838238321096583
2024-01-01 01:41:00,11.838238325609666
2024-01-01 01:41:30,11.838238329890203
2024-01-01 01:42:00,11.838238333861113
2024-01-01 01:42:30,11.83823833748096
2024-01-01 01:43:00,11.838238340822443
2024-01-01 01:43:30,11.838238344095885
2024-01-01 01:44:00,11.83823834690105
2024-01-01 01:44:30,11.83823834787006
2024-01-01 01:45:00,11.838238343433261
2024-01-01 01:45:30,11.838238334005382
2024-01-01 01:46:00,11.83823835416149
2024-01-01 01:46:30,11.8382384010402
2024-01-01 01:47:00,11.838238455187366
2024-01-01 01:47:30,11.83823850192249
2024-01-01 01:48:00,11.838238526759824
2024-01-01 01:48:30,11.838238512115936
2024-01-01 01:49:00,11.838238436648055
2024-01-01 01:49:30,11.83823827446281
2024-01-01 01:50:00,11.838237994681094
2024-01-01 01:50:30,11.83823756112605
2024-01-01 01:51:00,11.83823741646421
2024-01-01 01:51:30,11.838237362635596
2024-01-01 01:52:00,11.838237313357297
2024-01-01 01:52:30,11.83823720968951
2024-01-01 01:53:00,11.838237341671686
2024-01-01 01:53:30,11.83823738569896
2024-01-01 01:54:00,11.83823739946331
2024-01-01 01:54:30,11.838237389003893
2024-01-01 01:55:00,11.838237351652822
2024-01-01 01:55:30,11.838237273273933
2024-01-01 01:56:00,11.838237134131646
2024-01-01 01:56:30,11.838236912103241
2024-01-01 01:57:00,11.83823658362951
2024-01-01 01:57:30,11.838236124996001
2024-01-01 01:58:00,11.838235513663165
2024-01-01 01:58:30,11.838234729676742
2024-01-01 01:59:00,11.838233756773946
2024-01-01 01:59:30,11.838232583340755
2024-01-01 02:00:00,11.83823120323882
2024-01-01 02:00:30,11.838230743283475
2024-01-01 02:01:00,11.83823058987565
2024-01-01 02:01:30,11.838230516563613
2024-01-01 02:02:00,11.838229781316272
2024-01-01 02:02:30,11.838219912093791
2024-01-01 02:03:00,11.838216444735053
2024-01-01 02:03:30,11.838218562315092
2024-01-01 02:04:00,11.838224793125335
2024-01-01 02:04:30,11.838233135759765
2024-01-01 02:05:00,11.838241104164581
2024-01-01 02:05:30,11.838246515033234
2024-01-01 02:06:00,11.838247774804756
2024-01-01 02:06:30,11.83824377743258
2024-01-01 02:07:00,11.83823380330665
2024-01-01 02:07:30,11.83821748176183
2024-01-01 02:08:00,11.83819476596932
2024-01-01 02:08:30,11.838165908825317
2024-01-01 02:09:00,11.8381314578005
2024-01-01 02:09:30,11.838092269775075
2024-01-01 02:10:00,11.83804954000857
2024-01-01 02:10:30,11.83800484721769
2024-01-01 02:11:00,11.8379602156337
2024-01-01 02:11:30,11.837918193846178
2024-01-01 02:12:00,11.837881951242196
2024-01-01 02:12:30,11.837855394913504
2024-01-01 02:13:00,11.837843303463615
2024-01-01 02:13:30,11.837851477673723
2024-01-01 02:14:00,11.83788690636868
2024-01-01 02:14:30,11.83795793511689
2024-01-01 02:15:00,11.838074432257088
2024-01-01 02:15:30,11.838242905272864
2024-01-01 02:16:00,11.838256697539578
2024-01-01 02:16:30,11.838256537062989
2024-01-01 02:17:00,11.838256263075948
2024-01-01 02:17:30,11.838256396921054
2024-01-01 02:18:00,11.83825655995804
2024-01-01 02:18:30,11.838256836902644
2024-01-01 02:19:00,11.838256789471245
2024-01-01 02:19:30,11.838256654390534
2024-01-01 02:20:00,11.838256599140607
2024-01-01 02:20:30,11.838256609010614
2024-01-01 02:21:00,11.83825663618984
2024-01-01 02:21:30,11.838256670454996
2024-01-01 02:22:00,11.838256692184018
2024-01-01 02:22:30,11.838256709535756
2024-01-01 02:23:00,11.838256738681025
2024-01-01 02:23:30,11.83825677241407
2024-01-01 02:24:00,11.838256765294147
2024-01-01 02:24:30,11.838256830535329
2024-01-01 02:25:00,11.838256852400377
2024-01-01 02:25:30,11.83825686052137
2024-01-01 02:26:00,11.838256861780849
2024-01-01 02:26:30,11.838256818144373
2024-01-01 02:27:00,11.838256805821459
2024-01-01 02:27:30,11.83825680458682
2024-01-01 02:28:00,11.83825680902197
2024-01-01 02:28:30,11.838256817408592
2024-01-01 02:29:00,11.83825668129748
2024-01-01 02:29:30,11.838256645018419
2024-01-01 02:30:00,11.838256642774127
2024-01-01 02:30:30,11.838256652341329
2024-01-01 02:31:00,11.838256666121765
2024-01-01 02:31:30,11.838256681575729
2024-01-01 02:32:00,11.838256697540544
2024-01-01 02:32:30,11.838256713563169
2024-01-01 02:33:00,11.838256729413672
2024-01-01 02:33:30,11.83825674491726
2024-01-01 02:34:00,11.838256759959847
2024-01-01 02:34:30,11.838256465454776
2024-01-01 02:35:00,11.83825554595711
2024-01-01 02:35:30,11.838254030171129
2024-01-01 02:36:00,11.838252185734348
2024-01-01 02:36:30,11.838250361020812
2024-01-01 02:37:00,11.838248874036367
2024-01-01 02:37:30,11.838235575022907
2024-01-01 02:38:00,11.838230244101055
2024-01-01 02:38:30,11.838245635885244
2024-01-01 02:39:00,11.83827848544854
2024-01-01 02:39:30,11.83831932841241
2024-01-01 02:40:00,11.838362404011491
2024-01-01 02:40:30,11.838406490889042
2024-01-01 02:41:00,11.838450980584696
2024-01-01 02:41:30,11.838493714504068
2024-01-01 02:42:00,11.838532025571737
2024-01-01 02:42:30,11.838564489675662
2024-01-01 02:43:00,11.838591233779255
2024-01-01 02:43:30,11.838612965000323
2024-01-01 02:44:00,11.83863010351348
2024-01-01 02:44:30,11.838642795615556
2024-01-01 02:45:00,11.838651443835715
2024-01-01 02:45:30,11.838657001886531
2024-01-01 02:46:00,11.838660756982904
2024-01-01 02:46:30,11.838663917581755
2024-01-01 02:47:00,11.83866743157904
2024-01-01 02:47:30,11.83867212082805
2024-01-01 02:48:00,11.83867889065914
2024-01-01 02:48:30,11.838688761898197
2024-01-01 02:49:00,11.838702711184737
2024-01-01 02:49:30,11.838721499596659
2024-01-01 02:50:00,11.838745646581685
2024-01-01 02:50:30,11.838775533112312
2024-01-01 02:51:00,11.83881150012462
2024-01-01 02:51:30,11.83885384054986
2024-01-01 02:52:00,11.838902707127545
2024-01-01 02:52:30,11.838958039222291
2024-01-01 02:53:00,11.839019576017847
2024-01-01 02:53:30,11.83908693250379
2024-01-01 02:54:00,11.839160239032651
2024-01-01 02:54:30,11.839241510710735
2024-01-01 02:55:00,11.839331346634879
2024-01-01 02:55:30,11.839339155467428
2024-01-01 02:56:00,11.839342027868952
2024-01-01 02:56:30,11.839343101763802
2024-01-01 02:57:00,11.839343496895538
2024-01-01 02:57:30,11.839343632174291
2024-01-01 02:58:00,11.839343683464278
2024-01-01 02:58:30,11.83934370934088
2024-01-01 02:59:00,11.839343729104655
2024-01-01 02:59:30,11.83934374861667
2024-01-01 03:00:00,11.839343769037612
2024-01-01 03:00:30,11.839343776010026
2024-01-01 03:01:00,11.839343782621086
2024-01-01 03:01:30,11.83934378682767
2024-01-01 03:02:00,11.839343787824646
2024-01-01 03:02:30,11.839340914841785
2024-01-01 03:03:00,11.83934348576156
2024-01-01 03:03:30,11.839347699625478
2024-01-01 03:04:00,11.839351157735507
2024-01-01 03:04:30,11.839353327547087
2024-01-01 03:05:00,11.839354127297895
2024-01-01 03:05:30,11.839353542163792
2024-01-01 03:06:00,11.839351588680927
2024-01-01 03:06:30,11.839348303127451
2024-01-01 03:07:00,11.839343729655809
2024-01-01 03:07:30,11.839337916442844
2024-01-01 03:08:00,11.839330915001995
2024-01-01 03:08:30,11.83932277863056
2024-01-01 03:09:00,11.839313562457676
2024-01-01 03:09:30,11.839303323239108
2024-01-01 03:10:00,11.839292118675473
2024-01-01 03:10:30,11.839280006893262
2024-01-01 03:11:00,11.839267047084661
2024-01-01 03:11:30,11.839253297988648
2024-01-01 03:12:00,11.839238818687647
2024-01-01 03:12:30,11.839223667675014
2024-01-01 03:13:00,11.83920790324305
2024-01-01 03:13:30,11.839191582909848
2024-01-01 03:14:00,11.839174763143319
2024-01-01 03:14:30,11.839157499639725
2024-01-01 03:15:00,11.839139846661737
2024-01-01 03:15:30,11.839121857386885
2024-01-01 03:16:00,11.839103582773078
2024-01-01 03:16:30,11.839085064417816
2024-01-01 03:17:00,11.839066346642483
2024-01-01 03:17:30,11.839047480112527
2024-01-01 03:18:00,11.839028511669483
2024-01-01 03:18:30,11.839009484031067
2024-01-01 03:19:00,11.838990437938946
2024-01-01 03:19:30,11.8389714117871
2024-01-01 03:20:00,11.83895244174397
2024-01-01 03:20:30,11.838933561524641
2024-01-01 03:21:00,11.838914803441412
2024-01-01 03:21:30,11.838896196985218
2024-01-01 03:22:00,11.838877769314706
2024-01-01 03:22:30,11.83885954589664
2024-01-01 03:23:00,11.83884154935015
2024-01-01 03:23:30,11.838823800808143
2024-01-01 03:24:00,11.838806318576076
2024-01-01 03:24:30,11.838789118840282
2024-01-01 03:25:00,11.838772216270797
2024-01-01 03:25:30,11.83875562243378
2024-01-01 03:26:00,11.838739347618287
2024-01-01 03:26:30,11.838723399662967
2024-01-01 03:27:00,11.838707784786209
2024-01-01 03:27:30,11.838692506696248
2024-01-01 03:28:00,11.83867756818114
2024-01-01 03:28:30,11.838662969304721
2024-01-01 03:29:00,11.838648708935864
2024-01-01 03:29:30,11.838634784260819
2024-01-01 03:30:00,11.838621190904519
2024-01-01 03:30:30,11.838608661341254
2024-01-01 03:31:00,11.838595257110967
2024-01-01 03:31:30,11.838590788815566
2024-01-01 03:32:00,11.838589384370607
2024-01-01 03:32:30,11.83858891471175
2024-01-01 03:33:00,11.838581827137205
2024-01-01 03:33:30,11.838573031832084
2024-01-01 03:34:00,11.838563443281544
2024-01-01 03:34:30,11.838553791818413
2024-01-01 03:35:00,11.838544181641169
2024-01-01 03:35:30,11.838534661846097
2024-01-01 03:36:00,11.838525215250229
2024-01-01 03:36:30,11.838515826409719
2024-01-01 03:37:00,11.838506472214249
2024-01-01 03:37:30,11.838497132225768
2024-01-01 03:38:00,11.838487784632207
2024-01-01 03:38:30,11.838478409255742
2024-01-01 03:39:00,11.838468986686678
2024-01-01 03:39:30,11.83845949809347
2024-01-01 03:40:00,11.838449926007343
2024-01-01 03:40:30,11.838440253474403
2024-01-01 03:41:00,11.838430465226054
2024-01-01 03:41:30,11.838420546022405
2024-01-01 03:42:00,11.838410482757297
2024-01-01 03:42:30,11.83840026199681
2024-01-01 03:43:00,11.83838987211817
2024-01-01 03:43:30,11.83837930220949
2024-01-01 03:44:00,11.83836854155004
2024-01-01 03:44:30,11.838357581033335
2024-01-01 03:45:00,11.838346411292946
2024-01-01 03:45:30,11.83833502455343
2024-01-01 03:46:00,11.83832341224462
2024-01-01 03:46:30,11.838311567512108
2024-01-01 03:47:00,11.838299482400828
2024-01-01 03:47:30,11.838287150237818
2024-01-01 03:48:00,11.838274563406685
2024-01-01 03:48:30,11.838261714924272
2024-01-01 03:49:00,11.838248596536744
2024-01-01 03:49:30,11.838235200791814
2024-01-01 03:50:00,11.838221517732961
2024-01-01 03:50:30,11.838207538741017
2024-01-01 03:51:00,11.838193251656435
2024-01-01 03:51:30,11.838178645623316
2024-01-01 03:52:00,11.838163705612203
2024-01-01 03:52:30,11.838148417419404
2024-01-01 03:53:00,11.838132761938766
2024-01-01 03:53:30,11.838116721329868
2024-01-01 03:54:00,11.838100270301595
2024-01-01 03:54:30,11.838083386792448
2024-01-01 03:55:00,11.838066037768044
2024-01-01 03:55:30,11.838048196052682
2024-01-01 03:56:00,11.838029818659209
2024-01-01 03:56:30,11.83801087287867
2024-01-01 03:57:00,11.837991302611329
2024-01-01 03:57:30,11.837971069720425
2024-01-01 03:58:00,11.837950100865157
2024-01-01 03:58:30,11.837928353791938
2024-01-01 03:59:00,11.83790573148525
2024-01-01 03:59:30,11.8378821906378
2024-01-01 04:00:00,11.83785760132514
2024-01-01 04:00:30,11.837849405026077
2024-01-01 04:01:00,11.837846673840147
2024-01-01 04:01:30,11.83784607912969
2024-01-01 04:02:00,11.837845880218481
2024-01-01 04:02:30,11.837845812697026
2024-01-01 04:03:00,11.837845788263792
2024-01-01 04:03:30,11.837845777208997
2024-01-01 04:04:00,11.837845769377395
2024-01-01 04:04:30,11.837845761223207
2024-01-01 04:05:00,11.837845751250597
2024-01-01 04:05:30,11.83784573876062
2024-01-01 04:06:00,11.837845723133626
2024-01-01 04:06:30,11.83784570395153
2024-01-01 04:07:00,11.837845680782038
2024-01-01 04:07:30,11.83784565313988
2024-01-01 04:08:00,11.837845620488167
2024-01-01 04:08:30,11.837845582297291
2024-01-01 04:09:00,11.83784553804287
2024-01-01 04:09:30,11.83784548711651
2024-01-01 04:10:00,11.837845428933349
2024-01-01 04:10:30,11.837845362833093
2024-01-01 04:11:00,11.83784528821883
2024-01-01 04:11:30,11.83784520441992
2024-01-01 04:12:00,11.837845110776016
2024-01-01 04:12:30,11.837845006643079
2024-01-01 04:13:00,11.83784489123201
2024-01-01 04:13:30,11.837844763960277
2024-01-01 04:14:00,11.83784462417475
2024-01-01 04:14:30,11.83784447120064
2024-01-01 04:15:00,11.837844304468149
2024-01-01 04:15:30,11.837844123354841
2024-01-01 04:16:00,11.837843927439792
2024-01-01 04:16:30,11.837843716308441
2024-01-01 04:17:00,11.837843489448858
2024-01-01 04:17:30,11.837843246473483
2024-01-01 04:18:00,11.837842987156137
2024-01-01 04:18:30,11.837842711232895
2024-01-01 04:19:00,11.837842418655612
2024-01-01 04:19:30,11.837842109317648
2024-01-01 04:20:00,11.837841783145677
2024-01-01 04:20:30,11.837841440333762
2024-01-01 04:21:00,11.837841080740759
2024-01-01 04:21:30,11.837840704423343
2024-01-01 04:22:00,11.83784031137509
2024-01-01 04:22:30,11.83783990138744
2024-01-01 04:23:00,11.837839474130305
2024-01-01 04:23:30,11.837839029106703
2024-01-01 04:24:00,11.837838565351717
2024-01-01 04:24:30,11.837828813002034
2024-01-01 04:25:00,11.837826367507432
2024-01-01 04:25:30,11.83782497133791
2024-01-01 04:26:00,11.837817933893177
2024-01-01 04:26:30,11.837811129192687
2024-01-01 04:27:00,11.837799849299927
2024-01-01 04:27:30,11.837792493265852
2024-01-01 04:28:00,11.837779871495115
2024-01-01 04:28:30,11.837774617908622
2024-01-01 04:29:00,11.837771887956762
2024-01-01 04:29:30,11.837765328471448
2024-01-01 04:30:00,11.837760148230188
2024-01-01 04:30:30,11.837758421830927
2024-01-01 04:31:00,11.837757846106228
2024-01-01 04:31:30,11.837753145760246
2024-01-01 04:32:00,11.837747171913747
2024-01-01 04:32:30,11.837741133014106
2024-01-01 04:33:00,11.837735903510293
2024-01-01 04:33:30,11.83773196012936
2024-01-01 04:34:00,11.8377297791709
2024-01-01 04:34:30,11.837729838772248
2024-01-01 04:35:00,11.837732701365667
2024-01-01 04:35:30,11.837738991806816
2024-01-01 04:36:00,11.83774942269622
2024-01-01 04:36:30,11.837764771820048
2024-01-01 04:37:00,11.837785890026453
2024-01-01 04:37:30,11.837813672087123
2024-01-01 04:38:00,11.83784905058775
2024-01-01 04:38:30,11.83789295221277
2024-01-01 04:39:00,11.837946279003177
2024-01-01 04:39:30,11.83800984355372
2024-01-01 04:40:00,11.838084341520755
2024-01-01 04:40:30,11.83817026204872
2024-01-01 04:41:00,11.83826786930291
2024-01-01 04:41:30,11.838377083092041
2024-01-01 04:42:00,11.83849751018812
2024-01-01 04:42:30,11.838628278599401
2024-01-01 04:43:00,11.838768206713837
2024-01-01 04:43:30,11.838915507871207
2024-01-01 04:44:00,11.839068312426264
2024-01-01 04:44:30,11.839223918324706
2024-01-01 04:45:00,11.839380276214115
2024-01-01 04:45:30,11.83953369375405
2024-01-01 04:46:00,11.839547054958246
2024-01-01 04:46:30,11.839547158949301
2024-01-01 04:47:00,11.839548497282635
2024-01-01 04:47:30,11.839552094055136
2024-01-01 04:48:00,11.839552413146123
2024-01-01 04:48:30,11.839547892845644
2024-01-01 04:49:00,11.839548661978597
2024-01-01 04:49:30,11.839549055998248
2024-01-01 04:50:00,11.839549096912265
2024-01-01 04:50:30,11.83954962453788
2024-01-01 04:51:00,11.839549807743595
2024-01-01 04:51:30,11.839548866445
2024-01-01 04:52:00,11.839548495249517
2024-01-01 04:52:30,11.839546713138589
2024-01-01 04:53:00,11.83954144757115
2024-01-01 04:53:30,11.83953505203732
2024-01-01 04:54:00,11.83952997712521
2024-01-01 04:54:30,11.839526524552468
2024-01-01 04:55:00,11.839524285178413
2024-01-01 04:55:30,11.839522955864425
2024-01-01 04:56:00,11.83952234177491
2024-01-01 04:56:30,11.839522302820455
2024-01-01 04:57:00,11.83952273667262
2024-01-01 04:57:30,11.83952355725819
2024-01-01 04:58:00,11.839524685501601
2024-01-01 04:58:30,11.839526051345842
2024-01-01 04:59:00,11.839527595025686
2024-01-01 04:59:30,11.839529266681268
2024-01-01 05:00:00,11.83953102472492
2024-01-01 05:00:30,11.83953130509633
2024-01-01 05:01:00,11.839531111955353
2024-01-01 05:01:30,11.839531595813753
2024-01-01 05:02:00,11.839532003963143
2024-01-01 05:02:30,11.839532175886404
2024-01-01 05:03:00,11.839534407235874
2024-01-01 05:03:30,11.839538130736628
2024-01-01 05:04:00,11.839540878633045
2024-01-01 05:04:30,11.839542718626376
2024-01-01 05:05:00,11.839544230826448
2024-01-01 05:05:30,11.839545639866742
2024-01-01 05:06:00,11.839547002289066
2024-01-01 05:06:30,11.839548328551075
2024-01-01 05:07:00,11.83954961333717
2024-01-01 05:07:30,11.839550852152115
2024-01-01 05:08:00,11.83955204700544
2024-01-01 05:08:30,11.839553201169167
2024-01-01 05:09:00,11.839554318536045
2024-01-01 05:09:30,11.839555402270946
2024-01-01 05:10:00,11.839556455478714
2024-01-01 05:10:30,11.839557480420297
2024-01-01 05:11:00,11.83955847921925
2024-01-01 05:11:30,11.839559453984805
2024-01-01 05:12:00,11.83956040631972
2024-01-01 05:12:30,11.839561337686291
2024-01-01 05:13:00,11.839562249424318
2024-01-01 05:13:30,11.839563142413056
2024-01-01 05:14:00,11.839564017793975
2024-01-01 05:14:30,11.839564876359248
2024-01-01 05:15:00,11.839565718655479
2024-01-01 05:15:30,11.839566545017874
2024-01-01 05:16:00,11.839567356249802
2024-01-01 05:16:30,11.839568152579147
2024-01-01 05:17:00,11.839568934027795
2024-01-01 05:17:30,11.839569701246432
2024-01-01 05:18:00,11.83957045412501
2024-01-01 05:18:30,11.839571192856113
2024-01-01 05:19:00,11.83957191754979
2024-01-01 05:19:30,11.83957262839374
2024-01-01 05:20:00,11.839573325615447
2024-01-01 05:20:30,11.83957400923964
2024-01-01 05:21:00,11.839574679588736
2024-01-01 05:21:30,11.83957533660913
2024-01-01 05:22:00,11.839575980972654
2024-01-01 05:22:30,11.83957661302702
2024-01-01 05:23:00,11.839577233114767
2024-01-01 05:23:30,11.839577841674327
2024-01-01 05:24:00,11.839578439509523
2024-01-01 05:24:30,11.839579027448224
2024-01-01 05:25:00,11.839579606445227
2024-01-01 05:25:30,11.839580177138032
2024-01-01 05:26:00,11.839580740948918
2024-01-01 05:26:30,11.839581299396968
2024-01-01 05:27:00,11.839581853528045
2024-01-01 05:27:30,11.839582405137321
2024-01-01 05:28:00,11.839582955821697
2024-01-01 05:28:30,11.839583507829332
2024-01-01 05:29:00,11.839584062912252
2024-01-01 05:29:30,11.839584623174744
2024-01-01 05:30:00,11.839585191330116
2024-01-01 05:30:30,11.839585191879564
2024-01-01 05:31:00,11.839585192568734
2024-01-01 05:31:30,11.839585025394854
