timestamp,hvac_reaZonWes_TSup_y
2024-01-01 01:08:30,11.838223112114179
2024-01-01 01:09:00,11.838214679272653
2024-01-01 01:09:30,11.83820606578081
2024-01-01 01:10:00,11.838197275557206
2024-01-01 01:10:30,11.838188314049432
2024-01-01 01:11:00,11.838179188317042
2024-01-01 01:11:30,11.8381699070639
2024-01-01 01:12:00,11.838160481410512
2024-01-01 01:12:30,11.83815092408588
2024-01-01 01:13:00,11.838141250342119
2024-01-01 01:13:30,11.838131478528908
2024-01-01 01:14:00,11.838121628693386
2024-01-01 01:14:30,11.838111724916814
2024-01-01 01:15:00,11.838101793886494
2024-01-01 01:15:30,11.83809186626712
2024-01-01 01:16:00,11.838081976058902
2024-01-01 01:16:30,11.838072161678895
2024-01-01 01:17:00,11.83806246578547
2024-01-01 01:17:30,11.838052936315819
2024-01-01 01:18:00,11.838043625356192
2024-01-01 01:18:30,11.838034591488906
2024-01-01 01:19:00,11.838025898344654
2024-01-01 01:19:30,11.838017616597028
2024-01-01 01:20:00,11.838009822488402
2024-01-01 01:20:30,11.83800260092221
2024-01-01 01:21:00,11.837996042599741
2024-01-01 01:21:30,11.837990247587527
2024-01-01 01:22:00,11.837985323429962
2024-01-01 01:22:30,11.837981387057482
2024-01-01 01:23:00,11.837978564245532
2024-01-01 01:23:30,11.837976990379957
2024-01-01 01:24:00,11.837976811075748
2024-01-01 01:24:30,11.837978181618553
2024-01-01 01:25:00,11.837981268263661
2024-01-01 01:25:30,11.83798624695504
2024-01-01 01:26:00,11.837993305495047
2024-01-01 01:26:30,11.838002640662467
2024-01-01 01:27:00,11.838014460650186
2024-01-01 01:27:30,11.838028982577612
2024-01-01 01:28:00,11.83804643304643
2024-01-01 01:28:30,11.838067046760216
2024-01-01 01:29:00,11.838091065831975
2024-01-01 01:29:30,11.838118737614934
2024-01-01 01:30:00,11.838150313699316
2024-01-01 01:30:30,11.838186047614897
2024-01-01 01:31:00,11.838226192034028
2024-01-01 01:31:30,11.83827099647732
2024-01-01 01:32:00,11.83832070407891
2024-01-01 01:32:30,11.83832948159909
2024-01-01 01:33:00,11.83833207616982
2024-01-01 01:33:30,11.838332070174374
2024-01-01 01:34:00,11.838330415895427
2024-01-01 01:34:30,11.838333572595502
2024-01-01 01:35:00,11.838337110395798
2024-01-01 01:35:30,11.83833526861514
2024-01-01 01:36:00,11.83833610724372
2024-01-01 01:36:30,11.83833825943401
2024-01-01 01:37:00,11.838338359496504
2024-01-01 01:37:30,11.838338786354882
2024-01-01 01:38:00,11.838339283554376
2024-01-01 01:38:30,11.838345497899923
2024-01-01 01:39:00,11.83834601514576
2024-01-01 01:39:30,11.838346074456524
2024-01-01 01:40:00,11.838346079390249
2024-01-01 01:40:30,11.83834608415242
2024-01-01 01:41:00,11.838346088683977
2024-01-01 01:41:30,11.83834609298151
2024-01-01 01:42:00,11.838346096967769
2024-01-01 01:42:30,11.838346100601257
2024-01-01 01:43:00,11.838346103955132
2024-01-01 01:43:30,11.838346107240625
2024-01-01 01:44:00,11.838346110055795
2024-01-01 01:44:30,11.838346111026965
2024-01-01 01:45:00,11.838346106569247
2024-01-01 01:45:30,11.838346097098906
2024-01-01 01:46:00,11.838346117340166
2024-01-01 01:46:30,11.83834616441925
2024-01-01 01:47:00,11.838346218798279
2024-01-01 01:47:30,11.838346265733549
2024-01-01 01:48:00,11.838346290677066
2024-01-01 01:48:30,11.83834627596957
2024-01-01 01:49:00,11.838346200176431
2024-01-01 01:49:30,11.838346037292808
2024-01-01 01:50:00,11.838345756306467
2024-01-01 01:50:30,11.838345320884969
2024-01-01 01:51:00,11.838345175600637
2024-01-01 01:51:30,11.838345121550162
2024-01-01 01:52:00,11.838345072117818
2024-01-01 01:52:30,11.838344968175647
2024-01-01 01:53:00,11.83834510049212
2024-01-01 01:53:30,11.838345144630978
2024-01-01 01:54:00,11.838345158430343
2024-01-01 01:54:30,11.838345147947223
2024-01-01 01:55:00,11.838345110508726
2024-01-01 01:55:30,11.838345031945778
2024-01-01 01:56:00,11.838344892476528
2024-01-01 01:56:30,11.838344669926357
2024-01-01 01:57:00,11.838344340680749
2024-01-01 01:57:30,11.838343880969433
2024-01-01 01:58:00,11.838343268200049
2024-01-01 01:58:30,11.838342482371218
2024-01-01 01:59:00,11.838341507182122
2024-01-01 01:59:30,11.838340330991343
2024-01-01 02:00:00,11.83833894764615
2024-01-01 02:00:30,11.83833848660987
2024-01-01 02:01:00,11.838338332841602
2024-01-01 02:01:30,11.83833825936756
2024-01-01 02:02:00,11.838337522725794
2024-01-01 02:02:30,11.838327634894256
2024-01-01 02:03:00,11.838324160997672
2024-01-01 02:03:30,11.838326282569653
2024-01-01 02:04:00,11.838332525126475
2024-01-01 02:04:30,11.838340883489025
2024-01-01 02:05:00,11.838348866916306
2024-01-01 02:05:30,11.83835428798568
2024-01-01 02:06:00,11.838355550131894
2024-01-01 02:06:30,11.838351545223247
2024-01-01 02:07:00,11.838341552292661
2024-01-01 02:07:30,11.838325199976452
2024-01-01 02:08:00,11.838302441357257
2024-01-01 02:08:30,11.838273529808191
2024-01-01 02:09:00,11.838239013831753
2024-01-01 02:09:30,11.838199751923753
2024-01-01 02:10:00,11.838156941596992
2024-01-01 02:10:30,11.83811216454427
2024-01-01 02:11:00,11.838067448812978
2024-01-01 02:11:30,11.838025347797497
2024-01-01 02:12:00,11.837989036859767
2024-01-01 02:12:30,11.837962430457367
2024-01-01 02:13:00,11.83795031620275
2024-01-01 02:13:30,11.837958505812878
2024-01-01 02:14:00,11.83799400128845
2024-01-01 02:14:30,11.838065163931105
2024-01-01 02:15:00,11.83818188068409
2024-01-01 02:15:30,11.83835049493291
2024-01-01 02:16:00,11.83836429488548
2024-01-01 02:16:30,11.838364134326014
2024-01-01 02:17:00,11.838363860197148
2024-01-01 02:17:30,11.838363994105805
2024-01-01 02:18:00,11.8383641572197
2024-01-01 02:18:30,11.838364434205175
2024-01-01 02:19:00,11.838364386768887
2024-01-01 02:19:30,11.838364251674818
2024-01-01 02:20:00,11.83836419641625
2024-01-01 02:20:30,11.838364206282108
2024-01-01 02:21:00,11.8383642334544
2024-01-01 02:21:30,11.838364267710688
2024-01-01 02:22:00,11.838364289432207
2024-01-01 02:22:30,11.838364306777237
2024-01-01 02:23:00,11.838364335914662
2024-01-01 02:23:30,11.83836436964009
2024-01-01 02:24:00,11.838364362519599
2024-01-01 02:24:30,11.838364427750207
2024-01-01 02:25:00,11.838364449611674
2024-01-01 02:25:30,11.838364457730677
2024-01-01 02:26:00,11.838364458990611
2024-01-01 02:26:30,11.838364415392903
2024-01-01 02:27:00,11.838364403080504
2024-01-01 02:27:30,11.838364401846206
2024-01-01 02:28:00,11.838364406276014
2024-01-01 02:28:30,11.8383644146532
2024-01-01 02:29:00,11.838364278698407
2024-01-01 02:29:30,11.838364242463172
2024-01-01 02:30:00,11.83836424022627
2024-01-01 02:30:30,11.838364249790686
2024-01-01 02:31:00,11.838364263567655
2024-01-01 02:31:30,11.838364279021164
2024-01-01 02:32:00,11.838364294990015
2024-01-01 02:32:30,11.838364311021905
2024-01-01 02:33:00,11.838364326887245
2024-01-01 02:33:30,11.838364342411069
2024-01-01 02:34:00,11.838364357479236
2024-01-01 02:34:30,11.838364062414314
2024-01-01 02:35:00,11.838363141168372
2024-01-01 02:35:30,11.838361622499974
2024-01-01 02:36:00,11.838359774557489
2024-01-01 02:36:30,11.838357946379915
2024-01-01 02:37:00,11.83835645658013
2024-01-01 02:37:30,11.838343132187902
2024-01-01 02:38:00,11.838337791112394
2024-01-01 02:38:30,11.838353212334823
2024-01-01 02:39:00,11.838386124690373
2024-01-01 02:39:30,11.838427045718674
2024-01-01 02:40:00,11.838470203648455
2024-01-01 02:40:30,11.8385143747891
2024-01-01 02:41:00,11.838558949517392
2024-01-01 02:41:30,11.838601765114845
2024-01-01 02:42:00,11.83864014941048
2024-01-01 02:42:30,11.838672675571274
2024-01-01 02:43:00,11.838699470802965
2024-01-01 02:43:30,11.838721243574128
2024-01-01 02:44:00,11.83873841486178
2024-01-01 02:44:30,11.838751131242304
2024-01-01 02:45:00,11.838759796013676
2024-01-01 02:45:30,11.838765364710468
2024-01-01 02:46:00,11.838769127006515
2024-01-01 02:46:30,11.83877229366766
2024-01-01 02:47:00,11.838775814400435
2024-01-01 02:47:30,11.838780512628318
2024-01-01 02:48:00,11.838787295411464
2024-01-01 02:48:30,11.838797185525834
2024-01-01 02:49:00,11.838811161476826
2024-01-01 02:49:30,11.838829985796394
2024-01-01 02:50:00,11.838854178924805
2024-01-01 02:50:30,11.838884122562433
2024-01-01 02:51:00,11.83892015829673
2024-01-01 02:51:30,11.838962579618851
2024-01-01 02:52:00,11.839011539560033
2024-01-01 02:52:30,11.839066977369328
2024-01-01 02:53:00,11.839128631732251
2024-01-01 02:53:30,11.83919611690294
2024-01-01 02:54:00,11.839269563483242
2024-01-01 02:54:30,11.839350990429125
2024-01-01 02:55:00,11.839440997982365
2024-01-01 02:55:30,11.83944887179888
2024-01-01 02:56:00,11.839451786991788
2024-01-01 02:56:30,11.839452877218719
2024-01-01 02:57:00,11.839453278352437
2024-01-01 02:57:30,11.839453415686762
2024-01-01 02:58:00,11.83945346775738
2024-01-01 02:58:30,11.839453494029385
2024-01-01 02:59:00,11.83945351409642
2024-01-01 02:59:30,11.839453533908568
2024-01-01 03:00:00,11.83945355464391
2024-01-01 03:00:30,11.839453561723815
2024-01-01 03:01:00,11.839453568441513
2024-01-01 03:01:30,11.83945357271682
2024-01-01 03:02:00,11.839453573729998
2024-01-01 03:02:30,11.839450653265658
2024-01-01 03:03:00,11.839453266674639
2024-01-01 03:03:30,11.839457550180498
2024-01-01 03:04:00,11.839461065442265
2024-01-01 03:04:30,11.839463271114028
2024-01-01 03:05:00,11.83946408408218
2024-01-01 03:05:30,11.839463489277648
2024-01-01 03:06:00,11.839461503509881
2024-01-01 03:06:30,11.839458163656559
2024-01-01 03:07:00,11.839453514599825
2024-01-01 03:07:30,11.839447605312728
2024-01-01 03:08:00,11.839440488160108
2024-01-01 03:08:30,11.839432217320052
2024-01-01 03:09:00,11.83942284883284
2024-01-01 03:09:30,11.83941244039221
2024-01-01 03:10:00,11.839401050652441
2024-01-01 03:10:30,11.83938873870062
2024-01-01 03:11:00,11.839375564707154
2024-01-01 03:11:30,11.839361588381848
2024-01-01 03:12:00,11.83934686978364
2024-01-01 03:12:30,11.83933146837245
2024-01-01 03:13:00,11.839315443404018
2024-01-01 03:13:30,11.839298853347145
2024-01-01 03:14:00,11.839281755602883
2024-01-01 03:14:30,11.839264206787902
2024-01-01 03:15:00,11.839246262061863
2024-01-01 03:15:30,11.83922797548098
2024-01-01 03:16:00,11.839209398845412
2024-01-01 03:16:30,11.839190574440181
2024-01-01 03:17:00,11.839171547319097
2024-01-01 03:17:30,11.839152368984912
2024-01-01 03:18:00,11.83913308705337
2024-01-01 03:18:30,11.839113744948122
2024-01-01 03:19:00,11.839094384084206
2024-01-01 03:19:30,11.839075043490084
2024-01-01 03:20:00,11.839055759932023
2024-01-01 03:20:30,11.839036567682228
2024-01-01 03:21:00,11.8390174995871
2024-01-01 03:21:30,11.838998585624893
2024-01-01 03:22:00,11.838979853403146
2024-01-01 03:22:30,11.838961328809546
2024-01-01 03:23:00,11.838943034836916
2024-01-01 03:23:30,11.838924992967634
2024-01-01 03:24:00,11.838907221809507
2024-01-01 03:24:30,11.838889737816373
2024-01-01 03:25:00,11.83887255590082
2024-01-01 03:25:30,11.838855687820114
2024-01-01 03:26:00,11.838839144033386
2024-01-01 03:26:30,11.838822932508776
2024-01-01 03:27:00,11.8388070595675
2024-01-01 03:27:30,11.838791528979016
2024-01-01 03:28:00,11.838776343577479
2024-01-01 03:28:30,11.838761503427861
2024-01-01 03:29:00,11.83874700738022
2024-01-01 03:29:30,11.838732852574367
2024-01-01 03:30:00,11.838719034562871
2024-01-01 03:30:30,11.838706293988196
2024-01-01 03:31:00,11.83869266237349
2024-01-01 03:31:30,11.838688118279492
2024-01-01 03:32:00,11.83868669001481
2024-01-01 03:32:30,11.8386862123902
2024-01-01 03:33:00,11.838679004200742
2024-01-01 03:33:30,11.838670059210472
2024-01-01 03:34:00,11.838660307472423
2024-01-01 03:34:30,11.838650491750343
2024-01-01 03:35:00,11.83864071801662
2024-01-01 03:35:30,11.83863103620314
2024-01-01 03:36:00,11.838621428834585
2024-01-01 03:36:30,11.838611880204326
2024-01-01 03:37:00,11.838602366808686
2024-01-01 03:37:30,11.838592867861848
2024-01-01 03:38:00,11.838583361180497
2024-01-01 03:38:30,11.838573826243419
2024-01-01 03:39:00,11.838564243310486
2024-01-01 03:39:30,11.83855459322973
2024-01-01 03:40:00,11.838544858235139
2024-01-01 03:40:30,11.83853502108417
2024-01-01 03:41:00,11.838525066248451
2024-01-01 03:41:30,11.838514978228602
2024-01-01 03:42:00,11.838504743695523
2024-01-01 03:42:30,11.838494348986671
2024-01-01 03:43:00,11.838483782281344
2024-01-01 03:43:30,11.838473032482057
2024-01-01 03:44:00,11.83846208868556
2024-01-01 03:44:30,11.83845094163047
2024-01-01 03:45:00,11.838439581790908
2024-01-01 03:45:30,11.838428001259047
2024-01-01 03:46:00,11.838416191318913
2024-01-01 03:46:30,11.838404144999402
2024-01-01 03:47:00,11.838391854210158
2024-01-01 03:47:30,11.838379312164477
2024-01-01 03:48:00,11.838366511116476
2024-01-01 03:48:30,11.838353443964138
2024-01-01 03:49:00,11.838340102313111
2024-01-01 03:49:30,11.838326478584293
2024-01-01 03:50:00,11.838312562651765
2024-01-01 03:50:30,11.838298345749706
2024-01-01 03:51:00,11.838283815511488
2024-01-01 03:51:30,11.838268960896528
2024-01-01 03:52:00,11.838253766619573
2024-01-01 03:52:30,11.838238218235233
2024-01-01 03:53:00,11.838222296312154
2024-01-01 03:53:30,11.838205982706313
2024-01-01 03:54:00,11.838189251696122
2024-01-01 03:54:30,11.838172080844515
2024-01-01 03:55:00,11.838154436555158
2024-01-01 03:55:30,11.838136291189642
2024-01-01 03:56:00,11.83811760102924
2024-01-01 03:56:30,11.838098332808443
2024-01-01 03:57:00,11.838078429472546
2024-01-01 03:57:30,11.83805785223592
2024-01-01 03:58:00,11.838036526509484
2024-01-01 03:58:30,11.838014409320579
2024-01-01 03:59:00,11.837991402002444
2024-01-01 03:59:30,11.837967460510868
2024-01-01 04:00:00,11.837942452710195
2024-01-01 04:00:30,11.837934116917438
2024-01-01 04:01:00,11.837931339248769
2024-01-01 04:01:30,11.83793073426557
2024-01-01 04:02:00,11.837930531918971
2024-01-01 04:02:30,11.837930463232226
2024-01-01 04:03:00,11.837930438378748
2024-01-01 04:03:30,11.837930427135802
2024-01-01 04:04:00,11.837930419172949
2024-01-01 04:04:30,11.83793041088336
2024-01-01 04:05:00,11.837930400745734
2024-01-01 04:05:30,11.837930388049244
2024-01-01 04:06:00,11.837930372163896
2024-01-01 04:06:30,11.83793035266467
2024-01-01 04:07:00,11.837930329112112
2024-01-01 04:07:30,11.837930301012989
2024-01-01 04:08:00,11.837930267821434
2024-01-01 04:08:30,11.837930228999085
2024-01-01 04:09:00,11.837930184012919
2024-01-01 04:09:30,11.837930132244423
2024-01-01 04:10:00,11.83793007309913
2024-01-01 04:10:30,11.837930005905719
2024-01-01 04:11:00,11.837929930057726
2024-01-01 04:11:30,11.837929844873031
2024-01-01 04:12:00,11.837929749680484
2024-01-01 04:12:30,11.837929643825476
2024-01-01 04:13:00,11.837929526505661
2024-01-01 04:13:30,11.837929397129244
2024-01-01 04:14:00,11.837929255031838
2024-01-01 04:14:30,11.837929099527798
2024-01-01 04:15:00,11.83792893003789
2024-01-01 04:15:30,11.837928745929162
2024-01-01 04:16:00,11.837928546774037
2024-01-01 04:16:30,11.837928332150739
2024-01-01 04:17:00,11.837928101539262
2024-01-01 04:17:30,11.837927854545342
2024-01-01 04:18:00,11.837927590939103
2024-01-01 04:18:30,11.837927310452358
2024-01-01 04:19:00,11.837927013036165
2024-01-01 04:19:30,11.83792669858201
2024-01-01 04:20:00,11.837926367015541
2024-01-01 04:20:30,11.837926018533835
2024-01-01 04:21:00,11.837925652993533
2024-01-01 04:21:30,11.837925270452274
2024-01-01 04:22:00,11.837924870903464
2024-01-01 04:22:30,11.837924454135248
2024-01-01 04:23:00,11.837924019811737
2024-01-01 04:23:30,11.83792356742805
2024-01-01 04:24:00,11.837923096003294
2024-01-01 04:24:30,11.837913182359557
2024-01-01 04:25:00,11.837910696419272
2024-01-01 04:25:30,11.837909277159042
2024-01-01 04:26:00,11.837902123322465
2024-01-01 04:26:30,11.837895206079622
2024-01-01 04:27:00,11.83788373962932
2024-01-01 04:27:30,11.83787626193481
2024-01-01 04:28:00,11.837863431413496
2024-01-01 04:28:30,11.837858090939278
2024-01-01 04:29:00,11.837855315838453
2024-01-01 04:29:30,11.837848647867645
2024-01-01 04:30:00,11.837843381952553
2024-01-01 04:30:30,11.837841627003286
2024-01-01 04:31:00,11.837841041756064
2024-01-01 04:31:30,11.83783623553461
2024-01-01 04:32:00,11.837830126004292
2024-01-01 04:32:30,11.837823949673009
2024-01-01 04:33:00,11.837818601086894
2024-01-01 04:33:30,11.83781456789194
2024-01-01 04:34:00,11.837812337257446
2024-01-01 04:34:30,11.837812398219342
2024-01-01 04:35:00,11.837815326024156
2024-01-01 04:35:30,11.837821759762448
2024-01-01 04:36:00,11.837832428267745
2024-01-01 04:36:30,11.837848127044424
2024-01-01 04:37:00,11.837869726322879
2024-01-01 04:37:30,11.837898141257426
2024-01-01 04:38:00,11.837934325678077
2024-01-01 04:38:30,11.837979227378923
2024-01-01 04:39:00,11.838033768949401
2024-01-01 04:39:30,11.838098781495091
2024-01-01 04:40:00,11.838174976519156
2024-01-01 04:40:30,11.838262854308823
2024-01-01 04:41:00,11.838362685047002
2024-01-01 04:41:30,11.838474386715689
2024-01-01 04:42:00,11.838597557129162
2024-01-01 04:42:30,11.83873130443186
2024-01-01 04:43:00,11.83887442009484
2024-01-01 04:43:30,11.839025076757878
2024-01-01 04:44:00,11.839181362185627
2024-01-01 04:44:30,11.839340512771344
2024-01-01 04:45:00,11.839500432478701
2024-01-01 04:45:30,11.83965734485622
2024-01-01 04:46:00,11.839670973860677
2024-01-01 04:46:30,11.839671078493268
2024-01-01 04:47:00,11.839672455952723
2024-01-01 04:47:30,11.839676158803059
2024-01-01 04:48:00,11.839676487307884
2024-01-01 04:48:30,11.839671833669058
2024-01-01 04:49:00,11.839672625491573
2024-01-01 04:49:30,11.839673031135817
2024-01-01 04:50:00,11.839673073258552
2024-01-01 04:50:30,11.839673616449886
2024-01-01 04:51:00,11.839673805061693
2024-01-01 04:51:30,11.839672835998556
2024-01-01 04:52:00,11.839672453855258
2024-01-01 04:52:30,11.839670619177298
2024-01-01 04:53:00,11.839665198287946
2024-01-01 04:53:30,11.839658614100358
2024-01-01 04:54:00,11.839653389489968
2024-01-01 04:54:30,11.839649835074795
2024-01-01 04:55:00,11.839647529645049
2024-01-01 04:55:30,11.8396461611203
2024-01-01 04:56:00,11.839645528917572
2024-01-01 04:56:30,11.839645488815165
2024-01-01 04:57:00,11.839645935466137
2024-01-01 04:57:30,11.839646780258363
2024-01-01 04:58:00,11.83964794178354
2024-01-01 04:58:30,11.839649347918282
2024-01-01 04:59:00,11.839650937134422
2024-01-01 04:59:30,11.839652658101215
2024-01-01 05:00:00,11.839654468004369
2024-01-01 05:00:30,11.839654756646837
2024-01-01 05:01:00,11.83965455780924
2024-01-01 05:01:30,11.83965505594125
2024-01-01 05:02:00,11.839655476130929
2024-01-01 05:02:30,11.839655653126329
2024-01-01 05:03:00,11.839657955713506
2024-01-01 05:03:30,11.839661798256259
2024-01-01 05:04:00,11.839664634017709
2024-01-01 05:04:30,11.839666532840454
2024-01-01 05:05:00,11.839668093381363
2024-01-01 05:05:30,11.839669547460915
2024-01-01 05:06:00,11.839670953431607
2024-01-01 05:06:30,11.839672322086585
2024-01-01 05:07:00,11.839673647940117
2024-01-01 05:07:30,11.839674926353382
2024-01-01 05:08:00,11.839676159399744
2024-01-01 05:08:30,11.83967735045593
2024-01-01 05:09:00,11.839678503538948
2024-01-01 05:09:30,11.839679621915138
2024-01-01 05:10:00,11.839680708788364
2024-01-01 05:10:30,11.839681766491879
2024-01-01 05:11:00,11.839682797217165
2024-01-01 05:11:30,11.839683803140929
2024-01-01 05:12:00,11.839684785917086
2024-01-01 05:12:30,11.83968574705466
2024-01-01 05:13:00,11.83968668793625
2024-01-01 05:13:30,11.839687609469308
2024-01-01 05:14:00,11.839688512831685
2024-01-01 05:14:30,11.83968939884096
2024-01-01 05:15:00,11.839690268061247
2024-01-01 05:15:30,11.839691120838438
2024-01-01 05:16:00,11.839691958001481
2024-01-01 05:16:30,11.83969277978565
2024-01-01 05:17:00,11.83969358621357
2024-01-01 05:17:30,11.839694377956619
2024-01-01 05:18:00,11.839695154901335
2024-01-01 05:18:30,11.839695917246331
2024-01-01 05:19:00,11.839696665105237
2024-01-01 05:19:30,11.839697398671717
2024-01-01 05:20:00,11.839698118180593
2024-01-01 05:20:30,11.839698823657386
2024-01-01 05:21:00,11.839699515434802
2024-01-01 05:21:30,11.839700193457475
2024-01-01 05:22:00,11.839700858418723
2024-01-01 05:22:30,11.8397015106774
2024-01-01 05:23:00,11.839702150586959
2024-01-01 05:23:30,11.839702778599815
2024-01-01 05:24:00,11.839703395545541
2024-01-01 05:24:30,11.839704002278438
2024-01-01 05:25:00,11.839704599783886
2024-01-01 05:25:30,11.839705188719677
2024-01-01 05:26:00,11.839705770553621
2024-01-01 05:26:30,11.839706346853234
2024-01-01 05:27:00,11.839706918697914
2024-01-01 05:27:30,11.839707487940188
2024-01-01 05:28:00,11.839708056228005
2024-01-01 05:28:30,11.839708625881315
2024-01-01 05:29:00,11.839709198708363
2024-01-01 05:29:30,11.839709776880397
2024-01-01 05:30:00,11.83971036319764
2024-01-01 05:30:30,11.839710363765448
2024-01-01 05:31:00,11.839710364477867
2024-01-01 05:31:30,11.839710191671884
