time,hvac_reaAhu_TSup_y
6656760,285.1113082272883
6656790,285.11130823025013
6656820,285.1113082327942
6656850,285.11130823502305
6656880,285.1113082368345
6656910,285.1113082382824
6656940,285.1113082393391
6656970,285.11130824005124
6657000,285.1113082404945
6657030,285.11130824074485
6657060,285.1113082408738
6657090,285.11130824092817
6657120,285.11130824098086
6657150,285.11130824124973
6657180,285.11130824179344
6657210,285.1113082427516
6657240,285.11130824429347
6657270,285.11130824659165
6657300,285.1113082473437
6657330,285.111308247711
6657360,285.1113082481159
6657390,285.1113082489543
6657420,285.1113082504298
6657450,285.1113082527207
6657480,285.11130825616135
6657510,285.1113082609696
6657540,285.11130826745125
6657570,285.1113082759111
6657600,285.1113082865875
6657630,285.111308299833
6657660,285.11130831598825
6657690,285.1113083354157
6657720,285.1113083585184
6657750,285.11130838562565
6657780,285.1113084171464
6657810,285.111308453395
6657840,285.111308494916
6657870,285.111308542072
6657900,285.1113085952379
6657930,285.1113086548915
6657960,285.1113087215335
6657990,285.1113087956271
6658020,285.11130887749
6658050,285.11130896769635
6658080,285.11130906664596
6658110,285.1113091748595
6658140,285.1113092927231
6658170,285.11130942080797
6658200,285.1113095595492
6658230,285.11130970943594
6658260,285.1113098708873
6658290,285.1113100443748
6658320,285.1113102302913
6658350,285.111310429011
6658380,285.1113106411128
6658410,285.1113108670088
6658440,285.11131110700103
6658470,285.11131136150374
6658500,285.11131163089493
6658530,285.11131191543024
6658560,285.11131221540666
6658590,285.1113125311408
6658620,285.11131286288395
6658650,285.11131321085924
6658680,285.11131357513455
6658710,285.1113139558439
6658740,285.11131435311506
6658770,285.11131476696744
6658800,285.1113151973171
6658830,285.11131564414296
6658860,285.1113161072604
6658890,285.11131658644837
6658920,285.11131708129415
6658950,285.1113175914695
6658980,285.11131811641206
6659010,285.11131865559275
6659040,285.11131920825653
6659070,285.11131977353966
6659100,285.1113199619582
6659130,285.1113200248768
6659160,285.11132004629155
6659190,285.11132005437867
6659220,285.11132005862686
6659250,285.1113200624278
6659280,285.11132006692094
6659310,285.11132007260557
6659340,285.1113200797069
6659370,285.1113200882979
6659400,285.1113200984574
6659430,285.1113201100353
6659460,285.1113201229525
6659490,285.11132013705026
6659520,285.1113201521243
6659550,285.11132016777213
6659580,285.11132018364697
6659610,285.1113316386353
6659640,285.111335465413
6659670,285.1113450223028
6659700,285.11134806794513
6659730,285.1113489666068
6659760,285.1113488493164
6659790,285.1113455423111
6659820,285.111338187372
6659850,285.1113259120312
6659880,285.11130818549776
6659910,285.1112844178782
6659940,285.1112540091229
6659970,285.11121627577694
6660000,285.11117046116016
6660030,285.11116122690726
6660060,285.1111608153645
6660090,285.1111612148355
6660120,285.1111612864156
6660150,285.1111622404405
6660180,285.1111622416059
6660210,285.11116223920334
6660240,285.1111622421766
6660270,285.11116224963916
6660300,285.11116017681223
6660330,285.1111577868861
6660360,285.1111540730787
6660390,285.11113254540817
6660420,285.11108615294063
6660450,285.1110681686674
6660480,285.1110685620764
6660510,285.1110660512803
6660540,285.1110640720702
6660570,285.1110561741703
6660600,285.11105625474363
6660630,285.1110561696039
6660660,285.1110555866036
6660690,285.11104792242423
6660720,285.1110469715462
6660750,285.1110469775164
6660780,285.11104697699494
6660810,285.1110469774128
6660840,285.111047024216
6660870,285.11104703973274
6660900,285.1110469806173
6660930,285.1110469017611
6660960,285.1110470571703
6660990,285.11104710899514
6661020,285.1110471504795
6661050,285.1110483086428
6661080,285.1110528494789
6661110,285.11105413700477
6661140,285.11105463963895
6661170,285.1110547480226
6661200,285.1110548739337
6661230,285.11105445461885
6661260,285.11105607820906
6661290,285.11104981889406
6661320,285.11106203633886
6661350,285.11107516366076
6661380,285.1110856707187
6661410,285.1110921241952
6661440,285.11109098546194
6661470,285.1110867708022
6661500,285.1110764232634
6661530,285.11107184395877
6661560,285.1110785004718
6661590,285.1110848181772
6661620,285.11108533152526
6661650,285.1110818678943
6661680,285.1110765247355
6661710,285.1110664983855
6661740,285.11105731319503
6661770,285.1110427824583
6661800,285.1110463079073
6661830,285.1110464565774
6661860,285.11104831769626
6661890,285.11104046409054
6661920,285.1110348416697
6661950,285.11103309099786
6661980,285.1110310563193
6662010,285.11103046964206
6662040,285.1110294046954
6662070,285.1110290497537
6662100,285.11102890925787
6662130,285.1110287797184
6662160,285.111028568167
6662190,285.11102830656034
6662220,285.11102806604345
6662250,285.1110278168234
6662280,285.1110275244196
6662310,285.1110271774093
6662340,285.1110267757237
6662370,285.1110263215815
6662400,285.1110258172081
6662430,285.1110252642919
6662460,285.1110246637475
6662490,285.111024015656
6662520,285.1110233189641
6662550,285.111022571529
6662580,285.1110217697282
6662610,285.11102090877023
6662640,285.111019982541
6662670,285.1110189837237
6662700,285.11101790387715
6662730,285.1110167332579
6662760,285.11101546146557
6662790,285.1110140770611
6662820,285.1110125681061
6662850,285.11101092213426
6662880,285.11100912642945
6662910,285.1110071681476
6662940,285.11100503452997
6662970,285.1110027132581
6663000,285.1110001923087
6663030,285.1109974604445
6663060,285.1109945073039
6663090,285.1109913235714
6663120,285.11098790109924
6663150,285.11098423327377
6663180,285.11098031492264
6663210,285.11097614263457
6663240,285.1109717146842
6663270,285.1109670312698
6663300,285.11096209450653
6663330,285.1109569087479
6663360,285.1109551801793
6663390,285.1109546037707
6663420,285.11095441064606
6663450,285.1109543442226
6663480,285.11095431885843
6663510,285.1109543058804
6663540,285.11095429578415
6663570,285.11095428575237
6663600,285.11095427491455
6663630,285.11095427134444
6663660,285.1109542702618
6663690,285.1109542699671
6663720,285.1109542698244
6663750,285.11095426971684
6663780,285.11095426967654
6663810,285.11094703344696
6663840,285.11093737577056
6663870,285.110925876482
6663900,285.11091303514627
6663930,285.11089918687406
6663960,285.11088446971246
6663990,285.1108689297018
6664020,285.11085258449197
6664050,285.11083544594925
6664080,285.1108175246613
6664110,285.11079883116344
6664140,285.11077937667255
6664170,285.11075917285973
6664200,285.1107382321813
6664230,285.1107165676589
6664260,285.11069419288305
6664290,285.1106711221193
6664320,285.1106473701483
6664350,285.11062295222956
6664380,285.1105978840591
6664410,285.11057218206054
6664440,285.11054586269154
6664470,285.1105189431308
6664500,285.11049144059183
6664530,285.11046337297864
6664560,285.1104347582271
6664590,285.11040561445435
6664620,285.1103759606147
6664650,285.11034581480715
6664680,285.1103151963548
6664710,285.1102841240004
6664740,285.11025261706845
6664770,285.11022069454117
6664800,285.110188376025
6664830,285.11015568046264
6664860,285.11012262721266
6664890,285.1100892357296
6664920,285.1100555250907
6664950,285.11002151427954
6664980,285.1099872226453
6665010,285.10995266900363
6665040,285.10991787199606
6665070,285.1098828503574
6665100,285.10984762238985
6665130,285.1098122064472
6665160,285.1097766204082
6665190,285.10974088224606
6665220,285.1097050092485
6665250,285.10966901853214
6665280,285.10963292739524
6665310,285.10959675196966
6665340,285.10956050907185
6665370,285.1095242142745
6665400,285.1094878834943
6665430,285.109456409291
6665460,285.1094252818652
6665490,285.10939530944523
6665520,285.1093656251742
6665550,285.10933596642263
6665580,285.1093063290141
6665610,285.109276737378
6665640,285.10924720742395
6665670,285.1092177495169
6665700,285.1091883732956
6665730,285.10915908801763
6665760,285.1091299026114
6665790,285.1091008257671
6665820,285.1090718660047
6665850,285.10904303123266
6665880,285.1090143290838
6665910,285.10898576730574
6665940,285.10895735266524
6665970,285.1089290921752
6666000,285.10890099230033
6666030,285.1088730592921
6666060,285.10884529900255
6666090,285.1088177171547
6666120,285.1087903191315
6666150,285.10876311015477
6666180,285.10873609497156
6666210,285.10870927839517
6666240,285.10868266470106
6666270,285.1086562582259
6666300,285.1086300628566
6666330,285.10860408247095
6666360,285.1085783207347
6666390,285.10855278096886
6666420,285.1085274664845
6666450,285.10850238051995
6666480,285.10847752596743
6666510,285.10845290577913
6666540,285.1084285227247
6666570,285.1084043793818
6666600,285.108380478328
6666630,285.1083568221188
6666660,285.1083334132082
6666690,285.1083102539327
6666720,285.1082873466265
6666750,285.10826469371085
6666780,285.10824229720544
6666810,285.10822015974856
6666840,285.1081982833595
6666870,285.10817667058416
6666900,285.1081553235173
6666930,285.1081342448238
6666960,285.10811343664574
6666990,285.1080929015616
6667020,285.10807264218573
6667050,285.10805266093325
6667080,285.1080329608106
6667110,285.1080135441734
6667140,285.10799441426724
6667170,285.10797557375287
6667200,285.10795702593765
6667230,285.10795084332244
6667260,285.107948781739
6667290,285.10794809401915
6667320,285.10794786503374
6667350,285.1079477891836
6667380,285.1079477644874
6667410,285.10794775703
6667440,285.1079477555487
6667470,285.10794775641125
6667500,285.1079477583763
6667530,285.107947761085
6667560,285.10794776437064
6667590,285.1079477681983
6667620,285.1079477725518
6667650,285.10794777737766
6667680,285.10794778264864
6667710,285.10794778836134
6667740,285.10794779443347
6667770,285.1079478008221
6667800,285.10794780748284
6667830,285.10794781436124
6667860,285.1079478213932
6667890,285.10794782846546
6667920,285.1079478355802
6667950,285.1079478426438
6667980,285.10794784956
6668010,285.10794785635875
6668040,285.1079478629521
6668070,285.1079478693078
6668100,285.1079478753532
6668130,285.1079478810635
6668160,285.107947886431
6668190,285.1079478914403
6668220,285.1079478960764
6668250,285.10794790033566
6668280,285.1079479041853
6668310,285.1079479076304
6668340,285.1079479106944
6668370,285.1079479133647
6668400,285.10794791566497
6668430,285.1079479176718
6668460,285.1079479193503
6668490,285.10794792079247
6668520,285.10794792197584
6668550,285.10794792290795
6668580,285.10794792363396
6668610,285.1079479241477
6668640,285.1079479245239
6668670,285.10794792477077
6668700,285.1079479249387
6668730,285.10794792502554
6668760,285.10794792503407
6668790,285.10794792501974
6668820,285.10794792501576
6668850,285.1079479249954
6668880,285.10794792502713
6668910,285.1079479251128
6668940,285.10794792524257
6668970,285.1079479254101
6669000,285.10794792564764
6669030,285.10794792573455
6669060,285.1079479257406
6669090,285.1079479257761
6669120,285.10794792577985
6669150,285.1079479258267
6669180,285.1079479258906
6669210,285.10794792594436
6669240,285.107947926015
6669270,285.1079479261182
6669300,285.1079479262364
6669330,285.1079479263624
6669360,285.10794792650177
6669390,285.10794792662887
6669420,285.10794792678394
6669450,285.1079479269351
6669480,285.10794792707964
6669510,285.1079479272353
6669540,285.1079479273762
6669570,285.1079479275002
6669600,285.10794792762925
6669630,285.10794792773333
6669660,285.1079534726377
6669690,285.10796012358367
6669720,285.10796633973126
6669750,285.10797169372955
6669780,285.10797608202245
6669810,285.1079795078056
6669840,285.107982015901
6669870,285.1079836682612
6669900,285.10798453505095
6669930,285.1079846918766
6669960,285.1079842179739
6669990,285.1079831968315
6670020,285.1079817153031
6670050,285.10797986396886
6670080,285.10797773650376
6670110,285.1079754303037
6670140,285.10797304570553
6670170,285.1079706863748
6670200,285.1079684589387
6670230,285.1079664729262
6670260,285.1079648408136
6670290,285.1079636776689
6670320,285.10796310114506
6670350,285.10796323134997
6670380,285.1079641907446
6670410,285.10796610361893
6670440,285.10796909673746
6670470,285.10797329824595
6670500,285.1079788382107
6670530,285.10798584795793
6670560,285.10799446034747
6670590,285.10800480900934
6670620,285.1080170285183
6670650,285.10803125433875
6670680,285.10804762194556
6670710,285.1080662671539
6670740,285.1080873258124
6670770,285.1081109329877
6670800,285.1081372232992
6670830,285.1081459867194
6670860,285.10814890786685
6670890,285.1081498815378
6670920,285.1081448717443
6670950,285.1081385460668
6670980,285.1081311921709
6671010,285.1081234645723
6671040,285.10811576131175
6671070,285.1081082115342
6671100,285.10810082986046
6671130,285.10809359765864
6671160,285.1080864886939
6671190,285.10807947499774
6671220,285.1080725287149
6671250,285.1080656225742
6671280,285.1080587299389
6671310,285.1080518249491
6671340,285.1080448823218
6671370,285.108037877864
6671400,285.10803078786324
6671430,285.10802358941453
6671460,285.1080162605653
6671490,285.1080087799003
6671520,285.10800112655716
6671550,285.1079932808276
6671580,285.1079852233506
6671610,285.10797693571345
6671640,285.1079683998784
6671670,285.10795959898434
6671700,285.1079505163778
6671730,285.1079411364365
6671760,285.1079314439419
6671790,285.10792142460883
6671820,285.10791106464126
6671850,285.10790035099467
6671880,285.10788927126185
6671910,285.1078778136386
6671940,285.1078659670621
6671970,285.10785372107966
6672000,285.1078410658741
6672030,285.10782799224177
6672060,285.1078144916326
6672090,285.1078005561984
6672120,285.1077861787158
6672150,285.107771352305
6672180,285.10775607106063
6672210,285.10774032953293
6672240,285.1077241229293
6672270,285.10770744683606
6672300,285.1076902979176
6672330,285.1076726728127
6672360,285.10765456921627
6672390,285.1076359853114
6672420,285.10761691966763
6672450,285.10759737158634
6672480,285.10757734084586
6672510,285.1075568279766
6672540,285.107535833896
6672570,285.107514359908
6672600,285.1074924082725
6672630,285.1074934394075
6672660,285.1074980757032
6672690,285.1074975401875
6672720,285.10749730617937
6672750,285.10749730667067
6672780,285.1074973073613
6672810,285.107497308186
6672840,285.10749730898874
6672870,285.1074973096011
6672900,285.1074973099257
6672930,285.1074973096694
6672960,285.1074973086215
6672990,285.10749730643994
6673020,285.1074973028464
6673050,285.1074972974904
6673080,285.107497289922
6673110,285.1074972796145
6673140,285.10749726613665
6673170,285.1074972488497
6673200,285.1074972271977
6673230,285.10749720058385
6673260,285.1074972005536
6673290,285.10749720049455
6673320,285.10749720018845
6673350,285.1074971993804
6673380,285.1074971978931
6673410,285.10749719534715
6673440,285.1074971914929
6673470,285.1074971859423
6673500,285.10749717826616
6673530,285.10749716811114
6673560,285.10749715502817
6673590,285.10749715501424
6673620,285.10749715490755
6673650,285.10749715443205
6673680,285.1074971532597
6673710,285.10749715107374
6673740,285.1074971475361
6673770,285.10749714234316
6673800,285.10749713515014
6673830,285.10749712566655
6673860,285.10749712568156
6673890,285.10749712561704
6673920,285.10749712516423
6673950,285.10749712405044
6673980,285.10749712213607
6674010,285.10749711907897
6674040,285.1074971146693
6674070,285.1074971087172
6674100,285.10749710110457
6674130,285.10749710109
6674160,285.1074971009899
6674190,285.10749710070974
6674220,285.1074971000505
6674250,285.10749709898306
6674280,285.1074970973426
6674310,285.1074970950821
6674340,285.1074970921911
6674370,285.10749708862306
6674400,285.10749708435253
6674430,285.7028972206563
6674460,287.1434459600712
6674490,288.623661349769
6674520,289.68791291269997
6674550,290.3010536166317
6674580,290.6035570025798
6674610,290.7243894781649
6674640,290.7474797511635
6674670,290.7213635994416
6674700,290.6724199140692
6674730,290.6135818051208
6674760,290.55068177614186
6674790,290.48621808250334
6674820,290.4210865190863
6674850,290.3554436296451
6674880,290.2891022416124
6674910,290.2218547440681
6674940,290.15369844267985
6674970,290.0841736649176
6675000,290.0136964498171
6675030,289.94208002680466
6675060,289.86943062779017
6675090,289.7958210143188
6675120,289.7213348140138
6675150,289.6460464053625
6675180,289.5700140408286
6675210,289.49333212831476
6675240,289.41604581534403
6675270,289.3380427562076
6675300,289.2594950626468
6675330,289.1804729614481
6675360,289.1009397680794
6675390,289.0208920777009
6675420,288.94041813745986
6675450,288.85949546592036
6675480,288.77814462795976
6675510,288.69639408086897
6675540,288.6142771508262
6675570,288.53184656775034
6675600,288.4491225916916
6675630,288.36611951002095
6675660,288.28545475789485
6675690,288.2185325587266
6675720,288.16816229352213
6675750,288.131815650902
6675780,288.10612489737747
6675810,288.0881957066835
6675840,288.07564626002153
6675870,288.0668740108183
6675900,288.0607362350939
6675930,288.05952673736766
6675960,288.0630007686117
6675990,288.06694374054763
6676020,288.07032961754487
6676050,288.07293327030607
6676080,288.0748376166689
6676110,288.07621352350884
6676140,288.0772311747088
6676170,288.07802867065067
6676200,288.07870792459016
6676230,288.0793379389701
6676260,288.0799639180648
6676290,288.0806131105555
6676320,288.08130114504814
6676350,288.082035624591
6676380,288.08282022228923
6676410,288.08365569865583
6676440,288.0845418755036
6676470,288.08547795995867
6676500,288.0864629108586
6676530,288.0874957376671
6676560,288.0885756286286
6676590,288.08970196816705
6676620,288.0908743128608
6676650,288.09209236540335
6676680,288.09335595804174
6676710,288.09366532618577
6676740,288.0521399579899
6676770,287.9140646205195
6676800,287.68899715603277
6676830,287.4111397579469
6676860,287.1166682941972
6676890,286.83326196078406
6676920,286.5775896328591
6676950,286.35647585169295
6676980,286.17004365002435
6677010,286.0146167107155
6677040,285.87464294917424
6677070,285.7795006704602
6677100,285.70393437264084
6677130,285.63374977376486
6677160,285.5688192563589
6677190,285.51060813369895
6677220,285.45969589541926
6677250,285.4157341438417
6677280,285.3781220117096
6677310,285.3460376621999
6677340,285.31870931871356
6677370,285.2954571502116
6677400,285.2757148973931
6677430,285.257926120235
6677460,285.24970830529537
6677490,285.2431556779077
6677520,285.2360074638171
6677550,285.22934261205904
6677580,285.2234510353863
6677610,285.2183396115804
6677640,285.2140898235201
6677670,285.21078503168474
6677700,285.20839323375145
6677730,285.2067634725495
6677760,285.2056926924798
6677790,285.20500282395676
6677820,285.20455375664164
6677850,285.20425701629074
6677880,285.20406531368934
6677910,285.20394891511785
6677940,285.2038902379557
6677970,285.2038794337503
6678000,285.20390596933396
6678030,285.20395694702455
6678060,285.2040239526262
6678090,285.20410797611913
6678120,285.2042143190979
6678150,285.2043439489356
6678180,285.2044916616893
6678210,285.2046507917196
6678240,285.20481737864804
6678270,285.2049906189356
6678300,285.2051714587208
6678330,285.2053614041949
6678360,285.2055620109572
6678390,285.2057748508429
6678420,285.2060016527014
6678450,285.20624429526464
6678480,285.20650457859773
6678510,285.2067851895239
6678540,285.20743451745517
6678570,285.2100449255847
6678600,285.21529151700923
6678630,285.2221946946052
6678660,285.2293511298464
6678690,285.2357543600159
6678720,285.24094112790664
6678750,285.2448461791447
6678780,285.24760850158214
6678810,285.2495032702939
6678840,285.2508997540936
6678870,285.2520298293555
6678900,285.25292859979777
6678930,285.2535307481516
6678960,285.2537688566921
6678990,285.25362118239724
6679020,285.2531160285407
6679050,285.25230932943396
6679080,285.2512701729916
6679110,285.25005948718655
6679140,285.2487011195592
6679170,285.24716975198186
6679200,285.24542951189835
6679230,285.2434786310792
6679260,285.24137170387405
6679290,285.2392082480099
6679320,285.2370987090468
6679350,285.2351444057858
6679380,285.23341971190575
6679410,285.23196627431315
6679440,285.23079600429867
6679470,285.2298977299804
6679500,285.22924661043567
6679530,285.2288108020503
6679560,285.2285575915926
6679590,285.22845521373034
6679620,285.2284751160569
6679650,285.2285918157903
6679680,285.2287838076411
6679710,285.22903289578505
6679740,285.2293239479193
6679770,285.22964475472395
6679800,285.2299855545545
6679830,285.2303388911317
6679860,285.2306990291318
6679890,285.23106170286553
6679920,285.23142394880955
6679950,285.2317832697328
6679980,285.2321382314888
6680010,285.23248738436973
6680040,285.23282974983505
6680070,285.23316468650563
6680100,285.23349108333167
6680130,285.2338102117398
6680160,285.2341184811661
6680190,285.23441520516997
6680220,285.23470111106246
6680250,285.2349737063704
6680280,285.2352338861227
6680310,285.235481783865
6680340,285.23571521643663
6680370,285.2359337032653
6680400,285.2361359013192
6680430,285.23632388041665
6680460,285.23649437658696
6680490,285.23664714174055
6680520,285.2367831864676
6680550,285.236901862401
6680580,285.2370021337377
6680610,285.2370832760231
6680640,285.23714483845663
6680670,285.2371865115571
6680700,285.2372080820095
6680730,285.23720937637484
6680760,285.23719020185445
6680790,285.2371503300035
6680820,285.23708951557376
6680850,285.2370075183625
6680880,285.2369041122529
6680910,285.23677908375595
6680940,285.23663222705034
6680970,285.2364633398033
6681000,285.2362722208104
6681030,285.23605866881735
6681060,285.2358224816158
6681090,285.2355634549837
6681120,285.23528138158684
6681150,285.23497605015604
6681180,285.2346472451175
6681210,285.23429474661634
6681240,285.233918330747
6681270,285.23351776982
6681300,285.2330928325862
6681330,285.2326432844219
6681360,285.2321688875114
6681390,285.23166940105233
6681420,285.2311445814925
6681450,285.2305941827909
6681480,285.2300179566911
6681510,285.22941565299936
6681540,285.2287870198628
6681570,285.22813180404296
6681600,285.22744975119986
6681630,285.2267440218507
6681660,285.2260409753003
6681690,285.2253948677157
6681720,285.2248491136865
6681750,285.2244156264732
6681780,285.22408733134085
6681810,285.2238476097667
6681840,285.22367597357743
6681870,285.2235536905704
6681900,285.22346646760747
6681930,285.22340281755817
6681960,285.22335647922444
6681990,285.2233233419687
6682020,285.22330082803325
6682050,285.2232884190345
6682080,285.223285738213
6682110,285.22329281793407
6682140,285.22330977428595
6682170,285.2233365017325
6682200,285.2233726676437
6682230,285.2234176298463
6682260,285.2234705838452
6682290,285.22353055882775
6682320,285.2235965981121
6682350,285.22366780676447
6682380,285.2237434089085
6682410,285.2238227783862
6682440,285.2239054933054
6682470,285.22399138358935
6682500,285.22408044807963
6682530,285.22417267235005
6682560,285.2242678989679
6682590,285.2243658186462
6682620,285.2244660339717
6682650,285.2245681247442
6682680,285.2246716828761
6682710,285.22477631913455
6682740,285.22488165461124
6682770,285.22498730803244
6682800,285.2250928851269
6682830,285.22519797180837
6682860,285.225302130062
6682890,285.2254048952699
6682920,285.22550577623974
6682950,285.2256042665414
6682980,285.2256998616239
6683010,285.22579205610657
6683040,285.2258803040637
6683070,285.2259639587946
6683100,285.22604222708947
6683130,285.22611415918453
6683160,285.22617866732446
6683190,285.22623455125546
6683220,285.2262805127204
6683250,285.2263151768494
6683280,285.22633714393413
6683310,285.22634510012733
6683340,285.22633799241595
6683370,285.22631528383255
6683400,285.2262772909109
6683430,285.2262256120886
6683460,285.2261635706959
6683490,285.22609648119345
6683520,285.22603155274385
6683550,285.2259770194274
6683580,285.22594064254065
6683610,285.2259280534526
6683640,285.22594183216336
6683670,285.2259815628734
6683700,285.2260448432722
6683730,285.2261284545928
6683760,285.2262293173826
6683790,285.2263447907835
6683820,285.2264726290573
6683850,285.22661069736586
6683880,285.2267568037213
6683910,285.2269085959958
6683940,285.22706365371766
6683970,285.2272196746729
6684000,285.22737476147654
6684030,285.22752760321987
6684060,285.22767738477995
6684090,285.22782410970837
6684120,285.2279680810793
6684150,285.2281080744017
6684180,285.2282369479892
6684210,285.2283411675678
6684240,285.2284073889119
6684270,285.2284306503625
6684300,285.2284173870596
6684330,285.2283831534733
6684360,285.2283463225111
6684390,285.2283234618183
6684420,285.22832581755557
6684450,285.22835788108546
6684480,285.2284192271767
6684510,285.22850547749675
6684540,285.2286102435991
6684570,285.22872646787283
6684600,285.22884754406573
6684630,285.22896769348966
6684660,285.22908231628696
6684690,285.22918786870986
6684720,285.2292820288552
6684750,285.22936324302646
6684780,285.2294308008325
6684810,285.2294845874287
6684840,285.22952513641786
6684870,285.22955327694996
6684900,285.22956858266906
6684930,285.2295730203451
6684960,285.22957953997815
6684990,285.2296011982964
6685020,285.2296400997548
6685050,285.2296868045543
6685080,285.2297260089493
6685110,285.2297451377662
6685140,285.2297399857407
6685170,285.2297154119493
6685200,285.2296815736017
6685230,285.22964942935516
6685260,285.2296289144571
6685290,285.2296217372587
6685320,285.2296216653339
6685350,285.2296217395662
6685380,285.22961724979587
6685410,285.229606114595
6685440,285.22958858588436
6685470,285.2295660350664
6685500,285.2295401689413
6685530,285.22951283645165
6685560,285.2294857691677
6685590,285.229460403648
6685620,285.2294379426754
6685650,285.2294194986738
6685680,285.2294061138618
6685710,285.22939868594125
6685740,285.22939793205734
6685770,285.2294044464179
6685800,285.2294187381296
6685830,285.2294412189712
6685860,285.22947215736076
6685890,285.22951171488546
6685920,285.22955996109704
6685950,285.22961695942024
6685980,285.2296826628896
6686010,285.22975707000074
6686040,285.22983964017277
6686070,285.229930738648
6686100,285.230030396172
6686130,285.23013819629875
6686160,285.2302533037676
6686190,285.2303758465578
6686220,285.2305056804724
6686250,285.2306425366898
6686280,285.2307859321844
6686310,285.23093580344215
6686340,285.2310918725584
6686370,285.2312539557852
6686400,285.2314217081552
6686430,285.2315950104074
6686460,285.23177358097354
6686490,285.23195729767303
6686520,285.2321458879812
6686550,285.23233926249276
6686580,285.2325371719777
6686610,285.2327395479375
6686640,285.23294641166655
6686670,285.23315755540096
6686700,285.2333724091625
6686730,285.2335907721905
6686760,285.23381296009336
6686790,285.23403915412655
6686820,285.23426916800565
6686850,285.2345028133601
6686880,285.234740129923
6686910,285.23498129983415
6686940,285.23522653471724
6686970,285.2354760116706
6687000,285.2357297898198
6687030,285.2359877567983
6687060,285.2362496775033
6687090,285.23651530471113
6687120,285.2367844612024
6687150,285.2370570545512
6687180,285.23733304595135
6687210,285.2376124135576
6687240,285.2378951372687
6687270,285.23818120570274
6687300,285.23847062770204
6687330,285.2387634331496
6687360,285.2390596635752
6687390,285.23935936289877
6687420,285.23966257500143
6687450,285.239969346101
6687480,285.2402797264457
6687510,285.24059376905507
6687540,285.24091152800946
6687570,285.2412330603521
6687600,285.24155843289896
6687630,285.24188773039475
6687660,285.24222105862407
6687690,285.24255853849616
6687720,285.24290029363306
6687750,285.24324643902526
6687780,285.24359707700546
6687810,285.24395230037214
