time,hvac_reaZonNor_TSup_y
6655620,286.1513864000007
6655650,286.15138283468525
6655680,286.15138277740726
6655710,286.1513823671944
6655740,286.15137996898085
6655770,286.1513788277777
6655800,286.1513773692217
6655830,286.15137664733163
6655860,286.1513745010559
6655890,286.15137279336636
6655920,286.1513716435226
6655950,286.15137397075557
6655980,286.15137426796946
6656010,286.15137316752276
6656040,286.15137281936023
6656070,286.1513743612209
6656100,286.1513748727584
6656130,286.15136914008025
6656160,286.15136722997056
6656190,286.1513638772897
6656220,286.1513615527277
6656250,286.15136127392446
6656280,286.1513631738753
6656310,286.1513672086884
6656340,286.15137328943325
6656370,286.1513813082204
6656400,286.1513911562835
6656430,286.1513944503644
6656460,286.15139555959695
6656490,286.1513927853804
6656520,286.1513918590761
6656550,286.15139154890164
6656580,286.15139144416105
6656610,286.1513914078686
6656640,286.15139139439896
6656670,286.1513913886286
6656700,286.1513913854607
6656730,286.15139138330153
6656760,286.15139138155104
6656790,286.1513913800455
6656820,286.1513913787561
6656850,286.15139137768887
6656880,286.1513913768204
6656910,286.1513913761828
6656940,286.15139137572527
6656970,286.15139137546055
6657000,286.15139137536227
6657030,286.15139137540416
6657060,286.1513913755603
6657090,286.1513913758131
6657120,286.1513913761424
6657150,286.15139137645275
6657180,286.15139137665614
6657210,286.1513913766666
6657240,286.151391376399
6657270,286.15139137580775
6657300,286.1513913760981
6657330,286.15139137670513
6657360,286.1513913773592
6657390,286.1513913779172
6657420,286.15139137822064
6657450,286.1513913781304
6657480,286.1513913775575
6657510,286.1513913763893
6657540,286.15139137442225
6657570,286.15139137154716
6657600,286.1513913676474
6657630,286.15139136252066
6657660,286.15139135594603
6657690,286.1513913477807
6657720,286.1513913378962
6657750,286.1513913260326
6657780,286.15139131199174
6657810,286.1513912955917
6657840,286.1513912766182
6657870,286.15139125485734
6657900,286.1513912300473
6657930,286.15139120199495
6657960,286.1513911704474
6657990,286.1513911352403
6658020,286.15139109607657
6658050,286.1513910527571
6658080,286.1513910050613
6658110,286.151390952688
6658140,286.1513908953892
6658170,286.1513908329844
6658200,286.15139076519995
6658230,286.1513906918056
6658260,286.15139061254297
6658290,286.1513905271856
6658320,286.15139043554706
6658350,286.15139033740115
6658380,286.1513902325054
6658410,286.15139012060007
6658440,286.1513900015011
6658470,286.1513898750508
6658500,286.15138974102143
6658530,286.15138959932074
6658560,286.15138944973967
6658590,286.1513892921523
6658620,286.1513891263926
6658650,286.1513889523838
6658680,286.1513887700426
6658710,286.15138857931015
6658740,286.1513883801093
6658770,286.15138817247157
6658800,286.1513879564042
6658830,286.15138773197015
6658860,286.15138749921545
6658890,286.1513872582103
6658920,286.1513870091858
6658950,286.15138675236153
6658980,286.1513864879743
6659010,286.15138621629956
6659040,286.1513859377301
6659070,286.151385652676
6659100,286.1513855594412
6659130,286.1513855300467
6659160,286.151385521733
6659190,286.1513855201761
6659220,286.1513855204642
6659250,286.15138552089877
6659280,286.1513855209027
6659310,286.1513855202613
6659340,286.1513855188362
6659370,286.15138551652905
6659400,286.15138551337134
6659430,286.1513855093816
6659460,286.15138550461234
6659490,286.1513854991877
6659520,286.15138549317703
6659550,286.1513854867363
6659580,286.15138548010736
6659610,286.15137945363125
6659640,286.1513774414431
6659670,286.15137241359525
6659700,286.15137081231865
6659730,286.15137034086825
6659760,286.1513704043279
6659790,286.1513721461258
6659820,286.15137601828957
6659850,286.151382479694
6659880,286.1513918098367
6659910,286.15140431905354
6659940,286.1514203232268
6659970,286.1514401819642
6660000,286.151464293406
6660030,286.15146912537983
6660060,286.15146933196064
6660090,286.15146911072526
6660120,286.15146907099046
6660150,286.1514685428242
6660180,286.1514685422254
6660210,286.1514685435345
6660240,286.15146854190687
6660270,286.15146853790105
6660300,286.1514696648226
6660330,286.15147096288763
6660360,286.1514729973673
6660390,286.15148471161
6660420,286.1515099136145
6660450,286.1515196796478
6660480,286.15151946752127
6660510,286.15152083031916
6660540,286.1515219055638
6660570,286.1515261963525
6660600,286.1515261531716
6660630,286.15152619981114
6660660,286.1515265150151
6660690,286.15153067502655
6660720,286.15153119129485
6660750,286.15153118310326
6660780,286.15153118338293
6660810,286.15153118317045
6660840,286.15153115757
6660870,286.1515311494596
6660900,286.15153118275026
6660930,286.1515312274275
6660960,286.15153114378995
6660990,286.1515311178139
6661020,286.1515310981475
6661050,286.1515304606491
6661080,286.151527952144
6661110,286.15152724416527
6661140,286.1515269708508
6661170,286.15152691562497
6661200,286.1515268504423
6661230,286.1515270873107
6661260,286.15152619013065
6661290,286.1515296608015
6661320,286.15152289222726
6661350,286.1515156179009
6661380,286.15150979813006
6661410,286.1515062209546
6661440,286.1515068526928
6661470,286.15150919089257
6661500,286.1515149283976
6661530,286.15151746743
6661560,286.1515137709951
6661590,286.151510265027
6661620,286.15150997770127
6661650,286.15151189738714
6661680,286.15151486060995
6661710,286.1515204208321
6661740,286.1515255122602
6661770,286.15153357068715
6661800,286.15153161870256
6661830,286.15153153596316
6661860,286.1515305039649
6661890,286.15153488334647
6661920,286.1515380175047
6661950,286.1515389938841
6661980,286.1515401271045
6662010,286.15154045460173
6662040,286.1515410489316
6662070,286.1515412475241
6662100,286.15154132656056
6662130,286.1515413994624
6662160,286.1515415181057
6662190,286.15154166464686
6662220,286.151541799406
6662250,286.15154193902305
6662280,286.1515421027528
6662310,286.15154229694406
6662340,286.15154252158726
6662370,286.15154277540904
6662400,286.15154305723456
6662430,286.1515433661435
6662460,286.15154370157813
6662490,286.15154406348313
6662520,286.1515444524229
6662550,286.1515448696432
6662580,286.1515453171085
6662610,286.15154579752317
6662640,286.1515463142872
6662670,286.15154687147304
6662700,286.15154747384827
6662730,286.1515481267427
6662760,286.15154883604123
6662790,286.15154960804625
6662820,286.15155044944095
6662850,286.1515513671317
6662880,286.1515523682397
6662910,286.15155345992554
6662940,286.15155464925886
6662970,286.1515559431895
6663000,286.1515573483334
6663030,286.15155887097484
6663060,286.15156051689735
6663090,286.15156229129747
6663120,286.15156419865224
6663150,286.151566242688
6663180,286.15156842631006
6663210,286.1515707514288
6663240,286.1515732190167
6663270,286.15157582893056
6663300,286.15157857995297
6663330,286.1515814697337
6663360,286.1515824330035
6663390,286.15158275425466
6663420,286.15158286188756
6663450,286.1515828988726
6663480,286.1515829129939
6663510,286.1515829202197
6663540,286.15158292583527
6663570,286.15158293159055
6663600,286.15158293786277
6663630,286.15158294013816
6663660,286.15158294094647
6663690,286.1515829412693
6663720,286.1515829414877
6663750,286.1515829416568
6663780,286.1515829418069
6663810,286.1515869794968
6663840,286.15159236848075
6663870,286.1515987849811
6663900,286.1516059500471
6663930,286.15161367702814
6663960,286.15162188872625
6663990,286.1516305596485
6664020,286.15163967968937
6664050,286.1516492424604
6664080,286.15165924196555
6664110,286.1516696723727
6664140,286.1516805273636
6664170,286.1516918004993
6664200,286.15170348469496
6664230,286.15171557285197
6664260,286.15172805736995
6664290,286.1517409301058
6664320,286.15175418306853
6664350,286.1517678075715
6664380,286.1517817949285
6664410,286.1517961360417
6664440,286.15181082154487
6664470,286.15182584197316
6664500,286.1518411877675
6664530,286.1518568488289
6664560,286.15187281528245
6664590,286.1518890768025
6664620,286.1519056231411
6664650,286.1519224438405
6664680,286.15193952847
6664710,286.1519568662323
6664740,286.1519744466384
6664770,286.1519922588531
6664800,286.1520102921092
6664830,286.15202853582633
6664860,286.1520469790425
6664890,286.1520656111961
6664920,286.15208442131416
6664950,286.15210339897845
6664980,286.152122533392
6665010,286.1521418141379
6665040,286.15216123053045
6665070,286.1521807724365
6665100,286.15220042942036
6665130,286.1522201913174
6665160,286.1522400481729
6665190,286.15225999000853
6665220,286.1522800071121
6665250,286.1523000897756
6665280,286.15232022872584
6665310,286.15234041449247
6665340,286.15236063816127
6665370,286.15238089068293
6665400,286.1524011634131
6665430,286.1524210367778
6665460,286.1524416389907
6665490,286.15246177974285
6665520,286.1524818325482
6665550,286.1525019036855
6665580,286.15252197243655
6665610,286.15254201404866
6665640,286.1525620152474
6665670,286.15258196815176
6665700,286.1526018658108
6665730,286.15262170201396
6665760,286.15264147057894
6665790,286.15266116557416
6665820,286.15268078137706
6665850,286.15270031250026
6665880,286.15271975379545
6665910,286.15273910001724
6665940,286.15275834657143
6665970,286.1527774887415
6666000,286.15279652214446
6666030,286.15281544254333
6666060,286.1528342459197
6666090,286.15285292844396
6666120,286.15287148642886
6666150,286.15288991645065
6666180,286.152908215094
6666210,286.15292637932447
6666240,286.1529444060959
6666270,286.15296229246684
6666300,286.1529800358264
6666330,286.15299763362935
6666360,286.15301508334755
6666390,286.1530323826795
6666420,286.1530495293367
6666450,286.1530665212678
6666480,286.15308335639224
6666510,286.15310003285805
6666540,286.15311654861165
6666570,286.15313290204506
6666600,286.1531490912852
6666630,286.1531651147001
6666660,286.15318097058815
6666690,286.15319665736644
6666720,286.1532121734635
6666750,286.15322751728735
6666780,286.15324268731985
6666810,286.15325768192866
6666840,286.15327249967504
6666870,286.1532871388388
6666900,286.15330159797196
6666930,286.15331587536537
6666960,286.1533299695134
6666990,286.1533438786255
6667020,286.1533576009309
6667050,286.15337113492853
6667080,286.1533844785091
6667110,286.1533976298324
6667140,286.15341058717985
6667170,286.1534233482494
6667200,286.1534359112586
6667230,286.15344009932653
6667260,286.1534414963061
6667290,286.1534419626357
6667320,286.15344211798816
6667350,286.1534421694614
6667380,286.15344218618566
6667410,286.1534421911325
6667440,286.15344219186306
6667470,286.1534421908859
6667500,286.15344218907774
6667530,286.15344218667036
6667560,286.153442183804
6667590,286.15344218044874
6667620,286.153442176683
6667650,286.1534421724988
6667680,286.15344216793153
6667710,286.1534421630251
6667740,286.1534421578452
6667770,286.1534421524698
6667800,286.1534421469345
6667830,286.1534421412948
6667860,286.1534421355845
6667890,286.1534421298935
6667920,286.1534421242379
6667950,286.15344211871724
6667980,286.15344211335025
6668010,286.1534421081982
6668040,286.1534421033378
6668070,286.15344209878214
6668100,286.1534420945634
6668130,286.15344209072305
6668160,286.1534420872832
6668190,286.15344208420174
6668220,286.1534420815394
6668250,286.1534420792758
6668280,286.15344207746034
6668310,286.1534420760441
6668340,286.15344207505467
6668370,286.1534420744138
6668400,286.1534420741523
6668430,286.15344207422584
6668460,286.1534420746336
6668490,286.1534420753324
6668520,286.15344207630324
6668550,286.15344207753816
6668580,286.153442078993
6668610,286.1534420806116
6668640,286.1534420823954
6668670,286.15344208430434
6668700,286.1534420863299
6668730,286.1534420884026
6668760,286.153442090485
6668790,286.1534420925784
6668820,286.1534420946639
6668850,286.153442096751
6668880,286.1534420988238
6668910,286.1534421008537
6668940,286.1534421028155
6668970,286.15344210470954
6669000,286.15344210653296
6669030,286.15344210843256
6669060,286.15344211031476
6669090,286.1534421121877
6669120,286.15344211401913
6669150,286.1534421157921
6669180,286.1534421175427
6669210,286.15344211922036
6669240,286.1534421208024
6669270,286.1534421223391
6669300,286.15344212384696
6669330,286.1534421252535
6669360,286.1534421266143
6669390,286.15344212787215
6669420,286.15344212909554
6669450,286.1534421302558
6669480,286.1534421313528
6669510,286.1534421324096
6669540,286.15344213344173
6669570,286.15344213441745
6669600,286.1534421353752
6669630,286.15344213629453
6669660,286.1534370353415
6669690,286.1534309167105
6669720,286.15342519814567
6669750,286.1534202726026
6669780,286.15341623577353
6669810,286.15341308447745
6669840,286.15341077749264
6669870,286.15340925779196
6669900,286.15340846082734
6669930,286.1534083172135
6669960,286.1534087537999
6669990,286.15340969390775
6670020,286.15341105746586
6670050,286.15341276140543
6670080,286.15341471921465
6670110,286.1534168415678
6670140,286.15341903594964
6670170,286.15342120710983
6670200,286.15342325686413
6670230,286.153425084329
6670260,286.1534265862773
6670290,286.15342765665287
6670320,286.1534281871667
6670350,286.15342806738
6670380,286.15342718478803
6670410,286.15342542462787
6670440,286.15342267064284
6670470,286.1534188046769
6670500,286.15341370721364
6670530,286.15340725729726
6670560,286.1533993328059
6670590,286.153389810748
6670620,286.15337856713325
6670650,286.15336547761916
6670680,286.15335041729566
6670710,286.15333326132924
6670740,286.1533138847048
6670770,286.15329216316064
6670800,286.15326797272104
6670830,286.15325990925845
6670860,286.15325722146235
6670890,286.15325632555687
6670920,286.1532607934359
6670950,286.1532664431093
6670980,286.1532730130885
6671010,286.1532799173522
6671040,286.15328680009276
6671070,286.15329354572367
6671100,286.1533001412633
6671130,286.15330660313833
6671160,286.15331295508605
6671190,286.153319221845
6671220,286.1533254284038
6671250,286.1533315990688
6671280,286.15333775777805
6671310,286.15334392754966
6671340,286.15335013092266
6671370,286.15335638964666
6671400,286.15336272480295
6671430,286.1533691567926
6671460,286.1533757054099
6671490,286.15338238971515
6671520,286.1533892282461
6671550,286.1533962387917
6671580,286.1534034385343
6671610,286.1534108440376
6671640,286.15341847113376
6671670,286.15342633532674
6671700,286.1534344510714
6671730,286.15344283266415
6671760,286.15345149340277
6671790,286.15346044630763
6671820,286.1534697035618
6671850,286.15347927687856
6671880,286.1534891773398
6671910,286.1534994154277
6671940,286.1535100010906
6671970,286.15352094367285
6672000,286.153532251895
6672030,286.153543934101
6672060,286.1535559976594
6672090,286.1535684498721
6672120,286.1535812971947
6672150,286.153594545483
6672180,286.15360820030014
6672210,286.1536222663436
6672240,286.15363674804627
6672270,286.153651649082
6672300,286.1536669728754
6672330,286.1536827219561
6672360,286.1536988986253
6672390,286.1537155044958
6672420,286.1537325408885
6672450,286.1537500083083
6672480,286.1537679068977
6672510,286.1537862363904
6672540,286.15380499589344
6672570,286.1538241841556
6672600,286.1538437991982
6672630,286.1538427226123
6672660,286.1538377988125
6672690,286.15383837003606
6672720,286.1538386203507
6672750,286.15383862155016
6672780,286.1538386224828
6672810,286.1538386234216
6672840,286.153838624305
6672870,286.1538386253594
6672900,286.15383862675634
6672930,286.15383862876774
6672960,286.1538386316395
6672990,286.15383863562164
6673020,286.1538386411851
6673050,286.15383864862287
6673080,286.15383865838305
6673110,286.15383867098546
6673140,286.153838687035
6673170,286.1538387071238
6673200,286.15383873179474
6673230,286.15383876177816
6673260,286.15383876339786
6673290,286.1538387650474
6673320,286.15383876699286
6673350,286.1538387693424
6673380,286.15383877246103
6673410,286.15383877654983
6673440,286.15383878200834
6673470,286.15383878919874
6673500,286.1538387985517
6673530,286.1538388104589
6673560,286.1538388254637
6673590,286.153838826712
6673620,286.15383882803894
6673650,286.15383882976164
6673680,286.15383883214093
6673710,286.15383883546804
6673740,286.1538388400906
6673770,286.15383884639
6673800,286.1538388547479
6673830,286.1538388654982
6673860,286.15383886630264
6673890,286.15383886719405
6673920,286.15383886840675
6673950,286.15383887017987
6673980,286.1538388728162
6674010,286.15383887652536
6674040,286.153838881555
6674070,286.15383888811846
6674100,286.15383889642544
6674130,286.1538388968112
6674160,286.15383889720727
6674190,286.15383889777064
6674220,286.153838898644
6674250,286.1538388999664
6674280,286.1538389017793
6674310,286.1538389042561
6674340,286.1538389073219
6674370,286.153838911107
6674400,286.1538389155266
6674430,285.22681573255755
6674460,285.43592025955263
6674490,286.0463973054966
6674520,287.25222011120553
6674550,288.56090912992056
6674580,289.55729798899864
6674610,290.1769135415457
6674640,290.5096610343683
6674670,290.65929364572565
6674700,290.7037942138952
6674730,290.69214068818957
6674760,290.65190927353007
6674790,290.5980904361876
6674820,290.5382124627044
6674850,290.4756653001674
6674880,290.4119487424326
6674910,290.3475820822679
6674940,290.2823640062986
6674970,290.2164313259288
6675000,290.1493902938569
6675030,290.08136237687205
6675060,290.0123362561866
6675090,289.94230432660976
6675120,289.87130083825
6675150,289.7993885028948
6675180,289.72665219702
6675210,289.65311886666984
6675240,289.5788216489537
6675270,289.5040034374461
6675300,289.42863459120366
6675330,289.35264065746037
6675360,289.2760923442064
6675390,289.1990908417969
6675420,289.1216182182981
6675450,289.04369476902065
6675480,288.9653511613699
6675510,288.88661213122043
6675540,288.8074930069705
6675570,288.72799627370955
6675600,288.6481614937634
6675630,288.56806230810804
6675660,288.48772448609515
6675690,288.4076133104353
6675720,288.3305477312986
6675750,288.26129085120056
6675780,288.2034320847637
6675810,288.15782504600406
6675840,288.1234582923694
6675870,288.09830195508283
6675900,288.0802496930117
6675930,288.0692137739527
6675960,288.0633131510175
6675990,288.06112774847554
6676020,288.06182730463894
6676050,288.06422705540757
6676080,288.0672252669343
6676110,288.07010611365763
6676140,288.07254087064786
6676170,288.07445914959203
6676200,288.0759240480539
6676230,288.07704733808066
6676260,288.0779393870346
6676290,288.07869369421746
6676320,288.079379922547
6676350,288.08004536639396
6676380,288.08072163930626
6676410,288.0814270288927
6676440,288.0821734137049
6676470,288.082966947599
6676500,288.0838098983171
6676530,288.084702550486
6676560,288.0856443753552
6676590,288.08663461316195
6676620,288.08767251704245
6676650,288.08875743874603
6676680,288.0898888521477
6676710,288.0910618125882
6676740,288.0919815942672
6676770,288.0865631129831
6676800,288.05343311335696
6676830,287.9663236126102
6676860,287.81273791125807
6676890,287.5998316433248
6676920,287.34782985790724
6676950,287.080792771424
6676980,286.8368791489425
6677010,290.60277358005453
6677040,290.790551115906
6677070,290.9545515375367
6677100,291.12739921777165
6677130,291.3511896526011
6677160,291.62281855707823
6677190,291.9297414454155
6677220,292.2617240813503
6677250,292.6119945942751
6677280,292.975594298935
6677310,293.34818902362537
6677340,293.7256729764189
6677370,294.10330010996233
6677400,294.4777383687291
6677430,294.8698332404436
6677460,295.2374938484356
6677490,295.57007423257045
6677520,295.88982354821354
6677550,296.19415315727963
6677580,296.479893741259
6677610,296.7423734440008
6677640,296.98040158295476
6677670,297.1933340526768
6677700,297.38097691534375
6677730,297.54428594271656
6677760,297.6850752242473
6677790,297.8052443526416
6677820,297.9067900323976
6677850,297.99164820098514
6677880,298.0616775717188
6677910,298.1186469014733
6677940,298.1642011348749
6677970,298.19980882111213
6678000,298.2267738057669
6678030,298.24627511272473
6678060,298.25938091892993
6678090,298.2670323166701
6678120,298.2700449955728
6678150,298.2691247175086
6678180,298.26488290478653
6678210,298.25784882462557
6678240,298.2484793817637
6678270,298.2371682673747
6678300,298.2242555434921
6678330,298.21003648580427
6678360,298.19476801651604
6678390,298.17867289278735
6678420,298.1619432132805
6678450,298.1447442414186
6678480,298.12721823541773
6678510,298.10623398316204
6678540,298.0811806697161
6678570,298.0523181917799
6678600,298.0185167676959
6678630,297.9805110656929
6678660,297.9395303264724
6678690,297.89632924390605
6678720,297.85122764079676
6678750,297.80409355545424
6678780,297.75480737463914
6678810,297.7049377442166
6678840,297.65450361591513
6678870,297.6038565224807
6678900,297.55342826038225
6678930,297.5036397753056
6678960,297.45482450310135
6678990,297.4072166991672
6679020,297.3609779673669
6679050,297.3162372730305
6679080,297.27315889114186
6679110,297.2319293546374
6679140,297.19258041257314
6679170,297.1550953079357
6679200,297.11943957452866
6679230,297.0855799895256
6679260,297.05347693816867
6679290,297.02309853259453
6679320,296.9944249737405
6679350,296.9674437743172
6679380,296.9421437273137
6679410,296.91850514813865
6679440,296.8964913546067
6679470,296.8760449889073
6679500,296.8570874743002
6679530,296.8395236753146
6679560,296.8232477477325
6679590,296.8081474110817
6679620,296.79411078625714
6679650,296.7810280050633
6679680,296.7687941743294
6679710,296.7573110895225
6679740,296.7464872942493
6679770,296.73623863381147
6679800,296.7264878900541
6679830,296.7171649848488
6679860,296.70820585398764
6679890,296.69955387528415
6679920,296.69115607681675
6679950,296.6829684235587
6679980,296.6749466662071
6680010,296.6670584387077
6680040,296.6592657427707
6680070,296.6515471209756
6680100,296.6438708729782
6680130,296.63621882313026
6680160,296.62856930788536
6680190,296.62091214578516
6680220,296.61322234861996
6680250,296.60549996364824
6680280,296.5977303058013
6680310,296.58990577603413
6680340,296.58202032020876
6680370,296.5740689310159
6680400,296.56605589783084
6680430,296.5579695388232
6680460,296.5498138552566
6680490,296.5415870701076
6680520,296.53328999052127
6680550,296.5249238825451
6680580,296.516490886936
6680610,296.507993621548
6680640,296.4994351422503
6680670,296.4908188486578
6680700,296.4821484101964
6680730,296.4734278053926
6680760,296.46466135617703
6680790,296.45585371717436
6680820,296.44701001668074
6680850,296.4381347829015
6680880,296.42923164438866
6680910,296.42030382530425
6680940,296.41135450930324
6680970,296.4023868958792
6681000,296.3934041473964
6681030,296.384409345835
6681060,296.3754054707383
6681090,296.36639538829695
6681120,296.3573818461182
6681150,296.34836747098376
6681180,296.33935476812275
6681210,296.33034612154324
6681240,296.3213437954466
6681270,296.31234993673473
6681300,296.30336657847334
6681330,296.2943956440811
6681360,296.28543895202387
6681390,296.2764982208561
6681420,296.26757507451316
6681450,296.25867104779246
6681480,296.249787591975
6681510,296.24092608053587
6681540,296.2320878149034
6681570,296.2232740302342
6681600,296.21448590127153
6681630,296.20514977560225
6681660,296.1943867727476
6681690,296.18202274904445
6681720,296.1680064444713
6681750,296.1523059632216
6681780,296.13491549094175
6681810,296.11583389700337
6681840,296.0950744077155
6681870,296.07265475812386
6681900,296.04860361567177
6681930,296.0229563479248
6681960,295.99576248075084
6681990,295.96708051354705
6682020,295.93697546388967
6682050,295.90552180403193
6682080,295.87279608952974
6682110,295.83887858154793
6682140,295.80385066217747
6682170,295.7677936102444
6682200,295.7307875840508
6682230,295.6929103383336
6682260,295.654237487419
6682290,295.61484035360206
6682320,295.5747874315234
6682350,295.5341438090265
6682380,295.4929703360934
6682410,295.4513242337633
6682440,295.4092588320838
6682470,295.36682367948225
6682500,295.3240647517607
6682530,295.2810242503139
6682560,295.23774071866893
6682590,295.1942491945175
6682620,295.1505813778262
6682650,295.10676576483667
6682680,295.0628278016319
6682710,295.0187900796226
6682740,294.97467255016176
6682770,294.9304927305238
6682800,294.8862658918161
6682830,294.8420052316704
6682860,294.7977220384188
6682890,294.75342593403457
6682920,294.70912455280774
6682950,294.6648242585161
6682980,294.6205303582954
6683010,294.5762469604064
6683040,294.53197704632527
6683070,294.48772264064746
6683100,294.4434849465187
6683130,294.39926445918763
6683160,294.3550611715894
6683190,294.31087441738924
6683220,294.26670277329947
6683250,294.2225443610972
6683280,294.17839708464373
6683310,294.1342587296282
6683340,294.0901271065537
6683370,294.04600020437925
6683400,294.0018764189883
6683430,293.95775483169206
6683460,293.913635432891
6683490,293.8695190527137
6683520,293.82540760386513
6683550,293.7813038364111
6683580,293.737211343045
6683610,293.6931337077902
6683640,293.6490741268746
6683670,293.6050341760548
6683700,293.5610137579313
6683730,293.5170104009369
6683760,293.4730201916666
6683790,293.4290378413908
6683820,293.3850580264178
6683850,293.3410757364795
6683880,293.2970869686287
6683910,293.25308746700955
6683940,293.20907304846656
6683970,293.1650397145472
6684000,293.1209839376719
6684030,293.0769007646625
6684060,293.03280248523004
6684090,292.98873907340743
6684120,292.9446662499698
6684150,292.9005339309874
6684180,292.85632606919586
6684210,292.8120507094973
6684240,292.76771799353435
6684270,292.72333199145254
6684300,292.6788916999875
6684330,292.63439659462307
6684360,292.58984988562554
6684390,292.5452595635031
6684420,292.5006368843489
6684450,292.4559936599524
6684480,292.4113392765219
6684510,292.3666798146479
6684540,292.32201750171316
6684570,292.2773511876985
6684600,292.2326774984909
6684630,292.1879920622742
6684660,292.143290053198
6684690,292.09856703268287
6684720,292.05381935055277
6684750,292.00904410191976
6684780,291.9642391201392
6684810,291.91940259731444
6684840,291.874532779272
6684870,291.82962563420483
6684900,291.78468364416636
6684930,291.73970119845336
6684960,291.69470584683825
6684990,291.6496795811384
6685020,291.60459497416076
6685050,291.5594418170482
6685080,291.5142211408039
6685110,291.46893513743936
6685140,291.4235830174884
6685170,291.3781628704523
6685200,291.332675622333
6685230,291.28749568848485
6685260,291.2433679070216
6685290,291.20034117365293
6685320,291.1584977240157
6685350,291.1178910827429
6685380,291.0785530865097
6685410,291.0405039121354
6685440,291.0037498529829
6685470,290.96828882319835
6685500,290.93411440609884
6685530,290.90121372018837
6685560,290.86956994247697
6685590,290.83915677175406
6685620,290.80994796902195
6685650,290.7819116104395
6685680,290.7550167847223
6685710,290.72922587528865
6685740,290.70450254351596
6685770,290.68080361765516
6685800,290.65808682036015
6685830,290.63630388847787
6685860,290.61541006142835
6685890,290.5953576217082
6685920,290.5761024359838
6685950,290.5575988337314
6685980,290.5398017035312
6686010,290.5226704353149
6686040,290.506157065548
6686070,290.4902300706257
6686100,290.4748399763948
6686130,290.4599574474784
6686160,290.44554199551055
6686190,290.43156068662717
6686220,290.41798001855415
6686250,290.404769618595
6686280,290.3918991276598
6686310,290.37934167881747
6686340,290.36707049457476
6686370,290.35506172781976
6686400,290.34329183765743
6686430,290.33174011396216
6686460,290.32038616372574
6686490,290.3092122349488
6686520,290.2982007793758
6686550,290.28733680550357
6686580,290.2766054429776
6686610,290.2659943073361
6686640,290.2554911560951
6686670,290.24508533637714
6686700,290.2347674629739
6686730,290.2245289722306
6686760,290.2143621455669
6686790,290.20426021747727
6686820,290.1942173731239
6686850,290.1842286373252
6686880,290.1742897266742
6686910,290.1643969474437
6686940,290.1545472836854
6686970,290.1447385713416
6687000,290.13496947889666
6687030,290.1252393305377
6687060,290.11554789515037
6687090,290.1058952418157
6687120,290.0962817229612
6687150,290.08670802310405
6687180,290.07717520343067
6687210,290.0676847256202
6687240,290.0582384607619
6687270,290.04883869661785
6687300,290.0394881667051
6687330,290.030190128535
6687360,290.0209485184794
6687390,290.0117682409039
6687420,290.00265581760823
6687450,289.9936218790253
6687480,289.9846724778232
6687510,289.97580502303754
6687540,289.96700984694667
6687570,289.9582769577789
6687600,289.949599352971
6687630,289.9409711480613
6687660,289.9323859877868
6687690,289.92383723740545
6687720,289.9153184365761
6687750,289.90682340677336
6687780,289.8983462387886
6687810,289.8898812864025
