time,hvac_reaZonCor_TSup_y
6674730,290.6385013672161
6674760,290.57778550726056
6674790,290.5143788349497
6674820,290.4498967821232
6674850,290.38482950610717
6674880,290.3191781832986
6674910,290.25270978308487
6674940,290.18527138035523
6674970,290.1168474357404
6675000,290.0472948484242
6675030,289.97664764983995
6675060,289.90494665436137
6675090,289.8322634984938
6675120,289.75868142704786
6675150,289.68427760302336
6675180,289.60911765188007
6675210,289.53325656264775
6675240,289.45677188655276
6675270,289.37969781722444
6675300,289.30201493302303
6675330,289.2238059691163
6675360,289.14511594559303
6675390,289.065950678854
6675420,288.98631803237635
6675450,288.90625698145794
6675480,288.82577895787443
6675510,288.74490271980727
6675540,288.66365346196494
6675570,288.5820672366893
6675600,288.5001883998275
6675630,288.4180565752506
6675660,288.3363083891916
6675690,288.26167736818536
6675720,288.2012159388073
6675750,288.1556507336056
6675780,288.12259843587725
6675810,288.0991849444397
6675840,288.0827094795167
6675870,288.0711717679525
6675900,288.0630928733298
6675930,288.05932090689055
6675960,288.06059603397875
6675990,288.06404749454987
6676020,288.0677364825593
6676050,288.0708821449807
6676080,288.0733108282516
6676110,288.07510144625013
6676140,288.07641083548106
6676170,288.0773940829485
6676200,288.07817859221836
6676230,288.0788572990232
6676260,288.0794945543875
6676290,288.0801317503938
6676320,288.0807942567133
6676350,288.08149584127284
6676380,288.08224412098605
6676410,288.0830419669549
6676440,288.08389049947726
6676470,288.0847895302259
6676500,288.0857381733853
6676530,288.08673538695473
6676560,288.0877802413355
6676590,288.088871997396
6676620,288.0900100994204
6676650,288.09119414854905
6676680,288.09242388218604
6676710,288.093592571724
6676740,288.08114020252185
6676770,288.0059596597333
6676800,287.843450507338
6676830,287.607825579162
6676860,287.3305609762992
6676890,287.0433498751695
6676920,286.7702300921774
6676950,286.5251127446963
6676980,286.3134575583614
6677010,286.13476116709415
6677040,285.967731538154
6677070,285.8403024380002
6677100,285.7506046715471
6677130,285.6745604227855
6677160,285.60543464545447
6677190,285.5430618126074
6677220,285.48799242951765
6677250,285.4401343746871
6677280,285.3990030731717
6677310,285.36385246384316
6677340,285.3338847947905
6677370,285.3083683988437
6677400,285.28667653014736
6677430,285.2667624654397
6677460,285.2543186661872
6677490,285.24730077422174
6677520,285.2401033020468
6677550,285.23302079744735
6677580,285.22664694095727
6677610,285.22108166971503
6677640,285.21635641821797
6677670,285.21254678844656
6677700,285.20967274737353
6677730,285.20764063352647
6677760,285.20627096028994
6677790,285.2053781062362
6677820,285.20479854905653
6677850,285.2044185464237
6677880,285.2041718654265
6677910,285.20401517854407
6677940,285.20392331911756
6677970,285.20388505416577
6678000,285.2038915090594
6678030,285.2039302429094
6678060,285.20398917241533
6678090,285.2040637190418
6678120,285.2041573938349
6678150,285.20427442393543
6678180,285.20441311781485
6678210,285.20456682790285
6678240,285.20472945892743
6678270,285.2048986998447
6678300,285.2050751503511
6678330,285.2052602391961
6678360,285.2054553020208
6678390,285.20566170414713
6678420,285.2058810754353
6678450,285.2061152769276
6678480,285.20636618390455
6678510,287.0783508945817
6678540,288.8043300952285
6678570,289.29259451073506
6678600,289.38036318257036
6678630,289.4173455630487
6678660,289.44739109778027
6678690,289.47138406753106
6678720,289.4890133803216
6678750,289.50059364773637
6678780,289.5063380582924
6678810,289.5072958378945
6678840,289.50399008107667
6678870,289.4970972163215
6678900,289.4871584978861
6678930,289.4745779318036
6678960,289.4596848678186
6678990,289.44279281846565
6679020,289.4242215012303
6679050,289.4042918091576
6679080,289.3588360251427
6679110,289.24793629603386
6679140,289.0933600278158
6679170,288.9286849587308
6679200,288.78438133669243
6679230,288.67656057346005
6679260,288.6083738446841
6679290,288.5742209972424
6679320,288.5655844613311
6679350,288.5738954698001
6679380,288.59205990147
6679410,288.6150692269857
6679440,288.6395559931105
6679470,288.6633357115284
6679500,288.6852398511228
6679530,288.70465598189224
6679560,288.7213894719953
6679590,288.73548615835574
6679620,288.74713490925933
6679650,288.7565891672658
6679680,288.7641723032006
6679710,288.77020172603056
6679740,288.7749878449782
6679770,288.7788008202181
6679800,288.7818879270075
6679830,288.78443958164013
6679860,288.7866363524751
6679890,288.7885909528146
6679920,288.7904235774146
6679950,288.79218726621207
6679980,288.7939547613503
6680010,288.7957403237098
6680040,288.79758223175094
6680070,288.7994754159365
6680100,288.80142227084457
6680130,288.80344877861165
6680160,288.805517714428
6680190,288.807630880154
6680220,288.80978168374776
6680250,288.8119651922847
6680280,288.81417234440283
6680310,288.81639914566455
6680340,288.8186387330313
6680370,288.8208904882854
6680400,288.8231412291559
6680430,288.8254100315637
6680460,288.82767582943245
6680490,288.82994443633226
6680520,288.83221704450443
6680550,288.8344927028428
6680580,288.83677184035054
6680610,288.83905454527127
6680640,288.8413408635719
6680670,288.843631292876
6680700,288.84592650224715
6680730,288.8482270806782
6680760,288.8505334742251
6680790,288.8528459781099
6680820,288.8551647581666
6680850,288.85748988599806
6680880,288.8598213641313
6680910,288.8621591377772
6680940,288.8645030998706
6680970,288.86685309589933
6681000,288.86920893092747
6681030,288.87157037803667
6681060,288.87393718654465
6681090,288.87630908900707
6681120,288.8786858068773
6681150,288.8810670552296
6681180,288.8834525468897
6681210,288.8858419960932
6681240,288.8882351215988
6681270,288.8906316491519
6681300,288.8930313132889
6681330,288.8954338585689
6681360,288.89783904038643
6681390,288.90024662548564
6681420,288.9026563922642
6681450,288.90506813094
6681480,288.9074816435903
6681510,288.9098967441156
6681540,288.91231325813703
6681570,288.91473102286056
6681600,288.91714984194755
6681630,288.91609871343337
6681660,288.90721495940437
6681690,288.89125953451224
6681720,288.8694930141698
6681750,288.84294893033257
6681780,288.8126429731066
6681810,288.77946632349625
6681840,288.74427373744356
6681870,288.70783094974365
6681900,288.6707451015667
6681930,288.63352388620433
6681960,288.59645821827536
6681990,288.5599026401055
6682020,288.52392327254813
6682050,288.48838926046085
6682080,288.4536009047158
6682110,288.4192063826946
6682140,288.38520836931656
6682170,288.35152401539176
6682200,288.318045229014
6682230,288.28472076525804
6682260,288.25145290525813
6682290,288.21822114670243
6682320,288.18498980178185
6682350,288.15173131190306
6682380,288.11840673684736
6682410,288.0850295937595
6682440,288.05158831429515
6682470,288.01808508726486
6682500,287.9845199331172
6682530,287.9508964501753
6682560,287.9172166758259
6682590,287.8834831068332
6682620,287.8496973184831
6682650,287.81586065940746
6682680,287.7819738782385
6682710,287.7480374455927
6682740,287.7140514489776
6682770,287.68001575171036
6682800,287.64592997872137
6682830,287.6117936162268
6682860,287.5776060245605
6682890,287.5433666076277
6682920,287.5091544167998
6682950,287.4750559402734
6682980,287.44100417173235
6683010,287.4069165059537
6683040,287.37275212723154
6683070,287.3384963518504
6683100,287.30414499014466
6683130,287.26969870029245
6683160,287.2351602745685
6683190,287.2005327656442
6683220,287.1658186426778
6683250,287.1310193605088
6683280,287.0961353075464
6683310,287.0611656943223
6683340,287.02610844770754
6683370,286.9909602301375
6683400,286.95571653017265
6683430,286.9203720907255
6683460,286.884921760184
6683490,286.8493814570829
6683520,286.81380742124696
6683550,286.77827609521825
6683580,286.74285067110486
6683610,286.70753528360353
6683640,286.6723328210242
6683670,286.63722762694346
6683700,286.602195893618
6683730,286.56721050221057
6683760,286.5322501374328
6683790,286.49729504365615
6683820,286.46232662008185
6683850,286.42703991620004
6683880,286.39101618329846
6683910,286.35437782976067
6683940,286.31750492786665
6683970,286.2807654072267
6684000,286.24436714618645
6684030,286.2083604610865
6684060,286.17268644101244
6684090,286.1374892494745
6684120,286.1031396738011
6684150,286.0698084706778
6684180,286.037054669557
6684210,286.0042146228296
6684240,285.97084459734253
6684270,285.93680652510204
6684300,285.9021754276022
6684330,285.8670969517566
6684360,285.8317196703852
6684390,285.7961589063493
6684420,285.7604920007419
6684450,285.72476522786013
6684480,285.68901109068247
6684510,285.65325122459086
6684540,285.6175069980748
6684570,285.5818014875982
6684600,285.54616624196603
6684630,285.51064433636463
6684660,285.4752932511915
6684690,285.4402043664086
6684720,285.40548555180777
6684750,285.3713398571684
6684780,285.33804738919633
6684810,285.30611480871005
6684840,285.276300748355
6684870,285.23276181919726
6684900,285.2300637966796
6684930,285.229548372833
6684960,285.2295765788929
6684990,285.22958153592157
6685020,285.2296210171257
6685050,285.2296622664305
6685080,285.22970660999243
6685110,285.2297375495727
6685140,285.22974485074735
6685170,285.2297262553312
6685200,285.22970755392714
6685230,285.22829887619747
6685260,285.2296243000506
6685290,285.2297050232832
6685320,285.2296095344954
6685350,285.22968006466084
6685380,285.2296183858168
6685410,285.22961171265325
6685440,285.22959939771533
6685470,285.22958574817284
6685500,285.2295592687624
6685530,285.22954323896454
6685560,285.22950052253185
6685590,285.229478677
6685620,285.22944354096313
6685650,285.229434455694
6685680,285.2294081699484
6685710,285.22940847130394
6685740,285.2293923842343
6685770,285.22940690228074
6685800,285.22940490960445
6685830,285.2294357676064
6685860,285.2294491116681
6685890,285.22949760159395
6685920,285.2295272571184
6685950,285.22959406173965
6685980,285.22964022176353
6686010,285.2297254434066
6686040,285.2298015255395
6686070,285.2298813607386
6686100,285.22997668324314
6686130,285.23008147885076
6686160,285.23019237730176
6686190,285.23031072881395
6686220,285.23043675315705
6686250,285.2305699325619
6686280,285.2307098319831
6686310,285.23085629473275
6686340,285.2310090488556
6686370,285.2311679415977
6686400,285.23133267805724
6686430,285.23150305608294
6686460,285.23167881231603
6686490,285.2318598058497
6686520,285.2320457978104
6686550,285.23223664821364
6686580,285.23243213675454
6686610,285.23263215488686
6686640,285.2328366244206
6686670,285.2330454893588
6686700,285.2332583951707
6686730,285.2334749199983
6686760,285.2336950540817
6686790,285.2339190784612
6686820,285.23414707292574
6686850,285.23437883471865
6686880,285.23461421369115
6686910,285.2348533110982
6686940,285.23509636963894
6686970,285.2353436023755
6687000,285.23559511322816
6687030,285.2358508686599
6687060,285.2361106999668
6687090,285.236374365413
6687120,285.2366416468242
6687150,285.2369124088951
6687180,285.2371865912971
6687210,285.2374641670714
6687240,285.23774511336484
6687270,285.2380294103258
6687300,285.23831705415904
6687330,285.2386080643249
6687360,285.2389024778728
6687390,285.2392003382866
6687420,285.2395016889866
6687450,285.23980657403206
6687480,285.24011504117107
6687510,285.24042714228085
6687540,285.2407429313117
6687570,285.24106246375226
6687600,285.24138580085145
6687630,285.24171301747
6687660,285.2420442082705
6687690,285.2423794866664
6687720,285.24271897551455
6687750,285.2430627946705
6687780,285.2434110528094
