time,hvac_reaZonCor_TZon_y
6664350,294.0186252390624
6664380,294.018128149592
6664410,294.0176371307537
6664440,294.0171519691721
6664470,294.01667246391236
6664500,294.0161984255859
6664530,294.0157296755166
6664560,294.0152660449582
6664590,294.014807374371
6664620,294.01435351274637
6664650,294.0139043169825
6664680,294.01345965130656
6664710,294.0130193867425
6664740,294.01258340061696
6664770,294.01215157610943
6664800,294.0117238018343
6664830,294.0112999714583
6664860,294.0108799833522
6664890,294.01046374026606
6664920,294.01005114903825
6664950,294.0096421203221
6664980,294.0092365683429
6665010,294.00883441067
6665040,294.00843556801334
6665070,294.00803996403255
6665100,294.00764752516835
6665130,294.0072581804841
6665160,294.0068718615228
6665190,294.0064885021777
6665220,294.0061080385721
6665250,294.0057304089511
6665280,294.0053555535806
6665310,294.0049834146584
6665340,294.00461393622754
6665370,294.00424706410195
6665400,294.00388274579336
6665430,294.00352093205066
6665460,294.003161569208
6665490,294.00280461411336
6665520,294.00245001886964
6665550,294.00209773812315
6665580,294.0017477284094
6665610,294.0013999476001
6665640,294.0010543547973
6665670,294.0007109103171
6665700,294.000369575668
6665730,294.0000303135134
6665760,293.9996930876362
6665790,293.99935786290087
6665820,293.9990246052157
6665850,293.9986932814972
6665880,293.99836385963226
6665910,293.99803630844315
6665940,293.9977105976479
6665970,293.99738669782596
6666000,293.99706458037946
6666030,293.99674421749586
6666060,293.9964255821098
6666090,293.9961086478648
6666120,293.99579338907455
6666150,293.99547978068335
6666180,293.99516779822767
6666210,293.99485741779455
6666240,293.99454861598343
6666270,293.994241369865
6666300,293.99393565694004
6666330,293.9936314551
6666360,293.9933287425861
6666390,293.99302749794856
6666420,293.99272770000664
6666450,293.9924293278079
6666480,293.9921323605891
6666510,293.99183677773647
6666540,293.9915425587481
6666570,293.9912496831936
6666600,293.99095813067953
6666630,293.9906678808108
6666660,293.9903789131569
6666690,293.99009120721655
6666720,293.9898047423853
6666750,293.9895194979239
6666780,293.98923545292774
6666810,293.98895258629904
6666840,293.98867087671863
6666870,293.9883903026228
6666900,293.9881108421779
6666930,293.9878324732611
6666960,293.9875551734397
6666990,293.987278919956
6667020,293.9870036897112
6667050,293.98672945925256
6667080,293.9864562047669
6667110,293.9861839020693
6667140,293.9859125265994
6667170,293.9856420534217
6667200,293.9853724572215
6667230,293.98510392059063
6667260,293.984836611906
6667290,293.98457054045457
6667320,293.98430568409213
6667350,293.9840420307865
6667380,293.98377957714064
6667410,293.9835183225874
6667440,293.9832582683381
6667470,293.9829994154015
6667500,293.9827417636645
6667530,293.98248531120214
6667560,293.9822300543753
6667590,293.9819759882382
6667620,293.9817231065111
6667650,293.9814714017225
6667680,293.9812208654113
6667710,293.98097148833887
6667740,293.9807232606934
6667770,293.9804761722767
6667800,293.9802302126689
6667830,293.97998537137175
6667860,293.9797416379297
6667890,293.97949900203196
6667920,293.97925745359703
6667950,293.9790169828399
6667980,293.9787775803274
6668010,293.9785392370206
6668040,293.978301944306
6668070,293.97806569401945
6668100,293.97783047846065
6668130,293.9775962904025
6668160,293.977363123093
6668190,293.97713097025274
6668220,293.97689982606715
6668250,293.97666968517535
6668280,293.97644054265425
6668310,293.9762123939998
6668340,293.97598523510476
6668370,293.9757590622331
6668400,293.97553387199235
6668430,293.97530966130245
6668460,293.97508642736204
6668490,293.9748641676138
6668520,293.9746428797053
6668550,293.97442256145
6668580,293.97420321078516
6668610,293.9739848257279
6668640,293.9737674043304
6668670,293.973550944633
6668700,293.97333544461657
6668730,293.9731209021526
6668760,293.9729073149538
6668790,293.97269468052366
6668820,293.9724829961044
6668850,293.9722722586253
6668880,293.9720624646509
6668910,293.9718536103286
6668940,293.9716456913365
6668970,293.9714387028319
6669000,293.9712326393999
6669030,293.9710274950015
6669060,293.970823262926
6669090,293.97061993574016
6669120,293.9704175052401
6669150,293.97021596240506
6669180,293.9700152973509
6669210,293.9698154992866
6669240,293.96961655647164
6669270,293.96941845617494
6669300,293.9692211846357
6669330,293.9690247270263
6669360,293.96882906741666
6669390,293.9686341887416
6669420,293.9684400727694
6669450,293.9682467000729
6669480,293.9680540500033
6669510,293.96786210066546
6669540,293.9676708288964
6669570,293.96748021024604
6669600,293.96729021896004
6669630,293.9671008279656
6669660,293.96691202814924
6669690,293.9667237732089
6669720,293.9665360264286
6669750,293.96634875398684
6669780,293.9661619219637
6669810,293.9659754954987
6669840,293.9657894385307
6669870,293.9656037137058
6669900,293.965418282348
6669930,293.96523310446065
6669960,293.9650481387339
6669990,293.9648633425661
6670020,293.96467867208264
6670050,293.9644940821614
6670080,293.96430952645954
6670110,293.96412495744676
6670140,293.9639403264367
6670170,293.9637555836261
6670200,293.963570678133
6670230,293.96338555804164
6670260,293.963200170447
6670290,293.96301446150517
6670320,293.96282837648494
6670350,293.96264185982324
6670380,293.96245485518403
6670410,293.96226730551814
6670440,293.96207915313147
6670470,293.96189033974815
6670500,293.9617008065856
6670530,293.9615104944259
6670560,293.9613193436953
6670590,293.96112729454194
6670620,293.96093428692205
6670650,293.96074026068686
6670680,293.9605451556703
6670710,293.9603489117849
6670740,293.96015146896224
6670770,293.9599527674254
6670800,293.9597527478759
6670830,293.9595512953387
6670860,293.95934841120936
6670890,293.9591440432707
6670920,293.95893809918
6670950,293.9587305115422
6670980,293.958521193897
6671010,293.9583100591959
6671040,293.9580970196986
6671070,293.95788198833475
6671100,293.9576648802618
6671130,293.95744561397953
6671160,293.9572241120532
6671190,293.95700030160685
6671220,293.9567741146553
6671250,293.9565454883226
6671280,293.95631436496217
6671310,293.9560806922072
6671340,293.95584442296195
6671370,293.9556055153747
6671400,293.9553639326661
6671430,293.9551196428896
6671460,293.9548726187768
6671490,293.9546228376095
6671520,293.9543702810859
6671550,293.95411493517463
6671580,293.95385678995655
6671610,293.9535958394593
6671640,293.95333208148804
6671670,293.9530655174541
6671700,293.952796152209
6671730,293.95252399387573
6671760,293.95224905369105
6671790,293.9519713458462
6671820,293.95169088733866
6671850,293.95140769782563
6671880,293.9511217994857
6671910,293.9508332168848
6671940,293.95054197684885
6671970,293.95024810834144
6672000,293.9499516423475
6672030,293.9496526117609
6672060,293.94935105128025
6672090,293.94904699730364
6672120,293.9487404878348
6672150,293.9484315623894
6672180,293.94812026190493
6672210,293.94780662865855
6672240,293.9474907061837
6672270,293.9471725391942
6672300,293.94685217350855
6672330,293.9465296559811
6672360,293.9462050344314
6672390,293.9458783575806
6672420,293.9455496749877
6672450,293.94521903699086
6672480,293.944886494648
6672510,293.94455209968186
6672540,293.944215904427
6672570,293.94387796177756
6672600,293.9435383251393
6672630,293.94319696988924
6672660,293.94285417388517
6672690,293.9425098430063
6672720,293.9421637526463
6672750,293.941815925529
6672780,293.9414668301581
6672810,293.94111654096446
6672840,293.94076513673167
6672870,293.9404126998063
6672900,293.94005931577914
6672930,293.93970507319847
6672960,293.9393500632756
6672990,293.9389943795839
6673020,293.93863811775867
6673050,293.93828137520575
6673080,293.9379242508198
6673110,293.9375668447161
6673140,293.9372092579796
6673170,293.93685159242943
6673200,293.93649395040126
6673230,293.9361364345452
6673260,293.9357791477732
6673290,293.9354221927156
6673320,293.93506567192753
6673350,293.934709687638
6673380,293.93435434162467
6673410,293.93399973510515
6673440,293.9336459686378
6673470,293.93329314203635
6673500,293.9329413542932
6673530,293.9325907035144
6673560,293.9322412868621
6673590,293.9318932005731
6673620,293.9315465397303
6673650,293.93120139840636
6673680,293.9308578695816
6673710,293.93051604512283
6673740,293.9301760157685
6673770,293.92983787111837
6673800,293.9295016996285
6673830,293.9291675883124
6673860,293.92883562069056
6673890,293.9285058864669
6673920,293.9281784928466
6673950,293.92785356102394
6673980,293.9275312216836
6674010,293.9272116130245
6674040,293.92689487928516
6674070,293.926581169658
6674100,293.92627063748506
6674130,293.92596343967256
6674160,293.9256597360461
6674190,293.9253596889109
6674220,293.92506346265276
6674250,293.92477122355524
6674280,293.92448313967776
6674310,293.9241993807816
6674340,293.9239201182949
6674370,293.9236455245667
6674400,293.92337577421074
6674430,293.87353007335486
6674460,293.7666414058706
6674490,293.6752078474654
6674520,293.6105891719313
6674550,293.56656638596763
6674580,293.5361826698372
6674610,293.5144005964133
6674640,293.49797885126713
6674670,293.48492771401425
6674700,293.4740351909663
6674730,293.4645765275974
6674760,293.4561089192695
6674790,293.44834418303464
6674820,293.44108405331156
6674850,293.43417101150663
6674880,293.427491160876
6674910,293.42096259206096
6674940,293.4145351995211
6674970,293.408168928657
6675000,293.40184266433806
6675030,293.3955415671994
6675060,293.38925704085267
6675090,293.382986735556
6675120,293.3767316645653
6675150,293.37049582500623
6675180,293.36428631128365
6675210,293.3581098306441
6675240,293.3519750238136
6675270,293.3458901735007
6675300,293.3398630459911
6675330,293.3339015560638
6675360,293.3280125565741
6675390,293.3222029680445
6675420,293.3164783127463
6675450,293.3108431454017
6675480,293.3053010871264
6675510,293.29985511146407
6675540,293.29450722373736
6675570,293.28925788927836
6675600,293.2841070360207
6675630,293.2790523598455
6675660,293.2740734013751
6675690,293.26923155158187
6675720,293.26463768688797
6675750,293.260411299183
6675780,293.2566400691675
6675810,293.25337161620934
6675840,293.25062568549515
6675870,293.2483961163847
6675900,293.24666281583416
6675930,293.24533492074676
6675960,293.2441172309126
6675990,293.24294148198237
6676020,293.2417914035258
6676050,293.2406624161271
6676080,293.23955345195554
6676110,293.23846440351207
6676140,293.2373953568389
6676170,293.23634635505124
6676200,293.2353173557581
6676230,293.2343082399456
6676260,293.2333188463534
6676290,293.23234898852496
6676320,293.23139845845463
6676350,293.2304670156296
6676380,293.2295543761007
6676410,293.2286601974382
6676440,293.22778409218165
6676470,293.22692562199853
6676500,293.2260843048883
6676530,293.2252596324928
6676560,293.2244510923411
6676590,293.2236581900302
6676620,293.2228804654256
6676650,293.22211750030067
6676680,293.2213689189617
6676710,293.2207024387622
6676740,293.2200387102635
6676770,293.2188998374103
6676800,293.2165988229459
6676830,293.2125478325891
6676860,293.20644239775316
6676890,293.19827073956884
6676920,293.18823809456086
6676950,293.1766730955042
6676980,293.1639512244524
6677010,293.150853676594
6677040,293.1315848733745
6677070,293.09385583477047
6677100,293.0513671186302
6677130,293.01128896360206
6677160,292.9751656228192
6677190,292.94294383765424
6677220,292.914250614139
6677250,292.8886925345752
6677280,292.865925264581
6677310,292.8456361780988
6677340,292.82755357154355
6677370,292.8114579930431
6677400,292.7978216790374
6677430,292.78693466295834
6677460,292.7783104504933
6677490,292.7706536682009
6677520,292.76378248833436
6677550,292.7578127510368
6677580,292.7529744709097
6677610,292.7490193048666
6677640,292.7457052501401
6677670,292.7428440103023
6677700,292.74028753576437
6677730,292.7379391704573
6677760,292.73576494079396
6677790,292.73374086113415
6677820,292.7318551716286
6677850,292.73014510115206
6677880,292.7286483987396
6677910,292.72739378804
6677940,292.72639686584444
6677970,292.72565211336354
6678000,292.7251397124002
6678030,292.7248342478588
6678060,292.7247084889204
6678090,292.72473452593437
6678120,292.7248843071818
6678150,292.72513042984525
6678180,292.72544707852836
6678210,292.72581077320075
6678240,292.7262007613383
6678270,292.7265991283223
6678300,292.72699074244537
6678330,292.727363105805
6678360,292.7277061496152
6678390,292.72801199758135
6678420,292.728274715053
6678450,292.72849005750686
6678480,292.72865522752204
6678510,292.7386602843232
6678540,292.78250960361663
6678570,292.83243132431596
6678600,292.8787218398914
6678630,292.9196232217986
6678660,292.9557988562814
6678690,292.9878331533937
6678720,293.01621305480325
6678750,293.0413470135885
6678780,293.0637040459572
6678810,293.08373114011755
6678840,293.10166748581565
6678870,293.11768210805644
6678900,293.131923605073
6678930,293.1445318021381
6678960,293.15563935710054
6678990,293.1653707191853
6679020,293.1738420566609
6679050,293.18116249817854
6679080,293.18728085158403
6679110,293.1915193080729
6679140,293.193258325544
6679170,293.19241905343574
6679200,293.18938169050506
6679230,293.18484519371873
6679260,293.1795382844457
6679290,293.17407857409177
6679320,293.1689037908784
6679350,293.16428375058547
6679380,293.1603427483155
6679410,293.15710526148536
6679440,293.154534512657
6679470,293.15255875862783
6679500,293.15109350382374
6679530,293.1500501260781
6679560,293.14934594766066
6679590,293.14890617788575
6679620,293.1486661673795
6679650,293.14857085606747
6679680,293.14857631107515
6679710,293.1486469716852
6679740,293.1487554078164
6679770,293.1488815523233
6679800,293.14901103767585
6679830,293.1491344200041
6679860,293.1492457626235
6679890,293.149342127317
6679920,293.149422325468
6679950,293.1494869107828
6679980,293.1495368263303
6680010,293.1495741849315
6680040,293.14960042803193
6680070,293.1496181361609
6680100,293.1496285723652
6680130,293.1496336068389
6680160,293.1496344962794
6680190,293.14963304249136
6680220,293.149629229022
6680250,293.1496245207658
6680280,293.1496188981339
6680310,293.1496130757358
6680340,293.14960689949595
6680370,293.14960147527256
6680400,293.14959458754055
6680430,293.14959040659204
6680460,293.1495851059531
6680490,293.1495799446743
6680520,293.14957488041534
6680550,293.1495698413446
6680580,293.1495648074997
6680610,293.149559741851
6680640,293.1495546030936
6680670,293.1495493590628
6680700,293.1495439868591
6680730,293.1495384735343
6680760,293.1495328149804
6680790,293.1495270133048
6680820,293.1495210745233
6680850,293.1495150070084
6680880,293.14950882055246
6680910,293.14950252571975
6680940,293.1494961333057
6680970,293.14948965385554
6681000,293.1494830972598
6681030,293.14947647245293
6681060,293.14946978722134
6681090,293.14946304810564
6681120,293.14945626037206
6681150,293.14944942803294
6681180,293.1494425539012
6681210,293.149435639671
6681240,293.14942868601736
6681270,293.1494216927074
6681300,293.14941465871505
6681330,293.1494075823331
6681360,293.1494004612774
6681390,293.1493932927812
6681420,293.1493860736775
6681450,293.1493788004712
6681480,293.1493714694002
6681510,293.149364076486
6681540,293.1493566175753
6681570,293.1493490883727
6681600,293.1493414868659
6681630,293.14955497327344
6681660,293.15011137859824
6681690,293.1508807832125
6681720,293.15174128068657
6681750,293.1526089013341
6681780,293.15342375115205
6681810,293.1541447773705
6681840,293.1547499041454
6681870,293.1552284962003
6681900,293.1555842089787
6681930,293.15582531270655
6681960,293.1559665173124
6681990,293.1560255554792
6682020,293.1560199608941
6682050,293.155966317242
6682080,293.1558793851768
6682110,293.1557714898741
6682140,293.15565244372476
6682170,293.1555294026716
6682200,293.1554076505445
6682230,293.1552902731772
6682260,293.1551793308628
6682290,293.155075411104
6682320,293.1549787027104
6682350,293.15488898304733
6682380,293.15480550880096
6682410,293.154727538744
6682440,293.1546542707831
6682470,293.1545849888315
6682500,293.1545190544745
6682530,293.1544559393133
6682560,293.1543952090854
6682590,293.15433651746093
6682620,293.15427958748165
6682650,293.1542241993877
6682680,293.1541701770553
6682710,293.1541173786664
6682740,293.15406568804207
6682770,293.1540150084977
6682800,293.1539652576204
6682830,293.15391636373636
6682860,293.15386826323214
6682890,293.1538208999795
6682920,293.1537749880226
6682950,293.15373229170467
6682980,293.15369421579896
6683010,293.15366116599654
6683040,293.15363270662846
6683070,293.1536079809571
6683100,293.1535860531651
6683130,293.1535660887293
6683160,293.15354741418236
6683190,293.15352951598635
6683220,293.15351201694506
6683250,293.1534946540224
6683280,293.1534772548404
6683310,293.1534597241329
6683340,293.1534420287135
6683370,293.15342419108697
6683400,293.15340627691813
6683430,293.1533883879282
6683460,293.15337063635695
6683490,293.15335262525736
6683520,293.15333335687137
6683550,293.15331161699766
6683580,293.15328730297983
6683610,293.15326085430434
6683640,293.15323305246653
6683670,293.1532047035156
6683700,293.15317655588393
6683730,293.1531491297986
6683760,293.1531227968303
6683790,293.15309772502803
6683820,293.1530739619929
6683850,293.15304863809547
6683880,293.1530141798859
6683910,293.15296301209855
6683940,293.15289174296623
6683970,293.1528025040266
6684000,293.1527014290375
6684030,293.1525960608058
6684060,293.1524929681801
6684090,293.15239460161825
6684120,293.15229661298224
6684150,293.15220046394415
6684180,293.1521141288913
6684210,293.15204490873236
6684240,293.1519950891396
6684270,293.15196287585104
6684300,293.151944678293
6684330,293.15193726269456
6684360,293.1519382416044
6684390,293.15194626244386
6684420,293.1519607563557
6684450,293.1519816959041
6684480,293.15200931612173
6684510,293.1520441218535
6684540,293.15208680023346
6684570,293.1521382973723
6684600,293.1521998443985
6684630,293.1522731051294
6684660,293.15236033421985
6684690,293.1524646596968
6684720,293.15259043295106
6684750,293.1527438114698
6684780,293.15293420269376
6684810,293.1531757325713
6684840,293.153491132135
6684870,293.15374696147364
6684900,293.1542455508219
6684930,293.15525483392224
6684960,293.1567092330019
6684990,293.1585569329587
6685020,293.16075216877516
6685050,293.16325688659686
6685080,293.1660414757935
6685110,293.16908153220254
6685140,293.1723553756397
6685170,293.17584306446093
6685200,293.1795251894363
6685230,293.1831402810999
6685260,293.18643852007165
6685290,293.1894558924216
6685320,293.19222389304616
6685350,293.19476773367467
6685380,293.19711054456627
6685410,293.19927324616157
6685440,293.20127440831914
6685470,293.20313049009314
6685500,293.2048566915419
6685530,293.20646687500863
6685560,293.20797295981174
6685590,293.20938538881893
6685620,293.21071375314284
6685650,293.2119668972149
6685680,293.2131527203301
6685710,293.2142781572813
6685740,293.2153493359191
6685770,293.2163716185937
6685800,293.21734959092703
6685830,293.2182873150193
6685860,293.2191884072882
6685890,293.22005632345275
6685920,293.22089399142874
6685950,293.2217043957785
6685980,293.2224895968874
6686010,293.22325255818515
6686040,293.2239943670797
6686070,293.22471776393246
6686100,293.22542384343484
6686130,293.22611461063514
6686160,293.22679101615876
6686190,293.2274546858966
6686220,293.22810644217935
6686250,293.22874760100603
6686280,293.22937884685354
6686310,293.23000125745983
6686340,293.230615390087
6686370,293.2312221352645
6686400,293.2318219377577
6686430,293.23241554015715
6686460,293.2330032863643
6686490,293.23358580059903
6686520,293.23416333702903
6686550,293.2347364278207
6686580,293.23530524822587
6686610,293.2358702610551
6686640,293.2364316031264
6686670,293.23698958158167
6686700,293.2375444021214
6686730,293.2380962519092
6686760,293.2386453012607
6686790,293.23919173641315
6686820,293.2397358212994
6686850,293.24027794704523
6686880,293.2408186208837
6686910,293.24135838074
6686940,293.241897685356
6686970,293.24243685350547
6687000,293.2429760747021
6687030,293.24351545647994
6687060,293.2440550640668
6687090,293.2445949366254
6687120,293.2451350894823
6687150,293.24567551581964
6687180,293.2462161926502
6687210,293.2467570885919
6687240,293.24729816999564
6687270,293.24783940446235
6687300,293.2483807627104
6687330,293.24892221988597
6687360,293.2494637566398
6687390,293.25000535973203
6687420,293.2505470217851
6687450,293.25108873919663
6687480,293.251630512227
6687510,293.2521723583304
6687540,293.25271431695415
6687570,293.2532564451223
6687600,293.2537988130296
6687630,293.25434150122663
6687660,293.2548845982887
6687690,293.25542819889336
6687720,293.25597240257554
6687750,293.25651731287644
6687780,293.2570630364189
6687810,293.2576096818114
