time,hvac_oveAhu_yHea_u
6656940,0.5004403834620558
6656970,0.5004403834620558
6657000,0.5004403834620558
6657030,0.5004404026530286
6657060,0.5004404026530286
6657090,0.5004404026530286
6657120,0.5004404026530286
6657150,0.5004404026530286
6657180,0.5004404026530286
6657210,0.5004404026530286
6657240,0.5004404026530286
6657270,0.5004404026530286
6657300,0.5004404026530286
6657330,0.5004404026530286
6657360,0.5004404026530286
6657390,0.5004404026530286
6657420,0.5004404026530286
6657450,0.5004404026530286
6657480,0.5004404026530286
6657510,0.5004404026530286
6657540,0.5004404026530286
6657570,0.5004404026530286
6657600,0.5004404026530286
6657630,0.5004401736027567
6657660,0.5004401736027567
6657690,0.5004401736027567
6657720,0.5004401736027567
6657750,0.5004401736027567
6657780,0.5004401736027567
6657810,0.5004401736027567
6657840,0.5004401736027567
6657870,0.5004401736027567
6657900,0.5004401736027567
6657930,0.5004401736027567
6657960,0.5004401736027567
6657990,0.5004401736027567
6658020,0.5004401736027567
6658050,0.5004401736027567
6658080,0.5004401736027567
6658110,0.5004401736027567
6658140,0.5004401736027567
6658170,0.5004401736027567
6658200,0.5004401736027567
6658230,0.5004401414676145
6658260,0.5004401414676145
6658290,0.5004401414676145
6658320,0.5004401414676145
6658350,0.5004401414676145
6658380,0.5004401414676145
6658410,0.5004401414676145
6658440,0.5004401414676145
6658470,0.5004401414676145
6658500,0.5004401414676145
6658530,0.5004401414676145
6658560,0.5004401414676145
6658590,0.5004401414676145
6658620,0.5004401414676145
6658650,0.5004401414676145
6658680,0.5004401414676145
6658710,0.5004401414676145
6658740,0.5004401414676145
6658770,0.5004401414676145
6658800,0.5004401414676145
6658830,0.5004400631044739
6658860,0.5004400631044739
6658890,0.5004400631044739
6658920,0.5004400631044739
6658950,0.5004400631044739
6658980,0.5004400631044739
6659010,0.5004400631044739
6659040,0.5004400631044739
6659070,0.5004400631044739
6659100,0.5004400631044739
6659130,0.5004400631044739
6659160,0.5004400631044739
6659190,0.5004400631044739
6659220,0.5004400631044739
6659250,0.5004400631044739
6659280,0.5004400631044739
6659310,0.5004400631044739
6659340,0.5004400631044739
6659370,0.5004400631044739
6659400,0.5004400631044739
6659430,0.5004399192319887
6659460,0.5004399192319887
6659490,0.5004399192319887
6659520,0.5004399192319887
6659550,0.5004399192319887
6659580,0.5004399192319887
6659610,0.5004399192319887
6659640,0.5004399192319887
6659670,0.5004399192319887
6659700,0.5004399192319887
6659730,0.5004399192319887
6659760,0.5004399192319887
6659790,0.5004399192319887
6659820,0.5004399192319887
6659850,0.5004399192319887
6659880,0.5004399192319887
6659910,0.5004399192319887
6659940,0.5004399192319887
6659970,0.5004399192319887
6660000,0.5004399192319887
6660030,0.5004410983773689
6660060,0.5004410983773689
6660090,0.5004410983773689
6660120,0.5004410983773689
6660150,0.5004410983773689
6660180,0.5004410983773689
6660210,0.5004410983773689
6660240,0.5004410983773689
6660270,0.5004410983773689
6660300,0.5004410983773689
6660330,0.5004410983773689
6660360,0.5004410983773689
6660390,0.5004410983773689
6660420,0.5004410983773689
6660450,0.5004410983773689
6660480,0.5004410983773689
6660510,0.5004410983773689
6660540,0.5004410983773689
6660570,0.5004410983773689
6660600,0.5004410983773689
6660630,0.5004411220894909
6660660,0.5004411220894909
6660690,0.5004411220894909
6660720,0.5004411220894909
6660750,0.5004411220894909
6660780,0.5004411220894909
6660810,0.5004411220894909
6660840,0.5004411220894909
6660870,0.5004411220894909
6660900,0.5004411220894909
6660930,0.5004411220894909
6660960,0.5004411220894909
6660990,0.5004411220894909
6661020,0.5004411220894909
6661050,0.5004411220894909
6661080,0.5004411220894909
6661110,0.5004411220894909
6661140,0.5004411220894909
6661170,0.5004411220894909
6661200,0.5004411220894909
6661230,0.5004410448687124
6661260,0.5004410448687124
6661290,0.5004410448687124
6661320,0.5004410448687124
6661350,0.5004410448687124
6661380,0.5004410448687124
6661410,0.5004410448687124
6661440,0.5004410448687124
6661470,0.5004410448687124
6661500,0.5004410448687124
6661530,0.5004410448687124
6661560,0.5004410448687124
6661590,0.5004410448687124
6661620,0.5004410448687124
6661650,0.5004410448687124
6661680,0.5004410448687124
6661710,0.5004410448687124
6661740,0.5004410448687124
6661770,0.5004410448687124
6661800,0.5004410448687124
6661830,0.50044103446007
6661860,0.50044103446007
6661890,0.50044103446007
6661920,0.50044103446007
6661950,0.50044103446007
6661980,0.50044103446007
6662010,0.50044103446007
6662040,0.50044103446007
6662070,0.50044103446007
6662100,0.50044103446007
6662130,0.50044103446007
6662160,0.50044103446007
6662190,0.50044103446007
6662220,0.50044103446007
6662250,0.50044103446007
6662280,0.50044103446007
6662310,0.50044103446007
6662340,0.50044103446007
6662370,0.50044103446007
6662400,0.50044103446007
6662430,0.500441168370329
6662460,0.500441168370329
6662490,0.500441168370329
6662520,0.500441168370329
6662550,0.500441168370329
6662580,0.500441168370329
6662610,0.500441168370329
6662640,0.500441168370329
6662670,0.500441168370329
6662700,0.500441168370329
6662730,0.500441168370329
6662760,0.500441168370329
6662790,0.500441168370329
6662820,0.500441168370329
6662850,0.500441168370329
6662880,0.500441168370329
6662910,0.500441168370329
6662940,0.500441168370329
6662970,0.500441168370329
6663000,0.500441168370329
6663030,0.5004412301264547
6663060,0.5004412301264547
6663090,0.5004412301264547
6663120,0.5004412301264547
6663150,0.5004412301264547
6663180,0.5004412301264547
6663210,0.5004412301264547
6663240,0.5004412301264547
6663270,0.5004412301264547
6663300,0.5004412301264547
6663330,0.5004412301264547
6663360,0.5004412301264547
6663390,0.5004412301264547
6663420,0.5004412301264547
6663450,0.5004412301264547
6663480,0.5004412301264547
6663510,0.5004412301264547
6663540,0.5004412301264547
6663570,0.5004412301264547
6663600,0.5004412301264547
6663630,0.5004412537968851
6663660,0.5004412537968851
6663690,0.5004412537968851
6663720,0.5004412537968851
6663750,0.5004412537968851
6663780,0.5004412537968851
6663810,0.5004412537968851
6663840,0.5004412537968851
6663870,0.5004412537968851
6663900,0.5004412537968851
6663930,0.5004412537968851
6663960,0.5004412537968851
6663990,0.5004412537968851
6664020,0.5004412537968851
6664050,0.5004412537968851
6664080,0.5004412537968851
6664110,0.5004412537968851
6664140,0.5004412537968851
6664170,0.5004412537968851
6664200,0.5004412537968851
6664230,0.5004424940289317
6664260,0.5004424940289317
6664290,0.5004424940289317
6664320,0.5004424940289317
6664350,0.5004424940289317
6664380,0.5004424940289317
6664410,0.5004424940289317
6664440,0.5004424940289317
6664470,0.5004424940289317
6664500,0.5004424940289317
6664530,0.5004424940289317
6664560,0.5004424940289317
6664590,0.5004424940289317
6664620,0.5004424940289317
6664650,0.5004424940289317
6664680,0.5004424940289317
6664710,0.5004424940289317
6664740,0.5004424940289317
6664770,0.5004424940289317
6664800,0.5004424940289317
6664830,0.5004424594527389
6664860,0.5004424594527389
6664890,0.5004424594527389
6664920,0.5004424594527389
6664950,0.5004424594527389
6664980,0.5004424594527389
6665010,0.5004424594527389
6665040,0.5004424594527389
6665070,0.5004424594527389
6665100,0.5004424594527389
6665130,0.5004424594527389
6665160,0.5004424594527389
6665190,0.5004424594527389
6665220,0.5004424594527389
6665250,0.5004424594527389
6665280,0.5004424594527389
6665310,0.5004424594527389
6665340,0.5004424594527389
6665370,0.5004424594527389
6665400,0.5004424594527389
6665430,0.5004424599185494
6665460,0.5004424599185494
6665490,0.5004424599185494
6665520,0.5004424599185494
6665550,0.5004424599185494
6665580,0.5004424599185494
6665610,0.5004424599185494
6665640,0.5004424599185494
6665670,0.5004424599185494
6665700,0.5004424599185494
6665730,0.5004424599185494
6665760,0.5004424599185494
6665790,0.5004424599185494
6665820,0.5004424599185494
6665850,0.5004424599185494
6665880,0.5004424599185494
6665910,0.5004424599185494
6665940,0.5004424599185494
6665970,0.5004424599185494
6666000,0.5004424599185494
6666030,0.5004424608697204
6666060,0.5004424608697204
6666090,0.5004424608697204
6666120,0.5004424608697204
6666150,0.5004424608697204
6666180,0.5004424608697204
6666210,0.5004424608697204
6666240,0.5004424608697204
6666270,0.5004424608697204
6666300,0.5004424608697204
6666330,0.5004424608697204
6666360,0.5004424608697204
6666390,0.5004424608697204
6666420,0.5004424608697204
6666450,0.5004424608697204
6666480,0.5004424608697204
6666510,0.5004424608697204
6666540,0.5004424608697204
6666570,0.5004424608697204
6666600,0.5004424608697204
6666630,0.5004424634331949
6666660,0.5004424634331949
6666690,0.5004424634331949
6666720,0.5004424634331949
6666750,0.5004424634331949
6666780,0.5004424634331949
6666810,0.5004424634331949
6666840,0.5004424634331949
6666870,0.5004424634331949
6666900,0.5004424634331949
6666930,0.5004424634331949
6666960,0.5004424634331949
6666990,0.5004424634331949
6667020,0.5004424634331949
6667050,0.5004424634331949
6667080,0.5004424634331949
6667110,0.5004424634331949
6667140,0.5004424634331949
6667170,0.5004424634331949
6667200,0.5004424634331949
6667230,0.5004425228650505
6667260,0.5004425228650505
6667290,0.5004425228650505
6667320,0.5004425228650505
6667350,0.5004425228650505
6667380,0.5004425228650505
6667410,0.5004425228650505
6667440,0.5004425228650505
6667470,0.5004425228650505
6667500,0.5004425228650505
6667530,0.5004425228650505
6667560,0.5004425228650505
6667590,0.5004425228650505
6667620,0.5004425228650505
6667650,0.5004425228650505
6667680,0.5004425228650505
6667710,0.5004425228650505
6667740,0.5004425228650505
6667770,0.5004425228650505
6667800,0.5004425228650505
6667830,0.5004425317401145
6667860,0.5004425317401145
6667890,0.5004425317401145
6667920,0.5004425317401145
6667950,0.5004425317401145
6667980,0.5004425317401145
6668010,0.5004425317401145
6668040,0.5004425317401145
6668070,0.5004425317401145
6668100,0.5004425317401145
6668130,0.5004425317401145
6668160,0.5004425317401145
6668190,0.5004425317401145
6668220,0.5004425317401145
6668250,0.5004425317401145
6668280,0.5004425317401145
6668310,0.5004425317401145
6668340,0.5004425317401145
6668370,0.5004425317401145
6668400,0.5004425317401145
6668430,0.500442531664953
6668460,0.500442531664953
6668490,0.500442531664953
6668520,0.500442531664953
6668550,0.500442531664953
6668580,0.500442531664953
6668610,0.500442531664953
6668640,0.500442531664953
6668670,0.500442531664953
6668700,0.500442531664953
6668730,0.500442531664953
6668760,0.500442531664953
6668790,0.500442531664953
6668820,0.500442531664953
6668850,0.500442531664953
6668880,0.500442531664953
6668910,0.500442531664953
6668940,0.500442531664953
6668970,0.500442531664953
6669000,0.500442531664953
6669030,0.5004425104837216
6669060,0.5004425104837216
6669090,0.5004425104837216
6669120,0.5004425104837216
6669150,0.5004425104837216
6669180,0.5004425104837216
6669210,0.5004425104837216
6669240,0.5004425104837216
6669270,0.5004425104837216
6669300,0.5004425104837216
6669330,0.5004425104837216
6669360,0.5004425104837216
6669390,0.5004425104837216
6669420,0.5004425104837216
6669450,0.5004425104837216
6669480,0.5004425104837216
6669510,0.5004425104837216
6669540,0.5004425104837216
6669570,0.5004425104837216
6669600,0.5004425104837216
6669630,0.500442506864396
6669660,0.500442506864396
6669690,0.500442506864396
6669720,0.500442506864396
6669750,0.500442506864396
6669780,0.500442506864396
6669810,0.500442506864396
6669840,0.500442506864396
6669870,0.500442506864396
6669900,0.500442506864396
6669930,0.500442506864396
6669960,0.500442506864396
6669990,0.500442506864396
6670020,0.500442506864396
6670050,0.500442506864396
6670080,0.500442506864396
6670110,0.500442506864396
6670140,0.500442506864396
6670170,0.500442506864396
6670200,0.500442506864396
6670230,0.5004428242430634
6670260,0.5004428242430634
6670290,0.5004428242430634
6670320,0.5004428242430634
6670350,0.5004428242430634
6670380,0.5004428242430634
6670410,0.5004428242430634
6670440,0.5004428242430634
6670470,0.5004428242430634
6670500,0.5004428242430634
6670530,0.5004428242430634
6670560,0.5004428242430634
6670590,0.5004428242430634
6670620,0.5004428242430634
6670650,0.5004428242430634
6670680,0.5004428242430634
6670710,0.5004428242430634
6670740,0.5004428242430634
6670770,0.5004428242430634
6670800,0.5004428242430634
6670830,0.5004401703006007
6670860,0.5004401703006007
6670890,0.5004401703006007
6670920,0.5004401703006007
6670950,0.5004401703006007
6670980,0.5004401703006007
6671010,0.5004401703006007
6671040,0.5004401703006007
6671070,0.5004401703006007
6671100,0.5004401703006007
6671130,0.5004401703006007
6671160,0.5004401703006007
6671190,0.5004401703006007
6671220,0.5004401703006007
6671250,0.5004401703006007
6671280,0.5004401703006007
6671310,0.5004401703006007
6671340,0.5004401703006007
6671370,0.5004401703006007
6671400,0.5004401703006007
6671430,0.5004413612445971
6671460,0.5004413612445971
6671490,0.5004413612445971
6671520,0.5004413612445971
6671550,0.5004413612445971
6671580,0.5004413612445971
6671610,0.5004413612445971
6671640,0.5004413612445971
6671670,0.5004413612445971
6671700,0.5004413612445971
6671730,0.5004413612445971
6671760,0.5004413612445971
6671790,0.5004413612445971
6671820,0.5004413612445971
6671850,0.5004413612445971
6671880,0.5004413612445971
6671910,0.5004413612445971
6671940,0.5004413612445971
6671970,0.5004413612445971
6672000,0.5004413612445971
6672030,0.5004432855251529
6672060,0.5004432855251529
6672090,0.5004432855251529
6672120,0.5004432855251529
6672150,0.5004432855251529
6672180,0.5004432855251529
6672210,0.5004432855251529
6672240,0.5004432855251529
6672270,0.5004432855251529
6672300,0.5004432855251529
6672330,0.5004432855251529
6672360,0.5004432855251529
6672390,0.5004432855251529
6672420,0.5004432855251529
6672450,0.5004432855251529
6672480,0.5004432855251529
6672510,0.5004432855251529
6672540,0.5004432855251529
6672570,0.5004432855251529
6672600,0.5004432855251529
6672630,0.5004432783047716
6672660,0.5004432783047716
6672690,0.5004432783047716
6672720,0.5004432783047716
6672750,0.5004432783047716
6672780,0.5004432783047716
6672810,0.5004432783047716
6672840,0.5004432783047716
6672870,0.5004432783047716
6672900,0.5004432783047716
6672930,0.5004432783047716
6672960,0.5004432783047716
6672990,0.5004432783047716
6673020,0.5004432783047716
6673050,0.5004432783047716
6673080,0.5004432783047716
6673110,0.5004432783047716
6673140,0.5004432783047716
6673170,0.5004432783047716
6673200,0.5004432783047716
6673230,0.5004432796851813
6673260,0.5004432796851813
6673290,0.5004432796851813
6673320,0.5004432796851813
6673350,0.5004432796851813
6673380,0.5004432796851813
6673410,0.5004432796851813
6673440,0.5004432796851813
6673470,0.5004432796851813
6673500,0.5004432796851813
6673530,0.5004432796851813
6673560,0.5004432796851813
6673590,0.5004432796851813
6673620,0.5004432796851813
6673650,0.5004432796851813
6673680,0.5004432796851813
6673710,0.5004432796851813
6673740,0.5004432796851813
6673770,0.5004432796851813
6673800,0.5004432796851813
6673830,0.5004432799670646
6673860,0.5004432799670646
6673890,0.5004432799670646
6673920,0.5004432799670646
6673950,0.5004432799670646
6673980,0.5004432799670646
6674010,0.5004432799670646
6674040,0.5004432799670646
6674070,0.5004432799670646
6674100,0.5004432799670646
6674130,0.5004432799670646
6674160,0.5004432799670646
6674190,0.5004432799670646
6674220,0.5004432799670646
6674250,0.5004432799670646
6674280,0.5004432799670646
6674310,0.5004432799670646
6674340,0.5004432799670646
6674370,0.5004432799670646
6674400,0.5004432799670646
6674430,0.500444088903774
6674460,0.500444088903774
6674490,0.500444088903774
6674520,0.500444088903774
6674550,0.500444088903774
6674580,0.500444088903774
6674610,0.500444088903774
6674640,0.500444088903774
6674670,0.500444088903774
6674700,0.500444088903774
6674730,0.500444088903774
6674760,0.500444088903774
6674790,0.500444088903774
6674820,0.500444088903774
6674850,0.500444088903774
6674880,0.500444088903774
6674910,0.500444088903774
6674940,0.500444088903774
6674970,0.500444088903774
6675000,0.500444088903774
6675030,0.5004440919197305
6675060,0.5004440919197305
6675090,0.5004440919197305
6675120,0.5004440919197305
6675150,0.5004440919197305
6675180,0.5004440919197305
6675210,0.5004440919197305
6675240,0.5004440919197305
6675270,0.5004440919197305
6675300,0.5004440919197305
6675330,0.5004440919197305
6675360,0.5004440919197305
6675390,0.5004440919197305
6675420,0.5004440919197305
6675450,0.5004440919197305
6675480,0.5004440919197305
6675510,0.5004440919197305
6675540,0.5004440919197305
6675570,0.5004440919197305
6675600,0.5004440919197305
6675630,0.5004441043398071
6675660,0.5004441043398071
6675690,0.5004441043398071
6675720,0.5004441043398071
6675750,0.5004441043398071
6675780,0.5004441043398071
6675810,0.5004441043398071
6675840,0.5004441043398071
6675870,0.5004441043398071
6675900,0.5004441043398071
6675930,0.5004441043398071
6675960,0.5004441043398071
6675990,0.5004441043398071
6676020,0.5004441043398071
6676050,0.5004441043398071
6676080,0.5004441043398071
6676110,0.5004441043398071
6676140,0.5004441043398071
6676170,0.5004441043398071
6676200,0.5004441043398071
6676230,0.5004440907431951
6676260,0.5004440907431951
6676290,0.5004440907431951
6676320,0.5004440907431951
6676350,0.5004440907431951
6676380,0.5004440907431951
6676410,0.5004440907431951
6676440,0.5004440907431951
6676470,0.5004440907431951
6676500,0.5004440907431951
6676530,0.5004440907431951
6676560,0.5004440907431951
6676590,0.5004440907431951
6676620,0.5004440907431951
6676650,0.5004440907431951
6676680,0.5004440907431951
6676710,0.5004440907431951
6676740,0.5004440907431951
6676770,0.5004440907431951
6676800,0.5004440907431951
6676830,0.5004441764988252
6676860,0.5004441764988252
6676890,0.5004441764988252
6676920,0.5004441764988252
6676950,0.5004441764988252
6676980,0.5004441764988252
6677010,0.5004441764988252
6677040,0.5004441764988252
6677070,0.5004441764988252
6677100,0.5004441764988252
6677130,0.5004441764988252
6677160,0.5004441764988252
6677190,0.5004441764988252
6677220,0.5004441764988252
6677250,0.5004441764988252
6677280,0.5004441764988252
6677310,0.5004441764988252
6677340,0.5004441764988252
6677370,0.5004441764988252
6677400,0.5004441764988252
6677430,0.5004440983141982
6677460,0.5004440983141982
6677490,0.5004440983141982
6677520,0.5004440983141982
6677550,0.5004440983141982
6677580,0.5004440983141982
6677610,0.5004440983141982
6677640,0.5004440983141982
6677670,0.5004440983141982
6677700,0.5004440983141982
6677730,0.5004440983141982
6677760,0.5004440983141982
6677790,0.5004440983141982
6677820,0.5004440983141982
6677850,0.5004440983141982
6677880,0.5004440983141982
6677910,0.5004440983141982
6677940,0.5004440983141982
6677970,0.5004440983141982
6678000,0.5004440983141982
6678030,0.5004440592811448
6678060,0.5004440592811448
6678090,0.5004440592811448
6678120,0.5004440592811448
6678150,0.5004440592811448
6678180,0.5004440592811448
6678210,0.5004440592811448
6678240,0.5004440592811448
6678270,0.5004440592811448
6678300,0.5004440592811448
6678330,0.5004440592811448
6678360,0.5004440592811448
6678390,0.5004440592811448
6678420,0.5004440592811448
6678450,0.5004440592811448
6678480,0.5004440592811448
6678510,0.5004440592811448
6678540,0.5004440592811448
6678570,0.5004440592811448
6678600,0.5004440592811448
6678630,0.0
6678660,0.0
6678690,0.0
6678720,0.0
6678750,0.0
6678780,0.0
6678810,0.0
6678840,0.0
6678870,0.0
6678900,0.0
6678930,0.0
6678960,0.0
6678990,0.0
6679020,0.0
6679050,0.0
6679080,0.0
6679110,0.0
6679140,0.0
6679170,0.0
6679200,0.0
6679230,0.5473205017164758
6679260,0.5473205017164758
6679290,0.5473205017164758
6679320,0.5473205017164758
6679350,0.5473205017164758
6679380,0.5473205017164758
6679410,0.5473205017164758
6679440,0.5473205017164758
6679470,0.5473205017164758
6679500,0.5473205017164758
6679530,0.5473205017164758
6679560,0.5473205017164758
6679590,0.5473205017164758
6679620,0.5473205017164758
6679650,0.5473205017164758
6679680,0.5473205017164758
6679710,0.5473205017164758
6679740,0.5473205017164758
6679770,0.5473205017164758
6679800,0.5473205017164758
6679830,0.0
6679860,0.0
6679890,0.0
6679920,0.0
6679950,0.0
6679980,0.0
6680010,0.0
6680040,0.0
6680070,0.0
6680100,0.0
6680130,0.0
6680160,0.0
6680190,0.0
6680220,0.0
6680250,0.0
6680280,0.0
6680310,0.0
6680340,0.0
6680370,0.0
6680400,0.0
6680430,0.5434496775022627
6680460,0.5434496775022627
6680490,0.5434496775022627
6680520,0.5434496775022627
6680550,0.5434496775022627
6680580,0.5434496775022627
6680610,0.5434496775022627
6680640,0.5434496775022627
6680670,0.5434496775022627
6680700,0.5434496775022627
6680730,0.5434496775022627
6680760,0.5434496775022627
6680790,0.5434496775022627
6680820,0.5434496775022627
6680850,0.5434496775022627
6680880,0.5434496775022627
6680910,0.5434496775022627
6680940,0.5434496775022627
6680970,0.5434496775022627
6681000,0.5434496775022627
6681030,0.0
6681060,0.0
6681090,0.0
6681120,0.0
6681150,0.0
6681180,0.0
6681210,0.0
6681240,0.0
6681270,0.0
6681300,0.0
6681330,0.0
6681360,0.0
6681390,0.0
6681420,0.0
6681450,0.0
6681480,0.0
6681510,0.0
6681540,0.0
6681570,0.0
6681600,0.0
6681630,0.5402097952717912
6681660,0.5402097952717912
6681690,0.5402097952717912
6681720,0.5402097952717912
6681750,0.5402097952717912
6681780,0.5402097952717912
6681810,0.5402097952717912
6681840,0.5402097952717912
6681870,0.5402097952717912
6681900,0.5402097952717912
6681930,0.5402097952717912
6681960,0.5402097952717912
6681990,0.5402097952717912
6682020,0.5402097952717912
6682050,0.5402097952717912
6682080,0.5402097952717912
6682110,0.5402097952717912
6682140,0.5402097952717912
6682170,0.5402097952717912
6682200,0.5402097952717912
6682230,0.0
6682260,0.0
6682290,0.0
6682320,0.0
6682350,0.0
6682380,0.0
6682410,0.0
6682440,0.0
6682470,0.0
6682500,0.0
6682530,0.0
6682560,0.0
6682590,0.0
6682620,0.0
6682650,0.0
6682680,0.0
6682710,0.0
6682740,0.0
6682770,0.0
6682800,0.0
6682830,0.537693912998859
6682860,0.537693912998859
6682890,0.537693912998859
6682920,0.537693912998859
6682950,0.537693912998859
6682980,0.537693912998859
6683010,0.537693912998859
6683040,0.537693912998859
6683070,0.537693912998859
6683100,0.537693912998859
6683130,0.537693912998859
6683160,0.537693912998859
6683190,0.537693912998859
6683220,0.537693912998859
6683250,0.537693912998859
6683280,0.537693912998859
6683310,0.537693912998859
6683340,0.537693912998859
6683370,0.537693912998859
6683400,0.537693912998859
6683430,0.0
6683460,0.0
6683490,0.0
6683520,0.0
6683550,0.0
6683580,0.0
6683610,0.0
6683640,0.0
6683670,0.0
6683700,0.0
6683730,0.0
6683760,0.0
6683790,0.0
6683820,0.0
6683850,0.0
6683880,0.0
6683910,0.0
6683940,0.0
6683970,0.0
6684000,0.0
6684030,0.5353408122607586
6684060,0.5353408122607586
6684090,0.5353408122607586
6684120,0.5353408122607586
6684150,0.5353408122607586
6684180,0.5353408122607586
6684210,0.5353408122607586
6684240,0.5353408122607586
6684270,0.5353408122607586
6684300,0.5353408122607586
6684330,0.5353408122607586
6684360,0.5353408122607586
6684390,0.5353408122607586
6684420,0.5353408122607586
6684450,0.5353408122607586
6684480,0.5353408122607586
6684510,0.5353408122607586
6684540,0.5353408122607586
6684570,0.5353408122607586
6684600,0.5353408122607586
6684630,0.0
6684660,0.0
6684690,0.0
6684720,0.0
6684750,0.0
6684780,0.0
6684810,0.0
6684840,0.0
6684870,0.0
6684900,0.0
6684930,0.0
6684960,0.0
6684990,0.0
6685020,0.0
6685050,0.0
6685080,0.0
6685110,0.0
6685140,0.0
6685170,0.0
6685200,0.0
6685230,0.5333575596481314
6685260,0.5333575596481314
6685290,0.5333575596481314
6685320,0.5333575596481314
6685350,0.5333575596481314
6685380,0.5333575596481314
6685410,0.5333575596481314
6685440,0.5333575596481314
6685470,0.5333575596481314
6685500,0.5333575596481314
6685530,0.5333575596481314
6685560,0.5333575596481314
6685590,0.5333575596481314
6685620,0.5333575596481314
6685650,0.5333575596481314
6685680,0.5333575596481314
6685710,0.5333575596481314
6685740,0.5333575596481314
6685770,0.5333575596481314
6685800,0.5333575596481314
6685830,0.0
6685860,0.0
6685890,0.0
6685920,0.0
6685950,0.0
6685980,0.0
6686010,0.0
6686040,0.0
6686070,0.0
6686100,0.0
6686130,0.0
6686160,0.0
6686190,0.0
6686220,0.0
6686250,0.0
6686280,0.0
6686310,0.0
6686340,0.0
6686370,0.0
6686400,0.0
6686430,0.5316809908602939
6686460,0.5316809908602939
6686490,0.5316809908602939
6686520,0.5316809908602939
6686550,0.5316809908602939
6686580,0.5316809908602939
6686610,0.5316809908602939
6686640,0.5316809908602939
6686670,0.5316809908602939
6686700,0.5316809908602939
6686730,0.5316809908602939
6686760,0.5316809908602939
6686790,0.5316809908602939
6686820,0.5316809908602939
6686850,0.5316809908602939
6686880,0.5316809908602939
6686910,0.5316809908602939
6686940,0.5316809908602939
6686970,0.5316809908602939
6687000,0.5316809908602939
6687030,0.0
6687060,0.0
6687090,0.0
6687120,0.0
6687150,0.0
6687180,0.0
6687210,0.0
