time,hvac_reaZonNor_CO2Zon_y
6658860,641.5172108248364
6658890,641.4719073042481
6658920,641.4272297990831
6658950,641.3831717181557
6658980,641.339726213336
6659010,641.2968861800292
6659040,641.2546442574187
6659070,641.2129928284962
6659100,641.1719240077464
6659130,641.1314296727354
6659160,641.0915014383638
6659190,641.0521306593361
6659220,641.0133084301177
6659250,640.9750255838596
6659280,640.9372726907644
6659310,640.9000400560856
6659340,640.8633177177823
6659370,640.8270954438309
6659400,640.7913627291995
6659430,640.7561087924475
6659460,640.7213225719541
6659490,640.6869927217181
6659520,640.6531076067255
6659550,640.6196552978569
6659580,640.5866235662991
6659610,640.5540002246643
6659640,640.5217718482958
6659670,640.4899256750589
6659700,640.4584478381333
6659730,640.4273246379427
6659760,640.3965419314826
6659790,640.3660851182191
6659820,640.3359392702545
6659850,640.306089079746
6659880,640.276518856583
6659910,640.2472125018924
6659940,640.2181534940098
6659970,640.1893268797342
6660000,640.1607188436669
6660030,640.1323160073251
6660060,640.1040900187455
6660090,640.0760145021704
6660120,640.0480565245606
6660150,640.0202084993138
6660180,639.9924335094727
6660210,639.9646710889843
6660240,639.936901894992
6660270,639.909093956588
6660300,639.8812186895829
6660330,639.8532366583677
6660360,639.8251051561108
6660390,639.79678080467
6660420,639.7682190787423
6660450,639.7393764099496
6660480,639.7102050367173
6660510,639.6806552629863
6660540,639.6506769164126
6660570,639.6202180516079
6660600,639.5892262344142
6660630,639.5576471225943
6660660,639.5254258690161
6660690,639.4925068631555
6660720,639.4588334543039
6660750,639.4241180611182
6660780,639.3886846231163
6660810,639.3524042727115
6660840,639.3151669412093
6660870,639.276923032485
6660900,639.2376313802483
6660930,639.1972587507029
6660960,639.1557806636018
6660990,639.1131824371782
6661020,639.0694600650801
6661050,639.0246708631778
6661080,638.9790072749086
6661110,638.932733518566
6661140,638.8860889760628
6661170,638.8393494687183
6661200,638.792727652923
6661230,638.7464286891043
6661260,638.700672598784
6661290,638.6556427979383
6661320,638.611483456498
6661350,638.5683160174223
6661380,638.5262335813042
6661410,638.485303593499
6661440,638.4455751619662
6661470,638.4070646525304
6661500,638.3697681932663
6661530,638.3336622872887
6661560,638.2987057289855
6661590,638.264836284081
6661620,638.2319774296118
6661650,638.200034827514
6661680,638.1689173843572
6661710,638.138511280678
6661740,638.1087164771156
6661770,638.0794042253087
6661800,638.0504493232858
6661830,638.0217269231393
6661860,637.993076286732
6661890,637.9643972600127
6661920,637.9355662977226
6661950,637.9064511967869
6661980,637.8769287003219
6662010,637.8468801264221
6662040,637.8161795491769
6662070,637.7847245403815
6662100,637.7524146519887
6662130,637.7191512688711
6662160,637.6848402094657
6662190,637.6493927688178
6662220,637.6127261617687
6662250,637.5747636841254
6662280,637.5354347552316
6662310,637.4946748966823
6662340,637.4524256728649
6662370,637.4086346048796
6662400,637.3632550632306
6662430,637.316246142607
6662460,637.2675725214093
6662490,637.2172043083372
6662520,637.1651168781407
6662550,637.1112906984364
6662580,637.055711149328
6662610,636.9983683374286
6662640,636.9392569057547
6662670,636.8783758408282
6662700,636.8157282781943
6662730,636.7513213074908
6662760,636.6851657780496
6662790,636.6172761059483
6662820,636.547670083313
6662850,636.4763686906053
6662880,636.4033959125121
6662910,636.3287785580181
6662940,636.2525460851238
6662970,636.174730430623
6663000,636.0953658452953
6663030,636.0144887347747
6663060,635.9321375063428
6663090,635.8483524217974
6663120,635.7631754565294
6663150,635.6766501648747
6663180,635.5888215517805
6663210,635.4997359507886
6663240,635.4094409068966
6663270,635.3179850675333
6663300,635.2254180796965
6663330,635.1317904929069
6663360,635.0371537834085
6663390,634.9415599650902
6663420,634.8450617380745
6663450,634.7477123928005
6663480,634.6495657266935
6663510,634.550675974803
6663540,634.4510977481682
6663570,634.3508859777495
6663600,634.2500958630095
6663630,634.1487769511747
6663660,634.0469713076626
6663690,633.9447187350709
6663720,633.8420580842617
6663750,633.7390274702856
6663780,633.6356641821958
6663810,633.5320043083568
6663840,633.4280831693665
6663870,633.3239347144552
6663900,633.2195915714759
6663930,633.1150850001766
6663960,633.010444872673
6663990,632.9056996780445
6664020,632.8008765411358
6664050,632.6960012487383
6664080,632.5910982900778
6664110,632.4861909004165
6664140,632.3813011069318
6664170,632.2764497777093
6664200,632.1716566723247
6664230,632.06694049284
6664260,631.9623189346102
6664290,631.8578087362646
6664320,631.753425727758
6664350,631.6491848778461
6664380,631.5451003398273
6664410,631.4411854953528
6664440,631.3374529961648
6664470,631.2339148038128
6664500,631.1305822273981
6664530,631.0274659593938
6664560,630.9245761095077
6664590,630.8219222367896
6664620,630.7195133799066
6664650,630.6173580857629
6664680,630.5154644364686
6664710,630.4138400747987
6664740,630.3124922281135
6664770,630.2114277309637
6664800,630.1106530463047
6664830,630.0101742854779
6664860,629.9099972270477
6664890,629.8101273344383
6664920,629.7105697726142
6664950,629.6113294236571
6664980,629.5124109015169
6665010,629.4138185657829
6665040,629.3155565347049
6665070,629.2176286973382
6665100,629.1200387250564
6665130,629.0227900822783
6665160,628.9258860365808
6665190,628.8293296682019
6665220,628.7331238789343
6665250,628.6372714004975
6665280,628.5417748023566
6665310,628.4466364991185
6665340,628.3518587573774
6665370,628.2574437022234
6665400,628.1633933232596
6665430,628.069709535712
6665460,627.9763939946337
6665490,627.8834483699669
6665520,627.7908741402867
6665550,627.6986726890226
6665580,627.6068453001709
6665610,627.5153931553406
6665640,627.4243173363473
6665670,627.3336188287595
6665700,627.2432985251551
6665730,627.1533572279433
6665760,627.0637956520166
6665790,626.9746144271585
6665820,626.8858141002785
6665850,626.7973951374896
6665880,626.709357926004
6665910,626.6217027759099
6665940,626.5344299217455
6665970,626.4475395240191
6666000,626.3610316705359
6666030,626.2749063776463
6666060,626.1891635913659
6666090,626.1038031883996
6666120,626.0188249770712
6666150,625.9342286981554
6666180,625.8500140256459
6666210,625.7661805674132
6666240,625.6827278658335
6666270,625.599655398325
6666300,625.5169625778187
6666330,625.4346487532002
6666360,625.3527132096908
6666390,625.2711551691727
6666420,625.189973790492
6666450,625.1091681697078
6666480,625.0287373403345
6666510,624.9486802735305
6666540,624.8689958782992
6666570,624.789683001616
6666600,624.7107404286113
6666630,624.6321668826776
6666660,624.5539610256146
6666690,624.4761214577414
6666720,624.398646718026
6666750,624.3215352842097
6666780,624.2447855729357
6666810,624.1683959398944
6666840,624.0923646799616
6666870,624.0166900273881
6666900,623.9413701559522
6666930,623.8664031791924
6666960,623.7917871506057
6666990,623.7175200639244
6667020,623.6435998533768
6667050,623.5700243939807
6667080,623.4967915019275
6667110,623.4238989349091
6667140,623.35134439253
6667170,623.2791255167953
6667200,623.2072398925301
6667230,623.135685657422
6667260,623.0644602071917
6667290,622.9935607635327
6667320,622.9229842318456
6667350,622.8527271830009
6667380,622.7827858680174
6667410,622.7131562427038
6667440,622.6438339941162
6667470,622.5748145650305
6667500,622.5060931759933
6667530,622.4376648417522
6667560,622.3695243927899
6667590,622.3016664980034
6667620,622.2340856801302
6667650,622.1667763324448
6667680,622.0997327358197
6667710,622.0329490758057
6667740,621.9664194595974
6667770,621.900137932799
6667800,621.8340984958878
6667830,621.7682951203016
6667860,621.7027217640675
6667890,621.6373723869009
6667920,621.5722409647204
6667950,621.5073215034904
6667980,621.4426080523913
6668010,621.3780947162475
6668040,621.3137756671847
6668070,621.2496451555307
6668100,621.1856975199078
6668130,621.1219271965488
6668160,621.0583287278122
6668190,620.9948967699154
6668220,620.9316260999017
6668250,620.8685116218537
6668280,620.8055483723681
6668310,620.7427315253291
6668340,620.6800563959832
6668370,620.617518444363
6668400,620.5551132780733
6668430,620.4928366544805
6668460,620.4306844823135
6668490,620.3686528227432
6668520,620.3067378899226
6668550,620.2449360510655
6668580,620.1832438260627
6668610,620.1216578866678
6668640,620.0601750553052
6668670,619.9987923034984
6668700,619.9375067499664
6668730,619.8763156584089
6668760,619.815216435012
6668790,619.754206625701
6668820,619.6932839131529
6668850,619.6324461136024
6668880,619.5716911734803
6668910,619.5110171658697
6668940,619.4504222868369
6668970,619.3899048516428
6669000,619.3294632908527
6669030,619.2690961463591
6669060,619.2088020673781
6669090,619.1485798063638
6669120,619.0884282148965
6669150,619.028346239586
6669180,618.9683329179463
6669210,618.9083873743057
6669240,618.8485088157437
6669270,618.7886965280572
6669300,618.7289498717852
6669330,618.6692682782913
6669360,618.6096512459208
6669390,618.5500983362357
6669420,618.4906091703366
6669450,618.4311834252803
6669480,618.3718208305986
6669510,618.312521164925
6669540,618.2532842527372
6669570,618.1941099612164
6669600,618.1349981972334
6669630,618.0759489044525
6669660,618.0169623050832
6669690,617.9580382112923
6669720,617.8991765928525
6669750,617.8403774956272
6669780,617.7816410042414
6669810,617.722967230355
6669840,617.6643563078449
6669870,617.6058083899765
6669900,617.5473236473856
6669930,617.4889022665044
6669960,617.4305444481656
6669990,617.372250406471
6670020,617.314020367752
6670050,617.2558545697207
6670080,617.1977532607591
6670110,617.139716699411
6670140,617.0817451539709
6670170,617.0238389022994
6670200,616.9659982317597
6670230,616.9082234393571
6670260,616.8505148320237
6670290,616.7928727270994
6670320,616.735297452982
6670350,616.6777893499642
6670380,616.6203487712615
6670410,616.5629760842158
6670440,616.5056716717526
6670470,616.4484359339538
6670500,616.3912692899429
6670530,616.3341721799077
6670560,616.2771450674193
6670590,616.2201884419167
6670620,616.1633028215163
6670650,616.1064887560364
6670680,616.0497468302716
6670710,615.9930776676059
6670740,615.9364819319311
6670770,615.8799603338994
6670800,615.8235136364888
6670830,615.7671419794915
6670860,615.7108472360718
6670890,615.6546309996867
6670920,615.5984944998236
6670950,615.5424392599962
6670980,615.486466532712
6671010,615.4305774874484
6671040,615.3747731788687
6671070,615.3190545435446
6671100,615.2634224058182
6671130,615.2078774824016
6671160,615.1524203859748
6671190,615.0970516291696
6671220,615.0417716291633
6671250,614.9865807129639
6671280,614.9314791231399
6671310,614.8764670239548
6671340,614.8215445077038
6671370,614.7667116013449
6671400,614.7119682725536
6671430,614.6573144355021
6671460,614.6027499570935
6671490,614.5482746632698
6671520,614.4938883451421
6671550,614.439590764878
6671580,614.3853816612831
6671610,614.331260755079
6671640,614.2772277538833
6671670,614.2232823568515
6671700,614.1694242590797
6671730,614.1156531556164
6671760,614.0619687452755
6671790,614.0083707340766
6671820,613.9548588384696
6671850,613.9014327882428
6671880,613.8480923291885
6671910,613.79483722551
6671940,613.7416672619761
6671970,613.6885822458511
6672000,613.6355820085977
6672030,613.5826664073492
6672060,613.5298353262228
6672090,613.4770886773598
6672120,613.4244264018687
6672150,613.3718484705383
6672180,613.3193548843848
6672210,613.2669456750828
6672240,613.2146209051933
6672270,613.1623806683039
6672300,613.1102250889875
6672330,613.0581543226971
6672360,613.0061685554742
6672390,612.9542680036108
6672420,612.9024529131617
6672450,612.8507235594067
6672480,612.7990802461794
6672510,612.7475233051334
6672540,612.6960530949448
6672570,612.6446700004144
6672600,612.5933744315365
6672630,612.5421759268988
6672660,612.4910588980297
6672690,612.4400294907418
6672720,612.3891085996897
6672750,612.338303709064
6672780,612.2875896754941
6672810,612.236967116702
6672840,612.1864366721882
6672870,612.1359990019163
6672900,612.0856547850719
6672930,612.0354047186902
6672960,611.9852495162036
6672990,611.935189905901
6673020,611.8852266293131
6673050,611.8353604395796
6673080,611.785592099755
6673110,611.7359223811039
6673140,611.686352061393
6673170,611.6368819231831
6673200,611.5875127521304
6673230,611.5382453352969
6673260,611.4890804610546
6673290,611.4400189130862
6673320,611.3910614729099
6673350,611.3422089170581
6673380,611.293462015564
6673410,611.244821530541
6673440,611.196288214778
6673470,611.1478628104325
6673500,611.0995460477591
6673530,611.0513386439239
6673560,611.0032413018708
6673590,610.9552547100519
6673620,610.9073795392933
6673650,610.859616443886
6673680,610.8119660601562
6673710,610.7644290057165
6673740,610.7170058788091
6673770,610.6696972577333
6673800,610.6225037003602
6673830,610.5754257439423
6673860,610.5284639069691
6673890,610.4816186810364
6673920,610.4348905211663
6673950,610.388279841714
6673980,610.3417870152153
6674010,610.2954123713697
6674040,610.2491561967666
6674070,610.2030187352378
6674100,610.1570001886378
6674130,610.111100718283
6674160,610.0653204447152
6674190,610.0196594495022
6674220,609.9741177759469
6674250,609.9286954306494
6674280,609.8833923852266
6674310,609.8382085781528
6674340,609.7931439167559
6674370,609.7481982805867
6674400,609.7033715226679
6674430,608.8733495884935
6674460,606.9754465416905
6674490,605.1145347342404
6674520,603.6822044750836
6674550,602.5841419435709
6674580,601.656688189664
6674610,600.8060924201585
6674640,599.988618145888
6674670,599.1852682919057
6674700,598.3886479125403
6674730,597.596586746115
6674760,596.8087068226237
6674790,596.0250601424445
6674820,595.2457550015758
6674850,594.4708390548365
6674880,593.7002508898619
6674910,592.9338490746989
6674940,592.1712936739252
6674970,591.4121599594698
6675000,590.6560319290375
6675030,589.9025906320494
6675060,589.1515344531194
6675090,588.4026339182878
6675120,587.6556589380598
6675150,586.9104255782668
6675180,586.1668097975254
6675210,585.4246876116769
6675240,584.6839570056902
6675270,583.944575409735
6675300,583.2065189738097
6675330,582.469727583385
6675360,581.7341603351049
6675390,580.9998043355316
6675420,580.2666482373764
6675450,579.534673656116
6675480,578.8038644873938
6675510,578.0742035763792
6675540,577.3456717682456
6675570,576.6182406543519
6675600,575.8918803030174
6675630,575.1665623260102
6675660,574.4422385796342
6675690,573.7191425718505
6675720,572.9993138026092
6675750,572.2869075304377
6675780,571.5858290657534
6675810,570.8980890434228
6675840,570.224357473041
6675870,569.5643702431634
6675900,568.9175791051939
6675930,568.2819072224406
6675960,567.6536137971478
6675990,567.0313745008443
6676020,566.4143130648781
6676050,565.8016924766522
6676080,565.1929505189795
6676110,564.5877173708963
6676140,563.9857745875729
6676170,563.3869982834871
6676200,562.7913169649833
6676230,562.1986858149907
6676260,561.6090711247635
6676290,561.0224450765796
6676320,560.438782024361
6676350,559.858057735712
6676380,559.2802488042233
6676410,558.7053327773133
6676440,558.1332878209546
6676470,557.5640928167807
6676500,556.9977273651898
6676530,556.4341717141676
6676560,555.8734066829178
6676590,555.3154135943425
6676620,554.7601742191489
6676650,554.2076707299707
6676680,553.6578856627322
6676710,553.1108329857091
6676740,552.5664725586504
6676770,552.0209918202522
6676800,551.4586447124494
6676830,550.8566585798077
6676860,550.1997821904883
6676890,549.4861231122428
6676920,548.7233478478199
6676950,547.9232510195969
6676980,547.0976834287335
6677010,546.2542772095974
6677040,545.4073959561368
6677070,544.5521157507334
6677100,543.6653948598755
6677130,542.7506462327618
6677160,541.8157306309181
6677190,540.866390823902
6677220,539.9066644402344
6677250,538.9398078099298
6677280,537.96845316334
6677310,536.9948401952965
6677340,536.0207515776851
6677370,535.0476244659764
6677400,534.0766564679245
6677430,533.1103830952177
6677460,532.1521656774245
6677490,531.1974040599595
6677520,530.2457907392992
6677550,529.2984929030087
6677580,528.3565598630252
6677610,527.4206299780577
6677640,526.4909983343792
6677670,525.5677873366626
6677700,524.6510235073987
6677730,523.7402642094977
6677760,522.8351416735385
6677790,521.9356106841708
6677820,521.041632729115
6677850,520.1531330621928
6677880,519.2699914466589
6677910,518.3920770522918
6677940,517.5192647741094
6677970,516.6514115855787
6678000,515.7883768510854
6678030,514.930047069843
6678060,514.0763406342212
6678090,513.2272004701446
6678120,512.3825880181402
6678150,511.54248153058444
6678180,510.7068737870623
6678210,509.87577041016925
6678240,509.0491887893226
6678270,508.22715598453766
6678300,507.40970569874264
6678330,506.5968755823575
6678360,505.7887057314598
6678390,504.9852379638978
6678420,504.1865148848643
6678450,503.3925785082608
6678480,502.60346902030017
6678510,501.81932243704836
6678540,501.04163208460494
6678570,500.27158479589525
6678600,499.5093053454878
6678630,498.7545506392739
6678660,498.0069765589299
6678690,497.26619030884183
6678720,496.5317868461333
6678750,495.8033952050131
6678780,495.0807111225913
6678810,494.36350210453844
6678840,493.6515984134476
6678870,492.9448762322639
6678900,492.24323835206155
6678930,491.5466004428424
6678960,490.85488399918256
6678990,490.1680158733953
6679020,489.4859318993101
6679050,488.8085784957922
6679080,488.13591088580387
6679110,487.46786780369274
6679140,486.80434916095476
6679170,486.1452352991995
6679200,485.4904161895321
6679230,484.8398132206952
6679260,484.1933886492582
6679290,483.5511452527336
6679320,482.9131137296727
6679350,482.2793438704235
6679380,481.6498930468069
6679410,481.02481603720696
6679440,480.40415922723133
6679470,479.7879574836608
6679500,479.17623212103115
6679530,478.5689920244627
6679560,477.9662348614369
6679590,477.3679483083545
6679620,476.77411316675426
6679650,476.1847045950071
6679680,475.5996924252319
6679710,475.0190435311578
6679740,474.44272269488215
6679770,473.87069378275476
6679800,473.3029191937804
6679830,472.73936243659375
6679860,472.1799858113135
6679890,471.624755742336
6679920,471.0736351732525
6679950,470.5265950884498
6679980,469.98359840480936
6680010,469.4446213795076
6680040,468.9096257132816
6680070,468.3785933579349
6680100,467.85149369505626
6680130,467.32830317883025
6680160,466.8089764731447
6680190,466.2935237928075
6680220,465.78186980520906
6680250,465.2740262117808
6680280,464.7699676878966
6680310,464.26966337586447
6680340,463.7730860499732
6680370,463.2802004584289
6680400,462.7910326280305
6680430,462.30553993875185
6680460,461.82370351787625
6680490,461.34549098628713
6680520,460.87088640996296
6680550,460.39986799001315
6680580,459.9324183728671
6680610,459.4685210383701
6680640,459.00815841321275
6680670,458.55131234735967
6680700,458.0979647199602
6680730,457.64809769287245
6680760,457.20169377855063
6680790,456.7587357994305
6680820,456.3192068254784
6680850,455.8830901238726
6680880,455.45036912853874
6680910,455.0210274262154
6680940,454.5950487526929
6680970,454.1724169912224
6681000,453.75311616863985
6681030,453.3371304493516
6681060,452.9244441287939
6681090,452.515041627345
6681120,452.1089074848166
6681150,451.706026355302
6681180,451.3063830022502
6681210,450.90996229377305
6681240,450.5167491982339
6681270,450.1267287801352
6681300,449.7398861962833
6681330,449.3562066921945
6681360,448.975675598712
6681390,448.59827832881126
6681420,448.22400037457345
6681450,447.8528273043256
6681480,447.4847447599172
6681510,447.119738454136
6681540,446.75779416824065
6681570,446.39889774959835
6681600,446.043035090445
6681630,445.6992823634803
6681660,445.37630909460796
6681690,445.0744620813891
6681720,444.7931559553857
6681750,444.5320834106386
6681780,444.2910013929846
6681810,444.0696820075977
6681840,443.8679039660587
6681870,443.68545699543284
6681900,443.5221403039592
6681930,443.3777554047085
6681960,443.2521091038345
6681990,443.1450115122098
6682020,443.0562751642637
6682050,442.9857165627973
6682080,442.93315388415573
6682110,442.89840758399816
6682140,442.88130007366004
6682170,442.8816555195224
6682200,442.89929932395
6682230,442.93405841940904
6682260,442.9857605755856
6682290,443.0542349616937
6682320,443.13931149185095
6682350,443.24082092702935
6682380,443.35859492817633
6682410,443.49246600546866
6682440,443.6422674701243
6682470,443.80783342099704
6682500,443.9889987287943
6682530,444.185599037538
6682560,444.39747076969957
6682590,444.6244511242803
6682620,444.86637807276185
6682650,445.12309035740736
6682680,445.3944274957175
6682710,445.68022979153864
6682740,445.98033834988263
6682770,446.2945950918027
6682800,446.6228427673529
6682830,446.9649249667827
6682860,447.32068613084164
6682890,447.68997156022033
6682920,448.0726274429197
6682950,448.4685008939762
6682980,448.8774399715498
6683010,449.2992936632451
6683040,449.7339118585474
6683070,450.18114532634263
6683100,450.6408457040527
6683130,451.11286549620405
6683160,451.5970580773389
6683190,452.09327770210007
6683220,452.6013794856412
6683250,453.1212194373211
6683280,453.6526544403748
6683310,454.1955422830453
6683340,454.7497416484439
6683370,455.31511218038037
6683400,455.891514504017
6683430,456.47881036564195
6683460,457.0768626897348
6683490,457.68553563195917
6683520,458.30469538617854
6683550,458.934209946119
6683580,459.57394963183833
6683610,460.2237864919533
6683640,460.8835950190401
6683670,461.55325066647833
6683700,462.2326307776025
6683730,462.9216125653401
6683760,463.62007474518276
6683790,464.32789548823916
6683820,465.0449545114942
6683850,465.7711310862429
6683880,466.50630587538
6683910,467.2503591879306
6683940,468.00317255169347
6683970,468.7646276340172
6684000,469.53460746719236
6684030,470.31299578302935
6684060,471.0996773779123
6684090,471.89453870396034
6684120,472.6974676410981
6684150,473.5083543213316
6684180,474.32709125708817
6684210,475.15357293156825
6684240,475.9876951927063
6684270,476.82935475828907
6684300,477.6784490104547
6684330,478.53487588842995
6684360,479.39853381785395
6684390,480.2693215830133
6684420,481.1471381445999
6684450,482.0318824789354
6684480,482.92345348769766
6684510,483.8217500762716
6684540,484.72667128161504
6684570,485.63811649680423
6684600,486.55598572368973
6684630,487.48017972942785
6684660,488.410600323312
6684690,489.3471503438858
6684720,490.2897340280322
6684750,491.23825681818266
6684780,492.19262564619646
6684810,493.15274887866434
6684840,494.11853657653546
6684870,495.0898985852447
6684900,496.06674681866366
6684930,497.04900482593257
6684960,498.03659916105573
6684990,499.02945619824965
6685020,500.02750606936945
6685050,501.0306787802453
6685080,502.0389057993453
6685110,503.0521176346269
6685140,504.07024344694673
6685170,505.093210632894
6685200,506.1209418970883
6685230,507.14483698804065
6685260,508.1545458748669
6685290,509.1510062527847
6685320,510.13432997472177
6685350,511.1046939685046
6685380,512.0622510354223
6685410,513.0071435428279
6685440,513.9395059836907
6685470,514.8594686785461
6685500,515.7671600251722
6685530,516.6627067459568
6685560,517.5462335058121
6685590,518.4178638394086
6685620,519.2777208142369
6685650,520.1259268340175
6685680,520.962603152421
6685710,521.7878699680616
6685740,522.6018107998437
6685770,523.4044533919176
6685800,524.1958404471143
6685830,524.9760769734536
6685860,525.7453002778882
6685890,526.5036365392397
6685920,527.2511864494926
6685950,527.9880545522428
6685980,528.7143456830671
6686010,529.4301886072705
6686040,530.1356657617962
6686070,530.830930160116
6686100,531.5160441132904
6686130,532.1911445789101
6686160,532.85631332441
6686190,533.511676866991
6686220,534.1573185248706
6686250,534.793358429915
6686280,535.4198829698078
6686310,536.0370074303595
6686340,536.6448183727086
6686370,537.2434272224507
6686400,537.8329203526579
6686430,538.4134062094447
6686460,538.9849701428224
6686490,539.5477181256713
6686520,540.1017340805519
6686550,540.6471220144247
6686580,541.183963938622
6686610,541.7123622978391
6686640,542.2324038840164
6686670,542.7441750399979
6686700,543.2477645911093
6686730,543.7432621950387
6686760,544.2307560010981
6686790,544.7103324561185
6686820,545.1820768280622
6686850,545.6460735678481
6686880,546.1024063970623
6686910,546.5511582784261
6686940,546.9924113376401
6686970,547.4262467918687
6687000,547.8527449355151
6687030,548.2719851788321
6687060,548.6840460849872
6687090,549.0890053771969
6687120,549.4869399392711
6687150,549.8779258380414
6687180,550.2620383601272
6687210,550.6393520374079
6687240,551.0099406522235
6687270,551.3738772339779
6687300,551.7312340588013
6687330,552.0820826518893
6687360,552.4264937850162
6687390,552.7645374623683
6687420,553.0962828859177
6687450,553.4217983586653
6687480,553.7411512395282
6687510,554.0544085968304
6687540,554.3616374399886
6687570,554.662904553968
6687600,554.9582764064659
6687630,555.2478191227455
6687660,555.5315984242023
6687690,555.8096795476501
6687720,556.0821271985882
6687750,556.3490055415036
6687780,556.610378197073
6687810,556.8663082280456
6687840,557.1168581179794
6687870,557.3620897534075
6687900,557.6020644133828
6687930,557.8368427637915
