time,hvac_reaAhu_TRet_y
6656160,293.6493379592135
6656190,293.6493454787305
6656220,293.6493506522254
6656250,293.6493511562045
6656280,293.6493466874206
6656310,293.64933734620024
6656340,293.6493233360722
6656370,293.6493049032158
6656400,293.649282296099
6656430,293.6492746553725
6656460,293.6492720058743
6656490,293.6492781988165
6656520,293.64928019329335
6656550,293.64928078976624
6656580,293.6492809218602
6656610,293.64928090093053
6656640,293.6492808305928
6656670,293.6492807454771
6656700,293.649280656923
6656730,293.6492805686719
6656760,293.6492804819329
6656790,293.64928039704495
6656820,293.6492803141473
6656850,293.6492802332126
6656880,293.64928015415745
6656910,293.6492800768893
6656940,293.64928000143414
6656970,293.6492799277441
6657000,293.64927985584455
6657030,293.6492797858648
6657060,293.64927971774364
6657090,293.64927965152106
6657120,293.64927958720966
6657150,293.6492795250364
6657180,293.6492794650027
6657210,293.64927940725
6657240,293.6492793519372
6657270,293.6492792992034
6657300,293.6492792462639
6657330,293.6492791944525
6657360,293.649279144261
6657390,293.6492790960843
6657420,293.64927905014986
6657450,293.64927900655726
6657480,293.6492789656155
6657510,293.6492789276676
6657540,293.6492788929724
6657570,293.6492788618591
6657600,293.6492788345152
6657630,293.6492788113096
6657660,293.64927879265343
6657690,293.64927877888937
6657720,293.6492787704365
6657750,293.6492787676051
6657780,293.64927877093
6657810,293.64927878069363
6657840,293.6492787975072
6657870,293.6492788217905
6657900,293.6492788538639
6657930,293.6492788942812
6657960,293.64927894364376
6657990,293.6492790023465
6658020,293.6492790708056
6658050,293.64927914967814
6658080,293.64927923933755
6658110,293.64927934041987
6658140,293.64927945332425
6658170,293.6492795786477
6658200,293.6492797169344
6658230,293.64927986873136
6658260,293.6492800344028
6658290,293.649280214584
6658320,293.64928040964634
6658350,293.64928062000274
6658380,293.6492808463344
6658410,293.6492810890489
6658440,293.6492813484989
6658470,293.64928162515235
6658500,293.64928191942664
6658530,293.64928223163696
6658560,293.64928256206355
6658590,293.6492829110128
6658620,293.64928327877004
6658650,293.64928366558735
6658680,293.64928407159323
6658710,293.6492844968728
6658740,293.64928494154805
6658770,293.6492854056311
6658800,293.6492858890045
6658830,293.64928639159484
6658860,293.6492869132268
6658890,293.64928745362914
6658920,293.6492880123228
6658950,293.6492885888627
6658980,293.6492891825686
6659010,293.64928979282877
6659040,293.64929041875587
6659070,293.6492910593836
6659100,293.64929126287177
6659130,293.6492913207599
6659160,293.64929133052806
6659190,293.64929132476925
6659220,293.649291314564
6659250,293.64929130384274
6659280,293.64929129392175
6659310,293.6492912853862
6659340,293.6492912784186
6659370,293.6492912731293
6659400,293.6492912695961
6659430,293.6492912677009
6659460,293.6492912672516
6659490,293.64929126799854
6659520,293.6492912697908
6659550,293.6492912721597
6659580,293.64929127458305
6659610,293.64930506852863
6659640,293.6493096651912
6659670,293.6493211702175
6659700,293.6493248246558
6659730,293.64932589031633
6659760,293.6493257306077
6659790,293.6493217252434
6659820,293.6493128389782
6659850,293.64929802019503
6659880,293.6492766289657
6659910,293.6492479539505
6659940,293.64921127174085
6659970,293.6491657584267
6660000,293.6491105015235
6660030,293.6490994172897
6660060,293.64909892301426
6660090,293.64909939874195
6660120,293.6490994575433
6660150,293.64910062372564
6660180,293.6491005865675
6660210,293.6491005413226
6660240,293.64910049935366
6660270,293.6491004596937
6660300,293.64909781309774
6660330,293.64909476729355
6660360,293.64909005265764
6660390,293.6490630421423
6660420,293.64900492394463
6660450,293.6489823559877
6660480,293.6489827819194
6660510,293.64897957463427
6660540,293.6489770315222
6660570,293.64896708160586
6660600,293.6489671168387
6660630,293.64896694705084
6660660,293.64896615848585
6660690,293.64895651222815
6660720,293.6489552684737
6660750,293.64895522908955
6660780,293.64895518413493
6660810,293.6489551458683
6660840,293.64895517198096
6660870,293.64895516418227
6660900,293.64895506726106
6660930,293.64895495021545
6660960,293.6489551339737
6660990,293.64895519007223
6661020,293.6489552357556
6661050,293.64895670011043
6661080,293.64896245609356
6661110,293.6489640864533
6661140,293.6489647215615
6661170,293.6489648566994
6661200,293.64896501408697
6661230,293.6489644782456
6661260,293.64896653810337
6661290,293.64895858206273
6661320,293.6489740994573
6661350,293.64899077192115
6661380,293.6490041122306
6661410,293.64901230211996
6661440,293.6490108429602
6661470,293.6490054725203
6661500,293.6489923073401
6661530,293.648986469363
6661560,293.64899490769926
6661590,293.64900291196085
6661620,293.6490035385968
6661650,293.6489991081895
6661680,293.6489922863036
6661710,293.64897951092263
6661740,293.64896780325813
6661770,293.6489492992574
6661800,293.6489537474793
6661830,293.6489538945486
6661860,293.6489562370208
6661890,293.6489460978929
6661920,293.6489388245319
6661950,293.64893652370836
6661980,293.6489338576171
6662010,293.6489330501049
6662040,293.64893162708785
6662070,293.6489311154972
6662100,293.64893087876294
6662130,293.6489306554862
6662160,293.6489303262657
6662190,293.6489299323043
6662220,293.6489295652071
6662250,293.6489291867041
6662280,293.64892875243237
6662310,293.64892824776155
6662340,293.6489276726003
6662370,293.64892702992535
6662400,293.6489263225529
6662430,293.6489255525922
6662460,293.64892472140303
6662490,293.648923829068
6662520,293.64892287431405
6662550,293.6489218543015
6662580,293.64892076442726
6662610,293.6489195986634
6662640,293.6489183490882
6662670,293.64891700635263
6662700,293.6489155595386
6662730,293.6489139962053
6662760,293.6489123029916
6662790,293.64891046522894
6662820,293.64890846759903
6662850,293.64890629415794
6662880,293.6489039285611
6662910,293.6489013544324
6662940,293.64889855546033
6662970,293.6488955158123
6663000,293.64889222011806
6663030,293.6488886539617
6663060,293.64888480409303
6663090,293.64888065858963
6663120,293.64887620706094
6663150,293.648871441034
6663180,293.6488663539311
6663210,293.6488609413941
6663240,293.64885520131054
6663270,293.64884913396384
6663300,293.6488427421352
6663330,293.64883603153015
6663360,293.64883376947523
6663390,293.6488329910498
6663420,293.64883270735595
6663450,293.6488325883472
6663480,293.64883252394986
6663510,293.6488324772205
6663540,293.64883243603254
6663570,293.6488323966833
6663600,293.6488323581878
6663630,293.64883232993657
6663660,293.64883230453097
6663690,293.64883227943676
6663720,293.64883225376025
6663750,293.6488322274401
6663780,293.6488322004786
6663810,293.6488228518722
6663840,293.64881038335307
6663870,293.6487955418574
6663900,293.64877897091725
6663930,293.64876110234087
6663960,293.64874211355954
6663990,293.64872206418727
6664020,293.6487009768378
6664050,293.64867886671294
6664080,293.6486557476303
6664110,293.6486316328232
6664140,293.6486065371728
6664170,293.64858047529117
6664200,293.6485534634479
6664230,293.6485255184088
6664260,293.6484966576142
6664290,293.64846689937747
6664320,293.6484362628688
6664350,293.6484047676615
6664380,293.64837243390787
6664410,293.64833928284463
6664440,293.64830533570574
6664470,293.6482706145346
6664500,293.6482351415353
6664530,293.648198939779
6664560,293.6481620323793
6664590,293.6481244425551
6664620,293.64808619492214
6664650,293.64804731262376
6664680,293.6480078206653
6664710,293.6479677436353
6664740,293.64792710585266
6664770,293.6478859321378
6664800,293.64784424773876
6664830,293.64780207689716
6664860,293.6477594447381
6664890,293.6477163761744
6664920,293.6476728959519
6664950,293.6476290282765
6664980,293.64758479840583
6665010,293.64754023019964
6665040,293.6474953480916
6665070,293.64745017585517
6665100,293.6474047373433
6665130,293.6473590559595
6665160,293.6473131550435
6665190,293.6472670574157
6665220,293.64722078563256
6665250,293.6471743616241
6665280,293.6471278076066
6665310,293.6470811446177
6665340,293.6470343939587
6665370,293.6469875760964
6665400,293.64694071129816
6665430,293.64689460987125
6665460,293.64684676293393
6665490,293.6467999679164
6665520,293.6467533706613
6665550,293.64670672839094
6665580,293.6466600908712
6665610,293.64661351546414
6665640,293.6465670333827
6665670,293.64652066308025
6665700,293.6464744205032
6665730,293.6464283202283
6665760,293.64638237667197
6665790,293.64633660330423
6665820,293.6462910135937
6665850,293.64624561991616
6665880,293.646200434549
6665910,293.6461554694135
6665940,293.6461107352542
6665970,293.64606624319146
6666000,293.6460220032551
6666030,293.64597802538054
6666060,293.6459343186586
6666090,293.6458908923123
6666120,293.64584775477266
6666150,293.6458049140009
6666180,293.6457623778316
6666210,293.64572015359795
6666240,293.64567824817567
6666270,293.6456366683466
6666300,293.6455954201343
6666330,293.64555451000933
6666360,293.6455139431129
6666390,293.6454737253874
6666420,293.6454338615817
6666450,293.64539435706797
6666480,293.6453552161864
6666510,293.6453164437824
6666540,293.64527804407976
6666570,293.64524002124824
6666600,293.6452023793332
6666630,293.64516512243154
6666660,293.645128254186
6666690,293.64509177856166
6666720,293.64505569911404
6666750,293.64502001959823
6666780,293.6449847434114
6666810,293.6449498745719
6666840,293.6449154162839
6666870,293.64488137259065
6666900,293.6448477467167
6666930,293.6448145430362
6666960,293.6447817647799
6666990,293.6447494160869
6667020,293.6447175010975
6667050,293.64468602355913
6667080,293.64465498821517
6667110,293.64462439893265
6667140,293.64459426062643
6667170,293.6445645776555
6667200,293.6445353551116
6667230,293.64452556841735
6667260,293.6445222608684
6667290,293.6445211153809
6667320,293.64452069392485
6667350,293.64452051594714
6667380,293.64452042099435
6667410,293.64452035575005
6667440,293.64452030247605
6667470,293.6445202553341
6667500,293.6445202123988
6667530,293.6445201730189
6667560,293.64452013687344
6667590,293.64452010384275
6667620,293.6445200737514
6667650,293.6445200465276
6667680,293.6445200219868
6667710,293.6445200000211
6667740,293.64451998040033
6667770,293.6445199630003
6667800,293.644519947646
6667830,293.6445199341575
6667860,293.6445199223146
6667890,293.644519911866
6667920,293.6445199026789
6667950,293.644519894652
6667980,293.64451988740535
6668010,293.6445198808979
6668040,293.644519874945
6668070,293.64451986941486
6668100,293.64451986421045
6668130,293.6445198591703
6668160,293.64451985416895
6668190,293.6445198491886
6668220,293.6445198441475
6668250,293.64451983897555
6668280,293.64451983359356
6668310,293.6445198279267
6668340,293.6445198220315
6668370,293.6445198158327
6668400,293.64451980934854
6668430,293.6445198026629
6668460,293.6445197956844
6668490,293.6445197885563
6668520,293.6445197812727
6668550,293.64451977380054
6668580,293.6445197661184
6668610,293.64451975836806
6668640,293.6445197506556
6668670,293.6445197428684
6668700,293.6445197350331
6668730,293.64451972719553
6668760,293.6445197194179
6668790,293.64451971174947
6668820,293.6445197041884
6668850,293.6445196967443
6668880,293.6445196894596
6668910,293.64451968231896
6668940,293.6445196753447
6668970,293.64451966844103
6669000,293.6445196617568
6669030,293.64451965480265
6669060,293.64451964775196
6669090,293.644519640739
6669120,293.64451963365593
6669150,293.6445196264915
6669180,293.6445196192626
6669210,293.64451961205594
6669240,293.64451960482666
6669270,293.6445195975814
6669300,293.64451959019175
6669330,293.64451958273213
6669360,293.6445195752413
6669390,293.64451956762997
6669420,293.6445195599899
6669450,293.6445195522084
6669480,293.6445195442081
6669510,293.64451953610927
6669540,293.6445195278031
6669570,293.64451951932085
6669600,293.64451951059493
6669630,293.64451950159565
6669660,293.6445311788695
6669690,293.64454518700364
6669720,293.64455827847286
6669750,293.64456955278405
6669780,293.6445787914621
6669810,293.6445860010849
6669840,293.644591276541
6669870,293.6445947480736
6669900,293.64459656374663
6669930,293.6445968826642
6669960,293.64459587206187
6669990,293.6445937079147
6670020,293.64459057302656
6670050,293.64458665841227
6670080,293.6445821616896
6670110,293.6445772878262
6670140,293.6445722485038
6670170,293.6445672620505
6670200,293.6445625534597
6670230,293.64455835317534
6670260,293.64455489858614
6670290,293.6445524320983
6670320,293.6445512016697
6670350,293.644551460394
6670380,293.64455346632434
6670410,293.6445574817053
6670440,293.6445637732019
6670470,293.6445726114277
6670500,293.6445842701307
6670530,293.6445990263088
6670560,293.6446171596154
6670590,293.64463895216807
6670620,293.64466468738726
6670650,293.644694650529
6670680,293.6447291274199
6670710,293.64476840415864
6670740,293.64481276707465
6670770,293.64486250064294
6670800,293.64491788895907
6670830,293.6449363362359
6670860,293.6449424695088
6670890,293.6449444977436
6670920,293.64493426888384
6670950,293.64492133924244
6670980,293.6449063055391
6671010,293.6448905071728
6671040,293.6448747573355
6671070,293.64485932014844
6671100,293.6448442254693
6671130,293.6448294352998
6671160,293.6448148960499
6671190,293.6448005508196
6671220,293.6447863426819
6671250,293.64477221569325
6671280,293.64475811590205
6671310,293.64474399009003
6671340,293.6447297871437
6671370,293.64471545719664
6671400,293.6447009522847
6671430,293.6446862255578
6671460,293.6446712322037
6671490,293.64465592818874
6671520,293.644640271657
6671550,293.64462422163405
6671580,293.64460773906393
6671610,293.6445907861487
6671640,293.6445733261463
6671670,293.64455532445555
6671700,293.6445367476242
6671730,293.64451756287406
6671760,293.64449774008915
6671790,293.6444772494992
6671820,293.6444560630134
6671850,293.64443415418805
6671880,293.64441149764116
6671910,293.64438806920293
6671940,293.64436384631
6671970,293.64433880759674
6672000,293.6443129332908
6672030,293.6442862040814
6672060,293.644258603203
6672090,293.644230114012
6672120,293.6442007220219
6672150,293.6441704132016
6672180,293.6441391756586
6672210,293.64410699785844
6672240,293.6440738704594
6672270,293.6440397842021
6672300,293.64400473224066
6672330,293.64396870799465
6672360,293.6439317064982
6672390,293.64389372412734
6672420,293.64385475801316
6672450,293.64381480676997
6672480,293.6437738698847
6672510,293.6437319483597
6672540,293.64368904423736
6672570,293.6436451600584
6672600,293.64360030074647
6672630,293.6436027558361
6672660,293.64361401476026
6672690,293.6436126538298
6672720,293.6436120284835
6672750,293.6436119747271
6672780,293.6436119211359
6672810,293.6436118675355
6672840,293.6436118135898
6672870,293.6436117589488
6672900,293.6436117031364
6672930,293.6436116456861
6672960,293.6436115861586
6672990,293.6436115236403
6673020,293.64361145752883
6673050,293.6436113868024
6673080,293.6436113105375
6673110,293.6436112274829
6673140,293.6436111365332
6673170,293.6436110362593
6673200,293.64361092519874
6673230,293.6436108018674
6673260,293.64361074354827
6673290,293.64361068505167
6673320,293.6436106259258
6673350,293.6436105657238
6673380,293.64361050380944
6673410,293.64361043959934
6673440,293.64361037230344
6673470,293.6436103011744
6673500,293.6436102251371
6673530,293.64361014328
6673560,293.64361005458227
6673590,293.6436099976698
6673620,293.6436099407332
6673650,293.6436098831205
6673680,293.64360982425205
6673710,293.6436097633385
6673740,293.64360969966805
6673770,293.64360963243433
6673800,293.64360956082436
6673830,293.6436094840792
6673860,293.64360943073444
6673890,293.6436093775896
6673920,293.64360932418816
6673950,293.64360926977923
6673980,293.64360921397747
6674010,293.6436091561301
6674040,293.6436090958166
6674070,293.6436090324086
6674100,293.6436089658886
6674130,293.64360891857905
6674160,293.64360887207016
6674190,293.6436088260565
6674220,293.643608780257
6674250,293.64360873442365
6674280,293.6436086884576
6674310,293.6436086421308
6674340,293.64360859532803
6674370,293.64360854805574
6674400,293.64360850031676
6674430,293.70138840306254
6674460,293.6805804711001
6674490,293.56572885469836
6674520,293.44478907603013
6674550,293.35272639534344
6674580,293.2909855011969
6674610,293.25252204957
6674640,293.2302302965429
6674670,293.21812064936233
6674700,293.21166811662073
6674730,293.2078878205942
6674760,293.2050494924643
6674790,293.2022458323563
6674820,293.1990823763316
6674850,293.19540796602973
6674880,293.19111597489876
6674910,293.1861630533665
6674940,293.1805869558842
6674970,293.1744787315469
6675000,293.16794752993144
6675030,293.1610834456548
6675060,293.15396969230017
6675090,293.14666585216
6675120,293.1392276841538
6675150,293.1316988298454
6675180,293.12410835124615
6675210,293.1164859991618
6675240,293.1088536293188
6675270,293.1012304032328
6675300,293.0936320327037
6675330,293.0860722339065
6675360,293.0785627319673
6675390,293.07111430982314
6675420,293.0637350992582
6675450,293.0564320914076
6675480,293.04921106186606
6675510,293.04207725947265
6675540,293.03503481551024
6675570,293.02808622623803
6675600,293.02123361320525
6675630,293.0144779507165
6675660,293.00778142393415
6675690,293.0011796631121
6675720,292.9947212116403
6675750,292.98846719465786
6675780,292.9824920687219
6675810,292.97687110776997
6675840,292.9716794514238
6675870,292.9669782514436
6675900,292.9628115828831
6675930,292.9593342617217
6675960,292.95659643663566
6675990,292.9543369104075
6676020,292.95238663546337
6676050,292.9506535971338
6676080,292.94908993954704
6676110,292.9476677854388
6676140,292.9463667049588
6676170,292.94516848482596
6676200,292.9440560897927
6676230,292.94301406826935
6676260,292.94202917091286
6676290,292.9410906984572
6676320,292.94019046273945
6676350,292.9393225953933
6676380,292.9384828189462
6676410,292.9376681966644
6676440,292.9368764190667
6676470,292.93610573054804
6676500,292.93535475546946
6676530,292.93462233473616
6676560,292.9339074524837
6676590,292.9332092306152
6676620,292.932526949335
6676650,292.9318600576174
6676680,292.93120815738484
6676710,292.93065469647587
6676740,292.9302746097966
6676770,292.92973920195504
6676800,292.9288020888012
6676830,292.92712500266043
6676860,292.9243192614156
6676890,292.9200188085931
6676920,292.913936223679
6676950,292.90591019106694
6676980,292.89593083130706
6677010,292.88420569329526
6677040,292.8875686309581
6677070,292.90136693934835
6677100,292.8887240121637
6677130,292.86381193879174
6677160,292.8372384389988
6677190,292.8121513564138
6677220,292.7890997272688
6677250,292.7680466280254
6677280,292.748884637534
6677310,292.73152032658146
6677340,292.71587564952114
6677370,292.7018758519075
6677400,292.68998807048484
6677430,292.6817692542031
6677460,292.68181263334554
6677490,292.6881611774272
6677520,292.69230938869447
6677550,292.69349579590715
6677580,292.6938510176054
6677610,292.6953801614333
6677640,292.698756294777
6677670,292.70365900771367
6677700,292.70950642823317
6677730,292.7158278343276
6677760,292.7223528380403
6677790,292.72894571406283
6677820,292.7355284259746
6677850,292.7420687343352
6677880,292.7485526093572
6677910,292.7549586317096
6677940,292.76125596824215
6677970,292.76740120087334
6678000,292.77334500820507
6678030,292.77904427034775
6678060,292.7844691688088
6678090,292.7896019134961
6678120,292.79443186584206
6678150,292.79895240286345
6678180,292.80316109940856
6678210,292.8070606704359
6678240,292.8106584981094
6678270,292.81396509534727
6678300,292.8169927106711
6678330,292.8197546167577
6678360,292.8222648509632
6678390,292.8245379810026
6678420,292.82658875211564
6678450,292.82843173975795
6678480,292.83008113204414
6678510,292.83265422289804
6678540,292.8503855956158
6678570,292.87984753149715
6678600,292.91122721396863
6678630,292.940505208364
6678660,292.9670438473688
6678690,292.9910235352555
6678720,293.0126777878998
6678750,293.032197177923
6678780,293.05028027522684
6678810,293.06838828178564
6678840,293.0863325473693
6678870,293.10332370848914
6678900,293.1188407591121
6678930,293.1326876493231
6678960,293.1448823378508
6678990,293.15552699951814
6679020,293.164751612391
6679050,293.17268553202086
6679080,293.17942801049264
6679110,293.18483080774814
6679140,293.18852630920657
6679170,293.19031976359275
6679200,293.19030264497405
6679230,293.1888266873398
6679260,293.1863353015811
6679290,293.1832528460766
6679320,293.1799197591685
6679350,293.17658681439576
6679380,293.17341581806875
6679410,293.17049513522187
6679440,293.16785859377865
6679470,293.1655085693706
6679500,293.1634351292397
6679530,293.16161794873153
6679560,293.16003188865466
6679590,293.15864926060533
6679620,293.1574426138665
6679650,293.15638523535813
6679680,293.15545276034777
6679710,293.154623964143
6679740,293.1538807921157
6679770,293.15320897776445
6679800,293.15259744348594
6679830,293.1520379958377
6679860,293.15152466295933
6679890,293.1510533785576
6679920,293.15062104348556
6679950,293.1502260890529
6679980,293.14986653523977
6680010,293.1495421736902
6680040,293.1492510027706
6680070,293.1489935206752
6680100,293.14876759424476
6680130,293.14857268337823
6680160,293.14840649057135
6680190,293.1482696537817
6680220,293.1481577068274
6680250,293.1480718622597
6680280,293.1480097100804
6680310,293.14796943724053
6680340,293.14794905830337
6680370,293.1479466502167
6680400,293.1479621969178
6680430,293.14799210325816
6680460,293.1480353568307
6680490,293.14808976065456
6680520,293.14815389364236
6680550,293.1482265578003
6680580,293.14830675578486
6680610,293.1483934518317
6680640,293.1484855693564
6680670,293.14858207541386
6680700,293.14868203167987
6680730,293.14878460810854
6680760,293.1488890760819
6680790,293.148994794653
6680820,293.1491011978812
6680850,293.14920778560986
6680880,293.14931411832885
6680910,293.14941981563095
6680940,293.14952455556994
6680970,293.14962807159975
6681000,293.1497301459774
6681030,293.14983060141026
6681060,293.1499292936939
6681090,293.15002610684746
6681120,293.15012095044716
6681150,293.1502137579697
6681180,293.15030448517564
6681210,293.1503931082142
6681240,293.15047962158377
6681270,293.1505640361749
6681300,293.1506463775094
6681330,293.1507266841753
6681360,293.1508050064062
6681390,293.15088140477116
6681420,293.15095594897286
6681450,293.151028716762
6681480,293.1510997929737
6681510,293.15116926867637
6681540,293.1512372404212
6681570,293.15130380958027
6681600,293.15136908236667
6681630,293.15148633024324
6681660,293.1517977307179
6681690,293.1523442382167
6681720,293.15307109487605
6681750,293.1539237401215
6681780,293.15485052159346
6681810,293.15580694918617
6681840,293.15675942228563
6681870,293.1576827059803
6681900,293.1585636839053
6681930,293.15939392456494
6681960,293.16017302602415
6681990,293.16090322097943
6682020,293.16158862499185
6682050,293.16223524103697
6682080,293.1628479307239
6682110,293.1634313282271
6682140,293.16398901125973
6682170,293.1645229254459
6682200,293.1650340206852
6682230,293.16552221475314
6682260,293.1659871683326
6682290,293.1664285075439
6682320,293.16684625114726
6682350,293.16724089699176
6682380,293.1676133514653
6682410,293.1679647889908
6682440,293.1682964878075
6682470,293.1686097078233
6682500,293.1689056455651
6682530,293.169185457429
6682560,293.1694503011245
6682590,293.1697013623909
6682620,293.16993985664186
6682650,293.1701670141641
6682680,293.17038406008146
6682710,293.1705921971215
6682740,293.1707925936058
6682770,293.17098637632347
6682800,293.17117462678357
6682830,293.1713583797971
6682860,293.17153862372453
6682890,293.171716302445
6682920,293.17189252356
6682950,293.17206885301306
6682980,293.1722470993473
6683010,293.1724287754187
6683040,293.17261480255655
6683070,293.1728056107451
6683100,293.1730014097035
6683130,293.1732023954263
6683160,293.1734087479847
6683190,293.1736205006075
6683220,293.17383751214004
6683250,293.1740597299529
6683280,293.17428755164207
6683310,293.17452202554944
6683340,293.1747647574112
6683370,293.17501763991197
6683400,293.17528256464254
6683430,293.1755612369187
6683460,293.1758550552735
6683490,293.17616408696637
6683520,293.17648423673415
6683550,293.1768041786411
6683580,293.1771060383837
6683610,293.17737010477356
6683640,293.177581519288
6683670,293.17773467862145
6683700,293.17783322790257
6683730,293.1778863058224
6683760,293.1779042727002
6683790,293.1778959544838
6683820,293.1778681293215
6683850,293.1778253270581
6683880,293.1777693102304
6683910,293.1776998290724
6683940,293.17761699827486
6683970,293.17752343277203
6684000,293.1774248546337
6684030,293.1773275300116
6684060,293.1772377108291
6684090,293.17716681054407
6684120,293.17710752781056
6684150,293.17697857126285
6684180,293.1766604398188
6684210,293.1760834437502
6684240,293.17527397713985
6684270,293.1743294687963
6684300,293.1733733478734
6684330,293.1725082055452
6684360,293.17180412784916
6684390,293.17129471623286
6684420,293.17098534242666
6684450,293.1708618179676
6684480,293.1709028871665
6684510,293.1710826963437
6684540,293.1713763988417
6684570,293.1717617983961
6684600,293.1722203728499
6684630,293.1727370969209
6684660,293.17330079868316
6684690,293.17390327344145
6684720,293.1745397798509
6684750,293.1752079265886
6684780,293.1759085576482
6684810,293.17664578187663
6684840,293.17742856662016
6684870,293.1782311470793
6684900,293.1790689532444
6684930,293.1801475825484
6684960,293.1815179672087
6684990,293.1831073442314
6685020,293.1847878573948
6685050,293.18644508165244
6685080,293.1880461032993
6685110,293.18963669952933
6685140,293.1913002828627
6685170,293.1931187734055
6685200,293.19514814274277
6685230,293.19736322488893
6685260,293.19956741320976
6685290,293.20166877014253
6685320,293.2036429738774
6685350,293.20548774442113
6685380,293.20720877334105
6685410,293.20881447555564
6685440,293.21031342166066
6685470,293.2117130576268
6685500,293.2130203271205
6685530,293.2142418180894
6685560,293.2153839572552
6685590,293.2164531655147
6685620,293.2174559217514
6685650,293.21839857309607
6685680,293.21928722383166
6685710,293.2201276502485
6685740,293.2209253614941
6685770,293.22168543374266
6685800,293.22241243039934
6685830,293.2231103451563
6685860,293.22378289911484
6685890,293.224433547675
6685920,293.2250655911773
6685950,293.2256819880562
6685980,293.2262853643367
6686010,293.2268779495455
6686040,293.2274616058763
6686070,293.22803821717025
6686100,293.22860895074865
6686130,293.2291754566515
6686160,293.2297385798107
6686190,293.23029943726533
6686220,293.23085867736
6686250,293.2314171665519
6686280,293.23197535364164
6686310,293.23253384472383
6686340,293.23309291406804
6686370,293.23365298499635
6686400,293.23421420061845
6686430,293.2347768379037
6686460,293.2353409245611
6686490,293.23590662048787
6686520,293.23647385504506
6686550,293.2370426899483
6686580,293.2376129685232
6686610,293.23818468772515
6686640,293.2387576584312
6686670,293.23933179319556
6686700,293.23990699343994
6686730,293.24048309365685
6686760,293.2410599298694
6686790,293.2416375064751
6686820,293.24221634273033
6686850,293.2427978400392
6686880,293.2433842069471
6686910,293.2439776583185
6686940,293.2445792789444
6686970,293.24518843404115
6687000,293.24580324924534
6687030,293.2464217400248
6687060,293.2470426544045
6687090,293.24766551576454
6687120,293.2482901475924
6687150,293.24891627832795
6687180,293.24954350652433
6687210,293.2501714690635
6687240,293.25079994766736
6687270,293.25142883208605
6687300,293.252058032669
6687330,293.25268744043393
6687360,293.2533169427746
6687390,293.25394644782693
6687420,293.2545758849298
6687450,293.2552051823576
6687480,293.25583424311145
6687510,293.2564629564497
6687540,293.257091274332
6687570,293.25771932315274
6687600,293.2583474603257
6687630,293.25897620893284
6687660,293.2596061106247
6687690,293.2602376111606
6687720,293.26087104842077
6687750,293.2615067079571
6687780,293.26214486622916
6687810,293.2627857867791
