time,hvac_reaZonNor_TZon_y
6662130,293.12509778213274
6662160,293.12446092775446
6662190,293.1238132883351
6662220,293.123155478963
6662250,293.1224881031285
6662280,293.12181175313935
6662310,293.12112700874854
6662340,293.1204344360494
6662370,293.1197345868383
6662400,293.11902799831955
6662430,293.11831519306196
6662460,293.1175966791587
6662490,293.11687295054617
6662520,293.1161444874491
6662550,293.11541175691684
6662580,293.1146752134249
6662610,293.11393529951715
6662640,293.1131924464703
6662670,293.1124470749638
6662700,293.11169959574335
6662730,293.11095041026766
6662760,293.11019991133196
6662790,293.10944848366125
6662820,293.1086965044711
6662850,293.107944343992
6662880,293.1071923659573
6662910,293.10644092805336
6662940,293.1056903823323
6662970,293.1049410755881
6663000,293.10419334969754
6663030,293.10344754192647
6663060,293.1027039852037
6663090,293.10196300836424
6663120,293.1012249363632
6663150,293.10049009046253
6663180,293.0997587883913
6663210,293.0990313444837
6663240,293.0983080697359
6663270,293.0975892719297
6663300,293.09687525573304
6663330,293.0961663227693
6663360,293.0954627786583
6663390,293.0947649140811
6663420,293.09407301978894
6663450,293.09338738485474
6663480,293.0927082957803
6663510,293.0920360362014
6663540,293.0913708867584
6663570,293.0907131250199
6663600,293.0900630254173
6663630,293.08942063568446
6663660,293.0887860432511
6663690,293.0881596716116
6663720,293.08754197727734
6663750,293.0869333326633
6663780,293.08633401267116
6663810,293.0857441892666
6663840,293.0851639768191
6663870,293.08459341035723
6663900,293.08403246328885
6663930,293.0834810568071
6663960,293.0829390688634
6663990,293.0824063426033
6664020,293.08188269381884
6664050,293.0813679172099
6664080,293.0808617921141
6664110,293.0803640872048
6664140,293.0798745643094
6664170,293.07939298158414
6664200,293.0789190961078
6664230,293.0784526659589
6664260,293.0779934518561
6664290,293.0775412184248
6664320,293.07709573511545
6664350,293.0766567769196
6664380,293.07622412487206
6664410,293.07579756637733
6664440,293.0753768953906
6664470,293.07496191248856
6664500,293.0745524248563
6664530,293.0741482462113
6664560,293.0737491966777
6664590,293.0733551026317
6664620,293.0729657965202
6664650,293.07258111666897
6664680,293.07220090708194
6664710,293.0718250172405
6664740,293.07145330190207
6664770,293.07108562090826
6664800,293.0707218389969
6664830,293.07036182562405
6664860,293.0700054547985
6664890,293.0696526049217
6664920,293.0693031586444
6664950,293.0689570027264
6664980,293.06861402791424
6665010,293.0682741288224
6665040,293.06793720382757
6665070,293.0676031549672
6665100,293.06727188785084
6665130,293.06694331157354
6665160,293.0666173386377
6665190,293.0662938848804
6665220,293.06597286940405
6665250,293.0656542145119
6665280,293.0653378456451
6665310,293.06502369132545
6665340,293.06471168309486
6665370,293.0644017554618
6665400,293.0640938458432
6665430,293.063787895577
6665460,293.06348384423677
6665490,293.06318164169846
6665520,293.0628812350896
6665550,293.06258257512405
6665580,293.06228561552757
6665610,293.0619903125404
6665640,293.06169662479897
6665670,293.0614045132908
6665700,293.0611139413012
6665730,293.0608248743408
6665760,293.0605372800746
6665790,293.0602511282425
6665820,293.05996639057975
6665850,293.05968304073525
6665880,293.05940105418557
6665910,293.0591204081492
6665940,293.0588410814948
6665970,293.05856305465176
6666000,293.05828630951544
6666030,293.05801082935244
6666060,293.0577365987031
6666090,293.0574636032837
6666120,293.0571918298869
6666150,293.05692126628134
6666180,293.05665190111137
6666210,293.0563837237946
6666240,293.05611672442194
6666270,293.05585089365604
6666300,293.05558622263004
6666330,293.0553227028486
6666360,293.0550603260896
6666390,293.054799084306
6666420,293.0545389695314
6666450,293.0542799737856
6666480,293.05402208898477
6666510,293.05376530685237
6666540,293.05350961883516
6666570,293.053255016019
6666600,293.05300148905326
6666630,293.052749028074
6666660,293.05249762263554
6666690,293.05224726164334
6666720,293.0519979332939
6666750,293.05174962501826
6666780,293.0515023234312
6666810,293.0512560142859
6666840,293.05101068243385
6666870,293.0507663117919
6666900,293.0505228853127
6666930,293.05028038496494
6666960,293.0500387917158
6666990,293.04979808552406
6667020,293.0495582453364
6667050,293.04931924909044
6667080,293.0490810737286
6667110,293.04884369521216
6667140,293.04860708854574
6667170,293.0483712278102
6667200,293.0481360861956
6667230,293.0479018389321
6667260,293.0476686608468
6667290,293.0474365817032
6667320,293.0472056175665
6667350,293.0469758124932
6667380,293.0467472356202
6667410,293.04651997303114
6667440,293.0462941217186
6667470,293.046069784959
6667500,293.0458470685233
6667530,293.0456260773391
6667560,293.0454069132466
6667590,293.04518967345666
6667620,293.04497444903274
6667650,293.04476132390135
6667680,293.04455037424276
6667710,293.0443416681699
6667740,293.04413526562837
6667770,293.0439312184665
6667800,293.0437295706325
6667830,293.0435303584632
6667860,293.0433336110394
6667890,293.0431393505826
6667920,293.0429475928793
6667950,293.0427583477148
6667980,293.0425716193111
6668010,293.04238740675765
6668040,293.0422057044299
6668070,293.04202650239336
6668100,293.04184978678865
6668130,293.04167554019654
6668160,293.0415037419822
6668190,293.0413343686176
6668220,293.0411673939832
6668250,293.0410027896485
6668280,293.04084052513224
6668310,293.0406805681436
6668340,293.04052288480386
6668370,293.0403674398508
6668400,293.04021419682635
6668430,293.0400631182475
6668460,293.0399141657623
6668490,293.0397673002922
6668520,293.0396224821596
6668550,293.0394796712036
6668580,293.0393388268835
6668610,293.0391999083707
6668640,293.03906287462996
6668670,293.03892768449094
6668700,293.03879429670974
6668730,293.0386626700213
6668760,293.03853276318443
6668790,293.0384045350182
6668820,293.0382779444308
6668850,293.0381529504419
6668880,293.03802951219853
6668910,293.0379075889846
6668940,293.0377871402247
6668970,293.0376681254836
6669000,293.0375505044601
6669030,293.03743423697597
6669060,293.03731928296327
6669090,293.03720560244557
6669120,293.03709315551595
6669150,293.0369819023139
6669180,293.0368718029973
6669210,293.03676281771345
6669240,293.0366549065686
6669270,293.03654802959403
6669300,293.03644214671226
6669330,293.0363372177008
6669360,293.0362332021561
6669390,293.0361300594563
6669420,293.03602774872365
6669450,293.03592622878637
6669480,293.03582545814083
6669510,293.0357253949141
6669540,293.03562599682607
6669570,293.035527221153
6669600,293.0354290246912
6669630,293.0353313637212
6669660,293.0352342108441
6669690,293.03513750669674
6669720,293.0350412009151
6669750,293.03494524620305
6669780,293.0348495956739
6669810,293.03475420207894
6669840,293.03465901755067
6669870,293.0345639934931
6669900,293.03446908052615
6669930,293.03437422845514
6669960,293.0342793862446
6669990,293.0341845020017
6670020,293.0340895229567
6670050,293.0339943954474
6670080,293.03389906490315
6670110,293.0338034758345
6670140,293.0337075718184
6670170,293.03361129549
6670200,293.0335145885325
6670230,293.03341739167064
6670260,293.0333196446639
6670290,293.03322128630225
6670320,293.03312225440254
6670350,293.0330224858066
6670380,293.0329219163804
6670410,293.03282048101346
6670440,293.03271811362333
6670470,293.03261474715435
6670500,293.0325103135853
6670530,293.03240474393186
6670560,293.0322979682546
6670590,293.032189915664
6670620,293.0320805143305
6670650,293.0319696914938
6670680,293.03185737347076
6670710,293.0317434856689
6670740,293.031627952459
6670770,293.0315106973425
6670800,293.03139164304
6670830,293.0312706629466
6670860,293.031147732083
6670890,293.0310227818854
6670920,293.03089571466865
6670950,293.03076645985556
6670980,293.03063493461786
6671010,293.0305010588431
6671040,293.030364753496
6671070,293.0302259409187
6671100,293.0300845456104
6671130,293.0299404947486
6671160,293.0297937185075
6671190,293.02964415030317
6671220,293.0294917270064
6671250,293.02933638914794
6671280,293.0291780811284
6671310,293.02901675148075
6671340,293.02885235332735
6671370,293.0286848463855
6671400,293.0285141881885
6671430,293.028340333033
6671460,293.0281632405975
6671490,293.02798287653246
6671520,293.027799211999
6671550,293.0276122231576
6671580,293.02742189075957
6671610,293.02722819983614
6671640,293.02703113945614
6671670,293.02683070252647
6671700,293.02662688562583
6671730,293.02641968885155
6671760,293.02620911568584
6671790,293.0259951728656
6671820,293.0257778702634
6671850,293.0255572207709
6671880,293.0253332401879
6671910,293.02510594711435
6671940,293.0248753628466
6671970,293.0246415112755
6672000,293.02440441878855
6672030,293.02416411417374
6672060,293.02392062852806
6672090,293.02367399516487
6672120,293.0234242495288
6672150,293.02317142911005
6672180,293.0229155733608
6672210,293.0226567236176
6672240,293.02239492302164
6672270,293.0221302164452
6672300,293.0218626504176
6672330,293.02159227305674
6672360,293.02131913399825
6672390,293.0210432843311
6672420,293.0207647765318
6672450,293.020483664404
6672480,293.0202000030163
6672510,293.01991384864374
6672540,293.0196252587116
6672570,293.01933429173886
6672600,293.01904100728586
6672630,293.0187453190448
6672660,293.0184476448475
6672690,293.0181478900249
6672720,293.0178457783901
6672750,293.0175414138186
6672780,293.0172354623757
6672810,293.0169280664743
6672840,293.0166193738855
6672870,293.01630953607935
6672900,293.0159987072801
6672930,293.0156870437418
6672960,293.0153747031585
6672990,293.0150618441757
6673020,293.01474862598366
6673050,293.0144352079786
6673080,293.0141217494764
6673110,293.01380840947246
6673140,293.0134953464389
6673170,293.013182718152
6673200,293.0128706815468
6673230,293.0125593925916
6673260,293.0122490062953
6673290,293.0119396762934
6673320,293.01163155508027
6673350,293.01132479384535
6673380,293.0110195424156
6673410,293.01071594920927
6673440,293.01041416119364
6673470,293.0101143238522
6673500,293.0098165811542
6673530,293.0095210755312
6673560,293.00922794785527
6673590,293.00893733747927
6673620,293.0086493820614
6673650,293.0083642177045
6673680,293.0080819788995
6673710,293.00780279851654
6673740,293.00752680779897
6673770,293.007254136358
6673800,293.00698491216883
6673830,293.0067192627277
6673860,293.00645732273756
6673890,293.0061991847619
6673920,293.0059448850434
6673950,293.0056944635609
6673980,293.005447973962
6674010,293.00520547730116
6674040,293.00496704293965
6674070,293.00473274905886
6674100,293.0045026822877
6674130,293.0042769360663
6674160,293.00405560714097
6674190,293.0038387901834
6674220,293.0036265791113
6674250,293.00341906982226
6674280,293.0032163597891
6674310,293.00301854772306
6674340,293.0028257332979
6674370,293.0026380168621
6674400,293.0024554993172
6674430,292.948211034656
6674460,292.8126485018055
6674490,292.67786441769846
6674520,292.574061953782
6674550,292.5101452765748
6674580,292.47845205131017
6674610,292.4664903315552
6674640,292.4643311384365
6674670,292.46588777453366
6674700,292.467912475184
6674730,292.46897363382635
6674760,292.46861475987134
6674790,292.4668123274672
6674820,292.46372920505564
6674850,292.45958119827964
6674880,292.4545756527514
6674910,292.4488897556573
6674940,292.44266972183124
6674970,292.4360217314144
6675000,292.4290373072333
6675030,292.4217794811229
6675060,292.4143063901441
6675090,292.4066594277911
6675120,292.3988786638977
6675150,292.3909972573372
6675180,292.3830404370395
6675210,292.37503521501833
6675240,292.3670017535072
6675270,292.3589606135127
6675300,292.3509317856618
6675330,292.3429301698808
6675360,292.33496770011527
6675390,292.32705721879984
6675420,292.31920948411
6675450,292.31143261626045
6675480,292.303733508111
6675510,292.2961184889249
6675540,292.28859239881194
6675570,292.281157657154
6675600,292.27381611809295
6675630,292.26656759632345
6675660,292.25939254588667
6675690,292.25231562356777
6675720,292.24537225827
6675750,292.2386621956591
6675780,292.23233676489315
6675810,292.2265424851391
6675840,292.221396931557
6675870,292.2169599989329
6675900,292.2132473910952
6675930,292.2102057747204
6675960,292.20757076102046
6675990,292.2052485860065
6676020,292.20320291801187
6676050,292.2014052240919
6676080,292.19982188899303
6676110,292.1984156725266
6676140,292.1971506949546
6676170,292.19599610328464
6676200,292.1949272908737
6676230,292.1939259252051
6676260,292.1929786538096
6676290,292.1920761283208
6676320,292.19121182677526
6676350,292.190381346536
6676380,292.1895814929137
6676410,292.18881007491524
6676440,292.1880653443281
6676470,292.1873459447603
6676500,292.18665080300417
6676530,292.18597901625805
6676560,292.18532978625433
6676590,292.18470238919014
6676620,292.1840961640819
6676650,292.1835105079121
6676680,292.1829448722773
6676710,292.18246618651875
6676740,292.18204496613237
6676770,292.1815426127857
6676800,292.1806389707645
6676830,292.17864637227615
6676860,292.17469734753075
6676890,292.16807754211237
6676920,292.15844342365995
6676950,292.14587765542325
6676980,292.1308368530664
6677010,292.16036702503135
6677040,292.19539282324973
6677070,292.2238987659691
6677100,292.2451607433631
6677130,292.26186470112407
6677160,292.2763402790089
6677190,292.2901567885024
6677220,292.3043238069256
6677250,292.3195008642619
6677280,292.3361027265113
6677310,292.3544031701786
6677340,292.3745543546298
6677370,292.39662000404275
6677400,292.42059831784957
6677430,292.4467989604531
6677460,292.4751722970263
6677490,292.50493960762975
6677520,292.53611883242695
6677550,292.56874322436056
6677580,292.602871467442
6677610,292.63837727312233
6677640,292.67478973647667
6677670,292.71181603692355
6677700,292.74915570583727
6677730,292.7862596389644
6677760,292.82250787569905
6677790,292.8573982141877
6677820,292.89053655427495
6677850,292.9216438470212
6677880,292.9505503133209
6677910,292.97715514711894
6677940,293.0014304280219
6677970,293.02342183273566
6678000,293.04322887177284
6678030,293.06096667129714
6678060,293.0767596853397
6678090,293.09074376317807
6678120,293.1030648058702
6678150,293.11387262709525
6678180,293.12331428246756
6678210,293.1315295552495
6678240,293.1386488260347
6678270,293.14479238961087
6678300,293.15007036534575
6678330,293.154582840835
6678360,293.1584201924042
6678390,293.1616635788505
6678420,293.1643855682232
6678450,293.16665083563004
6678480,293.168516878644
6678510,293.17011053654835
6678540,293.17264923334307
6678570,293.1766826259059
6678600,293.1817268245851
6678630,293.1872167896576
6678660,293.19274188457115
6678690,293.1980303393612
6678720,293.2029029105273
6678750,293.2072434643382
6678780,293.21097180196534
6678810,293.214062384206
6678840,293.2165138869448
6678870,293.21833979985786
6678900,293.21956660387866
6678930,293.2202310210697
6678960,293.2203769707438
6678990,293.2200520706594
6679020,293.21930550428453
6679050,293.2181862867271
6679080,293.2167427898859
6679110,293.2150221287571
6679140,293.2130685843187
6679170,293.21092402821876
6679200,293.2086278753078
6679230,293.20621628953285
6679260,293.2037221380755
6679290,293.2011752981186
6679320,293.1986036593212
6679350,293.1960333162884
6679380,293.19348854858214
6679410,293.19099156542296
6679440,293.18856210733514
6679470,293.18621713643853
6679500,293.18397055046745
6679530,293.18183323607815
6679560,293.17981316472265
6679590,293.1779155193961
6679620,293.1761432537545
6679650,293.1744973860099
6679680,293.17297694917255
6679710,293.1715797380903
6679740,293.17030243044553
6679770,293.169140848742
6679800,293.1680901552207
6679830,293.16714505746137
6679860,293.1662998698963
6679890,293.16554882077827
6679920,293.164885801619
6679950,293.1643050262458
6679980,293.1638002416685
6680010,293.1633659844623
6680040,293.16299600903477
6680070,293.1626854126522
6680100,293.16242826448854
6680130,293.162219682546
6680160,293.16205460063617
6680190,293.16192887507805
6680220,293.1618370633054
6680250,293.16177608599753
6680280,293.16174192991804
6680310,293.1617308686479
6680340,293.16173896213843
6680370,293.16176392302043
6680400,293.16180114261135
6680430,293.1618519106588
6680460,293.1619103069857
6680490,293.161975639187
6680520,293.1620460713136
6680550,293.1621198820507
6680580,293.16219557062544
6680610,293.16227178651855
6680640,293.16234733008343
6680670,293.1624211479522
6680700,293.16249231613494
6680730,293.1625600268138
6680760,293.16262357322586
6680790,293.16268232294624
6680820,293.1627356267279
6680850,293.16278323511824
6680880,293.16282522576984
6680910,293.16286175522464
6680940,293.16289295638296
6680970,293.1629189319314
6681000,293.1629397740934
6681030,293.16295558014264
6681060,293.1629664588498
6681090,293.16297253124856
6681120,293.16297392915425
6681150,293.1629707931679
6681180,293.1629632707251
6681210,293.1629515142721
6681240,293.1629356795531
6681270,293.1629159240038
6681300,293.16289240526567
6681330,293.1628652798366
6681360,293.1628347018689
6681390,293.1628008221153
6681420,293.1627637870197
6681450,293.1627237379446
6681480,293.16268081052584
6681510,293.1626351341428
6681540,293.16258683148993
6681570,293.16253601823433
6681600,293.16248280274164
6681630,293.16267084659637
6681660,293.16329900236695
6681690,293.16431954462536
6681720,293.16566361580743
6681750,293.1672757470357
6681780,293.1691065225295
6681810,293.17111082014054
6681840,293.17324813435744
6681870,293.1754813667131
6681900,293.1777782919253
6681930,293.18010886761414
6681960,293.1824476993341
6681990,293.1847723557753
6682020,293.1870628186369
6682050,293.1893031600707
6682080,293.191479510493
6682110,293.1935806309007
6682140,293.19559763575865
6682170,293.19752392212445
6682200,293.199354531114
6682230,293.20108656257725
6682260,293.2027182210536
6682290,293.20424948426955
6682320,293.2056811533741
6682350,293.20701490526994
6682380,293.2082532602412
6682410,293.2093993847274
6682440,293.2104569444605
6682470,293.21142997244334
6682500,293.2123227551531
6682530,293.21313986836566
6682560,293.21388606467326
6682590,293.214566157044
6682620,293.21518494308924
6682650,293.2157471554734
6682680,293.21625742450186
6682710,293.216720247008
6682740,293.2171399603433
6682770,293.2175207214672
6682800,293.21786649092417
6682830,293.2181810212257
6682860,293.2184678490439
6682890,293.2187302923732
6682920,293.21897144622835
6682950,293.2191941917466
6682980,293.21940120280914
6683010,293.21959494630863
6683040,293.2197776805209
6683070,293.2199514565506
6683100,293.22011812417253
6683130,293.2202793411663
6683160,293.22043658557146
6683190,293.2205911667958
6683220,293.22074423361573
6683250,293.2208967868486
6683280,293.22104969037684
6683310,293.2212036899153
6683340,293.22135942994316
6683370,293.22151747944173
6683400,293.22167835439143
6683430,293.2218425533008
6683460,293.2220105812811
6683490,293.2221829608966
6683520,293.22236023726606
6683550,293.22254290979123
6683580,293.22273146493654
6683610,293.22292633888947
6683640,293.22312797135356
6683670,293.2233367467554
6683700,293.22355305273254
6683730,293.22377719016845
6683760,293.2240094294536
6683790,293.2242499242179
6683820,293.22449877861203
6683850,293.2247559827981
6683880,293.22502145288075
6683910,293.2252949773559
6683940,293.22557628173234
6683970,293.22586504647285
6684000,293.22616097428113
6684030,293.2264637833359
6684060,293.2267733159411
6684090,293.22709008595905
6684120,293.22741448290634
6684150,293.2277460055468
6684180,293.2280838045467
6684210,293.22842719259506
6684240,293.228775754735
6684270,293.2291292049931
6684300,293.22948726891946
6684330,293.2298496332935
6684360,293.23021601074294
6684390,293.2305862044017
6684420,293.2309601666601
6684450,293.23133802752284
6684480,293.2317200370354
6684510,293.232106526523
6684540,293.23249784125403
6684570,293.23289428869134
6684600,293.23329610144515
6684630,293.23370343320767
6684660,293.23411635126183
6684690,293.2345348654156
6684720,293.2349589363846
6684750,293.23538852508705
6684780,293.2358236162158
6684810,293.2362642664778
6684840,293.23671065955455
6684870,293.2371624409499
6684900,293.2376196269716
6684930,293.23808566994
6684960,293.2385645095237
6684990,293.2390590040131
6685020,293.2395706212743
6685050,293.2400998277949
6685080,293.2406462215175
6685110,293.2412087268833
6685140,293.24178576458564
6685170,293.2423753564542
6685200,293.24297530571494
6685230,293.2433524959978
6685260,293.2432585351382
6685290,293.24277051743536
6685320,293.24193721027063
6685350,293.2408057553249
6685380,293.2394189151258
6685410,293.237815815304
6685440,293.2360316307029
6685470,293.2340977979359
6685500,293.23204343659825
6685530,293.2298952017188
6685560,293.22767613991334
6685590,293.2254064218189
6685620,293.22310443778116
6685650,293.22078700582534
6685680,293.2184690093221
6685710,293.2161633144306
6685740,293.213881200044
6685770,293.21163355398966
6685800,293.20943105502835
6685830,293.20728330668965
6685860,293.2051979706249
6685890,293.20318111641814
6685920,293.20123746377493
6685950,293.1993711953021
6685980,293.197584924038
6686010,293.19588125692866
6686040,293.19426043115936
6686070,293.1927234999309
6686100,293.1912698769118
6686130,293.18989916741856
6686160,293.1886098224141
6686190,293.18740049149744
6686220,293.1862689739156
6686250,293.1852132176394
6686280,293.18423053595257
6686310,293.1833184061535
6686340,293.18247383120723
6686370,293.18169399742203
6686400,293.1809757282934
6686430,293.18031605690203
6686460,293.1797117362636
6686490,293.1791597577052
6686520,293.1786568881938
6686550,293.17820016073904
6686580,293.1777864188401
6686610,293.17741280110914
6686640,293.17707627795846
6686670,293.17677409210916
6686700,293.17650348215966
6686730,293.1762617791829
6686760,293.1760464218161
6686790,293.1758549844899
6686820,293.1756851944292
6686850,293.1755349118506
6686880,293.17540207531493
6686910,293.175284650056
6686940,293.17518062553387
6686970,293.1750880533598
6687000,293.17500508669104
6687030,293.17492999729666
6687060,293.1748611780372
6687090,293.1747971411593
6687120,293.1747365125565
6687150,293.17467801738354
6687180,293.17462045994716
6687210,293.1745627030293
6687240,293.17450364740625
6687270,293.1744422079226
6687300,293.17437728084656
6687330,293.1743076956941
6687360,293.17423213795087
6687390,293.1741490057969
6687420,293.17405606541826
6687450,293.173948984729
6687480,293.1738277959008
6687510,293.1736983614722
6687540,293.17356787998625
6687570,293.17344154952815
6687600,293.17332236250263
6687630,293.17321221940216
6687660,293.1731126926168
6687690,293.1730251545609
6687720,293.17295066672665
6687750,293.1728899341419
6687780,293.1728433602903
6687810,293.17281112553576
6687840,293.1727932395089
